,Simon Rose,Uforo Bale,Coalville Flyer,Why Not Ajay,Green Can Lad,Minter Dominate,Brocky Sands,Downtown Zion
11-01-2023 20:50:30.073426,"(3.3, 4.0, 3.9423076923076925)","(17.0, 27.0, 26.384615384615383)","(10.0, 16.0, 15.152173913043478)","(14.0, 26.0, 25.92857142857143)","(9.0, 12.0, 11.511627906976745)","(2.8, 3.35, 3.2595238095238095)","(4.2, 5.6, 5.4799999999999995)","(21.0, 44.0, 42.42424242424242)"
11-01-2023 20:50:31.274180,"(3.3, 4.0, 3.9423076923076925)","(17.0, 27.0, 26.384615384615383)","(10.0, 16.0, 15.152173913043478)","(14.0, 27.0, 25.235294117647058)","(9.0, 12.0, 11.511627906976745)","(2.8, 3.35, 3.2893617021276595)","(4.2, 5.6, 5.4799999999999995)","(21.0, 44.0, 42.42424242424242)"
11-01-2023 20:50:32.472394,"(3.3, 4.0, 3.9583333333333335)","(17.0, 27.0, 26.384615384615383)","(10.0, 16.0, 15.133333333333333)","(14.0, 27.0, 26.23076923076923)","(9.0, 12.0, 11.522727272727273)","(2.8, 3.35, 3.2893617021276595)","(4.2, 5.6, 5.4799999999999995)","(21.0, 44.0, 42.0)"
11-01-2023 20:50:33.623682,"(3.3, 4.0, 3.9583333333333335)","(18.0, 27.0, 26.384615384615383)","(11.0, 16.0, 15.133333333333333)","(15.0, 27.0, 25.92857142857143)","(9.0, 12.0, 11.522727272727273)","(2.8, 3.35, 3.2893617021276595)","(4.4, 5.6, 5.4799999999999995)","(26.0, 44.0, 42.0)"
11-01-2023 20:50:34.735140,"(3.3, 4.0, 3.9583333333333335)","(18.0, 27.0, 26.384615384615383)","(11.0, 16.0, 15.133333333333333)","(15.0, 27.0, 25.4375)","(9.0, 12.0, 11.62962962962963)","(2.8, 3.35, 3.2893617021276595)","(4.4, 5.6, 5.4799999999999995)","(26.0, 44.0, 42.0)"
11-01-2023 20:50:35.856956,"(3.3, 4.0, 3.9583333333333335)","(18.0, 27.0, 26.384615384615383)","(11.0, 16.0, 15.133333333333333)","(15.0, 27.0, 25.142857142857142)","(9.0, 12.0, 11.545454545454545)","(2.8, 3.35, 3.2962962962962963)","(4.4, 5.6, 5.4799999999999995)","(26.0, 44.0, 42.0)"
11-01-2023 20:50:36.936531,"(3.3, 4.0, 3.9583333333333335)","(18.0, 28.0, 27.142857142857142)","(11.0, 16.0, 15.133333333333333)","(15.0, 26.0, 24.2)","(9.0, 12.0, 11.67741935483871)","(2.8, 3.3, 3.279310344827586)","(4.4, 5.6, 5.4799999999999995)","(26.0, 44.0, 42.0)"
11-01-2023 20:50:38.035823,"(3.3, 4.0, 3.9583333333333335)","(18.0, 28.0, 27.076923076923077)","(11.0, 16.0, 15.133333333333333)","(15.0, 26.0, 24.58823529411765)","(9.0, 12.0, 11.67741935483871)","(2.8, 3.3, 3.2909090909090906)","(4.4, 5.6, 5.54)","(26.0, 44.0, 42.0)"
11-01-2023 20:50:39.181029,"(3.3, 4.0, 3.9583333333333335)","(18.0, 28.0, 27.37142857142857)","(11.0, 16.0, 15.133333333333333)","(15.0, 26.0, 26.25)","(9.0, 12.0, 11.67741935483871)","(2.8, 3.3, 3.269230769230769)","(4.4, 5.6, 5.55)","(26.0, 44.0, 42.0)"
11-01-2023 20:50:40.324981,"(3.3, 4.0, 3.9583333333333335)","(19.0, 28.0, 27.37142857142857)","(11.0, 16.0, 15.133333333333333)","(16.0, 27.0, 25.333333333333332)","(9.0, 12.0, 11.543478260869565)","(2.8, 3.3, 3.26)","(4.4, 5.6, 5.5285714285714285)","(26.0, 44.0, 42.0)"
11-01-2023 20:50:41.540951,"(3.3, 4.0, 3.9583333333333335)","(19.0, 28.0, 27.6)","(11.0, 16.0, 15.133333333333333)","(16.0, 27.0, 25.333333333333332)","(9.0, 12.0, 11.545454545454545)","(2.8, 3.3, 3.2386363636363638)","(4.4, 5.6, 5.5285714285714285)","(26.0, 44.0, 42.0)"
11-01-2023 20:50:42.711795,"(3.3, 4.0, 3.9583333333333335)","(19.0, 28.0, 27.6)","(11.0, 16.0, 15.133333333333333)","(16.0, 27.0, 26.733333333333334)","(9.0, 12.0, 11.722222222222221)","(2.8, 3.25, 3.2386363636363638)","(4.4, 5.7, 5.5285714285714285)","(26.0, 44.0, 42.0)"
11-01-2023 20:50:43.854248,"(3.3, 4.0, 3.9583333333333335)","(19.0, 28.0, 27.6)","(11.0, 16.0, 15.133333333333333)","(16.0, 27.0, 26.733333333333334)","(9.0, 12.0, 11.722222222222221)","(2.8, 3.25, 3.2375)","(4.4, 5.7, 5.5285714285714285)","(26.0, 44.0, 42.0)"
11-01-2023 20:50:45.010198,"(3.3, 4.0, 3.9583333333333335)","(19.0, 28.0, 27.6)","(11.0, 16.0, 15.133333333333333)","(16.0, 27.0, 24.38888888888889)","(9.0, 12.0, 11.75)","(2.8, 3.25, 3.2315789473684213)","(4.4, 5.7, 5.5285714285714285)","(26.0, 44.0, 42.0)"
11-01-2023 20:50:46.201534,"(3.3, 3.95, 3.8535714285714286)","(19.0, 28.0, 27.6)","(11.0, 16.0, 15.133333333333333)","(16.0, 28.0, 25.11111111111111)","(9.0, 12.0, 11.75)","(2.8, 3.25, 3.21)","(4.4, 5.7, 5.572727272727273)","(26.0, 44.0, 42.0)"
11-01-2023 20:50:47.392384,"(3.3, 3.95, 3.89375)","(19.0, 28.0, 27.6)","(11.0, 16.0, 14.885714285714286)","(16.0, 28.0, 26.5)","(9.0, 12.0, 11.75)","(2.8, 3.25, 3.1875)","(4.4, 5.7, 5.6125)","(26.0, 44.0, 42.0)"
11-01-2023 20:50:48.532736,"(3.3, 3.95, 3.898076923076923)","(19.0, 28.0, 27.6)","(11.0, 16.0, 15.142857142857142)","(16.0, 27.0, 25.6)","(9.0, 12.0, 11.75)","(2.8, 3.25, 3.1875)","(4.4, 5.8, 5.6125)","(26.0, 44.0, 51.42857142857143)"
11-01-2023 20:50:49.615701,"(3.3, 3.9, 3.873913043478261)","(19.0, 28.0, 27.916666666666668)","(11.0, 15.5, 15.236842105263158)","(16.0, 26.0, 25.75)","(9.0, 12.0, 11.75)","(2.8, 3.25, 3.1875)","(4.4, 5.8, 5.6125)","(26.0, 60.0, 51.0)"
11-01-2023 20:50:50.774219,"(3.3, 3.9, 3.876)","(19.0, 28.0, 27.916666666666668)","(11.0, 15.5, 15.236842105263158)","(16.0, 26.0, 25.75)","(9.0, 12.0, 11.75)","(2.8, 3.25, 3.185294117647059)","(4.4, 5.8, 5.6125)","(26.0, 55.0, 46.2)"
11-01-2023 20:50:51.899161,"(3.3, 3.9, 3.8625)","(19.0, 28.0, 27.916666666666668)","(11.0, 15.5, 15.236842105263158)","(16.0, 26.0, 25.75)","(9.0, 12.0, 11.75)","(2.8, 3.2, 3.16)","(4.4, 5.8, 5.6125)","(26.0, 55.0, 46.2)"
11-01-2023 20:50:53.042858,"(3.3, 3.9, 3.811111111111111)","(19.0, 28.0, 27.925925925925927)","(11.0, 15.5, 15.236842105263158)","(16.0, 26.0, 25.75)","(9.0, 12.0, 11.75)","(2.8, 3.2, 3.1676470588235293)","(4.4, 5.8, 5.6125)","(26.0, 55.0, 46.2)"
11-01-2023 20:50:54.188904,"(3.3, 3.9, 3.814285714285714)","(19.0, 28.0, 27.925925925925927)","(11.0, 15.5, 15.236842105263158)","(16.0, 26.0, 25.75)","(9.0, 12.0, 11.75)","(2.8, 3.2, 3.154166666666667)","(4.4, 5.8, 5.566666666666666)","(26.0, 55.0, 46.2)"
11-01-2023 20:50:55.436400,"(3.3, 3.9, 3.8076923076923075)","(19.0, 28.0, 27.857142857142858)","(11.0, 15.5, 15.236842105263158)","(16.0, 26.0, 25.75)","(9.0, 12.0, 11.75)","(2.8, 3.2, 3.18)","(4.4, 5.8, 5.566666666666666)","(26.0, 55.0, 46.2)"
11-01-2023 20:50:56.645683,"(3.3, 3.9, 3.8076923076923075)","(19.0, 28.0, 27.857142857142858)","(11.0, 15.5, 15.236842105263158)","(16.0, 26.0, 25.714285714285715)","(9.0, 12.0, 11.75)","(2.8, 3.2, 3.155)","(4.4, 5.8, 5.581818181818182)","(26.0, 55.0, 46.2)"
11-01-2023 20:50:57.895597,"(3.3, 3.9, 3.8296875)","(19.0, 28.0, 27.857142857142858)","(11.0, 15.5, 15.236842105263158)","(16.0, 26.0, 25.77777777777778)","(9.0, 12.0, 11.73913043478261)","(2.8, 3.2, 3.1962962962962966)","(4.4, 5.8, 5.581818181818182)","(26.0, 55.0, 46.2)"
11-01-2023 20:50:59.141118,"(3.3, 3.9, 3.8407894736842105)","(19.0, 28.0, 27.857142857142858)","(11.0, 15.5, 15.291666666666666)","(16.0, 26.0, 25.77777777777778)","(9.0, 12.0, 11.73913043478261)","(2.8, 3.2, 3.204901960784314)","(4.4, 5.8, 5.572)","(26.0, 55.0, 46.2)"
11-01-2023 20:51:00.416888,"(3.3, 3.9, 3.8407894736842105)","(19.0, 28.0, 27.857142857142858)","(11.0, 15.5, 15.291666666666666)","(16.0, 26.0, 25.77777777777778)","(9.0, 12.0, 11.73913043478261)","(2.8, 3.25, 3.204901960784314)","(4.4, 5.8, 5.572)","(26.0, 55.0, 51.61538461538461)"
11-01-2023 20:51:01.687257,"(3.3, 3.9, 3.8407894736842105)","(19.0, 28.0, 27.428571428571427)","(11.0, 15.5, 15.041666666666666)","(16.0, 26.0, 25.77777777777778)","(9.0, 12.0, 11.805555555555555)","(2.8, 3.25, 3.292134831460674)","(4.4, 5.8, 5.607692307692307)","(26.0, 55.0, 46.2)"
11-01-2023 20:51:02.913348,"(3.3, 3.85, 3.7846153846153845)","(19.0, 28.0, 24.666666666666668)","(11.0, 15.5, 14.882352941176471)","(16.0, 26.0, 25.77777777777778)","(9.0, 12.0, 11.805555555555555)","(2.8, 3.3, 3.293125)","(4.4, 5.8, 5.607692307692307)","(26.0, 55.0, 46.2)"
11-01-2023 20:51:04.164441,"(3.3, 3.85, 3.803846153846154)","(19.0, 27.0, 26.076923076923077)","(11.0, 15.0, 14.882352941176471)","(16.0, 26.0, 25.77777777777778)","(9.0, 12.0, 11.805555555555555)","(2.8, 3.3, 3.292134831460674)","(4.4, 5.8, 5.607692307692307)","(26.0, 55.0, 46.2)"
11-01-2023 20:51:05.328750,"(3.3, 3.85, 3.8)","(19.0, 27.0, 26.25)","(11.0, 15.0, 14.882352941176471)","(16.0, 26.0, 25.77777777777778)","(9.0, 12.0, 11.805555555555555)","(2.8, 3.3, 3.292134831460674)","(4.4, 5.8, 5.607692307692307)","(26.0, 55.0, 46.2)"
11-01-2023 20:51:06.399400,"(3.3, 3.85, 3.8)","(19.0, 28.0, 26.18181818181818)","(11.0, 15.0, 14.882352941176471)","(16.0, 26.0, 25.77777777777778)","(9.0, 12.0, 11.805555555555555)","(2.8, 3.3, 3.292134831460674)","(4.4, 5.8, 5.607692307692307)","(26.0, 55.0, 46.2)"
11-01-2023 20:51:07.613792,"(3.3, 3.8, 3.78125)","(19.0, 28.0, 26.4)","(11.0, 15.0, 15.107142857142858)","(16.0, 26.0, 25.6)","(9.0, 12.0, 11.805555555555555)","(2.8, 3.3, 3.2981249999999998)","(4.4, 5.8, 5.618181818181818)","(26.0, 55.0, 46.2)"
11-01-2023 20:51:08.833072,"(3.3, 3.85, 3.8047619047619046)","(19.0, 28.0, 26.4)","(11.0, 15.5, 15.107142857142858)","(16.0, 26.0, 25.6)","(9.0, 12.0, 11.703703703703704)","(2.8, 3.3, 3.292777777777778)","(4.4, 5.8, 5.589655172413793)","(26.0, 55.0, 46.2)"
11-01-2023 20:51:10.045775,"(3.3, 3.85, 3.8119047619047617)","(19.0, 28.0, 26.0)","(11.0, 15.5, 15.0)","(16.0, 26.0, 23.533333333333335)","(9.0, 12.0, 12.307692307692308)","(2.8, 3.3, 3.2855555555555553)","(4.4, 5.7, 5.5476190476190474)","(26.0, 55.0, 46.2)"
11-01-2023 20:51:11.277677,"(3.3, 3.85, 3.811904761904762)","(19.0, 28.0, 25.92)","(11.0, 15.5, 15.0)","(16.0, 24.0, 23.642857142857142)","(9.0, 12.5, 12.32)","(2.8, 3.3, 3.3180555555555555)","(4.4, 5.7, 5.5588235294117645)","(26.0, 55.0, 44.888888888888886)"
11-01-2023 20:51:12.630225,"(3.3, 3.85, 3.7884615384615383)","(19.0, 28.0, 25.92)","(11.0, 15.5, 15.0)","(16.0, 24.0, 23.642857142857142)","(9.0, 12.5, 12.32)","(2.8, 3.35, 3.3180555555555555)","(4.4, 5.7, 5.5588235294117645)","(26.0, 55.0, 45.9)"
11-01-2023 20:51:14.090534,"(3.3, 3.8, 3.7392857142857143)","(19.0, 28.0, 24.666666666666668)","(11.0, 15.5, 14.866666666666667)","(16.0, 24.0, 23.615384615384617)","(9.0, 12.5, 12.285714285714286)","(2.8, 3.35, 3.392857142857143)","(4.4, 5.7, 5.5125)","(26.0, 55.0, 48.93333333333334)"
11-01-2023 20:51:15.603205,"(3.3, 3.75, 3.723076923076923)","(19.0, 28.0, 25.90909090909091)","(11.0, 15.0, 14.761904761904763)","(16.0, 24.0, 23.545454545454547)","(9.0, 12.5, 12.30188679245283)","(2.8, 3.45, 3.4982014388489207)","(4.4, 5.7, 5.478260869565218)","(26.0, 55.0, 45.9)"
11-01-2023 20:51:17.069052,"(3.3, 3.75, 3.723076923076923)","(19.0, 27.0, 25.272727272727273)","(11.0, 15.0, 14.666666666666666)","(16.0, 24.0, 23.083333333333332)","(9.0, 12.5, 12.264705882352942)","(2.8, 3.5, 3.554054054054054)","(4.4, 5.7, 5.427499999999999)","(26.0, 55.0, 45.9)"
11-01-2023 20:51:18.511707,"(3.3, 3.7, 3.669047619047619)","(19.0, 28.0, 25.217391304347828)","(11.0, 15.0, 14.35)","(16.0, 24.0, 23.083333333333332)","(9.0, 12.5, 12.264705882352942)","(2.8, 3.6, 3.5636363636363635)","(4.4, 5.6, 5.316666666666666)","(26.0, 55.0, 45.9)"
11-01-2023 20:51:19.899402,"(3.3, 3.75, 3.6863636363636365)","(19.0, 28.0, 25.0)","(11.0, 14.5, 14.35)","(16.0, 24.0, 23.083333333333332)","(9.0, 12.5, 12.264705882352942)","(2.7, 3.6, 3.561111111111111)","(4.4, 5.4, 5.297872340425532)","(26.0, 55.0, 46.5)"
11-01-2023 20:51:21.284631,"(3.3, 3.75, 3.6906976744186046)","(19.0, 27.0, 24.444444444444443)","(11.0, 14.5, 14.11111111111111)","(16.0, 24.0, 23.083333333333332)","(9.0, 12.5, 12.264705882352942)","(2.7, 3.65, 3.6464285714285714)","(4.4, 5.4, 5.33939393939394)","(26.0, 48.0, 48.93333333333334)"
11-01-2023 20:51:22.606330,"(3.3, 3.7, 3.684615384615385)","(19.0, 28.0, 25.0)","(11.0, 14.5, 14.3)","(16.0, 24.0, 23.083333333333332)","(9.0, 12.5, 12.298076923076923)","(2.7, 3.65, 3.608163265306122)","(4.4, 5.4, 5.390000000000001)","(26.0, 55.0, 47.0)"
11-01-2023 20:51:23.891432,"(3.3, 3.7, 3.66)","(19.0, 27.0, 24.470588235294116)","(11.0, 14.5, 14.3)","(16.0, 24.0, 22.896551724137932)","(9.0, 12.5, 12.941379310344828)","(2.8, 3.7, 3.6074468085106384)","(4.4, 5.4, 5.390000000000001)","(26.0, 48.0, 41.714285714285715)"
11-01-2023 20:51:25.175337,"(3.3, 3.7, 3.66)","(19.0, 28.0, 25.90909090909091)","(11.0, 14.5, 14.285714285714286)","(16.0, 24.0, 22.814814814814813)","(9.0, 13.0, 12.996031746031745)","(2.8, 3.7, 3.612068965517241)","(4.4, 5.4, 5.328571428571428)","(26.0, 42.0, 41.705882352941174)"
11-01-2023 20:51:26.475624,"(3.3, 3.7, 3.64)","(19.0, 27.0, 25.157894736842106)","(11.0, 15.0, 14.583333333333334)","(16.0, 24.0, 22.615384615384617)","(9.0, 13.0, 12.99586776859504)","(2.8, 3.65, 3.591176470588235)","(4.4, 5.4, 5.3428571428571425)","(26.0, 42.0, 40.93333333333334)"
11-01-2023 20:51:27.761442,"(3.3, 3.75, 3.7464601769911505)","(19.0, 28.0, 24.25)","(11.0, 15.0, 14.777777777777779)","(16.0, 23.0, 22.1)","(9.0, 13.0, 13.380281690140846)","(2.8, 3.65, 3.586046511627907)","(4.4, 5.4, 5.296969696969697)","(26.0, 42.0, 41.42857142857143)"
11-01-2023 20:51:29.008192,"(3.3, 3.75, 3.7464601769911505)","(19.0, 28.0, 24.53846153846154)","(11.0, 15.0, 14.857142857142858)","(16.0, 23.0, 21.5)","(9.0, 13.5, 13.374125874125873)","(2.8, 3.6, 3.6107692307692307)","(4.4, 5.4, 5.296969696969697)","(26.0, 42.0, 41.42857142857143)"
11-01-2023 20:51:30.325554,"(3.3, 3.75, 3.7484848484848485)","(19.0, 28.0, 25.22222222222222)","(11.0, 15.0, 13.78)","(16.0, 23.0, 20.736842105263158)","(9.0, 13.5, 13.338926174496644)","(2.8, 3.65, 3.589285714285714)","(4.4, 5.4, 5.31904761904762)","(26.0, 42.0, 41.4)"
11-01-2023 20:51:31.596911,"(3.3, 3.75, 3.7464)","(19.0, 27.0, 24.181818181818183)","(11.0, 14.5, 14.112903225806452)","(16.0, 21.0, 20.5)","(9.0, 13.5, 13.45)","(2.8, 3.65, 3.5430232558139534)","(4.4, 5.4, 5.385714285714286)","(26.0, 42.0, 40.8)"
11-01-2023 20:51:32.831920,"(3.3, 3.75, 3.7425)","(19.0, 26.0, 24.181818181818183)","(11.0, 14.5, 13.975)","(17.0, 21.0, 20.5)","(9.0, 13.5, 13.451851851851853)","(2.8, 3.55, 3.5706349206349204)","(4.4, 5.4, 5.385714285714286)","(26.0, 42.0, 40.8)"
11-01-2023 20:51:34.056648,"(3.3, 3.75, 3.7345070422535214)","(19.0, 26.0, 24.125)","(11.0, 14.0, 13.805555555555555)","(17.0, 21.0, 20.454545454545453)","(9.0, 13.5, 13.465648854961833)","(2.8, 3.65, 3.5666666666666664)","(4.4, 5.4, 5.392)","(26.0, 42.0, 40.8)"
11-01-2023 20:51:35.343699,"(3.3, 3.75, 3.7340425531914896)","(19.0, 26.0, 24.125)","(11.0, 14.0, 13.785714285714286)","(17.0, 21.0, 20.454545454545453)","(9.0, 13.5, 13.878571428571428)","(2.8, 3.65, 3.585714285714286)","(4.4, 5.4, 5.3533333333333335)","(26.0, 42.0, 41.5)"
11-01-2023 20:51:36.558099,"(3.3, 3.75, 3.733695652173913)","(19.0, 26.0, 24.125)","(11.0, 14.0, 13.529411764705882)","(17.0, 21.0, 20.454545454545453)","(9.0, 14.0, 13.878571428571428)","(2.8, 3.6, 3.5851063829787235)","(4.4, 5.5, 5.38235294117647)","(26.0, 44.0, 43.2)"
11-01-2023 20:51:37.704022,"(3.3, 3.75, 3.74375)","(19.0, 26.0, 24.125)","(11.0, 14.0, 13.529411764705882)","(17.0, 21.0, 20.454545454545453)","(9.0, 14.0, 13.878571428571428)","(2.8, 3.6, 3.5243055555555554)","(4.4, 5.5, 5.3933333333333335)","(26.0, 44.0, 41.4)"
11-01-2023 20:51:38.854576,"(3.3, 3.75, 3.7453488372093022)","(19.0, 26.0, 24.125)","(11.0, 14.0, 13.421052631578947)","(17.0, 21.0, 20.454545454545453)","(9.0, 14.0, 13.878571428571428)","(2.8, 3.55, 3.5196721311475407)","(4.4, 5.5, 5.4135135135135135)","(26.0, 42.0, 40.8)"
11-01-2023 20:51:40.042352,"(3.3, 3.8, 3.7965277777777775)","(19.0, 26.0, 24.125)","(11.0, 13.5, 13.5)","(17.0, 21.0, 20.454545454545453)","(9.0, 14.0, 13.866197183098592)","(2.8, 3.55, 3.521818181818182)","(4.4, 5.5, 5.4135135135135135)","(26.0, 42.0, 41.333333333333336)"
11-01-2023 20:51:41.264563,"(3.3, 3.8, 3.796710526315789)","(19.0, 26.0, 24.125)","(11.0, 14.0, 13.407407407407407)","(17.0, 21.0, 20.294117647058822)","(9.0, 14.0, 13.884892086330936)","(2.8, 3.55, 3.4954545454545456)","(4.4, 5.5, 5.490909090909091)","(26.0, 42.0, 41.4)"
11-01-2023 20:51:42.455137,"(3.3, 3.8, 3.796153846153846)","(19.0, 26.0, 24.125)","(11.0, 14.0, 13.357142857142858)","(17.0, 21.0, 19.4)","(9.0, 14.0, 13.89051094890511)","(2.8, 3.5, 3.5545454545454547)","(4.4, 5.5, 5.4)","(26.0, 42.0, 39.45454545454545)"
11-01-2023 20:51:43.706327,"(3.3, 3.85, 3.8201754385964914)","(19.0, 26.0, 24.22222222222222)","(11.0, 13.5, 13.409090909090908)","(17.0, 21.0, 20.04)","(9.0, 14.0, 13.889705882352942)","(2.8, 3.6, 3.5785714285714287)","(4.4, 5.5, 5.454545454545454)","(26.0, 44.0, 40.875)"
11-01-2023 20:51:44.981017,"(3.3, 3.85, 3.8225806451612905)","(19.0, 26.0, 24.22222222222222)","(11.0, 14.0, 13.434782608695652)","(17.0, 21.0, 20.04)","(9.0, 14.0, 13.889705882352942)","(2.8, 3.6, 3.5727272727272728)","(4.4, 5.5, 5.461538461538462)","(26.0, 44.0, 40.875)"
11-01-2023 20:51:46.206123,"(3.3, 3.85, 3.8225806451612905)","(19.0, 26.0, 24.153846153846153)","(11.0, 14.0, 13.434782608695652)","(17.0, 21.0, 19.58823529411765)","(9.0, 14.0, 13.889705882352942)","(2.8, 3.6, 3.5727272727272728)","(4.4, 5.5, 5.468)","(26.0, 44.0, 40.875)"
11-01-2023 20:51:47.501524,"(3.3, 3.85, 3.8225806451612905)","(19.0, 26.0, 23.90909090909091)","(11.0, 14.0, 13.518518518518519)","(17.0, 21.0, 19.25)","(9.0, 14.0, 13.484)","(2.8, 3.6, 3.5851351351351353)","(4.4, 5.5, 5.490909090909091)","(26.0, 44.0, 41.82608695652174)"
11-01-2023 20:51:48.734847,"(3.3, 3.8, 3.793269230769231)","(19.0, 24.0, 23.5)","(11.0, 14.0, 13.458333333333334)","(17.0, 20.0, 19.88888888888889)","(9.0, 13.5, 13.48015873015873)","(2.8, 3.65, 3.624285714285714)","(4.4, 5.5, 5.4904761904761905)","(26.0, 44.0, 41.916666666666664)"
11-01-2023 20:51:49.890665,"(3.3, 3.85, 3.8181818181818183)","(19.0, 24.0, 22.5)","(11.0, 14.0, 13.458333333333334)","(17.0, 21.0, 19.88888888888889)","(9.0, 13.5, 13.48015873015873)","(2.8, 3.65, 3.624285714285714)","(4.4, 5.5, 5.453846153846154)","(26.0, 44.0, 41.916666666666664)"
11-01-2023 20:51:51.070303,"(3.3, 3.85, 3.81875)","(19.0, 23.0, 21.46153846153846)","(11.0, 14.0, 13.566666666666666)","(17.0, 21.0, 19.88888888888889)","(9.0, 14.0, 13.893939393939394)","(2.8, 3.65, 3.6062499999999997)","(4.4, 5.5, 5.428)","(26.0, 44.0, 41.6)"
11-01-2023 20:51:52.275774,"(3.3, 3.9, 3.880952380952381)","(19.0, 22.0, 21.0)","(11.0, 14.0, 13.808823529411764)","(17.0, 21.0, 18.77777777777778)","(9.0, 14.0, 13.921875)","(2.8, 3.65, 3.6040540540540538)","(4.4, 5.5, 5.414285714285715)","(26.0, 42.0, 43.473684210526315)"
11-01-2023 20:51:53.427816,"(3.3, 3.95, 3.915909090909091)","(19.0, 21.0, 20.166666666666668)","(11.0, 14.0, 13.796875)","(17.0, 21.0, 19.22222222222222)","(9.0, 14.0, 13.91304347826087)","(2.8, 3.65, 3.6481132075471696)","(4.4, 5.5, 5.41)","(26.0, 44.0, 43.0)"
11-01-2023 20:51:54.571612,"(3.3, 3.95, 3.8796296296296298)","(19.0, 21.0, 20.166666666666668)","(11.0, 14.0, 13.796875)","(17.0, 21.0, 18.8)","(9.0, 14.0, 13.846774193548388)","(2.8, 3.65, 3.682291666666667)","(4.4, 5.5, 5.523809523809524)","(26.0, 44.0, 43.38461538461539)"
11-01-2023 20:51:55.681449,"(3.3, 3.9, 3.8095238095238093)","(18.0, 20.0, 18.628048780487806)","(11.0, 14.0, 13.779661016949152)","(17.0, 20.0, 19.166666666666668)","(9.0, 14.0, 13.846774193548388)","(2.8, 3.7, 3.6822222222222223)","(4.4, 5.6, 5.530434782608696)","(26.0, 44.0, 43.529411764705884)"
11-01-2023 20:51:56.892843,"(3.3, 3.9, 3.8099999999999996)","(18.0, 20.0, 18.64457831325301)","(11.0, 14.0, 13.779661016949152)","(17.0, 19.5, 18.333333333333332)","(9.0, 14.0, 13.853658536585366)","(2.8, 3.7, 3.6892857142857145)","(4.4, 5.6, 5.528888888888889)","(26.0, 44.0, 42.5)"
11-01-2023 20:51:58.065229,"(3.3, 3.9, 3.8052631578947365)","(18.0, 21.0, 20.795454545454547)","(11.0, 14.0, 13.779661016949152)","(17.0, 19.5, 18.055555555555557)","(9.0, 14.0, 13.817460317460318)","(2.8, 3.7, 3.63252427184466)","(4.4, 5.6, 5.54074074074074)","(26.0, 44.0, 42.5)"
11-01-2023 20:51:59.189337,"(3.3, 3.8, 3.795652173913043)","(18.0, 20.0, 20.11111111111111)","(11.0, 14.0, 13.826666666666666)","(17.0, 19.0, 18.043478260869566)","(9.0, 14.0, 13.49047619047619)","(2.8, 3.65, 3.6306603773584905)","(4.4, 5.6, 5.554716981132075)","(26.0, 44.0, 43.25)"
11-01-2023 20:52:00.370086,"(3.3, 3.9, 3.8846153846153846)","(18.0, 21.0, 19.94736842105263)","(11.0, 14.0, 13.890756302521009)","(17.0, 19.0, 18.045454545454547)","(9.0, 13.5, 13.490384615384615)","(2.8, 3.65, 3.6279411764705882)","(4.4, 5.6, 5.531578947368421)","(26.0, 44.0, 43.25)"
11-01-2023 20:52:01.557228,"(3.3, 3.95, 3.89609375)","(17.0, 21.0, 19.81578947368421)","(11.0, 14.0, 13.887931034482758)","(17.0, 19.0, 17.943181818181817)","(9.0, 13.5, 13.451327433628318)","(2.8, 3.65, 3.557142857142857)","(4.4, 5.6, 5.56)","(26.0, 44.0, 43.0)"
11-01-2023 20:52:02.678632,"(3.3, 3.95, 3.867857142857143)","(17.0, 21.0, 19.81578947368421)","(11.0, 14.0, 13.887931034482758)","(17.0, 19.0, 17.943181818181817)","(9.0, 13.5, 13.452586206896552)","(2.8, 3.6, 3.575)","(4.4, 5.6, 5.581395348837209)","(26.0, 44.0, 42.8)"
11-01-2023 20:52:03.822805,"(3.3, 3.95, 3.8733333333333335)","(17.0, 20.0, 19.7)","(11.0, 14.0, 13.887931034482758)","(16.0, 19.0, 18.020408163265305)","(9.0, 13.5, 13.452586206896552)","(2.8, 3.6, 3.57)","(4.4, 5.6, 5.582222222222222)","(26.0, 44.0, 39.5)"
11-01-2023 20:52:04.964566,"(3.3, 3.95, 3.8590909090909093)","(17.0, 20.0, 19.8125)","(11.0, 14.0, 13.887931034482758)","(16.0, 19.0, 18.03125)","(9.0, 13.5, 13.453781512605042)","(2.8, 3.6, 3.5410714285714286)","(4.4, 5.6, 5.5777777777777775)","(26.0, 42.0, 40.75)"
11-01-2023 20:52:06.199060,"(3.3, 3.95, 3.875)","(17.0, 21.0, 18.727272727272727)","(11.0, 14.0, 13.927927927927929)","(16.0, 19.0, 18.041666666666668)","(9.0, 13.5, 13.453781512605042)","(2.8, 3.55, 3.4612903225806453)","(4.4, 5.6, 5.584)","(26.0, 42.0, 41.422222222222224)"
11-01-2023 20:52:07.399768,"(3.3, 3.95, 3.875)","(17.0, 21.0, 19.181818181818183)","(11.0, 14.0, 13.944954128440367)","(16.0, 19.0, 18.0188679245283)","(10.0, 13.5, 13.642857142857142)","(2.9, 3.5, 3.435)","(4.4, 5.6, 5.584)","(26.0, 42.0, 41.43478260869565)"
