,Sexy Socks,Excetera,Naughty Natalie,Icy Cape,Acertive Miss,Juliard Honor,Afleet Okie,Chive Up
15-12-2022 13:27:40.419296,"(8.0, 13.0, 12.844827586206897)","(10.0, 15.5, 14.954545454545455)","(8.5, 9.8, 9.785185185185187)","(12.0, 20.0, 18.923076923076923)","(26.0, 48.0, 45.529411764705884)","(2.9, 3.15, 3.0696969696969694)","(18.0, 40.0, 38.92307692307692)","(2.7, 3.3, 3.236)"
15-12-2022 13:27:41.610628,"(8.0, 13.0, 12.844827586206897)","(10.0, 15.0, 14.7)","(8.5, 9.8, 9.785185185185187)","(12.0, 20.0, 18.923076923076923)","(26.0, 48.0, 45.529411764705884)","(2.9, 3.15, 3.0696969696969694)","(18.0, 40.0, 38.92307692307692)","(2.7, 3.3, 3.236)"
15-12-2022 13:27:42.785275,"(8.0, 13.0, 12.844827586206897)","(10.0, 15.0, 14.7)","(8.5, 9.8, 9.785185185185187)","(12.0, 20.0, 19.363636363636363)","(26.0, 48.0, 45.666666666666664)","(2.9, 3.15, 3.0696969696969694)","(18.0, 40.0, 38.92307692307692)","(2.7, 3.3, 3.236)"
15-12-2022 13:27:43.994852,"(8.0, 13.0, 12.844827586206897)","(10.0, 15.0, 14.954545454545455)","(8.5, 9.8, 9.785185185185187)","(12.0, 20.0, 18.0)","(26.0, 48.0, 44.0)","(2.9, 3.15, 3.0696969696969694)","(18.0, 40.0, 33.5)","(2.7, 3.3, 3.236)"
15-12-2022 13:27:45.251561,"(8.0, 13.0, 12.763157894736842)","(10.0, 15.5, 14.954545454545455)","(8.5, 9.8, 9.785185185185187)","(12.0, 21.0, 19.8)","(26.0, 48.0, 42.4)","(2.9, 3.15, 3.0696969696969694)","(18.0, 40.0, 38.88)","(2.7, 3.3, 3.236)"
15-12-2022 13:27:46.499588,"(8.0, 13.0, 12.763157894736842)","(10.0, 15.5, 14.954545454545455)","(8.5, 9.8, 9.785185185185187)","(12.0, 21.0, 19.8)","(26.0, 48.0, 44.8)","(2.9, 3.15, 3.0696969696969694)","(18.0, 40.0, 38.88)","(2.7, 3.3, 3.236)"
15-12-2022 13:27:47.748345,"(8.0, 13.0, 12.763157894736842)","(10.0, 15.5, 14.954545454545455)","(8.5, 9.8, 9.785185185185187)","(12.0, 21.0, 19.22222222222222)","(26.0, 46.0, 44.8)","(2.9, 3.15, 3.0696969696969694)","(18.0, 40.0, 38.88)","(2.7, 3.3, 3.236)"
15-12-2022 13:27:48.874314,"(8.0, 13.0, 12.763157894736842)","(10.0, 15.5, 14.954545454545455)","(8.5, 9.8, 9.785185185185187)","(12.0, 21.0, 19.22222222222222)","(26.0, 46.0, 44.8)","(2.9, 3.15, 3.0696969696969694)","(18.0, 40.0, 38.88)","(2.7, 3.3, 3.236)"
15-12-2022 13:27:49.998825,"(8.0, 13.0, 12.763157894736842)","(10.0, 15.5, 14.954545454545455)","(8.5, 9.8, 9.785185185185187)","(12.0, 21.0, 19.22222222222222)","(26.0, 46.0, 44.8)","(2.9, 3.15, 3.0696969696969694)","(18.0, 40.0, 38.88)","(2.7, 3.3, 3.236)"
15-12-2022 13:27:51.073188,"(8.0, 13.0, 12.763157894736842)","(10.0, 15.0, 14.7)","(8.5, 9.8, 9.785185185185187)","(12.0, 20.0, 19.142857142857142)","(26.0, 46.0, 44.8)","(2.9, 3.15, 3.0696969696969694)","(18.0, 40.0, 38.88)","(2.7, 3.3, 3.236)"
15-12-2022 13:27:52.225993,"(8.0, 13.0, 12.763157894736842)","(10.0, 15.0, 14.7)","(8.5, 9.8, 9.785185185185187)","(12.0, 20.0, 19.142857142857142)","(26.0, 46.0, 44.90909090909091)","(2.9, 3.15, 3.0696969696969694)","(18.0, 40.0, 38.88)","(2.7, 3.3, 3.236)"
15-12-2022 13:27:53.444561,"(8.0, 13.0, 12.763157894736842)","(10.0, 15.0, 14.7)","(8.5, 9.8, 9.785185185185187)","(12.0, 20.0, 19.142857142857142)","(26.0, 46.0, 44.90909090909091)","(2.9, 3.15, 3.0696969696969694)","(18.0, 40.0, 38.88)","(2.7, 3.3, 3.236)"
15-12-2022 13:27:54.729106,"(8.0, 13.0, 12.763157894736842)","(10.0, 15.0, 14.7)","(8.5, 9.8, 9.785185185185187)","(12.0, 20.0, 19.285714285714285)","(26.0, 46.0, 43.0)","(2.9, 3.15, 3.0696969696969694)","(18.0, 40.0, 33.5)","(2.7, 3.3, 3.236)"
15-12-2022 13:27:55.834964,"(8.0, 13.0, 12.71875)","(10.0, 15.0, 14.7)","(8.5, 9.8, 9.785185185185187)","(12.0, 20.0, 19.285714285714285)","(26.0, 46.0, 42.0)","(2.9, 3.15, 3.0536363636363633)","(18.0, 40.0, 39.0)","(2.7, 3.3, 3.2058823529411766)"
15-12-2022 13:27:56.872106,"(8.0, 14.0, 13.25)","(10.0, 15.0, 14.7)","(8.5, 9.8, 9.785185185185187)","(12.0, 20.0, 19.285714285714285)","(26.0, 46.0, 37.0)","(2.9, 3.15, 3.0536363636363633)","(18.0, 40.0, 37.55555555555556)","(2.7, 3.3, 3.2058823529411766)"
15-12-2022 13:27:57.977655,"(8.0, 14.0, 13.25)","(10.0, 15.0, 14.73076923076923)","(8.5, 9.8, 9.785185185185187)","(12.0, 20.0, 19.583333333333332)","(26.0, 46.0, 39.0)","(2.9, 3.15, 3.0536363636363633)","(18.0, 38.0, 37.55555555555556)","(2.7, 3.3, 3.2058823529411766)"
15-12-2022 13:27:59.197192,"(8.0, 13.5, 13.25)","(10.0, 15.5, 14.73076923076923)","(8.5, 9.8, 9.785185185185187)","(12.0, 20.0, 19.583333333333332)","(26.0, 44.0, 39.0)","(2.9, 3.15, 3.0536363636363633)","(18.0, 38.0, 39.0)","(2.7, 3.3, 3.2058823529411766)"
15-12-2022 13:28:00.349565,"(8.0, 13.5, 13.25)","(10.0, 15.5, 14.7)","(8.5, 9.8, 9.780952380952382)","(12.0, 20.0, 19.583333333333332)","(26.0, 44.0, 39.333333333333336)","(2.9, 3.15, 3.0536363636363633)","(18.0, 40.0, 39.0)","(2.7, 3.3, 3.2058823529411766)"
15-12-2022 13:28:01.460226,"(8.0, 13.5, 13.25)","(10.0, 15.0, 14.7)","(8.5, 9.8, 9.780952380952382)","(12.0, 20.0, 19.583333333333332)","(26.0, 42.0, 39.333333333333336)","(2.9, 3.15, 3.0536363636363633)","(18.0, 40.0, 39.0)","(2.7, 3.3, 3.2058823529411766)"
15-12-2022 13:28:02.527834,"(8.0, 13.5, 13.25)","(10.0, 15.0, 14.7)","(8.5, 9.8, 9.776470588235295)","(12.0, 20.0, 19.583333333333332)","(26.0, 42.0, 39.333333333333336)","(2.9, 3.15, 3.0364285714285715)","(18.0, 40.0, 39.0)","(2.7, 3.3, 3.27037037037037)"
15-12-2022 13:28:03.525383,"(8.0, 13.5, 13.264705882352942)","(10.0, 15.0, 14.7)","(8.5, 9.8, 9.776470588235295)","(12.0, 20.0, 19.583333333333332)","(26.0, 42.0, 39.333333333333336)","(2.9, 3.15, 3.0364285714285715)","(18.0, 40.0, 33.5)","(2.7, 3.3, 3.27037037037037)"
15-12-2022 13:28:04.621961,"(8.0, 13.5, 12.75)","(10.0, 15.0, 14.785714285714285)","(8.5, 9.8, 9.776470588235295)","(12.0, 20.0, 19.0)","(26.0, 42.0, 38.0)","(2.9, 3.15, 3.0364285714285715)","(18.0, 40.0, 33.5)","(2.7, 3.3, 3.251020408163265)"
15-12-2022 13:28:05.704082,"(8.0, 13.5, 13.166666666666666)","(10.0, 15.5, 14.785714285714285)","(8.5, 9.8, 9.776470588235295)","(12.0, 20.0, 19.0)","(26.0, 42.0, 38.0)","(2.9, 3.15, 3.0364285714285715)","(18.0, 40.0, 33.5)","(2.7, 3.3, 3.236842105263158)"
15-12-2022 13:28:06.820712,"(8.0, 14.0, 13.368421052631579)","(10.0, 15.0, 14.727272727272727)","(8.5, 9.8, 9.776470588235295)","(12.0, 20.0, 19.0)","(26.0, 42.0, 38.0)","(2.9, 3.15, 3.0364285714285715)","(18.0, 40.0, 33.5)","(2.7, 3.25, 3.2401960784313726)"
15-12-2022 13:28:07.911762,"(8.0, 14.0, 13.368421052631579)","(10.0, 15.0, 14.727272727272727)","(8.5, 9.8, 9.776470588235295)","(12.0, 20.0, 19.0)","(26.0, 42.0, 38.0)","(2.9, 3.15, 3.0364285714285715)","(18.0, 40.0, 33.5)","(2.7, 3.25, 3.2401960784313726)"
15-12-2022 13:28:08.941027,"(8.0, 14.0, 13.368421052631579)","(10.0, 15.0, 14.727272727272727)","(8.5, 9.8, 9.776470588235295)","(12.0, 20.0, 19.0)","(26.0, 42.0, 38.0)","(2.9, 3.15, 3.0364285714285715)","(18.0, 40.0, 33.5)","(2.7, 3.25, 3.2401960784313726)"
15-12-2022 13:28:09.940944,"(8.0, 14.0, 13.368421052631579)","(10.0, 15.0, 14.727272727272727)","(8.5, 9.8, 9.776470588235295)","(12.0, 20.0, 19.0)","(26.0, 42.0, 38.57142857142857)","(2.9, 3.15, 3.0364285714285715)","(18.0, 40.0, 33.0)","(2.7, 3.25, 3.2401960784313726)"
15-12-2022 13:28:10.984689,"(8.0, 14.0, 13.294117647058824)","(11.0, 15.0, 14.8125)","(8.5, 9.8, 9.776470588235295)","(12.0, 20.0, 19.375)","(26.0, 42.0, 38.57142857142857)","(2.9, 3.15, 3.0364285714285715)","(18.0, 40.0, 30.666666666666668)","(2.7, 3.25, 3.2401960784313726)"
15-12-2022 13:28:12.130121,"(8.0, 14.0, 13.294117647058824)","(11.0, 15.0, 14.8125)","(8.5, 9.8, 9.776470588235295)","(12.0, 20.0, 19.375)","(26.0, 42.0, 38.57142857142857)","(2.9, 3.15, 3.0364285714285715)","(18.0, 40.0, 30.666666666666668)","(2.7, 3.25, 3.2401960784313726)"
15-12-2022 13:28:13.301175,"(8.0, 14.0, 13.294117647058824)","(11.0, 15.0, 14.8125)","(8.5, 9.8, 9.776470588235295)","(12.0, 20.0, 19.375)","(26.0, 42.0, 38.57142857142857)","(2.9, 3.15, 3.057558139534884)","(18.0, 40.0, 30.666666666666668)","(2.7, 3.25, 3.23)"
15-12-2022 13:28:14.445564,"(8.0, 14.0, 13.294117647058824)","(11.0, 15.0, 14.8125)","(8.5, 9.8, 9.776470588235295)","(12.0, 20.0, 19.833333333333332)","(26.0, 42.0, 36.666666666666664)","(2.9, 3.15, 3.057558139534884)","(18.0, 40.0, 30.666666666666668)","(2.7, 3.25, 3.213157894736842)"
15-12-2022 13:28:15.549352,"(8.0, 14.0, 13.6)","(11.0, 15.5, 14.973684210526315)","(8.5, 9.8, 9.776470588235295)","(12.0, 21.0, 19.833333333333332)","(26.0, 42.0, 36.666666666666664)","(2.9, 3.15, 3.057558139534884)","(18.0, 40.0, 36.888888888888886)","(2.7, 3.25, 3.213157894736842)"
15-12-2022 13:28:16.566880,"(8.0, 14.0, 13.636363636363637)","(11.0, 15.5, 14.973684210526315)","(8.5, 9.8, 9.776470588235295)","(12.0, 21.0, 19.833333333333332)","(26.0, 42.0, 36.666666666666664)","(2.9, 3.15, 3.057558139534884)","(18.0, 40.0, 36.888888888888886)","(2.7, 3.25, 3.213157894736842)"
15-12-2022 13:28:17.609288,"(8.5, 14.0, 13.636363636363637)","(11.0, 15.0, 14.8125)","(8.5, 9.8, 9.776470588235295)","(12.0, 20.0, 19.375)","(26.0, 40.0, 38.8)","(2.9, 3.15, 3.057558139534884)","(18.0, 40.0, 36.888888888888886)","(2.6, 3.25, 3.213157894736842)"
15-12-2022 13:28:18.660900,"(8.5, 14.0, 13.636363636363637)","(11.0, 15.0, 14.8125)","(8.5, 9.8, 9.776470588235295)","(12.0, 20.0, 19.375)","(26.0, 40.0, 38.8)","(2.9, 3.15, 3.057558139534884)","(18.0, 40.0, 36.888888888888886)","(2.6, 3.25, 3.213157894736842)"
15-12-2022 13:28:19.785089,"(8.5, 14.0, 13.636363636363637)","(11.0, 15.0, 14.8125)","(8.5, 9.8, 9.776470588235295)","(12.0, 20.0, 19.833333333333332)","(26.0, 40.0, 39.333333333333336)","(2.9, 3.15, 3.057558139534884)","(18.0, 40.0, 36.888888888888886)","(2.6, 3.25, 3.2266666666666666)"
15-12-2022 13:28:20.896003,"(8.5, 14.0, 13.636363636363637)","(11.0, 15.5, 14.973684210526315)","(8.5, 9.8, 9.771428571428572)","(12.0, 21.0, 19.833333333333332)","(26.0, 40.0, 37.69230769230769)","(2.9, 3.15, 3.057558139534884)","(18.0, 40.0, 36.888888888888886)","(2.6, 3.25, 3.2266666666666666)"
15-12-2022 13:28:22.012470,"(8.5, 14.0, 13.636363636363637)","(11.0, 15.5, 14.973684210526315)","(8.5, 9.8, 9.771428571428572)","(12.0, 21.0, 19.833333333333332)","(26.0, 40.0, 37.69230769230769)","(2.9, 3.15, 3.057558139534884)","(18.0, 40.0, 36.888888888888886)","(2.6, 3.25, 3.2266666666666666)"
15-12-2022 13:28:23.102225,"(8.5, 14.0, 13.636363636363637)","(11.0, 15.5, 14.973684210526315)","(8.5, 9.8, 9.771428571428572)","(12.0, 21.0, 19.833333333333332)","(26.0, 40.0, 37.69230769230769)","(2.9, 3.15, 3.057558139534884)","(18.0, 40.0, 36.888888888888886)","(2.6, 3.25, 3.2266666666666666)"
15-12-2022 13:28:24.243138,"(8.5, 14.0, 13.526315789473685)","(11.0, 15.5, 14.973684210526315)","(8.5, 9.8, 9.771428571428572)","(12.0, 21.0, 19.833333333333332)","(26.0, 40.0, 35.714285714285715)","(2.9, 3.15, 3.057558139534884)","(18.0, 40.0, 38.78260869565217)","(2.6, 3.25, 3.2266666666666666)"
15-12-2022 13:28:25.309233,"(8.5, 14.0, 13.709677419354838)","(11.0, 15.5, 14.973684210526315)","(8.5, 9.8, 9.771428571428572)","(12.0, 21.0, 19.833333333333332)","(26.0, 40.0, 35.714285714285715)","(2.9, 3.15, 3.057558139534884)","(18.0, 40.0, 38.833333333333336)","(2.6, 3.25, 3.2266666666666666)"
15-12-2022 13:28:26.365408,"(8.5, 14.0, 13.709677419354838)","(11.0, 15.5, 14.973684210526315)","(8.5, 9.8, 9.771428571428572)","(12.0, 21.0, 19.833333333333332)","(26.0, 40.0, 35.714285714285715)","(2.9, 3.15, 3.057558139534884)","(18.0, 40.0, 38.833333333333336)","(2.6, 3.25, 3.2266666666666666)"
15-12-2022 13:28:27.390503,"(8.5, 14.0, 13.942307692307692)","(11.0, 15.5, 14.973684210526315)","(8.5, 9.8, 9.771428571428572)","(12.0, 21.0, 19.833333333333332)","(26.0, 40.0, 35.714285714285715)","(2.9, 3.15, 3.057558139534884)","(18.0, 40.0, 38.833333333333336)","(2.6, 3.25, 3.2266666666666666)"
15-12-2022 13:28:28.516970,"(8.5, 14.0, 13.942307692307692)","(11.0, 15.5, 14.973684210526315)","(8.5, 9.8, 9.771428571428572)","(12.0, 21.0, 19.833333333333332)","(26.0, 40.0, 35.714285714285715)","(2.9, 3.15, 3.057558139534884)","(18.0, 40.0, 38.833333333333336)","(2.6, 3.25, 3.2266666666666666)"
15-12-2022 13:28:29.588182,"(8.5, 14.0, 13.942307692307692)","(11.0, 15.5, 14.973684210526315)","(8.5, 9.8, 9.771428571428572)","(12.0, 21.0, 19.833333333333332)","(26.0, 40.0, 35.714285714285715)","(2.9, 3.15, 3.057558139534884)","(18.0, 40.0, 38.833333333333336)","(2.6, 3.25, 3.2344444444444442)"
15-12-2022 13:28:30.729614,"(8.5, 14.0, 13.942307692307692)","(11.0, 15.5, 14.973684210526315)","(8.5, 9.8, 9.771428571428572)","(12.0, 21.0, 19.833333333333332)","(26.0, 40.0, 35.38461538461539)","(2.9, 3.15, 3.057558139534884)","(18.0, 40.0, 38.833333333333336)","(2.6, 3.25, 3.2344444444444442)"
15-12-2022 13:28:31.878687,"(8.5, 14.0, 13.942307692307692)","(11.0, 15.5, 14.973684210526315)","(8.5, 9.8, 9.771428571428572)","(12.0, 21.0, 19.833333333333332)","(26.0, 40.0, 35.38461538461539)","(2.9, 3.15, 3.057558139534884)","(18.0, 40.0, 38.833333333333336)","(2.6, 3.25, 3.2344444444444442)"
15-12-2022 13:28:33.004243,"(8.5, 14.0, 13.942307692307692)","(11.0, 15.5, 14.973684210526315)","(8.5, 9.8, 9.771428571428572)","(12.0, 21.0, 19.833333333333332)","(26.0, 40.0, 35.38461538461539)","(2.9, 3.15, 3.057558139534884)","(18.0, 40.0, 38.833333333333336)","(2.6, 3.25, 3.2344444444444442)"
15-12-2022 13:28:34.016514,"(8.5, 14.0, 13.942307692307692)","(11.0, 15.5, 14.973684210526315)","(8.5, 9.8, 9.771428571428572)","(12.0, 21.0, 19.833333333333332)","(26.0, 40.0, 35.38461538461539)","(2.9, 3.15, 3.057558139534884)","(18.0, 40.0, 38.833333333333336)","(2.6, 3.25, 3.2344444444444442)"
15-12-2022 13:28:35.060014,"(8.5, 14.0, 13.958333333333334)","(11.0, 15.5, 14.973684210526315)","(8.5, 9.8, 9.771428571428572)","(12.0, 21.0, 19.833333333333332)","(26.0, 40.0, 35.8)","(2.9, 3.15, 3.057558139534884)","(18.0, 40.0, 38.44444444444444)","(2.6, 3.25, 3.196153846153846)"
15-12-2022 13:28:36.137526,"(8.5, 14.0, 13.958333333333334)","(11.0, 15.5, 14.973684210526315)","(8.5, 9.8, 9.771428571428572)","(12.0, 21.0, 19.833333333333332)","(26.0, 40.0, 35.8)","(2.9, 3.15, 3.057558139534884)","(18.0, 40.0, 38.44444444444444)","(2.6, 3.25, 3.196153846153846)"
15-12-2022 13:28:37.274112,"(8.5, 14.0, 13.958333333333334)","(11.0, 15.5, 14.973684210526315)","(8.5, 9.8, 9.771428571428572)","(12.0, 21.0, 19.833333333333332)","(26.0, 40.0, 35.8)","(2.9, 3.15, 3.057558139534884)","(18.0, 40.0, 38.44444444444444)","(2.6, 3.25, 3.196153846153846)"
15-12-2022 13:28:38.395980,"(8.5, 14.0, 13.958333333333334)","(11.0, 15.5, 14.973684210526315)","(8.5, 9.8, 9.771428571428572)","(12.0, 21.0, 20.125)","(26.0, 40.0, 35.714285714285715)","(2.9, 3.15, 3.057558139534884)","(18.0, 40.0, 38.44444444444444)","(2.6, 3.25, 3.196153846153846)"
15-12-2022 13:28:39.552808,"(8.5, 14.0, 13.958333333333334)","(11.0, 15.5, 14.973684210526315)","(8.5, 9.8, 9.771428571428572)","(12.0, 21.0, 19.833333333333332)","(26.0, 40.0, 35.714285714285715)","(2.9, 3.15, 3.057558139534884)","(18.0, 40.0, 38.44444444444444)","(2.6, 3.25, 3.196153846153846)"
15-12-2022 13:28:40.614049,"(8.5, 14.0, 13.958333333333334)","(11.0, 15.5, 14.973684210526315)","(8.5, 9.8, 9.771428571428572)","(12.0, 21.0, 19.833333333333332)","(26.0, 40.0, 35.714285714285715)","(2.9, 3.15, 3.057558139534884)","(18.0, 40.0, 38.44444444444444)","(2.6, 3.25, 3.196153846153846)"
15-12-2022 13:28:41.732063,"(8.5, 14.0, 13.958333333333334)","(11.0, 15.5, 14.973684210526315)","(8.5, 9.8, 9.771428571428572)","(13.0, 21.0, 19.833333333333332)","(21.0, 40.0, 36.08695652173913)","(2.8, 3.15, 3.057558139534884)","(18.0, 40.0, 38.44444444444444)","(2.6, 3.25, 3.196153846153846)"
15-12-2022 13:28:42.812347,"(8.5, 14.0, 13.958333333333334)","(11.0, 15.5, 14.973684210526315)","(8.5, 9.8, 9.771428571428572)","(13.0, 21.0, 19.833333333333332)","(21.0, 40.0, 36.08695652173913)","(2.8, 3.15, 3.057558139534884)","(18.0, 40.0, 33.5)","(2.6, 3.25, 3.1916666666666664)"
15-12-2022 13:28:43.906328,"(8.5, 14.0, 13.958333333333334)","(11.0, 15.5, 14.973684210526315)","(8.5, 9.8, 9.76923076923077)","(13.0, 21.0, 19.833333333333332)","(21.0, 40.0, 39.333333333333336)","(2.8, 3.15, 3.057558139534884)","(18.0, 40.0, 33.5)","(2.6, 3.25, 3.1916666666666664)"
15-12-2022 13:28:44.983141,"(8.5, 14.0, 13.934782608695652)","(11.0, 15.5, 14.973684210526315)","(8.5, 9.8, 9.76923076923077)","(13.0, 21.0, 19.833333333333332)","(21.0, 40.0, 37.69230769230769)","(2.8, 3.15, 3.057558139534884)","(18.0, 40.0, 37.84615384615385)","(2.6, 3.25, 3.1916666666666664)"
15-12-2022 13:28:46.089671,"(8.5, 14.0, 13.948275862068966)","(11.0, 15.5, 14.973684210526315)","(8.5, 9.8, 9.76923076923077)","(13.0, 21.0, 19.833333333333332)","(21.0, 40.0, 37.69230769230769)","(2.8, 3.15, 3.057558139534884)","(18.0, 40.0, 37.84615384615385)","(2.6, 3.25, 3.1916666666666664)"
15-12-2022 13:28:47.170583,"(8.5, 14.0, 13.948275862068966)","(11.0, 15.5, 14.973684210526315)","(8.5, 9.8, 9.76923076923077)","(13.0, 21.0, 19.833333333333332)","(21.0, 40.0, 37.42857142857143)","(2.8, 3.15, 3.057558139534884)","(18.0, 40.0, 37.84615384615385)","(2.6, 3.25, 3.1916666666666664)"
15-12-2022 13:28:48.310970,"(8.5, 14.0, 13.948275862068966)","(11.0, 15.5, 14.973684210526315)","(8.5, 9.8, 9.76923076923077)","(13.0, 21.0, 19.833333333333332)","(21.0, 40.0, 37.42857142857143)","(2.8, 3.15, 3.0671874999999997)","(18.0, 40.0, 37.84615384615385)","(2.6, 3.25, 3.1608695652173915)"
15-12-2022 13:28:49.430196,"(8.5, 14.0, 13.948275862068966)","(11.0, 15.5, 15.083333333333334)","(8.5, 9.8, 9.76923076923077)","(13.0, 21.0, 19.833333333333332)","(21.0, 40.0, 37.42857142857143)","(2.8, 3.15, 3.0671874999999997)","(18.0, 40.0, 37.84615384615385)","(2.6, 3.2, 3.1526315789473682)"
15-12-2022 13:28:50.501076,"(8.5, 14.0, 13.948275862068966)","(11.0, 15.5, 15.083333333333334)","(8.5, 9.8, 9.76923076923077)","(13.0, 21.0, 19.833333333333332)","(21.0, 40.0, 37.42857142857143)","(2.8, 3.15, 3.0671874999999997)","(18.0, 40.0, 37.84615384615385)","(2.6, 3.2, 3.1526315789473682)"
15-12-2022 13:28:51.535686,"(8.5, 14.0, 13.948275862068966)","(11.0, 15.5, 15.083333333333334)","(8.5, 9.8, 9.76923076923077)","(13.0, 21.0, 19.833333333333332)","(21.0, 40.0, 37.42857142857143)","(2.8, 3.15, 3.0671874999999997)","(18.0, 40.0, 37.84615384615385)","(2.6, 3.2, 3.1526315789473682)"
15-12-2022 13:28:52.528765,"(8.5, 14.0, 13.948275862068966)","(11.0, 15.5, 15.083333333333334)","(8.5, 9.8, 9.76923076923077)","(13.0, 21.0, 19.833333333333332)","(21.0, 40.0, 37.42857142857143)","(2.8, 3.15, 3.0671874999999997)","(18.0, 40.0, 37.84615384615385)","(2.6, 3.2, 3.1526315789473682)"
15-12-2022 13:28:53.572864,"(8.5, 14.0, 13.948275862068966)","(11.0, 15.5, 15.083333333333334)","(8.5, 9.8, 9.76923076923077)","(13.0, 21.0, 19.833333333333332)","(21.0, 40.0, 37.42857142857143)","(2.8, 3.15, 3.0671874999999997)","(18.0, 40.0, 37.84615384615385)","(2.6, 3.2, 3.1523809523809523)"
15-12-2022 13:28:54.636468,"(8.5, 14.0, 13.934782608695652)","(11.0, 15.5, 15.083333333333334)","(8.5, 9.8, 9.780000000000001)","(13.0, 21.0, 19.833333333333332)","(21.0, 40.0, 36.285714285714285)","(2.8, 3.15, 3.0671874999999997)","(18.0, 40.0, 38.666666666666664)","(2.6, 3.2, 3.1285714285714286)"
15-12-2022 13:28:55.648012,"(8.5, 14.0, 13.946428571428571)","(11.0, 15.5, 15.083333333333334)","(8.5, 9.8, 9.780000000000001)","(13.0, 21.0, 19.833333333333332)","(21.0, 40.0, 36.285714285714285)","(2.8, 3.15, 3.0671874999999997)","(18.0, 40.0, 38.666666666666664)","(2.6, 3.2, 3.1285714285714286)"
15-12-2022 13:28:56.653357,"(8.5, 14.0, 13.946428571428571)","(11.0, 15.5, 15.083333333333334)","(8.5, 9.8, 9.780000000000001)","(13.0, 21.0, 19.833333333333332)","(21.0, 40.0, 36.285714285714285)","(2.8, 3.15, 3.0671874999999997)","(18.0, 40.0, 38.666666666666664)","(2.6, 3.2, 3.1285714285714286)"
15-12-2022 13:28:57.694830,"(8.5, 14.0, 13.946428571428571)","(11.0, 15.5, 15.083333333333334)","(8.5, 9.8, 9.780000000000001)","(13.0, 21.0, 19.833333333333332)","(21.0, 40.0, 36.18181818181818)","(2.8, 3.15, 3.0671874999999997)","(18.0, 40.0, 38.666666666666664)","(2.6, 3.2, 3.1285714285714286)"
15-12-2022 13:28:58.713200,"(8.5, 14.0, 13.946428571428571)","(11.0, 15.5, 15.227272727272727)","(8.5, 9.8, 9.780000000000001)","(13.0, 21.0, 19.833333333333332)","(21.0, 40.0, 36.18181818181818)","(2.8, 3.15, 3.0671874999999997)","(18.0, 40.0, 38.666666666666664)","(2.6, 3.2, 3.1285714285714286)"
15-12-2022 13:28:59.876340,"(8.5, 14.0, 13.946428571428571)","(11.0, 15.5, 14.6)","(8.5, 9.8, 9.780000000000001)","(13.0, 21.0, 19.833333333333332)","(21.0, 40.0, 36.18181818181818)","(2.8, 3.15, 3.0671874999999997)","(18.0, 40.0, 33.5)","(2.6, 3.2, 3.08125)"
15-12-2022 13:29:01.032216,"(8.5, 14.0, 13.946428571428571)","(11.0, 15.5, 14.6)","(8.5, 9.8, 9.780000000000001)","(13.0, 21.0, 19.833333333333332)","(21.0, 40.0, 36.18181818181818)","(2.8, 3.15, 3.0671874999999997)","(18.0, 40.0, 33.5)","(2.6, 3.2, 3.08125)"
15-12-2022 13:29:02.192008,"(8.5, 14.0, 13.946428571428571)","(11.0, 15.5, 15.09090909090909)","(8.5, 9.8, 9.780000000000001)","(13.0, 21.0, 19.833333333333332)","(21.0, 40.0, 36.18181818181818)","(2.8, 3.15, 3.0671874999999997)","(18.0, 40.0, 33.5)","(2.6, 3.2, 3.08125)"
15-12-2022 13:29:03.399969,"(8.5, 14.0, 13.946428571428571)","(11.0, 15.5, 15.09090909090909)","(8.5, 9.8, 9.780000000000001)","(13.0, 21.0, 19.833333333333332)","(21.0, 40.0, 36.285714285714285)","(2.8, 3.15, 3.0696969696969694)","(18.0, 40.0, 33.5)","(2.6, 3.2, 3.08125)"
15-12-2022 13:29:04.561431,"(8.5, 14.0, 13.946428571428571)","(11.0, 15.5, 15.09090909090909)","(8.5, 9.8, 9.780000000000001)","(13.0, 21.0, 19.833333333333332)","(21.0, 40.0, 37.69230769230769)","(2.8, 3.15, 3.0696969696969694)","(18.0, 40.0, 33.5)","(2.6, 3.2, 3.067441860465116)"
15-12-2022 13:29:05.651511,"(8.5, 14.0, 13.958333333333334)","(11.0, 15.5, 15.09090909090909)","(8.5, 9.8, 9.782608695652174)","(13.0, 21.0, 19.833333333333332)","(21.0, 40.0, 37.69230769230769)","(2.8, 3.15, 3.0696969696969694)","(18.0, 40.0, 33.5)","(2.6, 3.2, 3.0733333333333333)"
15-12-2022 13:29:06.731836,"(8.5, 14.0, 13.958333333333334)","(11.0, 15.5, 15.09090909090909)","(8.5, 9.8, 9.782608695652174)","(13.0, 21.0, 19.833333333333332)","(21.0, 40.0, 37.69230769230769)","(2.8, 3.15, 3.0696969696969694)","(18.0, 40.0, 33.0)","(2.6, 3.2, 3.0733333333333333)"
15-12-2022 13:29:07.781377,"(8.5, 14.0, 13.958333333333334)","(11.0, 15.5, 15.0)","(8.5, 9.8, 9.782608695652174)","(13.0, 21.0, 19.833333333333332)","(21.0, 40.0, 37.69230769230769)","(2.8, 3.15, 3.077659574468085)","(18.0, 40.0, 30.666666666666668)","(2.6, 3.2, 3.0733333333333333)"
