,Miracle Of Love,Angel Bail,Midnight Sophie,Dana Big Pete,Red Fire Bay,Ski Slope
09-01-2023 19:16:44.258597,"(20.0, 38.0, 35.25714285714286)","(1.7, 1.82, 1.8113675213675213)","(51.0, 220.0, 175.0)","(13.0, 21.0, 19.714285714285715)","(2.7, 3.35, 3.3106557377049177)","(9.0, 14.5, 14.41304347826087)"
09-01-2023 19:16:45.069902,"(20.0, 38.0, 35.333333333333336)","(1.7, 1.82, 1.8140594059405941)","(51.0, 210.0, 197.5)","(13.0, 21.0, 19.94736842105263)","(2.7, 3.35, 3.317168674698795)","(9.0, 14.5, 14.178571428571429)"
09-01-2023 19:16:45.901556,"(20.0, 38.0, 37.42857142857143)","(1.65, 1.82, 1.8130232558139536)","(51.0, 210.0, 197.5)","(13.0, 21.0, 19.928571428571427)","(2.7, 3.35, 3.3195530726256983)","(9.0, 14.5, 14.166666666666666)"
09-01-2023 19:16:46.708848,"(20.0, 42.0, 40.5)","(1.65, 1.8, 1.7918759231905466)","(51.0, 210.0, 197.5)","(13.0, 21.0, 20.1)","(2.7, 3.35, 3.3320945945945946)","(9.0, 14.5, 14.464285714285714)"
09-01-2023 19:16:47.568011,"(20.0, 42.0, 39.6)","(1.65, 1.8, 1.7907785467128028)","(51.0, 220.0, 180.0)","(13.0, 21.0, 20.25)","(2.7, 3.4, 3.378125)","(9.0, 14.5, 14.066666666666666)"
09-01-2023 19:16:48.377603,"(20.0, 42.0, 39.6)","(1.65, 1.8, 1.7958219178082193)","(51.0, 210.0, 190.0)","(13.0, 22.0, 21.833333333333332)","(2.7, 3.3, 3.252681992337165)","(9.0, 15.0, 14.533333333333333)"
09-01-2023 19:16:49.191696,"(20.0, 42.0, 39.91304347826087)","(1.65, 1.85, 1.8353947368421053)","(51.0, 210.0, 181.42857142857144)","(13.0, 22.0, 20.846153846153847)","(2.7, 3.25, 3.2068627450980394)","(9.0, 15.0, 14.458333333333334)"
09-01-2023 19:16:50.050468,"(20.0, 40.0, 39.666666666666664)","(1.65, 1.86, 1.8543939393939395)","(51.0, 210.0, 178.0)","(13.0, 23.0, 21.5)","(2.7, 3.2, 3.179452054794521)","(9.0, 14.5, 14.35)"
09-01-2023 19:16:50.885218,"(20.0, 38.0, 37.333333333333336)","(1.65, 1.86, 1.8580952380952382)","(51.0, 210.0, 178.0)","(13.0, 23.0, 21.5)","(2.7, 3.2, 3.16969696969697)","(9.0, 15.0, 14.304347826086957)"
09-01-2023 19:16:51.699622,"(20.0, 36.0, 34.8)","(1.65, 1.87, 1.8620652173913044)","(51.0, 210.0, 178.0)","(13.0, 23.0, 20.214285714285715)","(2.7, 3.2, 3.1759036144578316)","(9.0, 15.0, 14.304347826086957)"
09-01-2023 19:16:52.541411,"(20.0, 38.0, 36.666666666666664)","(1.65, 1.86, 1.8549152542372882)","(51.0, 210.0, 192.22222222222223)","(13.0, 23.0, 21.304347826086957)","(2.7, 3.2, 3.1641975308641976)","(9.0, 15.0, 14.333333333333334)"
09-01-2023 19:16:53.357010,"(20.0, 38.0, 37.0)","(1.65, 1.86, 1.8549152542372882)","(51.0, 210.0, 186.0)","(13.0, 23.0, 22.333333333333332)","(2.7, 3.2, 3.1374100719424463)","(9.0, 15.0, 14.44)"
09-01-2023 19:16:54.173027,"(20.0, 38.0, 37.111111111111114)","(1.65, 1.86, 1.8578823529411765)","(51.0, 210.0, 186.0)","(13.0, 23.0, 21.8)","(2.7, 3.15, 3.147549019607843)","(9.0, 15.0, 14.533333333333333)"
09-01-2023 19:16:54.985379,"(20.0, 38.0, 37.0)","(1.65, 1.86, 1.8578082191780823)","(51.0, 210.0, 186.0)","(13.0, 23.0, 21.4)","(2.7, 3.15, 3.134016393442623)","(9.0, 15.0, 14.61111111111111)"
09-01-2023 19:16:55.835366,"(21.0, 44.0, 36.666666666666664)","(1.65, 1.89, 1.8725641025641027)","(51.0, 210.0, 205.0)","(13.0, 24.0, 22.428571428571427)","(2.7, 3.0, 2.9602315963606287)","(9.0, 16.0, 15.5)"
09-01-2023 19:16:56.680351,"(21.0, 44.0, 35.05263157894737)","(1.65, 1.89, 1.8823809523809523)","(51.0, 210.0, 205.0)","(13.0, 24.0, 22.448275862068964)","(2.7, 2.96, 2.943)","(9.0, 17.0, 16.0)"
09-01-2023 19:16:57.490872,"(21.0, 42.0, 35.77777777777778)","(1.65, 1.91, 1.9023076923076923)","(51.0, 210.0, 204.0)","(13.0, 24.0, 22.42105263157895)","(2.7, 2.96, 2.9392592592592592)","(9.0, 16.0, 15.8)"
09-01-2023 19:16:58.334676,"(20.0, 42.0, 34.72727272727273)","(1.65, 1.91, 1.902705882352941)","(61.0, 210.0, 206.0)","(14.0, 24.0, 22.444444444444443)","(2.7, 3.0, 2.96016)","(9.0, 16.5, 15.326086956521738)"
09-01-2023 19:16:59.144209,"(20.0, 42.0, 36.8)","(1.65, 1.91, 1.907894736842105)","(61.0, 210.0, 207.5)","(14.0, 24.0, 22.666666666666668)","(2.7, 2.98, 2.936082474226804)","(9.0, 16.5, 15.717391304347826)"
09-01-2023 19:16:59.970901,"(20.0, 42.0, 40.3125)","(1.65, 1.91, 1.901566265060241)","(61.0, 210.0, 206.0)","(14.0, 24.0, 22.454545454545453)","(2.7, 2.96, 2.938313253012048)","(9.0, 16.5, 15.615384615384615)"
09-01-2023 19:17:00.788019,"(20.0, 42.0, 40.25806451612903)","(1.65, 1.91, 1.9003703703703703)","(61.0, 210.0, 206.0)","(14.0, 24.0, 22.25)","(2.7, 2.96, 2.9517857142857142)","(9.0, 16.5, 15.75925925925926)"
09-01-2023 19:17:01.599526,"(20.0, 42.0, 40.25806451612903)","(1.65, 1.9, 1.8980555555555554)","(61.0, 210.0, 207.5)","(14.0, 24.0, 22.620689655172413)","(2.7, 2.96, 2.9497029702970297)","(9.0, 16.5, 15.741379310344827)"
09-01-2023 19:17:02.417914,"(21.0, 42.0, 40.5)","(1.65, 1.9, 1.8967391304347825)","(61.0, 220.0, 208.33333333333334)","(14.0, 24.0, 22.64516129032258)","(2.7, 2.96, 2.941913043478261)","(9.0, 16.5, 16.025862068965516)"
09-01-2023 19:17:03.224519,"(21.0, 42.0, 40.36363636363636)","(1.65, 1.9, 1.8979629629629629)","(61.0, 220.0, 206.0)","(14.0, 24.0, 22.70967741935484)","(2.7, 2.96, 2.9455737704918032)","(9.0, 16.0, 15.74074074074074)"
09-01-2023 19:17:04.032891,"(21.0, 42.0, 39.0)","(1.65, 1.91, 1.9046491228070175)","(61.0, 220.0, 206.66666666666666)","(14.0, 24.0, 23.14814814814815)","(2.7, 2.92, 2.901124161073825)","(9.0, 16.0, 15.76923076923077)"
09-01-2023 19:17:04.839399,"(21.0, 42.0, 38.57142857142857)","(1.65, 1.92, 1.9125925925925926)","(61.0, 220.0, 207.5)","(14.0, 24.0, 23.294117647058822)","(2.7, 2.9, 2.8986206896551723)","(9.0, 16.0, 15.55)"
09-01-2023 19:17:05.642874,"(21.0, 42.0, 41.55555555555556)","(1.65, 1.92, 1.9196341463414632)","(61.0, 220.0, 207.5)","(14.0, 24.0, 23.9)","(2.7, 2.9, 2.8922222222222222)","(9.0, 16.0, 15.678571428571429)"
09-01-2023 19:17:06.451838,"(21.0, 42.0, 40.83870967741935)","(1.65, 1.93, 1.9257746478873239)","(61.0, 220.0, 207.5)","(14.0, 24.0, 23.666666666666668)","(2.7, 2.9, 2.8864347826086956)","(9.0, 16.0, 15.65625)"
09-01-2023 19:17:07.281102,"(21.0, 42.0, 39.333333333333336)","(1.65, 1.93, 1.9265853658536585)","(61.0, 220.0, 207.5)","(14.0, 24.0, 23.73913043478261)","(2.7, 2.9, 2.88)","(9.0, 16.0, 15.580645161290322)"
09-01-2023 19:17:08.085179,"(21.0, 42.0, 40.35294117647059)","(1.65, 1.93, 1.9276666666666666)","(61.0, 220.0, 208.88888888888889)","(14.0, 23.0, 22.954545454545453)","(2.7, 2.88, 2.872830188679245)","(9.0, 16.0, 15.535714285714286)"
09-01-2023 19:17:08.897404,"(21.0, 42.0, 40.5)","(1.65, 1.94, 1.932972972972973)","(61.0, 220.0, 207.5)","(14.0, 22.0, 21.833333333333332)","(2.7, 2.88, 2.8723076923076922)","(9.0, 16.0, 15.541666666666666)"
09-01-2023 19:17:09.716836,"(21.0, 42.0, 41.142857142857146)","(1.65, 1.94, 1.9387610619469027)","(61.0, 220.0, 216.0)","(14.0, 22.0, 21.642857142857142)","(2.7, 2.9, 2.8793939393939394)","(9.0, 16.0, 15.676470588235293)"
09-01-2023 19:17:10.525082,"(21.0, 42.0, 41.38461538461539)","(1.65, 1.95, 1.945090909090909)","(61.0, 220.0, 216.0)","(14.0, 22.0, 21.928571428571427)","(2.7, 2.9, 2.875421686746988)","(9.0, 16.0, 15.620689655172415)"
09-01-2023 19:17:11.338026,"(21.0, 44.0, 41.666666666666664)","(1.65, 1.97, 1.9651020408163264)","(61.0, 290.0, 240.0)","(14.0, 22.0, 21.944444444444443)","(2.7, 2.86, 2.838064516129032)","(9.0, 16.0, 15.777777777777779)"
09-01-2023 19:17:12.156311,"(21.0, 44.0, 41.78947368421053)","(1.65, 1.97, 1.963)","(61.0, 290.0, 240.0)","(14.0, 23.0, 22.666666666666668)","(2.7, 2.88, 2.8445714285714283)","(9.0, 16.0, 15.612903225806452)"
09-01-2023 19:17:13.021623,"(21.0, 44.0, 41.9)","(1.65, 1.97, 1.96)","(61.0, 290.0, 240.0)","(14.0, 22.0, 21.95)","(2.7, 2.84, 2.818181818181818)","(9.0, 16.0, 15.7)"
09-01-2023 19:17:13.887457,"(21.0, 44.0, 41.78947368421053)","(1.65, 1.96, 1.955)","(61.0, 270.0, 246.66666666666666)","(14.0, 23.0, 22.21212121212121)","(2.7, 2.88, 2.8478048780487804)","(9.0, 16.0, 15.7)"
09-01-2023 19:17:14.753684,"(21.0, 44.0, 41.9)","(1.65, 1.96, 1.954)","(61.0, 270.0, 246.66666666666666)","(14.0, 23.0, 22.21212121212121)","(2.7, 2.88, 2.8428169014084506)","(9.0, 16.0, 15.7)"
09-01-2023 19:17:15.625656,"(21.0, 44.0, 41.391304347826086)","(1.65, 1.96, 1.95275)","(61.0, 270.0, 246.66666666666666)","(14.0, 23.0, 22.21212121212121)","(2.7, 2.86, 2.858181818181818)","(9.0, 16.0, 15.666666666666666)"
09-01-2023 19:17:16.455365,"(21.0, 44.0, 41.77777777777778)","(1.65, 1.96, 1.95275)","(61.0, 270.0, 246.66666666666666)","(14.0, 22.0, 21.818181818181817)","(2.7, 2.86, 2.8444776119402984)","(9.0, 16.0, 15.771428571428572)"
09-01-2023 19:17:17.354468,"(21.0, 44.0, 41.857142857142854)","(1.65, 1.96, 1.9538947368421051)","(61.0, 270.0, 231.11111111111111)","(14.0, 22.0, 21.666666666666668)","(2.7, 2.86, 2.84875)","(9.0, 16.0, 15.810344827586206)"
09-01-2023 19:17:18.191802,"(21.0, 44.0, 41.642857142857146)","(1.65, 1.95, 1.940194384449244)","(61.0, 270.0, 231.11111111111111)","(14.0, 22.0, 21.666666666666668)","(2.7, 2.86, 2.84875)","(9.0, 16.5, 16.09375)"
09-01-2023 19:17:19.018144,"(21.0, 44.0, 42.44444444444444)","(1.65, 1.95, 1.9404123711340207)","(61.0, 270.0, 235.0)","(14.0, 22.0, 21.958333333333332)","(2.7, 2.86, 2.844117647058823)","(9.0, 16.5, 16.09375)"
09-01-2023 19:17:19.867667,"(21.0, 44.0, 43.1578947368421)","(1.65, 1.95, 1.9402872062663186)","(61.0, 270.0, 223.33333333333334)","(14.0, 23.0, 22.121951219512194)","(2.7, 2.86, 2.8455999999999997)","(9.0, 16.5, 16.2)"
09-01-2023 19:17:20.694522,"(21.0, 50.0, 48.333333333333336)","(1.65, 1.95, 1.9409999999999998)","(61.0, 270.0, 221.53846153846155)","(14.0, 23.0, 22.121951219512194)","(2.7, 2.84, 2.8213793103448275)","(9.0, 16.5, 16.2)"
09-01-2023 19:17:21.523393,"(21.0, 48.0, 46.0)","(1.65, 1.96, 1.9551351351351351)","(61.0, 260.0, 234.28571428571428)","(14.0, 23.0, 21.8125)","(2.7, 2.84, 2.822380952380952)","(9.0, 16.5, 16.16)"
09-01-2023 19:17:22.357454,"(21.0, 48.0, 46.0)","(1.65, 1.97, 1.9684375)","(61.0, 250.0, 228.57142857142858)","(14.0, 22.0, 21.636363636363637)","(2.7, 2.82, 2.8047999999999997)","(9.0, 16.5, 16.075)"
09-01-2023 19:17:23.234078,"(21.0, 48.0, 46.0)","(1.65, 1.98, 1.9696969696969697)","(61.0, 250.0, 228.57142857142858)","(14.0, 22.0, 21.121951219512194)","(2.7, 2.82, 2.7906666666666666)","(9.0, 16.5, 16.064102564102566)"
09-01-2023 19:17:24.083789,"(21.0, 42.0, 40.92307692307692)","(1.65, 1.98, 1.9741666666666666)","(61.0, 250.0, 228.57142857142858)","(14.0, 22.0, 21.05263157894737)","(2.7, 2.8, 2.786564885496183)","(9.0, 16.5, 16.064102564102566)"
09-01-2023 19:17:24.956737,"(21.0, 42.0, 39.925925925925924)","(1.65, 1.99, 1.9834328358208955)","(61.0, 250.0, 228.57142857142858)","(14.0, 22.0, 21.24137931034483)","(2.7, 2.8, 2.7817241379310342)","(9.0, 16.5, 16.064102564102566)"
09-01-2023 19:17:25.796283,"(21.0, 42.0, 40.193548387096776)","(1.65, 1.99, 1.9854430379746835)","(61.0, 250.0, 228.57142857142858)","(14.0, 22.0, 21.24137931034483)","(2.7, 2.8, 2.764067796610169)","(9.0, 16.5, 16.514705882352942)"
09-01-2023 19:17:26.624658,"(21.0, 42.0, 40.35294117647059)","(1.65, 1.99, 1.9762686567164178)","(61.0, 250.0, 228.57142857142858)","(14.0, 22.0, 21.083333333333332)","(2.7, 2.8, 2.7649999999999997)","(9.0, 17.0, 16.633333333333333)"
09-01-2023 19:17:27.461042,"(21.0, 42.0, 40.4)","(1.65, 1.98, 1.9709154929577464)","(61.0, 250.0, 228.57142857142858)","(14.0, 22.0, 21.352941176470587)","(2.7, 2.8, 2.779310344827586)","(9.0, 17.0, 16.541666666666668)"
09-01-2023 19:17:28.303318,"(21.0, 40.0, 38.717948717948715)","(1.65, 1.97, 1.966969696969697)","(61.0, 250.0, 228.57142857142858)","(14.0, 22.0, 21.37142857142857)","(2.7, 2.86, 2.857173144876325)","(9.0, 17.0, 16.529411764705884)"
09-01-2023 19:17:29.124745,"(21.0, 40.0, 38.4375)","(1.65, 1.96, 1.9561403508771928)","(61.0, 250.0, 228.57142857142858)","(14.0, 22.0, 21.37142857142857)","(2.7, 2.88, 2.8757446808510636)","(9.0, 17.0, 16.529411764705884)"
09-01-2023 19:17:29.971193,"(21.0, 42.0, 38.19047619047619)","(1.65, 1.95, 1.9489655172413793)","(61.0, 250.0, 228.57142857142858)","(14.0, 21.0, 20.705882352941178)","(2.7, 2.86, 2.849333333333333)","(9.0, 17.0, 16.6)"
09-01-2023 19:17:30.829394,"(21.0, 42.0, 40.588235294117645)","(1.65, 1.95, 1.9408474576271186)","(61.0, 250.0, 225.0)","(14.0, 21.0, 20.689655172413794)","(2.7, 2.86, 2.852962962962963)","(9.0, 17.0, 16.678571428571427)"
09-01-2023 19:17:31.671212,"(21.0, 42.0, 40.779661016949156)","(1.65, 1.95, 1.946923076923077)","(61.0, 250.0, 228.57142857142858)","(14.0, 21.0, 20.3)","(2.7, 2.86, 2.8448484848484847)","(9.0, 17.0, 16.678571428571427)"
09-01-2023 19:17:32.497064,"(21.0, 42.0, 40.68852459016394)","(1.65, 1.96, 1.9498701298701298)","(61.0, 250.0, 228.57142857142858)","(14.0, 21.0, 20.19047619047619)","(2.7, 2.86, 2.8478048780487804)","(9.0, 17.0, 16.625)"
09-01-2023 19:17:33.341816,"(21.0, 42.0, 40.68852459016394)","(1.65, 1.96, 1.9518367346938774)","(61.0, 250.0, 228.57142857142858)","(14.0, 21.0, 20.25)","(2.7, 2.86, 2.8497435897435897)","(9.0, 17.0, 16.653846153846153)"
09-01-2023 19:17:34.169320,"(21.0, 42.0, 40.68852459016394)","(1.65, 1.96, 1.952705882352941)","(61.0, 250.0, 228.57142857142858)","(14.0, 21.0, 20.142857142857142)","(2.7, 2.86, 2.8514999999999997)","(9.0, 17.0, 16.59090909090909)"
09-01-2023 19:17:34.997251,"(21.0, 42.0, 40.68852459016394)","(1.65, 1.95, 1.9495121951219512)","(61.0, 250.0, 240.0)","(15.0, 21.0, 20.25)","(2.6, 2.86, 2.853333333333333)","(9.0, 17.0, 16.59090909090909)"
09-01-2023 19:17:35.834090,"(21.0, 42.0, 39.03703703703704)","(1.65, 1.95, 1.948627450980392)","(61.0, 250.0, 236.66666666666666)","(15.0, 21.0, 20.26923076923077)","(2.6, 2.9, 2.8899999999999997)","(10.0, 17.0, 16.64)"
09-01-2023 19:17:36.653597,"(21.0, 42.0, 39.41935483870968)","(1.65, 1.95, 1.940943396226415)","(61.0, 250.0, 243.33333333333334)","(15.0, 21.0, 20.26923076923077)","(2.6, 2.9, 2.8930593607305934)","(10.0, 17.0, 16.55)"
09-01-2023 19:17:37.501902,"(21.0, 42.0, 39.51724137931034)","(1.65, 1.95, 1.9446153846153846)","(61.0, 250.0, 243.33333333333334)","(15.0, 19.5, 19.057692307692307)","(2.6, 2.9, 2.8971597633136095)","(10.0, 17.0, 16.75)"
09-01-2023 19:17:38.374244,"(21.0, 42.0, 39.51724137931034)","(1.65, 1.95, 1.9472549019607843)","(81.0, 250.0, 240.0)","(15.0, 19.5, 18.76984126984127)","(2.6, 2.9, 2.897)","(10.0, 17.5, 16.678571428571427)"
09-01-2023 19:17:39.214886,"(21.0, 42.0, 39.51724137931034)","(1.65, 1.95, 1.9472549019607843)","(81.0, 250.0, 240.0)","(15.0, 19.5, 18.789473684210527)","(2.6, 2.9, 2.8978082191780823)","(10.0, 17.0, 16.678571428571427)"
09-01-2023 19:17:40.093693,"(21.0, 42.0, 39.51724137931034)","(1.65, 1.95, 1.9494871794871795)","(81.0, 250.0, 245.71428571428572)","(15.0, 19.5, 18.789473684210527)","(2.6, 2.9, 2.8977251184834123)","(10.0, 17.0, 16.396551724137932)"
09-01-2023 19:17:40.978063,"(21.0, 42.0, 39.51724137931034)","(1.65, 1.95, 1.9494871794871795)","(81.0, 250.0, 244.0)","(15.0, 19.5, 18.69047619047619)","(2.6, 2.9, 2.897847533632287)","(10.0, 16.5, 16.396551724137932)"
09-01-2023 19:17:41.836937,"(21.0, 42.0, 39.57142857142857)","(1.65, 1.95, 1.947142857142857)","(81.0, 250.0, 243.33333333333334)","(15.0, 19.5, 18.66)","(2.6, 2.9, 2.8992)","(10.0, 16.5, 16.34375)"
09-01-2023 19:17:42.705967,"(21.0, 42.0, 39.666666666666664)","(1.65, 1.96, 1.9405)","(81.0, 250.0, 247.14285714285714)","(15.0, 19.0, 18.94392523364486)","(2.6, 2.92, 2.8982278481012655)","(10.0, 16.5, 16.25)"
09-01-2023 19:17:43.548005,"(21.0, 42.0, 39.48148148148148)","(1.65, 1.94, 1.9306920415224913)","(81.0, 430.0, 401.42857142857144)","(15.0, 19.5, 19.25)","(2.6, 2.92, 2.905573770491803)","(10.0, 16.5, 15.631578947368421)"
09-01-2023 19:17:44.388860,"(21.0, 42.0, 39.57142857142857)","(1.65, 1.94, 1.9307326007326007)","(81.0, 430.0, 363.33333333333337)","(15.0, 20.0, 19.344827586206897)","(2.5, 2.94, 2.927076923076923)","(10.0, 15.5, 15.421875)"
09-01-2023 19:17:45.232801,"(21.0, 42.0, 39.48148148148148)","(1.65, 1.94, 1.9303571428571429)","(81.0, 430.0, 354.0)","(15.0, 20.0, 19.29032258064516)","(2.5, 2.96, 2.9455421686746988)","(10.0, 15.5, 15.426470588235293)"
09-01-2023 19:17:46.074685,"(21.0, 42.0, 39.48148148148148)","(1.65, 1.94, 1.9305992509363294)","(81.0, 430.0, 387.77777777777777)","(15.0, 20.0, 19.266666666666666)","(2.5, 2.96, 2.945)","(10.0, 15.5, 15.426470588235293)"
09-01-2023 19:17:46.911563,"(21.0, 40.0, 39.57142857142857)","(1.65, 1.94, 1.9305263157894736)","(81.0, 250.0, 245.71428571428572)","(15.0, 20.0, 19.426470588235293)","(2.5, 2.96, 2.949108910891089)","(10.0, 15.5, 15.426470588235293)"
09-01-2023 19:17:47.743461,"(21.0, 42.0, 39.57142857142857)","(1.7, 1.93, 1.9293617021276595)","(91.0, 250.0, 232.85714285714286)","(15.0, 20.0, 19.67)","(2.5, 3.0, 2.9803174603174605)","(10.0, 16.0, 15.4375)"
09-01-2023 19:17:48.579124,"(21.0, 42.0, 39.57142857142857)","(1.7, 1.93, 1.9275438596491228)","(91.0, 250.0, 242.0)","(15.0, 19.5, 19.322222222222223)","(2.5, 3.0, 2.9805555555555556)","(10.0, 15.5, 15.222222222222221)"
09-01-2023 19:17:49.400158,"(21.0, 40.0, 39.833333333333336)","(1.7, 1.94, 1.9311182108626197)","(91.0, 250.0, 241.11111111111111)","(15.0, 19.5, 19.3)","(2.5, 3.0, 2.9914705882352943)","(10.0, 14.5, 14.266666666666667)"
09-01-2023 19:17:50.243083,"(21.0, 40.0, 39.833333333333336)","(1.7, 1.94, 1.9304467353951889)","(91.0, 430.0, 350.0)","(15.0, 19.5, 19.344444444444445)","(2.5, 3.0, 2.993333333333333)","(10.0, 14.5, 14.137931034482758)"
09-01-2023 19:17:51.091392,"(21.0, 40.0, 39.833333333333336)","(1.7, 1.94, 1.9308520179372197)","(91.0, 420.0, 393.75)","(15.0, 19.5, 19.34090909090909)","(2.5, 3.0, 2.9918181818181817)","(10.0, 14.5, 14.121212121212121)"
09-01-2023 19:17:51.922426,"(21.0, 40.0, 38.9)","(1.7, 1.94, 1.9304225352112676)","(91.0, 420.0, 392.0)","(15.0, 19.5, 19.294117647058822)","(2.5, 3.0, 2.9928205128205128)","(10.0, 14.5, 14.11111111111111)"
09-01-2023 19:17:52.755682,"(21.0, 40.0, 38.9)","(1.7, 1.94, 1.9314525139664804)","(91.0, 420.0, 380.625)","(15.0, 19.5, 19.075)","(2.5, 3.05, 3.0082692307692307)","(10.0, 14.5, 14.121621621621621)"
09-01-2023 19:17:53.592997,"(21.0, 40.0, 38.9)","(1.7, 1.94, 1.9333544303797467)","(91.0, 340.0, 322.66666666666663)","(15.0, 19.5, 19.075)","(2.5, 3.05, 3.0083333333333333)","(10.0, 14.5, 14.862068965517242)"
09-01-2023 19:17:54.449934,"(21.0, 40.0, 39.5)","(1.7, 1.94, 1.930625)","(91.0, 340.0, 323.75)","(15.0, 19.5, 19.03488372093023)","(2.5, 3.05, 2.992233009708738)","(10.0, 15.0, 14.290322580645162)"
09-01-2023 19:17:55.276476,"(21.0, 40.0, 39.5)","(1.7, 1.94, 1.9303623188405796)","(91.0, 340.0, 323.75)","(15.0, 19.5, 18.987179487179485)","(2.5, 3.05, 3.0303999999999998)","(10.0, 15.0, 14.290322580645162)"
09-01-2023 19:17:56.100642,"(21.0, 42.0, 39.63636363636363)","(1.7, 1.93, 1.9280714285714284)","(91.0, 340.0, 323.75)","(15.0, 19.5, 19.03488372093023)","(2.5, 3.05, 3.0454545454545454)","(10.0, 15.5, 14.409090909090908)"
09-01-2023 19:17:56.940562,"(21.0, 42.0, 39.63636363636363)","(1.7, 1.93, 1.916842105263158)","(91.0, 350.0, 318.8888888888889)","(15.0, 19.5, 19.03488372093023)","(2.5, 3.1, 3.0652482269503545)","(10.0, 15.0, 14.565217391304348)"
09-01-2023 19:17:57.771274,"(21.0, 42.0, 39.793103448275865)","(1.7, 1.93, 1.916842105263158)","(91.0, 340.0, 331.3333333333333)","(15.0, 19.5, 19.03488372093023)","(2.5, 3.1, 3.0652482269503545)","(10.0, 15.0, 14.473684210526315)"
09-01-2023 19:17:58.598825,"(21.0, 42.0, 39.714285714285715)","(1.7, 1.93, 1.9151546391752576)","(91.0, 340.0, 331.3333333333333)","(15.0, 19.5, 18.918181818181818)","(2.5, 3.1, 3.087466666666667)","(10.0, 15.0, 14.514705882352942)"
09-01-2023 19:17:59.438020,"(21.0, 40.0, 39.75)","(1.7, 1.92, 1.9163934426229507)","(91.0, 330.0, 303.33333333333337)","(15.0, 19.5, 18.872549019607842)","(2.5, 3.1, 3.0654411764705882)","(10.0, 14.0, 13.909090909090908)"
09-01-2023 19:18:00.264006,"(21.0, 42.0, 39.21739130434783)","(1.7, 1.92, 1.9189830508474575)","(91.0, 330.0, 290.0)","(15.0, 19.5, 18.75581395348837)","(2.5, 3.1, 3.0533333333333332)","(10.0, 14.0, 13.88888888888889)"
09-01-2023 19:18:01.132538,"(21.0, 38.0, 37.541666666666664)","(1.7, 1.93, 1.9236538461538462)","(91.0, 250.0, 228.57142857142858)","(15.0, 19.5, 18.846938775510203)","(2.5, 3.1, 3.0785714285714287)","(10.0, 14.0, 13.948717948717949)"
09-01-2023 19:18:01.979982,"(21.0, 38.0, 37.57692307692308)","(1.7, 1.93, 1.9230841121495326)","(91.0, 250.0, 216.66666666666666)","(15.0, 19.5, 19.35)","(2.5, 3.1, 3.0814814814814815)","(10.0, 14.0, 13.88888888888889)"
09-01-2023 19:18:02.818227,"(21.0, 38.0, 37.15625)","(1.7, 1.93, 1.9253749999999998)","(91.0, 250.0, 201.875)","(15.0, 20.0, 19.333333333333332)","(2.5, 3.1, 3.085)","(10.0, 14.0, 13.88888888888889)"
09-01-2023 19:18:03.645160,"(21.0, 40.0, 39.0)","(1.7, 1.92, 1.9174825174825174)","(91.0, 240.0, 233.33333333333334)","(15.0, 20.0, 19.205882352941178)","(2.5, 3.1, 3.0884615384615386)","(10.0, 14.0, 13.872340425531915)"
09-01-2023 19:18:04.558052,"(21.0, 40.0, 38.5)","(1.7, 1.92, 1.9175362318840579)","(91.0, 240.0, 205.26315789473685)","(15.0, 20.0, 19.205882352941178)","(2.5, 3.1, 3.092763157894737)","(10.0, 14.0, 13.872093023255815)"
09-01-2023 19:18:05.401760,"(21.0, 40.0, 38.5)","(1.7, 1.91, 1.905481171548117)","(91.0, 240.0, 205.26315789473685)","(15.0, 20.0, 19.181818181818183)","(2.5, 3.15, 3.1265822784810124)","(10.0, 14.0, 13.8625)"
09-01-2023 19:18:06.262554,"(21.0, 40.0, 39.07692307692308)","(1.7, 1.91, 1.9051131221719457)","(91.0, 230.0, 200.0)","(15.0, 20.0, 19.210526315789473)","(2.5, 3.15, 3.1265822784810124)","(10.0, 14.0, 13.872093023255815)"
09-01-2023 19:18:07.104907,"(21.0, 40.0, 39.07692307692308)","(1.7, 1.91, 1.9036842105263156)","(91.0, 230.0, 200.0)","(15.0, 20.0, 19.347826086956523)","(2.5, 3.15, 3.1288571428571426)","(10.0, 14.0, 13.605263157894736)"
09-01-2023 19:18:07.939665,"(21.0, 40.0, 39.55555555555556)","(1.7, 1.91, 1.9036963696369635)","(91.0, 230.0, 208.57142857142858)","(15.0, 20.0, 19.347826086956523)","(2.5, 3.15, 3.131862745098039)","(10.0, 13.5, 13.333333333333334)"
09-01-2023 19:18:08.858074,"(21.0, 40.0, 39.55555555555556)","(1.7, 1.9, 1.8974)","(91.0, 220.0, 217.64705882352942)","(15.0, 20.0, 19.375)","(2.5, 3.15, 3.129)","(10.0, 13.5, 13.324324324324325)"
09-01-2023 19:18:09.687031,"(21.0, 40.0, 39.55555555555556)","(1.7, 1.9, 1.8967567567567567)","(91.0, 220.0, 217.64705882352942)","(15.0, 20.0, 19.285714285714285)","(2.5, 3.15, 3.129)","(10.0, 14.0, 13.324324324324325)"
09-01-2023 19:18:10.584717,"(21.0, 40.0, 39.55555555555556)","(1.7, 1.9, 1.896849315068493)","(91.0, 220.0, 217.64705882352942)","(15.0, 20.0, 19.285714285714285)","(2.5, 3.15, 3.126605504587156)","(10.0, 14.0, 13.404761904761905)"
