,Wishing Well,Indy Korie,Chinchilla Mist,Blackpool Dill,Edi Bale,Responder,Kyanna,Whiskey Diva
06-01-2023 14:49:56.906292,"(5.0, 7.2, 5.866666666666667)","(31.0, 160.0, 49.5)","(5.5, 13.0, 10.8)","(6.0, 8.8, 7.1000000000000005)","(19.0, 75.0, 45.666666666666664)","(4.0, 7.0, 5.800000000000001)","(3.3, 4.7, 4.566666666666666)","(6.0, 7.2, 5.806451612903225)"
06-01-2023 14:49:58.149077,"(5.0, 7.2, 6.7)","(31.0, 160.0, 49.5)","(5.5, 13.0, 10.8)","(6.0, 8.8, 7.1000000000000005)","(19.0, 75.0, 44.0625)","(4.0, 7.0, 5.800000000000001)","(3.3, 4.7, 4.566666666666666)","(6.0, 7.2, 5.806451612903225)"
06-01-2023 14:49:59.631759,"(5.0, 7.2, 6.657142857142857)","(31.0, 160.0, 49.5)","(5.5, 13.0, 11.58)","(6.0, 8.8, 6.9)","(19.0, 75.0, 44.0625)","(4.0, 7.0, 5.800000000000001)","(3.3, 4.7, 4.566666666666666)","(6.0, 7.2, 5.806451612903225)"
06-01-2023 14:50:01.031970,"(5.0, 7.2, 6.657142857142857)","(31.0, 160.0, 49.5)","(5.5, 13.0, 10.8)","(6.0, 8.4, 6.9)","(19.0, 75.0, 44.0625)","(4.0, 7.0, 5.800000000000001)","(3.3, 4.7, 4.566666666666666)","(6.0, 7.2, 5.806451612903225)"
06-01-2023 14:50:02.165541,"(5.0, 7.2, 6.657142857142857)","(31.0, 160.0, 49.5)","(5.5, 13.0, 10.8)","(6.0, 8.4, 6.9)","(19.0, 75.0, 44.0625)","(4.0, 7.0, 5.800000000000001)","(3.3, 4.7, 4.566666666666666)","(6.0, 7.2, 5.806451612903225)"
06-01-2023 14:50:03.357774,"(5.0, 7.2, 6.657142857142857)","(31.0, 160.0, 49.5)","(5.5, 13.0, 10.8)","(6.0, 8.4, 5.933333333333334)","(19.0, 75.0, 44.0625)","(4.0, 7.0, 5.800000000000001)","(3.3, 4.7, 4.566666666666666)","(6.0, 7.2, 5.806451612903225)"
06-01-2023 14:50:04.626314,"(5.0, 7.2, 6.657142857142857)","(31.0, 160.0, 49.5)","(5.5, 13.0, 10.8)","(6.0, 8.6, 6.9)","(19.0, 75.0, 44.0625)","(4.0, 7.0, 5.800000000000001)","(3.3, 4.7, 4.566666666666666)","(6.0, 7.2, 5.806451612903225)"
06-01-2023 14:50:05.910397,"(5.0, 7.2, 6.657142857142857)","(31.0, 160.0, 49.5)","(5.5, 13.0, 10.8)","(6.0, 8.4, 6.9)","(19.0, 75.0, 44.0625)","(4.0, 7.0, 5.800000000000001)","(3.3, 4.7, 4.566666666666666)","(6.0, 7.2, 5.806451612903225)"
06-01-2023 14:50:07.099363,"(5.0, 7.2, 6.657142857142857)","(31.0, 160.0, 49.5)","(5.5, 13.0, 10.8)","(6.0, 8.4, 6.9)","(19.0, 75.0, 44.0625)","(4.0, 7.0, 5.800000000000001)","(3.3, 4.7, 4.566666666666666)","(6.0, 7.2, 5.806451612903225)"
06-01-2023 14:50:08.299580,"(5.0, 7.2, 6.657142857142857)","(31.0, 160.0, 49.5)","(5.5, 13.0, 10.8)","(6.0, 8.4, 6.9)","(19.0, 75.0, 44.0625)","(4.0, 7.0, 5.800000000000001)","(3.3, 4.7, 4.566666666666666)","(6.0, 7.2, 5.806451612903225)"
06-01-2023 14:50:09.511258,"(5.0, 7.2, 6.657142857142857)","(31.0, 160.0, 49.5)","(5.5, 13.0, 10.8)","(6.0, 8.4, 6.9)","(19.0, 75.0, 44.0625)","(4.0, 7.0, 5.800000000000001)","(3.3, 4.7, 4.566666666666666)","(6.0, 7.2, 5.806451612903225)"
06-01-2023 14:50:10.789205,"(5.0, 7.2, 6.657142857142857)","(31.0, 160.0, 49.5)","(5.5, 13.0, 11.58)","(6.0, 8.4, 6.9)","(19.0, 75.0, 44.0625)","(4.0, 7.0, 5.800000000000001)","(3.3, 4.7, 4.566666666666666)","(6.0, 7.2, 5.806451612903225)"
06-01-2023 14:50:11.979626,"(5.0, 7.2, 6.657142857142857)","(31.0, 160.0, 49.5)","(5.5, 13.0, 10.8)","(6.0, 8.4, 6.9)","(19.0, 75.0, 44.0625)","(4.0, 7.0, 5.800000000000001)","(3.3, 4.7, 4.566666666666666)","(6.0, 7.2, 5.806451612903225)"
06-01-2023 14:50:13.167039,"(5.0, 7.2, 6.657142857142857)","(31.0, 160.0, 49.5)","(5.5, 13.0, 10.8)","(6.0, 8.4, 6.9)","(19.0, 75.0, 44.0625)","(4.0, 7.0, 5.800000000000001)","(3.3, 4.7, 4.566666666666666)","(6.0, 7.2, 5.806451612903225)"
06-01-2023 14:50:14.343509,"(5.0, 7.2, 6.657142857142857)","(31.0, 160.0, 49.5)","(5.5, 13.0, 10.8)","(6.0, 8.4, 6.9)","(19.0, 75.0, 40.26315789473684)","(4.0, 7.0, 5.800000000000001)","(3.3, 4.7, 4.566666666666666)","(6.0, 7.2, 5.806451612903225)"
06-01-2023 14:50:15.505964,"(5.0, 7.2, 6.657142857142857)","(23.0, 160.0, 49.5)","(5.5, 13.0, 10.8)","(6.0, 8.4, 6.9)","(19.0, 75.0, 40.26315789473684)","(4.0, 7.0, 5.800000000000001)","(3.4, 4.7, 4.566666666666666)","(6.0, 7.2, 5.806451612903225)"
06-01-2023 14:50:16.565079,"(5.0, 7.2, 6.657142857142857)","(23.0, 160.0, 49.5)","(5.5, 13.0, 10.8)","(6.0, 8.4, 6.9)","(19.0, 75.0, 40.26315789473684)","(4.0, 7.0, 5.800000000000001)","(3.4, 4.7, 4.566666666666666)","(6.0, 7.2, 5.806451612903225)"
06-01-2023 14:50:17.732757,"(5.0, 7.2, 6.657142857142857)","(23.0, 160.0, 49.5)","(5.5, 13.0, 10.8)","(6.0, 8.4, 6.9)","(19.0, 75.0, 40.26315789473684)","(4.0, 7.0, 5.800000000000001)","(3.4, 4.7, 4.566666666666666)","(6.0, 7.2, 5.806451612903225)"
06-01-2023 14:50:18.967284,"(5.0, 7.2, 6.657142857142857)","(23.0, 160.0, 49.5)","(5.5, 13.0, 10.8)","(6.0, 8.4, 6.9)","(19.0, 75.0, 40.26315789473684)","(4.0, 7.0, 5.800000000000001)","(3.4, 4.7, 4.566666666666666)","(6.0, 7.2, 5.806451612903225)"
06-01-2023 14:50:20.163240,"(5.0, 7.2, 6.657142857142857)","(23.0, 160.0, 63.173913043478265)","(5.5, 13.0, 10.8)","(6.0, 8.4, 6.9)","(19.0, 75.0, 40.26315789473684)","(4.0, 7.0, 5.800000000000001)","(3.4, 4.7, 4.566666666666666)","(6.0, 7.2, 5.806451612903225)"
06-01-2023 14:50:21.359173,"(5.0, 7.2, 6.657142857142857)","(23.0, 160.0, 63.173913043478265)","(5.5, 13.0, 10.8)","(6.0, 8.4, 6.9)","(19.0, 75.0, 40.26315789473684)","(4.0, 7.0, 5.800000000000001)","(3.4, 4.7, 4.566666666666666)","(6.0, 7.2, 5.806451612903225)"
06-01-2023 14:50:22.555271,"(5.0, 7.2, 6.657142857142857)","(23.0, 160.0, 63.173913043478265)","(5.5, 13.0, 10.8)","(6.0, 8.4, 6.9)","(19.0, 75.0, 40.26315789473684)","(4.0, 7.0, 5.800000000000001)","(3.4, 4.7, 4.566666666666666)","(6.0, 7.2, 6.72)"
06-01-2023 14:50:23.726255,"(5.0, 7.2, 6.657142857142857)","(23.0, 160.0, 63.173913043478265)","(5.5, 13.0, 10.8)","(6.0, 8.4, 6.9)","(19.0, 75.0, 40.26315789473684)","(4.0, 7.0, 5.800000000000001)","(3.4, 4.7, 4.566666666666666)","(6.0, 7.0, 6.72)"
06-01-2023 14:50:24.818814,"(5.0, 7.2, 6.657142857142857)","(23.0, 160.0, 63.173913043478265)","(5.5, 13.0, 10.8)","(6.0, 8.4, 6.9)","(19.0, 75.0, 40.26315789473684)","(4.0, 7.0, 5.800000000000001)","(3.4, 4.7, 4.566666666666666)","(6.0, 7.0, 6.72)"
06-01-2023 14:50:25.844090,"(5.0, 7.2, 6.657142857142857)","(23.0, 160.0, 63.173913043478265)","(5.5, 13.0, 10.8)","(6.0, 8.4, 6.9)","(19.0, 75.0, 40.26315789473684)","(4.0, 7.0, 5.800000000000001)","(3.4, 4.7, 4.566666666666666)","(6.0, 7.0, 6.675)"
06-01-2023 14:50:26.908199,"(5.0, 7.2, 6.657142857142857)","(23.0, 160.0, 63.173913043478265)","(5.5, 13.0, 10.8)","(6.0, 8.4, 6.9)","(19.0, 75.0, 40.26315789473684)","(4.0, 7.0, 5.800000000000001)","(3.4, 4.7, 4.566666666666666)","(6.0, 7.0, 6.7)"
06-01-2023 14:50:27.982673,"(5.0, 7.2, 6.657142857142857)","(23.0, 160.0, 63.173913043478265)","(5.5, 13.0, 10.8)","(6.0, 8.4, 6.9)","(19.0, 75.0, 40.26315789473684)","(4.0, 7.0, 5.800000000000001)","(3.4, 4.7, 4.566666666666666)","(6.0, 7.0, 6.7)"
06-01-2023 14:50:29.089564,"(5.0, 7.2, 6.657142857142857)","(23.0, 160.0, 63.173913043478265)","(5.5, 13.0, 10.8)","(6.0, 8.4, 6.9)","(19.0, 75.0, 40.26315789473684)","(4.0, 7.0, 5.800000000000001)","(3.4, 4.7, 4.72608695652174)","(6.0, 7.0, 6.35)"
06-01-2023 14:50:30.241301,"(5.0, 7.2, 6.657142857142857)","(23.0, 160.0, 63.173913043478265)","(5.5, 13.0, 10.8)","(6.0, 8.4, 6.9)","(19.0, 75.0, 44.0625)","(4.0, 7.0, 5.800000000000001)","(3.4, 4.9, 4.72608695652174)","(6.0, 7.0, 6.675)"
06-01-2023 14:50:31.463621,"(5.0, 7.2, 6.657142857142857)","(23.0, 160.0, 63.173913043478265)","(5.5, 13.0, 10.8)","(6.0, 8.4, 6.9)","(19.0, 75.0, 44.0625)","(4.0, 7.0, 5.800000000000001)","(3.4, 4.9, 4.733333333333333)","(6.0, 7.0, 6.7)"
06-01-2023 14:50:32.617180,"(5.0, 7.2, 6.657142857142857)","(23.0, 160.0, 63.173913043478265)","(5.5, 13.0, 10.8)","(6.0, 8.4, 6.9)","(19.0, 75.0, 44.0625)","(4.0, 7.0, 5.800000000000001)","(3.4, 4.9, 4.733333333333333)","(6.0, 7.0, 6.766666666666667)"
06-01-2023 14:50:33.719800,"(5.0, 7.2, 6.657142857142857)","(20.0, 160.0, 63.173913043478265)","(5.5, 13.0, 10.8)","(6.0, 8.4, 6.9)","(19.0, 75.0, 44.0625)","(4.0, 7.0, 5.800000000000001)","(3.4, 4.9, 4.733333333333333)","(6.0, 7.0, 6.766666666666667)"
06-01-2023 14:50:34.886834,"(5.0, 7.2, 6.657142857142857)","(20.0, 160.0, 63.173913043478265)","(5.5, 13.0, 10.8)","(6.0, 8.4, 6.9)","(19.0, 75.0, 44.0625)","(4.0, 7.0, 5.800000000000001)","(3.4, 4.9, 4.733333333333333)","(6.0, 7.0, 6.766666666666667)"
06-01-2023 14:50:36.047019,"(5.0, 7.2, 6.657142857142857)","(20.0, 160.0, 63.173913043478265)","(5.5, 13.0, 10.8)","(6.0, 8.4, 6.9)","(19.0, 75.0, 44.0625)","(4.0, 7.0, 5.800000000000001)","(3.4, 4.9, 4.733333333333333)","(6.0, 7.0, 6.766666666666667)"
06-01-2023 14:50:37.157938,"(5.0, 7.2, 6.657142857142857)","(20.0, 160.0, 63.173913043478265)","(5.5, 13.0, 10.8)","(6.0, 8.4, 6.9)","(19.0, 75.0, 44.0625)","(4.0, 7.0, 5.800000000000001)","(3.4, 4.9, 4.733333333333333)","(6.0, 7.0, 6.766666666666667)"
06-01-2023 14:50:38.300566,"(5.0, 7.2, 6.657142857142857)","(20.0, 160.0, 63.173913043478265)","(5.5, 13.0, 10.8)","(6.0, 8.4, 6.9)","(19.0, 75.0, 44.0625)","(4.0, 7.0, 5.800000000000001)","(3.4, 4.9, 3.8015384615384615)","(6.0, 7.0, 6.766666666666667)"
06-01-2023 14:50:39.487989,"(5.0, 7.2, 6.657142857142857)","(20.0, 160.0, 63.173913043478265)","(5.5, 13.0, 10.8)","(6.0, 8.4, 6.9)","(19.0, 75.0, 44.0625)","(4.0, 7.0, 6.733333333333333)","(3.4, 4.0, 3.75381679389313)","(6.0, 7.0, 6.566666666666666)"
06-01-2023 14:50:40.694038,"(5.0, 7.2, 6.657142857142857)","(20.0, 160.0, 63.173913043478265)","(5.5, 13.0, 12.085714285714285)","(6.0, 8.4, 6.9)","(19.0, 75.0, 39.03846153846154)","(4.0, 7.4, 7.0)","(3.4, 4.0, 3.75381679389313)","(6.0, 7.0, 6.7)"
06-01-2023 14:50:41.846588,"(5.0, 7.2, 6.657142857142857)","(20.0, 160.0, 83.20689655172414)","(5.5, 13.0, 12.085714285714285)","(6.0, 8.4, 6.9)","(19.0, 75.0, 39.03846153846154)","(4.0, 7.4, 7.0)","(3.4, 4.0, 3.75381679389313)","(6.0, 7.0, 6.907692307692308)"
06-01-2023 14:50:42.985626,"(5.0, 7.2, 6.657142857142857)","(20.0, 160.0, 83.20689655172414)","(5.5, 13.0, 12.5)","(6.0, 8.4, 6.9)","(19.0, 75.0, 39.03846153846154)","(4.0, 7.4, 7.0)","(3.4, 4.0, 3.8208333333333333)","(6.0, 7.0, 6.633333333333334)"
06-01-2023 14:50:44.167876,"(5.0, 7.2, 6.657142857142857)","(20.0, 160.0, 76.63636363636364)","(5.5, 13.0, 12.2)","(6.0, 8.4, 6.9)","(19.0, 75.0, 39.03846153846154)","(4.0, 7.4, 7.0)","(3.4, 4.0, 3.832467532467532)","(6.0, 7.0, 6.877777777777778)"
06-01-2023 14:50:45.323036,"(5.0, 7.2, 6.385714285714286)","(20.0, 160.0, 76.63636363636364)","(5.5, 13.0, 13.057142857142857)","(6.0, 8.4, 6.9)","(19.0, 75.0, 39.03846153846154)","(4.0, 7.4, 7.0)","(3.4, 4.0, 3.832467532467532)","(6.0, 7.0, 6.8)"
06-01-2023 14:50:46.439554,"(5.0, 7.2, 6.385714285714286)","(20.0, 160.0, 83.20689655172414)","(5.5, 14.0, 13.057142857142857)","(6.0, 8.4, 6.9)","(19.0, 75.0, 39.03846153846154)","(4.0, 7.4, 7.0)","(3.4, 4.0, 4.280769230769231)","(6.0, 7.0, 6.875)"
06-01-2023 14:50:47.544754,"(5.0, 7.2, 6.657142857142857)","(20.0, 160.0, 83.20689655172414)","(5.5, 14.0, 13.057142857142857)","(6.0, 8.4, 6.9)","(19.0, 75.0, 39.03846153846154)","(4.0, 7.4, 7.0)","(3.4, 4.3, 4.473076923076923)","(6.0, 7.0, 6.8)"
06-01-2023 14:50:48.710097,"(5.0, 7.2, 6.657142857142857)","(20.0, 160.0, 83.20689655172414)","(5.5, 14.0, 13.114285714285714)","(6.0, 8.4, 6.9)","(19.0, 75.0, 39.03846153846154)","(4.0, 7.4, 7.0)","(3.4, 4.5, 4.473076923076923)","(6.0, 7.0, 6.8)"
06-01-2023 14:50:49.847838,"(5.0, 7.2, 6.657142857142857)","(20.0, 160.0, 83.20689655172414)","(5.5, 14.0, 13.114285714285714)","(6.0, 8.4, 6.8)","(19.0, 75.0, 39.03846153846154)","(4.0, 7.4, 7.0)","(3.4, 4.5, 4.131034482758621)","(6.0, 7.0, 6.8)"
06-01-2023 14:50:51.016606,"(5.0, 7.2, 6.657142857142857)","(20.0, 160.0, 83.20689655172414)","(5.5, 14.0, 13.114285714285714)","(6.0, 8.2, 6.8)","(19.0, 75.0, 39.03846153846154)","(4.0, 7.4, 7.0)","(3.4, 4.2, 4.131034482758621)","(6.0, 7.0, 6.8)"
06-01-2023 14:50:52.135946,"(5.0, 7.2, 6.657142857142857)","(20.0, 160.0, 83.20689655172414)","(5.5, 14.0, 13.114285714285714)","(6.0, 8.2, 6.8)","(19.0, 75.0, 39.03846153846154)","(4.0, 7.4, 7.0)","(3.4, 4.2, 4.131034482758621)","(6.0, 7.0, 6.8)"
06-01-2023 14:50:53.339090,"(5.0, 7.2, 6.657142857142857)","(20.0, 160.0, 83.20689655172414)","(5.5, 14.0, 13.114285714285714)","(6.0, 8.2, 6.8)","(19.0, 75.0, 39.03846153846154)","(4.0, 7.4, 7.0)","(3.4, 4.2, 4.4719999999999995)","(6.0, 7.0, 6.8)"
06-01-2023 14:50:54.440492,"(5.0, 7.2, 6.657142857142857)","(20.0, 160.0, 65.3913043478261)","(5.5, 14.0, 13.114285714285714)","(6.0, 8.2, 6.8)","(19.0, 75.0, 39.03846153846154)","(4.0, 7.4, 7.0)","(3.4, 4.5, 4.4719999999999995)","(6.0, 7.0, 6.8)"
06-01-2023 14:50:55.531124,"(5.0, 7.2, 6.657142857142857)","(20.0, 160.0, 70.75)","(5.5, 14.0, 13.17142857142857)","(6.0, 8.2, 6.8)","(19.0, 75.0, 39.03846153846154)","(4.0, 7.4, 7.0)","(3.4, 4.5, 4.4)","(6.0, 7.0, 6.8)"
06-01-2023 14:50:56.512450,"(5.0, 7.2, 6.657142857142857)","(20.0, 160.0, 70.75)","(5.5, 14.0, 13.17142857142857)","(6.0, 8.2, 6.8)","(19.0, 75.0, 39.03846153846154)","(4.0, 7.4, 7.0)","(3.4, 4.5, 4.341935483870968)","(6.0, 7.0, 6.8)"
06-01-2023 14:50:57.610218,"(5.0, 7.2, 6.657142857142857)","(20.0, 160.0, 70.75)","(5.5, 14.0, 13.17142857142857)","(6.0, 8.2, 6.8)","(19.0, 75.0, 38.333333333333336)","(4.0, 7.4, 7.0)","(3.4, 4.5, 4.325)","(6.0, 7.0, 6.8)"
06-01-2023 14:50:58.713064,"(5.0, 7.2, 6.657142857142857)","(20.0, 160.0, 70.75)","(5.5, 14.0, 13.17142857142857)","(6.0, 8.2, 6.8)","(19.0, 75.0, 38.333333333333336)","(4.0, 7.4, 7.0)","(3.4, 4.5, 4.325)","(6.0, 7.0, 6.8)"
06-01-2023 14:50:59.743746,"(5.0, 7.2, 6.657142857142857)","(20.0, 160.0, 68.34782608695653)","(5.5, 14.0, 13.17142857142857)","(6.0, 8.2, 6.8)","(19.0, 75.0, 38.333333333333336)","(4.0, 7.4, 7.0)","(3.4, 4.5, 4.4)","(6.0, 7.0, 6.8)"
06-01-2023 14:51:00.898654,"(5.0, 7.2, 6.657142857142857)","(20.0, 160.0, 68.34782608695653)","(5.5, 14.0, 13.228571428571428)","(6.0, 8.2, 6.8)","(19.0, 75.0, 38.333333333333336)","(4.0, 7.4, 7.0)","(3.4, 4.5, 4.443478260869565)","(6.0, 7.0, 6.8)"
06-01-2023 14:51:02.089507,"(5.0, 7.2, 6.657142857142857)","(20.0, 160.0, 68.34782608695653)","(5.5, 14.0, 13.228571428571428)","(6.0, 8.2, 6.8)","(19.0, 75.0, 35.25)","(4.0, 7.4, 7.0)","(3.4, 4.5, 4.2942307692307695)","(6.0, 7.0, 6.8)"
06-01-2023 14:51:03.243956,"(5.0, 7.2, 6.657142857142857)","(20.0, 160.0, 68.34782608695653)","(5.5, 14.0, 13.228571428571428)","(6.0, 8.2, 6.8)","(19.0, 75.0, 30.42857142857143)","(4.0, 7.4, 7.0)","(3.4, 4.4, 4.443478260869565)","(6.0, 7.0, 6.8)"
06-01-2023 14:51:04.340617,"(5.0, 7.2, 6.657142857142857)","(20.0, 160.0, 68.34782608695653)","(5.5, 14.0, 13.228571428571428)","(6.0, 8.2, 6.8)","(19.0, 75.0, 30.42857142857143)","(4.0, 7.4, 7.0)","(3.4, 4.5, 4.443478260869565)","(6.0, 7.0, 6.8)"
06-01-2023 14:51:05.497503,"(5.0, 7.2, 6.657142857142857)","(20.0, 160.0, 68.34782608695653)","(5.5, 14.0, 13.228571428571428)","(6.0, 8.2, 6.8)","(19.0, 75.0, 37.56)","(4.0, 7.4, 7.0)","(3.4, 4.5, 4.443478260869565)","(6.0, 7.0, 6.8)"
06-01-2023 14:51:06.989243,"(5.0, 7.2, 6.657142857142857)","(20.0, 160.0, 68.34782608695653)","(5.5, 14.0, 13.375)","(6.0, 8.2, 7.92)","(19.0, 75.0, 31.285714285714285)","(4.0, 7.4, 6.733333333333333)","(3.4, 4.5, 4.443478260869565)","(6.0, 7.0, 6.8)"
06-01-2023 14:51:08.613921,"(5.0, 7.2, 6.716666666666667)","(20.0, 160.0, 63.55555555555556)","(5.5, 14.0, 13.375)","(6.0, 8.2, 7.35)","(19.0, 75.0, 39.0)","(4.0, 7.4, 6.466666666666667)","(3.4, 4.5, 4.45)","(6.0, 7.0, 6.15)"
06-01-2023 14:51:09.887285,"(5.0, 7.0, 6.8)","(20.0, 160.0, 73.2)","(5.5, 14.0, 13.375)","(6.0, 7.8, 6.9)","(19.0, 75.0, 40.38461538461539)","(4.0, 7.0, 6.466666666666667)","(3.4, 4.5, 4.45)","(6.0, 7.2, 6.15)"
06-01-2023 14:51:11.185853,"(5.0, 7.2, 6.385714285714286)","(20.0, 160.0, 73.2)","(5.5, 14.0, 13.375)","(6.0, 7.4, 6.84)","(19.0, 75.0, 40.38461538461539)","(4.0, 7.0, 6.466666666666667)","(3.4, 4.5, 4.45)","(6.0, 7.2, 6.15)"
06-01-2023 14:51:12.454411,"(5.0, 7.2, 6.385714285714286)","(20.0, 160.0, 63.55555555555556)","(5.5, 14.0, 13.466666666666667)","(6.0, 7.0, 6.84)","(19.0, 75.0, 42.333333333333336)","(4.0, 7.0, 6.466666666666667)","(3.4, 4.5, 4.45)","(6.0, 7.2, 6.15)"
06-01-2023 14:51:13.659154,"(5.0, 7.2, 6.988888888888889)","(20.0, 160.0, 63.55555555555556)","(5.5, 14.0, 13.425)","(6.0, 7.0, 5.972727272727273)","(19.0, 75.0, 44.68421052631579)","(4.0, 7.0, 6.466666666666667)","(3.4, 4.5, 4.45)","(6.0, 7.2, 6.15)"
06-01-2023 14:51:14.884510,"(5.0, 7.0, 6.825)","(20.0, 160.0, 63.55555555555556)","(5.5, 14.0, 13.425)","(6.0, 6.8, 5.972727272727273)","(19.0, 75.0, 44.68421052631579)","(4.0, 7.0, 6.466666666666667)","(3.4, 4.5, 4.527586206896551)","(6.0, 7.2, 6.15)"
06-01-2023 14:51:16.092544,"(5.0, 7.0, 6.825)","(20.0, 160.0, 55.84)","(5.5, 14.0, 13.425)","(6.0, 6.8, 5.972727272727273)","(19.0, 75.0, 44.68421052631579)","(4.0, 7.0, 5.628571428571429)","(3.4, 4.6, 4.34)","(6.0, 7.2, 6.15)"
06-01-2023 14:51:17.355236,"(5.0, 7.2, 6.075)","(20.0, 160.0, 55.84)","(5.5, 14.0, 13.425)","(6.0, 6.8, 5.972727272727273)","(19.0, 75.0, 37.4)","(4.0, 7.0, 5.628571428571429)","(3.4, 4.6, 4.39)","(6.0, 7.2, 6.15)"
06-01-2023 14:51:18.552562,"(5.0, 7.2, 6.252631578947368)","(20.0, 160.0, 55.84)","(5.5, 14.0, 13.511111111111111)","(6.0, 6.8, 5.972727272727273)","(19.0, 75.0, 45.31578947368421)","(4.0, 7.0, 5.628571428571429)","(3.4, 4.5, 4.338235294117647)","(6.0, 7.2, 6.15)"
06-01-2023 14:51:19.793760,"(5.0, 7.2, 6.252631578947368)","(20.0, 160.0, 55.84)","(5.5, 14.0, 13.475)","(6.0, 6.8, 5.972727272727273)","(19.0, 75.0, 46.8)","(4.0, 7.0, 5.628571428571429)","(3.4, 4.5, 4.338235294117647)","(6.0, 7.2, 6.15)"
06-01-2023 14:51:21.100100,"(5.0, 7.2, 6.352941176470589)","(20.0, 160.0, 55.84)","(5.5, 14.0, 13.533333333333333)","(6.0, 6.8, 6.230769230769231)","(19.0, 75.0, 46.8)","(4.0, 7.0, 5.577777777777778)","(3.4, 4.5, 4.4559999999999995)","(6.0, 7.2, 6.15)"
06-01-2023 14:51:22.206211,"(5.0, 7.2, 6.442105263157895)","(20.0, 160.0, 55.84)","(5.5, 14.0, 13.533333333333333)","(6.0, 6.6, 6.230769230769231)","(19.0, 75.0, 46.8)","(4.0, 7.0, 5.720000000000001)","(3.4, 4.5, 4.4559999999999995)","(6.0, 7.2, 6.15)"
06-01-2023 14:51:23.400871,"(5.0, 7.2, 6.442105263157895)","(20.0, 160.0, 55.84)","(5.5, 14.0, 13.0)","(6.0, 6.6, 6.171428571428571)","(19.0, 75.0, 46.8)","(4.0, 7.0, 5.711111111111111)","(3.4, 4.5, 4.348076923076923)","(6.0, 7.2, 6.15)"
06-01-2023 14:51:24.607197,"(5.0, 7.2, 5.914285714285715)","(20.0, 160.0, 55.84)","(5.5, 14.0, 13.0)","(6.0, 6.6, 6.171428571428571)","(19.0, 75.0, 46.8)","(4.0, 6.8, 5.615384615384616)","(3.4, 4.4, 4.319642857142857)","(6.0, 7.2, 6.15)"
06-01-2023 14:51:25.843188,"(5.0, 7.0, 6.55)","(20.0, 160.0, 55.84)","(5.5, 14.0, 18.0)","(6.0, 6.6, 6.171428571428571)","(19.0, 75.0, 46.8)","(4.0, 6.8, 5.6000000000000005)","(3.4, 4.4, 4.348076923076923)","(6.0, 7.2, 6.15)"
06-01-2023 14:51:27.068878,"(5.0, 6.8, 6.133333333333333)","(20.0, 32.0, 30.2)","(5.5, 20.0, 18.875)","(6.0, 6.6, 6.171428571428571)","(19.0, 75.0, 46.8)","(4.0, 6.8, 5.6000000000000005)","(3.4, 4.4, 4.5249999999999995)","(6.0, 7.2, 6.15)"
06-01-2023 14:51:28.359902,"(5.0, 6.8, 6.094117647058823)","(20.0, 32.0, 29.857142857142858)","(5.5, 20.0, 18.875)","(6.0, 6.6, 6.171428571428571)","(19.0, 75.0, 46.8)","(4.0, 6.8, 5.6000000000000005)","(3.4, 4.6, 4.5249999999999995)","(6.0, 7.2, 6.15)"
06-01-2023 14:51:29.591819,"(5.0, 6.8, 6.094117647058823)","(20.0, 32.0, 29.857142857142858)","(5.5, 20.0, 18.875)","(6.0, 6.6, 6.171428571428571)","(19.0, 75.0, 46.8)","(4.0, 6.8, 5.6000000000000005)","(3.4, 4.6, 4.166666666666666)","(6.0, 7.2, 6.15)"
06-01-2023 14:51:30.818623,"(5.0, 6.8, 6.094117647058823)","(20.0, 32.0, 26.333333333333332)","(5.5, 20.0, 18.875)","(6.0, 6.6, 6.171428571428571)","(19.0, 75.0, 46.8)","(4.0, 6.8, 5.6000000000000005)","(3.4, 4.5, 4.366666666666666)","(6.0, 7.2, 6.15)"
06-01-2023 14:51:32.037337,"(5.0, 6.8, 6.094117647058823)","(20.0, 28.0, 26.333333333333332)","(5.5, 20.0, 18.875)","(6.0, 6.6, 6.176923076923076)","(19.0, 75.0, 46.8)","(4.0, 6.8, 5.6000000000000005)","(3.4, 4.5, 4.531818181818181)","(6.0, 7.2, 6.165517241379311)"
06-01-2023 14:51:33.326798,"(5.0, 6.6, 6.5)","(20.0, 28.0, 26.153846153846153)","(5.5, 20.0, 18.875)","(6.0, 6.6, 6.171428571428571)","(19.0, 75.0, 46.8)","(4.0, 6.8, 5.6000000000000005)","(3.4, 4.6, 4.531818181818181)","(6.0, 7.2, 6.165517241379311)"
06-01-2023 14:51:34.548182,"(5.0, 6.8, 6.069565217391304)","(20.0, 28.0, 26.153846153846153)","(5.5, 20.0, 18.875)","(6.0, 6.6, 6.138461538461538)","(19.0, 75.0, 46.8)","(4.0, 6.8, 5.6000000000000005)","(3.4, 4.6, 4.333333333333333)","(6.0, 7.2, 6.165517241379311)"
06-01-2023 14:51:35.727015,"(5.0, 6.8, 6.069565217391304)","(20.0, 28.0, 26.153846153846153)","(5.5, 20.0, 18.875)","(6.0, 6.6, 6.138461538461538)","(19.0, 75.0, 46.8)","(4.0, 6.8, 5.6000000000000005)","(3.4, 4.6, 4.275)","(6.0, 7.2, 6.165517241379311)"
