,Earstagrin,Tiger Tommy Nz,Kalypso Sam,Preachers Daughter,Tiza New Day,Ellen Shannon,Karinya Max,Zu Hoffen
06-01-2023 17:40:01.916038,"(31.0, 50.0, 43.0)","(5.5, 99999, 99990)","(11.0, 19.0, 15.25)","(5.5, 6.4, 6.2)","(8.5, 11.0, 10.714285714285714)","(6.0, 8.0, 7.4)","(11.0, 19.5, 18.77777777777778)","(2.5, 3.65, 3.3833333333333333)"
06-01-2023 17:40:02.860073,"(31.0, 50.0, 43.0)","(5.5, 99999, 99990)","(11.0, 18.5, 16.166666666666668)","(5.5, 6.0, 5.953571428571429)","(8.5, 11.0, 10.714285714285714)","(6.0, 8.0, 7.4)","(11.0, 19.5, 17.5)","(2.5, 3.65, 3.3954545454545455)"
06-01-2023 17:40:03.799181,"(31.0, 50.0, 43.0)","(5.5, 99999, 99990)","(11.0, 18.0, 15.214285714285715)","(5.5, 6.0, 5.953571428571429)","(8.5, 11.0, 10.5)","(6.0, 8.0, 7.4)","(11.0, 19.5, 16.75)","(2.5, 3.65, 3.34375)"
06-01-2023 17:40:04.760174,"(31.0, 50.0, 43.0)","(5.5, 99999, 99990)","(11.0, 18.0, 15.214285714285715)","(5.5, 6.0, 5.953571428571429)","(8.5, 11.0, 10.625)","(6.0, 8.0, 7.4)","(11.0, 20.0, 16.75)","(2.5, 3.65, 3.34375)"
06-01-2023 17:40:05.720119,"(31.0, 50.0, 43.0)","(5.5, 99999, 99990)","(11.0, 18.0, 15.214285714285715)","(5.5, 6.0, 5.953571428571429)","(8.5, 11.0, 10.625)","(6.0, 8.0, 7.7272727272727275)","(11.0, 20.0, 16.75)","(2.5, 3.65, 3.34375)"
06-01-2023 17:40:06.652041,"(31.0, 50.0, 43.0)","(5.5, 99999, 99990)","(11.0, 18.0, 15.214285714285715)","(5.5, 6.0, 5.988235294117647)","(8.5, 11.0, 10.625)","(6.0, 8.0, 7.7272727272727275)","(11.0, 20.0, 16.75)","(2.5, 3.65, 3.34375)"
06-01-2023 17:40:07.574309,"(31.0, 50.0, 43.0)","(5.5, 99999, 99990)","(11.0, 17.5, 15.5)","(5.5, 6.0, 5.988235294117647)","(8.5, 11.0, 10.625)","(6.0, 8.0, 7.7272727272727275)","(11.0, 20.0, 16.75)","(2.5, 3.65, 3.34375)"
06-01-2023 17:40:08.515463,"(31.0, 50.0, 43.0)","(5.5, 99999, 99990)","(11.0, 17.5, 16.409090909090907)","(5.5, 6.6, 6.15)","(8.5, 11.0, 10.625)","(6.0, 8.0, 7.8)","(11.0, 20.0, 16.75)","(2.5, 3.55, 3.3625)"
06-01-2023 17:40:09.488598,"(31.0, 50.0, 43.0)","(5.5, 99999, 99990)","(11.0, 17.5, 14.75)","(5.5, 6.6, 6.15)","(8.5, 11.0, 10.625)","(6.0, 8.0, 7.8)","(11.0, 20.0, 16.75)","(2.5, 3.55, 3.3625)"
06-01-2023 17:40:10.430088,"(31.0, 50.0, 43.0)","(5.5, 99999, 99990)","(11.0, 17.0, 14.5)","(5.5, 6.6, 6.15)","(8.5, 11.0, 10.625)","(6.0, 8.0, 7.545454545454545)","(11.0, 20.0, 16.75)","(2.5, 3.55, 3.3625)"
06-01-2023 17:40:11.362560,"(31.0, 50.0, 43.0)","(5.5, 99999, 99990)","(11.0, 17.0, 14.5)","(5.5, 6.6, 6.3)","(8.5, 11.0, 10.625)","(6.0, 8.0, 7.947368421052632)","(11.0, 20.0, 16.75)","(2.5, 3.55, 3.3625)"
06-01-2023 17:40:12.331903,"(31.0, 50.0, 43.0)","(5.5, 99999, 99990)","(11.0, 17.0, 13.333333333333334)","(5.5, 6.8, 6.4799999999999995)","(8.5, 11.0, 10.625)","(6.0, 8.0, 7.84)","(11.0, 20.0, 16.75)","(2.5, 3.55, 3.3625)"
06-01-2023 17:40:13.306021,"(31.0, 50.0, 43.0)","(5.5, 99999, 99990)","(11.0, 17.0, 14.5)","(5.5, 6.8, 6.4799999999999995)","(8.5, 11.0, 10.625)","(6.0, 8.0, 7.84)","(11.0, 20.0, 16.75)","(2.5, 3.55, 3.6357142857142857)"
06-01-2023 17:40:14.246771,"(31.0, 50.0, 43.0)","(5.5, 99999, 99990)","(11.0, 16.5, 14.5)","(5.5, 6.8, 6.4799999999999995)","(8.5, 11.0, 10.625)","(6.0, 7.6, 7.890909090909091)","(11.0, 20.0, 16.75)","(2.5, 3.7, 4.033333333333333)"
06-01-2023 17:40:15.206293,"(31.0, 50.0, 43.0)","(5.5, 99999, 99990)","(11.0, 16.5, 13.166666666666666)","(5.5, 6.8, 5.96)","(8.5, 11.0, 10.625)","(6.0, 8.0, 7.818181818181818)","(11.0, 20.0, 15.333333333333334)","(2.5, 4.9, 4.0)"
06-01-2023 17:40:16.141425,"(31.0, 50.0, 43.0)","(5.5, 99999, 99990)","(11.0, 16.5, 13.166666666666666)","(5.5, 6.6, 6.0)","(8.5, 11.0, 10.625)","(6.0, 8.0, 7.818181818181818)","(11.0, 20.0, 15.333333333333334)","(2.6, 4.8, 4.15)"
06-01-2023 17:40:17.096213,"(31.0, 50.0, 46.0)","(5.0, 99999, 99990)","(10.0, 16.0, 13.0)","(5.0, 6.4, 5.733333333333333)","(8.5, 11.0, 10.625)","(6.0, 8.0, 7.818181818181818)","(12.0, 20.0, 15.333333333333334)","(2.6, 4.7, 3.966666666666667)"
06-01-2023 17:40:18.056722,"(31.0, 50.0, 46.0)","(5.0, 99999, 99990)","(10.0, 16.0, 13.0)","(5.0, 6.2, 5.720000000000001)","(8.5, 11.0, 10.625)","(6.0, 8.0, 7.866666666666667)","(12.0, 20.0, 13.583333333333334)","(2.6, 4.7, 4.15)"
06-01-2023 17:40:18.993966,"(31.0, 50.0, 46.0)","(5.0, 99999, 99990)","(10.0, 16.0, 13.0)","(5.0, 6.2, 6.042857142857143)","(8.5, 11.0, 10.625)","(6.0, 8.0, 7.039130434782609)","(12.0, 16.5, 14.5)","(2.6, 4.7, 4.15)"
06-01-2023 17:40:19.927052,"(31.0, 50.0, 46.0)","(5.0, 99999, 99990)","(10.0, 16.0, 13.0)","(5.0, 6.2, 5.771428571428571)","(8.5, 11.0, 10.727272727272727)","(6.0, 7.2, 6.307142857142857)","(12.0, 16.0, 14.5)","(2.7, 4.7, 4.15)"
06-01-2023 17:40:20.877179,"(31.0, 50.0, 46.0)","(5.0, 99999, 99990)","(10.0, 16.0, 13.0)","(5.0, 6.2, 5.857142857142858)","(8.5, 11.0, 10.727272727272727)","(6.0, 6.8, 6.307142857142857)","(12.0, 16.0, 14.5)","(2.7, 4.7, 4.266666666666667)"
06-01-2023 17:40:21.818753,"(31.0, 50.0, 46.0)","(5.0, 99999, 99990)","(10.0, 15.0, 13.0)","(5.0, 6.0, 5.8)","(8.5, 11.0, 10.727272727272727)","(6.0, 6.8, 6.307142857142857)","(12.0, 16.0, 14.5)","(2.7, 4.6, 4.266666666666667)"
06-01-2023 17:40:22.764467,"(31.0, 50.0, 46.0)","(5.0, 99999, 99990)","(10.0, 14.5, 13.9)","(5.0, 6.0, 5.8)","(8.5, 11.0, 10.727272727272727)","(6.0, 8.0, 7.6)","(12.0, 16.0, 17.5)","(2.7, 4.5, 4.371428571428572)"
06-01-2023 17:40:23.710106,"(31.0, 50.0, 46.0)","(5.0, 99999, 99990)","(10.0, 14.5, 13.9)","(5.0, 6.0, 5.94)","(8.5, 11.0, 10.727272727272727)","(6.0, 8.0, 6.95)","(12.0, 22.0, 14.8)","(2.7, 4.5, 4.41)"
06-01-2023 17:40:24.648628,"(31.0, 50.0, 46.0)","(5.0, 99999, 99990)","(10.0, 15.0, 12.2)","(5.0, 6.0, 5.94)","(8.5, 11.0, 10.727272727272727)","(6.0, 7.0, 7.1375)","(12.0, 22.0, 15.25)","(2.7, 4.5, 4.41)"
06-01-2023 17:40:25.607197,"(31.0, 50.0, 46.0)","(5.0, 99999, 99990)","(10.0, 14.0, 12.125)","(5.0, 6.0, 5.94)","(8.5, 11.0, 10.727272727272727)","(6.0, 7.2, 6.989473684210527)","(12.0, 22.0, 15.25)","(2.7, 4.5, 4.344444444444444)"
06-01-2023 17:40:26.570617,"(31.0, 50.0, 46.0)","(5.0, 99999, 99990)","(10.0, 14.0, 12.75)","(5.0, 6.0, 5.8)","(8.5, 12.0, 10.8)","(6.0, 8.0, 6.933333333333334)","(12.0, 22.0, 15.75)","(2.7, 4.6, 4.36875)"
06-01-2023 17:40:27.503813,"(31.0, 50.0, 46.0)","(5.0, 99999, 99990)","(10.0, 14.0, 12.75)","(5.0, 6.0, 5.8)","(8.5, 11.0, 10.6)","(6.0, 8.0, 7.04)","(12.0, 24.0, 15.75)","(2.7, 4.5, 4.3)"
06-01-2023 17:40:28.439139,"(31.0, 50.0, 46.0)","(5.0, 99999, 99990)","(10.0, 13.5, 13.055555555555555)","(5.0, 6.0, 5.888888888888889)","(8.5, 11.0, 10.6)","(6.0, 7.2, 7.04)","(12.0, 24.0, 15.75)","(2.7, 4.5, 4.36875)"
06-01-2023 17:40:29.403986,"(31.0, 50.0, 46.0)","(5.0, 99999, 99990)","(10.0, 13.5, 13.055555555555555)","(5.0, 6.0, 5.888888888888889)","(8.5, 11.0, 10.23076923076923)","(6.0, 7.0, 7.2)","(12.0, 24.0, 17.7)","(2.7, 4.5, 4.36875)"
06-01-2023 17:40:30.334154,"(31.0, 50.0, 46.0)","(5.0, 99999, 99990)","(10.0, 15.5, 14.61111111111111)","(5.0, 6.0, 5.969230769230769)","(8.5, 11.0, 10.23076923076923)","(6.0, 8.0, 7.116666666666667)","(12.0, 24.0, 15.75)","(2.7, 4.5, 4.2375)"
06-01-2023 17:40:31.290067,"(31.0, 50.0, 46.0)","(5.0, 99999, 99990)","(10.0, 15.0, 14.222222222222221)","(5.0, 6.0, 5.931034482758621)","(8.5, 11.0, 10.23076923076923)","(6.0, 7.2, 7.066666666666667)","(12.0, 24.0, 17.7)","(2.7, 4.5, 4.2375)"
06-01-2023 17:40:32.228322,"(31.0, 50.0, 46.0)","(5.0, 99999, 99990)","(10.0, 15.0, 13.5)","(5.0, 6.0, 5.852631578947368)","(8.5, 11.0, 10.23076923076923)","(6.0, 7.4, 7.066666666666667)","(12.0, 24.0, 14.666666666666666)","(2.7, 4.5, 3.975)"
06-01-2023 17:40:33.161834,"(31.0, 50.0, 46.0)","(5.0, 99999, 99990)","(10.0, 15.0, 14.3)","(5.0, 6.0, 5.844444444444444)","(8.5, 11.0, 10.23076923076923)","(6.0, 7.4, 7.066666666666667)","(12.0, 23.0, 15.25)","(2.7, 4.5, 3.9250000000000003)"
06-01-2023 17:40:34.122495,"(31.0, 50.0, 46.0)","(5.0, 99999, 99990)","(10.0, 14.5, 13.25)","(5.0, 6.0, 5.788235294117647)","(8.5, 11.0, 10.272727272727273)","(6.0, 7.4, 7.066666666666667)","(12.0, 22.0, 18.625)","(2.7, 4.4, 3.9250000000000003)"
06-01-2023 17:40:35.070928,"(31.0, 50.0, 46.0)","(5.0, 99999, 99990)","(10.0, 14.5, 13.3)","(5.0, 6.0, 5.788235294117647)","(8.5, 11.0, 10.272727272727273)","(6.0, 7.4, 6.461538461538462)","(12.0, 22.0, 18.5)","(2.7, 4.4, 4.1)"
06-01-2023 17:40:36.025524,"(31.0, 50.0, 43.333333333333336)","(5.0, 99999, 99990)","(10.0, 14.0, 13.0)","(5.0, 6.0, 5.788235294117647)","(8.5, 11.0, 10.272727272727273)","(6.0, 6.8, 6.461538461538462)","(12.0, 21.0, 18.5)","(2.7, 4.3, 4.2125)"
06-01-2023 17:40:36.967651,"(31.0, 50.0, 46.0)","(5.0, 99999, 99990)","(10.0, 14.0, 13.444444444444445)","(5.0, 6.0, 5.751724137931035)","(8.5, 11.0, 10.272727272727273)","(6.0, 6.8, 6.461538461538462)","(12.0, 21.0, 16.5)","(2.7, 4.3, 4.16)"
06-01-2023 17:40:37.920115,"(31.0, 50.0, 46.0)","(5.0, 99999, 99990)","(10.0, 14.0, 13.444444444444445)","(5.0, 6.0, 5.723076923076923)","(8.5, 11.0, 10.272727272727273)","(6.0, 6.8, 6.051376146788991)","(12.0, 21.0, 17.833333333333332)","(2.7, 4.3, 4.1875)"
06-01-2023 17:40:38.880561,"(31.0, 50.0, 44.666666666666664)","(5.0, 99999, 99990)","(10.0, 14.0, 13.5)","(5.0, 6.0, 5.712)","(8.5, 11.0, 10.272727272727273)","(6.0, 6.2, 6.051376146788991)","(12.0, 20.0, 17.833333333333332)","(2.6, 4.3, 4.2125)"
06-01-2023 17:40:39.828726,"(31.0, 55.0, 47.5)","(5.0, 99999, 99990)","(10.0, 14.0, 13.625)","(5.0, 5.9, 5.833333333333334)","(8.5, 11.0, 10.272727272727273)","(6.0, 6.8, 6.297142857142857)","(12.0, 21.0, 18.5)","(2.6, 4.4, 3.925)"
06-01-2023 17:40:40.768012,"(31.0, 55.0, 43.75)","(5.0, 99999, 99990)","(10.0, 15.5, 14.5)","(5.0, 5.9, 5.833333333333334)","(8.5, 11.0, 10.272727272727273)","(6.0, 6.8, 5.6580645161290315)","(12.0, 21.0, 17.0)","(2.6, 4.3, 3.925)"
06-01-2023 17:40:41.715739,"(31.0, 55.0, 43.75)","(5.0, 99999, 99990)","(10.0, 15.5, 13.166666666666666)","(5.0, 5.9, 5.833333333333334)","(8.5, 11.0, 10.272727272727273)","(6.0, 7.4, 6.8)","(12.0, 21.0, 17.0)","(2.7, 4.3, 4.225)"
06-01-2023 17:40:42.663276,"(31.0, 55.0, 43.75)","(5.0, 99999, 99990)","(10.0, 15.5, 14.772727272727273)","(5.0, 5.9, 5.833333333333334)","(8.5, 11.0, 10.272727272727273)","(6.0, 7.4, 6.7)","(12.0, 21.0, 19.125)","(2.7, 4.3, 5.183333333333334)"
06-01-2023 17:40:43.602693,"(31.0, 50.0, 43.333333333333336)","(5.0, 99999, 99990)","(10.0, 15.5, 14.1)","(5.0, 5.9, 5.833333333333334)","(8.5, 11.0, 10.272727272727273)","(6.0, 7.2, 6.733333333333333)","(12.0, 21.0, 17.0)","(2.7, 5.5, 4.954000000000001)"
06-01-2023 17:40:44.546341,"(31.0, 50.0, 45.2)","(5.0, 99999, 99990)","(10.0, 15.5, 14.0)","(5.0, 5.9, 5.833333333333334)","(8.5, 11.0, 10.127272727272727)","(6.0, 7.2, 6.733333333333333)","(12.0, 21.0, 17.0)","(2.7, 5.5, 4.954000000000001)"
06-01-2023 17:40:45.486617,"(31.0, 48.0, 44.0)","(5.0, 99999, 99990)","(10.0, 15.0, 14.333333333333334)","(5.0, 5.9, 5.766666666666667)","(8.5, 11.0, 10.36)","(6.0, 7.8, 6.8)","(12.0, 21.0, 21.2)","(2.7, 4.0, 3.766509433962264)"
06-01-2023 17:40:46.422938,"(31.0, 48.0, 43.0)","(5.0, 99999, 99990)","(10.0, 15.0, 14.333333333333334)","(5.0, 5.9, 5.766666666666667)","(8.5, 11.0, 10.36)","(6.0, 7.8, 6.8)","(12.0, 23.0, 16.928571428571427)","(2.7, 4.0, 3.8019999999999996)"
06-01-2023 17:40:47.389004,"(31.0, 48.0, 43.0)","(5.0, 99999, 99990)","(10.0, 15.0, 14.0)","(5.0, 5.9, 5.766666666666667)","(8.5, 11.0, 10.36)","(6.0, 7.8, 6.8)","(12.0, 23.0, 18.0)","(2.7, 4.0, 3.8019999999999996)"
06-01-2023 17:40:48.323280,"(31.0, 48.0, 43.0)","(5.0, 99999, 99990)","(10.0, 15.0, 14.0)","(5.0, 5.9, 5.766666666666667)","(8.5, 11.0, 10.36)","(6.0, 7.8, 6.8)","(12.0, 23.0, 18.0)","(2.7, 4.0, 3.8019999999999996)"
06-01-2023 17:40:49.268755,"(31.0, 48.0, 43.0)","(5.0, 99999, 99990)","(10.0, 15.0, 14.0)","(5.0, 5.9, 5.766666666666667)","(8.5, 11.0, 10.36)","(6.0, 7.8, 6.8)","(12.0, 23.0, 18.0)","(2.7, 4.0, 3.8019999999999996)"
06-01-2023 17:40:50.204830,"(31.0, 46.0, 42.8)","(5.0, 99999, 99990)","(10.0, 14.5, 13.7)","(5.0, 5.9, 5.827272727272727)","(8.5, 10.5, 10.126666666666667)","(6.0, 7.8, 7.3)","(12.0, 23.0, 18.0)","(2.7, 4.0, 3.766509433962264)"
06-01-2023 17:40:51.144081,"(31.0, 46.0, 42.8)","(5.0, 99999, 99990)","(10.0, 14.5, 13.75)","(5.0, 5.9, 5.828571428571429)","(8.5, 10.5, 10.126666666666667)","(6.0, 7.8, 7.492307692307692)","(12.0, 23.0, 18.0)","(2.7, 4.0, 3.766509433962264)"
06-01-2023 17:40:52.102938,"(31.0, 46.0, 42.8)","(5.0, 99999, 99990)","(10.0, 14.5, 13.75)","(5.0, 6.0, 5.71304347826087)","(8.5, 10.5, 10.02)","(6.0, 7.8, 7.133333333333333)","(12.0, 23.0, 16.857142857142858)","(2.7, 4.0, 3.719811320754717)"
06-01-2023 17:40:53.061445,"(31.0, 46.0, 42.8)","(5.0, 99999, 99990)","(10.0, 14.5, 13.75)","(5.0, 6.0, 5.71304347826087)","(8.5, 10.5, 10.02)","(6.0, 7.8, 7.166666666666667)","(12.0, 19.0, 17.6)","(2.7, 4.0, 3.719811320754717)"
06-01-2023 17:40:54.010740,"(31.0, 46.0, 42.8)","(5.0, 99999, 99990)","(10.0, 14.5, 13.833333333333334)","(5.0, 5.9, 5.766666666666667)","(8.5, 10.5, 9.733333333333333)","(6.0, 7.8, 7.6)","(12.0, 18.5, 15.5)","(2.7, 4.0, 3.8958333333333335)"
06-01-2023 17:40:54.989569,"(31.0, 48.0, 45.5)","(5.0, 99999, 99990)","(10.0, 15.5, 14.7)","(5.0, 5.9, 5.8090909090909095)","(8.5, 11.0, 10.040000000000001)","(6.0, 7.8, 6.771428571428571)","(12.0, 18.5, 15.5)","(2.7, 4.0, 4.09717868338558)"
06-01-2023 17:40:55.939501,"(31.0, 55.0, 49.9)","(5.0, 99999, 99990)","(10.0, 18.5, 17.25)","(5.0, 6.4, 6.163636363636364)","(8.5, 11.0, 10.040000000000001)","(6.0, 7.2, 6.771428571428571)","(12.0, 18.5, 15.5)","(2.7, 4.1, 4.3887147335423204)"
06-01-2023 17:40:56.894565,"(31.0, 55.0, 49.9)","(5.0, 99999, 99990)","(10.0, 18.5, 16.0)","(5.0, 6.4, 6.342857142857143)","(8.5, 11.0, 10.040000000000001)","(6.0, 7.2, 6.771428571428571)","(12.0, 18.5, 16.0)","(2.7, 4.4, 4.2924528301886795)"
06-01-2023 17:40:57.838493,"(31.0, 50.0, 46.25)","(5.0, 99999, 99990)","(10.0, 17.5, 15.9)","(5.0, 6.4, 6.342857142857143)","(8.5, 10.5, 10.08)","(6.0, 7.2, 6.800000000000001)","(12.0, 17.5, 16.0)","(2.7, 4.3, 4.296178343949045)"
06-01-2023 17:40:58.838552,"(31.0, 50.0, 46.25)","(5.0, 99999, 99990)","(10.0, 17.5, 15.9)","(5.0, 6.6, 6.514285714285714)","(8.5, 10.5, 9.778947368421052)","(6.0, 7.2, 6.2)","(12.0, 17.5, 14.923076923076923)","(2.7, 4.3, 4.197394136807818)"
06-01-2023 17:40:59.814532,"(31.0, 48.0, 45.333333333333336)","(5.0, 99999, 99990)","(10.0, 16.5, 15.0)","(5.0, 6.8, 6.733333333333333)","(8.5, 9.6, 9.421052631578947)","(6.0, 6.6, 7.050000000000001)","(12.0, 17.0, 16.0)","(2.7, 4.2, 4.297058823529412)"
06-01-2023 17:41:00.766008,"(31.0, 48.0, 45.5)","(5.0, 99999, 99990)","(10.0, 17.5, 15.5)","(5.0, 6.6, 6.3)","(8.5, 9.6, 9.242105263157894)","(6.0, 7.4, 6.96)","(12.0, 16.5, 16.0)","(2.7, 4.3, 4.297058823529412)"
06-01-2023 17:41:01.710056,"(31.0, 48.0, 45.5)","(5.0, 99999, 99990)","(10.0, 16.5, 15.0)","(5.0, 6.6, 6.3)","(8.5, 9.6, 9.242105263157894)","(6.0, 7.6, 7.371428571428571)","(12.0, 16.5, 16.0)","(2.7, 4.3, 4.2969387755102035)"
06-01-2023 17:41:02.696877,"(31.0, 48.0, 45.5)","(5.0, 99999, 99990)","(10.0, 17.5, 15.5)","(5.0, 6.6, 6.1764705882352935)","(8.5, 9.6, 9.242105263157894)","(6.0, 7.6, 7.371428571428571)","(12.0, 16.5, 15.6)","(2.7, 4.3, 4.2953125)"
06-01-2023 17:41:03.654951,"(31.0, 48.0, 45.5)","(5.0, 99999, 99990)","(10.0, 17.5, 16.6)","(5.0, 6.4, 6.2)","(8.5, 9.6, 9.242105263157894)","(6.0, 7.6, 7.371428571428571)","(12.0, 16.0, 15.6)","(2.7, 4.3, 4.2953125)"
06-01-2023 17:41:04.596453,"(31.0, 46.0, 44.0)","(5.0, 99999, 99990)","(10.0, 17.5, 16.785714285714285)","(5.0, 6.4, 6.2)","(8.5, 9.6, 9.242105263157894)","(6.0, 7.6, 7.371428571428571)","(12.0, 16.0, 16.8)","(2.7, 4.3, 4.2953125)"
06-01-2023 17:41:05.560545,"(31.0, 46.0, 40.666666666666664)","(5.0, 99999, 99990)","(10.0, 17.5, 16.0)","(5.0, 6.4, 6.2)","(8.5, 10.5, 9.352941176470587)","(6.0, 7.6, 7.12)","(12.0, 17.5, 16.125)","(2.7, 4.3, 4.1899999999999995)"
06-01-2023 17:41:06.519106,"(31.0, 46.0, 43.333333333333336)","(5.0, 99999, 99990)","(10.0, 17.5, 15.25)","(5.0, 6.4, 6.2)","(7.5, 10.5, 9.571428571428571)","(5.5, 7.6, 7.12)","(12.0, 16.5, 16.5625)","(2.9, 4.4, 4.366666666666666)"
06-01-2023 17:41:07.480959,"(31.0, 46.0, 43.333333333333336)","(5.0, 99999, 99990)","(10.0, 17.5, 15.25)","(5.0, 6.4, 6.2)","(7.5, 10.5, 9.571428571428571)","(5.5, 7.6, 7.12)","(12.0, 17.0, 16.5625)","(2.9, 4.5, 4.433333333333333)"
06-01-2023 17:41:08.423595,"(31.0, 46.0, 43.333333333333336)","(5.0, 99999, 99990)","(10.0, 17.5, 15.25)","(5.0, 6.4, 6.1692307692307695)","(7.5, 10.5, 9.571428571428571)","(5.5, 7.6, 7.04)","(12.0, 17.0, 17.0)","(2.9, 4.6, 4.4)"
06-01-2023 17:41:09.391719,"(31.0, 44.0, 42.0)","(5.0, 99999, 99990)","(10.0, 17.5, 16.785714285714285)","(5.0, 6.4, 6.1692307692307695)","(7.5, 9.8, 9.73846153846154)","(5.5, 7.6, 7.04)","(12.0, 17.5, 17.0)","(2.9, 4.5, 4.266666666666667)"
06-01-2023 17:41:10.323382,"(31.0, 44.0, 42.0)","(5.0, 99999, 99990)","(10.0, 17.5, 16.6)","(5.0, 6.4, 6.333333333333334)","(7.5, 9.8, 9.73846153846154)","(5.5, 7.6, 7.04)","(12.0, 17.5, 17.0)","(2.9, 4.5, 4.266666666666667)"
06-01-2023 17:41:11.256599,"(31.0, 44.0, 40.0)","(5.0, 99999, 99990)","(10.0, 17.5, 16.6)","(5.0, 6.4, 6.333333333333334)","(7.5, 9.8, 9.73846153846154)","(5.5, 7.6, 7.04)","(12.0, 17.5, 17.0)","(2.9, 4.5, 4.3)"
06-01-2023 17:41:12.183312,"(31.0, 44.0, 40.0)","(5.0, 99999, 99990)","(10.0, 17.5, 16.6)","(5.0, 6.4, 6.333333333333334)","(7.5, 9.8, 9.466666666666667)","(5.5, 7.6, 7.25)","(12.0, 17.5, 17.0)","(2.9, 4.5, 4.3)"
06-01-2023 17:41:13.138700,"(31.0, 42.0, 39.333333333333336)","(5.0, 99999, 99990)","(10.0, 17.5, 16.166666666666668)","(5.0, 6.4, 6.333333333333334)","(7.5, 9.8, 9.466666666666667)","(5.5, 7.6, 7.199999999999999)","(12.0, 17.5, 16.5625)","(2.9, 4.5, 4.395652173913044)"
06-01-2023 17:41:14.062077,"(31.0, 42.0, 39.333333333333336)","(5.0, 99999, 99990)","(10.0, 17.5, 16.166666666666668)","(5.0, 6.6, 6.381818181818182)","(7.5, 9.8, 9.466666666666667)","(5.5, 7.6, 7.0)","(12.0, 17.0, 16.125)","(2.9, 4.4, 4.39526627218935)"
06-01-2023 17:41:14.994128,"(31.0, 42.0, 39.333333333333336)","(5.0, 99999, 99990)","(10.0, 17.5, 16.166666666666668)","(5.0, 6.6, 6.381818181818182)","(7.5, 9.8, 9.466666666666667)","(5.5, 7.4, 7.243478260869566)","(12.0, 16.5, 16.125)","(2.9, 4.4, 4.39526627218935)"
06-01-2023 17:41:15.935474,"(31.0, 42.0, 39.333333333333336)","(5.0, 99999, 99990)","(10.0, 17.5, 16.166666666666668)","(5.0, 6.6, 6.381818181818182)","(7.5, 9.8, 9.466666666666667)","(5.5, 7.4, 7.243478260869566)","(12.0, 16.5, 16.5625)","(2.9, 4.4, 4.394805194805195)"
06-01-2023 17:41:16.882975,"(31.0, 55.0, 42.25)","(5.0, 99999, 99990)","(10.0, 17.5, 16.166666666666668)","(5.0, 6.4, 6.28)","(7.5, 9.8, 9.466666666666667)","(5.5, 7.4, 7.025)","(12.0, 17.0, 16.5625)","(2.9, 4.4, 4.3942446043165475)"
06-01-2023 17:41:17.819588,"(31.0, 50.0, 44.0)","(5.0, 99999, 99990)","(10.0, 17.5, 16.166666666666668)","(5.0, 6.4, 6.28)","(7.5, 9.8, 9.466666666666667)","(5.5, 7.4, 7.025)","(12.0, 17.0, 17.0)","(2.9, 4.4, 4.393548387096774)"
06-01-2023 17:41:18.799426,"(31.0, 50.0, 44.0)","(5.0, 99999, 99990)","(10.0, 17.5, 16.166666666666668)","(5.0, 6.4, 6.0)","(7.5, 9.8, 8.966666666666667)","(5.5, 7.4, 7.127272727272728)","(12.0, 17.5, 16.5625)","(2.9, 4.4, 4.393548387096774)"
06-01-2023 17:41:19.777040,"(31.0, 48.0, 41.333333333333336)","(5.0, 99999, 99990)","(10.0, 17.5, 16.166666666666668)","(5.0, 6.0, 5.533333333333333)","(7.5, 9.8, 8.8)","(5.5, 7.4, 7.127272727272728)","(12.0, 17.0, 16.227272727272727)","(2.9, 4.4, 4.392592592592593)"
06-01-2023 17:41:20.725567,"(31.0, 48.0, 41.333333333333336)","(5.0, 99999, 99990)","(10.0, 17.5, 16.166666666666668)","(5.0, 6.0, 5.9125)","(7.5, 9.8, 9.1)","(5.5, 7.4, 6.92)","(12.0, 16.5, 15.666666666666666)","(2.9, 4.4, 4.385714285714285)"
06-01-2023 17:41:21.678811,"(31.0, 48.0, 41.333333333333336)","(5.0, 99999, 99990)","(10.0, 17.5, 16.166666666666668)","(5.0, 5.9, 5.7)","(7.5, 9.4, 9.1)","(5.5, 7.4, 6.92)","(12.0, 16.5, 15.666666666666666)","(2.9, 4.5, 4.385714285714285)"
06-01-2023 17:41:22.645168,"(31.0, 46.0, 40.666666666666664)","(5.0, 99999, 99990)","(10.0, 17.5, 16.166666666666668)","(5.0, 5.9, 5.775)","(7.5, 9.4, 8.7)","(5.5, 7.4, 6.92)","(12.0, 16.5, 16.5)","(2.9, 4.5, 4.385714285714285)"
06-01-2023 17:41:23.579012,"(31.0, 46.0, 40.666666666666664)","(5.0, 99999, 99990)","(10.0, 17.5, 16.166666666666668)","(5.0, 6.2, 5.45)","(7.5, 9.4, 8.7)","(5.5, 7.4, 6.92)","(12.0, 17.5, 16.5)","(2.9, 4.5, 4.385714285714285)"
06-01-2023 17:41:24.551332,"(31.0, 46.0, 40.666666666666664)","(5.0, 99999, 99990)","(10.0, 17.5, 16.714285714285715)","(5.0, 6.2, 5.8500000000000005)","(7.5, 9.4, 8.7)","(5.5, 7.4, 6.92)","(12.0, 17.0, 16.125)","(2.9, 4.5, 4.385714285714285)"
