,Coppola Bale,Besant Bale,Yellow Hawk,Tessa Poppy,Ferocious Betty,Trending Yale,Xyloid Bale,Kanji Waco
11-01-2023 18:38:07.438440,"(11.0, 14.0, 13.5625)","(21.0, 40.0, 38.35294117647059)","(10.0, 12.0, 11.517241379310345)","(14.0, 15.5, 14.897058823529411)","(20.0, 30.0, 29.774193548387096)","(5.5, 7.4, 7.619999999999999)","(1.65, 1.96, 1.8478494623655914)","(12.0, 15.0, 15.375)"
11-01-2023 18:38:08.587869,"(11.0, 14.5, 14.368421052631579)","(21.0, 44.0, 43.42857142857143)","(10.0, 12.5, 12.10135135135135)","(14.0, 16.0, 16.676470588235293)","(20.0, 32.0, 30.37037037037037)","(5.5, 7.8, 7.617391304347826)","(1.65, 1.85, 1.8347368421052632)","(12.0, 16.0, 15.625)"
11-01-2023 18:38:09.735414,"(11.0, 15.0, 14.571428571428571)","(21.0, 42.0, 41.63636363636364)","(10.0, 13.0, 12.568181818181818)","(14.0, 17.0, 16.676470588235293)","(20.0, 32.0, 30.37037037037037)","(5.5, 7.8, 7.64375)","(1.65, 1.84, 1.82989010989011)","(12.0, 16.0, 15.421052631578947)"
11-01-2023 18:38:10.836504,"(11.0, 15.0, 14.68)","(21.0, 42.0, 40.15384615384615)","(10.0, 13.0, 12.545454545454545)","(14.0, 17.5, 17.017241379310345)","(20.0, 32.0, 30.4)","(5.5, 7.8, 7.564705882352941)","(1.65, 1.84, 1.8314606741573034)","(12.0, 15.5, 15.354166666666666)"
11-01-2023 18:38:12.010997,"(11.0, 15.0, 14.78125)","(21.0, 42.0, 40.15384615384615)","(10.0, 13.0, 12.53125)","(14.0, 17.5, 17.017241379310345)","(20.0, 32.0, 30.5)","(5.5, 7.8, 7.5588235294117645)","(1.65, 1.84, 1.8345901639344262)","(12.0, 15.5, 15.354166666666666)"
11-01-2023 18:38:13.253257,"(11.0, 15.0, 14.725)","(21.0, 42.0, 40.285714285714285)","(10.0, 13.0, 12.407894736842104)","(13.0, 17.5, 17.95098039215686)","(20.0, 32.0, 30.4)","(5.5, 7.6, 7.727868852459016)","(1.65, 1.84, 1.8316216216216217)","(12.0, 15.5, 15.722222222222221)"
11-01-2023 18:38:14.499762,"(11.0, 15.0, 14.673076923076923)","(21.0, 42.0, 40.285714285714285)","(10.0, 12.5, 12.407894736842104)","(13.0, 18.0, 17.942307692307693)","(20.0, 32.0, 30.181818181818183)","(5.5, 7.8, 7.741538461538461)","(1.65, 1.84, 1.8248936170212766)","(12.0, 16.0, 15.761904761904763)"
11-01-2023 18:38:15.642739,"(11.0, 15.0, 14.725)","(21.0, 42.0, 39.333333333333336)","(10.0, 12.5, 12.268292682926829)","(13.0, 18.0, 17.960526315789473)","(21.0, 32.0, 30.17142857142857)","(5.5, 7.8, 7.88)","(1.65, 1.83, 1.8154166666666667)","(12.0, 16.0, 15.75)"
11-01-2023 18:38:16.831614,"(11.0, 15.0, 14.725)","(21.0, 42.0, 41.5)","(10.0, 12.5, 12.284090909090908)","(13.0, 18.0, 17.960526315789473)","(21.0, 32.0, 30.17142857142857)","(5.5, 8.0, 7.871794871794871)","(1.65, 1.82, 1.815909090909091)","(12.0, 16.0, 15.75)"
11-01-2023 18:38:17.948481,"(11.0, 15.0, 14.725)","(21.0, 42.0, 41.5)","(10.0, 12.5, 12.25)","(13.0, 18.0, 18.160377358490567)","(21.0, 32.0, 30.23076923076923)","(5.5, 8.0, 7.862068965517241)","(1.65, 1.82, 1.8126415094339623)","(12.0, 16.0, 15.75)"
11-01-2023 18:38:19.161586,"(11.0, 15.0, 14.766666666666667)","(21.0, 42.0, 41.5)","(10.0, 12.5, 12.25)","(13.0, 18.5, 18.160377358490567)","(21.0, 32.0, 31.6)","(5.5, 8.0, 7.975)","(1.65, 1.82, 1.775514705882353)","(12.0, 16.0, 16.06451612903226)"
11-01-2023 18:38:20.393936,"(11.0, 15.5, 15.45)","(21.0, 44.0, 43.6)","(10.0, 13.0, 12.552631578947368)","(13.0, 19.0, 18.42105263157895)","(21.0, 32.0, 32.63157894736842)","(5.5, 8.0, 7.96)","(1.65, 1.78, 1.7656906077348067)","(12.0, 16.5, 16.416666666666668)"
11-01-2023 18:38:21.593452,"(11.0, 15.5, 15.411764705882353)","(26.0, 42.0, 41.5)","(10.0, 13.0, 12.526315789473685)","(13.0, 19.0, 18.770833333333332)","(21.0, 36.0, 32.36363636363637)","(5.5, 8.0, 8.046666666666667)","(1.6, 1.77, 1.7665584415584417)","(12.0, 16.5, 16.333333333333332)"
11-01-2023 18:38:22.716940,"(11.0, 15.5, 15.346153846153847)","(26.0, 42.0, 41.5)","(10.0, 13.0, 12.526315789473685)","(13.0, 19.0, 18.75)","(21.0, 36.0, 32.36363636363637)","(5.5, 8.2, 8.07857142857143)","(1.6, 1.77, 1.7605454545454546)","(12.0, 16.5, 16.263157894736842)"
11-01-2023 18:38:23.813148,"(11.0, 15.5, 15.307692307692308)","(26.0, 42.0, 41.5)","(10.0, 13.0, 12.526315789473685)","(13.0, 20.0, 19.32758620689655)","(21.0, 36.0, 32.36363636363637)","(5.5, 8.2, 8.07857142857143)","(1.6, 1.77, 1.7567741935483872)","(12.0, 16.5, 16.263157894736842)"
11-01-2023 18:38:24.946555,"(11.0, 15.5, 15.307692307692308)","(26.0, 42.0, 41.5)","(10.0, 13.0, 12.526315789473685)","(13.0, 20.0, 19.606060606060606)","(21.0, 36.0, 32.36363636363637)","(5.5, 8.2, 8.07857142857143)","(1.6, 1.76, 1.7567741935483872)","(12.0, 16.5, 16.263157894736842)"
11-01-2023 18:38:26.097905,"(11.0, 15.5, 15.444444444444445)","(26.0, 42.0, 41.5)","(10.0, 13.0, 12.527777777777779)","(13.0, 20.0, 19.64516129032258)","(21.0, 36.0, 32.6)","(5.5, 8.2, 8.102702702702702)","(1.6, 1.76, 1.7477586206896552)","(12.0, 16.5, 16.263157894736842)"
11-01-2023 18:38:27.229878,"(11.0, 15.5, 15.470588235294118)","(26.0, 44.0, 41.6)","(10.0, 13.0, 12.530303030303031)","(13.0, 20.0, 19.633333333333333)","(21.0, 36.0, 34.4)","(5.5, 8.2, 8.102702702702702)","(1.6, 1.75, 1.7470322580645161)","(12.0, 16.5, 16.263157894736842)"
11-01-2023 18:38:28.283009,"(11.0, 15.5, 15.470588235294118)","(26.0, 44.0, 43.333333333333336)","(10.0, 13.0, 12.526315789473685)","(13.0, 20.0, 19.633333333333333)","(21.0, 36.0, 34.4)","(5.5, 8.2, 8.102702702702702)","(1.6, 1.75, 1.7470322580645161)","(12.0, 16.5, 16.263157894736842)"
11-01-2023 18:38:29.373719,"(11.0, 15.5, 15.470588235294118)","(26.0, 44.0, 43.333333333333336)","(10.0, 13.0, 12.526315789473685)","(13.0, 20.0, 19.633333333333333)","(21.0, 36.0, 34.4)","(5.5, 8.2, 8.102702702702702)","(1.6, 1.75, 1.7454166666666666)","(12.0, 16.5, 16.85)"
11-01-2023 18:38:30.568385,"(11.0, 16.5, 16.22)","(26.0, 46.0, 43.333333333333336)","(10.0, 13.5, 13.125)","(13.0, 21.0, 20.25)","(21.0, 36.0, 35.111111111111114)","(5.5, 8.6, 8.41904761904762)","(1.6, 1.7, 1.6825773195876288)","(12.0, 17.5, 17.166666666666668)"
11-01-2023 18:38:31.747130,"(11.0, 16.5, 16.25)","(26.0, 48.0, 44.689655172413794)","(10.0, 14.0, 13.522727272727273)","(14.0, 21.0, 20.571428571428573)","(21.0, 40.0, 39.23076923076923)","(6.0, 8.6, 8.408)","(1.6, 1.69, 1.6941)","(12.0, 17.5, 17.6)"
11-01-2023 18:38:32.906560,"(11.0, 15.5, 15.098039215686274)","(26.0, 48.0, 44.785714285714285)","(10.0, 14.0, 13.5)","(14.0, 21.0, 20.625)","(21.0, 42.0, 39.55555555555556)","(6.0, 8.6, 8.43157894736842)","(1.6, 1.7, 1.6903230458609748)","(12.0, 18.0, 17.428571428571427)"
11-01-2023 18:38:34.081355,"(11.0, 15.5, 15.090909090909092)","(26.0, 48.0, 44.785714285714285)","(10.0, 13.5, 13.119047619047619)","(14.0, 21.0, 20.4)","(21.0, 40.0, 39.6)","(6.0, 8.6, 8.43157894736842)","(1.6, 1.71, 1.6974603174603173)","(12.0, 17.5, 17.428571428571427)"
11-01-2023 18:38:35.188247,"(11.0, 15.5, 15.275862068965518)","(26.0, 48.0, 44.785714285714285)","(10.0, 13.5, 13.119047619047619)","(14.0, 21.0, 20.842105263157894)","(21.0, 40.0, 39.45454545454545)","(6.0, 8.6, 7.85)","(1.6, 1.7, 1.6938823529411764)","(12.0, 17.5, 17.633333333333333)"
11-01-2023 18:38:36.367163,"(11.0, 16.0, 15.794117647058824)","(26.0, 48.0, 46.0)","(10.0, 13.5, 13.613636363636363)","(14.0, 22.0, 21.2)","(21.0, 42.0, 35.666666666666664)","(6.0, 8.0, 7.88235294117647)","(1.6, 1.7, 1.7000236966824644)","(12.0, 18.0, 17.64)"
11-01-2023 18:38:37.546468,"(11.0, 16.5, 15.9375)","(26.0, 44.0, 43.714285714285715)","(10.0, 14.0, 13.613636363636363)","(14.0, 22.0, 21.466666666666665)","(21.0, 36.0, 37.63636363636364)","(6.0, 8.0, 7.881818181818182)","(1.55, 1.71, 1.69938679245283)","(12.0, 18.0, 17.59375)"
11-01-2023 18:38:38.632431,"(11.0, 16.5, 16.438356164383563)","(26.0, 46.0, 45.6)","(10.0, 13.5, 13.4)","(14.0, 22.0, 20.933333333333334)","(21.0, 38.0, 37.63636363636364)","(6.0, 8.0, 7.8315789473684205)","(1.55, 1.7, 1.6957377049180327)","(12.0, 18.0, 17.551724137931036)"
11-01-2023 18:38:39.687526,"(11.0, 17.0, 16.5625)","(26.0, 46.0, 45.69230769230769)","(10.0, 14.0, 13.484848484848484)","(14.0, 22.0, 20.814814814814813)","(21.0, 38.0, 37.6)","(6.0, 8.0, 7.8315789473684205)","(1.55, 1.7, 1.6950359712230216)","(12.0, 18.0, 17.551724137931036)"
11-01-2023 18:38:40.822515,"(11.0, 17.0, 16.58139534883721)","(26.0, 46.0, 45.6)","(10.0, 14.0, 13.484848484848484)","(14.0, 22.0, 20.846153846153847)","(21.0, 38.0, 37.6)","(6.0, 8.0, 7.8315789473684205)","(1.55, 1.7, 1.6906410256410256)","(12.0, 18.0, 17.551724137931036)"
11-01-2023 18:38:41.898627,"(11.0, 17.5, 17.366666666666667)","(26.0, 46.0, 45.63636363636364)","(10.0, 14.0, 13.552631578947368)","(14.0, 22.0, 20.916666666666668)","(21.0, 38.0, 37.6)","(6.0, 8.0, 7.8315789473684205)","(1.55, 1.7, 1.688411214953271)","(12.0, 18.0, 17.551724137931036)"
11-01-2023 18:38:43.093628,"(11.0, 18.0, 17.63157894736842)","(26.0, 46.0, 45.63636363636364)","(10.0, 14.0, 13.5)","(14.0, 22.0, 21.31578947368421)","(21.0, 38.0, 37.6)","(6.0, 8.0, 7.7749999999999995)","(1.55, 1.69, 1.6910975609756096)","(12.0, 18.0, 17.551724137931036)"
11-01-2023 18:38:44.302561,"(11.0, 18.0, 17.75)","(26.0, 46.0, 45.63636363636364)","(10.0, 14.0, 13.5)","(14.0, 22.0, 21.625)","(21.0, 38.0, 37.6)","(6.0, 8.0, 7.739130434782608)","(1.55, 1.7, 1.6849375)","(12.0, 18.0, 17.551724137931036)"
11-01-2023 18:38:45.475523,"(11.0, 18.0, 17.818181818181817)","(26.0, 46.0, 45.63636363636364)","(10.0, 14.0, 13.5)","(14.0, 22.0, 21.625)","(21.0, 38.0, 37.6)","(6.0, 8.0, 7.923981900452489)","(1.55, 1.69, 1.7000709219858157)","(12.0, 18.0, 17.551724137931036)"
11-01-2023 18:38:46.873933,"(11.0, 18.0, 17.818181818181817)","(26.0, 46.0, 45.6)","(10.0, 14.0, 13.377358490566039)","(14.0, 22.0, 20.1875)","(21.0, 38.0, 37.6)","(6.0, 8.0, 7.847368421052631)","(1.55, 1.71, 1.7061111111111111)","(12.0, 18.0, 17.5)"
11-01-2023 18:38:48.187883,"(11.0, 18.0, 17.818181818181817)","(26.0, 46.0, 45.6)","(10.0, 14.0, 13.377358490566039)","(14.0, 21.0, 20.291666666666668)","(21.0, 38.0, 37.6)","(6.0, 8.0, 7.8315789473684205)","(1.55, 1.71, 1.7053623188405798)","(12.0, 18.0, 17.5)"
11-01-2023 18:38:49.345011,"(11.0, 18.0, 17.818181818181817)","(26.0, 46.0, 45.6)","(10.0, 14.0, 13.377358490566039)","(14.0, 21.0, 20.291666666666668)","(21.0, 38.0, 37.6)","(6.0, 8.0, 7.729230769230769)","(1.55, 1.71, 1.6982075471698113)","(12.0, 18.0, 17.5)"
11-01-2023 18:38:50.561621,"(11.0, 18.0, 17.705882352941178)","(26.0, 48.0, 44.22222222222222)","(10.0, 14.0, 13.511111111111111)","(14.0, 21.0, 20.545454545454547)","(21.0, 38.0, 36.45454545454545)","(6.0, 8.0, 7.73125)","(1.55, 1.7, 1.6968181818181818)","(12.0, 18.0, 17.565217391304348)"
11-01-2023 18:38:51.747709,"(11.0, 18.5, 18.035714285714285)","(26.0, 48.0, 45.94285714285714)","(10.0, 14.0, 13.421052631578947)","(14.0, 21.0, 20.545454545454547)","(21.0, 40.0, 35.89473684210526)","(6.0, 8.0, 7.9678048780487805)","(1.55, 1.7, 1.7098064516129032)","(12.0, 18.0, 17.25)"
11-01-2023 18:38:53.036047,"(11.0, 18.5, 18.035714285714285)","(26.0, 48.0, 45.75)","(10.0, 14.0, 13.16)","(14.0, 21.0, 20.545454545454547)","(21.0, 38.0, 35.25)","(6.0, 8.0, 7.9678048780487805)","(1.55, 1.71, 1.714054054054054)","(12.0, 17.5, 17.25)"
11-01-2023 18:38:54.286537,"(11.0, 18.5, 18.080645161290324)","(26.0, 48.0, 45.75)","(10.0, 13.5, 13.088235294117647)","(14.0, 21.0, 20.41176470588235)","(21.0, 38.0, 35.06666666666667)","(6.0, 8.0, 7.9678048780487805)","(1.55, 1.72, 1.7104347826086956)","(12.0, 17.5, 17.25)"
11-01-2023 18:38:55.538398,"(11.0, 18.5, 18.080645161290324)","(26.0, 48.0, 45.75)","(10.0, 13.5, 12.983870967741936)","(14.0, 21.0, 20.35)","(21.0, 38.0, 35.06666666666667)","(6.0, 8.0, 7.964593301435407)","(1.55, 1.72, 1.7241538461538461)","(12.0, 17.5, 17.307692307692307)"
11-01-2023 18:38:56.747775,"(11.0, 18.5, 18.080645161290324)","(26.0, 48.0, 45.75)","(10.0, 13.0, 12.981481481481481)","(14.0, 21.0, 20.414634146341463)","(21.0, 38.0, 35.06666666666667)","(6.0, 8.0, 7.973333333333334)","(1.55, 1.73, 1.717142857142857)","(12.0, 17.5, 17.25)"
11-01-2023 18:38:58.037466,"(11.0, 18.5, 18.080645161290324)","(26.0, 48.0, 45.75)","(10.0, 13.0, 12.978260869565217)","(14.0, 21.0, 20.36842105263158)","(21.0, 38.0, 35.06666666666667)","(6.0, 8.0, 8.104761904761904)","(1.55, 1.72, 1.7056338028169014)","(12.0, 17.5, 17.48148148148148)"
11-01-2023 18:38:59.327020,"(11.0, 18.5, 18.0625)","(26.0, 48.0, 45.75)","(10.0, 13.0, 12.978260869565217)","(14.0, 21.0, 19.708333333333332)","(21.0, 38.0, 35.06666666666667)","(6.0, 8.2, 8.113793103448275)","(1.55, 1.71, 1.7102255639097743)","(12.0, 18.0, 17.5)"
11-01-2023 18:39:00.521823,"(11.0, 18.5, 18.0625)","(26.0, 48.0, 45.75)","(10.0, 13.0, 12.978260869565217)","(14.0, 20.0, 19.764705882352942)","(21.0, 38.0, 35.06666666666667)","(6.0, 8.2, 8.034146341463414)","(1.55, 1.72, 1.7163492063492063)","(12.0, 18.0, 17.272727272727273)"
11-01-2023 18:39:01.642244,"(11.0, 18.5, 18.0625)","(26.0, 48.0, 45.75)","(10.0, 13.0, 12.978260869565217)","(14.0, 20.0, 19.59090909090909)","(21.0, 38.0, 35.45454545454545)","(6.0, 8.2, 8.034146341463414)","(1.55, 1.72, 1.7161951219512195)","(12.0, 17.5, 17.192307692307693)"
11-01-2023 18:39:02.890593,"(11.0, 18.5, 18.0625)","(26.0, 48.0, 45.75)","(10.0, 13.0, 12.978260869565217)","(14.0, 20.0, 19.541666666666668)","(21.0, 38.0, 35.45454545454545)","(6.0, 8.2, 8.034146341463414)","(1.55, 1.72, 1.7162857142857142)","(12.0, 17.5, 17.25)"
11-01-2023 18:39:04.029336,"(11.0, 18.5, 18.0625)","(26.0, 48.0, 45.75)","(10.0, 13.0, 12.978260869565217)","(14.0, 20.0, 19.3125)","(21.0, 38.0, 35.45454545454545)","(6.0, 8.2, 8.034146341463414)","(1.55, 1.72, 1.7158288770053476)","(12.0, 17.5, 17.192307692307693)"
11-01-2023 18:39:05.117737,"(11.0, 18.5, 18.0625)","(26.0, 48.0, 45.75)","(10.0, 13.0, 12.978260869565217)","(14.0, 19.5, 19.3125)","(21.0, 38.0, 35.06666666666667)","(6.0, 8.2, 7.977049180327868)","(1.55, 1.72, 1.7149999999999999)","(12.0, 17.5, 17.473684210526315)"
11-01-2023 18:39:06.305695,"(11.0, 18.5, 18.0625)","(26.0, 48.0, 47.0)","(10.0, 13.0, 13.531746031746032)","(14.0, 19.5, 20.266666666666666)","(21.0, 38.0, 40.61538461538461)","(6.0, 8.2, 8.251851851851852)","(1.55, 1.72, 1.6594871794871795)","(12.0, 18.0, 18.192307692307693)"
11-01-2023 18:39:07.519165,"(11.0, 20.0, 19.205882352941178)","(26.0, 55.0, 46.0)","(10.0, 14.5, 13.715686274509803)","(14.0, 21.0, 20.210526315789473)","(21.0, 42.0, 40.5)","(6.0, 8.4, 8.23)","(1.55, 1.68, 1.6487619047619047)","(12.0, 18.5, 19.0)"
11-01-2023 18:39:08.788888,"(11.0, 20.0, 19.625)","(26.0, 55.0, 47.52)","(10.0, 14.5, 13.965116279069768)","(14.0, 21.0, 20.61111111111111)","(21.0, 42.0, 39.0)","(6.0, 8.4, 8.38)","(1.55, 1.65, 1.6330357142857141)","(12.0, 19.5, 18.984848484848484)"
11-01-2023 18:39:09.971220,"(11.0, 21.0, 19.727272727272727)","(26.0, 55.0, 47.52)","(10.0, 14.5, 13.965116279069768)","(14.0, 21.0, 20.40740740740741)","(21.0, 42.0, 41.6)","(6.0, 8.4, 8.55)","(1.55, 1.64, 1.6265413533834585)","(12.0, 19.5, 18.984848484848484)"
11-01-2023 18:39:11.148672,"(11.0, 21.0, 20.011363636363637)","(26.0, 55.0, 49.15625)","(10.0, 14.5, 13.904761904761905)","(14.0, 21.0, 20.416666666666668)","(21.0, 44.0, 40.666666666666664)","(6.0, 8.6, 8.611627906976745)","(1.55, 1.63, 1.6175324675324676)","(12.0, 19.5, 17.913793103448278)"
11-01-2023 18:39:12.370135,"(12.0, 21.0, 20.358974358974358)","(26.0, 55.0, 50.6)","(10.0, 14.0, 13.904761904761905)","(14.0, 21.0, 20.526315789473685)","(21.0, 44.0, 40.666666666666664)","(6.0, 8.8, 8.613793103448275)","(1.5, 1.62, 1.6085887096774194)","(12.0, 18.0, 17.852941176470587)"
11-01-2023 18:39:13.576573,"(12.0, 21.0, 20.4)","(26.0, 55.0, 50.6)","(10.0, 14.5, 14.4)","(14.0, 21.0, 20.526315789473685)","(21.0, 44.0, 40.666666666666664)","(6.0, 8.8, 8.613793103448275)","(1.5, 1.61, 1.5985593220338985)","(12.0, 18.0, 17.82608695652174)"
11-01-2023 18:39:14.735375,"(12.0, 21.0, 20.41304347826087)","(31.0, 55.0, 50.294117647058826)","(10.0, 14.5, 14.41891891891892)","(14.0, 21.0, 20.59090909090909)","(21.0, 44.0, 40.666666666666664)","(6.5, 8.8, 8.68)","(1.5, 1.6, 1.5987301587301588)","(13.0, 18.0, 18.008474576271187)"
11-01-2023 18:39:15.815245,"(12.0, 21.0, 20.288888888888888)","(31.0, 55.0, 49.4)","(10.0, 15.0, 14.564516129032258)","(14.0, 21.0, 20.526315789473685)","(21.0, 44.0, 41.333333333333336)","(6.5, 8.8, 8.652307692307692)","(1.5, 1.6, 1.5990000000000002)","(13.0, 18.5, 18.029661016949152)"
11-01-2023 18:39:17.063095,"(12.0, 21.0, 20.288888888888888)","(31.0, 55.0, 49.4)","(10.0, 15.0, 14.321428571428571)","(14.0, 21.0, 20.434782608695652)","(21.0, 44.0, 41.333333333333336)","(6.5, 8.8, 8.357142857142858)","(1.5, 1.6, 1.6264655172413793)","(13.0, 18.5, 17.586614173228348)"
11-01-2023 18:39:18.263183,"(12.0, 21.0, 20.27659574468085)","(31.0, 55.0, 49.4)","(10.0, 14.5, 14.321428571428571)","(14.0, 21.0, 20.434782608695652)","(21.0, 44.0, 40.666666666666664)","(6.5, 8.4, 8.357142857142858)","(1.5, 1.63, 1.6254298642533938)","(13.0, 18.5, 18.5)"
11-01-2023 18:39:19.471805,"(12.0, 21.0, 20.27659574468085)","(31.0, 55.0, 49.4)","(10.0, 14.5, 14.321428571428571)","(14.0, 21.0, 20.434782608695652)","(21.0, 44.0, 41.333333333333336)","(6.5, 8.4, 8.331428571428571)","(1.5, 1.63, 1.6271348314606742)","(13.0, 19.0, 18.75)"
11-01-2023 18:39:20.618027,"(12.0, 21.0, 20.15)","(31.0, 55.0, 49.4)","(10.0, 14.5, 14.10344827586207)","(15.0, 21.0, 20.434782608695652)","(26.0, 44.0, 41.333333333333336)","(6.5, 8.4, 8.344827586206897)","(1.45, 1.63, 1.6234615384615385)","(13.0, 19.0, 18.75)"
11-01-2023 18:39:21.855664,"(13.0, 20.0, 19.547619047619047)","(31.0, 55.0, 49.4)","(11.0, 14.5, 13.944444444444445)","(15.0, 21.0, 20.434782608695652)","(26.0, 44.0, 42.666666666666664)","(6.5, 8.6, 8.276923076923076)","(1.45, 1.63, 1.6256521739130434)","(13.0, 19.0, 18.951612903225808)"
11-01-2023 18:39:23.066367,"(13.0, 19.5, 19.06)","(31.0, 55.0, 49.4)","(11.0, 14.5, 14.625)","(15.0, 21.0, 20.434782608695652)","(26.0, 44.0, 42.23529411764706)","(6.5, 8.4, 8.315254237288135)","(1.45, 1.63, 1.6234177215189873)","(13.0, 19.5, 18.96875)"
11-01-2023 18:39:24.280243,"(13.0, 19.5, 19.071428571428573)","(31.0, 55.0, 49.4)","(11.0, 15.0, 14.804347826086957)","(15.0, 21.0, 20.434782608695652)","(26.0, 46.0, 42.23529411764706)","(6.5, 8.6, 8.296774193548387)","(1.45, 1.63, 1.6172602739726027)","(13.0, 19.5, 18.192307692307693)"
11-01-2023 18:39:25.314228,"(13.0, 20.0, 19.405405405405407)","(31.0, 55.0, 49.4)","(11.0, 15.0, 14.804347826086957)","(15.0, 21.0, 20.434782608695652)","(26.0, 46.0, 42.30769230769231)","(6.5, 8.4, 8.296774193548387)","(1.45, 1.62, 1.628939393939394)","(13.0, 18.5, 17.61111111111111)"
11-01-2023 18:39:26.491178,"(13.0, 20.0, 19.405405405405407)","(31.0, 55.0, 49.4)","(11.0, 15.0, 14.717948717948717)","(15.0, 21.0, 20.434782608695652)","(26.0, 46.0, 42.30769230769231)","(6.5, 8.4, 8.296774193548387)","(1.45, 1.63, 1.627948717948718)","(13.0, 18.0, 17.333333333333332)"
11-01-2023 18:39:27.717186,"(13.0, 20.0, 19.457142857142856)","(31.0, 55.0, 49.4)","(11.0, 15.0, 14.69767441860465)","(15.0, 21.0, 20.434782608695652)","(26.0, 46.0, 42.30769230769231)","(6.5, 8.4, 8.296774193548387)","(1.45, 1.63, 1.6352727272727272)","(13.0, 17.5, 17.333333333333332)"
11-01-2023 18:39:28.915833,"(13.0, 20.0, 19.457142857142856)","(31.0, 55.0, 49.4)","(11.0, 15.0, 14.69767441860465)","(15.0, 21.0, 20.5)","(26.0, 46.0, 42.30769230769231)","(6.5, 8.4, 8.191304347826087)","(1.45, 1.64, 1.6355339805825242)","(13.0, 17.5, 17.333333333333332)"
11-01-2023 18:39:30.085742,"(13.0, 20.0, 19.486486486486488)","(31.0, 55.0, 49.4)","(11.0, 15.0, 14.69767441860465)","(15.0, 21.0, 20.5)","(26.0, 46.0, 41.666666666666664)","(6.5, 8.4, 8.175280898876405)","(1.45, 1.64, 1.6376086956521738)","(13.0, 17.5, 17.5)"
11-01-2023 18:39:31.268486,"(13.0, 20.0, 19.285714285714285)","(31.0, 55.0, 49.4)","(11.0, 15.0, 14.6)","(15.0, 21.0, 20.434782608695652)","(26.0, 46.0, 42.45454545454545)","(6.5, 8.4, 8.175280898876405)","(1.45, 1.65, 1.6342105263157893)","(13.0, 18.0, 17.379310344827587)"
11-01-2023 18:39:32.475988,"(13.0, 19.5, 19.166666666666668)","(31.0, 55.0, 49.4)","(11.0, 15.0, 14.6)","(15.0, 21.0, 20.5)","(26.0, 46.0, 42.45454545454545)","(6.5, 8.4, 8.139759036144579)","(1.45, 1.64, 1.6334042553191488)","(13.0, 18.0, 17.454545454545453)"
11-01-2023 18:39:33.693755,"(13.0, 19.5, 19.125)","(31.0, 55.0, 49.4)","(11.0, 15.0, 14.166666666666666)","(15.0, 21.0, 20.5)","(26.0, 46.0, 42.45454545454545)","(6.5, 8.4, 8.16)","(1.45, 1.64, 1.6381944444444443)","(13.0, 18.0, 17.454545454545453)"
11-01-2023 18:39:34.837110,"(13.0, 19.5, 19.125)","(31.0, 55.0, 49.4)","(11.0, 14.5, 13.911764705882353)","(15.0, 21.0, 20.5)","(26.0, 46.0, 42.45454545454545)","(6.5, 8.4, 8.16)","(1.45, 1.65, 1.6391156462585033)","(13.0, 18.0, 17.58823529411765)"
11-01-2023 18:39:36.018289,"(13.0, 19.5, 19.125)","(31.0, 55.0, 49.4)","(11.0, 14.0, 13.88)","(15.0, 21.0, 20.5)","(26.0, 46.0, 42.30769230769231)","(6.5, 8.4, 8.16)","(1.45, 1.65, 1.6391156462585033)","(13.0, 18.0, 17.710526315789473)"
11-01-2023 18:39:37.174388,"(13.0, 19.0, 18.692307692307693)","(31.0, 55.0, 49.4)","(11.0, 14.0, 14.027777777777779)","(15.0, 21.0, 20.5)","(26.0, 46.0, 42.30769230769231)","(6.5, 8.4, 8.16)","(1.45, 1.65, 1.6388059701492537)","(13.0, 18.0, 17.710526315789473)"
11-01-2023 18:39:38.365603,"(13.0, 19.0, 18.636363636363637)","(31.0, 55.0, 49.4)","(11.0, 14.5, 14.027777777777779)","(15.0, 21.0, 20.5)","(26.0, 46.0, 41.89473684210526)","(6.5, 8.4, 8.151724137931035)","(1.45, 1.65, 1.6420253164556962)","(13.0, 18.0, 17.9)"
11-01-2023 18:39:39.497313,"(13.0, 18.0, 17.72222222222222)","(31.0, 55.0, 49.4)","(11.0, 14.5, 14.027777777777779)","(15.0, 21.0, 20.5)","(26.0, 46.0, 40.8)","(6.5, 8.4, 8.162637362637362)","(1.45, 1.65, 1.646095238095238)","(13.0, 18.0, 17.775)"
11-01-2023 18:39:40.674505,"(13.0, 18.0, 17.566666666666666)","(31.0, 55.0, 49.4)","(11.0, 14.5, 14.0)","(15.0, 21.0, 20.5)","(26.0, 46.0, 40.8)","(6.5, 8.4, 8.290140845070422)","(1.45, 1.65, 1.646095238095238)","(13.0, 18.5, 17.65)"
11-01-2023 18:39:41.890010,"(13.0, 18.0, 17.44)","(31.0, 55.0, 49.4)","(11.0, 14.5, 14.0)","(15.0, 21.0, 20.5)","(26.0, 46.0, 43.0)","(6.5, 8.6, 8.328)","(1.45, 1.65, 1.6466666666666665)","(13.0, 18.0, 17.833333333333332)"
11-01-2023 18:39:43.107357,"(13.0, 18.0, 17.392857142857142)","(31.0, 55.0, 53.44444444444444)","(11.0, 14.5, 14.0)","(15.0, 21.0, 20.5)","(26.0, 46.0, 43.0)","(6.5, 8.6, 8.328)","(1.45, 1.65, 1.6486301369863012)","(13.0, 18.0, 17.833333333333332)"
