,Halloween,Bettor Sport,Kaybee Starzzz,Theultimate,Bettathanapokeindeye Nz,Guy Looks Good,Classie American Nz,Imperious,Kickatinalongpony,Our Modern Minnie
09-01-2023 16:09:20.788936,"(9.0, 11.5, 10.933333333333334)","(10.0, 19.5, 14.916666666666666)","(71.0, 160.0, 135.0)","(21.0, 26.0, 19.625)","(5.0, 99999, 99990)","(4.6, 7.0, 6.64)","(5.0, 99999, 99990)","(13.0, 22.0, 17.666666666666668)","(2.9, 3.5, 3.411764705882353)","(31.0, 60.0, 49.0)"
09-01-2023 16:09:22.162066,"(9.0, 11.5, 10.933333333333334)","(11.0, 19.5, 14.916666666666666)","(71.0, 160.0, 135.0)","(21.0, 26.0, 21.833333333333332)","(5.0, 99999, 99990)","(4.6, 6.8, 6.55)","(5.0, 99999, 99990)","(13.0, 22.0, 17.666666666666668)","(2.9, 3.5, 3.425)","(31.0, 60.0, 49.0)"
09-01-2023 16:09:23.464385,"(9.0, 11.5, 10.933333333333334)","(11.0, 19.5, 14.916666666666666)","(71.0, 160.0, 135.0)","(21.0, 24.0, 21.833333333333332)","(5.0, 99999, 99990)","(4.6, 6.8, 6.266666666666667)","(5.0, 99999, 99990)","(13.0, 22.0, 17.666666666666668)","(2.9, 3.5, 3.425)","(31.0, 60.0, 49.0)"
09-01-2023 16:09:24.819944,"(9.0, 11.5, 10.933333333333334)","(11.0, 19.0, 17.0)","(71.0, 160.0, 135.0)","(21.0, 24.0, 20.5)","(5.0, 99999, 99990)","(4.6, 6.6, 6.65)","(5.0, 99999, 99990)","(13.0, 22.0, 17.666666666666668)","(2.9, 3.5, 3.425)","(31.0, 60.0, 49.0)"
09-01-2023 16:09:26.096482,"(9.0, 11.5, 10.933333333333334)","(11.0, 18.5, 17.0)","(71.0, 160.0, 135.0)","(21.0, 22.0, 20.5)","(5.0, 99999, 99990)","(4.6, 7.4, 6.65)","(5.0, 99999, 99990)","(13.0, 22.0, 17.666666666666668)","(2.9, 3.5, 3.425)","(31.0, 60.0, 49.0)"
09-01-2023 16:09:27.358805,"(9.0, 11.5, 10.933333333333334)","(11.0, 18.5, 17.0)","(71.0, 160.0, 135.0)","(21.0, 22.0, 20.5)","(5.0, 99999, 99990)","(4.6, 7.4, 6.65)","(5.0, 99999, 99990)","(13.0, 22.0, 17.666666666666668)","(2.9, 3.5, 3.425)","(31.0, 60.0, 49.0)"
09-01-2023 16:09:28.614158,"(9.0, 11.5, 11.0)","(11.0, 18.5, 16.25)","(71.0, 160.0, 135.0)","(21.0, 22.0, 20.5)","(5.0, 99999, 99990)","(4.6, 7.2, 6.7384615384615385)","(5.0, 99999, 99990)","(13.0, 22.0, 17.666666666666668)","(2.9, 3.5, 3.425)","(31.0, 60.0, 49.0)"
09-01-2023 16:09:29.969180,"(9.0, 11.5, 11.0)","(11.0, 23.0, 21.714285714285715)","(71.0, 160.0, 135.0)","(21.0, 22.0, 20.5)","(5.0, 99999, 99990)","(4.6, 6.2, 6.035)","(5.0, 99999, 99990)","(13.0, 22.0, 17.666666666666668)","(2.9, 3.5, 3.425)","(31.0, 60.0, 49.0)"
09-01-2023 16:09:31.371720,"(9.0, 11.5, 11.0)","(11.0, 23.0, 21.714285714285715)","(71.0, 160.0, 122.5)","(21.0, 22.0, 20.5)","(5.0, 99999, 99990)","(4.6, 6.2, 6.035)","(5.0, 99999, 99990)","(13.0, 22.0, 17.666666666666668)","(2.9, 3.5, 3.425)","(31.0, 60.0, 49.0)"
09-01-2023 16:09:32.644162,"(9.0, 11.5, 11.0)","(11.0, 23.0, 21.714285714285715)","(71.0, 160.0, 122.5)","(21.0, 22.0, 20.5)","(5.0, 99999, 99990)","(4.6, 6.2, 6.035)","(5.0, 99999, 99990)","(13.0, 22.0, 17.666666666666668)","(2.9, 3.5, 3.425)","(31.0, 60.0, 49.0)"
09-01-2023 16:09:33.975382,"(9.0, 11.5, 11.0)","(11.0, 23.0, 22.25)","(71.0, 160.0, 120.0)","(21.0, 22.0, 20.5)","(5.0, 99999, 99990)","(4.6, 6.2, 6.035)","(5.0, 99999, 99990)","(13.0, 22.0, 17.666666666666668)","(2.9, 3.5, 3.425)","(31.0, 60.0, 49.5)"
09-01-2023 16:09:35.317310,"(9.0, 11.5, 11.0)","(11.0, 23.0, 22.25)","(71.0, 160.0, 120.0)","(21.0, 22.0, 25.75)","(5.0, 99999, 99990)","(4.6, 6.2, 5.925000000000001)","(5.0, 99999, 99990)","(13.0, 22.0, 17.666666666666668)","(2.9, 3.5, 3.425)","(31.0, 65.0, 49.5)"
09-01-2023 16:09:36.713380,"(9.0, 11.5, 11.153846153846153)","(11.0, 23.0, 22.357142857142858)","(71.0, 160.0, 120.0)","(21.0, 34.0, 24.75)","(5.0, 99999, 99990)","(4.6, 6.2, 5.927272727272728)","(5.0, 99999, 99990)","(13.0, 22.0, 17.666666666666668)","(2.9, 3.5, 3.425)","(31.0, 65.0, 44.333333333333336)"
09-01-2023 16:09:38.131559,"(9.0, 11.5, 11.153846153846153)","(11.0, 23.0, 22.357142857142858)","(71.0, 160.0, 120.0)","(20.0, 32.0, 23.75)","(5.0, 99999, 99990)","(4.8, 6.0, 5.927272727272728)","(5.0, 99999, 99990)","(13.0, 22.0, 17.666666666666668)","(2.9, 3.5, 3.425)","(31.0, 65.0, 44.333333333333336)"
09-01-2023 16:09:39.517353,"(9.0, 11.5, 11.153846153846153)","(11.0, 23.0, 22.357142857142858)","(71.0, 160.0, 120.0)","(20.0, 30.0, 23.75)","(5.0, 99999, 99990)","(4.8, 6.0, 5.927272727272728)","(5.0, 99999, 99990)","(13.0, 22.0, 17.666666666666668)","(2.9, 3.5, 3.425)","(31.0, 65.0, 44.333333333333336)"
09-01-2023 16:09:40.897783,"(9.0, 11.5, 11.153846153846153)","(11.0, 23.0, 22.357142857142858)","(71.0, 160.0, 131.42857142857144)","(20.0, 30.0, 23.75)","(5.0, 99999, 99990)","(4.8, 6.0, 5.927272727272728)","(5.0, 99999, 99990)","(13.0, 22.0, 17.666666666666668)","(2.9, 3.5, 3.425)","(31.0, 65.0, 44.333333333333336)"
09-01-2023 16:09:42.312660,"(9.0, 11.5, 11.153846153846153)","(11.0, 23.0, 22.357142857142858)","(71.0, 160.0, 132.85714285714286)","(20.0, 30.0, 24.4375)","(5.0, 99999, 99990)","(4.8, 6.0, 5.927272727272728)","(5.0, 99999, 99990)","(13.0, 22.0, 17.666666666666668)","(2.9, 3.5, 3.425)","(31.0, 65.0, 56.714285714285715)"
09-01-2023 16:09:43.820494,"(9.0, 11.5, 10.882352941176471)","(11.0, 23.0, 22.357142857142858)","(71.0, 160.0, 131.42857142857144)","(20.0, 28.0, 22.458333333333332)","(5.0, 99999, 99990)","(4.8, 6.0, 5.9225)","(5.0, 99999, 99990)","(13.0, 22.0, 17.666666666666668)","(2.9, 3.5, 3.425)","(31.0, 65.0, 56.714285714285715)"
09-01-2023 16:09:45.209215,"(9.0, 11.5, 10.882352941176471)","(11.0, 23.0, 22.357142857142858)","(71.0, 160.0, 131.42857142857144)","(20.0, 28.0, 22.75)","(5.0, 99999, 99990)","(4.8, 6.2, 5.916666666666667)","(5.0, 99999, 99990)","(13.0, 22.0, 17.666666666666668)","(2.9, 3.5, 3.425)","(31.0, 65.0, 56.714285714285715)"
09-01-2023 16:09:46.575532,"(9.0, 11.5, 10.882352941176471)","(11.0, 23.0, 22.357142857142858)","(71.0, 160.0, 122.0)","(20.0, 27.0, 22.75)","(5.0, 99999, 99990)","(4.8, 6.0, 5.916666666666667)","(5.0, 99999, 99990)","(13.0, 22.0, 17.666666666666668)","(2.9, 3.5, 3.425)","(31.0, 65.0, 56.714285714285715)"
09-01-2023 16:09:47.943182,"(9.0, 11.5, 10.882352941176471)","(11.0, 23.0, 22.357142857142858)","(71.0, 160.0, 122.0)","(20.0, 26.0, 22.25)","(5.0, 99999, 99990)","(4.8, 6.2, 5.925000000000001)","(5.0, 99999, 99990)","(13.0, 22.0, 17.666666666666668)","(2.9, 3.5, 3.425)","(31.0, 65.0, 56.714285714285715)"
09-01-2023 16:09:49.359783,"(9.0, 11.5, 10.882352941176471)","(11.0, 23.0, 22.357142857142858)","(71.0, 160.0, 100.0)","(20.0, 26.0, 23.083333333333332)","(5.0, 99999, 99990)","(4.8, 6.2, 5.9225)","(5.0, 99999, 99990)","(13.0, 22.0, 19.4)","(2.9, 3.5, 3.425)","(31.0, 65.0, 47.0)"
09-01-2023 16:09:50.791858,"(9.0, 11.5, 10.545454545454545)","(11.0, 23.0, 22.357142857142858)","(71.0, 160.0, 100.0)","(20.0, 24.0, 23.083333333333332)","(5.0, 99999, 99990)","(4.8, 6.2, 5.9225)","(5.0, 99999, 99990)","(13.0, 22.0, 19.4)","(2.9, 3.5, 3.487037037037037)","(31.0, 65.0, 49.0)"
09-01-2023 16:09:52.185127,"(9.0, 11.5, 10.545454545454545)","(11.0, 23.0, 22.357142857142858)","(71.0, 160.0, 126.0)","(20.0, 24.0, 21.25)","(5.0, 99999, 99990)","(4.8, 6.0, 5.752941176470588)","(5.0, 99999, 99990)","(13.0, 22.0, 19.4)","(2.9, 3.5, 3.470833333333333)","(31.0, 60.0, 49.0)"
09-01-2023 16:09:53.614278,"(9.0, 11.5, 10.545454545454545)","(11.0, 23.0, 22.357142857142858)","(71.0, 160.0, 126.0)","(20.0, 24.0, 21.25)","(5.0, 99999, 99990)","(4.8, 6.0, 5.85)","(5.0, 99999, 99990)","(13.0, 22.0, 19.6)","(2.9, 3.5, 3.466666666666667)","(31.0, 60.0, 49.0)"
09-01-2023 16:09:55.372193,"(9.0, 11.5, 10.545454545454545)","(11.0, 23.0, 21.5)","(71.0, 220.0, 147.5)","(20.0, 24.0, 21.25)","(5.0, 99999, 99990)","(4.8, 6.0, 5.85)","(5.0, 99999, 99990)","(13.0, 22.0, 19.6)","(2.9, 3.5, 3.466666666666667)","(31.0, 60.0, 49.0)"
09-01-2023 16:09:56.939748,"(9.0, 11.5, 10.545454545454545)","(11.0, 23.0, 21.5)","(71.0, 220.0, 147.5)","(20.0, 24.0, 22.125)","(5.0, 99999, 99990)","(4.8, 6.0, 5.85)","(5.0, 99999, 99990)","(13.0, 22.0, 19.6)","(2.9, 3.5, 3.466666666666667)","(31.0, 60.0, 49.0)"
09-01-2023 16:09:58.451873,"(9.0, 11.5, 10.545454545454545)","(11.0, 23.0, 21.5)","(71.0, 220.0, 147.5)","(20.0, 24.0, 22.333333333333332)","(5.0, 99999, 99990)","(4.8, 6.0, 5.82962962962963)","(5.0, 99999, 99990)","(13.0, 22.0, 20.375)","(2.9, 3.5, 3.4705882352941178)","(31.0, 60.0, 49.0)"
09-01-2023 16:09:59.990679,"(9.0, 11.5, 10.545454545454545)","(11.0, 23.0, 21.5)","(71.0, 220.0, 147.5)","(20.0, 24.0, 22.333333333333332)","(5.0, 99999, 99990)","(4.8, 5.9, 5.844444444444444)","(5.0, 99999, 99990)","(13.0, 22.0, 20.375)","(2.9, 3.5, 3.46875)","(31.0, 60.0, 49.0)"
09-01-2023 16:10:01.441315,"(9.0, 11.5, 10.545454545454545)","(11.0, 23.0, 21.5)","(71.0, 220.0, 147.5)","(20.0, 24.0, 22.333333333333332)","(5.0, 99999, 99990)","(4.8, 5.9, 5.861538461538462)","(5.0, 99999, 99990)","(13.0, 22.0, 20.375)","(2.9, 3.6, 3.49)","(31.0, 60.0, 49.0)"
09-01-2023 16:10:02.838941,"(9.0, 11.5, 10.545454545454545)","(11.0, 23.0, 21.5)","(81.0, 220.0, 162.0)","(19.0, 24.0, 22.333333333333332)","(5.0, 99999, 99990)","(4.8, 5.9, 5.861538461538462)","(5.0, 99999, 99990)","(13.0, 22.0, 20.142857142857142)","(2.9, 3.55, 3.49)","(31.0, 60.0, 49.0)"
09-01-2023 16:10:04.272078,"(9.0, 11.5, 10.545454545454545)","(11.0, 23.0, 21.5)","(81.0, 220.0, 170.0)","(19.0, 24.0, 22.0)","(5.0, 99999, 99990)","(4.8, 5.9, 5.861538461538462)","(5.0, 99999, 99990)","(13.0, 22.0, 17.75)","(2.9, 3.55, 3.49)","(31.0, 60.0, 44.333333333333336)"
09-01-2023 16:10:05.667280,"(9.0, 11.5, 10.545454545454545)","(11.0, 23.0, 21.5)","(81.0, 210.0, 170.0)","(19.0, 23.0, 22.0)","(5.0, 99999, 99990)","(4.8, 5.9, 5.861538461538462)","(5.0, 99999, 99990)","(13.0, 21.0, 17.75)","(2.9, 3.55, 3.24)","(31.0, 65.0, 44.333333333333336)"
09-01-2023 16:10:07.063201,"(9.0, 11.5, 10.545454545454545)","(11.0, 23.0, 22.166666666666668)","(81.0, 210.0, 120.0)","(19.0, 23.0, 21.18181818181818)","(5.0, 99999, 99990)","(4.8, 5.9, 5.872727272727273)","(5.0, 99999, 99990)","(13.0, 22.0, 20.25)","(2.9, 3.5, 3.23)","(31.0, 65.0, 50.5)"
09-01-2023 16:10:08.470386,"(9.0, 11.5, 10.545454545454545)","(11.0, 24.0, 22.166666666666668)","(81.0, 210.0, 120.0)","(19.0, 23.0, 21.18181818181818)","(5.0, 99999, 99990)","(4.8, 5.9, 5.872727272727273)","(5.0, 99999, 99990)","(13.0, 22.0, 19.2)","(2.9, 3.5, 3.3153846153846156)","(31.0, 65.0, 52.6)"
09-01-2023 16:10:09.889596,"(9.0, 11.5, 10.625)","(11.0, 23.0, 22.357142857142858)","(81.0, 200.0, 158.33333333333331)","(19.0, 23.0, 21.18181818181818)","(5.0, 99999, 99990)","(4.8, 5.9, 5.872727272727273)","(5.0, 99999, 99990)","(13.0, 22.0, 19.2)","(2.9, 3.5, 3.2333333333333334)","(31.0, 65.0, 44.333333333333336)"
09-01-2023 16:10:11.344435,"(9.0, 11.5, 10.625)","(11.0, 18.0, 17.0)","(81.0, 200.0, 120.0)","(19.0, 23.0, 21.18181818181818)","(5.0, 99999, 99990)","(4.8, 5.9, 5.814285714285715)","(5.0, 99999, 99990)","(13.0, 22.0, 20.375)","(2.9, 3.5, 3.2333333333333334)","(31.0, 65.0, 50.5)"
09-01-2023 16:10:12.822769,"(9.0, 11.0, 10.75)","(11.0, 18.0, 17.071428571428573)","(81.0, 200.0, 120.0)","(19.0, 23.0, 21.18181818181818)","(5.0, 99999, 99990)","(4.8, 5.9, 5.814285714285715)","(5.0, 99999, 99990)","(13.0, 22.0, 19.0)","(2.9, 3.5, 3.4499999999999997)","(31.0, 65.0, 52.6)"
09-01-2023 16:10:14.273851,"(9.0, 11.0, 10.75)","(11.0, 17.5, 16.833333333333332)","(81.0, 200.0, 120.0)","(19.0, 23.0, 20.083333333333332)","(5.0, 99999, 99990)","(4.8, 5.9, 5.769767441860465)","(5.0, 99999, 99990)","(13.0, 22.0, 21.142857142857142)","(2.9, 3.55, 3.3653846153846154)","(31.0, 65.0, 54.66666666666667)"
09-01-2023 16:10:15.736064,"(9.0, 11.0, 10.625)","(11.0, 17.5, 16.558823529411764)","(81.0, 200.0, 120.0)","(19.0, 23.0, 20.375)","(5.0, 99999, 99990)","(4.8, 6.2, 5.8125)","(5.0, 99999, 99990)","(13.0, 22.0, 20.5)","(2.9, 3.55, 3.5062499999999996)","(31.0, 65.0, 54.66666666666667)"
09-01-2023 16:10:17.221363,"(9.0, 11.5, 11.0)","(11.0, 18.5, 16.8)","(81.0, 200.0, 120.0)","(19.0, 23.0, 20.375)","(5.0, 99999, 99990)","(4.8, 6.0, 5.794736842105263)","(5.0, 99999, 99990)","(13.0, 22.0, 18.0)","(2.9, 3.55, 3.532608695652174)","(31.0, 65.0, 50.5)"
09-01-2023 16:10:18.669958,"(9.0, 11.0, 10.771428571428572)","(11.0, 18.0, 16.8)","(81.0, 200.0, 128.0)","(19.0, 23.0, 20.375)","(5.0, 99999, 99990)","(4.8, 6.0, 5.794736842105263)","(5.0, 99999, 99990)","(13.0, 22.0, 17.0)","(2.9, 3.55, 3.5140625)","(31.0, 65.0, 49.5)"
09-01-2023 16:10:20.143225,"(9.0, 11.5, 10.8)","(11.0, 18.0, 17.0)","(81.0, 200.0, 145.0)","(19.0, 23.0, 20.375)","(5.0, 99999, 99990)","(4.8, 6.0, 5.675)","(5.0, 99999, 99990)","(13.0, 22.0, 18.0)","(2.9, 3.6, 3.37625)","(31.0, 65.0, 49.6)"
09-01-2023 16:10:21.613044,"(9.0, 11.5, 10.022222222222222)","(11.0, 18.0, 17.0)","(81.0, 210.0, 145.0)","(19.0, 23.0, 20.9)","(5.0, 99999, 99990)","(4.8, 6.0, 5.8)","(5.0, 99999, 99990)","(13.0, 20.0, 24.0)","(2.9, 3.5, 3.279017857142857)","(31.0, 60.0, 49.6)"
09-01-2023 16:10:23.065825,"(9.0, 11.5, 10.16)","(11.0, 18.0, 17.0)","(81.0, 210.0, 145.0)","(19.0, 23.0, 20.9)","(5.0, 99999, 99990)","(4.8, 6.0, 5.8)","(5.0, 99999, 99990)","(13.0, 25.0, 21.857142857142858)","(2.9, 3.5, 3.208490566037736)","(31.0, 60.0, 49.6)"
09-01-2023 16:10:24.572197,"(10.0, 11.0, 10.2)","(11.0, 18.0, 17.0)","(81.0, 210.0, 126.66666666666666)","(19.0, 23.0, 20.9)","(5.0, 99999, 99990)","(4.8, 6.0, 5.8)","(5.0, 99999, 99990)","(13.0, 24.0, 22.636363636363637)","(2.9, 3.5, 3.3285714285714287)","(31.0, 60.0, 48.0)"
09-01-2023 16:10:25.961053,"(10.0, 10.5, 10.32)","(11.0, 18.0, 17.0)","(81.0, 210.0, 126.66666666666666)","(19.0, 23.0, 20.9)","(5.0, 99999, 99990)","(4.8, 6.0, 5.8)","(5.0, 99999, 99990)","(13.0, 24.0, 22.6)","(2.9, 3.5, 3.35)","(31.0, 60.0, 49.6)"
09-01-2023 16:10:27.436704,"(10.0, 11.5, 10.290909090909091)","(11.0, 18.5, 16.558823529411764)","(81.0, 210.0, 158.0)","(19.0, 22.0, 20.0)","(5.0, 99999, 99990)","(4.8, 6.0, 5.8)","(5.0, 99999, 99990)","(13.0, 24.0, 22.6)","(2.9, 3.5, 3.35)","(31.0, 60.0, 53.14285714285714)"
09-01-2023 16:10:29.368952,"(10.0, 11.5, 10.290909090909091)","(11.0, 18.5, 17.616071428571427)","(81.0, 210.0, 158.0)","(19.0, 22.0, 20.0)","(5.0, 99999, 99990)","(4.8, 6.0, 5.8)","(5.0, 99999, 99990)","(13.0, 24.0, 21.8)","(2.9, 3.5, 3.35)","(31.0, 60.0, 53.14285714285714)"
09-01-2023 16:10:31.196756,"(10.0, 11.5, 10.290909090909091)","(11.0, 18.5, 17.616071428571427)","(81.0, 210.0, 158.0)","(21.0, 22.0, 19.857142857142858)","(5.0, 99999, 99990)","(4.8, 6.0, 5.8)","(5.0, 99999, 99990)","(13.0, 23.0, 21.0)","(2.9, 3.5, 3.35)","(31.0, 60.0, 53.14285714285714)"
09-01-2023 16:10:32.670028,"(10.0, 11.5, 10.290909090909091)","(11.0, 18.5, 17.51)","(81.0, 210.0, 158.0)","(21.0, 22.0, 19.857142857142858)","(5.0, 99999, 99990)","(4.8, 6.0, 5.8)","(5.0, 99999, 99990)","(13.0, 23.0, 19.208333333333332)","(2.9, 3.5, 3.35)","(31.0, 60.0, 53.14285714285714)"
09-01-2023 16:10:34.254957,"(10.0, 11.5, 10.290909090909091)","(11.0, 18.5, 17.51)","(81.0, 210.0, 123.33333333333334)","(21.0, 22.0, 19.857142857142858)","(5.0, 99999, 99990)","(4.8, 6.0, 5.8)","(5.0, 99999, 99990)","(13.0, 23.0, 21.142857142857142)","(2.9, 3.5, 3.35)","(31.0, 65.0, 56.714285714285715)"
09-01-2023 16:10:35.823866,"(10.0, 11.5, 10.290909090909091)","(11.0, 18.5, 17.51)","(81.0, 210.0, 123.33333333333334)","(21.0, 22.0, 19.794117647058822)","(5.0, 99999, 99990)","(4.8, 6.0, 5.8)","(5.0, 99999, 99990)","(13.0, 23.0, 21.142857142857142)","(2.9, 3.5, 3.35)","(31.0, 65.0, 56.714285714285715)"
09-01-2023 16:10:37.311972,"(10.0, 11.5, 10.290909090909091)","(11.0, 18.5, 17.51)","(81.0, 210.0, 123.33333333333334)","(21.0, 22.0, 19.772727272727273)","(5.0, 99999, 99990)","(4.8, 6.0, 5.8)","(5.0, 99999, 99990)","(13.0, 23.0, 21.083333333333332)","(2.9, 3.5, 3.2818181818181817)","(31.0, 65.0, 56.714285714285715)"
09-01-2023 16:10:38.769489,"(10.0, 11.5, 10.290909090909091)","(11.0, 18.5, 17.51)","(81.0, 210.0, 123.33333333333334)","(21.0, 21.0, 19.772727272727273)","(5.0, 99999, 99990)","(4.8, 6.0, 5.8)","(5.0, 99999, 99990)","(13.0, 22.0, 21.083333333333332)","(2.9, 3.5, 3.2818181818181817)","(31.0, 65.0, 56.714285714285715)"
09-01-2023 16:10:40.344359,"(10.0, 11.5, 10.290909090909091)","(11.0, 18.5, 17.51)","(81.0, 210.0, 123.33333333333334)","(21.0, 21.0, 20.0)","(5.0, 99999, 99990)","(4.8, 6.0, 5.6899999999999995)","(5.0, 99999, 99990)","(13.0, 22.0, 19.22222222222222)","(2.9, 3.5, 3.2818181818181817)","(31.0, 65.0, 44.333333333333336)"
09-01-2023 16:10:41.804433,"(10.0, 11.5, 10.290909090909091)","(11.0, 18.5, 17.51)","(81.0, 210.0, 163.33333333333331)","(21.0, 22.0, 19.857142857142858)","(5.0, 99999, 99990)","(4.8, 5.9, 5.76)","(5.0, 99999, 99990)","(13.0, 22.0, 19.22222222222222)","(2.9, 3.5, 3.433333333333333)","(31.0, 65.0, 44.333333333333336)"
09-01-2023 16:10:43.309237,"(10.0, 11.5, 10.290909090909091)","(12.0, 18.5, 17.51)","(81.0, 210.0, 163.33333333333331)","(19.0, 22.0, 19.857142857142858)","(5.0, 99999, 99990)","(4.8, 5.9, 5.8428571428571425)","(5.0, 99999, 99990)","(13.0, 22.0, 19.22222222222222)","(2.9, 3.5, 3.4537037037037037)","(31.0, 65.0, 44.333333333333336)"
09-01-2023 16:10:44.748637,"(10.0, 11.5, 10.290909090909091)","(12.0, 18.5, 17.51)","(81.0, 210.0, 163.33333333333331)","(19.0, 22.0, 19.857142857142858)","(5.0, 99999, 99990)","(4.8, 5.9, 5.8428571428571425)","(5.0, 99999, 99990)","(13.0, 22.0, 19.22222222222222)","(2.9, 3.5, 3.4537037037037037)","(31.0, 65.0, 44.333333333333336)"
09-01-2023 16:10:46.221740,"(10.0, 11.5, 10.290909090909091)","(12.0, 18.5, 17.47222222222222)","(81.0, 210.0, 163.33333333333331)","(19.0, 22.0, 19.857142857142858)","(5.0, 99999, 99990)","(4.8, 5.9, 5.8428571428571425)","(5.0, 99999, 99990)","(13.0, 22.0, 19.708333333333332)","(2.9, 3.5, 3.3857142857142857)","(31.0, 65.0, 35.5)"
09-01-2023 16:10:47.816311,"(10.0, 11.5, 10.290909090909091)","(12.0, 18.5, 17.51)","(81.0, 210.0, 154.0)","(19.0, 22.0, 19.857142857142858)","(5.0, 99999, 99990)","(4.8, 5.9, 5.8428571428571425)","(5.0, 99999, 99990)","(13.0, 22.0, 19.708333333333332)","(2.9, 3.5, 3.48)","(31.0, 40.0, 47.0)"
09-01-2023 16:10:49.408769,"(10.0, 11.5, 10.533333333333333)","(12.0, 18.5, 17.47222222222222)","(81.0, 210.0, 142.5)","(19.0, 22.0, 19.857142857142858)","(5.0, 99999, 99990)","(4.8, 5.9, 5.8428571428571425)","(5.0, 99999, 99990)","(13.0, 22.0, 19.708333333333332)","(2.9, 3.5, 3.48)","(31.0, 55.0, 48.0)"
09-01-2023 16:10:50.922133,"(10.0, 11.0, 10.0)","(12.0, 18.5, 17.51)","(81.0, 210.0, 142.5)","(19.0, 22.0, 19.794117647058822)","(5.0, 99999, 99990)","(4.8, 5.9, 5.85)","(5.0, 99999, 99990)","(13.0, 22.0, 19.708333333333332)","(2.9, 3.5, 3.48)","(31.0, 55.0, 38.0)"
09-01-2023 16:10:52.388415,"(10.0, 10.5, 10.0)","(12.0, 18.5, 17.51)","(81.0, 210.0, 142.5)","(19.0, 22.0, 19.928571428571427)","(5.0, 99999, 99990)","(4.8, 5.9, 5.827272727272727)","(5.0, 99999, 99990)","(13.0, 22.0, 19.708333333333332)","(2.9, 3.5, 3.4952380952380953)","(31.0, 50.0, 38.0)"
09-01-2023 16:10:54.113394,"(10.0, 10.5, 10.114285714285714)","(12.0, 18.5, 17.51)","(81.0, 210.0, 142.5)","(19.0, 21.0, 19.928571428571427)","(5.0, 99999, 99990)","(4.8, 5.9, 5.827272727272727)","(5.0, 99999, 99990)","(13.0, 22.0, 19.708333333333332)","(2.9, 3.5, 3.4952380952380953)","(31.0, 46.0, 36.666666666666664)"
09-01-2023 16:10:55.732594,"(10.0, 10.5, 10.114285714285714)","(12.0, 18.5, 17.47222222222222)","(81.0, 210.0, 125.0)","(19.0, 21.0, 20.25)","(5.0, 99999, 99990)","(4.8, 5.9, 5.827272727272727)","(5.0, 99999, 99990)","(13.0, 22.0, 19.708333333333332)","(2.9, 3.5, 3.4952380952380953)","(31.0, 46.0, 36.666666666666664)"
09-01-2023 16:10:57.393932,"(10.0, 10.5, 10.114285714285714)","(12.0, 18.5, 17.47222222222222)","(81.0, 200.0, 165.71428571428572)","(19.0, 21.0, 20.0)","(5.0, 99999, 99990)","(4.8, 5.9, 5.827272727272727)","(5.0, 99999, 99990)","(13.0, 22.0, 19.708333333333332)","(2.9, 3.5, 3.4952380952380953)","(31.0, 46.0, 36.666666666666664)"
09-01-2023 16:10:59.186966,"(10.0, 10.5, 10.114285714285714)","(12.0, 18.5, 17.47222222222222)","(81.0, 200.0, 151.42857142857144)","(19.0, 22.0, 20.0)","(5.0, 99999, 99990)","(4.8, 5.9, 5.827272727272727)","(5.0, 99999, 99990)","(13.0, 22.0, 19.708333333333332)","(2.9, 3.5, 3.4952380952380953)","(31.0, 46.0, 36.666666666666664)"
09-01-2023 16:11:00.994034,"(10.0, 10.5, 10.114285714285714)","(12.0, 18.5, 17.51)","(81.0, 180.0, 151.42857142857144)","(19.0, 22.0, 20.0)","(5.0, 99999, 99990)","(4.8, 5.9, 5.827272727272727)","(5.0, 99999, 99990)","(13.0, 22.0, 19.708333333333332)","(2.9, 3.5, 3.4952380952380953)","(31.0, 46.0, 36.666666666666664)"
09-01-2023 16:11:02.618062,"(10.0, 10.5, 10.114285714285714)","(12.0, 18.5, 17.432692307692307)","(81.0, 180.0, 156.66666666666666)","(19.0, 22.0, 20.0)","(5.0, 99999, 99990)","(4.8, 5.9, 5.827272727272727)","(5.0, 99999, 99990)","(13.0, 22.0, 19.708333333333332)","(2.9, 3.5, 3.60625)","(31.0, 46.0, 36.666666666666664)"
09-01-2023 16:11:04.107043,"(10.0, 10.5, 10.114285714285714)","(12.0, 18.5, 17.432692307692307)","(81.0, 180.0, 156.66666666666666)","(19.0, 22.0, 20.0)","(5.0, 99999, 99990)","(4.8, 5.9, 5.827272727272727)","(5.0, 99999, 99990)","(13.0, 22.0, 19.708333333333332)","(2.9, 3.7, 3.575)","(31.0, 46.0, 35.81818181818182)"
09-01-2023 16:11:05.492017,"(10.0, 10.5, 9.95)","(12.0, 18.5, 17.432692307692307)","(81.0, 180.0, 140.0)","(19.0, 22.0, 19.794117647058822)","(5.0, 99999, 99990)","(4.8, 5.9, 5.85)","(5.0, 99999, 99990)","(13.0, 22.0, 19.708333333333332)","(2.9, 3.6, 3.6166666666666667)","(31.0, 46.0, 39.333333333333336)"
