,Nockatunga,Aston Hackett,Colden Express,Filthy Phantom,Our Girl Daisy,Aston Hayato,Big Prediction
04-01-2023 12:48:32.714310,"(2.35, 2.7, 2.5636363636363635)","(14.0, 27.0, 21.176470588235293)","(3.0, 3.95, 3.307142857142857)","(21.0, 50.0, 34.57142857142857)","(81.0, 610.0, 440.0)","(3.0, 4.9, 4.59)","(16.0, 50.0, 37.42857142857143)"
04-01-2023 12:48:33.667636,"(2.35, 2.7, 2.5636363636363635)","(14.0, 27.0, 21.176470588235293)","(3.0, 3.95, 3.307142857142857)","(21.0, 50.0, 34.57142857142857)","(81.0, 610.0, 440.0)","(3.0, 4.9, 4.525)","(16.0, 50.0, 37.42857142857143)"
04-01-2023 12:48:34.893074,"(2.35, 2.7, 2.5636363636363635)","(14.0, 27.0, 21.176470588235293)","(3.0, 3.9, 3.45)","(21.0, 50.0, 34.57142857142857)","(81.0, 610.0, 440.0)","(3.0, 4.9, 4.525)","(16.0, 50.0, 37.42857142857143)"
04-01-2023 12:48:35.983058,"(2.35, 2.7, 2.5636363636363635)","(14.0, 27.0, 21.176470588235293)","(3.0, 3.9, 3.0875)","(21.0, 50.0, 34.57142857142857)","(81.0, 610.0, 440.0)","(3.0, 4.9, 3.8783783783783785)","(16.0, 50.0, 37.42857142857143)"
04-01-2023 12:48:36.978879,"(2.35, 2.7, 2.6097520661157025)","(14.0, 27.0, 21.5)","(3.0, 3.7, 3.2625)","(21.0, 50.0, 34.57142857142857)","(81.0, 610.0, 440.0)","(3.0, 4.2, 3.707894736842105)","(16.0, 50.0, 37.42857142857143)"
04-01-2023 12:48:38.046972,"(2.35, 2.66, 2.621869158878505)","(14.0, 27.0, 21.5)","(3.0, 3.7, 3.34)","(21.0, 50.0, 34.57142857142857)","(81.0, 610.0, 440.0)","(3.0, 4.2, 3.707894736842105)","(16.0, 50.0, 37.42857142857143)"
04-01-2023 12:48:39.266732,"(2.35, 2.64, 2.6375824175824176)","(14.0, 27.0, 17.55)","(3.0, 3.7, 3.46271186440678)","(21.0, 50.0, 34.57142857142857)","(81.0, 610.0, 440.0)","(3.0, 4.2, 3.8899999999999997)","(16.0, 50.0, 37.42857142857143)"
04-01-2023 12:48:40.430448,"(2.35, 2.56, 2.526666666666667)","(14.0, 27.0, 17.55)","(3.0, 3.7, 3.504545454545455)","(21.0, 50.0, 34.57142857142857)","(81.0, 610.0, 440.0)","(3.0, 4.1, 3.9545454545454546)","(16.0, 50.0, 37.42857142857143)"
04-01-2023 12:48:41.469200,"(2.35, 2.56, 2.537777777777778)","(14.0, 27.0, 17.55)","(3.0, 3.65, 3.504545454545455)","(21.0, 50.0, 26.0)","(81.0, 610.0, 445.0)","(3.0, 4.1, 3.951219512195122)","(16.0, 50.0, 37.42857142857143)"
04-01-2023 12:48:42.576724,"(2.35, 2.54, 2.5122222222222224)","(14.0, 27.0, 18.9)","(3.0, 3.65, 3.504545454545455)","(21.0, 50.0, 34.57142857142857)","(81.0, 610.0, 445.0)","(3.0, 4.2, 3.924324324324324)","(16.0, 50.0, 37.42857142857143)"
04-01-2023 12:48:43.628497,"(2.35, 2.56, 2.526666666666667)","(14.0, 27.0, 17.55)","(3.0, 3.65, 3.4681818181818183)","(21.0, 50.0, 34.57142857142857)","(81.0, 610.0, 445.0)","(3.0, 4.2, 3.7142857142857144)","(16.0, 50.0, 40.375)"
04-01-2023 12:48:44.667041,"(2.35, 2.56, 2.54)","(14.0, 27.0, 17.55)","(3.0, 3.8, 3.7375)","(21.0, 50.0, 34.57142857142857)","(81.0, 610.0, 440.0)","(3.0, 4.2, 3.6945945945945944)","(16.0, 50.0, 39.0)"
04-01-2023 12:48:45.670052,"(2.35, 2.56, 2.54)","(14.0, 27.0, 17.55)","(3.0, 3.85, 3.7375)","(21.0, 50.0, 34.57142857142857)","(81.0, 610.0, 440.0)","(3.0, 4.2, 3.6945945945945944)","(16.0, 50.0, 39.0)"
04-01-2023 12:48:46.705217,"(2.35, 2.56, 2.54)","(14.0, 27.0, 17.55)","(3.0, 3.85, 3.7375)","(21.0, 50.0, 34.57142857142857)","(81.0, 610.0, 440.0)","(3.0, 4.2, 4.083333333333333)","(16.0, 50.0, 39.0)"
04-01-2023 12:48:47.771162,"(2.35, 2.62, 2.608235294117647)","(14.0, 27.0, 21.5)","(3.0, 3.85, 3.5307692307692307)","(21.0, 50.0, 34.57142857142857)","(81.0, 610.0, 440.0)","(3.0, 4.3, 4.253571428571428)","(16.0, 50.0, 36.63636363636364)"
04-01-2023 12:48:48.904966,"(2.35, 2.6, 2.5428571428571427)","(14.0, 27.0, 21.5)","(3.0, 3.8, 3.625)","(21.0, 50.0, 34.57142857142857)","(81.0, 610.0, 440.0)","(3.0, 4.3, 4.253571428571428)","(16.0, 50.0, 36.63636363636364)"
04-01-2023 12:48:50.096971,"(2.35, 2.6, 2.5428571428571427)","(14.0, 27.0, 21.5)","(3.0, 3.8, 3.625)","(21.0, 50.0, 34.57142857142857)","(81.0, 610.0, 440.0)","(3.0, 4.3, 4.15)","(16.0, 50.0, 38.69230769230769)"
04-01-2023 12:48:51.257382,"(2.35, 2.6, 2.5428571428571427)","(14.0, 27.0, 21.5)","(3.0, 3.8, 3.625)","(21.0, 50.0, 34.57142857142857)","(81.0, 610.0, 440.0)","(3.0, 4.3, 4.1899999999999995)","(16.0, 50.0, 38.69230769230769)"
04-01-2023 12:48:52.340845,"(2.35, 2.6, 2.5428571428571427)","(14.0, 27.0, 21.5)","(3.0, 3.8, 3.625)","(21.0, 50.0, 34.57142857142857)","(81.0, 610.0, 440.0)","(3.0, 4.3, 4.1899999999999995)","(16.0, 50.0, 38.69230769230769)"
04-01-2023 12:48:53.387272,"(2.35, 2.6, 2.5428571428571427)","(14.0, 27.0, 21.5)","(3.0, 3.8, 3.625)","(21.0, 50.0, 34.57142857142857)","(81.0, 610.0, 440.0)","(3.0, 4.3, 4.1899999999999995)","(16.0, 50.0, 38.69230769230769)"
04-01-2023 12:48:54.484425,"(2.35, 2.6, 2.5416666666666665)","(14.0, 27.0, 21.5)","(3.0, 3.8, 3.625)","(21.0, 50.0, 34.57142857142857)","(81.0, 610.0, 440.0)","(3.0, 4.3, 4.18)","(16.0, 50.0, 38.69230769230769)"
04-01-2023 12:48:55.722796,"(2.35, 2.64, 2.53875)","(14.0, 27.0, 21.5)","(3.0, 3.8, 3.625)","(21.0, 50.0, 34.57142857142857)","(81.0, 610.0, 440.0)","(3.0, 4.3, 4.2)","(16.0, 50.0, 38.69230769230769)"
04-01-2023 12:48:56.849181,"(2.35, 2.62, 2.5533333333333332)","(14.0, 27.0, 21.5)","(3.0, 3.8, 3.625)","(21.0, 50.0, 34.57142857142857)","(81.0, 610.0, 440.0)","(3.0, 4.3, 4.2)","(16.0, 50.0, 38.69230769230769)"
04-01-2023 12:48:57.884171,"(2.35, 2.62, 2.505714285714286)","(14.0, 27.0, 21.5)","(3.0, 3.8, 3.625)","(21.0, 50.0, 34.57142857142857)","(81.0, 610.0, 440.0)","(3.0, 4.3, 4.2)","(16.0, 50.0, 38.69230769230769)"
04-01-2023 12:48:58.979556,"(2.35, 2.62, 2.505714285714286)","(14.0, 27.0, 21.5)","(3.0, 3.8, 3.625)","(21.0, 50.0, 34.57142857142857)","(81.0, 610.0, 440.0)","(3.0, 4.3, 4.2)","(16.0, 50.0, 38.69230769230769)"
04-01-2023 12:49:00.239792,"(2.35, 2.62, 2.505714285714286)","(14.0, 27.0, 21.5)","(3.0, 3.8, 3.625)","(21.0, 50.0, 34.57142857142857)","(81.0, 610.0, 440.0)","(3.0, 4.3, 4.2)","(16.0, 50.0, 38.69230769230769)"
04-01-2023 12:49:01.563630,"(2.35, 2.62, 2.505714285714286)","(14.0, 27.0, 21.176470588235293)","(3.0, 3.8, 3.5576923076923075)","(21.0, 50.0, 33.38461538461539)","(81.0, 610.0, 440.0)","(3.0, 4.3, 4.1625)","(16.0, 50.0, 38.69230769230769)"
04-01-2023 12:49:02.691245,"(2.35, 2.62, 2.505714285714286)","(14.0, 27.0, 21.176470588235293)","(3.0, 3.8, 3.5576923076923075)","(21.0, 50.0, 33.38461538461539)","(81.0, 610.0, 440.0)","(3.0, 4.3, 4.1625)","(16.0, 50.0, 38.69230769230769)"
04-01-2023 12:49:03.890925,"(2.35, 2.64, 2.49)","(14.0, 27.0, 18.75)","(3.0, 3.8, 3.5454545454545454)","(21.0, 50.0, 36.5)","(81.0, 610.0, 440.0)","(3.0, 4.3, 4.18)","(16.0, 50.0, 36.0)"
04-01-2023 12:49:05.076226,"(2.35, 2.64, 2.481176470588235)","(14.0, 27.0, 19.125)","(3.0, 3.8, 3.6727272727272724)","(21.0, 50.0, 37.08695652173913)","(81.0, 610.0, 440.0)","(3.0, 4.3, 4.263333333333334)","(16.0, 50.0, 38.0)"
04-01-2023 12:49:06.212068,"(2.35, 2.64, 2.635064935064935)","(14.0, 27.0, 18.352941176470587)","(3.0, 3.8, 3.6727272727272724)","(21.0, 50.0, 37.08695652173913)","(81.0, 610.0, 440.0)","(3.0, 4.3, 4.263333333333334)","(16.0, 50.0, 38.0)"
04-01-2023 12:49:07.361165,"(2.35, 2.64, 2.635064935064935)","(14.0, 27.0, 18.352941176470587)","(3.0, 3.8, 3.821875)","(21.0, 50.0, 37.08695652173913)","(81.0, 610.0, 440.0)","(3.0, 4.3, 4.258333333333333)","(16.0, 50.0, 38.0)"
04-01-2023 12:49:08.364428,"(2.35, 2.64, 2.6325490196078434)","(14.0, 27.0, 20.636363636363637)","(3.0, 3.85, 3.821875)","(21.0, 50.0, 37.08695652173913)","(81.0, 610.0, 440.0)","(3.0, 4.3, 4.258333333333333)","(16.0, 50.0, 35.88235294117647)"
04-01-2023 12:49:09.411839,"(2.35, 2.64, 2.632244897959184)","(14.0, 27.0, 20.636363636363637)","(3.0, 3.85, 3.8192307692307694)","(21.0, 50.0, 37.08695652173913)","(81.0, 610.0, 395.0)","(3.0, 4.3, 4.1875)","(16.0, 50.0, 35.88235294117647)"
04-01-2023 12:49:10.409279,"(2.35, 2.64, 2.632244897959184)","(14.0, 27.0, 20.636363636363637)","(3.0, 3.85, 3.8192307692307694)","(21.0, 50.0, 37.08695652173913)","(81.0, 610.0, 395.0)","(3.0, 4.3, 4.1875)","(16.0, 50.0, 35.88235294117647)"
04-01-2023 12:49:11.435632,"(2.35, 2.64, 2.6336363636363638)","(14.0, 27.0, 20.636363636363637)","(3.0, 3.85, 3.8192307692307694)","(21.0, 50.0, 37.08695652173913)","(81.0, 610.0, 395.0)","(3.0, 4.3, 4.255)","(16.0, 50.0, 35.88235294117647)"
04-01-2023 12:49:12.577232,"(2.35, 2.64, 2.632244897959184)","(14.0, 27.0, 20.636363636363637)","(3.0, 3.85, 3.8192307692307694)","(21.0, 50.0, 37.08695652173913)","(81.0, 610.0, 395.0)","(3.0, 4.3, 4.21)","(16.0, 50.0, 35.88235294117647)"
04-01-2023 12:49:13.756265,"(2.35, 2.64, 2.632244897959184)","(14.0, 27.0, 19.176470588235293)","(3.0, 3.85, 3.8192307692307694)","(21.0, 50.0, 37.08695652173913)","(81.0, 610.0, 395.0)","(3.0, 4.3, 4.2555555555555555)","(16.0, 50.0, 35.88235294117647)"
04-01-2023 12:49:14.947194,"(2.35, 2.64, 2.632244897959184)","(14.0, 27.0, 19.176470588235293)","(3.0, 3.85, 3.8)","(21.0, 50.0, 37.08695652173913)","(81.0, 610.0, 395.0)","(3.0, 4.3, 4.273333333333333)","(16.0, 50.0, 35.88235294117647)"
04-01-2023 12:49:16.146893,"(2.35, 2.64, 2.6376470588235295)","(14.0, 27.0, 19.176470588235293)","(3.0, 3.85, 3.8)","(21.0, 50.0, 37.08695652173913)","(81.0, 610.0, 395.0)","(3.0, 4.3, 4.273333333333333)","(16.0, 50.0, 35.88235294117647)"
04-01-2023 12:49:17.303908,"(2.35, 2.7, 2.644864864864865)","(14.0, 27.0, 19.176470588235293)","(3.0, 3.85, 3.8208333333333333)","(21.0, 50.0, 37.08695652173913)","(81.0, 610.0, 395.0)","(3.0, 4.3, 4.288235294117647)","(16.0, 50.0, 35.88235294117647)"
04-01-2023 12:49:18.459604,"(2.35, 2.7, 2.656825396825397)","(14.0, 27.0, 19.176470588235293)","(3.0, 3.85, 3.8208333333333333)","(21.0, 50.0, 37.08695652173913)","(81.0, 610.0, 395.0)","(3.0, 4.3, 4.288235294117647)","(16.0, 50.0, 35.88235294117647)"
04-01-2023 12:49:19.545422,"(2.35, 2.7, 2.656825396825397)","(14.0, 27.0, 19.176470588235293)","(3.0, 3.85, 3.8200000000000003)","(21.0, 50.0, 37.08695652173913)","(81.0, 610.0, 395.0)","(3.0, 4.3, 4.25)","(16.0, 50.0, 40.0)"
04-01-2023 12:49:20.830676,"(2.35, 2.7, 2.6561290322580646)","(14.0, 27.0, 19.176470588235293)","(3.0, 3.85, 3.83)","(21.0, 50.0, 37.08695652173913)","(81.0, 610.0, 395.0)","(3.0, 4.3, 4.273076923076923)","(16.0, 46.0, 35.333333333333336)"
04-01-2023 12:49:22.054435,"(2.35, 2.7, 2.6544615384615384)","(14.0, 27.0, 18.555555555555557)","(3.0, 3.85, 3.83)","(21.0, 50.0, 37.08695652173913)","(81.0, 610.0, 395.0)","(3.0, 4.3, 4.2785714285714285)","(16.0, 46.0, 35.333333333333336)"
04-01-2023 12:49:23.212175,"(2.35, 2.7, 2.6605333333333334)","(14.0, 27.0, 18.555555555555557)","(3.0, 3.85, 3.6375)","(21.0, 50.0, 32.81818181818182)","(81.0, 610.0, 395.0)","(3.0, 4.3, 4.288461538461538)","(16.0, 46.0, 35.333333333333336)"
04-01-2023 12:49:24.249366,"(2.35, 2.7, 2.661081081081081)","(14.0, 27.0, 18.555555555555557)","(3.0, 3.7, 3.6375)","(21.0, 50.0, 46.07692307692308)","(81.0, 610.0, 395.0)","(3.0, 4.3, 4.291666666666666)","(16.0, 46.0, 33.2)"
04-01-2023 12:49:25.294462,"(2.35, 2.66, 2.65304347826087)","(14.0, 26.0, 23.875)","(3.0, 3.7, 3.6375)","(21.0, 48.0, 46.07692307692308)","(81.0, 610.0, 395.0)","(3.0, 4.3, 4.291666666666666)","(16.0, 46.0, 33.2)"
04-01-2023 12:49:26.391421,"(2.35, 2.66, 2.65304347826087)","(14.0, 26.0, 23.8)","(3.0, 3.7, 3.6375)","(21.0, 48.0, 35.1764705882353)","(81.0, 610.0, 395.0)","(3.0, 4.3, 4.433333333333333)","(16.0, 46.0, 33.2)"
04-01-2023 12:49:27.436669,"(2.35, 2.66, 2.65304347826087)","(14.0, 26.0, 23.375)","(3.0, 3.7, 3.6375)","(21.0, 46.0, 34.5)","(81.0, 610.0, 395.0)","(3.0, 4.6, 4.433333333333333)","(16.0, 46.0, 33.2)"
04-01-2023 12:49:28.507279,"(2.35, 2.66, 2.646086956521739)","(14.0, 26.0, 23.375)","(3.0, 3.7, 3.6375)","(21.0, 46.0, 31.625)","(81.0, 610.0, 395.0)","(3.0, 4.6, 4.377777777777777)","(16.0, 46.0, 33.2)"
04-01-2023 12:49:29.659909,"(2.35, 2.66, 2.646086956521739)","(14.0, 26.0, 23.5)","(3.0, 3.7, 3.6375)","(21.0, 46.0, 31.333333333333336)","(81.0, 610.0, 395.0)","(3.0, 4.6, 4.457142857142857)","(16.0, 46.0, 33.2)"
04-01-2023 12:49:30.818972,"(2.35, 2.66, 2.646086956521739)","(14.0, 26.0, 23.5)","(3.0, 3.7, 3.6375)","(21.0, 46.0, 31.333333333333336)","(81.0, 610.0, 395.0)","(3.0, 4.6, 4.516666666666667)","(16.0, 46.0, 33.2)"
04-01-2023 12:49:32.014627,"(2.3, 2.7, 2.637391304347826)","(14.0, 26.0, 19.333333333333332)","(3.0, 3.7, 3.6375)","(21.0, 46.0, 28.714285714285715)","(91.0, 610.0, 395.0)","(3.0, 4.6, 4.733333333333333)","(18.0, 46.0, 33.2)"
04-01-2023 12:49:33.197319,"(2.3, 2.68, 2.655294117647059)","(14.0, 26.0, 19.333333333333332)","(3.0, 3.7, 3.6375)","(21.0, 46.0, 28.714285714285715)","(91.0, 610.0, 395.0)","(3.0, 4.8, 4.6454545454545455)","(18.0, 46.0, 33.2)"
04-01-2023 12:49:34.360667,"(2.3, 2.68, 2.6500000000000004)","(14.0, 26.0, 19.333333333333332)","(3.0, 3.7, 3.6375)","(21.0, 46.0, 28.714285714285715)","(91.0, 610.0, 395.0)","(3.0, 5.0, 4.541176470588235)","(18.0, 46.0, 33.2)"
04-01-2023 12:49:35.527036,"(2.3, 2.68, 2.6500000000000004)","(14.0, 26.0, 19.333333333333332)","(3.0, 3.7, 3.6375)","(21.0, 46.0, 26.64)","(91.0, 610.0, 395.0)","(3.0, 5.0, 4.660869565217391)","(18.0, 46.0, 33.2)"
04-01-2023 12:49:36.604760,"(2.3, 2.68, 2.6500000000000004)","(14.0, 26.0, 19.333333333333332)","(3.0, 3.7, 3.6375)","(21.0, 46.0, 27.0)","(91.0, 610.0, 395.0)","(3.0, 5.0, 4.660869565217391)","(18.0, 46.0, 33.2)"
04-01-2023 12:49:37.625462,"(2.3, 2.68, 2.6500000000000004)","(14.0, 26.0, 19.333333333333332)","(3.0, 3.7, 3.6375)","(21.0, 46.0, 27.473684210526315)","(91.0, 610.0, 395.0)","(3.0, 5.0, 4.660869565217391)","(18.0, 46.0, 33.2)"
04-01-2023 12:49:38.615314,"(2.3, 2.68, 2.64)","(14.0, 26.0, 19.333333333333332)","(3.0, 3.7, 3.6375)","(21.0, 46.0, 30.0)","(91.0, 610.0, 395.0)","(3.0, 5.0, 4.660869565217391)","(18.0, 46.0, 33.2)"
04-01-2023 12:49:39.616595,"(2.3, 2.68, 2.64)","(14.0, 26.0, 19.333333333333332)","(3.0, 3.7, 3.6375)","(21.0, 46.0, 30.0)","(91.0, 610.0, 400.0)","(3.0, 5.0, 4.660869565217391)","(18.0, 46.0, 33.2)"
04-01-2023 12:49:40.666431,"(2.3, 2.68, 2.64)","(14.0, 26.0, 19.333333333333332)","(3.0, 3.7, 3.6375)","(21.0, 46.0, 27.473684210526315)","(91.0, 610.0, 405.0)","(3.0, 5.0, 4.763636363636364)","(18.0, 46.0, 33.2)"
04-01-2023 12:49:41.715200,"(2.3, 2.68, 2.64)","(14.0, 26.0, 19.333333333333332)","(3.0, 3.7, 3.6375)","(21.0, 46.0, 30.0)","(91.0, 610.0, 405.0)","(3.0, 5.0, 4.763636363636364)","(18.0, 46.0, 33.2)"
04-01-2023 12:49:42.770119,"(2.3, 2.68, 2.64)","(14.0, 26.0, 19.333333333333332)","(3.0, 3.7, 3.6375)","(21.0, 46.0, 30.0)","(91.0, 610.0, 405.0)","(3.0, 5.0, 4.763636363636364)","(18.0, 46.0, 33.2)"
04-01-2023 12:49:43.878093,"(2.3, 2.68, 2.6350000000000002)","(14.0, 25.0, 20.875)","(3.0, 3.7, 3.6375)","(21.0, 46.0, 27.473684210526315)","(91.0, 610.0, 405.0)","(3.0, 5.0, 4.763636363636364)","(18.0, 46.0, 33.2)"
04-01-2023 12:49:44.965090,"(2.3, 2.68, 2.6350000000000002)","(14.0, 25.0, 20.875)","(3.0, 3.7, 3.6375)","(21.0, 46.0, 30.0)","(91.0, 610.0, 297.1428571428571)","(3.0, 5.0, 4.763636363636364)","(18.0, 46.0, 33.2)"
04-01-2023 12:49:46.019046,"(2.3, 2.68, 2.6350000000000002)","(14.0, 25.0, 19.441176470588236)","(3.0, 3.7, 3.6375)","(21.0, 46.0, 30.0)","(91.0, 1000.0, 297.1428571428571)","(3.0, 5.0, 4.763636363636364)","(18.0, 46.0, 33.2)"
04-01-2023 12:49:47.099472,"(2.3, 2.68, 2.63)","(14.0, 25.0, 19.441176470588236)","(3.0, 3.7, 3.6375)","(21.0, 46.0, 31.5)","(91.0, 1000.0, 297.1428571428571)","(3.0, 5.0, 4.763636363636364)","(18.0, 46.0, 38.75)"
04-01-2023 12:49:48.149285,"(2.3, 2.68, 2.63)","(14.0, 25.0, 19.0)","(3.0, 3.7, 3.6375)","(21.0, 44.0, 33.23076923076923)","(91.0, 1000.0, 415.0)","(3.0, 5.0, 4.763636363636364)","(18.0, 44.0, 38.75)"
04-01-2023 12:49:49.135701,"(2.3, 2.68, 2.63)","(14.0, 25.0, 19.0)","(3.0, 3.7, 3.6375)","(21.0, 44.0, 33.23076923076923)","(91.0, 650.0, 415.0)","(3.0, 5.0, 4.690476190476191)","(18.0, 44.0, 34.375)"
04-01-2023 12:49:50.165735,"(2.3, 2.68, 2.63)","(14.0, 25.0, 19.0)","(3.0, 3.7, 3.6375)","(21.0, 44.0, 30.315789473684212)","(91.0, 650.0, 415.0)","(3.0, 5.0, 4.575)","(18.0, 44.0, 34.375)"
04-01-2023 12:49:51.140375,"(2.3, 2.68, 2.6290909090909094)","(14.0, 25.0, 19.0)","(3.0, 3.7, 3.6375)","(21.0, 44.0, 30.315789473684212)","(91.0, 650.0, 415.0)","(3.0, 5.0, 4.575)","(18.0, 44.0, 34.375)"
04-01-2023 12:49:52.145433,"(2.3, 2.68, 2.6290909090909094)","(14.0, 25.0, 19.0)","(3.0, 3.7, 3.6375)","(21.0, 44.0, 30.315789473684212)","(91.0, 650.0, 415.0)","(3.0, 5.0, 4.66)","(18.0, 44.0, 34.375)"
04-01-2023 12:49:53.124278,"(2.3, 2.66, 2.631111111111111)","(14.0, 25.0, 19.0)","(3.0, 3.7, 3.6375)","(21.0, 44.0, 30.315789473684212)","(91.0, 650.0, 415.0)","(3.0, 5.0, 4.585714285714285)","(18.0, 44.0, 34.375)"
04-01-2023 12:49:54.148401,"(2.3, 2.66, 2.631111111111111)","(14.0, 25.0, 19.0)","(3.0, 3.7, 3.6375)","(21.0, 44.0, 28.444444444444443)","(91.0, 650.0, 415.0)","(3.0, 4.9, 4.689473684210527)","(18.0, 44.0, 34.375)"
04-01-2023 12:49:55.107567,"(2.3, 2.66, 2.631111111111111)","(14.0, 25.0, 19.0)","(3.0, 3.7, 3.6375)","(21.0, 44.0, 28.444444444444443)","(91.0, 650.0, 415.0)","(3.0, 4.9, 4.689473684210527)","(18.0, 44.0, 34.375)"
04-01-2023 12:49:56.132760,"(2.3, 2.66, 2.631111111111111)","(14.0, 25.0, 19.0)","(3.0, 3.7, 3.6375)","(21.0, 44.0, 26.5)","(91.0, 650.0, 400.0)","(3.0, 4.9, 4.689473684210527)","(18.0, 44.0, 32.69230769230769)"
04-01-2023 12:49:57.091629,"(2.3, 2.66, 2.631111111111111)","(14.0, 25.0, 19.0)","(3.0, 3.7, 3.6375)","(21.0, 44.0, 26.5)","(91.0, 650.0, 400.0)","(3.0, 4.9, 4.689473684210527)","(18.0, 44.0, 32.69230769230769)"
04-01-2023 12:49:58.055198,"(2.3, 2.66, 2.6282926829268294)","(14.0, 25.0, 19.15)","(3.0, 3.7, 3.6375)","(21.0, 44.0, 28.444444444444443)","(91.0, 650.0, 400.0)","(3.0, 4.9, 4.7057142857142855)","(18.0, 44.0, 32.69230769230769)"
04-01-2023 12:49:59.062569,"(2.3, 2.62, 2.6054545454545455)","(14.0, 25.0, 19.29268292682927)","(3.0, 3.7, 3.6375)","(21.0, 44.0, 28.444444444444443)","(91.0, 650.0, 400.0)","(3.0, 4.9, 4.7057142857142855)","(18.0, 44.0, 32.69230769230769)"
04-01-2023 12:50:00.091068,"(2.3, 2.62, 2.6054545454545455)","(14.0, 25.0, 19.29268292682927)","(3.0, 3.7, 3.6375)","(21.0, 44.0, 26.5)","(91.0, 650.0, 400.0)","(3.0, 4.9, 4.689473684210527)","(18.0, 44.0, 32.69230769230769)"
04-01-2023 12:50:01.140208,"(2.3, 2.68, 2.645714285714286)","(14.0, 25.0, 19.29268292682927)","(3.0, 3.7, 3.566666666666667)","(21.0, 44.0, 26.5)","(91.0, 650.0, 400.0)","(3.0, 4.9, 4.689473684210527)","(18.0, 44.0, 32.69230769230769)"
04-01-2023 12:50:02.254717,"(2.35, 2.68, 2.645714285714286)","(14.0, 25.0, 19.29268292682927)","(3.0, 3.7, 3.466666666666667)","(21.0, 44.0, 28.444444444444443)","(91.0, 650.0, 400.0)","(3.0, 4.9, 4.689473684210527)","(16.0, 44.0, 32.69230769230769)"
04-01-2023 12:50:03.317977,"(2.35, 2.68, 2.63)","(14.0, 25.0, 19.22222222222222)","(3.0, 3.7, 3.465625)","(21.0, 44.0, 26.5)","(91.0, 650.0, 275.0)","(3.0, 4.9, 4.7057142857142855)","(16.0, 44.0, 32.69230769230769)"
04-01-2023 12:50:04.359719,"(2.35, 2.66, 2.6236363636363635)","(14.0, 25.0, 19.580645161290324)","(3.0, 3.7, 3.465625)","(21.0, 42.0, 31.714285714285715)","(91.0, 630.0, 343.33333333333337)","(3.0, 4.9, 4.7057142857142855)","(16.0, 44.0, 32.69230769230769)"
04-01-2023 12:50:05.403732,"(2.3, 2.66, 2.6236363636363635)","(14.0, 25.0, 19.580645161290324)","(3.0, 3.65, 3.4909090909090907)","(20.0, 42.0, 28.90909090909091)","(91.0, 630.0, 415.0)","(3.1, 4.9, 4.703846153846154)","(18.0, 44.0, 32.69230769230769)"
04-01-2023 12:50:06.357837,"(2.3, 2.66, 2.6178947368421053)","(14.0, 25.0, 19.580645161290324)","(3.0, 3.65, 3.335)","(20.0, 42.0, 28.90909090909091)","(91.0, 630.0, 415.0)","(3.1, 4.9, 4.703846153846154)","(18.0, 44.0, 32.69230769230769)"
04-01-2023 12:50:07.407444,"(2.3, 2.66, 2.62875)","(14.0, 25.0, 18.4375)","(3.0, 3.65, 3.3636363636363633)","(20.0, 42.0, 28.642857142857142)","(91.0, 630.0, 415.0)","(3.1, 4.9, 4.703846153846154)","(18.0, 44.0, 32.69230769230769)"
04-01-2023 12:50:08.438042,"(2.3, 2.66, 2.62875)","(14.0, 25.0, 18.4375)","(3.0, 3.65, 3.453125)","(20.0, 42.0, 28.642857142857142)","(91.0, 630.0, 343.33333333333337)","(3.1, 4.9, 4.68)","(18.0, 44.0, 32.69230769230769)"
04-01-2023 12:50:09.482335,"(2.3, 2.66, 2.602307692307692)","(14.0, 25.0, 18.4375)","(3.0, 3.65, 3.44)","(20.0, 42.0, 30.3125)","(91.0, 630.0, 343.33333333333337)","(3.1, 4.9, 4.68)","(18.0, 44.0, 32.69230769230769)"
04-01-2023 12:50:10.516529,"(2.3, 2.66, 2.6247058823529414)","(14.0, 25.0, 18.4375)","(3.0, 3.65, 3.4283333333333332)","(20.0, 42.0, 28.695652173913043)","(91.0, 630.0, 343.33333333333337)","(3.1, 4.9, 4.735)","(18.0, 44.0, 32.69230769230769)"
04-01-2023 12:50:11.570986,"(2.3, 2.66, 2.6247058823529414)","(14.0, 25.0, 18.4375)","(3.0, 3.65, 3.435483870967742)","(20.0, 42.0, 29.047619047619047)","(91.0, 630.0, 336.66666666666663)","(3.1, 4.9, 4.68)","(18.0, 44.0, 32.69230769230769)"
04-01-2023 12:50:12.611529,"(2.3, 2.66, 2.637777777777778)","(14.0, 25.0, 18.4375)","(3.0, 3.65, 3.435483870967742)","(20.0, 42.0, 29.047619047619047)","(91.0, 630.0, 336.66666666666663)","(3.1, 4.9, 4.68)","(18.0, 44.0, 32.69230769230769)"
04-01-2023 12:50:13.670176,"(2.3, 2.66, 2.637777777777778)","(14.0, 25.0, 18.16176470588235)","(3.0, 3.65, 3.402439024390244)","(20.0, 42.0, 27.741935483870968)","(91.0, 630.0, 336.66666666666663)","(3.1, 4.9, 4.68)","(18.0, 44.0, 31.944444444444443)"
04-01-2023 12:50:14.708100,"(2.3, 2.68, 2.6302439024390245)","(14.0, 25.0, 18.16176470588235)","(3.0, 3.65, 3.3328124999999997)","(20.0, 42.0, 27.741935483870968)","(91.0, 630.0, 336.66666666666663)","(3.1, 4.9, 4.68)","(18.0, 44.0, 31.944444444444443)"
