,Willful Bale,Rockstar Ohlmus,Zipping Bonanza,Jolene Bale,Hill Top Jonah,Ivy Isobel,Gypsy Play,Irving Bale
11-01-2023 21:20:20.963582,"(3.6, 4.9, 4.81)","(61.0, 140.0, 137.0)","(31.0, 48.0, 46.529411764705884)","(7.0, 10.0, 9.729032258064516)","(11.0, 15.5, 15.38888888888889)","(5.0, 6.2, 5.956250000000001)","(26.0, 40.0, 36.44444444444444)","(2.1, 2.48, 2.467328244274809)"
11-01-2023 21:20:22.304925,"(3.6, 4.9, 4.775862068965518)","(61.0, 140.0, 137.0)","(31.0, 48.0, 46.529411764705884)","(7.0, 10.0, 9.634782608695652)","(11.0, 15.5, 15.892857142857142)","(5.0, 6.2, 5.956250000000001)","(26.0, 40.0, 36.44444444444444)","(2.1, 2.48, 2.467328244274809)"
11-01-2023 21:20:23.462436,"(3.7, 4.9, 4.75)","(71.0, 140.0, 137.0)","(31.0, 48.0, 46.529411764705884)","(7.0, 10.0, 9.58)","(11.0, 16.0, 15.25)","(5.0, 6.2, 5.956250000000001)","(26.0, 40.0, 36.44444444444444)","(2.15, 2.48, 2.467328244274809)"
11-01-2023 21:20:24.604290,"(3.7, 4.8, 4.705555555555556)","(71.0, 140.0, 137.35294117647058)","(31.0, 48.0, 46.529411764705884)","(7.0, 9.8, 9.58)","(11.0, 16.5, 15.078947368421053)","(5.0, 6.2, 5.956250000000001)","(26.0, 40.0, 36.666666666666664)","(2.15, 2.48, 2.467328244274809)"
11-01-2023 21:20:25.719166,"(3.7, 4.8, 4.705555555555556)","(71.0, 140.0, 137.35294117647058)","(31.0, 48.0, 46.529411764705884)","(7.0, 9.8, 9.563636363636364)","(11.0, 16.5, 15.375)","(5.0, 6.2, 5.956250000000001)","(26.0, 40.0, 36.4)","(2.15, 2.48, 2.4676190476190474)"
11-01-2023 21:20:26.825555,"(3.7, 4.8, 4.705555555555556)","(71.0, 140.0, 137.35294117647058)","(31.0, 48.0, 46.529411764705884)","(7.0, 9.8, 9.563636363636364)","(11.0, 16.5, 15.375)","(5.0, 6.2, 5.956250000000001)","(26.0, 40.0, 36.4)","(2.15, 2.48, 2.474838709677419)"
11-01-2023 21:20:27.906071,"(3.7, 4.8, 4.705263157894737)","(71.0, 140.0, 137.35294117647058)","(31.0, 48.0, 46.529411764705884)","(7.0, 9.8, 9.563636363636364)","(11.0, 16.5, 16.285714285714285)","(5.0, 6.2, 5.983333333333333)","(26.0, 40.0, 36.4)","(2.15, 2.48, 2.4858227848101264)"
11-01-2023 21:20:29.012367,"(3.7, 4.7, 4.6)","(71.0, 140.0, 137.0)","(31.0, 48.0, 46.529411764705884)","(7.0, 9.8, 9.65)","(11.0, 16.5, 15.9375)","(5.0, 6.2, 5.983333333333333)","(26.0, 40.0, 36.4)","(2.15, 2.5, 2.4862576687116564)"
11-01-2023 21:20:30.106247,"(3.7, 4.7, 4.608108108108108)","(71.0, 140.0, 137.0)","(31.0, 48.0, 46.529411764705884)","(7.0, 9.8, 9.65)","(11.0, 16.5, 15.576923076923077)","(5.0, 6.2, 5.977142857142858)","(26.0, 40.0, 36.4)","(2.15, 2.5, 2.50659793814433)"
11-01-2023 21:20:31.255763,"(3.7, 4.7, 4.59375)","(71.0, 140.0, 137.0)","(31.0, 48.0, 46.611111111111114)","(7.0, 9.6, 9.625)","(11.0, 16.5, 15.8)","(5.0, 6.2, 5.977142857142858)","(26.0, 40.0, 36.4)","(2.15, 2.52, 2.556153846153846)"
11-01-2023 21:20:32.427964,"(3.7, 4.6, 4.573684210526316)","(71.0, 140.0, 137.0)","(31.0, 48.0, 46.611111111111114)","(7.0, 9.8, 9.574193548387097)","(11.0, 16.0, 15.642857142857142)","(5.0, 6.2, 5.977142857142858)","(26.0, 40.0, 36.4)","(2.15, 2.56, 2.565)"
11-01-2023 21:20:33.524247,"(3.7, 4.5, 4.488095238095238)","(71.0, 140.0, 137.0)","(31.0, 48.0, 46.59154929577465)","(7.0, 10.0, 9.574193548387097)","(11.0, 16.5, 15.4)","(5.0, 6.2, 5.977142857142858)","(26.0, 40.0, 36.4)","(2.15, 2.58, 2.563728813559322)"
11-01-2023 21:20:34.996465,"(3.8, 4.6, 4.521428571428571)","(81.0, 140.0, 137.0)","(31.0, 48.0, 46.611111111111114)","(7.0, 10.0, 9.574193548387097)","(11.0, 16.5, 15.8)","(5.0, 6.2, 5.956250000000001)","(26.0, 40.0, 36.4)","(2.15, 2.58, 2.567586206896552)"
11-01-2023 21:20:36.241112,"(3.8, 4.6, 4.513725490196078)","(81.0, 140.0, 137.0)","(31.0, 48.0, 46.611111111111114)","(7.0, 10.0, 9.727272727272728)","(11.0, 16.0, 15.8)","(5.0, 6.2, 5.956250000000001)","(26.0, 40.0, 38.2)","(2.15, 2.58, 2.6091803278688523)"
11-01-2023 21:20:37.411659,"(3.8, 4.5, 4.484848484848485)","(81.0, 140.0, 137.0)","(31.0, 48.0, 46.611111111111114)","(7.0, 9.8, 9.727272727272728)","(11.0, 16.0, 15.6)","(5.0, 6.2, 5.956250000000001)","(26.0, 40.0, 38.333333333333336)","(2.15, 2.62, 2.5690909090909093)"
11-01-2023 21:20:38.595846,"(3.8, 4.5, 4.447619047619048)","(81.0, 140.0, 137.0)","(31.0, 48.0, 46.588235294117645)","(7.0, 9.8, 8.573333333333332)","(11.0, 16.5, 16.25)","(5.0, 6.2, 6.076470588235294)","(26.0, 40.0, 40.57142857142857)","(2.15, 2.58, 2.5982857142857143)"
11-01-2023 21:20:39.908011,"(3.8, 4.5, 4.435294117647059)","(81.0, 140.0, 137.35294117647058)","(31.0, 48.0, 46.588235294117645)","(7.0, 8.6, 8.55)","(11.0, 16.5, 16.25)","(5.0, 6.2, 6.223529411764706)","(26.0, 44.0, 37.333333333333336)","(2.15, 2.6, 2.618787878787879)"
11-01-2023 21:20:41.170753,"(3.8, 4.5, 4.424137931034483)","(81.0, 140.0, 137.35294117647058)","(31.0, 48.0, 46.588235294117645)","(7.0, 8.6, 8.085714285714285)","(11.0, 16.5, 16.25)","(5.0, 6.4, 6.23448275862069)","(26.0, 40.0, 37.333333333333336)","(2.15, 2.62, 2.6414285714285715)"
11-01-2023 21:20:42.431987,"(3.8, 4.5, 4.426666666666667)","(81.0, 140.0, 137.35294117647058)","(31.0, 48.0, 46.3448275862069)","(7.0, 8.2, 7.8933333333333335)","(11.0, 16.5, 16.125)","(5.0, 6.4, 6.254545454545455)","(26.0, 40.0, 36.44444444444444)","(2.15, 2.66, 2.657391304347826)"
11-01-2023 21:20:43.645546,"(3.8, 4.5, 4.4366666666666665)","(81.0, 140.0, 137.35294117647058)","(31.0, 48.0, 46.588235294117645)","(7.0, 8.0, 7.863636363636363)","(11.0, 16.5, 15.321428571428571)","(5.0, 6.4, 6.254545454545455)","(26.0, 40.0, 37.0)","(2.15, 2.66, 2.6764705882352944)"
11-01-2023 21:20:44.715478,"(3.8, 4.5, 4.426666666666667)","(81.0, 140.0, 137.56756756756758)","(31.0, 48.0, 46.588235294117645)","(7.0, 8.0, 7.863636363636363)","(11.0, 16.5, 15.3)","(5.0, 6.4, 6.254545454545455)","(26.0, 40.0, 38.666666666666664)","(2.15, 2.68, 2.6764705882352944)"
11-01-2023 21:20:45.710097,"(3.8, 4.5, 4.426666666666667)","(81.0, 140.0, 136.8421052631579)","(31.0, 48.0, 46.588235294117645)","(7.0, 8.0, 7.781818181818181)","(11.0, 16.5, 15.3)","(5.0, 6.4, 6.254545454545455)","(26.0, 42.0, 37.666666666666664)","(2.15, 2.68, 2.6875)"
11-01-2023 21:20:46.811096,"(3.8, 4.5, 4.424137931034483)","(81.0, 140.0, 136.8421052631579)","(31.0, 48.0, 46.588235294117645)","(7.0, 8.0, 7.781818181818181)","(11.0, 16.0, 15.75)","(5.0, 6.4, 6.254545454545455)","(26.0, 40.0, 39.333333333333336)","(2.15, 2.7, 2.671372549019608)"
11-01-2023 21:20:48.011626,"(3.8, 4.5, 4.424137931034483)","(81.0, 140.0, 136.8421052631579)","(31.0, 48.0, 46.3448275862069)","(7.0, 8.0, 7.714285714285714)","(11.0, 16.0, 15.785714285714286)","(5.0, 6.4, 6.264285714285714)","(26.0, 40.0, 39.333333333333336)","(2.15, 2.68, 2.6585185185185187)"
11-01-2023 21:20:49.240436,"(3.8, 4.5, 4.4437500000000005)","(81.0, 140.0, 136.8421052631579)","(31.0, 48.0, 46.3448275862069)","(7.0, 7.8, 7.733333333333333)","(11.0, 16.5, 15.863636363636363)","(5.0, 6.4, 6.5058823529411764)","(26.0, 40.0, 39.333333333333336)","(2.15, 2.68, 2.66)"
11-01-2023 21:20:50.464757,"(3.8, 4.5, 4.4375)","(81.0, 140.0, 136.8421052631579)","(31.0, 48.0, 46.3448275862069)","(7.0, 7.8, 7.733333333333333)","(11.0, 16.5, 15.916666666666666)","(5.0, 6.6, 6.5636363636363635)","(26.0, 42.0, 38.666666666666664)","(2.15, 2.68, 2.6533333333333333)"
11-01-2023 21:20:51.707822,"(3.8, 4.5, 4.431034482758621)","(81.0, 140.0, 136.8421052631579)","(31.0, 48.0, 46.3448275862069)","(7.0, 7.8, 7.692307692307692)","(11.0, 16.0, 15.631578947368421)","(5.0, 6.6, 6.478260869565218)","(26.0, 42.0, 38.666666666666664)","(2.15, 2.68, 2.6533333333333333)"
11-01-2023 21:20:52.882452,"(3.8, 4.5, 4.431034482758621)","(81.0, 140.0, 136.8421052631579)","(31.0, 48.0, 46.588235294117645)","(7.0, 7.8, 7.692307692307692)","(11.0, 16.5, 15.75)","(5.0, 6.6, 6.478260869565218)","(26.0, 42.0, 38.72727272727273)","(2.15, 2.68, 2.6519148936170214)"
11-01-2023 21:20:54.081264,"(3.8, 4.5, 4.431034482758621)","(81.0, 140.0, 136.8421052631579)","(31.0, 48.0, 47.111111111111114)","(7.0, 7.8, 7.733333333333333)","(11.0, 16.5, 15.75)","(5.0, 6.6, 6.478260869565218)","(26.0, 42.0, 38.18181818181818)","(2.2, 2.68, 2.6435714285714287)"
11-01-2023 21:20:55.192763,"(3.8, 4.5, 4.425000000000001)","(81.0, 140.0, 136.8421052631579)","(31.0, 55.0, 50.022222222222226)","(7.0, 7.8, 7.733333333333333)","(11.0, 16.5, 15.75)","(5.0, 6.6, 6.478260869565218)","(26.0, 40.0, 38.18181818181818)","(2.2, 2.66, 2.6435714285714287)"
11-01-2023 21:20:56.301433,"(3.8, 4.5, 4.4259259259259265)","(81.0, 140.0, 136.8421052631579)","(31.0, 55.0, 50.116279069767444)","(7.0, 7.8, 7.741176470588235)","(11.0, 16.5, 16.13157894736842)","(5.0, 6.6, 6.475)","(26.0, 40.0, 38.25)","(2.2, 2.64, 2.6366666666666667)"
11-01-2023 21:20:57.488767,"(3.8, 4.5, 4.4259259259259265)","(81.0, 140.0, 136.8421052631579)","(31.0, 55.0, 50.116279069767444)","(7.0, 7.8, 7.7176470588235295)","(11.0, 16.5, 15.947368421052632)","(5.0, 6.6, 6.475)","(26.0, 40.0, 38.25)","(2.2, 2.66, 2.6253333333333333)"
11-01-2023 21:20:58.680799,"(3.8, 4.5, 4.428571428571429)","(81.0, 140.0, 136.25)","(31.0, 55.0, 51.34146341463415)","(7.0, 7.8, 7.628571428571429)","(11.0, 16.5, 15.975)","(5.0, 6.6, 6.475)","(26.0, 40.0, 38.25)","(2.2, 2.66, 2.6220588235294118)"
11-01-2023 21:20:59.891015,"(3.8, 4.5, 4.4363636363636365)","(81.0, 140.0, 132.75862068965517)","(31.0, 55.0, 50.95238095238095)","(7.0, 7.8, 7.641666666666667)","(11.0, 16.5, 15.975)","(5.0, 6.6, 6.442105263157895)","(26.0, 40.0, 38.25)","(2.2, 2.66, 2.6294736842105264)"
11-01-2023 21:21:01.082337,"(3.8, 4.5, 4.446153846153846)","(81.0, 140.0, 132.75862068965517)","(31.0, 55.0, 51.02564102564102)","(7.0, 7.8, 7.675)","(11.0, 16.5, 15.975)","(5.0, 6.6, 6.442105263157895)","(26.0, 40.0, 38.25)","(2.2, 2.66, 2.6328)"
11-01-2023 21:21:02.333441,"(3.8, 4.5, 4.446153846153846)","(81.0, 110.0, 104.64285714285714)","(31.0, 55.0, 51.02564102564102)","(7.0, 8.0, 7.771428571428571)","(11.0, 16.5, 15.961538461538462)","(5.0, 6.6, 6.470588235294118)","(26.0, 40.0, 38.23529411764706)","(2.2, 2.66, 2.630666666666667)"
11-01-2023 21:21:03.571149,"(3.8, 4.5, 4.484375)","(81.0, 110.0, 105.16129032258064)","(31.0, 55.0, 47.2)","(7.0, 8.0, 7.771428571428571)","(11.0, 16.5, 16.15)","(5.0, 6.6, 6.50188679245283)","(26.0, 40.0, 36.666666666666664)","(2.2, 2.66, 2.6427586206896554)"
11-01-2023 21:21:04.799595,"(3.8, 4.5, 4.446341463414634)","(81.0, 110.0, 105.16129032258064)","(31.0, 48.0, 47.2)","(7.0, 8.0, 7.771428571428571)","(11.0, 16.5, 16.208333333333332)","(5.0, 6.6, 6.486666666666666)","(26.0, 38.0, 36.666666666666664)","(2.2, 2.66, 2.6476470588235297)"
11-01-2023 21:21:06.222364,"(3.8, 4.5, 4.456923076923077)","(81.0, 110.0, 105.16129032258064)","(31.0, 46.0, 45.714285714285715)","(7.0, 8.0, 7.771428571428571)","(11.0, 16.5, 16.181818181818183)","(5.0, 6.6, 6.508333333333333)","(26.0, 38.0, 36.25)","(2.2, 2.66, 2.651304347826087)"
11-01-2023 21:21:07.554688,"(3.8, 4.5, 4.446428571428571)","(81.0, 110.0, 103.88888888888889)","(31.0, 46.0, 45.714285714285715)","(7.0, 8.0, 7.771428571428571)","(11.0, 16.5, 16.181818181818183)","(5.0, 6.6, 6.505263157894737)","(26.0, 38.0, 36.2)","(2.2, 2.66, 2.634137931034483)"
11-01-2023 21:21:08.814822,"(3.8, 4.5, 4.453333333333333)","(81.0, 140.0, 104.44444444444444)","(31.0, 50.0, 45.69230769230769)","(7.0, 8.0, 7.765217391304348)","(11.0, 16.5, 16.181818181818183)","(5.0, 6.6, 6.49375)","(26.0, 38.0, 36.4)","(2.2, 2.64, 2.6470270270270273)"
11-01-2023 21:21:10.119943,"(3.8, 4.5, 4.4475)","(81.0, 140.0, 113.33333333333333)","(31.0, 46.0, 45.6)","(7.0, 8.0, 7.76)","(11.0, 16.5, 16.22)","(5.0, 6.6, 6.581818181818182)","(26.0, 38.0, 36.4)","(2.2, 2.66, 2.6444444444444444)"
11-01-2023 21:21:11.436649,"(3.8, 4.5, 4.485714285714286)","(81.0, 140.0, 113.75)","(31.0, 46.0, 43.15384615384615)","(7.0, 8.0, 7.338461538461539)","(11.0, 16.5, 16.363636363636363)","(5.0, 6.8, 6.536842105263158)","(26.0, 38.0, 36.4)","(2.2, 2.66, 2.6523076923076925)"
11-01-2023 21:21:12.781534,"(3.7, 4.6, 4.528260869565218)","(71.0, 140.0, 113.75)","(31.0, 48.0, 43.42857142857143)","(6.5, 7.4, 7.272727272727273)","(11.0, 17.0, 17.125)","(5.5, 6.8, 6.495652173913044)","(26.0, 38.0, 36.2)","(2.25, 2.66, 2.6563636363636367)"
11-01-2023 21:21:14.052483,"(3.7, 4.6, 4.546666666666667)","(71.0, 140.0, 113.75)","(31.0, 46.0, 43.23076923076923)","(6.5, 7.4, 7.2681818181818185)","(11.0, 17.5, 17.23913043478261)","(5.5, 6.6, 6.457534246575342)","(26.0, 38.0, 36.2)","(2.25, 2.66, 2.6690909090909094)"
11-01-2023 21:21:15.239043,"(3.7, 4.6, 4.568253968253968)","(71.0, 140.0, 113.75)","(31.0, 46.0, 43.23076923076923)","(6.5, 7.4, 7.215789473684211)","(11.0, 17.5, 17.166666666666668)","(5.5, 6.6, 6.472463768115942)","(26.0, 38.0, 36.4)","(2.25, 2.68, 2.676756756756757)"
11-01-2023 21:21:16.497507,"(3.7, 4.6, 4.56551724137931)","(71.0, 130.0, 120.0)","(31.0, 46.0, 42.625)","(6.5, 7.4, 7.217142857142857)","(11.0, 17.5, 17.14)","(5.5, 6.6, 6.4520547945205475)","(26.0, 38.0, 36.4)","(2.25, 2.68, 2.678048780487805)"
11-01-2023 21:21:17.725884,"(3.7, 4.6, 4.571014492753623)","(71.0, 130.0, 120.0)","(31.0, 46.0, 42.625)","(6.5, 7.4, 7.28)","(11.0, 17.5, 17.14)","(5.5, 6.6, 6.444155844155844)","(26.0, 38.0, 36.2)","(2.25, 2.68, 2.677058823529412)"
11-01-2023 21:21:18.901285,"(3.7, 4.6, 4.560526315789473)","(71.0, 130.0, 120.0)","(31.0, 46.0, 42.625)","(6.5, 7.4, 7.2)","(11.0, 17.5, 17.203703703703702)","(5.5, 6.6, 6.5285714285714285)","(26.0, 38.0, 37.666666666666664)","(2.25, 2.68, 2.6733333333333333)"
11-01-2023 21:21:19.985786,"(3.7, 4.6, 4.588333333333333)","(71.0, 140.0, 113.33333333333333)","(31.0, 46.0, 43.23076923076923)","(6.5, 7.2, 7.096551724137931)","(11.0, 17.5, 17.666666666666668)","(5.5, 6.6, 6.1692307692307695)","(26.0, 38.0, 41.714285714285715)","(2.25, 2.68, 2.734871794871795)"
11-01-2023 21:21:21.114157,"(3.7, 4.5, 4.475806451612903)","(71.0, 140.0, 113.75)","(31.0, 46.0, 43.81818181818182)","(6.5, 7.4, 7.064516129032258)","(11.0, 18.0, 17.916666666666668)","(5.5, 6.2, 6.140350877192983)","(26.0, 42.0, 43.5)","(2.25, 2.74, 2.71125)"
11-01-2023 21:21:22.288909,"(3.7, 4.5, 4.485882352941177)","(71.0, 140.0, 113.75)","(31.0, 46.0, 43.84615384615385)","(6.5, 7.4, 7.170588235294118)","(11.0, 18.0, 17.966666666666665)","(5.5, 6.4, 6.117948717948718)","(26.0, 44.0, 43.666666666666664)","(2.25, 2.72, 2.712727272727273)"
11-01-2023 21:21:23.544642,"(3.7, 4.6, 4.449418604651163)","(71.0, 140.0, 114.28571428571429)","(31.0, 46.0, 43.55555555555556)","(6.5, 7.4, 7.170588235294118)","(11.0, 18.0, 18.433333333333334)","(5.5, 6.2, 6.115151515151515)","(26.0, 46.0, 45.5)","(2.25, 2.72, 2.732727272727273)"
11-01-2023 21:21:24.778068,"(3.7, 4.5, 4.397674418604651)","(71.0, 140.0, 114.28571428571429)","(31.0, 46.0, 43.55555555555556)","(6.5, 7.4, 7.589010989010989)","(11.0, 18.5, 18.184210526315788)","(5.5, 6.2, 6.055813953488372)","(26.0, 46.0, 44.714285714285715)","(2.25, 2.74, 2.732727272727273)"
11-01-2023 21:21:26.105971,"(3.7, 4.4, 4.326666666666666)","(71.0, 140.0, 114.28571428571429)","(31.0, 46.0, 43.26315789473684)","(6.5, 7.6, 7.7207207207207205)","(11.0, 18.5, 17.954545454545453)","(5.5, 6.2, 6.05)","(26.0, 46.0, 44.285714285714285)","(2.25, 2.74, 2.730943396226415)"
11-01-2023 21:21:27.485862,"(3.7, 4.4, 4.308219178082192)","(71.0, 140.0, 114.28571428571429)","(31.0, 46.0, 43.26315789473684)","(6.5, 7.8, 7.625)","(11.0, 18.0, 18.06)","(5.5, 6.2, 6.082608695652174)","(26.0, 46.0, 43.77777777777778)","(2.25, 2.74, 2.7123076923076925)"
11-01-2023 21:21:28.662657,"(3.7, 4.3, 4.280681818181818)","(71.0, 140.0, 114.28571428571429)","(31.0, 46.0, 42.333333333333336)","(6.5, 7.8, 7.890909090909091)","(11.0, 18.5, 16.323529411764707)","(5.5, 6.2, 6.173684210526316)","(26.0, 46.0, 48.8)","(2.25, 2.72, 2.725074626865672)"
11-01-2023 21:21:29.868231,"(3.7, 4.3, 4.277922077922078)","(71.0, 140.0, 114.28571428571429)","(31.0, 46.0, 42.333333333333336)","(6.5, 8.0, 7.748717948717949)","(11.0, 16.5, 16.314814814814813)","(5.5, 6.2, 6.15609756097561)","(26.0, 50.0, 48.285714285714285)","(2.25, 2.74, 2.7371428571428575)"
11-01-2023 21:21:31.033374,"(3.7, 4.3, 4.263414634146342)","(71.0, 140.0, 114.28571428571429)","(31.0, 46.0, 42.285714285714285)","(6.5, 7.8, 7.741176470588235)","(11.0, 16.5, 16.272727272727273)","(5.5, 6.2, 6.163265306122449)","(26.0, 50.0, 43.69230769230769)","(2.25, 2.74, 2.7501075268817203)"
11-01-2023 21:21:32.234636,"(3.7, 4.3, 4.268421052631579)","(71.0, 140.0, 114.28571428571429)","(31.0, 46.0, 42.1)","(6.5, 7.8, 7.690322580645161)","(11.0, 16.5, 16.314814814814813)","(5.5, 6.2, 6.084102564102564)","(26.0, 46.0, 43.88235294117647)","(2.25, 2.76, 2.7412765957446807)"
11-01-2023 21:21:33.487329,"(3.7, 4.3, 4.259420289855073)","(71.0, 140.0, 114.28571428571429)","(31.0, 46.0, 42.526315789473685)","(6.5, 7.8, 7.6755555555555555)","(11.0, 16.5, 16.321428571428573)","(5.5, 6.4, 6.110798122065728)","(26.0, 46.0, 44.36363636363636)","(2.25, 2.76, 2.737872340425532)"
11-01-2023 21:21:34.862004,"(3.7, 4.3, 4.24)","(71.0, 140.0, 114.28571428571429)","(31.0, 46.0, 42.1)","(6.5, 7.8, 7.678260869565217)","(11.0, 16.5, 16.25)","(5.5, 6.4, 6.2214285714285715)","(26.0, 46.0, 43.666666666666664)","(2.25, 2.74, 2.7181818181818183)"
11-01-2023 21:21:36.200322,"(3.7, 4.3, 4.24)","(71.0, 140.0, 127.14285714285714)","(31.0, 46.0, 43.0)","(6.5, 7.8, 7.5870129870129865)","(11.0, 16.5, 16.333333333333332)","(5.5, 6.4, 6.211111111111111)","(26.0, 46.0, 45.84615384615385)","(2.25, 2.74, 2.7294117647058824)"
11-01-2023 21:21:37.641060,"(3.7, 4.3, 4.282539682539682)","(71.0, 140.0, 123.63636363636364)","(31.0, 46.0, 42.25)","(6.5, 7.6, 7.577272727272727)","(11.0, 16.5, 16.15625)","(5.5, 6.4, 6.214906832298137)","(26.0, 50.0, 46.666666666666664)","(2.25, 2.74, 2.7300000000000004)"
11-01-2023 21:21:39.239338,"(3.7, 4.4, 4.242857142857143)","(71.0, 140.0, 128.0)","(31.0, 46.0, 42.16)","(6.5, 7.6, 7.484210526315789)","(11.0, 16.5, 16.4)","(5.5, 6.4, 6.216216216216217)","(26.0, 50.0, 50.2)","(2.25, 2.74, 2.720425531914894)"
11-01-2023 21:21:40.699373,"(3.7, 4.3, 4.2375)","(71.0, 140.0, 127.27272727272727)","(31.0, 46.0, 42.30769230769231)","(6.5, 7.6, 7.526315789473684)","(11.0, 17.0, 16.62962962962963)","(5.5, 6.4, 6.216216216216217)","(26.0, 55.0, 49.5)","(2.25, 2.74, 2.7303225806451614)"
11-01-2023 21:21:42.242374,"(3.7, 4.3, 4.234883720930233)","(71.0, 140.0, 122.5)","(31.0, 46.0, 42.266666666666666)","(6.5, 7.6, 7.579591836734694)","(11.0, 17.0, 16.6875)","(5.5, 6.4, 6.1008547008547005)","(26.0, 50.0, 48.333333333333336)","(2.25, 2.74, 2.727222222222222)"
11-01-2023 21:21:43.601365,"(3.6, 4.3, 4.2)","(81.0, 140.0, 128.46153846153845)","(31.0, 46.0, 46.15384615384615)","(6.5, 7.6, 7.81639344262295)","(11.0, 17.0, 14.833333333333334)","(5.5, 6.2, 6.23483870967742)","(31.0, 50.0, 43.55555555555556)","(2.25, 2.74, 2.796)"
11-01-2023 21:21:44.888355,"(3.6, 4.2, 4.175)","(81.0, 140.0, 136.0)","(31.0, 48.0, 46.15384615384615)","(6.5, 8.0, 7.733333333333333)","(11.0, 15.0, 14.879310344827585)","(5.5, 6.4, 6.093413173652695)","(31.0, 44.0, 43.76470588235294)","(2.25, 2.8, 2.7748936170212763)"
11-01-2023 21:21:46.187975,"(3.6, 4.5, 4.22608695652174)","(81.0, 140.0, 130.9090909090909)","(31.0, 48.0, 46.0)","(6.5, 7.8, 7.729411764705882)","(11.0, 15.5, 15.058823529411764)","(5.5, 6.4, 6.103448275862069)","(31.0, 44.0, 44.17391304347826)","(2.25, 2.78, 2.7494117647058824)"
11-01-2023 21:21:47.511246,"(3.6, 4.3, 4.277777777777778)","(81.0, 150.0, 136.0)","(31.0, 48.0, 43.411764705882355)","(6.5, 7.8, 7.742857142857143)","(11.0, 15.5, 15.277777777777779)","(5.5, 6.4, 6.18)","(31.0, 46.0, 43.92307692307692)","(2.25, 2.76, 2.7630769230769228)"
11-01-2023 21:21:48.779940,"(3.6, 4.3, 4.277777777777778)","(81.0, 150.0, 132.0)","(31.0, 46.0, 43.1764705882353)","(6.5, 7.8, 7.75)","(11.0, 15.5, 15.307692307692308)","(5.5, 6.2, 5.992727272727273)","(31.0, 46.0, 44.36363636363636)","(2.25, 2.78, 2.7686486486486483)"
11-01-2023 21:21:50.062631,"(3.6, 4.4, 4.3021276595744675)","(81.0, 150.0, 132.0)","(31.0, 46.0, 46.0)","(6.5, 8.0, 7.748314606741573)","(11.0, 16.0, 15.392857142857142)","(5.5, 6.0, 6.087719298245614)","(31.0, 46.0, 45.6)","(2.25, 2.78, 2.791044776119403)"
11-01-2023 21:21:51.387643,"(3.6, 4.3, 4.278048780487805)","(81.0, 150.0, 133.63636363636363)","(31.0, 48.0, 52.30769230769231)","(6.5, 8.0, 7.741935483870968)","(11.0, 16.0, 15.631578947368421)","(5.5, 6.2, 6.0950819672131145)","(31.0, 46.0, 44.11764705882353)","(2.25, 2.8, 2.76)"
11-01-2023 21:21:52.699315,"(3.6, 4.3, 4.397101449275363)","(81.0, 150.0, 138.0)","(31.0, 55.0, 51.1764705882353)","(6.5, 8.0, 7.749629629629629)","(11.0, 16.0, 15.714285714285714)","(5.5, 6.2, 6.111475409836066)","(31.0, 48.0, 44.526315789473685)","(2.3, 2.78, 2.6965079365079365)"
11-01-2023 21:21:54.036181,"(3.6, 4.4, 4.425000000000001)","(81.0, 150.0, 141.42857142857142)","(31.0, 55.0, 50.42307692307692)","(6.5, 8.0, 7.744)","(11.0, 16.5, 15.154761904761905)","(5.5, 6.2, 6.086206896551724)","(31.0, 48.0, 42.8235294117647)","(2.3, 2.72, 2.682727272727273)"
11-01-2023 21:21:55.504260,"(3.6, 4.5, 4.470588235294118)","(81.0, 150.0, 144.54545454545453)","(31.0, 55.0, 50.592592592592595)","(6.5, 8.0, 7.807017543859649)","(11.0, 15.5, 15.382352941176471)","(5.5, 6.2, 6.03921568627451)","(31.0, 44.0, 42.8235294117647)","(2.3, 2.7, 2.671851851851852)"
11-01-2023 21:21:56.818884,"(3.6, 4.5, 4.51566265060241)","(81.0, 150.0, 147.14285714285714)","(31.0, 55.0, 49.64705882352941)","(6.5, 8.0, 7.803636363636364)","(11.0, 16.0, 14.104166666666666)","(5.5, 6.2, 6.054054054054054)","(31.0, 44.0, 42.18181818181818)","(2.3, 2.7, 2.6995081967213115)"
11-01-2023 21:21:58.197270,"(3.6, 4.6, 4.51025641025641)","(81.0, 150.0, 147.14285714285714)","(31.0, 55.0, 49.64705882352941)","(6.5, 8.0, 7.813207547169811)","(11.0, 14.5, 15.0)","(5.5, 6.2, 6.018918918918919)","(31.0, 44.0, 42.46153846153846)","(2.3, 2.7, 2.7025)"
11-01-2023 21:21:59.539805,"(3.6, 4.6, 4.58984375)","(81.0, 150.0, 147.6)","(31.0, 50.0, 49.26315789473684)","(6.5, 8.0, 7.735526315789474)","(11.0, 15.5, 15.130434782608695)","(5.5, 6.2, 5.95390625)","(31.0, 44.0, 46.666666666666664)","(2.3, 2.72, 2.7300000000000004)"
11-01-2023 21:22:00.870786,"(3.6, 4.5, 4.435483870967742)","(81.0, 150.0, 146.36363636363637)","(31.0, 50.0, 49.84615384615385)","(6.5, 8.0, 7.766355140186915)","(11.0, 15.5, 14.984848484848484)","(5.5, 6.2, 6.228070175438597)","(31.0, 48.0, 46.125)","(2.3, 2.74, 2.722702702702703)"
