,Artistic Humma,Weasel Nz,Im Isabella,Feel The Thrill,Matai Reactor,Schooby,My Ultimate Heston,Rafferty Delights,Office Bad Boy
11-01-2023 20:45:28.710801,"(101.0, 480.0, 412.5)","(11.0, 99999, 99990)","(41.0, 110.0, 66.0)","(10.0, 14.5, 12.933333333333334)","(2.2, 3.25, 3.1266666666666665)","(3.8, 5.0, 4.933333333333334)","(7.0, 10.5, 10.05)","(20.0, 38.0, 28.0)","(5.5, 7.6, 7.04)"
11-01-2023 20:45:30.137294,"(101.0, 480.0, 412.5)","(11.0, 99999, 99990)","(41.0, 110.0, 66.0)","(10.0, 14.5, 12.933333333333334)","(2.2, 3.25, 3.1266666666666665)","(3.8, 5.0, 4.933333333333334)","(7.0, 10.5, 10.05)","(20.0, 38.0, 28.0)","(5.5, 7.6, 6.75)"
11-01-2023 20:45:31.630462,"(101.0, 480.0, 412.5)","(11.0, 99999, 99990)","(41.0, 110.0, 66.0)","(10.0, 14.5, 12.933333333333334)","(2.2, 3.25, 3.1266666666666665)","(3.8, 5.0, 4.933333333333334)","(7.0, 10.5, 10.05)","(20.0, 38.0, 28.0)","(5.5, 7.6, 6.75)"
11-01-2023 20:45:32.971491,"(101.0, 480.0, 412.5)","(11.0, 99999, 99990)","(41.0, 110.0, 66.0)","(10.0, 14.5, 12.933333333333334)","(2.2, 3.25, 3.1266666666666665)","(3.8, 5.0, 4.933333333333334)","(7.0, 10.5, 10.05)","(20.0, 38.0, 28.0)","(5.5, 7.6, 6.75)"
11-01-2023 20:45:34.397269,"(101.0, 480.0, 412.5)","(11.0, 99999, 99990)","(41.0, 110.0, 66.0)","(10.0, 14.5, 12.933333333333334)","(2.2, 3.25, 3.1266666666666665)","(3.8, 5.0, 4.933333333333334)","(7.0, 10.5, 10.05)","(20.0, 38.0, 28.0)","(5.5, 7.6, 6.75)"
11-01-2023 20:45:35.797374,"(101.0, 480.0, 412.5)","(11.0, 99999, 99990)","(41.0, 110.0, 66.0)","(10.0, 14.5, 12.933333333333334)","(2.2, 3.25, 3.1266666666666665)","(3.8, 5.0, 4.933333333333334)","(7.0, 10.5, 10.05)","(20.0, 38.0, 28.0)","(5.5, 7.6, 6.75)"
11-01-2023 20:45:37.268500,"(101.0, 480.0, 412.5)","(11.0, 99999, 99990)","(41.0, 110.0, 66.0)","(10.0, 14.5, 13.214285714285715)","(2.2, 3.25, 3.1266666666666665)","(3.8, 5.0, 4.933333333333334)","(7.0, 10.5, 10.05)","(20.0, 38.0, 28.0)","(5.5, 7.6, 6.75)"
11-01-2023 20:45:38.656108,"(101.0, 480.0, 412.5)","(11.0, 99999, 99990)","(41.0, 110.0, 66.0)","(10.0, 14.5, 13.214285714285715)","(2.2, 3.25, 3.1266666666666665)","(3.8, 5.0, 4.933333333333334)","(7.0, 10.5, 10.05)","(20.0, 38.0, 28.0)","(5.5, 7.6, 6.96)"
11-01-2023 20:45:40.026071,"(101.0, 480.0, 412.5)","(11.0, 99999, 99990)","(41.0, 110.0, 66.0)","(10.0, 14.5, 13.214285714285715)","(2.2, 3.25, 3.1266666666666665)","(3.8, 5.0, 4.933333333333334)","(7.0, 10.5, 10.05)","(20.0, 38.0, 28.0)","(5.5, 7.6, 6.96)"
11-01-2023 20:45:41.493516,"(101.0, 480.0, 412.5)","(11.0, 99999, 99990)","(41.0, 110.0, 66.0)","(10.0, 14.5, 13.214285714285715)","(2.2, 3.25, 3.1266666666666665)","(3.8, 5.0, 4.933333333333334)","(7.0, 10.5, 10.05)","(20.0, 38.0, 28.0)","(5.5, 7.6, 7.133333333333333)"
11-01-2023 20:45:42.957890,"(101.0, 480.0, 412.5)","(11.0, 99999, 99990)","(41.0, 110.0, 66.0)","(10.0, 14.5, 12.5)","(2.2, 3.25, 3.085)","(3.8, 5.0, 4.933333333333334)","(7.0, 10.5, 10.05)","(20.0, 38.0, 28.0)","(5.5, 7.6, 7.133333333333333)"
11-01-2023 20:45:44.409103,"(101.0, 480.0, 412.5)","(11.0, 99999, 99990)","(41.0, 110.0, 77.0)","(10.0, 14.5, 12.5)","(2.2, 3.25, 3.085)","(3.8, 5.0, 4.933333333333334)","(7.0, 10.5, 10.05)","(20.0, 38.0, 28.0)","(5.5, 7.6, 7.133333333333333)"
11-01-2023 20:45:45.838229,"(101.0, 480.0, 412.5)","(11.0, 99999, 99990)","(41.0, 110.0, 77.0)","(10.0, 14.5, 12.5)","(2.2, 3.25, 3.085)","(3.8, 5.0, 4.933333333333334)","(7.0, 10.5, 10.05)","(20.0, 38.0, 28.0)","(5.5, 7.6, 7.133333333333333)"
11-01-2023 20:45:47.212913,"(101.0, 480.0, 412.5)","(11.0, 99999, 99990)","(41.0, 110.0, 77.0)","(10.0, 14.5, 12.5)","(2.2, 3.25, 3.085)","(3.8, 5.0, 4.933333333333334)","(7.0, 10.5, 10.05)","(20.0, 38.0, 28.0)","(5.5, 7.6, 7.133333333333333)"
11-01-2023 20:45:48.630537,"(101.0, 480.0, 412.5)","(11.0, 99999, 99990)","(41.0, 110.0, 77.0)","(10.0, 14.5, 12.5)","(2.2, 3.25, 3.085)","(3.8, 5.0, 4.933333333333334)","(7.0, 10.5, 10.65)","(20.0, 38.0, 28.0)","(5.5, 7.6, 7.1)"
11-01-2023 20:45:50.014672,"(101.0, 480.0, 412.5)","(11.0, 99999, 99990)","(41.0, 110.0, 83.6)","(10.0, 14.5, 12.5)","(2.2, 3.25, 3.085)","(3.8, 5.0, 4.933333333333334)","(7.0, 11.0, 10.65)","(20.0, 38.0, 28.0)","(5.5, 7.8, 7.266666666666667)"
11-01-2023 20:45:51.403895,"(101.0, 480.0, 412.5)","(11.0, 99999, 99990)","(41.0, 110.0, 83.6)","(10.0, 14.5, 12.5)","(2.2, 3.25, 3.085)","(3.8, 5.0, 4.933333333333334)","(7.0, 11.0, 10.65)","(20.0, 38.0, 28.0)","(5.5, 7.8, 7.266666666666667)"
11-01-2023 20:45:52.802371,"(101.0, 480.0, 412.5)","(11.0, 99999, 99990)","(41.0, 110.0, 83.6)","(10.0, 14.5, 12.5)","(2.2, 3.25, 3.085)","(3.8, 5.0, 4.933333333333334)","(7.0, 11.0, 10.65)","(20.0, 38.0, 28.0)","(5.5, 7.8, 7.266666666666667)"
11-01-2023 20:45:54.253277,"(101.0, 480.0, 412.5)","(11.0, 99999, 99990)","(41.0, 110.0, 83.6)","(10.0, 14.5, 12.5)","(2.2, 3.25, 3.118)","(3.8, 5.0, 4.933333333333334)","(7.0, 11.0, 10.65)","(20.0, 38.0, 28.0)","(5.5, 7.8, 7.266666666666667)"
11-01-2023 20:45:55.644918,"(101.0, 480.0, 412.5)","(11.0, 99999, 99990)","(41.0, 110.0, 83.6)","(10.0, 14.5, 12.5)","(2.2, 3.25, 3.118)","(3.8, 5.0, 4.933333333333334)","(7.0, 11.0, 10.65)","(20.0, 38.0, 28.0)","(5.5, 7.8, 7.266666666666667)"
11-01-2023 20:45:57.143755,"(101.0, 480.0, 412.5)","(11.0, 99999, 99990)","(41.0, 110.0, 83.6)","(10.0, 14.5, 12.5)","(2.2, 3.25, 3.2640000000000002)","(3.8, 5.0, 4.933333333333334)","(7.0, 11.0, 10.65)","(20.0, 38.0, 28.0)","(5.5, 7.8, 7.266666666666667)"
11-01-2023 20:45:58.649523,"(101.0, 480.0, 412.5)","(11.0, 99999, 99990)","(41.0, 110.0, 83.6)","(10.0, 14.5, 12.5)","(2.2, 3.35, 2.96)","(3.8, 5.0, 4.933333333333334)","(7.0, 11.0, 10.65)","(20.0, 38.0, 28.0)","(5.5, 7.8, 7.266666666666667)"
11-01-2023 20:46:00.030821,"(101.0, 480.0, 412.5)","(11.0, 99999, 99990)","(41.0, 110.0, 83.6)","(10.0, 14.5, 12.5)","(2.2, 3.4, 2.96)","(3.8, 5.0, 4.933333333333334)","(7.0, 11.0, 10.65)","(20.0, 38.0, 28.0)","(5.5, 7.8, 7.266666666666667)"
11-01-2023 20:46:01.474222,"(101.0, 480.0, 412.5)","(11.0, 99999, 99990)","(41.0, 110.0, 83.6)","(10.0, 14.5, 12.5)","(2.2, 3.4, 2.96)","(3.8, 5.0, 4.933333333333334)","(7.0, 11.0, 10.65)","(20.0, 38.0, 28.0)","(5.5, 7.8, 7.266666666666667)"
11-01-2023 20:46:02.888699,"(101.0, 480.0, 412.5)","(11.0, 99999, 99990)","(41.0, 110.0, 83.6)","(10.0, 14.5, 12.5)","(2.2, 3.4, 3.0428571428571427)","(3.8, 5.0, 4.933333333333334)","(7.0, 11.0, 10.65)","(20.0, 38.0, 28.0)","(5.5, 7.8, 7.266666666666667)"
11-01-2023 20:46:04.302123,"(101.0, 480.0, 412.5)","(11.0, 99999, 99990)","(41.0, 110.0, 83.6)","(10.0, 14.5, 12.5)","(2.2, 3.35, 3.1733333333333333)","(3.8, 5.0, 4.933333333333334)","(7.0, 11.0, 10.65)","(20.0, 38.0, 28.0)","(5.5, 7.8, 7.266666666666667)"
11-01-2023 20:46:05.713322,"(101.0, 480.0, 412.5)","(11.0, 99999, 99990)","(41.0, 110.0, 91.71428571428571)","(10.0, 14.5, 12.5)","(2.2, 3.3, 3.1733333333333333)","(3.8, 5.0, 4.933333333333334)","(7.0, 11.0, 10.65)","(20.0, 38.0, 28.0)","(5.5, 7.8, 7.266666666666667)"
11-01-2023 20:46:07.068106,"(101.0, 480.0, 412.5)","(11.0, 99999, 99990)","(41.0, 110.0, 94.0)","(10.0, 14.5, 12.5)","(2.2, 3.3, 3.1733333333333333)","(3.8, 5.0, 4.933333333333334)","(7.0, 11.0, 10.65)","(20.0, 38.0, 28.0)","(5.5, 7.8, 7.266666666666667)"
11-01-2023 20:46:08.483298,"(101.0, 480.0, 412.5)","(11.0, 99999, 99990)","(41.0, 110.0, 94.0)","(10.0, 14.5, 12.5)","(2.2, 3.3, 3.1733333333333333)","(3.8, 5.0, 4.933333333333334)","(7.0, 11.0, 10.65)","(20.0, 38.0, 28.0)","(5.5, 7.8, 7.266666666666667)"
11-01-2023 20:46:09.840103,"(101.0, 480.0, 412.5)","(11.0, 99999, 99990)","(41.0, 110.0, 94.0)","(10.0, 14.5, 12.5)","(2.2, 3.3, 3.0428571428571427)","(3.8, 5.0, 4.933333333333334)","(7.0, 11.0, 10.65)","(20.0, 38.0, 28.0)","(5.5, 7.8, 7.266666666666667)"
11-01-2023 20:46:11.247050,"(101.0, 480.0, 412.5)","(11.0, 99999, 99990)","(41.0, 110.0, 94.0)","(10.0, 14.5, 12.5)","(2.2, 3.35, 3.0428571428571427)","(3.8, 5.0, 4.933333333333334)","(7.0, 11.0, 10.65)","(20.0, 38.0, 28.0)","(5.5, 7.8, 7.266666666666667)"
11-01-2023 20:46:12.575542,"(101.0, 480.0, 402.85714285714283)","(11.0, 99999, 99990)","(41.0, 110.0, 94.0)","(10.0, 14.5, 12.5)","(2.2, 3.35, 3.0428571428571427)","(3.8, 5.0, 4.933333333333334)","(7.0, 11.0, 10.65)","(20.0, 38.0, 28.0)","(5.5, 7.8, 7.266666666666667)"
11-01-2023 20:46:13.948402,"(101.0, 480.0, 402.85714285714283)","(11.0, 99999, 99990)","(41.0, 110.0, 94.0)","(10.0, 14.5, 12.5)","(2.2, 3.35, 3.0428571428571427)","(3.8, 5.0, 4.933333333333334)","(7.0, 11.0, 10.65)","(20.0, 38.0, 28.0)","(5.5, 7.8, 7.266666666666667)"
11-01-2023 20:46:15.290803,"(101.0, 480.0, 402.85714285714283)","(11.0, 99999, 99990)","(41.0, 110.0, 94.0)","(10.0, 14.5, 12.5)","(2.2, 3.35, 3.0428571428571427)","(3.8, 5.0, 4.933333333333334)","(7.0, 11.0, 10.65)","(20.0, 38.0, 28.0)","(5.5, 7.8, 7.266666666666667)"
11-01-2023 20:46:16.696280,"(101.0, 480.0, 402.85714285714283)","(11.0, 99999, 99990)","(41.0, 110.0, 94.0)","(10.0, 14.5, 12.5)","(2.2, 3.35, 3.1733333333333333)","(3.8, 5.0, 4.933333333333334)","(7.0, 11.0, 10.65)","(20.0, 38.0, 28.0)","(5.5, 7.8, 7.266666666666667)"
11-01-2023 20:46:18.177575,"(101.0, 480.0, 402.85714285714283)","(11.0, 99999, 99990)","(41.0, 110.0, 94.0)","(10.0, 14.5, 12.5)","(2.2, 3.3, 3.1733333333333333)","(3.8, 5.0, 4.933333333333334)","(7.0, 11.0, 10.65)","(20.0, 38.0, 28.0)","(5.5, 7.8, 7.266666666666667)"
11-01-2023 20:46:19.684698,"(101.0, 480.0, 402.85714285714283)","(11.0, 99999, 99990)","(41.0, 110.0, 94.0)","(10.0, 14.5, 12.5)","(2.2, 3.3, 3.1733333333333333)","(3.8, 5.0, 4.933333333333334)","(7.0, 11.0, 10.65)","(20.0, 38.0, 28.0)","(5.5, 7.8, 7.266666666666667)"
11-01-2023 20:46:21.177274,"(101.0, 480.0, 402.85714285714283)","(11.0, 99999, 99990)","(41.0, 110.0, 67.33333333333333)","(10.0, 14.5, 12.5)","(2.2, 3.3, 3.1733333333333333)","(3.8, 5.0, 4.933333333333334)","(7.0, 11.0, 10.65)","(20.0, 38.0, 28.0)","(5.5, 7.8, 7.16)"
11-01-2023 20:46:22.867879,"(101.0, 480.0, 402.85714285714283)","(11.0, 99999, 99990)","(41.0, 110.0, 67.33333333333333)","(10.0, 14.5, 12.5)","(2.2, 3.3, 3.0428571428571427)","(3.8, 5.0, 4.933333333333334)","(7.0, 11.0, 10.65)","(20.0, 38.0, 28.0)","(5.5, 7.8, 7.1)"
11-01-2023 20:46:24.322520,"(101.0, 480.0, 402.85714285714283)","(11.0, 99999, 99990)","(41.0, 110.0, 67.33333333333333)","(10.0, 14.5, 12.5)","(2.2, 3.35, 3.0428571428571427)","(3.8, 5.0, 4.933333333333334)","(7.0, 11.0, 10.65)","(20.0, 38.0, 28.0)","(5.5, 7.8, 7.1)"
11-01-2023 20:46:25.718254,"(101.0, 480.0, 402.85714285714283)","(11.0, 99999, 99990)","(41.0, 110.0, 67.33333333333333)","(10.0, 14.5, 12.5)","(2.2, 3.35, 3.1733333333333333)","(3.8, 5.0, 4.933333333333334)","(7.0, 11.0, 10.65)","(20.0, 38.0, 28.0)","(5.5, 7.8, 7.1)"
11-01-2023 20:46:27.035986,"(101.0, 480.0, 402.85714285714283)","(11.0, 99999, 99990)","(41.0, 110.0, 67.33333333333333)","(10.0, 14.5, 12.5)","(2.2, 3.3, 3.1733333333333333)","(3.8, 5.0, 4.933333333333334)","(7.0, 11.0, 10.65)","(20.0, 38.0, 28.0)","(5.5, 7.8, 7.1)"
11-01-2023 20:46:28.376958,"(101.0, 480.0, 402.85714285714283)","(11.0, 99999, 99990)","(41.0, 110.0, 67.33333333333333)","(10.0, 14.5, 12.5)","(2.2, 3.3, 3.1733333333333333)","(3.8, 5.0, 4.933333333333334)","(7.0, 11.0, 10.65)","(20.0, 38.0, 30.0)","(5.5, 7.8, 7.1)"
11-01-2023 20:46:29.893447,"(101.0, 480.0, 402.85714285714283)","(11.0, 99999, 99990)","(41.0, 110.0, 67.33333333333333)","(10.0, 14.5, 12.5)","(2.2, 3.3, 3.1733333333333333)","(3.8, 5.0, 4.933333333333334)","(7.0, 11.0, 10.65)","(20.0, 38.0, 30.0)","(5.5, 7.8, 7.1)"
11-01-2023 20:46:31.407454,"(101.0, 480.0, 402.85714285714283)","(11.0, 99999, 99990)","(41.0, 110.0, 67.33333333333333)","(10.0, 14.5, 12.5)","(2.2, 3.3, 3.1733333333333333)","(3.8, 5.0, 4.933333333333334)","(7.0, 11.0, 10.65)","(20.0, 38.0, 30.0)","(5.5, 7.8, 7.066666666666667)"
11-01-2023 20:46:32.740729,"(101.0, 480.0, 402.85714285714283)","(11.0, 99999, 99990)","(41.0, 110.0, 67.33333333333333)","(10.0, 14.5, 12.5)","(2.2, 3.3, 3.1733333333333333)","(3.8, 5.0, 4.933333333333334)","(7.0, 11.0, 10.65)","(20.0, 38.0, 30.0)","(5.5, 7.4, 6.9)"
11-01-2023 20:46:34.166820,"(101.0, 480.0, 402.85714285714283)","(11.0, 99999, 99990)","(41.0, 110.0, 67.33333333333333)","(10.0, 14.5, 12.5)","(2.2, 3.3, 3.1733333333333333)","(3.8, 5.0, 4.933333333333334)","(7.0, 11.0, 10.65)","(20.0, 38.0, 30.0)","(5.5, 7.4, 6.9)"
11-01-2023 20:46:35.640100,"(101.0, 480.0, 402.85714285714283)","(11.0, 99999, 99990)","(41.0, 110.0, 67.33333333333333)","(10.0, 14.5, 12.5)","(2.2, 3.3, 3.1733333333333333)","(3.8, 5.0, 4.933333333333334)","(7.0, 11.0, 10.65)","(20.0, 38.0, 30.0)","(5.5, 7.4, 6.9)"
11-01-2023 20:46:37.066654,"(101.0, 480.0, 402.85714285714283)","(11.0, 99999, 99990)","(41.0, 110.0, 67.33333333333333)","(10.0, 14.5, 12.5)","(2.2, 3.3, 3.1733333333333333)","(3.8, 5.0, 4.933333333333334)","(7.0, 11.0, 10.65)","(20.0, 38.0, 30.0)","(5.5, 7.4, 6.9)"
11-01-2023 20:46:38.460066,"(101.0, 480.0, 402.85714285714283)","(11.0, 99999, 99990)","(41.0, 110.0, 67.33333333333333)","(10.0, 14.5, 12.5)","(2.2, 3.3, 3.1733333333333333)","(3.8, 5.0, 4.933333333333334)","(7.0, 11.0, 10.65)","(20.0, 38.0, 30.0)","(5.5, 7.4, 6.9)"
11-01-2023 20:46:39.988151,"(101.0, 480.0, 402.85714285714283)","(11.0, 99999, 99990)","(41.0, 110.0, 67.33333333333333)","(10.0, 14.5, 12.5)","(2.2, 3.3, 3.1733333333333333)","(3.8, 5.0, 4.933333333333334)","(7.0, 11.0, 10.65)","(20.0, 38.0, 30.0)","(5.5, 7.4, 6.9)"
11-01-2023 20:46:41.410335,"(101.0, 480.0, 402.85714285714283)","(11.0, 99999, 99990)","(41.0, 110.0, 67.33333333333333)","(10.0, 14.5, 12.5)","(2.2, 3.3, 3.1733333333333333)","(3.8, 5.0, 4.933333333333334)","(7.0, 11.0, 10.65)","(20.0, 38.0, 30.0)","(5.5, 7.4, 6.9)"
11-01-2023 20:46:42.816948,"(101.0, 480.0, 402.85714285714283)","(11.0, 99999, 99990)","(41.0, 110.0, 67.33333333333333)","(10.0, 14.5, 12.5)","(2.15, 3.3, 3.1733333333333333)","(3.8, 5.0, 4.933333333333334)","(7.0, 11.0, 10.65)","(21.0, 38.0, 30.0)","(6.0, 7.4, 6.9)"
11-01-2023 20:46:44.177391,"(101.0, 480.0, 402.85714285714283)","(11.0, 99999, 99990)","(41.0, 110.0, 67.33333333333333)","(10.0, 14.5, 12.5)","(2.15, 3.3, 3.1733333333333333)","(3.8, 5.0, 4.85)","(7.0, 11.0, 10.65)","(21.0, 38.0, 30.0)","(6.0, 7.4, 6.9)"
11-01-2023 20:46:45.586907,"(101.0, 480.0, 402.85714285714283)","(11.0, 99999, 99990)","(41.0, 110.0, 67.33333333333333)","(10.0, 14.5, 13.1)","(2.15, 3.3, 3.1733333333333333)","(3.8, 5.0, 4.76)","(7.0, 11.0, 10.65)","(21.0, 38.0, 30.0)","(6.0, 7.4, 6.9)"
11-01-2023 20:46:47.022163,"(101.0, 480.0, 402.85714285714283)","(11.0, 99999, 99990)","(41.0, 110.0, 67.33333333333333)","(10.0, 14.5, 13.1)","(2.15, 3.3, 3.1733333333333333)","(3.8, 5.0, 4.76)","(7.0, 11.0, 10.65)","(21.0, 38.0, 30.0)","(6.0, 7.4, 6.9)"
11-01-2023 20:46:48.348372,"(101.0, 480.0, 402.85714285714283)","(11.0, 99999, 99990)","(41.0, 110.0, 67.33333333333333)","(10.0, 14.5, 13.1)","(2.15, 3.3, 3.1733333333333333)","(3.8, 5.0, 4.76)","(7.0, 11.0, 10.65)","(21.0, 38.0, 30.0)","(6.0, 7.4, 6.9)"
11-01-2023 20:46:49.788688,"(101.0, 480.0, 402.85714285714283)","(11.0, 99999, 99990)","(41.0, 110.0, 67.33333333333333)","(10.0, 14.5, 13.357142857142858)","(2.15, 3.3, 3.0428571428571427)","(3.8, 5.0, 4.76)","(7.0, 11.0, 10.64)","(21.0, 38.0, 30.0)","(6.0, 7.4, 6.9)"
11-01-2023 20:46:51.320811,"(101.0, 480.0, 402.85714285714283)","(11.0, 99999, 99990)","(41.0, 110.0, 67.33333333333333)","(10.0, 14.5, 12.5)","(2.15, 3.35, 3.0428571428571427)","(3.8, 5.0, 4.76)","(7.0, 11.0, 10.55)","(21.0, 38.0, 30.0)","(6.0, 7.4, 6.9)"
11-01-2023 20:46:53.138033,"(101.0, 480.0, 402.85714285714283)","(11.0, 99999, 99990)","(41.0, 110.0, 67.33333333333333)","(10.0, 14.5, 12.5)","(2.15, 3.35, 3.11)","(3.8, 5.0, 4.76)","(7.0, 11.0, 9.44)","(21.0, 38.0, 30.0)","(6.0, 7.4, 6.9)"
11-01-2023 20:46:56.350876,"(101.0, 480.0, 402.85714285714283)","(11.0, 99999, 99990)","(41.0, 110.0, 67.33333333333333)","(10.0, 14.5, 12.5)","(2.15, 3.3, 3.11)","(3.8, 5.0, 4.76)","(7.0, 11.0, 9.44)","(21.0, 38.0, 30.0)","(6.0, 7.4, 6.9)"
11-01-2023 20:46:57.808803,"(101.0, 480.0, 402.85714285714283)","(11.0, 99999, 99990)","(41.0, 110.0, 67.33333333333333)","(10.0, 14.5, 13.357142857142858)","(2.15, 3.3, 3.0428571428571427)","(3.8, 5.0, 4.76)","(7.0, 11.0, 9.44)","(21.0, 38.0, 30.0)","(6.0, 7.4, 6.9)"
11-01-2023 20:46:59.121977,"(101.0, 480.0, 402.85714285714283)","(11.0, 99999, 99990)","(41.0, 110.0, 67.33333333333333)","(10.0, 14.5, 13.357142857142858)","(2.15, 3.35, 3.1733333333333333)","(3.8, 5.0, 4.76)","(7.0, 11.0, 9.44)","(21.0, 38.0, 30.0)","(6.0, 7.4, 6.9)"
11-01-2023 20:47:00.476880,"(101.0, 480.0, 402.85714285714283)","(11.0, 99999, 99990)","(41.0, 110.0, 67.33333333333333)","(10.0, 14.5, 13.357142857142858)","(2.15, 3.3, 3.1733333333333333)","(3.8, 5.0, 4.76)","(7.0, 11.0, 9.44)","(21.0, 38.0, 30.0)","(6.0, 7.4, 6.9)"
11-01-2023 20:47:01.787052,"(101.0, 480.0, 402.85714285714283)","(11.0, 99999, 99990)","(41.0, 110.0, 67.33333333333333)","(10.0, 14.5, 13.357142857142858)","(2.15, 3.3, 3.0428571428571427)","(3.8, 5.0, 4.76)","(7.0, 11.0, 9.44)","(21.0, 38.0, 30.0)","(6.0, 7.4, 6.9)"
11-01-2023 20:47:03.176191,"(101.0, 480.0, 402.85714285714283)","(11.0, 99999, 99990)","(41.0, 110.0, 67.33333333333333)","(10.0, 14.5, 13.357142857142858)","(2.15, 3.35, 3.0428571428571427)","(3.8, 5.0, 4.76)","(7.0, 11.0, 9.44)","(21.0, 38.0, 33.0)","(6.0, 7.4, 6.9)"
11-01-2023 20:47:04.622561,"(101.0, 480.0, 402.85714285714283)","(11.0, 99999, 99990)","(41.0, 110.0, 67.33333333333333)","(10.0, 14.5, 13.357142857142858)","(2.15, 3.35, 3.1733333333333333)","(3.8, 5.0, 4.76)","(7.0, 11.0, 9.44)","(21.0, 38.0, 33.0)","(6.0, 7.4, 6.9)"
11-01-2023 20:47:06.305966,"(101.0, 480.0, 402.85714285714283)","(11.0, 99999, 99990)","(41.0, 110.0, 67.33333333333333)","(10.0, 14.5, 13.357142857142858)","(2.15, 3.3, 3.1733333333333333)","(3.8, 5.0, 4.76)","(7.0, 11.0, 9.44)","(21.0, 38.0, 33.0)","(6.0, 7.4, 6.9)"
11-01-2023 20:47:08.310447,"(101.0, 480.0, 402.85714285714283)","(11.0, 99999, 99990)","(41.0, 110.0, 67.33333333333333)","(10.0, 14.5, 13.357142857142858)","(2.15, 3.35, 3.0428571428571427)","(3.8, 5.0, 4.76)","(7.0, 11.0, 9.44)","(21.0, 38.0, 33.0)","(6.0, 7.4, 6.9)"
11-01-2023 20:47:09.682620,"(101.0, 480.0, 402.85714285714283)","(11.0, 99999, 99990)","(41.0, 110.0, 67.33333333333333)","(10.0, 14.5, 13.357142857142858)","(2.15, 3.35, 3.0428571428571427)","(3.8, 5.0, 4.76)","(7.0, 11.0, 9.44)","(21.0, 38.0, 33.0)","(6.0, 7.4, 6.9)"
11-01-2023 20:47:11.030716,"(101.0, 480.0, 402.85714285714283)","(11.0, 99999, 99990)","(41.0, 110.0, 67.33333333333333)","(10.0, 14.5, 13.357142857142858)","(2.15, 3.35, 3.0428571428571427)","(3.8, 5.0, 4.76)","(7.0, 11.0, 9.44)","(21.0, 38.0, 33.0)","(6.0, 7.4, 6.9)"
11-01-2023 20:47:12.491019,"(101.0, 480.0, 402.85714285714283)","(11.0, 99999, 99990)","(41.0, 110.0, 67.33333333333333)","(10.0, 14.5, 13.357142857142858)","(2.15, 3.35, 3.0428571428571427)","(3.8, 5.0, 4.76)","(7.0, 11.0, 9.44)","(21.0, 38.0, 33.0)","(6.0, 7.4, 6.9)"
11-01-2023 20:47:13.869830,"(101.0, 480.0, 402.85714285714283)","(11.0, 99999, 99990)","(41.0, 110.0, 67.33333333333333)","(10.0, 14.5, 13.275)","(2.15, 3.35, 3.0466666666666664)","(3.8, 5.0, 4.76)","(7.0, 11.0, 9.44)","(21.0, 38.0, 33.0)","(6.0, 7.4, 6.9)"
11-01-2023 20:47:15.287209,"(101.0, 480.0, 402.85714285714283)","(11.0, 99999, 99990)","(41.0, 110.0, 67.33333333333333)","(10.0, 14.5, 12.15)","(2.15, 3.3, 3.0466666666666664)","(3.8, 5.0, 4.76)","(7.0, 11.0, 9.44)","(21.0, 38.0, 33.0)","(6.0, 7.4, 6.9)"
11-01-2023 20:47:16.659377,"(101.0, 480.0, 402.85714285714283)","(11.0, 99999, 99990)","(41.0, 110.0, 67.33333333333333)","(10.0, 14.5, 13.214285714285715)","(2.15, 3.3, 3.0466666666666664)","(3.8, 5.0, 4.6000000000000005)","(7.0, 11.0, 9.44)","(21.0, 38.0, 33.0)","(6.0, 7.4, 7.0)"
11-01-2023 20:47:17.998784,"(101.0, 480.0, 402.85714285714283)","(11.0, 99999, 99990)","(41.0, 110.0, 67.33333333333333)","(10.0, 14.5, 13.214285714285715)","(2.15, 3.3, 3.0466666666666664)","(3.8, 5.0, 4.550000000000001)","(7.0, 11.0, 9.44)","(21.0, 38.0, 33.0)","(6.0, 7.4, 7.0)"
11-01-2023 20:47:19.338389,"(101.0, 480.0, 402.85714285714283)","(11.0, 99999, 99990)","(41.0, 110.0, 67.33333333333333)","(10.0, 14.5, 13.214285714285715)","(2.15, 3.3, 3.0466666666666664)","(3.8, 5.0, 4.550000000000001)","(7.0, 11.0, 9.05)","(21.0, 38.0, 33.0)","(6.0, 7.4, 6.75)"
11-01-2023 20:47:20.787715,"(101.0, 480.0, 402.85714285714283)","(11.0, 99999, 99990)","(41.0, 110.0, 67.33333333333333)","(10.0, 14.5, 13.214285714285715)","(2.15, 3.3, 3.0466666666666664)","(3.8, 5.0, 4.550000000000001)","(7.0, 11.0, 9.05)","(21.0, 38.0, 33.0)","(6.0, 7.2, 6.942857142857143)"
11-01-2023 20:47:22.280449,"(101.0, 480.0, 402.85714285714283)","(11.0, 99999, 99990)","(41.0, 110.0, 67.33333333333333)","(10.0, 14.5, 12.9)","(2.15, 3.3, 2.996)","(3.8, 5.0, 4.550000000000001)","(7.0, 11.0, 9.05)","(21.0, 38.0, 33.714285714285715)","(6.0, 7.4, 6.942857142857143)"
