,Classic Boom,Leisure Games,Oakfield Feather,Pie Party,Swanic Boom,Dare I Say,Hearsay,I Am Takingthelot,In Barcelona,White Ribbon,Yasmeen
11-01-2023 12:55:12.294886,"(10.0, 11.5, 11.191943127962086)","(101.0, 900.0, 716.0)","(101.0, 450.0, 441.0)","(8.0, 9.4, 9.10344827586207)","(18.0, 21.0, 20.653061224489797)","(61.0, 95.0, 90.88235294117646)","(7.0, 8.0, 7.8196850393700785)","(6.5, 8.8, 8.981333333333334)","(13.0, 15.5, 15.675675675675675)","(12.0, 13.0, 12.45890410958904)","(2.45, 2.84, 2.8251715039577836)"
11-01-2023 12:55:13.861711,"(10.0, 11.5, 11.191943127962086)","(101.0, 900.0, 716.0)","(101.0, 450.0, 428.8235294117647)","(8.0, 9.2, 9.111504424778762)","(18.0, 21.0, 20.576)","(61.0, 95.0, 88.06451612903226)","(7.0, 8.0, 7.819157088122605)","(6.5, 9.0, 8.94945054945055)","(13.0, 16.0, 15.373134328358208)","(12.0, 12.5, 12.45890410958904)","(2.45, 2.84, 2.8266031746031746)"
11-01-2023 12:55:15.430807,"(10.0, 11.5, 11.113636363636363)","(101.0, 900.0, 768.5714285714286)","(101.0, 450.0, 424.2857142857143)","(8.0, 9.2, 9.150276243093922)","(18.0, 22.0, 21.29936305732484)","(61.0, 90.0, 89.13043478260869)","(7.0, 8.0, 7.702030456852792)","(6.5, 9.0, 9.126984126984127)","(13.0, 16.0, 15.622641509433961)","(12.0, 12.5, 12.687022900763358)","(2.45, 2.84, 2.7926817042606515)"
11-01-2023 12:55:17.054216,"(10.0, 11.5, 11.109832635983263)","(101.0, 900.0, 768.5714285714286)","(101.0, 450.0, 430.0)","(8.0, 9.2, 8.877227722772277)","(18.0, 22.0, 21.362903225806452)","(61.0, 90.0, 88.88888888888889)","(7.0, 7.8, 7.653104925053533)","(6.5, 9.2, 9.137614678899082)","(13.0, 16.0, 15.696428571428571)","(12.0, 13.0, 12.741071428571429)","(2.45, 2.82, 2.8084008528784645)"
11-01-2023 12:55:18.613633,"(10.0, 11.5, 11.110993657505285)","(101.0, 900.0, 631.6666666666667)","(101.0, 440.0, 430.0)","(7.5, 9.0, 8.823280423280425)","(18.0, 22.0, 21.41007194244604)","(61.0, 90.0, 86.19047619047619)","(7.0, 7.8, 7.668230277185501)","(6.5, 9.2, 9.141791044776118)","(13.0, 16.0, 15.73913043478261)","(12.0, 13.0, 12.765100671140939)","(2.45, 2.82, 2.8081099656357384)"
11-01-2023 12:55:20.198979,"(10.0, 11.5, 11.100862068965517)","(101.0, 900.0, 652.3076923076924)","(101.0, 440.0, 420.0)","(7.5, 9.0, 8.872030651340996)","(18.0, 22.0, 20.649122807017545)","(61.0, 90.0, 86.12903225806451)","(7.0, 7.8, 7.682732447817837)","(6.5, 9.2, 9.125490196078431)","(13.0, 16.0, 15.662650602409638)","(12.0, 13.0, 12.892857142857142)","(2.45, 2.82, 2.812252252252252)"
11-01-2023 12:55:21.779765,"(10.0, 11.5, 10.766068759342302)","(101.0, 900.0, 593.3333333333334)","(101.0, 450.0, 417.27272727272725)","(7.5, 9.0, 8.894158075601375)","(18.0, 21.0, 21.012048192771083)","(61.0, 90.0, 85.71428571428571)","(7.0, 7.8, 7.687840290381125)","(6.5, 9.2, 9.325)","(13.0, 16.0, 15.866666666666667)","(12.0, 13.0, 13.246835443037975)","(2.45, 2.82, 2.7954999999999997)"
11-01-2023 12:55:23.371178,"(10.0, 11.0, 10.760416666666666)","(101.0, 900.0, 593.3333333333334)","(101.0, 450.0, 430.0)","(7.5, 9.0, 8.911627906976744)","(18.0, 22.0, 20.434782608695652)","(61.0, 90.0, 86.25)","(7.0, 7.8, 7.699841521394611)","(6.5, 9.4, 9.396116504854369)","(13.0, 16.0, 15.942622950819672)","(12.0, 13.5, 13.333333333333334)","(2.45, 2.8, 2.7875425790754256)"
11-01-2023 12:55:24.916375,"(10.0, 11.0, 10.776243093922652)","(101.0, 900.0, 607.2727272727273)","(101.0, 440.0, 430.0)","(7.5, 9.0, 8.908157099697885)","(18.0, 21.0, 19.620689655172413)","(61.0, 90.0, 86.55172413793103)","(7.0, 7.8, 7.69328968903437)","(6.5, 9.4, 9.493333333333334)","(13.0, 16.5, 15.794117647058824)","(12.0, 13.5, 13.398026315789474)","(2.45, 2.8, 2.795737122557726)"
11-01-2023 12:55:26.406085,"(10.0, 11.0, 10.776243093922652)","(101.0, 900.0, 631.6666666666667)","(101.0, 440.0, 430.0)","(7.5, 9.0, 8.908157099697885)","(18.0, 20.0, 19.724137931034484)","(61.0, 90.0, 85.45454545454545)","(7.0, 7.8, 7.6941956882255385)","(6.5, 9.6, 9.467741935483872)","(13.0, 16.0, 15.4453125)","(12.0, 13.5, 13.398026315789474)","(2.45, 2.8, 2.79781181619256)"
11-01-2023 12:55:27.980506,"(10.0, 11.0, 10.775)","(101.0, 900.0, 616.9230769230769)","(101.0, 440.0, 417.27272727272725)","(7.5, 9.0, 8.918716577540108)","(18.0, 20.0, 19.822222222222223)","(61.0, 90.0, 86.15384615384616)","(7.0, 7.8, 7.698159509202454)","(6.5, 9.6, 9.527433628318583)","(13.0, 15.5, 15.425531914893616)","(12.0, 13.5, 13.39367816091954)","(2.45, 2.8, 2.811735378715244)"
11-01-2023 12:55:29.547374,"(10.0, 11.0, 10.458031837916064)","(101.0, 900.0, 637.5)","(101.0, 450.0, 420.0)","(7.5, 9.0, 8.90679012345679)","(18.0, 20.0, 19.853658536585368)","(61.0, 90.0, 85.71428571428571)","(7.0, 7.8, 7.708744038155802)","(6.5, 9.6, 9.532727272727273)","(13.0, 15.5, 16.120689655172413)","(12.0, 13.5, 13.420245398773005)","(2.45, 2.82, 2.8172746331236898)"
11-01-2023 12:55:31.089460,"(10.0, 10.5, 10.460812772133528)","(101.0, 900.0, 637.5)","(101.0, 450.0, 420.0)","(7.5, 9.0, 8.906211180124224)","(18.0, 20.0, 19.90277777777778)","(61.0, 90.0, 84.28571428571429)","(7.0, 7.8, 7.705808477237048)","(6.5, 9.6, 9.372631578947368)","(13.0, 16.5, 15.78)","(12.0, 13.5, 13.400641025641026)","(2.45, 2.84, 2.8211331444759207)"
11-01-2023 12:55:32.603253,"(10.0, 10.5, 11.042124542124542)","(101.0, 900.0, 631.6666666666667)","(101.0, 450.0, 420.0)","(7.5, 9.0, 8.906211180124224)","(18.0, 20.0, 19.9125)","(61.0, 90.0, 85.92592592592592)","(7.0, 7.8, 7.709677419354838)","(6.5, 9.4, 8.873333333333333)","(13.0, 16.0, 15.666666666666666)","(12.0, 13.5, 13.412429378531073)","(2.45, 2.82, 2.819903381642512)"
11-01-2023 12:55:34.190057,"(10.0, 11.5, 11.034954407294833)","(101.0, 900.0, 631.6666666666667)","(101.0, 450.0, 420.0)","(7.5, 9.0, 8.896575342465754)","(18.0, 20.0, 20.06578947368421)","(61.0, 90.0, 83.61111111111111)","(7.0, 7.8, 7.719926873857403)","(6.5, 9.0, 8.76607142857143)","(13.0, 16.0, 15.424418604651162)","(12.0, 13.5, 13.38)","(2.45, 2.82, 2.8191362126245845)"
11-01-2023 12:55:35.744680,"(10.0, 11.5, 11.03984962406015)","(101.0, 900.0, 652.3076923076924)","(101.0, 450.0, 420.0)","(7.5, 9.0, 8.904126984126984)","(18.0, 21.0, 20.134146341463413)","(61.0, 85.0, 83.80952380952381)","(7.0, 7.8, 7.704904051172708)","(6.5, 8.8, 8.907843137254902)","(13.0, 15.5, 15.438144329896907)","(12.0, 13.5, 13.389655172413793)","(2.45, 2.82, 2.8404191616766465)"
11-01-2023 12:55:37.293364,"(10.0, 11.5, 11.053571428571429)","(101.0, 900.0, 652.3076923076924)","(101.0, 450.0, 428.8235294117647)","(7.5, 9.0, 8.904126984126984)","(18.0, 21.0, 20.143790849673202)","(61.0, 85.0, 83.63636363636364)","(7.0, 7.8, 7.6997885835095135)","(6.5, 9.0, 8.69041095890411)","(13.0, 15.5, 15.488372093023255)","(12.0, 13.5, 13.389655172413793)","(2.45, 2.86, 2.8363898916967507)"
11-01-2023 12:55:38.864622,"(10.0, 11.5, 11.218004338394794)","(101.0, 900.0, 849.090909090909)","(101.0, 450.0, 441.0)","(7.5, 9.0, 8.921148825065275)","(18.0, 21.0, 20.27956989247312)","(61.0, 85.0, 85.29411764705883)","(7.0, 7.8, 7.69613601236476)","(6.5, 8.8, 8.528358208955224)","(13.0, 15.5, 15.876712328767123)","(12.0, 13.5, 13.53370786516854)","(2.45, 2.86, 2.8476826722338204)"
11-01-2023 12:55:40.410987,"(10.0, 11.5, 11.191287878787879)","(101.0, 890.0, 757.6470588235294)","(101.0, 450.0, 409.09090909090907)","(7.5, 9.0, 8.885549132947977)","(18.0, 21.0, 20.299465240641712)","(61.0, 90.0, 82.72727272727273)","(7.0, 7.8, 7.614794520547945)","(6.5, 8.6, 8.55448275862069)","(13.0, 16.0, 15.421875)","(12.0, 14.0, 13.412087912087912)","(2.45, 2.86, 2.838853046594982)"
11-01-2023 12:55:42.012719,"(10.0, 11.5, 11.173960612691467)","(101.0, 890.0, 757.6470588235294)","(101.0, 450.0, 409.09090909090907)","(7.5, 9.0, 8.877884615384616)","(18.0, 21.0, 20.24550898203593)","(61.0, 90.0, 82.72727272727273)","(7.0, 7.8, 7.587188612099644)","(6.5, 8.6, 8.559154929577465)","(13.0, 15.5, 15.466666666666667)","(12.0, 13.5, 13.428571428571429)","(2.45, 2.86, 2.8436363636363633)"
11-01-2023 12:55:43.575196,"(10.0, 11.5, 11.285353535353535)","(101.0, 890.0, 670.0)","(101.0, 450.0, 423.0)","(7.5, 9.0, 8.929113924050633)","(18.0, 21.0, 20.40686274509804)","(61.0, 90.0, 86.0)","(7.0, 7.6, 7.641891891891891)","(6.5, 8.6, 8.704301075268818)","(13.0, 15.5, 15.896825396825397)","(12.0, 13.5, 13.564971751412429)","(2.45, 2.86, 2.833615023474178)"
11-01-2023 12:55:45.089814,"(10.0, 11.5, 11.295226130653266)","(101.0, 890.0, 670.0)","(101.0, 450.0, 407.6470588235294)","(7.5, 9.0, 8.938121546961327)","(18.0, 21.0, 20.415458937198068)","(61.0, 90.0, 84.54545454545455)","(7.0, 7.8, 7.639622641509433)","(6.5, 8.8, 8.767441860465118)","(13.0, 16.0, 15.858695652173912)","(12.0, 14.0, 13.469072164948454)","(2.45, 2.84, 2.814343122102009)"
11-01-2023 12:55:46.600996,"(10.0, 11.5, 11.211348684210526)","(101.0, 890.0, 548.3333333333334)","(101.0, 450.0, 405.0)","(7.5, 9.0, 8.938121546961327)","(18.0, 21.0, 20.415458937198068)","(61.0, 90.0, 85.86206896551724)","(7.0, 7.8, 7.647874720357941)","(6.5, 8.8, 8.795495495495496)","(13.0, 16.0, 15.766129032258064)","(12.0, 13.5, 13.469072164948454)","(2.45, 2.82, 2.8063529411764705)"
11-01-2023 12:55:48.075651,"(10.0, 11.5, 11.211348684210526)","(101.0, 890.0, 665.0)","(101.0, 440.0, 368.0)","(7.5, 9.0, 8.938544474393531)","(18.0, 21.0, 20.432038834951456)","(61.0, 90.0, 86.4)","(7.0, 7.8, 7.599734395750332)","(6.5, 8.8, 8.76896551724138)","(13.0, 16.0, 15.8)","(12.0, 13.5, 13.446808510638299)","(2.45, 2.82, 2.8096265560165974)"
11-01-2023 12:55:49.623586,"(10.0, 11.5, 11.23136645962733)","(101.0, 880.0, 665.0)","(101.0, 440.0, 368.0)","(7.5, 9.0, 8.989667896678966)","(18.0, 21.0, 20.432038834951456)","(61.0, 90.0, 84.0)","(7.0, 7.8, 7.639762611275964)","(6.5, 9.0, 8.733333333333334)","(13.0, 16.0, 15.75531914893617)","(12.0, 13.5, 13.453703703703704)","(2.45, 2.82, 2.8127487684729062)"
11-01-2023 12:55:51.121472,"(10.0, 11.5, 11.247437774524158)","(101.0, 880.0, 665.0)","(101.0, 440.0, 368.8888888888889)","(7.5, 9.0, 8.998045602605863)","(18.0, 21.0, 20.50212765957447)","(61.0, 85.0, 84.11111111111111)","(7.0, 7.8, 7.67765726681128)","(6.5, 8.8, 8.770175438596493)","(13.0, 16.0, 15.844594594594595)","(12.0, 13.5, 13.53763440860215)","(2.45, 2.82, 2.814573785517873)"
11-01-2023 12:55:52.573922,"(10.0, 11.5, 11.249279538904899)","(101.0, 880.0, 665.0)","(101.0, 440.0, 368.8888888888889)","(7.5, 9.0, 8.998013245033112)","(18.0, 21.0, 20.520491803278688)","(61.0, 85.0, 84.14893617021276)","(7.0, 7.8, 7.672033898305084)","(6.5, 8.8, 8.779640718562876)","(13.0, 16.0, 15.848684210526315)","(12.0, 14.0, 13.21875)","(2.45, 2.82, 2.8308794788273612)"
11-01-2023 12:55:54.028935,"(10.0, 11.5, 11.251819505094614)","(101.0, 880.0, 665.0)","(101.0, 440.0, 414.0)","(7.5, 9.0, 8.823728813559322)","(18.0, 21.0, 20.395522388059703)","(61.0, 85.0, 83.01587301587301)","(7.0, 7.8, 7.621383647798742)","(6.5, 8.8, 8.759776536312849)","(13.0, 16.0, 15.848684210526315)","(12.0, 13.5, 13.194915254237289)","(2.45, 2.84, 2.8404324324324324)"
11-01-2023 12:55:55.519924,"(10.0, 11.5, 11.222312703583063)","(101.0, 880.0, 665.0)","(101.0, 450.0, 414.0)","(7.5, 9.0, 8.773873873873875)","(18.0, 21.0, 20.395522388059703)","(61.0, 85.0, 83.19148936170212)","(7.0, 7.8, 7.642606516290726)","(6.5, 8.8, 8.728333333333333)","(13.0, 16.0, 15.823076923076924)","(12.0, 13.5, 13.1)","(2.45, 2.86, 2.8470646766169154)"
11-01-2023 12:55:57.081488,"(10.0, 11.5, 11.223214285714286)","(101.0, 880.0, 665.0)","(101.0, 450.0, 396.6666666666667)","(7.5, 8.8, 8.781290322580645)","(18.0, 21.0, 20.03409090909091)","(61.0, 85.0, 83.19148936170212)","(7.0, 7.8, 7.614201183431953)","(6.5, 8.8, 8.728870292887029)","(13.0, 16.0, 15.823076923076924)","(12.0, 13.5, 13.289473684210526)","(2.45, 2.86, 2.8541529525653435)"
11-01-2023 12:55:58.666587,"(10.0, 11.5, 11.238993710691824)","(101.0, 880.0, 665.0)","(101.0, 450.0, 396.6666666666667)","(7.5, 8.8, 8.908387096774193)","(18.0, 21.0, 20.52317880794702)","(61.0, 85.0, 83.02325581395348)","(7.0, 7.8, 7.660267857142856)","(6.5, 8.8, 8.738686131386862)","(13.0, 16.0, 15.846666666666668)","(12.0, 13.5, 13.271186440677965)","(2.45, 2.86, 2.8493162393162392)"
11-01-2023 12:56:00.131914,"(10.0, 11.5, 11.241029641185648)","(101.0, 880.0, 665.0)","(101.0, 450.0, 412.5)","(7.5, 9.0, 8.922330097087379)","(18.0, 21.0, 20.711229946524064)","(61.0, 85.0, 83.06818181818181)","(7.0, 7.8, 7.664705882352941)","(6.5, 8.8, 8.740213523131674)","(13.0, 16.0, 15.854430379746836)","(12.0, 13.5, 13.022935779816514)","(2.45, 2.86, 2.8532536520584326)"
11-01-2023 12:56:01.561177,"(10.0, 11.5, 11.241029641185648)","(101.0, 880.0, 772.5)","(101.0, 450.0, 423.3333333333333)","(7.5, 9.0, 8.92914798206278)","(17.0, 21.0, 20.711229946524064)","(61.0, 85.0, 83.0)","(7.0, 7.8, 7.706122448979592)","(7.0, 8.8, 8.752123552123553)","(14.0, 16.0, 15.918032786885245)","(12.0, 13.5, 13.15)","(2.45, 2.86, 2.8396853146853145)"
11-01-2023 12:56:02.986661,"(10.0, 11.5, 11.24375)","(101.0, 880.0, 581.25)","(101.0, 440.0, 428.46153846153845)","(7.5, 9.0, 8.92914798206278)","(17.0, 21.0, 20.71505376344086)","(61.0, 85.0, 83.04347826086956)","(7.0, 7.8, 7.718349928876244)","(7.0, 8.8, 8.7515625)","(14.0, 16.0, 15.835526315789474)","(12.0, 13.5, 13.027472527472527)","(2.45, 2.84, 2.8390839694656487)"
11-01-2023 12:56:04.467688,"(10.0, 11.5, 11.24375)","(101.0, 800.0, 635.625)","(101.0, 440.0, 428.46153846153845)","(7.5, 9.0, 8.931623931623932)","(17.0, 21.0, 20.721052631578946)","(61.0, 85.0, 83.15217391304348)","(7.0, 7.8, 7.749033391915641)","(7.0, 8.8, 8.578640776699029)","(14.0, 16.0, 15.804347826086957)","(12.0, 13.5, 13.056701030927835)","(2.45, 2.84, 2.83841620626151)"
11-01-2023 12:56:06.025779,"(10.0, 11.5, 11.268361581920903)","(101.0, 780.0, 575.8333333333334)","(101.0, 440.0, 428.46153846153845)","(7.5, 9.0, 8.963358778625954)","(17.0, 21.0, 20.72680412371134)","(61.0, 85.0, 83.19148936170212)","(7.0, 7.8, 7.734157650695518)","(7.0, 8.6, 8.523958333333333)","(14.0, 16.0, 15.479310344827587)","(12.0, 13.5, 13.085858585858587)","(2.45, 2.86, 2.84006734006734)"
11-01-2023 12:56:07.560933,"(10.0, 11.5, 11.360302677532014)","(101.0, 780.0, 575.8333333333334)","(101.0, 440.0, 421.42857142857144)","(7.5, 9.0, 8.963636363636363)","(17.0, 21.0, 20.792951541850222)","(61.0, 85.0, 83.23529411764706)","(7.0, 7.8, 7.73716814159292)","(7.0, 8.6, 8.533636363636363)","(14.0, 15.5, 15.470338983050848)","(12.0, 13.5, 13.381147540983607)","(2.45, 2.86, 2.836923076923077)"
11-01-2023 12:56:09.106067,"(10.0, 11.5, 11.303225806451612)","(101.0, 780.0, 635.8823529411765)","(101.0, 450.0, 426.9230769230769)","(7.5, 9.0, 8.964705882352941)","(17.0, 21.0, 20.728033472803347)","(61.0, 85.0, 83.45454545454545)","(7.0, 7.8, 7.73859910581222)","(7.0, 8.6, 8.615384615384617)","(14.0, 15.5, 15.46875)","(12.0, 13.5, 13.418803418803419)","(2.45, 2.84, 2.8340271493212668)"
11-01-2023 12:56:10.561834,"(10.0, 12.0, 11.651612903225807)","(101.0, 780.0, 635.8823529411765)","(101.0, 450.0, 426.9230769230769)","(7.5, 9.0, 8.964575645756458)","(17.0, 21.0, 20.728033472803347)","(61.0, 85.0, 86.7741935483871)","(7.0, 7.8, 7.73859910581222)","(7.0, 8.8, 8.611764705882354)","(14.0, 15.5, 15.46875)","(12.0, 13.5, 13.418803418803419)","(2.45, 2.86, 2.833491124260355)"
11-01-2023 12:56:12.181985,"(10.0, 12.0, 11.527667984189723)","(101.0, 780.0, 699.2307692307693)","(101.0, 450.0, 426.9230769230769)","(7.5, 9.0, 8.965217391304348)","(17.0, 21.0, 20.781395348837208)","(61.0, 90.0, 82.19298245614036)","(7.0, 7.8, 7.734290271132376)","(7.0, 8.8, 8.544162436548223)","(14.0, 15.5, 15.344936708860759)","(12.0, 13.5, 13.412037037037036)","(2.45, 2.84, 2.84008032128514)"
11-01-2023 12:56:13.918748,"(10.0, 12.0, 11.604529616724738)","(101.0, 780.0, 699.2307692307693)","(101.0, 450.0, 426.9230769230769)","(7.5, 9.0, 8.955555555555556)","(17.0, 21.0, 20.781395348837208)","(61.0, 85.0, 82.19298245614036)","(7.0, 7.8, 7.7256716417910445)","(7.0, 8.6, 8.528643216080402)","(13.0, 15.5, 15.361702127659575)","(12.0, 13.5, 13.311188811188812)","(2.45, 2.86, 2.8433707865168536)"
11-01-2023 12:56:15.668296,"(10.0, 12.0, 11.716167664670659)","(101.0, 780.0, 699.2307692307693)","(101.0, 450.0, 426.9230769230769)","(7.5, 9.0, 8.959433962264152)","(17.0, 21.0, 20.781395348837208)","(61.0, 85.0, 83.18181818181819)","(7.0, 7.8, 7.725560538116592)","(7.0, 8.6, 8.589333333333332)","(13.0, 15.5, 15.325503355704697)","(12.0, 13.5, 13.424242424242424)","(2.45, 2.86, 2.8417467248908297)"
11-01-2023 12:56:17.494150,"(10.0, 12.0, 11.718861209964412)","(101.0, 780.0, 699.2307692307693)","(101.0, 450.0, 426.9230769230769)","(7.5, 9.0, 8.960550458715597)","(17.0, 21.0, 20.657587548638134)","(61.0, 85.0, 82.16666666666667)","(7.0, 7.8, 7.724085365853658)","(7.0, 8.6, 8.588732394366197)","(13.0, 15.5, 15.330065359477125)","(12.0, 13.5, 13.39344262295082)","(2.45, 2.84, 2.8396055226824455)"
11-01-2023 12:56:19.941525,"(10.0, 12.0, 11.43923076923077)","(101.0, 780.0, 699.2307692307693)","(101.0, 450.0, 426.9230769230769)","(7.5, 9.0, 8.962114537444934)","(17.0, 22.0, 21.161290322580644)","(61.0, 85.0, 81.16279069767442)","(7.0, 7.8, 7.706702412868633)","(7.0, 8.6, 8.590361445783133)","(13.0, 15.5, 15.335443037974684)","(12.0, 13.5, 13.435897435897436)","(2.45, 2.86, 2.84744769874477)"
11-01-2023 12:56:22.021096,"(10.0, 11.5, 11.429438543247345)","(101.0, 780.0, 699.2307692307693)","(101.0, 450.0, 426.9230769230769)","(7.5, 9.0, 8.962666666666667)","(17.0, 22.0, 21.080645161290324)","(61.0, 85.0, 81.16279069767442)","(7.0, 7.8, 7.703376623376623)","(7.0, 8.6, 8.532407407407407)","(13.0, 15.5, 15.305555555555555)","(12.0, 13.5, 13.3984375)","(2.45, 2.9, 2.8966506256015396)"
11-01-2023 12:56:24.088407,"(10.0, 11.5, 11.429438543247345)","(101.0, 780.0, 699.2307692307693)","(101.0, 450.0, 425.0)","(7.5, 9.0, 8.964102564102564)","(17.0, 22.0, 21.611940298507463)","(61.0, 85.0, 81.16279069767442)","(7.0, 7.6, 7.5643059490084985)","(7.0, 8.6, 8.551072961373391)","(13.0, 15.5, 15.333333333333334)","(12.0, 13.5, 13.3984375)","(2.45, 2.88, 2.8798559077809798)"
11-01-2023 12:56:26.035136,"(10.0, 11.5, 11.429438543247345)","(101.0, 780.0, 699.2307692307693)","(101.0, 450.0, 425.0)","(7.5, 9.0, 8.965638766519824)","(17.0, 22.0, 21.654676258992804)","(61.0, 85.0, 80.21739130434783)","(7.0, 7.6, 7.71858407079646)","(7.0, 8.6, 8.536842105263158)","(13.0, 15.5, 15.333333333333334)","(12.0, 13.5, 13.3984375)","(2.45, 2.88, 2.8976361529548087)"
11-01-2023 12:56:27.954976,"(10.0, 11.5, 11.422770700636942)","(101.0, 780.0, 699.2307692307693)","(101.0, 450.0, 425.0)","(7.5, 9.0, 8.704347826086957)","(17.0, 22.0, 21.696296296296296)","(61.0, 85.0, 80.28571428571429)","(7.0, 7.8, 7.634878587196468)","(7.0, 8.6, 8.54061135371179)","(13.0, 15.5, 15.337349397590362)","(12.0, 13.5, 13.401515151515152)","(2.45, 2.9, 2.899893992932862)"
11-01-2023 12:56:29.808112,"(10.0, 11.5, 11.423380726698262)","(101.0, 780.0, 699.2307692307693)","(101.0, 450.0, 413.6363636363636)","(7.5, 8.8, 8.344705882352942)","(17.0, 22.0, 21.7007299270073)","(61.0, 85.0, 80.28571428571429)","(7.0, 7.8, 7.680906148867313)","(7.0, 8.6, 8.552340425531915)","(13.0, 16.0, 15.73943661971831)","(12.0, 13.5, 13.44)","(2.45, 2.92, 2.901048951048951)"
11-01-2023 12:56:31.621990,"(10.0, 11.5, 11.434385382059801)","(101.0, 780.0, 705.0)","(101.0, 450.0, 413.6363636363636)","(7.5, 8.4, 8.340408163265305)","(17.0, 22.0, 21.7248322147651)","(61.0, 85.0, 78.62745098039215)","(6.5, 7.8, 7.531486146095718)","(7.0, 8.6, 8.552941176470588)","(13.0, 16.0, 15.798387096774194)","(12.0, 13.5, 13.447916666666666)","(2.45, 2.92, 2.9017877094972064)"
11-01-2023 12:56:33.353117,"(10.0, 11.5, 11.433835845896148)","(101.0, 780.0, 705.0)","(101.0, 450.0, 413.6363636363636)","(7.5, 8.4, 8.349794238683128)","(17.0, 22.0, 21.733766233766232)","(61.0, 80.0, 78.85416666666667)","(6.5, 7.6, 7.586259541984733)","(7.0, 8.6, 8.6375)","(13.0, 16.0, 15.8046875)","(12.0, 13.5, 13.447552447552448)","(2.45, 2.9, 2.8911004784688994)"
11-01-2023 12:56:35.075015,"(10.0, 11.5, 11.434385382059801)","(101.0, 780.0, 705.0)","(101.0, 450.0, 422.72727272727275)","(7.5, 8.4, 8.351004016064257)","(17.0, 22.0, 21.738853503184714)","(61.0, 80.0, 78.77551020408163)","(6.5, 7.6, 7.587959866220736)","(7.0, 8.8, 8.639520958083832)","(13.0, 16.0, 15.846774193548388)","(12.0, 13.5, 13.448979591836734)","(2.45, 2.9, 2.8980159999999997)"
11-01-2023 12:56:36.715310,"(10.0, 11.5, 11.634285714285713)","(101.0, 780.0, 663.75)","(101.0, 450.0, 423.0)","(7.5, 8.4, 7.761428571428572)","(17.0, 22.0, 21.703703703703702)","(61.0, 80.0, 79.03846153846153)","(6.5, 7.6, 7.785894206549118)","(7.0, 8.8, 8.702978723404255)","(13.0, 16.0, 15.873015873015873)","(12.0, 13.5, 13.461538461538462)","(2.45, 2.9, 2.8932173913043475)"
11-01-2023 12:56:38.397614,"(10.0, 12.0, 11.66576819407008)","(101.0, 770.0, 650.0)","(101.0, 450.0, 423.0)","(7.5, 7.8, 7.781208053691275)","(17.0, 22.0, 21.81875)","(61.0, 80.0, 79.05172413793103)","(6.5, 7.8, 7.787185354691076)","(7.0, 8.8, 8.701162790697675)","(13.0, 16.0, 15.918367346938776)","(12.0, 14.0, 13.39202657807309)","(2.45, 2.92, 2.9036923076923076)"
11-01-2023 12:56:40.056920,"(10.0, 12.0, 11.66576819407008)","(101.0, 760.0, 650.0)","(101.0, 450.0, 423.0)","(7.5, 7.8, 7.624675324675325)","(17.0, 22.0, 21.81875)","(61.0, 80.0, 79.19642857142857)","(6.5, 7.8, 7.7650442477876105)","(7.0, 8.8, 8.684353741496599)","(13.0, 16.0, 15.918367346938776)","(12.0, 14.0, 13.401960784313726)","(2.45, 2.92, 2.89922480620155)"
11-01-2023 12:56:41.696842,"(10.0, 12.0, 11.66576819407008)","(101.0, 760.0, 631.6666666666666)","(101.0, 450.0, 423.3333333333333)","(7.5, 7.8, 7.115463917525774)","(17.0, 22.0, 21.818181818181817)","(61.0, 80.0, 79.7)","(6.5, 7.8, 7.799518072289157)","(7.0, 8.8, 8.72857142857143)","(13.0, 16.0, 16.370967741935484)","(12.0, 14.0, 13.384879725085911)","(2.45, 2.9, 2.9054794520547946)"
11-01-2023 12:56:43.526900,"(10.0, 12.0, 11.697297297297297)","(101.0, 760.0, 631.6666666666666)","(101.0, 450.0, 423.3333333333333)","(7.5, 7.2, 7.278787878787879)","(17.0, 22.0, 21.992424242424242)","(61.0, 80.0, 82.16417910447761)","(6.5, 7.8, 7.851937984496124)","(7.0, 8.8, 8.747272727272728)","(13.0, 17.0, 16.594827586206897)","(12.0, 13.5, 13.455056179775282)","(2.45, 2.92, 2.913058419243986)"
11-01-2023 12:56:45.114835,"(10.0, 12.0, 11.730547550432277)","(101.0, 760.0, 698.125)","(101.0, 450.0, 423.75)","(7.5, 7.4, 7.07699530516432)","(17.0, 22.0, 22.593220338983052)","(61.0, 85.0, 82.8125)","(6.5, 8.0, 7.879090909090909)","(7.0, 8.8, 8.774222222222223)","(13.0, 17.0, 16.842105263157894)","(12.0, 13.5, 13.367588932806324)","(2.45, 2.92, 2.912417302798982)"
11-01-2023 12:56:46.586891,"(10.0, 12.0, 11.736619718309859)","(101.0, 760.0, 698.125)","(101.0, 450.0, 438.9473684210526)","(7.5, 7.4, 7.043356643356644)","(17.0, 23.0, 22.869565217391305)","(61.0, 85.0, 81.5625)","(6.5, 8.0, 7.95)","(7.0, 9.0, 8.860176991150443)","(13.0, 17.0, 17.34285714285714)","(12.0, 14.0, 13.608108108108109)","(2.45, 2.92, 2.8687562189054727)"
