,Maheno,Reality Jewel,On The Cusp,Malaika Bale,Prince Of Egypt,Wolf,Master Jackal
989,"[datetime.datetime(2022, 11, 28, 14, 5, 50, 413633), 2.25, 2.86]","[datetime.datetime(2022, 11, 28, 14, 5, 50, 413633), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 14, 5, 50, 413633), 18.0, 24.0]","[datetime.datetime(2022, 11, 28, 14, 5, 50, 413633), 8.0, 9.6]","[datetime.datetime(2022, 11, 28, 14, 5, 50, 413633), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 14, 5, 50, 413633), 4.6, 5.7]","[datetime.datetime(2022, 11, 28, 14, 5, 50, 413633), 61.0, 120.0]"
990,"[datetime.datetime(2022, 11, 28, 14, 5, 51, 531161), 2.25, 2.86]","[datetime.datetime(2022, 11, 28, 14, 5, 51, 531161), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 14, 5, 51, 531161), 18.0, 24.0]","[datetime.datetime(2022, 11, 28, 14, 5, 51, 531161), 8.0, 9.6]","[datetime.datetime(2022, 11, 28, 14, 5, 51, 531161), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 14, 5, 51, 531161), 4.6, 5.7]","[datetime.datetime(2022, 11, 28, 14, 5, 51, 531161), 61.0, 120.0]"
991,"[datetime.datetime(2022, 11, 28, 14, 5, 52, 654405), 2.25, 2.86]","[datetime.datetime(2022, 11, 28, 14, 5, 52, 654405), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 14, 5, 52, 654405), 18.0, 24.0]","[datetime.datetime(2022, 11, 28, 14, 5, 52, 654405), 8.0, 9.6]","[datetime.datetime(2022, 11, 28, 14, 5, 52, 654405), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 14, 5, 52, 654405), 4.6, 5.7]","[datetime.datetime(2022, 11, 28, 14, 5, 52, 654405), 61.0, 120.0]"
992,"[datetime.datetime(2022, 11, 28, 14, 5, 53, 768030), 2.25, 2.86]","[datetime.datetime(2022, 11, 28, 14, 5, 53, 768030), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 14, 5, 53, 768030), 18.0, 24.0]","[datetime.datetime(2022, 11, 28, 14, 5, 53, 768030), 8.0, 9.6]","[datetime.datetime(2022, 11, 28, 14, 5, 53, 768030), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 14, 5, 53, 768030), 4.6, 5.7]","[datetime.datetime(2022, 11, 28, 14, 5, 53, 768030), 61.0, 120.0]"
993,"[datetime.datetime(2022, 11, 28, 14, 5, 54, 900116), 2.25, 2.84]","[datetime.datetime(2022, 11, 28, 14, 5, 54, 900116), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 14, 5, 54, 900116), 18.0, 24.0]","[datetime.datetime(2022, 11, 28, 14, 5, 54, 900116), 8.0, 9.6]","[datetime.datetime(2022, 11, 28, 14, 5, 54, 900116), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 14, 5, 54, 900116), 4.6, 5.7]","[datetime.datetime(2022, 11, 28, 14, 5, 54, 900116), 61.0, 120.0]"
994,"[datetime.datetime(2022, 11, 28, 14, 5, 56, 16426), 2.25, 2.84]","[datetime.datetime(2022, 11, 28, 14, 5, 56, 16426), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 14, 5, 56, 16426), 18.0, 24.0]","[datetime.datetime(2022, 11, 28, 14, 5, 56, 16426), 8.0, 9.6]","[datetime.datetime(2022, 11, 28, 14, 5, 56, 16426), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 14, 5, 56, 16426), 4.6, 5.7]","[datetime.datetime(2022, 11, 28, 14, 5, 56, 16426), 61.0, 120.0]"
995,"[datetime.datetime(2022, 11, 28, 14, 5, 57, 137708), 2.25, 2.84]","[datetime.datetime(2022, 11, 28, 14, 5, 57, 137708), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 14, 5, 57, 137708), 18.0, 24.0]","[datetime.datetime(2022, 11, 28, 14, 5, 57, 137708), 8.0, 9.6]","[datetime.datetime(2022, 11, 28, 14, 5, 57, 137708), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 14, 5, 57, 137708), 4.6, 5.7]","[datetime.datetime(2022, 11, 28, 14, 5, 57, 137708), 61.0, 120.0]"
996,"[datetime.datetime(2022, 11, 28, 14, 5, 58, 253528), 2.25, 2.84]","[datetime.datetime(2022, 11, 28, 14, 5, 58, 253528), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 14, 5, 58, 253528), 18.0, 24.0]","[datetime.datetime(2022, 11, 28, 14, 5, 58, 253528), 8.0, 9.6]","[datetime.datetime(2022, 11, 28, 14, 5, 58, 253528), 5.0, 6.0]","[datetime.datetime(2022, 11, 28, 14, 5, 58, 253528), 4.6, 5.7]","[datetime.datetime(2022, 11, 28, 14, 5, 58, 253528), 61.0, 120.0]"
997,"[datetime.datetime(2022, 11, 28, 14, 5, 59, 388585), 2.25, 2.84]","[datetime.datetime(2022, 11, 28, 14, 5, 59, 388585), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 14, 5, 59, 388585), 18.0, 24.0]","[datetime.datetime(2022, 11, 28, 14, 5, 59, 388585), 8.0, 9.6]","[datetime.datetime(2022, 11, 28, 14, 5, 59, 388585), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 14, 5, 59, 388585), 4.6, 5.7]","[datetime.datetime(2022, 11, 28, 14, 5, 59, 388585), 61.0, 120.0]"
998,"[datetime.datetime(2022, 11, 28, 14, 6, 0, 508214), 2.3, 2.76]","[datetime.datetime(2022, 11, 28, 14, 6, 0, 508214), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 14, 6, 0, 508214), 18.0, 24.0]","[datetime.datetime(2022, 11, 28, 14, 6, 0, 508214), 8.0, 9.6]","[datetime.datetime(2022, 11, 28, 14, 6, 0, 508214), 4.8, 5.9]","[datetime.datetime(2022, 11, 28, 14, 6, 0, 508214), 4.6, 5.7]","[datetime.datetime(2022, 11, 28, 14, 6, 0, 508214), 61.0, 120.0]"
999,"[datetime.datetime(2022, 11, 28, 14, 6, 1, 626548), 2.3, 2.76]","[datetime.datetime(2022, 11, 28, 14, 6, 1, 626548), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 14, 6, 1, 626548), 18.0, 24.0]","[datetime.datetime(2022, 11, 28, 14, 6, 1, 626548), 8.0, 9.6]","[datetime.datetime(2022, 11, 28, 14, 6, 1, 626548), 4.8, 5.9]","[datetime.datetime(2022, 11, 28, 14, 6, 1, 626548), 4.6, 5.8]","[datetime.datetime(2022, 11, 28, 14, 6, 1, 626548), 61.0, 120.0]"
1000,"[datetime.datetime(2022, 11, 28, 14, 6, 2, 746374), 2.3, 2.74]","[datetime.datetime(2022, 11, 28, 14, 6, 2, 746374), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 14, 6, 2, 746374), 18.0, 24.0]","[datetime.datetime(2022, 11, 28, 14, 6, 2, 746374), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 14, 6, 2, 746374), 4.8, 5.9]","[datetime.datetime(2022, 11, 28, 14, 6, 2, 746374), 4.6, 5.7]","[datetime.datetime(2022, 11, 28, 14, 6, 2, 746374), 61.0, 120.0]"
1001,"[datetime.datetime(2022, 11, 28, 14, 6, 3, 866057), 2.3, 2.72]","[datetime.datetime(2022, 11, 28, 14, 6, 3, 866057), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 14, 6, 3, 866057), 18.0, 25.0]","[datetime.datetime(2022, 11, 28, 14, 6, 3, 866057), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 14, 6, 3, 866057), 4.8, 5.9]","[datetime.datetime(2022, 11, 28, 14, 6, 3, 866057), 4.6, 5.7]","[datetime.datetime(2022, 11, 28, 14, 6, 3, 866057), 61.0, 120.0]"
1002,"[datetime.datetime(2022, 11, 28, 14, 6, 4, 989132), 2.3, 2.72]","[datetime.datetime(2022, 11, 28, 14, 6, 4, 989132), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 14, 6, 4, 989132), 18.0, 28.0]","[datetime.datetime(2022, 11, 28, 14, 6, 4, 989132), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 14, 6, 4, 989132), 4.8, 5.9]","[datetime.datetime(2022, 11, 28, 14, 6, 4, 989132), 4.6, 5.8]","[datetime.datetime(2022, 11, 28, 14, 6, 4, 989132), 61.0, 120.0]"
1003,"[datetime.datetime(2022, 11, 28, 14, 6, 6, 108940), 2.3, 2.66]","[datetime.datetime(2022, 11, 28, 14, 6, 6, 108940), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 14, 6, 6, 108940), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 14, 6, 6, 108940), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 14, 6, 6, 108940), 4.8, 5.9]","[datetime.datetime(2022, 11, 28, 14, 6, 6, 108940), 4.6, 5.8]","[datetime.datetime(2022, 11, 28, 14, 6, 6, 108940), 61.0, 120.0]"
1004,"[datetime.datetime(2022, 11, 28, 14, 6, 7, 230675), 2.3, 2.62]","[datetime.datetime(2022, 11, 28, 14, 6, 7, 230675), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 14, 6, 7, 230675), 18.0, 28.0]","[datetime.datetime(2022, 11, 28, 14, 6, 7, 230675), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 14, 6, 7, 230675), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 14, 6, 7, 230675), 4.6, 5.8]","[datetime.datetime(2022, 11, 28, 14, 6, 7, 230675), 61.0, 120.0]"
1005,"[datetime.datetime(2022, 11, 28, 14, 6, 8, 358423), 2.3, 2.62]","[datetime.datetime(2022, 11, 28, 14, 6, 8, 358423), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 14, 6, 8, 358423), 18.0, 28.0]","[datetime.datetime(2022, 11, 28, 14, 6, 8, 358423), 8.0, 10.0]","[datetime.datetime(2022, 11, 28, 14, 6, 8, 358423), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 14, 6, 8, 358423), 4.6, 5.8]","[datetime.datetime(2022, 11, 28, 14, 6, 8, 358423), 61.0, 120.0]"
1006,"[datetime.datetime(2022, 11, 28, 14, 6, 9, 472741), 2.3, 2.62]","[datetime.datetime(2022, 11, 28, 14, 6, 9, 472741), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 14, 6, 9, 472741), 18.0, 28.0]","[datetime.datetime(2022, 11, 28, 14, 6, 9, 472741), 8.0, 10.0]","[datetime.datetime(2022, 11, 28, 14, 6, 9, 472741), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 14, 6, 9, 472741), 4.6, 5.8]","[datetime.datetime(2022, 11, 28, 14, 6, 9, 472741), 61.0, 120.0]"
1007,"[datetime.datetime(2022, 11, 28, 14, 6, 10, 589755), 2.3, 2.62]","[datetime.datetime(2022, 11, 28, 14, 6, 10, 589755), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 14, 6, 10, 589755), 18.0, 28.0]","[datetime.datetime(2022, 11, 28, 14, 6, 10, 589755), 8.0, 10.0]","[datetime.datetime(2022, 11, 28, 14, 6, 10, 589755), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 14, 6, 10, 589755), 4.6, 5.8]","[datetime.datetime(2022, 11, 28, 14, 6, 10, 589755), 61.0, 120.0]"
1008,"[datetime.datetime(2022, 11, 28, 14, 6, 11, 701361), 2.3, 2.62]","[datetime.datetime(2022, 11, 28, 14, 6, 11, 701361), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 14, 6, 11, 701361), 18.0, 28.0]","[datetime.datetime(2022, 11, 28, 14, 6, 11, 701361), 8.0, 10.0]","[datetime.datetime(2022, 11, 28, 14, 6, 11, 701361), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 14, 6, 11, 701361), 4.6, 5.8]","[datetime.datetime(2022, 11, 28, 14, 6, 11, 701361), 61.0, 120.0]"
1009,"[datetime.datetime(2022, 11, 28, 14, 6, 12, 821329), 2.3, 2.62]","[datetime.datetime(2022, 11, 28, 14, 6, 12, 821329), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 14, 6, 12, 821329), 18.0, 28.0]","[datetime.datetime(2022, 11, 28, 14, 6, 12, 821329), 8.0, 10.0]","[datetime.datetime(2022, 11, 28, 14, 6, 12, 821329), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 14, 6, 12, 821329), 4.6, 5.8]","[datetime.datetime(2022, 11, 28, 14, 6, 12, 821329), 61.0, 120.0]"
1010,"[datetime.datetime(2022, 11, 28, 14, 6, 13, 938721), 2.3, 2.62]","[datetime.datetime(2022, 11, 28, 14, 6, 13, 938721), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 14, 6, 13, 938721), 18.0, 28.0]","[datetime.datetime(2022, 11, 28, 14, 6, 13, 938721), 8.0, 10.0]","[datetime.datetime(2022, 11, 28, 14, 6, 13, 938721), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 14, 6, 13, 938721), 4.6, 5.8]","[datetime.datetime(2022, 11, 28, 14, 6, 13, 938721), 61.0, 120.0]"
1011,"[datetime.datetime(2022, 11, 28, 14, 6, 15, 68378), 2.25, 2.5]","[datetime.datetime(2022, 11, 28, 14, 6, 15, 68378), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 14, 6, 15, 68378), 18.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 6, 15, 68378), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 6, 15, 68378), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 14, 6, 15, 68378), 4.6, 5.9]","[datetime.datetime(2022, 11, 28, 14, 6, 15, 68378), 61.0, 120.0]"
1012,"[datetime.datetime(2022, 11, 28, 14, 6, 16, 256079), 2.25, 2.5]","[datetime.datetime(2022, 11, 28, 14, 6, 16, 256079), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 14, 6, 16, 256079), 18.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 6, 16, 256079), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 6, 16, 256079), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 14, 6, 16, 256079), 4.6, 5.9]","[datetime.datetime(2022, 11, 28, 14, 6, 16, 256079), 61.0, 120.0]"
1013,"[datetime.datetime(2022, 11, 28, 14, 6, 17, 384996), 2.25, 2.56]","[datetime.datetime(2022, 11, 28, 14, 6, 17, 384996), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 14, 6, 17, 384996), 18.0, 28.0]","[datetime.datetime(2022, 11, 28, 14, 6, 17, 384996), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 6, 17, 384996), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 14, 6, 17, 384996), 4.6, 5.9]","[datetime.datetime(2022, 11, 28, 14, 6, 17, 384996), 61.0, 120.0]"
1014,"[datetime.datetime(2022, 11, 28, 14, 6, 18, 510500), 2.25, 2.6]","[datetime.datetime(2022, 11, 28, 14, 6, 18, 510500), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 14, 6, 18, 510500), 18.0, 28.0]","[datetime.datetime(2022, 11, 28, 14, 6, 18, 510500), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 6, 18, 510500), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 14, 6, 18, 510500), 4.6, 5.8]","[datetime.datetime(2022, 11, 28, 14, 6, 18, 510500), 61.0, 120.0]"
1015,"[datetime.datetime(2022, 11, 28, 14, 6, 19, 630400), 2.25, 2.58]","[datetime.datetime(2022, 11, 28, 14, 6, 19, 630400), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 14, 6, 19, 630400), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 6, 19, 630400), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 6, 19, 630400), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 14, 6, 19, 630400), 4.6, 5.7]","[datetime.datetime(2022, 11, 28, 14, 6, 19, 630400), 61.0, 120.0]"
1016,"[datetime.datetime(2022, 11, 28, 14, 6, 20, 749015), 2.25, 2.52]","[datetime.datetime(2022, 11, 28, 14, 6, 20, 749015), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 14, 6, 20, 749015), 19.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 6, 20, 749015), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 6, 20, 749015), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 14, 6, 20, 749015), 4.6, 5.6]","[datetime.datetime(2022, 11, 28, 14, 6, 20, 749015), 61.0, 120.0]"
1017,"[datetime.datetime(2022, 11, 28, 14, 6, 21, 870721), 2.25, 2.5]","[datetime.datetime(2022, 11, 28, 14, 6, 21, 870721), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 14, 6, 21, 870721), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 14, 6, 21, 870721), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 6, 21, 870721), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 14, 6, 21, 870721), 4.6, 5.7]","[datetime.datetime(2022, 11, 28, 14, 6, 21, 870721), 61.0, 120.0]"
1018,"[datetime.datetime(2022, 11, 28, 14, 6, 22, 988544), 2.25, 2.5]","[datetime.datetime(2022, 11, 28, 14, 6, 22, 988544), 6.0, 9.2]","[datetime.datetime(2022, 11, 28, 14, 6, 22, 988544), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 14, 6, 22, 988544), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 6, 22, 988544), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 14, 6, 22, 988544), 4.6, 5.7]","[datetime.datetime(2022, 11, 28, 14, 6, 22, 988544), 61.0, 120.0]"
1019,"[datetime.datetime(2022, 11, 28, 14, 6, 24, 113205), 2.25, 2.5]","[datetime.datetime(2022, 11, 28, 14, 6, 24, 113205), 6.0, 9.2]","[datetime.datetime(2022, 11, 28, 14, 6, 24, 113205), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 14, 6, 24, 113205), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 6, 24, 113205), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 14, 6, 24, 113205), 4.6, 5.7]","[datetime.datetime(2022, 11, 28, 14, 6, 24, 113205), 61.0, 120.0]"
1020,"[datetime.datetime(2022, 11, 28, 14, 6, 25, 241729), 2.25, 2.46]","[datetime.datetime(2022, 11, 28, 14, 6, 25, 241729), 6.0, 9.2]","[datetime.datetime(2022, 11, 28, 14, 6, 25, 241729), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 14, 6, 25, 241729), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 6, 25, 241729), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 14, 6, 25, 241729), 4.6, 5.7]","[datetime.datetime(2022, 11, 28, 14, 6, 25, 241729), 61.0, 120.0]"
1021,"[datetime.datetime(2022, 11, 28, 14, 6, 26, 365743), 2.25, 2.46]","[datetime.datetime(2022, 11, 28, 14, 6, 26, 365743), 6.0, 9.2]","[datetime.datetime(2022, 11, 28, 14, 6, 26, 365743), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 14, 6, 26, 365743), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 6, 26, 365743), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 14, 6, 26, 365743), 4.6, 5.7]","[datetime.datetime(2022, 11, 28, 14, 6, 26, 365743), 61.0, 120.0]"
1022,"[datetime.datetime(2022, 11, 28, 14, 6, 27, 482376), 2.25, 2.44]","[datetime.datetime(2022, 11, 28, 14, 6, 27, 482376), 6.0, 9.2]","[datetime.datetime(2022, 11, 28, 14, 6, 27, 482376), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 14, 6, 27, 482376), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 6, 27, 482376), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 14, 6, 27, 482376), 4.6, 5.7]","[datetime.datetime(2022, 11, 28, 14, 6, 27, 482376), 71.0, 120.0]"
1023,"[datetime.datetime(2022, 11, 28, 14, 6, 28, 601521), 2.25, 2.42]","[datetime.datetime(2022, 11, 28, 14, 6, 28, 601521), 6.0, 9.2]","[datetime.datetime(2022, 11, 28, 14, 6, 28, 601521), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 14, 6, 28, 601521), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 6, 28, 601521), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 14, 6, 28, 601521), 4.6, 5.7]","[datetime.datetime(2022, 11, 28, 14, 6, 28, 601521), 71.0, 120.0]"
1024,"[datetime.datetime(2022, 11, 28, 14, 6, 29, 712511), 2.25, 2.42]","[datetime.datetime(2022, 11, 28, 14, 6, 29, 712511), 6.0, 9.2]","[datetime.datetime(2022, 11, 28, 14, 6, 29, 712511), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 14, 6, 29, 712511), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 6, 29, 712511), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 14, 6, 29, 712511), 4.6, 5.7]","[datetime.datetime(2022, 11, 28, 14, 6, 29, 712511), 71.0, 120.0]"
1025,"[datetime.datetime(2022, 11, 28, 14, 6, 30, 829285), 2.25, 2.42]","[datetime.datetime(2022, 11, 28, 14, 6, 30, 829285), 6.0, 9.2]","[datetime.datetime(2022, 11, 28, 14, 6, 30, 829285), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 14, 6, 30, 829285), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 6, 30, 829285), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 14, 6, 30, 829285), 4.6, 5.8]","[datetime.datetime(2022, 11, 28, 14, 6, 30, 829285), 71.0, 120.0]"
1026,"[datetime.datetime(2022, 11, 28, 14, 6, 31, 946997), 2.25, 2.42]","[datetime.datetime(2022, 11, 28, 14, 6, 31, 946997), 6.0, 9.2]","[datetime.datetime(2022, 11, 28, 14, 6, 31, 946997), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 14, 6, 31, 946997), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 6, 31, 946997), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 14, 6, 31, 946997), 4.6, 5.8]","[datetime.datetime(2022, 11, 28, 14, 6, 31, 946997), 71.0, 120.0]"
1027,"[datetime.datetime(2022, 11, 28, 14, 6, 33, 72956), 2.25, 2.42]","[datetime.datetime(2022, 11, 28, 14, 6, 33, 72956), 6.0, 9.4]","[datetime.datetime(2022, 11, 28, 14, 6, 33, 72956), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 14, 6, 33, 72956), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 6, 33, 72956), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 14, 6, 33, 72956), 4.6, 5.8]","[datetime.datetime(2022, 11, 28, 14, 6, 33, 72956), 71.0, 110.0]"
1028,"[datetime.datetime(2022, 11, 28, 14, 6, 34, 187063), 2.25, 2.42]","[datetime.datetime(2022, 11, 28, 14, 6, 34, 187063), 6.0, 9.4]","[datetime.datetime(2022, 11, 28, 14, 6, 34, 187063), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 14, 6, 34, 187063), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 6, 34, 187063), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 14, 6, 34, 187063), 4.6, 5.8]","[datetime.datetime(2022, 11, 28, 14, 6, 34, 187063), 71.0, 110.0]"
1029,"[datetime.datetime(2022, 11, 28, 14, 6, 35, 401905), 2.25, 2.4]","[datetime.datetime(2022, 11, 28, 14, 6, 35, 401905), 6.0, 9.4]","[datetime.datetime(2022, 11, 28, 14, 6, 35, 401905), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 14, 6, 35, 401905), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 6, 35, 401905), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 14, 6, 35, 401905), 4.6, 5.8]","[datetime.datetime(2022, 11, 28, 14, 6, 35, 401905), 71.0, 110.0]"
1030,"[datetime.datetime(2022, 11, 28, 14, 6, 36, 518809), 2.25, 2.42]","[datetime.datetime(2022, 11, 28, 14, 6, 36, 518809), 6.0, 9.4]","[datetime.datetime(2022, 11, 28, 14, 6, 36, 518809), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 14, 6, 36, 518809), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 6, 36, 518809), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 14, 6, 36, 518809), 4.6, 5.8]","[datetime.datetime(2022, 11, 28, 14, 6, 36, 518809), 71.0, 110.0]"
1031,"[datetime.datetime(2022, 11, 28, 14, 6, 37, 635703), 2.25, 2.42]","[datetime.datetime(2022, 11, 28, 14, 6, 37, 635703), 6.0, 9.4]","[datetime.datetime(2022, 11, 28, 14, 6, 37, 635703), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 14, 6, 37, 635703), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 6, 37, 635703), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 14, 6, 37, 635703), 4.6, 5.8]","[datetime.datetime(2022, 11, 28, 14, 6, 37, 635703), 71.0, 110.0]"
1032,"[datetime.datetime(2022, 11, 28, 14, 6, 38, 753864), 2.25, 2.42]","[datetime.datetime(2022, 11, 28, 14, 6, 38, 753864), 6.0, 9.4]","[datetime.datetime(2022, 11, 28, 14, 6, 38, 753864), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 14, 6, 38, 753864), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 6, 38, 753864), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 14, 6, 38, 753864), 4.6, 5.8]","[datetime.datetime(2022, 11, 28, 14, 6, 38, 753864), 71.0, 110.0]"
1033,"[datetime.datetime(2022, 11, 28, 14, 6, 39, 880020), 2.25, 2.42]","[datetime.datetime(2022, 11, 28, 14, 6, 39, 880020), 6.0, 9.4]","[datetime.datetime(2022, 11, 28, 14, 6, 39, 880020), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 14, 6, 39, 880020), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 6, 39, 880020), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 14, 6, 39, 880020), 4.6, 5.8]","[datetime.datetime(2022, 11, 28, 14, 6, 39, 880020), 71.0, 110.0]"
1034,"[datetime.datetime(2022, 11, 28, 14, 6, 41, 900), 2.25, 2.42]","[datetime.datetime(2022, 11, 28, 14, 6, 41, 900), 6.0, 9.4]","[datetime.datetime(2022, 11, 28, 14, 6, 41, 900), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 14, 6, 41, 900), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 6, 41, 900), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 14, 6, 41, 900), 4.6, 5.8]","[datetime.datetime(2022, 11, 28, 14, 6, 41, 900), 71.0, 110.0]"
