,Elite Tommy,Lets Embrace,Button,Explosive Debt,Blue Demon,Ali Starr,Nobel Nigel,Impress Browning
06-01-2023 15:10:08.480156,"(4.8, 7.0, 5.5)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 59.666666666666664)","(9.0, 21.0, 13.236363636363638)","(2.8, 4.9, 3.5)","(6.5, 12.5, 7.918181818181818)","(5.5, 9.4, 8.133333333333333)","(5.5, 9.8, 7.228571428571429)"
06-01-2023 15:10:09.686176,"(4.8, 7.0, 5.5)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 59.666666666666664)","(9.0, 21.0, 13.236363636363638)","(2.8, 4.9, 3.5)","(6.5, 12.5, 7.918181818181818)","(5.5, 9.4, 7.171428571428572)","(5.5, 9.8, 7.228571428571429)"
06-01-2023 15:10:10.896811,"(4.8, 7.0, 5.5)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 59.666666666666664)","(9.0, 21.0, 13.236363636363638)","(2.8, 4.9, 3.5)","(6.5, 12.5, 7.918181818181818)","(5.5, 9.4, 7.2857142857142865)","(5.5, 9.8, 7.228571428571429)"
06-01-2023 15:10:12.121258,"(4.8, 7.0, 5.5)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 59.666666666666664)","(9.0, 21.0, 13.236363636363638)","(2.8, 4.9, 3.5)","(6.5, 12.5, 7.918181818181818)","(5.5, 9.4, 7.2857142857142865)","(5.5, 9.8, 7.228571428571429)"
06-01-2023 15:10:13.314073,"(4.8, 7.0, 5.5)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 59.666666666666664)","(9.0, 21.0, 13.236363636363638)","(2.8, 4.9, 3.5)","(6.5, 12.5, 9.246666666666666)","(5.5, 9.4, 8.133333333333333)","(5.5, 9.8, 7.228571428571429)"
06-01-2023 15:10:14.549366,"(4.8, 7.0, 5.5)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 59.666666666666664)","(9.0, 21.0, 13.236363636363638)","(2.8, 4.9, 3.5)","(6.5, 12.5, 8.209090909090909)","(5.5, 9.4, 7.171428571428572)","(5.5, 9.8, 7.228571428571429)"
06-01-2023 15:10:15.783836,"(4.8, 7.0, 5.5)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 59.666666666666664)","(9.0, 21.0, 13.236363636363638)","(2.8, 4.9, 3.5)","(6.5, 12.5, 9.246666666666666)","(5.5, 9.4, 7.2857142857142865)","(5.5, 9.8, 7.228571428571429)"
06-01-2023 15:10:17.032815,"(4.8, 7.0, 5.5)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 59.666666666666664)","(9.0, 21.0, 13.236363636363638)","(2.8, 4.9, 3.5)","(6.5, 12.5, 9.246666666666666)","(5.5, 9.4, 7.4)","(5.5, 9.8, 7.228571428571429)"
06-01-2023 15:10:18.349883,"(4.8, 7.0, 5.5)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 59.666666666666664)","(9.0, 21.0, 13.236363636363638)","(2.8, 4.9, 3.5)","(6.5, 12.5, 7.918181818181818)","(5.5, 9.4, 8.133333333333333)","(5.5, 9.8, 7.228571428571429)"
06-01-2023 15:10:19.731781,"(4.8, 7.0, 5.5)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 59.666666666666664)","(9.0, 21.0, 13.236363636363638)","(2.8, 4.9, 3.5)","(6.5, 12.5, 8.209090909090909)","(5.5, 9.4, 7.171428571428572)","(5.5, 9.8, 7.228571428571429)"
06-01-2023 15:10:21.085761,"(4.8, 7.0, 5.5)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 59.666666666666664)","(9.0, 21.0, 13.236363636363638)","(2.8, 4.9, 3.5)","(6.5, 12.5, 9.246666666666666)","(5.5, 9.4, 7.2857142857142865)","(5.5, 9.8, 7.228571428571429)"
06-01-2023 15:10:23.416760,"(4.8, 7.0, 5.5)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 59.666666666666664)","(9.0, 21.0, 10.5)","(2.8, 4.9, 3.5)","(6.5, 12.5, 7.9399999999999995)","(5.5, 9.4, 7.2857142857142865)","(5.5, 9.8, 6.866666666666667)"
06-01-2023 15:10:25.374064,"(4.8, 7.0, 5.5)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 59.83333333333333)","(9.0, 21.0, 10.5)","(2.8, 4.9, 3.5)","(6.5, 12.5, 7.9399999999999995)","(5.5, 9.4, 7.2857142857142865)","(5.5, 9.8, 6.866666666666667)"
06-01-2023 15:10:27.292269,"(4.8, 7.0, 5.5)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 59.83333333333333)","(9.0, 21.0, 10.5)","(2.8, 4.9, 3.5)","(6.5, 12.5, 7.9399999999999995)","(5.5, 9.4, 7.2857142857142865)","(5.5, 9.8, 6.866666666666667)"
06-01-2023 15:10:29.524570,"(4.8, 7.0, 5.5)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 56.92307692307692)","(9.0, 21.0, 10.5)","(2.8, 4.9, 3.5)","(6.5, 12.5, 7.9399999999999995)","(5.5, 9.4, 7.2857142857142865)","(5.5, 9.8, 6.866666666666667)"
06-01-2023 15:10:30.917281,"(4.8, 7.0, 5.5)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 56.92307692307692)","(9.0, 21.0, 10.5)","(2.8, 4.9, 3.5)","(6.5, 12.5, 7.9399999999999995)","(5.5, 9.4, 8.133333333333333)","(5.5, 9.8, 6.866666666666667)"
06-01-2023 15:10:32.250709,"(4.8, 7.0, 5.5)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 56.92307692307692)","(9.0, 21.0, 10.5)","(2.8, 4.9, 3.5)","(6.5, 12.5, 7.9399999999999995)","(5.5, 9.4, 7.2857142857142865)","(5.5, 9.8, 6.866666666666667)"
06-01-2023 15:10:33.597930,"(4.8, 7.0, 5.5)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 56.92307692307692)","(9.0, 21.0, 10.5)","(2.8, 4.9, 3.5)","(6.5, 12.5, 7.9399999999999995)","(5.5, 9.4, 8.133333333333333)","(5.5, 9.8, 6.866666666666667)"
06-01-2023 15:10:34.905541,"(4.8, 7.0, 5.5)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 56.92307692307692)","(9.0, 21.0, 10.5)","(2.8, 4.9, 3.5)","(6.5, 12.5, 7.9399999999999995)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 6.866666666666667)"
06-01-2023 15:10:36.242900,"(4.8, 7.0, 5.5)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 56.92307692307692)","(9.0, 21.0, 10.5)","(2.8, 4.9, 3.5)","(6.5, 12.5, 7.9399999999999995)","(5.5, 9.4, 8.133333333333333)","(5.5, 9.8, 6.866666666666667)"
06-01-2023 15:10:37.508466,"(4.8, 7.0, 5.5)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 56.92307692307692)","(9.0, 21.0, 10.5)","(2.8, 4.9, 3.5)","(6.5, 12.5, 7.9399999999999995)","(5.5, 9.4, 8.82857142857143)","(5.5, 9.8, 6.866666666666667)"
06-01-2023 15:10:38.725104,"(4.8, 7.0, 5.5)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 56.92307692307692)","(9.0, 21.0, 10.5)","(2.8, 4.9, 3.5)","(6.5, 12.5, 7.9399999999999995)","(5.5, 9.4, 7.2857142857142865)","(5.5, 9.8, 6.866666666666667)"
06-01-2023 15:10:39.933001,"(4.8, 7.0, 5.5)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 56.92307692307692)","(9.0, 21.0, 10.5)","(2.8, 4.9, 3.5)","(6.5, 12.5, 7.9399999999999995)","(5.5, 9.4, 8.133333333333333)","(5.5, 9.8, 6.866666666666667)"
06-01-2023 15:10:41.231975,"(4.8, 7.0, 5.5)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 56.92307692307692)","(9.0, 21.0, 10.5)","(2.8, 4.9, 3.5)","(6.5, 12.5, 7.9399999999999995)","(5.5, 9.4, 7.2857142857142865)","(5.5, 9.8, 6.866666666666667)"
06-01-2023 15:10:42.559959,"(4.8, 7.0, 5.5)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 56.92307692307692)","(9.0, 21.0, 10.5)","(2.8, 4.9, 3.5)","(6.5, 12.5, 7.9399999999999995)","(5.5, 9.4, 7.2857142857142865)","(5.5, 9.8, 6.866666666666667)"
06-01-2023 15:10:43.801408,"(4.8, 7.0, 5.5)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 56.92307692307692)","(9.0, 21.0, 10.5)","(2.8, 4.9, 3.5)","(6.5, 12.5, 7.9399999999999995)","(5.5, 9.4, 7.2857142857142865)","(5.5, 9.8, 6.866666666666667)"
06-01-2023 15:10:45.052813,"(4.8, 7.0, 5.5)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 56.92307692307692)","(9.0, 21.0, 10.5)","(2.8, 4.9, 3.5)","(6.5, 12.5, 7.9399999999999995)","(5.5, 9.4, 7.171428571428572)","(5.5, 9.8, 6.866666666666667)"
06-01-2023 15:10:46.308789,"(4.8, 7.0, 5.5)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 56.92307692307692)","(9.0, 21.0, 10.5)","(2.8, 4.9, 3.5)","(6.5, 12.5, 7.9399999999999995)","(5.5, 9.4, 7.2857142857142865)","(5.5, 9.8, 6.866666666666667)"
06-01-2023 15:10:47.528061,"(4.8, 7.0, 5.5)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 56.92307692307692)","(9.0, 21.0, 10.5)","(2.8, 4.9, 3.5)","(6.5, 12.5, 7.9399999999999995)","(5.5, 9.4, 7.457142857142857)","(5.5, 9.8, 6.866666666666667)"
06-01-2023 15:10:48.799487,"(4.8, 7.0, 5.5)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 56.92307692307692)","(9.0, 21.0, 10.5)","(2.8, 4.9, 3.5)","(6.5, 12.5, 7.9399999999999995)","(5.5, 9.4, 8.163636363636364)","(5.5, 9.8, 6.866666666666667)"
06-01-2023 15:10:50.058589,"(4.8, 7.0, 5.5)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 56.92307692307692)","(9.0, 21.0, 10.5)","(2.8, 4.9, 3.5)","(6.5, 12.5, 7.9399999999999995)","(5.5, 9.4, 8.163636363636364)","(5.5, 9.8, 6.866666666666667)"
06-01-2023 15:10:51.306008,"(4.8, 7.0, 5.5)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 56.92307692307692)","(9.0, 21.0, 10.5)","(2.8, 4.9, 3.5)","(6.5, 12.5, 7.9399999999999995)","(5.5, 9.4, 7.571428571428571)","(5.5, 9.8, 6.866666666666667)"
06-01-2023 15:10:52.578923,"(4.8, 7.0, 5.5)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 56.92307692307692)","(9.0, 21.0, 10.5)","(2.8, 4.9, 3.5)","(6.5, 12.5, 7.9399999999999995)","(5.5, 9.4, 7.685714285714286)","(5.5, 9.8, 6.866666666666667)"
06-01-2023 15:10:53.805799,"(4.8, 7.0, 5.5)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 56.92307692307692)","(9.0, 21.0, 10.5)","(2.8, 4.9, 3.5)","(6.5, 12.5, 7.9399999999999995)","(5.5, 9.4, 7.457142857142857)","(5.5, 9.8, 6.866666666666667)"
06-01-2023 15:10:54.990666,"(4.8, 7.0, 5.5)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 56.92307692307692)","(9.0, 21.0, 10.5)","(2.8, 4.9, 3.5)","(6.5, 12.5, 7.9399999999999995)","(5.5, 9.4, 7.685714285714286)","(5.5, 9.8, 6.866666666666667)"
06-01-2023 15:10:56.223817,"(4.8, 7.0, 5.5)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 56.92307692307692)","(9.0, 21.0, 10.5)","(2.8, 4.9, 3.5)","(6.5, 12.5, 7.9399999999999995)","(5.5, 9.4, 8.236363636363636)","(5.5, 9.8, 6.866666666666667)"
06-01-2023 15:10:57.513884,"(4.8, 7.0, 5.5)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 56.92307692307692)","(9.0, 21.0, 10.5)","(2.8, 4.9, 3.5)","(6.5, 12.5, 7.9399999999999995)","(5.5, 9.4, 7.685714285714286)","(5.5, 9.8, 6.866666666666667)"
06-01-2023 15:10:58.902810,"(4.8, 7.0, 5.5)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 56.92307692307692)","(9.0, 21.0, 10.5)","(2.8, 4.9, 3.5)","(6.5, 12.5, 7.9399999999999995)","(5.5, 9.4, 7.685714285714286)","(5.5, 9.8, 6.866666666666667)"
06-01-2023 15:11:00.213896,"(4.8, 7.0, 5.5)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 56.92307692307692)","(9.0, 21.0, 10.5)","(2.8, 4.9, 3.5)","(6.5, 12.5, 7.9399999999999995)","(5.5, 9.4, 7.685714285714286)","(5.5, 9.8, 6.866666666666667)"
06-01-2023 15:11:01.473443,"(4.8, 7.0, 5.5)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 56.92307692307692)","(9.0, 21.0, 10.5)","(2.8, 4.9, 3.5)","(6.5, 12.5, 7.9399999999999995)","(5.5, 9.4, 8.236363636363636)","(5.5, 9.8, 6.866666666666667)"
06-01-2023 15:11:02.898445,"(4.8, 7.0, 5.5)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 56.92307692307692)","(9.0, 21.0, 10.5)","(2.8, 4.9, 3.5)","(6.5, 12.5, 7.9399999999999995)","(5.5, 9.4, 7.8)","(5.5, 9.8, 6.866666666666667)"
06-01-2023 15:11:04.314996,"(4.8, 7.0, 5.5)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 50.5)","(9.0, 21.0, 10.5)","(2.8, 4.9, 3.5)","(6.5, 12.5, 7.9399999999999995)","(5.5, 9.4, 7.8)","(5.5, 9.8, 6.866666666666667)"
06-01-2023 15:11:05.448258,"(4.8, 7.0, 5.5)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 50.5)","(9.0, 21.0, 10.5)","(2.8, 4.9, 3.5)","(6.5, 12.5, 7.9399999999999995)","(5.5, 9.4, 7.8)","(5.5, 9.8, 6.866666666666667)"
06-01-2023 15:11:06.535531,"(4.8, 7.0, 5.5)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 50.5)","(9.0, 21.0, 10.5)","(2.8, 4.9, 3.5)","(6.5, 12.5, 7.9399999999999995)","(5.5, 9.4, 7.8)","(5.5, 9.8, 6.866666666666667)"
06-01-2023 15:11:07.654767,"(4.8, 7.0, 5.5)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 50.5)","(9.0, 21.0, 10.5)","(2.8, 4.9, 3.5)","(6.5, 12.5, 7.9399999999999995)","(5.5, 9.4, 7.8)","(5.5, 9.8, 6.866666666666667)"
06-01-2023 15:11:08.783275,"(4.8, 7.0, 5.5)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 50.5)","(9.0, 21.0, 10.5)","(2.8, 4.9, 3.5)","(6.5, 12.5, 7.9399999999999995)","(5.5, 9.4, 7.8)","(5.5, 9.8, 6.866666666666667)"
06-01-2023 15:11:09.831604,"(4.8, 7.0, 5.5)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 50.5)","(9.0, 21.0, 10.5)","(2.8, 4.9, 3.5)","(6.5, 12.5, 7.9399999999999995)","(5.5, 9.4, 7.8)","(5.5, 9.8, 6.866666666666667)"
06-01-2023 15:11:10.905038,"(4.8, 7.0, 5.5)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 47.77777777777778)","(9.0, 21.0, 10.5)","(2.8, 4.9, 3.5)","(6.5, 12.5, 7.9399999999999995)","(5.5, 9.4, 7.8)","(5.5, 9.8, 6.866666666666667)"
06-01-2023 15:11:11.948733,"(4.8, 7.0, 5.5)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 47.77777777777778)","(9.0, 21.0, 10.5)","(2.8, 4.9, 3.5)","(6.5, 12.5, 7.9399999999999995)","(5.5, 9.4, 7.8)","(5.5, 9.8, 6.866666666666667)"
06-01-2023 15:11:13.085430,"(4.8, 7.0, 5.5)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 47.77777777777778)","(9.0, 21.0, 10.5)","(2.8, 4.9, 3.5)","(6.5, 12.5, 7.9399999999999995)","(5.5, 9.4, 7.8)","(5.5, 9.8, 6.866666666666667)"
06-01-2023 15:11:14.274787,"(4.8, 7.0, 5.5)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 47.77777777777778)","(9.0, 21.0, 10.5)","(2.8, 4.9, 3.5)","(6.5, 12.5, 7.9399999999999995)","(5.5, 9.4, 8.5)","(5.5, 9.8, 6.866666666666667)"
06-01-2023 15:11:15.460521,"(4.8, 7.0, 5.5)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 47.77777777777778)","(9.0, 21.0, 10.5)","(2.8, 4.9, 3.5)","(6.5, 12.5, 7.9399999999999995)","(5.5, 9.2, 8.5)","(5.5, 9.8, 6.866666666666667)"
06-01-2023 15:11:16.656642,"(4.8, 7.0, 5.5)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 47.77777777777778)","(9.0, 21.0, 10.5)","(2.8, 4.9, 3.5)","(6.5, 12.5, 7.9399999999999995)","(5.5, 9.2, 8.5)","(5.5, 9.8, 6.866666666666667)"
06-01-2023 15:11:17.821580,"(4.8, 7.0, 5.5)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 47.77777777777778)","(9.0, 21.0, 10.5)","(2.8, 4.9, 3.5)","(6.5, 12.5, 7.9399999999999995)","(5.5, 9.2, 8.5)","(5.5, 9.8, 6.866666666666667)"
06-01-2023 15:11:18.976890,"(4.8, 7.0, 5.5)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 47.77777777777778)","(9.0, 21.0, 10.5)","(2.8, 4.9, 3.5)","(6.5, 12.5, 7.9399999999999995)","(5.5, 9.2, 8.5)","(5.5, 9.8, 6.866666666666667)"
06-01-2023 15:11:20.156926,"(4.8, 7.0, 5.5)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 47.77777777777778)","(9.0, 21.0, 10.5)","(2.8, 4.9, 3.5)","(6.5, 12.5, 7.9399999999999995)","(5.5, 9.2, 8.5)","(5.5, 9.8, 6.866666666666667)"
06-01-2023 15:11:21.283210,"(4.8, 7.0, 5.5)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 47.77777777777778)","(9.0, 21.0, 10.5)","(2.8, 4.9, 3.5)","(6.5, 12.5, 7.9399999999999995)","(5.5, 9.2, 8.5)","(5.5, 9.8, 6.866666666666667)"
06-01-2023 15:11:22.463346,"(4.8, 7.0, 5.5)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 47.77777777777778)","(9.0, 21.0, 10.5)","(2.8, 4.9, 3.5)","(6.5, 12.5, 7.9399999999999995)","(5.5, 9.2, 8.5)","(5.5, 9.8, 6.866666666666667)"
06-01-2023 15:11:23.653776,"(4.8, 7.0, 5.5)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 47.77777777777778)","(9.0, 21.0, 10.5)","(2.8, 4.9, 3.5)","(6.5, 12.5, 7.9399999999999995)","(5.5, 9.2, 8.5)","(5.5, 9.8, 6.866666666666667)"
06-01-2023 15:11:24.829676,"(4.8, 7.0, 5.5)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 47.77777777777778)","(9.0, 21.0, 10.5)","(2.8, 4.9, 3.5)","(6.5, 12.5, 7.9399999999999995)","(5.5, 9.2, 8.5)","(5.5, 9.8, 6.866666666666667)"
06-01-2023 15:11:25.903612,"(4.8, 7.0, 5.5)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 47.77777777777778)","(9.0, 21.0, 10.5)","(2.8, 4.9, 3.5)","(6.5, 12.5, 7.9399999999999995)","(5.5, 9.2, 8.5)","(5.5, 9.8, 6.866666666666667)"
06-01-2023 15:11:26.992438,"(4.8, 7.0, 5.5)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 47.77777777777778)","(9.0, 21.0, 10.5)","(2.8, 4.9, 3.5)","(6.5, 12.5, 7.9399999999999995)","(5.5, 9.2, 8.5)","(5.5, 9.8, 6.866666666666667)"
06-01-2023 15:11:28.123533,"(4.8, 7.0, 5.5)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 47.77777777777778)","(9.0, 21.0, 10.5)","(2.8, 4.9, 3.5)","(6.5, 12.5, 7.9399999999999995)","(5.5, 9.2, 8.5)","(5.5, 9.8, 6.866666666666667)"
06-01-2023 15:11:29.269561,"(4.8, 7.0, 5.5)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 47.77777777777778)","(9.0, 21.0, 10.5)","(2.8, 4.9, 3.5)","(6.5, 12.5, 7.9399999999999995)","(5.5, 9.2, 8.5)","(5.5, 9.8, 6.866666666666667)"
06-01-2023 15:11:30.477509,"(4.8, 7.0, 5.5)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 47.77777777777778)","(9.0, 21.0, 10.5)","(2.8, 4.9, 3.5)","(6.5, 12.5, 7.9399999999999995)","(5.5, 9.2, 8.5)","(5.5, 9.8, 6.866666666666667)"
06-01-2023 15:11:31.634774,"(4.8, 7.0, 5.5)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 47.77777777777778)","(9.0, 21.0, 10.5)","(2.8, 4.9, 3.5)","(6.5, 12.5, 7.9399999999999995)","(5.5, 9.2, 8.5)","(5.5, 9.8, 6.866666666666667)"
06-01-2023 15:11:32.792471,"(4.8, 7.0, 5.5)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 47.77777777777778)","(9.0, 21.0, 10.5)","(2.8, 4.9, 3.5)","(6.5, 12.5, 7.9399999999999995)","(5.5, 9.2, 8.5)","(5.5, 9.8, 6.866666666666667)"
06-01-2023 15:11:33.925101,"(4.8, 7.0, 5.5)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 47.77777777777778)","(9.0, 21.0, 10.5)","(2.8, 4.9, 3.5)","(6.5, 12.5, 7.9399999999999995)","(5.5, 9.2, 8.5)","(5.5, 9.8, 6.866666666666667)"
06-01-2023 15:11:35.025884,"(4.8, 7.0, 5.5)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 47.77777777777778)","(9.0, 21.0, 10.5)","(2.8, 4.9, 3.5)","(6.5, 12.5, 7.9399999999999995)","(5.5, 9.2, 8.5)","(5.5, 9.8, 6.866666666666667)"
06-01-2023 15:11:36.015787,"(4.8, 7.0, 5.5)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 47.77777777777778)","(9.0, 21.0, 10.5)","(2.8, 4.9, 3.5)","(6.5, 12.5, 7.9399999999999995)","(5.5, 9.2, 8.5)","(5.5, 9.8, 6.866666666666667)"
06-01-2023 15:11:37.018915,"(4.8, 7.0, 5.5)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 47.77777777777778)","(9.0, 21.0, 10.5)","(2.8, 4.9, 3.5)","(6.5, 12.5, 7.9399999999999995)","(5.5, 9.2, 8.5)","(5.5, 9.8, 6.866666666666667)"
06-01-2023 15:11:38.087808,"(4.8, 7.0, 5.5)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 47.77777777777778)","(9.0, 21.0, 10.5)","(2.8, 4.9, 3.5)","(6.5, 12.5, 7.9399999999999995)","(5.5, 9.2, 8.5)","(5.5, 9.8, 6.866666666666667)"
06-01-2023 15:11:39.191149,"(4.8, 7.0, 5.5)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 47.77777777777778)","(9.0, 21.0, 10.5)","(2.8, 4.9, 3.5)","(6.5, 12.5, 7.9399999999999995)","(5.5, 9.2, 8.5)","(5.5, 9.8, 6.866666666666667)"
06-01-2023 15:11:40.295610,"(4.8, 7.0, 5.5)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 47.77777777777778)","(9.0, 21.0, 10.5)","(2.8, 4.9, 3.5)","(6.5, 12.5, 7.9399999999999995)","(5.5, 9.2, 8.5)","(5.5, 9.8, 6.866666666666667)"
06-01-2023 15:11:41.367473,"(4.8, 7.0, 5.5)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 51.0)","(9.0, 21.0, 10.5)","(2.8, 4.9, 3.5)","(6.5, 12.5, 7.9399999999999995)","(5.5, 9.2, 8.5)","(5.5, 9.8, 6.866666666666667)"
06-01-2023 15:11:42.467797,"(4.8, 7.0, 5.5)","(13.0, 26.0, 16.333333333333332)","(21.0, 80.0, 51.0)","(9.0, 21.0, 10.5)","(2.8, 4.9, 3.5)","(6.5, 12.5, 7.9399999999999995)","(5.5, 9.2, 8.5)","(5.5, 9.8, 6.866666666666667)"
06-01-2023 15:11:43.584326,"(4.8, 7.0, 5.5)","(13.0, 26.0, 18.75)","(21.0, 80.0, 52.705882352941174)","(9.0, 21.0, 10.5)","(2.8, 4.9, 3.5)","(6.5, 12.5, 7.9399999999999995)","(5.5, 9.2, 8.5)","(5.5, 9.8, 6.866666666666667)"
06-01-2023 15:11:44.684300,"(4.8, 7.0, 5.5)","(13.0, 26.0, 18.75)","(21.0, 80.0, 39.27272727272727)","(9.0, 21.0, 10.5)","(2.8, 4.9, 3.5)","(6.5, 12.5, 7.9399999999999995)","(5.5, 9.2, 8.5)","(5.5, 9.8, 6.866666666666667)"
06-01-2023 15:11:45.829456,"(4.8, 7.0, 5.5)","(13.0, 26.0, 18.75)","(21.0, 80.0, 39.27272727272727)","(9.0, 21.0, 10.5)","(2.8, 4.9, 3.5)","(6.5, 12.5, 7.9399999999999995)","(5.5, 9.2, 8.5)","(5.5, 9.8, 6.866666666666667)"
06-01-2023 15:11:46.981189,"(4.8, 7.0, 5.5)","(13.0, 26.0, 18.75)","(21.0, 80.0, 39.27272727272727)","(9.0, 21.0, 10.5)","(2.8, 4.9, 3.5)","(6.5, 12.5, 7.9399999999999995)","(5.5, 9.2, 8.5)","(5.5, 9.8, 6.866666666666667)"
06-01-2023 15:11:48.132797,"(4.8, 7.0, 5.5)","(13.0, 26.0, 18.75)","(21.0, 80.0, 39.27272727272727)","(9.0, 21.0, 10.5)","(2.8, 4.9, 3.5)","(6.5, 12.5, 7.9399999999999995)","(5.5, 9.2, 8.5)","(5.5, 9.8, 6.866666666666667)"
06-01-2023 15:11:49.240955,"(4.8, 7.0, 5.5)","(13.0, 26.0, 18.75)","(21.0, 80.0, 39.27272727272727)","(9.0, 21.0, 10.5)","(2.8, 4.9, 3.5)","(6.5, 12.5, 7.9399999999999995)","(5.5, 9.2, 8.5)","(5.5, 9.8, 6.866666666666667)"
06-01-2023 15:11:50.406421,"(4.8, 7.0, 5.5)","(13.0, 26.0, 18.75)","(21.0, 80.0, 42.66666666666667)","(9.0, 21.0, 10.5)","(2.8, 4.9, 3.5)","(6.5, 12.5, 7.9399999999999995)","(5.5, 9.2, 8.5)","(5.5, 9.8, 6.866666666666667)"
06-01-2023 15:11:51.571122,"(4.8, 7.0, 5.5)","(13.0, 26.0, 18.75)","(21.0, 80.0, 42.66666666666667)","(9.0, 21.0, 10.5)","(2.8, 4.9, 3.5)","(6.5, 12.5, 7.9399999999999995)","(5.5, 9.2, 8.5)","(5.5, 9.8, 6.866666666666667)"
