,Summer Classic,Sahara Castle,King Wylde,Summer Fiesta,Lornas Flying,Wallys Boy,Johnny Baha,Tuta Grizzly
04-01-2023 13:06:27.350805,"(81.0, 980.0, 376.6666666666667)","(6.5, 15.5, 10.25)","(3.3, 3.5, 3.315384615384615)","(51.0, 330.0, 76.15384615384616)","(9.0, 20.0, 12.227272727272727)","(5.0, 9.0, 6.533333333333333)","(7.5, 13.0, 9.1)","(2.5, 4.0, 3.5153846153846153)"
04-01-2023 13:06:28.356468,"(81.0, 980.0, 204.28571428571428)","(6.5, 15.5, 10.25)","(3.3, 3.5, 3.315384615384615)","(51.0, 330.0, 76.15384615384616)","(9.0, 20.0, 13.892857142857142)","(5.0, 9.0, 6.04)","(7.5, 13.0, 9.1)","(2.5, 4.0, 3.5041666666666664)"
04-01-2023 13:06:29.362604,"(81.0, 590.0, 332.5)","(6.5, 15.5, 10.39)","(3.3, 3.5, 3.315384615384615)","(51.0, 330.0, 76.15384615384616)","(9.0, 20.0, 16.57142857142857)","(5.0, 9.0, 8.105882352941176)","(7.5, 13.0, 9.1)","(2.5, 4.0, 3.8687500000000004)"
04-01-2023 13:06:30.413407,"(81.0, 590.0, 332.5)","(6.5, 15.5, 11.358333333333334)","(3.3, 3.5, 3.315384615384615)","(51.0, 330.0, 76.15384615384616)","(9.0, 19.0, 14.363636363636363)","(5.0, 9.0, 5.7625)","(7.5, 13.0, 8.45)","(2.5, 3.95, 3.6500000000000004)"
04-01-2023 13:06:31.548452,"(81.0, 590.0, 332.5)","(6.5, 15.5, 11.035294117647059)","(3.3, 3.5, 3.315384615384615)","(51.0, 330.0, 76.15384615384616)","(9.0, 19.0, 14.363636363636363)","(5.0, 9.0, 5.7625)","(7.5, 13.0, 8.45)","(2.5, 3.95, 3.6500000000000004)"
04-01-2023 13:06:32.626872,"(81.0, 590.0, 332.5)","(6.5, 15.5, 12.0)","(3.3, 3.5, 3.315384615384615)","(51.0, 330.0, 76.15384615384616)","(9.0, 18.5, 12.605263157894736)","(5.0, 9.0, 5.636363636363636)","(7.5, 12.5, 9.366666666666667)","(2.5, 3.95, 3.6500000000000004)"
04-01-2023 13:06:33.730469,"(81.0, 590.0, 332.5)","(6.5, 15.5, 12.0)","(3.3, 3.5, 3.315384615384615)","(51.0, 330.0, 76.15384615384616)","(9.0, 18.0, 15.5)","(5.0, 9.0, 5.636363636363636)","(7.5, 12.5, 8.583333333333334)","(2.5, 3.95, 3.6500000000000004)"
04-01-2023 13:06:34.848241,"(81.0, 590.0, 332.5)","(6.5, 15.5, 12.0)","(3.3, 3.5, 3.315384615384615)","(51.0, 330.0, 76.15384615384616)","(9.0, 17.5, 15.5)","(5.0, 9.0, 5.636363636363636)","(7.5, 12.5, 8.583333333333334)","(2.5, 3.95, 3.6500000000000004)"
04-01-2023 13:06:35.947015,"(81.0, 590.0, 332.5)","(6.5, 15.5, 12.0)","(3.3, 3.5, 3.315384615384615)","(51.0, 330.0, 76.15384615384616)","(9.0, 17.5, 15.5)","(5.0, 9.0, 5.636363636363636)","(7.5, 12.5, 8.583333333333334)","(2.5, 3.95, 3.6500000000000004)"
04-01-2023 13:06:37.147419,"(81.0, 590.0, 332.5)","(6.5, 15.5, 12.215384615384615)","(3.3, 3.5, 3.315384615384615)","(51.0, 330.0, 76.15384615384616)","(9.0, 17.0, 13.208333333333332)","(5.0, 9.0, 5.636363636363636)","(7.5, 12.5, 8.583333333333334)","(2.5, 3.95, 3.6500000000000004)"
04-01-2023 13:06:38.314148,"(81.0, 590.0, 526.25)","(6.5, 15.5, 12.215384615384615)","(3.3, 3.5, 3.315384615384615)","(51.0, 330.0, 76.15384615384616)","(9.0, 17.0, 13.208333333333332)","(5.0, 9.0, 5.636363636363636)","(7.5, 12.5, 8.583333333333334)","(2.5, 3.95, 3.6500000000000004)"
04-01-2023 13:06:39.361300,"(81.0, 590.0, 526.25)","(6.5, 15.5, 12.215384615384615)","(3.3, 3.5, 3.315384615384615)","(51.0, 330.0, 76.15384615384616)","(9.0, 17.0, 13.208333333333332)","(5.0, 9.0, 5.636363636363636)","(7.5, 12.5, 8.583333333333334)","(2.5, 3.95, 3.6500000000000004)"
04-01-2023 13:06:40.431184,"(81.0, 590.0, 526.25)","(6.5, 15.5, 12.215384615384615)","(3.3, 3.5, 3.315384615384615)","(51.0, 330.0, 76.15384615384616)","(9.0, 17.0, 13.208333333333332)","(5.0, 9.0, 5.636363636363636)","(7.5, 12.5, 8.583333333333334)","(2.5, 3.95, 3.6500000000000004)"
04-01-2023 13:06:41.438629,"(81.0, 590.0, 526.25)","(6.5, 15.5, 12.215384615384615)","(3.3, 3.5, 3.315384615384615)","(51.0, 330.0, 76.15384615384616)","(9.0, 17.0, 13.208333333333332)","(5.0, 9.0, 5.636363636363636)","(7.5, 12.5, 8.583333333333334)","(2.5, 3.95, 3.6500000000000004)"
04-01-2023 13:06:42.597343,"(81.0, 590.0, 526.25)","(6.5, 15.5, 12.746666666666666)","(3.3, 3.5, 3.315384615384615)","(51.0, 330.0, 76.15384615384616)","(9.0, 17.0, 13.208333333333332)","(5.0, 9.0, 5.636363636363636)","(7.5, 12.5, 8.583333333333334)","(2.5, 3.95, 3.6500000000000004)"
04-01-2023 13:06:43.789435,"(81.0, 590.0, 526.25)","(6.5, 15.5, 11.510000000000002)","(3.3, 3.5, 3.315384615384615)","(51.0, 330.0, 76.15384615384616)","(9.0, 17.0, 13.208333333333332)","(5.0, 9.0, 5.636363636363636)","(7.5, 12.5, 8.583333333333334)","(2.5, 3.95, 3.6500000000000004)"
04-01-2023 13:06:45.002158,"(81.0, 590.0, 526.25)","(6.5, 15.5, 11.222222222222221)","(3.3, 3.5, 3.315384615384615)","(51.0, 330.0, 76.15384615384616)","(9.0, 17.0, 13.208333333333332)","(5.0, 9.0, 5.636363636363636)","(7.5, 12.5, 8.583333333333334)","(2.5, 3.95, 3.6500000000000004)"
04-01-2023 13:06:46.188477,"(81.0, 590.0, 526.25)","(6.5, 15.5, 13.235294117647058)","(3.3, 3.5, 3.315384615384615)","(51.0, 330.0, 76.15384615384616)","(9.0, 17.0, 13.208333333333332)","(5.0, 9.0, 6.357142857142857)","(7.5, 12.5, 8.583333333333334)","(2.5, 3.95, 3.6500000000000004)"
04-01-2023 13:06:47.289297,"(81.0, 590.0, 526.25)","(6.5, 15.5, 13.235294117647058)","(3.3, 3.5, 3.315384615384615)","(51.0, 330.0, 76.15384615384616)","(9.0, 17.0, 13.208333333333332)","(5.0, 9.0, 6.823529411764706)","(7.5, 12.5, 8.583333333333334)","(2.5, 3.95, 3.6500000000000004)"
04-01-2023 13:06:48.414049,"(81.0, 590.0, 526.25)","(6.5, 15.5, 11.61111111111111)","(3.3, 3.5, 3.315384615384615)","(51.0, 330.0, 76.15384615384616)","(9.0, 17.0, 13.208333333333332)","(5.0, 9.0, 6.823529411764706)","(7.5, 12.5, 8.583333333333334)","(2.5, 3.95, 3.6500000000000004)"
04-01-2023 13:06:49.530433,"(81.0, 690.0, 346.875)","(6.5, 15.5, 11.61111111111111)","(3.3, 3.5, 3.315384615384615)","(51.0, 330.0, 76.15384615384616)","(9.0, 17.0, 13.208333333333332)","(5.0, 9.0, 6.8125)","(7.5, 12.5, 8.583333333333334)","(2.5, 3.95, 3.6500000000000004)"
04-01-2023 13:06:50.675015,"(81.0, 690.0, 346.875)","(6.5, 15.5, 11.61111111111111)","(3.3, 3.5, 3.315384615384615)","(51.0, 330.0, 76.15384615384616)","(9.0, 17.0, 13.208333333333332)","(5.0, 9.0, 6.8125)","(7.5, 12.5, 8.583333333333334)","(2.5, 3.95, 3.6500000000000004)"
04-01-2023 13:06:51.918568,"(81.0, 690.0, 346.875)","(6.5, 15.5, 11.61111111111111)","(3.3, 3.5, 3.315384615384615)","(51.0, 330.0, 76.15384615384616)","(9.0, 17.0, 13.208333333333332)","(5.0, 9.0, 6.8125)","(7.5, 12.5, 8.583333333333334)","(2.5, 3.95, 3.6500000000000004)"
04-01-2023 13:06:53.031196,"(81.0, 690.0, 346.875)","(6.5, 15.5, 11.61111111111111)","(3.3, 3.5, 3.315384615384615)","(51.0, 330.0, 76.15384615384616)","(9.0, 17.0, 13.208333333333332)","(5.0, 9.0, 6.8125)","(7.5, 12.5, 8.583333333333334)","(2.5, 3.95, 3.6500000000000004)"
04-01-2023 13:06:54.154614,"(81.0, 590.0, 526.25)","(6.5, 15.5, 11.61111111111111)","(3.3, 3.5, 3.315384615384615)","(51.0, 330.0, 76.15384615384616)","(9.0, 17.0, 13.208333333333332)","(5.0, 9.0, 7.111111111111111)","(7.5, 12.5, 8.583333333333334)","(2.5, 3.95, 3.6500000000000004)"
04-01-2023 13:06:55.280066,"(81.0, 590.0, 526.25)","(6.5, 15.5, 11.61111111111111)","(3.3, 3.5, 3.315384615384615)","(51.0, 330.0, 76.15384615384616)","(9.0, 17.0, 13.208333333333332)","(5.0, 9.0, 6.25)","(7.5, 12.5, 8.583333333333334)","(2.5, 3.95, 3.6500000000000004)"
04-01-2023 13:06:56.427142,"(81.0, 590.0, 526.25)","(6.5, 15.5, 11.61111111111111)","(3.3, 3.5, 3.315384615384615)","(51.0, 330.0, 76.15384615384616)","(9.0, 17.0, 13.208333333333332)","(5.0, 9.0, 6.25)","(7.5, 12.5, 8.583333333333334)","(2.5, 3.95, 3.6500000000000004)"
04-01-2023 13:06:57.603232,"(81.0, 590.0, 526.25)","(6.5, 15.5, 11.61111111111111)","(3.3, 3.5, 3.315384615384615)","(51.0, 330.0, 76.15384615384616)","(9.0, 17.0, 13.208333333333332)","(5.0, 9.0, 6.25)","(7.5, 12.5, 8.583333333333334)","(2.5, 3.95, 3.6500000000000004)"
04-01-2023 13:06:58.769785,"(81.0, 590.0, 526.25)","(6.5, 15.5, 11.61111111111111)","(3.3, 3.5, 3.315384615384615)","(51.0, 330.0, 76.15384615384616)","(9.0, 17.0, 13.208333333333332)","(5.0, 9.0, 6.25)","(7.5, 12.5, 8.583333333333334)","(2.5, 3.95, 3.6500000000000004)"
04-01-2023 13:06:59.887679,"(81.0, 590.0, 526.25)","(6.5, 15.5, 11.61111111111111)","(3.3, 3.5, 3.315384615384615)","(51.0, 330.0, 76.15384615384616)","(9.0, 17.0, 13.208333333333332)","(5.0, 9.0, 6.25)","(7.5, 12.5, 8.583333333333334)","(2.5, 3.95, 3.6500000000000004)"
04-01-2023 13:07:01.012582,"(81.0, 590.0, 526.25)","(6.5, 15.5, 11.61111111111111)","(3.3, 3.5, 3.315384615384615)","(51.0, 330.0, 76.15384615384616)","(9.0, 17.0, 13.208333333333332)","(5.0, 9.0, 6.25)","(7.5, 12.5, 8.583333333333334)","(2.5, 3.95, 3.6500000000000004)"
04-01-2023 13:07:02.169195,"(81.0, 590.0, 526.25)","(6.5, 15.5, 11.61111111111111)","(3.3, 3.5, 3.315384615384615)","(51.0, 330.0, 76.15384615384616)","(9.0, 17.0, 13.208333333333332)","(5.0, 9.0, 6.25)","(7.5, 12.5, 8.583333333333334)","(2.5, 3.95, 3.6500000000000004)"
04-01-2023 13:07:03.246563,"(81.0, 590.0, 526.25)","(6.5, 15.5, 11.61111111111111)","(3.3, 3.5, 3.315384615384615)","(51.0, 330.0, 76.15384615384616)","(9.0, 17.0, 13.208333333333332)","(5.0, 9.0, 6.25)","(7.5, 12.5, 8.583333333333334)","(2.5, 3.95, 3.6500000000000004)"
04-01-2023 13:07:04.388924,"(81.0, 590.0, 533.8888888888889)","(6.5, 15.5, 11.26923076923077)","(3.3, 3.5, 3.315384615384615)","(51.0, 330.0, 76.15384615384616)","(9.0, 17.0, 13.208333333333332)","(5.0, 9.0, 6.25)","(7.5, 12.5, 8.583333333333334)","(2.5, 3.95, 3.6500000000000004)"
04-01-2023 13:07:05.556418,"(81.0, 590.0, 533.8888888888889)","(6.5, 15.5, 11.61111111111111)","(3.3, 3.5, 3.315384615384615)","(51.0, 330.0, 76.15384615384616)","(9.0, 17.0, 13.208333333333332)","(5.0, 9.0, 6.25)","(7.5, 12.5, 8.583333333333334)","(2.5, 3.95, 3.6500000000000004)"
04-01-2023 13:07:06.685010,"(81.0, 590.0, 533.8888888888889)","(6.5, 15.5, 11.61111111111111)","(3.3, 3.5, 3.315384615384615)","(51.0, 330.0, 76.15384615384616)","(9.0, 17.0, 13.208333333333332)","(5.0, 9.0, 6.25)","(7.5, 12.5, 8.583333333333334)","(2.5, 3.95, 3.6500000000000004)"
04-01-2023 13:07:07.856011,"(81.0, 590.0, 533.8888888888889)","(6.5, 15.5, 11.61111111111111)","(3.3, 3.5, 3.315384615384615)","(51.0, 330.0, 76.15384615384616)","(9.0, 17.0, 13.208333333333332)","(5.0, 9.0, 6.25)","(7.5, 12.5, 8.583333333333334)","(2.5, 3.95, 3.6500000000000004)"
04-01-2023 13:07:08.999156,"(81.0, 590.0, 533.8888888888889)","(6.5, 15.5, 11.61111111111111)","(3.3, 3.5, 3.315384615384615)","(51.0, 330.0, 76.15384615384616)","(9.0, 17.0, 13.208333333333332)","(5.0, 9.0, 6.25)","(7.5, 12.5, 8.583333333333334)","(2.5, 3.95, 3.6500000000000004)"
04-01-2023 13:07:10.138465,"(81.0, 590.0, 533.8888888888889)","(6.5, 15.5, 11.61111111111111)","(3.3, 3.5, 3.315384615384615)","(51.0, 330.0, 76.15384615384616)","(9.0, 17.0, 14.2)","(5.0, 9.0, 7.315789473684211)","(7.5, 12.5, 9.033333333333333)","(2.5, 3.95, 3.8583333333333334)"
04-01-2023 13:07:11.250501,"(81.0, 590.0, 533.8888888888889)","(6.5, 14.5, 11.642857142857142)","(3.3, 3.45, 3.425609756097561)","(51.0, 330.0, 76.15384615384616)","(9.0, 17.0, 14.2)","(5.0, 9.0, 8.015384615384615)","(7.5, 11.5, 8.416666666666666)","(2.5, 3.95, 3.9000000000000004)"
04-01-2023 13:07:12.388368,"(81.0, 590.0, 539.5)","(6.5, 14.5, 11.642857142857142)","(3.3, 3.45, 3.4214285714285717)","(51.0, 330.0, 76.15384615384616)","(9.0, 17.0, 14.2)","(5.0, 9.0, 7.6)","(7.5, 11.5, 8.416666666666666)","(2.5, 3.95, 3.9000000000000004)"
04-01-2023 13:07:13.728505,"(81.0, 590.0, 539.5)","(6.5, 14.5, 11.642857142857142)","(3.3, 3.45, 3.4214285714285717)","(51.0, 330.0, 76.15384615384616)","(9.0, 17.0, 14.2)","(5.0, 9.0, 7.315789473684211)","(7.5, 11.5, 8.416666666666666)","(2.5, 3.95, 3.9000000000000004)"
04-01-2023 13:07:15.126153,"(81.0, 590.0, 539.5)","(6.5, 14.5, 11.642857142857142)","(3.3, 3.45, 3.4214285714285717)","(51.0, 330.0, 76.15384615384616)","(9.0, 17.0, 14.2)","(5.0, 9.0, 7.4941176470588236)","(7.5, 11.5, 8.416666666666666)","(2.5, 3.95, 3.923809523809524)"
04-01-2023 13:07:16.452835,"(91.0, 590.0, 539.5)","(6.5, 14.5, 11.642857142857142)","(3.3, 3.45, 3.381707317073171)","(51.0, 330.0, 76.15384615384616)","(9.0, 17.0, 13.791666666666666)","(5.0, 9.0, 6.988235294117647)","(7.5, 11.5, 8.416666666666666)","(2.5, 3.95, 3.7)"
04-01-2023 13:07:17.878327,"(91.0, 590.0, 539.5)","(6.5, 14.5, 12.25)","(3.3, 3.4, 3.3802631578947366)","(51.0, 330.0, 76.15384615384616)","(9.0, 17.0, 14.25)","(5.0, 9.6, 7.485714285714286)","(7.5, 11.5, 8.25)","(2.5, 3.95, 3.9000000000000004)"
04-01-2023 13:07:19.162056,"(91.0, 590.0, 539.5)","(6.5, 14.0, 12.25)","(3.3, 3.4, 3.3802631578947366)","(51.0, 330.0, 76.15384615384616)","(9.0, 17.0, 14.25)","(5.0, 9.6, 7.485714285714286)","(7.5, 10.5, 8.25)","(2.5, 3.95, 3.8833333333333333)"
04-01-2023 13:07:20.347224,"(91.0, 590.0, 539.5)","(6.5, 14.5, 12.625)","(3.3, 3.4, 3.3802631578947366)","(51.0, 330.0, 76.15384615384616)","(9.0, 17.0, 14.25)","(5.0, 9.6, 7.485714285714286)","(7.5, 10.5, 8.25)","(2.5, 3.95, 3.9233333333333333)"
04-01-2023 13:07:21.670247,"(91.0, 590.0, 539.5)","(6.5, 14.5, 12.625)","(3.3, 3.4, 3.3802631578947366)","(51.0, 330.0, 76.15384615384616)","(9.0, 17.0, 14.25)","(5.0, 9.6, 7.485714285714286)","(7.5, 10.5, 8.25)","(2.5, 3.95, 3.9233333333333333)"
04-01-2023 13:07:22.992794,"(91.0, 590.0, 539.5)","(6.5, 14.5, 12.75)","(3.3, 3.4, 3.4441176470588237)","(51.0, 330.0, 76.15384615384616)","(9.0, 17.0, 12.722222222222221)","(5.0, 9.6, 6.825)","(7.5, 10.5, 8.25)","(2.5, 3.95, 3.9233333333333333)"
04-01-2023 13:07:24.277434,"(91.0, 590.0, 539.5)","(6.5, 15.5, 12.75)","(3.3, 3.45, 3.3802631578947366)","(51.0, 330.0, 76.15384615384616)","(9.0, 17.0, 14.5)","(5.0, 9.6, 7.4)","(7.5, 10.5, 8.044444444444444)","(2.5, 3.95, 3.8916666666666666)"
04-01-2023 13:07:26.105594,"(91.0, 590.0, 539.5)","(6.5, 14.5, 12.625)","(3.3, 3.4, 3.3802631578947366)","(51.0, 330.0, 110.0)","(9.0, 17.0, 14.5)","(5.0, 9.4, 7.4)","(7.5, 10.0, 8.044444444444444)","(2.5, 3.95, 3.930555555555556)"
04-01-2023 13:07:27.904001,"(91.0, 590.0, 539.5)","(6.5, 14.5, 12.625)","(3.3, 3.4, 3.3802631578947366)","(51.0, 330.0, 110.0)","(9.0, 17.0, 14.5)","(5.0, 9.2, 7.4)","(7.5, 10.0, 8.044444444444444)","(2.5, 3.95, 3.930555555555556)"
04-01-2023 13:07:29.197673,"(91.0, 590.0, 539.5)","(6.5, 14.5, 12.625)","(3.3, 3.4, 3.3802631578947366)","(51.0, 330.0, 110.0)","(9.0, 17.0, 14.5)","(5.0, 9.2, 7.4)","(7.5, 10.0, 8.044444444444444)","(2.5, 3.95, 3.930555555555556)"
04-01-2023 13:07:30.439989,"(91.0, 590.0, 489.0)","(6.5, 14.5, 12.625)","(3.3, 3.4, 3.3802631578947366)","(51.0, 330.0, 110.0)","(9.0, 17.0, 14.375)","(5.0, 9.2, 8.15)","(7.5, 10.0, 8.35)","(2.5, 3.95, 3.9250000000000003)"
04-01-2023 13:07:31.913002,"(91.0, 590.0, 489.0)","(6.5, 17.5, 12.625)","(3.3, 3.4, 3.3802631578947366)","(51.0, 330.0, 94.28571428571428)","(9.0, 17.0, 14.75)","(5.0, 9.2, 8.5)","(7.5, 10.0, 8.022222222222222)","(2.5, 3.95, 3.9000000000000004)"
04-01-2023 13:07:33.338886,"(91.0, 590.0, 489.0)","(6.5, 14.5, 12.625)","(3.3, 3.4, 3.4441176470588237)","(51.0, 330.0, 110.0)","(9.0, 17.0, 14.75)","(5.0, 9.2, 8.5)","(7.5, 9.8, 8.022222222222222)","(2.5, 3.95, 3.9000000000000004)"
04-01-2023 13:07:34.703922,"(91.0, 590.0, 489.0)","(6.5, 14.5, 12.625)","(3.3, 3.45, 3.4442857142857144)","(51.0, 330.0, 110.0)","(9.0, 17.0, 14.9)","(5.0, 9.2, 8.5)","(7.5, 9.8, 8.022222222222222)","(2.5, 3.95, 3.9071428571428575)"
04-01-2023 13:07:36.328494,"(91.0, 590.0, 489.0)","(6.5, 14.5, 12.625)","(3.3, 3.45, 3.3775)","(51.0, 330.0, 106.0)","(9.0, 17.0, 14.9)","(5.0, 9.2, 9.46)","(7.5, 9.8, 8.022222222222222)","(2.5, 3.95, 3.922727272727273)"
04-01-2023 13:07:37.674479,"(91.0, 590.0, 489.0)","(6.5, 14.5, 12.625)","(3.3, 3.4, 3.3775)","(51.0, 330.0, 110.0)","(9.0, 17.0, 14.958333333333334)","(5.0, 9.8, 9.3)","(7.5, 9.8, 8.3)","(2.5, 3.95, 3.922727272727273)"
04-01-2023 13:07:39.101972,"(81.0, 590.0, 489.0)","(6.5, 17.0, 12.84375)","(3.3, 3.4, 3.3775)","(51.0, 350.0, 110.0)","(9.0, 17.0, 14.958333333333334)","(5.0, 9.8, 9.3)","(7.5, 9.8, 8.0)","(2.5, 3.95, 3.9250000000000003)"
04-01-2023 13:07:40.355256,"(81.0, 590.0, 489.0)","(6.5, 16.5, 12.84375)","(3.3, 3.4, 3.3775)","(51.0, 350.0, 110.0)","(9.0, 17.0, 14.958333333333334)","(5.0, 9.8, 9.3)","(7.5, 9.6, 8.0)","(2.5, 3.95, 3.9250000000000003)"
04-01-2023 13:07:41.653858,"(81.0, 590.0, 489.0)","(6.5, 16.5, 12.394736842105264)","(3.3, 3.4, 3.3775)","(51.0, 350.0, 110.0)","(9.0, 17.0, 15.5)","(5.0, 9.8, 9.3)","(7.5, 9.6, 8.0)","(2.5, 3.95, 3.7782608695652176)"
04-01-2023 13:07:42.926920,"(81.0, 590.0, 489.0)","(6.5, 16.5, 12.84375)","(3.3, 3.4, 3.3371794871794873)","(51.0, 350.0, 110.0)","(9.0, 17.0, 16.77777777777778)","(5.0, 9.8, 9.3)","(7.5, 9.6, 8.0)","(2.5, 3.9, 3.8125)"
04-01-2023 13:07:44.323901,"(81.0, 590.0, 489.0)","(6.5, 16.5, 12.84375)","(3.3, 3.35, 3.438888888888889)","(51.0, 350.0, 110.0)","(9.0, 19.0, 16.77777777777778)","(5.0, 9.8, 9.120000000000001)","(7.5, 9.6, 8.0)","(2.5, 3.9, 3.8125)"
04-01-2023 13:07:45.671245,"(81.0, 590.0, 489.0)","(6.5, 16.5, 12.84375)","(3.3, 3.45, 3.4243589743589746)","(51.0, 350.0, 110.0)","(9.0, 19.0, 17.363636363636363)","(5.0, 9.8, 9.3)","(7.5, 9.6, 7.977777777777778)","(2.5, 3.9, 3.8125)"
04-01-2023 13:07:46.942444,"(81.0, 590.0, 489.0)","(6.5, 16.0, 12.8)","(3.3, 3.45, 3.4243589743589746)","(51.0, 350.0, 110.0)","(9.0, 19.0, 17.4)","(5.0, 9.8, 9.3)","(7.5, 9.4, 8.473684210526317)","(2.5, 3.9, 3.834375)"
04-01-2023 13:07:48.418329,"(81.0, 590.0, 489.0)","(6.5, 16.0, 13.5)","(3.3, 3.45, 3.3371794871794873)","(51.0, 350.0, 110.0)","(9.0, 19.0, 17.4)","(5.0, 9.8, 9.3)","(7.5, 9.4, 8.473684210526317)","(2.5, 3.9, 3.834375)"
04-01-2023 13:07:49.922652,"(81.0, 590.0, 271.1538461538462)","(6.5, 16.0, 13.5)","(3.3, 3.35, 3.261111111111111)","(51.0, 350.0, 112.0)","(9.0, 19.0, 18.428571428571427)","(5.0, 9.8, 9.3)","(7.5, 9.4, 8.473684210526317)","(2.5, 3.9, 3.853846153846154)"
04-01-2023 13:07:51.272384,"(81.0, 690.0, 271.1538461538462)","(6.5, 16.0, 14.2)","(3.3, 3.35, 3.261111111111111)","(51.0, 360.0, 112.0)","(9.0, 19.0, 18.428571428571427)","(5.0, 9.8, 9.120000000000001)","(7.5, 9.4, 8.473684210526317)","(2.5, 3.9, 3.853846153846154)"
04-01-2023 13:07:52.582673,"(81.0, 690.0, 271.1538461538462)","(6.5, 17.5, 13.088235294117647)","(3.3, 3.35, 3.275)","(51.0, 360.0, 235.2)","(9.0, 19.0, 18.363636363636363)","(5.0, 9.8, 9.366666666666667)","(7.5, 9.4, 8.357894736842105)","(2.5, 3.9, 3.8416666666666663)"
04-01-2023 13:07:53.871477,"(81.0, 590.0, 489.0)","(6.5, 16.5, 13.25)","(3.3, 3.35, 3.275)","(51.0, 360.0, 235.2)","(9.0, 20.0, 18.363636363636363)","(5.0, 9.8, 9.366666666666667)","(7.5, 9.2, 8.357894736842105)","(2.5, 3.9, 3.8416666666666663)"
04-01-2023 13:07:54.999518,"(81.0, 590.0, 489.0)","(6.5, 16.5, 13.25)","(3.3, 3.35, 3.275)","(51.0, 360.0, 235.2)","(9.0, 20.0, 18.363636363636363)","(5.0, 9.8, 9.366666666666667)","(7.5, 9.2, 8.357894736842105)","(2.5, 3.9, 3.8416666666666663)"
04-01-2023 13:07:56.174297,"(81.0, 590.0, 489.0)","(6.5, 16.5, 13.25)","(3.3, 3.35, 3.275)","(51.0, 360.0, 235.2)","(9.0, 20.0, 18.363636363636363)","(5.0, 9.8, 9.366666666666667)","(7.5, 9.2, 8.357894736842105)","(2.5, 3.9, 3.8416666666666663)"
04-01-2023 13:07:57.412379,"(81.0, 590.0, 489.0)","(6.5, 16.5, 13.25)","(3.3, 3.35, 3.275)","(51.0, 360.0, 235.2)","(9.0, 20.0, 18.363636363636363)","(5.0, 9.8, 9.366666666666667)","(7.5, 9.2, 8.357894736842105)","(2.5, 3.9, 3.8588235294117648)"
04-01-2023 13:07:58.621539,"(81.0, 590.0, 489.0)","(6.5, 16.5, 13.25)","(3.3, 3.35, 3.316666666666667)","(51.0, 360.0, 235.2)","(9.0, 20.0, 17.0)","(5.0, 9.8, 9.366666666666667)","(7.5, 9.2, 8.357894736842105)","(2.5, 3.9, 3.8588235294117648)"
04-01-2023 13:07:59.825024,"(91.0, 590.0, 489.0)","(6.5, 16.0, 13.5)","(3.3, 3.45, 3.261111111111111)","(51.0, 360.0, 235.2)","(9.0, 20.0, 17.333333333333332)","(5.0, 9.8, 9.475000000000001)","(7.5, 9.2, 8.2)","(2.5, 3.9, 3.8708333333333336)"
04-01-2023 13:08:01.088330,"(91.0, 590.0, 489.0)","(6.5, 15.5, 12.961538461538462)","(3.3, 3.35, 3.261111111111111)","(51.0, 360.0, 235.2)","(9.0, 20.0, 17.333333333333332)","(5.0, 9.8, 9.475000000000001)","(7.5, 9.0, 8.2)","(2.5, 3.9, 3.8777777777777778)"
04-01-2023 13:08:02.387643,"(91.0, 590.0, 489.0)","(6.5, 15.5, 12.566666666666666)","(3.3, 3.35, 3.261111111111111)","(51.0, 360.0, 235.2)","(9.0, 20.0, 17.333333333333332)","(5.0, 9.8, 9.475000000000001)","(7.5, 9.0, 8.2)","(2.5, 3.9, 3.8857142857142857)"
04-01-2023 13:08:03.659288,"(91.0, 590.0, 489.0)","(6.5, 15.5, 12.566666666666666)","(3.3, 3.35, 3.275)","(51.0, 360.0, 235.2)","(9.0, 20.0, 17.333333333333332)","(5.0, 9.8, 9.475000000000001)","(7.5, 9.0, 8.2)","(2.5, 3.9, 3.8857142857142857)"
04-01-2023 13:08:04.798690,"(91.0, 590.0, 489.0)","(6.5, 15.5, 12.566666666666666)","(3.3, 3.35, 3.275)","(51.0, 360.0, 235.2)","(9.0, 20.0, 17.333333333333332)","(5.0, 9.8, 9.475000000000001)","(7.5, 9.0, 8.2)","(2.5, 3.9, 3.8857142857142857)"
04-01-2023 13:08:05.893588,"(81.0, 590.0, 489.0)","(6.5, 15.5, 12.566666666666666)","(3.3, 3.35, 3.275)","(51.0, 360.0, 235.2)","(9.0, 20.0, 17.333333333333332)","(5.0, 9.8, 9.433333333333334)","(7.5, 9.0, 8.485714285714286)","(2.5, 3.9, 3.8777777777777778)"
04-01-2023 13:08:07.063418,"(81.0, 590.0, 489.0)","(6.5, 15.0, 12.916666666666668)","(3.3, 3.35, 3.275)","(51.0, 360.0, 221.33333333333331)","(9.0, 20.0, 17.333333333333332)","(5.0, 9.8, 9.433333333333334)","(7.5, 9.0, 8.088888888888889)","(2.5, 3.9, 3.8666666666666667)"
04-01-2023 13:08:08.282951,"(81.0, 590.0, 489.0)","(6.5, 15.0, 12.916666666666668)","(3.3, 3.35, 3.2666666666666666)","(51.0, 360.0, 260.0)","(9.0, 20.0, 16.363636363636363)","(5.0, 9.8, 9.3)","(7.5, 8.8, 7.621052631578948)","(2.5, 3.9, 3.8666666666666667)"
