,Kilara Boy,Jimbaran Express,Collateral Coin,Alis Mate,Smooth Grace,Kulu Nomad,Mandoza Ripple
10-01-2023 19:14:57.061721,"(1.8, 2.14, 2.138095238095238)","(6.5, 8.8, 8.609523809523811)","(18.0, 26.0, 25.473684210526315)","(7.5, 10.5, 10.478260869565217)","(5.5, 6.4, 6.125)","(13.0, 22.0, 22.555555555555557)","(10.0, 16.5, 15.71875)"
10-01-2023 19:14:59.255465,"(1.8, 2.14, 2.137086092715232)","(6.5, 8.8, 8.675)","(18.0, 26.0, 25.473684210526315)","(7.5, 10.5, 10.478260869565217)","(5.5, 6.4, 6.125)","(13.0, 23.0, 21.88888888888889)","(10.0, 16.5, 15.693548387096774)"
10-01-2023 19:15:00.446210,"(1.8, 2.14, 2.137086092715232)","(6.5, 8.8, 8.609523809523811)","(18.0, 26.0, 25.217391304347828)","(7.5, 10.5, 10.846153846153847)","(5.5, 6.4, 6.125)","(13.0, 23.0, 21.5)","(10.0, 16.5, 15.693548387096774)"
10-01-2023 19:15:01.662345,"(1.8, 2.14, 2.1361290322580646)","(6.5, 8.8, 8.675)","(18.0, 26.0, 25.473684210526315)","(7.5, 11.0, 10.478260869565217)","(5.5, 6.4, 6.125)","(13.0, 22.0, 21.77777777777778)","(10.0, 16.5, 15.71875)"
10-01-2023 19:15:02.805953,"(1.8, 2.14, 2.1397163120567377)","(6.5, 8.8, 8.675)","(19.0, 26.0, 25.473684210526315)","(7.5, 10.5, 10.478260869565217)","(5.0, 6.4, 6.125)","(14.0, 22.0, 21.6)","(10.0, 16.5, 15.607142857142858)"
10-01-2023 19:15:03.916844,"(1.8, 2.14, 2.1336196319018406)","(6.5, 8.8, 8.675)","(19.0, 26.0, 25.473684210526315)","(7.5, 10.5, 10.466666666666667)","(5.0, 6.4, 6.125)","(14.0, 22.0, 21.6)","(10.0, 16.5, 15.607142857142858)"
10-01-2023 19:15:04.975587,"(1.8, 2.14, 2.1337724550898205)","(6.5, 8.8, 8.618181818181817)","(19.0, 26.0, 25.473684210526315)","(7.5, 10.5, 10.466666666666667)","(5.0, 6.4, 6.125)","(14.0, 22.0, 21.77777777777778)","(10.0, 16.5, 15.607142857142858)"
10-01-2023 19:15:06.079165,"(1.8, 2.14, 2.1337724550898205)","(6.5, 8.8, 8.675)","(19.0, 26.0, 25.473684210526315)","(7.5, 10.5, 10.45)","(5.0, 6.4, 6.125)","(14.0, 22.0, 21.5)","(10.0, 16.5, 15.607142857142858)"
10-01-2023 19:15:07.251631,"(1.8, 2.14, 2.1337724550898205)","(6.5, 8.8, 8.675)","(19.0, 26.0, 25.473684210526315)","(7.5, 10.5, 10.4)","(5.0, 6.4, 6.125)","(14.0, 22.0, 21.6)","(10.0, 16.5, 15.607142857142858)"
10-01-2023 19:15:08.451880,"(1.8, 2.14, 2.1293333333333333)","(6.5, 9.0, 8.657142857142857)","(19.0, 26.0, 25.473684210526315)","(7.5, 11.0, 10.666666666666666)","(5.0, 6.4, 6.125)","(14.0, 22.0, 21.857142857142858)","(10.0, 16.5, 15.607142857142858)"
10-01-2023 19:15:09.727015,"(1.8, 2.14, 2.129109947643979)","(6.5, 9.0, 8.75)","(19.0, 26.0, 25.473684210526315)","(7.5, 11.0, 10.68)","(5.0, 6.4, 6.125)","(14.0, 22.0, 21.857142857142858)","(10.0, 16.5, 15.607142857142858)"
10-01-2023 19:15:11.162343,"(1.8, 2.14, 2.1293333333333333)","(6.5, 8.8, 8.553846153846154)","(19.0, 26.0, 25.473684210526315)","(7.5, 11.0, 10.472222222222221)","(5.0, 6.4, 6.125)","(14.0, 22.0, 21.857142857142858)","(10.0, 16.5, 15.607142857142858)"
10-01-2023 19:15:12.464702,"(1.8, 2.14, 2.1293333333333333)","(6.5, 8.8, 8.533333333333333)","(19.0, 26.0, 25.555555555555557)","(7.5, 10.5, 10.472222222222221)","(5.0, 6.4, 6.125)","(14.0, 22.0, 21.857142857142858)","(10.0, 16.5, 15.607142857142858)"
10-01-2023 19:15:14.912312,"(1.8, 2.14, 2.1302857142857143)","(6.5, 8.8, 8.428571428571429)","(19.0, 26.0, 25.555555555555557)","(7.5, 10.5, 10.472222222222221)","(5.0, 6.4, 6.125)","(14.0, 22.0, 21.857142857142858)","(10.0, 16.5, 15.607142857142858)"
10-01-2023 19:15:16.084465,"(1.8, 2.14, 2.1302857142857143)","(6.5, 8.8, 8.428571428571429)","(19.0, 26.0, 25.555555555555557)","(7.5, 10.5, 10.727272727272727)","(5.0, 6.4, 6.125)","(14.0, 22.0, 21.857142857142858)","(10.0, 16.5, 15.607142857142858)"
10-01-2023 19:15:17.191427,"(1.8, 2.14, 2.1292307692307695)","(6.5, 8.8, 8.577777777777778)","(19.0, 26.0, 25.555555555555557)","(7.5, 11.0, 10.68)","(5.0, 6.4, 6.125)","(14.0, 22.0, 21.857142857142858)","(10.0, 16.5, 15.607142857142858)"
10-01-2023 19:15:18.491553,"(1.8, 2.14, 2.1346153846153846)","(6.5, 8.8, 8.577777777777778)","(19.0, 26.0, 25.555555555555557)","(7.5, 11.0, 10.771428571428572)","(5.0, 6.4, 6.125)","(14.0, 22.0, 21.5)","(10.0, 16.5, 15.607142857142858)"
10-01-2023 19:15:19.775378,"(1.8, 2.14, 2.1346153846153846)","(6.5, 8.8, 8.600000000000001)","(19.0, 26.0, 25.555555555555557)","(7.5, 11.0, 10.952380952380953)","(5.0, 6.4, 6.125)","(14.0, 22.0, 21.41176470588235)","(10.0, 16.5, 15.607142857142858)"
10-01-2023 19:15:20.944529,"(1.8, 2.14, 2.1346153846153846)","(6.5, 8.8, 8.600000000000001)","(19.0, 26.0, 25.555555555555557)","(7.5, 11.0, 10.952380952380953)","(5.0, 6.4, 6.08)","(14.0, 22.0, 21.41176470588235)","(10.0, 16.5, 15.607142857142858)"
10-01-2023 19:15:22.156007,"(1.8, 2.12, 2.1194029850746268)","(6.5, 8.8, 8.600000000000001)","(19.0, 26.0, 25.555555555555557)","(7.5, 11.0, 10.865384615384615)","(5.0, 6.4, 6.086956521739131)","(14.0, 22.0, 21.444444444444443)","(10.0, 16.5, 15.607142857142858)"
10-01-2023 19:15:23.309575,"(1.8, 2.12, 2.1166666666666667)","(6.5, 8.8, 8.600000000000001)","(19.0, 26.0, 25.555555555555557)","(7.5, 11.0, 10.865384615384615)","(5.0, 6.4, 6.078431372549019)","(14.0, 22.0, 21.444444444444443)","(10.0, 16.5, 15.607142857142858)"
10-01-2023 19:15:24.583892,"(1.8, 2.12, 2.1166666666666667)","(6.5, 8.8, 8.600000000000001)","(19.0, 26.0, 25.555555555555557)","(7.5, 11.0, 10.865384615384615)","(5.0, 6.4, 6.078431372549019)","(14.0, 22.0, 21.444444444444443)","(10.0, 16.5, 15.824324324324325)"
10-01-2023 19:15:25.726000,"(1.8, 2.1, 2.093939393939394)","(6.5, 8.8, 8.600000000000001)","(19.0, 26.0, 25.555555555555557)","(7.5, 11.0, 11.011627906976745)","(5.0, 6.4, 6.144444444444445)","(14.0, 22.0, 21.444444444444443)","(10.0, 16.5, 15.842105263157894)"
10-01-2023 19:15:26.858193,"(1.8, 2.08, 2.064888888888889)","(6.5, 8.8, 8.62857142857143)","(19.0, 27.0, 26.444444444444443)","(7.5, 11.5, 11.011627906976745)","(5.0, 6.4, 6.144444444444445)","(14.0, 22.0, 21.444444444444443)","(10.0, 16.5, 15.842105263157894)"
10-01-2023 19:15:27.929188,"(1.8, 2.08, 2.065714285714286)","(6.5, 8.8, 8.62857142857143)","(19.0, 27.0, 26.428571428571427)","(7.5, 11.5, 11.011627906976745)","(5.0, 6.4, 6.144444444444445)","(14.0, 22.0, 21.36842105263158)","(10.0, 16.5, 15.890243902439025)"
10-01-2023 19:15:29.116184,"(1.8, 2.08, 2.0706976744186045)","(6.5, 8.8, 8.62857142857143)","(19.0, 26.0, 25.666666666666668)","(7.5, 11.5, 11.011627906976745)","(5.0, 6.4, 6.144444444444445)","(14.0, 22.0, 21.36842105263158)","(10.0, 16.5, 15.890243902439025)"
10-01-2023 19:15:30.272845,"(1.8, 2.08, 2.06875)","(6.5, 8.8, 8.62857142857143)","(19.0, 27.0, 25.451612903225808)","(7.5, 11.5, 11.011627906976745)","(5.0, 6.4, 6.144444444444445)","(14.0, 22.0, 21.36842105263158)","(10.0, 16.5, 15.904761904761905)"
10-01-2023 19:15:31.420084,"(1.8, 2.08, 2.061860465116279)","(6.5, 8.8, 8.628571428571428)","(19.0, 27.0, 25.14814814814815)","(7.5, 11.5, 11.011627906976745)","(5.0, 6.4, 6.144444444444445)","(14.0, 22.0, 21.36842105263158)","(10.0, 16.5, 15.904761904761905)"
10-01-2023 19:15:32.676298,"(1.8, 2.08, 2.0562264150943395)","(6.5, 8.8, 8.7)","(19.0, 27.0, 25.5)","(7.5, 11.5, 11.011627906976745)","(5.0, 6.4, 6.144444444444445)","(14.0, 22.0, 21.444444444444443)","(10.0, 16.5, 16.096153846153847)"
10-01-2023 19:15:33.889511,"(1.8, 2.06, 2.0562264150943395)","(6.5, 9.0, 8.733333333333333)","(19.0, 26.0, 25.75)","(8.0, 11.5, 11.011627906976745)","(5.5, 6.4, 6.144444444444445)","(14.0, 22.0, 21.36842105263158)","(10.0, 16.5, 17.416666666666668)"
10-01-2023 19:15:35.619943,"(1.8, 2.08, 2.066666666666667)","(6.5, 9.0, 8.92)","(19.0, 26.0, 25.75)","(8.0, 11.5, 10.978260869565217)","(5.5, 6.4, 6.144444444444445)","(14.0, 22.0, 21.181818181818183)","(10.0, 17.5, 17.307692307692307)"
10-01-2023 19:15:37.003814,"(1.8, 2.08, 2.0661016949152544)","(6.5, 9.0, 8.92)","(19.0, 26.0, 25.77777777777778)","(8.0, 11.5, 10.978260869565217)","(5.5, 6.4, 6.144444444444445)","(14.0, 22.0, 21.142857142857142)","(10.0, 17.5, 17.3)"
10-01-2023 19:15:38.640705,"(1.8, 2.08, 2.0650909090909093)","(6.5, 9.0, 8.92)","(19.0, 26.0, 25.77777777777778)","(8.0, 11.5, 11.011627906976745)","(5.5, 6.4, 6.1625000000000005)","(14.0, 22.0, 21.181818181818183)","(10.0, 18.0, 17.45)"
10-01-2023 19:15:40.084973,"(1.8, 2.08, 2.066086956521739)","(6.5, 9.0, 8.92)","(19.0, 26.0, 25.5)","(8.0, 11.5, 10.978260869565217)","(5.5, 6.4, 6.144444444444445)","(14.0, 22.0, 22.5)","(10.0, 17.5, 17.45)"
10-01-2023 19:15:41.806437,"(1.8, 2.08, 2.0535211267605633)","(6.5, 9.0, 8.85)","(19.0, 26.0, 25.6)","(8.0, 11.5, 10.978260869565217)","(5.5, 6.4, 6.157575757575758)","(14.0, 22.0, 21.2)","(10.0, 17.5, 17.45)"
10-01-2023 19:15:43.245899,"(1.8, 2.06, 2.0535211267605633)","(6.5, 9.0, 8.933333333333334)","(19.0, 26.0, 25.5)","(8.0, 11.5, 11.011627906976745)","(5.5, 6.4, 6.172972972972973)","(14.0, 22.0, 21.36842105263158)","(10.0, 17.5, 17.44736842105263)"
10-01-2023 19:15:44.608589,"(1.8, 2.08, 2.075555555555556)","(6.5, 9.0, 8.885714285714286)","(19.0, 26.0, 25.5)","(8.0, 11.5, 10.978260869565217)","(5.5, 6.4, 6.191666666666666)","(14.0, 22.0, 21.36842105263158)","(10.0, 17.5, 17.44736842105263)"
10-01-2023 19:15:46.175006,"(1.8, 2.08, 2.0495384615384618)","(6.5, 9.0, 8.83529411764706)","(19.0, 26.0, 25.77777777777778)","(8.0, 11.5, 10.978260869565217)","(5.5, 6.4, 6.196078431372549)","(14.0, 22.0, 21.36842105263158)","(10.0, 17.5, 17.45)"
10-01-2023 19:15:47.630265,"(1.8, 2.06, 2.04)","(6.5, 9.0, 8.885714285714286)","(19.0, 26.0, 25.77777777777778)","(8.0, 11.5, 11.011627906976745)","(5.5, 6.4, 6.222222222222222)","(14.0, 22.0, 21.36842105263158)","(10.0, 17.5, 17.363636363636363)"
10-01-2023 19:15:49.016116,"(1.8, 2.04, 2.036)","(6.5, 9.0, 8.885714285714286)","(19.0, 26.0, 25.77777777777778)","(8.0, 11.5, 10.96808510638298)","(5.5, 6.4, 6.24)","(14.0, 22.0, 21.36842105263158)","(10.0, 18.0, 17.06896551724138)"
10-01-2023 19:15:50.346713,"(1.8, 2.04, 2.0238251366120217)","(6.5, 9.0, 8.907692307692308)","(19.0, 26.0, 25.77777777777778)","(8.0, 11.5, 10.96808510638298)","(5.5, 6.4, 6.229787234042553)","(14.0, 22.0, 21.4)","(10.0, 18.0, 16.5625)"
10-01-2023 19:15:51.622672,"(1.8, 2.04, 2.023204134366925)","(6.5, 9.0, 8.907692307692308)","(19.0, 26.0, 24.64)","(8.0, 11.5, 10.666666666666666)","(5.5, 6.4, 6.129411764705883)","(14.0, 22.0, 22.333333333333332)","(10.0, 17.0, 17.045454545454547)"
10-01-2023 19:15:52.959068,"(1.8, 2.04, 2.0224457593688365)","(6.5, 9.4, 9.23529411764706)","(19.0, 27.0, 30.4)","(8.0, 11.5, 9.955555555555556)","(5.5, 6.4, 5.968181818181819)","(14.0, 23.0, 22.6)","(10.0, 18.0, 17.266666666666666)"
10-01-2023 19:15:54.211520,"(1.8, 2.1, 2.093170731707317)","(6.5, 9.2, 9.133333333333333)","(19.0, 32.0, 30.333333333333332)","(8.0, 10.0, 9.8)","(5.5, 6.0, 6.057142857142857)","(14.0, 23.0, 22.6)","(10.0, 18.0, 17.175)"
10-01-2023 19:15:55.408463,"(1.8, 2.1, 2.0913636363636363)","(6.5, 9.0, 8.966666666666667)","(19.0, 29.0, 27.75)","(8.0, 10.0, 9.8)","(5.5, 6.2, 6.057142857142857)","(14.0, 23.0, 22.0)","(10.0, 18.0, 17.727272727272727)"
10-01-2023 19:15:56.645822,"(1.8, 2.1, 2.0891428571428574)","(6.5, 9.0, 8.838461538461539)","(19.0, 28.0, 26.75)","(8.0, 10.0, 9.928571428571429)","(5.5, 6.2, 6.180952380952381)","(14.0, 23.0, 22.0)","(10.0, 18.0, 17.175)"
10-01-2023 19:15:57.906015,"(1.8, 2.1, 2.0888235294117647)","(6.5, 9.0, 8.838461538461539)","(19.0, 27.0, 26.75)","(8.0, 10.0, 9.805511811023623)","(5.5, 6.4, 6.165217391304348)","(14.0, 23.0, 22.0)","(10.0, 18.0, 17.175)"
10-01-2023 19:15:59.239076,"(1.8, 2.1, 2.0876)","(6.5, 8.8, 8.780000000000001)","(19.0, 27.0, 26.0)","(8.0, 10.5, 9.771074380165288)","(5.5, 6.4, 6.142857142857143)","(14.0, 23.0, 22.0)","(10.0, 18.0, 16.96875)"
10-01-2023 19:16:00.495108,"(1.8, 2.1, 2.0855670103092785)","(6.5, 8.8, 8.775)","(19.0, 27.0, 27.2)","(8.0, 10.5, 9.810526315789474)","(5.5, 6.4, 6.140000000000001)","(14.0, 23.0, 22.176470588235293)","(10.0, 18.0, 17.333333333333332)"
10-01-2023 19:16:01.748691,"(1.8, 2.1, 2.080952380952381)","(6.5, 9.0, 8.7)","(19.0, 28.0, 27.142857142857142)","(8.0, 10.0, 10.091836734693878)","(5.5, 6.2, 6.060869565217391)","(14.0, 23.0, 22.333333333333332)","(10.0, 18.0, 17.055555555555557)"
10-01-2023 19:16:03.086209,"(1.8, 2.1, 2.0808)","(6.5, 8.8, 8.735483870967743)","(19.0, 28.0, 27.142857142857142)","(8.0, 10.5, 10.055555555555555)","(5.5, 6.2, 6.118181818181818)","(14.0, 23.0, 21.916666666666668)","(10.0, 18.0, 17.177419354838708)"
10-01-2023 19:16:04.391263,"(1.8, 2.1, 2.0879310344827586)","(6.5, 8.8, 8.676923076923078)","(19.0, 28.0, 27.0)","(8.0, 10.5, 10.030000000000001)","(5.5, 6.2, 6.2250000000000005)","(14.0, 23.0, 21.818181818181817)","(10.0, 18.0, 17.291666666666668)"
10-01-2023 19:16:05.577721,"(1.8, 2.1, 2.0898550724637683)","(6.5, 8.8, 8.676923076923078)","(19.0, 28.0, 27.0)","(8.0, 10.5, 10.192682926829269)","(5.5, 6.4, 6.2562500000000005)","(14.0, 23.0, 21.857142857142858)","(10.0, 18.0, 16.8125)"
10-01-2023 19:16:06.865361,"(1.8, 2.1, 2.084137931034483)","(6.5, 8.8, 8.657142857142858)","(19.0, 28.0, 27.0)","(8.0, 10.0, 9.905263157894737)","(5.5, 6.4, 6.1686274509803924)","(14.0, 23.0, 22.153846153846153)","(10.0, 17.5, 16.125)"
10-01-2023 19:16:08.103700,"(1.8, 2.1, 2.097058823529412)","(6.5, 8.8, 8.657142857142858)","(19.0, 28.0, 27.0)","(8.0, 10.0, 9.905263157894737)","(5.5, 6.2, 6.1686274509803924)","(14.0, 23.0, 22.153846153846153)","(10.0, 16.5, 16.125)"
10-01-2023 19:16:09.383183,"(1.8, 2.1, 2.0996)","(7.0, 8.8, 8.648888888888889)","(19.0, 28.0, 27.0)","(8.0, 10.0, 9.830769230769231)","(5.5, 6.4, 6.204545454545455)","(14.0, 23.0, 22.12)","(10.0, 16.5, 15.590909090909092)"
10-01-2023 19:16:10.573928,"(1.8, 2.1, 2.0993548387096777)","(7.0, 8.8, 8.61904761904762)","(19.0, 28.0, 27.625)","(8.0, 10.0, 9.685714285714285)","(5.5, 6.4, 6.161904761904762)","(14.0, 23.0, 21.8)","(10.0, 16.0, 15.3125)"
10-01-2023 19:16:11.907474,"(1.8, 2.16, 2.1523188405797105)","(7.0, 8.8, 8.546666666666667)","(19.0, 28.0, 27.5)","(8.0, 10.0, 9.661290322580646)","(5.5, 6.2, 6.120689655172414)","(14.0, 23.0, 21.375)","(10.0, 16.0, 15.321428571428571)"
10-01-2023 19:16:13.205027,"(1.8, 2.16, 2.1525547445255477)","(7.0, 8.8, 8.59047619047619)","(19.0, 28.0, 27.608695652173914)","(8.0, 10.0, 9.474509803921569)","(5.5, 6.2, 6.151851851851852)","(14.0, 23.0, 21.375)","(10.0, 16.0, 15.40625)"
10-01-2023 19:16:14.712552,"(1.8, 2.16, 2.168791208791209)","(7.0, 8.6, 8.389473684210525)","(19.0, 28.0, 27.647058823529413)","(8.0, 9.6, 9.459259259259259)","(5.5, 6.2, 6.145833333333333)","(14.0, 23.0, 21.4)","(10.0, 16.0, 15.384615384615385)"
10-01-2023 19:16:16.294243,"(1.8, 2.18, 2.166753246753247)","(7.0, 8.6, 8.371428571428572)","(19.0, 28.0, 27.727272727272727)","(8.0, 9.6, 9.541666666666666)","(5.5, 6.2, 6.140000000000001)","(14.0, 23.0, 21.4)","(10.0, 15.5, 15.25)"
10-01-2023 19:16:17.619102,"(1.8, 2.18, 2.1591150442477876)","(7.0, 8.4, 8.393333333333334)","(19.0, 28.0, 27.727272727272727)","(8.0, 9.6, 9.5125)","(5.5, 6.2, 6.127906976744186)","(14.0, 23.0, 21.153846153846153)","(10.0, 15.5, 15.291666666666666)"
10-01-2023 19:16:18.866159,"(1.8, 2.18, 2.1750364963503652)","(7.0, 8.4, 8.391666666666667)","(19.0, 28.0, 27.727272727272727)","(8.0, 9.6, 9.49090909090909)","(5.5, 6.2, 6.123456790123457)","(14.0, 23.0, 22.5)","(10.0, 15.5, 14.984848484848484)"
10-01-2023 19:16:20.101714,"(1.8, 2.2, 2.1845454545454546)","(7.0, 8.4, 8.391666666666667)","(19.0, 28.0, 27.727272727272727)","(8.0, 9.6, 9.49090909090909)","(5.5, 6.2, 6.125)","(14.0, 23.0, 22.88888888888889)","(10.0, 15.5, 14.777777777777779)"
10-01-2023 19:16:21.319698,"(1.8, 2.18, 2.179270072992701)","(7.0, 8.4, 8.391666666666667)","(19.0, 28.0, 26.90909090909091)","(8.0, 9.6, 9.472222222222221)","(5.5, 6.2, 6.12)","(14.0, 24.0, 22.666666666666668)","(10.0, 15.0, 14.675)"
10-01-2023 19:16:22.581983,"(1.8, 2.22, 2.2087640449438206)","(7.0, 8.4, 8.266666666666666)","(19.0, 28.0, 26.857142857142858)","(8.0, 9.6, 9.455072463768115)","(5.5, 6.2, 6.23859649122807)","(14.0, 24.0, 21.916666666666668)","(10.0, 15.0, 14.625)"
10-01-2023 19:16:23.903863,"(1.8, 2.22, 2.2022222222222223)","(7.0, 8.4, 8.2)","(19.0, 28.0, 26.857142857142858)","(8.0, 9.6, 9.253846153846155)","(5.5, 6.4, 6.2379310344827585)","(14.0, 22.0, 21.90909090909091)","(10.0, 15.0, 14.571428571428571)"
10-01-2023 19:16:25.063774,"(1.8, 2.22, 2.208695652173913)","(7.0, 8.2, 8.1625)","(19.0, 28.0, 26.36842105263158)","(8.0, 9.4, 9.17142857142857)","(5.5, 6.4, 6.279487179487179)","(13.0, 22.0, 22.238095238095237)","(10.0, 15.0, 14.60377358490566)"
10-01-2023 19:16:26.349932,"(1.8, 2.22, 2.2123076923076925)","(7.0, 8.4, 8.134883720930231)","(19.0, 27.0, 26.36842105263158)","(8.0, 9.2, 9.139130434782608)","(5.5, 6.4, 6.271186440677966)","(13.0, 23.0, 22.238095238095237)","(10.0, 15.0, 14.60377358490566)"
10-01-2023 19:16:27.735058,"(1.8, 2.26, 2.2138823529411766)","(7.0, 8.2, 8.071794871794872)","(19.0, 27.0, 26.36842105263158)","(8.0, 9.2, 9.135294117647058)","(5.5, 6.4, 6.143157894736842)","(13.0, 23.0, 22.363636363636363)","(10.0, 15.0, 14.354166666666666)"
10-01-2023 19:16:29.133402,"(1.8, 2.28, 2.2796078431372546)","(7.0, 8.2, 8.010169491525422)","(19.0, 27.0, 25.545454545454547)","(8.0, 9.2, 9.242857142857144)","(5.5, 6.2, 6.12)","(13.0, 23.0, 22.63157894736842)","(10.0, 14.5, 14.242857142857142)"
10-01-2023 19:16:30.567795,"(1.8, 2.3, 2.273584905660377)","(7.0, 8.2, 8.023728813559321)","(19.0, 26.0, 23.8)","(8.0, 9.4, 9.154545454545454)","(5.5, 6.2, 6.125581395348838)","(13.0, 23.0, 22.333333333333332)","(10.0, 14.5, 14.263157894736842)"
10-01-2023 19:16:31.729128,"(1.8, 2.3, 2.273584905660377)","(7.0, 8.2, 8.080851063829787)","(19.0, 24.0, 23.733333333333334)","(8.0, 9.4, 9.097674418604651)","(5.5, 6.2, 6.125581395348838)","(13.0, 23.0, 22.56756756756757)","(10.0, 14.5, 14.120689655172415)"
10-01-2023 19:16:33.039825,"(1.8, 2.3, 2.2897297297297294)","(7.0, 8.0, 7.931914893617021)","(19.0, 24.0, 23.733333333333334)","(8.0, 9.2, 8.993939393939394)","(5.5, 6.2, 6.130434782608695)","(13.0, 23.0, 22.88888888888889)","(10.0, 14.5, 13.870967741935484)"
10-01-2023 19:16:34.350282,"(1.8, 2.28, 2.2717391304347823)","(7.0, 8.0, 7.931914893617021)","(19.0, 24.0, 23.5)","(8.0, 9.0, 9.044444444444444)","(5.5, 6.2, 6.125581395348838)","(13.0, 23.0, 22.88888888888889)","(10.0, 14.0, 13.795918367346939)"
10-01-2023 19:16:35.561919,"(1.8, 2.28, 2.2774193548387096)","(7.0, 8.4, 8.307317073170731)","(19.0, 24.0, 23.30188679245283)","(8.0, 9.2, 9.133333333333333)","(5.5, 6.2, 6.127083333333333)","(13.0, 23.0, 22.88888888888889)","(10.0, 14.0, 13.815217391304348)"
10-01-2023 19:16:36.875644,"(1.85, 2.24, 2.2272611464968155)","(7.0, 8.4, 8.360975609756098)","(19.0, 25.0, 23.59375)","(7.5, 9.2, 9.088888888888889)","(5.0, 6.2, 6.16)","(13.0, 23.0, 22.88888888888889)","(10.0, 14.0, 13.792682926829269)"
10-01-2023 19:16:38.124072,"(1.85, 2.22, 2.2033333333333336)","(7.0, 8.6, 8.477966101694914)","(19.0, 25.0, 23.575757575757574)","(7.5, 9.4, 9.376923076923077)","(5.0, 6.2, 6.159493670886076)","(13.0, 23.0, 22.94736842105263)","(10.0, 14.0, 13.8)"
10-01-2023 19:16:39.396487,"(1.85, 2.22, 2.2037168141592924)","(7.0, 8.6, 8.483870967741936)","(19.0, 25.0, 24.163636363636364)","(7.5, 9.4, 9.376923076923077)","(5.0, 6.2, 6.161904761904762)","(13.0, 24.0, 22.9)","(10.0, 14.0, 13.970588235294118)"
10-01-2023 19:16:40.885615,"(1.85, 2.22, 2.2032727272727275)","(7.0, 8.6, 8.483870967741936)","(19.0, 25.0, 24.264150943396228)","(7.5, 9.4, 9.376923076923077)","(5.0, 6.2, 6.1370786516853935)","(13.0, 24.0, 22.956521739130434)","(10.0, 14.0, 13.880952380952381)"
10-01-2023 19:16:42.141147,"(1.85, 2.26, 2.242325581395349)","(7.0, 8.6, 8.483870967741936)","(19.0, 25.0, 24.068181818181817)","(7.5, 9.4, 9.345454545454546)","(5.0, 6.2, 6.087804878048781)","(13.0, 24.0, 22.047619047619047)","(10.0, 14.0, 13.553191489361701)"
10-01-2023 19:16:43.715317,"(1.85, 2.26, 2.2285714285714286)","(7.0, 8.6, 8.459999999999999)","(19.0, 25.0, 24.113636363636363)","(7.5, 9.6, 9.299999999999999)","(5.0, 6.2, 6.127659574468085)","(13.0, 23.0, 22.192307692307693)","(10.0, 14.0, 13.939024390243903)"
10-01-2023 19:16:45.000047,"(1.85, 2.26, 2.230434782608696)","(7.0, 8.6, 8.455172413793102)","(19.0, 25.0, 24.125)","(7.5, 9.6, 9.328)","(5.0, 6.2, 6.136363636363637)","(13.0, 23.0, 22.166666666666668)","(10.0, 14.0, 13.821428571428571)"
10-01-2023 19:16:46.265756,"(1.85, 2.26, 2.2456842105263157)","(7.0, 8.6, 8.455172413793102)","(19.0, 25.0, 24.125)","(7.5, 9.6, 9.328)","(5.0, 6.2, 6.136363636363637)","(13.0, 23.0, 22.166666666666668)","(10.0, 14.0, 13.821428571428571)"
10-01-2023 19:16:47.501896,"(1.85, 2.26, 2.2456842105263157)","(7.0, 8.6, 8.455172413793102)","(19.0, 25.0, 24.125)","(7.5, 9.6, 9.328)","(5.0, 6.2, 6.136363636363637)","(13.0, 23.0, 22.166666666666668)","(10.0, 14.0, 13.821428571428571)"
10-01-2023 19:16:48.719938,"(1.85, 2.26, 2.2456842105263157)","(7.0, 8.6, 8.455172413793102)","(19.0, 25.0, 24.125)","(7.5, 9.6, 9.328)","(5.0, 6.2, 6.136363636363637)","(13.0, 23.0, 22.166666666666668)","(10.0, 14.0, 13.821428571428571)"
10-01-2023 19:16:49.857686,"(1.85, 2.26, 2.2456842105263157)","(7.0, 8.6, 8.455172413793102)","(19.0, 25.0, 24.125)","(7.5, 9.6, 9.328)","(5.0, 6.2, 6.136363636363637)","(13.0, 23.0, 22.166666666666668)","(10.0, 14.0, 13.821428571428571)"
10-01-2023 19:16:51.182406,"(1.85, 2.26, 2.2456842105263157)","(7.0, 8.6, 8.455172413793102)","(19.0, 25.0, 24.125)","(7.5, 9.6, 9.328)","(5.0, 6.2, 6.136363636363637)","(13.0, 23.0, 22.166666666666668)","(10.0, 14.0, 13.821428571428571)"
10-01-2023 19:16:52.362566,"(1.85, 2.26, 2.2456842105263157)","(7.0, 8.6, 8.455172413793102)","(19.0, 25.0, 24.125)","(7.5, 9.6, 9.328)","(5.0, 6.2, 6.136363636363637)","(13.0, 23.0, 22.166666666666668)","(10.0, 14.0, 13.821428571428571)"
10-01-2023 19:16:53.612074,"(1.85, 2.26, 2.2456842105263157)","(7.0, 8.6, 8.455172413793102)","(19.0, 25.0, 24.125)","(7.5, 9.6, 9.757142857142858)","(5.0, 6.2, 5.8872340425531915)","(13.0, 23.0, 22.15686274509804)","(10.0, 14.0, 14.081395348837209)"
10-01-2023 19:16:54.809728,"(1.85, 2.28, 2.2764285714285712)","(7.0, 8.4, 8.309565217391304)","(19.0, 24.0, 23.87272727272727)","(7.5, 9.8, 9.735483870967743)","(5.0, 6.0, 5.8342857142857145)","(13.0, 23.0, 22.184466019417474)","(10.0, 14.5, 14.095238095238095)"
