,Patricias Pride,Tumbling Dice,Burned,Magistrate,Cheeky Willow,Godges,Tequila Worm,Really Royal
10-01-2023 17:13:35.070387,"(61.0, 95.0, 84.6875)","(5.0, 8.0, 7.75)","(9.0, 11.5, 11.26)","(1.5, 1.68, 1.6723999999999999)","(21.0, 30.0, 28.0)","(13.0, 16.5, 15.547619047619047)","(8.0, 13.5, 13.029411764705882)","(101.0, 630.0, 475.0)"
10-01-2023 17:13:36.153532,"(61.0, 95.0, 82.3076923076923)","(5.0, 8.0, 7.846153846153846)","(9.0, 11.5, 11.26)","(1.5, 1.68, 1.6726530612244896)","(21.0, 29.0, 28.823529411764707)","(13.0, 16.5, 15.115384615384615)","(8.0, 13.5, 13.136363636363637)","(101.0, 630.0, 475.0)"
10-01-2023 17:13:37.211307,"(61.0, 95.0, 83.21428571428571)","(5.5, 8.2, 7.933333333333333)","(9.0, 11.5, 11.26)","(1.5, 1.68, 1.6726530612244896)","(21.0, 29.0, 28.823529411764707)","(13.0, 16.5, 14.9)","(9.0, 13.5, 13.136363636363637)","(101.0, 630.0, 370.0)"
10-01-2023 17:13:38.326179,"(61.0, 90.0, 82.0)","(5.5, 8.2, 7.857142857142857)","(9.0, 11.5, 11.155172413793103)","(1.5, 1.68, 1.6709198113207546)","(21.0, 29.0, 28.823529411764707)","(13.0, 16.5, 15.192307692307692)","(9.0, 13.5, 13.083333333333334)","(101.0, 620.0, 370.0)"
10-01-2023 17:13:39.423231,"(61.0, 90.0, 84.28571428571429)","(5.5, 8.2, 7.933333333333333)","(9.0, 11.5, 11.155172413793103)","(1.5, 1.7, 1.6760465116279069)","(21.0, 29.0, 28.823529411764707)","(13.0, 16.0, 15.1)","(9.0, 13.5, 13.033333333333333)","(101.0, 620.0, 475.0)"
10-01-2023 17:13:40.526557,"(61.0, 90.0, 78.75)","(5.5, 8.2, 7.872727272727272)","(9.0, 11.5, 11.141509433962264)","(1.5, 1.69, 1.6791954022988504)","(21.0, 29.0, 28.4)","(13.0, 16.0, 15.066666666666666)","(9.0, 13.5, 13.016129032258064)","(101.0, 630.0, 475.0)"
10-01-2023 17:13:41.693745,"(61.0, 90.0, 81.0)","(5.5, 8.2, 7.8999999999999995)","(9.0, 11.5, 11.141509433962264)","(1.5, 1.69, 1.6767605633802816)","(21.0, 29.0, 28.4)","(13.0, 16.0, 15.052631578947368)","(9.0, 13.5, 13.016129032258064)","(101.0, 630.0, 475.0)"
10-01-2023 17:13:42.799215,"(61.0, 90.0, 78.52941176470588)","(5.5, 8.2, 7.861538461538461)","(9.0, 11.5, 11.141509433962264)","(1.5, 1.69, 1.6791954022988504)","(21.0, 29.0, 28.4)","(13.0, 16.0, 15.083333333333334)","(9.0, 13.5, 12.9)","(101.0, 630.0, 475.0)"
10-01-2023 17:13:43.851428,"(61.0, 90.0, 80.71428571428571)","(5.5, 8.2, 7.833333333333333)","(9.0, 11.5, 11.141509433962264)","(1.5, 1.69, 1.6765753424657535)","(21.0, 29.0, 28.4)","(13.0, 15.5, 15.166666666666666)","(9.0, 13.5, 12.9)","(101.0, 630.0, 480.0)"
10-01-2023 17:13:44.880911,"(61.0, 90.0, 80.71428571428571)","(5.5, 8.2, 7.861538461538461)","(9.0, 11.5, 11.141509433962264)","(1.5, 1.69, 1.6765753424657535)","(21.0, 29.0, 28.4)","(13.0, 15.5, 15.325)","(9.0, 13.5, 12.291666666666666)","(101.0, 630.0, 485.0)"
10-01-2023 17:13:45.899709,"(61.0, 90.0, 77.0)","(5.5, 8.4, 8.271428571428572)","(9.0, 11.5, 11.141509433962264)","(1.5, 1.69, 1.6765753424657535)","(21.0, 29.0, 28.4)","(13.0, 16.0, 15.325)","(9.0, 12.5, 12.15625)","(101.0, 630.0, 593.75)"
10-01-2023 17:13:46.896298,"(61.0, 90.0, 81.52173913043478)","(5.5, 8.6, 8.4)","(9.0, 11.5, 11.104166666666666)","(1.5, 1.69, 1.676388888888889)","(21.0, 29.0, 28.4)","(13.0, 16.0, 15.1)","(9.0, 12.5, 12.042857142857143)","(101.0, 630.0, 477.1428571428571)"
10-01-2023 17:13:48.015323,"(61.0, 90.0, 77.0)","(5.5, 8.6, 8.272727272727273)","(9.0, 11.5, 11.104166666666666)","(1.5, 1.69, 1.680943396226415)","(21.0, 29.0, 28.18181818181818)","(13.0, 16.0, 15.134615384615385)","(9.0, 12.5, 12.027777777777779)","(101.0, 500.0, 492.72727272727275)"
10-01-2023 17:13:49.144106,"(61.0, 90.0, 75.55555555555556)","(5.5, 8.6, 8.5)","(9.0, 11.5, 11.095744680851064)","(1.5, 1.69, 1.6812727272727273)","(21.0, 29.0, 28.4)","(13.0, 16.0, 15.433333333333334)","(9.0, 12.5, 11.94186046511628)","(101.0, 620.0, 475.0)"
10-01-2023 17:13:50.328003,"(61.0, 90.0, 75.88235294117646)","(5.5, 8.4, 8.2)","(9.0, 11.5, 11.166666666666666)","(1.5, 1.69, 1.686206896551724)","(21.0, 29.0, 27.6)","(13.0, 15.5, 15.45)","(9.0, 12.5, 11.865384615384615)","(101.0, 610.0, 475.0)"
10-01-2023 17:13:51.492014,"(61.0, 90.0, 81.76470588235294)","(5.5, 8.4, 8.08)","(9.0, 11.5, 11.166666666666666)","(1.5, 1.69, 1.682120582120582)","(21.0, 29.0, 27.6)","(13.0, 15.5, 15.45)","(9.0, 12.5, 11.865384615384615)","(101.0, 610.0, 462.72727272727275)"
10-01-2023 17:13:52.646859,"(61.0, 85.0, 78.82352941176471)","(5.5, 8.2, 8.08)","(9.0, 11.5, 11.291666666666666)","(1.5, 1.7, 1.6807555555555556)","(21.0, 29.0, 27.5)","(13.0, 15.5, 15.0625)","(9.0, 12.5, 11.865384615384615)","(101.0, 610.0, 462.72727272727275)"
10-01-2023 17:13:53.718930,"(61.0, 85.0, 76.25)","(5.5, 8.0, 7.870588235294117)","(9.0, 12.0, 11.878048780487806)","(1.5, 1.7, 1.6884313725490196)","(21.0, 29.0, 27.88235294117647)","(13.0, 16.0, 15.055555555555555)","(9.0, 12.5, 11.89344262295082)","(101.0, 610.0, 462.72727272727275)"
10-01-2023 17:13:54.766811,"(61.0, 85.0, 72.3076923076923)","(5.5, 8.0, 7.870588235294117)","(9.0, 12.5, 12.17741935483871)","(1.5, 1.69, 1.6884313725490196)","(21.0, 28.0, 27.875)","(13.0, 15.5, 15.25)","(9.0, 12.5, 11.921052631578947)","(101.0, 610.0, 462.72727272727275)"
10-01-2023 17:13:55.789801,"(61.0, 85.0, 69.0)","(5.5, 8.0, 7.9714285714285715)","(9.0, 12.5, 12.211538461538462)","(1.5, 1.69, 1.6839285714285714)","(21.0, 28.0, 27.866666666666667)","(13.0, 15.5, 15.785714285714285)","(9.0, 12.5, 11.921052631578947)","(101.0, 610.0, 462.72727272727275)"
10-01-2023 17:13:56.845018,"(61.0, 85.0, 71.66666666666667)","(5.5, 8.0, 7.726315789473684)","(9.0, 12.5, 12.327586206896552)","(1.5, 1.69, 1.6854237288135592)","(21.0, 28.0, 27.866666666666667)","(13.0, 16.0, 16.125)","(9.0, 12.5, 11.921052631578947)","(101.0, 610.0, 462.72727272727275)"
10-01-2023 17:13:57.910465,"(61.0, 85.0, 81.76470588235294)","(5.5, 8.0, 7.728571428571429)","(9.0, 12.5, 12.4)","(1.5, 1.69, 1.685079365079365)","(21.0, 28.0, 27.866666666666667)","(13.0, 16.5, 16.227272727272727)","(9.0, 12.5, 11.89344262295082)","(101.0, 610.0, 462.72727272727275)"
10-01-2023 17:13:59.013679,"(61.0, 85.0, 73.46153846153847)","(5.5, 8.0, 7.728571428571429)","(9.0, 12.5, 12.525)","(1.5, 1.69, 1.6829411764705882)","(21.0, 28.0, 27.866666666666667)","(13.0, 16.5, 16.34375)","(8.0, 12.5, 11.921052631578947)","(101.0, 610.0, 470.0)"
10-01-2023 17:14:00.111013,"(61.0, 85.0, 73.21428571428571)","(5.5, 7.8, 7.727272727272727)","(9.0, 13.0, 12.362068965517242)","(1.5, 1.69, 1.6824999999999999)","(21.0, 28.0, 27.647058823529413)","(13.0, 16.5, 16.25)","(8.0, 12.5, 11.921052631578947)","(101.0, 600.0, 518.5714285714286)"
10-01-2023 17:14:01.197117,"(61.0, 85.0, 73.21428571428571)","(5.5, 8.0, 7.727272727272727)","(9.0, 12.5, 12.371428571428572)","(1.5, 1.69, 1.6816304347826085)","(21.0, 28.0, 27.4)","(13.0, 16.5, 16.208333333333332)","(8.0, 12.5, 11.96774193548387)","(101.0, 590.0, 465.0)"
10-01-2023 17:14:02.185712,"(61.0, 85.0, 73.21428571428571)","(5.5, 8.0, 7.85)","(9.0, 12.5, 12.371428571428572)","(1.5, 1.69, 1.6816304347826085)","(21.0, 28.0, 27.272727272727273)","(13.0, 16.5, 16.0)","(8.0, 12.5, 11.911764705882353)","(101.0, 590.0, 472.3529411764706)"
10-01-2023 17:14:03.172405,"(61.0, 85.0, 74.0)","(5.5, 8.4, 8.1625)","(9.0, 12.5, 12.26)","(1.5, 1.69, 1.6796470588235293)","(21.0, 28.0, 27.416666666666668)","(13.0, 16.5, 15.98076923076923)","(8.0, 12.5, 11.894366197183098)","(101.0, 590.0, 472.3529411764706)"
10-01-2023 17:14:04.177743,"(61.0, 85.0, 74.0)","(5.5, 8.4, 8.193548387096774)","(9.0, 12.5, 12.08108108108108)","(1.5, 1.67, 1.6611145510835912)","(21.0, 28.0, 27.555555555555557)","(13.0, 16.0, 16.637931034482758)","(8.0, 12.5, 12.117647058823529)","(101.0, 590.0, 472.3529411764706)"
10-01-2023 17:14:05.274705,"(61.0, 85.0, 80.45454545454545)","(5.5, 7.0, 6.959615384615384)","(9.0, 12.5, 12.180555555555555)","(1.5, 1.7, 1.7059574468085106)","(21.0, 28.0, 28.285714285714285)","(13.0, 17.0, 16.26)","(8.0, 12.5, 10.908163265306122)","(101.0, 590.0, 465.0)"
10-01-2023 17:14:06.420618,"(61.0, 85.0, 73.46153846153847)","(5.5, 7.6, 7.5)","(9.0, 12.5, 12.30952380952381)","(1.5, 1.72, 1.705049504950495)","(21.0, 29.0, 27.846153846153847)","(13.0, 16.5, 16.112903225806452)","(8.0, 11.5, 10.9)","(101.0, 590.0, 465.0)"
10-01-2023 17:14:07.619149,"(61.0, 85.0, 78.125)","(5.5, 7.6, 7.48)","(9.0, 12.5, 12.382352941176471)","(1.5, 1.71, 1.7128235294117646)","(21.0, 28.0, 27.96875)","(13.0, 16.5, 16.318181818181817)","(8.0, 11.5, 10.957142857142857)","(101.0, 590.0, 472.3529411764706)"
10-01-2023 17:14:08.779026,"(61.0, 85.0, 79.28571428571429)","(5.5, 7.6, 7.48)","(9.0, 12.5, 12.371428571428572)","(1.5, 1.72, 1.712375)","(21.0, 29.0, 28.10810810810811)","(13.0, 16.5, 16.323529411764707)","(8.0, 11.0, 10.879032258064516)","(101.0, 590.0, 472.3529411764706)"
10-01-2023 17:14:09.864979,"(61.0, 85.0, 79.28571428571429)","(5.5, 7.8, 7.625641025641025)","(9.0, 12.5, 12.35)","(1.5, 1.72, 1.7137254901960783)","(21.0, 29.0, 26.941176470588236)","(13.0, 16.5, 16.184210526315788)","(8.0, 11.0, 10.571428571428571)","(101.0, 590.0, 465.0)"
10-01-2023 17:14:11.036788,"(61.0, 85.0, 81.36363636363636)","(5.5, 7.8, 7.607407407407408)","(9.0, 12.5, 12.285714285714286)","(1.5, 1.72, 1.7233333333333334)","(21.0, 27.0, 27.523809523809526)","(13.0, 16.5, 16.285714285714285)","(8.0, 11.0, 10.319444444444445)","(101.0, 590.0, 465.0)"
10-01-2023 17:14:12.262979,"(61.0, 85.0, 78.33333333333333)","(5.5, 7.8, 7.629508196721312)","(9.0, 12.5, 12.326086956521738)","(1.5, 1.73, 1.7201204819277107)","(21.0, 28.0, 27.523809523809526)","(13.0, 16.5, 16.29310344827586)","(8.0, 10.5, 10.238888888888889)","(101.0, 590.0, 472.3529411764706)"
10-01-2023 17:14:13.430741,"(61.0, 85.0, 80.71428571428571)","(5.5, 7.8, 7.6647058823529415)","(9.0, 12.5, 12.362068965517242)","(1.5, 1.73, 1.7163636363636363)","(21.0, 28.0, 27.583333333333332)","(13.0, 16.5, 16.29310344827586)","(8.0, 10.5, 10.226744186046512)","(101.0, 590.0, 472.3529411764706)"
10-01-2023 17:14:14.503065,"(61.0, 85.0, 80.71428571428571)","(5.5, 7.8, 7.6647058823529415)","(9.0, 12.5, 12.362068965517242)","(1.5, 1.72, 1.7176363636363636)","(21.0, 28.0, 27.6)","(13.0, 16.5, 16.2)","(8.0, 10.5, 10.26923076923077)","(101.0, 590.0, 465.0)"
10-01-2023 17:14:15.620412,"(61.0, 85.0, 80.38461538461539)","(5.5, 7.8, 7.872727272727273)","(9.0, 12.5, 12.359375)","(1.5, 1.72, 1.7174)","(21.0, 28.0, 27.6)","(13.0, 16.5, 15.76923076923077)","(8.0, 10.5, 10.271604938271604)","(101.0, 590.0, 465.0)"
10-01-2023 17:14:16.752848,"(61.0, 85.0, 80.38461538461539)","(5.5, 8.0, 7.872727272727273)","(9.0, 12.5, 12.359375)","(1.5, 1.72, 1.7377227722772277)","(21.0, 28.0, 27.357142857142858)","(13.0, 16.0, 15.94)","(8.0, 10.5, 10.219101123595506)","(101.0, 590.0, 472.3529411764706)"
10-01-2023 17:14:17.919821,"(61.0, 85.0, 80.71428571428571)","(5.5, 8.0, 7.8808510638297875)","(9.0, 12.5, 12.326923076923077)","(1.5, 1.74, 1.7381725888324873)","(21.0, 28.0, 27.217391304347828)","(13.0, 16.0, 15.931818181818182)","(8.0, 10.5, 10.219101123595506)","(101.0, 590.0, 472.3529411764706)"
10-01-2023 17:14:19.005469,"(61.0, 85.0, 80.71428571428571)","(5.5, 8.0, 7.8808510638297875)","(9.0, 12.5, 12.326923076923077)","(1.5, 1.74, 1.7377227722772277)","(21.0, 28.0, 28.071428571428573)","(13.0, 16.0, 15.192307692307692)","(8.0, 10.5, 10.595588235294118)","(101.0, 590.0, 440.0)"
10-01-2023 17:14:20.108750,"(61.0, 85.0, 80.83333333333333)","(5.5, 8.0, 7.966666666666667)","(9.0, 12.5, 12.409090909090908)","(1.5, 1.72, 1.7120388349514564)","(21.0, 29.0, 28.1875)","(13.0, 15.5, 14.794117647058824)","(8.0, 11.0, 10.524193548387096)","(101.0, 590.0, 508.8888888888889)"
10-01-2023 17:14:21.355594,"(61.0, 80.0, 77.0)","(5.5, 8.2, 8.016216216216216)","(9.0, 12.5, 12.409090909090908)","(1.5, 1.72, 1.7135483870967743)","(21.0, 29.0, 28.38095238095238)","(13.0, 15.0, 14.870967741935484)","(8.0, 11.0, 10.52892561983471)","(101.0, 530.0, 465.0)"
10-01-2023 17:14:22.558487,"(61.0, 80.0, 73.63636363636364)","(5.5, 8.2, 8.052173913043477)","(9.0, 12.5, 12.401785714285714)","(1.5, 1.72, 1.729)","(21.0, 29.0, 28.48)","(13.0, 15.0, 14.875)","(8.0, 11.0, 10.537878787878787)","(101.0, 590.0, 465.0)"
10-01-2023 17:14:23.623661,"(61.0, 80.0, 73.63636363636364)","(5.5, 7.8, 7.642857142857142)","(9.0, 12.5, 12.401785714285714)","(1.5, 1.73, 1.7398076923076924)","(21.0, 29.0, 28.571428571428573)","(13.0, 15.0, 14.833333333333334)","(8.0, 11.0, 10.559701492537313)","(101.0, 590.0, 440.0)"
10-01-2023 17:14:24.720480,"(61.0, 80.0, 75.0)","(5.5, 7.6, 7.525)","(9.0, 12.5, 12.401785714285714)","(1.5, 1.74, 1.7431958762886597)","(21.0, 29.0, 27.9)","(13.0, 15.0, 14.796296296296296)","(8.0, 11.0, 10.443396226415095)","(101.0, 590.0, 465.0)"
10-01-2023 17:14:25.850487,"(61.0, 80.0, 75.33333333333333)","(5.5, 7.6, 7.525)","(9.0, 12.5, 12.40983606557377)","(1.5, 1.75, 1.7428)","(21.0, 28.0, 27.9)","(13.0, 15.5, 14.766666666666667)","(8.0, 11.0, 10.463636363636363)","(101.0, 590.0, 465.0)"
10-01-2023 17:14:26.983245,"(61.0, 80.0, 74.70588235294117)","(5.5, 7.6, 7.546666666666667)","(9.0, 12.5, 12.40983606557377)","(1.5, 1.75, 1.7428)","(21.0, 28.0, 27.88888888888889)","(13.0, 15.5, 14.878378378378379)","(8.0, 11.0, 10.429906542056075)","(101.0, 590.0, 465.0)"
10-01-2023 17:14:28.028762,"(61.0, 80.0, 76.875)","(5.5, 7.6, 7.529411764705882)","(9.0, 12.5, 12.453488372093023)","(1.5, 1.75, 1.7403389830508476)","(21.0, 28.0, 27.5)","(13.0, 15.5, 14.878378378378379)","(8.0, 11.0, 10.675531914893616)","(101.0, 590.0, 465.0)"
10-01-2023 17:14:29.069183,"(61.0, 75.0, 70.71428571428571)","(5.5, 7.6, 7.490909090909091)","(9.0, 12.5, 12.453488372093023)","(1.5, 1.75, 1.7403389830508476)","(21.0, 28.0, 27.5)","(13.0, 15.5, 14.785714285714286)","(8.0, 11.0, 10.363636363636363)","(101.0, 590.0, 440.0)"
10-01-2023 17:14:30.088315,"(61.0, 75.0, 70.71428571428571)","(5.5, 7.6, 7.514285714285714)","(9.0, 13.0, 12.574468085106384)","(1.5, 1.75, 1.7435897435897436)","(21.0, 28.0, 27.5)","(13.0, 15.5, 14.956521739130435)","(8.0, 10.5, 10.188888888888888)","(101.0, 590.0, 440.0)"
10-01-2023 17:14:31.096154,"(61.0, 75.0, 71.66666666666667)","(5.5, 7.6, 7.475)","(9.0, 13.0, 12.631578947368421)","(1.5, 1.75, 1.7430120481927711)","(21.0, 28.0, 27.5)","(13.0, 15.5, 14.928571428571429)","(8.0, 10.5, 10.112244897959183)","(101.0, 590.0, 524.0)"
10-01-2023 17:14:32.187443,"(61.0, 75.0, 71.66666666666667)","(5.5, 7.6, 7.291666666666667)","(9.0, 13.0, 12.632075471698114)","(1.5, 1.75, 1.7456585365853658)","(21.0, 28.0, 27.88888888888889)","(13.0, 15.5, 14.9375)","(8.0, 10.5, 10.1)","(101.0, 570.0, 440.625)"
10-01-2023 17:14:33.314286,"(61.0, 75.0, 71.36363636363636)","(5.5, 7.4, 7.291666666666667)","(9.0, 13.0, 12.620689655172415)","(1.5, 1.75, 1.7448314606741573)","(21.0, 28.0, 27.866666666666667)","(13.0, 15.0, 14.972222222222221)","(8.0, 10.5, 10.1015625)","(101.0, 570.0, 450.0)"
10-01-2023 17:14:34.387397,"(61.0, 75.0, 71.36363636363636)","(5.5, 7.4, 7.2457831325301205)","(9.0, 13.0, 12.619047619047619)","(1.5, 1.75, 1.744431137724551)","(21.0, 29.0, 27.866666666666667)","(13.0, 15.0, 15.085365853658537)","(8.0, 10.5, 10.23913043478261)","(101.0, 560.0, 460.0)"
10-01-2023 17:14:35.442301,"(61.0, 75.0, 71.66666666666667)","(5.5, 7.4, 7.24)","(9.0, 13.0, 12.619047619047619)","(1.5, 1.75, 1.744431137724551)","(21.0, 29.0, 27.866666666666667)","(13.0, 15.5, 15.0)","(8.0, 10.5, 10.081967213114755)","(101.0, 550.0, 460.0)"
10-01-2023 17:14:36.509805,"(61.0, 75.0, 71.36363636363636)","(5.5, 7.4, 7.23764705882353)","(9.0, 13.0, 12.619047619047619)","(1.5, 1.76, 1.7523333333333333)","(21.0, 29.0, 27.82758620689655)","(13.0, 15.5, 14.98936170212766)","(8.0, 10.5, 10.00943396226415)","(101.0, 550.0, 487.77777777777777)"
10-01-2023 17:14:37.644347,"(61.0, 75.0, 70.0)","(5.5, 7.4, 7.2275)","(9.0, 13.0, 12.6171875)","(1.5, 1.77, 1.763877551020408)","(21.0, 29.0, 27.82758620689655)","(13.0, 15.5, 15.02)","(8.0, 10.5, 10.00943396226415)","(101.0, 530.0, 428.66666666666663)"
10-01-2023 17:14:38.638187,"(61.0, 75.0, 70.0)","(5.5, 7.4, 7.165413533834586)","(9.0, 13.0, 12.6171875)","(1.5, 1.77, 1.763877551020408)","(21.0, 29.0, 28.0)","(13.0, 15.5, 15.104651162790697)","(8.0, 10.5, 10.229166666666666)","(101.0, 530.0, 428.66666666666663)"
10-01-2023 17:14:39.735701,"(61.0, 75.0, 70.0)","(5.5, 7.4, 7.179310344827586)","(9.0, 13.0, 12.6171875)","(1.5, 1.76, 1.74828125)","(21.0, 29.0, 28.0)","(13.0, 15.5, 14.94186046511628)","(8.0, 10.5, 10.25)","(101.0, 530.0, 472.22222222222223)"
10-01-2023 17:14:40.930433,"(61.0, 75.0, 70.0)","(5.5, 7.4, 7.2246575342465755)","(9.0, 13.0, 12.75)","(1.5, 1.75, 1.7492307692307691)","(21.0, 29.0, 28.3)","(13.0, 15.5, 14.9)","(8.0, 10.5, 10.236559139784946)","(101.0, 510.0, 410.0)"
10-01-2023 17:14:42.216115,"(61.0, 75.0, 70.0)","(5.5, 7.4, 7.233766233766234)","(9.0, 13.0, 12.76086956521739)","(1.5, 1.76, 1.7490598290598292)","(21.0, 29.0, 28.307692307692307)","(13.0, 15.5, 14.9)","(8.0, 10.5, 10.244444444444444)","(101.0, 510.0, 343.84615384615387)"
10-01-2023 17:14:43.369957,"(61.0, 75.0, 70.0)","(5.5, 7.4, 7.2439024390243905)","(9.0, 13.0, 12.76086956521739)","(1.5, 1.76, 1.7436585365853658)","(21.0, 29.0, 28.444444444444443)","(13.0, 15.5, 14.777777777777779)","(8.0, 10.5, 10.268292682926829)","(101.0, 510.0, 347.77777777777777)"
10-01-2023 17:14:44.483153,"(61.0, 75.0, 70.33333333333333)","(5.5, 7.4, 7.2439024390243905)","(9.0, 13.0, 12.592592592592593)","(1.5, 1.76, 1.755925925925926)","(21.0, 29.0, 28.444444444444443)","(13.0, 15.0, 14.68)","(8.0, 10.5, 9.98421052631579)","(101.0, 490.0, 343.3333333333333)"
10-01-2023 17:14:45.580405,"(61.0, 75.0, 70.33333333333333)","(5.5, 7.4, 7.2439024390243905)","(9.0, 13.0, 12.592592592592593)","(1.5, 1.76, 1.755925925925926)","(21.0, 29.0, 28.571428571428573)","(13.0, 15.0, 14.789473684210526)","(8.0, 10.5, 10.03448275862069)","(101.0, 490.0, 360.0)"
10-01-2023 17:14:46.604642,"(61.0, 75.0, 70.0)","(5.5, 7.4, 7.313513513513514)","(9.0, 12.5, 12.45)","(1.5, 1.77, 1.7589320388349514)","(21.0, 29.0, 28.444444444444443)","(13.0, 15.0, 14.84375)","(8.0, 10.5, 10.036363636363637)","(101.0, 480.0, 340.7692307692308)"
10-01-2023 17:14:47.723846,"(61.0, 75.0, 70.0)","(5.5, 7.4, 7.216216216216217)","(9.0, 13.0, 12.605263157894736)","(1.5, 1.77, 1.7578947368421052)","(21.0, 29.0, 28.444444444444443)","(13.0, 15.0, 14.84375)","(8.0, 10.5, 10.035714285714286)","(101.0, 470.0, 340.7692307692308)"
10-01-2023 17:14:49.077395,"(61.0, 75.0, 70.71428571428571)","(5.5, 7.4, 7.505263157894737)","(9.0, 13.0, 12.732142857142858)","(1.5, 1.77, 1.7530864197530864)","(21.0, 29.0, 28.444444444444443)","(13.0, 15.0, 14.84375)","(8.0, 10.5, 10.166666666666666)","(101.0, 470.0, 350.0)"
10-01-2023 17:14:50.516896,"(61.0, 75.0, 70.38461538461539)","(5.5, 7.6, 7.515151515151515)","(9.0, 13.0, 12.636363636363637)","(1.5, 1.76, 1.7474358974358974)","(21.0, 29.0, 28.25)","(13.0, 15.0, 14.86111111111111)","(8.0, 10.5, 10.035714285714286)","(101.0, 450.0, 339.2307692307692)"
10-01-2023 17:14:51.725754,"(61.0, 75.0, 70.38461538461539)","(5.5, 7.6, 7.525581395348837)","(9.0, 13.0, 12.597014925373134)","(1.5, 1.75, 1.733758865248227)","(21.0, 29.0, 27.928571428571427)","(13.0, 15.0, 14.863636363636363)","(8.0, 10.5, 10.077586206896552)","(101.0, 450.0, 352.0)"
10-01-2023 17:14:52.854910,"(61.0, 75.0, 69.0)","(5.5, 7.6, 7.525581395348837)","(9.0, 13.0, 12.597014925373134)","(1.5, 1.74, 1.7285823754789271)","(21.0, 28.0, 28.04)","(13.0, 15.0, 14.827586206896552)","(8.0, 10.5, 10.115384615384615)","(101.0, 440.0, 338.3333333333333)"
10-01-2023 17:14:54.000111,"(61.0, 65.0, 64.21052631578948)","(5.5, 7.8, 7.653846153846153)","(9.0, 13.0, 12.67123287671233)","(1.5, 1.74, 1.7243150684931507)","(21.0, 29.0, 28.04)","(13.0, 15.0, 14.666666666666666)","(8.0, 10.5, 10.126865671641792)","(101.0, 430.0, 356.15384615384613)"
10-01-2023 17:14:55.151972,"(61.0, 70.0, 67.6)","(5.5, 7.8, 7.69655172413793)","(9.0, 13.0, 12.67123287671233)","(1.5, 1.74, 1.7215135135135136)","(21.0, 29.0, 28.04)","(13.0, 15.0, 14.596491228070175)","(8.0, 10.5, 10.126865671641792)","(101.0, 430.0, 360.0)"
10-01-2023 17:14:56.267990,"(61.0, 70.0, 67.0)","(5.5, 7.8, 7.715999999999999)","(9.0, 13.0, 12.704918032786885)","(1.5, 1.74, 1.7204285714285714)","(21.0, 29.0, 28.130434782608695)","(13.0, 15.0, 14.672727272727272)","(8.0, 10.5, 10.196969696969697)","(101.0, 410.0, 352.14285714285717)"
10-01-2023 17:14:57.339669,"(61.0, 70.0, 68.33333333333333)","(5.5, 8.0, 7.847272727272727)","(9.0, 13.0, 12.662337662337663)","(1.5, 1.73, 1.7075728155339804)","(21.0, 29.0, 28.333333333333332)","(13.0, 15.0, 15.115384615384615)","(8.0, 10.5, 10.21875)","(101.0, 410.0, 347.6923076923077)"
10-01-2023 17:14:58.527811,"(61.0, 70.0, 68.33333333333333)","(5.5, 8.0, 7.8843749999999995)","(9.0, 13.0, 12.656626506024097)","(1.5, 1.71, 1.7119626168224298)","(21.0, 30.0, 27.896551724137932)","(13.0, 15.5, 14.87037037037037)","(8.0, 10.5, 10.15625)","(101.0, 410.0, 344.61538461538464)"
10-01-2023 17:14:59.666347,"(61.0, 70.0, 68.33333333333333)","(5.5, 8.0, 7.8843749999999995)","(9.0, 13.0, 12.621951219512194)","(1.5, 1.72, 1.7086511627906977)","(21.0, 29.0, 27.94736842105263)","(13.0, 15.0, 15.03125)","(8.0, 10.5, 10.118811881188119)","(101.0, 400.0, 340.0)"
10-01-2023 17:15:00.766860,"(61.0, 70.0, 68.94736842105263)","(5.5, 8.0, 7.8843749999999995)","(9.0, 13.0, 12.537313432835822)","(1.5, 1.72, 1.7091803278688524)","(21.0, 29.0, 27.647058823529413)","(13.0, 16.0, 15.275862068965518)","(8.0, 10.5, 10.082417582417582)","(101.0, 400.0, 340.0)"
10-01-2023 17:15:01.923982,"(61.0, 75.0, 71.25)","(5.5, 8.0, 7.937931034482759)","(9.0, 13.0, 12.544117647058824)","(1.5, 1.72, 1.7047692307692308)","(21.0, 29.0, 27.647058823529413)","(13.0, 16.0, 15.32258064516129)","(8.0, 10.5, 10.080645161290322)","(101.0, 400.0, 340.0)"
10-01-2023 17:15:02.899731,"(61.0, 75.0, 68.33333333333333)","(5.5, 8.0, 7.937931034482759)","(10.0, 13.0, 12.544117647058824)","(1.5, 1.72, 1.7047692307692308)","(21.0, 29.0, 27.647058823529413)","(12.0, 16.0, 15.363636363636363)","(7.5, 10.5, 10.080645161290322)","(101.0, 400.0, 330.7692307692308)"
10-01-2023 17:15:03.908740,"(61.0, 75.0, 71.66666666666667)","(5.5, 8.0, 7.937931034482759)","(10.0, 13.0, 12.537313432835822)","(1.5, 1.72, 1.7041333333333333)","(21.0, 29.0, 27.647058823529413)","(12.0, 16.0, 15.363636363636363)","(7.5, 10.5, 10.080645161290322)","(101.0, 400.0, 333.3333333333333)"
