,Jalapeno Lad,Aston Chaffy,Just Buffy,Emerley Sharon,Oda May,Magic Ebbs
08-01-2023 18:43:47.708192,"(4.2, 4.6, 4.5777777777777775)","(2.9, 3.55, 3.51078431372549)","(3.9, 4.6, 4.518518518518518)","(5.0, 6.4, 6.324137931034483)","(10.0, 13.5, 13.038461538461538)","(16.0, 32.0, 30.956521739130434)"
08-01-2023 18:43:48.645714,"(4.2, 4.6, 4.563157894736842)","(2.9, 3.5, 3.4647058823529413)","(3.9, 4.6, 4.518518518518518)","(5.0, 6.4, 6.324137931034483)","(10.0, 13.5, 13.038461538461538)","(16.0, 32.0, 30.956521739130434)"
08-01-2023 18:43:49.566117,"(4.2, 4.6, 4.5562499999999995)","(2.9, 3.5, 3.46)","(3.9, 4.6, 4.523809523809524)","(5.0, 6.4, 6.324137931034483)","(10.0, 13.5, 13.038461538461538)","(16.0, 32.0, 30.956521739130434)"
08-01-2023 18:43:50.663726,"(4.2, 4.6, 4.522222222222222)","(2.9, 3.5, 3.481818181818182)","(3.9, 4.6, 4.54)","(5.0, 6.4, 6.305882352941177)","(10.0, 13.5, 13.038461538461538)","(16.0, 32.0, 31.444444444444443)"
08-01-2023 18:43:51.656750,"(4.2, 4.7, 4.578947368421053)","(2.9, 3.5, 3.4703703703703703)","(3.9, 4.7, 4.54)","(5.0, 6.4, 6.305882352941177)","(10.0, 13.5, 12.45)","(16.0, 32.0, 31.0)"
08-01-2023 18:43:52.552880,"(4.2, 4.7, 4.605263157894737)","(2.9, 3.5, 3.4692307692307693)","(3.9, 4.7, 4.566666666666666)","(5.0, 6.4, 6.305882352941177)","(10.0, 12.5, 12.458333333333334)","(16.0, 32.0, 29.857142857142858)"
08-01-2023 18:43:53.417943,"(4.2, 4.7, 4.673684210526316)","(2.9, 3.5, 3.4692307692307693)","(3.9, 4.7, 4.58235294117647)","(5.0, 6.4, 6.305882352941177)","(10.0, 12.5, 12.458333333333334)","(16.0, 32.0, 30.125)"
08-01-2023 18:43:54.417996,"(4.2, 4.8, 4.716666666666667)","(2.9, 3.5, 3.4545454545454546)","(3.9, 4.7, 4.58235294117647)","(5.0, 6.4, 6.305882352941177)","(10.0, 12.5, 12.384615384615385)","(16.0, 32.0, 28.571428571428573)"
08-01-2023 18:43:55.524719,"(4.2, 4.8, 4.746153846153846)","(2.9, 3.5, 3.435294117647059)","(3.9, 4.7, 4.590322580645162)","(5.0, 6.4, 6.305882352941177)","(10.0, 12.5, 12.384615384615385)","(16.0, 32.0, 25.714285714285715)"
08-01-2023 18:43:56.586560,"(4.2, 4.9, 4.848148148148148)","(2.9, 3.45, 3.435294117647059)","(3.9, 4.7, 4.590322580645162)","(5.0, 6.4, 6.170212765957447)","(10.0, 12.5, 12.384615384615385)","(16.0, 26.0, 25.0)"
08-01-2023 18:43:57.621411,"(4.2, 4.9, 4.873684210526316)","(2.9, 3.45, 3.41875)","(3.9, 4.7, 4.590322580645162)","(5.0, 6.2, 6.151351351351352)","(10.0, 12.5, 12.384615384615385)","(16.0, 27.0, 24.6)"
08-01-2023 18:43:58.623422,"(4.2, 5.0, 4.8954545454545455)","(2.9, 3.5, 3.425)","(3.9, 4.7, 4.564)","(5.0, 6.2, 6.337931034482759)","(10.0, 12.5, 12.384615384615385)","(16.0, 27.0, 26.0)"
08-01-2023 18:43:59.863892,"(4.2, 5.0, 4.93125)","(2.9, 3.5, 3.4166666666666665)","(3.9, 4.7, 4.506666666666667)","(5.0, 6.4, 6.353424657534247)","(10.0, 12.5, 12.384615384615385)","(16.0, 30.0, 25.8)"
08-01-2023 18:44:00.920264,"(4.2, 5.0, 4.93125)","(2.9, 3.45, 3.4166666666666665)","(3.9, 4.6, 4.506666666666667)","(5.0, 6.4, 6.341772151898734)","(10.0, 12.5, 12.384615384615385)","(16.0, 29.0, 27.0)"
08-01-2023 18:44:01.896607,"(4.2, 5.0, 4.915151515151515)","(2.9, 3.45, 3.431818181818182)","(3.9, 4.6, 4.569230769230769)","(5.0, 6.4, 6.341772151898734)","(10.0, 12.5, 11.80952380952381)","(17.0, 29.0, 25.8)"
08-01-2023 18:44:02.876289,"(4.2, 5.0, 4.904166666666667)","(2.9, 3.45, 3.441304347826087)","(3.9, 4.6, 4.531147540983606)","(5.0, 6.4, 6.364285714285715)","(10.0, 12.0, 11.481481481481481)","(17.0, 29.0, 25.75)"
08-01-2023 18:44:03.905812,"(4.2, 4.9, 4.892307692307693)","(2.9, 3.5, 3.4436363636363634)","(3.9, 4.6, 4.531147540983606)","(5.0, 6.4, 6.364285714285715)","(10.0, 11.5, 11.481481481481481)","(17.0, 28.0, 25.75)"
08-01-2023 18:44:05.062852,"(4.2, 5.0, 4.906666666666666)","(2.9, 3.35, 3.3166666666666664)","(3.9, 4.7, 4.68)","(5.0, 6.6, 6.468085106382979)","(10.0, 12.0, 11.516129032258064)","(17.0, 28.0, 25.75)"
08-01-2023 18:44:06.141648,"(4.2, 4.9, 4.823076923076923)","(2.9, 3.35, 3.3115384615384613)","(3.9, 4.7, 4.6490909090909085)","(5.0, 6.6, 6.487272727272727)","(10.0, 12.0, 11.457142857142857)","(17.0, 28.0, 25.75)"
08-01-2023 18:44:07.089024,"(4.2, 4.9, 4.823076923076923)","(2.9, 3.35, 3.3289473684210527)","(3.9, 4.8, 4.6490909090909085)","(5.0, 6.6, 6.480769230769231)","(10.0, 11.5, 11.457142857142857)","(17.0, 28.0, 25.75)"
08-01-2023 18:44:08.199423,"(4.2, 4.9, 4.797560975609756)","(2.9, 3.35, 3.321153846153846)","(3.9, 4.8, 4.650943396226415)","(5.0, 6.6, 6.494736842105263)","(10.0, 11.5, 11.571428571428571)","(16.0, 28.0, 27.428571428571427)"
08-01-2023 18:44:09.259955,"(4.2, 4.9, 4.846153846153846)","(2.9, 3.35, 3.2932835820895523)","(3.9, 4.8, 4.650943396226415)","(5.0, 6.6, 6.494736842105263)","(10.0, 12.0, 11.571428571428571)","(16.0, 28.0, 27.636363636363637)"
08-01-2023 18:44:10.294993,"(4.2, 4.9, 4.846153846153846)","(2.9, 3.35, 3.3185714285714285)","(3.9, 4.8, 4.646601941747573)","(5.0, 6.6, 6.44935064935065)","(10.0, 12.0, 11.53125)","(16.0, 28.0, 27.428571428571427)"
08-01-2023 18:44:11.215206,"(4.2, 4.9, 4.861111111111112)","(2.9, 3.35, 3.3378378378378377)","(3.9, 4.8, 4.670731707317072)","(5.0, 6.4, 6.3780219780219785)","(10.0, 12.0, 11.53125)","(16.0, 28.0, 27.428571428571427)"
08-01-2023 18:44:12.285472,"(4.2, 4.9, 4.835483870967742)","(2.9, 3.35, 3.335483870967742)","(3.9, 4.8, 4.7208955223880595)","(5.0, 6.4, 6.395180722891567)","(10.0, 11.5, 11.486842105263158)","(16.0, 28.0, 27.666666666666668)"
08-01-2023 18:44:13.354846,"(4.2, 4.9, 4.8235294117647065)","(2.9, 3.35, 3.3267441860465117)","(3.9, 4.8, 4.7208955223880595)","(5.0, 6.4, 6.395180722891567)","(10.0, 11.5, 11.486842105263158)","(16.0, 28.0, 27.333333333333332)"
08-01-2023 18:44:14.445629,"(4.2, 4.9, 4.827777777777778)","(2.9, 3.35, 3.3267441860465117)","(3.9, 4.8, 4.732911392405064)","(5.0, 6.6, 6.4324324324324325)","(10.0, 11.5, 11.486842105263158)","(16.0, 28.0, 27.333333333333332)"
08-01-2023 18:44:15.392130,"(4.2, 4.9, 4.772)","(2.9, 3.35, 3.33125)","(3.9, 4.8, 4.76875)","(5.0, 6.6, 6.426573426573427)","(10.0, 11.5, 11.486842105263158)","(16.0, 28.0, 27.333333333333332)"
08-01-2023 18:44:16.402283,"(4.2, 4.9, 4.815789473684211)","(2.9, 3.3, 3.293333333333333)","(3.9, 4.9, 4.797142857142857)","(5.0, 6.6, 6.408955223880597)","(10.0, 11.5, 11.53125)","(16.0, 28.0, 27.333333333333332)"
08-01-2023 18:44:17.371953,"(4.2, 4.9, 4.815789473684211)","(2.9, 3.3, 3.288194444444444)","(3.9, 4.9, 4.797142857142857)","(5.0, 6.6, 6.408955223880597)","(10.0, 12.0, 11.53125)","(16.0, 28.0, 27.333333333333332)"
08-01-2023 18:44:18.257711,"(4.2, 4.9, 4.815789473684211)","(2.9, 3.3, 3.288194444444444)","(3.9, 4.9, 4.797142857142857)","(5.0, 6.6, 6.408955223880597)","(10.0, 12.0, 11.53125)","(16.0, 28.0, 27.333333333333332)"
08-01-2023 18:44:19.214610,"(4.2, 4.8, 4.788)","(2.9, 3.3, 3.2797101449275363)","(3.9, 4.9, 4.808860759493671)","(5.0, 6.6, 6.4222222222222225)","(10.0, 12.0, 11.53968253968254)","(16.0, 28.0, 27.333333333333332)"
08-01-2023 18:44:20.176245,"(4.2, 4.8, 4.788)","(2.9, 3.3, 3.275625)","(3.9, 4.9, 4.755172413793104)","(5.0, 6.6, 6.488636363636363)","(10.0, 12.0, 11.53968253968254)","(16.0, 28.0, 29.333333333333332)"
08-01-2023 18:44:21.131753,"(4.2, 4.8, 4.701515151515152)","(2.9, 3.3, 3.27)","(3.9, 4.8, 4.755172413793104)","(5.0, 6.6, 6.488636363636363)","(10.0, 12.0, 11.53968253968254)","(16.0, 30.0, 29.333333333333332)"
08-01-2023 18:44:22.164768,"(4.2, 4.8, 4.707246376811594)","(2.9, 3.3, 3.2578947368421054)","(3.9, 4.8, 4.737837837837838)","(5.0, 6.6, 6.487640449438202)","(10.0, 12.0, 11.53968253968254)","(16.0, 34.0, 32.11764705882353)"
08-01-2023 18:44:23.268082,"(4.2, 4.8, 4.682608695652174)","(2.9, 3.3, 3.2587301587301587)","(3.9, 4.8, 4.767142857142857)","(5.0, 6.6, 6.460194174757282)","(10.0, 12.0, 11.53968253968254)","(16.0, 34.0, 32.11764705882353)"
08-01-2023 18:44:24.287124,"(4.2, 4.7, 4.657894736842105)","(2.9, 3.3, 3.2590909090909093)","(3.9, 4.8, 4.767142857142857)","(5.0, 6.6, 6.460194174757282)","(10.0, 12.0, 11.53968253968254)","(16.0, 34.0, 32.22222222222222)"
08-01-2023 18:44:25.291139,"(4.2, 4.7, 4.645)","(2.9, 3.3, 3.2653061224489797)","(3.9, 4.8, 4.794)","(5.0, 6.6, 6.4515463917525775)","(10.0, 12.0, 11.53968253968254)","(16.0, 34.0, 32.22222222222222)"
08-01-2023 18:44:26.276133,"(4.2, 4.7, 4.645)","(2.9, 3.3, 3.267857142857143)","(3.9, 4.8, 4.785454545454545)","(5.0, 6.6, 6.462857142857143)","(10.0, 12.0, 11.53968253968254)","(17.0, 34.0, 33.63636363636364)"
08-01-2023 18:44:27.305715,"(4.2, 4.7, 4.655102040816327)","(2.9, 3.3, 3.261904761904762)","(3.9, 4.9, 4.808064516129032)","(5.0, 6.6, 6.468041237113402)","(10.0, 12.0, 11.53968253968254)","(17.0, 34.0, 33.63636363636364)"
08-01-2023 18:44:28.307114,"(4.2, 4.7, 4.655102040816327)","(2.9, 3.3, 3.2607142857142857)","(3.9, 4.9, 4.808064516129032)","(5.0, 6.6, 6.468041237113402)","(10.0, 12.0, 11.53968253968254)","(17.0, 34.0, 33.6)"
08-01-2023 18:44:29.232561,"(4.2, 4.7, 4.66271186440678)","(2.9, 3.3, 3.2607142857142857)","(3.9, 4.9, 4.790384615384616)","(5.0, 6.6, 6.468041237113402)","(10.0, 12.0, 11.5)","(17.0, 34.0, 33.6)"
08-01-2023 18:44:30.284245,"(4.2, 4.7, 4.660714285714286)","(2.9, 3.3, 3.26875)","(3.9, 4.9, 4.843283582089552)","(5.0, 6.6, 6.45)","(10.0, 12.0, 11.5)","(17.0, 34.0, 33.27272727272727)"
08-01-2023 18:44:31.382267,"(4.2, 4.7, 4.6521739130434785)","(2.9, 3.3, 3.263392857142857)","(3.9, 4.9, 4.8525)","(5.0, 6.6, 6.411320754716981)","(10.0, 12.0, 11.5)","(17.0, 38.0, 34.4)"
08-01-2023 18:44:32.362231,"(4.2, 4.7, 4.614999999999999)","(2.9, 3.25, 3.225)","(3.9, 4.9, 4.862)","(5.0, 6.6, 6.408917197452229)","(10.0, 12.0, 11.418181818181818)","(17.0, 36.0, 30.96)"
08-01-2023 18:44:33.286736,"(4.2, 4.7, 4.636764705882353)","(2.9, 3.25, 3.198087431693989)","(3.9, 5.0, 4.946875)","(5.0, 6.6, 6.408917197452229)","(10.0, 12.0, 11.407407407407407)","(17.0, 36.0, 31.2)"
08-01-2023 18:44:34.290780,"(4.2, 4.7, 4.61578947368421)","(2.9, 3.25, 3.189375)","(3.9, 5.1, 4.9787234042553195)","(5.0, 6.6, 6.588034188034188)","(10.0, 12.0, 11.407407407407407)","(17.0, 34.0, 32.285714285714285)"
08-01-2023 18:44:35.282126,"(4.2, 4.6, 4.559340659340659)","(2.9, 3.25, 3.2051724137931035)","(3.9, 5.0, 4.9787234042553195)","(5.0, 6.8, 6.601834862385322)","(10.0, 12.0, 11.407407407407407)","(17.0, 34.0, 33.142857142857146)"
08-01-2023 18:44:36.180847,"(4.2, 4.6, 4.558064516129032)","(2.9, 3.25, 3.2004761904761905)","(3.9, 5.0, 4.977777777777778)","(5.0, 6.8, 6.601834862385322)","(10.0, 12.0, 11.407407407407407)","(17.0, 34.0, 33.142857142857146)"
08-01-2023 18:44:37.079510,"(4.2, 4.6, 4.551851851851851)","(2.9, 3.25, 3.1877245508982037)","(3.9, 5.0, 4.988095238095238)","(5.0, 6.8, 6.5964285714285715)","(10.0, 12.0, 11.372549019607844)","(17.0, 34.0, 33.142857142857146)"
08-01-2023 18:44:38.145274,"(4.2, 4.6, 4.5562499999999995)","(2.9, 3.25, 3.185)","(3.9, 5.0, 4.9772727272727275)","(5.0, 6.8, 6.5964285714285715)","(10.0, 12.0, 11.372549019607844)","(17.0, 34.0, 33.142857142857146)"
08-01-2023 18:44:39.199516,"(4.2, 4.6, 4.560674157303371)","(2.9, 3.25, 3.1884615384615382)","(3.9, 5.1, 4.987912087912088)","(5.0, 6.8, 6.5964285714285715)","(10.0, 12.0, 11.359375)","(17.0, 34.0, 33.666666666666664)"
08-01-2023 18:44:40.228747,"(4.2, 4.6, 4.560227272727272)","(2.9, 3.2, 3.1585714285714284)","(3.9, 5.1, 4.988888888888889)","(5.0, 6.8, 6.5964285714285715)","(10.0, 12.0, 11.4375)","(17.0, 34.0, 33.42857142857143)"
08-01-2023 18:44:41.262255,"(4.2, 4.6, 4.530588235294117)","(2.9, 3.3, 3.261111111111111)","(3.9, 5.1, 4.988888888888889)","(5.0, 6.8, 6.568888888888889)","(10.0, 11.5, 11.277777777777779)","(17.0, 34.0, 33.666666666666664)"
08-01-2023 18:44:42.273491,"(4.2, 4.6, 4.52375)","(2.9, 3.3, 3.27)","(3.9, 5.0, 4.923529411764706)","(5.0, 6.8, 6.725714285714286)","(10.0, 11.5, 11.25)","(17.0, 34.0, 33.666666666666664)"
08-01-2023 18:44:43.259980,"(4.2, 4.6, 4.48034188034188)","(2.9, 3.3, 3.2636363636363637)","(3.9, 5.0, 4.925)","(5.0, 6.6, 6.562857142857142)","(10.0, 11.5, 11.25)","(17.0, 34.0, 33.666666666666664)"
08-01-2023 18:44:44.283957,"(4.2, 4.5, 4.490384615384615)","(2.9, 3.35, 3.309375)","(3.9, 4.9, 4.87872340425532)","(5.0, 6.8, 6.593220338983051)","(10.0, 11.5, 11.589473684210526)","(17.0, 34.0, 33.666666666666664)"
08-01-2023 18:44:45.344094,"(4.2, 4.6, 4.517647058823529)","(2.9, 3.35, 3.3141025641025643)","(3.9, 4.9, 4.874418604651163)","(5.0, 6.8, 6.593220338983051)","(10.0, 12.0, 11.552083333333334)","(17.0, 34.0, 33.42857142857143)"
08-01-2023 18:44:46.456174,"(4.2, 4.6, 4.5)","(2.9, 3.35, 3.3223577235772357)","(3.9, 4.8, 4.781967213114754)","(5.0, 6.8, 6.603225806451613)","(10.0, 12.0, 11.4375)","(17.0, 34.0, 30.416666666666668)"
08-01-2023 18:44:47.518115,"(4.2, 4.6, 4.551724137931035)","(2.9, 3.35, 3.329)","(3.9, 4.7, 4.694339622641509)","(5.0, 6.8, 6.509090909090909)","(10.0, 11.5, 11.43)","(17.0, 32.0, 28.88888888888889)"
08-01-2023 18:44:48.490210,"(4.2, 4.7, 4.626315789473684)","(2.9, 3.4, 3.380281690140845)","(3.9, 4.7, 4.694339622641509)","(5.0, 6.6, 6.509090909090909)","(10.0, 11.5, 11.43)","(17.0, 30.0, 29.0)"
08-01-2023 18:44:49.484315,"(4.2, 4.7, 4.632786885245902)","(2.9, 3.4, 3.384444444444444)","(3.9, 4.8, 4.68)","(5.0, 6.6, 6.42)","(10.0, 11.5, 11.423913043478262)","(17.0, 30.0, 28.666666666666668)"
08-01-2023 18:44:50.639767,"(4.2, 4.7, 4.650769230769231)","(2.9, 3.4, 3.3806818181818183)","(4.0, 4.7, 4.758461538461538)","(5.0, 6.6, 6.440963855421686)","(10.0, 11.5, 11.644927536231885)","(18.0, 30.0, 28.333333333333332)"
08-01-2023 18:44:51.669949,"(4.0, 4.7, 4.623529411764705)","(2.9, 3.4, 3.3833333333333333)","(4.0, 4.8, 4.758461538461538)","(5.0, 6.6, 6.440963855421686)","(10.0, 12.0, 11.644927536231885)","(18.0, 29.0, 27.0)"
08-01-2023 18:44:52.728954,"(4.0, 4.7, 4.600740740740741)","(2.9, 3.4, 3.3685483870967743)","(4.0, 4.9, 4.817777777777778)","(5.0, 6.6, 6.432911392405063)","(10.0, 12.0, 11.60377358490566)","(18.0, 29.0, 27.666666666666668)"
08-01-2023 18:44:53.860512,"(4.0, 4.7, 4.620987654320987)","(2.9, 3.4, 3.3811320754716983)","(4.0, 4.9, 4.85)","(5.0, 6.6, 6.3803921568627455)","(10.0, 12.0, 11.397590361445783)","(18.0, 29.0, 25.394736842105264)"
08-01-2023 18:44:54.904868,"(4.0, 4.7, 4.609219858156028)","(2.9, 3.4, 3.379591836734694)","(4.0, 4.9, 4.85)","(5.0, 6.4, 6.3803921568627455)","(10.0, 11.5, 11.35483870967742)","(18.0, 28.0, 26.0)"
08-01-2023 18:44:55.910993,"(4.0, 4.7, 4.607246376811594)","(2.9, 3.45, 3.4033333333333333)","(4.0, 5.0, 4.885393258426967)","(5.0, 6.4, 6.425490196078432)","(10.0, 11.5, 11.352941176470589)","(18.0, 27.0, 26.866666666666667)"
08-01-2023 18:44:56.963794,"(4.0, 4.7, 4.617730496453901)","(2.9, 3.3, 3.2905844155844153)","(4.0, 5.0, 4.911538461538462)","(5.0, 6.6, 6.435514018691589)","(10.0, 11.5, 11.052941176470588)","(18.0, 27.0, 26.4)"
08-01-2023 18:44:58.046539,"(4.0, 4.7, 4.658571428571428)","(2.9, 3.35, 3.3200000000000003)","(4.0, 5.0, 4.926666666666667)","(5.0, 6.6, 6.441121495327103)","(10.0, 11.5, 10.96774193548387)","(18.0, 28.0, 26.263157894736842)"
08-01-2023 18:44:59.103987,"(4.0, 4.7, 4.6881355932203395)","(2.9, 3.35, 3.340909090909091)","(4.0, 5.0, 4.926666666666667)","(5.0, 6.6, 6.441121495327103)","(10.0, 11.0, 10.934306569343066)","(18.0, 28.0, 26.35)"
08-01-2023 18:45:00.203849,"(4.0, 4.8, 4.734939759036144)","(2.9, 3.4, 3.378980891719745)","(4.0, 5.0, 4.8598540145985405)","(5.0, 6.6, 6.403448275862069)","(10.0, 11.0, 10.936)","(17.0, 28.0, 26.11764705882353)"
08-01-2023 18:45:01.320485,"(4.0, 4.8, 4.735897435897436)","(2.9, 3.4, 3.38)","(4.0, 4.9, 4.861267605633803)","(5.0, 6.6, 6.420472440944883)","(10.0, 11.0, 10.93939393939394)","(17.0, 28.0, 26.22222222222222)"
08-01-2023 18:45:02.411042,"(4.0, 4.8, 4.750515463917526)","(2.9, 3.4, 3.38)","(4.0, 4.9, 4.857236842105263)","(5.0, 6.6, 6.418461538461539)","(10.0, 11.0, 10.969465648854962)","(17.0, 28.0, 26.22222222222222)"
08-01-2023 18:45:03.397101,"(4.0, 4.8, 4.757142857142857)","(2.9, 3.4, 3.379878048780488)","(4.0, 4.9, 4.85859872611465)","(5.0, 6.6, 6.419047619047619)","(10.0, 11.0, 10.924137931034483)","(17.0, 28.0, 26.11764705882353)"
08-01-2023 18:45:04.414219,"(4.0, 4.9, 4.813131313131313)","(2.9, 3.4, 3.378443113772455)","(4.0, 4.9, 4.9447368421052635)","(5.0, 6.6, 6.417910447761194)","(10.0, 11.0, 10.962406015037594)","(17.0, 27.0, 23.666666666666668)"
08-01-2023 18:45:05.471699,"(4.0, 4.9, 4.835064935064936)","(2.9, 3.4, 3.3785714285714286)","(4.0, 5.0, 4.957142857142857)","(5.0, 6.6, 6.417518248175183)","(10.0, 11.0, 10.936170212765957)","(17.0, 25.0, 24.454545454545453)"
08-01-2023 18:45:06.520535,"(4.0, 4.9, 4.841860465116279)","(2.9, 3.4, 3.3785714285714286)","(4.0, 5.0, 4.952830188679245)","(5.0, 6.6, 6.417518248175183)","(10.0, 11.0, 10.96124031007752)","(17.0, 25.0, 23.894736842105264)"
08-01-2023 18:45:07.635370,"(4.0, 4.9, 4.843529411764706)","(2.9, 3.4, 3.3725274725274725)","(4.0, 5.0, 4.952830188679245)","(5.0, 6.6, 6.417518248175183)","(10.0, 11.0, 10.96124031007752)","(17.0, 24.0, 23.894736842105264)"
08-01-2023 18:45:08.674904,"(4.0, 4.9, 4.835135135135135)","(2.9, 3.4, 3.3725274725274725)","(4.0, 5.0, 4.957142857142857)","(5.0, 6.4, 6.354330708661418)","(10.0, 11.0, 10.9375)","(17.0, 25.0, 24.9)"
08-01-2023 18:45:09.751459,"(4.0, 4.9, 4.835135135135135)","(2.9, 3.4, 3.3653465346534652)","(4.0, 5.0, 4.978)","(5.0, 6.4, 6.355555555555556)","(10.0, 11.0, 10.966216216216216)","(16.0, 25.0, 24.903225806451612)"
08-01-2023 18:45:10.847270,"(4.0, 4.9, 4.8421686746987955)","(2.9, 3.4, 3.3651741293532336)","(4.0, 5.0, 4.978)","(5.0, 6.4, 6.377235772357724)","(10.0, 11.0, 10.966216216216216)","(16.0, 25.0, 24.77777777777778)"
08-01-2023 18:45:11.882071,"(4.0, 4.9, 4.8421686746987955)","(2.9, 3.4, 3.3651741293532336)","(4.0, 5.0, 4.9816666666666665)","(5.0, 6.4, 6.293162393162393)","(10.0, 11.0, 10.822033898305085)","(16.0, 25.0, 24.77777777777778)"
08-01-2023 18:45:12.858412,"(4.0, 4.9, 4.8421686746987955)","(2.9, 3.4, 3.3651741293532336)","(4.0, 5.0, 4.995555555555556)","(5.0, 6.6, 6.386324786324786)","(10.0, 11.0, 10.822033898305085)","(16.0, 25.0, 24.77777777777778)"
08-01-2023 18:45:13.928023,"(4.0, 4.9, 4.8421686746987955)","(2.9, 3.4, 3.3651741293532336)","(4.0, 5.0, 4.995555555555556)","(5.0, 6.6, 6.3683397683397684)","(10.0, 11.0, 10.766666666666667)","(16.0, 25.0, 24.272727272727273)"
08-01-2023 18:45:15.089916,"(4.0, 4.9, 4.8421686746987955)","(2.9, 3.45, 3.445579268292683)","(4.0, 5.0, 4.934782608695652)","(5.0, 6.6, 6.396396396396397)","(10.0, 11.0, 10.711538461538462)","(16.0, 25.0, 23.742857142857144)"
08-01-2023 18:45:16.219086,"(4.0, 4.8, 4.7880597014925375)","(2.9, 3.45, 3.445579268292683)","(4.0, 5.0, 4.866129032258065)","(5.0, 6.4, 6.356834532374101)","(10.0, 11.0, 10.72)","(16.0, 24.0, 23.742857142857144)"
08-01-2023 18:45:17.253709,"(4.0, 4.8, 4.760975609756097)","(2.9, 3.5, 3.461585365853659)","(4.0, 4.9, 4.866129032258065)","(5.0, 6.4, 6.381666666666667)","(10.0, 11.0, 10.774193548387096)","(16.0, 24.0, 23.76923076923077)"
08-01-2023 18:45:18.287652,"(4.0, 4.9, 4.845454545454546)","(2.9, 3.4, 3.381818181818182)","(4.0, 4.9, 4.866129032258065)","(5.0, 6.4, 6.365517241379311)","(10.0, 11.0, 10.774193548387096)","(16.0, 24.0, 24.153846153846153)"
08-01-2023 18:45:19.374759,"(4.0, 4.9, 4.864516129032258)","(2.9, 3.4, 3.3879310344827585)","(4.0, 4.9, 4.866129032258065)","(5.0, 6.4, 6.365517241379311)","(10.0, 11.0, 10.774193548387096)","(16.0, 25.0, 24.157894736842106)"
08-01-2023 18:45:20.504250,"(4.0, 4.9, 4.864516129032258)","(2.9, 3.4, 3.3892307692307693)","(4.0, 4.9, 4.866129032258065)","(5.0, 6.4, 6.365517241379311)","(10.0, 11.0, 10.774193548387096)","(16.0, 25.0, 23.790697674418606)"
08-01-2023 18:45:21.473960,"(4.0, 4.9, 4.864516129032258)","(2.9, 3.4, 3.3846153846153846)","(4.0, 4.9, 4.866129032258065)","(5.0, 6.4, 6.365517241379311)","(10.0, 11.0, 10.977272727272727)","(16.0, 24.0, 23.87323943661972)"
08-01-2023 18:45:22.589420,"(4.0, 4.9, 4.884)","(2.9, 3.4, 3.3846153846153846)","(4.0, 4.9, 4.85625)","(5.0, 6.4, 6.365517241379311)","(10.0, 11.0, 10.85593220338983)","(16.0, 24.0, 23.87323943661972)"
08-01-2023 18:45:23.799066,"(4.0, 4.9, 4.88936170212766)","(2.9, 3.4, 3.3846153846153846)","(4.0, 4.9, 4.85625)","(5.0, 6.4, 6.365517241379311)","(10.0, 11.0, 10.818181818181818)","(16.0, 24.0, 23.91176470588235)"
08-01-2023 18:45:24.804715,"(4.0, 4.9, 4.88936170212766)","(2.9, 3.4, 3.3846153846153846)","(4.0, 4.9, 4.85625)","(5.0, 6.4, 6.365517241379311)","(10.0, 11.0, 10.818181818181818)","(16.0, 24.0, 23.91176470588235)"
08-01-2023 18:45:25.889362,"(4.0, 4.9, 4.873684210526316)","(2.9, 3.45, 3.4023809523809523)","(4.0, 4.9, 4.859615384615385)","(5.0, 6.4, 6.365517241379311)","(10.0, 11.0, 10.818181818181818)","(16.0, 24.0, 23.91176470588235)"
08-01-2023 18:45:27.063334,"(4.0, 4.9, 4.877611940298507)","(2.9, 3.45, 3.4023809523809523)","(4.0, 4.9, 4.8)","(5.0, 6.4, 6.389473684210527)","(10.0, 11.0, 10.884615384615385)","(16.0, 24.0, 23.88888888888889)"
08-01-2023 18:45:28.030638,"(4.0, 5.0, 4.931645569620253)","(2.9, 3.45, 3.4025)","(4.0, 4.8, 4.782539682539682)","(5.0, 6.4, 6.389473684210527)","(10.0, 11.0, 10.884615384615385)","(16.0, 24.0, 23.704545454545453)"
08-01-2023 18:45:29.027974,"(4.0, 5.0, 4.989473684210527)","(2.9, 3.5, 3.4152542372881354)","(4.0, 4.8, 4.763888888888889)","(5.0, 6.4, 6.351578947368421)","(10.0, 11.0, 10.894736842105264)","(16.0, 24.0, 23.704545454545453)"
08-01-2023 18:45:30.164644,"(4.0, 5.0, 4.921359223300971)","(2.9, 3.4, 3.3884920634920634)","(4.0, 4.8, 4.784745762711864)","(5.0, 6.4, 6.416176470588235)","(10.0, 11.0, 10.983870967741936)","(16.0, 24.0, 23.86046511627907)"
08-01-2023 18:45:31.289064,"(4.0, 4.8, 4.784)","(2.9, 3.4, 3.389430894308943)","(4.0, 4.8, 4.821428571428571)","(5.0, 6.6, 6.351243781094527)","(10.0, 11.0, 10.954545454545455)","(16.0, 24.0, 23.86046511627907)"
08-01-2023 18:45:32.348962,"(4.0, 4.8, 4.784)","(2.9, 3.4, 3.389430894308943)","(4.0, 4.9, 4.896)","(5.0, 6.6, 9998.5)","(10.0, 11.0, 9998.5)","(16.0, 24.0, 9998.5)"
08-01-2023 18:45:33.435203,"(4.0, 99998, 9998.5)","(2.9, 99998, 9998.5)","(3.9, 99998, 9998.5)","(5.5, 99998, 9998.5)","(9.0, 99998, 9998.5)","(16.0, 99998, 9998.5)"
