,Goldstar Linda,Know Ratio,Smash Wave,Maisey,Ohoka Torey,Epic Blossom,Mine Hunter,Goldstar Ange
05-01-2023 16:45:59.809065,"(1.75, 2.8, 2.6121052631578947)","(12.0, 30.0, 27.5625)","(3.3, 5.4, 4.225)","(21.0, 120.0, 37.77272727272727)","(31.0, 210.0, 133.63636363636363)","(11.0, 27.0, 25.08888888888889)","(16.0, 19.0, 12.4375)","(8.0, 17.0, 15.523076923076923)"
05-01-2023 16:46:01.220484,"(1.75, 2.8, 2.0144444444444445)","(12.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 37.77272727272727)","(31.0, 220.0, 133.63636363636363)","(11.0, 27.0, 25.08888888888889)","(16.0, 19.0, 14.125)","(8.0, 17.0, 15.523076923076923)"
05-01-2023 16:46:02.562126,"(1.75, 2.8, 2.0144444444444445)","(12.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 37.77272727272727)","(31.0, 220.0, 133.63636363636363)","(11.0, 27.0, 25.08888888888889)","(16.0, 18.5, 14.125)","(8.0, 17.0, 15.523076923076923)"
05-01-2023 16:46:03.824162,"(1.75, 2.8, 2.0144444444444445)","(12.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 37.77272727272727)","(31.0, 220.0, 133.63636363636363)","(11.0, 27.0, 25.08888888888889)","(16.0, 18.5, 14.125)","(8.0, 17.0, 15.523076923076923)"
05-01-2023 16:46:05.122578,"(1.75, 2.8, 2.0144444444444445)","(12.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 37.77272727272727)","(31.0, 220.0, 133.63636363636363)","(11.0, 27.0, 25.08888888888889)","(16.0, 18.5, 14.125)","(8.0, 17.0, 15.523076923076923)"
05-01-2023 16:46:06.393332,"(1.75, 2.8, 2.0144444444444445)","(12.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 37.77272727272727)","(31.0, 220.0, 133.63636363636363)","(11.0, 27.0, 25.08888888888889)","(16.0, 18.5, 14.125)","(8.0, 17.0, 15.523076923076923)"
05-01-2023 16:46:07.747132,"(1.75, 2.8, 2.0144444444444445)","(12.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 27.0, 25.08888888888889)","(16.0, 18.5, 14.125)","(8.0, 17.0, 15.523076923076923)"
05-01-2023 16:46:09.043865,"(1.75, 2.8, 2.0144444444444445)","(12.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 27.0, 25.08888888888889)","(16.0, 18.5, 14.125)","(8.0, 17.0, 15.523076923076923)"
05-01-2023 16:46:10.334601,"(1.75, 2.8, 2.0144444444444445)","(12.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 27.0, 25.08888888888889)","(16.0, 18.5, 14.125)","(8.0, 17.0, 15.523076923076923)"
05-01-2023 16:46:11.777413,"(1.75, 2.8, 2.0144444444444445)","(12.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 27.0, 25.08888888888889)","(16.0, 18.5, 14.2)","(8.0, 17.0, 15.523076923076923)"
05-01-2023 16:46:13.268955,"(1.75, 2.8, 2.006666666666667)","(12.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 27.0, 25.08888888888889)","(16.0, 16.0, 14.2)","(8.0, 17.0, 15.523076923076923)"
05-01-2023 16:46:14.528114,"(1.75, 2.8, 2.006666666666667)","(12.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 27.0, 25.08888888888889)","(16.0, 16.0, 13.6)","(8.0, 17.0, 15.523076923076923)"
05-01-2023 16:46:15.796857,"(1.75, 2.8, 2.006666666666667)","(12.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 27.0, 25.08888888888889)","(16.0, 15.0, 13.6)","(8.0, 17.0, 15.523076923076923)"
05-01-2023 16:46:17.070654,"(1.75, 2.8, 2.006666666666667)","(12.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 27.0, 25.08888888888889)","(16.0, 15.0, 13.6)","(8.0, 17.0, 15.523076923076923)"
05-01-2023 16:46:18.326044,"(1.75, 2.8, 2.006666666666667)","(12.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 27.0, 25.08888888888889)","(16.0, 15.0, 13.6)","(8.0, 17.0, 15.523076923076923)"
05-01-2023 16:46:19.606800,"(1.75, 2.8, 2.006666666666667)","(12.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 27.0, 25.08888888888889)","(16.0, 15.0, 13.6)","(8.0, 17.0, 15.523076923076923)"
05-01-2023 16:46:20.838266,"(1.75, 2.8, 2.006666666666667)","(12.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 27.0, 25.08888888888889)","(16.0, 15.0, 13.0)","(8.0, 17.0, 15.523076923076923)"
05-01-2023 16:46:22.066088,"(1.75, 2.8, 2.006666666666667)","(12.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 27.0, 25.08888888888889)","(16.0, 15.0, 13.0)","(8.0, 17.0, 15.523076923076923)"
05-01-2023 16:46:23.202249,"(1.75, 2.8, 2.006666666666667)","(12.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 27.0, 25.08888888888889)","(16.0, 15.0, 13.0)","(8.0, 17.0, 15.523076923076923)"
05-01-2023 16:46:24.349179,"(1.75, 2.8, 2.006666666666667)","(12.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 27.0, 25.08888888888889)","(16.0, 15.0, 13.0)","(8.0, 17.0, 15.523076923076923)"
05-01-2023 16:46:25.477122,"(1.75, 2.8, 2.006666666666667)","(12.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 27.0, 25.08888888888889)","(16.0, 15.0, 13.0)","(8.0, 17.0, 15.523076923076923)"
05-01-2023 16:46:26.635833,"(1.75, 2.8, 2.006666666666667)","(12.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 27.0, 25.08888888888889)","(16.0, 15.0, 13.0)","(8.0, 17.0, 15.523076923076923)"
05-01-2023 16:46:27.825188,"(1.75, 2.8, 2.006666666666667)","(12.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 27.0, 25.08888888888889)","(16.0, 15.0, 13.0)","(8.0, 17.0, 15.523076923076923)"
05-01-2023 16:46:28.973485,"(1.75, 2.8, 2.006666666666667)","(12.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 27.0, 25.08888888888889)","(16.0, 15.0, 13.0)","(8.0, 17.0, 15.523076923076923)"
05-01-2023 16:46:30.014892,"(1.75, 2.8, 2.006666666666667)","(12.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 27.0, 25.08888888888889)","(16.0, 15.0, 13.0)","(8.0, 17.0, 15.523076923076923)"
05-01-2023 16:46:31.110703,"(1.75, 2.8, 2.006666666666667)","(12.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 27.0, 25.08888888888889)","(16.0, 15.0, 13.0)","(8.0, 17.0, 15.523076923076923)"
05-01-2023 16:46:32.226773,"(1.75, 2.8, 2.006666666666667)","(13.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 27.0, 25.08888888888889)","(14.0, 15.0, 13.0)","(8.0, 17.0, 15.523076923076923)"
05-01-2023 16:46:33.374347,"(1.75, 2.8, 2.006666666666667)","(13.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 27.0, 25.08888888888889)","(14.0, 15.0, 13.0)","(8.0, 17.0, 15.523076923076923)"
05-01-2023 16:46:34.532735,"(1.75, 2.8, 2.006666666666667)","(13.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 27.0, 25.08888888888889)","(14.0, 15.0, 13.0)","(8.0, 17.0, 15.523076923076923)"
05-01-2023 16:46:35.629382,"(1.75, 2.8, 2.006666666666667)","(13.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 27.0, 25.08888888888889)","(14.0, 15.0, 13.0)","(8.0, 17.0, 15.523076923076923)"
05-01-2023 16:46:36.749796,"(1.75, 2.8, 2.006666666666667)","(13.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 27.0, 25.08888888888889)","(14.0, 15.0, 13.0)","(8.0, 17.0, 15.523076923076923)"
05-01-2023 16:46:37.838301,"(1.75, 2.8, 2.006666666666667)","(13.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 27.0, 25.08888888888889)","(14.0, 15.0, 13.0)","(8.0, 17.0, 15.523076923076923)"
05-01-2023 16:46:38.923969,"(1.75, 2.8, 2.006666666666667)","(13.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 27.0, 25.08888888888889)","(14.0, 15.0, 13.0)","(8.0, 17.0, 15.523076923076923)"
05-01-2023 16:46:40.008856,"(1.75, 2.8, 2.006666666666667)","(13.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 27.0, 25.08888888888889)","(14.0, 15.0, 13.0)","(8.0, 17.0, 15.523076923076923)"
05-01-2023 16:46:41.083463,"(1.75, 2.8, 2.006666666666667)","(13.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 27.0, 25.08888888888889)","(14.0, 15.0, 13.0)","(8.0, 17.0, 15.523076923076923)"
05-01-2023 16:46:42.188314,"(1.75, 2.8, 2.006666666666667)","(13.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 27.0, 25.08888888888889)","(14.0, 15.0, 13.0)","(8.0, 17.0, 15.523076923076923)"
05-01-2023 16:46:43.288714,"(1.75, 2.8, 2.006666666666667)","(13.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 27.0, 25.08888888888889)","(14.0, 15.0, 13.0)","(8.0, 17.0, 15.523076923076923)"
05-01-2023 16:46:44.412815,"(1.75, 2.8, 2.006666666666667)","(13.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 27.0, 25.08888888888889)","(14.0, 15.0, 13.0)","(8.0, 17.0, 12.3)"
05-01-2023 16:46:45.467986,"(1.75, 2.8, 2.006666666666667)","(13.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 27.0, 25.08888888888889)","(14.0, 15.0, 13.0)","(8.0, 17.0, 12.3)"
05-01-2023 16:46:46.517214,"(1.75, 2.8, 2.006666666666667)","(13.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 27.0, 25.08888888888889)","(14.0, 15.0, 13.0)","(8.0, 17.0, 12.3)"
05-01-2023 16:46:47.522176,"(1.75, 2.8, 2.006666666666667)","(13.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 27.0, 25.08888888888889)","(14.0, 15.0, 13.0)","(8.0, 17.0, 12.3)"
05-01-2023 16:46:48.547994,"(1.75, 2.8, 2.006666666666667)","(13.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 27.0, 25.08888888888889)","(14.0, 15.0, 13.0)","(8.0, 17.0, 12.3)"
05-01-2023 16:46:49.650593,"(1.75, 2.8, 2.006666666666667)","(13.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 27.0, 25.08888888888889)","(14.0, 15.0, 13.0)","(8.0, 17.0, 12.3)"
05-01-2023 16:46:50.675394,"(1.75, 2.8, 2.006666666666667)","(13.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 27.0, 23.763636363636365)","(14.0, 15.0, 13.0)","(8.0, 17.0, 12.8)"
05-01-2023 16:46:51.705196,"(1.75, 2.8, 2.006666666666667)","(13.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 29.0, 23.763636363636365)","(14.0, 15.0, 13.0)","(8.0, 18.0, 12.8)"
05-01-2023 16:46:52.693863,"(1.75, 2.8, 2.006666666666667)","(13.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 29.0, 23.763636363636365)","(14.0, 15.0, 13.0)","(8.0, 18.0, 12.8)"
05-01-2023 16:46:53.719444,"(1.75, 2.8, 2.006666666666667)","(13.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 29.0, 23.763636363636365)","(14.0, 15.0, 13.0)","(8.0, 18.0, 12.8)"
05-01-2023 16:46:54.715654,"(1.75, 2.8, 2.006666666666667)","(13.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 29.0, 23.763636363636365)","(14.0, 15.0, 13.0)","(8.0, 18.0, 12.8)"
05-01-2023 16:46:55.823538,"(1.75, 2.8, 2.006666666666667)","(13.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 29.0, 23.763636363636365)","(14.0, 15.0, 13.0)","(8.0, 18.0, 12.8)"
05-01-2023 16:46:56.847734,"(1.75, 2.8, 2.006666666666667)","(13.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 29.0, 23.763636363636365)","(14.0, 15.0, 13.0)","(8.0, 18.0, 12.8)"
05-01-2023 16:46:57.962916,"(1.75, 2.8, 2.006666666666667)","(13.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 29.0, 23.763636363636365)","(14.0, 15.0, 13.0)","(8.0, 18.0, 12.8)"
05-01-2023 16:46:58.983923,"(1.75, 2.8, 2.006666666666667)","(13.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 29.0, 23.763636363636365)","(14.0, 15.0, 13.0)","(8.0, 18.0, 12.8)"
05-01-2023 16:47:00.106710,"(1.75, 2.8, 2.006666666666667)","(13.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 29.0, 23.763636363636365)","(14.0, 15.0, 13.0)","(8.0, 18.0, 12.8)"
05-01-2023 16:47:01.157921,"(1.75, 2.8, 2.006666666666667)","(13.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 29.0, 23.763636363636365)","(14.0, 15.0, 13.0)","(8.0, 18.0, 12.8)"
05-01-2023 16:47:02.243974,"(1.75, 2.8, 2.006666666666667)","(13.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 29.0, 23.763636363636365)","(14.0, 15.0, 13.0)","(8.0, 18.0, 16.369230769230768)"
05-01-2023 16:47:03.212581,"(1.75, 2.8, 2.006666666666667)","(13.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 29.0, 23.763636363636365)","(14.0, 15.0, 13.0)","(8.0, 18.0, 16.369230769230768)"
05-01-2023 16:47:04.217977,"(1.75, 2.8, 2.006666666666667)","(13.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 29.0, 23.763636363636365)","(14.0, 15.0, 13.0)","(8.0, 18.0, 16.369230769230768)"
05-01-2023 16:47:05.318297,"(1.75, 2.8, 2.006666666666667)","(13.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 29.0, 23.763636363636365)","(14.0, 15.0, 13.0)","(8.0, 18.0, 16.369230769230768)"
05-01-2023 16:47:06.374223,"(1.75, 2.8, 2.006666666666667)","(13.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 29.0, 27.755555555555556)","(14.0, 15.0, 13.0)","(8.0, 18.0, 16.369230769230768)"
05-01-2023 16:47:07.454989,"(1.75, 2.8, 2.006666666666667)","(13.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 30.0, 27.755555555555556)","(14.0, 15.0, 13.0)","(8.0, 18.0, 16.369230769230768)"
05-01-2023 16:47:08.507417,"(1.75, 2.8, 2.006666666666667)","(13.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 30.0, 27.755555555555556)","(14.0, 15.0, 13.0)","(8.0, 18.0, 16.369230769230768)"
05-01-2023 16:47:09.543377,"(1.75, 2.8, 2.006666666666667)","(13.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 30.0, 27.755555555555556)","(14.0, 15.0, 13.0)","(8.0, 18.0, 16.369230769230768)"
05-01-2023 16:47:10.554103,"(1.75, 2.8, 2.006666666666667)","(13.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 30.0, 27.755555555555556)","(14.0, 15.0, 13.0)","(8.0, 18.0, 16.369230769230768)"
05-01-2023 16:47:11.917220,"(1.75, 2.8, 2.006666666666667)","(13.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 30.0, 27.755555555555556)","(14.0, 15.0, 13.0)","(8.0, 18.0, 16.369230769230768)"
05-01-2023 16:47:12.957807,"(1.75, 2.8, 2.006666666666667)","(13.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 30.0, 27.755555555555556)","(14.0, 15.0, 13.0)","(8.0, 18.0, 16.369230769230768)"
05-01-2023 16:47:14.092241,"(1.75, 2.8, 2.006666666666667)","(13.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 30.0, 27.755555555555556)","(14.0, 15.0, 13.0)","(8.0, 18.0, 16.369230769230768)"
05-01-2023 16:47:15.125855,"(1.75, 2.8, 2.006666666666667)","(13.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 30.0, 27.755555555555556)","(14.0, 15.0, 13.0)","(8.0, 18.0, 16.369230769230768)"
05-01-2023 16:47:16.188407,"(1.75, 2.8, 2.006666666666667)","(13.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 30.0, 27.755555555555556)","(14.0, 15.0, 13.0)","(8.0, 18.0, 16.369230769230768)"
05-01-2023 16:47:17.252473,"(1.75, 2.8, 2.006666666666667)","(13.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 30.0, 27.755555555555556)","(14.0, 15.0, 13.0)","(8.0, 18.0, 16.369230769230768)"
05-01-2023 16:47:18.369578,"(1.75, 2.8, 2.006666666666667)","(13.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 30.0, 27.755555555555556)","(14.0, 15.0, 13.0)","(8.0, 18.0, 16.369230769230768)"
05-01-2023 16:47:19.495203,"(1.75, 2.8, 2.006666666666667)","(13.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 30.0, 27.755555555555556)","(14.0, 15.0, 13.0)","(8.0, 18.0, 16.369230769230768)"
05-01-2023 16:47:20.585728,"(1.75, 2.8, 2.006666666666667)","(13.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 30.0, 27.755555555555556)","(13.0, 15.0, 13.0)","(8.0, 18.0, 16.369230769230768)"
05-01-2023 16:47:21.540705,"(1.75, 2.8, 2.006666666666667)","(13.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 30.0, 27.755555555555556)","(13.0, 15.0, 13.0)","(8.0, 18.0, 16.369230769230768)"
05-01-2023 16:47:22.706398,"(1.75, 2.8, 2.006666666666667)","(13.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 30.0, 27.755555555555556)","(13.0, 15.0, 13.0)","(8.0, 18.0, 16.369230769230768)"
05-01-2023 16:47:23.758130,"(1.75, 2.8, 2.006666666666667)","(13.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 30.0, 25.0)","(13.0, 15.0, 13.0)","(8.0, 18.0, 16.369230769230768)"
05-01-2023 16:47:24.758783,"(1.75, 2.8, 2.006666666666667)","(13.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 30.0, 25.0)","(13.0, 15.0, 13.0)","(8.0, 18.0, 16.369230769230768)"
05-01-2023 16:47:25.787901,"(1.75, 2.8, 2.006666666666667)","(13.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 30.0, 25.0)","(13.0, 15.0, 13.0)","(8.0, 18.0, 16.369230769230768)"
05-01-2023 16:47:26.774912,"(1.75, 2.8, 2.006666666666667)","(13.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 30.0, 25.0)","(13.0, 15.0, 13.0)","(8.0, 18.0, 16.369230769230768)"
05-01-2023 16:47:27.760949,"(1.75, 2.8, 2.006666666666667)","(13.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 30.0, 25.0)","(13.0, 15.0, 13.0)","(8.0, 18.0, 16.369230769230768)"
05-01-2023 16:47:28.796116,"(1.75, 2.8, 2.006666666666667)","(13.0, 30.0, 25.25)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 30.0, 24.9)","(13.0, 15.0, 13.0)","(8.0, 18.0, 12.3)"
05-01-2023 16:47:29.762683,"(1.75, 2.8, 2.006666666666667)","(13.0, 30.0, 27.77777777777778)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 30.0, 24.9)","(13.0, 15.0, 13.0)","(8.0, 18.0, 12.3)"
05-01-2023 16:47:30.782122,"(1.75, 2.8, 2.006666666666667)","(13.0, 30.0, 27.77777777777778)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 30.0, 28.127272727272725)","(13.0, 15.0, 13.0)","(8.0, 18.0, 12.3)"
05-01-2023 16:47:31.820632,"(1.75, 2.8, 2.006666666666667)","(13.0, 30.0, 27.77777777777778)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 30.0, 28.127272727272725)","(13.0, 15.0, 13.0)","(8.0, 18.0, 12.3)"
05-01-2023 16:47:32.943808,"(1.75, 2.8, 2.006666666666667)","(13.0, 30.0, 27.77777777777778)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 30.0, 28.127272727272725)","(13.0, 15.0, 13.0)","(8.0, 18.0, 12.3)"
05-01-2023 16:47:33.995899,"(1.75, 2.8, 2.006666666666667)","(13.0, 30.0, 27.77777777777778)","(3.3, 5.3, 4.225)","(21.0, 120.0, 62.90625)","(31.0, 220.0, 133.63636363636363)","(11.0, 30.0, 27.755555555555556)","(13.0, 15.0, 13.0)","(8.0, 18.0, 16.369230769230768)"
