,Mallee Swan,Bonnies Beast,Wichita Bale,Crystal Opal,Mcivor Rusty,Tiggerlong Rebel,Phoenix Flight,Loch
11-01-2023 15:32:01.771964,"(3.5, 4.4, 4.257142857142857)","(2.1, 2.42, 2.40875)","(26.0, 34.0, 32.08)","(10.0, 17.0, 15.65)","(4.4, 6.2, 6.0125)","(20.0, 29.0, 27.58823529411765)","(14.0, 24.0, 22.76923076923077)","(71.0, 170.0, 155.0)"
11-01-2023 15:32:03.107045,"(3.5, 4.4, 4.2)","(2.1, 2.42, 2.4299999999999997)","(26.0, 34.0, 32.08)","(10.0, 17.0, 15.65)","(4.4, 6.2, 6.1000000000000005)","(20.0, 29.0, 27.58823529411765)","(14.0, 24.0, 22.76923076923077)","(71.0, 170.0, 155.0)"
11-01-2023 15:32:04.509962,"(3.5, 4.2, 4.089473684210526)","(2.1, 2.46, 2.423076923076923)","(26.0, 34.0, 32.08)","(10.0, 17.0, 15.65)","(4.4, 6.2, 6.171428571428572)","(20.0, 29.0, 27.666666666666668)","(14.0, 24.0, 22.76923076923077)","(71.0, 170.0, 155.0)"
11-01-2023 15:32:05.912093,"(3.5, 4.1, 4.089473684210526)","(2.1, 2.46, 2.423076923076923)","(26.0, 34.0, 32.08)","(10.0, 17.0, 15.8)","(4.4, 6.2, 6.054545454545455)","(20.0, 29.0, 27.58823529411765)","(14.0, 24.0, 22.76923076923077)","(71.0, 170.0, 154.0)"
11-01-2023 15:32:07.268386,"(3.5, 4.1, 4.0344827586206895)","(2.1, 2.46, 2.423076923076923)","(26.0, 34.0, 32.08)","(10.0, 17.0, 15.8)","(4.4, 6.4, 6.054545454545455)","(20.0, 29.0, 27.58823529411765)","(14.0, 24.0, 22.76923076923077)","(71.0, 210.0, 166.66666666666666)"
11-01-2023 15:32:08.649099,"(3.4, 4.1, 4.033333333333333)","(2.05, 2.46, 2.4299999999999997)","(21.0, 34.0, 32.08)","(11.0, 17.0, 15.65)","(4.6, 6.4, 6.0600000000000005)","(20.0, 29.0, 26.23076923076923)","(15.0, 24.0, 22.285714285714285)","(71.0, 220.0, 166.66666666666666)"
11-01-2023 15:32:10.006178,"(3.4, 4.1, 4.053571428571429)","(2.05, 2.44, 2.42)","(21.0, 34.0, 32.08)","(11.0, 17.0, 15.772727272727273)","(4.6, 6.4, 6.029629629629629)","(20.0, 29.0, 26.23076923076923)","(15.0, 24.0, 22.263157894736842)","(71.0, 200.0, 166.66666666666666)"
11-01-2023 15:32:11.345759,"(3.4, 4.1, 4.053571428571429)","(2.05, 2.44, 2.42)","(21.0, 34.0, 32.08)","(11.0, 17.0, 15.8)","(4.6, 6.4, 6.032)","(20.0, 29.0, 26.23076923076923)","(15.0, 23.0, 22.176470588235293)","(71.0, 200.0, 166.66666666666666)"
11-01-2023 15:32:12.716943,"(3.4, 4.1, 4.0653061224489795)","(2.05, 2.44, 2.432)","(21.0, 34.0, 32.08)","(11.0, 17.0, 16.2)","(4.6, 6.4, 6.036363636363636)","(20.0, 29.0, 26.23076923076923)","(15.0, 23.0, 22.3)","(71.0, 200.0, 163.33333333333334)"
11-01-2023 15:32:14.137590,"(3.4, 4.1, 4.096969696969697)","(2.05, 2.44, 2.432)","(21.0, 34.0, 32.08)","(11.0, 17.0, 15.96)","(4.6, 6.4, 6.0440000000000005)","(20.0, 29.0, 26.25)","(15.0, 23.0, 22.23076923076923)","(71.0, 190.0, 163.33333333333334)"
11-01-2023 15:32:15.526800,"(3.4, 4.2, 4.09375)","(2.05, 2.44, 2.4274999999999998)","(21.0, 34.0, 32.285714285714285)","(11.0, 17.0, 15.96)","(4.6, 6.2, 5.983333333333333)","(20.0, 29.0, 26.3)","(15.0, 23.0, 24.4)","(71.0, 190.0, 163.33333333333334)"
11-01-2023 15:32:16.979600,"(3.4, 4.2, 4.09375)","(2.05, 2.44, 2.4372413793103447)","(21.0, 34.0, 32.15384615384615)","(11.0, 17.0, 15.96)","(4.6, 6.2, 5.983333333333333)","(20.0, 29.0, 27.956521739130434)","(15.0, 26.0, 24.736842105263158)","(71.0, 190.0, 163.33333333333334)"
11-01-2023 15:32:18.388884,"(3.4, 4.2, 4.065116279069767)","(2.05, 2.46, 2.455625)","(21.0, 34.0, 32.5)","(11.0, 17.0, 15.96)","(4.6, 6.2, 5.983333333333333)","(20.0, 29.0, 28.36842105263158)","(15.0, 26.0, 24.736842105263158)","(71.0, 190.0, 163.33333333333334)"
11-01-2023 15:32:19.762528,"(3.4, 4.1, 4.0509433962264145)","(2.05, 2.46, 2.455813953488372)","(21.0, 34.0, 32.73684210526316)","(11.0, 17.0, 15.7)","(4.6, 6.2, 5.983333333333333)","(20.0, 29.0, 28.36842105263158)","(15.0, 26.0, 24.736842105263158)","(71.0, 190.0, 163.33333333333334)"
11-01-2023 15:32:21.169665,"(3.4, 4.1, 4.0509433962264145)","(2.05, 2.46, 2.457254901960784)","(21.0, 34.0, 32.73684210526316)","(11.0, 17.0, 15.833333333333334)","(4.6, 6.2, 5.983333333333333)","(20.0, 29.0, 28.36842105263158)","(15.0, 26.0, 24.736842105263158)","(71.0, 190.0, 163.33333333333334)"
11-01-2023 15:32:22.570935,"(3.4, 4.1, 4.043478260869565)","(2.05, 2.46, 2.467945205479452)","(21.0, 34.0, 32.73684210526316)","(11.0, 16.0, 15.833333333333334)","(4.6, 6.2, 5.983333333333333)","(20.0, 29.0, 28.36842105263158)","(15.0, 26.0, 24.736842105263158)","(71.0, 190.0, 163.33333333333334)"
11-01-2023 15:32:24.009427,"(3.4, 4.1, 4.043478260869565)","(2.05, 2.48, 2.467246376811594)","(21.0, 34.0, 32.73684210526316)","(11.0, 16.0, 15.4)","(4.6, 6.2, 5.983333333333333)","(20.0, 29.0, 28.36842105263158)","(15.0, 26.0, 24.736842105263158)","(71.0, 190.0, 184.0)"
11-01-2023 15:32:25.352900,"(3.4, 4.1, 4.043478260869565)","(2.05, 2.48, 2.4299999999999997)","(21.0, 34.0, 32.73684210526316)","(11.0, 16.0, 15.4375)","(4.6, 6.2, 5.983333333333333)","(20.0, 29.0, 28.36842105263158)","(15.0, 26.0, 24.857142857142858)","(71.0, 190.0, 165.0)"
11-01-2023 15:32:26.917811,"(3.4, 4.1, 4.0509433962264145)","(2.1, 2.44, 2.4276923076923076)","(21.0, 34.0, 32.73684210526316)","(11.0, 16.0, 15.85)","(4.6, 6.2, 5.983333333333333)","(20.0, 29.0, 26.333333333333332)","(15.0, 26.0, 24.736842105263158)","(71.0, 190.0, 165.0)"
11-01-2023 15:32:28.295861,"(3.4, 4.1, 4.0509433962264145)","(2.1, 2.44, 2.4455172413793105)","(21.0, 34.0, 32.73684210526316)","(11.0, 16.0, 15.85)","(4.6, 6.2, 5.983333333333333)","(20.0, 29.0, 27.428571428571427)","(15.0, 26.0, 24.736842105263158)","(71.0, 190.0, 165.0)"
11-01-2023 15:32:29.579618,"(3.4, 4.1, 4.052727272727273)","(2.1, 2.46, 2.450344827586207)","(21.0, 34.0, 32.73684210526316)","(11.0, 16.0, 15.85)","(4.6, 6.2, 5.983333333333333)","(20.0, 29.0, 27.153846153846153)","(15.0, 26.0, 24.736842105263158)","(71.0, 190.0, 165.0)"
11-01-2023 15:32:31.059369,"(3.4, 4.1, 4.052727272727273)","(2.1, 2.46, 2.437692307692308)","(21.0, 34.0, 32.73684210526316)","(11.0, 16.0, 15.4)","(4.6, 6.2, 5.983333333333333)","(20.0, 29.0, 27.153846153846153)","(15.0, 26.0, 24.736842105263158)","(71.0, 190.0, 165.0)"
11-01-2023 15:32:32.477352,"(3.4, 4.1, 4.052272727272727)","(2.1, 2.46, 2.444444444444444)","(21.0, 34.0, 32.73684210526316)","(11.0, 16.0, 15.4)","(4.6, 6.2, 5.983333333333333)","(20.0, 29.0, 27.153846153846153)","(15.0, 26.0, 24.736842105263158)","(71.0, 190.0, 165.0)"
11-01-2023 15:32:34.221257,"(3.4, 4.1, 4.052272727272727)","(2.1, 2.46, 2.437894736842105)","(21.0, 34.0, 32.73684210526316)","(11.0, 16.0, 15.85)","(4.6, 6.2, 5.983333333333333)","(20.0, 29.0, 27.153846153846153)","(15.0, 26.0, 24.615384615384617)","(71.0, 190.0, 165.0)"
11-01-2023 15:32:35.818818,"(3.4, 4.1, 4.052272727272727)","(2.1, 2.44, 2.444444444444444)","(21.0, 34.0, 32.73684210526316)","(11.0, 16.0, 15.4)","(4.6, 6.2, 5.970588235294118)","(20.0, 29.0, 27.071428571428573)","(15.0, 26.0, 25.18181818181818)","(71.0, 190.0, 180.0)"
11-01-2023 15:32:37.249431,"(3.4, 4.1, 4.036842105263158)","(2.1, 2.46, 2.444444444444444)","(21.0, 34.0, 32.73684210526316)","(11.0, 16.0, 15.470588235294118)","(4.6, 6.2, 5.921428571428572)","(20.0, 29.0, 27.071428571428573)","(15.0, 26.0, 24.736842105263158)","(71.0, 190.0, 173.33333333333334)"
11-01-2023 15:32:38.578291,"(3.4, 4.2, 4.118421052631579)","(2.1, 2.46, 2.444444444444444)","(21.0, 34.0, 32.73684210526316)","(11.0, 16.0, 15.875)","(4.6, 6.2, 6.020689655172414)","(20.0, 29.0, 27.57894736842105)","(15.0, 26.0, 24.736842105263158)","(71.0, 190.0, 172.0)"
11-01-2023 15:32:39.978308,"(3.4, 4.2, 4.0851851851851855)","(2.1, 2.46, 2.444444444444444)","(21.0, 34.0, 32.73684210526316)","(11.0, 16.0, 15.875)","(4.6, 6.2, 5.94)","(20.0, 29.0, 27.57894736842105)","(15.0, 26.0, 24.736842105263158)","(71.0, 180.0, 155.0)"
11-01-2023 15:32:41.384480,"(3.4, 4.2, 4.0851851851851855)","(2.1, 2.46, 2.446153846153846)","(21.0, 34.0, 32.73684210526316)","(11.0, 16.0, 15.875)","(4.6, 6.2, 5.931578947368421)","(20.0, 29.0, 27.071428571428573)","(15.0, 26.0, 24.736842105263158)","(71.0, 180.0, 146.66666666666666)"
11-01-2023 15:32:42.804459,"(3.4, 4.2, 4.0851851851851855)","(2.1, 2.46, 2.446153846153846)","(21.0, 34.0, 32.73684210526316)","(11.0, 16.0, 15.333333333333334)","(4.6, 6.2, 5.94)","(20.0, 29.0, 27.875)","(15.0, 26.0, 24.736842105263158)","(71.0, 180.0, 146.66666666666666)"
11-01-2023 15:32:44.139649,"(3.4, 4.2, 4.073469387755102)","(2.1, 2.46, 2.4426666666666668)","(21.0, 34.0, 32.73684210526316)","(11.0, 16.0, 15.333333333333334)","(4.6, 6.2, 6.124324324324324)","(20.0, 29.0, 27.666666666666668)","(15.0, 26.0, 24.736842105263158)","(71.0, 180.0, 146.66666666666666)"
11-01-2023 15:32:45.482789,"(3.4, 4.2, 4.073469387755102)","(2.1, 2.46, 2.4426666666666668)","(21.0, 34.0, 32.73684210526316)","(11.0, 16.0, 15.8)","(4.6, 6.2, 5.988235294117647)","(20.0, 29.0, 27.071428571428573)","(15.0, 26.0, 24.736842105263158)","(71.0, 180.0, 146.66666666666666)"
11-01-2023 15:32:46.725143,"(3.4, 4.2, 4.069230769230769)","(2.1, 2.46, 2.4426666666666668)","(21.0, 34.0, 32.73684210526316)","(11.0, 16.0, 15.8)","(4.6, 6.2, 5.96)","(20.0, 29.0, 27.071428571428573)","(15.0, 26.0, 24.5)","(71.0, 180.0, 146.66666666666666)"
11-01-2023 15:32:48.043083,"(3.4, 4.2, 4.069230769230769)","(2.1, 2.46, 2.4455555555555555)","(21.0, 34.0, 32.73684210526316)","(11.0, 16.0, 15.8)","(4.6, 6.2, 5.96)","(20.0, 29.0, 27.071428571428573)","(15.0, 26.0, 25.18181818181818)","(71.0, 180.0, 146.66666666666666)"
11-01-2023 15:32:49.422803,"(3.4, 4.2, 4.069230769230769)","(2.1, 2.44, 2.4288)","(21.0, 34.0, 32.73684210526316)","(11.0, 16.0, 15.4)","(4.6, 6.2, 6.08)","(20.0, 29.0, 27.57894736842105)","(15.0, 26.0, 24.2)","(71.0, 180.0, 146.66666666666666)"
11-01-2023 15:32:50.796914,"(3.4, 4.2, 4.069230769230769)","(2.1, 2.44, 2.424444444444444)","(21.0, 34.0, 32.73684210526316)","(11.0, 16.0, 15.4)","(4.6, 6.2, 6.08)","(20.0, 29.0, 27.57894736842105)","(15.0, 26.0, 24.736842105263158)","(71.0, 180.0, 146.66666666666666)"
11-01-2023 15:32:52.099989,"(3.4, 4.2, 4.04390243902439)","(2.1, 2.44, 2.438823529411765)","(21.0, 34.0, 32.73684210526316)","(11.0, 16.0, 15.8)","(4.6, 6.4, 6.109090909090909)","(20.0, 29.0, 31.25)","(15.0, 26.0, 24.8)","(71.0, 180.0, 148.0)"
11-01-2023 15:32:53.475002,"(3.4, 4.1, 4.011111111111111)","(2.1, 2.44, 2.441333333333333)","(21.0, 34.0, 32.73684210526316)","(11.0, 16.0, 15.75)","(4.6, 6.4, 6.092307692307692)","(20.0, 32.0, 30.8)","(15.0, 26.0, 24.8)","(71.0, 180.0, 148.0)"
11-01-2023 15:32:54.768385,"(3.4, 4.1, 3.9909090909090907)","(2.1, 2.46, 2.435238095238095)","(21.0, 34.0, 32.73684210526316)","(11.0, 16.0, 15.75)","(4.6, 6.4, 6.124137931034483)","(20.0, 32.0, 30.571428571428573)","(15.0, 26.0, 25.1)","(71.0, 180.0, 148.0)"
11-01-2023 15:32:56.040883,"(3.4, 4.1, 3.9909090909090907)","(2.1, 2.44, 2.435238095238095)","(21.0, 34.0, 32.73684210526316)","(11.0, 16.0, 15.75)","(4.6, 6.6, 6.124137931034483)","(20.0, 32.0, 30.727272727272727)","(15.0, 26.0, 25.1)","(71.0, 180.0, 146.66666666666666)"
11-01-2023 15:32:57.425294,"(3.4, 4.1, 3.9909090909090907)","(2.1, 2.42, 2.4266666666666667)","(21.0, 34.0, 32.73684210526316)","(11.0, 16.0, 15.333333333333334)","(4.8, 6.6, 6.347368421052631)","(20.0, 32.0, 29.454545454545453)","(17.0, 26.0, 25.1)","(81.0, 180.0, 146.66666666666666)"
11-01-2023 15:32:58.690269,"(3.4, 4.1, 3.9829268292682927)","(2.1, 2.44, 2.4266666666666667)","(21.0, 34.0, 32.73684210526316)","(11.0, 16.0, 15.4)","(4.8, 6.6, 6.4)","(20.0, 32.0, 29.454545454545453)","(17.0, 26.0, 25.1)","(81.0, 180.0, 148.0)"
11-01-2023 15:32:59.914052,"(3.4, 4.0, 3.9214285714285713)","(2.1, 2.44, 2.4266666666666667)","(21.0, 34.0, 32.73684210526316)","(11.0, 16.0, 15.8)","(4.8, 6.6, 6.363636363636363)","(20.0, 32.0, 29.103448275862068)","(17.0, 26.0, 25.5)","(81.0, 180.0, 155.0)"
11-01-2023 15:33:01.211834,"(3.4, 3.95, 3.9)","(2.1, 2.44, 2.424)","(21.0, 34.0, 32.73684210526316)","(11.0, 16.0, 15.8)","(4.8, 6.6, 6.363636363636363)","(20.0, 32.0, 29.103448275862068)","(17.0, 26.0, 27.785714285714285)","(81.0, 170.0, 155.0)"
11-01-2023 15:33:02.476942,"(3.4, 3.9, 3.8523809523809525)","(2.1, 2.44, 2.432)","(21.0, 34.0, 32.666666666666664)","(11.0, 16.0, 15.25)","(4.8, 6.6, 6.217142857142857)","(20.0, 32.0, 29.0)","(17.0, 28.0, 27.8)","(81.0, 170.0, 155.0)"
11-01-2023 15:33:03.718749,"(3.4, 4.1, 3.975)","(2.1, 2.44, 2.419375)","(21.0, 34.0, 32.666666666666664)","(11.0, 16.0, 15.238095238095237)","(4.8, 6.4, 6.217142857142857)","(20.0, 32.0, 28.625)","(17.0, 28.0, 27.8)","(81.0, 170.0, 155.0)"
11-01-2023 15:33:05.044647,"(3.4, 4.1, 3.988709677419355)","(2.1, 2.42, 2.4194285714285715)","(21.0, 34.0, 32.666666666666664)","(11.0, 16.0, 14.904761904761905)","(4.8, 6.4, 6.217142857142857)","(20.0, 32.0, 28.22222222222222)","(17.0, 28.0, 27.5)","(81.0, 170.0, 150.0)"
11-01-2023 15:33:06.465405,"(3.4, 4.1, 3.992857142857143)","(2.1, 2.42, 2.4194444444444443)","(21.0, 34.0, 32.73684210526316)","(11.0, 15.0, 14.46551724137931)","(4.8, 6.4, 6.217142857142857)","(20.0, 30.0, 28.153846153846153)","(17.0, 28.0, 28.76923076923077)","(81.0, 170.0, 150.0)"
11-01-2023 15:33:07.777496,"(3.4, 4.1, 4.0181818181818185)","(2.1, 2.42, 2.4299999999999997)","(21.0, 34.0, 32.73684210526316)","(11.0, 14.5, 14.588235294117647)","(4.8, 6.4, 6.217142857142857)","(20.0, 30.0, 28.153846153846153)","(17.0, 29.0, 29.692307692307693)","(81.0, 170.0, 150.0)"
11-01-2023 15:33:09.221778,"(3.4, 4.1, 4.0181818181818185)","(2.1, 2.44, 2.4274999999999998)","(21.0, 34.0, 32.7)","(11.0, 15.0, 14.625)","(4.8, 6.4, 6.217142857142857)","(20.0, 30.0, 28.0)","(17.0, 30.0, 29.692307692307693)","(81.0, 170.0, 150.0)"
11-01-2023 15:33:10.487750,"(3.4, 4.1, 4.025)","(2.1, 2.44, 2.4274999999999998)","(21.0, 34.0, 32.7)","(11.0, 15.0, 15.166666666666666)","(4.8, 6.4, 6.276190476190476)","(20.0, 30.0, 28.620689655172413)","(17.0, 30.0, 30.333333333333332)","(81.0, 170.0, 150.0)"
11-01-2023 15:33:11.713604,"(3.4, 3.8, 3.8142857142857145)","(2.1, 2.48, 2.466530612244898)","(21.0, 34.0, 32.7)","(11.0, 15.5, 15.444444444444445)","(4.8, 6.4, 6.28421052631579)","(20.0, 30.0, 28.193548387096776)","(17.0, 32.0, 29.764705882352942)","(81.0, 170.0, 150.0)"
11-01-2023 15:33:12.977396,"(3.4, 3.85, 3.7847826086956524)","(2.1, 2.48, 2.4856603773584904)","(21.0, 34.0, 32.77777777777778)","(11.0, 16.0, 15.541666666666666)","(4.8, 6.4, 6.235897435897436)","(20.0, 30.0, 28.193548387096776)","(17.0, 30.0, 29.764705882352942)","(81.0, 170.0, 150.0)"
11-01-2023 15:33:14.163039,"(3.4, 3.85, 3.79)","(2.1, 2.5, 2.4856603773584904)","(21.0, 34.0, 32.77777777777778)","(11.0, 16.0, 15.5)","(4.8, 6.4, 6.149019607843138)","(20.0, 30.0, 28.193548387096776)","(17.0, 30.0, 29.75)","(81.0, 170.0, 150.0)"
11-01-2023 15:33:15.372219,"(3.4, 3.8, 3.7857142857142856)","(2.1, 2.5, 2.486086956521739)","(21.0, 34.0, 32.77777777777778)","(11.0, 16.0, 15.879310344827585)","(4.8, 6.4, 6.149019607843138)","(20.0, 30.0, 29.09090909090909)","(17.0, 32.0, 30.125)","(81.0, 170.0, 150.0)"
11-01-2023 15:33:16.671282,"(3.4, 3.75, 3.685483870967742)","(2.1, 2.5, 2.4925)","(21.0, 34.0, 32.7)","(11.0, 16.5, 16.071428571428573)","(4.8, 6.4, 6.149019607843138)","(20.0, 30.0, 28.666666666666668)","(17.0, 32.0, 29.0)","(81.0, 170.0, 150.0)"
11-01-2023 15:33:18.119083,"(3.4, 3.75, 3.6888888888888887)","(2.1, 2.5, 2.5125)","(21.0, 34.0, 32.7)","(11.0, 16.5, 15.827586206896552)","(4.8, 6.4, 6.149019607843138)","(20.0, 30.0, 28.25)","(17.0, 30.0, 29.764705882352942)","(81.0, 170.0, 150.0)"
11-01-2023 15:33:19.620034,"(3.4, 3.75, 3.675)","(2.1, 2.52, 2.5114285714285716)","(21.0, 34.0, 32.625)","(11.0, 16.5, 15.8)","(4.8, 6.4, 6.1245901639344265)","(20.0, 30.0, 29.130434782608695)","(17.0, 30.0, 29.714285714285715)","(81.0, 170.0, 150.0)"
11-01-2023 15:33:21.002372,"(3.4, 3.75, 3.675)","(2.15, 2.52, 2.512)","(21.0, 34.0, 32.77777777777778)","(11.0, 16.5, 16.59090909090909)","(4.8, 6.4, 6.126666666666667)","(20.0, 30.0, 29.09090909090909)","(17.0, 30.0, 29.714285714285715)","(81.0, 170.0, 150.0)"
11-01-2023 15:33:22.563130,"(3.4, 3.75, 3.69)","(2.15, 2.52, 2.5090909090909093)","(21.0, 34.0, 32.7)","(11.0, 17.0, 16.467741935483872)","(4.8, 6.4, 6.126666666666667)","(20.0, 30.0, 28.193548387096776)","(17.0, 30.0, 29.714285714285715)","(81.0, 170.0, 150.0)"
11-01-2023 15:33:23.914908,"(3.4, 3.75, 3.69)","(2.15, 2.52, 2.5142857142857142)","(21.0, 34.0, 32.7)","(11.0, 17.0, 16.42105263157895)","(4.8, 6.4, 6.126666666666667)","(20.0, 30.0, 28.51851851851852)","(17.0, 30.0, 29.714285714285715)","(81.0, 170.0, 150.0)"
11-01-2023 15:33:25.290175,"(3.4, 3.7, 3.7138297872340424)","(2.15, 2.52, 2.5123809523809526)","(21.0, 34.0, 32.7)","(11.0, 17.0, 16.789473684210527)","(4.8, 6.4, 5.9195652173913045)","(20.0, 30.0, 29.09090909090909)","(17.0, 30.0, 29.714285714285715)","(81.0, 170.0, 150.0)"
11-01-2023 15:33:26.454359,"(3.4, 3.75, 3.7138297872340424)","(2.15, 2.52, 2.5123809523809526)","(21.0, 34.0, 32.7)","(11.0, 17.5, 16.90909090909091)","(4.8, 6.0, 5.824242424242424)","(20.0, 30.0, 29.09090909090909)","(17.0, 30.0, 29.714285714285715)","(81.0, 170.0, 160.0)"
11-01-2023 15:33:27.771178,"(3.4, 3.75, 3.694186046511628)","(2.15, 2.54, 2.523728813559322)","(21.0, 34.0, 32.77777777777778)","(11.0, 17.0, 17.147058823529413)","(4.8, 5.9, 5.824242424242424)","(20.0, 30.0, 27.272727272727273)","(17.0, 30.0, 29.714285714285715)","(81.0, 190.0, 160.0)"
11-01-2023 15:33:29.149622,"(3.4, 3.75, 3.6913043478260867)","(2.15, 2.54, 2.5616)","(21.0, 34.0, 32.77777777777778)","(11.0, 17.5, 14.35897435897436)","(4.8, 5.9, 5.844047619047619)","(20.0, 30.0, 28.65)","(17.0, 30.0, 29.84)","(81.0, 190.0, 160.0)"
11-01-2023 15:33:30.466524,"(3.4, 3.8, 3.753448275862069)","(2.15, 2.58, 2.560377358490566)","(21.0, 34.0, 32.77777777777778)","(11.0, 15.0, 15.133333333333333)","(4.8, 6.0, 5.843274853801169)","(20.0, 30.0, 29.428571428571427)","(17.0, 32.0, 28.823529411764707)","(81.0, 190.0, 150.0)"
11-01-2023 15:33:31.721338,"(3.2, 3.8, 3.753448275862069)","(2.15, 2.58, 2.560377358490566)","(21.0, 34.0, 32.77777777777778)","(11.0, 15.5, 15.538461538461538)","(4.8, 6.0, 5.846857142857143)","(20.0, 30.0, 29.454545454545453)","(18.0, 29.0, 28.823529411764707)","(81.0, 170.0, 150.0)"
11-01-2023 15:33:33.100619,"(3.2, 3.75, 3.72)","(2.15, 2.58, 2.5672727272727274)","(21.0, 34.0, 32.666666666666664)","(11.0, 16.0, 15.428571428571429)","(4.8, 6.0, 5.850574712643678)","(20.0, 30.0, 29.0)","(18.0, 29.0, 28.833333333333332)","(81.0, 170.0, 141.66666666666666)"
11-01-2023 15:33:34.459077,"(3.2, 3.75, 3.7014285714285715)","(2.15, 2.58, 2.566666666666667)","(21.0, 34.0, 32.75)","(11.0, 15.5, 14.918604651162791)","(4.8, 6.0, 5.848837209302325)","(20.0, 30.0, 28.75862068965517)","(18.0, 29.0, 30.2)","(81.0, 200.0, 141.66666666666666)"
11-01-2023 15:33:35.799803,"(3.2, 3.75, 3.703333333333333)","(2.15, 2.58, 2.59)","(21.0, 34.0, 32.54545454545455)","(11.0, 15.5, 14.470588235294118)","(4.8, 6.0, 5.9787234042553195)","(20.0, 30.0, 28.75862068965517)","(18.0, 32.0, 30.26923076923077)","(81.0, 200.0, 141.66666666666666)"
11-01-2023 15:33:37.380046,"(3.2, 3.7, 3.667105263157895)","(2.15, 2.6, 2.5883018867924528)","(21.0, 34.0, 32.63157894736842)","(11.0, 15.0, 14.357142857142858)","(4.8, 6.0, 6.007142857142857)","(20.0, 30.0, 28.75862068965517)","(18.0, 32.0, 29.142857142857142)","(81.0, 200.0, 141.66666666666666)"
11-01-2023 15:33:38.651770,"(3.2, 3.7, 3.6658536585365855)","(2.15, 2.6, 2.589166666666667)","(21.0, 34.0, 32.705882352941174)","(11.0, 14.5, 14.3)","(4.8, 6.2, 6.177777777777778)","(20.0, 30.0, 28.75862068965517)","(18.0, 32.0, 26.285714285714285)","(81.0, 200.0, 175.0)"
11-01-2023 15:33:40.112271,"(3.2, 3.7, 3.6622950819672133)","(2.15, 2.6, 2.6191304347826088)","(21.0, 34.0, 32.42857142857143)","(11.0, 14.5, 14.4375)","(4.8, 6.2, 6.163636363636364)","(20.0, 30.0, 29.04)","(18.0, 25.0, 24.9375)","(81.0, 200.0, 146.66666666666666)"
11-01-2023 15:33:41.513405,"(3.2, 3.7, 3.6161290322580646)","(2.15, 2.64, 2.6384210526315792)","(21.0, 34.0, 32.666666666666664)","(11.0, 15.0, 14.461538461538462)","(4.8, 6.2, 5.790350877192982)","(20.0, 30.0, 28.75862068965517)","(18.0, 25.0, 24.923076923076923)","(81.0, 200.0, 146.66666666666666)"
11-01-2023 15:33:42.772220,"(3.2, 3.7, 3.6580645161290324)","(2.15, 2.64, 2.656842105263158)","(21.0, 34.0, 32.476190476190474)","(11.0, 14.5, 14.333333333333334)","(4.8, 5.8, 5.84)","(20.0, 30.0, 28.75862068965517)","(18.0, 25.0, 25.88235294117647)","(81.0, 200.0, 146.66666666666666)"
11-01-2023 15:33:44.062846,"(3.2, 3.7, 3.681967213114754)","(2.15, 2.66, 2.6481481481481484)","(21.0, 34.0, 32.476190476190474)","(11.0, 15.0, 14.447368421052632)","(4.8, 5.9, 5.844578313253012)","(20.0, 30.0, 29.55)","(18.0, 26.0, 25.857142857142858)","(81.0, 200.0, 165.71428571428572)"
11-01-2023 15:33:45.389751,"(3.2, 3.7, 3.6810344827586206)","(2.15, 2.66, 2.6443243243243244)","(21.0, 34.0, 32.526315789473685)","(11.0, 15.0, 14.548387096774194)","(4.8, 5.9, 5.853846153846154)","(20.0, 30.0, 29.0)","(18.0, 26.0, 23.666666666666668)","(81.0, 200.0, 165.71428571428572)"
11-01-2023 15:33:46.650087,"(3.2, 3.75, 3.7029411764705884)","(2.15, 2.68, 2.6443243243243244)","(21.0, 34.0, 32.526315789473685)","(11.0, 15.0, 14.548387096774194)","(4.8, 5.9, 5.864383561643836)","(20.0, 30.0, 28.714285714285715)","(18.0, 26.0, 24.0)","(81.0, 200.0, 146.66666666666666)"
11-01-2023 15:33:48.001650,"(3.2, 3.75, 3.702)","(2.15, 2.68, 2.6443243243243244)","(21.0, 34.0, 32.526315789473685)","(11.0, 15.0, 14.548387096774194)","(4.8, 5.9, 5.867088607594937)","(20.0, 30.0, 28.714285714285715)","(18.0, 25.0, 24.666666666666668)","(81.0, 200.0, 146.66666666666666)"
11-01-2023 15:33:49.296885,"(3.2, 3.75, 3.702)","(2.15, 2.68, 2.6670000000000003)","(21.0, 34.0, 32.476190476190474)","(11.0, 15.0, 14.428571428571429)","(4.8, 5.9, 5.883333333333334)","(20.0, 30.0, 28.714285714285715)","(18.0, 25.0, 23.8)","(81.0, 200.0, 182.22222222222223)"
11-01-2023 15:33:50.555302,"(3.2, 3.75, 3.710655737704918)","(2.2, 2.68, 2.670769230769231)","(21.0, 34.0, 32.476190476190474)","(11.0, 15.0, 14.423076923076923)","(4.8, 5.9, 5.878378378378379)","(20.0, 30.0, 28.714285714285715)","(18.0, 24.0, 24.866666666666667)","(81.0, 190.0, 172.5)"
11-01-2023 15:33:51.749419,"(3.2, 3.75, 3.710655737704918)","(2.2, 2.68, 2.66)","(21.0, 34.0, 32.476190476190474)","(11.0, 14.5, 14.583333333333334)","(4.8, 5.9, 5.886666666666667)","(20.0, 30.0, 28.75862068965517)","(18.0, 25.0, 24.555555555555557)","(81.0, 190.0, 176.0)"
