,Bundy Chelle,Goddess Of War,Cosmic Franky,Bad Habits,Subzero Annie,Barbs Manda,Miss Tallowood,Gold On Black
14-12-2022 12:29:02.050302,"(3.0, 3.7, 3.6933333333333334)","(21.0, 32.0, 29.0)","(2.9, 3.6, 3.564285714285714)","(12.0, 16.0, 14.90909090909091)","(21.0, 26.0, 24.636363636363637)","(91.0, 410.0, 259.4736842105263)","(16.0, 28.0, 24.444444444444443)","(3.3, 3.85, 3.8344444444444443)"
14-12-2022 12:29:03.229788,"(3.0, 3.7, 3.6947368421052635)","(21.0, 32.0, 30.0)","(2.9, 3.65, 3.5970588235294114)","(12.0, 15.5, 14.357142857142858)","(21.0, 26.0, 25.285714285714285)","(91.0, 410.0, 180.83333333333334)","(16.0, 28.0, 24.444444444444443)","(3.3, 3.85, 3.8344444444444443)"
14-12-2022 12:29:04.245792,"(3.0, 3.75, 3.6914634146341463)","(21.0, 32.0, 30.0)","(2.9, 3.65, 3.559090909090909)","(12.0, 15.5, 14.357142857142858)","(21.0, 26.0, 25.285714285714285)","(91.0, 410.0, 180.83333333333334)","(16.0, 28.0, 24.4)","(3.3, 3.85, 3.845)"
14-12-2022 12:29:05.365407,"(3.0, 3.7, 3.65952380952381)","(21.0, 32.0, 28.0)","(2.9, 3.65, 3.5710526315789473)","(12.0, 15.5, 14.340909090909092)","(21.0, 26.0, 25.285714285714285)","(91.0, 410.0, 234.0)","(16.0, 28.0, 24.4)","(3.3, 3.85, 3.845)"
14-12-2022 12:29:06.532588,"(3.0, 3.65, 3.6333333333333333)","(21.0, 32.0, 26.666666666666668)","(2.9, 3.65, 3.5749999999999997)","(12.0, 15.5, 14.51923076923077)","(21.0, 26.0, 25.285714285714285)","(91.0, 410.0, 259.4736842105263)","(16.0, 28.0, 24.4)","(3.3, 3.85, 3.827272727272727)"
14-12-2022 12:29:07.682561,"(3.0, 3.65, 3.607142857142857)","(21.0, 32.0, 26.666666666666668)","(2.9, 3.6, 3.5763157894736843)","(12.0, 15.0, 14.9)","(21.0, 26.0, 25.11764705882353)","(91.0, 410.0, 259.4736842105263)","(16.0, 28.0, 26.2)","(3.3, 3.9, 3.827272727272727)"
14-12-2022 12:29:08.821878,"(3.0, 3.65, 3.5632653061224486)","(21.0, 32.0, 28.0)","(2.9, 3.6, 3.5666666666666664)","(12.0, 15.5, 15.035714285714286)","(21.0, 26.0, 25.11764705882353)","(91.0, 410.0, 180.83333333333334)","(16.0, 28.0, 26.2)","(3.3, 3.9, 3.827272727272727)"
14-12-2022 12:29:10.131539,"(3.0, 3.65, 3.571212121212121)","(21.0, 32.0, 28.8)","(2.9, 3.6, 3.582692307692308)","(12.0, 15.5, 15.03125)","(21.0, 26.0, 25.285714285714285)","(91.0, 410.0, 263.33333333333337)","(16.0, 28.0, 26.5)","(3.3, 3.9, 3.8482758620689657)"
14-12-2022 12:29:11.361356,"(3.0, 3.55, 3.50531914893617)","(21.0, 32.0, 28.0)","(2.9, 3.6, 3.5844827586206898)","(12.0, 15.5, 15.041666666666666)","(21.0, 26.0, 25.11764705882353)","(91.0, 410.0, 263.6363636363636)","(16.0, 28.0, 26.857142857142858)","(3.3, 3.9, 3.8649999999999998)"
14-12-2022 12:29:12.451501,"(3.0, 3.55, 3.5022727272727274)","(21.0, 32.0, 28.0)","(2.9, 3.6, 3.577027027027027)","(12.0, 15.5, 15.041666666666666)","(21.0, 26.0, 25.11764705882353)","(91.0, 410.0, 234.0)","(16.0, 28.0, 26.8)","(3.3, 3.9, 3.94375)"
14-12-2022 12:29:13.590361,"(3.0, 3.55, 3.51)","(21.0, 32.0, 29.6)","(2.9, 3.6, 3.5764705882352943)","(12.0, 15.5, 15.038461538461538)","(21.0, 26.0, 25.285714285714285)","(91.0, 410.0, 234.0)","(16.0, 28.0, 26.714285714285715)","(3.3, 3.95, 3.94375)"
14-12-2022 12:29:14.742648,"(3.0, 3.55, 3.5083333333333333)","(21.0, 32.0, 30.0)","(2.9, 3.6, 3.590625)","(12.0, 15.5, 15.038461538461538)","(21.0, 26.0, 25.11764705882353)","(91.0, 410.0, 171.66666666666666)","(16.0, 28.0, 26.714285714285715)","(3.3, 3.95, 3.9442307692307694)"
14-12-2022 12:29:15.889191,"(3.0, 3.5, 3.466666666666667)","(21.0, 32.0, 30.0)","(2.9, 3.6, 3.590625)","(12.0, 15.5, 15.038461538461538)","(21.0, 26.0, 25.11764705882353)","(91.0, 410.0, 244.54545454545456)","(16.0, 28.0, 26.714285714285715)","(3.3, 3.95, 3.89)"
14-12-2022 12:29:17.011172,"(3.0, 3.7, 3.6153846153846154)","(21.0, 32.0, 30.0)","(2.9, 3.6, 3.4986486486486488)","(12.0, 15.5, 15.03125)","(21.0, 26.0, 25.4)","(101.0, 410.0, 171.66666666666666)","(16.0, 28.0, 26.714285714285715)","(3.3, 3.95, 3.8884615384615384)"
14-12-2022 12:29:18.126441,"(3.0, 3.7, 3.6863636363636365)","(21.0, 32.0, 30.0)","(2.9, 3.55, 3.502727272727273)","(12.0, 15.5, 15.03125)","(21.0, 26.0, 25.4)","(101.0, 410.0, 171.66666666666666)","(16.0, 28.0, 26.714285714285715)","(3.3, 3.95, 3.8884615384615384)"
14-12-2022 12:29:19.353266,"(3.0, 3.7, 3.6791666666666667)","(21.0, 32.0, 30.0)","(2.9, 3.55, 3.488235294117647)","(12.0, 15.5, 14.870967741935484)","(21.0, 26.0, 25.285714285714285)","(101.0, 410.0, 241.33333333333334)","(16.0, 28.0, 26.714285714285715)","(3.3, 3.95, 3.924)"
14-12-2022 12:29:20.538289,"(3.0, 3.7, 3.6375)","(21.0, 32.0, 30.0)","(2.9, 3.55, 3.488235294117647)","(12.0, 15.5, 14.5)","(21.0, 26.0, 25.24)","(101.0, 410.0, 229.28571428571428)","(16.0, 28.0, 26.714285714285715)","(3.3, 4.1, 3.953658536585366)"
14-12-2022 12:29:21.620961,"(3.0, 3.7, 3.6285714285714286)","(21.0, 32.0, 30.0)","(2.9, 3.65, 3.57)","(12.0, 15.0, 14.5)","(21.0, 26.0, 25.24)","(101.0, 410.0, 229.28571428571428)","(16.0, 28.0, 26.714285714285715)","(3.3, 4.1, 3.953658536585366)"
14-12-2022 12:29:22.746737,"(2.9, 3.7, 3.611764705882353)","(21.0, 32.0, 30.18181818181818)","(2.9, 3.65, 3.567647058823529)","(12.0, 15.0, 14.19047619047619)","(21.0, 26.0, 25.095238095238095)","(101.0, 410.0, 171.66666666666666)","(16.0, 28.0, 26.714285714285715)","(3.3, 4.0, 3.908333333333333)"
14-12-2022 12:29:23.885206,"(2.9, 3.7, 3.60625)","(21.0, 32.0, 30.18181818181818)","(2.9, 3.65, 3.5749999999999997)","(12.0, 15.0, 14.19047619047619)","(21.0, 26.0, 25.24)","(101.0, 410.0, 229.28571428571428)","(16.0, 28.0, 26.714285714285715)","(3.3, 4.0, 3.908333333333333)"
14-12-2022 12:29:25.067248,"(2.9, 3.7, 3.639189189189189)","(21.0, 32.0, 30.18181818181818)","(2.9, 3.65, 3.688659793814433)","(12.0, 15.0, 14.19047619047619)","(21.0, 26.0, 25.095238095238095)","(101.0, 410.0, 171.66666666666666)","(16.0, 28.0, 26.714285714285715)","(3.3, 4.0, 3.9048780487804877)"
14-12-2022 12:29:26.206754,"(2.9, 3.65, 3.6416666666666666)","(21.0, 32.0, 30.18181818181818)","(2.9, 3.7, 3.6933962264150946)","(12.0, 15.0, 14.166666666666666)","(21.0, 26.0, 24.48)","(101.0, 410.0, 171.66666666666666)","(16.0, 28.0, 26.714285714285715)","(3.3, 4.0, 3.8583333333333334)"
14-12-2022 12:29:27.367890,"(2.9, 3.65, 3.6015151515151516)","(21.0, 32.0, 30.18181818181818)","(2.9, 3.7, 3.6918604651162794)","(12.0, 14.5, 14.05)","(21.0, 26.0, 24.48)","(101.0, 410.0, 171.66666666666666)","(16.0, 28.0, 26.714285714285715)","(3.3, 3.9, 3.926923076923077)"
14-12-2022 12:29:28.547768,"(2.9, 3.65, 3.568181818181818)","(21.0, 32.0, 30.18181818181818)","(2.9, 3.7, 3.692045454545455)","(12.0, 14.5, 13.879310344827585)","(21.0, 26.0, 24.48)","(101.0, 410.0, 171.66666666666666)","(16.0, 28.0, 26.714285714285715)","(3.3, 3.95, 3.8986842105263158)"
14-12-2022 12:29:29.700989,"(2.9, 3.65, 3.5552631578947365)","(21.0, 32.0, 30.18181818181818)","(2.9, 3.7, 3.692045454545455)","(12.0, 14.5, 13.833333333333334)","(21.0, 26.0, 24.48)","(101.0, 410.0, 171.66666666666666)","(16.0, 28.0, 26.714285714285715)","(3.3, 3.95, 3.921875)"
14-12-2022 12:29:30.766466,"(2.9, 3.6, 3.54)","(21.0, 32.0, 30.18181818181818)","(2.9, 3.7, 3.6898305084745764)","(12.0, 14.5, 13.833333333333334)","(21.0, 26.0, 24.48)","(101.0, 410.0, 171.66666666666666)","(16.0, 28.0, 26.714285714285715)","(3.3, 3.95, 3.977777777777778)"
14-12-2022 12:29:31.895748,"(2.9, 3.6, 3.5217391304347827)","(21.0, 32.0, 30.18181818181818)","(2.9, 3.7, 3.6837837837837837)","(12.0, 14.5, 13.78)","(21.0, 26.0, 24.48)","(101.0, 410.0, 171.66666666666666)","(16.0, 28.0, 26.714285714285715)","(3.3, 4.0, 3.9972222222222222)"
14-12-2022 12:29:33.013963,"(2.9, 3.55, 3.5349999999999997)","(21.0, 34.0, 32.173913043478265)","(2.9, 3.7, 3.689655172413793)","(12.0, 14.5, 13.552631578947368)","(21.0, 26.0, 24.48)","(101.0, 410.0, 171.66666666666666)","(16.0, 28.0, 26.714285714285715)","(3.3, 4.0, 4.011111111111111)"
14-12-2022 12:29:34.087571,"(2.9, 3.55, 3.519230769230769)","(21.0, 34.0, 32.173913043478265)","(2.9, 3.7, 3.689655172413793)","(12.0, 14.0, 13.552631578947368)","(21.0, 26.0, 24.875)","(101.0, 410.0, 171.66666666666666)","(16.0, 28.0, 26.714285714285715)","(3.3, 4.1, 4.011111111111111)"
14-12-2022 12:29:35.221430,"(2.9, 3.55, 3.4985714285714287)","(21.0, 32.0, 28.323529411764707)","(2.9, 3.7, 3.685714285714286)","(12.0, 14.0, 13.038461538461538)","(21.0, 26.0, 25.272727272727273)","(101.0, 410.0, 171.66666666666666)","(16.0, 28.0, 26.714285714285715)","(3.3, 4.1, 4.061764705882353)"
14-12-2022 12:29:36.352929,"(2.9, 3.55, 3.491935483870968)","(21.0, 32.0, 28.231884057971016)","(2.9, 3.7, 3.685714285714286)","(12.0, 13.5, 13.026315789473685)","(21.0, 26.0, 25.272727272727273)","(101.0, 410.0, 171.66666666666666)","(16.0, 28.0, 26.714285714285715)","(3.3, 4.1, 4.132142857142857)"
14-12-2022 12:29:37.504493,"(2.9, 3.55, 3.46)","(21.0, 32.0, 28.214285714285715)","(2.9, 3.7, 3.6875)","(12.0, 13.5, 13.026315789473685)","(21.0, 26.0, 25.272727272727273)","(101.0, 410.0, 171.66666666666666)","(16.0, 28.0, 26.714285714285715)","(3.3, 4.2, 4.132142857142857)"
14-12-2022 12:29:38.698686,"(2.9, 3.5, 3.466666666666667)","(21.0, 32.0, 28.214285714285715)","(2.9, 3.7, 3.6961538461538463)","(12.0, 13.5, 13.11111111111111)","(21.0, 26.0, 25.75)","(101.0, 410.0, 171.66666666666666)","(16.0, 28.0, 26.714285714285715)","(3.3, 4.2, 4.137037037037037)"
14-12-2022 12:29:39.852913,"(2.9, 3.5, 3.480851063829787)","(21.0, 32.0, 28.231884057971016)","(2.9, 3.7, 3.6875)","(12.0, 13.5, 13.147058823529411)","(21.0, 27.0, 25.88888888888889)","(101.0, 410.0, 171.66666666666666)","(16.0, 28.0, 26.714285714285715)","(3.3, 4.2, 4.137037037037037)"
14-12-2022 12:29:41.134630,"(2.9, 3.5, 3.480851063829787)","(21.0, 32.0, 28.231884057971016)","(2.9, 3.7, 3.6738095238095236)","(12.0, 13.5, 13.147058823529411)","(21.0, 26.0, 25.77777777777778)","(101.0, 410.0, 171.66666666666666)","(16.0, 28.0, 26.714285714285715)","(3.3, 4.2, 4.187096774193549)"
14-12-2022 12:29:42.298611,"(2.9, 3.5, 3.471111111111111)","(21.0, 32.0, 28.060606060606062)","(2.9, 3.7, 3.677777777777778)","(12.0, 13.5, 13.147058823529411)","(21.0, 26.0, 25.77777777777778)","(101.0, 410.0, 171.66666666666666)","(16.0, 28.0, 26.714285714285715)","(3.3, 4.2, 4.187096774193549)"
14-12-2022 12:29:43.411561,"(2.9, 3.6, 3.58859649122807)","(21.0, 32.0, 28.164383561643834)","(2.9, 3.7, 3.6366666666666667)","(12.0, 13.5, 12.9)","(21.0, 25.0, 24.0)","(101.0, 410.0, 173.63636363636363)","(16.0, 28.0, 26.772727272727273)","(3.3, 4.3, 4.278151260504202)"
14-12-2022 12:29:44.566939,"(2.9, 3.6, 3.5792592592592594)","(21.0, 32.0, 28.164383561643834)","(2.9, 3.65, 3.6105263157894734)","(12.0, 13.5, 12.794117647058824)","(21.0, 25.0, 25.0)","(101.0, 410.0, 173.63636363636363)","(16.0, 28.0, 26.5)","(3.3, 4.3, 4.2704545454545455)"
14-12-2022 12:29:45.747563,"(2.9, 3.6, 3.577536231884058)","(21.0, 32.0, 27.942028985507246)","(2.9, 3.65, 3.6157142857142857)","(12.0, 13.5, 13.175675675675675)","(21.0, 26.0, 25.333333333333332)","(101.0, 410.0, 171.66666666666666)","(16.0, 28.0, 26.772727272727273)","(3.3, 4.3, 4.263414634146342)"
14-12-2022 12:29:46.924654,"(2.9, 3.6, 3.577536231884058)","(21.0, 30.0, 29.6)","(3.0, 3.65, 3.625)","(11.0, 13.5, 13.2)","(21.0, 26.0, 25.333333333333332)","(101.0, 410.0, 181.25)","(16.0, 28.0, 26.5)","(3.4, 4.3, 4.19)"
14-12-2022 12:29:48.232187,"(2.9, 3.6, 3.55)","(21.0, 30.0, 29.333333333333332)","(3.0, 3.65, 3.7991922455573506)","(11.0, 13.5, 12.96875)","(21.0, 26.0, 24.333333333333332)","(101.0, 400.0, 354.2857142857143)","(16.0, 28.0, 26.636363636363637)","(3.4, 4.2, 4.113636363636363)"
14-12-2022 12:29:49.355887,"(2.9, 3.55, 3.5453389830508475)","(21.0, 30.0, 29.333333333333332)","(3.0, 3.8, 3.7991922455573506)","(11.0, 13.0, 12.5)","(21.0, 25.0, 24.11764705882353)","(101.0, 390.0, 170.83333333333334)","(16.0, 28.0, 25.636363636363637)","(3.4, 4.2, 4.077419354838709)"
14-12-2022 12:29:50.580297,"(2.9, 3.6, 3.585)","(21.0, 27.0, 26.153846153846153)","(3.0, 3.85, 3.861764705882353)","(11.0, 12.5, 12.702127659574469)","(21.0, 25.0, 22.6875)","(101.0, 400.0, 170.83333333333334)","(16.0, 26.0, 25.77777777777778)","(3.3, 4.2, 4.156451612903226)"
14-12-2022 12:29:51.855134,"(2.9, 3.6, 3.575555555555556)","(21.0, 28.0, 26.285714285714285)","(3.0, 3.9, 3.8714285714285714)","(11.0, 13.0, 12.717391304347826)","(21.0, 23.0, 22.583333333333332)","(101.0, 400.0, 170.83333333333334)","(16.0, 26.0, 25.77777777777778)","(3.3, 4.2, 4.097297297297297)"
14-12-2022 12:29:52.931330,"(2.9, 3.55, 3.5386363636363636)","(21.0, 28.0, 26.285714285714285)","(3.0, 3.9, 3.925)","(11.0, 13.0, 12.69047619047619)","(21.0, 23.0, 22.583333333333332)","(101.0, 400.0, 170.83333333333334)","(16.0, 26.0, 25.77777777777778)","(3.3, 4.1, 4.110769230769231)"
14-12-2022 12:29:54.109410,"(2.9, 3.5, 3.492857142857143)","(21.0, 28.0, 26.285714285714285)","(3.0, 3.95, 3.923076923076923)","(11.0, 13.0, 12.216216216216216)","(21.0, 23.0, 22.6)","(101.0, 400.0, 170.83333333333334)","(16.0, 26.0, 23.166666666666668)","(3.3, 4.2, 4.0588235294117645)"
14-12-2022 12:29:55.256386,"(2.9, 3.5, 3.466666666666667)","(21.0, 28.0, 26.941176470588236)","(3.0, 4.0, 3.923076923076923)","(11.0, 13.0, 12.216216216216216)","(21.0, 23.0, 22.6)","(101.0, 400.0, 170.83333333333334)","(16.0, 26.0, 24.333333333333332)","(3.3, 4.1, 4.0588235294117645)"
14-12-2022 12:29:56.407255,"(2.9, 3.5, 3.4954545454545456)","(21.0, 28.0, 27.36842105263158)","(3.0, 4.0, 3.9299999999999997)","(11.0, 12.5, 12.042857142857143)","(21.0, 23.0, 22.666666666666668)","(101.0, 400.0, 170.83333333333334)","(16.0, 25.0, 23.923076923076923)","(3.3, 4.1, 4.144444444444444)"
14-12-2022 12:29:57.510501,"(2.9, 3.5, 3.4578125)","(21.0, 28.0, 27.428571428571427)","(3.0, 3.9, 3.8805555555555555)","(11.0, 12.5, 11.9)","(21.0, 23.0, 22.666666666666668)","(101.0, 400.0, 170.83333333333334)","(16.0, 25.0, 23.375)","(3.3, 4.2, 4.151020408163265)"
14-12-2022 12:29:58.697411,"(2.9, 3.5, 3.4580357142857143)","(21.0, 28.0, 27.272727272727273)","(3.0, 3.95, 3.925)","(11.0, 12.0, 11.9)","(21.0, 23.0, 22.153846153846153)","(101.0, 400.0, 161.66666666666666)","(16.0, 25.0, 22.833333333333332)","(3.3, 4.2, 4.1454545454545455)"
14-12-2022 12:29:59.925369,"(2.9, 3.5, 3.4530000000000003)","(21.0, 28.0, 27.272727272727273)","(3.0, 3.95, 3.925)","(11.0, 12.0, 11.9)","(21.0, 23.0, 22.153846153846153)","(101.0, 400.0, 161.66666666666666)","(16.0, 25.0, 22.833333333333332)","(3.3, 4.2, 4.1454545454545455)"
14-12-2022 12:30:01.124230,"(2.9, 3.5, 3.4532258064516133)","(21.0, 28.0, 27.272727272727273)","(3.0, 4.0, 3.9464285714285716)","(11.0, 12.0, 11.9)","(21.0, 23.0, 21.941176470588236)","(101.0, 370.0, 170.0)","(16.0, 23.0, 22.857142857142858)","(3.3, 4.2, 4.178)"
14-12-2022 12:30:02.298012,"(2.9, 3.5, 3.472058823529412)","(21.0, 28.0, 27.4)","(3.0, 3.95, 3.911363636363636)","(11.0, 12.0, 11.9)","(21.0, 23.0, 21.64)","(101.0, 350.0, 159.0909090909091)","(16.0, 23.0, 22.2)","(3.3, 4.2, 4.044262295081967)"
14-12-2022 12:30:03.435485,"(2.9, 3.6, 3.58125)","(21.0, 28.0, 26.454545454545453)","(3.0, 4.0, 3.911363636363636)","(11.0, 12.0, 11.9)","(21.0, 23.0, 21.64)","(101.0, 350.0, 159.0909090909091)","(16.0, 24.0, 22.2)","(3.3, 4.1, 4.044262295081967)"
14-12-2022 12:30:04.643225,"(2.9, 3.6, 3.58125)","(21.0, 28.0, 26.454545454545453)","(3.0, 4.0, 3.911363636363636)","(11.0, 12.0, 11.9)","(21.0, 23.0, 21.64)","(101.0, 350.0, 159.0909090909091)","(16.0, 24.0, 22.2)","(3.3, 4.1, 4.044262295081967)"
14-12-2022 12:30:05.851466,"(2.9, 3.6, 3.610869565217391)","(21.0, 28.0, 26.571428571428573)","(3.0, 4.0, 3.928)","(11.0, 12.0, 11.428571428571429)","(20.0, 23.0, 21.533333333333335)","(91.0, 350.0, 190.0)","(16.0, 24.0, 23.272727272727273)","(3.4, 4.1, 4.019047619047619)"
14-12-2022 12:30:07.048090,"(2.9, 3.65, 3.610869565217391)","(21.0, 28.0, 26.857142857142858)","(3.0, 4.0, 3.9446153846153846)","(11.0, 11.5, 11.428571428571429)","(20.0, 23.0, 21.533333333333335)","(91.0, 340.0, 165.0)","(16.0, 24.0, 23.272727272727273)","(3.4, 4.1, 4.019047619047619)"
14-12-2022 12:30:08.225956,"(2.9, 3.65, 3.609090909090909)","(21.0, 28.0, 26.857142857142858)","(3.0, 4.0, 3.9446153846153846)","(11.0, 11.5, 11.428571428571429)","(20.0, 23.0, 21.533333333333335)","(91.0, 340.0, 165.0)","(16.0, 24.0, 23.272727272727273)","(3.4, 4.1, 4.019047619047619)"
14-12-2022 12:30:09.472118,"(2.9, 3.65, 3.609090909090909)","(21.0, 28.0, 26.857142857142858)","(3.0, 4.0, 3.9446153846153846)","(11.0, 11.5, 11.285714285714286)","(20.0, 23.0, 21.42105263157895)","(91.0, 340.0, 245.625)","(16.0, 24.0, 23.166666666666668)","(3.4, 4.1, 4.00281690140845)"
14-12-2022 12:30:10.648918,"(2.9, 3.65, 3.609090909090909)","(21.0, 28.0, 27.428571428571427)","(3.0, 4.0, 3.9583333333333335)","(11.0, 11.5, 11.285714285714286)","(20.0, 23.0, 21.42105263157895)","(91.0, 320.0, 230.5263157894737)","(16.0, 24.0, 23.176470588235293)","(3.4, 4.1, 4.00281690140845)"
14-12-2022 12:30:11.760729,"(2.9, 3.65, 3.609090909090909)","(21.0, 28.0, 27.428571428571427)","(3.0, 4.0, 3.9583333333333335)","(11.0, 11.5, 11.326923076923077)","(20.0, 23.0, 21.42105263157895)","(91.0, 320.0, 213.75)","(16.0, 24.0, 23.384615384615383)","(3.4, 4.1, 3.9601351351351353)"
14-12-2022 12:30:12.963073,"(2.9, 3.55, 3.5153846153846153)","(21.0, 28.0, 27.428571428571427)","(3.0, 4.0, 3.9615384615384617)","(11.0, 11.5, 11.326923076923077)","(20.0, 23.0, 21.42105263157895)","(91.0, 320.0, 213.75)","(16.0, 24.0, 23.384615384615383)","(3.4, 4.1, 3.9601351351351353)"
14-12-2022 12:30:14.151752,"(2.9, 3.55, 3.626190476190476)","(21.0, 28.0, 27.428571428571427)","(3.0, 4.0, 3.979166666666667)","(11.0, 12.0, 11.791666666666666)","(20.0, 23.0, 21.285714285714285)","(91.0, 320.0, 213.75)","(16.0, 24.0, 23.272727272727273)","(3.4, 4.1, 3.9595238095238097)"
14-12-2022 12:30:15.311559,"(2.9, 3.65, 3.626190476190476)","(21.0, 28.0, 27.428571428571427)","(3.0, 4.0, 3.979166666666667)","(11.0, 12.0, 11.791666666666666)","(20.0, 23.0, 21.285714285714285)","(91.0, 320.0, 213.75)","(16.0, 24.0, 23.272727272727273)","(3.4, 4.1, 3.9595238095238097)"
14-12-2022 12:30:16.426728,"(2.9, 3.65, 3.626190476190476)","(21.0, 28.0, 27.428571428571427)","(3.0, 4.0, 3.979166666666667)","(11.0, 12.0, 11.791666666666666)","(20.0, 23.0, 21.285714285714285)","(91.0, 320.0, 213.75)","(16.0, 24.0, 23.272727272727273)","(3.4, 4.1, 3.9595238095238097)"
14-12-2022 12:30:17.568822,"(2.9, 3.65, 3.46875)","(21.0, 28.0, 27.789473684210527)","(3.0, 4.0, 3.797591522157996)","(11.0, 12.0, 11.990099009900991)","(20.0, 23.0, 24.451612903225808)","(91.0, 320.0, 213.75)","(16.0, 24.0, 23.416666666666668)","(3.4, 4.1, 4.273076923076923)"
14-12-2022 12:30:18.771925,"(2.9, 3.45, 3.436666666666667)","(21.0, 30.0, 27.677419354838708)","(3.0, 3.8, 3.792529711375212)","(11.0, 12.0, 11.974137931034482)","(20.0, 26.0, 24.8)","(91.0, 320.0, 201.0)","(16.0, 24.0, 22.35)","(3.4, 4.4, 4.28421052631579)"
14-12-2022 12:30:19.949578,"(2.9, 3.45, 3.4369565217391305)","(21.0, 30.0, 27.12)","(3.0, 3.8, 3.792380136986301)","(11.0, 12.0, 11.817073170731707)","(20.0, 26.0, 24.8)","(91.0, 320.0, 201.0)","(16.0, 24.0, 22.565217391304348)","(3.4, 4.4, 4.3694444444444445)"
14-12-2022 12:30:21.067531,"(2.9, 3.45, 3.4369565217391305)","(21.0, 30.0, 27.12)","(3.0, 3.8, 3.792380136986301)","(11.0, 12.0, 11.817073170731707)","(20.0, 26.0, 24.8)","(91.0, 320.0, 201.0)","(16.0, 24.0, 22.565217391304348)","(3.4, 4.4, 4.372151898734177)"
14-12-2022 12:30:22.195377,"(2.9, 3.45, 3.4369565217391305)","(21.0, 29.0, 27.5)","(3.0, 3.8, 3.7943447037701974)","(11.0, 12.0, 11.817073170731707)","(20.0, 25.0, 24.4)","(91.0, 320.0, 152.0)","(16.0, 24.0, 23.03030303030303)","(3.4, 4.4, 4.33030303030303)"
14-12-2022 12:30:23.405812,"(2.9, 3.45, 3.3875)","(21.0, 29.0, 27.5)","(3.0, 3.8, 3.7971374045801527)","(11.0, 12.0, 11.817073170731707)","(20.0, 25.0, 23.8)","(91.0, 320.0, 142.66666666666666)","(16.0, 24.0, 23.11111111111111)","(3.4, 4.4, 4.345454545454546)"
14-12-2022 12:30:24.543036,"(2.9, 3.45, 3.3865853658536587)","(21.0, 29.0, 26.272727272727273)","(3.0, 3.8, 3.794773519163763)","(11.0, 12.0, 11.933333333333334)","(20.0, 24.0, 22.32)","(91.0, 320.0, 214.28571428571428)","(16.0, 24.0, 23.574468085106382)","(3.4, 4.5, 4.363492063492063)"
14-12-2022 12:30:25.623493,"(2.9, 3.55, 3.4772727272727275)","(21.0, 26.0, 25.26829268292683)","(3.0, 3.8, 3.7936842105263158)","(11.0, 12.0, 11.933333333333334)","(20.0, 24.0, 22.56382978723404)","(91.0, 270.0, 184.0)","(16.0, 24.0, 23.574468085106382)","(3.4, 4.5, 4.3350877192982455)"
14-12-2022 12:30:26.828465,"(2.9, 3.55, 3.5023809523809524)","(21.0, 26.0, 25.055555555555557)","(3.0, 3.8, 3.792771084337349)","(11.0, 12.0, 11.933333333333334)","(20.0, 24.0, 22.45945945945946)","(91.0, 250.0, 184.0)","(16.0, 24.0, 23.73170731707317)","(3.4, 4.5, 4.3350877192982455)"
14-12-2022 12:30:28.060390,"(2.9, 3.55, 3.513888888888889)","(21.0, 26.0, 24.48)","(3.1, 3.8, 3.746031746031746)","(10.0, 12.0, 11.666666666666666)","(18.0, 23.0, 21.904761904761905)","(91.0, 250.0, 192.4)","(16.0, 24.0, 23.81081081081081)","(3.4, 4.5, 4.373793103448276)"
14-12-2022 12:30:29.264220,"(2.9, 3.6, 3.5565217391304347)","(21.0, 26.0, 24.48)","(3.1, 3.8, 3.7555555555555555)","(10.0, 12.0, 11.653846153846153)","(18.0, 22.0, 21.904761904761905)","(91.0, 250.0, 192.4)","(16.0, 24.0, 23.93548387096774)","(3.4, 4.4, 4.370512820512821)"
14-12-2022 12:30:30.462468,"(2.9, 3.6, 3.566666666666667)","(21.0, 26.0, 25.8)","(3.1, 3.8, 9998.5)","(10.0, 12.0, 9998.5)","(19.0, 22.0, 9998.5)","(91.0, 250.0, 9998.5)","(16.0, 24.0, 9998.5)","(3.4, 4.4, 9998.5)"
14-12-2022 12:30:31.520788,"(2.9, 99998, 9998.5)","(21.0, 99998, 9998.5)","(3.1, 99998, 9998.5)","(10.0, 99998, 9998.5)","(19.0, 99998, 9998.5)","(91.0, 99998, 9998.5)","(16.0, 99998, 9998.5)","(3.4, 99998, 9998.5)"
14-12-2022 12:30:32.604497,"(2.9, 99998, 9998.5)","(21.0, 99998, 9998.5)","(3.1, 99998, 9998.5)","(10.0, 99998, 9998.5)","(19.0, 99998, 9998.5)","(91.0, 99998, 9998.5)","(16.0, 99998, 9998.5)","(3.4, 99998, 9998.5)"
14-12-2022 12:30:33.702371,"(2.9, 99998, 9998.5)","(21.0, 99998, 9998.5)","(3.1, 99998, 9998.5)","(10.0, 99998, 9998.5)","(19.0, 99998, 9998.5)","(91.0, 99998, 9998.5)","(16.0, 99998, 9998.5)","(3.4, 99998, 9998.5)"
14-12-2022 12:30:34.709614,"(2.9, 99998, 9998.5)","(21.0, 99998, 9998.5)","(3.1, 99998, 9998.5)","(10.0, 99998, 9998.5)","(19.0, 99998, 9998.5)","(91.0, 99998, 9998.5)","(16.0, 99998, 9998.5)","(3.4, 99998, 9998.5)"
