,Remlaps Gem,Stampe,Simply Fly,Le Palmier,The Bopper,Belieber,Desert Man,Renegade,Superare,Archers Paradox,Princess Lunar,Streaka,Dream Weaving,Mishani Fraudster
07-01-2023 14:30:17.955870,"(8.5, 10.5, 9.951724137931034)","(51.0, 55.0, 54.88636363636363)","(15.0, 18.0, 18.02777777777778)","(6.0, 7.0, 6.956393001345895)","(2.25, 2.46, 2.4472941176470586)","(61.0, 75.0, 73.78787878787878)","(16.0, 19.0, 18.78181818181818)","(101.0, 220.0, 212.5)","(51.0, 75.0, 74.18478260869566)","(16.0, 19.0, 18.757328990228014)","(1.01, 99999, 99990)","(7.0, 8.2, 8.194174757281553)","(61.0, 95.0, 93.83720930232558)","(91.0, 120.0, 119.1891891891892)"
07-01-2023 14:30:19.498660,"(8.5, 10.0, 9.951724137931034)","(51.0, 55.0, 54.88095238095238)","(15.0, 18.5, 18.060344827586206)","(6.0, 7.0, 6.95656836461126)","(2.25, 2.46, 2.4483369330453564)","(61.0, 75.0, 71.0)","(16.0, 19.0, 18.464285714285715)","(101.0, 220.0, 212.5)","(51.0, 75.0, 74.1891891891892)","(16.0, 19.0, 18.758116883116884)","(1.01, 99999, 99990)","(7.0, 8.2, 8.381308411214954)","(61.0, 95.0, 93.83720930232558)","(91.0, 120.0, 119.1891891891892)"
07-01-2023 14:30:21.287215,"(8.5, 10.0, 9.951724137931034)","(51.0, 55.0, 54.88095238095238)","(15.0, 18.5, 18.060344827586206)","(6.0, 7.0, 6.953448275862069)","(2.25, 2.46, 2.4492644135188866)","(61.0, 75.0, 71.0)","(16.0, 18.5, 18.464285714285715)","(101.0, 220.0, 212.5)","(51.0, 75.0, 69.21052631578948)","(16.0, 19.0, 18.758116883116884)","(1.01, 99999, 99990)","(7.0, 8.4, 8.38019801980198)","(61.0, 95.0, 93.83720930232558)","(91.0, 120.0, 119.1891891891892)"
07-01-2023 14:30:22.789997,"(8.5, 10.0, 9.951724137931034)","(51.0, 55.0, 54.88095238095238)","(15.0, 18.5, 18.075)","(6.0, 7.0, 6.955677154582763)","(2.25, 2.46, 2.44625)","(61.0, 75.0, 71.0)","(16.0, 18.5, 18.46732026143791)","(101.0, 220.0, 213.33333333333334)","(51.0, 70.0, 69.22680412371133)","(16.0, 19.0, 18.770061728395063)","(1.01, 99999, 99990)","(7.0, 8.4, 8.384126984126985)","(61.0, 95.0, 93.91304347826087)","(91.0, 120.0, 135.71428571428572)"
07-01-2023 14:30:24.363543,"(8.5, 10.0, 9.951724137931034)","(51.0, 55.0, 54.8876404494382)","(15.0, 18.5, 18.075)","(6.0, 7.0, 6.953448275862069)","(2.25, 2.46, 2.445313773431133)","(61.0, 75.0, 71.0)","(16.0, 18.5, 18.469135802469136)","(101.0, 220.0, 213.33333333333334)","(51.0, 70.0, 68.99497487437186)","(16.0, 19.0, 18.776276276276278)","(1.01, 99999, 99990)","(7.0, 8.4, 8.384126984126985)","(61.0, 95.0, 93.91304347826087)","(91.0, 140.0, 135.71428571428572)"
07-01-2023 14:30:25.815103,"(8.5, 10.0, 9.844444444444445)","(51.0, 55.0, 54.8876404494382)","(15.0, 18.5, 18.075)","(6.0, 7.0, 6.953448275862069)","(2.25, 2.46, 2.4444201030927832)","(61.0, 75.0, 71.0)","(16.0, 18.5, 18.46951219512195)","(101.0, 220.0, 214.0)","(51.0, 70.0, 68.99497487437186)","(16.0, 19.0, 18.777611940298506)","(1.01, 99999, 99990)","(7.0, 8.4, 8.3)","(61.0, 95.0, 93.91304347826087)","(91.0, 140.0, 135.26315789473685)"
07-01-2023 14:30:27.384212,"(8.5, 10.0, 9.892307692307693)","(51.0, 55.0, 54.888888888888886)","(15.0, 18.5, 18.085365853658537)","(6.0, 7.0, 6.953911806543386)","(2.25, 2.46, 2.4444201030927832)","(61.0, 75.0, 71.0)","(16.0, 18.5, 18.46951219512195)","(101.0, 220.0, 214.0)","(51.0, 70.0, 68.99497487437186)","(16.0, 19.0, 18.777611940298506)","(1.01, 99999, 99990)","(7.0, 8.4, 8.3)","(61.0, 95.0, 93.91304347826087)","(91.0, 140.0, 135.26315789473685)"
07-01-2023 14:30:28.892268,"(8.5, 10.0, 9.892307692307693)","(51.0, 55.0, 54.888888888888886)","(15.0, 18.5, 18.085365853658537)","(6.0, 7.0, 6.953911806543386)","(2.25, 2.46, 2.4444201030927832)","(61.0, 75.0, 71.0)","(16.0, 18.5, 18.46951219512195)","(101.0, 220.0, 214.0)","(51.0, 70.0, 68.99497487437186)","(16.0, 19.0, 18.777611940298506)","(1.01, 99999, 99990)","(7.0, 8.4, 8.3)","(61.0, 95.0, 93.91304347826087)","(91.0, 140.0, 135.26315789473685)"
07-01-2023 14:30:30.311817,"(8.5, 10.0, 9.892307692307693)","(51.0, 55.0, 54.888888888888886)","(15.0, 18.5, 18.075)","(6.0, 7.0, 6.953911806543386)","(2.25, 2.46, 2.4439655172413794)","(61.0, 75.0, 71.0)","(16.0, 18.5, 18.441176470588236)","(101.0, 220.0, 214.0)","(51.0, 70.0, 68.99497487437186)","(16.0, 19.0, 18.773556231003038)","(1.01, 99999, 99990)","(7.5, 8.4, 8.3)","(71.0, 95.0, 93.91304347826087)","(81.0, 140.0, 135.26315789473685)"
07-01-2023 14:30:31.922910,"(8.5, 10.0, 9.926315789473685)","(51.0, 55.0, 54.89010989010989)","(15.0, 18.5, 18.085365853658537)","(6.0, 7.0, 6.953714285714286)","(2.25, 2.46, 2.4403503184713373)","(61.0, 75.0, 71.0)","(16.0, 18.5, 18.26923076923077)","(101.0, 220.0, 214.54545454545453)","(51.0, 70.0, 69.00990099009901)","(16.0, 19.0, 18.779761904761905)","(1.01, 99999, 99990)","(7.5, 8.6, 8.353424657534246)","(71.0, 95.0, 93.83720930232558)","(81.0, 140.0, 135.3846153846154)"
07-01-2023 14:30:33.555138,"(8.5, 10.0, 9.951724137931034)","(51.0, 55.0, 54.89247311827957)","(15.0, 18.5, 18.1015625)","(6.0, 7.0, 6.954685314685315)","(2.25, 2.46, 2.440271782573941)","(61.0, 75.0, 71.0)","(16.0, 18.5, 18.26923076923077)","(101.0, 220.0, 214.54545454545453)","(51.0, 70.0, 69.00990099009901)","(16.0, 19.0, 18.6)","(1.01, 99999, 99990)","(7.5, 8.6, 8.353424657534246)","(71.0, 95.0, 93.83720930232558)","(81.0, 140.0, 135.3846153846154)"
07-01-2023 14:30:35.026470,"(8.5, 10.5, 9.883050847457628)","(51.0, 55.0, 54.89473684210526)","(15.0, 18.5, 18.107692307692307)","(6.0, 7.0, 6.954172560113154)","(2.25, 2.46, 2.4404513540621866)","(61.0, 75.0, 71.0)","(16.0, 18.5, 18.172727272727272)","(101.0, 220.0, 215.0)","(51.0, 70.0, 69.01477832512316)","(16.0, 19.0, 18.61111111111111)","(1.01, 99999, 99990)","(7.5, 8.6, 8.380487804878047)","(71.0, 95.0, 93.83720930232558)","(81.0, 140.0, 135.5)"
07-01-2023 14:30:36.580984,"(8.5, 10.0, 9.860869565217392)","(51.0, 55.0, 54.89473684210526)","(15.0, 18.5, 18.107692307692307)","(6.0, 7.0, 6.953089887640449)","(2.25, 2.46, 2.4404582484725053)","(61.0, 75.0, 73.0)","(16.0, 18.5, 18.172727272727272)","(101.0, 220.0, 215.0)","(51.0, 70.0, 68.98989898989899)","(16.0, 19.0, 18.722772277227723)","(1.01, 99999, 99990)","(7.5, 8.6, 8.380487804878047)","(71.0, 95.0, 93.83720930232558)","(81.0, 140.0, 135.5)"
07-01-2023 14:30:38.065808,"(8.5, 10.0, 9.860869565217392)","(51.0, 55.0, 54.89473684210526)","(15.0, 18.5, 18.044642857142858)","(6.0, 7.0, 6.945424836601307)","(2.25, 2.46, 2.4404582484725053)","(61.0, 75.0, 71.0)","(16.0, 18.5, 18.172727272727272)","(101.0, 220.0, 215.0)","(51.0, 70.0, 68.98989898989899)","(16.0, 19.0, 18.722772277227723)","(1.01, 99999, 99990)","(7.5, 8.6, 8.43448275862069)","(71.0, 95.0, 93.83720930232558)","(81.0, 140.0, 135.5)"
07-01-2023 14:30:39.644895,"(8.5, 10.0, 9.860869565217392)","(51.0, 55.0, 54.89473684210526)","(15.0, 18.5, 18.239795918367346)","(6.0, 7.0, 6.945187601957586)","(2.25, 2.46, 2.438124821886577)","(61.0, 75.0, 71.0)","(16.0, 18.5, 18.155555555555555)","(101.0, 220.0, 215.71428571428572)","(51.0, 70.0, 68.98989898989899)","(16.0, 19.0, 18.722772277227723)","(1.01, 99999, 99990)","(7.5, 8.6, 8.43448275862069)","(71.0, 95.0, 93.83720930232558)","(81.0, 140.0, 135.5)"
07-01-2023 14:30:41.120462,"(8.5, 10.0, 9.854545454545455)","(51.0, 55.0, 54.89473684210526)","(15.0, 18.5, 18.21978021978022)","(6.0, 7.0, 6.9438127090301)","(2.25, 2.46, 2.4428131634819534)","(61.0, 75.0, 71.0)","(16.0, 18.5, 18.155555555555555)","(101.0, 220.0, 215.71428571428572)","(51.0, 70.0, 68.81188118811882)","(16.0, 19.0, 18.72)","(1.01, 99999, 99990)","(7.5, 8.6, 8.63888888888889)","(71.0, 95.0, 93.83720930232558)","(81.0, 140.0, 135.5)"
07-01-2023 14:30:42.587379,"(8.5, 10.0, 9.872)","(51.0, 55.0, 54.895833333333336)","(15.0, 18.5, 18.205263157894738)","(6.0, 7.0, 6.944462809917355)","(2.25, 2.46, 2.442984760903836)","(61.0, 75.0, 71.0)","(16.0, 18.5, 18.00793650793651)","(101.0, 220.0, 216.0)","(51.0, 70.0, 68.81773399014779)","(16.0, 19.0, 18.664670658682635)","(1.01, 99999, 99990)","(7.5, 8.8, 8.64235294117647)","(71.0, 95.0, 92.36842105263158)","(81.0, 140.0, 135.5)"
07-01-2023 14:30:44.090098,"(8.5, 10.0, 9.872)","(51.0, 55.0, 54.895833333333336)","(15.0, 18.5, 18.17676767676768)","(6.0, 7.0, 6.944462809917355)","(2.25, 2.46, 2.442459371614301)","(61.0, 75.0, 71.0)","(16.0, 18.5, 18.00793650793651)","(101.0, 220.0, 216.0)","(51.0, 70.0, 68.81773399014779)","(16.0, 19.0, 18.662790697674417)","(1.01, 99999, 99990)","(7.5, 8.8, 8.641322314049587)","(71.0, 95.0, 92.36842105263158)","(81.0, 140.0, 135.5)"
07-01-2023 14:30:45.574336,"(8.5, 10.0, 9.872)","(51.0, 55.0, 54.895833333333336)","(15.0, 18.5, 18.17676767676768)","(6.0, 7.0, 6.944462809917355)","(2.25, 2.46, 2.442525027808676)","(61.0, 75.0, 71.0)","(16.0, 18.5, 17.993243243243242)","(101.0, 220.0, 216.0)","(51.0, 70.0, 68.81773399014779)","(16.0, 19.0, 18.662790697674417)","(1.01, 99999, 99990)","(7.5, 8.8, 8.636529680365296)","(71.0, 95.0, 92.04545454545455)","(81.0, 140.0, 135.5)"
07-01-2023 14:30:47.297599,"(8.5, 9.8, 9.795370370370371)","(51.0, 55.0, 54.896907216494846)","(15.0, 18.5, 18.024193548387096)","(6.0, 7.0, 6.945276872964169)","(2.25, 2.46, 2.4427835616438354)","(61.0, 75.0, 73.0)","(16.0, 18.0, 17.992857142857144)","(101.0, 220.0, 216.0)","(51.0, 70.0, 69.0)","(16.0, 19.0, 18.644171779141104)","(1.01, 99999, 99990)","(7.5, 8.8, 8.643243243243242)","(71.0, 95.0, 92.5)","(81.0, 140.0, 135.609756097561)"
07-01-2023 14:30:49.168043,"(8.5, 9.8, 9.95111111111111)","(51.0, 55.0, 54.896907216494846)","(15.0, 18.5, 18.02238805970149)","(6.0, 7.0, 6.925633802816901)","(2.25, 2.46, 2.4468535564853555)","(61.0, 75.0, 73.75)","(16.0, 18.0, 17.992592592592594)","(101.0, 220.0, 216.0)","(51.0, 70.0, 68.82352941176471)","(16.0, 19.0, 18.644171779141104)","(1.01, 99999, 99990)","(7.5, 8.8, 8.643243243243242)","(71.0, 95.0, 92.5)","(81.0, 140.0, 135.609756097561)"
07-01-2023 14:30:50.673051,"(8.5, 10.0, 9.954166666666667)","(51.0, 55.0, 54.896907216494846)","(15.0, 18.5, 18.02238805970149)","(6.0, 7.0, 6.925633802816901)","(2.25, 2.46, 2.4467370198395946)","(61.0, 75.0, 73.47826086956522)","(16.0, 18.0, 17.992592592592594)","(101.0, 220.0, 216.0)","(51.0, 70.0, 68.82352941176471)","(16.0, 19.0, 18.683060109289617)","(1.01, 99999, 99990)","(7.5, 8.8, 8.644239631336406)","(71.0, 95.0, 92.17391304347827)","(81.0, 140.0, 129.0909090909091)"
07-01-2023 14:30:52.170567,"(8.5, 10.0, 9.954166666666667)","(51.0, 55.0, 54.896907216494846)","(15.0, 18.5, 18.02238805970149)","(6.0, 7.0, 6.925633802816901)","(2.25, 2.46, 2.4482781904118838)","(61.0, 80.0, 73.07692307692308)","(16.0, 18.0, 17.99206349206349)","(101.0, 220.0, 216.0)","(51.0, 70.0, 68.82352941176471)","(16.0, 19.0, 18.683060109289617)","(1.01, 99999, 99990)","(7.5, 8.8, 8.644239631336406)","(71.0, 95.0, 92.17391304347827)","(81.0, 140.0, 129.0909090909091)"
07-01-2023 14:30:53.723889,"(8.5, 10.0, 9.954166666666667)","(51.0, 55.0, 54.896907216494846)","(15.0, 18.5, 18.02238805970149)","(6.0, 7.0, 6.918707940780619)","(2.25, 2.46, 2.4454805914972275)","(61.0, 80.0, 73.07692307692308)","(16.0, 18.0, 17.99206349206349)","(101.0, 220.0, 216.8421052631579)","(51.0, 70.0, 68.82352941176471)","(16.0, 19.0, 18.683060109289617)","(1.01, 99999, 99990)","(7.5, 8.8, 8.645283018867925)","(71.0, 95.0, 92.17391304347827)","(81.0, 140.0, 128.33333333333334)"
07-01-2023 14:30:55.269386,"(8.5, 10.0, 9.954166666666667)","(51.0, 55.0, 54.896907216494846)","(15.0, 18.5, 18.02238805970149)","(6.0, 7.0, 6.934451219512195)","(2.25, 2.46, 2.445782805429864)","(61.0, 80.0, 73.07692307692308)","(16.0, 18.0, 17.99206349206349)","(101.0, 220.0, 211.66666666666669)","(51.0, 70.0, 68.82352941176471)","(16.0, 19.0, 18.681318681318682)","(1.01, 99999, 99990)","(7.5, 8.8, 8.645283018867925)","(71.0, 95.0, 93.375)","(81.0, 140.0, 128.33333333333334)"
07-01-2023 14:30:56.772004,"(8.5, 10.0, 9.954166666666667)","(51.0, 60.0, 56.15384615384615)","(15.0, 18.5, 18.02238805970149)","(6.0, 7.0, 6.934451219512195)","(2.25, 2.46, 2.446356925749023)","(61.0, 80.0, 73.07692307692308)","(16.0, 18.0, 17.99206349206349)","(101.0, 220.0, 211.66666666666669)","(51.0, 70.0, 68.82352941176471)","(16.0, 19.0, 18.681318681318682)","(1.01, 99999, 99990)","(7.5, 8.8, 8.645283018867925)","(71.0, 95.0, 93.375)","(81.0, 140.0, 128.33333333333334)"
07-01-2023 14:30:58.364810,"(8.5, 9.8, 9.755714285714285)","(51.0, 60.0, 56.42857142857143)","(15.0, 18.5, 18.061643835616437)","(6.0, 7.0, 6.940092165898617)","(2.25, 2.46, 2.4456856492027335)","(61.0, 80.0, 73.57142857142857)","(15.0, 18.0, 17.992424242424242)","(101.0, 220.0, 211.66666666666669)","(51.0, 70.0, 68.83495145631068)","(16.0, 19.0, 18.695652173913043)","(1.01, 99999, 99990)","(7.5, 8.8, 8.611494252873563)","(71.0, 95.0, 93.6842105263158)","(91.0, 140.0, 128.33333333333334)"
07-01-2023 14:30:59.892545,"(8.5, 9.8, 9.700869565217392)","(51.0, 60.0, 56.15384615384615)","(15.0, 18.5, 18.066176470588236)","(6.0, 7.0, 6.9361702127659575)","(2.25, 2.46, 2.4473688558446924)","(61.0, 80.0, 73.57142857142857)","(15.0, 18.0, 18.396551724137932)","(101.0, 220.0, 211.66666666666669)","(51.0, 70.0, 68.83495145631068)","(16.0, 19.0, 18.695652173913043)","(1.01, 99999, 99990)","(7.5, 8.8, 8.565384615384616)","(71.0, 95.0, 93.6842105263158)","(91.0, 140.0, 128.33333333333334)"
07-01-2023 14:31:01.306855,"(8.5, 9.8, 9.700869565217392)","(51.0, 60.0, 56.15384615384615)","(15.0, 18.5, 18.066176470588236)","(6.0, 7.0, 6.9361702127659575)","(2.25, 2.46, 2.4515779981965733)","(61.0, 80.0, 73.57142857142857)","(15.0, 18.5, 18.396551724137932)","(101.0, 220.0, 211.66666666666669)","(51.0, 70.0, 69.00990099009901)","(16.0, 19.0, 18.65)","(1.01, 99999, 99990)","(7.5, 8.6, 8.550877192982457)","(71.0, 95.0, 93.6842105263158)","(91.0, 140.0, 128.33333333333334)"
07-01-2023 14:31:02.712687,"(8.5, 9.8, 9.700869565217392)","(51.0, 60.0, 56.15384615384615)","(15.0, 18.5, 18.066176470588236)","(6.0, 7.0, 6.936995153473344)","(2.25, 2.46, 2.452083712465878)","(61.0, 80.0, 73.79310344827586)","(15.0, 18.5, 18.39864864864865)","(101.0, 220.0, 212.85714285714286)","(51.0, 70.0, 69.00990099009901)","(16.0, 19.0, 18.58823529411765)","(1.01, 99999, 99990)","(7.5, 8.6, 8.555555555555555)","(71.0, 95.0, 92.91666666666667)","(91.0, 140.0, 129.23076923076923)"
07-01-2023 14:31:04.202949,"(8.5, 9.8, 9.705785123966942)","(51.0, 60.0, 56.2962962962963)","(15.0, 18.5, 18.08450704225352)","(6.0, 7.0, 6.936995153473344)","(2.25, 2.46, 2.4512912912912914)","(61.0, 80.0, 73.79310344827586)","(16.0, 18.5, 18.39855072463768)","(101.0, 220.0, 212.85714285714286)","(51.0, 70.0, 69.00990099009901)","(16.0, 19.0, 18.58823529411765)","(1.01, 99999, 99990)","(7.5, 8.6, 8.505555555555555)","(71.0, 95.0, 92.91666666666667)","(91.0, 140.0, 129.23076923076923)"
07-01-2023 14:31:05.790285,"(8.5, 9.8, 9.76986301369863)","(51.0, 60.0, 56.2962962962963)","(15.0, 18.5, 18.095238095238095)","(6.0, 7.0, 6.936482084690554)","(2.25, 2.46, 2.4514654161781944)","(61.0, 80.0, 73.79310344827586)","(16.0, 18.5, 18.39855072463768)","(101.0, 220.0, 212.85714285714286)","(51.0, 70.0, 66.0)","(16.0, 19.0, 18.559055118110237)","(1.01, 99999, 99990)","(7.5, 8.6, 8.293577981651376)","(71.0, 95.0, 92.72727272727273)","(91.0, 140.0, 129.23076923076923)"
07-01-2023 14:31:07.382966,"(8.5, 10.0, 9.742465753424657)","(51.0, 60.0, 56.2962962962963)","(15.0, 18.5, 18.095238095238095)","(6.0, 7.0, 6.934232715008432)","(2.25, 2.46, 2.4451911468812875)","(61.0, 80.0, 73.79310344827586)","(16.0, 18.5, 18.39855072463768)","(101.0, 220.0, 212.85714285714286)","(51.0, 70.0, 66.0)","(16.0, 19.0, 18.559055118110237)","(1.01, 99999, 99990)","(7.5, 8.6, 8.293577981651376)","(71.0, 95.0, 92.72727272727273)","(91.0, 140.0, 129.23076923076923)"
07-01-2023 14:31:08.853655,"(8.5, 10.0, 9.645283018867925)","(51.0, 60.0, 56.2962962962963)","(15.0, 18.5, 18.13953488372093)","(6.0, 7.0, 6.933673469387755)","(2.25, 2.46, 2.4455128205128203)","(61.0, 80.0, 72.17391304347827)","(16.0, 18.5, 18.421348314606742)","(101.0, 220.0, 212.85714285714286)","(51.0, 70.0, 66.0)","(16.0, 19.0, 18.48148148148148)","(1.01, 99999, 99990)","(7.5, 8.6, 8.394160583941606)","(71.0, 95.0, 92.72727272727273)","(91.0, 140.0, 129.23076923076923)"
07-01-2023 14:31:10.333270,"(8.5, 10.0, 9.645283018867925)","(51.0, 60.0, 56.6)","(15.0, 18.5, 18.155555555555555)","(6.0, 7.0, 6.934453781512605)","(2.25, 2.46, 2.4466063348416287)","(61.0, 80.0, 72.5)","(16.0, 18.5, 18.423076923076923)","(101.0, 220.0, 212.85714285714286)","(51.0, 70.0, 69.01477832512316)","(16.0, 19.0, 18.486238532110093)","(1.01, 99999, 99990)","(7.5, 8.4, 8.342857142857143)","(71.0, 95.0, 92.82608695652173)","(91.0, 140.0, 129.23076923076923)"
07-01-2023 14:31:11.824407,"(8.5, 10.0, 9.670175438596491)","(51.0, 60.0, 56.53846153846154)","(15.0, 18.5, 17.991161616161616)","(6.0, 7.0, 6.940092165898617)","(2.25, 2.46, 2.4404386677497967)","(61.0, 80.0, 72.5)","(15.0, 18.5, 18.329268292682926)","(101.0, 220.0, 212.85714285714286)","(51.0, 70.0, 69.01477832512316)","(16.0, 19.0, 18.47747747747748)","(1.01, 99999, 99990)","(7.5, 8.4, 8.342857142857143)","(71.0, 95.0, 92.82608695652173)","(91.0, 140.0, 129.23076923076923)"
07-01-2023 14:31:13.345742,"(8.5, 9.8, 9.658823529411764)","(51.0, 60.0, 56.53846153846154)","(15.0, 18.0, 18.425837320574164)","(6.0, 7.0, 6.9452961672473865)","(2.25, 2.46, 2.438804597701149)","(61.0, 80.0, 73.07692307692308)","(15.0, 18.5, 18.344444444444445)","(101.0, 220.0, 213.75)","(51.0, 70.0, 69.01960784313725)","(16.0, 19.0, 18.46747967479675)","(1.01, 99999, 99990)","(7.5, 8.4, 8.20473372781065)","(71.0, 95.0, 91.66666666666667)","(91.0, 140.0, 137.5)"
07-01-2023 14:31:14.917233,"(8.5, 9.8, 9.944827586206896)","(51.0, 60.0, 56.25)","(15.0, 18.5, 18.40972222222222)","(6.0, 7.0, 6.946689303904924)","(2.25, 2.44, 2.434887218045113)","(61.0, 80.0, 73.33333333333333)","(16.0, 18.5, 18.36)","(101.0, 220.0, 213.75)","(51.0, 70.0, 69.02912621359224)","(16.0, 18.5, 18.480314960629922)","(1.01, 99999, 99990)","(7.5, 8.6, 8.375)","(71.0, 95.0, 91.25)","(91.0, 140.0, 137.77777777777777)"
07-01-2023 14:31:16.430587,"(8.5, 10.0, 10.008695652173913)","(51.0, 60.0, 56.785714285714285)","(15.0, 18.5, 18.085365853658537)","(6.0, 7.0, 6.932327586206896)","(2.25, 2.44, 2.418025666337611)","(61.0, 80.0, 71.81818181818181)","(16.0, 18.5, 18.38135593220339)","(101.0, 220.0, 215.0)","(51.0, 70.0, 69.04761904761905)","(16.0, 18.5, 18.481060606060606)","(1.01, 99999, 99990)","(7.5, 8.6, 8.300448430493272)","(71.0, 95.0, 90.44642857142857)","(91.0, 150.0, 133.63636363636363)"
07-01-2023 14:31:17.985808,"(8.5, 10.5, 9.990654205607477)","(51.0, 60.0, 58.36363636363636)","(15.0, 18.5, 18.066666666666666)","(6.0, 7.0, 6.938293216630197)","(2.25, 2.42, 2.4181060606060605)","(61.0, 80.0, 71.69811320754717)","(16.0, 18.5, 18.393939393939394)","(101.0, 220.0, 190.0)","(51.0, 70.0, 68.91891891891892)","(16.0, 18.5, 18.47641509433962)","(1.01, 99999, 99990)","(7.5, 8.6, 8.269651741293531)","(71.0, 95.0, 90.52631578947368)","(91.0, 150.0, 145.0)"
07-01-2023 14:31:19.454871,"(8.5, 10.0, 9.990654205607477)","(51.0, 60.0, 58.07017543859649)","(15.0, 18.5, 18.066666666666666)","(6.0, 7.0, 6.938293216630197)","(2.25, 2.42, 2.422073732718894)","(61.0, 80.0, 71.69811320754717)","(16.0, 18.5, 18.393939393939394)","(101.0, 220.0, 190.0)","(51.0, 70.0, 68.91891891891892)","(16.0, 18.5, 18.47867298578199)","(1.01, 99999, 99990)","(7.5, 8.6, 8.290909090909091)","(71.0, 95.0, 90.52631578947368)","(91.0, 150.0, 156.36363636363637)"
07-01-2023 14:31:20.978492,"(8.5, 10.0, 9.990196078431373)","(51.0, 60.0, 58.07017543859649)","(15.0, 18.5, 18.578260869565216)","(6.0, 7.0, 6.9144278606965175)","(2.25, 2.46, 2.4497326203208556)","(61.0, 80.0, 72.06896551724138)","(16.0, 18.5, 18.401408450704224)","(101.0, 220.0, 180.0)","(51.0, 70.0, 68.93617021276596)","(16.0, 19.0, 18.502262443438916)","(1.01, 99999, 99990)","(7.5, 8.4, 8.341258741258741)","(71.0, 95.0, 90.75)","(91.0, 160.0, 156.92307692307693)"
07-01-2023 14:31:22.448320,"(8.5, 10.5, 9.895454545454546)","(51.0, 60.0, 57.4390243902439)","(15.0, 19.0, 18.571428571428573)","(6.0, 7.0, 6.9144278606965175)","(2.25, 2.46, 2.4594674556213016)","(61.0, 80.0, 72.06896551724138)","(16.0, 18.5, 18.405405405405407)","(101.0, 220.0, 180.0)","(51.0, 70.0, 64.71910112359551)","(16.0, 19.0, 18.30817610062893)","(1.01, 99999, 99990)","(7.5, 8.4, 8.241379310344827)","(71.0, 95.0, 87.27272727272727)","(91.0, 160.0, 155.0)"
07-01-2023 14:31:23.962520,"(8.5, 10.5, 9.817213114754098)","(51.0, 60.0, 57.94117647058823)","(15.0, 19.0, 18.552083333333332)","(6.0, 7.0, 6.897922848664688)","(2.25, 2.46, 2.4594674556213016)","(61.0, 80.0, 72.06896551724138)","(16.0, 18.5, 18.106666666666666)","(101.0, 220.0, 180.0)","(51.0, 65.0, 64.71751412429379)","(16.0, 19.0, 18.30817610062893)","(1.01, 99999, 99990)","(7.5, 8.4, 8.114942528735632)","(61.0, 95.0, 87.27272727272727)","(91.0, 160.0, 155.0)"
07-01-2023 14:31:25.520158,"(8.5, 10.5, 10.04)","(51.0, 60.0, 57.85714285714286)","(15.0, 19.0, 18.652)","(6.0, 7.0, 6.899431818181818)","(2.25, 2.46, 2.464717659137577)","(61.0, 80.0, 72.20338983050847)","(16.0, 18.5, 18.10135135135135)","(101.0, 220.0, 180.0)","(51.0, 65.0, 64.59016393442623)","(16.0, 19.0, 18.098360655737704)","(1.01, 99999, 99990)","(7.5, 8.2, 8.122105263157895)","(61.0, 95.0, 86.5)","(91.0, 160.0, 155.0)"
07-01-2023 14:31:26.964865,"(8.5, 10.5, 10.023809523809524)","(51.0, 60.0, 58.75)","(15.0, 19.0, 18.166666666666668)","(6.0, 7.0, 6.893373493975903)","(2.25, 2.48, 2.4437118437118435)","(61.0, 80.0, 72.20338983050847)","(16.0, 18.5, 18.243478260869566)","(101.0, 220.0, 180.0)","(51.0, 65.0, 64.59016393442623)","(16.0, 19.0, 18.4)","(1.01, 99999, 99990)","(7.5, 8.2, 8.14320987654321)","(61.0, 95.0, 86.5)","(91.0, 160.0, 152.5)"
07-01-2023 14:31:28.354018,"(8.5, 10.5, 10.022900763358779)","(51.0, 60.0, 58.75)","(15.0, 18.5, 18.166666666666668)","(6.0, 7.0, 6.899358974358974)","(2.25, 2.48, 2.4515354779831164)","(61.0, 80.0, 72.24137931034483)","(16.0, 18.5, 18.221804511278197)","(101.0, 220.0, 209.23076923076923)","(51.0, 65.0, 64.59016393442623)","(16.0, 18.5, 18.375)","(1.01, 99999, 99990)","(7.5, 8.2, 8.14320987654321)","(61.0, 95.0, 86.5)","(91.0, 160.0, 152.5)"
07-01-2023 14:31:29.851094,"(8.5, 10.5, 10.022900763358779)","(51.0, 60.0, 58.75)","(15.0, 18.5, 18.08823529411765)","(6.0, 7.0, 6.904848484848484)","(2.25, 2.48, 2.459704142011834)","(61.0, 80.0, 71.81818181818181)","(16.0, 18.5, 18.23381294964029)","(101.0, 220.0, 210.0)","(51.0, 65.0, 64.61956521739131)","(16.0, 18.5, 18.35576923076923)","(1.01, 99999, 99990)","(7.5, 8.2, 8.074489795918367)","(71.0, 95.0, 87.27272727272727)","(91.0, 160.0, 152.5)"
