,Galactic Ruler,Yankeedelight Nz,Make Your Mark,Rodger James,Elli Mirando,Goodonya Mate,Bettor Move Along,Batavia Reactor,Star Lilly,Happy Dayz
11-01-2023 19:45:21.900947,"(7.5, 9.2, 8.466666666666667)","(20.0, 99999, 99990)","(2.2, 2.66, 2.645)","(16.0, 24.0, 21.6)","(2.5, 3.6, 3.4625000000000004)","(51.0, 130.0, 113.33333333333333)","(9.0, 10.0, 9.419354838709678)","(101.0, 170.0, 165.71428571428572)","(51.0, 120.0, 115.0)","(71.0, 160.0, 126.66666666666667)"
11-01-2023 19:45:23.536411,"(7.5, 9.2, 8.466666666666667)","(20.0, 99999, 99990)","(2.2, 2.66, 2.645)","(16.0, 24.0, 21.6)","(2.5, 3.6, 3.4625000000000004)","(51.0, 140.0, 113.33333333333333)","(9.0, 10.0, 9.419354838709678)","(101.0, 170.0, 165.71428571428572)","(51.0, 120.0, 115.0)","(71.0, 160.0, 126.66666666666667)"
11-01-2023 19:45:25.124722,"(7.5, 9.2, 8.466666666666667)","(20.0, 99999, 99990)","(2.2, 2.66, 2.645)","(16.0, 24.0, 21.6)","(2.5, 3.6, 3.4625000000000004)","(51.0, 140.0, 131.11111111111111)","(9.0, 10.0, 9.419354838709678)","(101.0, 170.0, 165.71428571428572)","(51.0, 120.0, 115.0)","(71.0, 160.0, 126.66666666666667)"
11-01-2023 19:45:26.691517,"(7.5, 9.2, 8.466666666666667)","(20.0, 99999, 99990)","(2.2, 2.66, 2.645)","(16.0, 24.0, 21.6)","(2.5, 3.6, 3.4625000000000004)","(51.0, 140.0, 120.0)","(9.0, 10.0, 9.419354838709678)","(101.0, 170.0, 165.71428571428572)","(51.0, 120.0, 115.0)","(71.0, 160.0, 126.66666666666667)"
11-01-2023 19:45:28.380572,"(7.5, 9.2, 8.466666666666667)","(20.0, 99999, 99990)","(2.2, 2.66, 2.66)","(16.0, 24.0, 21.6)","(2.5, 3.6, 3.4625000000000004)","(51.0, 140.0, 98.88888888888889)","(9.0, 10.0, 9.419354838709678)","(101.0, 170.0, 165.71428571428572)","(51.0, 120.0, 115.0)","(71.0, 160.0, 126.66666666666667)"
11-01-2023 19:45:30.085147,"(7.5, 9.2, 8.466666666666667)","(20.0, 99999, 99990)","(2.2, 2.68, 2.66)","(16.0, 24.0, 21.6)","(2.5, 3.6, 3.4625000000000004)","(51.0, 130.0, 100.0)","(9.0, 10.0, 9.419354838709678)","(101.0, 170.0, 165.71428571428572)","(51.0, 120.0, 115.0)","(71.0, 160.0, 126.66666666666667)"
11-01-2023 19:45:31.713572,"(7.5, 9.2, 8.466666666666667)","(20.0, 99999, 99990)","(2.2, 2.68, 2.66)","(16.0, 24.0, 21.6)","(2.5, 3.6, 3.5)","(51.0, 120.0, 96.875)","(9.0, 10.0, 9.419354838709678)","(101.0, 170.0, 290.0)","(51.0, 120.0, 115.0)","(71.0, 170.0, 140.0)"
11-01-2023 19:45:33.494240,"(7.5, 9.2, 8.475)","(20.0, 99999, 99990)","(2.2, 2.68, 2.66)","(16.0, 24.0, 21.6)","(2.5, 3.55, 3.463636363636364)","(51.0, 110.0, 95.0)","(9.0, 10.0, 9.272727272727272)","(101.0, 300.0, 451.66666666666663)","(51.0, 120.0, 115.0)","(71.0, 170.0, 140.0)"
11-01-2023 19:45:35.213747,"(7.5, 9.0, 8.475)","(21.0, 99999, 99990)","(2.25, 2.68, 2.6766666666666667)","(16.0, 24.0, 21.6)","(2.6, 3.6, 3.4714285714285715)","(51.0, 100.0, 68.57142857142857)","(8.5, 10.0, 9.272727272727272)","(101.0, 480.0, 315.0)","(51.0, 120.0, 115.0)","(71.0, 170.0, 140.0)"
11-01-2023 19:45:36.941680,"(7.5, 9.0, 8.475)","(21.0, 99999, 99990)","(2.25, 2.68, 2.6766666666666667)","(16.0, 24.0, 21.6)","(2.6, 3.6, 3.4714285714285715)","(51.0, 80.0, 72.72727272727272)","(8.5, 10.0, 9.272727272727272)","(101.0, 480.0, 256.6666666666667)","(51.0, 120.0, 115.0)","(71.0, 170.0, 140.0)"
11-01-2023 19:45:38.602048,"(7.5, 9.0, 8.475)","(21.0, 99999, 99990)","(2.25, 2.68, 2.6766666666666667)","(16.0, 24.0, 21.6)","(2.6, 3.6, 3.4714285714285715)","(51.0, 80.0, 72.72727272727272)","(8.5, 10.0, 9.272727272727272)","(101.0, 470.0, 203.33333333333334)","(51.0, 120.0, 115.0)","(71.0, 170.0, 140.0)"
11-01-2023 19:45:40.150510,"(7.5, 9.0, 8.7)","(21.0, 99999, 99990)","(2.25, 2.68, 2.6766666666666667)","(16.0, 24.0, 21.6)","(2.6, 3.6, 3.4714285714285715)","(41.0, 80.0, 72.72727272727272)","(8.5, 10.0, 9.272727272727272)","(101.0, 470.0, 203.33333333333334)","(51.0, 120.0, 115.0)","(71.0, 170.0, 140.0)"
11-01-2023 19:45:41.748152,"(7.5, 9.0, 8.7)","(21.0, 99999, 99990)","(2.25, 2.68, 2.6766666666666667)","(16.0, 24.0, 21.6)","(2.6, 3.6, 3.4714285714285715)","(41.0, 80.0, 72.72727272727272)","(8.5, 10.0, 9.272727272727272)","(101.0, 470.0, 227.5)","(51.0, 120.0, 115.0)","(71.0, 170.0, 140.0)"
11-01-2023 19:45:43.279216,"(7.5, 9.0, 8.600000000000001)","(21.0, 99999, 99990)","(2.25, 2.68, 2.6766666666666667)","(16.0, 24.0, 21.75)","(2.7, 3.6, 3.4714285714285715)","(41.0, 80.0, 72.72727272727272)","(8.5, 10.0, 9.272727272727272)","(101.0, 460.0, 300.0)","(51.0, 120.0, 115.0)","(71.0, 170.0, 140.0)"
11-01-2023 19:45:44.862352,"(7.5, 8.8, 8.600000000000001)","(21.0, 99999, 99990)","(2.25, 2.68, 2.6766666666666667)","(16.0, 24.0, 24.285714285714285)","(2.7, 3.6, 3.475)","(41.0, 80.0, 72.72727272727272)","(8.5, 10.0, 9.272727272727272)","(101.0, 450.0, 295.0)","(51.0, 120.0, 115.0)","(71.0, 170.0, 140.0)"
11-01-2023 19:45:46.490380,"(7.5, 8.8, 8.600000000000001)","(21.0, 99999, 99990)","(2.25, 2.68, 2.6766666666666667)","(16.0, 26.0, 24.285714285714285)","(2.7, 3.6, 3.475)","(41.0, 80.0, 72.72727272727272)","(8.5, 10.0, 9.272727272727272)","(101.0, 440.0, 295.0)","(51.0, 120.0, 115.0)","(71.0, 170.0, 140.0)"
11-01-2023 19:45:48.060972,"(7.5, 8.8, 8.600000000000001)","(21.0, 99999, 99990)","(2.25, 2.68, 2.6766666666666667)","(16.0, 25.0, 22.5)","(2.7, 3.6, 3.525)","(41.0, 80.0, 70.9090909090909)","(8.5, 10.0, 9.420689655172414)","(101.0, 440.0, 222.5)","(51.0, 120.0, 115.0)","(71.0, 170.0, 140.0)"
11-01-2023 19:45:49.675623,"(7.5, 8.8, 8.433333333333334)","(21.0, 99999, 99990)","(2.25, 2.68, 2.6766666666666667)","(16.0, 25.0, 21.25)","(2.7, 3.6, 3.583333333333333)","(41.0, 80.0, 65.71428571428572)","(8.5, 10.0, 9.282758620689654)","(101.0, 440.0, 290.0)","(51.0, 120.0, 115.0)","(71.0, 170.0, 140.0)"
11-01-2023 19:45:51.216783,"(7.5, 8.8, 8.257142857142856)","(21.0, 99999, 99990)","(2.25, 2.68, 2.6766666666666667)","(16.0, 25.0, 22.0)","(2.7, 3.65, 3.625)","(41.0, 80.0, 62.0)","(8.5, 10.0, 9.296)","(101.0, 430.0, 285.0)","(51.0, 140.0, 118.33333333333333)","(71.0, 170.0, 140.0)"
11-01-2023 19:45:52.935789,"(7.5, 8.6, 7.847368421052631)","(21.0, 99999, 99990)","(2.25, 2.68, 2.6766666666666667)","(16.0, 24.0, 22.0)","(2.7, 3.85, 3.6928571428571426)","(41.0, 80.0, 55.625)","(8.5, 10.0, 9.296)","(101.0, 420.0, 195.0)","(51.0, 160.0, 145.0)","(71.0, 170.0, 140.0)"
11-01-2023 19:45:54.629940,"(7.5, 8.0, 8.314285714285715)","(21.0, 99999, 99990)","(2.25, 2.68, 2.6766666666666667)","(16.0, 24.0, 21.0)","(2.7, 3.85, 3.7125000000000004)","(41.0, 75.0, 55.14285714285714)","(8.5, 10.0, 9.654545454545454)","(101.0, 420.0, 280.0)","(51.0, 160.0, 145.0)","(71.0, 170.0, 140.0)"
11-01-2023 19:45:56.276208,"(7.5, 8.4, 7.8769230769230765)","(21.0, 99999, 99990)","(2.25, 2.68, 2.62)","(16.0, 24.0, 21.0)","(2.7, 3.85, 3.9000000000000004)","(41.0, 70.0, 55.45454545454545)","(8.5, 10.0, 9.648)","(101.0, 410.0, 178.88888888888889)","(51.0, 160.0, 145.0)","(71.0, 170.0, 140.0)"
11-01-2023 19:45:57.959434,"(7.5, 8.0, 7.9372549019607845)","(21.0, 99999, 99990)","(2.25, 2.68, 2.62)","(16.0, 23.0, 20.75)","(2.7, 3.95, 3.9000000000000004)","(41.0, 65.0, 56.6)","(8.5, 10.0, 9.648)","(101.0, 410.0, 191.66666666666666)","(51.0, 160.0, 130.0)","(71.0, 170.0, 140.0)"
11-01-2023 19:45:59.545705,"(7.5, 8.0, 7.808)","(21.0, 99999, 99990)","(2.25, 2.68, 2.62)","(14.0, 23.0, 20.75)","(2.7, 3.95, 3.9000000000000004)","(41.0, 65.0, 56.6)","(8.5, 10.0, 9.533333333333333)","(101.0, 400.0, 173.0)","(51.0, 160.0, 130.0)","(71.0, 170.0, 140.0)"
11-01-2023 19:46:01.374976,"(7.5, 8.0, 7.847619047619047)","(21.0, 99999, 99990)","(2.25, 2.68, 2.62)","(14.0, 23.0, 20.75)","(2.7, 3.95, 3.9000000000000004)","(41.0, 65.0, 56.6)","(8.5, 9.6, 9.533333333333333)","(101.0, 380.0, 260.0)","(51.0, 150.0, 130.0)","(71.0, 170.0, 140.0)"
11-01-2023 19:46:03.435764,"(7.5, 8.0, 7.786666666666666)","(21.0, 99999, 99990)","(2.25, 2.68, 2.586829268292683)","(14.0, 23.0, 19.85)","(2.7, 3.95, 3.83)","(41.0, 65.0, 57.36363636363636)","(8.5, 9.6, 9.533333333333333)","(101.0, 360.0, 290.9090909090909)","(51.0, 150.0, 130.0)","(71.0, 170.0, 140.0)"
11-01-2023 19:46:05.148748,"(7.5, 8.0, 7.786666666666666)","(21.0, 99999, 99990)","(2.25, 2.66, 2.578139534883721)","(15.0, 23.0, 19.85)","(2.7, 3.95, 3.908333333333333)","(41.0, 65.0, 58.7)","(8.5, 9.6, 9.533333333333333)","(101.0, 360.0, 285.7142857142857)","(51.0, 150.0, 130.0)","(71.0, 170.0, 140.0)"
11-01-2023 19:46:06.876842,"(7.5, 8.0, 7.786666666666666)","(21.0, 99999, 99990)","(2.25, 2.62, 2.567222222222222)","(15.0, 23.0, 19.85)","(2.8, 3.95, 3.908333333333333)","(41.0, 65.0, 58.7)","(8.5, 9.6, 9.533333333333333)","(101.0, 350.0, 287.6923076923077)","(51.0, 160.0, 145.0)","(71.0, 170.0, 140.0)"
11-01-2023 19:46:08.570101,"(7.5, 8.0, 7.786666666666666)","(21.0, 99999, 99990)","(2.25, 2.6, 2.566060606060606)","(15.0, 23.0, 19.88888888888889)","(2.8, 3.95, 3.908333333333333)","(41.0, 65.0, 58.7)","(8.5, 9.6, 9.533333333333333)","(101.0, 340.0, 272.8571428571429)","(51.0, 160.0, 145.0)","(71.0, 170.0, 140.0)"
11-01-2023 19:46:10.285248,"(7.5, 8.0, 7.889655172413793)","(21.0, 99999, 99990)","(2.25, 2.6, 2.4858823529411764)","(15.0, 23.0, 20.083333333333332)","(2.8, 3.95, 3.936842105263158)","(41.0, 65.0, 56.8)","(8.5, 9.6, 9.533333333333333)","(101.0, 330.0, 292.72727272727275)","(51.0, 160.0, 130.0)","(71.0, 170.0, 140.0)"
11-01-2023 19:46:11.989161,"(7.5, 8.0, 7.786666666666666)","(21.0, 99999, 99990)","(2.25, 2.5, 2.4776)","(15.0, 23.0, 23.4)","(2.8, 3.95, 3.9470588235294115)","(41.0, 60.0, 58.0)","(8.5, 9.6, 9.533333333333333)","(101.0, 320.0, 292.72727272727275)","(51.0, 150.0, 125.0)","(71.0, 170.0, 140.0)"
11-01-2023 19:46:13.610796,"(7.5, 8.0, 8.1)","(21.0, 99999, 99990)","(2.25, 2.5, 2.463939393939394)","(15.0, 26.0, 24.45)","(2.8, 4.1, 4.011111111111111)","(41.0, 60.0, 60.69230769230769)","(8.5, 9.6, 9.533333333333333)","(101.0, 320.0, 292.72727272727275)","(51.0, 150.0, 104.5)","(71.0, 170.0, 140.0)"
11-01-2023 19:46:15.225681,"(7.0, 8.2, 8.259574468085107)","(21.0, 99999, 99990)","(2.25, 2.52, 2.472)","(15.0, 25.0, 22.105263157894736)","(2.8, 4.1, 4.01875)","(41.0, 75.0, 60.69230769230769)","(8.5, 9.6, 9.533333333333333)","(101.0, 320.0, 292.72727272727275)","(51.0, 150.0, 107.0)","(71.0, 170.0, 140.0)"
11-01-2023 19:46:16.939098,"(7.0, 8.4, 8.2)","(21.0, 99999, 99990)","(2.25, 2.5, 2.4483870967741934)","(15.0, 25.0, 21.666666666666668)","(2.8, 4.1, 4.072727272727272)","(41.0, 75.0, 60.69230769230769)","(8.5, 9.6, 9.436363636363637)","(101.0, 320.0, 226.66666666666666)","(51.0, 140.0, 107.0)","(71.0, 170.0, 140.0)"
11-01-2023 19:46:18.634595,"(7.0, 8.4, 8.2)","(21.0, 99999, 99990)","(2.2, 2.5, 2.4272727272727272)","(15.0, 25.0, 22.5)","(2.8, 4.1, 4.08)","(41.0, 75.0, 60.69230769230769)","(8.5, 9.6, 9.272727272727272)","(101.0, 320.0, 245.0)","(51.0, 140.0, 107.0)","(71.0, 170.0, 140.0)"
11-01-2023 19:46:20.464544,"(7.0, 8.4, 8.2)","(21.0, 99999, 99990)","(2.2, 2.5, 2.444186046511628)","(15.0, 25.0, 22.22222222222222)","(2.8, 4.1, 4.08)","(41.0, 75.0, 60.69230769230769)","(8.5, 9.6, 9.272727272727272)","(101.0, 310.0, 223.33333333333334)","(51.0, 140.0, 98.75)","(71.0, 170.0, 130.0)"
11-01-2023 19:46:22.379563,"(7.0, 8.4, 8.2)","(21.0, 99999, 99990)","(2.15, 2.5, 2.458823529411765)","(15.0, 25.0, 22.22222222222222)","(2.8, 4.1, 4.088)","(41.0, 75.0, 57.0)","(8.5, 9.6, 9.445714285714285)","(101.0, 310.0, 206.0)","(51.0, 140.0, 98.75)","(71.0, 160.0, 150.0)"
11-01-2023 19:46:24.171641,"(7.0, 8.4, 8.2)","(21.0, 99999, 99990)","(2.15, 2.5, 2.457333333333333)","(15.0, 25.0, 22.4)","(2.8, 4.1, 4.1850000000000005)","(41.0, 75.0, 59.0)","(8.5, 9.6, 9.39)","(101.0, 310.0, 220.0)","(51.0, 140.0, 98.18181818181819)","(71.0, 160.0, 122.5)"
11-01-2023 19:46:25.957483,"(7.0, 8.4, 8.22857142857143)","(21.0, 99999, 99990)","(2.15, 2.5, 2.4984905660377357)","(15.0, 23.0, 22.6)","(2.8, 4.2, 4.1947368421052635)","(41.0, 70.0, 59.0)","(8.5, 9.6, 9.410526315789474)","(101.0, 300.0, 220.0)","(51.0, 120.0, 96.0)","(71.0, 160.0, 122.5)"
11-01-2023 19:46:27.621823,"(7.0, 8.4, 8.2)","(21.0, 99999, 99990)","(2.15, 2.5, 2.4957894736842103)","(15.0, 23.0, 22.88888888888889)","(2.8, 4.2, 4.174468085106383)","(41.0, 70.0, 63.400000000000006)","(8.5, 9.6, 9.410526315789474)","(101.0, 300.0, 220.0)","(51.0, 120.0, 100.0)","(71.0, 160.0, 122.5)"
11-01-2023 19:46:29.498010,"(7.0, 8.4, 7.824999999999999)","(21.0, 99999, 99990)","(2.15, 2.5, 2.4975757575757576)","(15.0, 24.0, 22.88888888888889)","(2.8, 4.2, 4.174468085106383)","(41.0, 70.0, 63.400000000000006)","(8.5, 9.6, 9.39)","(101.0, 300.0, 278.33333333333337)","(51.0, 120.0, 100.0)","(71.0, 160.0, 122.5)"
11-01-2023 19:46:31.182700,"(7.0, 8.2, 7.663157894736842)","(21.0, 99999, 99990)","(2.15, 2.5, 2.4890909090909092)","(15.0, 24.0, 22.5)","(2.9, 4.2, 4.272093023255814)","(41.0, 70.0, 63.400000000000006)","(8.5, 9.6, 9.39)","(101.0, 300.0, 200.0)","(51.0, 120.0, 100.0)","(71.0, 160.0, 122.5)"
11-01-2023 19:46:32.899724,"(7.0, 8.0, 6.8933333333333335)","(21.0, 99999, 99990)","(2.15, 2.52, 2.5184905660377357)","(15.0, 23.0, 21.5)","(2.9, 4.3, 4.302702702702703)","(41.0, 70.0, 64.0)","(8.5, 9.6, 9.355555555555554)","(101.0, 300.0, 213.33333333333334)","(51.0, 120.0, 100.0)","(71.0, 160.0, 122.5)"
11-01-2023 19:46:34.538574,"(7.0, 7.4, 6.890322580645162)","(21.0, 99999, 99990)","(2.15, 2.54, 2.5412903225806454)","(15.0, 24.0, 22.833333333333332)","(2.9, 4.4, 3.9113207547169813)","(41.0, 70.0, 64.0)","(8.5, 9.6, 9.433333333333334)","(101.0, 280.0, 196.66666666666666)","(51.0, 120.0, 100.0)","(71.0, 160.0, 122.5)"
11-01-2023 19:46:36.195316,"(7.0, 7.2, 6.871698113207547)","(21.0, 99999, 99990)","(2.15, 2.58, 2.560246913580247)","(15.0, 23.0, 22.857142857142858)","(2.9, 4.0, 3.9153846153846152)","(41.0, 70.0, 58.57142857142857)","(8.5, 9.6, 9.775)","(101.0, 280.0, 225.0)","(51.0, 120.0, 102.85714285714286)","(71.0, 160.0, 140.0)"
11-01-2023 19:46:37.854269,"(7.0, 7.0, 6.8769230769230765)","(21.0, 99999, 99990)","(2.15, 2.58, 2.54320987654321)","(15.0, 25.0, 24.4)","(2.9, 4.0, 3.9153846153846152)","(41.0, 80.0, 66.66666666666667)","(8.5, 10.0, 9.775)","(101.0, 270.0, 225.0)","(51.0, 120.0, 102.85714285714286)","(71.0, 170.0, 140.0)"
11-01-2023 19:46:39.600244,"(7.0, 7.0, 6.886956521739131)","(21.0, 99999, 99990)","(2.15, 2.56, 2.4454545454545453)","(15.0, 25.0, 24.823529411764707)","(2.9, 4.0, 3.9239130434782608)","(41.0, 80.0, 74.11764705882354)","(8.5, 10.0, 9.797222222222222)","(101.0, 270.0, 225.0)","(51.0, 120.0, 102.85714285714286)","(71.0, 170.0, 140.0)"
11-01-2023 19:46:41.500470,"(7.0, 7.0, 6.856)","(21.0, 99999, 99990)","(2.15, 2.5, 2.4156756756756756)","(15.0, 26.0, 25.57142857142857)","(2.9, 4.0, 4.283870967741936)","(41.0, 80.0, 71.42857142857143)","(8.5, 10.5, 9.64090909090909)","(101.0, 270.0, 210.0)","(51.0, 110.0, 97.5)","(71.0, 170.0, 140.0)"
11-01-2023 19:46:43.143501,"(6.5, 7.0, 6.85625)","(21.0, 99999, 99990)","(2.15, 2.44, 2.322758620689655)","(16.0, 26.0, 25.76923076923077)","(2.9, 4.4, 4.28)","(41.0, 80.0, 74.54545454545455)","(8.5, 10.5, 9.7)","(101.0, 270.0, 210.0)","(51.0, 110.0, 97.5)","(71.0, 170.0, 140.0)"
11-01-2023 19:46:44.911763,"(6.5, 7.0, 7.36)","(21.0, 99999, 99990)","(2.15, 2.34, 2.357209302325581)","(16.0, 26.0, 25.727272727272727)","(2.9, 4.4, 4.111428571428571)","(41.0, 80.0, 74.54545454545455)","(8.5, 10.0, 9.683333333333334)","(101.0, 270.0, 210.0)","(51.0, 110.0, 97.5)","(71.0, 170.0, 140.0)"
11-01-2023 19:46:46.544334,"(6.5, 7.4, 6.929411764705883)","(21.0, 99999, 99990)","(2.15, 2.36, 2.373076923076923)","(16.0, 26.0, 26.307692307692307)","(2.9, 4.3, 4.1875)","(41.0, 80.0, 74.54545454545455)","(8.5, 10.0, 9.621739130434783)","(101.0, 270.0, 251.8181818181818)","(51.0, 110.0, 91.25)","(71.0, 170.0, 140.0)"
11-01-2023 19:46:48.252644,"(6.5, 7.4, 7.0181818181818185)","(21.0, 99999, 99990)","(2.15, 2.38, 2.3654545454545453)","(16.0, 27.0, 26.333333333333332)","(2.9, 4.3, 4.142857142857142)","(41.0, 80.0, 74.54545454545455)","(8.5, 10.0, 9.565)","(101.0, 270.0, 202.5)","(51.0, 110.0, 89.16666666666667)","(71.0, 170.0, 140.0)"
11-01-2023 19:46:49.798952,"(6.5, 7.4, 6.928571428571429)","(21.0, 99999, 99990)","(2.15, 2.38, 2.3668085106382977)","(16.0, 28.0, 26.846153846153847)","(2.9, 4.3, 4.142857142857142)","(41.0, 80.0, 74.54545454545455)","(8.5, 10.0, 9.746153846153847)","(101.0, 270.0, 230.0)","(51.0, 110.0, 89.16666666666667)","(71.0, 170.0, 140.0)"
11-01-2023 19:46:51.386697,"(6.5, 7.4, 7.144)","(21.0, 99999, 99990)","(2.15, 2.38, 2.392)","(16.0, 28.0, 26.636363636363637)","(2.9, 4.3, 4.142857142857142)","(41.0, 80.0, 72.5)","(8.5, 10.0, 9.468181818181819)","(101.0, 260.0, 208.33333333333334)","(51.0, 110.0, 89.16666666666667)","(71.0, 170.0, 140.0)"
11-01-2023 19:46:53.008626,"(6.5, 7.4, 7.644444444444444)","(21.0, 99999, 99990)","(2.15, 2.48, 2.4553846153846153)","(16.0, 28.0, 24.357142857142858)","(2.9, 4.3, 4.025)","(41.0, 80.0, 61.25)","(8.5, 10.0, 9.565957446808511)","(101.0, 250.0, 200.0)","(51.0, 110.0, 89.16666666666667)","(71.0, 170.0, 122.0)"
11-01-2023 19:46:54.599772,"(6.5, 7.8, 7.345454545454546)","(21.0, 99999, 99990)","(2.15, 2.48, 2.458378378378378)","(16.0, 25.0, 23.26086956521739)","(2.9, 4.3, 4.10625)","(41.0, 65.0, 61.785714285714285)","(8.5, 10.0, 9.523529411764706)","(101.0, 250.0, 198.33333333333334)","(51.0, 110.0, 89.16666666666667)","(71.0, 170.0, 190.0)"
11-01-2023 19:46:56.267846,"(6.5, 7.4, 7.453333333333333)","(21.0, 99999, 99990)","(2.15, 2.48, 2.4853658536585366)","(17.0, 25.0, 21.041666666666668)","(2.9, 4.2, 4.0888888888888895)","(41.0, 65.0, 61.785714285714285)","(8.5, 10.0, 9.616901408450705)","(101.0, 240.0, 198.33333333333334)","(51.0, 110.0, 89.16666666666667)","(71.0, 210.0, 170.0)"
11-01-2023 19:46:57.911581,"(6.5, 7.6, 7.4879999999999995)","(21.0, 99999, 99990)","(2.15, 2.5, 2.46)","(17.0, 25.0, 22.0)","(2.9, 4.2, 4.132692307692308)","(41.0, 65.0, 61.0)","(8.5, 10.0, 9.523529411764706)","(101.0, 240.0, 202.5)","(51.0, 110.0, 89.16666666666667)","(71.0, 210.0, 166.25)"
11-01-2023 19:46:59.543622,"(6.0, 7.6, 7.39047619047619)","(21.0, 99999, 99990)","(2.1, 2.52, 2.4709090909090907)","(19.0, 24.0, 23.2)","(3.0, 4.2, 4.081944444444445)","(41.0, 65.0, 61.0)","(7.5, 10.0, 9.614285714285714)","(101.0, 240.0, 202.5)","(51.0, 110.0, 89.16666666666667)","(81.0, 210.0, 171.11111111111111)"
11-01-2023 19:47:01.255376,"(6.0, 7.6, 7.38)","(21.0, 99999, 99990)","(2.1, 2.52, 2.473846153846154)","(19.0, 24.0, 22.5)","(3.0, 4.2, 4.140000000000001)","(41.0, 65.0, 61.0)","(7.5, 10.0, 9.653333333333334)","(101.0, 240.0, 202.5)","(51.0, 110.0, 89.16666666666667)","(81.0, 210.0, 166.25)"
11-01-2023 19:47:02.964027,"(6.0, 7.6, 7.75)","(21.0, 99999, 99990)","(2.1, 2.52, 2.3375)","(17.0, 24.0, 22.357142857142858)","(3.0, 4.2, 4.136363636363636)","(41.0, 65.0, 61.15384615384615)","(7.5, 10.0, 9.807692307692308)","(101.0, 240.0, 207.5)","(51.0, 110.0, 103.33333333333333)","(81.0, 210.0, 197.5)"
11-01-2023 19:47:04.682657,"(6.0, 7.8, 7.475862068965517)","(21.0, 99999, 99990)","(2.1, 2.34, 2.4295999999999998)","(17.0, 23.0, 21.5)","(3.0, 4.2, 4.1625000000000005)","(41.0, 65.0, 61.15384615384615)","(7.5, 10.0, 10.172727272727272)","(101.0, 260.0, 255.71428571428572)","(51.0, 140.0, 100.0)","(81.0, 220.0, 175.0)"
11-01-2023 19:47:06.484295,"(6.0, 7.6, 7.516666666666667)","(26.0, 99999, 99990)","(2.1, 2.48, 2.352)","(17.0, 23.0, 21.666666666666668)","(3.0, 4.2, 4.15)","(51.0, 65.0, 61.2)","(7.5, 10.5, 10.23)","(101.0, 270.0, 242.0)","(51.0, 130.0, 124.28571428571428)","(91.0, 220.0, 180.0)"
11-01-2023 19:47:08.199835,"(6.0, 7.6, 7.516666666666667)","(26.0, 99999, 99990)","(2.1, 2.48, 2.3624)","(17.0, 23.0, 21.666666666666668)","(3.0, 4.3, 4.060526315789474)","(51.0, 65.0, 61.2)","(7.5, 10.5, 9.870000000000001)","(101.0, 290.0, 260.0)","(51.0, 150.0, 123.33333333333333)","(91.0, 220.0, 180.0)"
11-01-2023 19:47:09.885493,"(6.0, 7.6, 7.342857142857143)","(26.0, 99999, 99990)","(2.1, 2.48, 2.4242857142857144)","(17.0, 23.0, 21.666666666666668)","(3.0, 4.3, 4.1)","(51.0, 65.0, 61.2)","(7.5, 10.5, 9.88)","(101.0, 320.0, 278.0)","(51.0, 120.0, 115.0)","(91.0, 220.0, 180.0)"
11-01-2023 19:47:12.012713,"(6.0, 7.4, 7.4)","(26.0, 99999, 99990)","(2.1, 2.48, 2.3269767441860463)","(17.0, 24.0, 23.57142857142857)","(3.0, 4.3, 4.177272727272727)","(51.0, 65.0, 61.2)","(7.5, 10.5, 10.0125)","(101.0, 350.0, 278.0)","(51.0, 120.0, 115.0)","(91.0, 220.0, 180.0)"
11-01-2023 19:47:13.806257,"(6.0, 7.6, 7.4)","(26.0, 99999, 99990)","(2.1, 2.38, 2.318762886597938)","(17.0, 24.0, 22.488372093023255)","(3.0, 4.3, 4.228)","(51.0, 65.0, 61.34615384615385)","(7.5, 10.5, 10.033333333333333)","(101.0, 350.0, 279.0909090909091)","(51.0, 120.0, 123.33333333333334)","(91.0, 220.0, 188.0)"
11-01-2023 19:47:15.485462,"(6.0, 7.6, 7.492307692307692)","(26.0, 99999, 99990)","(2.1, 2.36, 2.257142857142857)","(17.0, 25.0, 22.375)","(3.0, 4.3, 4.247058823529412)","(51.0, 65.0, 61.34615384615385)","(7.5, 10.5, 9.842424242424244)","(101.0, 370.0, 332.8571428571429)","(51.0, 140.0, 125.71428571428572)","(91.0, 220.0, 180.0)"
11-01-2023 19:47:17.360341,"(6.0, 8.0, 7.550000000000001)","(26.0, 99999, 99990)","(2.1, 2.3, 2.194545454545455)","(17.0, 25.0, 22.394736842105264)","(3.0, 4.4, 4.3090909090909095)","(51.0, 65.0, 61.4)","(7.5, 10.5, 9.853846153846154)","(101.0, 370.0, 345.0)","(51.0, 150.0, 138.0)","(91.0, 220.0, 185.0)"
11-01-2023 19:47:19.083138,"(6.0, 8.0, 7.550000000000001)","(26.0, 99999, 99990)","(2.1, 2.28, 2.2025)","(17.0, 25.0, 23.647058823529413)","(3.0, 4.5, 4.435714285714286)","(51.0, 65.0, 61.25)","(7.5, 10.5, 9.975000000000001)","(101.0, 370.0, 270.0)","(51.0, 150.0, 138.0)","(91.0, 220.0, 185.0)"
