,Clark,My Boy Charlott,Hosey Sidekick,Factory Flyer,Ripper Reiko,Shaka Big Tonks,Spring Tune,Call Me Kiah
14-12-2022 18:56:54.975381,"(8.0, 10.5, 10.263157894736842)","(6.5, 8.4, 8.213333333333333)","(21.0, 36.0, 32.8)","(5.5, 7.2, 6.92)","(41.0, 65.0, 58.333333333333336)","(12.0, 17.5, 16.576923076923077)","(7.0, 9.6, 9.541176470588235)","(2.1, 2.38, 2.3784)"
14-12-2022 18:56:56.352846,"(8.0, 10.5, 10.263157894736842)","(6.5, 8.4, 8.213333333333333)","(21.0, 36.0, 32.57142857142857)","(5.5, 7.2, 6.888888888888888)","(41.0, 65.0, 61.92307692307692)","(12.0, 17.5, 16.576923076923077)","(7.0, 9.6, 9.578260869565218)","(2.1, 2.38, 2.3784)"
14-12-2022 18:56:57.730422,"(8.0, 10.5, 10.263157894736842)","(6.5, 8.4, 8.213333333333333)","(21.0, 36.0, 32.57142857142857)","(5.5, 7.2, 6.892957746478873)","(41.0, 65.0, 61.92307692307692)","(12.0, 17.5, 16.576923076923077)","(7.0, 9.8, 9.476923076923077)","(2.1, 2.38, 2.3785185185185185)"
14-12-2022 18:56:59.064254,"(8.0, 10.5, 10.178571428571429)","(6.5, 8.4, 8.206896551724139)","(21.0, 36.0, 32.57142857142857)","(5.5, 7.0, 6.892957746478873)","(41.0, 65.0, 61.92307692307692)","(12.0, 17.5, 16.576923076923077)","(7.0, 9.8, 9.483333333333334)","(2.1, 2.38, 2.3785185185185185)"
14-12-2022 18:57:00.514787,"(8.0, 10.5, 10.178571428571429)","(6.5, 8.4, 8.2)","(21.0, 36.0, 32.57142857142857)","(5.5, 7.0, 6.892957746478873)","(41.0, 65.0, 61.92307692307692)","(12.0, 17.5, 17.25)","(7.0, 9.8, 9.469565217391304)","(2.1, 2.38, 2.385)"
14-12-2022 18:57:01.839452,"(8.0, 10.5, 10.263157894736842)","(6.5, 8.4, 8.057142857142857)","(21.0, 36.0, 32.30769230769231)","(5.5, 7.0, 6.875862068965517)","(41.0, 65.0, 61.92307692307692)","(12.0, 17.5, 16.61111111111111)","(7.0, 9.8, 9.587096774193547)","(2.1, 2.4, 2.382173913043478)"
14-12-2022 18:57:03.068570,"(8.0, 10.5, 10.192307692307692)","(6.5, 8.2, 8.057142857142857)","(21.0, 36.0, 32.30769230769231)","(5.5, 7.0, 6.874418604651162)","(41.0, 65.0, 61.666666666666664)","(12.0, 17.5, 16.984375)","(7.0, 9.6, 9.785714285714285)","(2.1, 2.4, 2.376923076923077)"
14-12-2022 18:57:04.341501,"(8.0, 10.5, 10.324324324324325)","(6.5, 8.2, 7.875)","(21.0, 36.0, 32.30769230769231)","(5.5, 7.0, 6.871264367816092)","(41.0, 65.0, 62.5)","(12.0, 17.5, 16.583333333333332)","(7.0, 10.0, 9.775)","(2.1, 2.38, 2.358695652173913)"
14-12-2022 18:57:05.606491,"(8.0, 10.5, 10.31578947368421)","(6.5, 8.0, 7.988888888888888)","(21.0, 36.0, 32.30769230769231)","(5.5, 7.0, 6.8769230769230765)","(41.0, 70.0, 65.26315789473684)","(12.0, 17.5, 16.879310344827587)","(7.0, 10.0, 9.780645161290323)","(2.1, 2.38, 2.3365853658536584)"
14-12-2022 18:57:06.962400,"(8.0, 10.5, 10.473684210526315)","(6.5, 8.2, 7.988888888888888)","(21.0, 36.0, 32.30769230769231)","(5.5, 7.0, 6.8769230769230765)","(41.0, 70.0, 63.57142857142857)","(12.0, 17.5, 16.984375)","(7.0, 10.0, 9.780645161290323)","(2.1, 2.34, 2.3405194805194802)"
14-12-2022 18:57:08.244196,"(8.0, 10.5, 10.478260869565217)","(6.5, 8.2, 8.023255813953488)","(21.0, 36.0, 32.30769230769231)","(5.5, 7.0, 6.8769230769230765)","(41.0, 70.0, 63.57142857142857)","(12.0, 17.5, 16.88888888888889)","(7.0, 10.0, 9.83157894736842)","(2.1, 2.36, 2.340722891566265)"
14-12-2022 18:57:09.486633,"(8.0, 10.5, 10.48076923076923)","(6.5, 8.2, 8.032558139534883)","(21.0, 36.0, 32.30769230769231)","(5.5, 7.0, 6.8769230769230765)","(41.0, 70.0, 63.57142857142857)","(12.0, 17.5, 17.166666666666668)","(7.0, 10.0, 9.905263157894737)","(2.1, 2.36, 2.3354166666666667)"
14-12-2022 18:57:10.832031,"(8.0, 10.5, 10.483333333333333)","(6.5, 8.2, 8.049999999999999)","(21.0, 36.0, 32.30769230769231)","(5.5, 7.0, 6.8769230769230765)","(41.0, 70.0, 62.8)","(12.0, 17.5, 17.166666666666668)","(7.0, 10.0, 9.8875)","(2.1, 2.34, 2.330508474576271)"
14-12-2022 18:57:12.068083,"(8.0, 10.5, 10.482142857142858)","(6.5, 8.4, 8.2)","(21.0, 36.0, 31.684210526315788)","(5.5, 7.0, 6.8769230769230765)","(41.0, 70.0, 61.25)","(12.0, 17.5, 17.392857142857142)","(7.0, 10.0, 9.951515151515151)","(2.1, 2.34, 2.3273076923076923)"
14-12-2022 18:57:13.319456,"(8.0, 10.5, 10.483333333333333)","(6.5, 8.6, 8.34054054054054)","(21.0, 32.0, 31.103448275862068)","(5.5, 7.0, 6.821212121212121)","(41.0, 65.0, 59.0)","(12.0, 17.5, 17.602941176470587)","(7.0, 10.0, 9.941176470588236)","(2.1, 2.34, 2.325135135135135)"
14-12-2022 18:57:14.582777,"(8.0, 10.5, 10.48076923076923)","(6.5, 8.6, 8.422222222222222)","(21.0, 32.0, 30.7)","(5.5, 7.0, 6.889108910891089)","(41.0, 65.0, 57.0)","(12.0, 18.0, 17.5)","(7.0, 10.0, 9.64)","(2.1, 2.34, 2.328955223880597)"
14-12-2022 18:57:15.854035,"(8.0, 10.5, 10.478260869565217)","(6.5, 8.6, 8.422222222222222)","(21.0, 32.0, 30.73170731707317)","(5.5, 7.0, 6.889108910891089)","(41.0, 60.0, 58.125)","(12.0, 18.0, 17.5)","(7.0, 9.8, 9.545454545454547)","(2.1, 2.34, 2.3317647058823527)"
14-12-2022 18:57:17.196385,"(8.0, 10.5, 10.482142857142858)","(6.5, 8.6, 8.418181818181818)","(21.0, 32.0, 30.7)","(5.5, 7.0, 6.889108910891089)","(41.0, 60.0, 57.0)","(12.0, 18.0, 17.44736842105263)","(7.0, 9.8, 9.607407407407408)","(2.1, 2.34, 2.3305263157894736)"
14-12-2022 18:57:18.396566,"(8.0, 10.5, 10.483870967741936)","(6.5, 8.6, 8.418181818181818)","(21.0, 32.0, 30.7)","(5.5, 7.0, 6.889108910891089)","(41.0, 60.0, 57.0)","(12.0, 18.0, 17.44736842105263)","(7.0, 9.8, 9.642857142857144)","(2.1, 2.34, 2.337142857142857)"
14-12-2022 18:57:19.631949,"(8.0, 10.5, 10.483870967741936)","(6.5, 8.6, 8.418181818181818)","(21.0, 32.0, 30.73170731707317)","(5.5, 7.0, 6.821212121212121)","(41.0, 60.0, 58.125)","(12.0, 18.0, 17.38235294117647)","(7.0, 9.8, 9.641509433962264)","(2.1, 2.34, 2.3417857142857144)"
14-12-2022 18:57:20.861903,"(8.0, 10.5, 10.478260869565217)","(6.5, 8.6, 8.418181818181818)","(21.0, 32.0, 30.73170731707317)","(5.5, 7.0, 6.821212121212121)","(41.0, 60.0, 58.75)","(12.0, 18.0, 17.44736842105263)","(7.0, 9.8, 9.655172413793103)","(2.1, 2.36, 2.345373134328358)"
14-12-2022 18:57:22.267861,"(8.0, 10.5, 10.48076923076923)","(6.5, 8.6, 8.418181818181818)","(21.0, 32.0, 30.73170731707317)","(5.5, 7.0, 6.780769230769231)","(41.0, 70.0, 62.391304347826086)","(12.0, 18.0, 17.44736842105263)","(7.0, 9.8, 9.655172413793103)","(2.1, 2.36, 2.3465454545454545)"
14-12-2022 18:57:23.588261,"(8.0, 10.5, 10.483333333333333)","(6.5, 8.6, 8.418181818181818)","(21.0, 32.0, 30.73170731707317)","(5.5, 6.8, 6.780769230769231)","(41.0, 65.0, 62.391304347826086)","(12.0, 18.0, 17.44736842105263)","(7.0, 9.8, 9.655172413793103)","(2.1, 2.36, 2.3465454545454545)"
14-12-2022 18:57:24.944877,"(8.0, 10.5, 10.482142857142858)","(6.5, 8.6, 8.418181818181818)","(21.0, 32.0, 30.73170731707317)","(5.5, 6.8, 6.734285714285714)","(41.0, 60.0, 59.5)","(12.0, 18.0, 17.38235294117647)","(7.0, 9.8, 9.610169491525424)","(2.1, 2.36, 2.3490666666666664)"
14-12-2022 18:57:26.526382,"(8.0, 10.5, 10.482142857142858)","(6.5, 8.6, 8.418181818181818)","(21.0, 32.0, 30.73170731707317)","(5.5, 6.8, 6.734285714285714)","(41.0, 60.0, 59.5)","(12.0, 18.0, 17.44736842105263)","(7.0, 9.8, 9.576190476190476)","(2.1, 2.38, 2.3485)"
14-12-2022 18:57:27.765744,"(8.0, 10.5, 10.48076923076923)","(6.5, 8.6, 8.418181818181818)","(21.0, 32.0, 30.857142857142858)","(5.5, 6.8, 6.734285714285714)","(41.0, 60.0, 59.5)","(12.0, 18.0, 17.44736842105263)","(7.0, 9.6, 9.853846153846154)","(2.1, 2.38, 2.343030303030303)"
14-12-2022 18:57:29.189973,"(8.0, 10.5, 10.478260869565217)","(6.5, 8.6, 8.418181818181818)","(21.0, 32.0, 30.857142857142858)","(5.5, 6.8, 6.725333333333333)","(41.0, 60.0, 59.523809523809526)","(12.0, 17.5, 16.75)","(7.0, 10.0, 9.84375)","(2.1, 2.36, 2.344390243902439)"
14-12-2022 18:57:30.513860,"(8.0, 10.5, 10.482142857142858)","(6.5, 8.6, 8.432558139534883)","(21.0, 32.0, 30.857142857142858)","(5.5, 6.8, 6.731343283582089)","(41.0, 60.0, 59.523809523809526)","(12.0, 17.0, 16.75)","(7.0, 10.0, 9.521739130434783)","(2.1, 2.36, 2.347111111111111)"
14-12-2022 18:57:31.792650,"(8.0, 10.5, 10.483333333333333)","(6.5, 8.6, 8.432558139534883)","(21.0, 32.0, 30.857142857142858)","(5.5, 6.8, 6.781481481481482)","(41.0, 60.0, 59.523809523809526)","(12.0, 17.0, 16.75)","(7.0, 9.8, 9.347826086956522)","(2.1, 2.36, 2.363283582089552)"
14-12-2022 18:57:33.161679,"(8.0, 10.5, 10.484848484848484)","(6.5, 8.6, 8.52258064516129)","(21.0, 32.0, 30.857142857142858)","(5.5, 6.8, 6.848648648648648)","(41.0, 60.0, 59.523809523809526)","(12.0, 17.0, 16.666666666666668)","(7.0, 9.4, 9.3875)","(2.1, 2.38, 2.351914893617021)"
14-12-2022 18:57:34.489783,"(8.0, 11.0, 10.511627906976745)","(6.5, 8.6, 8.517241379310345)","(21.0, 32.0, 30.857142857142858)","(5.5, 7.0, 6.846575342465753)","(41.0, 60.0, 59.5)","(12.0, 17.0, 16.71875)","(7.0, 9.6, 9.416216216216215)","(2.05, 2.38, 2.356216216216216)"
14-12-2022 18:57:35.814551,"(7.5, 11.0, 10.53191489361702)","(6.5, 8.6, 8.517241379310345)","(21.0, 32.0, 30.857142857142858)","(5.5, 7.0, 6.846575342465753)","(31.0, 60.0, 59.33333333333333)","(12.0, 17.0, 16.727272727272727)","(7.5, 9.6, 9.405128205128204)","(2.05, 2.38, 2.3628571428571425)"
14-12-2022 18:57:37.035022,"(7.5, 11.0, 10.576923076923077)","(6.5, 8.6, 8.517241379310345)","(21.0, 32.0, 30.90909090909091)","(5.5, 7.0, 6.852631578947368)","(31.0, 60.0, 59.33333333333333)","(12.0, 17.0, 16.678571428571427)","(7.5, 9.6, 9.376470588235293)","(2.05, 2.38, 2.348780487804878)"
14-12-2022 18:57:38.270161,"(7.5, 11.0, 10.551020408163264)","(6.5, 8.6, 8.517241379310345)","(21.0, 32.0, 30.90909090909091)","(5.5, 7.0, 6.852631578947368)","(31.0, 60.0, 59.33333333333333)","(12.0, 17.0, 16.7)","(7.5, 9.6, 9.388888888888888)","(2.05, 2.38, 2.3642990654205605)"
14-12-2022 18:57:39.500710,"(7.5, 11.0, 10.476190476190476)","(6.5, 8.6, 8.511111111111111)","(21.0, 32.0, 30.875)","(5.5, 7.0, 6.852631578947368)","(31.0, 60.0, 59.33333333333333)","(12.0, 17.0, 16.742857142857144)","(7.5, 9.6, 9.414634146341463)","(2.05, 2.38, 2.3617857142857144)"
14-12-2022 18:57:40.948302,"(7.5, 11.0, 10.511111111111111)","(6.5, 8.6, 8.399999999999999)","(21.0, 32.0, 30.875)","(5.5, 7.0, 6.852631578947368)","(31.0, 60.0, 59.33333333333333)","(12.0, 17.0, 16.72222222222222)","(7.5, 9.6, 9.526315789473683)","(2.05, 2.38, 2.386)"
14-12-2022 18:57:42.214213,"(7.5, 11.0, 10.511111111111111)","(6.5, 8.6, 8.486956521739131)","(21.0, 32.0, 30.933333333333334)","(5.5, 7.0, 6.403389830508474)","(31.0, 60.0, 60.38461538461539)","(12.0, 17.0, 17.11111111111111)","(7.5, 9.6, 9.683720930232559)","(2.05, 2.4, 2.3673015873015872)"
14-12-2022 18:57:43.522503,"(7.5, 11.0, 10.416666666666666)","(6.5, 8.8, 8.911111111111111)","(21.0, 32.0, 30.933333333333334)","(5.5, 6.6, 6.259574468085106)","(31.0, 65.0, 60.5)","(12.0, 17.5, 16.904761904761905)","(7.5, 10.0, 10.095238095238095)","(2.05, 2.38, 2.34188679245283)"
14-12-2022 18:57:44.912230,"(7.5, 11.0, 10.317073170731707)","(6.5, 9.0, 9.13103448275862)","(21.0, 32.0, 31.03030303030303)","(5.5, 6.6, 6.232142857142858)","(31.0, 65.0, 60.5)","(12.0, 17.0, 16.818181818181817)","(7.5, 10.5, 10.24390243902439)","(2.05, 2.36, 2.327027027027027)"
14-12-2022 18:57:46.244051,"(7.5, 11.0, 10.416666666666666)","(6.5, 9.2, 9.144827586206896)","(21.0, 32.0, 31.03030303030303)","(5.5, 6.4, 6.235555555555556)","(31.0, 65.0, 61.470588235294116)","(12.0, 17.0, 16.75)","(7.5, 10.5, 10.171875)","(2.05, 2.34, 2.3228571428571425)"
14-12-2022 18:57:47.581590,"(7.5, 11.0, 10.377777777777778)","(6.5, 9.2, 9.144827586206896)","(21.0, 32.0, 33.0)","(5.5, 6.4, 6.266666666666667)","(31.0, 65.0, 59.0)","(12.0, 17.0, 16.818181818181817)","(7.5, 10.5, 10.290322580645162)","(2.05, 2.34, 2.2919402985074626)"
14-12-2022 18:57:48.694546,"(7.5, 11.0, 10.333333333333334)","(6.5, 9.4, 9.311111111111112)","(21.0, 34.0, 32.76923076923077)","(5.5, 6.4, 6.292307692307692)","(31.0, 65.0, 62.0)","(12.0, 17.0, 16.85185185185185)","(7.5, 10.5, 10.364583333333334)","(2.05, 2.32, 2.2786666666666666)"
14-12-2022 18:57:49.867304,"(7.5, 11.0, 10.44)","(6.5, 9.6, 9.487499999999999)","(21.0, 36.0, 32.76923076923077)","(5.5, 6.4, 6.292307692307692)","(31.0, 65.0, 62.0)","(12.0, 17.0, 16.85185185185185)","(7.5, 10.5, 10.364583333333334)","(2.05, 2.3, 2.2786666666666666)"
14-12-2022 18:57:51.116726,"(7.5, 11.0, 10.428571428571429)","(6.5, 9.6, 9.48)","(21.0, 36.0, 33.6)","(5.5, 6.4, 6.292307692307692)","(31.0, 65.0, 62.77777777777778)","(12.0, 17.0, 16.785714285714285)","(7.5, 10.5, 10.361702127659575)","(2.05, 2.3, 2.28)"
14-12-2022 18:57:52.358720,"(7.5, 11.0, 10.317073170731707)","(6.5, 9.6, 9.5625)","(21.0, 32.0, 30.823529411764707)","(5.5, 6.4, 6.301098901098902)","(31.0, 65.0, 60.588235294117645)","(12.0, 17.0, 16.875)","(7.5, 10.5, 10.409722222222221)","(2.05, 2.3, 2.2706666666666666)"
14-12-2022 18:57:53.593773,"(7.5, 11.0, 10.354166666666666)","(6.5, 9.8, 9.611764705882354)","(21.0, 32.0, 30.651162790697676)","(5.5, 6.6, 6.4021978021978025)","(31.0, 70.0, 60.625)","(12.0, 17.0, 17.375)","(7.5, 10.5, 10.62962962962963)","(2.05, 2.3, 2.316078431372549)"
14-12-2022 18:57:54.765905,"(7.5, 9.6, 9.305263157894736)","(6.5, 9.8, 9.747826086956522)","(21.0, 36.0, 33.0)","(5.5, 6.6, 6.395744680851064)","(31.0, 70.0, 60.625)","(12.0, 17.5, 17.25)","(7.5, 11.0, 10.723684210526315)","(2.05, 2.32, 2.3103614457831325)"
14-12-2022 18:57:55.940939,"(7.5, 9.6, 9.511111111111111)","(6.5, 10.0, 9.62857142857143)","(21.0, 36.0, 33.2)","(5.5, 6.6, 6.390697674418605)","(31.0, 70.0, 59.77272727272727)","(12.0, 17.5, 17.25)","(7.5, 11.0, 10.723684210526315)","(2.05, 2.32, 2.309668874172185)"
14-12-2022 18:57:57.243519,"(7.5, 9.4, 9.338461538461539)","(6.5, 9.8, 9.494545454545454)","(21.0, 34.0, 32.625)","(5.5, 6.6, 6.370833333333334)","(31.0, 70.0, 59.77272727272727)","(12.0, 17.5, 17.45)","(7.5, 11.0, 10.635416666666666)","(2.05, 2.32, 2.3084615384615383)"
14-12-2022 18:57:58.498289,"(7.5, 9.4, 9.155555555555555)","(6.5, 9.8, 9.494545454545454)","(21.0, 34.0, 32.486486486486484)","(5.5, 6.6, 6.370833333333334)","(31.0, 70.0, 59.77272727272727)","(12.0, 17.5, 17.066666666666666)","(7.5, 11.0, 10.635416666666666)","(2.05, 2.32, 2.30125)"
14-12-2022 18:57:59.775790,"(7.5, 9.4, 9.155555555555555)","(7.0, 9.6, 9.586206896551724)","(21.0, 34.0, 32.486486486486484)","(5.5, 6.6, 6.368421052631579)","(31.0, 70.0, 59.77272727272727)","(12.0, 18.0, 17.176470588235293)","(7.5, 11.0, 10.61111111111111)","(2.05, 2.32, 2.304313725490196)"
14-12-2022 18:58:00.982982,"(7.5, 9.4, 9.08358208955224)","(7.0, 9.6, 9.584615384615384)","(21.0, 34.0, 32.44444444444444)","(5.5, 6.6, 6.4021978021978025)","(31.0, 70.0, 59.77272727272727)","(12.0, 18.0, 17.3)","(7.5, 11.0, 10.602272727272727)","(2.05, 2.32, 2.3071186440677964)"
14-12-2022 18:58:02.186112,"(7.5, 9.4, 8.983333333333334)","(7.0, 9.6, 9.467605633802817)","(21.0, 34.0, 30.18181818181818)","(5.5, 6.6, 6.384313725490196)","(31.0, 70.0, 58.46153846153846)","(12.0, 18.0, 17.6)","(7.5, 11.0, 10.627659574468085)","(2.05, 2.32, 2.310188679245283)"
14-12-2022 18:58:03.421412,"(7.5, 9.4, 9.100000000000001)","(7.0, 9.8, 9.56969696969697)","(21.0, 34.0, 30.041666666666668)","(5.5, 6.6, 6.515555555555555)","(31.0, 70.0, 61.666666666666664)","(12.0, 18.0, 16.555555555555557)","(7.5, 11.0, 10.794642857142858)","(2.05, 2.32, 2.2928571428571427)"
14-12-2022 18:58:04.717120,"(7.5, 9.4, 9.08235294117647)","(7.0, 9.6, 9.56969696969697)","(21.0, 34.0, 30.19047619047619)","(5.5, 6.6, 6.492957746478873)","(31.0, 70.0, 61.111111111111114)","(12.0, 17.0, 16.535714285714285)","(7.5, 11.0, 10.794642857142858)","(2.05, 2.3, 2.290804597701149)"
14-12-2022 18:58:06.070662,"(7.5, 9.4, 9.028571428571428)","(7.0, 9.6, 9.443478260869565)","(21.0, 34.0, 30.081632653061224)","(5.5, 6.6, 6.501298701298701)","(31.0, 70.0, 55.4054054054054)","(12.0, 17.0, 16.533333333333335)","(7.5, 11.0, 10.609756097560975)","(2.05, 2.3, 2.2893999999999997)"
14-12-2022 18:58:07.377957,"(7.5, 9.4, 9.028571428571428)","(7.0, 9.6, 9.443478260869565)","(21.0, 34.0, 30.081632653061224)","(5.5, 6.6, 6.501298701298701)","(31.0, 70.0, 55.4054054054054)","(12.0, 17.0, 16.642857142857142)","(7.5, 11.0, 10.567567567567568)","(2.05, 2.3, 2.2821505376344082)"
14-12-2022 18:58:08.753416,"(7.5, 9.4, 9.023931623931624)","(7.0, 9.8, 9.613043478260868)","(21.0, 34.0, 30.081632653061224)","(5.5, 6.6, 6.548)","(31.0, 70.0, 55.4054054054054)","(13.0, 17.0, 16.772727272727273)","(7.5, 11.0, 10.575757575757576)","(2.05, 2.3, 2.2674999999999996)"
14-12-2022 18:58:10.054014,"(7.5, 9.4, 9.023931623931624)","(7.0, 9.8, 9.613043478260868)","(21.0, 34.0, 30.081632653061224)","(5.5, 6.6, 6.548)","(31.0, 70.0, 55.4054054054054)","(13.0, 17.0, 16.772727272727273)","(7.5, 11.0, 10.575757575757576)","(2.05, 2.28, 2.2674999999999996)"
14-12-2022 18:58:11.304219,"(7.5, 9.4, 9.103703703703705)","(7.0, 9.8, 9.487272727272728)","(21.0, 34.0, 30.63157894736842)","(5.5, 6.8, 6.702564102564102)","(31.0, 70.0, 55.4054054054054)","(13.0, 17.0, 16.772727272727273)","(7.5, 11.0, 10.631578947368421)","(2.05, 2.28, 2.272222222222222)"
14-12-2022 18:58:12.550858,"(7.5, 9.4, 9.103703703703705)","(7.0, 9.8, 9.487272727272728)","(21.0, 34.0, 30.75)","(5.5, 6.8, 6.677419354838709)","(31.0, 65.0, 58.333333333333336)","(13.0, 17.0, 16.772727272727273)","(7.5, 10.5, 10.491071428571429)","(2.05, 2.28, 2.269879518072289)"
14-12-2022 18:58:13.832319,"(7.5, 9.6, 9.568)","(7.0, 10.0, 9.857142857142858)","(21.0, 32.0, 31.217391304347828)","(5.5, 6.8, 6.79344262295082)","(31.0, 65.0, 57.5)","(13.0, 17.0, 16.736842105263158)","(7.5, 11.0, 10.688172043010752)","(2.05, 2.26, 2.258)"
14-12-2022 18:58:15.110746,"(7.5, 9.8, 9.7125)","(7.0, 10.0, 9.9)","(21.0, 32.0, 31.09090909090909)","(5.5, 6.8, 6.796666666666667)","(31.0, 60.0, 58.16949152542373)","(13.0, 17.0, 16.711111111111112)","(7.5, 11.0, 10.707070707070708)","(2.05, 2.3, 2.261590909090909)"
14-12-2022 18:58:16.449940,"(7.5, 9.8, 9.706666666666667)","(7.0, 10.0, 9.902439024390244)","(21.0, 32.0, 31.09090909090909)","(5.5, 6.8, 6.796666666666667)","(31.0, 60.0, 58.16949152542373)","(13.0, 17.0, 16.711111111111112)","(7.5, 11.0, 10.707070707070708)","(2.05, 2.28, 2.238888888888889)"
14-12-2022 18:58:17.803227,"(7.5, 9.8, 9.706666666666667)","(7.0, 10.5, 9.902439024390244)","(21.0, 32.0, 31.130434782608695)","(5.5, 6.8, 6.796666666666667)","(31.0, 60.0, 58.16949152542373)","(13.0, 17.0, 16.641025641025642)","(7.5, 11.0, 10.688172043010752)","(2.05, 2.24, 2.2430136986301368)"
14-12-2022 18:58:19.138814,"(7.5, 9.8, 9.73)","(7.0, 10.5, 10.01875)","(21.0, 32.0, 31.444444444444443)","(5.5, 6.8, 6.796666666666667)","(31.0, 60.0, 58.07142857142857)","(13.0, 17.0, 16.641025641025642)","(7.5, 11.0, 10.699186991869919)","(2.05, 2.26, 2.232673267326733)"
14-12-2022 18:58:20.395162,"(7.5, 10.0, 9.73)","(7.0, 10.5, 10.01875)","(21.0, 32.0, 31.444444444444443)","(5.5, 6.8, 6.796666666666667)","(31.0, 60.0, 58.07142857142857)","(13.0, 17.0, 16.72222222222222)","(7.5, 11.0, 10.534883720930232)","(2.05, 2.26, 2.2399999999999998)"
14-12-2022 18:58:21.740182,"(7.5, 10.0, 9.8125)","(7.0, 10.5, 10.416666666666666)","(21.0, 32.0, 31.444444444444443)","(5.5, 6.8, 6.8566666666666665)","(31.0, 60.0, 58.22950819672131)","(13.0, 17.0, 16.80952380952381)","(7.5, 11.0, 10.316666666666666)","(2.05, 2.26, 2.2114583333333333)"
14-12-2022 18:58:23.037457,"(7.5, 10.0, 9.806060606060607)","(7.0, 10.5, 10.416666666666666)","(21.0, 32.0, 30.666666666666668)","(5.5, 7.0, 6.869090909090909)","(31.0, 60.0, 60.38461538461539)","(13.0, 17.0, 16.82608695652174)","(7.5, 10.5, 10.231707317073171)","(2.05, 2.24, 2.2103773584905664)"
14-12-2022 18:58:24.310028,"(7.5, 10.0, 9.74468085106383)","(7.0, 10.5, 10.416666666666666)","(21.0, 32.0, 30.9)","(5.5, 7.0, 6.869090909090909)","(31.0, 65.0, 60.38461538461539)","(13.0, 17.0, 16.73170731707317)","(7.5, 10.5, 10.194444444444445)","(2.05, 2.24, 2.2093069306930695)"
14-12-2022 18:58:25.660369,"(7.5, 10.0, 9.649230769230769)","(7.0, 10.5, 10.202702702702704)","(21.0, 32.0, 31.166666666666668)","(5.5, 7.0, 6.898461538461539)","(31.0, 65.0, 60.38461538461539)","(13.0, 17.5, 17.015384615384615)","(7.5, 10.5, 10.255555555555556)","(2.05, 2.24, 2.215555555555556)"
14-12-2022 18:58:27.010302,"(7.5, 10.0, 9.6)","(7.0, 10.5, 10.202702702702704)","(21.0, 32.0, 31.166666666666668)","(5.5, 7.0, 6.912)","(31.0, 65.0, 60.38461538461539)","(13.0, 17.5, 17.014285714285716)","(7.5, 10.5, 10.357142857142858)","(2.05, 2.22, 2.207666666666667)"
14-12-2022 18:58:28.339452,"(7.5, 10.0, 9.644444444444444)","(7.5, 10.5, 10.202702702702704)","(21.0, 32.0, 31.166666666666668)","(5.5, 7.0, 6.907042253521126)","(31.0, 65.0, 60.38461538461539)","(13.0, 17.5, 17.014285714285716)","(7.5, 10.5, 10.491071428571429)","(1.95, 2.22, 2.199761904761905)"
14-12-2022 18:58:29.634615,"(7.5, 9.8, 9.714285714285715)","(7.5, 10.5, 10.225)","(21.0, 32.0, 31.166666666666668)","(5.5, 7.0, 6.907042253521126)","(31.0, 65.0, 63.125)","(13.0, 17.5, 17.014285714285716)","(7.5, 10.5, 10.491803278688524)","(1.95, 2.22, 2.194690265486726)"
14-12-2022 18:58:30.938741,"(7.5, 9.8, 9.68235294117647)","(7.5, 10.5, 10.231707317073171)","(21.0, 32.0, 31.166666666666668)","(5.5, 7.0, 6.907042253521126)","(31.0, 65.0, 63.125)","(13.0, 17.5, 17.014285714285716)","(7.5, 10.5, 10.491803278688524)","(1.95, 2.2, 2.19699481865285)"
14-12-2022 18:58:32.226574,"(7.5, 9.8, 9.68235294117647)","(7.5, 10.5, 10.21111111111111)","(21.0, 32.0, 31.166666666666668)","(5.5, 7.0, 6.907042253521126)","(31.0, 65.0, 63.125)","(13.0, 17.5, 16.63953488372093)","(7.5, 10.5, 10.427631578947368)","(1.95, 2.22, 2.2486511627906975)"
14-12-2022 18:58:33.522729,"(7.5, 9.8, 9.546938775510204)","(7.5, 10.5, 10.21111111111111)","(21.0, 32.0, 31.166666666666668)","(5.5, 7.0, 6.907042253521126)","(31.0, 65.0, 63.125)","(13.0, 17.5, 16.852941176470587)","(7.5, 10.5, 10.321782178217822)","(1.95, 2.26, 2.2473214285714285)"
14-12-2022 18:58:34.766651,"(7.5, 9.6, 9.540740740740741)","(7.5, 10.5, 10.21111111111111)","(21.0, 32.0, 31.166666666666668)","(5.5, 7.0, 6.8843749999999995)","(31.0, 65.0, 63.125)","(13.0, 17.0, 16.852941176470587)","(7.5, 10.5, 10.321782178217822)","(1.95, 2.26, 2.2473214285714285)"
14-12-2022 18:58:36.071693,"(7.5, 9.8, 9.552380952380952)","(7.5, 10.5, 10.19767441860465)","(21.0, 32.0, 30.869565217391305)","(5.5, 7.0, 6.8707692307692305)","(31.0, 65.0, 63.125)","(13.0, 17.5, 16.63953488372093)","(7.5, 10.5, 10.308510638297872)","(1.95, 2.26, 2.2473214285714285)"
14-12-2022 18:58:37.311774,"(7.5, 9.8, 9.552380952380952)","(7.5, 10.5, 10.19767441860465)","(21.0, 32.0, 31.166666666666668)","(5.5, 7.2, 7.055)","(31.0, 65.0, 63.125)","(13.0, 17.5, 16.833333333333332)","(7.5, 10.5, 10.491525423728813)","(1.95, 2.2, 2.183529411764706)"
