,Paddy Hayze,Capacitor,Striking Stare,Be The Best,Atomic Len,Vibranium,Nomad Road
06-01-2023 13:12:50.823917,"(2.8, 3.8, 3.604)","(16.0, 25.0, 23.095238095238095)","(19.0, 32.0, 29.058823529411764)","(4.4, 5.6, 5.475)","(2.0, 2.36, 2.2637037037037033)","(71.0, 420.0, 223.57142857142856)","(18.0, 38.0, 34.470588235294116)"
06-01-2023 13:12:51.840812,"(2.8, 3.8, 3.604)","(16.0, 25.0, 23.095238095238095)","(19.0, 32.0, 29.058823529411764)","(4.4, 5.6, 5.475)","(2.0, 2.36, 2.2637037037037033)","(71.0, 420.0, 223.57142857142856)","(18.0, 38.0, 34.470588235294116)"
06-01-2023 13:12:52.885861,"(2.8, 3.8, 3.604)","(16.0, 25.0, 23.095238095238095)","(19.0, 32.0, 29.058823529411764)","(4.4, 5.6, 5.511764705882353)","(2.0, 2.36, 2.2637037037037033)","(71.0, 420.0, 223.57142857142856)","(18.0, 38.0, 34.470588235294116)"
06-01-2023 13:12:53.903725,"(2.7, 3.8, 3.604)","(16.0, 25.0, 23.095238095238095)","(19.0, 32.0, 29.058823529411764)","(4.4, 5.6, 5.511764705882353)","(2.0, 2.36, 2.2637037037037033)","(71.0, 420.0, 223.57142857142856)","(18.0, 38.0, 34.470588235294116)"
06-01-2023 13:12:55.046092,"(2.7, 3.8, 3.604)","(16.0, 25.0, 23.095238095238095)","(19.0, 32.0, 29.058823529411764)","(4.4, 5.6, 5.511764705882353)","(2.0, 2.36, 2.2637037037037033)","(71.0, 420.0, 236.66666666666669)","(18.0, 38.0, 34.470588235294116)"
06-01-2023 13:12:56.133081,"(2.7, 3.8, 3.604)","(16.0, 25.0, 23.095238095238095)","(19.0, 32.0, 29.058823529411764)","(4.4, 5.6, 5.511764705882353)","(2.0, 2.36, 2.2637037037037033)","(71.0, 420.0, 200.0)","(18.0, 38.0, 34.470588235294116)"
06-01-2023 13:12:57.251194,"(2.7, 3.8, 3.604)","(16.0, 25.0, 23.095238095238095)","(19.0, 32.0, 29.058823529411764)","(4.4, 5.6, 5.511764705882353)","(2.0, 2.36, 2.2635714285714283)","(71.0, 420.0, 200.0)","(18.0, 38.0, 34.470588235294116)"
06-01-2023 13:12:58.417072,"(2.7, 3.8, 3.604)","(16.0, 25.0, 23.095238095238095)","(19.0, 32.0, 29.058823529411764)","(4.4, 5.8, 6.194495412844037)","(2.0, 2.36, 2.2636363636363637)","(71.0, 420.0, 200.0)","(18.0, 38.0, 34.12903225806451)"
06-01-2023 13:12:59.660641,"(2.7, 3.8, 3.5176470588235293)","(16.0, 25.0, 23.095238095238095)","(19.0, 32.0, 29.058823529411764)","(4.4, 6.2, 6.085)","(2.0, 2.34, 2.19)","(71.0, 420.0, 200.0)","(18.0, 38.0, 34.12903225806451)"
06-01-2023 13:13:00.916453,"(2.7, 3.8, 3.5166666666666666)","(16.0, 25.0, 23.095238095238095)","(19.0, 32.0, 29.058823529411764)","(4.4, 6.4, 6.04375)","(2.0, 2.3, 2.23)","(71.0, 420.0, 200.0)","(18.0, 38.0, 34.12903225806451)"
06-01-2023 13:13:02.003947,"(2.7, 3.8, 3.5166666666666666)","(16.0, 25.0, 23.095238095238095)","(19.0, 32.0, 29.058823529411764)","(4.4, 6.2, 6.152941176470589)","(2.0, 2.28, 2.176)","(71.0, 420.0, 200.0)","(18.0, 38.0, 34.12903225806451)"
06-01-2023 13:13:03.414928,"(2.7, 3.75, 3.480769230769231)","(16.0, 25.0, 23.095238095238095)","(19.0, 32.0, 29.058823529411764)","(4.4, 6.4, 5.885714285714285)","(2.0, 2.24, 2.208)","(71.0, 420.0, 200.0)","(18.0, 38.0, 34.12903225806451)"
06-01-2023 13:13:04.752361,"(2.7, 3.7, 3.475)","(16.0, 25.0, 23.095238095238095)","(19.0, 32.0, 29.142857142857142)","(4.4, 6.4, 6.533333333333333)","(2.0, 2.22, 2.192)","(71.0, 420.0, 200.0)","(18.0, 38.0, 34.12903225806451)"
06-01-2023 13:13:05.855159,"(2.7, 3.7, 3.46)","(16.0, 25.0, 23.095238095238095)","(19.0, 32.0, 29.058823529411764)","(4.4, 6.8, 6.5)","(2.0, 2.2, 2.170666666666667)","(71.0, 420.0, 200.0)","(18.0, 38.0, 34.12903225806451)"
06-01-2023 13:13:06.953194,"(2.7, 3.7, 3.55)","(16.0, 25.0, 23.095238095238095)","(19.0, 32.0, 29.058823529411764)","(4.4, 6.6, 6.5)","(2.0, 2.2, 2.176)","(71.0, 420.0, 200.0)","(18.0, 38.0, 34.12903225806451)"
06-01-2023 13:13:08.117031,"(2.7, 3.7, 3.5625)","(16.0, 25.0, 23.095238095238095)","(19.0, 32.0, 29.058823529411764)","(4.4, 6.6, 6.45)","(2.0, 2.18, 2.168)","(71.0, 420.0, 200.0)","(18.0, 38.0, 34.12903225806451)"
06-01-2023 13:13:09.306458,"(2.7, 3.7, 3.477777777777778)","(16.0, 25.0, 23.095238095238095)","(19.0, 32.0, 29.058823529411764)","(4.4, 6.6, 6.469565217391304)","(2.0, 2.2, 2.1633333333333336)","(71.0, 420.0, 200.0)","(18.0, 38.0, 34.12903225806451)"
06-01-2023 13:13:10.448031,"(2.7, 3.65, 3.4833333333333334)","(16.0, 25.0, 23.095238095238095)","(19.0, 32.0, 29.058823529411764)","(4.4, 6.6, 6.469565217391304)","(2.0, 2.18, 2.1622222222222223)","(71.0, 420.0, 200.0)","(18.0, 38.0, 34.12903225806451)"
06-01-2023 13:13:11.508183,"(2.7, 3.65, 3.5206896551724136)","(16.0, 25.0, 23.095238095238095)","(21.0, 32.0, 29.058823529411764)","(4.4, 6.6, 6.488888888888889)","(1.95, 2.2, 2.1622222222222223)","(91.0, 420.0, 200.0)","(21.0, 38.0, 34.12903225806451)"
06-01-2023 13:13:12.715866,"(2.7, 3.65, 3.4625)","(16.0, 25.0, 23.095238095238095)","(21.0, 32.0, 29.058823529411764)","(4.8, 6.6, 6.42608695652174)","(1.95, 2.2, 2.18)","(91.0, 420.0, 200.0)","(21.0, 38.0, 34.12903225806451)"
06-01-2023 13:13:13.897598,"(2.7, 3.65, 3.4217391304347826)","(16.0, 25.0, 22.575757575757574)","(21.0, 32.0, 29.058823529411764)","(4.8, 6.6, 6.42608695652174)","(1.95, 2.2, 2.2)","(91.0, 420.0, 200.0)","(21.0, 38.0, 34.25)"
06-01-2023 13:13:15.049866,"(2.7, 3.65, 3.4208333333333334)","(16.0, 25.0, 22.575757575757574)","(21.0, 32.0, 29.058823529411764)","(4.8, 6.6, 6.42608695652174)","(1.95, 2.22, 2.2)","(91.0, 420.0, 200.0)","(21.0, 38.0, 34.12903225806451)"
06-01-2023 13:13:16.168619,"(2.7, 3.65, 3.4208333333333334)","(16.0, 25.0, 22.529411764705884)","(21.0, 32.0, 29.058823529411764)","(4.8, 6.6, 6.42608695652174)","(1.95, 2.24, 2.172)","(91.0, 420.0, 200.0)","(21.0, 38.0, 34.12903225806451)"
06-01-2023 13:13:17.297914,"(2.7, 3.65, 3.4208333333333334)","(16.0, 25.0, 22.529411764705884)","(21.0, 32.0, 28.551724137931036)","(4.8, 6.6, 6.42608695652174)","(1.95, 2.24, 2.1752380952380954)","(91.0, 420.0, 200.0)","(21.0, 38.0, 34.12903225806451)"
06-01-2023 13:13:18.450347,"(2.7, 3.55, 3.4899999999999998)","(16.0, 25.0, 22.695652173913043)","(21.0, 32.0, 29.058823529411764)","(4.8, 6.6, 6.300000000000001)","(1.95, 2.24, 2.1833333333333336)","(91.0, 420.0, 200.0)","(21.0, 38.0, 34.12903225806451)"
06-01-2023 13:13:19.582732,"(2.7, 3.55, 3.4899999999999998)","(16.0, 24.0, 22.695652173913043)","(21.0, 32.0, 29.142857142857142)","(4.8, 6.4, 6.300000000000001)","(1.95, 2.24, 2.21)","(91.0, 420.0, 200.0)","(21.0, 38.0, 34.12903225806451)"
06-01-2023 13:13:20.633764,"(2.7, 3.55, 3.4899999999999998)","(16.0, 24.0, 22.695652173913043)","(21.0, 32.0, 29.142857142857142)","(4.8, 6.4, 6.300000000000001)","(1.95, 2.24, 2.224)","(91.0, 420.0, 200.0)","(21.0, 38.0, 35.073170731707314)"
06-01-2023 13:13:21.693626,"(2.7, 3.45, 3.4312500000000004)","(16.0, 24.0, 22.666666666666668)","(21.0, 32.0, 29.058823529411764)","(4.6, 6.4, 6.216666666666667)","(1.95, 2.26, 2.206666666666667)","(91.0, 420.0, 200.0)","(21.0, 38.0, 35.073170731707314)"
06-01-2023 13:13:22.739387,"(2.7, 3.5, 3.4833333333333334)","(16.0, 24.0, 22.181818181818183)","(21.0, 32.0, 29.058823529411764)","(4.6, 6.4, 6.171428571428572)","(1.95, 2.26, 2.23)","(91.0, 420.0, 200.0)","(21.0, 38.0, 35.073170731707314)"
06-01-2023 13:13:23.745682,"(2.7, 3.45, 3.4312500000000004)","(16.0, 24.0, 22.181818181818183)","(21.0, 32.0, 29.058823529411764)","(4.6, 6.4, 6.18)","(1.95, 2.26, 2.23)","(91.0, 420.0, 200.0)","(21.0, 38.0, 35.073170731707314)"
06-01-2023 13:13:24.723381,"(2.7, 3.45, 3.4312500000000004)","(16.0, 24.0, 22.181818181818183)","(21.0, 32.0, 29.058823529411764)","(4.6, 6.4, 6.18)","(1.95, 2.26, 2.2163636363636363)","(91.0, 420.0, 200.0)","(21.0, 38.0, 35.073170731707314)"
06-01-2023 13:13:25.876544,"(2.7, 3.5, 3.4833333333333334)","(16.0, 24.0, 22.181818181818183)","(21.0, 32.0, 29.058823529411764)","(4.6, 6.4, 6.1)","(1.95, 2.26, 2.23)","(91.0, 420.0, 200.0)","(21.0, 38.0, 35.073170731707314)"
06-01-2023 13:13:26.989101,"(2.7, 3.5, 3.4785714285714286)","(16.0, 24.0, 22.181818181818183)","(21.0, 32.0, 29.058823529411764)","(4.6, 6.2, 6.1)","(1.95, 2.26, 2.224)","(91.0, 420.0, 200.0)","(21.0, 38.0, 35.073170731707314)"
06-01-2023 13:13:28.092437,"(2.7, 3.5, 3.4625)","(16.0, 24.0, 22.181818181818183)","(21.0, 32.0, 29.058823529411764)","(4.6, 6.2, 6.1)","(1.95, 2.26, 2.2163636363636363)","(91.0, 420.0, 200.0)","(21.0, 38.0, 35.714285714285715)"
06-01-2023 13:13:29.093785,"(2.7, 3.5, 3.4785714285714286)","(16.0, 24.0, 22.181818181818183)","(21.0, 32.0, 29.058823529411764)","(4.6, 6.2, 6.1)","(1.95, 2.26, 2.224)","(91.0, 420.0, 200.0)","(21.0, 38.0, 35.77777777777778)"
06-01-2023 13:13:30.142633,"(2.7, 3.5, 3.4785714285714286)","(16.0, 24.0, 22.181818181818183)","(21.0, 32.0, 29.058823529411764)","(4.6, 6.2, 6.1)","(1.95, 2.26, 2.2163636363636363)","(91.0, 420.0, 200.0)","(21.0, 38.0, 35.89473684210526)"
06-01-2023 13:13:31.246423,"(2.7, 3.5, 3.4785714285714286)","(16.0, 24.0, 22.181818181818183)","(21.0, 32.0, 29.058823529411764)","(4.6, 6.2, 6.1)","(1.95, 2.26, 2.224)","(91.0, 420.0, 200.0)","(21.0, 38.0, 35.89473684210526)"
06-01-2023 13:13:32.316107,"(2.7, 3.5, 3.4785714285714286)","(16.0, 24.0, 22.181818181818183)","(21.0, 32.0, 29.058823529411764)","(4.6, 6.2, 6.1)","(1.95, 2.26, 2.224)","(91.0, 420.0, 200.0)","(21.0, 38.0, 35.89473684210526)"
06-01-2023 13:13:33.398380,"(2.7, 3.5, 3.4785714285714286)","(16.0, 24.0, 22.181818181818183)","(21.0, 32.0, 29.058823529411764)","(4.6, 6.2, 6.1)","(1.95, 2.26, 2.206666666666667)","(91.0, 420.0, 200.0)","(21.0, 38.0, 35.89473684210526)"
06-01-2023 13:13:34.479196,"(2.7, 3.55, 3.3913793103448278)","(16.0, 24.0, 22.181818181818183)","(21.0, 32.0, 29.058823529411764)","(4.6, 6.2, 6.1)","(1.95, 2.26, 2.215)","(91.0, 420.0, 200.0)","(21.0, 38.0, 35.89473684210526)"
06-01-2023 13:13:35.608578,"(2.7, 3.55, 3.3913793103448278)","(16.0, 24.0, 22.21875)","(21.0, 32.0, 29.12121212121212)","(4.6, 6.2, 6.4)","(1.95, 2.26, 2.23)","(91.0, 420.0, 200.0)","(21.0, 38.0, 35.945945945945944)"
06-01-2023 13:13:36.799355,"(2.7, 3.55, 3.3517241379310345)","(16.0, 24.0, 22.21875)","(21.0, 32.0, 29.12121212121212)","(4.6, 6.8, 6.434782608695652)","(1.95, 2.28, 2.2745454545454544)","(91.0, 420.0, 200.0)","(21.0, 38.0, 35.945945945945944)"
06-01-2023 13:13:37.847492,"(2.7, 3.55, 3.3517241379310345)","(16.0, 24.0, 22.21875)","(21.0, 32.0, 29.12121212121212)","(4.6, 6.8, 6.328571428571429)","(1.95, 2.28, 2.2788235294117647)","(91.0, 420.0, 200.0)","(21.0, 38.0, 35.945945945945944)"
06-01-2023 13:13:38.911428,"(2.7, 3.55, 3.3499999999999996)","(16.0, 24.0, 22.161290322580644)","(21.0, 32.0, 29.12121212121212)","(4.6, 6.4, 6.323076923076924)","(1.95, 2.32, 2.2788235294117647)","(91.0, 420.0, 200.0)","(21.0, 38.0, 35.696969696969695)"
06-01-2023 13:13:40.032296,"(2.7, 3.5, 3.3454545454545452)","(16.0, 24.0, 22.21875)","(21.0, 32.0, 29.12121212121212)","(4.6, 6.4, 6.323076923076924)","(1.95, 2.32, 2.3033333333333332)","(91.0, 420.0, 200.0)","(21.0, 38.0, 36.434782608695656)"
06-01-2023 13:13:41.071610,"(2.7, 3.5, 3.3454545454545452)","(16.0, 24.0, 22.21875)","(21.0, 32.0, 29.12121212121212)","(4.6, 6.4, 6.323076923076924)","(1.95, 2.32, 2.25)","(91.0, 420.0, 200.0)","(21.0, 38.0, 35.130434782608695)"
06-01-2023 13:13:42.077638,"(2.7, 3.45, 3.435714285714286)","(16.0, 24.0, 22.21875)","(21.0, 32.0, 29.12121212121212)","(4.6, 6.4, 6.323076923076924)","(1.95, 2.32, 2.2800000000000002)","(91.0, 420.0, 200.0)","(21.0, 36.0, 35.130434782608695)"
06-01-2023 13:13:43.191542,"(2.7, 3.45, 3.4250000000000003)","(16.0, 24.0, 22.21875)","(21.0, 32.0, 29.12121212121212)","(4.6, 6.4, 6.323076923076924)","(1.95, 2.32, 2.2533333333333334)","(91.0, 420.0, 200.0)","(21.0, 36.0, 35.354838709677416)"
06-01-2023 13:13:44.199664,"(2.7, 3.45, 3.4250000000000003)","(16.0, 24.0, 22.21875)","(21.0, 32.0, 29.12121212121212)","(4.6, 6.4, 6.323076923076924)","(1.95, 2.32, 2.2511111111111113)","(91.0, 420.0, 200.0)","(21.0, 36.0, 35.354838709677416)"
06-01-2023 13:13:45.244673,"(2.7, 3.45, 3.4250000000000003)","(16.0, 24.0, 22.21875)","(21.0, 32.0, 29.12121212121212)","(4.6, 6.8, 6.434782608695652)","(1.95, 2.34, 2.265)","(91.0, 420.0, 200.0)","(21.0, 36.0, 35.354838709677416)"
06-01-2023 13:13:46.189330,"(2.7, 3.45, 3.4250000000000003)","(16.0, 24.0, 22.21875)","(21.0, 32.0, 29.12121212121212)","(4.6, 6.4, 6.323076923076924)","(1.95, 2.34, 2.265)","(91.0, 420.0, 200.0)","(21.0, 36.0, 35.354838709677416)"
06-01-2023 13:13:47.172856,"(2.7, 3.45, 3.4250000000000003)","(16.0, 24.0, 22.21875)","(21.0, 32.0, 29.12121212121212)","(4.6, 6.4, 6.323076923076924)","(1.95, 2.34, 2.28)","(91.0, 420.0, 200.0)","(21.0, 36.0, 35.354838709677416)"
06-01-2023 13:13:48.332636,"(2.7, 3.45, 3.4250000000000003)","(16.0, 24.0, 22.21875)","(21.0, 32.0, 29.12121212121212)","(4.6, 6.4, 6.323076923076924)","(1.95, 2.34, 2.3188235294117647)","(91.0, 420.0, 200.0)","(21.0, 36.0, 35.354838709677416)"
06-01-2023 13:13:49.392906,"(2.7, 3.4, 3.3785714285714286)","(16.0, 24.0, 22.161290322580644)","(21.0, 32.0, 29.12121212121212)","(4.6, 6.4, 6.323076923076924)","(1.95, 2.36, 2.3)","(91.0, 420.0, 200.0)","(21.0, 36.0, 35.354838709677416)"
06-01-2023 13:13:50.526879,"(2.7, 3.4, 3.3785714285714286)","(16.0, 24.0, 22.161290322580644)","(21.0, 32.0, 29.12121212121212)","(4.6, 6.4, 6.323076923076924)","(1.95, 2.36, 2.3)","(91.0, 420.0, 200.0)","(21.0, 36.0, 35.354838709677416)"
06-01-2023 13:13:51.624043,"(2.7, 3.4, 3.3785714285714286)","(16.0, 24.0, 22.161290322580644)","(21.0, 32.0, 29.12121212121212)","(4.6, 6.4, 6.323076923076924)","(1.95, 2.36, 2.3)","(91.0, 420.0, 200.0)","(21.0, 36.0, 35.354838709677416)"
06-01-2023 13:13:52.601392,"(2.7, 3.4, 3.3785714285714286)","(16.0, 24.0, 21.807692307692307)","(21.0, 32.0, 29.12121212121212)","(4.6, 6.4, 6.323076923076924)","(1.95, 2.36, 2.3)","(91.0, 420.0, 200.0)","(21.0, 36.0, 35.354838709677416)"
06-01-2023 13:13:53.666498,"(2.7, 3.4, 3.3785714285714286)","(16.0, 24.0, 22.161290322580644)","(21.0, 32.0, 29.12121212121212)","(4.6, 6.4, 6.323076923076924)","(1.95, 2.36, 2.3)","(91.0, 420.0, 200.0)","(21.0, 36.0, 35.354838709677416)"
06-01-2023 13:13:54.902488,"(2.7, 3.4, 3.3785714285714286)","(16.0, 24.0, 22.161290322580644)","(21.0, 32.0, 29.12121212121212)","(4.6, 6.4, 6.323076923076924)","(1.95, 2.36, 2.3)","(91.0, 420.0, 200.0)","(21.0, 36.0, 35.354838709677416)"
06-01-2023 13:13:56.060903,"(2.7, 3.4, 3.3785714285714286)","(16.0, 24.0, 22.161290322580644)","(21.0, 32.0, 29.12121212121212)","(4.6, 6.4, 6.323076923076924)","(1.95, 2.36, 2.304444444444444)","(91.0, 420.0, 200.0)","(21.0, 36.0, 35.354838709677416)"
06-01-2023 13:13:57.075087,"(2.7, 3.35, 3.33)","(16.0, 24.0, 22.161290322580644)","(21.0, 32.0, 29.12121212121212)","(4.6, 6.4, 6.323076923076924)","(1.95, 2.36, 2.2849999999999997)","(91.0, 420.0, 223.57142857142856)","(21.0, 36.0, 35.354838709677416)"
06-01-2023 13:13:58.127892,"(2.7, 3.3, 3.29)","(16.0, 24.0, 22.161290322580644)","(21.0, 32.0, 29.12121212121212)","(4.6, 6.4, 6.49090909090909)","(1.95, 2.36, 2.306428571428571)","(91.0, 420.0, 200.0)","(21.0, 36.0, 35.354838709677416)"
06-01-2023 13:13:59.382904,"(2.7, 3.3, 3.28)","(16.0, 24.0, 22.161290322580644)","(21.0, 32.0, 29.12121212121212)","(4.6, 6.6, 6.323076923076924)","(1.95, 2.36, 2.2849999999999997)","(91.0, 420.0, 200.0)","(21.0, 36.0, 35.354838709677416)"
06-01-2023 13:14:00.649492,"(2.7, 3.3, 3.28)","(16.0, 24.0, 22.161290322580644)","(21.0, 32.0, 29.12121212121212)","(4.6, 6.4, 6.323076923076924)","(1.95, 2.36, 2.2849999999999997)","(91.0, 420.0, 200.0)","(21.0, 36.0, 35.354838709677416)"
06-01-2023 13:14:01.813090,"(2.7, 3.3, 3.28)","(16.0, 24.0, 22.161290322580644)","(21.0, 32.0, 29.12121212121212)","(4.6, 6.4, 6.323076923076924)","(1.95, 2.36, 2.29)","(91.0, 420.0, 200.0)","(21.0, 36.0, 35.354838709677416)"
06-01-2023 13:14:02.870821,"(2.7, 3.3, 3.28)","(16.0, 24.0, 22.161290322580644)","(21.0, 32.0, 29.12121212121212)","(4.6, 6.4, 6.323076923076924)","(1.95, 2.34, 2.2888888888888888)","(91.0, 420.0, 200.0)","(21.0, 36.0, 35.354838709677416)"
06-01-2023 13:14:04.055100,"(2.7, 3.3, 3.28)","(16.0, 24.0, 22.161290322580644)","(21.0, 32.0, 29.12121212121212)","(4.6, 6.4, 6.323076923076924)","(1.95, 2.36, 2.287272727272727)","(91.0, 420.0, 200.0)","(21.0, 36.0, 35.354838709677416)"
06-01-2023 13:14:05.241767,"(2.7, 3.3, 3.28)","(16.0, 24.0, 22.161290322580644)","(21.0, 32.0, 29.12121212121212)","(4.6, 6.4, 6.328571428571429)","(1.95, 2.36, 2.2849999999999997)","(91.0, 420.0, 200.0)","(21.0, 36.0, 35.354838709677416)"
06-01-2023 13:14:06.319804,"(2.7, 3.3, 3.28)","(16.0, 24.0, 22.161290322580644)","(21.0, 32.0, 29.12121212121212)","(4.6, 6.4, 6.328571428571429)","(1.95, 2.36, 2.284705882352941)","(91.0, 420.0, 200.0)","(21.0, 36.0, 35.354838709677416)"
06-01-2023 13:14:07.320195,"(2.7, 3.3, 3.28)","(16.0, 24.0, 22.161290322580644)","(21.0, 32.0, 29.12121212121212)","(4.6, 6.4, 6.328571428571429)","(1.95, 2.36, 2.3115151515151515)","(91.0, 420.0, 200.0)","(21.0, 36.0, 35.354838709677416)"
06-01-2023 13:14:08.495819,"(2.7, 3.3, 3.28)","(16.0, 24.0, 22.161290322580644)","(21.0, 32.0, 29.12121212121212)","(4.6, 6.8, 6.328571428571429)","(1.95, 2.36, 2.284705882352941)","(91.0, 420.0, 200.0)","(21.0, 36.0, 35.354838709677416)"
06-01-2023 13:14:09.570456,"(2.7, 3.3, 3.28)","(16.0, 24.0, 22.161290322580644)","(21.0, 32.0, 29.12121212121212)","(4.6, 6.4, 6.333333333333334)","(1.95, 2.36, 2.284705882352941)","(91.0, 420.0, 200.0)","(21.0, 36.0, 35.354838709677416)"
06-01-2023 13:14:10.605565,"(2.7, 3.3, 3.28)","(16.0, 24.0, 22.161290322580644)","(21.0, 32.0, 29.12121212121212)","(4.6, 6.4, 6.333333333333334)","(1.95, 2.36, 2.284705882352941)","(91.0, 420.0, 200.0)","(21.0, 36.0, 35.354838709677416)"
06-01-2023 13:14:11.788231,"(2.7, 3.3, 3.2857142857142856)","(16.0, 24.0, 22.21875)","(21.0, 32.0, 29.12121212121212)","(4.6, 6.4, 6.333333333333334)","(1.95, 2.36, 2.324444444444444)","(91.0, 420.0, 200.0)","(21.0, 36.0, 35.354838709677416)"
06-01-2023 13:14:13.134341,"(2.7, 3.35, 3.2818181818181817)","(16.0, 24.0, 22.21875)","(21.0, 32.0, 29.12121212121212)","(4.6, 6.4, 6.333333333333334)","(1.95, 2.36, 2.318974358974359)","(91.0, 420.0, 200.0)","(21.0, 36.0, 35.354838709677416)"
06-01-2023 13:14:14.425859,"(2.7, 3.35, 3.2818181818181817)","(16.0, 24.0, 22.21875)","(21.0, 32.0, 29.12121212121212)","(4.6, 6.4, 6.333333333333334)","(1.95, 2.36, 2.3470967741935485)","(91.0, 420.0, 200.0)","(21.0, 36.0, 35.354838709677416)"
06-01-2023 13:14:15.556410,"(2.7, 3.35, 3.269230769230769)","(16.0, 24.0, 22.21875)","(21.0, 32.0, 29.12121212121212)","(4.6, 6.4, 6.333333333333334)","(1.95, 2.36, 2.341818181818182)","(91.0, 420.0, 200.0)","(21.0, 36.0, 35.354838709677416)"
06-01-2023 13:14:16.765405,"(2.7, 3.35, 3.269230769230769)","(16.0, 24.0, 22.21875)","(21.0, 32.0, 29.12121212121212)","(4.6, 6.4, 6.328571428571429)","(1.95, 2.36, 2.355238095238095)","(91.0, 420.0, 190.83333333333334)","(21.0, 36.0, 35.354838709677416)"
06-01-2023 13:14:17.986814,"(2.7, 3.35, 3.3125)","(16.0, 24.0, 22.21875)","(21.0, 32.0, 29.12121212121212)","(4.6, 6.4, 6.328571428571429)","(1.95, 2.36, 2.344)","(91.0, 420.0, 208.46153846153845)","(21.0, 36.0, 35.354838709677416)"
06-01-2023 13:14:19.075425,"(2.7, 3.35, 3.269230769230769)","(16.0, 24.0, 22.21875)","(21.0, 32.0, 29.12121212121212)","(4.6, 6.4, 6.328571428571429)","(1.95, 2.36, 2.32)","(91.0, 420.0, 330.0)","(21.0, 36.0, 35.354838709677416)"
06-01-2023 13:14:20.095634,"(2.7, 3.35, 3.22)","(16.0, 24.0, 22.21875)","(21.0, 32.0, 29.12121212121212)","(4.6, 6.4, 6.328571428571429)","(1.95, 2.34, 2.297142857142857)","(91.0, 410.0, 290.0)","(21.0, 36.0, 35.354838709677416)"
06-01-2023 13:14:21.217381,"(2.7, 3.35, 3.22)","(16.0, 24.0, 22.21875)","(21.0, 32.0, 29.12121212121212)","(4.6, 6.4, 6.514285714285714)","(1.95, 2.34, 2.312)","(91.0, 410.0, 330.0)","(21.0, 36.0, 35.354838709677416)"
06-01-2023 13:14:22.359321,"(2.7, 3.35, 3.22)","(16.0, 24.0, 22.21875)","(21.0, 32.0, 29.12121212121212)","(4.6, 6.6, 6.3375)","(1.95, 2.36, 2.3499999999999996)","(91.0, 410.0, 280.0)","(21.0, 36.0, 35.354838709677416)"
06-01-2023 13:14:23.538170,"(2.7, 3.3, 3.27)","(16.0, 24.0, 22.21875)","(21.0, 32.0, 29.12121212121212)","(4.6, 6.4, 6.3375)","(1.95, 2.36, 2.35578947368421)","(91.0, 390.0, 280.0)","(21.0, 36.0, 35.354838709677416)"
06-01-2023 13:14:24.637534,"(2.7, 3.3, 3.286363636363636)","(16.0, 24.0, 22.416666666666668)","(21.0, 32.0, 29.12121212121212)","(4.6, 6.4, 6.3375)","(1.95, 2.36, 2.3552941176470585)","(91.0, 390.0, 316.66666666666663)","(21.0, 36.0, 35.354838709677416)"
06-01-2023 13:14:26.032359,"(2.7, 3.35, 3.225)","(16.0, 24.0, 22.21875)","(20.0, 32.0, 29.12121212121212)","(4.8, 6.4, 6.3375)","(1.95, 2.36, 2.3552941176470585)","(91.0, 390.0, 310.0)","(21.0, 36.0, 35.354838709677416)"
06-01-2023 13:14:27.246228,"(2.7, 3.35, 3.25)","(16.0, 24.0, 22.21875)","(20.0, 32.0, 29.12121212121212)","(4.8, 6.4, 6.328571428571429)","(1.95, 2.36, 2.354285714285714)","(91.0, 380.0, 275.0)","(21.0, 36.0, 35.354838709677416)"
06-01-2023 13:14:28.448762,"(2.7, 3.35, 3.25)","(16.0, 24.0, 22.21875)","(20.0, 32.0, 29.12121212121212)","(4.8, 6.4, 6.5)","(1.95, 2.36, 2.3466666666666667)","(91.0, 380.0, 275.0)","(21.0, 36.0, 35.354838709677416)"
06-01-2023 13:14:29.780454,"(2.7, 3.35, 3.25)","(16.0, 24.0, 22.21875)","(20.0, 32.0, 29.12121212121212)","(4.8, 6.6, 6.333333333333334)","(1.95, 2.36, 2.286046511627907)","(91.0, 380.0, 310.0)","(21.0, 36.0, 35.354838709677416)"
06-01-2023 13:14:31.054980,"(2.7, 3.35, 3.331818181818182)","(16.0, 24.0, 22.21875)","(20.0, 32.0, 29.12121212121212)","(4.8, 6.4, 6.45)","(1.95, 2.3, 2.287272727272727)","(91.0, 380.0, 275.0)","(21.0, 36.0, 36.8)"
06-01-2023 13:14:32.361314,"(2.7, 3.35, 3.3000000000000003)","(17.0, 24.0, 22.21875)","(20.0, 32.0, 29.12121212121212)","(5.0, 6.8, 6.525)","(1.95, 2.3, 2.2876470588235294)","(101.0, 380.0, 275.0)","(21.0, 38.0, 36.70967741935484)"
06-01-2023 13:14:33.641315,"(2.7, 3.35, 3.3000000000000003)","(17.0, 24.0, 22.21875)","(20.0, 32.0, 29.12121212121212)","(5.0, 6.8, 6.5)","(1.95, 2.3, 2.2876470588235294)","(101.0, 380.0, 310.0)","(21.0, 38.0, 36.70967741935484)"
