,Dasha Tullamore,Burnt Brother,Phantom Jasper,Stormy Paradise,Sunset Charlie,Kingsbrae Archie,Liar For Hire,Dixie Kath
15-12-2022 13:14:47.384373,"(91.0, 290.0, 262.5)","(31.0, 44.0, 43.65217391304348)","(2.7, 3.45, 3.4364583333333334)","(4.2, 5.2, 5.104761904761904)","(31.0, 40.0, 36.38095238095238)","(19.0, 27.0, 26.09090909090909)","(6.5, 7.8, 7.752941176470588)","(2.8, 3.45, 3.4381578947368423)"
15-12-2022 13:14:48.701527,"(91.0, 290.0, 262.5)","(31.0, 44.0, 43.23076923076923)","(2.7, 3.45, 3.4364583333333334)","(4.2, 5.2, 5.113043478260869)","(31.0, 40.0, 37.666666666666664)","(19.0, 27.0, 25.6)","(6.5, 7.8, 7.373076923076923)","(2.8, 3.5, 3.5272727272727273)"
15-12-2022 13:14:49.951503,"(91.0, 290.0, 262.5)","(31.0, 46.0, 45.63636363636363)","(2.7, 3.45, 3.4361111111111113)","(4.2, 5.3, 5.253488372093023)","(31.0, 38.0, 37.666666666666664)","(19.0, 26.0, 25.6)","(6.5, 7.6, 7.373076923076923)","(2.8, 3.55, 3.5159574468085104)"
15-12-2022 13:14:51.179921,"(91.0, 290.0, 276.25)","(31.0, 46.0, 45.74193548387097)","(2.7, 3.45, 3.4375)","(4.2, 5.3, 5.253488372093023)","(31.0, 38.0, 36.2)","(19.0, 26.0, 25.166666666666668)","(6.5, 7.6, 7.373076923076923)","(2.8, 3.55, 3.511904761904762)"
15-12-2022 13:14:52.380847,"(91.0, 290.0, 262.5)","(31.0, 46.0, 45.74193548387097)","(2.7, 3.45, 3.4106060606060606)","(4.2, 5.3, 5.175)","(31.0, 38.0, 37.38461538461539)","(19.0, 26.0, 25.333333333333332)","(6.5, 7.6, 7.374757281553398)","(2.8, 3.55, 3.4269230769230767)"
15-12-2022 13:14:53.568821,"(91.0, 290.0, 196.5)","(31.0, 46.0, 42.8)","(2.7, 3.45, 9998.5)","(4.2, 5.3, 9998.5)","(31.0, 38.0, 9998.5)","(19.0, 26.0, 9998.5)","(6.5, 7.6, 9998.5)","(2.8, 3.55, 9998.5)"
15-12-2022 13:14:54.713360,"(91.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(2.7, 99998, 9998.5)","(4.2, 99998, 9998.5)","(31.0, 99998, 9998.5)","(19.0, 99998, 9998.5)","(6.5, 99998, 9998.5)","(2.8, 99998, 9998.5)"
15-12-2022 13:14:55.733571,"(91.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(2.7, 99998, 9998.5)","(4.2, 99998, 9998.5)","(31.0, 99998, 9998.5)","(19.0, 99998, 9998.5)","(6.5, 99998, 9998.5)","(2.8, 99998, 9998.5)"
15-12-2022 13:14:56.789011,"(91.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(2.7, 99998, 9998.5)","(4.2, 99998, 9998.5)","(31.0, 99998, 9998.5)","(19.0, 99998, 9998.5)","(6.5, 99998, 9998.5)","(2.8, 99998, 9998.5)"
15-12-2022 13:14:57.853152,"(91.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(2.7, 99998, 9998.5)","(4.2, 99998, 9998.5)","(31.0, 99998, 9998.5)","(19.0, 99998, 9998.5)","(6.5, 99998, 9998.5)","(2.8, 99998, 9998.5)"
15-12-2022 13:14:58.941469,"(91.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(2.7, 99998, 9998.5)","(4.2, 99998, 9998.5)","(31.0, 99998, 9998.5)","(19.0, 99998, 9998.5)","(6.5, 99998, 9998.5)","(2.8, 99998, 9998.5)"
15-12-2022 13:15:00.010728,"(91.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(2.7, 99998, 9998.5)","(4.2, 99998, 9998.5)","(31.0, 99998, 9998.5)","(19.0, 99998, 9998.5)","(6.5, 99998, 9998.5)","(2.8, 99998, 9998.5)"
15-12-2022 13:15:01.132047,"(91.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(2.7, 99998, 9998.5)","(4.2, 99998, 9998.5)","(31.0, 99998, 9998.5)","(19.0, 99998, 9998.5)","(6.5, 99998, 9998.5)","(2.8, 99998, 9998.5)"
15-12-2022 13:15:02.192097,"(91.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(2.7, 99998, 9998.5)","(4.2, 99998, 9998.5)","(31.0, 99998, 9998.5)","(19.0, 99998, 9998.5)","(6.5, 99998, 9998.5)","(2.8, 99998, 9998.5)"
