,Quested Bale,Flying Redeemer,Fabs Wasabi,Break The Clouds,Miss Daisy Lee,Coppola Bale,Heavy Load,Lowick Bale
07-12-2022 18:57:08.386912,"(3.2, 3.65, 3.615811965811966)","(2.6, 3.1, 3.0761658031088084)","(6.0, 8.0, 7.876404494382022)","(51.0, 90.0, 82.0)","(26.0, 38.0, 37.0)","(51.0, 85.0, 83.57142857142857)","(14.0, 21.0, 20.705882352941178)","(4.6, 5.9, 5.7846153846153845)"
07-12-2022 18:57:09.650945,"(3.2, 3.65, 3.6155172413793104)","(2.6, 3.1, 3.0761658031088084)","(6.0, 8.0, 7.886075949367089)","(51.0, 85.0, 79.0)","(26.0, 38.0, 37.0)","(51.0, 85.0, 83.57142857142857)","(14.0, 21.0, 20.621495327102803)","(4.6, 5.9, 5.676595744680851)"
07-12-2022 18:57:10.856069,"(3.2, 3.75, 3.7414414414414416)","(2.6, 3.1, 3.074749498997996)","(6.0, 8.0, 7.886075949367089)","(51.0, 85.0, 79.0)","(26.0, 38.0, 37.0)","(51.0, 85.0, 83.57142857142857)","(14.0, 21.0, 20.535)","(4.6, 5.7, 5.65)"
07-12-2022 18:57:12.095080,"(3.2, 3.8, 3.774829931972789)","(2.6, 3.1, 3.0498387096774193)","(6.0, 8.0, 7.884615384615384)","(51.0, 85.0, 79.44444444444444)","(26.0, 38.0, 37.0)","(51.0, 85.0, 83.57142857142857)","(14.0, 21.0, 20.535)","(4.6, 5.7, 5.65)"
07-12-2022 18:57:13.339695,"(3.2, 3.8, 3.774829931972789)","(2.6, 3.05, 3.0498387096774193)","(6.0, 8.0, 7.904255319148936)","(51.0, 80.0, 82.5)","(26.0, 38.0, 37.0)","(51.0, 85.0, 83.57142857142857)","(14.0, 21.0, 20.552884615384617)","(4.6, 5.7, 5.838095238095238)"
07-12-2022 18:57:14.585932,"(3.2, 3.75, 3.7444444444444445)","(2.6, 3.05, 3.024891304347826)","(6.0, 8.0, 7.960606060606061)","(51.0, 85.0, 82.5)","(26.0, 38.0, 37.26315789473684)","(51.0, 85.0, 83.57142857142857)","(14.0, 21.0, 20.552884615384617)","(4.6, 5.9, 5.889795918367347)"
07-12-2022 18:57:15.849712,"(3.2, 3.7, 3.696)","(2.6, 3.05, 3.0168918918918917)","(6.0, 8.0, 7.949253731343283)","(51.0, 85.0, 82.14285714285714)","(26.0, 38.0, 37.84615384615385)","(51.0, 85.0, 83.57142857142857)","(14.0, 21.0, 20.552884615384617)","(4.6, 6.0, 5.890909090909091)"
07-12-2022 18:57:17.082939,"(3.2, 3.75, 3.7020833333333334)","(2.6, 3.05, 3.0168918918918917)","(6.0, 8.0, 7.949253731343283)","(51.0, 85.0, 79.58333333333333)","(26.0, 38.0, 33.90909090909091)","(51.0, 85.0, 83.57142857142857)","(14.0, 21.0, 20.552884615384617)","(4.6, 6.0, 5.9)"
07-12-2022 18:57:18.499980,"(3.2, 3.75, 3.7020833333333334)","(2.6, 3.05, 3.0285714285714285)","(6.0, 8.2, 8.137254901960784)","(51.0, 80.0, 79.58333333333333)","(26.0, 34.0, 33.92)","(51.0, 85.0, 83.57142857142857)","(14.0, 21.0, 20.552884615384617)","(4.6, 6.0, 5.920833333333333)"
07-12-2022 18:57:19.900951,"(3.2, 3.7, 3.6764150943396228)","(2.6, 3.05, 3.0208530805687204)","(6.0, 8.2, 8.215384615384615)","(51.0, 80.0, 82.0)","(26.0, 34.0, 33.875)","(51.0, 85.0, 83.57142857142857)","(14.0, 21.0, 20.19)","(4.6, 6.0, 5.773529411764706)"
07-12-2022 18:57:21.260786,"(3.2, 3.7, 3.6592592592592594)","(2.6, 3.1, 3.049375)","(6.0, 8.4, 8.136842105263158)","(51.0, 85.0, 72.85714285714286)","(26.0, 34.0, 33.875)","(51.0, 85.0, 83.57142857142857)","(14.0, 21.0, 20.5)","(4.6, 5.8, 5.770212765957447)"
07-12-2022 18:57:22.922227,"(3.2, 3.7, 3.638356164383562)","(2.6, 3.1, 3.05)","(6.0, 8.2, 8.14782608695652)","(51.0, 75.0, 71.11111111111111)","(26.0, 34.0, 33.9)","(51.0, 85.0, 83.57142857142857)","(14.0, 21.0, 20.54854368932039)","(4.6, 5.9, 5.810144927536232)"
07-12-2022 18:57:24.391153,"(3.2, 3.7, 3.635)","(2.6, 3.1, 3.0927432216905903)","(6.0, 8.2, 8.14782608695652)","(51.0, 75.0, 71.0)","(26.0, 34.0, 33.9)","(51.0, 85.0, 83.57142857142857)","(14.0, 21.0, 20.490825688073393)","(4.6, 5.9, 5.800000000000001)"
07-12-2022 18:57:25.854791,"(3.2, 3.65, 3.63)","(2.6, 3.1, 3.046791443850267)","(6.0, 8.2, 8.185365853658537)","(51.0, 75.0, 71.11111111111111)","(26.0, 34.0, 34.56410256410256)","(51.0, 85.0, 78.75)","(14.0, 21.0, 20.102564102564102)","(4.6, 5.9, 5.806060606060607)"
07-12-2022 18:57:27.180764,"(3.2, 3.65, 3.63)","(2.6, 3.05, 3.0234375)","(6.0, 8.2, 8.183783783783783)","(51.0, 75.0, 71.66666666666667)","(26.0, 36.0, 34.193548387096776)","(51.0, 80.0, 78.75)","(14.0, 21.0, 20.114285714285714)","(4.6, 5.9, 5.798360655737705)"
07-12-2022 18:57:28.550881,"(3.2, 3.65, 3.6345238095238095)","(2.6, 3.1, 3.063157894736842)","(6.0, 8.2, 7.952941176470588)","(51.0, 75.0, 71.25)","(26.0, 36.0, 34.193548387096776)","(51.0, 80.0, 78.75)","(14.0, 21.0, 20.114285714285714)","(4.6, 5.9, 5.798360655737705)"
07-12-2022 18:57:29.898987,"(3.2, 3.65, 3.6587719298245616)","(2.6, 3.1, 3.011240310077519)","(6.0, 8.0, 8.09655172413793)","(51.0, 75.0, 71.25)","(26.0, 36.0, 34.193548387096776)","(51.0, 80.0, 82.85714285714286)","(14.0, 21.0, 20.142857142857142)","(4.6, 5.9, 5.942857142857143)"
07-12-2022 18:57:31.220416,"(3.2, 3.7, 3.6587719298245616)","(2.6, 3.05, 3.011240310077519)","(6.0, 8.2, 7.969565217391304)","(51.0, 75.0, 71.25)","(26.0, 36.0, 34.193548387096776)","(51.0, 85.0, 84.0)","(14.0, 21.0, 20.7)","(4.6, 6.0, 5.971134020618557)"
07-12-2022 18:57:32.603187,"(3.2, 3.7, 3.658333333333333)","(2.6, 3.05, 3.0226962457337883)","(6.0, 8.0, 7.969565217391304)","(51.0, 75.0, 71.66666666666667)","(26.0, 36.0, 34.81481481481482)","(51.0, 85.0, 81.42857142857143)","(14.0, 21.0, 20.653846153846153)","(4.6, 6.2, 5.96969696969697)"
07-12-2022 18:57:33.921935,"(3.2, 3.7, 3.6712121212121214)","(2.6, 3.05, 3.0226962457337883)","(6.0, 8.0, 7.967441860465116)","(51.0, 75.0, 71.66666666666667)","(26.0, 36.0, 33.6)","(51.0, 85.0, 81.0)","(14.0, 21.0, 20.653846153846153)","(4.6, 6.2, 5.965346534653466)"
07-12-2022 18:57:35.246992,"(3.2, 3.7, 3.674698795180723)","(2.6, 3.05, 3.0217125382262995)","(6.0, 8.0, 7.965853658536585)","(51.0, 75.0, 71.66666666666667)","(26.0, 34.0, 33.6)","(51.0, 85.0, 81.0)","(14.0, 21.0, 20.653846153846153)","(4.6, 6.2, 5.989423076923077)"
07-12-2022 18:57:36.639668,"(3.2, 3.7, 3.6895833333333337)","(2.6, 3.05, 3.0199367088607594)","(6.0, 8.0, 8.033333333333333)","(51.0, 75.0, 69.54545454545455)","(26.0, 34.0, 33.75)","(51.0, 85.0, 81.0)","(14.0, 21.0, 20.653846153846153)","(4.6, 6.2, 5.998936170212766)"
07-12-2022 18:57:37.931014,"(3.2, 3.7, 3.685185185185185)","(2.6, 3.05, 3.0199367088607594)","(6.0, 8.2, 7.786666666666666)","(51.0, 75.0, 72.0)","(26.0, 34.0, 33.75)","(51.0, 85.0, 81.0)","(14.0, 21.0, 20.66504854368932)","(4.6, 6.2, 5.998936170212766)"
07-12-2022 18:57:39.234586,"(3.2, 3.7, 3.6961538461538463)","(2.6, 3.05, 3.029807692307692)","(6.0, 7.8, 7.821428571428571)","(51.0, 75.0, 72.72727272727273)","(26.0, 34.0, 33.75)","(51.0, 85.0, 81.0)","(14.0, 21.0, 20.757575757575758)","(4.6, 6.2, 6.001086956521739)"
07-12-2022 18:57:40.563743,"(3.2, 3.7, 3.6961538461538463)","(2.6, 3.05, 3.029972375690608)","(6.0, 8.0, 7.821428571428571)","(51.0, 75.0, 72.72727272727273)","(21.0, 34.0, 33.75)","(51.0, 85.0, 61.973684210526315)","(14.0, 21.0, 20.796875)","(4.6, 6.2, 6.020618556701031)"
07-12-2022 18:57:41.860996,"(3.2, 3.75, 3.7)","(2.6, 3.05, 3.0310888252148995)","(6.0, 8.0, 7.734999999999999)","(51.0, 75.0, 72.0)","(21.0, 34.0, 33.69230769230769)","(51.0, 75.0, 61.75)","(14.0, 21.0, 20.796875)","(4.6, 6.2, 6.133333333333334)"
07-12-2022 18:57:43.112091,"(3.2, 3.75, 3.706043956043956)","(2.6, 3.05, 3.0232793522267207)","(6.0, 7.8, 7.721212121212121)","(51.0, 75.0, 72.0)","(21.0, 36.0, 34.06896551724138)","(51.0, 70.0, 61.08108108108108)","(14.0, 21.0, 20.737113402061855)","(4.6, 6.2, 6.156363636363636)"
07-12-2022 18:57:44.364130,"(3.2, 3.75, 3.7023809523809526)","(2.6, 3.05, 2.964191829484902)","(6.0, 7.8, 7.773333333333333)","(51.0, 75.0, 72.0)","(21.0, 36.0, 34.06896551724138)","(51.0, 70.0, 61.838235294117645)","(14.0, 21.0, 20.444881889763778)","(4.6, 6.2, 6.348936170212767)"
07-12-2022 18:57:45.578266,"(3.2, 3.75, 3.713235294117647)","(2.6, 3.0, 2.9502479338842975)","(6.0, 7.8, 7.803389830508475)","(51.0, 75.0, 72.22222222222223)","(21.0, 36.0, 35.172413793103445)","(51.0, 70.0, 60.303030303030305)","(14.0, 21.0, 20.475609756097562)","(4.6, 6.4, 6.397260273972603)"
07-12-2022 18:57:46.683556,"(3.2, 3.8, 3.7481132075471697)","(2.6, 2.94, 2.916153846153846)","(6.0, 8.0, 7.803389830508475)","(51.0, 75.0, 71.53846153846153)","(21.0, 36.0, 37.674418604651166)","(51.0, 65.0, 59.36363636363636)","(14.0, 21.0, 20.291208791208792)","(4.8, 6.4, 6.397368421052632)"
07-12-2022 18:57:47.856353,"(3.2, 3.75, 3.7438775510204083)","(2.6, 2.92, 2.9118749999999998)","(6.0, 7.8, 7.9)","(51.0, 75.0, 69.73684210526315)","(21.0, 40.0, 37.5632183908046)","(51.0, 65.0, 59.339622641509436)","(14.0, 21.0, 19.966666666666665)","(4.8, 6.4, 6.397777777777778)"
07-12-2022 18:57:48.978013,"(3.2, 3.75, 3.7365079365079366)","(2.6, 2.94, 2.9228125)","(6.0, 8.0, 7.962025316455696)","(51.0, 75.0, 69.28571428571429)","(21.0, 40.0, 37.5632183908046)","(51.0, 65.0, 59.339622641509436)","(14.0, 20.0, 18.238095238095237)","(4.8, 6.4, 6.437037037037038)"
07-12-2022 18:57:50.209654,"(3.2, 3.75, 3.743269230769231)","(2.6, 2.92, 2.9041739130434783)","(6.0, 8.2, 8.064566929133857)","(51.0, 75.0, 69.73684210526315)","(21.0, 40.0, 37.88235294117647)","(51.0, 65.0, 59.42307692307692)","(14.0, 18.5, 17.94)","(4.8, 6.6, 6.46)"
07-12-2022 18:57:51.605576,"(3.2, 3.75, 3.743269230769231)","(2.6, 2.92, 2.892424242424242)","(6.0, 8.2, 8.206249999999999)","(51.0, 75.0, 69.73684210526315)","(21.0, 38.0, 37.0)","(51.0, 65.0, 59.25925925925926)","(14.0, 18.5, 18.1)","(4.8, 6.6, 6.391489361702128)"
07-12-2022 18:57:52.954833,"(3.2, 3.75, 3.7355072463768115)","(2.6, 2.92, 2.8912)","(6.0, 8.4, 8.291666666666666)","(51.0, 75.0, 71.66666666666667)","(21.0, 38.0, 36.4)","(51.0, 65.0, 59.25925925925926)","(14.0, 18.5, 18.25)","(4.8, 6.4, 6.434782608695652)"
07-12-2022 18:57:54.351819,"(3.2, 3.75, 3.703658536585366)","(2.6, 2.9, 2.8836363636363633)","(6.0, 8.4, 8.185714285714285)","(51.0, 75.0, 71.81818181818181)","(21.0, 38.0, 34.90909090909091)","(51.0, 65.0, 59.15094339622642)","(14.0, 18.5, 18.271428571428572)","(4.8, 6.6, 6.511627906976744)"
07-12-2022 18:57:55.663861,"(3.2, 3.75, 3.703658536585366)","(2.6, 2.9, 2.8813043478260867)","(6.0, 8.2, 8.123529411764705)","(51.0, 75.0, 71.66666666666667)","(21.0, 38.0, 35.2)","(51.0, 65.0, 61.470588235294116)","(14.0, 18.5, 18.11111111111111)","(4.8, 6.6, 6.517073170731707)"
07-12-2022 18:57:57.117296,"(3.2, 3.8, 3.764516129032258)","(2.6, 2.9, 2.8901149425287356)","(6.0, 8.2, 8.195454545454545)","(51.0, 75.0, 69.73684210526315)","(21.0, 36.0, 35.0)","(51.0, 65.0, 61.470588235294116)","(14.0, 18.5, 18.25)","(4.8, 6.6, 6.502631578947368)"
07-12-2022 18:57:58.569162,"(3.2, 3.8, 3.7810344827586206)","(2.6, 2.9, 2.875)","(6.0, 8.4, 8.284507042253521)","(51.0, 75.0, 70.29411764705883)","(21.0, 36.0, 34.69565217391305)","(51.0, 65.0, 61.36363636363637)","(14.0, 18.5, 18.02857142857143)","(4.8, 6.6, 6.48314606741573)"
07-12-2022 18:57:59.886521,"(3.2, 3.8, 3.790983606557377)","(2.6, 2.88, 2.86)","(6.0, 8.4, 8.305555555555555)","(51.0, 75.0, 70.29411764705883)","(21.0, 36.0, 34.888888888888886)","(51.0, 65.0, 61.285714285714285)","(14.0, 18.5, 17.867924528301888)","(4.8, 6.6, 6.480459770114942)"
07-12-2022 18:58:01.464243,"(3.2, 3.85, 3.831578947368421)","(2.6, 2.86, 2.841267605633803)","(6.0, 8.4, 8.269565217391303)","(51.0, 75.0, 67.5)","(21.0, 36.0, 34.648648648648646)","(51.0, 65.0, 61.40625)","(14.0, 18.0, 17.77777777777778)","(4.8, 6.6, 6.413333333333334)"
07-12-2022 18:58:02.899811,"(3.1, 3.85, 3.84375)","(2.6, 2.86, 2.837737556561086)","(6.5, 8.4, 8.269565217391303)","(51.0, 75.0, 68.75)","(21.0, 36.0, 35.083333333333336)","(41.0, 65.0, 61.40625)","(14.0, 18.0, 17.79245283018868)","(4.8, 6.6, 6.418181818181819)"
07-12-2022 18:58:04.206781,"(3.1, 3.85, 3.8160714285714286)","(2.6, 2.86, 2.826153846153846)","(6.5, 8.4, 8.237931034482758)","(51.0, 75.0, 68.75)","(21.0, 36.0, 34.21739130434783)","(41.0, 65.0, 62.589285714285715)","(14.0, 18.0, 17.818181818181817)","(4.8, 6.6, 6.457894736842105)"
07-12-2022 18:58:05.333286,"(3.1, 3.85, 3.8160714285714286)","(2.6, 2.86, 2.826153846153846)","(6.5, 8.4, 8.237931034482758)","(51.0, 75.0, 66.30434782608695)","(21.0, 36.0, 34.32258064516129)","(41.0, 65.0, 62.10144927536232)","(14.0, 18.0, 17.643564356435643)","(4.8, 6.6, 6.455263157894737)"
07-12-2022 18:58:06.556770,"(3.1, 3.85, 3.82)","(2.6, 2.86, 2.834125874125874)","(6.5, 8.4, 8.267605633802816)","(51.0, 75.0, 66.25)","(21.0, 36.0, 34.32258064516129)","(41.0, 65.0, 62.10144927536232)","(14.0, 18.0, 17.65714285714286)","(4.8, 6.6, 6.312359550561798)"
07-12-2022 18:58:07.795222,"(3.1, 3.85, 3.846842105263158)","(2.6, 2.84, 2.839210526315789)","(6.5, 8.4, 8.263768115942028)","(51.0, 75.0, 66.2)","(21.0, 36.0, 34.470588235294116)","(41.0, 65.0, 62.10144927536232)","(14.0, 18.0, 17.613636363636363)","(4.8, 6.4, 6.301098901098902)"
07-12-2022 18:58:09.178377,"(3.1, 3.9, 3.8576923076923078)","(2.6, 2.84, 2.8251388888888886)","(6.5, 8.4, 8.263768115942028)","(51.0, 75.0, 66.2)","(21.0, 36.0, 34.470588235294116)","(41.0, 65.0, 61.42857142857143)","(14.0, 18.0, 17.625)","(4.8, 6.4, 6.346666666666667)"
07-12-2022 18:58:10.512878,"(3.1, 3.95, 3.8833333333333333)","(2.6, 2.84, 2.8098224852071003)","(6.5, 8.4, 8.217391304347826)","(51.0, 75.0, 66.42857142857143)","(21.0, 36.0, 34.357142857142854)","(41.0, 65.0, 61.45454545454545)","(14.0, 18.0, 17.96153846153846)","(4.8, 6.4, 6.432258064516129)"
07-12-2022 18:58:11.858717,"(3.1, 3.95, 3.9399543378995436)","(2.6, 2.78, 2.7650887573964495)","(6.5, 8.4, 8.236893203883495)","(51.0, 75.0, 71.94444444444444)","(21.0, 36.0, 34.416666666666664)","(41.0, 65.0, 62.5)","(14.0, 18.0, 18.14)","(4.8, 6.6, 6.455263157894737)"
07-12-2022 18:58:13.017806,"(3.1, 3.95, 3.92984496124031)","(2.6, 2.76, 2.7516883116883117)","(6.5, 8.4, 8.236893203883495)","(51.0, 75.0, 74.54545454545455)","(21.0, 36.0, 34.69230769230769)","(41.0, 65.0, 63.03030303030303)","(14.0, 18.5, 18.647058823529413)","(4.8, 6.6, 6.333333333333334)"
07-12-2022 18:58:14.271135,"(3.1, 3.95, 3.9260869565217393)","(2.6, 2.76, 2.7454852320675105)","(6.5, 8.4, 8.475)","(51.0, 75.0, 72.63157894736842)","(21.0, 36.0, 34.69565217391305)","(41.0, 65.0, 63.03030303030303)","(14.0, 19.5, 18.875)","(4.8, 6.4, 6.265)"
07-12-2022 18:58:15.564857,"(3.1, 3.95, 3.915909090909091)","(2.6, 2.78, 2.744059196617336)","(6.5, 8.6, 8.675)","(51.0, 80.0, 72.0)","(21.0, 36.0, 33.28)","(41.0, 65.0, 62.857142857142854)","(14.0, 19.0, 18.772727272727273)","(4.8, 6.6, 6.304347826086957)"
07-12-2022 18:58:16.850117,"(3.1, 3.95, 3.9244186046511627)","(2.6, 2.78, 2.7615217391304347)","(6.5, 8.8, 8.675)","(51.0, 75.0, 70.38461538461539)","(21.0, 36.0, 32.64)","(41.0, 65.0, 63.03030303030303)","(14.0, 19.5, 18.891304347826086)","(4.8, 6.4, 6.242105263157895)"
07-12-2022 18:58:18.102786,"(3.1, 3.95, 3.914705882352941)","(2.6, 2.78, 2.774583333333333)","(6.5, 8.8, 8.634146341463415)","(51.0, 75.0, 70.0)","(21.0, 36.0, 32.54545454545455)","(41.0, 65.0, 63.125)","(14.0, 19.5, 19.125)","(4.8, 6.4, 6.260215053763441)"
07-12-2022 18:58:19.398319,"(3.1, 3.95, 3.9337500000000003)","(2.6, 2.74, 2.731875)","(6.5, 8.8, 8.717073170731707)","(51.0, 75.0, 70.0)","(21.0, 34.0, 32.72727272727273)","(41.0, 65.0, 63.125)","(14.0, 19.5, 19.40909090909091)","(4.8, 6.4, 6.251851851851852)"
07-12-2022 18:58:20.673677,"(3.2, 4.0, 3.9214285714285713)","(2.5, 2.76, 2.7595238095238095)","(6.5, 8.8, 8.3)","(51.0, 75.0, 70.38461538461539)","(21.0, 34.0, 32.666666666666664)","(41.0, 65.0, 63.44827586206897)","(14.0, 19.5, 19.263157894736842)","(5.0, 6.4, 6.272289156626506)"
07-12-2022 18:58:21.916562,"(3.2, 4.0, 3.9547945205479453)","(2.5, 2.76, 2.7595238095238095)","(6.5, 8.4, 8.517948717948718)","(51.0, 75.0, 70.83333333333333)","(21.0, 34.0, 33.714285714285715)","(41.0, 65.0, 63.333333333333336)","(14.0, 19.5, 19.457142857142856)","(5.0, 6.4, 6.254320987654321)"
07-12-2022 18:58:23.080632,"(3.2, 4.0, 3.932183908045977)","(2.5, 2.76, 2.7465306122448983)","(6.5, 8.6, 8.517948717948718)","(51.0, 75.0, 72.77777777777777)","(21.0, 34.0, 32.8)","(41.0, 65.0, 62.916666666666664)","(14.0, 20.0, 19.51282051282051)","(5.0, 6.4, 6.261052631578948)"
07-12-2022 18:58:24.120303,"(3.2, 4.0, 3.917333333333333)","(2.5, 2.78, 2.777647058823529)","(6.5, 8.6, 8.579166666666666)","(51.0, 75.0, 77.0)","(21.0, 34.0, 33.47826086956522)","(41.0, 65.0, 62.5)","(14.0, 20.0, 18.75862068965517)","(5.0, 6.4, 6.347899159663866)"
07-12-2022 18:58:25.236349,"(3.2, 3.9, 3.807142857142857)","(2.5, 2.92, 2.916290909090909)","(6.5, 8.6, 8.466666666666667)","(51.0, 80.0, 75.5)","(21.0, 34.0, 33.25925925925926)","(41.0, 65.0, 62.5)","(14.0, 19.0, 18.451612903225808)","(5.0, 6.4, 6.348936170212767)"
07-12-2022 18:58:26.473446,"(3.2, 3.85, 3.8236363636363637)","(2.5, 2.92, 2.8452173913043475)","(6.5, 8.4, 8.213333333333333)","(51.0, 80.0, 72.3529411764706)","(21.0, 34.0, 33.25925925925926)","(41.0, 65.0, 62.608695652173914)","(14.0, 19.0, 18.341463414634145)","(5.0, 6.4, 6.48)"
07-12-2022 18:58:27.793577,"(3.2, 3.85, 3.8236842105263156)","(2.5, 2.82, 2.7987499999999996)","(6.5, 8.4, 8.328455284552845)","(51.0, 80.0, 72.22222222222223)","(21.0, 34.0, 33.65217391304348)","(41.0, 65.0, 62.608695652173914)","(14.0, 19.0, 18.358974358974358)","(5.0, 6.6, 6.5852534562211975)"
07-12-2022 18:58:29.053280,"(3.2, 3.9, 3.8221476510067114)","(2.5, 2.8, 2.807919463087248)","(6.5, 8.4, 8.51627906976744)","(51.0, 80.0, 77.10526315789474)","(21.0, 34.0, 33.55102040816327)","(41.0, 65.0, 63.1578947368421)","(14.0, 19.0, 18.652173913043477)","(5.0, 6.6, 6.528205128205128)"
07-12-2022 18:58:30.338368,"(3.2, 3.8, 3.7928571428571427)","(2.5, 2.82, 2.7998095238095235)","(6.5, 8.6, 8.51627906976744)","(51.0, 80.0, 77.5)","(21.0, 36.0, 33.55102040816327)","(41.0, 65.0, 63.1578947368421)","(14.0, 19.0, 18.666666666666668)","(5.0, 6.6, 6.456603773584906)"
07-12-2022 18:58:31.573928,"(3.2, 3.8, 3.776470588235294)","(2.5, 2.82, 2.8054794520547945)","(6.5, 8.6, 8.51627906976744)","(51.0, 80.0, 76.9047619047619)","(21.0, 36.0, 34.38095238095238)","(41.0, 65.0, 63.0)","(14.0, 20.0, 19.42105263157895)","(5.0, 6.6, 6.263829787234043)"
07-12-2022 18:58:32.830649,"(3.2, 3.8, 3.776470588235294)","(2.5, 2.84, 2.8583838383838382)","(6.5, 8.6, 8.533333333333333)","(51.0, 80.0, 76.9047619047619)","(21.0, 36.0, 34.6)","(41.0, 65.0, 63.0)","(14.0, 19.5, 19.282608695652172)","(5.0, 6.4, 6.176666666666667)"
07-12-2022 18:58:34.159373,"(3.2, 3.8, 3.78695652173913)","(2.5, 2.86, 2.873134328358209)","(6.5, 8.6, 8.381818181818183)","(51.0, 80.0, 76.9047619047619)","(21.0, 36.0, 34.63157894736842)","(41.0, 65.0, 63.0)","(14.0, 19.5, 19.32051282051282)","(5.0, 6.2, 6.141414141414142)"
07-12-2022 18:58:35.384810,"(3.2, 3.85, 3.79375)","(2.5, 2.88, 2.873134328358209)","(6.5, 8.4, 8.285714285714285)","(51.0, 80.0, 76.9047619047619)","(21.0, 36.0, 34.34782608695652)","(41.0, 65.0, 64.28571428571429)","(14.0, 19.5, 19.13157894736842)","(5.0, 6.4, 6.361904761904762)"
07-12-2022 18:58:36.535081,"(3.2, 3.85, 3.823972602739726)","(2.5, 2.84, 2.831746987951807)","(6.5, 8.4, 8.26)","(51.0, 80.0, 76.9047619047619)","(21.0, 36.0, 34.1)","(41.0, 65.0, 66.21621621621621)","(14.0, 19.5, 19.195652173913043)","(5.0, 6.4, 6.485106382978723)"
07-12-2022 18:58:37.719117,"(3.2, 3.85, 3.832608695652174)","(2.5, 2.84, 2.8308831908831906)","(6.5, 8.4, 8.35)","(51.0, 80.0, 76.9047619047619)","(21.0, 36.0, 32.833333333333336)","(41.0, 70.0, 66.13636363636364)","(14.0, 19.5, 18.875)","(5.0, 6.6, 6.522857142857142)"
07-12-2022 18:58:38.850851,"(3.2, 3.85, 3.831651376146789)","(2.5, 2.84, 2.8308831908831906)","(6.5, 8.4, 8.35)","(51.0, 80.0, 76.9047619047619)","(21.0, 36.0, 32.833333333333336)","(41.0, 70.0, 66.13636363636364)","(14.0, 20.0, 18.973684210526315)","(5.0, 6.6, 6.518367346938775)"
07-12-2022 18:58:40.041724,"(3.2, 3.85, 3.828723404255319)","(2.5, 2.84, 2.8308831908831906)","(6.5, 8.4, 8.327272727272728)","(51.0, 80.0, 76.9047619047619)","(21.0, 36.0, 32.833333333333336)","(41.0, 70.0, 66.13636363636364)","(14.0, 20.0, 19.333333333333332)","(5.0, 6.6, 6.518367346938775)"
07-12-2022 18:58:41.192152,"(3.2, 3.85, 3.828723404255319)","(2.5, 2.84, 2.8308831908831906)","(6.5, 8.4, 8.254545454545454)","(51.0, 80.0, 77.04545454545455)","(21.0, 36.0, 32.95238095238095)","(41.0, 70.0, 64.82142857142857)","(14.0, 19.5, 19.333333333333332)","(5.0, 6.6, 6.518367346938775)"
07-12-2022 18:58:42.399958,"(3.2, 3.85, 3.83)","(2.5, 2.84, 2.8308831908831906)","(6.5, 8.4, 8.309859154929578)","(51.0, 80.0, 71.5)","(21.0, 36.0, 32.95238095238095)","(41.0, 65.0, 66.13636363636364)","(14.0, 19.5, 19.153846153846153)","(5.0, 6.6, 6.518367346938775)"
07-12-2022 18:58:43.727080,"(3.2, 3.85, 3.81)","(2.5, 2.84, 2.822284382284382)","(6.5, 8.4, 8.243243243243244)","(51.0, 80.0, 71.5)","(21.0, 36.0, 32.95238095238095)","(41.0, 70.0, 66.13636363636364)","(14.0, 20.0, 19.88235294117647)","(5.0, 6.6, 6.46046511627907)"
07-12-2022 18:58:45.164454,"(3.2, 3.85, 3.8193548387096774)","(2.5, 2.84, 2.803111111111111)","(6.5, 8.4, 8.04931506849315)","(51.0, 80.0, 70.25)","(21.0, 36.0, 35.125)","(41.0, 70.0, 69.0)","(14.0, 20.0, 19.770833333333332)","(5.0, 6.6, 6.522758620689655)"
07-12-2022 18:58:46.582724,"(3.2, 3.9, 3.8295454545454546)","(2.5, 2.82, 2.803111111111111)","(6.5, 8.2, 8.107692307692307)","(51.0, 80.0, 72.3529411764706)","(21.0, 36.0, 34.92307692307692)","(41.0, 70.0, 69.0)","(14.0, 21.0, 19.735714285714284)","(5.0, 6.6, 6.340740740740741)"
07-12-2022 18:58:47.948626,"(3.2, 3.9, 3.824390243902439)","(2.5, 2.82, 2.8085714285714283)","(6.5, 8.2, 8.08235294117647)","(51.0, 80.0, 73.33333333333333)","(21.0, 36.0, 34.5)","(41.0, 70.0, 69.0)","(14.0, 21.0, 19.231884057971016)","(5.0, 6.6, 6.5058823529411764)"
07-12-2022 18:58:49.403573,"(3.2, 3.9, 3.864018691588785)","(2.5, 2.82, 2.8027027027027027)","(6.5, 8.4, 8.16)","(51.0, 75.0, 72.22222222222223)","(21.0, 36.0, 34.5)","(41.0, 70.0, 69.0)","(14.0, 20.0, 19.638297872340427)","(5.0, 6.6, 6.506976744186046)"
07-12-2022 18:58:50.739316,"(3.2, 3.9, 3.8899999999999997)","(2.5, 2.84, 9998.5)","(6.5, 8.4, 9998.5)","(51.0, 75.0, 9998.5)","(21.0, 36.0, 9998.5)","(41.0, 70.0, 9998.5)","(14.0, 20.0, 9998.5)","(5.0, 6.6, 9998.5)"
