,Frankee Merch,Internet Of Things,I See The Stars,Sugar Daddy,Better Boogie,One More Factor,Halos Dance,Sunman
08-01-2023 14:12:11.538285,"(11.0, 14.5, 14.09090909090909)","(31.0, 130.0, 125.44444444444444)","(5.0, 7.0, 6.925714285714285)","(1.55, 1.82, 1.7458536585365854)","(5.5, 6.4, 5.924)","(26.0, 40.0, 30.833333333333332)","(31.0, 170.0, 112.5)","(31.0, 110.0, 51.666666666666664)"
08-01-2023 14:12:12.600240,"(11.0, 14.5, 14.09090909090909)","(31.0, 130.0, 125.44444444444444)","(5.0, 7.0, 6.925714285714285)","(1.55, 1.82, 1.7458536585365854)","(5.5, 6.4, 5.924)","(26.0, 40.0, 30.833333333333332)","(31.0, 170.0, 112.5)","(31.0, 110.0, 51.666666666666664)"
08-01-2023 14:12:13.595643,"(11.0, 14.5, 14.09090909090909)","(31.0, 130.0, 125.44444444444444)","(5.0, 7.0, 6.925714285714285)","(1.55, 1.82, 1.7458536585365854)","(5.5, 6.4, 5.924)","(26.0, 40.0, 30.833333333333332)","(31.0, 170.0, 112.5)","(31.0, 110.0, 51.666666666666664)"
08-01-2023 14:12:14.712902,"(11.0, 14.5, 14.09090909090909)","(31.0, 130.0, 125.44444444444444)","(5.0, 7.0, 6.925714285714285)","(1.55, 1.82, 1.7458536585365854)","(5.5, 6.4, 5.843589743589744)","(26.0, 40.0, 30.833333333333332)","(31.0, 170.0, 112.5)","(31.0, 110.0, 50.0)"
08-01-2023 14:12:15.778255,"(11.0, 14.5, 14.09090909090909)","(31.0, 130.0, 125.44444444444444)","(5.0, 7.0, 6.925714285714285)","(1.55, 1.82, 1.7458536585365854)","(5.5, 6.4, 5.843589743589744)","(26.0, 40.0, 30.833333333333332)","(31.0, 170.0, 112.5)","(31.0, 110.0, 50.0)"
08-01-2023 14:12:16.853940,"(11.0, 14.5, 14.09090909090909)","(31.0, 130.0, 102.66666666666666)","(5.0, 7.0, 6.925714285714285)","(1.55, 1.82, 1.7458536585365854)","(5.5, 6.4, 5.868571428571428)","(26.0, 40.0, 30.833333333333332)","(31.0, 170.0, 112.5)","(31.0, 110.0, 50.0)"
08-01-2023 14:12:18.168848,"(11.0, 14.5, 14.09090909090909)","(31.0, 130.0, 124.875)","(5.0, 7.0, 6.925714285714285)","(1.55, 1.82, 1.7458536585365854)","(5.5, 6.4, 5.866666666666666)","(26.0, 40.0, 30.833333333333332)","(31.0, 170.0, 112.5)","(31.0, 110.0, 50.0)"
08-01-2023 14:12:19.511179,"(11.0, 14.5, 14.09090909090909)","(31.0, 130.0, 124.875)","(5.0, 7.0, 6.9365853658536585)","(1.55, 1.82, 1.7458536585365854)","(5.5, 6.4, 5.866666666666666)","(26.0, 40.0, 30.833333333333332)","(31.0, 170.0, 112.5)","(31.0, 110.0, 50.0)"
08-01-2023 14:12:20.731886,"(11.0, 14.5, 14.09090909090909)","(31.0, 130.0, 124.875)","(5.0, 7.0, 6.9365853658536585)","(1.55, 1.82, 1.7458536585365854)","(5.5, 6.4, 5.866666666666666)","(26.0, 40.0, 32.857142857142854)","(31.0, 170.0, 124.0)","(31.0, 110.0, 70.0)"
08-01-2023 14:12:21.815648,"(11.0, 14.5, 14.09090909090909)","(31.0, 130.0, 125.17647058823529)","(5.0, 7.0, 6.9365853658536585)","(1.55, 1.82, 1.7458536585365854)","(5.5, 6.4, 6.038709677419355)","(26.0, 40.0, 32.857142857142854)","(31.0, 170.0, 124.0)","(31.0, 100.0, 70.0)"
08-01-2023 14:12:23.163582,"(11.0, 14.5, 14.09090909090909)","(31.0, 130.0, 125.17647058823529)","(5.0, 7.0, 6.9365853658536585)","(1.55, 1.82, 1.7458536585365854)","(5.5, 6.4, 5.866666666666666)","(26.0, 40.0, 32.857142857142854)","(31.0, 170.0, 124.0)","(31.0, 100.0, 79.33333333333334)"
08-01-2023 14:12:24.494051,"(11.0, 14.5, 14.09090909090909)","(31.0, 130.0, 125.17647058823529)","(5.0, 7.0, 6.9365853658536585)","(1.55, 1.82, 1.7458536585365854)","(5.5, 6.4, 5.866666666666666)","(26.0, 40.0, 32.857142857142854)","(31.0, 170.0, 124.0)","(31.0, 100.0, 71.0)"
08-01-2023 14:12:25.614763,"(11.0, 14.5, 14.09090909090909)","(31.0, 130.0, 125.17647058823529)","(5.0, 7.0, 6.9365853658536585)","(1.55, 1.82, 1.7458536585365854)","(5.5, 6.4, 6.038709677419355)","(26.0, 40.0, 34.285714285714285)","(31.0, 170.0, 124.0)","(31.0, 100.0, 71.0)"
08-01-2023 14:12:26.648855,"(11.0, 14.5, 14.09090909090909)","(31.0, 130.0, 125.17647058823529)","(5.0, 7.0, 6.9365853658536585)","(1.55, 1.82, 1.7458536585365854)","(5.5, 6.4, 6.013793103448276)","(26.0, 40.0, 37.333333333333336)","(31.0, 170.0, 124.0)","(31.0, 100.0, 71.0)"
08-01-2023 14:12:27.880709,"(11.0, 14.5, 14.05)","(31.0, 130.0, 120.88888888888889)","(5.0, 7.0, 6.935)","(1.55, 1.82, 1.7458536585365854)","(5.5, 6.4, 5.866666666666666)","(26.0, 40.0, 41.33333333333333)","(31.0, 170.0, 124.0)","(31.0, 100.0, 71.0)"
08-01-2023 14:12:28.903315,"(11.0, 14.5, 14.05)","(31.0, 130.0, 120.88888888888889)","(5.0, 7.0, 6.935)","(1.55, 1.82, 1.7458536585365854)","(5.5, 6.4, 5.866666666666666)","(26.0, 44.0, 41.33333333333333)","(31.0, 170.0, 124.0)","(31.0, 100.0, 71.0)"
08-01-2023 14:12:30.005061,"(11.0, 14.5, 14.05)","(31.0, 130.0, 120.88888888888889)","(5.0, 7.0, 6.935)","(1.55, 1.82, 1.7458536585365854)","(5.5, 6.4, 5.866666666666666)","(26.0, 44.0, 41.33333333333333)","(31.0, 170.0, 124.0)","(31.0, 100.0, 71.0)"
08-01-2023 14:12:31.100930,"(11.0, 14.5, 14.05)","(31.0, 130.0, 120.88888888888889)","(5.0, 7.0, 6.935)","(1.55, 1.82, 1.7458536585365854)","(5.5, 6.4, 5.8909090909090915)","(26.0, 44.0, 39.0)","(31.0, 170.0, 124.0)","(31.0, 100.0, 71.0)"
08-01-2023 14:12:32.307869,"(11.0, 14.5, 14.05)","(31.0, 130.0, 120.88888888888889)","(5.0, 7.0, 6.935)","(1.55, 1.82, 1.7458536585365854)","(5.5, 6.4, 5.866666666666666)","(26.0, 42.0, 39.0)","(31.0, 170.0, 124.0)","(31.0, 100.0, 71.0)"
08-01-2023 14:12:33.421463,"(11.0, 14.5, 14.05)","(31.0, 130.0, 120.88888888888889)","(5.0, 7.0, 6.935)","(1.55, 1.82, 1.7458536585365854)","(5.5, 6.4, 5.945454545454545)","(26.0, 42.0, 35.76923076923077)","(31.0, 170.0, 112.5)","(31.0, 100.0, 64.66666666666667)"
08-01-2023 14:12:34.551507,"(11.0, 15.0, 13.150943396226415)","(31.0, 130.0, 119.75)","(5.0, 7.4, 7.328)","(1.55, 1.82, 1.7484057971014493)","(5.5, 6.6, 6.0)","(26.0, 46.0, 35.76923076923077)","(31.0, 170.0, 112.5)","(31.0, 110.0, 76.0)"
08-01-2023 14:12:35.568948,"(11.0, 15.0, 13.150943396226415)","(31.0, 130.0, 119.75)","(5.0, 7.4, 7.328)","(1.55, 1.82, 1.737090909090909)","(5.5, 7.0, 6.083333333333334)","(26.0, 46.0, 41.33333333333333)","(31.0, 170.0, 112.5)","(31.0, 110.0, 76.0)"
08-01-2023 14:12:36.652133,"(11.0, 14.5, 14.0)","(31.0, 130.0, 119.75)","(5.0, 7.4, 7.328)","(1.55, 1.82, 1.737090909090909)","(5.5, 7.0, 6.214285714285714)","(26.0, 44.0, 39.77777777777778)","(31.0, 170.0, 112.5)","(31.0, 110.0, 76.0)"
08-01-2023 14:12:37.712652,"(11.0, 14.5, 14.0)","(31.0, 130.0, 126.43478260869566)","(5.0, 7.4, 7.328)","(1.55, 1.82, 1.737090909090909)","(5.5, 7.0, 6.214285714285714)","(26.0, 42.0, 39.77777777777778)","(31.0, 170.0, 112.5)","(31.0, 110.0, 76.0)"
08-01-2023 14:12:38.833858,"(11.0, 14.5, 14.0)","(31.0, 130.0, 126.43478260869566)","(5.0, 7.4, 7.328)","(1.55, 1.82, 1.737090909090909)","(5.5, 7.0, 6.214285714285714)","(26.0, 42.0, 39.77777777777778)","(31.0, 170.0, 112.5)","(31.0, 110.0, 76.0)"
08-01-2023 14:12:39.867100,"(11.0, 14.5, 14.0)","(31.0, 130.0, 126.43478260869566)","(5.0, 7.4, 7.328)","(1.55, 1.82, 1.737090909090909)","(5.5, 7.0, 6.214285714285714)","(26.0, 42.0, 37.38461538461539)","(31.0, 170.0, 112.5)","(31.0, 110.0, 76.0)"
08-01-2023 14:12:40.967918,"(11.0, 14.5, 14.0)","(31.0, 130.0, 126.43478260869566)","(5.0, 7.4, 7.328)","(1.55, 1.82, 1.737090909090909)","(5.5, 7.2, 6.044444444444445)","(26.0, 40.0, 38.22222222222222)","(31.0, 170.0, 112.5)","(31.0, 110.0, 76.0)"
08-01-2023 14:12:42.065657,"(11.0, 15.0, 13.185185185185185)","(31.0, 130.0, 126.43478260869566)","(5.0, 7.4, 7.328)","(1.55, 1.82, 1.737090909090909)","(5.5, 7.4, 6.311111111111111)","(26.0, 42.0, 39.77777777777778)","(31.0, 170.0, 112.5)","(31.0, 110.0, 76.0)"
08-01-2023 14:12:43.172764,"(11.0, 15.0, 13.185185185185185)","(31.0, 130.0, 126.43478260869566)","(5.0, 7.4, 7.328)","(1.55, 1.82, 1.737090909090909)","(5.5, 7.2, 6.6)","(26.0, 42.0, 39.77777777777778)","(31.0, 170.0, 112.5)","(31.0, 110.0, 76.0)"
08-01-2023 14:12:44.263420,"(11.0, 15.0, 13.185185185185185)","(31.0, 130.0, 126.43478260869566)","(5.0, 7.4, 7.328)","(1.55, 1.82, 1.737090909090909)","(5.5, 7.2, 6.6)","(26.0, 42.0, 39.77777777777778)","(31.0, 170.0, 112.5)","(31.0, 110.0, 76.0)"
08-01-2023 14:12:45.522412,"(11.0, 15.0, 13.185185185185185)","(31.0, 130.0, 126.43478260869566)","(5.0, 7.4, 7.328)","(1.55, 1.82, 1.737090909090909)","(5.5, 7.2, 6.6)","(26.0, 42.0, 39.77777777777778)","(31.0, 170.0, 112.5)","(31.0, 110.0, 76.0)"
08-01-2023 14:12:46.698947,"(11.0, 14.5, 14.0)","(31.0, 130.0, 126.43478260869566)","(5.0, 7.4, 7.328)","(1.55, 1.82, 1.737090909090909)","(5.5, 7.2, 6.844444444444445)","(26.0, 42.0, 39.77777777777778)","(31.0, 170.0, 112.5)","(31.0, 110.0, 76.0)"
08-01-2023 14:12:47.773107,"(11.0, 14.5, 14.0)","(31.0, 130.0, 125.6842105263158)","(5.0, 7.4, 7.328)","(1.55, 1.82, 1.737090909090909)","(5.5, 7.2, 6.566666666666666)","(26.0, 42.0, 39.77777777777778)","(31.0, 170.0, 112.5)","(31.0, 110.0, 76.0)"
08-01-2023 14:12:48.891414,"(11.0, 14.5, 14.0)","(31.0, 130.0, 125.6842105263158)","(5.0, 7.4, 7.328)","(1.55, 1.82, 1.737090909090909)","(5.5, 7.0, 5.916666666666667)","(26.0, 42.0, 39.77777777777778)","(31.0, 170.0, 112.5)","(31.0, 110.0, 76.0)"
08-01-2023 14:12:50.036796,"(11.0, 14.5, 14.0)","(31.0, 130.0, 125.6842105263158)","(5.0, 7.4, 7.328)","(1.55, 1.82, 1.737090909090909)","(5.5, 7.0, 6.0)","(26.0, 42.0, 39.77777777777778)","(31.0, 170.0, 112.5)","(31.0, 110.0, 76.0)"
08-01-2023 14:12:51.145192,"(11.0, 15.0, 13.185185185185185)","(31.0, 130.0, 125.6842105263158)","(5.0, 7.4, 7.328)","(1.55, 1.82, 1.737090909090909)","(5.5, 7.0, 6.0)","(20.0, 42.0, 39.77777777777778)","(31.0, 170.0, 112.5)","(31.0, 110.0, 76.0)"
08-01-2023 14:12:52.258004,"(11.0, 15.0, 13.185185185185185)","(31.0, 130.0, 125.6842105263158)","(5.0, 7.4, 7.328)","(1.55, 1.82, 1.737090909090909)","(5.5, 7.0, 6.0)","(20.0, 42.0, 39.77777777777778)","(31.0, 170.0, 112.5)","(31.0, 110.0, 76.0)"
08-01-2023 14:12:53.271085,"(11.0, 15.0, 13.185185185185185)","(31.0, 130.0, 125.6842105263158)","(5.0, 7.4, 7.328)","(1.55, 1.82, 1.737090909090909)","(5.5, 7.0, 6.0)","(20.0, 42.0, 39.77777777777778)","(31.0, 170.0, 112.5)","(31.0, 110.0, 76.0)"
08-01-2023 14:12:54.335734,"(11.0, 15.0, 13.185185185185185)","(31.0, 130.0, 125.6842105263158)","(5.0, 7.4, 7.328)","(1.55, 1.82, 1.737090909090909)","(5.5, 7.0, 6.0)","(20.0, 42.0, 39.77777777777778)","(31.0, 170.0, 112.5)","(31.0, 110.0, 76.0)"
08-01-2023 14:12:55.361598,"(11.0, 14.5, 14.0)","(31.0, 130.0, 125.6842105263158)","(5.0, 7.4, 7.328)","(1.55, 1.82, 1.737090909090909)","(5.5, 7.0, 6.0)","(20.0, 42.0, 39.77777777777778)","(31.0, 170.0, 112.5)","(31.0, 110.0, 76.0)"
08-01-2023 14:12:56.384097,"(11.0, 14.5, 14.0)","(31.0, 130.0, 125.6842105263158)","(5.0, 7.4, 7.328)","(1.55, 1.82, 1.737090909090909)","(5.5, 7.0, 6.0)","(20.0, 42.0, 39.77777777777778)","(31.0, 170.0, 112.5)","(31.0, 110.0, 76.0)"
08-01-2023 14:12:57.463668,"(11.0, 14.5, 14.0)","(31.0, 130.0, 123.6923076923077)","(5.0, 7.4, 7.328)","(1.55, 1.82, 1.737090909090909)","(5.5, 7.0, 6.142857142857142)","(20.0, 42.0, 39.0)","(31.0, 170.0, 112.5)","(31.0, 110.0, 76.0)"
08-01-2023 14:12:58.646424,"(11.0, 14.5, 14.0)","(31.0, 130.0, 123.6923076923077)","(5.0, 7.0, 7.330769230769231)","(1.55, 1.73, 1.7583333333333333)","(5.5, 7.0, 6.071428571428571)","(20.0, 42.0, 36.0)","(31.0, 170.0, 112.5)","(31.0, 110.0, 76.0)"
08-01-2023 14:12:59.761158,"(11.0, 14.5, 14.0)","(31.0, 130.0, 123.6923076923077)","(5.0, 7.4, 7.218181818181819)","(1.55, 1.8, 1.7343636363636363)","(5.5, 7.0, 6.071428571428571)","(20.0, 44.0, 42.5)","(31.0, 170.0, 112.5)","(31.0, 110.0, 76.0)"
08-01-2023 14:13:00.877656,"(11.0, 14.5, 14.0)","(31.0, 130.0, 123.6923076923077)","(5.0, 7.4, 7.218181818181819)","(1.55, 1.79, 1.7343636363636363)","(5.5, 7.0, 6.071428571428571)","(20.0, 44.0, 42.5)","(31.0, 170.0, 112.5)","(31.0, 110.0, 76.0)"
08-01-2023 14:13:01.995686,"(11.0, 15.0, 13.185185185185185)","(31.0, 130.0, 123.6923076923077)","(5.0, 7.4, 7.218181818181819)","(1.55, 1.79, 1.7072972972972973)","(5.5, 7.0, 6.4)","(20.0, 44.0, 42.5)","(31.0, 170.0, 112.5)","(31.0, 110.0, 76.0)"
08-01-2023 14:13:03.108990,"(11.0, 14.5, 14.0)","(31.0, 130.0, 123.6923076923077)","(5.0, 7.4, 7.330769230769231)","(1.55, 1.79, 1.7072972972972973)","(5.5, 7.0, 5.885714285714286)","(20.0, 42.0, 40.75)","(31.0, 170.0, 112.5)","(31.0, 110.0, 76.0)"
08-01-2023 14:13:04.209159,"(11.0, 14.5, 14.0)","(31.0, 130.0, 124.14285714285714)","(5.0, 7.4, 7.341935483870968)","(1.55, 1.79, 1.7072972972972973)","(5.5, 7.0, 5.885714285714286)","(20.0, 42.0, 40.82352941176471)","(31.0, 170.0, 124.0)","(31.0, 110.0, 76.0)"
08-01-2023 14:13:05.318487,"(11.0, 14.5, 14.0)","(31.0, 130.0, 124.14285714285714)","(5.0, 7.4, 7.341935483870968)","(1.55, 1.79, 1.7072972972972973)","(5.5, 7.0, 5.885714285714286)","(20.0, 42.0, 40.82352941176471)","(31.0, 170.0, 124.0)","(31.0, 110.0, 76.0)"
08-01-2023 14:13:06.440681,"(11.0, 14.5, 14.0)","(41.0, 130.0, 124.53333333333333)","(5.5, 7.4, 7.341935483870968)","(1.55, 1.79, 1.7072972972972973)","(5.0, 7.0, 5.885714285714286)","(26.0, 42.0, 40.82352941176471)","(41.0, 170.0, 124.0)","(31.0, 110.0, 76.0)"
08-01-2023 14:13:07.461292,"(11.0, 15.0, 13.280701754385966)","(41.0, 130.0, 126.09523809523809)","(5.5, 7.4, 7.341935483870968)","(1.55, 1.79, 1.7072972972972973)","(5.0, 7.0, 6.58)","(26.0, 42.0, 41.16666666666667)","(41.0, 170.0, 124.0)","(31.0, 110.0, 76.0)"
08-01-2023 14:13:08.501187,"(11.0, 14.5, 14.0)","(41.0, 130.0, 125.89999999999999)","(5.5, 7.4, 7.330769230769231)","(1.55, 1.79, 1.7072972972972973)","(5.0, 7.2, 6.128571428571429)","(26.0, 42.0, 41.130434782608695)","(41.0, 170.0, 124.0)","(31.0, 110.0, 76.0)"
08-01-2023 14:13:09.559980,"(11.0, 14.5, 14.0)","(41.0, 130.0, 126.09523809523809)","(5.5, 7.4, 7.341935483870968)","(1.55, 1.78, 1.73)","(5.0, 7.2, 6.128571428571429)","(26.0, 42.0, 41.16666666666667)","(41.0, 170.0, 124.0)","(26.0, 110.0, 76.0)"
08-01-2023 14:13:10.621233,"(11.0, 14.5, 14.0)","(41.0, 130.0, 126.09523809523809)","(5.5, 7.4, 7.341935483870968)","(1.55, 1.78, 1.73)","(5.0, 7.2, 6.2)","(26.0, 42.0, 41.16666666666667)","(41.0, 170.0, 124.0)","(31.0, 110.0, 76.0)"
08-01-2023 14:13:11.664217,"(11.0, 14.5, 14.0)","(41.0, 130.0, 126.09523809523809)","(5.5, 7.4, 7.341935483870968)","(1.55, 1.78, 1.73)","(5.0, 7.2, 6.2)","(26.0, 42.0, 41.16666666666667)","(41.0, 170.0, 124.0)","(31.0, 110.0, 76.0)"
08-01-2023 14:13:12.658117,"(11.0, 14.5, 14.0)","(41.0, 130.0, 126.09523809523809)","(5.5, 7.4, 7.341935483870968)","(1.55, 1.78, 1.73)","(5.0, 7.2, 6.2)","(26.0, 42.0, 41.16666666666667)","(41.0, 170.0, 124.0)","(31.0, 110.0, 76.0)"
08-01-2023 14:13:13.650533,"(11.0, 14.5, 14.0)","(31.0, 130.0, 126.09523809523809)","(5.5, 7.4, 7.341935483870968)","(1.55, 1.78, 1.73)","(5.0, 7.2, 6.2)","(26.0, 42.0, 41.16666666666667)","(41.0, 170.0, 124.0)","(31.0, 110.0, 76.0)"
08-01-2023 14:13:14.676692,"(11.0, 14.5, 14.0)","(31.0, 130.0, 126.09523809523809)","(5.5, 7.4, 7.341935483870968)","(1.55, 1.78, 1.73)","(5.0, 7.2, 6.2)","(26.0, 42.0, 41.16666666666667)","(41.0, 170.0, 124.0)","(31.0, 110.0, 76.0)"
08-01-2023 14:13:15.697077,"(11.0, 15.0, 13.185185185185185)","(31.0, 130.0, 125.89999999999999)","(5.5, 7.4, 7.330769230769231)","(1.55, 1.78, 1.73)","(5.0, 7.2, 6.2)","(26.0, 42.0, 41.130434782608695)","(41.0, 170.0, 112.5)","(31.0, 110.0, 76.0)"
08-01-2023 14:13:16.735075,"(11.0, 14.5, 14.0)","(31.0, 130.0, 126.27272727272727)","(5.5, 7.4, 7.341935483870968)","(1.55, 1.78, 1.73)","(5.0, 7.2, 6.0)","(26.0, 42.0, 41.16666666666667)","(41.0, 170.0, 124.0)","(31.0, 110.0, 76.0)"
08-01-2023 14:13:17.878710,"(11.0, 14.5, 14.0)","(31.0, 130.0, 126.43478260869566)","(5.5, 7.4, 7.341935483870968)","(1.55, 1.78, 1.73)","(5.0, 7.2, 6.0)","(26.0, 42.0, 40.666666666666664)","(41.0, 170.0, 124.0)","(31.0, 110.0, 76.0)"
08-01-2023 14:13:19.034626,"(11.0, 14.5, 14.0)","(31.0, 130.0, 126.43478260869566)","(5.5, 7.4, 7.341935483870968)","(1.55, 1.77, 1.7629411764705882)","(5.0, 7.2, 6.0)","(26.0, 42.0, 40.666666666666664)","(41.0, 170.0, 124.0)","(31.0, 110.0, 76.0)"
08-01-2023 14:13:20.125895,"(11.0, 15.0, 13.25)","(31.0, 130.0, 126.43478260869566)","(5.5, 7.4, 7.34)","(1.55, 1.77, 1.7629411764705882)","(5.0, 7.2, 6.0)","(26.0, 42.0, 40.666666666666664)","(41.0, 170.0, 124.0)","(31.0, 110.0, 76.0)"
08-01-2023 14:13:21.212907,"(11.0, 14.5, 14.0)","(31.0, 130.0, 126.43478260869566)","(5.5, 7.4, 7.34)","(1.55, 1.77, 1.7629411764705882)","(5.0, 7.2, 6.0)","(26.0, 42.0, 40.666666666666664)","(41.0, 170.0, 124.0)","(31.0, 110.0, 76.0)"
08-01-2023 14:13:22.344601,"(11.0, 14.5, 14.0)","(31.0, 130.0, 126.43478260869566)","(5.5, 7.4, 7.353846153846154)","(1.55, 1.77, 1.7629411764705882)","(5.0, 7.2, 6.0)","(26.0, 42.0, 40.666666666666664)","(41.0, 170.0, 124.0)","(31.0, 110.0, 76.0)"
08-01-2023 14:13:23.508905,"(11.0, 14.5, 14.0)","(31.0, 130.0, 90.0)","(5.5, 7.4, 7.34)","(1.55, 1.77, 1.7629411764705882)","(5.0, 7.2, 6.0)","(26.0, 42.0, 40.666666666666664)","(41.0, 170.0, 131.66666666666669)","(31.0, 110.0, 76.0)"
08-01-2023 14:13:24.604365,"(11.0, 14.5, 14.0)","(31.0, 130.0, 90.0)","(5.5, 7.4, 7.34)","(1.55, 1.77, 1.7629411764705882)","(5.0, 7.2, 6.0)","(26.0, 42.0, 40.666666666666664)","(41.0, 170.0, 131.66666666666669)","(31.0, 110.0, 76.0)"
08-01-2023 14:13:25.676854,"(11.0, 14.5, 14.0)","(31.0, 130.0, 90.0)","(5.5, 7.4, 7.34)","(1.55, 1.77, 1.7629411764705882)","(5.0, 7.2, 6.0)","(26.0, 42.0, 40.666666666666664)","(41.0, 170.0, 131.66666666666669)","(31.0, 110.0, 76.0)"
08-01-2023 14:13:26.770751,"(11.0, 15.0, 13.25)","(31.0, 130.0, 90.0)","(5.5, 7.4, 7.34)","(1.55, 1.77, 1.7629411764705882)","(5.0, 7.2, 5.907692307692307)","(26.0, 42.0, 40.57142857142857)","(41.0, 170.0, 131.66666666666669)","(31.0, 110.0, 76.0)"
08-01-2023 14:13:27.817772,"(11.0, 15.0, 13.25)","(31.0, 130.0, 109.5)","(5.5, 7.4, 7.34)","(1.55, 1.77, 1.7629411764705882)","(5.0, 7.2, 5.907692307692307)","(26.0, 42.0, 40.57142857142857)","(41.0, 170.0, 131.66666666666669)","(31.0, 110.0, 76.0)"
08-01-2023 14:13:28.873487,"(11.0, 14.5, 14.0)","(31.0, 130.0, 107.0)","(5.5, 7.4, 7.34)","(1.55, 1.77, 1.7629411764705882)","(5.0, 7.2, 5.907692307692307)","(26.0, 42.0, 40.57142857142857)","(41.0, 170.0, 131.66666666666669)","(31.0, 110.0, 76.0)"
08-01-2023 14:13:29.983953,"(11.0, 14.5, 14.0)","(31.0, 130.0, 85.0)","(5.5, 7.4, 7.353846153846154)","(1.55, 1.77, 1.7629411764705882)","(5.0, 7.2, 5.907692307692307)","(26.0, 42.0, 40.57142857142857)","(41.0, 170.0, 131.66666666666669)","(31.0, 110.0, 76.0)"
08-01-2023 14:13:31.067044,"(11.0, 14.5, 14.0)","(31.0, 130.0, 85.0)","(5.5, 7.4, 7.353846153846154)","(1.55, 1.77, 1.7475)","(5.0, 7.2, 5.907692307692307)","(26.0, 42.0, 40.57142857142857)","(41.0, 170.0, 131.66666666666669)","(31.0, 110.0, 76.0)"
08-01-2023 14:13:32.121989,"(11.0, 14.5, 14.0)","(31.0, 130.0, 85.0)","(5.5, 7.4, 7.353846153846154)","(1.55, 1.77, 1.7475)","(5.0, 7.2, 5.907692307692307)","(26.0, 42.0, 40.57142857142857)","(41.0, 170.0, 131.66666666666669)","(31.0, 110.0, 76.0)"
08-01-2023 14:13:33.172775,"(11.0, 15.0, 13.25)","(31.0, 130.0, 85.0)","(5.5, 7.4, 7.353846153846154)","(1.55, 1.77, 1.7475)","(5.0, 7.2, 5.907692307692307)","(26.0, 42.0, 40.57142857142857)","(41.0, 170.0, 131.66666666666669)","(31.0, 110.0, 76.0)"
08-01-2023 14:13:34.221133,"(11.0, 14.5, 14.0)","(31.0, 130.0, 85.0)","(5.5, 7.4, 7.353846153846154)","(1.55, 1.77, 1.7475)","(5.0, 7.2, 5.907692307692307)","(26.0, 42.0, 40.57142857142857)","(41.0, 170.0, 131.66666666666669)","(31.0, 110.0, 76.0)"
08-01-2023 14:13:35.297170,"(11.0, 14.5, 14.0)","(31.0, 130.0, 85.0)","(5.5, 7.4, 7.353846153846154)","(1.55, 1.77, 1.7475)","(5.0, 7.2, 6.211764705882353)","(26.0, 42.0, 40.57142857142857)","(41.0, 170.0, 131.66666666666669)","(31.0, 110.0, 76.0)"
08-01-2023 14:13:36.311765,"(11.0, 14.5, 14.0)","(31.0, 130.0, 85.0)","(5.5, 7.4, 7.353846153846154)","(1.55, 1.77, 1.7475)","(5.0, 7.2, 6.211764705882353)","(26.0, 42.0, 40.57142857142857)","(41.0, 170.0, 131.66666666666669)","(31.0, 110.0, 76.0)"
08-01-2023 14:13:37.384231,"(11.0, 14.5, 14.0)","(31.0, 130.0, 85.0)","(5.5, 7.4, 7.269565217391305)","(1.55, 1.77, 1.7475)","(5.0, 7.2, 6.211764705882353)","(26.0, 42.0, 41.09090909090909)","(41.0, 170.0, 131.66666666666669)","(31.0, 110.0, 76.0)"
08-01-2023 14:13:38.473942,"(11.0, 14.5, 14.0)","(31.0, 130.0, 112.0)","(5.5, 7.4, 7.353846153846154)","(1.55, 1.77, 1.7475)","(5.0, 7.2, 6.075)","(26.0, 42.0, 41.09090909090909)","(41.0, 170.0, 131.66666666666669)","(31.0, 110.0, 76.0)"
08-01-2023 14:13:39.551659,"(11.0, 14.5, 14.0)","(31.0, 130.0, 86.0)","(5.5, 7.4, 7.353846153846154)","(1.55, 1.77, 1.7475)","(5.0, 7.2, 6.6)","(26.0, 42.0, 41.09090909090909)","(41.0, 170.0, 131.66666666666669)","(31.0, 110.0, 76.0)"
08-01-2023 14:13:40.577103,"(11.0, 15.0, 13.25)","(31.0, 130.0, 85.0)","(5.5, 7.4, 7.353846153846154)","(1.55, 1.77, 1.7475)","(5.0, 7.2, 6.6)","(26.0, 42.0, 41.04761904761905)","(41.0, 170.0, 124.0)","(31.0, 110.0, 76.0)"
08-01-2023 14:13:41.617464,"(11.0, 14.5, 14.0)","(31.0, 130.0, 85.0)","(5.5, 7.4, 7.380645161290323)","(1.55, 1.77, 1.7475)","(5.0, 7.2, 6.629411764705882)","(26.0, 42.0, 41.09090909090909)","(41.0, 170.0, 124.0)","(31.0, 110.0, 76.0)"
08-01-2023 14:13:42.738787,"(11.0, 14.5, 14.0)","(31.0, 130.0, 85.0)","(5.5, 7.4, 7.379310344827586)","(1.55, 1.77, 1.7475)","(5.0, 7.0, 5.975)","(26.0, 42.0, 41.09090909090909)","(41.0, 170.0, 124.0)","(31.0, 110.0, 76.0)"
08-01-2023 14:13:43.829039,"(11.0, 14.5, 14.0)","(31.0, 130.0, 85.0)","(5.5, 7.4, 7.379310344827586)","(1.55, 1.77, 1.7475)","(5.0, 6.8, 5.975)","(26.0, 42.0, 41.09090909090909)","(41.0, 170.0, 124.0)","(31.0, 110.0, 76.0)"
