,Trajec Holiday,Lady Lightfeet,Outspend,Marion Grace,Finishing Touch,Lucky Stroke
15-12-2022 12:01:01.797859,"(19.0, 30.0, 28.0)","(4.6, 6.6, 5.699999999999999)","(15.0, 22.0, 21.5)","(1.3, 1.51, 1.4524)","(15.0, 28.0, 22.25)","(26.0, 60.0, 57.111111111111114)"
15-12-2022 12:01:02.758125,"(19.0, 30.0, 28.0)","(4.6, 6.6, 5.699999999999999)","(15.0, 22.0, 21.5)","(1.3, 1.51, 1.461186440677966)","(15.0, 28.0, 22.25)","(26.0, 60.0, 56.0)"
15-12-2022 12:01:03.724972,"(19.0, 30.0, 28.0)","(4.6, 6.6, 5.699999999999999)","(15.0, 22.0, 21.5)","(1.3, 1.51, 1.461186440677966)","(15.0, 28.0, 22.25)","(26.0, 60.0, 56.0)"
15-12-2022 12:01:04.800564,"(19.0, 30.0, 28.0)","(4.6, 6.6, 5.699999999999999)","(15.0, 22.0, 21.5)","(1.3, 1.51, 1.461186440677966)","(15.0, 28.0, 22.25)","(26.0, 60.0, 56.0)"
15-12-2022 12:01:05.783493,"(19.0, 30.0, 28.0)","(4.6, 6.6, 5.699999999999999)","(15.0, 22.0, 21.5)","(1.3, 1.51, 1.461186440677966)","(15.0, 28.0, 22.25)","(26.0, 60.0, 56.0)"
15-12-2022 12:01:06.713198,"(19.0, 30.0, 27.666666666666668)","(4.6, 6.6, 5.699999999999999)","(15.0, 22.0, 21.35)","(1.3, 1.51, 1.461186440677966)","(15.0, 28.0, 22.25)","(26.0, 60.0, 54.5)"
15-12-2022 12:01:07.588432,"(19.0, 30.0, 28.0)","(4.6, 6.6, 5.699999999999999)","(15.0, 22.0, 21.5)","(1.3, 1.51, 1.461186440677966)","(15.0, 28.0, 22.25)","(26.0, 60.0, 52.666666666666664)"
15-12-2022 12:01:08.597553,"(19.0, 30.0, 28.0)","(4.6, 6.6, 5.699999999999999)","(15.0, 22.0, 21.5)","(1.3, 1.51, 1.4575)","(15.0, 28.0, 22.25)","(26.0, 60.0, 52.666666666666664)"
15-12-2022 12:01:09.685116,"(19.0, 30.0, 28.0)","(4.6, 6.6, 5.699999999999999)","(15.0, 22.0, 21.5)","(1.3, 1.51, 1.4575)","(15.0, 28.0, 22.25)","(26.0, 60.0, 52.666666666666664)"
15-12-2022 12:01:10.894197,"(19.0, 30.0, 28.0)","(4.6, 6.6, 5.699999999999999)","(15.0, 22.0, 21.5)","(1.3, 1.51, 1.4575)","(15.0, 28.0, 22.25)","(26.0, 60.0, 52.666666666666664)"
15-12-2022 12:01:12.186501,"(19.0, 30.0, 28.0)","(4.6, 6.6, 5.699999999999999)","(15.0, 22.0, 21.5)","(1.3, 1.51, 1.47)","(15.0, 28.0, 22.25)","(26.0, 60.0, 52.666666666666664)"
15-12-2022 12:01:13.218656,"(19.0, 30.0, 28.0)","(4.6, 6.6, 5.699999999999999)","(15.0, 22.0, 21.5)","(1.3, 1.51, 1.47)","(15.0, 28.0, 22.25)","(26.0, 60.0, 52.666666666666664)"
15-12-2022 12:01:14.163374,"(19.0, 30.0, 28.0)","(4.6, 6.6, 5.699999999999999)","(15.0, 22.0, 21.5)","(1.3, 1.51, 1.47)","(15.0, 28.0, 22.25)","(26.0, 60.0, 52.666666666666664)"
15-12-2022 12:01:15.419584,"(19.0, 30.0, 28.0)","(4.6, 6.6, 5.699999999999999)","(15.0, 22.0, 21.5)","(1.3, 1.51, 1.4649999999999999)","(15.0, 28.0, 22.25)","(26.0, 60.0, 52.666666666666664)"
15-12-2022 12:01:16.782311,"(19.0, 30.0, 28.0)","(4.6, 6.6, 5.699999999999999)","(15.0, 22.0, 21.75)","(1.3, 1.5, 1.4610526315789474)","(15.0, 28.0, 22.25)","(26.0, 60.0, 56.33333333333333)"
15-12-2022 12:01:18.145016,"(19.0, 30.0, 27.2)","(4.6, 6.6, 5.699999999999999)","(15.0, 22.0, 22.142857142857142)","(1.3, 1.5, 1.5123076923076924)","(15.0, 28.0, 24.46153846153846)","(26.0, 60.0, 56.85714285714286)"
15-12-2022 12:01:19.328472,"(19.0, 30.0, 27.2)","(4.6, 6.6, 5.699999999999999)","(15.0, 23.0, 22.142857142857142)","(1.3, 1.54, 1.5123076923076924)","(15.0, 28.0, 24.46153846153846)","(26.0, 60.0, 56.85714285714286)"
15-12-2022 12:01:20.502879,"(19.0, 30.0, 27.2)","(4.6, 6.4, 5.76)","(15.0, 23.0, 22.142857142857142)","(1.3, 1.53, 1.5033333333333334)","(15.0, 28.0, 23.81818181818182)","(26.0, 60.0, 56.33333333333333)"
15-12-2022 12:01:21.600200,"(19.0, 30.0, 27.2)","(4.6, 6.4, 5.76)","(15.0, 23.0, 22.142857142857142)","(1.3, 1.53, 1.4981818181818183)","(15.0, 28.0, 23.81818181818182)","(26.0, 60.0, 56.33333333333333)"
15-12-2022 12:01:22.714069,"(19.0, 30.0, 27.2)","(4.6, 6.4, 5.76)","(15.0, 22.0, 21.75)","(1.3, 1.53, 1.4981818181818183)","(15.0, 28.0, 23.81818181818182)","(26.0, 60.0, 56.33333333333333)"
15-12-2022 12:01:23.731378,"(19.0, 30.0, 27.2)","(4.6, 6.4, 5.76)","(15.0, 22.0, 21.75)","(1.3, 1.53, 1.4716666666666667)","(15.0, 28.0, 23.81818181818182)","(26.0, 60.0, 56.33333333333333)"
15-12-2022 12:01:24.716841,"(19.0, 30.0, 27.2)","(4.6, 6.4, 5.76)","(15.0, 22.0, 21.75)","(1.3, 1.53, 1.4633333333333334)","(15.0, 28.0, 23.81818181818182)","(26.0, 60.0, 56.33333333333333)"
15-12-2022 12:01:25.805748,"(18.0, 30.0, 27.2)","(4.6, 6.4, 5.8)","(15.0, 22.0, 21.5)","(1.3, 1.54, 1.487741935483871)","(15.0, 28.0, 22.88888888888889)","(26.0, 60.0, 54.57142857142857)"
15-12-2022 12:01:26.846647,"(18.0, 30.0, 26.714285714285715)","(4.6, 6.4, 5.8)","(15.0, 22.0, 20.916666666666664)","(1.3, 1.54, 1.5031818181818182)","(15.0, 28.0, 22.88888888888889)","(26.0, 60.0, 57.25)"
15-12-2022 12:01:27.940352,"(18.0, 30.0, 27.2)","(4.6, 6.4, 5.915384615384616)","(15.0, 22.0, 21.842105263157894)","(1.3, 1.54, 1.5031818181818182)","(15.0, 28.0, 22.88888888888889)","(26.0, 60.0, 57.25)"
15-12-2022 12:01:28.985165,"(18.0, 30.0, 27.2)","(4.6, 6.4, 5.915384615384616)","(15.0, 22.0, 21.5)","(1.3, 1.53, 1.4924489795918368)","(15.0, 28.0, 22.88888888888889)","(26.0, 60.0, 57.25)"
15-12-2022 12:01:29.938659,"(18.0, 30.0, 27.2)","(4.6, 6.4, 5.915384615384616)","(15.0, 22.0, 21.5)","(1.3, 1.53, 1.4924489795918368)","(15.0, 28.0, 23.81818181818182)","(26.0, 60.0, 57.25)"
15-12-2022 12:01:30.942157,"(18.0, 30.0, 27.2)","(4.6, 6.2, 5.685714285714285)","(15.0, 22.0, 21.333333333333332)","(1.3, 1.53, 1.4924489795918368)","(15.0, 28.0, 24.0)","(26.0, 60.0, 57.25)"
15-12-2022 12:01:32.001627,"(18.0, 30.0, 27.2)","(4.6, 6.2, 5.685714285714285)","(15.0, 22.0, 21.333333333333332)","(1.3, 1.53, 1.4924489795918368)","(15.0, 28.0, 24.0)","(26.0, 60.0, 57.25)"
15-12-2022 12:01:33.066465,"(18.0, 30.0, 27.2)","(4.6, 6.2, 5.685714285714285)","(15.0, 22.0, 21.333333333333332)","(1.3, 1.53, 1.4924489795918368)","(15.0, 28.0, 24.0)","(26.0, 60.0, 57.25)"
15-12-2022 12:01:34.114012,"(18.0, 30.0, 27.2)","(4.6, 6.2, 5.685714285714285)","(15.0, 22.0, 21.333333333333332)","(1.3, 1.53, 1.4924489795918368)","(15.0, 28.0, 24.0)","(26.0, 60.0, 57.25)"
15-12-2022 12:01:35.046599,"(18.0, 30.0, 27.2)","(4.6, 6.2, 5.685714285714285)","(15.0, 22.0, 21.333333333333332)","(1.3, 1.53, 1.4924489795918368)","(15.0, 28.0, 24.0)","(26.0, 60.0, 57.25)"
15-12-2022 12:01:35.913466,"(18.0, 30.0, 27.2)","(4.6, 6.2, 5.675)","(15.0, 22.0, 21.5)","(1.3, 1.53, 1.4741860465116279)","(15.0, 28.0, 24.0)","(26.0, 60.0, 57.25)"
15-12-2022 12:01:36.966657,"(18.0, 30.0, 28.0)","(4.6, 6.2, 5.675)","(15.0, 22.0, 21.75)","(1.3, 1.53, 1.4721686746987952)","(15.0, 28.0, 24.857142857142858)","(26.0, 60.0, 56.85714285714286)"
15-12-2022 12:01:38.175975,"(18.0, 30.0, 28.0)","(4.6, 6.2, 5.6866666666666665)","(15.0, 22.0, 21.583333333333332)","(1.3, 1.53, 1.4721686746987952)","(15.0, 28.0, 24.857142857142858)","(26.0, 60.0, 56.85714285714286)"
15-12-2022 12:01:39.235534,"(18.0, 30.0, 28.0)","(4.6, 6.2, 5.692307692307692)","(15.0, 22.0, 20.916666666666664)","(1.3, 1.53, 1.4721686746987952)","(15.0, 28.0, 24.857142857142858)","(26.0, 60.0, 56.85714285714286)"
15-12-2022 12:01:40.166969,"(18.0, 30.0, 28.0)","(4.6, 6.2, 5.692307692307692)","(15.0, 22.0, 20.916666666666664)","(1.3, 1.53, 1.4721686746987952)","(15.0, 28.0, 26.166666666666664)","(26.0, 60.0, 56.85714285714286)"
15-12-2022 12:01:41.085757,"(18.0, 30.0, 28.0)","(4.6, 6.2, 5.692307692307692)","(15.0, 22.0, 20.0)","(1.3, 1.53, 1.4721686746987952)","(15.0, 28.0, 26.166666666666664)","(26.0, 60.0, 56.85714285714286)"
15-12-2022 12:01:42.104242,"(18.0, 30.0, 28.0)","(4.6, 6.2, 5.692307692307692)","(15.0, 22.0, 20.0)","(1.3, 1.53, 1.4721686746987952)","(15.0, 28.0, 26.166666666666664)","(26.0, 60.0, 56.85714285714286)"
15-12-2022 12:01:43.206737,"(18.0, 30.0, 28.0)","(4.6, 6.2, 5.692307692307692)","(15.0, 22.0, 20.0)","(1.3, 1.53, 1.4721686746987952)","(15.0, 28.0, 26.166666666666664)","(26.0, 60.0, 56.85714285714286)"
15-12-2022 12:01:44.277502,"(18.0, 30.0, 28.0)","(4.6, 6.2, 5.692307692307692)","(15.0, 22.0, 20.0)","(1.3, 1.53, 1.4721686746987952)","(15.0, 28.0, 26.166666666666664)","(26.0, 60.0, 56.85714285714286)"
15-12-2022 12:01:45.324981,"(18.0, 30.0, 28.0)","(4.6, 6.2, 5.71875)","(15.0, 22.0, 20.0)","(1.3, 1.53, 1.4721686746987952)","(15.0, 28.0, 26.166666666666664)","(26.0, 60.0, 56.85714285714286)"
15-12-2022 12:01:46.256592,"(18.0, 30.0, 28.0)","(4.6, 6.0, 5.8)","(15.0, 22.0, 20.0)","(1.3, 1.53, 1.4721686746987952)","(15.0, 28.0, 26.166666666666664)","(26.0, 60.0, 58.625)"
15-12-2022 12:01:47.144910,"(18.0, 30.0, 28.0)","(4.6, 6.0, 5.8)","(15.0, 22.0, 21.25)","(1.3, 1.53, 1.4721686746987952)","(15.0, 28.0, 26.166666666666664)","(26.0, 60.0, 58.625)"
15-12-2022 12:01:48.079895,"(18.0, 30.0, 28.0)","(4.6, 6.0, 5.8)","(15.0, 22.0, 20.166666666666668)","(1.3, 1.53, 1.4721686746987952)","(15.0, 28.0, 26.166666666666664)","(26.0, 60.0, 58.625)"
15-12-2022 12:01:49.004935,"(18.0, 30.0, 28.0)","(4.6, 6.0, 5.653846153846154)","(15.0, 22.0, 20.166666666666668)","(1.3, 1.53, 1.4721686746987952)","(15.0, 28.0, 26.166666666666664)","(26.0, 60.0, 51.0)"
15-12-2022 12:01:50.012272,"(18.0, 30.0, 28.0)","(4.6, 6.0, 5.653846153846154)","(15.0, 22.0, 20.166666666666668)","(1.3, 1.53, 1.4721686746987952)","(15.0, 28.0, 26.166666666666664)","(26.0, 60.0, 51.0)"
15-12-2022 12:01:50.943208,"(18.0, 30.0, 28.0)","(4.6, 6.0, 5.653846153846154)","(15.0, 22.0, 20.166666666666668)","(1.3, 1.53, 1.4721686746987952)","(15.0, 28.0, 26.166666666666664)","(26.0, 60.0, 51.0)"
15-12-2022 12:01:51.840742,"(18.0, 30.0, 28.833333333333336)","(4.6, 6.0, 5.7)","(15.0, 22.0, 20.166666666666668)","(1.3, 1.53, 1.4721686746987952)","(15.0, 28.0, 26.166666666666664)","(26.0, 60.0, 51.0)"
15-12-2022 12:01:52.808929,"(18.0, 30.0, 28.833333333333336)","(4.6, 6.0, 5.7)","(15.0, 22.0, 20.166666666666668)","(1.3, 1.53, 1.4721686746987952)","(15.0, 28.0, 26.166666666666664)","(26.0, 60.0, 51.0)"
15-12-2022 12:01:53.809070,"(18.0, 30.0, 28.25)","(4.6, 6.0, 5.7)","(15.0, 22.0, 20.166666666666668)","(1.3, 1.53, 1.4721686746987952)","(15.0, 28.0, 23.875)","(26.0, 60.0, 51.0)"
15-12-2022 12:01:54.788146,"(18.0, 30.0, 28.25)","(4.6, 6.0, 5.7)","(15.0, 22.0, 20.166666666666668)","(1.3, 1.53, 1.4721686746987952)","(15.0, 28.0, 23.470588235294116)","(26.0, 60.0, 51.0)"
15-12-2022 12:01:55.709035,"(18.0, 30.0, 28.25)","(4.6, 6.0, 5.6000000000000005)","(15.0, 22.0, 20.166666666666668)","(1.3, 1.53, 1.4721686746987952)","(15.0, 28.0, 23.470588235294116)","(26.0, 60.0, 51.0)"
15-12-2022 12:01:56.601583,"(18.0, 30.0, 28.0)","(4.6, 6.0, 5.6000000000000005)","(15.0, 22.0, 20.166666666666668)","(1.3, 1.53, 1.4721686746987952)","(15.0, 28.0, 23.470588235294116)","(26.0, 60.0, 49.333333333333336)"
15-12-2022 12:01:57.589007,"(18.0, 30.0, 29.48148148148148)","(4.6, 6.0, 5.6000000000000005)","(15.0, 22.0, 21.3125)","(1.3, 1.53, 1.4721686746987952)","(15.0, 28.0, 23.470588235294116)","(26.0, 60.0, 52.0)"
15-12-2022 12:01:58.588052,"(18.0, 30.0, 29.48148148148148)","(4.6, 6.0, 5.590909090909091)","(15.0, 22.0, 21.0)","(1.3, 1.53, 1.4721686746987952)","(15.0, 28.0, 23.470588235294116)","(26.0, 60.0, 52.0)"
15-12-2022 12:01:59.609999,"(18.0, 30.0, 29.48148148148148)","(4.6, 6.0, 5.590909090909091)","(15.0, 22.0, 21.0)","(1.3, 1.53, 1.4721686746987952)","(15.0, 28.0, 23.470588235294116)","(26.0, 60.0, 52.888888888888886)"
15-12-2022 12:02:00.558460,"(18.0, 30.0, 29.48148148148148)","(4.6, 6.0, 5.590909090909091)","(15.0, 22.0, 21.0)","(1.3, 1.53, 1.49)","(15.0, 28.0, 23.470588235294116)","(26.0, 60.0, 52.888888888888886)"
15-12-2022 12:02:01.394006,"(18.0, 30.0, 29.48148148148148)","(4.6, 6.0, 5.6)","(15.0, 22.0, 21.0)","(1.3, 1.53, 1.4881818181818183)","(15.0, 28.0, 23.470588235294116)","(26.0, 60.0, 52.888888888888886)"
15-12-2022 12:02:02.429864,"(18.0, 30.0, 29.48148148148148)","(4.6, 6.0, 5.6)","(15.0, 22.0, 21.0)","(1.3, 1.53, 1.4881818181818183)","(15.0, 28.0, 23.470588235294116)","(26.0, 60.0, 52.888888888888886)"
15-12-2022 12:02:03.480076,"(18.0, 30.0, 29.48148148148148)","(4.6, 6.0, 5.6923076923076925)","(15.0, 22.0, 21.0)","(1.3, 1.53, 1.4881818181818183)","(15.0, 28.0, 25.333333333333336)","(26.0, 60.0, 52.888888888888886)"
15-12-2022 12:02:04.560922,"(18.0, 30.0, 29.48148148148148)","(4.6, 6.0, 5.636363636363637)","(15.0, 22.0, 21.0)","(1.3, 1.53, 1.4881818181818183)","(15.0, 27.0, 25.333333333333336)","(26.0, 60.0, 52.888888888888886)"
15-12-2022 12:02:05.595177,"(18.0, 30.0, 29.5)","(4.6, 6.0, 5.636363636363637)","(15.0, 22.0, 21.0)","(1.3, 1.53, 1.4881818181818183)","(15.0, 27.0, 25.57142857142857)","(26.0, 60.0, 45.6)"
15-12-2022 12:02:06.464699,"(18.0, 30.0, 28.25)","(4.6, 6.0, 5.636363636363637)","(15.0, 22.0, 21.0)","(1.3, 1.53, 1.4707407407407407)","(15.0, 27.0, 25.57142857142857)","(26.0, 60.0, 45.6)"
15-12-2022 12:02:07.382430,"(18.0, 30.0, 29.176470588235293)","(4.6, 6.0, 5.636363636363637)","(15.0, 22.0, 21.444444444444443)","(1.3, 1.53, 1.4707407407407407)","(15.0, 27.0, 22.25)","(26.0, 60.0, 50.857142857142854)"
15-12-2022 12:02:08.405051,"(18.0, 30.0, 29.176470588235293)","(4.6, 6.0, 5.636363636363637)","(15.0, 22.0, 19.75)","(1.3, 1.53, 1.4707407407407407)","(15.0, 27.0, 22.25)","(26.0, 60.0, 50.857142857142854)"
15-12-2022 12:02:09.471842,"(18.0, 30.0, 29.176470588235293)","(4.6, 6.0, 5.636363636363637)","(15.0, 22.0, 19.75)","(1.3, 1.53, 1.4707407407407407)","(15.0, 27.0, 22.25)","(26.0, 60.0, 50.857142857142854)"
15-12-2022 12:02:10.545203,"(18.0, 30.0, 28.833333333333336)","(4.6, 6.0, 5.7176470588235295)","(15.0, 22.0, 19.75)","(1.3, 1.53, 1.4707407407407407)","(15.0, 27.0, 22.25)","(26.0, 60.0, 50.857142857142854)"
15-12-2022 12:02:11.595048,"(18.0, 30.0, 28.833333333333336)","(4.6, 6.0, 5.7176470588235295)","(15.0, 22.0, 21.25)","(1.3, 1.53, 1.4707407407407407)","(15.0, 27.0, 23.545454545454547)","(26.0, 60.0, 50.857142857142854)"
15-12-2022 12:02:12.617204,"(18.0, 30.0, 28.833333333333336)","(4.6, 6.0, 5.7176470588235295)","(15.0, 22.0, 20.0)","(1.3, 1.53, 1.5372727272727273)","(15.0, 27.0, 23.545454545454547)","(26.0, 60.0, 50.857142857142854)"
15-12-2022 12:02:13.569161,"(18.0, 30.0, 28.833333333333336)","(4.6, 6.0, 5.7176470588235295)","(15.0, 22.0, 20.0)","(1.3, 1.54, 1.5372727272727273)","(15.0, 27.0, 23.4)","(26.0, 60.0, 50.857142857142854)"
15-12-2022 12:02:14.495639,"(18.0, 30.0, 28.833333333333336)","(4.6, 6.0, 5.6000000000000005)","(15.0, 22.0, 21.428571428571427)","(1.3, 1.53, 1.5122222222222221)","(15.0, 27.0, 23.4)","(26.0, 60.0, 50.857142857142854)"
15-12-2022 12:02:15.521538,"(18.0, 30.0, 28.833333333333336)","(4.6, 6.0, 5.7176470588235295)","(15.0, 22.0, 20.25)","(1.3, 1.53, 1.5208695652173914)","(15.0, 27.0, 23.4)","(26.0, 60.0, 50.857142857142854)"
15-12-2022 12:02:16.556818,"(18.0, 30.0, 28.833333333333336)","(4.6, 6.0, 5.7176470588235295)","(15.0, 22.0, 20.25)","(1.3, 1.53, 1.52)","(15.0, 27.0, 23.4)","(26.0, 60.0, 56.63157894736842)"
15-12-2022 12:02:17.622531,"(18.0, 30.0, 28.833333333333336)","(4.6, 6.0, 5.6)","(15.0, 22.0, 20.25)","(1.3, 1.53, 1.5150000000000001)","(15.0, 27.0, 23.4)","(26.0, 60.0, 51.142857142857146)"
15-12-2022 12:02:18.666290,"(18.0, 30.0, 28.833333333333336)","(4.6, 6.0, 5.6)","(15.0, 22.0, 21.5625)","(1.3, 1.53, 1.5171428571428571)","(15.0, 27.0, 23.4)","(26.0, 60.0, 51.142857142857146)"
15-12-2022 12:02:19.641645,"(18.0, 30.0, 28.833333333333336)","(4.6, 5.6, 5.423809523809524)","(15.0, 22.0, 21.708333333333332)","(1.3, 1.53, 1.5171428571428571)","(15.0, 27.0, 23.4)","(26.0, 60.0, 61.857142857142854)"
15-12-2022 12:02:20.515393,"(18.0, 30.0, 28.833333333333336)","(4.6, 5.4, 5.363636363636364)","(15.0, 22.0, 21.333333333333332)","(1.3, 1.53, 1.522857142857143)","(15.0, 27.0, 24.42857142857143)","(26.0, 75.0, 61.857142857142854)"
15-12-2022 12:02:21.547749,"(18.0, 30.0, 28.833333333333336)","(4.6, 5.6, 5.4295081967213115)","(15.0, 22.0, 18.85)","(1.3, 1.54, 1.5148387096774194)","(15.0, 27.0, 24.75)","(26.0, 75.0, 61.857142857142854)"
15-12-2022 12:02:22.646891,"(18.0, 30.0, 28.833333333333336)","(4.6, 5.6, 5.4295081967213115)","(15.0, 22.0, 18.85)","(1.3, 1.54, 1.5148387096774194)","(15.0, 27.0, 22.75)","(26.0, 75.0, 61.857142857142854)"
15-12-2022 12:02:23.719777,"(18.0, 30.0, 28.833333333333336)","(4.6, 5.6, 5.4295081967213115)","(15.0, 22.0, 18.85)","(1.3, 1.54, 1.5148387096774194)","(15.0, 27.0, 22.75)","(26.0, 75.0, 61.857142857142854)"
15-12-2022 12:02:24.764557,"(18.0, 30.0, 28.833333333333336)","(4.6, 6.0, 5.626666666666667)","(15.0, 22.0, 18.85)","(1.3, 1.54, 1.5148387096774194)","(15.0, 27.0, 22.75)","(26.0, 75.0, 61.857142857142854)"
15-12-2022 12:02:25.801757,"(18.0, 30.0, 28.727272727272727)","(4.6, 6.0, 5.611111111111111)","(15.0, 22.0, 20.76923076923077)","(1.3, 1.54, 1.502857142857143)","(15.0, 27.0, 22.75)","(26.0, 75.0, 61.857142857142854)"
15-12-2022 12:02:26.825635,"(18.0, 30.0, 26.4)","(4.6, 6.0, 5.611111111111111)","(15.0, 22.0, 20.307692307692307)","(1.3, 1.54, 1.502857142857143)","(15.0, 27.0, 22.75)","(26.0, 75.0, 61.857142857142854)"
15-12-2022 12:02:27.861103,"(18.0, 30.0, 29.333333333333332)","(4.6, 6.0, 5.611111111111111)","(15.0, 22.0, 21.4)","(1.3, 1.54, 1.5146341463414634)","(15.0, 27.0, 22.75)","(26.0, 75.0, 70.81818181818181)"
15-12-2022 12:02:28.784502,"(18.0, 30.0, 28.285714285714285)","(4.6, 6.0, 4.625)","(15.0, 23.0, 22.25)","(1.3, 1.54, 1.5146341463414634)","(15.0, 27.0, 22.75)","(26.0, 75.0, 70.81818181818181)"
15-12-2022 12:02:29.740469,"(18.0, 30.0, 28.285714285714285)","(4.6, 5.9, 4.966666666666667)","(15.0, 23.0, 19.625)","(1.3, 1.54, 1.5166666666666666)","(15.0, 27.0, 22.75)","(26.0, 75.0, 70.81818181818181)"
15-12-2022 12:02:30.708308,"(18.0, 60.0, 54.0)","(4.6, 5.9, 5.335294117647059)","(15.0, 23.0, 19.625)","(1.3, 1.54, 1.5166666666666666)","(15.0, 27.0, 22.75)","(26.0, 75.0, 70.81818181818181)"
15-12-2022 12:02:31.736041,"(18.0, 60.0, 54.0)","(4.6, 5.9, 5.335294117647059)","(15.0, 23.0, 19.625)","(1.3, 1.54, 1.5313333333333334)","(15.0, 27.0, 22.75)","(26.0, 75.0, 65.17647058823529)"
15-12-2022 12:02:32.729302,"(18.0, 60.0, 48.33333333333333)","(4.6, 5.9, 5.1173913043478265)","(15.0, 23.0, 21.3125)","(1.3, 1.54, 1.5313333333333334)","(15.0, 27.0, 22.75)","(26.0, 70.0, 65.17647058823529)"
15-12-2022 12:02:33.741114,"(17.0, 60.0, 48.33333333333333)","(4.4, 5.9, 5.1173913043478265)","(15.0, 23.0, 20.6)","(1.35, 1.54, 1.5313333333333334)","(15.0, 27.0, 22.75)","(26.0, 70.0, 65.17647058823529)"
15-12-2022 12:02:34.745302,"(17.0, 60.0, 48.33333333333333)","(4.4, 5.9, 5.1173913043478265)","(15.0, 23.0, 20.6)","(1.35, 1.54, 1.5313333333333334)","(15.0, 27.0, 22.75)","(26.0, 70.0, 65.17647058823529)"
15-12-2022 12:02:35.810095,"(17.0, 60.0, 48.33333333333333)","(4.4, 5.9, 5.1173913043478265)","(15.0, 23.0, 20.6)","(1.35, 1.54, 1.5313333333333334)","(15.0, 27.0, 22.75)","(26.0, 70.0, 50.8)"
15-12-2022 12:02:36.856247,"(18.0, 60.0, 48.33333333333333)","(4.4, 5.9, 5.1173913043478265)","(15.0, 23.0, 20.6)","(1.35, 1.54, 1.5355)","(15.0, 27.0, 22.75)","(26.0, 70.0, 59.75)"
15-12-2022 12:02:37.830370,"(18.0, 60.0, 48.33333333333333)","(4.4, 5.9, 5.1173913043478265)","(15.0, 23.0, 21.8)","(1.35, 1.54, 1.5355)","(15.0, 27.0, 20.6)","(26.0, 70.0, 59.75)"
15-12-2022 12:02:38.818158,"(18.0, 60.0, 48.33333333333333)","(4.4, 5.9, 5.4609756097560975)","(15.0, 23.0, 21.8)","(1.35, 1.5, 1.537323943661972)","(15.0, 29.0, 21.5)","(26.0, 70.0, 59.75)"
15-12-2022 12:02:39.843016,"(18.0, 60.0, 48.33333333333333)","(4.4, 5.8, 5.5)","(15.0, 23.0, 21.8)","(1.35, 1.55, 1.53)","(15.0, 29.0, 21.2)","(26.0, 70.0, 59.75)"
15-12-2022 12:02:40.923827,"(18.0, 60.0, 48.33333333333333)","(4.4, 5.7, 5.021739130434783)","(15.0, 23.0, 21.8)","(1.35, 1.55, 1.53)","(15.0, 32.0, 21.2)","(26.0, 70.0, 59.75)"
15-12-2022 12:02:42.039124,"(18.0, 60.0, 48.33333333333333)","(4.4, 5.7, 5.021739130434783)","(15.0, 23.0, 21.8)","(1.35, 1.55, 1.53)","(15.0, 32.0, 25.25)","(26.0, 70.0, 59.75)"
15-12-2022 12:02:43.097562,"(18.0, 60.0, 48.33333333333333)","(4.4, 5.7, 5.021739130434783)","(15.0, 23.0, 21.8)","(1.35, 1.55, 1.53)","(15.0, 32.0, 25.25)","(26.0, 70.0, 59.75)"
15-12-2022 12:02:44.105475,"(18.0, 60.0, 48.33333333333333)","(4.4, 5.6, 5.279999999999999)","(15.0, 23.0, 22.142857142857142)","(1.35, 1.55, 1.53)","(15.0, 32.0, 24.25)","(26.0, 70.0, 56.0)"
15-12-2022 12:02:45.065520,"(18.0, 60.0, 49.625)","(4.4, 5.5, 4.8950000000000005)","(15.0, 22.0, 21.454545454545453)","(1.35, 1.55, 1.5159090909090909)","(15.0, 30.0, 24.25)","(26.0, 65.0, 56.0)"
15-12-2022 12:02:46.071764,"(18.0, 60.0, 46.33333333333333)","(4.4, 5.5, 4.8950000000000005)","(15.0, 22.0, 21.142857142857142)","(1.35, 1.55, 1.53)","(18.0, 30.0, 21.785714285714285)","(26.0, 65.0, 56.0)"
15-12-2022 12:02:47.123925,"(18.0, 60.0, 53.166666666666664)","(4.4, 5.4, 4.828571428571429)","(15.0, 22.0, 21.454545454545453)","(1.35, 1.55, 1.5346938775510204)","(18.0, 30.0, 21.785714285714285)","(26.0, 65.0, 59.85714285714286)"
15-12-2022 12:02:48.188748,"(18.0, 60.0, 49.875)","(4.4, 5.3, 4.805)","(15.0, 22.0, 21.454545454545453)","(1.35, 1.55, 1.5472222222222223)","(18.0, 30.0, 21.785714285714285)","(26.0, 65.0, 59.85714285714286)"
15-12-2022 12:02:49.226810,"(17.0, 60.0, 49.875)","(4.4, 5.3, 4.805)","(15.0, 22.0, 21.454545454545453)","(1.35, 1.55, 1.5472222222222223)","(15.0, 30.0, 23.75)","(26.0, 65.0, 59.85714285714286)"
15-12-2022 12:02:50.211810,"(17.0, 60.0, 49.875)","(4.4, 5.3, 4.805)","(15.0, 22.0, 21.454545454545453)","(1.35, 1.55, 1.5472222222222223)","(15.0, 29.0, 25.857142857142858)","(26.0, 65.0, 59.85714285714286)"
15-12-2022 12:02:51.210164,"(17.0, 60.0, 49.875)","(4.4, 5.2, 4.914285714285715)","(15.0, 22.0, 20.75)","(1.35, 1.55, 1.5668205128205128)","(15.0, 29.0, 26.555555555555557)","(26.0, 65.0, 60.2)"
