,Rheinberg,Remix,Pyrois,Nunthorpe,Thesecondatportsea,High Resolution
11-01-2023 14:38:17.884367,"(5.5, 6.4, 6.253136531365314)","(10.0, 12.0, 11.68954918032787)","(6.0, 7.0, 6.923788546255507)","(1.65, 1.79, 1.7881911764705882)","(16.0, 22.0, 20.95098039215686)","(101.0, 410.0, 381.42857142857144)"
11-01-2023 14:38:18.937442,"(5.5, 6.4, 6.311258278145695)","(10.0, 12.0, 11.686335403726709)","(6.0, 7.0, 6.949751243781095)","(1.65, 1.79, 1.7897125567322238)","(16.0, 22.0, 20.95098039215686)","(101.0, 410.0, 381.42857142857144)"
11-01-2023 14:38:19.930392,"(5.5, 6.4, 6.29073305670816)","(10.0, 11.5, 11.498287671232877)","(6.0, 7.0, 6.9957831325301205)","(1.6, 1.79, 1.7892109038737447)","(16.0, 21.0, 20.95614035087719)","(101.0, 410.0, 381.42857142857144)"
11-01-2023 14:38:21.027046,"(5.5, 6.4, 6.237759336099585)","(10.0, 11.5, 11.498316498316498)","(6.0, 7.0, 6.981111111111111)","(1.6, 1.8, 1.7887337662337663)","(16.0, 21.0, 20.95614035087719)","(101.0, 410.0, 381.42857142857144)"
11-01-2023 14:38:22.226682,"(5.5, 6.4, 6.229400386847195)","(10.0, 11.5, 11.472118959107807)","(6.0, 7.0, 6.985549132947977)","(1.6, 1.79, 1.7831683168316832)","(16.0, 21.0, 21.216216216216218)","(101.0, 410.0, 376.6666666666667)"
11-01-2023 14:38:23.390306,"(5.5, 6.4, 6.23421052631579)","(10.0, 11.5, 11.472118959107807)","(6.0, 7.0, 6.985549132947977)","(1.6, 1.79, 1.7859352142110763)","(16.0, 22.0, 21.31297709923664)","(101.0, 410.0, 376.6666666666667)"
11-01-2023 14:38:24.518996,"(5.5, 6.4, 6.2351401869158884)","(10.0, 11.5, 11.345088161209068)","(6.0, 7.2, 7.053846153846154)","(1.6, 1.79, 1.780478589420655)","(16.0, 22.0, 21.188976377952756)","(101.0, 410.0, 362.5)"
11-01-2023 14:38:25.557547,"(5.5, 6.4, 6.29672131147541)","(10.0, 11.5, 11.379411764705882)","(6.0, 7.2, 7.053846153846154)","(1.6, 1.79, 1.7777484662576688)","(16.0, 22.0, 21.297101449275363)","(101.0, 400.0, 382.85714285714283)"
11-01-2023 14:38:26.642042,"(5.5, 6.4, 6.300338983050848)","(10.0, 11.5, 11.476109215017065)","(6.0, 7.0, 6.992764857881137)","(1.6, 1.78, 1.7745833333333334)","(16.0, 22.0, 20.737556561085974)","(101.0, 400.0, 385.0)"
11-01-2023 14:38:27.825669,"(5.5, 6.4, 6.300338983050848)","(10.0, 11.5, 11.474464579901154)","(6.0, 7.0, 7.060089686098655)","(1.6, 1.78, 1.77512104283054)","(16.0, 21.0, 20.777272727272727)","(101.0, 400.0, 385.0)"
11-01-2023 14:38:29.012893,"(5.5, 6.4, 6.301903695408735)","(10.0, 12.0, 11.474464579901154)","(6.0, 7.2, 7.054631828978622)","(1.6, 1.78, 1.7711244541484716)","(16.0, 21.0, 20.756637168141594)","(101.0, 400.0, 385.0)"
11-01-2023 14:38:30.167874,"(5.5, 6.4, 6.303174603174604)","(10.0, 12.0, 11.474464579901154)","(6.0, 7.2, 7.044191343963553)","(1.6, 1.78, 1.7722918384171475)","(16.0, 21.0, 20.756637168141594)","(101.0, 400.0, 385.0)"
11-01-2023 14:38:31.240969,"(5.5, 6.4, 6.2907928388746805)","(10.0, 12.0, 11.542553191489361)","(6.0, 7.2, 7.050117096018735)","(1.6, 1.78, 1.7708993766696348)","(16.0, 21.0, 20.766816143497756)","(101.0, 400.0, 385.0)"
11-01-2023 14:38:32.362332,"(5.5, 6.4, 6.287037037037037)","(10.0, 12.0, 11.55524861878453)","(6.0, 7.2, 7.010650887573965)","(1.6, 1.78, 1.7716666666666667)","(16.0, 21.0, 21.270967741935483)","(101.0, 400.0, 385.0)"
11-01-2023 14:38:33.424436,"(5.5, 6.4, 6.280112834978843)","(10.0, 11.5, 11.437853107344633)","(6.0, 7.2, 7.021390374331551)","(1.6, 1.78, 1.7643650793650794)","(16.0, 22.0, 21.291666666666668)","(101.0, 400.0, 385.0)"
11-01-2023 14:38:34.479719,"(5.5, 6.4, 6.27460815047022)","(10.0, 11.5, 11.43421052631579)","(6.0, 7.2, 7.009779951100245)","(1.6, 1.78, 1.7680221997981838)","(16.0, 22.0, 21.291666666666668)","(101.0, 400.0, 385.0)"
11-01-2023 14:38:35.649860,"(5.5, 6.4, 6.27673343605547)","(10.0, 11.5, 11.459677419354838)","(6.5, 7.2, 6.973643410852713)","(1.6, 1.77, 1.7700328947368422)","(17.0, 22.0, 21.215384615384615)","(101.0, 400.0, 377.5)"
11-01-2023 14:38:36.728724,"(5.5, 6.4, 6.287714285714286)","(10.0, 11.5, 11.46042216358839)","(6.5, 7.0, 6.975916230366492)","(1.6, 1.78, 1.772811387900356)","(17.0, 22.0, 22.536231884057973)","(101.0, 400.0, 377.5)"
11-01-2023 14:38:37.877398,"(5.5, 6.4, 6.2675078864353315)","(10.0, 11.5, 11.368894601542417)","(6.5, 7.0, 6.991891891891892)","(1.6, 1.78, 1.770726855394032)","(17.0, 23.0, 22.363636363636363)","(101.0, 400.0, 377.5)"
11-01-2023 14:38:39.044051,"(5.5, 6.4, 6.261410788381743)","(10.0, 11.5, 11.371301775147929)","(6.0, 7.0, 7.005940594059406)","(1.6, 1.78, 1.7683150984682714)","(17.0, 23.0, 22.65)","(101.0, 400.0, 392.5)"
11-01-2023 14:38:40.173475,"(5.5, 6.4, 6.264479315263909)","(10.0, 11.5, 11.371301775147929)","(6.0, 7.2, 7.005940594059406)","(1.6, 1.77, 1.7711133200795228)","(17.0, 23.0, 22.436974789915965)","(101.0, 400.0, 392.5)"
11-01-2023 14:38:41.308295,"(5.5, 6.4, 6.270375161707633)","(10.0, 11.5, 11.37833827893175)","(6.0, 7.2, 7.005970149253732)","(1.6, 1.78, 1.770260680666184)","(17.0, 23.0, 22.243243243243242)","(101.0, 400.0, 392.5)"
11-01-2023 14:38:42.175095,"(5.5, 6.4, 6.273164556962025)","(10.0, 11.5, 11.37833827893175)","(6.0, 7.2, 7.005970149253732)","(1.6, 1.78, 1.770260680666184)","(17.0, 23.0, 22.243243243243242)","(101.0, 400.0, 392.5)"
11-01-2023 14:38:43.284562,"(5.5, 6.4, 6.274605103280681)","(10.0, 11.5, 11.393805309734514)","(6.0, 7.0, 6.97987012987013)","(1.6, 1.78, 1.7705267857142857)","(17.0, 23.0, 22.256410256410255)","(101.0, 400.0, 392.5)"
11-01-2023 14:38:44.476547,"(5.5, 6.4, 6.275738125802311)","(10.0, 11.5, 11.393805309734514)","(6.0, 7.0, 6.961516034985423)","(1.6, 1.78, 1.7689473684210526)","(17.0, 23.0, 22.305732484076433)","(101.0, 400.0, 392.5)"
11-01-2023 14:38:45.599745,"(5.5, 6.4, 6.281226993865031)","(10.0, 11.5, 11.493079584775087)","(6.0, 7.0, 6.829055690072639)","(1.6, 1.77, 1.7649862712795168)","(17.0, 23.0, 22.4020618556701)","(101.0, 400.0, 394.0)"
11-01-2023 14:38:46.758203,"(5.5, 6.4, 6.2818076477404405)","(10.0, 12.0, 11.56951871657754)","(6.0, 7.2, 7.026991150442478)","(1.6, 1.77, 1.7665298776097913)","(17.0, 23.0, 22.428571428571427)","(101.0, 410.0, 394.0)"
11-01-2023 14:38:47.876747,"(5.5, 6.4, 6.2818076477404405)","(10.0, 12.0, 11.56951871657754)","(6.0, 7.2, 7.026991150442478)","(1.6, 1.77, 1.7665298776097913)","(17.0, 23.0, 22.428571428571427)","(101.0, 410.0, 394.0)"
11-01-2023 14:38:49.066101,"(5.5, 6.4, 6.289029003783102)","(10.0, 12.0, 11.62265625)","(6.0, 7.0, 6.941095890410959)","(1.6, 1.77, 1.763706783369803)","(17.0, 23.0, 22.472727272727273)","(101.0, 410.0, 394.0)"
11-01-2023 14:38:50.216182,"(5.5, 6.4, 6.245884413309983)","(10.0, 12.0, 11.62265625)","(6.0, 7.0, 6.941095890410959)","(1.6, 1.77, 1.7624544033350704)","(17.0, 23.0, 23.22772277227723)","(101.0, 410.0, 395.0)"
11-01-2023 14:38:51.582711,"(5.5, 6.4, 6.320517560073937)","(10.0, 12.0, 11.668382352941176)","(6.0, 7.0, 6.876483516483517)","(1.6, 1.77, 1.7647498831229547)","(17.0, 24.0, 23.22772277227723)","(101.0, 410.0, 395.0)"
11-01-2023 14:38:52.857608,"(5.5, 6.4, 6.320517560073937)","(10.0, 12.0, 11.668382352941176)","(6.0, 7.0, 6.889278752436647)","(1.6, 1.77, 1.7630074719800748)","(17.0, 24.0, 23.22772277227723)","(101.0, 410.0, 395.0)"
11-01-2023 14:38:54.501371,"(5.5, 6.4, 6.2954598370197905)","(10.0, 12.0, 11.680141843971631)","(6.5, 7.0, 6.889473684210526)","(1.6, 1.77, 1.7624767801857586)","(17.0, 24.0, 23.362204724409448)","(101.0, 410.0, 396.6666666666667)"
11-01-2023 14:38:55.779048,"(5.5, 6.4, 6.2954598370197905)","(10.0, 12.0, 11.670802919708029)","(6.5, 7.0, 6.893819334389857)","(1.6, 1.77, 1.7624793388429751)","(17.0, 24.0, 23.362204724409448)","(101.0, 410.0, 396.6666666666667)"
11-01-2023 14:38:57.118013,"(5.5, 6.4, 6.294907407407408)","(10.0, 12.0, 11.664933135215453)","(6.5, 7.0, 6.893819334389857)","(1.6, 1.77, 1.7626871508379889)","(17.0, 24.0, 23.307692307692307)","(101.0, 410.0, 396.6666666666667)"
11-01-2023 14:38:58.309869,"(5.5, 6.4, 6.250402761795167)","(10.0, 12.0, 11.664933135215453)","(6.0, 7.0, 6.893819334389857)","(1.65, 1.77, 1.7636156862745098)","(17.0, 24.0, 23.307692307692307)","(101.0, 410.0, 396.6666666666667)"
11-01-2023 14:38:59.443340,"(5.5, 6.4, 6.250402761795167)","(10.0, 12.0, 11.664933135215453)","(6.0, 7.0, 6.904829545454545)","(1.65, 1.77, 1.763098404255319)","(17.0, 24.0, 24.41860465116279)","(101.0, 410.0, 396.6666666666667)"
11-01-2023 14:39:00.653314,"(5.5, 6.2, 6.1634424980959635)","(10.0, 12.0, 11.64092356687898)","(6.0, 7.0, 6.865469061876247)","(1.65, 1.77, 1.7632740213523133)","(17.0, 25.0, 24.48717948717949)","(101.0, 410.0, 390.0)"
11-01-2023 14:39:01.720194,"(5.5, 6.2, 6.1634424980959635)","(10.0, 12.0, 11.64092356687898)","(6.0, 7.0, 6.87463768115942)","(1.65, 1.77, 1.7639872915011914)","(17.0, 25.0, 24.40506329113924)","(101.0, 410.0, 380.0)"
11-01-2023 14:39:02.877061,"(5.5, 6.2, 6.1522654754307595)","(10.0, 12.0, 11.636661211129296)","(6.0, 7.0, 6.867808219178082)","(1.65, 1.77, 1.7624540311173975)","(17.0, 25.0, 24.40506329113924)","(101.0, 410.0, 376.6666666666667)"
11-01-2023 14:39:04.033431,"(5.5, 6.2, 6.18027108433735)","(10.0, 12.0, 11.631019830028329)","(6.0, 7.0, 6.899485420240137)","(1.65, 1.77, 1.7629606188466949)","(17.0, 25.0, 24.17543859649123)","(101.0, 390.0, 376.6666666666667)"
11-01-2023 14:39:05.174229,"(5.5, 6.2, 6.196238757154538)","(10.0, 12.0, 11.636632200886263)","(6.0, 7.0, 6.736523929471033)","(1.65, 1.77, 1.766967449526164)","(17.0, 25.0, 24.89189189189189)","(101.0, 390.0, 375.0)"
11-01-2023 14:39:06.284978,"(5.5, 6.2, 6.146920492721165)","(10.0, 12.0, 11.704182041820419)","(6.0, 6.8, 6.7468309859154925)","(1.65, 1.77, 1.7678202479338843)","(17.0, 25.0, 25.380281690140844)","(101.0, 400.0, 392.85714285714283)"
11-01-2023 14:39:07.380767,"(5.5, 6.2, 6.157128205128205)","(10.0, 12.0, 11.725142857142858)","(6.0, 6.8, 6.698080279232111)","(1.65, 1.77, 1.7661262185736275)","(17.0, 26.0, 25.369230769230768)","(101.0, 400.0, 392.85714285714283)"
11-01-2023 14:39:08.529020,"(5.5, 6.2, 6.138220757825371)","(10.0, 12.0, 12.77995867768595)","(6.0, 6.8, 6.668809073724007)","(1.65, 1.77, 1.7668382710053425)","(17.0, 26.0, 25.725490196078432)","(101.0, 400.0, 395.55555555555554)"
11-01-2023 14:39:09.715870,"(5.5, 6.2, 6.082241379310345)","(10.0, 13.0, 12.772727272727273)","(6.0, 6.8, 6.661832061068702)","(1.65, 1.77, 1.7676679622431983)","(17.0, 26.0, 25.166666666666668)","(101.0, 400.0, 395.55555555555554)"
11-01-2023 14:39:10.772746,"(5.5, 6.2, 6.08034727703236)","(10.0, 13.0, 12.772727272727273)","(6.0, 6.8, 6.661832061068702)","(1.65, 1.77, 1.7660012437810946)","(17.0, 26.0, 25.12676056338028)","(101.0, 400.0, 395.55555555555554)"
11-01-2023 14:39:11.947462,"(5.5, 6.2, 6.078177458033573)","(10.0, 13.0, 12.751396648044693)","(6.0, 6.8, 6.558108108108108)","(1.65, 1.77, 1.7690432801822324)","(17.0, 26.0, 25.2625)","(101.0, 400.0, 396.9230769230769)"
11-01-2023 14:39:13.075579,"(5.5, 6.2, 6.0856714178544635)","(10.0, 13.0, 12.782383419689118)","(6.0, 6.6, 6.56198347107438)","(1.65, 1.77, 1.7677975811584978)","(18.0, 26.0, 25.271604938271604)","(101.0, 400.0, 396.9230769230769)"
11-01-2023 14:39:14.172759,"(5.5, 6.2, 6.095567242674681)","(10.0, 13.0, 12.76)","(6.0, 6.6, 6.547290640394088)","(1.65, 1.77, 1.76840768702814)","(18.0, 26.0, 25.2625)","(101.0, 400.0, 396.9230769230769)"
11-01-2023 14:39:15.295988,"(5.5, 6.2, 6.0968253968253965)","(10.0, 13.0, 12.757225433526012)","(6.0, 6.6, 6.59463601532567)","(1.65, 1.77, 1.768399071925754)","(18.0, 26.0, 25.385416666666668)","(101.0, 400.0, 396.9230769230769)"
11-01-2023 14:39:16.481711,"(5.5, 6.2, 6.08917306052856)","(10.0, 13.0, 12.648897058823529)","(6.0, 6.6, 6.6681481481481475)","(1.65, 1.77, 1.7675688073394495)","(18.0, 26.0, 25.337078651685392)","(101.0, 400.0, 397.14285714285717)"
11-01-2023 14:39:17.638663,"(5.5, 6.2, 6.10188679245283)","(10.0, 13.0, 12.741486068111454)","(6.0, 6.8, 6.684525790349418)","(1.65, 1.77, 1.7549883138564273)","(18.0, 26.0, 25.53174603174603)","(101.0, 400.0, 385.0)"
11-01-2023 14:39:18.688880,"(5.5, 6.2, 6.108450704225352)","(10.0, 13.0, 12.771232876712329)","(6.0, 6.8, 6.70906432748538)","(1.65, 1.76, 1.755916143941895)","(18.0, 26.0, 25.598639455782312)","(101.0, 400.0, 383.3333333333333)"
11-01-2023 14:39:20.052189,"(5.5, 6.2, 6.103516174402251)","(10.0, 13.0, 12.82587064676617)","(6.0, 6.8, 6.717295597484276)","(1.65, 1.76, 1.7522806694868494)","(18.0, 26.0, 25.63768115942029)","(101.0, 410.0, 390.0)"
11-01-2023 14:39:21.176391,"(5.5, 6.2, 6.103516174402251)","(10.0, 13.0, 12.82587064676617)","(6.0, 6.8, 6.829078014184397)","(1.65, 1.76, 1.7483451842275373)","(18.0, 26.0, 25.733333333333334)","(101.0, 410.0, 390.0)"
11-01-2023 14:39:22.327866,"(5.5, 6.2, 6.106744017403916)","(10.0, 13.0, 12.84840425531915)","(6.0, 7.0, 6.829710144927536)","(1.65, 1.75, 1.7437302977232925)","(18.0, 26.0, 25.733333333333334)","(101.0, 410.0, 390.0)"
11-01-2023 14:39:23.376847,"(5.5, 6.2, 6.105067808708066)","(10.0, 13.0, 12.837628865979381)","(6.0, 7.0, 6.784634146341463)","(1.65, 1.75, 1.7434522706209452)","(18.0, 26.0, 25.759615384615383)","(101.0, 410.0, 396.6666666666667)"
11-01-2023 14:39:24.418250,"(5.5, 6.2, 6.098140662894099)","(10.0, 13.0, 12.857787810383748)","(6.0, 6.8, 6.856613756613757)","(1.65, 1.75, 1.7374641148325358)","(18.0, 26.0, 25.851063829787233)","(101.0, 410.0, 396.6666666666667)"
11-01-2023 14:39:25.533446,"(5.5, 6.2, 6.106916192026038)","(10.0, 13.0, 12.855555555555556)","(6.0, 7.0, 6.861849710982659)","(1.65, 1.74, 1.7403065562765718)","(18.0, 26.0, 26.054945054945055)","(101.0, 410.0, 358.57142857142856)"
11-01-2023 14:39:26.705058,"(5.5, 6.2, 6.106152584085316)","(10.0, 13.0, 13.662790697674419)","(6.0, 7.0, 7.101827676240209)","(1.65, 1.75, 1.7262913907284767)","(18.0, 27.0, 21.20689655172414)","(101.0, 410.0, 437.5)"
11-01-2023 14:39:27.734155,"(5.5, 6.4, 6.2910386965376786)","(10.0, 14.0, 13.662790697674419)","(6.0, 7.2, 7.101827676240209)","(1.65, 1.73, 1.7264438502673796)","(18.0, 22.0, 20.782608695652172)","(101.0, 450.0, 420.0)"
11-01-2023 14:39:28.766108,"(5.5, 6.4, 6.264182692307693)","(10.0, 14.0, 13.697160883280757)","(6.0, 7.2, 7.100275482093664)","(1.65, 1.73, 1.722596685082873)","(18.0, 22.0, 21.27027027027027)","(101.0, 450.0, 380.0)"
11-01-2023 14:39:29.691128,"(5.5, 6.4, 6.288)","(10.0, 14.0, 13.727272727272727)","(6.0, 7.0, 6.996915167095116)","(1.65, 1.73, 1.722596685082873)","(18.0, 22.0, 21.807692307692307)","(101.0, 480.0, 395.38461538461536)"
11-01-2023 14:39:30.723776,"(5.5, 6.4, 6.2837642192347465)","(11.0, 14.0, 13.727272727272727)","(6.0, 7.2, 7.048960739030023)","(1.65, 1.73, 1.7236213468869124)","(18.0, 22.0, 21.3)","(101.0, 480.0, 396.6666666666667)"
11-01-2023 14:39:31.823103,"(5.5, 6.4, 6.277958740499457)","(11.0, 14.0, 13.817241379310344)","(6.0, 7.2, 7.068359375)","(1.65, 1.73, 1.7208372093023256)","(18.0, 22.0, 21.21212121212121)","(101.0, 480.0, 396.6666666666667)"
11-01-2023 14:39:32.892615,"(5.5, 6.4, 6.277621621621622)","(11.0, 14.0, 13.805147058823529)","(6.0, 7.2, 7.0)","(1.65, 1.73, 1.7222932022932023)","(18.0, 22.0, 21.152173913043477)","(101.0, 480.0, 410.7692307692308)"
11-01-2023 14:39:33.926386,"(5.5, 6.4, 6.280357142857143)","(11.0, 14.0, 13.825622775800712)","(6.0, 7.0, 6.999624765478424)","(1.6, 1.73, 1.721952714535902)","(17.0, 22.0, 21.147368421052633)","(101.0, 480.0, 411.42857142857144)"
11-01-2023 14:39:34.911799,"(5.5, 6.4, 6.274766355140187)","(11.0, 14.0, 13.841417910447761)","(6.0, 7.0, 6.999624765478424)","(1.6, 1.73, 1.721952714535902)","(17.0, 22.0, 21.16867469879518)","(101.0, 480.0, 420.0)"
11-01-2023 14:39:35.825334,"(5.5, 6.4, 6.282454458293385)","(11.0, 14.0, 13.93227091633466)","(6.0, 7.2, 7.028292682926829)","(1.6, 1.73, 1.723561320754717)","(17.0, 22.0, 21.82857142857143)","(101.0, 480.0, 420.0)"
11-01-2023 14:39:36.819752,"(5.5, 6.4, 6.285148514851485)","(11.0, 14.5, 14.057951482479785)","(6.0, 7.0, 6.964102564102564)","(1.6, 1.73, 1.7242798013245033)","(17.0, 23.0, 20.0625)","(101.0, 480.0, 420.0)"
11-01-2023 14:39:37.804638,"(5.5, 6.4, 6.2805093046033305)","(11.0, 14.5, 14.206563706563706)","(6.0, 7.0, 6.963849765258216)","(1.6, 1.73, 1.7242798013245033)","(17.0, 23.0, 19.862068965517242)","(101.0, 480.0, 426.6666666666667)"
11-01-2023 14:39:38.826528,"(5.5, 6.4, 6.294063926940639)","(11.0, 14.5, 14.32615894039735)","(6.0, 7.2, 7.156989247311828)","(1.6, 1.72, 1.7213859275053305)","(17.0, 21.0, 20.171974522292995)","(101.0, 480.0, 426.6666666666667)"
11-01-2023 14:39:39.734633,"(5.5, 6.4, 6.291465677179963)","(11.0, 14.5, 14.307262569832401)","(6.0, 7.0, 6.993548387096774)","(1.6, 1.73, 1.7213859275053305)","(17.0, 21.0, 20.103448275862068)","(101.0, 480.0, 430.0)"
11-01-2023 14:39:40.753784,"(5.5, 6.4, 6.30741935483871)","(11.0, 14.5, 14.347633136094675)","(6.0, 7.0, 7.060119760479042)","(1.6, 1.73, 1.7212044374009507)","(18.0, 21.0, 19.83157894736842)","(101.0, 480.0, 430.0)"
11-01-2023 14:39:41.800028,"(5.5, 6.4, 6.301628106255356)","(11.0, 14.5, 14.371323529411764)","(6.0, 7.2, 7.083602771362587)","(1.6, 1.73, 1.7221825876662635)","(18.0, 20.0, 19.92)","(101.0, 480.0, 430.0)"
11-01-2023 14:39:42.831708,"(5.5, 6.4, 6.288430493273543)","(11.0, 14.5, 14.319298245614036)","(6.0, 7.2, 7.05989417989418)","(1.6, 1.73, 1.7129010416666666)","(18.0, 20.0, 20.21985815602837)","(101.0, 480.0, 472.0)"
11-01-2023 14:39:43.770604,"(5.5, 6.4, 6.323774509803922)","(11.0, 14.5, 14.28125)","(6.0, 7.2, 7.087606112054329)","(1.6, 1.72, 1.7129416424610509)","(18.0, 21.0, 20.36231884057971)","(101.0, 480.0, 473.3333333333333)"
11-01-2023 14:39:44.660309,"(5.5, 6.4, 6.326477541371158)","(11.0, 14.5, 14.343548387096774)","(6.0, 7.2, 7.088927943760984)","(1.6, 1.72, 1.7126767123287672)","(18.0, 21.0, 20.510204081632654)","(101.0, 480.0, 474.2857142857143)"
11-01-2023 14:39:45.611552,"(5.5, 6.4, 6.310567936736161)","(11.0, 14.5, 14.343548387096774)","(6.0, 7.4, 7.246908315565032)","(1.6, 1.72, 1.7119435646415202)","(18.0, 21.0, 20.816901408450704)","(101.0, 480.0, 474.2857142857143)"
11-01-2023 14:39:46.540552,"(5.5, 6.4, 6.308679795769511)","(11.0, 14.5, 14.343042071197411)","(6.0, 7.4, 7.244779332615716)","(1.6, 1.72, 1.7119435646415202)","(18.0, 21.0, 20.766519823788546)","(101.0, 480.0, 474.2857142857143)"
11-01-2023 14:39:47.492689,"(5.5, 6.4, 6.304195804195804)","(11.0, 14.5, 14.328173374613003)","(6.0, 7.4, 7.2346067415730335)","(1.6, 1.72, 1.712535059331176)","(18.0, 21.0, 20.773504273504273)","(101.0, 480.0, 474.2857142857143)"
11-01-2023 14:39:48.520335,"(5.5, 6.4, 6.307273963290279)","(11.0, 14.5, 14.24792531120332)","(6.0, 7.2, 7.184086021505377)","(1.6, 1.72, 1.716559665038381)","(18.0, 21.0, 20.800884955752213)","(101.0, 480.0, 471.1111111111111)"
11-01-2023 14:39:49.515201,"(5.5, 6.4, 6.31102413568167)","(11.0, 14.5, 14.24792531120332)","(6.0, 7.2, 7.1643564356435645)","(1.6, 1.72, 1.7177865168539326)","(18.0, 21.0, 20.833333333333332)","(101.0, 480.0, 465.0)"
11-01-2023 14:39:50.492947,"(5.5, 6.4, 6.3127124405166555)","(11.0, 14.5, 14.248447204968944)","(6.0, 7.2, 7.166409266409267)","(1.6, 1.72, 1.7182581786030062)","(18.0, 21.0, 21.423529411764704)","(101.0, 470.0, 450.0)"
11-01-2023 14:39:51.395983,"(5.5, 6.4, 6.309322033898305)","(11.0, 14.5, 14.248447204968944)","(6.0, 7.2, 7.151246537396122)","(1.6, 1.72, 1.714355400696864)","(18.0, 22.0, 21.40909090909091)","(101.0, 500.0, 416.6666666666667)"
11-01-2023 14:39:52.311303,"(5.5, 6.4, 6.322882882882883)","(11.0, 14.5, 14.339498018494055)","(6.0, 7.2, 7.165490196078432)","(1.6, 1.72, 1.7141696535244921)","(18.0, 22.0, 21.41860465116279)","(101.0, 500.0, 416.6666666666667)"
11-01-2023 14:39:53.268693,"(5.5, 6.4, 6.322650602409639)","(11.0, 14.5, 14.339498018494055)","(6.0, 7.2, 7.118703241895262)","(1.6, 1.72, 1.7153495440729483)","(18.0, 22.0, 21.367088607594937)","(101.0, 500.0, 414.2857142857143)"
11-01-2023 14:39:54.253231,"(5.5, 6.4, 6.3204021289178005)","(11.0, 14.5, 14.339498018494055)","(6.0, 7.2, 7.10280777537797)","(1.6, 1.72, 1.7123127035830619)","(18.0, 22.0, 21.11578947368421)","(101.0, 500.0, 433.3333333333333)"
11-01-2023 14:39:55.296410,"(5.5, 6.4, 6.3204021289178005)","(11.0, 14.5, 14.345788043478262)","(6.0, 7.2, 7.11520737327189)","(1.6, 1.72, 1.7124745762711864)","(18.0, 22.0, 21.11578947368421)","(101.0, 500.0, 433.3333333333333)"
11-01-2023 14:39:56.239944,"(5.5, 6.4, 6.320811594202899)","(11.0, 14.5, 14.345788043478262)","(6.0, 7.2, 7.11520737327189)","(1.6, 1.72, 1.7116515837104072)","(18.0, 22.0, 21.11578947368421)","(101.0, 500.0, 408.46153846153845)"
11-01-2023 14:39:57.191539,"(5.5, 6.4, 6.326138828633406)","(11.0, 14.5, 14.351313969571232)","(6.0, 7.2, 7.115473441108545)","(1.6, 1.72, 1.711573137074517)","(18.0, 22.0, 21.180851063829788)","(101.0, 510.0, 440.5263157894737)"
11-01-2023 14:39:58.200126,"(5.5, 6.4, 6.327437400106553)","(11.0, 14.5, 14.354138398914518)","(6.0, 7.2, 7.121797752808989)","(1.6, 1.72, 1.7116445830085736)","(18.0, 22.0, 21.180851063829788)","(101.0, 510.0, 450.0)"
11-01-2023 14:39:59.108666,"(5.5, 6.4, 6.321680672268908)","(11.0, 14.5, 14.351752021563343)","(6.0, 7.2, 7.135793357933579)","(1.6, 1.72, 1.7116445830085736)","(18.0, 22.0, 21.25)","(101.0, 510.0, 450.0)"
11-01-2023 14:40:00.116875,"(5.5, 6.4, 6.3239907727797)","(11.0, 14.5, 14.351752021563343)","(6.0, 7.2, 7.124838012958963)","(1.6, 1.72, 1.7180852550663872)","(18.0, 22.0, 21.120481927710845)","(101.0, 510.0, 440.5263157894737)"
11-01-2023 14:40:00.996402,"(5.5, 6.4, 6.322298065984073)","(11.0, 14.5, 14.326504481434059)","(6.0, 7.2, 7.124838012958963)","(1.6, 1.72, 1.7180852550663872)","(18.0, 22.0, 21.120481927710845)","(101.0, 510.0, 433.0)"
11-01-2023 14:40:01.908571,"(5.5, 6.4, 6.317781402936379)","(11.0, 14.5, 14.325835475578407)","(6.0, 7.2, 7.077976190476191)","(1.6, 1.72, 1.7186802639472105)","(18.0, 21.0, 20.8203125)","(101.0, 510.0, 503.0)"
11-01-2023 14:40:02.870907,"(5.5, 6.4, 6.317467248908297)","(11.0, 14.5, 14.314637482900137)","(6.0, 7.2, 7.037301587301587)","(1.6, 1.72, 1.7184996191926885)","(18.0, 21.0, 20.823529411764707)","(101.0, 510.0, 512.0)"
11-01-2023 14:40:03.907193,"(5.5, 6.4, 6.3175041413583655)","(11.0, 14.5, 14.314637482900137)","(6.0, 7.2, 7.094329896907216)","(1.6, 1.72, 1.7168695652173913)","(18.0, 21.0, 20.829545454545453)","(101.0, 520.0, 512.0)"
11-01-2023 14:40:04.879048,"(5.5, 6.4, 6.313341067285383)","(11.0, 14.5, 14.317631224764469)","(6.0, 7.2, 7.094329896907216)","(1.6, 1.72, 1.7168695652173913)","(18.0, 21.0, 20.895196506550217)","(101.0, 520.0, 512.0)"
11-01-2023 14:40:05.825017,"(5.5, 6.4, 6.312375366568915)","(11.0, 14.5, 14.321081830790568)","(6.0, 7.2, 7.115983606557377)","(1.6, 1.72, 1.7274709677419355)","(18.0, 21.0, 20.83794466403162)","(101.0, 520.0, 513.3333333333334)"
11-01-2023 14:40:06.803492,"(5.5, 6.4, 6.319698725376593)","(11.0, 14.5, 14.323529411764707)","(6.0, 7.2, 7.118577075098814)","(1.6, 1.73, 1.725)","(18.0, 21.0, 20.83794466403162)","(101.0, 520.0, 513.3333333333334)"
