,Take On,Show Dor,Bourbon Falls,Jamaican Express,Izzies Beau,The Ugly Sister,La Capita,Hautapu
12-01-2023 11:51:58.164576,"(3.1, 3.6, 3.5708333333333333)","(19.0, 95.0, 84.57142857142857)","(5.0, 8.0, 7.342857142857143)","(4.2, 5.5, 5.4)","(21.0, 130.0, 94.66666666666667)","(3.6, 5.7, 5.35)","(9.0, 17.5, 15.147058823529411)","(13.0, 27.0, 18.2)"
12-01-2023 11:51:59.213805,"(3.1, 3.6, 3.5708333333333333)","(19.0, 95.0, 84.57142857142857)","(5.0, 8.0, 7.342857142857143)","(4.2, 5.5, 5.4)","(21.0, 130.0, 94.66666666666667)","(3.6, 5.7, 5.35)","(9.0, 17.5, 15.147058823529411)","(13.0, 27.0, 18.2)"
12-01-2023 11:52:00.330274,"(3.1, 3.6, 3.5708333333333333)","(19.0, 95.0, 84.57142857142857)","(5.0, 8.0, 7.342857142857143)","(4.2, 5.5, 5.4)","(21.0, 130.0, 94.66666666666667)","(3.6, 5.7, 5.35)","(9.0, 17.5, 15.147058823529411)","(13.0, 27.0, 18.2)"
12-01-2023 11:52:01.476382,"(3.1, 3.6, 3.5708333333333333)","(19.0, 95.0, 84.57142857142857)","(5.0, 8.0, 7.342857142857143)","(4.2, 5.5, 5.4)","(21.0, 130.0, 94.66666666666667)","(3.6, 5.7, 5.35)","(9.0, 17.5, 15.147058823529411)","(13.0, 27.0, 18.2)"
12-01-2023 11:52:02.652437,"(3.1, 3.6, 3.5708333333333333)","(19.0, 95.0, 84.57142857142857)","(5.0, 8.0, 6.582352941176471)","(4.2, 5.5, 5.4)","(21.0, 130.0, 94.66666666666667)","(3.6, 5.7, 5.35)","(9.0, 17.5, 15.147058823529411)","(13.0, 27.0, 18.2)"
12-01-2023 11:52:03.664192,"(3.1, 3.6, 3.5708333333333333)","(19.0, 95.0, 84.57142857142857)","(5.0, 7.2, 6.582352941176471)","(4.2, 5.5, 5.4)","(21.0, 130.0, 94.66666666666667)","(3.6, 5.7, 5.35)","(9.0, 17.5, 15.147058823529411)","(13.0, 27.0, 18.2)"
12-01-2023 11:52:04.707628,"(3.1, 3.6, 3.5708333333333333)","(19.0, 95.0, 84.57142857142857)","(5.0, 7.0, 6.881818181818182)","(4.2, 5.5, 5.4)","(21.0, 130.0, 94.66666666666667)","(3.6, 5.7, 5.35)","(9.0, 17.5, 15.147058823529411)","(13.0, 27.0, 18.2)"
12-01-2023 11:52:05.771533,"(3.1, 3.6, 3.559090909090909)","(19.0, 95.0, 84.57142857142857)","(5.0, 7.0, 6.8375)","(4.2, 5.5, 5.4)","(21.0, 130.0, 94.66666666666667)","(3.6, 5.7, 5.35)","(9.0, 17.5, 15.147058823529411)","(13.0, 27.0, 18.2)"
12-01-2023 11:52:06.999332,"(3.1, 3.6, 3.559090909090909)","(19.0, 95.0, 84.57142857142857)","(5.0, 7.0, 6.8375)","(4.2, 5.5, 5.4)","(21.0, 130.0, 94.66666666666667)","(3.6, 5.7, 5.35)","(9.0, 17.5, 15.147058823529411)","(13.0, 27.0, 18.2)"
12-01-2023 11:52:08.142999,"(3.1, 3.6, 3.559090909090909)","(19.0, 95.0, 84.57142857142857)","(5.0, 7.0, 6.8375)","(4.2, 5.5, 5.4)","(21.0, 130.0, 94.66666666666667)","(3.6, 5.7, 5.35)","(9.0, 17.5, 15.147058823529411)","(13.0, 27.0, 18.2)"
12-01-2023 11:52:09.178053,"(3.1, 3.6, 3.559090909090909)","(19.0, 95.0, 84.57142857142857)","(5.0, 7.0, 6.8375)","(4.2, 5.5, 5.4)","(21.0, 130.0, 94.66666666666667)","(3.6, 5.7, 5.35)","(9.0, 17.5, 15.147058823529411)","(13.0, 27.0, 18.2)"
12-01-2023 11:52:10.250888,"(3.1, 3.6, 3.559090909090909)","(19.0, 95.0, 84.57142857142857)","(5.0, 7.0, 6.8375)","(4.2, 5.5, 5.4)","(21.0, 130.0, 94.66666666666667)","(3.6, 5.7, 5.35)","(9.0, 17.5, 15.147058823529411)","(13.0, 27.0, 18.2)"
12-01-2023 11:52:11.382755,"(3.1, 3.6, 3.559090909090909)","(19.0, 95.0, 84.57142857142857)","(5.0, 7.0, 6.8375)","(4.2, 5.5, 5.4)","(21.0, 130.0, 94.66666666666667)","(3.6, 5.7, 5.35)","(9.0, 17.5, 15.147058823529411)","(13.0, 27.0, 18.2)"
12-01-2023 11:52:12.488893,"(3.1, 3.6, 3.559090909090909)","(19.0, 95.0, 84.57142857142857)","(5.0, 7.0, 6.8375)","(4.2, 5.5, 5.4)","(21.0, 130.0, 94.66666666666667)","(3.6, 5.7, 5.35)","(9.0, 17.5, 15.147058823529411)","(13.0, 27.0, 18.2)"
12-01-2023 11:52:13.516694,"(3.1, 3.6, 3.559090909090909)","(19.0, 95.0, 84.57142857142857)","(5.0, 7.0, 6.8375)","(4.2, 5.5, 5.4)","(21.0, 130.0, 94.66666666666667)","(3.6, 5.7, 5.35)","(9.0, 17.5, 15.147058823529411)","(13.0, 27.0, 18.2)"
12-01-2023 11:52:14.558733,"(3.1, 3.6, 3.559090909090909)","(19.0, 95.0, 84.57142857142857)","(5.0, 7.0, 6.8375)","(4.2, 5.5, 5.4)","(21.0, 130.0, 94.66666666666667)","(3.6, 5.7, 5.35)","(9.0, 17.5, 15.147058823529411)","(13.0, 27.0, 19.0)"
12-01-2023 11:52:15.586750,"(3.1, 3.6, 3.559090909090909)","(19.0, 95.0, 84.57142857142857)","(5.0, 7.0, 6.8375)","(4.2, 5.5, 5.4)","(21.0, 130.0, 94.66666666666667)","(3.6, 5.7, 5.35)","(9.0, 17.5, 15.147058823529411)","(13.0, 27.0, 19.0)"
12-01-2023 11:52:16.636877,"(3.1, 3.6, 3.559090909090909)","(19.0, 95.0, 84.57142857142857)","(5.0, 7.0, 6.8375)","(4.2, 5.5, 5.4)","(21.0, 130.0, 94.66666666666667)","(3.6, 5.7, 5.35)","(9.0, 17.5, 15.147058823529411)","(13.0, 27.0, 19.0)"
12-01-2023 11:52:17.829918,"(3.1, 3.6, 3.559090909090909)","(19.0, 95.0, 84.57142857142857)","(5.0, 7.0, 6.8375)","(4.2, 5.5, 5.4)","(21.0, 130.0, 94.66666666666667)","(3.6, 5.7, 5.35)","(9.0, 17.5, 15.147058823529411)","(13.0, 27.0, 19.0)"
12-01-2023 11:52:18.879829,"(3.1, 3.6, 3.559090909090909)","(19.0, 95.0, 84.57142857142857)","(5.0, 7.0, 6.8375)","(4.2, 5.5, 5.4)","(21.0, 130.0, 126.11111111111111)","(3.6, 5.7, 5.35)","(9.0, 17.5, 15.147058823529411)","(13.0, 27.0, 19.0)"
12-01-2023 11:52:19.984013,"(3.1, 3.6, 3.559090909090909)","(19.0, 95.0, 84.57142857142857)","(5.0, 7.0, 6.8375)","(4.2, 5.5, 5.4)","(21.0, 130.0, 112.66666666666666)","(3.6, 5.7, 5.35)","(9.0, 17.5, 15.147058823529411)","(13.0, 27.0, 19.0)"
12-01-2023 11:52:21.038597,"(3.1, 3.6, 3.559090909090909)","(19.0, 95.0, 84.57142857142857)","(5.0, 7.0, 6.8375)","(4.2, 5.5, 5.4)","(21.0, 130.0, 109.0)","(3.6, 5.7, 5.35)","(9.0, 17.5, 15.147058823529411)","(13.0, 27.0, 19.0)"
12-01-2023 11:52:22.194682,"(3.1, 3.6, 3.559090909090909)","(19.0, 95.0, 84.57142857142857)","(5.0, 7.0, 6.45)","(4.2, 5.5, 5.4)","(21.0, 130.0, 115.14285714285714)","(3.6, 5.7, 4.72)","(9.0, 17.5, 15.147058823529411)","(13.0, 27.0, 19.666666666666668)"
12-01-2023 11:52:23.246866,"(3.1, 3.6, 3.566666666666667)","(19.0, 95.0, 84.57142857142857)","(5.0, 7.0, 6.45)","(4.2, 5.5, 5.4)","(21.0, 130.0, 115.14285714285714)","(3.6, 5.7, 4.72)","(9.0, 17.5, 15.147058823529411)","(13.0, 27.0, 19.666666666666668)"
12-01-2023 11:52:24.217607,"(3.1, 3.6, 3.566666666666667)","(19.0, 95.0, 85.875)","(5.0, 7.2, 6.0625)","(4.2, 5.5, 5.4)","(21.0, 130.0, 115.14285714285714)","(3.6, 5.7, 4.72)","(9.0, 17.5, 15.147058823529411)","(13.0, 27.0, 19.666666666666668)"
12-01-2023 11:52:25.197480,"(3.1, 3.6, 3.566666666666667)","(19.0, 95.0, 85.875)","(5.0, 7.2, 6.0625)","(4.2, 5.5, 5.4)","(21.0, 130.0, 115.14285714285714)","(3.6, 5.7, 4.72)","(9.0, 17.5, 15.147058823529411)","(13.0, 27.0, 19.666666666666668)"
12-01-2023 11:52:26.266930,"(3.1, 3.6, 3.566666666666667)","(19.0, 95.0, 85.875)","(5.0, 7.2, 6.0625)","(4.2, 5.5, 5.4)","(21.0, 130.0, 115.14285714285714)","(3.6, 5.7, 4.72)","(9.0, 17.5, 15.147058823529411)","(13.0, 27.0, 19.666666666666668)"
12-01-2023 11:52:27.309704,"(3.1, 3.6, 3.566666666666667)","(19.0, 95.0, 85.875)","(5.0, 7.2, 6.0625)","(4.2, 5.5, 5.4)","(21.0, 130.0, 115.14285714285714)","(3.6, 5.7, 4.72)","(9.0, 17.5, 15.147058823529411)","(13.0, 27.0, 19.666666666666668)"
12-01-2023 11:52:28.507909,"(3.1, 3.6, 3.566666666666667)","(19.0, 95.0, 85.875)","(5.0, 7.2, 6.0625)","(4.2, 5.5, 5.4)","(21.0, 130.0, 115.14285714285714)","(3.6, 5.7, 4.72)","(9.0, 17.5, 15.147058823529411)","(13.0, 27.0, 19.666666666666668)"
12-01-2023 11:52:29.544407,"(3.1, 3.6, 3.566666666666667)","(19.0, 95.0, 85.875)","(5.0, 7.2, 6.0625)","(4.2, 5.5, 5.4)","(21.0, 130.0, 115.14285714285714)","(3.6, 5.7, 4.72)","(9.0, 17.5, 15.147058823529411)","(13.0, 27.0, 19.666666666666668)"
12-01-2023 11:52:30.549418,"(3.1, 3.6, 3.566666666666667)","(19.0, 95.0, 85.875)","(5.0, 7.2, 6.0625)","(4.2, 5.5, 5.4)","(21.0, 130.0, 115.14285714285714)","(3.6, 5.7, 4.72)","(9.0, 17.5, 15.147058823529411)","(13.0, 27.0, 19.666666666666668)"
12-01-2023 11:52:31.588575,"(3.1, 3.6, 3.566666666666667)","(19.0, 95.0, 85.875)","(5.0, 7.2, 6.0625)","(4.2, 5.5, 5.4)","(21.0, 130.0, 115.14285714285714)","(3.6, 5.7, 4.72)","(9.0, 17.5, 15.147058823529411)","(13.0, 27.0, 19.666666666666668)"
12-01-2023 11:52:32.557532,"(3.1, 3.6, 3.566666666666667)","(19.0, 95.0, 85.875)","(5.0, 7.2, 6.0625)","(4.2, 5.5, 5.4)","(21.0, 130.0, 115.14285714285714)","(3.6, 5.7, 4.72)","(9.0, 17.5, 15.147058823529411)","(13.0, 27.0, 19.666666666666668)"
12-01-2023 11:52:33.746628,"(3.1, 3.6, 3.566666666666667)","(19.0, 95.0, 85.875)","(5.0, 7.2, 6.0625)","(4.2, 5.5, 5.4)","(21.0, 130.0, 115.14285714285714)","(3.6, 5.7, 4.72)","(9.0, 17.5, 15.147058823529411)","(13.0, 27.0, 19.666666666666668)"
12-01-2023 11:52:34.916214,"(3.1, 3.6, 3.566666666666667)","(19.0, 95.0, 85.875)","(5.0, 7.2, 6.0625)","(4.2, 5.5, 5.4)","(21.0, 130.0, 115.14285714285714)","(3.6, 5.7, 4.72)","(9.0, 17.5, 15.147058823529411)","(13.0, 27.0, 19.666666666666668)"
12-01-2023 11:52:35.930616,"(3.1, 3.6, 3.566666666666667)","(19.0, 95.0, 85.875)","(5.0, 7.2, 6.0625)","(4.2, 5.5, 5.4)","(21.0, 130.0, 115.14285714285714)","(3.6, 5.7, 4.72)","(9.0, 17.5, 15.147058823529411)","(13.0, 27.0, 19.666666666666668)"
12-01-2023 11:52:36.909598,"(3.1, 3.6, 3.566666666666667)","(19.0, 95.0, 85.875)","(5.0, 7.2, 6.0625)","(4.2, 5.5, 5.4)","(21.0, 130.0, 115.14285714285714)","(3.6, 5.7, 4.72)","(9.0, 17.5, 20.272727272727273)","(13.0, 27.0, 19.666666666666668)"
12-01-2023 11:52:38.007174,"(3.1, 3.6, 3.566666666666667)","(19.0, 95.0, 85.875)","(5.0, 7.2, 6.0625)","(4.2, 5.5, 5.4)","(21.0, 130.0, 115.14285714285714)","(3.6, 5.7, 4.72)","(9.0, 22.0, 20.272727272727273)","(13.0, 27.0, 19.666666666666668)"
12-01-2023 11:52:39.150577,"(3.1, 3.6, 3.566666666666667)","(19.0, 95.0, 85.875)","(5.0, 7.2, 6.0625)","(4.2, 5.5, 5.4)","(21.0, 130.0, 115.14285714285714)","(3.6, 5.7, 4.72)","(9.0, 22.0, 18.636363636363637)","(13.0, 27.0, 19.666666666666668)"
12-01-2023 11:52:40.241507,"(3.1, 3.6, 3.566666666666667)","(19.0, 95.0, 85.875)","(5.0, 7.2, 6.0625)","(4.2, 5.5, 5.4)","(21.0, 130.0, 115.14285714285714)","(3.6, 5.7, 4.72)","(9.0, 20.0, 18.636363636363637)","(13.0, 27.0, 19.666666666666668)"
12-01-2023 11:52:41.317838,"(3.1, 3.6, 3.566666666666667)","(19.0, 95.0, 85.875)","(5.0, 7.2, 6.0625)","(4.2, 5.5, 5.4)","(21.0, 130.0, 115.14285714285714)","(3.6, 5.7, 4.72)","(9.0, 20.0, 18.0)","(13.0, 27.0, 19.666666666666668)"
12-01-2023 11:52:42.493040,"(3.1, 3.6, 3.566666666666667)","(19.0, 95.0, 85.875)","(5.0, 7.2, 6.0625)","(4.2, 5.5, 5.4)","(21.0, 130.0, 115.14285714285714)","(3.6, 5.7, 4.86)","(9.0, 20.0, 17.11764705882353)","(13.0, 27.0, 19.666666666666668)"
12-01-2023 11:52:43.696445,"(3.1, 3.6, 3.566666666666667)","(19.0, 95.0, 85.875)","(5.0, 7.2, 6.0625)","(4.2, 5.5, 5.4)","(21.0, 130.0, 115.14285714285714)","(3.6, 5.7, 5.5285714285714285)","(9.0, 20.0, 17.11764705882353)","(13.0, 27.0, 19.666666666666668)"
12-01-2023 11:52:44.928614,"(3.1, 3.6, 3.566666666666667)","(19.0, 95.0, 85.875)","(5.0, 7.2, 6.0625)","(4.2, 5.5, 5.4)","(21.0, 130.0, 115.14285714285714)","(3.6, 5.7, 5.517391304347826)","(9.0, 20.0, 14.3125)","(13.0, 27.0, 19.666666666666668)"
12-01-2023 11:52:46.085302,"(3.1, 3.6, 3.566666666666667)","(19.0, 95.0, 85.875)","(5.0, 7.2, 6.0625)","(4.2, 5.5, 5.4)","(21.0, 130.0, 115.14285714285714)","(3.6, 5.8, 5.517391304347826)","(9.0, 20.0, 14.3125)","(13.0, 27.0, 19.666666666666668)"
12-01-2023 11:52:47.248034,"(3.1, 3.6, 3.566666666666667)","(19.0, 95.0, 85.875)","(5.0, 7.2, 6.0625)","(4.2, 5.5, 5.4)","(21.0, 130.0, 115.14285714285714)","(3.6, 5.8, 5.254838709677419)","(9.0, 20.0, 14.3125)","(13.0, 27.0, 19.666666666666668)"
12-01-2023 11:52:48.452008,"(3.1, 3.6, 3.566666666666667)","(19.0, 95.0, 85.875)","(5.0, 7.2, 6.0625)","(4.2, 5.5, 5.4)","(21.0, 130.0, 115.14285714285714)","(3.6, 5.8, 5.254838709677419)","(9.0, 20.0, 14.3125)","(13.0, 27.0, 19.666666666666668)"
12-01-2023 11:52:49.492969,"(3.1, 3.6, 3.566666666666667)","(19.0, 95.0, 85.875)","(5.0, 7.2, 6.0625)","(4.2, 5.5, 5.4)","(21.0, 130.0, 115.14285714285714)","(3.6, 5.8, 5.254838709677419)","(9.0, 20.0, 14.3125)","(13.0, 27.0, 19.666666666666668)"
12-01-2023 11:52:50.577124,"(3.1, 3.6, 3.566666666666667)","(19.0, 95.0, 85.875)","(5.0, 7.2, 6.0625)","(4.2, 5.5, 5.4)","(21.0, 130.0, 115.14285714285714)","(3.6, 5.8, 5.254838709677419)","(9.0, 20.0, 14.3125)","(13.0, 27.0, 19.666666666666668)"
12-01-2023 11:52:51.646147,"(3.1, 3.6, 3.566666666666667)","(19.0, 95.0, 85.875)","(5.0, 7.2, 6.0625)","(4.2, 5.5, 5.4)","(21.0, 130.0, 115.14285714285714)","(3.6, 5.8, 5.254838709677419)","(9.0, 20.0, 14.3125)","(13.0, 27.0, 19.666666666666668)"
12-01-2023 11:52:52.679126,"(3.1, 3.6, 3.566666666666667)","(19.0, 95.0, 85.875)","(5.0, 7.2, 6.0625)","(4.2, 5.5, 5.4)","(21.0, 130.0, 115.14285714285714)","(3.6, 5.8, 5.254838709677419)","(9.0, 20.0, 14.3125)","(13.0, 27.0, 19.666666666666668)"
12-01-2023 11:52:53.754549,"(3.1, 3.6, 3.566666666666667)","(19.0, 95.0, 85.875)","(5.0, 7.2, 6.0625)","(4.2, 5.5, 5.4)","(21.0, 130.0, 115.14285714285714)","(3.6, 5.8, 5.254838709677419)","(9.0, 20.0, 14.3125)","(13.0, 27.0, 19.666666666666668)"
12-01-2023 11:52:54.813501,"(3.1, 3.6, 3.566666666666667)","(19.0, 95.0, 85.875)","(5.0, 7.2, 6.0625)","(4.2, 5.5, 5.4)","(21.0, 130.0, 115.14285714285714)","(3.6, 5.8, 5.254838709677419)","(9.0, 20.0, 14.3125)","(13.0, 27.0, 19.666666666666668)"
12-01-2023 11:52:55.861037,"(3.1, 3.6, 3.566666666666667)","(19.0, 95.0, 85.875)","(5.0, 7.2, 6.0625)","(4.2, 5.5, 5.4)","(21.0, 130.0, 115.14285714285714)","(3.6, 5.8, 5.254838709677419)","(9.0, 20.0, 14.3125)","(13.0, 27.0, 19.666666666666668)"
12-01-2023 11:52:56.924839,"(3.1, 3.6, 3.566666666666667)","(19.0, 95.0, 85.875)","(5.0, 7.2, 6.0625)","(4.2, 5.5, 5.4)","(21.0, 130.0, 115.14285714285714)","(3.6, 5.8, 5.254838709677419)","(9.0, 20.0, 14.3125)","(13.0, 27.0, 19.666666666666668)"
12-01-2023 11:52:57.962195,"(3.1, 3.6, 3.566666666666667)","(19.0, 95.0, 85.875)","(5.0, 7.2, 6.0625)","(4.2, 5.5, 5.4)","(21.0, 130.0, 115.14285714285714)","(3.6, 5.8, 5.254838709677419)","(9.0, 20.0, 14.3125)","(13.0, 27.0, 19.666666666666668)"
12-01-2023 11:52:58.983224,"(3.1, 3.6, 3.566666666666667)","(19.0, 95.0, 85.875)","(5.0, 7.2, 6.0625)","(4.2, 5.5, 5.4)","(21.0, 130.0, 115.14285714285714)","(3.6, 5.8, 5.254838709677419)","(9.0, 20.0, 14.3125)","(13.0, 27.0, 19.666666666666668)"
12-01-2023 11:53:00.036247,"(3.1, 3.6, 3.566666666666667)","(19.0, 95.0, 85.875)","(5.0, 7.2, 6.0625)","(4.2, 5.5, 5.4)","(21.0, 130.0, 115.14285714285714)","(3.6, 5.8, 5.254838709677419)","(9.0, 20.0, 14.3125)","(13.0, 27.0, 19.666666666666668)"
12-01-2023 11:53:01.027150,"(3.1, 3.6, 3.566666666666667)","(19.0, 95.0, 85.875)","(5.0, 7.2, 6.0625)","(4.2, 5.5, 5.4)","(21.0, 130.0, 115.14285714285714)","(3.6, 5.8, 5.254838709677419)","(9.0, 20.0, 14.3125)","(13.0, 27.0, 19.666666666666668)"
12-01-2023 11:53:02.007439,"(3.1, 3.6, 3.566666666666667)","(19.0, 95.0, 85.875)","(5.0, 7.2, 6.0625)","(4.2, 5.5, 5.4)","(21.0, 130.0, 115.14285714285714)","(3.6, 5.8, 5.254838709677419)","(9.0, 20.0, 14.3125)","(13.0, 27.0, 19.666666666666668)"
12-01-2023 11:53:03.011113,"(3.1, 3.6, 3.566666666666667)","(19.0, 95.0, 85.875)","(5.0, 7.2, 6.0625)","(4.2, 5.5, 5.4)","(21.0, 130.0, 115.14285714285714)","(3.6, 5.8, 5.254838709677419)","(9.0, 20.0, 14.3125)","(13.0, 27.0, 19.666666666666668)"
12-01-2023 11:53:04.032460,"(3.1, 3.6, 3.566666666666667)","(19.0, 95.0, 85.875)","(5.0, 7.2, 6.0625)","(4.2, 5.5, 5.4)","(21.0, 130.0, 115.14285714285714)","(3.6, 5.8, 5.254838709677419)","(9.0, 20.0, 14.3125)","(13.0, 27.0, 19.666666666666668)"
12-01-2023 11:53:05.115475,"(3.1, 3.6, 3.566666666666667)","(19.0, 95.0, 85.875)","(5.0, 7.2, 6.0625)","(4.2, 5.5, 5.4)","(21.0, 130.0, 115.14285714285714)","(3.6, 5.8, 5.254838709677419)","(9.0, 20.0, 14.3125)","(13.0, 27.0, 19.666666666666668)"
12-01-2023 11:53:06.154903,"(3.1, 3.6, 3.566666666666667)","(19.0, 95.0, 85.875)","(5.0, 7.2, 6.0625)","(4.2, 5.5, 5.4)","(21.0, 130.0, 115.14285714285714)","(3.6, 5.8, 5.254838709677419)","(9.0, 20.0, 14.3125)","(13.0, 27.0, 19.666666666666668)"
12-01-2023 11:53:07.213343,"(3.1, 3.6, 3.566666666666667)","(19.0, 95.0, 85.875)","(5.0, 7.2, 6.0625)","(4.2, 5.5, 5.4)","(21.0, 130.0, 115.14285714285714)","(3.6, 5.8, 5.254838709677419)","(9.0, 20.0, 14.3125)","(13.0, 27.0, 19.666666666666668)"
12-01-2023 11:53:08.354128,"(3.1, 3.6, 3.566666666666667)","(19.0, 95.0, 85.875)","(5.0, 7.2, 6.0625)","(4.2, 5.5, 5.4)","(21.0, 130.0, 115.14285714285714)","(3.6, 5.8, 5.254838709677419)","(9.0, 20.0, 14.3125)","(13.0, 27.0, 19.666666666666668)"
12-01-2023 11:53:09.514888,"(3.1, 3.6, 3.566666666666667)","(19.0, 95.0, 85.875)","(5.0, 7.2, 6.0625)","(4.2, 5.5, 5.4)","(21.0, 130.0, 115.14285714285714)","(3.6, 5.8, 5.254838709677419)","(9.0, 20.0, 14.3125)","(13.0, 27.0, 19.666666666666668)"
12-01-2023 11:53:10.697933,"(3.1, 3.6, 3.566666666666667)","(19.0, 95.0, 85.875)","(5.0, 7.2, 6.0625)","(4.2, 5.5, 5.4)","(21.0, 130.0, 115.14285714285714)","(3.6, 5.8, 5.254838709677419)","(9.0, 20.0, 14.3125)","(13.0, 27.0, 19.666666666666668)"
12-01-2023 11:53:11.841913,"(3.1, 3.6, 3.566666666666667)","(19.0, 95.0, 85.875)","(5.0, 7.2, 6.0625)","(4.2, 5.5, 5.4)","(21.0, 130.0, 115.14285714285714)","(3.6, 5.8, 5.254838709677419)","(9.0, 20.0, 14.3125)","(13.0, 27.0, 19.666666666666668)"
12-01-2023 11:53:13.038739,"(3.1, 3.6, 3.566666666666667)","(19.0, 95.0, 85.875)","(5.0, 7.2, 6.0625)","(4.2, 5.5, 5.4)","(21.0, 130.0, 115.14285714285714)","(3.6, 5.8, 5.254838709677419)","(9.0, 20.0, 14.3125)","(13.0, 27.0, 19.666666666666668)"
12-01-2023 11:53:14.118681,"(3.1, 3.6, 3.566666666666667)","(19.0, 95.0, 85.875)","(5.0, 7.2, 6.0625)","(4.2, 5.5, 5.4)","(21.0, 130.0, 115.14285714285714)","(3.6, 5.8, 5.254838709677419)","(9.0, 20.0, 14.3125)","(13.0, 27.0, 19.666666666666668)"
12-01-2023 11:53:15.219789,"(3.1, 3.6, 3.566666666666667)","(19.0, 95.0, 85.875)","(5.0, 7.2, 6.0625)","(4.2, 5.5, 5.4)","(21.0, 130.0, 115.14285714285714)","(3.6, 5.8, 5.254838709677419)","(9.0, 20.0, 14.3125)","(13.0, 27.0, 19.666666666666668)"
12-01-2023 11:53:16.270913,"(3.1, 3.6, 3.566666666666667)","(19.0, 95.0, 85.875)","(5.0, 7.2, 6.0625)","(4.2, 5.5, 5.4)","(21.0, 130.0, 115.14285714285714)","(3.6, 5.8, 5.254838709677419)","(9.0, 20.0, 14.3125)","(13.0, 27.0, 19.666666666666668)"
12-01-2023 11:53:17.356715,"(3.1, 3.6, 3.566666666666667)","(19.0, 95.0, 85.875)","(5.0, 7.2, 6.0625)","(4.2, 5.5, 5.4)","(21.0, 130.0, 115.14285714285714)","(3.6, 5.8, 5.254838709677419)","(9.0, 20.0, 14.3125)","(13.0, 27.0, 19.666666666666668)"
12-01-2023 11:53:18.404852,"(3.1, 3.6, 3.566666666666667)","(19.0, 95.0, 85.875)","(5.0, 7.2, 6.0625)","(4.2, 5.5, 5.4)","(21.0, 130.0, 115.14285714285714)","(3.6, 5.8, 5.254838709677419)","(9.0, 20.0, 14.3125)","(13.0, 27.0, 19.666666666666668)"
12-01-2023 11:53:19.483761,"(3.1, 3.6, 3.566666666666667)","(19.0, 95.0, 85.875)","(5.0, 7.2, 6.0625)","(4.2, 5.5, 5.4)","(21.0, 130.0, 115.14285714285714)","(3.6, 5.8, 5.254838709677419)","(9.0, 20.0, 14.3125)","(13.0, 27.0, 19.666666666666668)"
12-01-2023 11:53:20.503645,"(3.1, 3.6, 3.566666666666667)","(19.0, 95.0, 85.875)","(5.0, 7.2, 6.0625)","(4.2, 5.5, 5.4)","(21.0, 130.0, 115.14285714285714)","(3.6, 5.8, 5.254838709677419)","(9.0, 20.0, 14.3125)","(13.0, 27.0, 19.666666666666668)"
12-01-2023 11:53:21.540147,"(3.1, 3.6, 3.566666666666667)","(19.0, 95.0, 85.875)","(5.0, 7.2, 6.0625)","(4.2, 5.5, 5.4)","(21.0, 130.0, 115.14285714285714)","(3.6, 5.8, 5.254838709677419)","(9.0, 20.0, 14.3125)","(13.0, 27.0, 19.666666666666668)"
12-01-2023 11:53:22.615886,"(3.1, 3.6, 3.566666666666667)","(19.0, 95.0, 85.875)","(5.0, 7.2, 6.0625)","(4.2, 5.5, 5.4)","(21.0, 130.0, 115.14285714285714)","(3.6, 5.8, 5.254838709677419)","(9.0, 20.0, 14.3125)","(13.0, 27.0, 19.666666666666668)"
12-01-2023 11:53:23.697839,"(3.1, 3.6, 3.566666666666667)","(19.0, 95.0, 85.875)","(5.0, 7.2, 6.0625)","(4.2, 5.5, 5.4)","(21.0, 130.0, 115.14285714285714)","(3.6, 5.8, 5.254838709677419)","(9.0, 20.0, 14.3125)","(13.0, 27.0, 19.666666666666668)"
12-01-2023 11:53:24.757394,"(3.1, 3.6, 3.566666666666667)","(19.0, 95.0, 85.875)","(5.0, 7.2, 6.0625)","(4.2, 5.5, 5.4)","(21.0, 130.0, 115.14285714285714)","(3.6, 5.8, 5.254838709677419)","(9.0, 20.0, 14.3125)","(13.0, 27.0, 19.666666666666668)"
12-01-2023 11:53:25.796223,"(3.1, 3.6, 3.566666666666667)","(19.0, 95.0, 85.875)","(5.0, 7.2, 6.0625)","(4.2, 5.5, 5.4)","(21.0, 130.0, 115.14285714285714)","(3.6, 5.8, 5.254838709677419)","(9.0, 20.0, 14.3125)","(13.0, 27.0, 19.666666666666668)"
12-01-2023 11:53:26.930573,"(3.1, 3.6, 3.566666666666667)","(19.0, 95.0, 85.875)","(5.0, 7.2, 6.0625)","(4.2, 5.5, 5.4)","(21.0, 130.0, 115.14285714285714)","(3.6, 5.8, 5.254838709677419)","(9.0, 20.0, 14.3125)","(13.0, 27.0, 19.666666666666668)"
12-01-2023 11:53:28.047602,"(3.1, 3.6, 3.566666666666667)","(19.0, 95.0, 85.875)","(5.0, 7.2, 6.0625)","(4.2, 5.5, 5.4)","(21.0, 130.0, 115.14285714285714)","(3.6, 5.8, 5.254838709677419)","(9.0, 20.0, 14.3125)","(13.0, 27.0, 19.666666666666668)"
12-01-2023 11:53:29.147301,"(3.1, 3.6, 3.566666666666667)","(19.0, 95.0, 85.875)","(5.0, 7.2, 6.0625)","(4.2, 5.5, 5.4)","(21.0, 130.0, 115.14285714285714)","(3.6, 5.8, 5.254838709677419)","(9.0, 20.0, 14.3125)","(13.0, 27.0, 19.666666666666668)"
