,Incentive,Captain Bond,Boomsong,Iron Will,Hamaki,Zanzibar Gem,Another Cognac,Notifies,Inequality
04-01-2023 15:51:36.176168,"(7.0, 11.5, 11.298780487804878)","(6.0, 8.6, 8.309090909090909)","(9.0, 12.0, 11.76923076923077)","(4.4, 5.3, 5.296551724137931)","(6.5, 9.0, 9.200000000000001)","(5.0, 5.4, 5.383636363636364)","(7.0, 8.6, 8.57391304347826)","(15.0, 22.0, 20.105263157894736)","(31.0, 46.0, 45.39393939393939)"
04-01-2023 15:51:37.877482,"(7.0, 11.5, 11.298780487804878)","(6.0, 8.6, 8.309090909090909)","(9.0, 12.0, 11.76923076923077)","(4.4, 5.3, 5.296551724137931)","(7.0, 9.4, 9.200000000000001)","(5.0, 5.4, 5.383636363636364)","(7.0, 8.6, 8.57391304347826)","(15.0, 22.0, 20.105263157894736)","(31.0, 46.0, 45.39393939393939)"
04-01-2023 15:51:39.473132,"(7.0, 11.5, 11.298780487804878)","(6.0, 8.6, 8.309090909090909)","(9.0, 12.0, 11.76923076923077)","(4.4, 5.3, 5.296551724137931)","(7.0, 9.4, 9.200000000000001)","(5.0, 5.4, 5.383636363636364)","(7.0, 8.6, 8.57391304347826)","(15.0, 22.0, 20.105263157894736)","(31.0, 46.0, 45.39393939393939)"
04-01-2023 15:51:40.947238,"(7.0, 11.5, 11.298780487804878)","(6.0, 8.6, 8.309090909090909)","(9.0, 12.0, 11.76923076923077)","(4.4, 5.3, 5.296739130434783)","(7.0, 9.4, 9.200000000000001)","(5.0, 5.4, 5.383636363636364)","(7.0, 8.6, 8.57391304347826)","(15.0, 22.0, 20.105263157894736)","(31.0, 46.0, 45.39393939393939)"
04-01-2023 15:51:42.448953,"(7.0, 11.5, 11.298780487804878)","(6.0, 8.6, 8.309090909090909)","(9.0, 12.0, 11.76923076923077)","(4.4, 5.3, 5.296739130434783)","(7.0, 9.4, 9.200000000000001)","(5.0, 5.4, 5.383636363636364)","(7.0, 8.6, 8.57391304347826)","(15.0, 22.0, 20.105263157894736)","(31.0, 46.0, 45.39393939393939)"
04-01-2023 15:51:43.717188,"(7.0, 11.5, 11.298780487804878)","(6.0, 8.6, 8.309090909090909)","(9.0, 12.0, 11.76923076923077)","(4.4, 5.3, 5.296739130434783)","(7.0, 9.4, 9.200000000000001)","(5.0, 5.4, 5.3914285714285715)","(7.0, 8.6, 8.57391304347826)","(15.0, 22.0, 20.105263157894736)","(31.0, 46.0, 45.39393939393939)"
04-01-2023 15:51:45.228430,"(7.0, 11.5, 11.298780487804878)","(6.0, 8.6, 8.309090909090909)","(9.0, 12.0, 11.76923076923077)","(4.4, 5.3, 5.296739130434783)","(7.0, 9.4, 9.200000000000001)","(5.0, 5.4, 5.3914285714285715)","(7.0, 8.6, 8.57391304347826)","(15.0, 22.0, 20.105263157894736)","(31.0, 46.0, 45.39393939393939)"
04-01-2023 15:51:46.494652,"(7.0, 11.5, 11.298780487804878)","(6.0, 8.6, 8.309090909090909)","(9.0, 12.0, 11.76923076923077)","(4.4, 5.3, 5.296739130434783)","(7.0, 9.4, 9.200000000000001)","(5.0, 5.4, 5.3914285714285715)","(7.0, 8.6, 8.57391304347826)","(15.0, 22.0, 20.105263157894736)","(31.0, 46.0, 45.39393939393939)"
04-01-2023 15:51:47.792682,"(7.0, 11.5, 11.298780487804878)","(6.0, 8.6, 8.309090909090909)","(9.0, 12.0, 11.76923076923077)","(4.4, 5.3, 5.296739130434783)","(7.0, 9.4, 9.200000000000001)","(5.0, 5.4, 5.3914285714285715)","(7.0, 8.6, 8.57391304347826)","(15.0, 22.0, 20.105263157894736)","(31.0, 46.0, 45.39393939393939)"
04-01-2023 15:51:49.149623,"(7.0, 11.5, 11.298780487804878)","(6.0, 8.6, 8.309090909090909)","(9.0, 12.0, 11.76923076923077)","(4.4, 5.3, 5.296739130434783)","(7.0, 9.4, 9.066666666666666)","(5.0, 5.4, 5.448091603053435)","(7.0, 8.6, 8.57391304347826)","(15.0, 22.0, 20.105263157894736)","(31.0, 46.0, 45.39393939393939)"
04-01-2023 15:51:50.508015,"(7.0, 11.5, 11.298780487804878)","(6.0, 8.6, 8.309090909090909)","(9.0, 12.0, 11.76923076923077)","(4.4, 5.3, 5.296739130434783)","(7.0, 9.2, 9.066666666666666)","(5.0, 5.5, 5.448091603053435)","(7.0, 8.6, 8.57391304347826)","(15.0, 22.0, 20.105263157894736)","(31.0, 46.0, 45.39393939393939)"
04-01-2023 15:51:51.913083,"(7.0, 11.5, 11.298780487804878)","(6.0, 8.6, 8.309090909090909)","(9.0, 12.0, 11.76923076923077)","(4.4, 5.3, 5.296739130434783)","(7.0, 9.2, 9.066666666666666)","(5.0, 5.5, 5.447692307692308)","(7.0, 8.6, 8.57391304347826)","(15.0, 22.0, 20.105263157894736)","(31.0, 46.0, 45.39393939393939)"
04-01-2023 15:51:53.208207,"(7.0, 11.5, 11.298780487804878)","(6.0, 8.6, 8.309090909090909)","(9.0, 12.0, 11.76923076923077)","(4.4, 5.3, 5.296739130434783)","(7.0, 9.2, 9.066666666666666)","(5.0, 5.5, 5.447692307692308)","(7.0, 8.6, 8.57391304347826)","(15.0, 22.0, 20.105263157894736)","(31.0, 46.0, 45.39393939393939)"
04-01-2023 15:51:54.497845,"(7.0, 11.5, 11.298780487804878)","(6.0, 8.6, 8.309090909090909)","(9.0, 12.0, 11.76923076923077)","(4.4, 5.3, 5.296739130434783)","(7.0, 9.2, 9.066666666666666)","(5.0, 5.5, 5.447692307692308)","(7.0, 8.6, 8.57391304347826)","(15.0, 22.0, 20.105263157894736)","(31.0, 46.0, 45.39393939393939)"
04-01-2023 15:51:55.792723,"(7.0, 11.5, 11.298780487804878)","(6.0, 8.6, 8.309090909090909)","(9.0, 12.0, 11.76923076923077)","(4.4, 5.3, 5.296739130434783)","(7.0, 9.2, 9.066666666666666)","(5.0, 5.5, 5.447692307692308)","(7.0, 8.6, 8.57391304347826)","(15.0, 22.0, 20.105263157894736)","(31.0, 46.0, 45.39393939393939)"
04-01-2023 15:51:57.011162,"(7.0, 11.5, 11.298780487804878)","(6.0, 8.6, 8.309090909090909)","(9.0, 12.0, 11.76923076923077)","(4.4, 5.3, 5.296739130434783)","(7.0, 9.2, 9.066666666666666)","(5.0, 5.5, 5.447692307692308)","(7.0, 8.6, 8.57391304347826)","(15.0, 22.0, 20.105263157894736)","(31.0, 46.0, 45.39393939393939)"
04-01-2023 15:51:58.181402,"(7.0, 11.5, 11.298780487804878)","(6.0, 8.6, 8.309090909090909)","(9.0, 12.0, 11.76923076923077)","(4.4, 5.3, 5.296739130434783)","(7.0, 9.2, 9.066666666666666)","(5.0, 5.5, 5.447692307692308)","(7.0, 8.6, 8.57391304347826)","(15.0, 22.0, 20.105263157894736)","(31.0, 46.0, 45.39393939393939)"
04-01-2023 15:51:59.345799,"(7.0, 11.5, 11.298780487804878)","(6.0, 8.6, 8.309090909090909)","(9.0, 12.0, 11.76923076923077)","(4.4, 5.3, 5.296739130434783)","(7.0, 9.2, 9.066666666666666)","(5.0, 5.5, 5.447692307692308)","(7.0, 8.6, 8.57391304347826)","(15.0, 22.0, 20.105263157894736)","(31.0, 46.0, 45.39393939393939)"
04-01-2023 15:52:00.470355,"(7.0, 11.5, 11.298780487804878)","(6.0, 8.6, 8.309090909090909)","(9.0, 12.0, 11.76923076923077)","(4.4, 5.3, 5.296739130434783)","(7.0, 9.2, 9.066666666666666)","(5.0, 5.5, 5.447692307692308)","(7.0, 8.6, 8.57391304347826)","(15.0, 22.0, 20.105263157894736)","(31.0, 46.0, 45.39393939393939)"
04-01-2023 15:52:01.619857,"(7.0, 11.5, 11.298780487804878)","(6.0, 8.6, 8.309090909090909)","(9.0, 12.0, 11.76923076923077)","(4.4, 5.3, 5.296739130434783)","(7.0, 9.2, 9.066666666666666)","(5.0, 5.5, 5.447692307692308)","(7.0, 8.6, 8.57391304347826)","(15.0, 22.0, 20.105263157894736)","(31.0, 46.0, 45.39393939393939)"
04-01-2023 15:52:02.732795,"(7.0, 11.5, 11.298780487804878)","(6.0, 8.6, 8.309090909090909)","(9.0, 12.0, 11.76923076923077)","(4.4, 5.3, 5.296739130434783)","(7.0, 9.2, 9.066666666666666)","(5.0, 5.5, 5.447692307692308)","(7.0, 8.6, 8.57391304347826)","(15.0, 22.0, 19.23076923076923)","(31.0, 46.0, 45.39393939393939)"
04-01-2023 15:52:03.885482,"(7.0, 12.0, 11.642441860465116)","(6.0, 8.6, 8.309090909090909)","(9.0, 12.0, 11.76923076923077)","(4.4, 5.3, 5.296551724137931)","(7.0, 9.2, 9.066666666666666)","(5.0, 5.5, 5.579611650485437)","(7.0, 8.6, 8.568421052631578)","(15.0, 22.0, 19.23076923076923)","(31.0, 46.0, 44.98550724637681)"
04-01-2023 15:52:05.046431,"(7.0, 12.0, 11.642441860465116)","(6.0, 8.6, 8.309090909090909)","(9.0, 12.5, 12.393617021276595)","(4.4, 5.3, 5.296551724137931)","(7.0, 9.2, 9.0)","(5.0, 5.6, 5.587999999999999)","(7.0, 8.6, 8.568421052631578)","(15.0, 22.0, 19.23076923076923)","(31.0, 46.0, 44.98550724637681)"
04-01-2023 15:52:06.254841,"(7.0, 12.0, 11.642441860465116)","(6.0, 8.6, 8.309090909090909)","(9.0, 12.5, 12.34)","(4.4, 5.3, 5.296551724137931)","(7.0, 9.2, 8.971428571428572)","(5.0, 5.6, 5.587999999999999)","(7.0, 8.6, 8.568421052631578)","(15.0, 22.0, 19.23076923076923)","(31.0, 46.0, 44.98550724637681)"
04-01-2023 15:52:07.492685,"(7.0, 12.0, 11.642441860465116)","(6.0, 8.6, 8.309090909090909)","(9.0, 12.5, 12.34)","(4.4, 5.3, 5.295454545454545)","(7.0, 9.0, 9.066666666666666)","(5.0, 5.6, 5.587999999999999)","(7.0, 8.6, 8.568421052631578)","(15.0, 22.0, 19.23076923076923)","(31.0, 46.0, 44.98550724637681)"
04-01-2023 15:52:08.738462,"(7.0, 12.0, 11.642441860465116)","(6.0, 8.6, 8.309090909090909)","(9.0, 12.5, 12.34)","(4.4, 5.3, 5.295454545454545)","(7.0, 9.2, 9.066666666666666)","(5.0, 5.6, 5.587999999999999)","(7.0, 8.6, 8.568421052631578)","(15.0, 22.0, 19.23076923076923)","(31.0, 46.0, 44.98550724637681)"
04-01-2023 15:52:09.936320,"(7.0, 12.0, 11.722972972972974)","(6.0, 8.6, 8.309090909090909)","(9.0, 12.5, 12.34)","(4.4, 5.3, 5.295454545454545)","(7.0, 9.2, 9.066666666666666)","(5.0, 5.6, 5.587999999999999)","(7.0, 8.6, 8.568421052631578)","(15.0, 22.0, 19.23076923076923)","(31.0, 46.0, 44.98550724637681)"
04-01-2023 15:52:11.089139,"(7.0, 12.0, 11.722972972972974)","(6.0, 8.6, 8.309090909090909)","(9.0, 12.5, 12.34)","(4.4, 5.3, 5.295454545454545)","(7.0, 9.2, 9.066666666666666)","(5.0, 5.6, 5.587999999999999)","(7.0, 8.6, 8.568421052631578)","(15.0, 22.0, 19.23076923076923)","(31.0, 46.0, 44.98550724637681)"
04-01-2023 15:52:12.333827,"(7.0, 12.0, 11.722972972972974)","(6.0, 8.6, 8.309090909090909)","(9.0, 12.5, 12.34)","(4.4, 5.3, 5.298192771084337)","(7.0, 9.2, 9.066666666666666)","(5.0, 5.6, 5.587999999999999)","(7.0, 8.6, 8.568421052631578)","(15.0, 22.0, 19.23076923076923)","(31.0, 46.0, 44.98550724637681)"
04-01-2023 15:52:13.450108,"(7.0, 12.0, 11.722972972972974)","(6.0, 8.6, 8.309090909090909)","(9.0, 12.5, 12.34)","(4.4, 5.3, 5.298192771084337)","(7.0, 9.2, 9.066666666666666)","(5.0, 5.6, 5.587999999999999)","(7.0, 8.6, 8.568421052631578)","(15.0, 22.0, 19.23076923076923)","(31.0, 46.0, 44.98550724637681)"
04-01-2023 15:52:14.590806,"(7.0, 12.0, 11.722972972972974)","(6.0, 8.6, 8.309090909090909)","(9.0, 12.5, 12.34)","(4.4, 5.3, 5.298192771084337)","(7.0, 9.2, 9.066666666666666)","(5.0, 5.6, 5.592)","(7.0, 8.6, 8.568421052631578)","(15.0, 22.0, 19.23076923076923)","(31.0, 46.0, 44.98550724637681)"
04-01-2023 15:52:15.656889,"(7.0, 12.0, 11.722972972972974)","(6.0, 8.6, 8.309090909090909)","(9.0, 12.5, 12.34)","(4.4, 5.3, 5.298192771084337)","(7.0, 9.2, 9.066666666666666)","(5.0, 5.6, 5.593999999999999)","(7.0, 8.6, 8.568421052631578)","(15.0, 22.0, 19.23076923076923)","(31.0, 46.0, 45.39393939393939)"
04-01-2023 15:52:16.699794,"(7.0, 12.0, 11.722972972972974)","(6.0, 8.6, 8.309090909090909)","(9.0, 12.5, 12.34)","(4.4, 5.3, 5.298192771084337)","(7.0, 9.2, 9.066666666666666)","(5.0, 5.6, 5.593999999999999)","(7.0, 8.6, 8.568421052631578)","(15.0, 22.0, 19.23076923076923)","(31.0, 46.0, 45.39393939393939)"
04-01-2023 15:52:17.781144,"(7.0, 12.0, 11.722972972972974)","(6.0, 8.6, 8.309090909090909)","(9.0, 12.5, 12.34)","(4.4, 5.3, 5.298192771084337)","(7.0, 9.2, 9.066666666666666)","(5.0, 5.6, 5.593999999999999)","(7.0, 8.6, 8.568421052631578)","(15.0, 22.0, 19.23076923076923)","(31.0, 46.0, 45.39393939393939)"
04-01-2023 15:52:18.808791,"(7.0, 12.0, 11.722972972972974)","(6.0, 8.6, 8.309090909090909)","(9.0, 12.5, 12.34)","(4.4, 5.3, 5.298192771084337)","(7.0, 9.2, 9.066666666666666)","(5.0, 5.6, 5.593999999999999)","(7.0, 8.6, 8.568421052631578)","(15.0, 22.0, 19.23076923076923)","(31.0, 46.0, 45.39393939393939)"
04-01-2023 15:52:19.879240,"(7.0, 12.0, 11.722972972972974)","(6.0, 8.6, 8.309090909090909)","(9.0, 12.5, 12.34)","(4.4, 5.3, 5.298192771084337)","(7.0, 9.2, 9.066666666666666)","(5.0, 5.6, 5.593999999999999)","(7.0, 8.6, 8.568421052631578)","(15.0, 22.0, 19.23076923076923)","(31.0, 46.0, 45.39393939393939)"
04-01-2023 15:52:20.952345,"(7.0, 12.0, 11.722972972972974)","(6.0, 8.6, 8.309090909090909)","(9.0, 12.5, 12.34)","(4.4, 5.3, 5.298192771084337)","(7.0, 9.2, 9.018181818181818)","(5.0, 5.6, 5.593999999999999)","(7.0, 8.6, 8.568421052631578)","(15.0, 22.0, 19.23076923076923)","(31.0, 46.0, 44.98550724637681)"
04-01-2023 15:52:22.068404,"(7.0, 12.0, 11.722972972972974)","(6.0, 8.6, 8.309090909090909)","(9.0, 14.0, 13.84375)","(4.4, 5.3, 5.298192771084337)","(7.0, 9.2, 8.971428571428572)","(5.0, 5.6, 5.593999999999999)","(7.0, 8.6, 8.568421052631578)","(15.0, 22.0, 19.23076923076923)","(31.0, 46.0, 44.98550724637681)"
04-01-2023 15:52:23.263603,"(7.0, 12.0, 11.722972972972974)","(6.0, 8.6, 8.309090909090909)","(9.0, 14.0, 13.84375)","(4.4, 5.3, 5.298192771084337)","(7.0, 9.0, 8.971428571428572)","(5.0, 5.6, 5.593999999999999)","(7.0, 8.6, 8.568421052631578)","(15.0, 22.0, 19.23076923076923)","(31.0, 46.0, 44.98550724637681)"
04-01-2023 15:52:24.423366,"(7.0, 12.0, 11.722972972972974)","(6.0, 8.6, 8.309090909090909)","(9.0, 14.0, 13.84375)","(4.4, 5.3, 5.298192771084337)","(7.0, 9.0, 8.971428571428572)","(5.0, 5.6, 5.593999999999999)","(7.0, 8.6, 8.568421052631578)","(15.0, 22.0, 19.23076923076923)","(31.0, 46.0, 44.98550724637681)"
04-01-2023 15:52:25.682545,"(7.0, 12.0, 11.722972972972974)","(6.0, 8.6, 8.309090909090909)","(9.0, 14.0, 13.727272727272727)","(4.4, 5.3, 5.298192771084337)","(7.0, 9.0, 8.971428571428572)","(5.0, 5.6, 5.593999999999999)","(7.0, 8.6, 8.568421052631578)","(15.0, 22.0, 19.23076923076923)","(31.0, 46.0, 44.98550724637681)"
04-01-2023 15:52:27.110194,"(7.0, 12.0, 11.722972972972974)","(6.0, 8.6, 8.309090909090909)","(9.0, 14.0, 13.545454545454545)","(4.4, 5.3, 5.298192771084337)","(7.0, 9.0, 8.971428571428572)","(5.0, 5.6, 5.593999999999999)","(7.0, 8.6, 8.568421052631578)","(15.0, 22.0, 19.23076923076923)","(31.0, 46.0, 44.98550724637681)"
04-01-2023 15:52:28.294375,"(7.0, 12.0, 11.722972972972974)","(6.0, 8.6, 8.309090909090909)","(9.0, 14.0, 13.545454545454545)","(4.4, 5.3, 5.298192771084337)","(7.0, 9.0, 8.971428571428572)","(5.0, 5.6, 5.593999999999999)","(7.0, 8.6, 8.568421052631578)","(15.0, 22.0, 19.23076923076923)","(31.0, 46.0, 44.98550724637681)"
04-01-2023 15:52:29.496120,"(7.0, 12.0, 11.722972972972974)","(6.0, 8.6, 8.309090909090909)","(9.0, 14.0, 13.545454545454545)","(4.4, 5.3, 5.298192771084337)","(7.0, 9.0, 8.971428571428572)","(5.0, 5.6, 5.593999999999999)","(7.0, 8.6, 8.568421052631578)","(15.0, 22.0, 19.23076923076923)","(31.0, 46.0, 44.98550724637681)"
04-01-2023 15:52:30.664582,"(7.0, 12.0, 11.722972972972974)","(6.0, 8.6, 8.309090909090909)","(9.0, 14.0, 13.545454545454545)","(4.4, 5.3, 5.298192771084337)","(7.0, 9.0, 8.971428571428572)","(5.0, 5.6, 5.593999999999999)","(7.0, 8.6, 8.568421052631578)","(15.0, 22.0, 19.23076923076923)","(31.0, 46.0, 44.98550724637681)"
04-01-2023 15:52:31.871628,"(7.0, 12.0, 11.722972972972974)","(6.0, 8.6, 8.309090909090909)","(9.0, 14.0, 13.545454545454545)","(4.4, 5.3, 5.298192771084337)","(7.0, 9.0, 8.971428571428572)","(5.0, 5.6, 5.593999999999999)","(7.0, 8.6, 8.568421052631578)","(15.0, 22.0, 19.23076923076923)","(31.0, 46.0, 45.39393939393939)"
04-01-2023 15:52:33.118537,"(7.0, 12.0, 11.722972972972974)","(6.0, 8.6, 8.309090909090909)","(9.0, 14.0, 13.545454545454545)","(4.4, 5.3, 5.298192771084337)","(7.0, 9.0, 8.971428571428572)","(5.0, 5.6, 5.593999999999999)","(7.0, 8.6, 8.568421052631578)","(15.0, 22.0, 19.23076923076923)","(31.0, 46.0, 45.39393939393939)"
04-01-2023 15:52:34.308038,"(7.0, 12.0, 11.722972972972974)","(6.0, 8.6, 8.309090909090909)","(9.0, 14.0, 13.545454545454545)","(4.4, 5.3, 5.368503937007874)","(7.0, 9.0, 8.995121951219513)","(5.0, 5.6, 5.3779116465863455)","(7.0, 8.6, 8.022764227642277)","(15.0, 22.0, 21.23170731707317)","(31.0, 46.0, 39.701492537313435)"
04-01-2023 15:52:35.453417,"(7.0, 11.0, 10.843629343629344)","(6.0, 8.6, 8.309090909090909)","(9.0, 13.0, 12.877551020408163)","(4.4, 5.4, 5.376)","(7.0, 9.0, 8.995121951219513)","(5.0, 5.4, 5.3779116465863455)","(7.0, 8.2, 8.013675213675214)","(15.0, 22.0, 21.23170731707317)","(31.0, 40.0, 39.701492537313435)"
04-01-2023 15:52:36.615021,"(7.0, 11.0, 10.843629343629344)","(6.0, 8.6, 8.309090909090909)","(9.0, 13.0, 12.88679245283019)","(4.4, 5.4, 5.376)","(7.0, 9.0, 8.995121951219513)","(5.0, 5.4, 5.3779116465863455)","(7.0, 8.2, 8.013675213675214)","(15.0, 22.0, 21.23170731707317)","(31.0, 40.0, 39.701492537313435)"
04-01-2023 15:52:37.835804,"(7.0, 11.0, 10.843629343629344)","(6.0, 8.6, 8.309090909090909)","(9.0, 13.0, 12.88679245283019)","(4.4, 5.4, 5.376)","(7.0, 9.0, 8.995121951219513)","(5.0, 5.4, 5.3779116465863455)","(7.0, 8.2, 8.013675213675214)","(15.0, 22.0, 21.23170731707317)","(31.0, 40.0, 39.701492537313435)"
04-01-2023 15:52:39.016578,"(7.5, 11.0, 10.843629343629344)","(6.0, 8.6, 8.309090909090909)","(9.0, 13.0, 12.908163265306122)","(4.4, 5.4, 5.382786885245902)","(7.0, 9.0, 8.995121951219513)","(5.0, 5.4, 5.3779116465863455)","(7.0, 8.2, 8.008695652173913)","(15.0, 22.0, 21.23170731707317)","(31.0, 40.0, 39.701492537313435)"
04-01-2023 15:52:40.185522,"(7.5, 11.0, 10.843629343629344)","(6.0, 8.6, 8.309090909090909)","(9.0, 13.0, 12.908163265306122)","(4.4, 5.4, 5.294915254237288)","(7.0, 9.0, 8.995121951219513)","(5.0, 5.4, 5.3779116465863455)","(7.0, 8.2, 8.008695652173913)","(15.0, 22.0, 21.166666666666668)","(31.0, 40.0, 39.701492537313435)"
04-01-2023 15:52:41.376434,"(7.5, 11.0, 10.843629343629344)","(6.0, 8.6, 8.411764705882353)","(9.0, 12.5, 12.47872340425532)","(4.4, 5.3, 5.294915254237288)","(7.0, 9.0, 8.995121951219513)","(5.0, 5.4, 5.3779116465863455)","(7.0, 8.2, 8.008695652173913)","(15.0, 22.0, 21.166666666666668)","(31.0, 40.0, 39.701492537313435)"
04-01-2023 15:52:42.568778,"(7.5, 11.0, 10.843629343629344)","(6.0, 8.6, 8.411764705882353)","(9.0, 12.5, 12.47872340425532)","(4.4, 5.3, 5.294915254237288)","(7.0, 9.0, 8.995121951219513)","(5.0, 5.4, 5.3779116465863455)","(7.0, 8.2, 8.008695652173913)","(15.0, 22.0, 21.166666666666668)","(31.0, 40.0, 39.701492537313435)"
04-01-2023 15:52:43.772237,"(7.5, 11.0, 10.843629343629344)","(6.0, 8.6, 8.411764705882353)","(9.0, 12.5, 13.8)","(4.4, 5.3, 5.198373983739837)","(7.0, 9.0, 8.995121951219513)","(5.0, 5.4, 5.377290836653387)","(7.0, 8.2, 8.001785714285715)","(15.0, 22.0, 21.22222222222222)","(31.0, 40.0, 39.701492537313435)"
04-01-2023 15:52:45.006275,"(7.5, 11.0, 10.842307692307692)","(6.0, 8.6, 8.411764705882353)","(9.0, 14.0, 13.142857142857142)","(4.4, 5.2, 5.298373983739837)","(7.0, 9.0, 8.995121951219513)","(5.0, 5.4, 5.3776)","(7.0, 8.2, 7.266666666666667)","(15.0, 22.0, 21.3)","(31.0, 40.0, 39.701492537313435)"
04-01-2023 15:52:46.229927,"(7.5, 11.0, 10.842307692307692)","(6.0, 8.6, 8.422222222222222)","(9.0, 14.0, 13.142857142857142)","(4.4, 5.3, 5.298373983739837)","(7.0, 9.0, 8.995121951219513)","(5.0, 5.4, 5.3776)","(7.0, 8.2, 7.296774193548387)","(15.0, 22.0, 21.3)","(31.0, 40.0, 39.701492537313435)"
04-01-2023 15:52:47.467217,"(7.5, 11.0, 10.842307692307692)","(6.0, 8.6, 8.422222222222222)","(9.0, 14.0, 13.142857142857142)","(4.4, 5.3, 5.475384615384615)","(7.0, 9.0, 8.995121951219513)","(5.0, 5.4, 5.3779116465863455)","(7.0, 8.2, 7.876923076923077)","(15.0, 22.0, 21.3)","(31.0, 40.0, 39.701492537313435)"
04-01-2023 15:52:48.689212,"(7.5, 11.0, 10.843629343629344)","(6.0, 8.6, 8.422222222222222)","(9.0, 14.0, 13.142857142857142)","(4.4, 5.5, 5.475384615384615)","(7.0, 9.0, 8.995121951219513)","(5.0, 5.4, 5.3779116465863455)","(7.0, 8.0, 7.7176470588235295)","(15.0, 22.0, 21.3)","(31.0, 40.0, 39.714285714285715)"
04-01-2023 15:52:49.882474,"(7.5, 11.0, 10.843629343629344)","(6.0, 8.6, 8.422222222222222)","(9.0, 14.0, 13.142857142857142)","(4.4, 5.5, 5.475384615384615)","(7.0, 9.0, 8.995121951219513)","(5.0, 5.4, 5.3779116465863455)","(7.0, 8.0, 7.7176470588235295)","(15.0, 22.0, 21.3)","(31.0, 40.0, 39.71830985915493)"
04-01-2023 15:52:51.069993,"(7.5, 11.0, 10.846303501945526)","(6.0, 8.6, 8.422222222222222)","(9.0, 14.0, 13.142857142857142)","(4.4, 5.5, 5.475384615384615)","(7.0, 9.0, 8.995121951219513)","(5.0, 5.4, 5.3779116465863455)","(7.0, 8.0, 7.7176470588235295)","(15.0, 22.0, 21.3)","(31.0, 40.0, 39.71830985915493)"
04-01-2023 15:52:52.282152,"(7.5, 11.0, 10.846303501945526)","(6.0, 8.6, 8.422222222222222)","(9.0, 14.0, 13.142857142857142)","(4.4, 5.5, 5.475384615384615)","(7.0, 9.0, 8.995121951219513)","(5.0, 5.4, 5.3779116465863455)","(7.0, 8.0, 7.7176470588235295)","(15.0, 22.0, 21.3)","(31.0, 40.0, 39.71830985915493)"
04-01-2023 15:52:53.443911,"(7.5, 11.0, 10.846303501945526)","(6.0, 8.6, 8.422222222222222)","(9.0, 14.0, 13.142857142857142)","(4.4, 5.5, 5.475384615384615)","(7.0, 9.0, 8.995121951219513)","(5.0, 5.4, 5.3779116465863455)","(7.0, 8.0, 7.7176470588235295)","(15.0, 22.0, 21.3)","(31.0, 40.0, 39.71830985915493)"
04-01-2023 15:52:54.624056,"(7.5, 11.0, 10.846303501945526)","(6.0, 8.6, 8.422222222222222)","(9.0, 14.0, 13.142857142857142)","(4.4, 5.5, 5.475384615384615)","(7.0, 9.0, 8.995121951219513)","(5.0, 5.4, 5.3779116465863455)","(7.0, 8.0, 7.7176470588235295)","(15.0, 22.0, 21.3)","(31.0, 40.0, 39.71830985915493)"
04-01-2023 15:52:55.780867,"(7.5, 11.0, 10.846303501945526)","(6.0, 8.6, 8.422222222222222)","(9.0, 14.0, 13.142857142857142)","(4.4, 5.5, 5.475384615384615)","(7.0, 9.0, 8.995121951219513)","(5.0, 5.4, 5.395566502463055)","(7.0, 8.0, 7.7176470588235295)","(15.0, 22.0, 21.3)","(31.0, 40.0, 39.71830985915493)"
04-01-2023 15:52:56.955150,"(7.5, 11.0, 10.929951690821255)","(6.0, 8.6, 8.422222222222222)","(9.0, 14.0, 13.142857142857142)","(4.4, 5.5, 5.475384615384615)","(7.0, 9.0, 8.995121951219513)","(5.0, 5.4, 5.395566502463055)","(7.0, 8.0, 7.7176470588235295)","(15.0, 22.0, 21.3)","(31.0, 40.0, 39.71830985915493)"
04-01-2023 15:52:58.126953,"(7.5, 11.0, 10.929951690821255)","(6.0, 8.6, 8.422222222222222)","(9.0, 14.0, 13.142857142857142)","(4.4, 5.5, 5.4744)","(7.0, 9.0, 8.995121951219513)","(5.0, 5.4, 5.395566502463055)","(7.0, 8.0, 7.7176470588235295)","(15.0, 22.0, 21.3)","(31.0, 40.0, 39.71830985915493)"
04-01-2023 15:52:59.259929,"(7.5, 12.0, 11.333333333333334)","(6.0, 8.6, 8.422222222222222)","(9.0, 14.0, 13.73404255319149)","(4.4, 5.5, 5.4744)","(7.0, 9.0, 8.995121951219513)","(5.0, 5.4, 5.395566502463055)","(7.0, 8.0, 7.6571428571428575)","(15.0, 22.0, 21.3)","(31.0, 40.0, 39.71830985915493)"
04-01-2023 15:53:00.446624,"(7.5, 12.0, 11.333333333333334)","(6.0, 8.6, 8.422222222222222)","(9.0, 14.0, 13.754901960784313)","(4.4, 5.5, 5.4744)","(7.0, 9.0, 8.995121951219513)","(5.0, 5.4, 5.395566502463055)","(7.0, 8.0, 7.7176470588235295)","(15.0, 22.0, 21.3)","(31.0, 40.0, 39.71830985915493)"
04-01-2023 15:53:01.616219,"(7.5, 12.0, 11.333333333333334)","(6.0, 8.6, 8.422222222222222)","(9.0, 14.0, 13.754901960784313)","(4.4, 5.5, 5.4744)","(7.0, 9.0, 8.995121951219513)","(5.0, 5.4, 5.395566502463055)","(7.0, 8.0, 7.7176470588235295)","(15.0, 22.0, 21.3)","(31.0, 40.0, 39.71830985915493)"
