,Wet Socks,Mystical Zendik,Mobile Doll May,Canya Hornet,Key Bon,Judgment Fay,Explosive Stare,Mighty Rhythm
09-01-2023 15:18:58.921791,"(4.0, 6.6, 4.705263157894737)","(6.0, 10.5, 9.053571428571429)","(21.0, 60.0, 40.0)","(4.0, 6.2, 4.5636363636363635)","(20.0, 44.0, 38.25)","(91.0, 610.0, 347.5)","(3.1, 5.2, 3.807142857142857)","(4.4, 9.4, 8.5)"
09-01-2023 15:19:00.207583,"(4.0, 6.6, 4.705263157894737)","(6.0, 10.5, 9.053571428571429)","(21.0, 60.0, 40.0)","(4.0, 6.2, 4.5636363636363635)","(20.0, 44.0, 38.25)","(91.0, 610.0, 347.5)","(3.1, 5.2, 3.807142857142857)","(4.4, 9.4, 8.5)"
09-01-2023 15:19:01.466415,"(4.0, 6.6, 4.705263157894737)","(6.0, 10.5, 9.053571428571429)","(21.0, 60.0, 40.0)","(4.0, 6.2, 4.5636363636363635)","(20.0, 44.0, 38.25)","(91.0, 610.0, 347.5)","(3.1, 5.2, 3.807142857142857)","(4.4, 9.4, 8.5)"
09-01-2023 15:19:02.723379,"(4.0, 6.6, 4.705263157894737)","(6.0, 10.5, 9.053571428571429)","(21.0, 60.0, 40.0)","(4.0, 6.2, 4.5636363636363635)","(20.0, 44.0, 38.25)","(91.0, 610.0, 347.5)","(3.1, 5.2, 3.807142857142857)","(4.4, 9.4, 8.5)"
09-01-2023 15:19:04.048747,"(4.0, 6.6, 4.705263157894737)","(6.0, 10.5, 9.053571428571429)","(21.0, 60.0, 40.0)","(4.0, 6.2, 4.5636363636363635)","(20.0, 44.0, 38.25)","(91.0, 610.0, 347.5)","(3.1, 5.2, 3.465625)","(4.4, 9.4, 8.5)"
09-01-2023 15:19:05.517306,"(4.0, 6.6, 4.705263157894737)","(6.0, 10.5, 9.053571428571429)","(21.0, 60.0, 40.0)","(4.0, 6.2, 4.5636363636363635)","(20.0, 44.0, 38.25)","(91.0, 610.0, 347.5)","(3.1, 5.2, 3.465625)","(4.4, 9.4, 8.292307692307693)"
09-01-2023 15:19:06.947932,"(4.0, 6.6, 4.705263157894737)","(6.0, 10.5, 9.053571428571429)","(21.0, 60.0, 40.0)","(4.0, 6.2, 4.5636363636363635)","(20.0, 44.0, 38.25)","(91.0, 610.0, 347.5)","(3.1, 5.2, 3.371875)","(4.4, 9.4, 8.51875)"
09-01-2023 15:19:08.408033,"(4.0, 6.6, 4.705263157894737)","(6.0, 10.5, 9.053571428571429)","(21.0, 60.0, 40.0)","(4.0, 6.2, 4.5636363636363635)","(20.0, 44.0, 38.25)","(91.0, 610.0, 347.5)","(3.1, 5.2, 3.371875)","(4.4, 9.4, 8.25)"
09-01-2023 15:19:09.855530,"(4.0, 6.6, 4.705263157894737)","(6.0, 10.5, 9.053571428571429)","(21.0, 60.0, 40.0)","(4.0, 6.2, 4.5636363636363635)","(20.0, 44.0, 38.25)","(91.0, 610.0, 347.5)","(3.1, 5.2, 4.2172413793103445)","(4.4, 9.4, 7.447058823529412)"
09-01-2023 15:19:11.234953,"(4.0, 6.6, 4.705263157894737)","(6.0, 10.5, 9.053571428571429)","(21.0, 60.0, 40.0)","(4.0, 6.2, 4.5636363636363635)","(20.0, 44.0, 38.25)","(91.0, 610.0, 347.5)","(3.1, 5.2, 4.2172413793103445)","(4.4, 9.8, 8.7)"
09-01-2023 15:19:12.531776,"(4.0, 6.6, 4.705263157894737)","(6.0, 10.5, 9.053571428571429)","(21.0, 60.0, 40.0)","(4.0, 6.2, 4.5636363636363635)","(20.0, 44.0, 38.25)","(91.0, 610.0, 347.5)","(3.1, 5.2, 4.2172413793103445)","(4.4, 10.0, 8.7)"
09-01-2023 15:19:13.759801,"(4.0, 6.6, 4.705263157894737)","(6.0, 10.5, 9.053571428571429)","(21.0, 60.0, 40.0)","(4.0, 6.2, 4.5636363636363635)","(20.0, 44.0, 38.25)","(91.0, 610.0, 347.5)","(3.1, 5.2, 4.2172413793103445)","(4.4, 10.0, 6.756521739130435)"
09-01-2023 15:19:15.036779,"(4.0, 6.6, 4.705263157894737)","(6.0, 10.5, 9.053571428571429)","(21.0, 60.0, 40.0)","(4.0, 6.2, 4.5636363636363635)","(20.0, 44.0, 38.25)","(91.0, 610.0, 347.5)","(3.1, 5.2, 4.2172413793103445)","(4.4, 9.8, 6.756521739130435)"
09-01-2023 15:19:16.290788,"(4.0, 6.6, 4.705263157894737)","(6.0, 10.5, 9.053571428571429)","(21.0, 60.0, 40.0)","(4.0, 6.2, 4.5636363636363635)","(20.0, 44.0, 38.25)","(91.0, 610.0, 347.5)","(3.1, 5.2, 4.2172413793103445)","(4.4, 9.8, 7.056000000000001)"
09-01-2023 15:19:17.625351,"(4.0, 6.6, 4.705263157894737)","(6.0, 10.5, 9.053571428571429)","(21.0, 60.0, 40.0)","(4.0, 6.2, 4.5636363636363635)","(20.0, 44.0, 38.25)","(91.0, 610.0, 347.5)","(3.1, 5.2, 4.2172413793103445)","(4.4, 9.8, 7.056000000000001)"
09-01-2023 15:19:18.881718,"(4.0, 6.6, 4.705263157894737)","(6.0, 10.5, 9.053571428571429)","(21.0, 60.0, 40.0)","(4.0, 6.2, 4.5636363636363635)","(20.0, 44.0, 38.25)","(91.0, 610.0, 347.5)","(3.1, 5.2, 3.465625)","(4.4, 9.8, 7.056000000000001)"
09-01-2023 15:19:20.128975,"(4.0, 6.6, 4.705263157894737)","(6.0, 10.5, 9.053571428571429)","(21.0, 60.0, 40.0)","(4.0, 6.2, 5.775)","(20.0, 44.0, 38.25)","(91.0, 610.0, 347.5)","(3.1, 5.2, 4.225)","(4.4, 9.8, 8.45)"
09-01-2023 15:19:21.344246,"(4.0, 6.4, 6.125)","(6.0, 10.0, 9.05)","(21.0, 60.0, 40.0)","(4.0, 6.0, 5.775)","(20.0, 44.0, 38.25)","(91.0, 610.0, 347.5)","(3.1, 5.1, 4.7299999999999995)","(4.4, 9.6, 8.5)"
09-01-2023 15:19:22.563728,"(4.0, 6.4, 6.125)","(6.0, 10.0, 9.05)","(21.0, 60.0, 40.0)","(4.0, 6.0, 5.775)","(20.0, 44.0, 38.25)","(91.0, 610.0, 347.5)","(3.1, 5.1, 4.6625)","(4.4, 9.6, 9.25)"
09-01-2023 15:19:23.804199,"(4.0, 6.4, 6.125)","(6.0, 10.0, 9.05)","(21.0, 60.0, 40.0)","(4.0, 6.0, 5.775)","(20.0, 44.0, 38.25)","(91.0, 610.0, 347.5)","(3.1, 5.1, 4.9799999999999995)","(4.4, 9.6, 9.25)"
09-01-2023 15:19:25.027714,"(4.0, 6.4, 6.125)","(6.0, 10.0, 9.05)","(21.0, 60.0, 40.0)","(4.0, 6.0, 5.775)","(20.0, 44.0, 38.25)","(91.0, 610.0, 347.5)","(3.1, 5.1, 4.808333333333333)","(4.4, 9.6, 7.059259259259259)"
09-01-2023 15:19:26.240486,"(4.0, 6.4, 6.125)","(6.0, 10.0, 9.05)","(21.0, 60.0, 40.0)","(4.0, 6.0, 5.775)","(20.0, 44.0, 38.25)","(91.0, 610.0, 347.5)","(3.1, 5.1, 4.225)","(4.4, 9.6, 8.878571428571426)"
09-01-2023 15:19:27.503672,"(4.0, 6.4, 6.125)","(6.0, 10.0, 9.05)","(21.0, 60.0, 40.0)","(4.0, 6.0, 5.775)","(20.0, 44.0, 38.25)","(91.0, 610.0, 347.5)","(3.1, 5.1, 4.7299999999999995)","(4.4, 9.2, 9.064285714285715)"
09-01-2023 15:19:28.631393,"(4.0, 6.4, 6.125)","(6.0, 10.0, 9.05)","(21.0, 60.0, 40.0)","(4.0, 6.0, 5.775)","(20.0, 44.0, 38.25)","(91.0, 610.0, 347.5)","(3.1, 5.1, 4.9799999999999995)","(4.4, 9.4, 8.25)"
09-01-2023 15:19:29.794387,"(4.0, 6.4, 6.125)","(6.0, 10.0, 9.05)","(21.0, 60.0, 40.0)","(4.0, 6.0, 5.775)","(20.0, 44.0, 38.25)","(91.0, 610.0, 347.5)","(3.1, 5.1, 4.9799999999999995)","(4.4, 9.4, 9.218518518518518)"
09-01-2023 15:19:30.944532,"(4.0, 6.4, 6.125)","(6.0, 10.0, 9.05)","(21.0, 60.0, 40.0)","(4.0, 6.0, 5.775)","(20.0, 44.0, 38.25)","(91.0, 610.0, 347.5)","(3.1, 5.1, 4.225)","(4.4, 9.4, 9.133333333333333)"
09-01-2023 15:19:32.159171,"(4.0, 6.4, 6.125)","(6.0, 10.0, 9.05)","(21.0, 60.0, 40.0)","(4.0, 6.0, 5.775)","(20.0, 44.0, 38.25)","(91.0, 610.0, 347.5)","(3.1, 5.1, 4.225)","(4.4, 9.4, 9.133333333333333)"
09-01-2023 15:19:33.358055,"(4.0, 6.4, 6.125)","(6.0, 10.0, 9.05)","(21.0, 60.0, 40.0)","(4.0, 6.0, 5.775)","(20.0, 44.0, 38.25)","(91.0, 610.0, 347.5)","(3.1, 5.1, 4.7299999999999995)","(4.4, 9.4, 9.133333333333333)"
09-01-2023 15:19:34.597644,"(4.0, 6.4, 6.125)","(6.0, 10.0, 9.05)","(21.0, 60.0, 40.0)","(4.0, 6.0, 5.775)","(20.0, 44.0, 38.25)","(91.0, 610.0, 347.5)","(3.1, 5.1, 4.9799999999999995)","(4.4, 9.4, 9.133333333333333)"
09-01-2023 15:19:35.838932,"(4.0, 6.4, 6.125)","(6.0, 10.0, 9.05)","(21.0, 60.0, 40.0)","(4.0, 6.0, 5.775)","(20.0, 44.0, 38.25)","(91.0, 610.0, 347.5)","(3.1, 5.1, 4.9799999999999995)","(4.4, 9.4, 9.133333333333333)"
09-01-2023 15:19:37.070070,"(4.0, 6.4, 6.125)","(6.0, 10.0, 9.05)","(21.0, 60.0, 40.0)","(4.0, 6.0, 5.775)","(20.0, 44.0, 38.25)","(91.0, 610.0, 347.5)","(3.1, 5.1, 4.9799999999999995)","(4.4, 9.4, 9.086666666666666)"
09-01-2023 15:19:38.253865,"(4.0, 6.4, 6.125)","(6.0, 10.0, 9.05)","(21.0, 60.0, 40.0)","(4.0, 6.0, 5.775)","(20.0, 44.0, 38.25)","(91.0, 610.0, 342.5)","(3.1, 5.1, 4.225)","(4.4, 9.4, 8.940000000000001)"
09-01-2023 15:19:39.353054,"(4.0, 6.4, 6.125)","(6.0, 10.0, 9.05)","(21.0, 60.0, 40.0)","(4.0, 6.0, 5.775)","(20.0, 44.0, 38.25)","(91.0, 600.0, 342.5)","(3.1, 5.1, 4.225)","(4.4, 9.4, 8.940000000000001)"
09-01-2023 15:19:40.496457,"(4.0, 6.4, 6.125)","(6.0, 10.0, 9.05)","(21.0, 60.0, 40.0)","(4.0, 6.0, 5.775)","(20.0, 44.0, 38.25)","(91.0, 600.0, 342.5)","(3.1, 5.1, 4.225)","(4.4, 9.4, 8.940000000000001)"
09-01-2023 15:19:41.697584,"(4.0, 6.4, 6.125)","(6.0, 10.0, 9.05)","(21.0, 60.0, 40.0)","(4.0, 6.0, 5.775)","(20.0, 44.0, 38.25)","(91.0, 600.0, 342.5)","(3.1, 5.1, 4.225)","(4.4, 9.4, 8.940000000000001)"
09-01-2023 15:19:42.933810,"(4.0, 6.4, 6.125)","(6.0, 10.0, 9.05)","(21.0, 60.0, 40.0)","(4.0, 6.0, 5.775)","(20.0, 44.0, 38.25)","(91.0, 600.0, 342.5)","(3.1, 5.1, 4.9799999999999995)","(4.4, 9.6, 6.857142857142857)"
09-01-2023 15:19:44.076680,"(4.0, 6.4, 6.125)","(6.0, 10.0, 9.05)","(21.0, 60.0, 40.0)","(4.0, 6.0, 5.775)","(20.0, 44.0, 38.25)","(91.0, 600.0, 342.5)","(3.1, 5.1, 4.9799999999999995)","(4.4, 9.6, 6.857142857142857)"
09-01-2023 15:19:45.453291,"(4.0, 6.4, 6.125)","(6.0, 10.0, 9.05)","(21.0, 60.0, 40.0)","(4.0, 6.0, 5.775)","(20.0, 44.0, 38.25)","(91.0, 600.0, 342.5)","(3.1, 5.1, 4.9799999999999995)","(4.4, 9.6, 6.541666666666667)"
09-01-2023 15:19:46.698711,"(4.0, 6.4, 6.125)","(6.0, 10.0, 9.05)","(21.0, 60.0, 40.0)","(4.0, 6.0, 5.775)","(20.0, 44.0, 38.25)","(91.0, 600.0, 342.5)","(3.1, 5.1, 4.9799999999999995)","(4.4, 9.4, 5.447058823529412)"
09-01-2023 15:19:47.840826,"(4.0, 6.4, 6.125)","(6.0, 10.0, 9.05)","(21.0, 60.0, 40.0)","(4.0, 6.0, 5.775)","(20.0, 44.0, 38.25)","(91.0, 600.0, 342.5)","(3.1, 5.1, 4.225)","(4.4, 9.4, 7.583783783783783)"
09-01-2023 15:19:48.971538,"(4.0, 6.4, 6.125)","(6.0, 10.0, 9.05)","(21.0, 60.0, 40.0)","(4.0, 6.0, 5.775)","(20.0, 44.0, 38.25)","(91.0, 600.0, 342.5)","(3.1, 5.1, 4.9799999999999995)","(4.4, 9.4, 7.583783783783783)"
09-01-2023 15:19:50.168854,"(4.0, 6.4, 6.125)","(6.0, 10.0, 9.05)","(21.0, 60.0, 40.0)","(4.0, 6.0, 5.775)","(20.0, 44.0, 38.25)","(91.0, 600.0, 342.5)","(3.1, 5.1, 4.9799999999999995)","(4.4, 9.4, 6.6)"
09-01-2023 15:19:51.416394,"(4.0, 6.4, 6.125)","(6.0, 10.0, 9.457142857142857)","(21.0, 60.0, 40.0)","(4.0, 6.0, 5.775)","(20.0, 44.0, 38.25)","(91.0, 600.0, 342.5)","(3.1, 5.1, 4.9799999999999995)","(4.4, 9.4, 5.694117647058824)"
09-01-2023 15:19:52.678878,"(4.0, 6.4, 6.125)","(6.0, 10.0, 9.457142857142857)","(21.0, 60.0, 40.0)","(4.0, 6.0, 5.775)","(20.0, 44.0, 38.25)","(91.0, 600.0, 342.5)","(3.1, 5.1, 4.225)","(4.4, 9.4, 5.694117647058824)"
09-01-2023 15:19:53.910966,"(4.0, 6.4, 6.125)","(6.0, 10.0, 9.457142857142857)","(21.0, 60.0, 40.0)","(4.0, 6.0, 5.775)","(20.0, 44.0, 38.25)","(91.0, 600.0, 347.5)","(3.1, 5.1, 4.225)","(4.4, 9.4, 6.4)"
09-01-2023 15:19:55.203900,"(4.0, 6.4, 6.125)","(6.0, 10.0, 9.457142857142857)","(21.0, 60.0, 40.0)","(4.0, 6.0, 5.775)","(20.0, 44.0, 38.25)","(91.0, 610.0, 347.5)","(3.1, 5.1, 4.9799999999999995)","(4.4, 9.4, 6.4)"
09-01-2023 15:19:56.516833,"(4.0, 6.4, 6.125)","(6.0, 10.0, 9.457142857142857)","(21.0, 60.0, 40.0)","(4.0, 6.0, 5.775)","(20.0, 44.0, 38.25)","(91.0, 610.0, 347.5)","(3.1, 5.1, 4.9799999999999995)","(4.4, 9.4, 7.2)"
09-01-2023 15:19:57.784093,"(4.0, 6.4, 6.125)","(6.0, 10.0, 9.457142857142857)","(21.0, 60.0, 40.0)","(4.0, 6.0, 5.775)","(20.0, 44.0, 38.25)","(91.0, 610.0, 347.5)","(3.1, 5.1, 4.9799999999999995)","(4.4, 9.4, 7.461538461538462)"
09-01-2023 15:19:59.015552,"(4.0, 6.4, 6.125)","(6.0, 10.0, 9.457142857142857)","(21.0, 60.0, 40.0)","(4.0, 6.0, 5.775)","(20.0, 44.0, 38.25)","(91.0, 610.0, 347.5)","(3.1, 5.1, 4.225)","(4.4, 9.4, 6.325)"
09-01-2023 15:20:00.247233,"(4.0, 6.4, 6.125)","(6.0, 10.0, 9.457142857142857)","(21.0, 60.0, 40.0)","(4.0, 6.0, 5.775)","(20.0, 44.0, 38.25)","(91.0, 610.0, 347.5)","(3.1, 5.1, 4.225)","(4.4, 9.4, 6.325)"
09-01-2023 15:20:01.440574,"(4.0, 6.4, 6.125)","(6.0, 10.0, 9.457142857142857)","(21.0, 60.0, 40.0)","(4.0, 6.0, 5.775)","(20.0, 44.0, 38.25)","(91.0, 610.0, 347.5)","(3.1, 5.1, 4.9799999999999995)","(4.4, 9.4, 6.325)"
09-01-2023 15:20:02.799703,"(4.0, 6.4, 6.125)","(6.0, 10.0, 9.457142857142857)","(21.0, 60.0, 40.0)","(4.0, 6.0, 5.775)","(20.0, 44.0, 38.25)","(91.0, 610.0, 347.5)","(3.1, 5.1, 4.9799999999999995)","(4.4, 9.4, 6.325)"
09-01-2023 15:20:04.074602,"(4.0, 6.4, 6.125)","(6.0, 10.0, 9.457142857142857)","(21.0, 60.0, 40.0)","(4.0, 6.0, 5.775)","(20.0, 44.0, 38.25)","(91.0, 610.0, 347.5)","(3.1, 5.1, 4.9799999999999995)","(4.4, 9.4, 6.325)"
09-01-2023 15:20:05.414404,"(4.0, 6.4, 6.125)","(6.0, 10.0, 9.457142857142857)","(21.0, 60.0, 40.0)","(4.0, 6.0, 5.775)","(20.0, 44.0, 38.25)","(91.0, 610.0, 347.5)","(3.1, 5.1, 4.9799999999999995)","(4.4, 9.4, 6.325)"
09-01-2023 15:20:06.937774,"(4.0, 6.4, 6.125)","(6.0, 10.0, 9.457142857142857)","(21.0, 60.0, 40.0)","(4.0, 6.0, 5.775)","(20.0, 44.0, 38.25)","(91.0, 610.0, 347.5)","(3.1, 5.1, 4.9799999999999995)","(4.4, 9.4, 6.325)"
09-01-2023 15:20:08.229516,"(4.0, 6.4, 6.125)","(6.0, 10.0, 9.457142857142857)","(21.0, 60.0, 40.0)","(4.0, 6.0, 5.775)","(20.0, 44.0, 38.25)","(91.0, 610.0, 347.5)","(3.1, 5.1, 4.225)","(4.4, 9.4, 6.266666666666667)"
09-01-2023 15:20:09.591486,"(4.0, 6.4, 6.125)","(6.0, 10.0, 9.15)","(21.0, 60.0, 40.0)","(4.0, 6.0, 5.775)","(20.0, 44.0, 38.25)","(91.0, 610.0, 347.5)","(3.1, 5.1, 4.85)","(4.4, 8.2, 6.266666666666667)"
09-01-2023 15:20:10.803028,"(4.0, 6.4, 6.125)","(6.0, 10.0, 9.15)","(21.0, 60.0, 40.0)","(4.0, 6.0, 5.775)","(20.0, 44.0, 38.25)","(91.0, 610.0, 347.5)","(3.1, 5.1, 4.75)","(4.4, 8.2, 6.7)"
09-01-2023 15:20:12.032966,"(4.0, 6.4, 6.125)","(6.0, 10.0, 9.15)","(21.0, 60.0, 40.0)","(4.0, 6.0, 5.775)","(20.0, 44.0, 38.25)","(91.0, 610.0, 347.5)","(3.1, 5.1, 4.75)","(4.4, 8.8, 6.7)"
09-01-2023 15:20:13.342002,"(4.0, 6.4, 6.125)","(6.0, 10.0, 9.15)","(21.0, 60.0, 40.0)","(4.0, 6.0, 5.775)","(20.0, 44.0, 38.25)","(91.0, 610.0, 347.5)","(3.1, 5.1, 4.75)","(4.4, 8.8, 6.7)"
09-01-2023 15:20:14.630321,"(4.0, 6.4, 6.125)","(6.0, 9.8, 9.285714285714286)","(21.0, 60.0, 40.0)","(4.0, 6.0, 5.775)","(20.0, 44.0, 38.25)","(91.0, 610.0, 347.5)","(3.1, 5.1, 4.75)","(4.4, 8.8, 6.7)"
09-01-2023 15:20:15.898084,"(4.0, 6.4, 6.125)","(6.0, 9.8, 9.285714285714286)","(21.0, 60.0, 40.0)","(4.0, 6.0, 5.775)","(20.0, 44.0, 41.125)","(91.0, 610.0, 347.5)","(3.1, 5.1, 4.25)","(4.4, 8.8, 6.88)"
09-01-2023 15:20:17.104830,"(4.0, 6.4, 6.125)","(6.0, 9.8, 9.285714285714286)","(21.0, 60.0, 27.5)","(4.0, 6.0, 5.775)","(20.0, 44.0, 41.125)","(91.0, 610.0, 347.5)","(3.1, 5.1, 4.25)","(4.4, 8.8, 8.18)"
09-01-2023 15:20:18.332573,"(4.0, 6.4, 6.125)","(6.0, 9.8, 9.285714285714286)","(21.0, 60.0, 27.5)","(4.0, 6.0, 5.775)","(20.0, 44.0, 41.125)","(91.0, 610.0, 347.5)","(3.1, 5.1, 4.25)","(4.4, 8.8, 7.7125)"
09-01-2023 15:20:19.579851,"(4.0, 6.4, 6.125)","(6.0, 9.8, 9.285714285714286)","(21.0, 60.0, 27.5)","(4.0, 6.0, 5.775)","(20.0, 44.0, 41.125)","(91.0, 610.0, 347.5)","(3.1, 5.1, 4.75)","(4.4, 8.8, 7.0)"
09-01-2023 15:20:20.847177,"(4.0, 6.4, 6.125)","(6.0, 9.8, 9.285714285714286)","(21.0, 60.0, 27.5)","(4.0, 6.0, 5.775)","(20.0, 44.0, 41.125)","(91.0, 610.0, 347.5)","(3.1, 5.1, 4.75)","(4.4, 8.8, 7.0)"
09-01-2023 15:20:22.127954,"(4.0, 6.4, 6.125)","(6.0, 9.8, 9.285714285714286)","(21.0, 60.0, 27.5)","(4.0, 6.0, 5.775)","(20.0, 44.0, 41.125)","(91.0, 610.0, 347.5)","(3.1, 5.1, 4.25)","(4.4, 8.8, 7.0)"
09-01-2023 15:20:23.409892,"(4.0, 6.4, 6.125)","(6.0, 9.8, 9.285714285714286)","(21.0, 60.0, 27.5)","(4.0, 6.0, 5.775)","(20.0, 44.0, 41.125)","(91.0, 610.0, 347.5)","(3.1, 5.1, 4.25)","(4.4, 8.8, 7.0)"
09-01-2023 15:20:24.641535,"(4.0, 6.4, 6.125)","(6.0, 9.8, 9.285714285714286)","(21.0, 60.0, 27.5)","(4.0, 6.0, 5.775)","(20.0, 44.0, 41.125)","(91.0, 610.0, 347.5)","(3.1, 5.1, 4.25)","(4.4, 8.8, 7.0)"
09-01-2023 15:20:25.747434,"(4.0, 6.4, 6.125)","(6.0, 9.8, 9.285714285714286)","(21.0, 60.0, 27.5)","(4.0, 6.0, 5.775)","(20.0, 44.0, 41.125)","(91.0, 610.0, 347.5)","(3.1, 5.1, 4.75)","(4.4, 8.8, 7.0)"
09-01-2023 15:20:26.851102,"(4.0, 6.4, 6.125)","(6.0, 9.8, 9.285714285714286)","(21.0, 60.0, 27.5)","(4.0, 6.0, 5.775)","(20.0, 44.0, 41.125)","(91.0, 610.0, 342.5)","(3.1, 5.1, 4.75)","(4.4, 8.8, 6.542857142857143)"
09-01-2023 15:20:27.984859,"(4.0, 6.4, 6.125)","(6.0, 9.8, 9.285714285714286)","(21.0, 60.0, 27.5)","(4.0, 6.0, 5.775)","(20.0, 44.0, 41.125)","(91.0, 600.0, 342.5)","(3.1, 5.1, 4.75)","(4.4, 11.0, 7.5)"
09-01-2023 15:20:29.134493,"(4.0, 6.2, 5.7555555555555555)","(6.0, 9.8, 9.285714285714286)","(21.0, 60.0, 27.5)","(4.0, 6.0, 5.775)","(20.0, 44.0, 41.125)","(91.0, 600.0, 342.5)","(3.1, 5.1, 4.75)","(4.4, 10.5, 7.5)"
09-01-2023 15:20:30.383521,"(4.0, 6.2, 5.7555555555555555)","(6.0, 9.8, 9.285714285714286)","(21.0, 60.0, 27.5)","(4.0, 6.0, 5.775)","(20.0, 44.0, 41.125)","(91.0, 600.0, 342.5)","(3.1, 5.1, 4.75)","(4.4, 10.5, 7.68)"
09-01-2023 15:20:31.721151,"(4.0, 6.4, 5.74)","(6.0, 9.8, 9.285714285714286)","(21.0, 60.0, 27.5)","(4.0, 6.0, 5.775)","(20.0, 44.0, 41.125)","(91.0, 600.0, 342.5)","(3.1, 5.1, 4.25)","(4.4, 10.5, 7.68)"
09-01-2023 15:20:32.988265,"(4.0, 6.4, 5.74)","(6.0, 9.8, 9.285714285714286)","(21.0, 60.0, 27.5)","(4.0, 6.0, 5.775)","(20.0, 44.0, 41.125)","(91.0, 600.0, 342.5)","(3.1, 5.1, 4.25)","(4.4, 10.5, 7.68)"
09-01-2023 15:20:34.277603,"(4.0, 6.4, 5.74)","(6.0, 9.8, 9.285714285714286)","(21.0, 60.0, 27.5)","(4.0, 6.0, 5.775)","(20.0, 44.0, 41.125)","(91.0, 600.0, 342.5)","(3.1, 5.1, 4.75)","(4.4, 10.5, 7.68)"
09-01-2023 15:20:35.640456,"(4.0, 6.4, 5.74)","(6.0, 9.8, 9.285714285714286)","(21.0, 60.0, 27.5)","(4.0, 6.0, 5.775)","(20.0, 44.0, 41.125)","(91.0, 600.0, 342.5)","(3.1, 5.1, 4.75)","(4.4, 10.5, 7.68)"
09-01-2023 15:20:36.886487,"(4.0, 6.4, 5.74)","(6.0, 9.8, 9.285714285714286)","(21.0, 60.0, 27.5)","(4.0, 6.0, 5.775)","(20.0, 44.0, 41.125)","(91.0, 600.0, 342.5)","(3.1, 5.1, 4.25)","(4.4, 10.5, 8.38)"
09-01-2023 15:20:38.003276,"(4.0, 6.4, 5.74)","(6.0, 9.8, 9.285714285714286)","(21.0, 60.0, 27.5)","(4.0, 6.0, 5.775)","(20.0, 44.0, 41.125)","(91.0, 600.0, 342.5)","(3.1, 5.1, 4.25)","(4.4, 9.4, 7.48)"
09-01-2023 15:20:39.258055,"(4.0, 6.4, 5.74)","(6.0, 9.8, 9.285714285714286)","(21.0, 60.0, 27.5)","(4.0, 6.0, 5.775)","(20.0, 44.0, 41.125)","(91.0, 600.0, 342.5)","(3.1, 5.1, 4.25)","(4.4, 9.4, 7.48)"
09-01-2023 15:20:40.365189,"(4.0, 6.4, 5.74)","(6.0, 9.8, 9.285714285714286)","(21.0, 60.0, 27.5)","(4.0, 6.0, 5.775)","(20.0, 44.0, 41.125)","(91.0, 600.0, 342.5)","(3.1, 5.1, 4.75)","(4.4, 9.4, 7.48)"
09-01-2023 15:20:41.509256,"(4.0, 6.4, 5.74)","(6.0, 9.8, 9.285714285714286)","(21.0, 60.0, 27.5)","(4.0, 6.0, 5.775)","(20.0, 44.0, 41.125)","(91.0, 600.0, 342.5)","(3.1, 5.1, 4.75)","(4.4, 9.4, 7.48)"
09-01-2023 15:20:42.760334,"(4.0, 6.4, 5.74)","(6.0, 9.8, 9.285714285714286)","(21.0, 60.0, 27.5)","(4.0, 6.0, 5.775)","(20.0, 44.0, 41.125)","(91.0, 600.0, 342.5)","(3.1, 5.1, 4.25)","(4.4, 9.4, 7.48)"
09-01-2023 15:20:44.007407,"(4.0, 6.4, 5.74)","(6.0, 9.8, 9.285714285714286)","(21.0, 60.0, 27.5)","(4.0, 6.0, 5.775)","(20.0, 44.0, 41.125)","(91.0, 600.0, 347.5)","(3.1, 5.1, 4.25)","(4.4, 9.4, 7.48)"
09-01-2023 15:20:45.235839,"(4.0, 6.4, 5.74)","(6.0, 9.8, 9.285714285714286)","(21.0, 60.0, 27.5)","(4.0, 6.0, 5.775)","(20.0, 44.0, 41.125)","(91.0, 610.0, 347.5)","(3.1, 5.1, 4.25)","(4.4, 9.4, 7.48)"
09-01-2023 15:20:46.478247,"(4.0, 6.4, 5.74)","(6.0, 9.8, 9.285714285714286)","(21.0, 60.0, 27.5)","(4.0, 6.0, 5.775)","(20.0, 44.0, 41.125)","(91.0, 610.0, 347.5)","(3.1, 5.1, 4.75)","(4.4, 9.4, 7.15)"
09-01-2023 15:20:47.615480,"(4.0, 6.4, 5.74)","(6.0, 9.8, 9.285714285714286)","(21.0, 60.0, 27.5)","(4.0, 6.0, 5.775)","(20.0, 44.0, 41.125)","(91.0, 610.0, 347.5)","(3.1, 5.1, 4.75)","(4.4, 9.4, 7.15)"
09-01-2023 15:20:48.741934,"(4.0, 6.4, 5.74)","(6.0, 9.8, 9.285714285714286)","(21.0, 60.0, 27.5)","(4.0, 6.0, 5.775)","(20.0, 44.0, 41.125)","(91.0, 610.0, 347.5)","(3.1, 5.1, 4.75)","(4.4, 9.4, 7.15)"
09-01-2023 15:20:49.927460,"(4.0, 6.4, 5.74)","(6.0, 9.8, 9.285714285714286)","(21.0, 60.0, 27.5)","(4.0, 6.0, 5.775)","(20.0, 44.0, 41.125)","(91.0, 610.0, 347.5)","(3.1, 5.1, 4.75)","(4.4, 9.4, 7.15)"
