,Chromatic Lass,Little O Little E,Bank Card,Gattolottasparkle,Phantom Queen,Lady Gangster,Las Vegas Blvd,Warriorinthehouse,Blue Mountain,Valued Energy
16-12-2022 10:44:11.143798,"(2.5, 3.45, 3.2083333333333335)","(51.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(15.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(19.0, 190.0, 74.0)","(13.0, 130.0, 70.25)","(11.0, 60.0, 35.75)","(2.2, 2.48, 2.3200000000000003)","(26.0, 330.0, 124.0)"
16-12-2022 10:44:12.273361,"(2.5, 3.45, 3.2989583333333337)","(51.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(15.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(19.0, 190.0, 74.0)","(13.0, 130.0, 70.25)","(11.0, 60.0, 35.75)","(2.2, 2.48, 2.4127272727272726)","(26.0, 330.0, 124.0)"
16-12-2022 10:44:13.392863,"(2.5, 3.45, 3.2989583333333337)","(51.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(15.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(19.0, 190.0, 74.0)","(13.0, 130.0, 70.25)","(11.0, 60.0, 35.75)","(2.2, 2.46, 2.4127272727272726)","(26.0, 330.0, 124.0)"
16-12-2022 10:44:14.566405,"(2.5, 3.45, 3.2989583333333337)","(51.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(15.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(19.0, 190.0, 74.33333333333334)","(13.0, 130.0, 70.25)","(11.0, 60.0, 35.75)","(2.2, 2.46, 2.38)","(26.0, 330.0, 124.0)"
16-12-2022 10:44:15.710127,"(2.5, 3.45, 3.2989583333333337)","(51.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(15.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(19.0, 190.0, 74.33333333333334)","(13.0, 130.0, 70.25)","(11.0, 60.0, 35.75)","(2.2, 2.46, 2.38)","(26.0, 330.0, 124.0)"
16-12-2022 10:44:16.817485,"(2.5, 3.45, 3.2989583333333337)","(51.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(15.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(19.0, 190.0, 74.33333333333334)","(13.0, 130.0, 70.25)","(11.0, 60.0, 35.75)","(2.2, 2.46, 2.4127272727272726)","(26.0, 330.0, 124.0)"
16-12-2022 10:44:17.997311,"(2.5, 3.45, 3.2989583333333337)","(51.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(15.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(19.0, 190.0, 74.33333333333334)","(13.0, 130.0, 70.25)","(11.0, 60.0, 35.75)","(2.2, 2.46, 2.4127272727272726)","(26.0, 330.0, 124.0)"
16-12-2022 10:44:19.242184,"(2.5, 3.45, 3.2742424242424244)","(51.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(15.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(19.0, 190.0, 74.33333333333334)","(13.0, 130.0, 70.25)","(11.0, 60.0, 35.75)","(2.2, 2.46, 2.4127272727272726)","(26.0, 330.0, 124.0)"
16-12-2022 10:44:20.424073,"(2.5, 3.45, 3.2742424242424244)","(51.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(15.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(19.0, 190.0, 74.33333333333334)","(13.0, 130.0, 70.25)","(11.0, 60.0, 35.75)","(2.2, 2.46, 2.4127272727272726)","(26.0, 330.0, 124.0)"
16-12-2022 10:44:21.591731,"(2.5, 3.45, 3.2742424242424244)","(51.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(15.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(19.0, 190.0, 74.33333333333334)","(13.0, 130.0, 70.25)","(11.0, 60.0, 35.75)","(2.2, 2.46, 2.4127272727272726)","(26.0, 330.0, 124.0)"
16-12-2022 10:44:22.778909,"(2.5, 3.45, 3.2742424242424244)","(51.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(15.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(19.0, 190.0, 74.33333333333334)","(13.0, 130.0, 70.25)","(11.0, 60.0, 35.75)","(2.2, 2.46, 2.4127272727272726)","(26.0, 330.0, 124.0)"
16-12-2022 10:44:23.941204,"(2.5, 3.45, 3.2888888888888888)","(51.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(15.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(19.0, 190.0, 74.66666666666666)","(13.0, 130.0, 70.25)","(11.0, 60.0, 35.75)","(2.2, 2.46, 2.4127272727272726)","(26.0, 330.0, 124.0)"
16-12-2022 10:44:25.071969,"(2.5, 3.45, 3.2888888888888888)","(51.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(15.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(19.0, 190.0, 74.66666666666666)","(13.0, 130.0, 70.25)","(11.0, 60.0, 35.75)","(2.2, 2.46, 2.4127272727272726)","(26.0, 330.0, 124.0)"
16-12-2022 10:44:26.262141,"(2.5, 3.45, 3.2888888888888888)","(51.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(15.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(19.0, 190.0, 74.66666666666666)","(13.0, 130.0, 70.25)","(11.0, 60.0, 35.75)","(2.2, 2.46, 2.4127272727272726)","(26.0, 330.0, 124.0)"
16-12-2022 10:44:27.408145,"(2.5, 3.45, 3.2888888888888888)","(51.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(15.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(19.0, 190.0, 74.66666666666666)","(13.0, 130.0, 70.25)","(11.0, 60.0, 35.75)","(2.2, 2.46, 2.4127272727272726)","(26.0, 330.0, 124.0)"
16-12-2022 10:44:28.578119,"(2.5, 3.45, 3.2888888888888888)","(51.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(15.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(19.0, 190.0, 74.66666666666666)","(13.0, 130.0, 70.25)","(11.0, 60.0, 35.75)","(2.2, 2.46, 2.29)","(26.0, 330.0, 124.0)"
16-12-2022 10:44:29.675779,"(2.5, 3.45, 3.2888888888888888)","(51.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(15.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(19.0, 190.0, 74.66666666666666)","(13.0, 130.0, 70.25)","(11.0, 60.0, 35.75)","(2.2, 2.44, 2.29)","(26.0, 330.0, 124.0)"
16-12-2022 10:44:30.815831,"(2.5, 3.45, 3.2888888888888888)","(51.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(15.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(19.0, 190.0, 74.66666666666666)","(13.0, 130.0, 70.25)","(11.0, 60.0, 35.75)","(2.2, 2.44, 2.29)","(26.0, 330.0, 124.0)"
16-12-2022 10:44:31.919624,"(2.5, 3.45, 3.2888888888888888)","(51.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(15.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(19.0, 190.0, 74.66666666666666)","(13.0, 130.0, 70.25)","(11.0, 60.0, 35.75)","(2.2, 2.44, 2.29)","(26.0, 330.0, 124.0)"
16-12-2022 10:44:33.047406,"(2.5, 3.45, 3.2888888888888888)","(51.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(15.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(19.0, 190.0, 74.66666666666666)","(13.0, 130.0, 70.25)","(11.0, 60.0, 35.75)","(2.2, 2.44, 2.29)","(26.0, 330.0, 124.0)"
16-12-2022 10:44:34.138800,"(2.5, 3.45, 3.2888888888888888)","(51.0, 980.0, 600.8)","(26.0, 980.0, 340.6666666666667)","(15.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(19.0, 190.0, 74.66666666666666)","(13.0, 130.0, 70.25)","(11.0, 60.0, 35.75)","(2.2, 2.44, 2.29)","(26.0, 330.0, 124.0)"
16-12-2022 10:44:35.246801,"(2.5, 3.3, 3.2333333333333334)","(51.0, 980.0, 656.6666666666666)","(26.0, 980.0, 500.5)","(15.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(19.0, 190.0, 74.66666666666666)","(13.0, 130.0, 70.25)","(11.0, 60.0, 35.75)","(2.2, 2.44, 2.29)","(26.0, 330.0, 124.0)"
16-12-2022 10:44:36.378113,"(2.5, 3.3, 3.2333333333333334)","(51.0, 980.0, 656.6666666666666)","(26.0, 980.0, 500.5)","(15.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(19.0, 190.0, 74.66666666666666)","(13.0, 130.0, 70.25)","(11.0, 60.0, 40.400000000000006)","(2.2, 2.44, 2.29)","(26.0, 330.0, 124.0)"
16-12-2022 10:44:37.513322,"(2.5, 3.3, 3.2333333333333334)","(51.0, 980.0, 656.6666666666666)","(26.0, 980.0, 500.5)","(15.0, 980.0, 496.75)","(9.0, 28.0, 21.2)","(19.0, 190.0, 74.66666666666666)","(13.0, 130.0, 20.833333333333336)","(11.0, 60.0, 40.400000000000006)","(2.2, 2.44, 2.29)","(26.0, 330.0, 124.0)"
16-12-2022 10:44:38.679343,"(2.5, 3.3, 3.2333333333333334)","(51.0, 980.0, 656.6666666666666)","(26.0, 900.0, 607.0)","(15.0, 980.0, 350.6666666666667)","(9.0, 28.0, 21.2)","(19.0, 190.0, 74.66666666666666)","(13.0, 26.0, 20.833333333333336)","(11.0, 60.0, 40.400000000000006)","(2.2, 2.44, 2.29)","(26.0, 330.0, 124.0)"
16-12-2022 10:44:39.861852,"(2.5, 3.3, 3.2333333333333334)","(51.0, 980.0, 656.6666666666666)","(26.0, 900.0, 607.0)","(15.0, 980.0, 350.6666666666667)","(9.0, 28.0, 21.2)","(19.0, 190.0, 74.66666666666666)","(13.0, 26.0, 20.833333333333336)","(11.0, 60.0, 40.400000000000006)","(2.2, 2.44, 2.29)","(26.0, 330.0, 124.0)"
16-12-2022 10:44:40.955275,"(2.5, 3.3, 3.2333333333333334)","(51.0, 980.0, 656.6666666666666)","(26.0, 900.0, 607.0)","(15.0, 980.0, 350.6666666666667)","(9.0, 28.0, 21.2)","(19.0, 190.0, 74.66666666666666)","(13.0, 26.0, 20.833333333333336)","(11.0, 60.0, 40.400000000000006)","(2.2, 2.44, 2.29)","(26.0, 330.0, 124.0)"
16-12-2022 10:44:42.112314,"(2.5, 3.3, 3.2333333333333334)","(51.0, 980.0, 656.6666666666666)","(26.0, 900.0, 607.0)","(15.0, 980.0, 350.6666666666667)","(9.0, 28.0, 21.2)","(19.0, 190.0, 74.66666666666666)","(13.0, 26.0, 20.833333333333336)","(11.0, 60.0, 40.400000000000006)","(2.2, 2.44, 2.29)","(26.0, 330.0, 124.0)"
16-12-2022 10:44:43.304201,"(2.5, 3.3, 3.2333333333333334)","(51.0, 980.0, 656.6666666666666)","(26.0, 900.0, 607.0)","(15.0, 980.0, 350.6666666666667)","(9.0, 28.0, 21.2)","(19.0, 190.0, 74.66666666666666)","(13.0, 26.0, 20.833333333333336)","(11.0, 60.0, 40.400000000000006)","(2.2, 2.44, 2.29)","(26.0, 330.0, 124.0)"
16-12-2022 10:44:44.424896,"(2.5, 3.3, 3.2333333333333334)","(51.0, 980.0, 656.6666666666666)","(26.0, 900.0, 607.0)","(15.0, 980.0, 350.6666666666667)","(9.0, 28.0, 18.0)","(19.0, 190.0, 74.66666666666666)","(13.0, 26.0, 20.833333333333336)","(11.0, 60.0, 40.400000000000006)","(2.2, 2.44, 2.29)","(26.0, 330.0, 124.0)"
16-12-2022 10:44:45.546628,"(2.5, 3.5, 3.295744680851064)","(51.0, 980.0, 661.0)","(26.0, 900.0, 607.0)","(15.0, 980.0, 350.6666666666667)","(9.0, 25.0, 18.0)","(19.0, 190.0, 74.66666666666666)","(13.0, 26.0, 20.833333333333336)","(11.0, 60.0, 40.400000000000006)","(2.2, 2.44, 2.29)","(26.0, 330.0, 124.0)"
16-12-2022 10:44:46.733332,"(2.5, 3.5, 3.295744680851064)","(51.0, 980.0, 661.3333333333334)","(26.0, 900.0, 607.0)","(15.0, 980.0, 350.6666666666667)","(9.0, 25.0, 18.0)","(19.0, 190.0, 74.66666666666666)","(13.0, 26.0, 20.833333333333336)","(11.0, 60.0, 40.400000000000006)","(2.2, 2.44, 2.29)","(26.0, 330.0, 124.0)"
16-12-2022 10:44:47.955725,"(2.5, 3.45, 3.3875)","(51.0, 980.0, 661.3333333333334)","(26.0, 900.0, 607.0)","(15.0, 980.0, 350.6666666666667)","(9.0, 25.0, 18.0)","(19.0, 190.0, 74.66666666666666)","(13.0, 26.0, 20.833333333333336)","(11.0, 60.0, 40.400000000000006)","(2.2, 2.44, 2.29)","(26.0, 330.0, 124.0)"
16-12-2022 10:44:49.076585,"(2.5, 3.45, 3.3875)","(51.0, 980.0, 661.3333333333334)","(26.0, 900.0, 607.0)","(15.0, 980.0, 350.6666666666667)","(9.0, 25.0, 18.0)","(19.0, 190.0, 74.66666666666666)","(13.0, 26.0, 20.833333333333336)","(11.0, 60.0, 40.400000000000006)","(2.2, 2.44, 2.29)","(26.0, 330.0, 124.0)"
16-12-2022 10:44:50.222106,"(2.5, 3.45, 3.3875)","(51.0, 980.0, 661.3333333333334)","(26.0, 900.0, 607.0)","(15.0, 980.0, 350.6666666666667)","(9.0, 25.0, 18.0)","(19.0, 190.0, 74.66666666666666)","(13.0, 26.0, 20.833333333333336)","(11.0, 60.0, 40.400000000000006)","(2.2, 2.44, 2.29)","(26.0, 330.0, 124.0)"
16-12-2022 10:44:51.379162,"(2.5, 3.45, 3.3875)","(51.0, 980.0, 661.3333333333334)","(26.0, 900.0, 607.0)","(15.0, 980.0, 350.6666666666667)","(9.0, 25.0, 18.0)","(19.0, 190.0, 74.66666666666666)","(13.0, 26.0, 20.833333333333336)","(11.0, 60.0, 40.400000000000006)","(2.2, 2.44, 2.29)","(26.0, 330.0, 124.0)"
16-12-2022 10:44:52.578896,"(2.5, 3.45, 3.3875)","(51.0, 980.0, 661.3333333333334)","(26.0, 900.0, 607.0)","(15.0, 980.0, 350.6666666666667)","(9.0, 25.0, 18.0)","(19.0, 190.0, 74.66666666666666)","(13.0, 26.0, 20.833333333333336)","(11.0, 60.0, 40.400000000000006)","(2.2, 2.44, 2.29)","(26.0, 330.0, 124.0)"
16-12-2022 10:44:53.722169,"(2.5, 3.45, 3.3875)","(51.0, 980.0, 661.3333333333334)","(26.0, 890.0, 455.5)","(15.0, 980.0, 350.6666666666667)","(9.0, 25.0, 18.0)","(19.0, 190.0, 74.66666666666666)","(13.0, 25.0, 17.75)","(11.0, 60.0, 40.400000000000006)","(2.2, 2.44, 2.29)","(26.0, 330.0, 124.0)"
16-12-2022 10:44:54.847832,"(2.5, 3.45, 3.3875)","(51.0, 980.0, 661.3333333333334)","(26.0, 890.0, 455.5)","(15.0, 980.0, 350.6666666666667)","(9.0, 25.0, 20.0)","(19.0, 190.0, 74.66666666666666)","(13.0, 25.0, 17.75)","(11.0, 60.0, 40.400000000000006)","(2.2, 2.44, 2.29)","(26.0, 330.0, 82.8)"
16-12-2022 10:44:56.044499,"(2.5, 3.45, 3.276530612244898)","(51.0, 980.0, 661.3333333333334)","(26.0, 890.0, 455.5)","(15.0, 980.0, 350.6666666666667)","(9.0, 26.0, 20.0)","(19.0, 190.0, 74.66666666666666)","(13.0, 25.0, 17.75)","(11.0, 60.0, 40.400000000000006)","(2.2, 2.44, 2.29)","(26.0, 330.0, 82.8)"
16-12-2022 10:44:57.129340,"(2.5, 3.45, 3.276530612244898)","(51.0, 980.0, 661.3333333333334)","(26.0, 890.0, 455.5)","(15.0, 980.0, 350.6666666666667)","(9.0, 26.0, 20.0)","(19.0, 190.0, 74.66666666666666)","(13.0, 25.0, 17.75)","(11.0, 60.0, 40.400000000000006)","(2.2, 2.44, 2.29)","(26.0, 330.0, 82.8)"
16-12-2022 10:44:58.224257,"(2.5, 3.45, 3.276530612244898)","(51.0, 980.0, 661.3333333333334)","(26.0, 890.0, 455.5)","(15.0, 980.0, 350.6666666666667)","(9.0, 26.0, 20.0)","(19.0, 190.0, 74.66666666666666)","(13.0, 25.0, 17.75)","(11.0, 60.0, 40.400000000000006)","(2.2, 2.44, 2.29)","(26.0, 330.0, 82.8)"
16-12-2022 10:44:59.437256,"(2.5, 3.45, 3.276530612244898)","(51.0, 980.0, 661.3333333333334)","(26.0, 890.0, 455.5)","(15.0, 980.0, 350.6666666666667)","(9.0, 26.0, 20.0)","(19.0, 190.0, 74.66666666666666)","(13.0, 25.0, 17.75)","(11.0, 60.0, 40.400000000000006)","(2.2, 2.44, 2.29)","(26.0, 330.0, 82.8)"
16-12-2022 10:45:00.578013,"(2.5, 3.45, 3.276530612244898)","(51.0, 980.0, 661.3333333333334)","(26.0, 890.0, 455.5)","(15.0, 980.0, 350.6666666666667)","(9.0, 26.0, 20.0)","(19.0, 190.0, 74.66666666666666)","(13.0, 25.0, 17.75)","(11.0, 60.0, 40.400000000000006)","(2.2, 2.44, 2.29)","(26.0, 330.0, 82.8)"
16-12-2022 10:45:01.693336,"(2.5, 3.45, 3.276530612244898)","(51.0, 980.0, 661.3333333333334)","(26.0, 890.0, 455.5)","(15.0, 980.0, 350.6666666666667)","(9.0, 26.0, 20.0)","(19.0, 190.0, 74.66666666666666)","(13.0, 25.0, 17.75)","(11.0, 60.0, 40.400000000000006)","(2.2, 2.44, 2.29)","(26.0, 330.0, 82.8)"
16-12-2022 10:45:02.823032,"(2.5, 3.45, 3.3875)","(51.0, 980.0, 661.3333333333334)","(26.0, 890.0, 455.5)","(15.0, 980.0, 350.6666666666667)","(9.0, 26.0, 20.0)","(19.0, 190.0, 74.66666666666666)","(13.0, 25.0, 17.75)","(11.0, 60.0, 40.400000000000006)","(2.2, 2.44, 2.29)","(26.0, 330.0, 82.8)"
16-12-2022 10:45:03.981676,"(2.5, 3.45, 3.3875)","(51.0, 980.0, 661.3333333333334)","(26.0, 890.0, 455.5)","(15.0, 980.0, 350.6666666666667)","(9.0, 26.0, 20.0)","(19.0, 190.0, 74.66666666666666)","(13.0, 25.0, 17.75)","(11.0, 60.0, 40.400000000000006)","(2.2, 2.44, 2.29)","(26.0, 330.0, 82.8)"
16-12-2022 10:45:05.123537,"(2.5, 3.45, 3.3875)","(51.0, 980.0, 661.3333333333334)","(26.0, 890.0, 455.5)","(15.0, 980.0, 350.6666666666667)","(9.0, 26.0, 19.4)","(19.0, 190.0, 74.66666666666666)","(13.0, 25.0, 17.75)","(11.0, 60.0, 40.400000000000006)","(2.2, 2.44, 2.275)","(26.0, 330.0, 114.0)"
16-12-2022 10:45:06.336856,"(2.5, 3.45, 3.3875)","(51.0, 770.0, 620.8)","(26.0, 900.0, 607.0)","(15.0, 980.0, 350.6666666666667)","(9.0, 25.0, 19.4)","(19.0, 190.0, 74.66666666666666)","(13.0, 25.0, 17.75)","(11.0, 60.0, 40.400000000000006)","(2.2, 2.4, 2.275)","(26.0, 300.0, 114.0)"
16-12-2022 10:45:07.870885,"(2.5, 3.45, 3.3875)","(51.0, 770.0, 620.8)","(26.0, 900.0, 607.0)","(15.0, 980.0, 350.6666666666667)","(9.0, 25.0, 19.4)","(19.0, 190.0, 74.66666666666666)","(13.0, 25.0, 17.75)","(11.0, 60.0, 40.400000000000006)","(2.2, 2.4, 2.275)","(26.0, 300.0, 114.0)"
16-12-2022 10:45:09.040066,"(2.5, 3.45, 3.3875)","(51.0, 770.0, 620.8)","(26.0, 900.0, 607.0)","(15.0, 980.0, 350.6666666666667)","(9.0, 25.0, 19.4)","(19.0, 190.0, 74.66666666666666)","(13.0, 25.0, 17.75)","(11.0, 60.0, 40.400000000000006)","(2.2, 2.4, 2.275)","(26.0, 300.0, 114.0)"
16-12-2022 10:45:10.285667,"(2.5, 3.45, 3.3875)","(51.0, 770.0, 620.8)","(26.0, 900.0, 607.0)","(15.0, 980.0, 350.6666666666667)","(9.0, 25.0, 19.4)","(19.0, 190.0, 74.66666666666666)","(13.0, 25.0, 17.75)","(11.0, 60.0, 40.400000000000006)","(2.2, 2.4, 2.275)","(26.0, 300.0, 114.0)"
16-12-2022 10:45:11.386694,"(2.5, 3.45, 3.1227272727272726)","(51.0, 770.0, 620.8)","(26.0, 900.0, 607.0)","(15.0, 980.0, 350.6666666666667)","(9.0, 25.0, 19.4)","(19.0, 190.0, 74.66666666666666)","(13.0, 25.0, 17.75)","(11.0, 60.0, 40.400000000000006)","(2.2, 2.4, 2.275)","(26.0, 300.0, 114.0)"
16-12-2022 10:45:12.520536,"(2.5, 3.4, 3.1199999999999997)","(51.0, 770.0, 620.8)","(26.0, 900.0, 607.0)","(15.0, 980.0, 350.6666666666667)","(9.0, 25.0, 19.4)","(19.0, 190.0, 74.66666666666666)","(13.0, 25.0, 17.75)","(11.0, 60.0, 40.400000000000006)","(2.2, 2.4, 2.275)","(26.0, 300.0, 114.0)"
16-12-2022 10:45:13.744351,"(2.5, 3.4, 3.1199999999999997)","(51.0, 770.0, 620.8)","(26.0, 900.0, 607.0)","(15.0, 980.0, 350.6666666666667)","(9.0, 25.0, 19.4)","(19.0, 190.0, 74.66666666666666)","(13.0, 25.0, 17.75)","(11.0, 60.0, 40.400000000000006)","(2.2, 2.4, 2.275)","(26.0, 300.0, 114.0)"
16-12-2022 10:45:14.901307,"(2.5, 3.4, 3.1199999999999997)","(51.0, 770.0, 620.8)","(26.0, 900.0, 607.0)","(15.0, 980.0, 350.6666666666667)","(9.0, 25.0, 19.4)","(19.0, 190.0, 74.66666666666666)","(13.0, 25.0, 17.75)","(11.0, 60.0, 40.400000000000006)","(2.2, 2.4, 2.275)","(26.0, 300.0, 114.0)"
16-12-2022 10:45:16.021104,"(2.5, 3.4, 3.1199999999999997)","(51.0, 770.0, 620.8)","(26.0, 900.0, 607.0)","(15.0, 980.0, 350.6666666666667)","(9.0, 25.0, 19.4)","(19.0, 190.0, 74.66666666666666)","(13.0, 25.0, 17.75)","(11.0, 60.0, 40.400000000000006)","(2.2, 2.4, 2.275)","(26.0, 300.0, 114.0)"
16-12-2022 10:45:17.152120,"(2.5, 3.4, 3.1199999999999997)","(51.0, 770.0, 620.8)","(26.0, 900.0, 607.0)","(15.0, 980.0, 350.6666666666667)","(9.0, 25.0, 19.4)","(19.0, 190.0, 74.66666666666666)","(13.0, 25.0, 17.75)","(11.0, 60.0, 40.400000000000006)","(2.2, 2.4, 2.275)","(26.0, 300.0, 114.0)"
16-12-2022 10:45:18.239670,"(2.5, 3.4, 3.1199999999999997)","(51.0, 770.0, 620.8)","(26.0, 890.0, 455.5)","(15.0, 980.0, 350.6666666666667)","(9.0, 25.0, 19.4)","(19.0, 190.0, 74.66666666666666)","(13.0, 25.0, 17.75)","(11.0, 60.0, 40.400000000000006)","(2.2, 2.4, 2.2285714285714286)","(26.0, 300.0, 114.0)"
16-12-2022 10:45:19.310192,"(2.5, 3.4, 3.1083333333333334)","(51.0, 770.0, 620.8)","(26.0, 890.0, 455.5)","(15.0, 980.0, 350.6666666666667)","(9.0, 25.0, 19.4)","(19.0, 190.0, 74.66666666666666)","(13.0, 25.0, 17.75)","(11.0, 60.0, 40.400000000000006)","(2.2, 2.4, 2.2285714285714286)","(26.0, 300.0, 114.0)"
16-12-2022 10:45:20.462804,"(2.5, 3.4, 3.1083333333333334)","(51.0, 770.0, 620.8)","(26.0, 890.0, 455.5)","(15.0, 980.0, 350.6666666666667)","(9.0, 25.0, 19.4)","(19.0, 190.0, 74.66666666666666)","(13.0, 25.0, 17.75)","(11.0, 60.0, 40.400000000000006)","(2.2, 2.4, 2.2285714285714286)","(26.0, 300.0, 114.0)"
16-12-2022 10:45:21.635358,"(2.5, 3.4, 3.1083333333333334)","(51.0, 770.0, 620.8)","(26.0, 890.0, 455.5)","(15.0, 980.0, 350.6666666666667)","(9.0, 25.0, 19.4)","(19.0, 190.0, 74.66666666666666)","(13.0, 25.0, 17.75)","(11.0, 60.0, 40.400000000000006)","(2.2, 2.4, 2.2285714285714286)","(26.0, 300.0, 114.0)"
16-12-2022 10:45:22.746816,"(2.5, 3.4, 3.1083333333333334)","(51.0, 770.0, 620.8)","(26.0, 890.0, 455.5)","(15.0, 980.0, 350.6666666666667)","(9.0, 25.0, 19.4)","(19.0, 190.0, 74.66666666666666)","(13.0, 25.0, 17.75)","(11.0, 60.0, 40.400000000000006)","(2.2, 2.4, 2.2285714285714286)","(26.0, 300.0, 114.0)"
16-12-2022 10:45:23.878709,"(2.5, 3.4, 3.1083333333333334)","(51.0, 770.0, 620.8)","(26.0, 890.0, 455.5)","(15.0, 980.0, 350.6666666666667)","(9.0, 25.0, 19.4)","(19.0, 190.0, 74.66666666666666)","(13.0, 25.0, 17.75)","(11.0, 60.0, 40.400000000000006)","(2.2, 2.4, 2.2285714285714286)","(26.0, 300.0, 114.0)"
16-12-2022 10:45:25.041874,"(2.5, 3.4, 3.1083333333333334)","(51.0, 770.0, 620.8)","(26.0, 890.0, 455.5)","(15.0, 980.0, 350.6666666666667)","(9.0, 25.0, 19.4)","(19.0, 190.0, 74.66666666666666)","(13.0, 25.0, 17.75)","(11.0, 60.0, 40.400000000000006)","(2.2, 2.4, 2.2285714285714286)","(26.0, 300.0, 114.0)"
16-12-2022 10:45:26.172759,"(2.5, 3.4, 3.1083333333333334)","(51.0, 770.0, 620.8)","(26.0, 890.0, 455.5)","(15.0, 980.0, 350.6666666666667)","(9.0, 25.0, 19.4)","(19.0, 190.0, 74.66666666666666)","(13.0, 25.0, 17.75)","(11.0, 60.0, 40.400000000000006)","(2.2, 2.4, 2.2285714285714286)","(26.0, 300.0, 114.0)"
16-12-2022 10:45:27.576844,"(2.5, 3.4, 3.1083333333333334)","(51.0, 770.0, 620.8)","(26.0, 890.0, 455.5)","(15.0, 980.0, 350.6666666666667)","(9.0, 25.0, 19.4)","(19.0, 190.0, 74.66666666666666)","(13.0, 25.0, 17.75)","(11.0, 60.0, 40.400000000000006)","(2.2, 2.4, 2.2285714285714286)","(26.0, 300.0, 114.0)"
16-12-2022 10:45:29.076919,"(2.5, 3.4, 3.1083333333333334)","(51.0, 770.0, 514.6666666666667)","(26.0, 890.0, 607.0)","(15.0, 980.0, 350.6666666666667)","(9.0, 25.0, 19.4)","(19.0, 190.0, 74.66666666666666)","(13.0, 25.0, 17.75)","(11.0, 60.0, 40.400000000000006)","(2.2, 2.4, 2.2285714285714286)","(26.0, 300.0, 110.66666666666667)"
16-12-2022 10:45:30.359371,"(2.5, 3.4, 3.1083333333333334)","(51.0, 760.0, 514.6666666666667)","(26.0, 900.0, 607.0)","(15.0, 980.0, 350.6666666666667)","(9.0, 25.0, 19.4)","(19.0, 190.0, 74.66666666666666)","(13.0, 25.0, 17.75)","(11.0, 60.0, 40.400000000000006)","(2.2, 2.4, 2.2285714285714286)","(26.0, 290.0, 110.66666666666667)"
16-12-2022 10:45:31.582744,"(2.5, 3.4, 3.1083333333333334)","(51.0, 760.0, 514.6666666666667)","(26.0, 900.0, 607.0)","(15.0, 980.0, 350.6666666666667)","(9.0, 25.0, 19.4)","(19.0, 190.0, 74.66666666666666)","(13.0, 25.0, 17.75)","(11.0, 60.0, 40.400000000000006)","(2.2, 2.4, 2.2800000000000002)","(26.0, 290.0, 110.66666666666667)"
