,Tudor Folk,River Matt,Slingshot Snoop,Shes The Grouse,Golden State,Dark Horse
11-01-2023 10:40:28.417938,"(41.0, 150.0, 86.4)","(2.9, 3.3, 3.2528985507246375)","(2.4, 2.74, 2.6844444444444444)","(6.5, 10.0, 9.569230769230769)","(5.0, 7.2, 6.6000000000000005)","(7.5, 18.5, 17.5)"
11-01-2023 10:40:29.634392,"(41.0, 150.0, 86.4)","(2.9, 3.3, 3.296875)","(2.4, 2.74, 2.6844444444444444)","(6.5, 10.0, 9.569230769230769)","(5.0, 7.2, 6.707692307692308)","(7.5, 18.5, 17.5)"
11-01-2023 10:40:30.822941,"(41.0, 150.0, 86.4)","(2.9, 3.4, 3.296875)","(2.4, 2.74, 2.651111111111111)","(6.5, 10.0, 9.733333333333334)","(5.0, 7.2, 6.736842105263158)","(7.5, 18.5, 17.5)"
11-01-2023 10:40:31.914585,"(41.0, 150.0, 86.4)","(2.9, 3.4, 3.296875)","(2.4, 2.74, 2.6938461538461542)","(6.5, 10.0, 9.733333333333334)","(5.0, 7.2, 6.736842105263158)","(7.5, 18.5, 17.5)"
11-01-2023 10:40:33.014320,"(41.0, 150.0, 86.4)","(2.9, 3.4, 3.296875)","(2.4, 2.74, 2.651111111111111)","(6.5, 10.0, 9.733333333333334)","(5.0, 7.2, 6.736842105263158)","(7.5, 18.5, 17.5)"
11-01-2023 10:40:34.093644,"(41.0, 150.0, 91.11111111111111)","(2.9, 3.4, 3.296875)","(2.4, 2.74, 2.651111111111111)","(6.5, 10.0, 9.733333333333334)","(5.0, 7.2, 6.736842105263158)","(7.5, 18.5, 17.5)"
11-01-2023 10:40:35.101729,"(41.0, 150.0, 86.4)","(2.9, 3.4, 3.296875)","(2.4, 2.74, 2.651111111111111)","(6.5, 10.0, 9.733333333333334)","(5.0, 7.2, 6.857142857142858)","(7.5, 18.5, 17.5)"
11-01-2023 10:40:36.127459,"(41.0, 140.0, 82.4)","(2.9, 3.4, 3.3245098039215684)","(2.4, 2.74, 2.6733333333333333)","(6.5, 10.0, 9.733333333333334)","(5.0, 7.2, 6.857142857142858)","(7.5, 18.5, 17.5)"
11-01-2023 10:40:37.125401,"(41.0, 140.0, 82.4)","(2.9, 3.4, 3.225)","(2.4, 2.74, 2.6733333333333333)","(6.5, 10.0, 9.45)","(5.0, 7.2, 6.857142857142858)","(7.5, 18.5, 17.5)"
11-01-2023 10:40:38.262915,"(41.0, 140.0, 82.4)","(2.9, 3.4, 3.276470588235294)","(2.4, 2.74, 2.6844444444444444)","(6.5, 10.5, 9.870000000000001)","(5.0, 7.2, 6.666666666666667)","(7.5, 18.5, 17.5)"
11-01-2023 10:40:39.292747,"(41.0, 140.0, 82.4)","(2.9, 3.4, 3.276470588235294)","(2.4, 2.74, 2.744285714285714)","(6.5, 10.5, 9.870000000000001)","(5.0, 7.2, 7.15)","(7.5, 18.5, 17.5)"
11-01-2023 10:40:40.366793,"(41.0, 140.0, 82.4)","(2.9, 3.4, 3.276470588235294)","(2.4, 2.76, 2.6844444444444444)","(6.5, 10.5, 9.264705882352942)","(5.0, 7.4, 7.3)","(7.5, 18.5, 17.5)"
11-01-2023 10:40:41.432563,"(41.0, 140.0, 82.4)","(2.9, 3.6, 3.5166666666666666)","(2.4, 2.74, 2.6844444444444444)","(6.5, 10.5, 9.264705882352942)","(5.0, 7.6, 6.85)","(7.5, 18.5, 17.5)"
11-01-2023 10:40:42.521122,"(41.0, 140.0, 82.4)","(2.9, 3.6, 3.488888888888889)","(2.4, 2.74, 2.588)","(6.5, 10.5, 10.033333333333333)","(5.0, 7.6, 6.85)","(7.5, 18.5, 17.5)"
11-01-2023 10:40:43.517379,"(41.0, 140.0, 82.4)","(2.9, 3.6, 3.488888888888889)","(2.4, 2.72, 2.588)","(6.5, 10.5, 10.033333333333333)","(5.0, 7.6, 6.88)","(7.5, 18.5, 17.5)"
11-01-2023 10:40:44.499139,"(41.0, 140.0, 82.4)","(2.9, 3.6, 3.488888888888889)","(2.4, 2.72, 2.5688)","(6.5, 10.5, 10.033333333333333)","(5.0, 7.6, 6.88)","(7.5, 18.5, 17.5)"
11-01-2023 10:40:45.500140,"(41.0, 140.0, 82.4)","(2.9, 3.6, 3.488888888888889)","(2.4, 2.7, 2.62)","(6.5, 10.5, 10.0625)","(5.0, 7.6, 6.88)","(7.5, 18.5, 17.5)"
11-01-2023 10:40:46.479035,"(41.0, 140.0, 82.4)","(2.9, 3.6, 3.488888888888889)","(2.4, 2.7, 2.68)","(6.5, 10.5, 10.0625)","(5.0, 7.6, 7.127272727272728)","(7.5, 18.5, 17.5)"
11-01-2023 10:40:47.555042,"(41.0, 140.0, 57.75)","(2.9, 3.6, 3.488888888888889)","(2.4, 2.7, 2.69741935483871)","(6.5, 10.5, 10.0625)","(5.0, 7.4, 6.9714285714285715)","(7.5, 18.5, 17.5)"
11-01-2023 10:40:48.615465,"(41.0, 140.0, 57.75)","(2.9, 3.6, 3.488888888888889)","(2.4, 2.7, 2.69741935483871)","(6.5, 10.5, 10.0625)","(5.0, 7.4, 6.844444444444445)","(7.5, 18.5, 17.5)"
11-01-2023 10:40:49.630480,"(41.0, 130.0, 58.0)","(2.9, 3.6, 3.2800000000000002)","(2.4, 2.72, 2.6882926829268294)","(6.5, 10.5, 10.142857142857142)","(5.0, 7.4, 6.844444444444445)","(7.5, 18.5, 17.5)"
11-01-2023 10:40:50.667624,"(41.0, 130.0, 58.0)","(2.9, 3.6, 3.2800000000000002)","(2.4, 2.72, 2.695675675675676)","(6.5, 10.5, 10.142857142857142)","(5.0, 7.4, 6.866666666666666)","(7.5, 18.5, 17.5)"
11-01-2023 10:40:51.666361,"(41.0, 130.0, 67.0)","(2.9, 3.6, 3.2800000000000002)","(2.4, 2.72, 2.615)","(6.5, 10.5, 10.142857142857142)","(5.0, 7.4, 6.955555555555556)","(7.5, 18.5, 17.5)"
11-01-2023 10:40:52.673255,"(41.0, 120.0, 64.5)","(2.9, 3.6, 3.2800000000000002)","(2.4, 2.66, 2.5975)","(6.5, 10.5, 10.142857142857142)","(5.0, 7.4, 7.057142857142857)","(7.5, 18.5, 17.5)"
11-01-2023 10:40:53.621970,"(41.0, 120.0, 64.5)","(2.9, 3.6, 3.2800000000000002)","(2.4, 2.66, 2.6016666666666666)","(6.5, 10.5, 10.142857142857142)","(5.0, 7.4, 7.057142857142857)","(7.5, 18.5, 17.5)"
11-01-2023 10:40:54.643832,"(41.0, 120.0, 56.57142857142857)","(2.9, 3.6, 3.2800000000000002)","(2.4, 2.64, 2.605714285714286)","(6.5, 10.5, 10.1875)","(5.0, 7.4, 7.057142857142857)","(7.5, 18.5, 17.5)"
11-01-2023 10:40:55.678226,"(41.0, 120.0, 56.57142857142857)","(2.9, 3.6, 3.2800000000000002)","(2.4, 2.64, 2.605714285714286)","(6.5, 10.5, 10.1875)","(5.0, 7.4, 7.057142857142857)","(7.5, 18.5, 17.5)"
11-01-2023 10:40:56.727083,"(41.0, 120.0, 56.57142857142857)","(2.9, 3.6, 3.2800000000000002)","(2.4, 2.64, 2.58)","(6.5, 10.5, 10.1875)","(5.0, 7.4, 6.866666666666666)","(7.5, 18.5, 17.5)"
11-01-2023 10:40:57.744710,"(41.0, 120.0, 56.57142857142857)","(2.9, 3.6, 3.2800000000000002)","(2.4, 2.64, 2.58)","(6.5, 10.5, 10.272727272727273)","(5.0, 7.4, 7.0)","(7.5, 18.5, 17.5)"
11-01-2023 10:40:58.756844,"(41.0, 120.0, 56.57142857142857)","(2.9, 3.6, 3.2800000000000002)","(2.4, 2.64, 2.58)","(6.5, 10.5, 10.321428571428571)","(5.0, 7.4, 6.779999999999999)","(7.5, 18.5, 17.5)"
11-01-2023 10:40:59.767101,"(41.0, 120.0, 56.57142857142857)","(2.9, 3.6, 3.2800000000000002)","(2.4, 2.6, 2.56)","(6.5, 10.5, 9.916666666666668)","(5.0, 7.8, 6.84)","(7.5, 18.5, 17.5)"
11-01-2023 10:41:00.790449,"(41.0, 120.0, 56.57142857142857)","(2.9, 3.6, 3.2800000000000002)","(2.4, 2.6, 2.541818181818182)","(6.5, 10.5, 9.958333333333332)","(5.0, 7.8, 6.84)","(7.5, 18.5, 17.5)"
11-01-2023 10:41:01.821573,"(41.0, 120.0, 56.57142857142857)","(2.9, 3.6, 3.2800000000000002)","(2.4, 2.6, 2.486666666666667)","(6.5, 10.5, 10.541666666666666)","(5.0, 7.8, 6.84)","(7.5, 18.5, 17.5)"
11-01-2023 10:41:02.892277,"(41.0, 120.0, 76.8)","(2.9, 3.6, 3.515789473684211)","(2.4, 2.6, 2.542222222222222)","(6.5, 11.5, 10.272727272727273)","(5.0, 7.8, 7.45)","(7.5, 18.5, 18.15625)"
11-01-2023 10:41:03.977198,"(41.0, 120.0, 76.8)","(2.9, 3.6, 3.46)","(2.4, 2.6, 2.542222222222222)","(6.5, 11.0, 10.272727272727273)","(5.0, 7.8, 7.508333333333333)","(7.5, 21.0, 16.25)"
11-01-2023 10:41:05.029573,"(41.0, 120.0, 91.19999999999999)","(2.9, 3.6, 3.506666666666667)","(2.4, 2.6, 2.541818181818182)","(6.5, 11.0, 10.272727272727273)","(5.0, 7.8, 7.488888888888889)","(7.5, 20.0, 15.692307692307692)"
11-01-2023 10:41:06.065800,"(41.0, 120.0, 76.8)","(2.9, 3.6, 3.48)","(2.4, 2.6, 2.541818181818182)","(6.5, 11.0, 10.377777777777778)","(5.0, 7.8, 7.488888888888889)","(7.5, 19.5, 15.692307692307692)"
11-01-2023 10:41:07.080613,"(41.0, 120.0, 76.8)","(2.9, 3.6, 3.36)","(2.4, 2.58, 2.4477777777777776)","(6.5, 11.0, 10.377777777777778)","(5.0, 7.8, 7.488888888888889)","(7.5, 19.5, 15.692307692307692)"
11-01-2023 10:41:08.075713,"(41.0, 110.0, 63.5)","(2.9, 3.6, 3.36)","(2.4, 2.58, 2.446086956521739)","(6.5, 11.0, 10.377777777777778)","(5.0, 7.8, 7.488888888888889)","(7.5, 19.5, 15.692307692307692)"
11-01-2023 10:41:08.989295,"(41.0, 110.0, 63.5)","(2.9, 3.6, 3.4909090909090907)","(2.4, 2.58, 2.4451851851851854)","(6.5, 10.5, 9.95)","(5.0, 7.8, 7.683333333333333)","(7.5, 19.5, 15.692307692307692)"
11-01-2023 10:41:09.906593,"(41.0, 110.0, 63.5)","(2.9, 3.6, 3.5478260869565217)","(2.4, 2.58, 2.4451851851851854)","(6.5, 10.5, 9.700000000000001)","(5.0, 7.8, 7.628571428571428)","(7.5, 19.5, 15.692307692307692)"
11-01-2023 10:41:10.836490,"(41.0, 110.0, 63.5)","(2.9, 3.6, 3.536842105263158)","(2.4, 2.58, 2.4451851851851854)","(6.5, 10.5, 9.700000000000001)","(5.0, 7.8, 7.32)","(7.5, 19.5, 15.692307692307692)"
11-01-2023 10:41:11.825598,"(41.0, 110.0, 63.5)","(2.9, 3.6, 3.488888888888889)","(2.4, 2.58, 2.4477777777777776)","(6.5, 10.5, 9.85)","(5.0, 7.8, 7.233333333333333)","(7.5, 19.5, 15.692307692307692)"
11-01-2023 10:41:13.001761,"(41.0, 110.0, 55.75)","(2.9, 3.6, 3.488888888888889)","(2.4, 2.58, 2.506666666666667)","(6.5, 10.0, 9.325)","(5.0, 7.4, 7.233333333333333)","(7.5, 19.5, 15.692307692307692)"
11-01-2023 10:41:14.221018,"(41.0, 110.0, 55.75)","(2.9, 3.6, 3.5285714285714285)","(2.4, 2.56, 2.502222222222222)","(6.5, 10.0, 9.7)","(5.0, 7.4, 7.233333333333333)","(7.5, 19.5, 16.8)"
11-01-2023 10:41:15.686914,"(41.0, 110.0, 55.75)","(2.9, 3.6, 3.5285714285714285)","(2.4, 2.56, 2.502222222222222)","(6.5, 10.0, 9.65)","(5.0, 7.4, 7.269230769230769)","(7.5, 19.5, 15.9)"
11-01-2023 10:41:16.693958,"(41.0, 110.0, 55.75)","(2.9, 3.6, 3.5285714285714285)","(2.4, 2.56, 2.502222222222222)","(6.5, 10.0, 9.65)","(5.0, 8.0, 7.269230769230769)","(7.5, 19.5, 15.9)"
11-01-2023 10:41:17.703604,"(41.0, 100.0, 82.66666666666666)","(2.9, 3.6, 3.5285714285714285)","(2.4, 2.56, 2.4485714285714284)","(6.5, 10.0, 9.723076923076924)","(5.0, 8.0, 7.269230769230769)","(7.5, 19.0, 18.0)"
11-01-2023 10:41:18.766594,"(41.0, 100.0, 78.57142857142857)","(2.9, 3.6, 3.5285714285714285)","(2.4, 2.54, 2.49)","(6.5, 10.0, 9.723076923076924)","(5.0, 8.0, 7.291666666666667)","(7.5, 19.0, 18.636363636363637)"
11-01-2023 10:41:20.076801,"(41.0, 100.0, 75.0)","(2.9, 3.6, 3.5285714285714285)","(2.4, 2.54, 2.4215384615384616)","(6.5, 10.0, 9.353846153846154)","(5.0, 8.0, 7.333333333333334)","(7.5, 19.0, 18.636363636363637)"
11-01-2023 10:41:21.061765,"(41.0, 100.0, 75.0)","(2.9, 3.65, 3.56)","(2.4, 2.52, 2.4755555555555557)","(6.5, 10.0, 9.557894736842105)","(5.0, 7.4, 7.333333333333334)","(7.5, 19.0, 18.636363636363637)"
11-01-2023 10:41:22.066760,"(41.0, 95.0, 83.75)","(2.9, 3.65, 3.608139534883721)","(2.4, 2.52, 2.4755555555555557)","(6.5, 10.0, 9.557894736842105)","(5.0, 7.4, 7.333333333333334)","(7.5, 19.0, 18.636363636363637)"
11-01-2023 10:41:23.014586,"(41.0, 95.0, 75.71428571428572)","(2.9, 3.65, 3.608139534883721)","(2.4, 2.52, 2.4557142857142855)","(6.5, 10.0, 9.557894736842105)","(5.0, 7.4, 7.2)","(7.5, 19.0, 18.636363636363637)"
11-01-2023 10:41:23.966639,"(41.0, 95.0, 75.71428571428572)","(2.9, 3.65, 3.6160377358490567)","(2.4, 2.52, 2.4755555555555557)","(6.5, 10.0, 9.557894736842105)","(5.0, 7.4, 7.2)","(7.5, 19.0, 18.636363636363637)"
11-01-2023 10:41:24.864102,"(41.0, 95.0, 61.25)","(2.9, 3.65, 3.6160377358490567)","(2.4, 2.52, 2.4989473684210526)","(6.5, 10.0, 9.557894736842105)","(5.0, 7.4, 7.2)","(7.5, 19.0, 16.904761904761905)"
11-01-2023 10:41:25.746486,"(41.0, 95.0, 61.25)","(2.9, 3.65, 3.6204918032786884)","(2.4, 2.48, 2.456)","(6.5, 10.0, 9.066666666666666)","(5.0, 7.4, 7.033333333333333)","(7.5, 19.0, 16.53846153846154)"
11-01-2023 10:41:26.657913,"(41.0, 95.0, 61.25)","(2.9, 3.65, 3.639473684210526)","(2.4, 2.48, 2.4633333333333334)","(6.5, 10.0, 9.02608695652174)","(5.0, 7.4, 7.047058823529412)","(7.5, 19.0, 16.53846153846154)"
11-01-2023 10:41:27.623465,"(41.0, 95.0, 61.25)","(2.9, 3.65, 3.6142857142857143)","(2.4, 2.48, 2.453913043478261)","(6.5, 10.0, 9.02608695652174)","(5.0, 7.4, 7.047058823529412)","(7.5, 19.0, 16.05263157894737)"
11-01-2023 10:41:28.639623,"(41.0, 95.0, 61.25)","(2.9, 3.65, 3.6142857142857143)","(2.4, 2.48, 2.4633333333333334)","(6.5, 10.0, 9.02608695652174)","(5.0, 7.4, 7.047058823529412)","(7.5, 19.0, 16.565217391304348)"
11-01-2023 10:41:29.787510,"(41.0, 95.0, 61.25)","(2.9, 3.65, 3.6142857142857143)","(2.4, 2.48, 2.46)","(6.5, 10.0, 9.045454545454545)","(5.0, 7.4, 7.047058823529412)","(7.5, 19.0, 16.565217391304348)"
11-01-2023 10:41:30.837173,"(41.0, 95.0, 75.71428571428572)","(2.9, 3.65, 3.6142857142857143)","(2.4, 2.48, 2.46)","(6.5, 10.0, 9.045454545454545)","(5.0, 7.4, 6.9714285714285715)","(7.5, 19.0, 16.565217391304348)"
11-01-2023 10:41:31.852954,"(41.0, 95.0, 75.71428571428572)","(2.9, 3.65, 3.6291666666666664)","(2.4, 2.48, 2.453333333333333)","(6.5, 10.0, 9.045454545454545)","(5.0, 7.4, 6.9714285714285715)","(7.5, 19.0, 16.613636363636363)"
11-01-2023 10:41:32.808338,"(41.0, 95.0, 83.75)","(2.9, 3.65, 3.6291666666666664)","(2.4, 2.52, 2.4836363636363634)","(6.5, 10.0, 9.045454545454545)","(5.0, 7.4, 7.047058823529412)","(7.5, 19.0, 16.613636363636363)"
11-01-2023 10:41:33.814607,"(41.0, 95.0, 75.71428571428572)","(2.9, 3.65, 3.57)","(2.4, 2.52, 2.486666666666667)","(6.5, 10.0, 9.045454545454545)","(5.0, 7.4, 6.95)","(7.5, 19.0, 16.613636363636363)"
11-01-2023 10:41:34.738142,"(41.0, 95.0, 83.75)","(2.9, 3.65, 3.6366666666666667)","(2.4, 2.52, 2.4836363636363634)","(6.5, 10.0, 9.045454545454545)","(5.0, 7.4, 7.266666666666667)","(7.5, 19.0, 16.613636363636363)"
11-01-2023 10:41:35.652473,"(41.0, 95.0, 75.71428571428572)","(2.9, 3.7, 3.66875)","(2.4, 2.52, 2.486666666666667)","(6.5, 10.0, 9.045454545454545)","(5.0, 7.4, 7.2)","(7.5, 19.0, 16.613636363636363)"
11-01-2023 10:41:36.661026,"(41.0, 95.0, 83.75)","(2.9, 3.7, 3.66875)","(2.4, 2.52, 2.486666666666667)","(6.5, 10.0, 9.045454545454545)","(5.0, 7.4, 6.916666666666667)","(7.5, 19.0, 16.613636363636363)"
11-01-2023 10:41:37.715020,"(41.0, 90.0, 60.0)","(2.9, 3.7, 3.66875)","(2.4, 2.52, 2.492)","(6.5, 10.0, 9.045454545454545)","(5.0, 7.0, 7.2)","(7.5, 19.0, 16.613636363636363)"
11-01-2023 10:41:38.893093,"(41.0, 90.0, 69.0)","(2.9, 3.7, 3.661538461538462)","(2.4, 2.52, 2.493333333333333)","(6.5, 10.0, 9.045454545454545)","(5.0, 7.8, 7.338461538461538)","(7.5, 19.0, 16.613636363636363)"
11-01-2023 10:41:39.927096,"(41.0, 90.0, 62.0)","(2.9, 3.7, 3.661538461538462)","(2.4, 2.5, 2.493333333333333)","(6.5, 10.0, 9.045454545454545)","(5.0, 7.8, 7.010526315789473)","(7.5, 19.0, 16.613636363636363)"
11-01-2023 10:41:41.062927,"(41.0, 65.0, 58.46153846153846)","(2.9, 3.7, 3.6545454545454548)","(2.4, 2.54, 2.5110344827586206)","(6.5, 10.0, 9.045454545454545)","(5.0, 7.8, 7.010526315789473)","(7.5, 19.0, 16.613636363636363)"
11-01-2023 10:41:42.246294,"(41.0, 65.0, 60.0)","(2.9, 3.7, 3.6827586206896554)","(2.4, 2.54, 2.5145454545454546)","(6.5, 10.0, 9.045454545454545)","(5.0, 7.8, 7.188888888888888)","(7.5, 19.0, 16.613636363636363)"
11-01-2023 10:41:43.259045,"(41.0, 65.0, 60.0)","(2.9, 3.7, 3.690566037735849)","(2.4, 2.54, 2.5145454545454546)","(6.5, 10.0, 8.991999999999999)","(5.0, 7.8, 7.066666666666666)","(7.5, 19.0, 16.613636363636363)"
11-01-2023 10:41:44.381996,"(41.0, 65.0, 60.75)","(2.9, 3.7, 3.6900000000000004)","(2.4, 2.54, 2.51)","(6.5, 10.0, 8.991999999999999)","(5.0, 7.8, 7.188888888888888)","(7.5, 19.0, 16.613636363636363)"
11-01-2023 10:41:45.497239,"(41.0, 65.0, 60.75)","(2.9, 3.7, 3.6900000000000004)","(2.4, 2.54, 2.51)","(6.5, 10.0, 8.991999999999999)","(5.0, 7.8, 7.188888888888888)","(7.5, 19.0, 16.613636363636363)"
11-01-2023 10:41:46.497108,"(41.0, 65.0, 60.75)","(2.9, 3.7, 3.6900000000000004)","(2.3, 2.54, 2.5242105263157897)","(7.0, 10.0, 8.991999999999999)","(5.0, 7.8, 7.0)","(8.0, 19.0, 16.613636363636363)"
11-01-2023 10:41:47.535052,"(41.0, 65.0, 60.75)","(2.9, 3.7, 3.690740740740741)","(2.3, 2.54, 2.521818181818182)","(7.0, 10.0, 9.2)","(5.0, 7.2, 7.08)","(8.0, 19.0, 16.613636363636363)"
11-01-2023 10:41:48.597986,"(41.0, 65.0, 60.75)","(2.9, 3.7, 3.6692307692307695)","(2.3, 2.58, 2.548)","(7.0, 9.8, 9.125)","(5.0, 7.2, 7.0)","(8.0, 19.0, 16.613636363636363)"
11-01-2023 10:41:49.717371,"(41.0, 65.0, 60.46666666666667)","(2.9, 3.7, 3.682608695652174)","(2.3, 2.58, 2.536923076923077)","(7.0, 9.2, 8.899999999999999)","(5.0, 7.2, 7.0)","(8.0, 19.0, 16.613636363636363)"
11-01-2023 10:41:50.689440,"(41.0, 65.0, 60.46666666666667)","(2.9, 3.7, 3.6625)","(2.3, 2.56, 2.536923076923077)","(7.0, 9.2, 8.899999999999999)","(5.0, 7.2, 7.08)","(8.0, 19.0, 16.613636363636363)"
11-01-2023 10:41:51.631443,"(41.0, 65.0, 60.46666666666667)","(2.9, 3.7, 3.676923076923077)","(2.3, 2.56, 2.545714285714286)","(7.0, 9.2, 8.899999999999999)","(5.0, 7.2, 7.4399999999999995)","(8.0, 19.0, 16.613636363636363)"
11-01-2023 10:41:52.656915,"(41.0, 65.0, 60.46666666666667)","(2.9, 3.7, 3.676923076923077)","(2.3, 2.56, 2.54)","(7.0, 9.2, 8.6375)","(5.0, 7.6, 7.5)","(8.0, 19.0, 16.613636363636363)"
11-01-2023 10:41:53.615655,"(41.0, 65.0, 60.46666666666667)","(2.9, 3.7, 3.631818181818182)","(2.3, 2.56, 2.54)","(7.0, 9.2, 8.6375)","(5.0, 7.6, 7.4399999999999995)","(8.0, 19.0, 16.613636363636363)"
11-01-2023 10:41:54.673571,"(41.0, 65.0, 60.46666666666667)","(2.9, 3.7, 3.5333333333333337)","(2.3, 2.56, 2.5300000000000002)","(7.0, 9.2, 8.639999999999999)","(5.0, 7.6, 7.066666666666666)","(8.0, 19.0, 16.613636363636363)"
11-01-2023 10:41:55.595835,"(41.0, 65.0, 60.46666666666667)","(2.9, 3.7, 3.5333333333333337)","(2.3, 2.56, 2.5314285714285716)","(7.0, 9.2, 8.639999999999999)","(5.0, 7.2, 7.111111111111111)","(8.0, 19.0, 16.613636363636363)"
11-01-2023 10:41:56.460125,"(41.0, 65.0, 60.46666666666667)","(2.9, 3.7, 3.592857142857143)","(2.3, 2.6, 2.5526315789473686)","(7.0, 9.2, 8.639999999999999)","(5.0, 7.2, 7.111111111111111)","(8.0, 19.0, 16.613636363636363)"
11-01-2023 10:41:57.351676,"(41.0, 65.0, 60.46666666666667)","(2.9, 3.7, 3.5333333333333337)","(2.3, 2.6, 2.5714285714285716)","(7.0, 9.2, 8.639999999999999)","(5.0, 7.2, 7.111111111111111)","(8.0, 19.0, 16.613636363636363)"
11-01-2023 10:41:58.220918,"(41.0, 65.0, 63.583333333333336)","(2.9, 3.7, 3.592857142857143)","(2.3, 2.6, 2.5526315789473686)","(7.0, 9.2, 8.639999999999999)","(5.0, 7.2, 7.111111111111111)","(8.0, 19.0, 16.613636363636363)"
11-01-2023 10:41:59.279699,"(41.0, 65.0, 57.5)","(2.9, 3.7, 3.5333333333333337)","(2.3, 2.6, 2.5454545454545454)","(7.0, 9.2, 8.639999999999999)","(5.0, 7.2, 7.111111111111111)","(8.0, 19.0, 16.613636363636363)"
11-01-2023 10:42:00.228549,"(41.0, 65.0, 62.5)","(2.9, 3.7, 3.6166666666666667)","(2.3, 2.6, 2.5454545454545454)","(7.0, 9.2, 8.639999999999999)","(5.0, 7.2, 7.4399999999999995)","(8.0, 19.0, 16.613636363636363)"
11-01-2023 10:42:01.251983,"(41.0, 65.0, 63.0)","(2.9, 3.7, 3.5333333333333337)","(2.3, 2.6, 2.566666666666667)","(7.0, 9.2, 8.639999999999999)","(5.0, 7.6, 7.4399999999999995)","(8.0, 19.0, 16.613636363636363)"
11-01-2023 10:42:02.236716,"(41.0, 65.0, 63.0)","(2.9, 3.7, 3.592857142857143)","(2.3, 2.56, 2.5300000000000002)","(7.0, 9.2, 8.639999999999999)","(5.0, 7.6, 7.527272727272727)","(8.0, 19.0, 16.613636363636363)"
11-01-2023 10:42:03.188386,"(41.0, 65.0, 63.0)","(2.9, 3.7, 3.5333333333333337)","(2.3, 2.56, 2.5300000000000002)","(7.0, 9.2, 8.639999999999999)","(5.0, 7.6, 7.107692307692307)","(8.0, 19.0, 16.613636363636363)"
11-01-2023 10:42:04.104543,"(41.0, 65.0, 63.888888888888886)","(2.9, 3.7, 3.592857142857143)","(2.3, 2.56, 2.533333333333333)","(7.0, 9.2, 8.639999999999999)","(5.0, 7.2, 7.0285714285714285)","(8.0, 19.0, 16.613636363636363)"
11-01-2023 10:42:05.398361,"(41.0, 65.0, 63.888888888888886)","(2.9, 3.7, 3.563636363636364)","(2.3, 2.56, 2.5777272727272726)","(7.0, 9.2, 8.639999999999999)","(5.0, 7.2, 7.090909090909091)","(8.0, 19.0, 16.613636363636363)"
11-01-2023 10:42:06.529766,"(41.0, 65.0, 63.888888888888886)","(2.9, 3.7, 3.563636363636364)","(2.3, 2.58, 2.6206896551724137)","(7.0, 9.2, 8.6375)","(5.0, 7.2, 7.090909090909091)","(8.0, 19.0, 16.9)"
11-01-2023 10:42:07.576589,"(41.0, 65.0, 62.5)","(2.9, 3.55, 3.426190476190476)","(2.3, 2.64, 2.6107692307692307)","(7.0, 9.2, 8.6375)","(5.0, 7.2, 7.0285714285714285)","(8.0, 19.0, 16.9)"
11-01-2023 10:42:08.917907,"(41.0, 65.0, 62.5)","(2.9, 3.7, 3.415625)","(2.3, 2.62, 2.56)","(7.0, 9.2, 8.6375)","(5.0, 7.2, 7.511111111111111)","(8.0, 19.0, 16.9)"
11-01-2023 10:42:10.118188,"(41.0, 65.0, 62.5)","(2.9, 3.7, 3.352336448598131)","(2.3, 2.62, 2.4814814814814814)","(7.0, 9.2, 8.6375)","(5.0, 7.6, 7.565217391304348)","(8.0, 19.0, 18.0)"
11-01-2023 10:42:11.262461,"(41.0, 65.0, 62.5)","(2.9, 3.6, 3.451401869158879)","(2.35, 2.5, 2.4232)","(7.0, 9.2, 8.6375)","(4.8, 7.6, 7.571428571428571)","(8.0, 19.0, 17.630434782608695)"
11-01-2023 10:42:12.481817,"(41.0, 65.0, 63.0)","(2.9, 3.6, 3.550467289719626)","(2.35, 2.5, 2.4212903225806452)","(7.0, 9.2, 8.825000000000001)","(4.8, 7.6, 7.5636363636363635)","(8.0, 19.0, 16.954545454545453)"
11-01-2023 10:42:13.571942,"(41.0, 65.0, 60.0)","(2.9, 3.6, 3.550467289719626)","(2.35, 2.44, 2.4212903225806452)","(7.0, 9.2, 8.825000000000001)","(4.8, 7.6, 7.5636363636363635)","(8.0, 19.0, 17.333333333333332)"
11-01-2023 10:42:14.579250,"(41.0, 65.0, 60.0)","(2.9, 3.6, 3.550467289719626)","(2.35, 2.44, 2.457910447761194)","(7.0, 9.2, 8.623076923076923)","(4.8, 7.6, 7.237837837837838)","(8.0, 19.0, 16.75)"
11-01-2023 10:42:15.491943,"(41.0, 65.0, 60.0)","(2.9, 3.6, 3.494)","(2.35, 2.5, 2.457910447761194)","(7.0, 9.2, 8.623076923076923)","(4.8, 7.4, 7.237837837837838)","(8.0, 19.0, 16.964285714285715)"
11-01-2023 10:42:16.438902,"(41.0, 65.0, 60.0)","(2.9, 3.6, 3.4864285714285717)","(2.35, 2.5, 2.473658536585366)","(7.0, 9.2, 8.623076923076923)","(4.8, 7.4, 7.177777777777778)","(8.0, 19.0, 16.964285714285715)"
11-01-2023 10:42:17.391221,"(41.0, 65.0, 60.0)","(2.9, 3.6, 3.483941605839416)","(2.35, 2.5, 2.473658536585366)","(7.0, 9.2, 8.623076923076923)","(4.8, 7.4, 7.16)","(8.0, 19.0, 16.964285714285715)"
