,Finniss Whisper,Vega Black,Succession,Pink Confetti,Cawbourne Donna,Finniss Eagle,Dashing Kara,Hey Day
06-01-2023 13:02:35.934377,"(2.4, 3.1, 3.0861111111111112)","(9.0, 12.0, 11.617647058823529)","(2.7, 3.05, 3.013478260869565)","(7.0, 8.4, 8.35)","(12.0, 16.5, 15.566666666666666)","(71.0, 290.0, 206.66666666666666)","(61.0, 160.0, 113.57142857142857)","(8.5, 15.0, 14.484848484848484)"
06-01-2023 13:02:37.014869,"(2.4, 3.1, 3.081578947368421)","(9.0, 12.0, 11.85)","(2.7, 3.05, 3.022)","(7.0, 8.4, 8.3625)","(12.0, 16.5, 15.566666666666666)","(71.0, 290.0, 206.66666666666666)","(61.0, 160.0, 112.94117647058823)","(8.5, 15.0, 14.484848484848484)"
06-01-2023 13:02:38.235970,"(2.4, 3.1, 3.085294117647059)","(9.0, 12.0, 11.8)","(2.7, 3.05, 3.022)","(7.0, 8.6, 8.373333333333333)","(12.0, 16.5, 15.566666666666666)","(71.0, 290.0, 206.66666666666666)","(61.0, 160.0, 112.94117647058823)","(8.5, 15.0, 14.642857142857142)"
06-01-2023 13:02:39.313047,"(2.4, 3.1, 3.085294117647059)","(9.0, 12.0, 11.8)","(2.7, 3.05, 3.02)","(7.0, 8.6, 8.393939393939393)","(12.0, 16.5, 15.545454545454545)","(71.0, 290.0, 217.77777777777777)","(61.0, 160.0, 120.0)","(8.5, 15.0, 14.57)"
06-01-2023 13:02:40.458457,"(2.4, 3.1, 3.0833333333333335)","(9.0, 12.0, 11.75)","(2.7, 3.05, 3.0387999999999997)","(7.0, 8.6, 8.405714285714286)","(12.0, 16.5, 15.542553191489361)","(71.0, 290.0, 240.0)","(61.0, 160.0, 126.89655172413794)","(8.5, 15.5, 14.57)"
06-01-2023 13:02:41.542042,"(2.4, 3.1, 3.085294117647059)","(9.0, 12.0, 11.653846153846153)","(2.7, 3.05, 3.0387999999999997)","(7.0, 8.6, 8.405714285714286)","(12.0, 16.5, 15.542553191489361)","(71.0, 290.0, 190.0)","(61.0, 160.0, 126.89655172413794)","(8.5, 15.5, 14.57)"
06-01-2023 13:02:42.715445,"(2.4, 3.1, 3.085294117647059)","(9.0, 12.0, 11.75)","(2.7, 3.05, 3.0843137254901962)","(7.0, 8.6, 8.357575757575757)","(12.0, 16.5, 15.538461538461538)","(71.0, 290.0, 238.57142857142856)","(61.0, 160.0, 125.71428571428572)","(8.5, 15.5, 14.73913043478261)"
06-01-2023 13:02:43.996687,"(2.4, 3.1, 3.085294117647059)","(9.0, 12.0, 11.75)","(2.7, 3.1, 3.0833333333333335)","(7.0, 8.6, 8.333333333333332)","(12.0, 16.5, 15.519607843137255)","(71.0, 290.0, 245.78947368421052)","(61.0, 160.0, 146.42857142857144)","(8.5, 15.0, 14.447368421052632)"
06-01-2023 13:02:45.224407,"(2.4, 3.1, 3.085294117647059)","(9.0, 12.0, 11.653846153846153)","(2.7, 3.1, 3.0824324324324324)","(7.0, 8.6, 8.333333333333332)","(12.0, 16.5, 15.4)","(71.0, 290.0, 245.78947368421052)","(61.0, 150.0, 146.42857142857144)","(8.5, 15.0, 14.45945945945946)"
06-01-2023 13:02:46.501424,"(2.4, 3.1, 3.085294117647059)","(9.0, 12.0, 11.653846153846153)","(2.7, 3.1, 3.0824324324324324)","(7.0, 8.6, 8.333333333333332)","(12.0, 16.0, 15.545454545454545)","(71.0, 290.0, 245.78947368421052)","(61.0, 150.0, 146.15384615384616)","(8.5, 15.0, 14.485714285714286)"
06-01-2023 13:02:47.718284,"(2.4, 3.15, 3.071818181818182)","(9.0, 12.0, 11.653846153846153)","(2.7, 3.1, 3.0824324324324324)","(7.0, 8.6, 8.333333333333332)","(12.0, 16.0, 15.5)","(71.0, 290.0, 240.58823529411765)","(61.0, 150.0, 130.0)","(8.5, 15.0, 14.472222222222221)"
06-01-2023 13:02:48.905080,"(2.4, 3.15, 3.0692982456140347)","(9.0, 12.0, 11.666666666666666)","(2.7, 3.1, 3.0767857142857142)","(7.0, 8.6, 8.333333333333332)","(12.0, 16.0, 15.5)","(71.0, 290.0, 224.54545454545453)","(61.0, 150.0, 130.0)","(8.5, 15.0, 14.472222222222221)"
06-01-2023 13:02:50.050097,"(2.4, 3.15, 3.0703703703703704)","(9.0, 12.0, 11.653846153846153)","(2.7, 3.1, 3.0767857142857142)","(7.0, 8.6, 8.333333333333332)","(12.0, 16.0, 15.5)","(71.0, 290.0, 224.54545454545453)","(61.0, 150.0, 112.0)","(8.5, 15.0, 14.472222222222221)"
06-01-2023 13:02:51.174197,"(2.4, 3.15, 3.092307692307692)","(9.0, 12.0, 11.714285714285714)","(2.7, 3.0, 2.9824444444444445)","(7.0, 8.6, 8.389473684210525)","(12.0, 16.5, 15.627659574468085)","(71.0, 290.0, 240.58823529411765)","(61.0, 150.0, 111.73913043478261)","(8.5, 15.0, 14.791666666666666)"
06-01-2023 13:02:52.333304,"(2.4, 3.15, 3.121153846153846)","(9.0, 12.0, 11.833333333333334)","(2.7, 3.0, 2.981627906976744)","(7.0, 8.6, 8.411764705882353)","(12.0, 16.5, 15.645833333333334)","(71.0, 290.0, 240.58823529411765)","(61.0, 150.0, 112.66666666666667)","(8.5, 15.0, 12.067226890756302)"
06-01-2023 13:02:53.751455,"(2.4, 3.2, 3.1923076923076925)","(9.0, 12.0, 11.714285714285714)","(2.7, 3.0, 2.988)","(7.0, 8.6, 8.375)","(12.0, 16.5, 16.022727272727273)","(71.0, 290.0, 240.58823529411765)","(61.0, 150.0, 120.0)","(8.5, 13.0, 12.533613445378151)"
06-01-2023 13:02:55.133861,"(2.4, 3.2, 3.184615384615385)","(9.0, 12.0, 11.947368421052632)","(2.7, 3.0, 2.9915)","(7.0, 8.6, 8.375)","(12.0, 16.5, 16.011627906976745)","(71.0, 290.0, 240.58823529411765)","(61.0, 170.0, 157.72727272727275)","(10.0, 13.0, 12.513274336283185)"
06-01-2023 13:02:56.517227,"(2.45, 3.2, 3.1923076923076925)","(9.0, 12.0, 11.833333333333334)","(2.7, 3.0, 3.0272727272727273)","(7.0, 8.6, 8.345454545454546)","(12.0, 16.5, 16.011627906976745)","(91.0, 290.0, 193.75)","(61.0, 160.0, 157.14285714285714)","(10.0, 13.0, 12.095238095238095)"
06-01-2023 13:02:57.717211,"(2.45, 3.2, 3.1923076923076925)","(9.0, 12.0, 11.833333333333334)","(2.7, 3.05, 3.0272727272727273)","(7.0, 8.6, 8.345454545454546)","(12.0, 16.5, 16.011627906976745)","(91.0, 290.0, 193.75)","(61.0, 160.0, 157.14285714285714)","(10.0, 13.0, 12.136363636363637)"
06-01-2023 13:02:58.968648,"(2.45, 3.2, 3.1875)","(9.0, 12.0, 11.772727272727273)","(2.7, 3.05, 3.0458333333333334)","(7.0, 8.6, 8.456410256410257)","(12.0, 16.5, 16.0125)","(91.0, 290.0, 210.0)","(61.0, 160.0, 157.14285714285714)","(10.0, 13.0, 12.0)"
06-01-2023 13:03:00.303625,"(2.45, 3.25, 3.2062500000000003)","(9.0, 12.5, 11.75925925925926)","(2.7, 3.05, 3.039285714285714)","(7.0, 8.6, 8.44390243902439)","(12.0, 16.5, 15.011627906976743)","(91.0, 290.0, 215.0)","(61.0, 160.0, 157.14285714285714)","(10.0, 12.5, 12.05)"
06-01-2023 13:03:01.566423,"(2.45, 3.25, 3.1755319148936167)","(9.0, 12.5, 11.804347826086957)","(2.7, 3.05, 3.042307692307692)","(7.0, 8.6, 8.435294117647059)","(12.0, 15.5, 15.011627906976743)","(91.0, 290.0, 215.0)","(61.0, 160.0, 157.14285714285714)","(10.0, 12.5, 12.055555555555555)"
06-01-2023 13:03:02.766912,"(2.45, 3.25, 3.177906976744186)","(9.0, 12.5, 11.804347826086957)","(2.7, 3.05, 3.0457142857142854)","(7.0, 8.6, 8.44)","(12.0, 15.5, 14.853846153846154)","(91.0, 290.0, 215.0)","(61.0, 160.0, 157.14285714285714)","(10.0, 12.5, 12.385714285714286)"
06-01-2023 13:03:03.915002,"(2.45, 3.25, 3.2039999999999997)","(9.0, 12.5, 12.065217391304348)","(2.7, 3.05, 2.9972413793103447)","(7.0, 8.6, 8.49090909090909)","(12.0, 15.5, 15.101851851851851)","(91.0, 290.0, 215.0)","(61.0, 160.0, 157.14285714285714)","(10.0, 12.5, 12.275)"
06-01-2023 13:03:05.102180,"(2.45, 3.25, 3.2)","(9.0, 12.5, 12.065217391304348)","(2.7, 3.0, 2.9963076923076923)","(7.0, 8.6, 8.495238095238095)","(12.0, 15.5, 15.071428571428571)","(91.0, 290.0, 215.0)","(61.0, 160.0, 157.14285714285714)","(10.0, 12.5, 12.275)"
06-01-2023 13:03:06.338520,"(2.45, 3.25, 3.213157894736842)","(9.0, 12.5, 12.134146341463415)","(2.7, 3.0, 2.993333333333333)","(7.0, 8.6, 8.495238095238095)","(12.0, 15.5, 15.071428571428571)","(91.0, 290.0, 215.0)","(61.0, 160.0, 157.14285714285714)","(10.0, 12.5, 12.256756756756756)"
06-01-2023 13:03:07.540089,"(2.45, 3.25, 3.2)","(9.0, 12.5, 12.081818181818182)","(2.7, 3.0, 2.993333333333333)","(7.0, 8.6, 8.524137931034483)","(12.0, 15.5, 15.1)","(91.0, 290.0, 215.0)","(61.0, 160.0, 145.0)","(10.0, 12.5, 12.256756756756756)"
06-01-2023 13:03:08.744036,"(2.45, 3.25, 3.192105263157895)","(9.0, 12.5, 12.083333333333334)","(2.7, 3.0, 2.9912)","(7.0, 8.6, 8.515384615384615)","(12.0, 15.5, 16.432989690721648)","(91.0, 290.0, 215.0)","(61.0, 160.0, 145.0)","(10.0, 12.5, 12.256756756756756)"
06-01-2023 13:03:10.064469,"(2.45, 3.25, 3.192105263157895)","(9.0, 12.5, 12.083333333333334)","(2.7, 3.0, 2.903168316831683)","(7.0, 8.6, 8.53170731707317)","(12.0, 16.5, 17.1)","(91.0, 290.0, 215.0)","(61.0, 160.0, 145.0)","(10.0, 12.5, 12.115384615384615)"
06-01-2023 13:03:11.294325,"(2.45, 3.25, 3.22319587628866)","(9.0, 12.5, 12.25)","(2.7, 2.92, 2.875)","(7.0, 8.6, 8.514782608695652)","(12.0, 17.5, 17.1)","(91.0, 290.0, 215.0)","(71.0, 160.0, 145.0)","(10.0, 12.5, 12.369565217391305)"
06-01-2023 13:03:12.509441,"(2.45, 3.25, 3.2325581395348837)","(9.0, 12.5, 12.25)","(2.7, 2.88, 2.875)","(7.0, 8.8, 8.62)","(12.0, 17.5, 16.775862068965516)","(91.0, 290.0, 215.0)","(71.0, 160.0, 145.0)","(10.0, 12.5, 12.425)"
06-01-2023 13:03:14.036493,"(2.45, 3.25, 3.2272727272727275)","(9.0, 12.5, 12.304347826086957)","(2.7, 2.9, 2.89125)","(7.0, 8.8, 8.604819277108433)","(12.0, 17.0, 16.69047619047619)","(91.0, 290.0, 215.0)","(71.0, 160.0, 145.0)","(10.0, 12.5, 12.482758620689655)"
06-01-2023 13:03:15.353673,"(2.45, 3.25, 3.2272727272727275)","(9.0, 12.5, 12.43939393939394)","(2.7, 2.9, 2.8899999999999997)","(7.0, 8.8, 8.527731092436975)","(12.0, 17.0, 16.69047619047619)","(91.0, 290.0, 215.0)","(71.0, 160.0, 145.0)","(10.0, 13.0, 12.459016393442623)"
06-01-2023 13:03:16.633681,"(2.45, 3.25, 3.2272727272727275)","(9.0, 12.5, 12.268518518518519)","(2.7, 2.9, 2.8789473684210525)","(7.0, 8.8, 8.52991452991453)","(12.0, 17.0, 16.68421052631579)","(91.0, 290.0, 215.0)","(71.0, 160.0, 145.0)","(10.0, 13.0, 12.418181818181818)"
06-01-2023 13:03:18.049498,"(2.5, 3.3, 3.2426229508196722)","(9.0, 13.0, 12.46031746031746)","(2.6, 2.9, 2.876)","(7.0, 8.8, 8.52991452991453)","(12.0, 17.0, 16.68421052631579)","(91.0, 290.0, 215.0)","(71.0, 160.0, 145.0)","(10.0, 13.0, 12.450980392156863)"
06-01-2023 13:03:19.408177,"(2.5, 3.3, 3.24)","(9.0, 13.0, 12.660714285714286)","(2.6, 2.9, 2.8684210526315788)","(7.0, 8.8, 8.52991452991453)","(12.0, 17.0, 16.651515151515152)","(91.0, 290.0, 215.0)","(71.0, 160.0, 145.0)","(10.0, 13.0, 12.383333333333333)"
06-01-2023 13:03:20.847106,"(2.5, 3.3, 3.2238805970149254)","(9.0, 13.0, 12.660714285714286)","(2.6, 2.9, 2.875)","(7.0, 8.8, 8.52991452991453)","(12.0, 17.0, 16.651515151515152)","(91.0, 290.0, 215.0)","(71.0, 160.0, 145.0)","(10.0, 13.0, 12.383333333333333)"
06-01-2023 13:03:22.330580,"(2.5, 3.3, 3.235526315789474)","(9.0, 13.0, 12.607142857142858)","(2.6, 2.9, 2.8789473684210525)","(7.0, 8.8, 8.527586206896553)","(12.0, 17.0, 16.70967741935484)","(91.0, 290.0, 264.61538461538464)","(71.0, 160.0, 145.0)","(10.0, 13.0, 12.396825396825397)"
06-01-2023 13:03:23.647552,"(2.5, 3.3, 3.235526315789474)","(9.0, 13.0, 12.607142857142858)","(2.6, 2.9, 2.875)","(7.0, 8.8, 8.527586206896553)","(12.0, 17.0, 16.64)","(91.0, 290.0, 264.61538461538464)","(71.0, 160.0, 145.0)","(10.0, 13.0, 12.441176470588236)"
06-01-2023 13:03:24.890253,"(2.5, 3.3, 3.2283783783783786)","(9.0, 13.0, 12.571428571428571)","(2.6, 2.88, 2.875)","(7.0, 8.8, 8.527586206896553)","(12.0, 17.0, 16.64)","(91.0, 290.0, 264.61538461538464)","(71.0, 160.0, 145.0)","(10.0, 13.0, 12.46875)"
06-01-2023 13:03:26.263131,"(2.5, 3.25, 3.2055555555555557)","(9.0, 13.0, 12.855555555555556)","(2.6, 2.88, 2.8714285714285714)","(7.0, 8.8, 8.52991452991453)","(12.0, 17.0, 16.86842105263158)","(91.0, 290.0, 264.61538461538464)","(71.0, 160.0, 154.0)","(10.0, 13.0, 12.517241379310345)"
06-01-2023 13:03:27.426573,"(2.5, 3.25, 3.2074468085106385)","(9.0, 13.0, 12.82)","(2.6, 2.9, 2.8948571428571426)","(7.0, 8.8, 8.510091743119267)","(12.0, 17.0, 16.86842105263158)","(91.0, 290.0, 264.61538461538464)","(71.0, 160.0, 154.0)","(10.0, 13.0, 12.517241379310345)"
06-01-2023 13:03:28.662466,"(2.5, 3.25, 3.2107843137254903)","(9.0, 13.0, 12.82)","(2.6, 2.9, 2.88)","(7.0, 8.8, 8.425263157894737)","(12.0, 17.0, 16.53846153846154)","(91.0, 280.0, 253.33333333333334)","(71.0, 160.0, 154.0)","(10.0, 13.0, 12.517241379310345)"
06-01-2023 13:03:30.020887,"(2.5, 3.25, 3.2107843137254903)","(9.0, 13.0, 12.855555555555556)","(2.6, 2.9, 2.8967567567567567)","(7.0, 8.8, 8.425263157894737)","(12.0, 17.0, 16.541666666666668)","(91.0, 280.0, 235.0)","(71.0, 160.0, 156.25)","(10.0, 13.0, 12.515151515151516)"
06-01-2023 13:03:31.325544,"(2.5, 3.25, 3.2008474576271184)","(9.0, 13.0, 12.784313725490197)","(2.6, 2.9, 2.876470588235294)","(7.0, 8.8, 8.544827586206896)","(12.0, 17.0, 16.85576923076923)","(91.0, 280.0, 247.27272727272728)","(71.0, 160.0, 156.25)","(10.0, 13.0, 12.575757575757576)"
06-01-2023 13:03:32.610798,"(2.5, 3.35, 3.28)","(9.0, 13.0, 12.78125)","(2.6, 2.9, 2.8644776119402984)","(7.0, 8.6, 8.3875)","(12.0, 17.0, 16.8989898989899)","(91.0, 280.0, 247.27272727272728)","(71.0, 160.0, 152.5)","(10.0, 13.0, 12.517241379310345)"
06-01-2023 13:03:33.879320,"(2.5, 3.3, 3.284090909090909)","(9.0, 13.0, 12.853658536585366)","(2.6, 2.88, 2.8555555555555556)","(7.0, 8.6, 8.461224489795917)","(12.0, 17.0, 16.354166666666668)","(91.0, 280.0, 247.27272727272728)","(71.0, 160.0, 154.0)","(10.0, 13.0, 12.688888888888888)"
06-01-2023 13:03:35.156646,"(2.5, 3.3, 3.284090909090909)","(9.0, 13.0, 12.808510638297872)","(2.6, 2.86, 2.8555555555555556)","(7.0, 8.6, 8.45531914893617)","(12.0, 16.5, 15.973684210526315)","(91.0, 280.0, 247.27272727272728)","(71.0, 160.0, 154.0)","(10.0, 13.0, 12.688888888888888)"
06-01-2023 13:03:36.426626,"(2.5, 3.35, 3.2762135922330096)","(9.0, 13.0, 12.808510638297872)","(2.6, 2.86, 2.856190476190476)","(7.0, 8.6, 8.44)","(12.0, 16.0, 15.863636363636363)","(91.0, 280.0, 247.27272727272728)","(71.0, 160.0, 156.66666666666666)","(10.0, 13.0, 12.688888888888888)"
06-01-2023 13:03:37.700911,"(2.5, 3.35, 3.2762135922330096)","(9.0, 13.0, 12.808510638297872)","(2.6, 2.86, 2.856190476190476)","(7.0, 8.6, 8.446153846153846)","(12.0, 16.0, 15.823529411764707)","(91.0, 280.0, 247.27272727272728)","(71.0, 160.0, 156.66666666666666)","(10.0, 13.0, 12.708333333333334)"
06-01-2023 13:03:39.022996,"(2.5, 3.3, 3.277551020408163)","(9.0, 13.0, 12.853658536585366)","(2.6, 2.86, 2.8494444444444444)","(7.0, 8.6, 8.44)","(12.0, 16.0, 15.928571428571429)","(91.0, 280.0, 247.27272727272728)","(71.0, 160.0, 154.0)","(10.0, 13.0, 12.9)"
06-01-2023 13:03:40.311184,"(2.5, 3.3, 3.2710526315789474)","(9.0, 13.0, 12.808510638297872)","(2.6, 2.88, 2.8481159420289854)","(7.0, 8.6, 8.47906976744186)","(12.0, 16.0, 15.75)","(91.0, 280.0, 247.27272727272728)","(71.0, 160.0, 154.0)","(10.0, 13.0, 12.9)"
06-01-2023 13:03:41.542842,"(2.5, 3.3, 3.2710526315789474)","(9.0, 13.0, 12.808510638297872)","(2.6, 2.88, 2.8481159420289854)","(7.0, 8.6, 8.476190476190476)","(12.0, 16.0, 15.666666666666666)","(91.0, 280.0, 247.27272727272728)","(71.0, 160.0, 156.66666666666666)","(10.0, 13.0, 12.926470588235293)"
06-01-2023 13:03:42.695288,"(2.5, 3.3, 3.2659574468085104)","(9.0, 13.0, 12.808510638297872)","(2.6, 2.88, 2.91)","(7.0, 8.6, 8.366666666666667)","(12.0, 16.0, 15.761904761904763)","(91.0, 280.0, 247.27272727272728)","(71.0, 160.0, 143.33333333333334)","(10.0, 13.5, 12.935483870967742)"
06-01-2023 13:03:43.798335,"(2.5, 3.3, 3.2551724137931033)","(9.0, 13.0, 12.928571428571429)","(2.6, 2.94, 2.91)","(7.0, 8.4, 8.366666666666667)","(12.0, 16.0, 15.761904761904763)","(91.0, 280.0, 247.27272727272728)","(71.0, 170.0, 148.66666666666666)","(10.0, 13.5, 12.880281690140846)"
06-01-2023 13:03:45.010884,"(2.5, 3.25, 3.2402439024390244)","(9.0, 13.0, 12.838235294117647)","(2.6, 2.94, 2.933333333333333)","(7.0, 8.4, 8.357142857142858)","(12.0, 16.0, 15.136363636363637)","(91.0, 280.0, 247.27272727272728)","(71.0, 170.0, 152.22222222222223)","(10.0, 13.5, 12.96551724137931)"
06-01-2023 13:03:46.389134,"(2.5, 3.25, 3.2402439024390244)","(9.0, 13.0, 12.855263157894736)","(2.6, 2.96, 2.938181818181818)","(7.0, 8.4, 8.315384615384616)","(12.0, 16.0, 15.136363636363637)","(91.0, 280.0, 247.27272727272728)","(71.0, 170.0, 148.66666666666666)","(10.0, 13.0, 12.828125)"
06-01-2023 13:03:47.983482,"(2.5, 3.25, 3.225)","(9.0, 13.0, 12.875)","(2.6, 2.96, 2.957894736842105)","(7.0, 8.4, 8.315384615384616)","(12.0, 16.0, 15.277777777777779)","(91.0, 280.0, 250.0)","(71.0, 170.0, 142.30769230769232)","(10.0, 13.5, 12.875)"
06-01-2023 13:03:49.399748,"(2.5, 3.25, 3.2175000000000002)","(9.0, 13.0, 12.541666666666666)","(2.6, 2.96, 2.974285714285714)","(7.0, 8.4, 8.315384615384616)","(12.0, 15.5, 15.1875)","(91.0, 270.0, 263.3333333333333)","(71.0, 170.0, 145.45454545454547)","(10.0, 13.0, 12.897058823529411)"
06-01-2023 13:03:50.759416,"(2.5, 3.25, 3.1911111111111112)","(9.0, 13.0, 12.732558139534884)","(2.6, 2.98, 2.9792)","(7.0, 8.4, 8.216666666666667)","(12.0, 15.5, 15.166666666666666)","(91.0, 270.0, 263.3333333333333)","(71.0, 170.0, 134.44444444444446)","(10.0, 13.0, 12.902777777777779)"
06-01-2023 13:03:52.199642,"(2.5, 3.2, 3.1911111111111112)","(9.0, 13.0, 12.732558139534884)","(2.6, 3.0, 2.9964285714285714)","(7.0, 8.4, 8.166666666666666)","(12.0, 15.5, 15.166666666666666)","(91.0, 270.0, 254.44444444444446)","(71.0, 170.0, 145.3846153846154)","(10.0, 13.0, 12.902777777777779)"
06-01-2023 13:03:53.683020,"(2.5, 3.2, 3.221323529411765)","(9.0, 13.0, 12.537037037037036)","(2.6, 3.05, 3.0275)","(7.0, 8.4, 8.244444444444444)","(12.0, 15.5, 14.7)","(91.0, 260.0, 254.44444444444446)","(71.0, 170.0, 145.3846153846154)","(10.0, 13.0, 12.891891891891891)"
06-01-2023 13:03:55.214710,"(2.5, 3.25, 3.201948051948052)","(9.0, 13.0, 12.448717948717949)","(2.6, 3.05, 3.0149999999999997)","(7.0, 8.4, 8.206896551724139)","(12.0, 15.5, 14.210526315789474)","(91.0, 260.0, 255.45454545454547)","(71.0, 170.0, 148.66666666666666)","(10.0, 13.0, 12.75)"
06-01-2023 13:03:56.690576,"(2.5, 3.25, 3.1988636363636362)","(9.0, 12.5, 12.483333333333333)","(2.6, 3.05, 3.038)","(7.0, 8.4, 8.206896551724139)","(12.0, 14.5, 14.210526315789474)","(91.0, 260.0, 255.45454545454547)","(71.0, 170.0, 148.66666666666666)","(10.0, 13.0, 12.806818181818182)"
06-01-2023 13:03:58.361289,"(2.5, 3.25, 3.197435897435897)","(9.0, 12.5, 12.446153846153846)","(2.6, 3.05, 3.0387096774193547)","(7.0, 8.4, 8.2)","(12.0, 14.5, 14.210526315789474)","(91.0, 280.0, 257.14285714285717)","(71.0, 170.0, 147.14285714285714)","(10.0, 13.0, 12.728813559322035)"
06-01-2023 13:03:59.812230,"(2.5, 3.25, 3.1733333333333333)","(9.0, 12.5, 12.359649122807017)","(2.6, 3.05, 3.121739130434783)","(7.0, 8.4, 8.085714285714285)","(12.0, 14.5, 13.921052631578947)","(91.0, 280.0, 271.42857142857144)","(71.0, 170.0, 147.14285714285714)","(10.0, 13.0, 12.659420289855072)"
06-01-2023 13:04:01.022375,"(2.5, 3.2, 3.1733333333333333)","(9.0, 12.5, 12.359649122807017)","(2.6, 3.2, 3.121739130434783)","(7.0, 8.2, 8.085714285714285)","(12.0, 14.5, 13.855555555555556)","(91.0, 280.0, 271.42857142857144)","(71.0, 170.0, 147.14285714285714)","(10.0, 13.0, 12.719696969696969)"
06-01-2023 13:04:02.279163,"(2.5, 3.15, 3.0649122807017544)","(9.0, 12.5, 12.460526315789474)","(2.6, 3.2, 3.1695652173913045)","(7.0, 8.2, 8.033333333333333)","(12.0, 14.5, 13.840909090909092)","(91.0, 280.0, 275.0)","(71.0, 170.0, 147.14285714285714)","(10.0, 13.0, 12.777777777777779)"
06-01-2023 13:04:03.629149,"(2.5, 3.05, 3.0445454545454544)","(9.0, 12.5, 12.406976744186046)","(2.6, 3.25, 3.184313725490196)","(7.0, 8.6, 8.13103448275862)","(12.0, 14.5, 13.869565217391305)","(91.0, 280.0, 275.7142857142857)","(71.0, 170.0, 147.14285714285714)","(10.0, 13.0, 12.837209302325581)"
06-01-2023 13:04:04.934855,"(2.5, 3.1, 3.06)","(9.0, 12.5, 12.406976744186046)","(2.6, 3.2, 3.169135802469136)","(7.0, 8.2, 8.13103448275862)","(12.0, 14.5, 13.923076923076923)","(91.0, 280.0, 275.7142857142857)","(71.0, 170.0, 147.14285714285714)","(10.0, 13.0, 12.73015873015873)"
06-01-2023 13:04:06.291581,"(2.5, 3.1, 3.0581395348837206)","(9.0, 12.5, 12.41304347826087)","(2.6, 3.2, 3.1574074074074074)","(7.0, 8.2, 8.153846153846153)","(12.0, 14.5, 13.9)","(91.0, 280.0, 275.7142857142857)","(71.0, 170.0, 147.14285714285714)","(10.0, 13.0, 12.716417910447761)"
06-01-2023 13:04:07.499006,"(2.5, 3.1, 3.06)","(9.0, 12.5, 12.41304347826087)","(2.7, 3.2, 3.1574074074074074)","(7.0, 8.4, 8.153846153846153)","(12.0, 14.5, 13.9)","(101.0, 280.0, 275.7142857142857)","(71.0, 170.0, 147.14285714285714)","(10.0, 13.0, 12.716417910447761)"
06-01-2023 13:04:08.650026,"(2.5, 3.1, 3.077272727272727)","(9.0, 12.5, 12.406976744186046)","(2.7, 3.2, 3.1545454545454543)","(7.0, 8.6, 8.424242424242424)","(12.0, 14.5, 13.869565217391305)","(101.0, 280.0, 275.7142857142857)","(71.0, 170.0, 146.0)","(10.0, 13.0, 12.716417910447761)"
06-01-2023 13:04:09.865693,"(2.5, 3.1, 3.0684782608695653)","(9.0, 12.5, 12.472222222222221)","(2.7, 3.2, 3.168085106382979)","(7.0, 8.4, 8.215384615384615)","(12.0, 14.5, 13.925531914893616)","(101.0, 280.0, 278.0)","(71.0, 170.0, 143.33333333333334)","(10.0, 13.0, 12.871794871794872)"
06-01-2023 13:04:11.167151,"(2.5, 3.1, 3.0684782608695653)","(9.0, 12.5, 12.28)","(2.7, 3.2, 3.1673913043478263)","(7.0, 8.4, 8.215384615384615)","(12.0, 14.5, 13.948979591836734)","(101.0, 280.0, 278.0)","(71.0, 170.0, 143.33333333333334)","(10.0, 13.0, 13.16)"
06-01-2023 13:04:12.399578,"(2.5, 3.1, 3.0684782608695653)","(9.0, 12.5, 12.28)","(2.7, 3.2, 3.1673913043478263)","(7.0, 8.4, 8.216666666666667)","(12.0, 14.5, 13.948979591836734)","(101.0, 280.0, 277.85714285714283)","(71.0, 170.0, 143.33333333333334)","(10.0, 13.5, 13.303571428571429)"
06-01-2023 13:04:13.639320,"(2.5, 3.1, 3.0528846153846154)","(9.0, 12.5, 12.275510204081632)","(2.7, 3.2, 3.1673913043478263)","(7.0, 8.4, 8.225)","(12.0, 14.5, 14.036585365853659)","(101.0, 280.0, 277.85714285714283)","(71.0, 170.0, 143.33333333333334)","(10.0, 13.5, 13.5625)"
06-01-2023 13:04:14.901201,"(2.5, 3.05, 3.046734693877551)","(9.0, 12.5, 12.947916666666666)","(2.7, 3.2, 3.1625)","(7.0, 8.4, 8.607692307692307)","(12.0, 14.5, 14.036585365853659)","(101.0, 280.0, 276.6666666666667)","(71.0, 170.0, 146.66666666666666)","(10.0, 14.0, 13.461538461538462)"
06-01-2023 13:04:16.406041,"(2.5, 3.05, 3.0403940886699505)","(9.0, 13.0, 12.273809523809524)","(2.7, 3.2, 3.1666666666666665)","(7.0, 8.8, 8.60909090909091)","(12.0, 14.5, 13.9375)","(101.0, 280.0, 276.6666666666667)","(71.0, 160.0, 148.75)","(10.0, 14.0, 13.452380952380953)"
06-01-2023 13:04:17.968870,"(2.5, 3.05, 3.0401960784313724)","(9.0, 12.5, 12.243589743589743)","(2.7, 3.2, 3.2423076923076923)","(7.0, 8.8, 8.61038961038961)","(12.0, 14.0, 13.9375)","(101.0, 280.0, 276.6666666666667)","(71.0, 160.0, 151.0)","(10.0, 13.5, 13.365384615384615)"
06-01-2023 13:04:19.491063,"(2.5, 3.05, 3.04)","(9.0, 12.5, 12.25)","(2.7, 3.25, 3.241489361702128)","(7.0, 8.8, 8.657819905213271)","(12.0, 14.0, 13.8875)","(101.0, 280.0, 276.6666666666667)","(71.0, 160.0, 147.14285714285714)","(10.0, 13.5, 13.23076923076923)"
