,Liberty Royal,Maximum Sophie,Inga Letty,Reel It In,Myola Knight,Inter Clem,Silver Power,Indigo Indy
09-01-2023 15:47:09.418001,"(3.7, 6.0, 4.2375)","(2.6, 4.2, 2.927142857142857)","(11.0, 23.0, 21.53333333333333)","(10.0, 22.0, 17.571428571428573)","(41.0, 340.0, 152.9230769230769)","(2.8, 3.95, 3.224285714285714)","(14.0, 42.0, 27.555555555555557)","(26.0, 290.0, 130.0)"
09-01-2023 15:47:10.681820,"(3.7, 6.0, 4.2375)","(2.6, 4.2, 2.927142857142857)","(11.0, 23.0, 21.53333333333333)","(10.0, 22.0, 17.571428571428573)","(41.0, 340.0, 152.9230769230769)","(2.8, 3.95, 3.224285714285714)","(14.0, 42.0, 27.555555555555557)","(26.0, 290.0, 130.0)"
09-01-2023 15:47:11.938681,"(3.7, 6.0, 4.2375)","(2.6, 4.2, 2.927142857142857)","(11.0, 23.0, 21.53333333333333)","(10.0, 22.0, 17.571428571428573)","(41.0, 340.0, 152.9230769230769)","(2.8, 3.95, 3.224285714285714)","(14.0, 42.0, 27.555555555555557)","(26.0, 290.0, 130.0)"
09-01-2023 15:47:13.158893,"(3.7, 6.0, 4.2375)","(2.6, 4.2, 2.927142857142857)","(11.0, 23.0, 21.53333333333333)","(10.0, 22.0, 17.571428571428573)","(41.0, 340.0, 152.9230769230769)","(2.8, 3.95, 3.224285714285714)","(14.0, 42.0, 27.555555555555557)","(26.0, 290.0, 130.0)"
09-01-2023 15:47:14.371775,"(3.7, 6.0, 4.2375)","(2.6, 4.2, 2.927142857142857)","(11.0, 23.0, 21.53333333333333)","(10.0, 22.0, 17.571428571428573)","(41.0, 340.0, 152.9230769230769)","(2.8, 3.95, 3.224285714285714)","(14.0, 42.0, 27.555555555555557)","(26.0, 290.0, 130.0)"
09-01-2023 15:47:15.605238,"(3.7, 6.0, 4.2375)","(2.6, 4.2, 2.927142857142857)","(11.0, 23.0, 21.53333333333333)","(10.0, 22.0, 17.571428571428573)","(41.0, 340.0, 152.9230769230769)","(2.8, 3.95, 3.224285714285714)","(14.0, 42.0, 27.555555555555557)","(26.0, 290.0, 130.0)"
09-01-2023 15:47:16.929954,"(3.7, 6.0, 4.118181818181818)","(2.6, 4.2, 2.927142857142857)","(11.0, 23.0, 21.53333333333333)","(10.0, 22.0, 17.571428571428573)","(41.0, 340.0, 152.9230769230769)","(2.8, 3.95, 3.224285714285714)","(14.0, 42.0, 27.555555555555557)","(26.0, 290.0, 130.0)"
09-01-2023 15:47:18.192507,"(3.7, 6.0, 4.118181818181818)","(2.6, 4.2, 2.927142857142857)","(11.0, 23.0, 21.53333333333333)","(10.0, 22.0, 17.571428571428573)","(41.0, 340.0, 152.9230769230769)","(2.8, 3.95, 3.224285714285714)","(14.0, 42.0, 27.555555555555557)","(26.0, 290.0, 130.0)"
09-01-2023 15:47:19.546094,"(3.7, 6.0, 4.118181818181818)","(2.6, 4.2, 2.927142857142857)","(11.0, 23.0, 21.53333333333333)","(10.0, 22.0, 17.571428571428573)","(41.0, 340.0, 152.9230769230769)","(2.8, 3.95, 3.224285714285714)","(14.0, 42.0, 27.555555555555557)","(26.0, 290.0, 130.0)"
09-01-2023 15:47:20.804837,"(3.7, 6.0, 4.159090909090909)","(2.6, 4.2, 2.927142857142857)","(11.0, 23.0, 21.53333333333333)","(10.0, 22.0, 17.571428571428573)","(41.0, 340.0, 152.9230769230769)","(2.8, 3.95, 3.224285714285714)","(14.0, 42.0, 27.555555555555557)","(26.0, 290.0, 130.0)"
09-01-2023 15:47:22.119064,"(3.7, 6.0, 4.159090909090909)","(2.6, 4.2, 2.927142857142857)","(11.0, 23.0, 21.53333333333333)","(10.0, 22.0, 17.571428571428573)","(41.0, 340.0, 152.9230769230769)","(2.8, 3.95, 3.224285714285714)","(14.0, 42.0, 27.555555555555557)","(26.0, 290.0, 130.0)"
09-01-2023 15:47:23.562515,"(3.7, 6.0, 4.159090909090909)","(2.6, 4.2, 2.927142857142857)","(11.0, 23.0, 21.53333333333333)","(10.0, 22.0, 17.571428571428573)","(41.0, 340.0, 152.9230769230769)","(2.8, 3.95, 3.224285714285714)","(14.0, 42.0, 27.555555555555557)","(26.0, 290.0, 130.0)"
09-01-2023 15:47:25.133339,"(3.7, 6.0, 4.159090909090909)","(2.6, 4.2, 2.927142857142857)","(11.0, 23.0, 21.53333333333333)","(10.0, 22.0, 17.571428571428573)","(41.0, 340.0, 152.9230769230769)","(2.8, 3.95, 3.224285714285714)","(14.0, 42.0, 27.555555555555557)","(26.0, 290.0, 130.0)"
09-01-2023 15:47:26.537116,"(3.7, 6.0, 4.159090909090909)","(2.6, 4.2, 2.927142857142857)","(11.0, 23.0, 21.53333333333333)","(10.0, 22.0, 17.571428571428573)","(41.0, 340.0, 152.9230769230769)","(2.8, 3.95, 3.224285714285714)","(14.0, 42.0, 27.555555555555557)","(26.0, 290.0, 130.0)"
09-01-2023 15:47:27.878553,"(3.7, 6.0, 4.159090909090909)","(2.6, 4.2, 2.927142857142857)","(11.0, 23.0, 21.53333333333333)","(10.0, 22.0, 17.571428571428573)","(41.0, 340.0, 152.9230769230769)","(2.8, 3.95, 3.224285714285714)","(14.0, 42.0, 27.555555555555557)","(26.0, 290.0, 130.0)"
09-01-2023 15:47:29.161142,"(3.7, 6.0, 4.159090909090909)","(2.6, 4.2, 2.927142857142857)","(11.0, 23.0, 21.53333333333333)","(10.0, 22.0, 17.571428571428573)","(41.0, 340.0, 152.9230769230769)","(2.8, 3.95, 3.224285714285714)","(14.0, 42.0, 27.555555555555557)","(26.0, 290.0, 130.0)"
09-01-2023 15:47:30.417166,"(3.7, 6.0, 4.159090909090909)","(2.6, 4.2, 2.927142857142857)","(11.0, 23.0, 21.53333333333333)","(10.0, 22.0, 17.571428571428573)","(41.0, 340.0, 152.9230769230769)","(2.8, 3.95, 3.224285714285714)","(14.0, 42.0, 27.555555555555557)","(26.0, 290.0, 130.0)"
09-01-2023 15:47:31.776889,"(3.7, 6.0, 4.159090909090909)","(2.6, 4.2, 2.927142857142857)","(11.0, 23.0, 21.53333333333333)","(10.0, 22.0, 17.571428571428573)","(41.0, 340.0, 152.9230769230769)","(2.8, 3.95, 3.224285714285714)","(14.0, 42.0, 27.555555555555557)","(26.0, 290.0, 130.0)"
09-01-2023 15:47:33.035721,"(3.7, 6.0, 4.159090909090909)","(2.6, 4.2, 2.927142857142857)","(11.0, 23.0, 21.68)","(10.0, 22.0, 17.571428571428573)","(41.0, 340.0, 152.9230769230769)","(2.8, 3.95, 3.224285714285714)","(14.0, 42.0, 27.555555555555557)","(26.0, 290.0, 130.0)"
09-01-2023 15:47:34.258022,"(3.7, 6.0, 4.159090909090909)","(2.6, 4.2, 2.927142857142857)","(11.0, 23.0, 21.68)","(10.0, 22.0, 17.571428571428573)","(41.0, 340.0, 144.57142857142858)","(2.8, 3.95, 3.224285714285714)","(14.0, 42.0, 27.555555555555557)","(26.0, 290.0, 122.85714285714286)"
09-01-2023 15:47:35.488401,"(3.7, 6.0, 4.159090909090909)","(2.6, 4.2, 2.927142857142857)","(11.0, 23.0, 21.68)","(10.0, 22.0, 17.571428571428573)","(41.0, 340.0, 144.57142857142858)","(2.8, 3.95, 3.224285714285714)","(14.0, 42.0, 27.555555555555557)","(26.0, 290.0, 122.85714285714286)"
09-01-2023 15:47:36.750171,"(3.7, 6.0, 4.159090909090909)","(2.6, 4.2, 2.927142857142857)","(11.0, 23.0, 21.68)","(10.0, 22.0, 17.571428571428573)","(41.0, 340.0, 144.57142857142858)","(2.8, 3.95, 3.224285714285714)","(14.0, 42.0, 27.555555555555557)","(26.0, 290.0, 122.85714285714286)"
09-01-2023 15:47:37.939582,"(3.7, 6.0, 4.159090909090909)","(2.6, 4.2, 2.927142857142857)","(11.0, 23.0, 21.68)","(10.0, 22.0, 17.571428571428573)","(41.0, 340.0, 144.57142857142858)","(2.8, 3.95, 3.224285714285714)","(14.0, 42.0, 27.555555555555557)","(26.0, 290.0, 122.85714285714286)"
09-01-2023 15:47:39.048777,"(3.7, 6.0, 4.159090909090909)","(2.6, 4.2, 2.927142857142857)","(11.0, 23.0, 21.68)","(10.0, 22.0, 17.571428571428573)","(41.0, 340.0, 144.57142857142858)","(2.8, 3.95, 3.224285714285714)","(14.0, 42.0, 27.555555555555557)","(26.0, 290.0, 122.85714285714286)"
09-01-2023 15:47:40.195389,"(3.7, 6.0, 4.159090909090909)","(2.6, 4.2, 2.927142857142857)","(11.0, 23.0, 21.68)","(10.0, 22.0, 17.571428571428573)","(41.0, 340.0, 144.57142857142858)","(2.8, 3.95, 3.224285714285714)","(14.0, 42.0, 27.555555555555557)","(26.0, 290.0, 122.85714285714286)"
09-01-2023 15:47:41.603325,"(3.7, 6.0, 4.159090909090909)","(2.6, 4.2, 2.927142857142857)","(11.0, 23.0, 21.68)","(10.0, 22.0, 17.571428571428573)","(41.0, 340.0, 144.57142857142858)","(2.8, 3.95, 3.224285714285714)","(14.0, 42.0, 26.666666666666664)","(26.0, 290.0, 122.85714285714286)"
09-01-2023 15:47:42.975770,"(3.7, 6.0, 4.159090909090909)","(2.6, 4.2, 2.927142857142857)","(11.0, 23.0, 21.68)","(10.0, 22.0, 17.571428571428573)","(41.0, 340.0, 144.57142857142858)","(2.8, 3.95, 3.224285714285714)","(14.0, 40.0, 26.666666666666664)","(26.0, 290.0, 122.85714285714286)"
09-01-2023 15:47:44.222728,"(3.7, 6.0, 4.159090909090909)","(2.6, 4.2, 2.927142857142857)","(11.0, 23.0, 20.6)","(10.0, 22.0, 17.571428571428573)","(41.0, 340.0, 144.57142857142858)","(2.8, 3.95, 3.224285714285714)","(14.0, 40.0, 26.666666666666664)","(26.0, 290.0, 122.85714285714286)"
09-01-2023 15:47:45.521014,"(3.7, 6.0, 4.159090909090909)","(2.6, 4.2, 2.927142857142857)","(11.0, 23.0, 20.6)","(10.0, 22.0, 17.571428571428573)","(41.0, 340.0, 144.57142857142858)","(2.8, 3.95, 3.224285714285714)","(14.0, 40.0, 26.666666666666664)","(26.0, 290.0, 122.85714285714286)"
09-01-2023 15:47:46.678936,"(3.7, 6.0, 4.159090909090909)","(2.6, 4.2, 2.927142857142857)","(11.0, 23.0, 20.6)","(10.0, 22.0, 17.571428571428573)","(41.0, 340.0, 144.57142857142858)","(2.8, 3.95, 3.224285714285714)","(14.0, 40.0, 26.666666666666664)","(26.0, 290.0, 122.85714285714286)"
09-01-2023 15:47:47.853539,"(3.7, 6.0, 4.159090909090909)","(2.6, 4.2, 2.927142857142857)","(11.0, 23.0, 20.6)","(10.0, 22.0, 17.571428571428573)","(41.0, 340.0, 144.57142857142858)","(2.8, 3.95, 3.224285714285714)","(14.0, 40.0, 26.666666666666664)","(26.0, 290.0, 122.85714285714286)"
09-01-2023 15:47:49.254554,"(3.7, 6.0, 4.159090909090909)","(2.6, 4.2, 2.927142857142857)","(11.0, 23.0, 20.6)","(10.0, 22.0, 17.571428571428573)","(41.0, 340.0, 144.57142857142858)","(2.8, 3.95, 3.224285714285714)","(14.0, 40.0, 26.666666666666664)","(26.0, 290.0, 122.85714285714286)"
09-01-2023 15:47:50.557436,"(3.7, 6.0, 4.159090909090909)","(2.6, 4.2, 2.927142857142857)","(11.0, 23.0, 20.6)","(10.0, 22.0, 17.571428571428573)","(41.0, 340.0, 144.57142857142858)","(2.8, 3.95, 3.224285714285714)","(14.0, 40.0, 26.666666666666664)","(26.0, 290.0, 122.85714285714286)"
09-01-2023 15:47:51.919972,"(3.7, 6.0, 4.159090909090909)","(2.6, 4.2, 2.927142857142857)","(11.0, 23.0, 20.6)","(10.0, 22.0, 17.571428571428573)","(41.0, 340.0, 144.57142857142858)","(2.8, 3.95, 3.224285714285714)","(14.0, 40.0, 26.666666666666664)","(26.0, 290.0, 130.0)"
09-01-2023 15:47:53.186245,"(3.7, 6.0, 4.159090909090909)","(2.6, 4.2, 2.927142857142857)","(11.0, 23.0, 20.6)","(10.0, 22.0, 15.8)","(41.0, 340.0, 188.0)","(2.8, 3.95, 3.224285714285714)","(14.0, 40.0, 26.666666666666664)","(26.0, 290.0, 104.28571428571429)"
09-01-2023 15:47:54.295079,"(3.7, 6.0, 4.159090909090909)","(2.6, 4.2, 2.927142857142857)","(11.0, 23.0, 20.6)","(10.0, 22.0, 15.8)","(41.0, 340.0, 188.0)","(2.8, 3.95, 3.224285714285714)","(14.0, 40.0, 26.666666666666664)","(26.0, 290.0, 104.28571428571429)"
09-01-2023 15:47:55.489085,"(3.7, 6.0, 4.159090909090909)","(2.6, 4.2, 2.927142857142857)","(11.0, 23.0, 20.6)","(10.0, 22.0, 15.8)","(41.0, 340.0, 188.0)","(2.8, 3.95, 3.224285714285714)","(14.0, 40.0, 26.666666666666664)","(26.0, 290.0, 104.28571428571429)"
09-01-2023 15:47:56.597720,"(3.7, 6.0, 4.159090909090909)","(2.6, 4.2, 2.927142857142857)","(11.0, 23.0, 20.6)","(10.0, 22.0, 15.8)","(41.0, 340.0, 188.0)","(2.8, 3.95, 3.224285714285714)","(14.0, 40.0, 26.666666666666664)","(26.0, 290.0, 104.28571428571429)"
09-01-2023 15:47:57.792601,"(3.7, 6.0, 4.159090909090909)","(2.6, 4.2, 2.927142857142857)","(11.0, 23.0, 20.6)","(10.0, 22.0, 15.8)","(41.0, 340.0, 188.0)","(2.8, 3.95, 3.224285714285714)","(14.0, 40.0, 26.666666666666664)","(26.0, 290.0, 104.28571428571429)"
09-01-2023 15:47:59.162954,"(3.7, 6.0, 4.159090909090909)","(2.6, 4.2, 2.927142857142857)","(11.0, 23.0, 20.6)","(10.0, 22.0, 15.8)","(41.0, 340.0, 188.0)","(2.8, 3.95, 3.224285714285714)","(14.0, 40.0, 26.666666666666664)","(26.0, 290.0, 104.28571428571429)"
09-01-2023 15:48:00.402188,"(3.7, 6.0, 4.159090909090909)","(2.6, 4.2, 2.927142857142857)","(11.0, 23.0, 20.6)","(10.0, 22.0, 15.8)","(41.0, 340.0, 188.0)","(2.8, 3.95, 3.224285714285714)","(14.0, 40.0, 26.666666666666664)","(26.0, 290.0, 104.28571428571429)"
09-01-2023 15:48:01.697104,"(3.7, 6.0, 4.159090909090909)","(2.6, 4.2, 2.927142857142857)","(11.0, 23.0, 20.6)","(10.0, 22.0, 15.8)","(41.0, 340.0, 118.57142857142857)","(2.8, 3.95, 3.224285714285714)","(14.0, 40.0, 26.666666666666664)","(26.0, 290.0, 104.28571428571429)"
09-01-2023 15:48:02.988511,"(3.7, 6.0, 4.159090909090909)","(2.6, 4.2, 2.927142857142857)","(11.0, 23.0, 20.6)","(10.0, 22.0, 15.8)","(41.0, 340.0, 118.57142857142857)","(2.8, 3.95, 3.224285714285714)","(14.0, 40.0, 26.666666666666664)","(26.0, 290.0, 104.28571428571429)"
09-01-2023 15:48:04.198543,"(3.7, 6.0, 4.114285714285714)","(2.6, 4.2, 2.7920000000000003)","(11.0, 23.0, 20.6)","(10.0, 22.0, 15.222222222222221)","(41.0, 340.0, 118.57142857142857)","(2.8, 3.95, 3.040909090909091)","(14.0, 40.0, 26.666666666666664)","(26.0, 290.0, 104.28571428571429)"
09-01-2023 15:48:05.376633,"(3.7, 6.0, 4.114285714285714)","(2.6, 4.2, 2.7920000000000003)","(11.0, 23.0, 20.6)","(10.0, 22.0, 15.222222222222221)","(41.0, 340.0, 118.57142857142857)","(2.8, 3.95, 3.040909090909091)","(14.0, 40.0, 26.666666666666664)","(26.0, 290.0, 104.28571428571429)"
09-01-2023 15:48:06.516746,"(3.7, 6.0, 4.071428571428571)","(2.6, 4.2, 2.650434782608696)","(11.0, 23.0, 20.6)","(10.0, 22.0, 15.222222222222221)","(41.0, 340.0, 118.57142857142857)","(2.8, 3.95, 2.821111111111111)","(14.0, 40.0, 26.666666666666664)","(26.0, 290.0, 104.28571428571429)"
09-01-2023 15:48:07.669706,"(3.7, 6.0, 4.2)","(2.6, 4.2, 2.8461538461538463)","(11.0, 23.0, 20.6)","(10.0, 22.0, 15.222222222222221)","(41.0, 340.0, 118.57142857142857)","(2.8, 3.95, 2.821111111111111)","(14.0, 40.0, 26.666666666666664)","(26.0, 290.0, 104.28571428571429)"
09-01-2023 15:48:08.818657,"(3.7, 6.0, 4.2)","(2.6, 4.2, 2.8096)","(11.0, 23.0, 20.6)","(10.0, 22.0, 15.222222222222221)","(41.0, 340.0, 118.57142857142857)","(2.8, 3.95, 2.821111111111111)","(14.0, 40.0, 26.666666666666664)","(26.0, 290.0, 104.28571428571429)"
09-01-2023 15:48:10.028862,"(3.7, 6.0, 4.2)","(2.6, 4.2, 2.8096)","(11.0, 23.0, 20.6)","(10.0, 22.0, 15.333333333333332)","(41.0, 340.0, 118.57142857142857)","(2.8, 3.95, 3.224285714285714)","(14.0, 40.0, 26.666666666666664)","(26.0, 290.0, 104.28571428571429)"
09-01-2023 15:48:11.211408,"(3.7, 6.0, 4.2)","(2.6, 4.2, 2.8096)","(11.0, 23.0, 20.6)","(10.0, 22.0, 15.333333333333332)","(41.0, 340.0, 118.57142857142857)","(2.8, 3.95, 3.0263636363636364)","(14.0, 40.0, 26.666666666666664)","(26.0, 290.0, 98.57142857142857)"
09-01-2023 15:48:12.318162,"(3.7, 6.0, 4.2)","(2.6, 4.2, 2.8096)","(11.0, 23.0, 20.6)","(10.0, 22.0, 15.333333333333332)","(41.0, 340.0, 118.57142857142857)","(2.8, 3.95, 3.040909090909091)","(14.0, 40.0, 26.666666666666664)","(26.0, 270.0, 98.57142857142857)"
09-01-2023 15:48:13.436198,"(3.7, 6.0, 4.2)","(2.6, 4.2, 2.8800000000000003)","(11.0, 23.0, 20.6)","(10.0, 22.0, 15.333333333333332)","(41.0, 340.0, 118.57142857142857)","(2.8, 3.95, 3.040909090909091)","(14.0, 40.0, 20.416666666666668)","(26.0, 270.0, 98.57142857142857)"
09-01-2023 15:48:14.543521,"(3.7, 6.0, 4.2)","(2.6, 4.2, 2.8800000000000003)","(11.0, 23.0, 20.6)","(10.0, 22.0, 12.416666666666666)","(41.0, 340.0, 118.57142857142857)","(2.8, 3.95, 3.040909090909091)","(14.0, 40.0, 20.416666666666668)","(26.0, 270.0, 98.57142857142857)"
09-01-2023 15:48:15.836236,"(3.7, 6.0, 4.2)","(2.6, 4.2, 2.8448)","(11.0, 23.0, 14.666666666666668)","(10.0, 22.0, 12.416666666666666)","(41.0, 340.0, 118.57142857142857)","(2.8, 3.95, 2.821111111111111)","(14.0, 40.0, 20.416666666666668)","(26.0, 270.0, 98.57142857142857)"
09-01-2023 15:48:16.986652,"(3.7, 6.0, 4.2)","(2.6, 4.2, 2.8448)","(11.0, 23.0, 14.666666666666668)","(10.0, 22.0, 12.416666666666666)","(41.0, 340.0, 118.57142857142857)","(2.8, 3.95, 3.224285714285714)","(14.0, 40.0, 20.416666666666668)","(26.0, 270.0, 98.57142857142857)"
09-01-2023 15:48:18.145097,"(3.7, 6.0, 4.2)","(2.6, 4.2, 2.8448)","(11.0, 23.0, 14.666666666666668)","(10.0, 22.0, 12.416666666666666)","(41.0, 340.0, 118.57142857142857)","(2.8, 3.95, 3.040909090909091)","(14.0, 40.0, 20.416666666666668)","(26.0, 270.0, 98.57142857142857)"
09-01-2023 15:48:19.303248,"(3.7, 6.0, 4.2)","(2.6, 4.2, 2.8448)","(11.0, 23.0, 14.666666666666668)","(10.0, 22.0, 12.416666666666666)","(41.0, 340.0, 118.57142857142857)","(2.8, 3.95, 3.040909090909091)","(14.0, 40.0, 20.416666666666668)","(26.0, 270.0, 98.57142857142857)"
09-01-2023 15:48:20.445259,"(3.7, 6.0, 4.2)","(2.6, 4.2, 2.961481481481482)","(11.0, 23.0, 14.666666666666668)","(10.0, 22.0, 12.416666666666666)","(41.0, 340.0, 118.57142857142857)","(2.8, 3.95, 2.821111111111111)","(14.0, 40.0, 20.416666666666668)","(26.0, 270.0, 215.0)"
09-01-2023 15:48:21.560231,"(3.7, 6.0, 4.2)","(2.6, 4.2, 2.930769230769231)","(11.0, 23.0, 14.666666666666668)","(10.0, 22.0, 12.416666666666666)","(41.0, 340.0, 118.57142857142857)","(2.8, 3.95, 2.821111111111111)","(14.0, 40.0, 20.416666666666668)","(26.0, 400.0, 104.28571428571429)"
09-01-2023 15:48:22.668202,"(3.7, 6.0, 4.2)","(2.6, 4.2, 2.8976)","(11.0, 23.0, 14.666666666666668)","(10.0, 22.0, 12.416666666666666)","(41.0, 340.0, 118.57142857142857)","(2.8, 3.95, 2.821111111111111)","(14.0, 40.0, 20.416666666666668)","(26.0, 290.0, 104.28571428571429)"
09-01-2023 15:48:23.875791,"(3.7, 6.0, 4.2)","(2.6, 4.2, 2.8976)","(11.0, 23.0, 14.666666666666668)","(10.0, 22.0, 12.416666666666666)","(41.0, 340.0, 118.57142857142857)","(2.8, 3.95, 3.224285714285714)","(14.0, 40.0, 20.416666666666668)","(26.0, 290.0, 104.28571428571429)"
09-01-2023 15:48:25.095917,"(3.7, 6.0, 4.2)","(2.6, 4.2, 2.961481481481482)","(11.0, 23.0, 14.666666666666668)","(10.0, 22.0, 12.416666666666666)","(41.0, 340.0, 118.57142857142857)","(2.8, 3.95, 3.040909090909091)","(14.0, 40.0, 20.416666666666668)","(26.0, 290.0, 104.28571428571429)"
09-01-2023 15:48:26.388940,"(3.7, 6.0, 4.2)","(2.6, 4.2, 2.961481481481482)","(11.0, 23.0, 14.666666666666668)","(10.0, 22.0, 12.416666666666666)","(41.0, 340.0, 118.57142857142857)","(2.8, 3.95, 2.821111111111111)","(14.0, 40.0, 20.416666666666668)","(26.0, 290.0, 104.28571428571429)"
09-01-2023 15:48:27.648784,"(3.7, 6.0, 4.2)","(2.6, 4.2, 2.961481481481482)","(11.0, 23.0, 14.666666666666668)","(10.0, 22.0, 12.416666666666666)","(41.0, 340.0, 118.57142857142857)","(2.8, 3.95, 2.821111111111111)","(14.0, 40.0, 20.416666666666668)","(26.0, 290.0, 104.28571428571429)"
09-01-2023 15:48:28.878964,"(3.7, 6.0, 4.2)","(2.6, 4.2, 2.961481481481482)","(11.0, 23.0, 14.666666666666668)","(10.0, 22.0, 12.416666666666666)","(41.0, 340.0, 118.57142857142857)","(2.8, 3.95, 3.040909090909091)","(14.0, 40.0, 20.416666666666668)","(26.0, 290.0, 104.28571428571429)"
09-01-2023 15:48:30.050042,"(3.7, 6.0, 4.2)","(2.6, 4.2, 2.961481481481482)","(11.0, 23.0, 14.666666666666668)","(10.0, 22.0, 12.416666666666666)","(41.0, 340.0, 118.57142857142857)","(2.8, 3.95, 3.040909090909091)","(14.0, 40.0, 20.416666666666668)","(26.0, 290.0, 104.28571428571429)"
09-01-2023 15:48:31.171923,"(3.7, 6.0, 4.2)","(2.6, 4.2, 2.961481481481482)","(11.0, 23.0, 14.666666666666668)","(10.0, 22.0, 12.416666666666666)","(41.0, 340.0, 118.57142857142857)","(2.8, 3.95, 3.040909090909091)","(14.0, 40.0, 25.77777777777778)","(26.0, 290.0, 104.28571428571429)"
09-01-2023 15:48:32.297428,"(3.7, 6.0, 4.2)","(2.6, 4.2, 2.961481481481482)","(11.0, 23.0, 14.666666666666668)","(10.0, 22.0, 12.416666666666666)","(41.0, 340.0, 118.57142857142857)","(2.8, 3.95, 3.040909090909091)","(14.0, 38.0, 25.77777777777778)","(26.0, 290.0, 104.28571428571429)"
09-01-2023 15:48:33.440128,"(3.7, 6.0, 4.2)","(2.6, 4.2, 2.8624)","(11.0, 23.0, 14.666666666666668)","(10.0, 22.0, 12.416666666666666)","(41.0, 340.0, 118.57142857142857)","(2.8, 3.95, 2.821111111111111)","(14.0, 38.0, 25.77777777777778)","(26.0, 290.0, 104.28571428571429)"
09-01-2023 15:48:34.691387,"(3.7, 6.0, 4.2)","(2.6, 4.2, 2.650434782608696)","(11.0, 23.0, 14.666666666666668)","(10.0, 22.0, 12.416666666666666)","(41.0, 340.0, 118.57142857142857)","(2.8, 3.95, 2.821111111111111)","(14.0, 38.0, 25.77777777777778)","(26.0, 290.0, 104.28571428571429)"
09-01-2023 15:48:35.906133,"(3.7, 6.0, 4.2)","(2.6, 4.2, 2.7920000000000003)","(11.0, 23.0, 14.666666666666668)","(10.0, 22.0, 12.416666666666666)","(41.0, 340.0, 118.57142857142857)","(2.8, 3.95, 2.821111111111111)","(14.0, 38.0, 25.77777777777778)","(26.0, 290.0, 104.28571428571429)"
09-01-2023 15:48:37.074725,"(3.7, 6.0, 4.2)","(2.6, 4.2, 2.7920000000000003)","(11.0, 23.0, 14.666666666666668)","(10.0, 22.0, 12.416666666666666)","(41.0, 340.0, 118.57142857142857)","(2.8, 3.95, 2.821111111111111)","(14.0, 38.0, 25.77777777777778)","(26.0, 290.0, 104.28571428571429)"
09-01-2023 15:48:38.247522,"(3.7, 6.0, 4.2)","(2.6, 4.2, 2.7920000000000003)","(11.0, 23.0, 14.666666666666668)","(10.0, 22.0, 12.416666666666666)","(41.0, 340.0, 118.57142857142857)","(2.8, 3.95, 2.821111111111111)","(14.0, 38.0, 25.77777777777778)","(26.0, 290.0, 104.28571428571429)"
09-01-2023 15:48:39.641942,"(3.7, 6.0, 4.2)","(2.6, 4.2, 2.927142857142857)","(11.0, 23.0, 14.666666666666668)","(10.0, 22.0, 12.416666666666666)","(41.0, 340.0, 118.57142857142857)","(2.8, 3.95, 2.821111111111111)","(14.0, 38.0, 25.77777777777778)","(26.0, 290.0, 104.28571428571429)"
09-01-2023 15:48:41.023843,"(3.7, 6.0, 4.2)","(2.6, 4.2, 2.740625)","(11.0, 23.0, 14.666666666666668)","(10.0, 22.0, 12.416666666666666)","(41.0, 340.0, 118.57142857142857)","(2.8, 3.95, 2.821111111111111)","(14.0, 38.0, 25.77777777777778)","(26.0, 290.0, 76.66666666666666)"
09-01-2023 15:48:42.301616,"(3.7, 6.0, 4.2)","(2.6, 4.1, 2.740625)","(11.0, 23.0, 14.666666666666668)","(10.0, 22.0, 12.416666666666666)","(41.0, 340.0, 118.57142857142857)","(2.8, 3.95, 2.821111111111111)","(14.0, 38.0, 25.77777777777778)","(26.0, 290.0, 76.66666666666666)"
09-01-2023 15:48:43.632407,"(3.7, 6.0, 4.2)","(2.6, 4.1, 2.740625)","(11.0, 23.0, 14.666666666666668)","(10.0, 22.0, 12.416666666666666)","(41.0, 340.0, 118.57142857142857)","(2.8, 3.95, 2.821111111111111)","(14.0, 38.0, 24.25)","(26.0, 290.0, 76.66666666666666)"
09-01-2023 15:48:44.974019,"(3.7, 6.0, 4.2)","(2.6, 4.1, 2.7993939393939393)","(11.0, 23.0, 14.666666666666668)","(10.0, 22.0, 12.416666666666666)","(41.0, 340.0, 118.57142857142857)","(2.8, 3.95, 2.821111111111111)","(14.0, 38.0, 25.77777777777778)","(26.0, 290.0, 76.66666666666666)"
09-01-2023 15:48:46.316493,"(3.7, 6.0, 4.2)","(2.6, 4.1, 2.776875)","(11.0, 23.0, 14.666666666666668)","(10.0, 22.0, 12.416666666666666)","(41.0, 340.0, 118.57142857142857)","(2.8, 3.95, 2.821111111111111)","(14.0, 38.0, 25.77777777777778)","(26.0, 290.0, 76.66666666666666)"
09-01-2023 15:48:47.599143,"(3.7, 6.0, 4.2)","(2.6, 4.1, 2.740625)","(11.0, 23.0, 14.666666666666668)","(10.0, 22.0, 12.416666666666666)","(41.0, 340.0, 118.57142857142857)","(2.8, 3.95, 2.821111111111111)","(14.0, 38.0, 25.77777777777778)","(26.0, 290.0, 76.66666666666666)"
09-01-2023 15:48:48.815224,"(3.7, 6.0, 4.2)","(2.6, 4.1, 3.05)","(11.0, 23.0, 14.666666666666668)","(10.0, 22.0, 12.416666666666666)","(41.0, 340.0, 118.57142857142857)","(2.8, 3.95, 2.821111111111111)","(14.0, 38.0, 25.77777777777778)","(26.0, 290.0, 76.66666666666666)"
