,Ultimate Ad,Maxwell Robyn Nz,Incognito,Clementsorrell,Sunshine Karamea,Bently Bullet,Will I Am,Ice Blaster,The Maldives
10-01-2023 13:35:47.104785,"(7.0, 9.6, 9.657142857142858)","(1.75, 99999, 99990)","(4.6, 6.0, 5.926315789473684)","(18.0, 26.0, 23.77777777777778)","(41.0, 85.0, 70.41666666666666)","(31.0, 38.0, 37.57142857142857)","(18.0, 29.0, 28.22222222222222)","(9.0, 13.5, 12.46875)","(21.0, 75.0, 64.42857142857143)"
10-01-2023 13:35:48.636785,"(7.0, 9.8, 9.495652173913044)","(1.75, 99999, 99990)","(4.6, 6.0, 5.926315789473684)","(18.0, 26.0, 23.77777777777778)","(41.0, 85.0, 70.41666666666666)","(31.0, 38.0, 37.57142857142857)","(18.0, 29.0, 26.0)","(9.0, 13.0, 12.714285714285714)","(21.0, 75.0, 64.42857142857143)"
10-01-2023 13:35:50.320806,"(7.0, 9.8, 9.56)","(1.75, 99999, 99990)","(4.6, 6.0, 5.859999999999999)","(18.0, 26.0, 23.555555555555557)","(41.0, 85.0, 71.0)","(31.0, 38.0, 37.57142857142857)","(18.0, 28.0, 24.666666666666668)","(9.0, 13.0, 12.714285714285714)","(21.0, 65.0, 60.5)"
10-01-2023 13:35:51.779918,"(7.0, 9.8, 9.56)","(1.75, 99999, 99990)","(4.6, 6.0, 5.859999999999999)","(18.0, 25.0, 21.59090909090909)","(41.0, 80.0, 65.0)","(31.0, 38.0, 37.57142857142857)","(18.0, 28.0, 24.666666666666668)","(9.0, 13.0, 12.714285714285714)","(21.0, 65.0, 62.5)"
10-01-2023 13:35:53.280937,"(7.0, 9.8, 9.56)","(1.75, 99999, 99990)","(4.6, 6.0, 5.9688888888888885)","(18.0, 25.0, 21.875)","(41.0, 80.0, 65.0)","(31.0, 38.0, 37.57142857142857)","(18.0, 28.0, 25.428571428571427)","(9.0, 13.0, 12.714285714285714)","(21.0, 70.0, 64.54545454545455)"
10-01-2023 13:35:54.781647,"(7.0, 9.8, 9.426666666666668)","(1.75, 99999, 99990)","(4.6, 6.0, 5.748148148148148)","(18.0, 25.0, 21.875)","(41.0, 80.0, 65.0)","(31.0, 38.0, 37.57142857142857)","(18.0, 28.0, 26.0)","(9.0, 13.0, 12.366666666666667)","(21.0, 70.0, 64.54545454545455)"
10-01-2023 13:35:56.310394,"(7.0, 9.8, 9.326086956521738)","(1.75, 99999, 99990)","(4.6, 5.8, 5.748148148148148)","(18.0, 25.0, 21.875)","(41.0, 80.0, 65.0)","(31.0, 38.0, 36.38297872340426)","(18.0, 27.0, 24.857142857142858)","(9.0, 12.5, 12.3)","(21.0, 70.0, 64.54545454545455)"
10-01-2023 13:35:57.813404,"(7.5, 10.5, 9.326086956521738)","(1.7, 99999, 99990)","(4.4, 5.8, 5.748148148148148)","(17.0, 25.0, 21.875)","(41.0, 80.0, 65.0)","(31.0, 38.0, 39.53846153846154)","(18.0, 27.0, 24.0)","(8.5, 12.5, 12.3)","(26.0, 70.0, 64.54545454545455)"
10-01-2023 13:35:59.267446,"(7.5, 10.5, 9.5)","(1.7, 99999, 99990)","(4.4, 5.8, 5.510526315789473)","(17.0, 25.0, 20.666666666666668)","(41.0, 80.0, 71.0)","(31.0, 40.0, 39.53846153846154)","(18.0, 27.0, 24.0)","(8.5, 12.5, 12.3)","(26.0, 70.0, 64.54545454545455)"
10-01-2023 13:36:00.640597,"(7.5, 10.0, 9.5)","(1.75, 99999, 99990)","(4.6, 5.6, 5.5125)","(17.0, 24.0, 20.944444444444443)","(41.0, 80.0, 71.0)","(31.0, 40.0, 39.53846153846154)","(18.0, 27.0, 24.857142857142858)","(9.0, 12.5, 12.3)","(26.0, 70.0, 63.77777777777778)"
10-01-2023 13:36:02.011278,"(7.5, 9.8, 9.633333333333335)","(1.75, 99999, 99990)","(4.6, 5.8, 5.505263157894737)","(17.0, 24.0, 21.5)","(41.0, 80.0, 49.6)","(31.0, 40.0, 39.53846153846154)","(18.0, 27.0, 25.2)","(9.0, 12.5, 15.6)","(26.0, 70.0, 50.5)"
10-01-2023 13:36:03.362473,"(7.5, 9.6, 9.4)","(1.75, 99999, 99990)","(4.6, 5.8, 5.48)","(17.0, 24.0, 21.5)","(41.0, 80.0, 54.81818181818182)","(31.0, 40.0, 39.53846153846154)","(18.0, 26.0, 23.6)","(9.0, 16.5, 15.0625)","(26.0, 70.0, 50.5)"
10-01-2023 13:36:04.697398,"(7.5, 9.6, 9.066666666666666)","(1.75, 99999, 99990)","(4.6, 5.8, 5.45)","(17.0, 24.0, 24.125)","(41.0, 75.0, 60.5)","(31.0, 40.0, 39.53846153846154)","(18.0, 26.0, 23.6)","(9.0, 15.5, 13.467741935483872)","(26.0, 70.0, 50.5)"
10-01-2023 13:36:06.064696,"(7.5, 9.6, 9.066666666666666)","(1.75, 99999, 99990)","(4.6, 5.8, 5.428571428571429)","(17.0, 26.0, 24.269230769230766)","(41.0, 65.0, 48.125)","(31.0, 40.0, 39.45454545454545)","(18.0, 26.0, 23.6)","(9.0, 15.5, 12.90909090909091)","(26.0, 70.0, 62.0)"
10-01-2023 13:36:07.450887,"(7.5, 9.6, 9.054545454545455)","(1.75, 99999, 99990)","(4.6, 5.6, 5.44)","(17.0, 26.0, 20.75)","(41.0, 65.0, 44.166666666666664)","(31.0, 40.0, 39.519999999999996)","(18.0, 26.0, 23.428571428571427)","(9.0, 15.0, 13.017241379310345)","(26.0, 80.0, 62.0)"
10-01-2023 13:36:08.767629,"(7.5, 9.6, 8.742857142857142)","(1.75, 99999, 99990)","(4.6, 5.6, 5.5)","(17.0, 26.0, 19.833333333333332)","(41.0, 65.0, 43.57142857142857)","(31.0, 40.0, 39.519999999999996)","(18.0, 26.0, 23.666666666666668)","(9.0, 15.0, 13.214285714285714)","(26.0, 80.0, 62.0)"
10-01-2023 13:36:10.081229,"(7.5, 9.4, 9.16923076923077)","(1.75, 99999, 99990)","(4.6, 5.6, 5.5)","(17.0, 24.0, 19.555555555555557)","(41.0, 65.0, 43.57142857142857)","(31.0, 40.0, 39.519999999999996)","(18.0, 25.0, 23.666666666666668)","(9.0, 14.5, 13.214285714285714)","(26.0, 80.0, 62.0)"
10-01-2023 13:36:11.476545,"(7.5, 9.4, 9.185714285714287)","(1.75, 99999, 99990)","(4.6, 5.6, 5.5)","(17.0, 24.0, 19.555555555555557)","(41.0, 65.0, 43.57142857142857)","(31.0, 40.0, 39.519999999999996)","(18.0, 25.0, 23.666666666666668)","(9.0, 14.5, 13.214285714285714)","(26.0, 80.0, 74.85714285714286)"
10-01-2023 13:36:12.876419,"(7.5, 9.4, 8.91764705882353)","(1.75, 99999, 99990)","(4.6, 5.6, 5.5)","(17.0, 24.0, 21.6)","(41.0, 65.0, 43.57142857142857)","(31.0, 40.0, 39.519999999999996)","(18.0, 25.0, 23.285714285714285)","(9.0, 14.5, 13.42)","(26.0, 80.0, 76.6)"
10-01-2023 13:36:14.216409,"(7.5, 9.2, 8.75)","(1.75, 99999, 99990)","(4.6, 5.6, 5.45)","(17.0, 23.0, 21.0)","(41.0, 65.0, 43.57142857142857)","(31.0, 40.0, 39.519999999999996)","(18.0, 25.0, 23.285714285714285)","(9.0, 14.5, 13.42)","(26.0, 80.0, 74.0)"
10-01-2023 13:36:15.603863,"(7.5, 9.2, 8.75)","(1.75, 99999, 99990)","(4.6, 6.0, 5.4625)","(17.0, 23.0, 21.0)","(41.0, 65.0, 43.57142857142857)","(31.0, 40.0, 39.519999999999996)","(18.0, 25.0, 23.4)","(9.0, 14.5, 13.7)","(26.0, 80.0, 76.0)"
10-01-2023 13:36:16.998803,"(7.5, 9.2, 8.75)","(1.75, 99999, 99990)","(4.6, 5.9, 5.4625)","(17.0, 23.0, 21.0)","(41.0, 65.0, 43.57142857142857)","(31.0, 40.0, 39.519999999999996)","(18.0, 25.0, 23.4)","(9.0, 14.5, 13.7)","(26.0, 80.0, 69.0)"
10-01-2023 13:36:18.365891,"(7.5, 9.2, 8.75)","(1.75, 99999, 99990)","(4.6, 5.9, 5.74)","(17.0, 23.0, 21.0)","(41.0, 65.0, 51.36363636363637)","(31.0, 40.0, 39.519999999999996)","(18.0, 25.0, 23.4)","(9.0, 14.5, 13.75)","(26.0, 75.0, 69.0)"
10-01-2023 13:36:19.718995,"(7.5, 9.8, 9.488888888888889)","(1.75, 99999, 99990)","(4.6, 5.9, 5.66)","(17.0, 23.0, 21.0)","(41.0, 65.0, 51.36363636363637)","(31.0, 40.0, 39.519999999999996)","(18.0, 25.0, 23.4)","(9.0, 14.5, 13.75)","(26.0, 75.0, 69.0)"
10-01-2023 13:36:21.144485,"(7.5, 9.8, 9.1)","(1.75, 99999, 99990)","(4.6, 5.9, 5.997338403041825)","(17.0, 23.0, 21.5)","(41.0, 65.0, 55.625)","(31.0, 40.0, 39.519999999999996)","(18.0, 25.0, 29.75)","(9.0, 14.5, 13.777777777777779)","(26.0, 75.0, 69.0)"
10-01-2023 13:36:22.480356,"(7.5, 9.6, 9.1)","(1.75, 99999, 99990)","(4.6, 6.0, 5.987719298245614)","(17.0, 24.0, 21.42857142857143)","(41.0, 65.0, 55.625)","(31.0, 40.0, 39.519999999999996)","(18.0, 32.0, 26.90909090909091)","(9.0, 14.0, 13.777777777777779)","(26.0, 75.0, 69.0)"
10-01-2023 13:36:23.898504,"(7.5, 9.6, 9.1)","(1.75, 99999, 99990)","(4.6, 6.0, 5.987719298245614)","(17.0, 24.0, 20.727272727272727)","(41.0, 65.0, 55.625)","(31.0, 40.0, 39.519999999999996)","(18.0, 32.0, 26.90909090909091)","(9.0, 14.0, 13.75)","(26.0, 75.0, 69.0)"
10-01-2023 13:36:25.253244,"(7.5, 9.6, 9.133333333333333)","(1.75, 99999, 99990)","(4.6, 6.0, 5.9)","(17.0, 24.0, 21.0)","(41.0, 65.0, 55.625)","(31.0, 40.0, 39.519999999999996)","(18.0, 32.0, 28.0)","(9.0, 14.0, 13.75)","(26.0, 75.0, 58.81818181818182)"
10-01-2023 13:36:26.616693,"(7.5, 9.4, 9.17142857142857)","(1.75, 99999, 99990)","(4.6, 6.0, 5.9)","(17.0, 23.0, 21.0)","(41.0, 65.0, 55.625)","(31.0, 40.0, 39.519999999999996)","(18.0, 32.0, 28.0)","(9.0, 14.0, 13.75)","(26.0, 65.0, 58.81818181818182)"
10-01-2023 13:36:27.991335,"(7.5, 9.4, 9.0)","(1.75, 99999, 99990)","(4.6, 6.0, 5.9)","(17.0, 23.0, 21.0)","(41.0, 65.0, 55.625)","(31.0, 40.0, 35.87755102040816)","(18.0, 32.0, 28.666666666666664)","(9.0, 14.0, 14.166666666666666)","(26.0, 65.0, 58.81818181818182)"
10-01-2023 13:36:29.296715,"(7.5, 9.4, 9.0)","(1.75, 99999, 99990)","(4.6, 6.0, 5.9)","(17.0, 23.0, 21.833333333333332)","(41.0, 65.0, 55.25)","(31.0, 42.0, 35.87755102040816)","(18.0, 30.0, 26.666666666666668)","(9.0, 15.0, 14.052631578947368)","(26.0, 65.0, 58.81818181818182)"
10-01-2023 13:36:30.582728,"(7.5, 9.4, 9.0)","(1.75, 99999, 99990)","(4.6, 6.0, 6.1322580645161295)","(17.0, 23.0, 22.066666666666666)","(41.0, 95.0, 54.2)","(31.0, 42.0, 36.11764705882353)","(18.0, 30.0, 26.666666666666668)","(9.0, 15.0, 13.5)","(26.0, 65.0, 58.81818181818182)"
10-01-2023 13:36:31.837453,"(7.5, 9.4, 8.9)","(1.75, 99999, 99990)","(4.6, 6.2, 6.074074074074074)","(17.0, 23.0, 21.333333333333332)","(41.0, 95.0, 54.2)","(31.0, 42.0, 36.11764705882353)","(18.0, 30.0, 26.666666666666668)","(9.0, 15.0, 13.5)","(26.0, 65.0, 55.63636363636363)"
10-01-2023 13:36:33.151230,"(7.5, 9.4, 8.950000000000001)","(1.75, 99999, 99990)","(4.6, 6.4, 6.077419354838709)","(17.0, 22.0, 21.333333333333332)","(41.0, 95.0, 54.2)","(31.0, 42.0, 36.11764705882353)","(18.0, 30.0, 26.666666666666668)","(9.0, 15.0, 13.5)","(26.0, 60.0, 55.63636363636363)"
10-01-2023 13:36:34.487267,"(7.5, 9.4, 8.950000000000001)","(1.75, 99999, 99990)","(4.6, 6.4, 6.104347826086957)","(17.0, 22.0, 21.333333333333332)","(41.0, 95.0, 64.5)","(31.0, 42.0, 35.93939393939394)","(18.0, 30.0, 27.333333333333332)","(10.0, 15.0, 13.125)","(26.0, 60.0, 55.63636363636363)"
10-01-2023 13:36:35.797747,"(7.5, 9.2, 9.08)","(1.75, 99999, 99990)","(4.6, 6.2, 6.377777777777778)","(17.0, 22.0, 25.846153846153847)","(41.0, 85.0, 64.5)","(31.0, 42.0, 36.23076923076923)","(18.0, 29.0, 32.0)","(10.0, 13.5, 13.125)","(26.0, 60.0, 55.63636363636363)"
10-01-2023 13:36:37.126498,"(7.5, 9.8, 9.0)","(1.75, 99999, 99990)","(4.6, 6.4, 6.370588235294118)","(17.0, 27.0, 24.916666666666668)","(41.0, 85.0, 64.5)","(31.0, 42.0, 39.2)","(18.0, 34.0, 32.75)","(10.0, 13.5, 12.9)","(26.0, 60.0, 55.63636363636363)"
10-01-2023 13:36:38.384233,"(7.5, 9.8, 8.866666666666667)","(1.75, 99999, 99990)","(4.6, 6.4, 6.344444444444445)","(17.0, 27.0, 24.153846153846153)","(41.0, 85.0, 80.66666666666666)","(31.0, 40.0, 39.2)","(18.0, 34.0, 32.4)","(10.0, 13.5, 13.75)","(26.0, 60.0, 77.9090909090909)"
10-01-2023 13:36:39.804536,"(7.5, 9.4, 8.945454545454545)","(1.75, 99999, 99990)","(4.6, 6.4, 6.331034482758621)","(17.0, 26.0, 23.375)","(41.0, 85.0, 74.42857142857143)","(31.0, 40.0, 39.2)","(18.0, 34.0, 33.25)","(10.0, 14.0, 13.727272727272727)","(26.0, 95.0, 80.66666666666667)"
10-01-2023 13:36:41.111625,"(7.5, 9.4, 8.945454545454545)","(1.75, 99999, 99990)","(4.6, 6.4, 6.331034482758621)","(17.0, 26.0, 21.625)","(41.0, 85.0, 64.81818181818181)","(31.0, 40.0, 39.2)","(18.0, 34.0, 30.923076923076923)","(10.0, 14.0, 13.25)","(26.0, 90.0, 76.0)"
10-01-2023 13:36:42.450574,"(7.5, 9.4, 8.945454545454545)","(1.75, 99999, 99990)","(4.6, 6.4, 6.36923076923077)","(17.0, 26.0, 21.625)","(41.0, 85.0, 61.666666666666664)","(31.0, 40.0, 39.2)","(18.0, 32.0, 29.8125)","(10.0, 14.0, 13.25)","(26.0, 80.0, 76.0)"
10-01-2023 13:36:43.766530,"(7.5, 9.4, 8.945454545454545)","(1.75, 99999, 99990)","(4.6, 6.4, 6.376470588235295)","(17.0, 26.0, 21.625)","(41.0, 85.0, 67.5)","(31.0, 40.0, 39.2)","(18.0, 32.0, 30.157894736842106)","(10.0, 14.0, 13.676470588235293)","(26.0, 80.0, 76.0)"
10-01-2023 13:36:45.059410,"(7.5, 9.4, 9.261111111111111)","(1.75, 99999, 99990)","(4.6, 6.4, 6.376470588235295)","(17.0, 26.0, 22.25)","(41.0, 85.0, 75.0)","(31.0, 40.0, 39.2)","(18.0, 32.0, 29.666666666666668)","(10.0, 15.0, 13.615384615384615)","(26.0, 80.0, 69.0)"
10-01-2023 13:36:46.371222,"(7.0, 9.2, 9.14074074074074)","(1.75, 99999, 99990)","(4.6, 6.4, 6.385542168674699)","(17.0, 26.0, 22.25)","(41.0, 85.0, 76.42857142857143)","(31.0, 40.0, 39.2)","(18.0, 32.0, 29.666666666666668)","(10.0, 15.0, 13.941176470588236)","(26.0, 75.0, 69.0)"
10-01-2023 13:36:47.676465,"(7.0, 9.2, 9.09090909090909)","(1.75, 99999, 99990)","(4.6, 6.4, 6.376)","(17.0, 26.0, 24.666666666666668)","(41.0, 85.0, 76.42857142857143)","(31.0, 40.0, 39.2)","(18.0, 32.0, 28.4)","(10.0, 15.0, 13.833333333333334)","(26.0, 75.0, 69.0)"
10-01-2023 13:36:48.985901,"(7.0, 9.2, 9.08)","(1.75, 99999, 99990)","(4.6, 6.4, 6.338823529411765)","(17.0, 26.0, 24.77777777777778)","(41.0, 85.0, 77.5)","(31.0, 40.0, 39.2)","(18.0, 32.0, 30.363636363636363)","(10.0, 14.5, 13.722222222222221)","(26.0, 75.0, 69.0)"
10-01-2023 13:36:50.339852,"(7.0, 9.2, 8.96923076923077)","(1.75, 99999, 99990)","(4.6, 6.4, 6.328767123287672)","(17.0, 27.0, 24.77777777777778)","(41.0, 85.0, 77.5)","(31.0, 40.0, 39.2)","(18.0, 32.0, 30.363636363636363)","(10.0, 14.5, 13.722222222222221)","(26.0, 75.0, 69.0)"
10-01-2023 13:36:51.628124,"(7.0, 9.2, 9.073684210526315)","(1.75, 99999, 99990)","(4.6, 6.4, 6.374603174603175)","(17.0, 27.0, 24.77777777777778)","(41.0, 85.0, 70.625)","(31.0, 40.0, 39.2)","(18.0, 32.0, 30.363636363636363)","(10.0, 14.5, 13.625)","(26.0, 75.0, 72.88888888888889)"
10-01-2023 13:36:52.965014,"(7.0, 9.4, 9.200000000000001)","(1.75, 99999, 99990)","(4.6, 6.4, 6.32)","(17.0, 27.0, 24.77777777777778)","(41.0, 80.0, 65.41666666666667)","(31.0, 40.0, 58.40506329113924)","(18.0, 32.0, 28.4)","(10.0, 14.5, 13.625)","(31.0, 80.0, 70.4)"
10-01-2023 13:36:54.338725,"(7.0, 9.4, 9.036363636363637)","(1.75, 99999, 99990)","(4.6, 6.4, 6.377777777777778)","(17.0, 27.0, 22.2)","(41.0, 80.0, 60.375)","(31.0, 60.0, 47.2)","(18.0, 32.0, 28.727272727272727)","(10.0, 14.5, 14.8)","(31.0, 80.0, 52.0)"
10-01-2023 13:36:55.803496,"(7.0, 9.4, 9.036363636363637)","(1.75, 99999, 99990)","(4.6, 6.4, 6.316363636363636)","(17.0, 27.0, 24.333333333333332)","(41.0, 75.0, 57.75)","(31.0, 60.0, 48.8)","(18.0, 32.0, 28.727272727272727)","(10.0, 15.0, 14.8)","(31.0, 80.0, 57.0)"
10-01-2023 13:36:57.257609,"(7.0, 8.4, 7.841666666666667)","(1.75, 99999, 99990)","(4.8, 6.6, 6.380645161290323)","(17.0, 27.0, 23.0)","(41.0, 65.0, 39.833333333333336)","(31.0, 60.0, 51.625)","(18.0, 32.0, 25.6)","(10.0, 15.0, 14.4)","(31.0, 75.0, 51.857142857142854)"
10-01-2023 13:36:58.782777,"(7.0, 8.4, 7.841666666666667)","(1.75, 99999, 99990)","(4.8, 6.4, 6.4)","(17.0, 27.0, 23.75)","(41.0, 60.0, 39.69230769230769)","(31.0, 55.0, 50.5)","(18.0, 32.0, 25.6)","(10.0, 15.0, 15.4375)","(31.0, 75.0, 55.36363636363636)"
10-01-2023 13:37:00.267279,"(7.0, 8.4, 7.8975)","(1.75, 99999, 99990)","(4.8, 6.6, 6.417721518987341)","(17.0, 29.0, 25.4)","(41.0, 60.0, 39.69230769230769)","(31.0, 55.0, 43.97938144329897)","(18.0, 32.0, 26.0)","(10.0, 15.5, 15.4375)","(31.0, 75.0, 54.6)"
10-01-2023 13:37:01.814039,"(7.0, 8.4, 8.476923076923077)","(1.75, 99999, 99990)","(4.8, 6.6, 6.420512820512821)","(17.0, 29.0, 30.071428571428573)","(31.0, 60.0, 44.72727272727273)","(31.0, 46.0, 39.6)","(18.0, 30.0, 27.6)","(10.0, 15.5, 15.416666666666666)","(31.0, 70.0, 59.0)"
10-01-2023 13:37:03.080822,"(7.0, 8.6, 8.476923076923077)","(1.75, 99999, 99990)","(4.8, 6.6, 6.420512820512821)","(17.0, 32.0, 28.210526315789473)","(31.0, 60.0, 51.83333333333333)","(31.0, 42.0, 39.0)","(18.0, 30.0, 27.6)","(10.0, 15.5, 15.866666666666667)","(31.0, 70.0, 57.4)"
10-01-2023 13:37:04.400992,"(7.0, 8.6, 8.125925925925925)","(1.75, 99999, 99990)","(4.8, 6.6, 6.41578947368421)","(17.0, 32.0, 26.4)","(31.0, 55.0, 51.83333333333333)","(31.0, 42.0, 36.48)","(18.0, 30.0, 28.285714285714285)","(10.0, 16.0, 18.142857142857142)","(31.0, 65.0, 57.4)"
10-01-2023 13:37:05.722967,"(7.0, 8.4, 8.064)","(1.75, 99999, 99990)","(4.8, 6.6, 6.41578947368421)","(17.0, 32.0, 26.4)","(31.0, 55.0, 50.25)","(31.0, 42.0, 36.48)","(18.0, 30.0, 28.285714285714285)","(10.0, 18.5, 17.8)","(31.0, 65.0, 55.5)"
10-01-2023 13:37:07.098863,"(7.0, 8.4, 8.064)","(1.75, 99999, 99990)","(4.8, 6.6, 6.397101449275362)","(17.0, 32.0, 26.4)","(31.0, 55.0, 50.25)","(31.0, 42.0, 36.48)","(18.0, 30.0, 27.8)","(10.0, 18.5, 17.333333333333332)","(31.0, 65.0, 56.666666666666664)"
10-01-2023 13:37:08.457653,"(7.0, 8.4, 8.064)","(1.75, 99999, 99990)","(4.8, 6.6, 6.397101449275362)","(17.0, 32.0, 26.4)","(31.0, 55.0, 50.25)","(31.0, 42.0, 36.48)","(18.0, 29.0, 31.25)","(10.0, 18.5, 17.5)","(31.0, 65.0, 55.0)"
10-01-2023 13:37:09.863452,"(7.0, 8.4, 8.173333333333334)","(1.75, 99999, 99990)","(4.8, 6.4, 6.316000000000001)","(17.0, 32.0, 27.789473684210527)","(31.0, 55.0, 50.25)","(31.0, 42.0, 36.48)","(18.0, 34.0, 31.25)","(10.0, 18.5, 17.0)","(31.0, 65.0, 55.0)"
10-01-2023 13:37:11.124857,"(7.0, 8.6, 8.173333333333334)","(1.75, 99999, 99990)","(4.8, 6.4, 6.316000000000001)","(17.0, 32.0, 27.764705882352942)","(31.0, 55.0, 44.4)","(31.0, 42.0, 36.48)","(18.0, 34.0, 30.363636363636363)","(10.0, 18.5, 15.083333333333334)","(31.0, 65.0, 58.75)"
10-01-2023 13:37:12.407386,"(7.0, 8.6, 8.142857142857142)","(1.75, 99999, 99990)","(4.8, 6.4, 6.322222222222223)","(17.0, 32.0, 25.6)","(31.0, 50.0, 44.4)","(31.0, 42.0, 37.72093023255814)","(18.0, 32.0, 30.363636363636363)","(10.0, 15.5, 15.083333333333334)","(31.0, 65.0, 58.75)"
10-01-2023 13:37:13.642751,"(7.0, 8.6, 8.043478260869565)","(1.75, 99999, 99990)","(4.8, 6.4, 6.297560975609756)","(17.0, 32.0, 26.4)","(31.0, 50.0, 44.4)","(31.0, 42.0, 36.888888888888886)","(18.0, 32.0, 27.846153846153847)","(10.0, 15.5, 15.023809523809524)","(31.0, 65.0, 58.75)"
10-01-2023 13:37:14.879900,"(7.0, 8.6, 8.043478260869565)","(1.75, 99999, 99990)","(4.8, 6.4, 6.297560975609756)","(17.0, 32.0, 26.4)","(31.0, 50.0, 44.0)","(31.0, 42.0, 37.07142857142857)","(18.0, 30.0, 28.133333333333333)","(10.0, 15.5, 15.166666666666666)","(31.0, 65.0, 57.77777777777778)"
10-01-2023 13:37:16.185707,"(7.0, 8.6, 8.163636363636364)","(1.75, 99999, 99990)","(4.8, 6.4, 6.314285714285715)","(17.0, 32.0, 26.90909090909091)","(31.0, 48.0, 44.0)","(31.0, 42.0, 37.07142857142857)","(18.0, 30.0, 27.846153846153847)","(10.0, 15.5, 15.166666666666666)","(31.0, 60.0, 60.0)"
10-01-2023 13:37:17.505170,"(7.0, 8.8, 8.685106382978724)","(1.75, 99999, 99990)","(4.8, 6.4, 6.300000000000001)","(17.0, 32.0, 26.90909090909091)","(31.0, 48.0, 44.0)","(31.0, 42.0, 37.07142857142857)","(18.0, 30.0, 27.666666666666668)","(10.0, 15.5, 15.166666666666666)","(31.0, 65.0, 60.0)"
10-01-2023 13:37:18.853470,"(7.0, 8.8, 8.682608695652174)","(1.75, 99999, 99990)","(4.8, 6.4, 6.297560975609756)","(17.0, 32.0, 26.90909090909091)","(31.0, 48.0, 44.0)","(31.0, 42.0, 37.07142857142857)","(18.0, 30.0, 26.0)","(10.0, 15.5, 15.15)","(31.0, 65.0, 60.0)"
10-01-2023 13:37:20.135223,"(7.0, 8.8, 8.682608695652174)","(1.75, 99999, 99990)","(4.8, 6.4, 6.297560975609756)","(17.0, 32.0, 26.4)","(31.0, 48.0, 47.333333333333336)","(31.0, 42.0, 36.46153846153846)","(18.0, 30.0, 26.666666666666668)","(10.0, 15.5, 14.8)","(31.0, 65.0, 60.0)"
10-01-2023 13:37:21.678191,"(7.0, 9.2, 9.142857142857142)","(1.75, 99999, 99990)","(4.8, 6.4, 6.292307692307692)","(17.0, 32.0, 26.4)","(31.0, 50.0, 47.333333333333336)","(31.0, 42.0, 36.46153846153846)","(18.0, 29.0, 26.666666666666668)","(10.0, 15.5, 14.8)","(31.0, 65.0, 60.0)"
10-01-2023 13:37:23.102799,"(7.0, 9.2, 9.280000000000001)","(1.75, 99999, 99990)","(4.8, 6.4, 6.308695652173913)","(17.0, 32.0, 28.0)","(31.0, 50.0, 47.714285714285715)","(31.0, 42.0, 36.46153846153846)","(18.0, 29.0, 27.25)","(10.0, 15.5, 14.916666666666666)","(31.0, 60.0, 55.0)"
10-01-2023 13:37:24.496255,"(7.0, 9.4, 9.280000000000001)","(1.75, 99999, 99990)","(4.8, 6.4, 6.308695652173913)","(17.0, 32.0, 28.0)","(31.0, 50.0, 47.714285714285715)","(31.0, 42.0, 36.46153846153846)","(18.0, 29.0, 27.25)","(10.0, 15.5, 14.916666666666666)","(31.0, 60.0, 43.75)"
10-01-2023 13:37:25.962962,"(7.0, 9.4, 9.280000000000001)","(1.75, 99999, 99990)","(4.8, 6.4, 6.308695652173913)","(17.0, 32.0, 29.2)","(31.0, 50.0, 49.407407407407405)","(31.0, 42.0, 36.46153846153846)","(18.0, 29.0, 27.25)","(10.0, 15.5, 14.916666666666666)","(31.0, 55.0, 43.75)"
10-01-2023 13:37:27.269295,"(7.0, 9.4, 9.35)","(1.75, 99999, 99990)","(4.8, 6.4, 6.308695652173913)","(17.0, 32.0, 29.2)","(31.0, 50.0, 49.407407407407405)","(31.0, 42.0, 36.46153846153846)","(18.0, 29.0, 26.5)","(10.0, 15.5, 14.916666666666666)","(31.0, 55.0, 43.75)"
10-01-2023 13:37:28.526629,"(7.0, 9.4, 9.35)","(1.75, 99999, 99990)","(4.8, 6.4, 6.292307692307692)","(17.0, 32.0, 29.666666666666668)","(31.0, 50.0, 49.407407407407405)","(31.0, 42.0, 36.46153846153846)","(18.0, 28.0, 26.5)","(10.0, 15.5, 14.916666666666666)","(31.0, 55.0, 43.75)"
10-01-2023 13:37:29.720493,"(7.0, 9.4, 9.35)","(1.75, 99999, 99990)","(4.8, 6.4, 6.308695652173913)","(17.0, 32.0, 29.846153846153847)","(31.0, 50.0, 46.0)","(31.0, 42.0, 36.46153846153846)","(18.0, 28.0, 26.5)","(10.0, 15.5, 14.916666666666666)","(31.0, 55.0, 43.75)"
10-01-2023 13:37:31.008956,"(7.0, 9.4, 9.35)","(1.75, 99999, 99990)","(4.8, 6.4, 6.378571428571429)","(17.0, 32.0, 29.846153846153847)","(31.0, 50.0, 46.0)","(31.0, 42.0, 36.46153846153846)","(18.0, 28.0, 26.5)","(10.0, 15.5, 14.95)","(31.0, 55.0, 43.75)"
10-01-2023 13:37:32.308434,"(7.0, 9.4, 9.3625)","(1.75, 99999, 99990)","(4.8, 6.4, 6.378571428571429)","(17.0, 32.0, 29.846153846153847)","(31.0, 50.0, 49.407407407407405)","(31.0, 42.0, 36.46153846153846)","(18.0, 28.0, 26.5)","(11.0, 15.0, 15.0625)","(31.0, 55.0, 43.75)"
