,Champagne Reactor,Mollidor,Baby Ginnie,Lord Denzel,Batman Bart,Matai Reactor,Caught Out,Nevaevabend,Jamaican Resort
15-12-2022 13:48:21.260927,"(15.0, 23.0, 22.1)","(16.0, 23.0, 21.166666666666668)","(61.0, 130.0, 106.66666666666666)","(4.0, 5.8, 5.65)","(2.9, 3.55, 3.4)","(4.6, 6.2, 5.98)","(4.2, 5.6, 5.171428571428572)","(21.0, 50.0, 36.5)","(21.0, 50.0, 37.4)"
15-12-2022 13:48:23.647677,"(15.0, 23.0, 21.857142857142858)","(16.0, 23.0, 21.166666666666668)","(61.0, 130.0, 106.66666666666666)","(4.0, 5.8, 5.3090909090909095)","(2.9, 3.55, 3.4)","(4.6, 6.2, 5.98)","(4.2, 5.6, 5.3)","(21.0, 50.0, 36.5)","(21.0, 50.0, 37.4)"
15-12-2022 13:48:25.241854,"(15.0, 23.0, 22.2)","(15.0, 23.0, 21.166666666666668)","(51.0, 130.0, 111.42857142857143)","(4.0, 5.8, 5.3090909090909095)","(2.9, 3.55, 3.368181818181818)","(4.6, 6.2, 5.98)","(4.4, 5.5, 5.3)","(21.0, 50.0, 36.5)","(21.0, 50.0, 37.4)"
15-12-2022 13:48:26.597920,"(15.0, 23.0, 22.2)","(15.0, 23.0, 19.333333333333332)","(51.0, 130.0, 111.42857142857143)","(4.0, 5.8, 5.3090909090909095)","(2.9, 3.55, 3.368181818181818)","(4.6, 6.2, 5.98)","(4.4, 5.5, 5.3)","(21.0, 50.0, 36.5)","(21.0, 50.0, 37.4)"
15-12-2022 13:48:27.965802,"(15.0, 23.0, 22.2)","(15.0, 23.0, 19.333333333333332)","(51.0, 130.0, 111.42857142857143)","(4.0, 5.8, 5.3090909090909095)","(2.9, 3.55, 3.368181818181818)","(4.6, 6.2, 5.98)","(4.4, 5.5, 5.3)","(21.0, 50.0, 36.5)","(21.0, 50.0, 37.4)"
15-12-2022 13:48:29.420566,"(15.0, 23.0, 22.2)","(15.0, 23.0, 19.333333333333332)","(51.0, 130.0, 111.42857142857143)","(4.0, 5.8, 5.3090909090909095)","(2.9, 3.55, 3.368181818181818)","(4.6, 6.2, 6.0777777777777775)","(4.4, 5.5, 5.3)","(21.0, 50.0, 36.5)","(21.0, 50.0, 37.4)"
15-12-2022 13:48:30.744694,"(15.0, 23.0, 22.2)","(15.0, 23.0, 19.333333333333332)","(51.0, 130.0, 111.42857142857143)","(4.0, 5.8, 5.3090909090909095)","(2.9, 3.55, 3.368181818181818)","(4.6, 6.2, 5.866666666666667)","(4.4, 5.5, 5.966666666666667)","(21.0, 50.0, 36.5)","(21.0, 50.0, 37.4)"
15-12-2022 13:48:32.057975,"(15.0, 23.0, 22.2)","(15.0, 22.0, 19.75)","(51.0, 130.0, 110.83333333333333)","(4.0, 5.8, 5.3090909090909095)","(2.9, 3.55, 3.3454545454545452)","(4.6, 6.2, 5.866666666666667)","(4.4, 6.4, 5.706666666666667)","(21.0, 50.0, 36.5)","(21.0, 50.0, 37.4)"
15-12-2022 13:48:33.653459,"(15.0, 23.0, 22.2)","(15.0, 24.0, 20.25)","(51.0, 120.0, 118.57142857142857)","(4.0, 5.8, 5.3090909090909095)","(2.9, 3.55, 3.3454545454545452)","(4.6, 6.2, 5.6)","(4.4, 6.4, 5.584615384615384)","(21.0, 50.0, 36.5)","(21.0, 50.0, 37.4)"
15-12-2022 13:48:34.978186,"(15.0, 23.0, 21.4)","(15.0, 23.0, 20.5)","(51.0, 140.0, 118.57142857142857)","(4.0, 5.8, 5.483333333333333)","(2.9, 3.55, 3.4)","(4.6, 6.0, 5.836363636363636)","(4.4, 6.0, 5.333333333333333)","(21.0, 50.0, 36.5)","(21.0, 50.0, 37.4)"
15-12-2022 13:48:36.310191,"(15.0, 23.0, 21.4)","(15.0, 24.0, 20.5)","(51.0, 140.0, 118.57142857142857)","(4.0, 5.6, 5.483333333333333)","(2.9, 3.55, 3.4)","(4.6, 6.0, 5.6)","(4.4, 5.8, 5.466666666666667)","(21.0, 50.0, 36.5)","(21.0, 50.0, 37.4)"
15-12-2022 13:48:38.041322,"(15.0, 23.0, 21.4)","(15.0, 24.0, 20.5)","(51.0, 140.0, 118.57142857142857)","(4.0, 5.6, 5.483333333333333)","(2.9, 3.55, 3.368181818181818)","(4.6, 6.0, 5.6)","(4.4, 5.6, 5.3)","(21.0, 50.0, 36.5)","(21.0, 50.0, 37.4)"
15-12-2022 13:48:39.539557,"(15.0, 23.0, 21.4)","(15.0, 24.0, 20.5)","(51.0, 140.0, 118.57142857142857)","(4.0, 5.6, 5.483333333333333)","(2.9, 3.55, 3.368181818181818)","(4.6, 6.0, 5.6)","(4.4, 5.6, 5.3)","(21.0, 50.0, 36.5)","(21.0, 50.0, 37.4)"
15-12-2022 13:48:40.894597,"(15.0, 23.0, 18.666666666666668)","(15.0, 24.0, 23.416666666666668)","(51.0, 140.0, 118.57142857142857)","(4.0, 5.6, 5.483333333333333)","(2.9, 3.55, 3.390909090909091)","(4.6, 6.0, 5.836363636363636)","(4.4, 5.6, 5.32)","(21.0, 50.0, 36.5)","(21.0, 50.0, 37.4)"
15-12-2022 13:48:42.378679,"(15.0, 22.0, 20.8)","(15.0, 24.0, 23.416666666666668)","(51.0, 140.0, 118.57142857142857)","(4.0, 5.6, 5.483333333333333)","(2.9, 3.55, 3.390909090909091)","(4.6, 6.0, 5.836363636363636)","(4.4, 5.6, 5.32)","(21.0, 50.0, 36.5)","(21.0, 50.0, 37.4)"
15-12-2022 13:48:43.715101,"(15.0, 22.0, 20.0)","(15.0, 24.0, 23.416666666666668)","(51.0, 140.0, 113.33333333333334)","(4.0, 5.6, 5.483333333333333)","(2.9, 3.55, 3.390909090909091)","(4.6, 6.0, 5.836363636363636)","(4.4, 5.6, 5.15)","(21.0, 50.0, 36.5)","(21.0, 50.0, 37.4)"
15-12-2022 13:48:44.987249,"(15.0, 22.0, 19.5)","(15.0, 24.0, 23.416666666666668)","(51.0, 140.0, 113.33333333333334)","(4.0, 5.6, 5.322222222222222)","(2.9, 3.55, 3.390909090909091)","(4.6, 6.0, 5.836363636363636)","(4.4, 5.6, 5.15)","(21.0, 50.0, 36.5)","(21.0, 50.0, 37.4)"
15-12-2022 13:48:46.263669,"(15.0, 23.0, 20.0)","(15.0, 24.0, 20.5)","(51.0, 140.0, 113.33333333333334)","(4.0, 5.6, 5.46111111111111)","(2.9, 3.55, 3.272222222222222)","(4.6, 6.0, 5.836363636363636)","(4.4, 5.6, 5.3)","(21.0, 50.0, 36.5)","(21.0, 50.0, 37.4)"
15-12-2022 13:48:47.525850,"(15.0, 23.0, 20.0)","(15.0, 24.0, 20.5)","(51.0, 140.0, 113.33333333333334)","(4.0, 5.6, 5.46111111111111)","(2.9, 3.55, 3.5700000000000003)","(4.6, 6.0, 5.836363636363636)","(4.4, 5.5, 5.3)","(21.0, 50.0, 36.5)","(21.0, 50.0, 37.4)"
15-12-2022 13:48:48.860859,"(15.0, 23.0, 20.0)","(15.0, 24.0, 20.5)","(51.0, 140.0, 113.33333333333334)","(4.0, 5.6, 5.46111111111111)","(2.9, 3.7, 3.488888888888889)","(4.6, 6.0, 5.836363636363636)","(4.4, 5.5, 5.984313725490196)","(21.0, 50.0, 36.5)","(21.0, 50.0, 37.4)"
15-12-2022 13:48:50.129154,"(15.0, 23.0, 20.0)","(15.0, 24.0, 20.5)","(51.0, 140.0, 113.33333333333334)","(4.0, 5.6, 5.46111111111111)","(2.9, 3.6, 3.488888888888889)","(4.6, 6.0, 5.836363636363636)","(4.4, 6.0, 5.85)","(21.0, 50.0, 36.5)","(21.0, 50.0, 37.4)"
15-12-2022 13:48:51.368010,"(15.0, 23.0, 18.714285714285715)","(15.0, 24.0, 17.24137931034483)","(51.0, 140.0, 113.33333333333334)","(4.0, 5.6, 5.46111111111111)","(2.9, 3.6, 3.488888888888889)","(4.6, 6.0, 5.836363636363636)","(4.4, 6.0, 5.85)","(21.0, 50.0, 36.5)","(21.0, 50.0, 37.4)"
15-12-2022 13:48:52.685604,"(15.0, 22.0, 18.785714285714285)","(15.0, 23.0, 17.75)","(51.0, 140.0, 113.33333333333334)","(4.0, 5.6, 5.46111111111111)","(2.9, 3.6, 3.4875)","(4.6, 6.0, 5.836363636363636)","(4.4, 6.0, 5.85)","(21.0, 50.0, 36.5)","(21.0, 50.0, 37.4)"
15-12-2022 13:48:53.889333,"(15.0, 20.0, 16.666666666666668)","(15.0, 22.0, 18.666666666666668)","(51.0, 140.0, 113.33333333333334)","(4.0, 5.6, 5.266666666666667)","(2.9, 3.6, 3.4875)","(4.6, 6.0, 5.836363636363636)","(4.4, 6.0, 5.85)","(21.0, 50.0, 36.5)","(21.0, 50.0, 37.4)"
15-12-2022 13:48:55.055195,"(15.0, 20.0, 15.714285714285714)","(15.0, 21.0, 18.333333333333332)","(51.0, 140.0, 113.33333333333334)","(4.0, 5.6, 5.266666666666667)","(2.9, 3.6, 3.4875)","(4.6, 6.0, 5.836363636363636)","(4.4, 6.0, 5.833333333333333)","(21.0, 50.0, 36.5)","(21.0, 50.0, 37.4)"
15-12-2022 13:48:56.131491,"(15.0, 23.0, 17.666666666666668)","(15.0, 21.0, 18.333333333333332)","(51.0, 140.0, 113.33333333333334)","(4.0, 5.6, 5.266666666666667)","(2.9, 3.6, 3.4875)","(4.6, 6.0, 5.836363636363636)","(4.4, 6.0, 5.833333333333333)","(21.0, 50.0, 36.5)","(21.0, 50.0, 37.4)"
15-12-2022 13:48:57.363134,"(15.0, 22.0, 17.333333333333332)","(15.0, 21.0, 18.0)","(51.0, 140.0, 113.33333333333334)","(4.0, 5.6, 5.266666666666667)","(2.9, 3.6, 3.4875)","(4.6, 6.0, 5.836363636363636)","(4.4, 6.0, 5.75)","(21.0, 50.0, 36.5)","(21.0, 50.0, 37.4)"
15-12-2022 13:48:58.681967,"(15.0, 22.0, 20.923076923076923)","(15.0, 21.0, 18.333333333333332)","(51.0, 140.0, 113.33333333333334)","(4.0, 5.6, 5.800000000000001)","(2.9, 3.6, 3.488888888888889)","(4.6, 6.0, 5.836363636363636)","(4.4, 6.0, 5.6)","(21.0, 50.0, 36.5)","(21.0, 50.0, 37.4)"
15-12-2022 13:48:59.859137,"(15.0, 22.0, 20.923076923076923)","(15.0, 21.0, 18.333333333333332)","(51.0, 140.0, 113.33333333333334)","(4.0, 6.4, 5.800000000000001)","(2.9, 3.6, 3.488888888888889)","(4.6, 6.0, 5.836363636363636)","(4.4, 6.0, 5.8)","(21.0, 50.0, 36.5)","(21.0, 50.0, 37.4)"
15-12-2022 13:49:01.067833,"(15.0, 22.0, 20.923076923076923)","(15.0, 20.0, 18.5)","(51.0, 140.0, 113.33333333333334)","(4.0, 6.2, 5.7)","(2.9, 3.6, 3.488888888888889)","(4.6, 6.0, 5.836363636363636)","(4.4, 6.0, 5.8)","(21.0, 50.0, 36.5)","(21.0, 50.0, 37.4)"
15-12-2022 13:49:02.277577,"(15.0, 22.0, 17.333333333333332)","(15.0, 20.0, 18.5)","(51.0, 140.0, 113.33333333333334)","(4.0, 6.2, 5.7)","(2.9, 3.6, 3.4875)","(4.6, 6.0, 5.6)","(4.4, 6.0, 5.571428571428572)","(21.0, 50.0, 42.0)","(21.0, 50.0, 37.4)"
15-12-2022 13:49:03.508216,"(15.0, 22.0, 18.454545454545453)","(15.0, 20.0, 18.5)","(51.0, 140.0, 113.33333333333334)","(4.0, 6.4, 6.277777777777779)","(2.9, 3.6, 3.4875)","(4.6, 6.0, 5.6)","(4.4, 6.0, 5.571428571428572)","(21.0, 50.0, 42.0)","(21.0, 50.0, 37.4)"
15-12-2022 13:49:04.733503,"(15.0, 21.0, 20.083333333333332)","(15.0, 20.0, 18.5)","(51.0, 140.0, 113.33333333333334)","(4.0, 6.4, 6.180000000000001)","(2.9, 3.6, 3.4875)","(4.6, 6.0, 5.6)","(4.4, 6.6, 6.141176470588235)","(21.0, 50.0, 42.0)","(21.0, 50.0, 37.4)"
15-12-2022 13:49:05.897154,"(15.0, 21.0, 18.25)","(15.0, 20.0, 17.5)","(51.0, 140.0, 113.33333333333334)","(4.0, 6.4, 5.844444444444445)","(2.9, 3.6, 3.3954545454545455)","(4.6, 5.9, 5.550000000000001)","(4.4, 6.6, 6.19375)","(21.0, 50.0, 44.666666666666664)","(21.0, 48.0, 35.333333333333336)"
15-12-2022 13:49:07.058894,"(15.0, 21.0, 18.25)","(15.0, 20.0, 17.5)","(51.0, 140.0, 113.33333333333334)","(4.0, 6.4, 6.2)","(2.9, 3.6, 3.3954545454545455)","(4.6, 5.9, 5.4)","(4.4, 6.4, 6.308333333333334)","(21.0, 50.0, 44.666666666666664)","(21.0, 48.0, 33.25)"
15-12-2022 13:49:08.272991,"(15.0, 21.0, 18.25)","(15.0, 21.0, 17.666666666666668)","(51.0, 140.0, 113.33333333333334)","(4.0, 6.4, 6.2)","(2.9, 3.6, 3.3954545454545455)","(4.6, 5.9, 5.4)","(4.4, 6.4, 5.685714285714286)","(21.0, 50.0, 44.666666666666664)","(21.0, 46.0, 39.0)"
15-12-2022 13:49:09.420171,"(15.0, 21.0, 18.25)","(15.0, 20.0, 18.5)","(51.0, 140.0, 113.33333333333334)","(4.0, 6.4, 6.2)","(2.9, 3.6, 3.44375)","(4.6, 5.9, 5.5)","(4.4, 6.4, 5.966666666666667)","(21.0, 50.0, 44.666666666666664)","(21.0, 44.0, 39.0)"
15-12-2022 13:49:10.581131,"(15.0, 21.0, 18.25)","(15.0, 19.5, 18.25)","(51.0, 140.0, 113.33333333333334)","(4.0, 6.4, 6.2)","(2.9, 3.6, 3.44375)","(4.6, 5.8, 5.5)","(4.4, 6.2, 6.044444444444444)","(21.0, 50.0, 44.666666666666664)","(21.0, 44.0, 37.5)"
15-12-2022 13:49:11.700257,"(15.0, 21.0, 18.25)","(15.0, 19.5, 18.25)","(51.0, 140.0, 113.33333333333334)","(4.0, 6.4, 6.2)","(2.9, 3.6, 3.44375)","(4.6, 5.8, 5.5)","(4.4, 6.2, 6.044444444444444)","(21.0, 50.0, 44.666666666666664)","(21.0, 46.0, 42.0)"
15-12-2022 13:49:12.861730,"(15.0, 21.0, 18.25)","(15.0, 19.5, 18.25)","(51.0, 140.0, 113.33333333333334)","(4.0, 6.4, 6.2)","(2.9, 3.6, 3.4000000000000004)","(4.6, 5.8, 5.5)","(4.4, 6.2, 6.044444444444444)","(21.0, 50.0, 44.666666666666664)","(21.0, 55.0, 37.4)"
15-12-2022 13:49:13.978037,"(15.0, 21.0, 18.25)","(15.0, 17.5, 15.5)","(51.0, 140.0, 113.33333333333334)","(4.0, 6.4, 6.2)","(2.9, 3.6, 3.325)","(4.6, 5.8, 5.5)","(4.4, 6.2, 6.044444444444444)","(21.0, 50.0, 44.75)","(21.0, 50.0, 37.4)"
15-12-2022 13:49:15.077942,"(15.0, 21.0, 17.666666666666668)","(15.0, 17.5, 15.555555555555555)","(51.0, 140.0, 113.33333333333334)","(4.0, 6.4, 6.2)","(2.9, 3.7, 3.325)","(4.6, 5.8, 5.5)","(4.4, 6.2, 6.044444444444444)","(21.0, 50.0, 44.75)","(21.0, 50.0, 37.4)"
15-12-2022 13:49:16.146272,"(15.0, 20.0, 18.2)","(15.0, 17.5, 17.0625)","(51.0, 140.0, 113.33333333333334)","(4.0, 6.4, 6.28888888888889)","(2.9, 3.65, 3.5500000000000003)","(4.6, 5.8, 5.5)","(4.4, 6.2, 6.044444444444444)","(21.0, 50.0, 45.8)","(21.0, 50.0, 37.4)"
15-12-2022 13:49:17.295831,"(15.0, 20.0, 18.2)","(15.0, 17.5, 17.0625)","(51.0, 140.0, 113.33333333333334)","(4.0, 6.4, 6.28888888888889)","(2.9, 3.7, 3.5500000000000003)","(4.6, 5.8, 5.5)","(4.4, 6.2, 6.044444444444444)","(21.0, 50.0, 45.8)","(21.0, 50.0, 37.4)"
15-12-2022 13:49:18.528684,"(15.0, 23.0, 20.0)","(15.0, 17.5, 17.0625)","(51.0, 140.0, 113.33333333333334)","(4.0, 6.4, 6.28888888888889)","(2.9, 3.7, 3.5500000000000003)","(4.6, 5.8, 5.5)","(4.4, 6.2, 6.044444444444444)","(21.0, 50.0, 45.8)","(21.0, 50.0, 37.4)"
15-12-2022 13:49:19.826102,"(15.0, 22.0, 17.272727272727273)","(15.0, 17.5, 17.0625)","(51.0, 140.0, 113.33333333333334)","(4.0, 6.4, 6.28888888888889)","(2.9, 3.7, 3.3000000000000003)","(4.6, 5.8, 5.5)","(4.4, 6.2, 6.044444444444444)","(21.0, 50.0, 45.8)","(21.0, 50.0, 37.4)"
15-12-2022 13:49:21.331347,"(14.0, 22.0, 17.272727272727273)","(13.0, 17.5, 17.3)","(51.0, 140.0, 113.33333333333334)","(4.2, 6.4, 6.28888888888889)","(2.9, 3.7, 3.4299999999999997)","(4.6, 5.8, 5.5)","(4.4, 6.2, 6.044444444444444)","(21.0, 50.0, 45.8)","(21.0, 50.0, 37.4)"
15-12-2022 13:49:22.483975,"(14.0, 22.0, 19.529411764705884)","(13.0, 17.5, 17.3)","(51.0, 140.0, 113.33333333333334)","(4.2, 6.4, 6.28888888888889)","(2.9, 3.65, 3.4299999999999997)","(4.6, 5.8, 5.5)","(4.4, 6.2, 6.044444444444444)","(21.0, 50.0, 45.8)","(21.0, 50.0, 37.4)"
15-12-2022 13:49:23.657430,"(14.0, 22.0, 19.529411764705884)","(13.0, 17.5, 17.3)","(51.0, 140.0, 113.33333333333334)","(4.2, 6.4, 6.28888888888889)","(2.9, 3.55, 3.3000000000000003)","(4.6, 5.8, 5.5)","(4.4, 6.2, 6.044444444444444)","(21.0, 50.0, 45.8)","(21.0, 50.0, 37.4)"
15-12-2022 13:49:24.808245,"(14.0, 22.0, 19.529411764705884)","(13.0, 17.5, 17.3)","(51.0, 140.0, 113.33333333333334)","(4.2, 6.4, 6.28888888888889)","(2.9, 3.7, 3.3000000000000003)","(4.6, 5.8, 5.5)","(4.4, 6.2, 6.044444444444444)","(21.0, 50.0, 45.8)","(21.0, 50.0, 37.4)"
15-12-2022 13:49:25.943889,"(14.0, 22.0, 19.529411764705884)","(13.0, 17.5, 17.3)","(51.0, 140.0, 113.33333333333334)","(4.2, 6.4, 6.28888888888889)","(2.9, 3.65, 3.4299999999999997)","(4.6, 5.8, 5.5)","(4.4, 6.2, 6.044444444444444)","(21.0, 50.0, 45.8)","(21.0, 50.0, 37.4)"
15-12-2022 13:49:27.137029,"(14.0, 22.0, 18.11111111111111)","(13.0, 18.0, 16.875)","(51.0, 140.0, 113.33333333333334)","(4.2, 6.4, 6.1000000000000005)","(2.9, 3.65, 3.4499999999999997)","(4.6, 5.7, 5.5)","(4.4, 6.0, 5.888888888888889)","(21.0, 50.0, 41.6)","(21.0, 50.0, 37.4)"
15-12-2022 13:49:28.350210,"(14.0, 22.0, 18.428571428571427)","(13.0, 18.0, 17.25)","(51.0, 140.0, 113.33333333333334)","(4.2, 6.4, 6.1000000000000005)","(2.9, 3.55, 3.525)","(4.6, 5.7, 5.5)","(4.4, 6.0, 5.888888888888889)","(21.0, 50.0, 41.6)","(21.0, 50.0, 37.4)"
15-12-2022 13:49:29.529340,"(14.0, 23.0, 20.0)","(13.0, 18.0, 16.6875)","(51.0, 140.0, 113.33333333333334)","(4.2, 6.4, 6.220000000000001)","(2.9, 3.65, 3.525)","(4.6, 5.7, 5.5)","(4.4, 6.0, 5.888888888888889)","(21.0, 50.0, 41.6)","(21.0, 50.0, 38.5)"
15-12-2022 13:49:30.659623,"(14.0, 23.0, 18.714285714285715)","(13.0, 18.0, 16.6875)","(51.0, 140.0, 113.33333333333334)","(4.2, 6.4, 6.24)","(2.9, 3.65, 3.525)","(4.6, 5.7, 5.5)","(4.4, 6.0, 5.888888888888889)","(21.0, 50.0, 41.6)","(21.0, 48.0, 39.5)"
15-12-2022 13:49:31.743235,"(14.0, 23.0, 20.0)","(13.0, 18.0, 16.6875)","(51.0, 140.0, 113.33333333333334)","(4.2, 6.4, 6.24)","(2.9, 3.65, 3.4499999999999997)","(4.6, 5.7, 5.5)","(4.4, 6.0, 5.888888888888889)","(21.0, 50.0, 41.6)","(21.0, 50.0, 39.5)"
15-12-2022 13:49:32.870398,"(14.0, 23.0, 20.0)","(13.0, 18.0, 16.6875)","(51.0, 140.0, 113.33333333333334)","(4.2, 6.4, 6.24)","(2.9, 3.55, 3.4299999999999997)","(4.6, 5.7, 5.5)","(4.4, 6.0, 5.888888888888889)","(21.0, 50.0, 41.6)","(21.0, 50.0, 39.5)"
15-12-2022 13:49:34.122764,"(14.0, 23.0, 18.714285714285715)","(13.0, 18.0, 16.6875)","(51.0, 140.0, 113.33333333333334)","(4.2, 6.4, 5.92)","(2.9, 3.65, 3.325)","(4.6, 5.7, 5.5)","(4.4, 6.0, 6.39)","(21.0, 50.0, 41.6)","(21.0, 50.0, 46.33333333333333)"
15-12-2022 13:49:35.376645,"(14.0, 23.0, 18.714285714285715)","(13.0, 18.0, 16.25)","(51.0, 140.0, 113.33333333333334)","(4.2, 6.4, 5.828571428571428)","(2.9, 3.7, 3.4299999999999997)","(4.6, 5.7, 6.48)","(4.4, 6.6, 6.339130434782609)","(21.0, 50.0, 42.0)","(21.0, 55.0, 39.4)"
15-12-2022 13:49:36.599983,"(14.0, 22.0, 20.333333333333332)","(13.0, 18.0, 16.25)","(51.0, 140.0, 113.33333333333334)","(4.2, 6.4, 5.828571428571428)","(2.9, 3.65, 3.4000000000000004)","(4.6, 6.8, 6.546153846153846)","(4.4, 6.6, 6.339130434782609)","(21.0, 48.0, 40.0)","(21.0, 55.0, 35.0)"
15-12-2022 13:49:37.780780,"(14.0, 22.0, 18.428571428571427)","(13.0, 18.0, 16.25)","(51.0, 140.0, 113.33333333333334)","(4.2, 6.4, 5.828571428571428)","(2.9, 3.6, 3.2875)","(4.6, 6.6, 5.949999999999999)","(4.4, 6.6, 6.339130434782609)","(21.0, 48.0, 40.0)","(21.0, 50.0, 34.25)"
15-12-2022 13:49:38.880301,"(14.0, 22.0, 18.428571428571427)","(13.0, 18.0, 16.25)","(51.0, 140.0, 113.33333333333334)","(4.2, 6.4, 5.828571428571428)","(2.9, 3.6, 3.3954545454545455)","(4.6, 6.6, 6.166666666666666)","(4.4, 6.6, 6.307692307692308)","(21.0, 48.0, 40.0)","(21.0, 50.0, 38.5)"
15-12-2022 13:49:40.029764,"(14.0, 22.0, 18.428571428571427)","(13.0, 18.0, 16.25)","(51.0, 140.0, 113.33333333333334)","(4.2, 6.4, 5.92)","(2.9, 3.6, 3.3954545454545455)","(4.6, 6.6, 6.166666666666666)","(4.4, 6.4, 5.788888888888889)","(21.0, 48.0, 40.0)","(21.0, 48.0, 37.5)"
15-12-2022 13:49:41.230509,"(14.0, 22.0, 18.428571428571427)","(13.0, 18.0, 16.6875)","(51.0, 140.0, 113.33333333333334)","(4.2, 6.4, 5.92)","(2.9, 3.6, 3.3954545454545455)","(4.6, 6.6, 6.166666666666666)","(4.4, 6.4, 5.941666666666666)","(21.0, 48.0, 40.0)","(21.0, 46.0, 39.0)"
15-12-2022 13:49:42.481953,"(14.0, 22.0, 18.428571428571427)","(13.0, 18.0, 16.6875)","(51.0, 140.0, 113.33333333333334)","(4.2, 6.4, 5.92)","(2.9, 3.6, 3.3954545454545455)","(4.6, 6.6, 6.166666666666666)","(4.4, 6.4, 5.914285714285715)","(21.0, 48.0, 40.0)","(21.0, 44.0, 35.5)"
15-12-2022 13:49:43.703096,"(14.0, 22.0, 18.5)","(13.0, 18.0, 16.09090909090909)","(51.0, 120.0, 106.25)","(4.2, 6.4, 5.92)","(2.9, 3.6, 3.3954545454545455)","(4.6, 6.6, 6.058333333333334)","(4.4, 6.0, 5.914285714285715)","(21.0, 48.0, 40.0)","(21.0, 42.0, 35.5)"
15-12-2022 13:49:44.916842,"(14.0, 22.0, 18.11111111111111)","(13.0, 18.0, 16.09090909090909)","(51.0, 110.0, 92.0)","(4.2, 6.4, 6.24)","(2.9, 3.6, 3.3)","(4.6, 6.6, 5.949999999999999)","(4.4, 6.0, 5.914285714285715)","(21.0, 48.0, 45.333333333333336)","(21.0, 40.0, 35.5)"
15-12-2022 13:49:46.005159,"(14.0, 22.0, 19.833333333333336)","(13.0, 18.0, 16.09090909090909)","(51.0, 110.0, 92.0)","(4.2, 6.4, 6.24)","(2.9, 3.5, 3.4166666666666665)","(4.6, 6.6, 6.1)","(4.4, 6.0, 5.914285714285715)","(21.0, 50.0, 45.333333333333336)","(21.0, 42.0, 35.5)"
15-12-2022 13:49:47.230968,"(14.0, 22.0, 19.833333333333336)","(13.0, 18.0, 16.09090909090909)","(51.0, 110.0, 92.0)","(4.2, 6.4, 6.24)","(2.9, 3.5, 3.4166666666666665)","(4.6, 6.6, 5.949999999999999)","(4.4, 6.0, 5.914285714285715)","(21.0, 50.0, 45.333333333333336)","(21.0, 42.0, 43.0)"
15-12-2022 13:49:48.467242,"(14.0, 22.0, 19.833333333333336)","(13.0, 18.0, 16.09090909090909)","(51.0, 110.0, 92.0)","(4.2, 6.4, 6.24)","(2.9, 3.5, 3.4166666666666665)","(4.6, 6.6, 5.949999999999999)","(4.4, 6.0, 5.775)","(21.0, 50.0, 42.0)","(21.0, 50.0, 43.0)"
15-12-2022 13:49:49.708302,"(14.0, 22.0, 18.5625)","(13.0, 18.0, 16.09090909090909)","(51.0, 110.0, 92.0)","(4.2, 6.4, 5.92)","(2.9, 3.5, 3.4357142857142855)","(4.6, 6.6, 5.949999999999999)","(4.4, 5.9, 5.775)","(21.0, 48.0, 42.0)","(21.0, 50.0, 43.0)"
15-12-2022 13:49:50.943883,"(14.0, 22.0, 18.5625)","(13.0, 18.0, 16.09090909090909)","(51.0, 110.0, 92.0)","(4.2, 6.4, 5.92)","(2.9, 3.5, 3.3875)","(4.6, 6.6, 5.6421052631578945)","(4.4, 5.9, 5.811111111111112)","(21.0, 48.0, 39.0)","(21.0, 50.0, 43.0)"
15-12-2022 13:49:52.252785,"(14.0, 22.0, 18.428571428571427)","(13.0, 18.0, 16.09090909090909)","(51.0, 110.0, 92.0)","(4.2, 6.4, 5.92)","(2.9, 3.5, 3.3875)","(4.6, 6.6, 6.085714285714286)","(4.4, 5.9, 6.4624999999999995)","(21.0, 48.0, 39.0)","(21.0, 50.0, 43.0)"
15-12-2022 13:49:53.530151,"(14.0, 22.0, 18.785714285714285)","(13.0, 18.0, 15.31578947368421)","(51.0, 110.0, 92.0)","(4.2, 6.4, 5.92)","(2.9, 3.5, 3.3214285714285716)","(4.6, 6.4, 5.677777777777778)","(4.4, 6.6, 5.988888888888889)","(21.0, 48.0, 39.0)","(21.0, 50.0, 35.0)"
15-12-2022 13:49:54.835844,"(14.0, 22.0, 19.5)","(13.0, 18.0, 16.714285714285715)","(51.0, 110.0, 92.0)","(4.2, 6.4, 5.92)","(2.9, 3.45, 3.357142857142857)","(4.6, 6.4, 5.776923076923077)","(4.4, 6.6, 5.9)","(21.0, 48.0, 39.0)","(21.0, 50.0, 36.6)"
15-12-2022 13:49:56.143261,"(14.0, 22.0, 21.1)","(13.0, 17.5, 16.666666666666668)","(51.0, 110.0, 92.0)","(4.2, 6.4, 5.92)","(2.9, 3.5, 3.357142857142857)","(4.6, 6.2, 5.776923076923077)","(4.4, 6.4, 6.025)","(21.0, 48.0, 42.0)","(21.0, 48.0, 36.6)"
15-12-2022 13:49:57.431833,"(14.0, 23.0, 19.428571428571427)","(13.0, 17.0, 16.2)","(51.0, 110.0, 92.0)","(4.2, 6.4, 5.92)","(2.9, 3.5, 3.357142857142857)","(4.6, 6.2, 5.776923076923077)","(4.4, 6.4, 5.9)","(21.0, 48.0, 39.0)","(21.0, 48.0, 43.0)"
