,Charming Lass,Indian Wells,Always A Show,Summer Lilly,Ebony Tralee,Lend The Moose,Cash Key
04-01-2023 14:27:19.160120,"(13.0, 16.5, 16.076923076923077)","(8.5, 11.5, 11.23076923076923)","(8.0, 10.5, 10.403225806451612)","(21.0, 32.0, 28.294117647058822)","(1.9, 2.28, 2.2784496124031004)","(6.5, 9.0, 8.914285714285715)","(5.0, 6.4, 6.228571428571429)"
04-01-2023 14:27:20.066953,"(13.0, 16.0, 15.966666666666667)","(8.5, 11.5, 11.11111111111111)","(8.0, 10.5, 10.416666666666666)","(21.0, 32.0, 28.294117647058822)","(1.9, 2.28, 2.2784496124031004)","(6.5, 9.0, 8.976470588235294)","(5.0, 6.4, 6.193939393939394)"
04-01-2023 14:27:21.022664,"(13.0, 16.0, 15.95)","(8.5, 11.5, 11.294117647058824)","(8.0, 10.5, 10.416666666666666)","(21.0, 32.0, 28.294117647058822)","(1.9, 2.28, 2.277584905660377)","(6.5, 9.2, 8.976470588235294)","(5.0, 6.4, 6.193939393939394)"
04-01-2023 14:27:21.991334,"(13.0, 16.0, 15.0)","(8.5, 11.5, 11.431034482758621)","(8.0, 10.5, 10.416666666666666)","(21.0, 32.0, 27.5)","(1.9, 2.28, 2.27890625)","(6.5, 9.2, 9.066666666666666)","(5.0, 6.4, 6.193939393939394)"
04-01-2023 14:27:22.969459,"(13.0, 16.0, 15.5)","(8.5, 11.5, 11.431034482758621)","(8.0, 10.5, 10.416666666666666)","(21.0, 32.0, 26.52173913043478)","(1.9, 2.28, 2.27888)","(6.5, 9.2, 9.066666666666666)","(5.0, 6.4, 6.228571428571429)"
04-01-2023 14:27:23.948693,"(13.0, 16.0, 15.5)","(8.5, 11.5, 11.431034482758621)","(8.0, 10.5, 10.416666666666666)","(21.0, 32.0, 27.5)","(1.9, 2.28, 2.2781176470588234)","(6.5, 9.2, 9.16)","(5.0, 6.4, 6.228571428571429)"
04-01-2023 14:27:24.937297,"(13.0, 16.0, 14.971428571428572)","(8.5, 11.5, 11.431034482758621)","(8.0, 10.5, 10.416666666666666)","(21.0, 32.0, 27.5)","(1.9, 2.28, 2.2851612903225806)","(6.5, 9.2, 9.16)","(5.0, 6.4, 6.193939393939394)"
04-01-2023 14:27:25.979639,"(13.0, 16.0, 14.971428571428572)","(8.5, 11.5, 11.431034482758621)","(8.0, 10.5, 10.416666666666666)","(21.0, 32.0, 26.52173913043478)","(1.9, 2.3, 2.278260869565217)","(6.5, 9.2, 9.051851851851852)","(5.0, 6.4, 6.193939393939394)"
04-01-2023 14:27:26.911906,"(13.0, 16.0, 14.971428571428572)","(8.5, 11.5, 11.431034482758621)","(8.0, 10.5, 10.416666666666666)","(21.0, 32.0, 26.52173913043478)","(1.9, 2.3, 2.278260869565217)","(6.5, 9.2, 9.051851851851852)","(5.0, 6.4, 6.228571428571429)"
04-01-2023 14:27:27.823757,"(13.0, 16.0, 14.971428571428572)","(8.5, 11.5, 11.431034482758621)","(8.0, 10.5, 10.416666666666666)","(21.0, 32.0, 27.5)","(1.9, 2.3, 2.272222222222222)","(6.5, 9.2, 9.051851851851852)","(5.0, 6.4, 6.228571428571429)"
04-01-2023 14:27:28.759489,"(13.0, 16.0, 15.04)","(8.5, 11.5, 11.431034482758621)","(8.0, 10.5, 10.416666666666666)","(21.0, 32.0, 26.52173913043478)","(1.9, 2.3, 2.281481481481481)","(6.5, 9.2, 9.051851851851852)","(5.0, 6.4, 6.193939393939394)"
04-01-2023 14:27:29.712904,"(13.0, 16.0, 15.04)","(8.5, 11.5, 11.431034482758621)","(8.0, 10.5, 10.416666666666666)","(21.0, 32.0, 27.5)","(1.9, 2.3, 2.283333333333333)","(6.5, 9.2, 9.026666666666667)","(5.0, 6.4, 6.193939393939394)"
04-01-2023 14:27:30.664198,"(13.0, 16.0, 15.04)","(8.5, 11.5, 11.431034482758621)","(8.0, 10.5, 10.416666666666666)","(21.0, 32.0, 26.52173913043478)","(1.9, 2.3, 2.281428571428571)","(6.5, 9.2, 8.992)","(5.0, 6.4, 6.193939393939394)"
04-01-2023 14:27:31.689127,"(13.0, 16.0, 15.04)","(8.5, 11.5, 11.431034482758621)","(8.0, 10.5, 10.416666666666666)","(21.0, 32.0, 27.448275862068964)","(1.9, 2.3, 2.2718518518518516)","(6.5, 9.2, 8.992)","(5.0, 6.4, 6.228571428571429)"
04-01-2023 14:27:32.676484,"(13.0, 16.0, 15.04)","(8.5, 11.5, 11.18)","(8.0, 10.5, 10.416666666666666)","(21.0, 32.0, 27.217391304347828)","(1.9, 2.3, 2.2686666666666664)","(6.5, 9.2, 9.044444444444444)","(5.0, 6.4, 6.260869565217392)"
04-01-2023 14:27:33.613833,"(13.0, 16.0, 15.04)","(8.5, 11.5, 11.209677419354838)","(8.0, 10.5, 10.413793103448276)","(21.0, 30.0, 26.444444444444443)","(1.9, 2.3, 2.269454545454545)","(6.5, 9.2, 9.044444444444444)","(5.0, 6.4, 6.180645161290323)"
04-01-2023 14:27:34.535020,"(13.0, 16.0, 15.041666666666666)","(8.5, 11.5, 11.19047619047619)","(8.0, 10.5, 10.410714285714286)","(21.0, 29.0, 28.57142857142857)","(1.9, 2.3, 2.297031802120141)","(6.5, 9.2, 8.99047619047619)","(5.0, 6.4, 6.173333333333334)"
04-01-2023 14:27:35.556878,"(13.0, 16.0, 15.640625)","(8.5, 11.5, 11.128571428571428)","(8.0, 10.5, 10.410714285714286)","(21.0, 29.0, 28.714285714285715)","(1.9, 2.3, 2.2961672473867596)","(6.5, 9.2, 8.99047619047619)","(5.0, 6.4, 6.208)"
04-01-2023 14:27:36.699532,"(13.0, 16.0, 15.660714285714286)","(8.5, 11.5, 11.128571428571428)","(8.0, 10.5, 10.410714285714286)","(21.0, 29.0, 28.333333333333332)","(1.9, 2.3, 2.2448)","(6.5, 9.2, 8.99047619047619)","(5.0, 6.4, 6.222222222222222)"
04-01-2023 14:27:37.656140,"(13.0, 16.0, 15.672413793103448)","(8.5, 11.5, 11.128571428571428)","(8.0, 10.5, 10.410714285714286)","(21.0, 30.0, 28.333333333333332)","(1.9, 2.28, 2.2448)","(6.5, 9.2, 8.99047619047619)","(5.0, 6.4, 6.222222222222222)"
04-01-2023 14:27:38.687457,"(13.0, 16.5, 16.045454545454547)","(8.5, 11.5, 11.128571428571428)","(8.0, 10.5, 10.410714285714286)","(21.0, 30.0, 28.333333333333332)","(1.9, 2.28, 2.2580392156862747)","(6.5, 9.2, 9.1)","(5.0, 6.4, 6.216216216216217)"
04-01-2023 14:27:39.668366,"(13.0, 17.0, 16.055555555555557)","(8.5, 11.5, 11.117647058823529)","(8.0, 10.5, 10.410714285714286)","(21.0, 29.0, 28.846153846153847)","(1.9, 2.28, 2.2608333333333333)","(6.5, 9.2, 9.083333333333332)","(5.0, 6.4, 6.2057142857142855)"
04-01-2023 14:27:40.645133,"(13.0, 17.0, 16.055555555555557)","(8.5, 11.5, 11.09375)","(8.0, 10.5, 10.403846153846153)","(21.0, 29.0, 28.81818181818182)","(1.9, 2.28, 2.2608333333333333)","(6.5, 9.2, 9.083333333333332)","(5.0, 6.4, 6.2057142857142855)"
04-01-2023 14:27:41.552260,"(13.0, 17.0, 15.846153846153847)","(8.5, 11.5, 11.0)","(8.0, 11.0, 10.481481481481481)","(21.0, 30.0, 27.789473684210527)","(1.9, 2.28, 2.253846153846154)","(6.5, 9.2, 9.16)","(5.0, 6.4, 6.314285714285715)"
04-01-2023 14:27:42.509671,"(13.0, 16.5, 16.03846153846154)","(8.5, 11.5, 11.09375)","(8.0, 11.0, 10.441176470588236)","(21.0, 29.0, 27.90909090909091)","(1.9, 2.28, 2.246666666666667)","(6.5, 9.0, 9.138461538461538)","(5.0, 6.6, 6.482352941176471)"
04-01-2023 14:27:43.498884,"(13.0, 17.0, 16.11764705882353)","(8.5, 11.5, 11.078947368421053)","(8.0, 10.5, 10.416666666666666)","(21.0, 29.0, 27.90909090909091)","(1.9, 2.28, 2.223448275862069)","(6.5, 9.2, 9.05)","(5.0, 6.6, 6.466666666666667)"
04-01-2023 14:27:44.480155,"(12.0, 17.0, 16.318181818181817)","(8.5, 11.5, 11.078947368421053)","(8.0, 10.5, 10.46875)","(21.0, 29.0, 27.90909090909091)","(1.9, 2.24, 2.2206060606060607)","(6.5, 9.2, 9.163636363636362)","(5.0, 6.6, 6.509090909090909)"
04-01-2023 14:27:45.570111,"(12.0, 17.0, 16.357142857142858)","(8.5, 11.5, 11.21875)","(8.0, 11.0, 10.586206896551724)","(21.0, 29.0, 27.90909090909091)","(1.9, 2.24, 2.2083333333333335)","(6.5, 9.2, 9.076923076923077)","(5.0, 6.6, 6.4)"
04-01-2023 14:27:46.792775,"(12.0, 17.0, 16.1)","(8.5, 11.5, 11.454545454545455)","(8.0, 10.5, 10.214285714285714)","(21.0, 29.0, 27.90909090909091)","(1.9, 2.24, 2.203809523809524)","(6.5, 9.4, 9.076923076923077)","(5.0, 6.6, 6.4)"
04-01-2023 14:27:47.789796,"(12.0, 17.0, 16.357142857142858)","(8.5, 11.5, 11.454545454545455)","(8.0, 10.5, 10.214285714285714)","(21.0, 29.0, 27.90909090909091)","(1.9, 2.24, 2.202)","(6.5, 9.4, 9.282352941176471)","(5.0, 6.6, 6.3538461538461535)"
04-01-2023 14:27:48.818163,"(12.0, 17.0, 16.386363636363637)","(8.5, 11.5, 11.384615384615385)","(8.0, 10.5, 10.214285714285714)","(21.0, 29.0, 27.90909090909091)","(1.9, 2.24, 2.239047619047619)","(6.5, 9.4, 9.1)","(5.0, 6.6, 6.337931034482759)"
04-01-2023 14:27:49.816124,"(12.0, 17.0, 16.192307692307693)","(8.5, 11.5, 11.384615384615385)","(8.0, 10.5, 10.214285714285714)","(21.0, 29.0, 27.90909090909091)","(1.9, 2.24, 2.2353846153846155)","(6.5, 9.4, 9.142857142857142)","(5.0, 6.6, 6.356521739130435)"
04-01-2023 14:27:50.966264,"(12.0, 17.0, 16.192307692307693)","(8.5, 12.0, 11.5)","(8.0, 10.5, 10.214285714285714)","(21.0, 29.0, 27.625)","(1.9, 2.26, 2.2253125)","(6.5, 9.2, 9.035294117647059)","(5.0, 6.6, 6.345454545454546)"
04-01-2023 14:27:51.984341,"(12.0, 17.0, 16.162790697674417)","(8.5, 12.0, 11.384615384615385)","(8.0, 10.5, 10.2)","(21.0, 29.0, 27.625)","(1.9, 2.26, 2.2295238095238097)","(6.5, 9.2, 9.035294117647059)","(5.0, 6.6, 6.323076923076923)"
04-01-2023 14:27:53.009626,"(12.0, 17.0, 16.076923076923077)","(8.5, 12.0, 11.54054054054054)","(8.0, 10.5, 10.125)","(21.0, 29.0, 27.384615384615383)","(1.9, 2.26, 2.2244444444444444)","(7.0, 9.2, 9.044444444444444)","(5.0, 6.6, 6.2615384615384615)"
04-01-2023 14:27:54.123907,"(12.0, 17.0, 16.076923076923077)","(8.5, 12.0, 11.583333333333334)","(8.0, 10.5, 10.36)","(21.0, 29.0, 27.32)","(1.9, 2.26, 2.2399999999999998)","(7.0, 9.2, 9.044444444444444)","(5.0, 6.6, 6.333333333333333)"
04-01-2023 14:27:55.166546,"(12.0, 17.0, 16.142857142857142)","(8.5, 12.0, 11.583333333333334)","(8.0, 10.5, 10.36)","(21.0, 29.0, 27.32)","(1.9, 2.26, 2.218823529411765)","(7.0, 9.2, 9.035294117647059)","(5.0, 6.6, 6.333333333333333)"
04-01-2023 14:27:56.265823,"(12.0, 17.0, 16.5)","(8.5, 12.0, 11.558823529411764)","(8.0, 11.0, 11.225806451612904)","(21.0, 29.0, 27.32)","(1.9, 2.24, 2.2062500000000003)","(7.0, 9.2, 8.826666666666668)","(5.0, 6.6, 6.2444444444444445)"
04-01-2023 14:27:57.372736,"(12.0, 17.0, 16.6)","(8.5, 12.0, 11.552631578947368)","(8.0, 12.0, 11.05)","(21.0, 29.0, 28.16)","(1.9, 2.24, 2.193714285714286)","(7.0, 9.2, 8.941935483870967)","(5.0, 6.4, 6.285714285714286)"
04-01-2023 14:27:58.456801,"(12.0, 17.0, 16.29032258064516)","(8.5, 11.5, 11.407407407407407)","(8.0, 11.5, 11.05)","(21.0, 29.0, 27.11111111111111)","(1.9, 2.22, 2.188)","(7.0, 9.2, 8.924137931034483)","(5.0, 6.4, 6.300000000000001)"
04-01-2023 14:27:59.460166,"(12.0, 17.0, 16.266666666666666)","(8.5, 11.5, 11.410714285714286)","(8.0, 11.5, 11.125)","(21.0, 29.0, 28.0)","(1.9, 2.22, 2.186896551724138)","(7.0, 9.2, 8.886956521739132)","(5.0, 6.4, 6.3921568627450975)"
04-01-2023 14:28:00.483610,"(12.0, 17.0, 16.41176470588235)","(8.5, 11.5, 11.395833333333334)","(8.0, 11.0, 10.928571428571429)","(21.0, 28.0, 27.32)","(1.9, 2.22, 2.182857142857143)","(7.0, 9.2, 8.707142857142857)","(5.0, 6.8, 6.288888888888889)"
04-01-2023 14:28:01.453299,"(12.0, 17.0, 16.11764705882353)","(8.5, 13.0, 12.28)","(8.0, 11.0, 10.8125)","(21.0, 29.0, 27.32)","(1.9, 2.2, 2.182857142857143)","(7.0, 9.2, 8.707142857142857)","(5.0, 6.6, 6.304347826086957)"
04-01-2023 14:28:02.531761,"(12.0, 17.0, 16.11764705882353)","(8.5, 13.0, 12.333333333333334)","(8.0, 11.0, 10.8125)","(21.0, 29.0, 27.32)","(1.9, 2.2, 2.1651851851851855)","(7.0, 9.2, 8.838095238095239)","(5.0, 6.6, 6.26)"
04-01-2023 14:28:03.590659,"(12.0, 17.0, 16.22222222222222)","(8.5, 13.0, 12.75)","(8.0, 11.0, 10.307692307692308)","(21.0, 29.0, 27.32)","(1.9, 2.18, 2.1485714285714286)","(7.0, 9.2, 8.94)","(5.0, 6.6, 6.4239999999999995)"
04-01-2023 14:28:04.659498,"(12.0, 17.0, 15.9)","(8.5, 13.0, 12.75)","(8.0, 11.0, 10.307692307692308)","(21.0, 29.0, 27.32)","(1.9, 2.16, 2.1392592592592594)","(7.0, 9.2, 8.925714285714285)","(5.0, 6.6, 6.4239999999999995)"
04-01-2023 14:28:05.703614,"(12.0, 17.0, 15.9)","(8.5, 14.0, 13.266666666666667)","(8.0, 10.5, 10.38888888888889)","(21.0, 29.0, 27.32)","(1.9, 2.16, 2.1487179487179486)","(7.0, 9.2, 8.853333333333333)","(5.0, 6.6, 6.386666666666667)"
04-01-2023 14:28:06.733560,"(12.0, 17.0, 15.9)","(8.5, 14.0, 13.375)","(8.0, 10.5, 10.38888888888889)","(21.0, 29.0, 27.32)","(1.9, 2.16, 2.1487179487179486)","(7.0, 9.2, 8.88421052631579)","(5.0, 6.6, 6.386666666666667)"
04-01-2023 14:28:07.764670,"(12.0, 17.0, 16.01923076923077)","(8.5, 14.0, 13.333333333333334)","(8.0, 10.5, 10.40625)","(21.0, 29.0, 27.266666666666666)","(1.9, 2.16, 2.1542857142857144)","(7.0, 9.2, 8.914285714285715)","(5.0, 6.6, 6.386666666666667)"
04-01-2023 14:28:08.840534,"(12.0, 17.0, 15.833333333333334)","(8.5, 13.5, 13.045454545454545)","(8.0, 11.0, 10.166666666666666)","(21.0, 29.0, 26.483870967741936)","(1.9, 2.18, 2.166666666666667)","(7.0, 9.2, 9.0)","(5.0, 6.6, 6.4239999999999995)"
04-01-2023 14:28:09.945477,"(12.0, 17.0, 15.833333333333334)","(8.5, 13.5, 12.944444444444445)","(8.0, 11.0, 10.163636363636364)","(21.0, 29.0, 26.483870967741936)","(1.9, 2.18, 2.1620408163265306)","(7.0, 9.2, 9.011764705882353)","(5.0, 6.6, 6.386666666666667)"
04-01-2023 14:28:11.073276,"(12.0, 17.0, 15.833333333333334)","(8.5, 13.5, 12.880952380952381)","(8.0, 11.0, 10.163636363636364)","(21.0, 29.0, 26.483870967741936)","(1.9, 2.18, 2.1620408163265306)","(7.0, 9.2, 9.011764705882353)","(5.0, 6.6, 6.37)"
04-01-2023 14:28:12.236835,"(12.0, 17.0, 15.625)","(8.5, 13.5, 12.880952380952381)","(8.0, 11.0, 10.220338983050848)","(21.0, 28.0, 26.666666666666668)","(1.9, 2.18, 2.2172903225806455)","(7.0, 9.2, 8.876923076923077)","(5.0, 6.6, 6.355555555555555)"
04-01-2023 14:28:13.371369,"(12.0, 15.5, 15.454545454545455)","(8.5, 13.5, 12.681818181818182)","(8.0, 11.0, 10.220338983050848)","(21.0, 28.0, 26.666666666666668)","(1.9, 2.22, 2.2178666666666667)","(7.0, 9.2, 8.778378378378378)","(5.0, 6.6, 6.333333333333333)"
04-01-2023 14:28:14.521299,"(12.0, 15.5, 15.466666666666667)","(9.0, 12.5, 12.483333333333333)","(8.0, 10.5, 10.30952380952381)","(21.0, 28.0, 26.666666666666668)","(1.9, 2.24, 2.237)","(7.0, 9.2, 8.893333333333333)","(5.0, 6.6, 6.3076923076923075)"
04-01-2023 14:28:15.679813,"(12.0, 15.5, 15.466666666666667)","(9.0, 12.5, 12.473684210526315)","(8.0, 10.5, 10.194444444444445)","(21.0, 28.0, 26.666666666666668)","(1.9, 2.24, 2.231683168316832)","(7.0, 9.0, 8.858823529411765)","(5.0, 6.6, 6.318518518518519)"
04-01-2023 14:28:16.836352,"(12.0, 15.5, 15.461538461538462)","(9.0, 12.5, 12.458333333333334)","(8.0, 11.5, 11.068181818181818)","(21.0, 28.0, 26.833333333333332)","(1.9, 2.24, 2.23125)","(7.0, 9.0, 8.733333333333333)","(5.0, 6.6, 6.3090909090909095)"
04-01-2023 14:28:17.903564,"(12.0, 16.0, 15.473684210526315)","(9.0, 12.5, 12.411764705882353)","(8.0, 11.5, 11.068181818181818)","(21.0, 27.0, 26.833333333333332)","(1.9, 2.24, 2.2172093023255814)","(7.0, 9.2, 8.9)","(5.0, 6.6, 6.3090909090909095)"
04-01-2023 14:28:18.913272,"(12.0, 16.0, 15.666666666666666)","(9.0, 12.5, 12.241935483870968)","(8.0, 11.5, 11.021739130434783)","(21.0, 27.0, 26.833333333333332)","(1.9, 2.22, 2.215416666666667)","(7.0, 9.0, 8.77142857142857)","(5.0, 6.6, 6.323076923076923)"
04-01-2023 14:28:19.967675,"(12.0, 16.0, 15.590909090909092)","(9.0, 12.5, 12.196969696969697)","(8.0, 11.5, 11.388349514563107)","(21.0, 28.0, 27.285714285714285)","(1.9, 2.22, 2.2156000000000002)","(7.0, 9.0, 8.576470588235294)","(5.0, 6.6, 6.317073170731708)"
04-01-2023 14:28:21.020776,"(12.0, 16.0, 15.571428571428571)","(9.0, 12.0, 11.87037037037037)","(8.0, 12.5, 11.833333333333334)","(21.0, 28.0, 27.235294117647058)","(1.9, 2.22, 2.1984000000000004)","(7.0, 9.0, 8.657142857142858)","(5.0, 6.6, 6.333333333333333)"
04-01-2023 14:28:22.132112,"(12.0, 16.0, 15.470588235294118)","(9.0, 12.0, 11.882352941176471)","(8.0, 12.5, 12.088235294117647)","(21.0, 28.0, 27.23076923076923)","(1.9, 2.22, 2.191515151515152)","(7.0, 8.8, 8.600000000000001)","(5.0, 6.6, 6.307142857142857)"
04-01-2023 14:28:23.516806,"(12.0, 16.0, 15.590909090909092)","(9.0, 12.0, 11.714285714285714)","(8.0, 12.5, 11.785714285714286)","(21.0, 28.0, 26.571428571428573)","(1.9, 2.2, 2.214909090909091)","(7.0, 8.8, 8.533333333333333)","(5.0, 6.6, 6.266666666666667)"
04-01-2023 14:28:25.096477,"(12.0, 16.0, 15.590909090909092)","(9.0, 12.0, 11.558823529411764)","(8.0, 12.0, 11.785714285714286)","(21.0, 28.0, 26.571428571428573)","(1.9, 2.22, 2.212542372881356)","(7.0, 8.6, 8.506666666666668)","(5.0, 6.4, 6.26)"
04-01-2023 14:28:26.283529,"(12.0, 16.0, 15.68421052631579)","(9.0, 12.0, 11.558823529411764)","(8.0, 12.0, 11.958333333333334)","(21.0, 28.0, 27.285714285714285)","(1.9, 2.22, 2.164)","(7.0, 8.8, 8.8)","(5.0, 6.4, 6.321739130434783)"
04-01-2023 14:28:27.453238,"(12.0, 16.5, 15.944444444444445)","(9.0, 12.0, 11.61111111111111)","(8.0, 12.5, 11.958333333333334)","(21.0, 28.0, 27.285714285714285)","(1.9, 2.18, 2.1663414634146343)","(7.0, 9.0, 8.854545454545454)","(5.0, 6.6, 6.309803921568627)"
04-01-2023 14:28:28.564053,"(12.0, 16.5, 15.944444444444445)","(9.0, 12.0, 11.61111111111111)","(8.0, 12.5, 11.85)","(21.0, 28.0, 27.285714285714285)","(1.9, 2.18, 2.1223214285714285)","(7.0, 9.0, 8.88)","(5.0, 6.6, 6.336585365853659)"
04-01-2023 14:28:29.680731,"(12.0, 16.5, 15.7)","(9.0, 12.0, 11.61111111111111)","(8.0, 12.5, 11.805555555555555)","(21.0, 28.0, 27.428571428571427)","(1.9, 2.14, 2.121714285714286)","(7.0, 9.0, 9.0)","(5.0, 6.6, 6.3533333333333335)"
04-01-2023 14:28:30.800968,"(12.0, 16.5, 15.7)","(9.0, 12.5, 11.727272727272727)","(8.0, 12.5, 11.978260869565217)","(21.0, 28.0, 27.22222222222222)","(1.9, 2.14, 2.114)","(7.0, 9.2, 9.0)","(5.0, 6.4, 6.433333333333334)"
04-01-2023 14:28:31.972277,"(12.0, 16.5, 16.071428571428573)","(9.0, 12.0, 11.75)","(8.0, 12.5, 12.038461538461538)","(21.0, 28.0, 27.22222222222222)","(1.9, 2.12, 2.102666666666667)","(7.0, 9.2, 9.0)","(5.0, 6.6, 6.442105263157895)"
04-01-2023 14:28:33.144240,"(12.0, 16.5, 16.071428571428573)","(9.0, 12.0, 11.84375)","(8.0, 12.5, 12.038461538461538)","(21.0, 28.0, 27.3)","(1.9, 2.12, 2.1014814814814815)","(7.0, 9.2, 8.844444444444445)","(5.0, 6.6, 6.442105263157895)"
04-01-2023 14:28:34.281162,"(12.0, 16.5, 16.071428571428573)","(9.0, 12.0, 11.84375)","(8.0, 12.5, 12.038461538461538)","(21.0, 28.0, 27.3)","(1.9, 2.12, 2.08969696969697)","(7.0, 9.4, 8.926315789473685)","(5.0, 6.6, 6.453333333333333)"
04-01-2023 14:28:35.384894,"(12.0, 16.5, 16.071428571428573)","(9.0, 12.0, 11.84375)","(8.0, 12.5, 12.071428571428571)","(21.0, 28.0, 27.31578947368421)","(1.9, 2.12, 2.081857142857143)","(7.0, 9.4, 8.902127659574468)","(5.0, 6.6, 6.5181818181818185)"
04-01-2023 14:28:36.503493,"(12.0, 16.5, 16.3)","(9.0, 11.5, 11.4)","(8.0, 12.5, 12.23076923076923)","(21.0, 28.0, 27.31578947368421)","(1.9, 2.12, 2.087766990291262)","(7.0, 9.4, 8.92)","(5.0, 6.8, 6.5680000000000005)"
04-01-2023 14:28:37.606173,"(12.0, 16.5, 16.05)","(9.0, 12.0, 11.703703703703704)","(8.0, 12.5, 12.23076923076923)","(21.0, 28.0, 27.31578947368421)","(1.9, 2.12, 2.080769230769231)","(7.0, 9.4, 9.043750000000001)","(5.0, 6.8, 6.642857142857142)"
04-01-2023 14:28:38.798460,"(12.0, 16.5, 16.071428571428573)","(9.0, 12.0, 11.914772727272727)","(8.5, 12.5, 12.277777777777779)","(21.0, 28.0, 27.535714285714285)","(1.85, 2.1, 2.0814285714285714)","(7.0, 9.4, 9.177777777777777)","(5.0, 6.8, 6.642857142857142)"
04-01-2023 14:28:40.069470,"(12.0, 16.5, 16.1)","(9.0, 12.0, 11.829545454545455)","(8.5, 12.5, 12.416666666666666)","(21.0, 28.0, 27.535714285714285)","(1.85, 2.1, 2.066887417218543)","(7.0, 9.4, 9.177777777777777)","(5.0, 6.8, 6.642857142857142)"
04-01-2023 14:28:41.428176,"(12.0, 16.5, 16.1)","(9.0, 12.0, 11.829545454545455)","(8.5, 12.5, 12.416666666666666)","(21.0, 28.0, 27.535714285714285)","(1.85, 2.1, 2.0813432835820898)","(7.0, 9.4, 9.223529411764705)","(5.0, 6.8, 6.642857142857142)"
04-01-2023 14:28:42.666129,"(12.0, 16.5, 16.1)","(9.0, 12.0, 11.819277108433734)","(8.5, 12.5, 12.178571428571429)","(21.0, 28.0, 27.535714285714285)","(1.85, 2.1, 2.0813432835820898)","(7.0, 9.4, 9.223529411764705)","(5.0, 6.8, 6.642857142857142)"
04-01-2023 14:28:43.883479,"(12.0, 17.0, 15.785714285714286)","(9.0, 12.0, 11.829268292682928)","(8.5, 13.0, 12.104166666666666)","(21.0, 28.0, 28.666666666666668)","(1.85, 2.1, 2.0733333333333333)","(7.0, 9.4, 9.24)","(5.0, 6.8, 6.735714285714286)"
04-01-2023 14:28:45.242189,"(12.0, 17.0, 15.95)","(9.0, 12.0, 11.83529411764706)","(8.5, 13.0, 12.144927536231885)","(21.0, 29.0, 29.81818181818182)","(1.85, 2.1, 2.060990990990991)","(7.0, 9.4, 9.24)","(5.0, 6.8, 6.748571428571428)"
04-01-2023 14:28:46.433197,"(12.0, 17.0, 16.015625)","(9.0, 12.0, 11.83529411764706)","(8.5, 13.0, 12.112359550561798)","(21.0, 30.0, 29.714285714285715)","(1.85, 2.08, 2.0435384615384615)","(7.0, 9.4, 9.24)","(5.0, 6.8, 6.748571428571428)"
04-01-2023 14:28:47.695767,"(12.0, 17.0, 16.05)","(9.0, 12.0, 11.865853658536585)","(8.5, 13.0, 12.05952380952381)","(21.0, 30.0, 29.714285714285715)","(1.85, 2.08, 2.043776223776224)","(7.0, 9.4, 9.24)","(5.0, 6.8, 6.773333333333333)"
04-01-2023 14:28:48.861163,"(12.0, 17.0, 15.86)","(9.0, 12.0, 12.283132530120483)","(8.5, 13.0, 12.342105263157894)","(21.0, 30.0, 28.923076923076923)","(1.85, 2.08, 2.053939393939394)","(7.0, 9.4, 9.3)","(5.0, 6.8, 6.775757575757575)"
04-01-2023 14:28:49.965842,"(12.0, 17.0, 15.578947368421053)","(9.0, 12.5, 11.868421052631579)","(8.5, 12.5, 12.183673469387756)","(21.0, 30.0, 28.923076923076923)","(1.85, 2.06, 2.0626)","(7.0, 9.4, 9.31578947368421)","(5.0, 6.8, 6.773333333333333)"
04-01-2023 14:28:51.078940,"(12.0, 17.0, 15.568181818181818)","(9.0, 12.5, 11.86)","(8.5, 13.0, 12.156862745098039)","(21.0, 30.0, 28.923076923076923)","(1.85, 2.08, 2.061684210526316)","(7.0, 9.4, 9.31578947368421)","(5.0, 6.8, 6.773333333333333)"
04-01-2023 14:28:52.260424,"(12.0, 17.0, 15.551724137931034)","(9.0, 12.5, 11.954545454545455)","(8.5, 13.0, 12.196428571428571)","(21.0, 30.0, 28.923076923076923)","(1.85, 2.08, 2.06251968503937)","(7.0, 9.4, 9.121739130434783)","(5.0, 6.8, 6.773333333333333)"
04-01-2023 14:28:53.439649,"(12.0, 17.0, 15.551724137931034)","(9.0, 12.5, 11.954545454545455)","(8.5, 13.0, 12.169811320754716)","(21.0, 30.0, 29.444444444444443)","(1.85, 2.08, 2.0957312252964426)","(7.0, 9.4, 9.112)","(5.0, 6.8, 6.67027027027027)"
04-01-2023 14:28:54.608057,"(12.0, 17.0, 16.142857142857142)","(9.0, 12.0, 11.821428571428571)","(8.5, 13.0, 12.181818181818182)","(21.0, 30.0, 29.6)","(1.85, 2.1, 2.117739557739558)","(7.0, 9.4, 8.950000000000001)","(5.0, 7.0, 6.662337662337662)"
04-01-2023 14:28:55.793667,"(12.0, 16.5, 16.333333333333332)","(9.0, 12.0, 11.86111111111111)","(8.5, 12.5, 12.181818181818182)","(21.0, 30.0, 29.714285714285715)","(1.85, 2.12, 2.1178199052132705)","(7.0, 9.4, 9.066666666666666)","(5.0, 7.0, 6.662337662337662)"
