,Riverina Knight,Amy Allsorts,Flyaway Becky,Greek Malt,Miss Inspiration,Toms The One,Sketchy Comrade,All Palaver
08-12-2022 13:55:18.158204,"(1.7, 2.04, 2.022608695652174)","(101.0, 450.0, 431.0)","(19.0, 24.0, 23.75)","(91.0, 160.0, 142.5)","(2.8, 3.9, 3.8625)","(12.0, 16.5, 16.38888888888889)","(6.0, 8.0, 7.82)","(101.0, 460.0, 430.0)"
08-12-2022 13:55:19.331916,"(1.7, 2.04, 2.022608695652174)","(101.0, 450.0, 431.0)","(19.0, 24.0, 23.75)","(91.0, 160.0, 142.5)","(2.8, 3.9, 3.8625)","(12.0, 16.5, 16.38888888888889)","(6.0, 8.0, 7.844444444444444)","(101.0, 460.0, 430.0)"
08-12-2022 13:55:20.602246,"(1.7, 2.04, 2.022608695652174)","(101.0, 450.0, 360.0)","(19.0, 24.0, 23.75)","(91.0, 160.0, 142.5)","(2.8, 3.9, 3.8625)","(12.0, 16.5, 16.38888888888889)","(6.0, 8.0, 7.844444444444444)","(101.0, 460.0, 430.0)"
08-12-2022 13:55:21.837598,"(1.7, 2.04, 2.022608695652174)","(101.0, 450.0, 360.0)","(19.0, 24.0, 23.75)","(91.0, 160.0, 142.5)","(2.8, 3.9, 3.8625)","(12.0, 16.5, 16.38888888888889)","(6.0, 8.0, 7.844444444444444)","(101.0, 460.0, 430.0)"
08-12-2022 13:55:22.971157,"(1.7, 2.04, 2.022608695652174)","(101.0, 450.0, 360.0)","(19.0, 24.0, 23.75)","(91.0, 160.0, 142.5)","(2.8, 3.9, 3.8727272727272726)","(12.0, 16.5, 16.38888888888889)","(6.0, 8.0, 7.866666666666666)","(101.0, 460.0, 430.0)"
08-12-2022 13:55:24.119964,"(1.7, 2.04, 2.022608695652174)","(101.0, 450.0, 360.0)","(19.0, 24.0, 23.75)","(91.0, 160.0, 142.5)","(2.8, 3.9, 3.88)","(12.0, 16.5, 16.375)","(6.0, 8.0, 7.788235294117647)","(101.0, 460.0, 430.0)"
08-12-2022 13:55:25.304591,"(1.7, 2.04, 2.022608695652174)","(101.0, 450.0, 360.0)","(19.0, 24.0, 23.75)","(91.0, 160.0, 142.5)","(2.8, 3.9, 3.88)","(12.0, 16.5, 16.375)","(6.0, 8.0, 7.788235294117647)","(101.0, 460.0, 430.0)"
08-12-2022 13:55:26.515936,"(1.7, 2.04, 2.022608695652174)","(101.0, 450.0, 360.0)","(19.0, 24.0, 23.75)","(91.0, 160.0, 142.5)","(2.8, 3.9, 3.88)","(12.0, 16.5, 16.375)","(6.0, 8.0, 7.788235294117647)","(101.0, 460.0, 407.5)"
08-12-2022 13:55:27.691698,"(1.7, 2.04, 2.022608695652174)","(101.0, 450.0, 431.0)","(18.0, 24.0, 23.75)","(81.0, 160.0, 142.5)","(2.9, 3.9, 3.859375)","(12.0, 16.5, 16.375)","(6.0, 8.0, 7.8352941176470585)","(101.0, 460.0, 407.5)"
08-12-2022 13:55:28.976254,"(1.7, 2.04, 2.022608695652174)","(101.0, 450.0, 355.0)","(18.0, 24.0, 23.75)","(81.0, 160.0, 142.5)","(2.9, 3.9, 3.8777777777777778)","(12.0, 16.5, 16.357142857142858)","(6.0, 8.0, 7.8352941176470585)","(101.0, 460.0, 407.5)"
08-12-2022 13:55:30.214204,"(1.7, 2.04, 2.022608695652174)","(101.0, 450.0, 360.0)","(18.0, 24.0, 23.75)","(81.0, 160.0, 142.5)","(2.9, 3.9, 3.942105263157895)","(12.0, 16.5, 16.357142857142858)","(6.0, 8.0, 7.77391304347826)","(101.0, 460.0, 407.5)"
08-12-2022 13:55:31.507542,"(1.7, 2.04, 2.0144444444444445)","(101.0, 450.0, 360.0)","(18.0, 24.0, 23.88888888888889)","(81.0, 160.0, 142.5)","(2.9, 4.0, 3.93421052631579)","(12.0, 16.5, 16.333333333333332)","(6.0, 8.0, 7.77391304347826)","(101.0, 460.0, 407.5)"
08-12-2022 13:55:32.731864,"(1.7, 2.04, 2.016)","(101.0, 450.0, 360.0)","(18.0, 24.0, 23.88888888888889)","(81.0, 160.0, 143.52941176470588)","(2.9, 3.95, 3.93421052631579)","(12.0, 16.5, 16.3)","(6.0, 8.0, 7.77391304347826)","(101.0, 460.0, 407.5)"
08-12-2022 13:55:33.987601,"(1.75, 2.04, 2.016)","(101.0, 450.0, 360.0)","(19.0, 24.0, 23.88888888888889)","(81.0, 160.0, 143.52941176470588)","(3.0, 3.95, 3.93)","(12.0, 16.5, 16.3)","(6.0, 8.0, 7.77391304347826)","(101.0, 460.0, 407.5)"
08-12-2022 13:55:35.236952,"(1.75, 2.04, 2.015)","(101.0, 450.0, 432.72727272727275)","(19.0, 24.0, 23.88888888888889)","(81.0, 160.0, 143.52941176470588)","(3.0, 3.95, 3.9458333333333333)","(12.0, 16.5, 16.333333333333332)","(6.0, 8.0, 7.77391304347826)","(101.0, 460.0, 407.5)"
08-12-2022 13:55:36.551098,"(1.75, 2.02, 2.0015384615384617)","(101.0, 450.0, 432.72727272727275)","(19.0, 24.0, 23.88888888888889)","(81.0, 160.0, 143.52941176470588)","(3.0, 4.0, 3.9458333333333333)","(12.0, 16.5, 16.3)","(6.0, 8.0, 7.77391304347826)","(101.0, 460.0, 407.5)"
08-12-2022 13:55:37.796165,"(1.75, 2.02, 2.0015384615384617)","(101.0, 450.0, 432.72727272727275)","(19.0, 24.0, 23.88888888888889)","(81.0, 160.0, 138.46153846153845)","(3.0, 4.0, 3.9458333333333333)","(12.0, 16.5, 16.3)","(6.0, 8.0, 7.711111111111111)","(101.0, 460.0, 407.5)"
08-12-2022 13:55:39.029442,"(1.75, 2.02, 2.0015384615384617)","(101.0, 450.0, 370.0)","(19.0, 24.0, 23.88888888888889)","(81.0, 160.0, 143.52941176470588)","(3.0, 4.0, 3.944444444444444)","(12.0, 16.5, 16.3)","(6.0, 8.0, 7.711111111111111)","(101.0, 460.0, 407.5)"
08-12-2022 13:55:40.312320,"(1.75, 2.02, 2.0015384615384617)","(101.0, 450.0, 365.0)","(19.0, 24.0, 24.23076923076923)","(81.0, 160.0, 143.52941176470588)","(3.0, 4.0, 3.9523809523809526)","(12.0, 16.5, 16.333333333333332)","(6.0, 8.0, 7.763636363636364)","(101.0, 460.0, 430.0)"
08-12-2022 13:55:41.655978,"(1.75, 2.02, 2.0015384615384617)","(101.0, 450.0, 365.0)","(19.0, 25.0, 24.23076923076923)","(81.0, 160.0, 138.46153846153845)","(3.0, 4.0, 3.9523809523809526)","(12.0, 16.5, 16.3)","(6.0, 8.0, 7.763636363636364)","(101.0, 460.0, 430.0)"
08-12-2022 13:55:43.081117,"(1.75, 2.02, 2.0015384615384617)","(101.0, 450.0, 422.8571428571429)","(19.0, 25.0, 25.258064516129032)","(81.0, 160.0, 140.0)","(3.0, 4.0, 3.966666666666667)","(12.0, 16.5, 16.333333333333332)","(6.0, 8.0, 7.77391304347826)","(101.0, 460.0, 407.5)"
08-12-2022 13:55:44.443207,"(1.75, 1.99, 1.9766666666666666)","(101.0, 450.0, 378.1818181818182)","(19.0, 26.0, 24.8)","(81.0, 160.0, 145.3846153846154)","(3.0, 4.0, 3.9661538461538464)","(12.0, 16.5, 16.4)","(6.0, 8.0, 7.77391304347826)","(101.0, 460.0, 380.9090909090909)"
08-12-2022 13:55:45.851514,"(1.75, 1.99, 1.9766666666666666)","(101.0, 440.0, 328.0)","(19.0, 25.0, 24.375)","(81.0, 150.0, 143.33333333333334)","(3.0, 4.1, 3.9650000000000003)","(12.0, 16.5, 16.40909090909091)","(6.0, 8.0, 7.77391304347826)","(101.0, 450.0, 380.9090909090909)"
08-12-2022 13:55:47.370502,"(1.75, 1.99, 1.9710714285714286)","(101.0, 440.0, 328.0)","(19.0, 25.0, 24.375)","(81.0, 150.0, 143.33333333333334)","(3.0, 4.1, 3.980379746835443)","(12.0, 16.5, 16.214285714285715)","(6.0, 8.0, 7.77391304347826)","(101.0, 450.0, 380.9090909090909)"
08-12-2022 13:55:48.740608,"(1.75, 1.98, 1.9621428571428572)","(101.0, 440.0, 328.0)","(19.0, 25.0, 24.375)","(81.0, 150.0, 142.0)","(3.0, 4.1, 3.9847560975609757)","(12.0, 16.5, 16.323529411764707)","(6.0, 8.0, 8.155555555555555)","(101.0, 450.0, 380.9090909090909)"
08-12-2022 13:55:50.041180,"(1.75, 1.96, 1.951111111111111)","(101.0, 440.0, 320.0)","(19.0, 25.0, 24.375)","(81.0, 150.0, 139.0909090909091)","(3.0, 4.1, 3.9888235294117647)","(12.0, 16.5, 16.333333333333332)","(6.0, 8.2, 8.166666666666666)","(101.0, 450.0, 370.83333333333337)"
08-12-2022 13:55:51.381150,"(1.75, 1.94, 1.9496296296296296)","(101.0, 440.0, 378.1818181818182)","(19.0, 25.0, 24.615384615384617)","(81.0, 150.0, 139.0909090909091)","(3.0, 4.1, 3.986144578313253)","(12.0, 16.5, 16.38235294117647)","(6.0, 8.2, 8.11578947368421)","(101.0, 450.0, 380.9090909090909)"
08-12-2022 13:55:52.703974,"(1.7, 1.95, 1.9496296296296296)","(101.0, 440.0, 378.1818181818182)","(19.0, 25.0, 24.615384615384617)","(81.0, 150.0, 133.125)","(3.0, 4.1, 3.9975)","(12.0, 16.5, 16.88888888888889)","(6.0, 8.2, 8.093333333333332)","(101.0, 450.0, 380.9090909090909)"
08-12-2022 13:55:53.989610,"(1.7, 1.95, 1.9485185185185185)","(101.0, 440.0, 304.0)","(19.0, 25.0, 24.615384615384617)","(81.0, 150.0, 133.125)","(3.0, 4.1, 4.0325)","(12.0, 17.0, 16.88888888888889)","(6.0, 8.2, 8.093333333333332)","(101.0, 450.0, 380.9090909090909)"
08-12-2022 13:55:55.204069,"(1.7, 1.95, 1.9458730158730158)","(101.0, 440.0, 328.0)","(19.0, 25.0, 24.727272727272727)","(81.0, 150.0, 127.5)","(3.0, 4.1, 4.073684210526316)","(13.0, 17.0, 16.545454545454547)","(6.5, 8.2, 8.0)","(101.0, 450.0, 380.9090909090909)"
08-12-2022 13:55:56.518490,"(1.7, 1.93, 1.9112949640287769)","(101.0, 440.0, 320.0)","(19.0, 25.0, 27.8)","(81.0, 150.0, 127.5)","(3.0, 4.1, 4.22972972972973)","(13.0, 17.5, 16.8)","(6.5, 8.2, 8.04)","(101.0, 450.0, 380.9090909090909)"
08-12-2022 13:55:57.899086,"(1.7, 1.9, 1.8973333333333333)","(101.0, 440.0, 320.0)","(19.0, 28.0, 25.846153846153847)","(81.0, 150.0, 127.5)","(3.0, 4.3, 3.9789473684210526)","(13.0, 17.0, 16.692307692307693)","(6.5, 8.2, 8.026666666666667)","(101.0, 450.0, 380.9090909090909)"
08-12-2022 13:55:59.167079,"(1.7, 1.92, 1.9188888888888889)","(101.0, 440.0, 320.0)","(19.0, 26.0, 26.4)","(81.0, 150.0, 133.125)","(3.0, 4.0, 4.017391304347826)","(13.0, 17.5, 16.857142857142858)","(6.5, 8.4, 8.329411764705883)","(101.0, 450.0, 380.9090909090909)"
08-12-2022 13:56:00.528362,"(1.7, 1.91, 1.904516129032258)","(101.0, 440.0, 391.42857142857144)","(19.0, 27.0, 26.4)","(81.0, 150.0, 133.63636363636363)","(3.0, 4.1, 4.02972972972973)","(13.0, 17.0, 16.857142857142858)","(6.5, 8.4, 8.42)","(101.0, 450.0, 395.7142857142857)"
08-12-2022 13:56:01.826311,"(1.7, 1.91, 1.9015)","(101.0, 440.0, 391.42857142857144)","(19.0, 27.0, 25.833333333333332)","(81.0, 150.0, 133.63636363636363)","(3.1, 4.1, 4.040384615384616)","(13.0, 17.0, 16.857142857142858)","(6.5, 8.6, 8.514285714285714)","(101.0, 450.0, 395.7142857142857)"
08-12-2022 13:56:03.233202,"(1.7, 1.91, 1.904)","(101.0, 440.0, 391.42857142857144)","(19.0, 26.0, 26.727272727272727)","(81.0, 150.0, 133.63636363636363)","(3.1, 4.1, 4.053968253968254)","(13.0, 17.0, 16.863636363636363)","(6.5, 8.6, 8.770000000000001)","(101.0, 450.0, 395.7142857142857)"
08-12-2022 13:56:04.624761,"(1.7, 1.91, 1.906)","(101.0, 440.0, 391.42857142857144)","(19.0, 28.0, 26.689655172413794)","(81.0, 150.0, 133.63636363636363)","(3.1, 4.1, 4.053968253968254)","(13.0, 17.0, 16.357142857142858)","(6.5, 8.8, 8.478260869565217)","(101.0, 450.0, 395.7142857142857)"
08-12-2022 13:56:06.052119,"(1.7, 1.91, 1.903181818181818)","(101.0, 440.0, 391.42857142857144)","(19.0, 28.0, 26.689655172413794)","(81.0, 150.0, 133.63636363636363)","(3.1, 4.1, 4.049122807017544)","(13.0, 17.0, 16.433333333333334)","(6.5, 8.6, 8.446153846153846)","(101.0, 450.0, 395.7142857142857)"
08-12-2022 13:56:07.380275,"(1.7, 1.91, 1.9016666666666666)","(101.0, 440.0, 383.3333333333333)","(19.0, 28.0, 26.76923076923077)","(81.0, 150.0, 133.63636363636363)","(3.1, 4.1, 4.031343283582089)","(13.0, 16.5, 17.4375)","(6.5, 8.6, 8.478260869565217)","(101.0, 450.0, 395.7142857142857)"
08-12-2022 13:56:08.758205,"(1.7, 1.9, 1.8826229508196721)","(101.0, 440.0, 391.42857142857144)","(19.0, 28.0, 26.76923076923077)","(81.0, 150.0, 133.63636363636363)","(3.1, 4.1, 4.041269841269841)","(13.0, 17.5, 17.4375)","(6.5, 8.6, 8.478260869565217)","(101.0, 450.0, 395.7142857142857)"
08-12-2022 13:56:10.065328,"(1.7, 1.9, 1.8819727891156461)","(101.0, 440.0, 391.42857142857144)","(19.0, 28.0, 26.76923076923077)","(81.0, 150.0, 133.63636363636363)","(3.1, 4.1, 4.065384615384615)","(13.0, 17.5, 17.4)","(6.5, 8.6, 8.52258064516129)","(101.0, 450.0, 395.7142857142857)"
08-12-2022 13:56:11.359789,"(1.7, 1.88, 1.8756896551724138)","(101.0, 440.0, 391.42857142857144)","(19.0, 28.0, 26.875)","(81.0, 150.0, 133.63636363636363)","(3.1, 4.1, 4.061702127659574)","(13.0, 17.5, 17.44736842105263)","(6.5, 8.6, 8.466666666666667)","(101.0, 450.0, 395.7142857142857)"
08-12-2022 13:56:12.651544,"(1.7, 1.88, 1.8748407643312102)","(101.0, 440.0, 355.0)","(19.0, 27.0, 27.5)","(81.0, 150.0, 133.63636363636363)","(3.1, 4.1, 4.106493506493506)","(13.0, 17.5, 17.38888888888889)","(6.5, 8.6, 8.49090909090909)","(101.0, 450.0, 402.5)"
08-12-2022 13:56:13.934286,"(1.7, 1.88, 1.8745360824742268)","(101.0, 440.0, 290.0)","(19.0, 28.0, 27.75)","(81.0, 150.0, 133.63636363636363)","(3.1, 4.2, 4.136842105263158)","(13.0, 17.5, 17.38888888888889)","(6.5, 8.6, 8.49090909090909)","(101.0, 450.0, 402.5)"
08-12-2022 13:56:15.275044,"(1.7, 1.87, 1.8622058823529413)","(101.0, 440.0, 240.0)","(19.0, 28.0, 27.75)","(81.0, 150.0, 133.63636363636363)","(3.1, 4.2, 4.134426229508197)","(13.0, 17.5, 17.90909090909091)","(6.5, 8.6, 8.44)","(101.0, 450.0, 395.7142857142857)"
08-12-2022 13:56:16.590124,"(1.7, 1.88, 1.8701951219512196)","(101.0, 440.0, 292.5)","(19.0, 28.0, 27.666666666666668)","(81.0, 150.0, 135.0)","(3.1, 4.2, 4.142857142857142)","(13.0, 18.0, 17.75)","(6.5, 8.6, 8.418181818181818)","(101.0, 450.0, 414.0)"
08-12-2022 13:56:17.865192,"(1.7, 1.88, 1.873909090909091)","(101.0, 430.0, 292.5)","(19.0, 28.0, 27.68)","(81.0, 150.0, 135.0)","(3.1, 4.2, 4.142857142857142)","(13.0, 18.5, 17.65625)","(6.5, 8.6, 8.357894736842105)","(101.0, 450.0, 414.0)"
08-12-2022 13:56:19.145957,"(1.7, 1.89, 1.887142857142857)","(101.0, 430.0, 265.0)","(19.0, 28.0, 27.90909090909091)","(81.0, 150.0, 135.0)","(3.1, 4.2, 4.135593220338983)","(13.0, 18.5, 17.477272727272727)","(6.5, 8.4, 8.3)","(101.0, 450.0, 414.0)"
08-12-2022 13:56:20.592904,"(1.7, 1.9, 1.8882706766917292)","(91.0, 430.0, 265.0)","(19.0, 28.0, 27.90909090909091)","(81.0, 150.0, 135.0)","(3.2, 4.2, 4.158181818181818)","(13.0, 18.5, 17.65625)","(6.5, 8.4, 8.25)","(101.0, 450.0, 414.0)"
08-12-2022 13:56:22.032531,"(1.7, 1.89, 1.8833333333333333)","(91.0, 430.0, 303.3333333333333)","(19.0, 28.0, 27.68)","(81.0, 150.0, 135.0)","(3.2, 4.2, 4.166666666666667)","(13.0, 18.5, 17.642857142857142)","(6.5, 8.4, 8.25)","(101.0, 450.0, 414.0)"
08-12-2022 13:56:23.408436,"(1.7, 1.89, 1.8833333333333333)","(91.0, 420.0, 280.0)","(19.0, 28.0, 27.68)","(81.0, 150.0, 135.0)","(3.2, 4.2, 4.1640625)","(13.0, 18.5, 17.785714285714285)","(6.5, 8.4, 8.17037037037037)","(101.0, 450.0, 414.0)"
08-12-2022 13:56:24.801974,"(1.7, 1.89, 1.882061855670103)","(91.0, 420.0, 267.27272727272725)","(19.0, 28.0, 27.6)","(81.0, 150.0, 135.0)","(3.2, 4.2, 4.182258064516129)","(13.0, 18.5, 18.27777777777778)","(6.5, 8.2, 7.83)","(101.0, 450.0, 414.0)"
08-12-2022 13:56:26.226698,"(1.7, 1.9, 1.8608771929824561)","(91.0, 420.0, 303.3333333333333)","(19.0, 28.0, 27.8)","(81.0, 150.0, 135.0)","(3.2, 4.2, 4.241121495327103)","(13.0, 18.5, 18.166666666666668)","(6.5, 8.0, 7.839344262295082)","(101.0, 450.0, 417.27272727272725)"
08-12-2022 13:56:27.652174,"(1.7, 1.87, 1.8605882352941177)","(91.0, 420.0, 303.3333333333333)","(19.0, 28.0, 28.714285714285715)","(81.0, 150.0, 135.0)","(3.2, 4.3, 4.230555555555556)","(13.0, 18.5, 18.38888888888889)","(6.5, 8.0, 7.839344262295082)","(101.0, 450.0, 417.27272727272725)"
08-12-2022 13:56:29.017772,"(1.7, 1.87, 1.8605882352941177)","(91.0, 420.0, 288.75)","(19.0, 29.0, 28.045454545454547)","(81.0, 150.0, 135.0)","(3.2, 4.3, 4.2220472440944885)","(13.0, 18.5, 18.4375)","(6.5, 8.0, 7.832)","(101.0, 450.0, 414.0)"
08-12-2022 13:56:30.396991,"(1.7, 1.86, 1.8598148148148148)","(91.0, 420.0, 252.0)","(19.0, 29.0, 28.09090909090909)","(81.0, 150.0, 133.63636363636363)","(3.2, 4.3, 4.217142857142857)","(13.0, 18.5, 17.9375)","(6.5, 8.0, 7.882051282051282)","(101.0, 450.0, 372.0)"
08-12-2022 13:56:32.129734,"(1.7, 1.87, 1.8527027027027028)","(91.0, 420.0, 358.6666666666667)","(19.0, 29.0, 28.571428571428573)","(81.0, 150.0, 133.63636363636363)","(3.2, 4.3, 4.169158878504673)","(13.0, 18.0, 17.858490566037737)","(6.5, 8.2, 8.178947368421053)","(101.0, 440.0, 372.0)"
08-12-2022 13:56:33.901744,"(1.7, 1.86, 1.8464615384615386)","(91.0, 420.0, 383.2)","(19.0, 30.0, 28.304347826086957)","(81.0, 150.0, 133.63636363636363)","(3.2, 4.2, 4.163366336633663)","(13.0, 18.5, 18.014285714285716)","(6.5, 8.4, 8.213333333333333)","(101.0, 440.0, 348.46153846153845)"
08-12-2022 13:56:35.390840,"(1.7, 1.86, 1.8464615384615386)","(91.0, 420.0, 266.6666666666667)","(19.0, 30.0, 28.304347826086957)","(81.0, 150.0, 135.0)","(3.2, 4.2, 4.196969696969697)","(13.0, 18.5, 17.785714285714285)","(6.5, 8.4, 8.414634146341463)","(101.0, 440.0, 348.46153846153845)"
08-12-2022 13:56:36.854754,"(1.65, 1.85, 1.8427272727272728)","(91.0, 420.0, 238.0)","(19.0, 30.0, 28.304347826086957)","(81.0, 150.0, 130.71428571428572)","(3.2, 4.2, 4.196825396825397)","(13.0, 18.5, 17.85185185185185)","(6.5, 8.6, 8.374545454545453)","(101.0, 440.0, 340.8333333333333)"
08-12-2022 13:56:38.208768,"(1.65, 1.86, 1.8428070175438598)","(91.0, 430.0, 238.0)","(19.0, 30.0, 28.25)","(81.0, 150.0, 135.0)","(3.2, 4.2, 4.205555555555556)","(13.0, 18.5, 17.85185185185185)","(6.5, 8.6, 8.509677419354839)","(101.0, 440.0, 340.8333333333333)"
08-12-2022 13:56:39.502696,"(1.65, 1.85, 1.8405882352941176)","(91.0, 430.0, 246.0)","(19.0, 30.0, 28.25)","(81.0, 150.0, 135.0)","(3.2, 4.3, 4.220689655172414)","(13.0, 18.5, 17.8)","(6.5, 8.6, 8.448275862068964)","(101.0, 440.0, 348.46153846153845)"
08-12-2022 13:56:41.151939,"(1.65, 1.85, 1.8430120481927712)","(91.0, 430.0, 254.0)","(19.0, 30.0, 27.9)","(81.0, 150.0, 135.0)","(3.2, 4.3, 4.200793650793651)","(13.0, 18.5, 17.8)","(6.5, 8.6, 8.448275862068964)","(101.0, 440.0, 342.8571428571429)"
08-12-2022 13:56:42.461143,"(1.65, 1.85, 1.8399082568807341)","(91.0, 430.0, 310.0)","(19.0, 30.0, 27.9)","(81.0, 150.0, 138.88888888888889)","(3.2, 4.3, 4.2253731343283585)","(13.0, 18.5, 17.858490566037737)","(6.5, 8.6, 8.4625)","(101.0, 440.0, 354.66666666666663)"
08-12-2022 13:56:43.934223,"(1.65, 1.85, 1.8351968503937008)","(91.0, 430.0, 325.0)","(19.0, 30.0, 27.857142857142858)","(81.0, 150.0, 138.0)","(3.2, 4.3, 4.225563909774436)","(13.0, 18.5, 17.806122448979593)","(6.5, 8.6, 8.382608695652173)","(101.0, 440.0, 360.0)"
08-12-2022 13:56:45.343905,"(1.65, 1.85, 1.8352380952380953)","(91.0, 430.0, 325.0)","(19.0, 30.0, 27.857142857142858)","(81.0, 150.0, 124.28571428571429)","(3.2, 4.3, 4.215702479338843)","(13.0, 18.5, 17.77659574468085)","(6.5, 8.6, 8.309090909090909)","(101.0, 440.0, 360.0)"
08-12-2022 13:56:46.716060,"(1.65, 1.85, 1.8418055555555557)","(91.0, 430.0, 277.27272727272725)","(19.0, 30.0, 27.4)","(81.0, 150.0, 132.0)","(3.2, 4.3, 4.2315068493150685)","(13.0, 18.5, 17.833333333333332)","(6.5, 8.4, 8.3375)","(101.0, 440.0, 323.75)"
08-12-2022 13:56:48.240503,"(1.65, 1.85, 1.8240828402366864)","(91.0, 430.0, 290.0)","(19.0, 28.0, 28.428571428571427)","(81.0, 150.0, 132.0)","(3.2, 4.3, 4.264473684210526)","(13.0, 18.5, 17.892156862745097)","(6.5, 8.4, 8.423529411764706)","(101.0, 380.0, 327.05882352941177)"
08-12-2022 13:56:49.609869,"(1.65, 1.83, 1.8240828402366864)","(91.0, 430.0, 252.22222222222223)","(19.0, 30.0, 27.5)","(81.0, 150.0, 123.0)","(3.2, 4.3, 4.326027397260274)","(13.0, 18.5, 17.840425531914892)","(6.5, 8.6, 8.588888888888889)","(101.0, 380.0, 327.05882352941177)"
08-12-2022 13:56:51.530904,"(1.65, 1.83, 1.820958904109589)","(91.0, 430.0, 252.22222222222223)","(19.0, 29.0, 27.375)","(81.0, 150.0, 122.22222222222223)","(3.2, 4.4, 4.33421052631579)","(13.0, 18.5, 17.840425531914892)","(6.5, 8.8, 8.621428571428572)","(101.0, 380.0, 315.7142857142857)"
08-12-2022 13:56:53.250817,"(1.65, 1.83, 1.8216149068322982)","(91.0, 430.0, 252.22222222222223)","(19.0, 29.0, 27.57894736842105)","(81.0, 140.0, 128.0)","(3.2, 4.4, 4.247738693467337)","(13.0, 18.5, 17.88)","(6.5, 8.8, 8.628571428571428)","(101.0, 380.0, 320.0)"
08-12-2022 13:56:56.213637,"(1.65, 1.83, 1.830246913580247)","(91.0, 430.0, 252.22222222222223)","(19.0, 27.0, 26.25)","(81.0, 140.0, 122.5)","(3.2, 4.3, 4.221794871794872)","(13.0, 18.5, 17.735294117647058)","(6.5, 9.0, 8.685436893203883)","(101.0, 380.0, 315.7142857142857)"
08-12-2022 13:56:57.698286,"(1.65, 1.84, 1.836116504854369)","(91.0, 430.0, 277.27272727272725)","(19.0, 27.0, 25.375)","(81.0, 140.0, 122.5)","(3.2, 4.3, 4.229078014184397)","(13.0, 18.5, 17.785714285714285)","(6.5, 9.0, 8.76056338028169)","(101.0, 380.0, 320.0)"
08-12-2022 13:56:59.091349,"(1.65, 1.84, 1.8411764705882354)","(91.0, 430.0, 325.0)","(19.0, 27.0, 24.5)","(81.0, 140.0, 133.33333333333334)","(3.2, 4.3, 4.150793650793651)","(13.0, 18.0, 18.022727272727273)","(6.5, 9.0, 9.200000000000001)","(101.0, 380.0, 338.46153846153845)"
08-12-2022 13:57:00.485627,"(1.65, 1.85, 1.8424074074074075)","(91.0, 430.0, 313.3333333333333)","(19.0, 25.0, 24.058823529411764)","(81.0, 140.0, 137.14285714285714)","(3.2, 4.2, 4.045173745173745)","(13.0, 18.5, 18.023255813953487)","(6.5, 9.4, 9.233333333333333)","(101.0, 380.0, 338.46153846153845)"
08-12-2022 13:57:01.973375,"(1.65, 1.85, 1.8436923076923077)","(81.0, 430.0, 325.0)","(20.0, 25.0, 23.03333333333333)","(81.0, 140.0, 136.36363636363637)","(3.3, 4.1, 4.02987012987013)","(13.0, 18.5, 18.023255813953487)","(6.5, 9.4, 9.338461538461539)","(101.0, 380.0, 370.0)"
08-12-2022 13:57:03.413421,"(1.65, 1.86, 1.8549122807017544)","(81.0, 430.0, 336.66666666666663)","(20.0, 24.0, 23.03333333333333)","(81.0, 150.0, 131.25)","(3.3, 4.1, 4.0308593749999995)","(13.0, 18.5, 17.75)","(6.5, 9.4, 9.516666666666666)","(101.0, 380.0, 404.5454545454545)"
08-12-2022 13:57:04.829498,"(1.65, 1.86, 1.8549122807017544)","(81.0, 430.0, 325.0)","(20.0, 24.0, 23.087719298245613)","(81.0, 150.0, 131.25)","(3.3, 4.1, 4.030677290836653)","(13.0, 18.0, 17.53846153846154)","(6.5, 9.6, 9.46)","(101.0, 430.0, 374.0)"
08-12-2022 13:57:06.464740,"(1.65, 1.86, 1.85768)","(81.0, 430.0, 336.66666666666663)","(20.0, 24.0, 22.97142857142857)","(81.0, 150.0, 131.25)","(3.3, 4.1, 4.029838709677419)","(13.0, 18.0, 17.535714285714285)","(6.5, 9.6, 9.557894736842105)","(101.0, 430.0, 374.0)"
08-12-2022 13:57:08.023905,"(1.65, 1.86, 1.8651136363636365)","(81.0, 430.0, 350.0)","(19.0, 24.0, 22.731182795698924)","(81.0, 150.0, 142.0)","(3.3, 4.1, 4.030578512396694)","(13.0, 18.0, 16.45)","(6.5, 9.6, 9.863000000000001)","(101.0, 430.0, 353.52941176470586)"
08-12-2022 13:57:09.476058,"(1.65, 1.87, 1.8694508670520231)","(81.0, 430.0, 390.0)","(19.0, 24.0, 22.95)","(81.0, 150.0, 142.0)","(3.3, 4.1, 4.03266129032258)","(13.0, 16.5, 16.53846153846154)","(6.5, 10.5, 9.966666666666667)","(101.0, 430.0, 368.0952380952381)"
08-12-2022 13:57:10.855254,"(1.65, 1.87, 1.863448275862069)","(81.0, 430.0, 390.0)","(19.0, 23.0, 22.583333333333332)","(81.0, 150.0, 142.0)","(3.3, 4.1, 4.0253424657534245)","(13.0, 17.0, 16.214285714285715)","(6.5, 10.0, 10.083333333333334)","(101.0, 430.0, 370.9090909090909)"
08-12-2022 13:57:12.279828,"(1.65, 1.88, 1.875121951219512)","(81.0, 430.0, 330.0)","(19.0, 23.0, 22.583333333333332)","(81.0, 150.0, 142.0)","(3.3, 4.1, 4.036054421768707)","(13.0, 17.0, 15.714285714285714)","(6.5, 10.5, 9.908333333333333)","(101.0, 430.0, 390.0)"
