,Spaltet,By Nine,Smooth Flight,Isolyfe,Midori Burly,Wild Irish Rover,Watch The Clock,Cushy,Mancconi
07-01-2023 14:43:51.078499,"(5.5, 6.0, 5.811320754716981)","(13.0, 21.0, 20.916666666666668)","(3.6, 4.3, 4.236)","(26.0, 42.0, 40.90909090909091)","(11.0, 16.0, 15.764705882352942)","(6.5, 7.6, 7.142553191489362)","(8.0, 8.4, 8.316666666666666)","(6.0, 6.8, 6.741747572815534)","(19.0, 28.0, 27.96)"
07-01-2023 14:43:52.314897,"(5.5, 6.0, 5.826086956521739)","(13.0, 21.0, 20.91176470588235)","(3.6, 4.3, 4.2555555555555555)","(26.0, 42.0, 41.0)","(11.0, 16.0, 16.5)","(6.5, 7.2, 6.938461538461539)","(8.0, 8.4, 8.221538461538461)","(6.0, 6.8, 6.750819672131147)","(19.0, 28.0, 28.741935483870968)"
07-01-2023 14:43:53.562674,"(5.5, 6.0, 5.825)","(13.0, 21.0, 20.914285714285715)","(3.6, 4.3, 4.269444444444444)","(26.0, 42.0, 41.0)","(11.0, 17.0, 16.0625)","(6.5, 7.0, 6.938461538461539)","(8.0, 8.4, 7.832758620689655)","(6.0, 6.8, 6.7484375)","(19.0, 29.0, 28.741935483870968)"
07-01-2023 14:43:54.834329,"(5.5, 6.0, 5.9222222222222225)","(13.0, 21.0, 20.914285714285715)","(3.6, 4.3, 4.269444444444444)","(26.0, 42.0, 40.827586206896555)","(11.0, 17.0, 15.777777777777779)","(6.5, 7.0, 6.938461538461539)","(8.0, 8.0, 8.224137931034482)","(6.0, 6.8, 6.730136986301369)","(19.0, 29.0, 28.771428571428572)"
07-01-2023 14:43:55.960713,"(5.5, 6.0, 5.933333333333334)","(13.0, 21.0, 20.5)","(3.6, 4.3, 4.2214285714285715)","(26.0, 42.0, 40.827586206896555)","(11.0, 17.0, 15.777777777777779)","(6.5, 7.0, 6.949532710280374)","(8.0, 8.4, 8.55813953488372)","(6.0, 6.8, 6.725)","(19.0, 29.0, 28.789473684210527)"
07-01-2023 14:43:57.094721,"(5.5, 5.6, 5.553658536585366)","(14.0, 21.0, 20.916666666666668)","(3.6, 4.3, 4.281481481481482)","(26.0, 42.0, 41.0)","(11.0, 17.0, 16.195121951219512)","(6.5, 7.0, 6.955357142857143)","(8.0, 8.6, 8.333333333333332)","(6.0, 6.8, 6.735813953488372)","(19.0, 29.0, 28.789473684210527)"
07-01-2023 14:43:58.321020,"(5.5, 5.6, 5.553658536585366)","(14.0, 22.0, 21.372549019607842)","(3.6, 4.3, 4.166666666666666)","(26.0, 42.0, 41.0)","(11.0, 17.0, 15.552631578947368)","(6.5, 7.0, 6.955357142857143)","(8.0, 8.6, 8.333333333333332)","(6.0, 6.8, 6.735813953488372)","(19.0, 29.0, 28.853658536585368)"
07-01-2023 14:43:59.539181,"(5.5, 5.6, 5.563917525773196)","(14.0, 22.0, 21.428571428571427)","(3.6, 4.1, 4.117272727272727)","(26.0, 42.0, 39.0)","(11.0, 17.0, 15.25)","(6.5, 7.0, 6.932558139534883)","(8.0, 8.6, 8.423076923076923)","(6.0, 6.8, 6.6745762711864405)","(19.0, 29.0, 28.727272727272727)"
07-01-2023 14:44:00.778362,"(5.5, 5.8, 5.7375)","(14.0, 22.0, 22.021052631578947)","(3.6, 4.3, 4.1)","(26.0, 42.0, 39.0)","(11.0, 15.5, 15.194444444444445)","(6.5, 7.0, 6.90940170940171)","(8.0, 8.6, 8.5)","(6.0, 6.8, 6.5475728155339805)","(19.0, 29.0, 28.77777777777778)"
07-01-2023 14:44:01.953298,"(5.5, 6.0, 5.86875)","(14.0, 23.0, 20.333333333333332)","(3.6, 4.3, 4.258571428571429)","(26.0, 42.0, 40.72727272727273)","(11.0, 15.5, 15.44186046511628)","(6.5, 7.2, 7.08099173553719)","(8.0, 8.6, 8.646575342465754)","(6.0, 6.6, 6.565397170837867)","(19.0, 29.0, 26.053596614950635)"
07-01-2023 14:44:03.093884,"(5.0, 5.9, 5.893650793650794)","(14.0, 19.5, 19.125)","(3.7, 4.3, 4.258571428571429)","(31.0, 42.0, 40.72727272727273)","(11.0, 15.5, 15.44186046511628)","(6.5, 7.2, 7.084403669724771)","(8.0, 8.8, 8.635294117647058)","(6.0, 6.6, 6.5613733905579394)","(19.0, 27.0, 26.024673439767778)"
07-01-2023 14:44:04.261784,"(5.0, 5.9, 5.8136363636363635)","(14.0, 21.0, 19.42105263157895)","(3.7, 4.3, 4.199999999999999)","(31.0, 42.0, 39.565217391304344)","(11.0, 15.5, 16.90625)","(6.5, 7.2, 6.792380952380952)","(8.0, 8.8, 8.60701754385965)","(6.0, 6.6, 6.557094972067039)","(19.0, 27.0, 26.031837916063676)"
07-01-2023 14:44:05.472380,"(5.0, 5.8, 5.627272727272727)","(14.0, 21.0, 19.42105263157895)","(3.7, 4.3, 4.163636363636363)","(31.0, 42.0, 40.0)","(11.0, 17.0, 16.555555555555557)","(6.5, 6.8, 6.794029850746268)","(8.0, 8.8, 8.713114754098362)","(6.0, 6.6, 6.3931818181818185)","(19.0, 27.0, 26.034582132564843)"
07-01-2023 14:44:06.701604,"(5.5, 5.7, 5.6875)","(13.0, 21.0, 20.166666666666668)","(3.7, 4.3, 4.22436974789916)","(31.0, 42.0, 39.54545454545455)","(12.0, 17.0, 16.764705882352942)","(6.5, 6.8, 6.7939849624060145)","(8.0, 8.8, 8.722058823529412)","(6.0, 6.4, 6.321428571428572)","(19.0, 27.0, 26.034582132564843)"
07-01-2023 14:44:07.878694,"(5.5, 5.7, 5.656521739130435)","(13.0, 21.0, 19.88888888888889)","(3.7, 4.3, 4.22436974789916)","(31.0, 40.0, 39.54545454545455)","(12.0, 17.0, 18.136363636363637)","(6.5, 6.8, 6.98)","(8.0, 8.8, 8.457142857142857)","(6.0, 6.4, 6.661016949152542)","(19.0, 27.0, 25.057142857142857)"
07-01-2023 14:44:09.059831,"(5.5, 5.9, 5.859322033898305)","(13.0, 22.0, 20.4)","(3.7, 4.2, 4.125892857142857)","(31.0, 40.0, 38.0)","(12.0, 19.5, 18.666666666666668)","(6.5, 7.0, 7.076923076923077)","(8.0, 8.8, 8.416)","(5.5, 6.8, 6.6040816326530605)","(20.0, 26.0, 25.028776978417266)"
07-01-2023 14:44:10.301224,"(5.0, 5.8, 5.666666666666666)","(14.0, 22.0, 20.4)","(3.6, 4.2, 4.125892857142857)","(31.0, 40.0, 38.0)","(12.0, 19.5, 18.928571428571427)","(6.5, 7.2, 7.082105263157895)","(8.0, 8.6, 8.464705882352941)","(5.5, 6.8, 6.570629370629371)","(20.0, 26.0, 23.058064516129033)"
07-01-2023 14:44:11.523635,"(5.0, 5.8, 5.712195121951219)","(14.0, 22.0, 20.4)","(3.6, 4.2, 4.125563909774436)","(31.0, 40.0, 39.285714285714285)","(12.0, 19.5, 18.671875)","(6.5, 7.2, 7.151898734177215)","(8.0, 8.6, 8.681818181818182)","(5.5, 6.8, 6.549618320610687)","(20.0, 26.0, 25.108695652173914)"
07-01-2023 14:44:12.790200,"(4.8, 5.8, 5.504347826086957)","(14.0, 22.0, 21.098039215686274)","(3.5, 4.2, 4.142675159235669)","(31.0, 40.0, 39.11764705882353)","(12.0, 19.0, 18.6)","(6.0, 7.2, 6.94639175257732)","(7.5, 8.8, 8.58)","(5.5, 6.8, 6.603921568627451)","(19.0, 26.0, 17.829457364341085)"
07-01-2023 14:44:14.021297,"(4.8, 5.8, 5.4972972972972975)","(14.0, 23.0, 22.139130434782608)","(3.5, 4.2, 4.175)","(31.0, 40.0, 35.57446808510638)","(12.0, 19.0, 18.779411764705884)","(6.0, 7.0, 7.102173913043479)","(7.5, 8.6, 8.738636363636363)","(5.5, 6.8, 6.691525423728813)","(19.0, 26.0, 20.333333333333332)"
07-01-2023 14:44:15.333250,"(4.8, 5.7, 5.6125)","(15.0, 23.0, 22.139130434782608)","(3.5, 4.2, 4.140449438202247)","(31.0, 36.0, 35.57446808510638)","(13.0, 19.0, 18.816666666666666)","(6.0, 7.2, 7.125)","(7.5, 8.8, 8.777586206896553)","(5.5, 6.8, 6.6975999999999996)","(18.0, 23.0, 20.94736842105263)"
07-01-2023 14:44:16.614174,"(4.8, 6.0, 5.601659751037344)","(15.0, 23.0, 22.150943396226417)","(3.5, 4.3, 4.192198581560284)","(31.0, 36.0, 35.5)","(13.0, 19.0, 18.81111111111111)","(6.0, 7.2, 6.733333333333333)","(7.5, 8.8, 8.874074074074075)","(5.5, 6.8, 6.6601769911504425)","(18.0, 23.0, 21.727272727272727)"
07-01-2023 14:44:17.797234,"(4.8, 5.7, 5.673170731707317)","(15.0, 23.0, 22.17610062893082)","(3.5, 4.3, 4.192198581560284)","(31.0, 36.0, 35.5)","(13.0, 19.0, 18.825581395348838)","(6.0, 6.8, 6.727777777777778)","(7.5, 9.0, 8.873529411764707)","(5.5, 6.8, 6.63578947368421)","(18.0, 22.0, 22.761904761904763)"
07-01-2023 14:44:19.100510,"(4.8, 5.7, 5.6978723404255325)","(15.0, 23.0, 22.17610062893082)","(3.5, 4.3, 4.301136363636363)","(31.0, 36.0, 38.390243902439025)","(13.0, 19.0, 20.807692307692307)","(6.0, 6.8, 7.004255319148936)","(7.5, 9.0, 8.92)","(5.5, 6.8, 6.803921568627451)","(19.0, 24.0, 10.977777777777778)"
07-01-2023 14:44:20.389445,"(4.8, 5.9, 5.890625)","(15.0, 23.0, 22.285714285714285)","(3.5, 4.4, 4.341860465116279)","(31.0, 40.0, 38.705882352941174)","(13.0, 21.0, 19.571428571428573)","(6.0, 7.2, 7.053932584269663)","(7.5, 9.2, 9.037623762376237)","(5.5, 7.0, 6.773684210526316)","(19.0, 11.0, 15.277777777777779)"
07-01-2023 14:44:21.699454,"(4.8, 5.9, 5.8805555555555555)","(16.0, 23.0, 22.246031746031747)","(3.5, 4.4, 4.242857142857143)","(31.0, 40.0, 38.30769230769231)","(13.0, 21.0, 19.864406779661017)","(6.0, 7.2, 7.15)","(7.5, 9.2, 9.004761904761905)","(5.5, 6.8, 6.544776119402985)","(18.0, 15.5, 16.73076923076923)"
07-01-2023 14:44:22.995802,"(4.8, 5.9, 5.7153846153846155)","(16.0, 23.0, 21.31858407079646)","(3.5, 4.4, 4.338333333333333)","(31.0, 40.0, 38.30769230769231)","(13.0, 22.0, 19.272727272727273)","(6.0, 7.2, 7.153333333333333)","(7.5, 9.2, 8.949618320610687)","(5.5, 6.6, 6.548965517241379)","(18.0, 17.5, 16.76086956521739)"
07-01-2023 14:44:24.221654,"(4.8, 5.9, 5.7153846153846155)","(16.0, 23.0, 21.31858407079646)","(3.5, 4.4, 4.338333333333333)","(31.0, 40.0, 38.30769230769231)","(13.0, 22.0, 19.635135135135137)","(6.0, 7.2, 7.153333333333333)","(7.5, 9.2, 8.987692307692308)","(5.5, 6.6, 6.548965517241379)","(18.0, 17.5, 17.027397260273972)"
07-01-2023 14:44:25.762279,"(4.8, 5.9, 5.748888888888889)","(16.0, 23.0, 21.33160621761658)","(3.5, 4.4, 4.38287037037037)","(31.0, 40.0, 38.30769230769231)","(13.0, 22.0, 20.72222222222222)","(6.0, 7.2, 7.09047619047619)","(7.5, 9.2, 9.004255319148935)","(5.5, 6.6, 6.3109243697479)","(16.0, 18.0, 17.677777777777777)"
07-01-2023 14:44:27.257590,"(4.8, 5.9, 5.509375)","(15.0, 23.0, 20.708333333333332)","(3.6, 4.4, 4.383181818181819)","(31.0, 40.0, 41.779661016949156)","(13.0, 21.0, 19.406779661016948)","(6.0, 7.2, 7.13)","(7.5, 9.2, 8.873096446700508)","(5.5, 6.4, 6.291756272401434)","(16.0, 18.0, 17.70408163265306)"
07-01-2023 14:44:28.728342,"(4.8, 5.6, 5.509375)","(15.0, 21.0, 20.851063829787233)","(3.6, 4.4, 4.369166666666667)","(31.0, 42.0, 41.77777777777778)","(13.0, 22.0, 19.45)","(6.0, 7.2, 7.13)","(7.5, 9.2, 8.906605922551254)","(5.5, 6.4, 6.287179487179487)","(16.0, 18.0, 17.698979591836736)"
07-01-2023 14:44:30.134914,"(4.8, 5.6, 5.530952380952381)","(15.0, 21.0, 20.851063829787233)","(3.6, 4.4, 4.369166666666667)","(31.0, 42.0, 41.77777777777778)","(13.0, 22.0, 20.227272727272727)","(6.0, 7.2, 6.977586206896552)","(7.5, 9.2, 8.976041666666667)","(5.5, 6.4, 6.3047619047619055)","(16.0, 18.0, 17.698979591836736)"
07-01-2023 14:44:31.453981,"(4.8, 5.6, 5.531538461538461)","(15.0, 22.0, 21.923076923076923)","(3.6, 4.3, 4.249295774647887)","(31.0, 42.0, 41.71653543307087)","(13.0, 21.0, 20.227272727272727)","(6.0, 7.0, 6.977586206896552)","(7.5, 9.2, 8.976041666666667)","(5.5, 6.4, 6.352317880794702)","(17.0, 18.0, 18.890625)"
07-01-2023 14:44:32.794019,"(4.8, 5.6, 5.558215962441315)","(15.0, 22.0, 21.625)","(3.6, 4.4, 4.325)","(31.0, 42.0, 41.86666666666667)","(13.0, 20.0, 19.275862068965516)","(6.0, 7.0, 6.8782945736434105)","(7.5, 9.2, 9.07719298245614)","(5.5, 6.4, 6.364367816091955)","(17.0, 21.0, 18.964285714285715)"
07-01-2023 14:44:34.075190,"(4.8, 5.6, 5.565098039215686)","(15.0, 23.0, 21.211111111111112)","(3.6, 4.2, 4.18860103626943)","(31.0, 42.0, 41.89312977099237)","(13.0, 20.0, 19.708333333333332)","(6.0, 7.0, 6.88724279835391)","(7.5, 9.2, 9.071559633027523)","(5.5, 6.4, 6.366486486486487)","(17.0, 19.5, 19.41025641025641)"
07-01-2023 14:44:35.397348,"(4.8, 5.6, 5.57557251908397)","(15.0, 23.0, 22.08)","(3.6, 4.2, 4.145539906103286)","(31.0, 42.0, 42.875)","(13.0, 20.0, 19.805555555555557)","(6.0, 7.0, 6.898319327731092)","(7.5, 9.2, 9.061714285714286)","(5.5, 6.4, 6.564285714285714)","(17.0, 21.0, 19.928571428571427)"
07-01-2023 14:44:36.702423,"(4.8, 5.7, 5.5746153846153845)","(15.0, 23.0, 22.08)","(3.6, 4.2, 4.122838137472284)","(31.0, 44.0, 42.08510638297872)","(13.0, 20.0, 19.794642857142858)","(6.0, 7.0, 6.900819672131147)","(7.5, 9.2, 9.068834688346882)","(5.5, 6.6, 6.304895104895105)","(17.0, 21.0, 19.90909090909091)"
07-01-2023 14:44:38.521874,"(4.8, 5.7, 5.6002298850574705)","(15.0, 23.0, 22.157068062827225)","(3.6, 4.2, 4.118230088495575)","(31.0, 44.0, 42.36363636363637)","(14.0, 20.0, 19.86842105263158)","(6.0, 7.0, 6.92754491017964)","(7.5, 9.2, 9.062889518413597)","(5.5, 6.0, 5.947260273972603)","(15.0, 21.0, 20.347826086956523)"
07-01-2023 14:44:40.288998,"(4.8, 5.6, 5.597487437185929)","(15.0, 23.0, 22.229665071770334)","(3.6, 4.2, 4.1090252707581225)","(31.0, 44.0, 42.84615384615385)","(14.0, 20.0, 19.895833333333332)","(6.0, 7.2, 7.062385321100917)","(7.5, 9.8, 9.702222222222224)","(5.5, 6.0, 5.930476190476191)","(15.0, 21.0, 20.0625)"
07-01-2023 14:44:41.611622,"(4.8, 5.6, 5.597487437185929)","(15.0, 23.0, 22.284444444444443)","(3.6, 4.2, 4.088446215139442)","(31.0, 44.0, 43.037974683544306)","(14.0, 20.0, 19.653846153846153)","(6.0, 7.2, 7.161636828644501)","(7.5, 9.8, 9.738888888888889)","(5.5, 6.0, 5.955487804878049)","(15.0, 21.0, 20.09090909090909)"
07-01-2023 14:44:42.927436,"(4.8, 5.7, 5.57070457354759)","(15.0, 23.0, 21.083333333333332)","(3.6, 4.1, 4.086865671641791)","(31.0, 44.0, 42.37931034482759)","(14.0, 20.0, 19.75)","(6.0, 7.2, 7.162779156327543)","(7.5, 9.8, 9.715789473684211)","(5.5, 6.0, 5.958988764044944)","(15.0, 21.0, 19.481927710843372)"
07-01-2023 14:44:44.211659,"(4.8, 5.7, 5.569417475728155)","(17.0, 23.0, 21.127906976744185)","(3.6, 4.1, 4.086544342507645)","(31.0, 44.0, 42.37931034482759)","(14.0, 20.0, 20.008928571428573)","(6.0, 7.2, 7.164)","(7.5, 9.8, 9.571428571428571)","(5.5, 6.0, 5.974)","(15.0, 19.5, 19.482142857142858)"
07-01-2023 14:44:45.509279,"(4.8, 5.7, 5.602925045703839)","(17.0, 23.0, 21.647058823529413)","(3.6, 4.1, 4.08141592920354)","(31.0, 44.0, 42.55384615384615)","(14.0, 21.0, 20.30597014925373)","(6.0, 7.2, 7.1582608695652175)","(7.5, 9.6, 9.485714285714286)","(5.5, 6.0, 5.943478260869566)","(15.0, 19.5, 19.775510204081634)"
07-01-2023 14:44:46.873311,"(4.8, 5.7, 5.53008)","(17.0, 22.0, 21.53846153846154)","(3.6, 4.2, 4.065486725663717)","(31.0, 44.0, 42.32432432432432)","(14.0, 21.0, 19.907894736842106)","(6.0, 7.2, 7.11578947368421)","(7.5, 9.6, 9.548387096774194)","(5.5, 6.0, 5.932258064516129)","(15.0, 21.0, 19.925925925925927)"
07-01-2023 14:44:48.268800,"(4.8, 5.7, 5.611647254575707)","(16.0, 22.0, 21.03932584269663)","(3.6, 4.2, 4.11041257367387)","(31.0, 44.0, 42.0625)","(14.0, 20.0, 20.714285714285715)","(6.0, 7.2, 7.127638190954774)","(7.5, 9.6, 9.461538461538462)","(5.5, 6.0, 5.980412371134021)","(15.0, 21.0, 20.408163265306122)"
07-01-2023 14:44:49.610340,"(4.8, 5.7, 5.620030120481927)","(16.0, 23.0, 22.033898305084747)","(3.6, 4.2, 4.11041257367387)","(31.0, 44.0, 42.103092783505154)","(14.0, 21.0, 20.862068965517242)","(6.0, 7.2, 7.1454545454545455)","(7.5, 9.6, 9.540909090909091)","(5.5, 6.0, 5.983478260869565)","(15.0, 21.0, 20.573529411764707)"
07-01-2023 14:44:50.955050,"(4.8, 5.7, 5.624541607898449)","(16.0, 23.0, 22.089473684210525)","(3.6, 4.2, 4.119230769230769)","(31.0, 44.0, 42.30909090909091)","(14.0, 21.0, 20.625)","(6.0, 7.2, 7.174545454545455)","(7.5, 9.6, 9.53191489361702)","(5.5, 6.0, 5.941463414634146)","(15.0, 21.0, 20.523076923076925)"
07-01-2023 14:44:52.354224,"(4.8, 5.7, 5.624541607898449)","(16.0, 23.0, 22.089473684210525)","(3.6, 4.2, 4.1114942528735625)","(31.0, 44.0, 42.30909090909091)","(14.0, 21.0, 20.833333333333332)","(6.0, 7.4, 7.220289855072464)","(7.5, 9.6, 9.485714285714286)","(5.5, 6.0, 5.935238095238095)","(15.0, 21.0, 20.32608695652174)"
07-01-2023 14:44:53.746076,"(4.8, 5.7, 5.618429487179487)","(16.0, 23.0, 22.079787234042552)","(3.6, 4.2, 4.0425)","(31.0, 44.0, 42.30909090909091)","(14.0, 21.0, 19.641732283464567)","(6.0, 7.4, 7.5394736842105265)","(7.5, 9.6, 9.530232558139534)","(5.5, 6.0, 5.897222222222222)","(15.0, 21.0, 20.403846153846153)"
07-01-2023 14:44:55.162839,"(4.8, 5.7, 5.61891447368421)","(16.0, 23.0, 22.080645161290324)","(3.6, 4.2, 4.074842767295597)","(31.0, 44.0, 42.04255319148936)","(14.0, 20.0, 19.61320754716981)","(6.0, 7.6, 7.56551724137931)","(7.5, 9.6, 9.530232558139534)","(5.5, 5.9, 5.866666666666666)","(15.0, 21.0, 20.38888888888889)"
07-01-2023 14:44:56.595009,"(4.8, 5.7, 5.61891447368421)","(16.0, 23.0, 22.111675126903553)","(3.6, 4.1, 4.082558139534884)","(31.0, 44.0, 42.12244897959184)","(14.0, 20.0, 19.23076923076923)","(6.0, 7.8, 7.568292682926829)","(7.5, 9.6, 9.593939393939394)","(5.5, 6.0, 5.900990099009901)","(15.0, 21.0, 20.426470588235293)"
07-01-2023 14:44:58.005145,"(4.8, 5.7, 5.540358744394619)","(16.0, 23.0, 22.124293785310734)","(3.6, 4.1, 4.083240223463687)","(31.0, 44.0, 42.17821782178218)","(14.0, 19.5, 20.0)","(6.0, 8.0, 7.533783783783784)","(7.5, 9.8, 9.64186046511628)","(5.5, 6.0, 5.926229508196721)","(15.0, 21.0, 20.46031746031746)"
07-01-2023 14:44:59.406842,"(4.8, 5.7, 5.601657458563536)","(16.0, 23.0, 22.236453201970445)","(3.6, 4.1, 4.08314606741573)","(31.0, 44.0, 42.04597701149425)","(14.0, 21.0, 19.448275862068964)","(6.0, 8.0, 7.636734693877551)","(7.5, 9.8, 9.561290322580646)","(5.5, 6.0, 5.764495798319327)","(15.0, 21.0, 20.547169811320753)"
07-01-2023 14:45:00.767147,"(4.8, 5.7, 5.6058020477815695)","(16.0, 23.0, 22.236453201970445)","(3.6, 4.1, 4.079310344827586)","(31.0, 44.0, 42.03883495145631)","(14.0, 20.0, 19.164556962025316)","(6.0, 8.0, 7.686153846153846)","(7.5, 9.8, 9.245)","(5.5, 5.8, 5.764421052631579)","(15.0, 21.0, 20.735849056603772)"
07-01-2023 14:45:02.164451,"(4.8, 5.7, 5.605641025641026)","(16.0, 23.0, 22.258373205741627)","(3.6, 4.1, 4.082142857142857)","(31.0, 44.0, 42.094339622641506)","(14.0, 20.0, 19.19736842105263)","(6.0, 8.0, 7.561290322580645)","(7.5, 9.8, 9.364705882352942)","(5.5, 5.8, 5.765789473684211)","(15.0, 21.0, 20.745454545454546)"
07-01-2023 14:45:03.565917,"(4.8, 5.7, 5.573684210526316)","(16.0, 23.0, 22.265402843601894)","(3.6, 4.1, 4.085365853658536)","(31.0, 44.0, 42.14678899082569)","(14.0, 20.0, 19.544776119402986)","(6.0, 8.0, 7.637142857142857)","(7.5, 9.8, 9.457142857142857)","(5.5, 5.8, 5.772043010752688)","(15.0, 21.0, 21.96)"
07-01-2023 14:45:05.068468,"(4.8, 5.6, 5.546981627296588)","(16.0, 23.0, 22.3141592920354)","(3.6, 4.1, 4.082958199356913)","(31.0, 44.0, 42.27350427350427)","(14.0, 20.0, 19.56896551724138)","(6.0, 7.8, 7.574193548387097)","(7.5, 9.6, 9.587939698492463)","(5.5, 5.8, 5.7931192660550455)","(15.0, 22.0, 21.964285714285715)"
07-01-2023 14:45:06.531976,"(4.8, 5.7, 5.547043363994744)","(16.0, 23.0, 22.3125)","(3.6, 4.1, 4.091925465838509)","(31.0, 44.0, 42.319327731092436)","(14.0, 20.0, 19.436781609195403)","(6.0, 7.6, 7.653846153846154)","(7.5, 9.6, 9.294736842105262)","(5.5, 5.8, 5.786206896551724)","(15.0, 22.0, 22.24137931034483)"
07-01-2023 14:45:08.033786,"(4.8, 5.7, 5.602707275803722)","(16.0, 23.0, 22.3125)","(3.6, 4.1, 4.049152542372881)","(31.0, 44.0, 42.24561403508772)","(14.0, 20.0, 19.371794871794872)","(6.0, 7.8, 7.37037037037037)","(7.5, 9.4, 9.642424242424243)","(5.5, 5.8, 5.828571428571428)","(15.0, 23.0, 22.88372093023256)"
07-01-2023 14:45:09.723850,"(4.8, 5.7, 5.60267558528428)","(16.0, 23.0, 22.433823529411764)","(3.6, 4.1, 4.03)","(31.0, 44.0, 42.24561403508772)","(14.0, 20.0, 19.322222222222223)","(6.0, 7.4, 7.206815203145478)","(7.5, 9.8, 9.389473684210525)","(5.5, 5.9, 5.858333333333333)","(15.0, 24.0, 23.142857142857142)"
07-01-2023 14:45:11.204475,"(4.8, 5.7, 5.606119162640901)","(16.0, 23.0, 22.493006993006993)","(3.6, 4.1, 3.989669421487603)","(31.0, 44.0, 42.80555555555556)","(14.0, 19.5, 19.380597014925375)","(6.0, 7.6, 7.344600938967137)","(7.5, 9.6, 9.446153846153846)","(5.5, 5.9, 5.883870967741935)","(17.0, 24.0, 23.82857142857143)"
07-01-2023 14:45:12.633617,"(4.8, 5.7, 5.582857142857143)","(16.0, 23.0, 22.58490566037736)","(3.6, 4.0, 3.973404255319149)","(31.0, 44.0, 42.80555555555556)","(14.0, 19.5, 19.380597014925375)","(6.0, 7.4, 7.343942992874109)","(7.5, 9.6, 9.807035175879397)","(5.5, 5.9, 5.883870967741935)","(17.0, 24.0, 23.771428571428572)"
07-01-2023 14:45:14.032604,"(4.8, 5.6, 5.5424999999999995)","(16.0, 23.0, 22.637305699481864)","(3.6, 4.0, 3.9608695652173913)","(31.0, 44.0, 42.92063492063492)","(14.0, 19.5, 19.5)","(6.0, 7.4, 7.2749999999999995)","(7.5, 10.0, 9.484615384615385)","(5.5, 5.9, 5.917283950617284)","(17.0, 24.0, 22.843537414965986)"
07-01-2023 14:45:15.455105,"(4.8, 5.6, 5.535416666666666)","(16.0, 23.0, 22.703703703703702)","(3.6, 4.0, 3.9775)","(31.0, 44.0, 42.92063492063492)","(14.0, 20.0, 19.488372093023255)","(6.0, 7.6, 7.209090909090909)","(7.5, 10.0, 9.68957528957529)","(5.5, 6.0, 5.923976608187134)","(17.0, 26.0, 20.670731707317074)"
07-01-2023 14:45:16.863805,"(4.8, 5.6, 5.54)","(16.0, 23.0, 22.70731707317073)","(3.6, 4.0, 3.9716981132075473)","(31.0, 44.0, 42.95384615384615)","(14.0, 20.0, 19.323076923076922)","(6.0, 7.6, 7.2008080808080805)","(7.5, 10.0, 9.697744360902256)","(5.5, 6.0, 5.912162162162162)","(17.0, 21.0, 22.923076923076923)"
07-01-2023 14:45:18.399204,"(4.8, 5.6, 5.54)","(16.0, 23.0, 22.70731707317073)","(3.6, 4.0, 3.988372093023256)","(31.0, 44.0, 43.028571428571425)","(14.0, 20.0, 19.24137931034483)","(6.0, 7.4, 7.189787234042553)","(7.5, 10.0, 9.58125)","(5.0, 6.0, 5.946280991735537)","(16.0, 24.0, 23.333333333333332)"
07-01-2023 14:45:20.151583,"(4.8, 5.6, 5.558870967741935)","(18.0, 23.0, 22.823943661971832)","(3.6, 3.95, 3.946753246753247)","(31.0, 44.0, 43.028571428571425)","(14.0, 20.0, 19.24137931034483)","(6.0, 7.4, 7.189787234042553)","(7.5, 10.0, 9.52485549132948)","(5.0, 6.0, 5.963541666666667)","(16.0, 24.0, 22.64516129032258)"
07-01-2023 14:45:21.615132,"(4.8, 5.6, 5.558870967741935)","(18.0, 23.0, 22.823943661971832)","(3.6, 4.0, 3.9827586206896552)","(31.0, 44.0, 42.51428571428571)","(14.0, 20.0, 19.149253731343283)","(6.0, 7.4, 7.205945945945946)","(7.5, 10.0, 9.790909090909091)","(5.0, 6.0, 6.091549295774648)","(16.0, 24.0, 23.210526315789473)"
07-01-2023 14:45:23.169747,"(4.8, 5.6, 5.584782608695652)","(18.0, 24.0, 23.583333333333332)","(3.6, 3.95, 3.867241379310345)","(31.0, 44.0, 42.206896551724135)","(14.0, 20.0, 19.1328125)","(6.0, 7.4, 7.232828870779977)","(7.5, 9.8, 9.674626865671641)","(5.0, 6.4, 6.096885813148789)","(16.0, 24.0, 23.210526315789473)"
07-01-2023 14:45:25.124412,"(4.8, 5.6, 5.627019867549668)","(18.0, 24.0, 23.06993006993007)","(3.6, 3.9, 3.878787878787879)","(31.0, 44.0, 43.28767123287671)","(14.0, 20.0, 19.183823529411764)","(6.0, 7.4, 7.233796296296297)","(7.5, 10.0, 9.681751824817518)","(5.0, 6.4, 6.008928571428571)","(16.0, 24.0, 23.243243243243242)"
07-01-2023 14:45:26.955287,"(4.8, 5.7, 5.624104683195592)","(18.0, 24.0, 23.06896551724138)","(3.6, 3.9, 3.910820895522388)","(31.0, 44.0, 44.24242424242424)","(14.0, 20.0, 19.24)","(6.0, 7.4, 7.206207827260459)","(7.5, 10.0, 9.674626865671641)","(5.0, 6.4, 6.0256410256410255)","(16.0, 24.0, 23.2972972972973)"
