,Tiger One,Homebush Solo,Rowdy Shadow,Going Gorillas,Homebush Bingo,Goldstar Odette,Amuri Patti,Goldstar Wade
09-01-2023 10:09:06.029230,"(3.7, 4.7, 4.4)","(9.0, 19.0, 14.75)","(10.0, 18.5, 16.0)","(16.0, 95.0, 87.35000000000001)","(14.0, 29.0, 27.27777777777778)","(11.0, 38.0, 35.23529411764706)","(3.8, 4.9, 4.4625)","(2.9, 3.25, 2.992)"
09-01-2023 10:09:07.032252,"(3.7, 4.7, 4.4)","(9.0, 19.0, 14.75)","(10.0, 18.5, 16.0)","(16.0, 95.0, 87.35000000000001)","(14.0, 29.0, 27.27777777777778)","(11.0, 38.0, 35.23529411764706)","(3.8, 4.9, 4.4625)","(2.9, 3.2, 2.992)"
09-01-2023 10:09:08.039908,"(3.7, 4.7, 4.4)","(9.0, 19.0, 14.75)","(10.0, 18.5, 16.0)","(16.0, 95.0, 87.35000000000001)","(14.0, 29.0, 27.27777777777778)","(11.0, 38.0, 35.23529411764706)","(3.8, 4.9, 4.4625)","(2.9, 3.2, 2.992)"
09-01-2023 10:09:09.021659,"(3.7, 4.7, 4.4)","(9.0, 19.0, 14.75)","(10.0, 18.5, 16.0)","(16.0, 95.0, 87.35000000000001)","(14.0, 29.0, 27.27777777777778)","(11.0, 38.0, 35.23529411764706)","(3.8, 4.9, 4.4625)","(2.9, 3.2, 2.97875)"
09-01-2023 10:09:10.140817,"(3.7, 4.7, 4.4)","(9.0, 19.0, 14.75)","(10.0, 18.5, 16.0)","(16.0, 95.0, 87.35000000000001)","(14.0, 29.0, 27.27777777777778)","(11.0, 38.0, 35.23529411764706)","(3.8, 4.9, 4.4625)","(2.9, 3.25, 2.97875)"
09-01-2023 10:09:11.225991,"(3.7, 4.7, 4.4)","(9.0, 19.0, 14.75)","(10.0, 18.5, 16.0)","(16.0, 95.0, 87.35000000000001)","(14.0, 29.0, 27.27777777777778)","(11.0, 38.0, 26.5)","(3.8, 4.9, 4.4625)","(2.9, 3.25, 2.97875)"
09-01-2023 10:09:12.372940,"(3.7, 4.7, 4.4)","(9.0, 19.0, 14.75)","(10.0, 18.5, 16.0)","(16.0, 95.0, 87.35000000000001)","(14.0, 29.0, 27.27777777777778)","(11.0, 38.0, 28.799999999999997)","(3.8, 4.9, 4.4625)","(2.9, 3.25, 2.992)"
09-01-2023 10:09:13.434318,"(3.7, 4.7, 4.4)","(9.0, 19.0, 14.75)","(10.0, 18.5, 16.0)","(16.0, 95.0, 87.35000000000001)","(14.0, 29.0, 27.27777777777778)","(11.0, 38.0, 28.799999999999997)","(3.8, 4.9, 4.4625)","(2.9, 3.2, 2.992)"
09-01-2023 10:09:14.423249,"(3.7, 4.7, 4.4)","(9.0, 19.0, 14.75)","(10.0, 18.5, 16.0)","(16.0, 95.0, 87.35000000000001)","(14.0, 29.0, 27.27777777777778)","(11.0, 38.0, 28.799999999999997)","(3.8, 4.9, 4.4625)","(2.9, 3.2, 2.992)"
09-01-2023 10:09:15.441862,"(3.7, 4.7, 4.4)","(9.0, 19.0, 14.75)","(10.0, 18.5, 16.0)","(16.0, 95.0, 87.35000000000001)","(14.0, 29.0, 27.27777777777778)","(11.0, 38.0, 28.799999999999997)","(3.8, 4.9, 4.4625)","(2.9, 3.2, 2.97875)"
09-01-2023 10:09:16.458068,"(3.7, 4.7, 4.4)","(9.0, 19.0, 14.75)","(10.0, 18.5, 16.0)","(16.0, 95.0, 87.35000000000001)","(14.0, 29.0, 27.27777777777778)","(11.0, 38.0, 28.799999999999997)","(3.8, 4.9, 4.511111111111111)","(2.9, 3.25, 2.97875)"
09-01-2023 10:09:17.514398,"(3.7, 4.7, 4.4)","(9.0, 19.0, 14.75)","(10.0, 18.5, 16.0)","(16.0, 95.0, 87.35000000000001)","(14.0, 29.0, 27.0625)","(11.0, 38.0, 28.799999999999997)","(3.8, 4.9, 4.511111111111111)","(2.9, 3.25, 2.992)"
09-01-2023 10:09:18.543317,"(3.7, 4.7, 4.4)","(9.0, 19.0, 14.75)","(10.0, 18.5, 16.0)","(16.0, 95.0, 87.35000000000001)","(14.0, 29.0, 21.25)","(11.0, 38.0, 28.799999999999997)","(3.8, 4.9, 4.5)","(2.9, 3.2, 2.992)"
09-01-2023 10:09:19.533413,"(3.7, 4.7, 4.4)","(9.0, 19.0, 14.75)","(10.0, 18.5, 13.833333333333334)","(16.0, 95.0, 87.35000000000001)","(14.0, 29.0, 21.75)","(11.0, 38.0, 28.799999999999997)","(3.8, 4.8, 4.5)","(2.9, 3.2, 2.992)"
09-01-2023 10:09:20.522528,"(3.7, 4.7, 4.133333333333333)","(9.0, 19.0, 14.75)","(10.0, 18.5, 13.833333333333334)","(16.0, 95.0, 87.35000000000001)","(14.0, 29.0, 21.75)","(11.0, 38.0, 28.799999999999997)","(3.8, 4.8, 4.685714285714286)","(2.9, 3.2, 2.97875)"
09-01-2023 10:09:21.515317,"(3.7, 4.7, 4.128571428571428)","(9.0, 19.0, 18.227272727272727)","(10.0, 18.5, 13.833333333333334)","(16.0, 95.0, 87.35000000000001)","(14.0, 29.0, 21.75)","(11.0, 38.0, 30.333333333333336)","(3.8, 4.8, 4.718181818181818)","(2.9, 3.25, 2.97875)"
09-01-2023 10:09:22.515873,"(3.7, 4.7, 4.127272727272727)","(9.0, 19.0, 18.227272727272727)","(10.0, 18.5, 13.833333333333334)","(16.0, 95.0, 87.35000000000001)","(14.0, 29.0, 21.75)","(11.0, 38.0, 30.333333333333336)","(3.8, 4.8, 5.068421052631579)","(2.9, 3.25, 2.97875)"
09-01-2023 10:09:23.475732,"(3.7, 4.7, 4.127272727272727)","(9.0, 19.0, 18.227272727272727)","(10.0, 18.5, 13.833333333333334)","(16.0, 95.0, 87.35000000000001)","(14.0, 29.0, 21.75)","(11.0, 38.0, 30.333333333333336)","(3.8, 5.1, 5.416666666666666)","(2.9, 3.25, 2.992)"
09-01-2023 10:09:24.445010,"(3.7, 4.7, 4.127272727272727)","(9.0, 19.0, 18.227272727272727)","(10.0, 18.5, 13.833333333333334)","(16.0, 95.0, 87.35000000000001)","(14.0, 29.0, 21.75)","(11.0, 38.0, 27.0)","(3.8, 5.6, 5.15)","(2.9, 3.2, 2.992)"
09-01-2023 10:09:25.484367,"(3.7, 4.7, 4.127272727272727)","(9.0, 19.0, 18.227272727272727)","(10.0, 18.5, 13.833333333333334)","(16.0, 95.0, 87.35000000000001)","(14.0, 29.0, 21.75)","(11.0, 38.0, 27.0)","(3.8, 5.6, 5.547058823529412)","(2.9, 3.2, 2.992)"
09-01-2023 10:09:26.545917,"(3.7, 4.7, 4.127272727272727)","(9.0, 19.0, 18.227272727272727)","(10.0, 18.5, 13.833333333333334)","(16.0, 95.0, 87.35000000000001)","(14.0, 29.0, 21.75)","(11.0, 38.0, 27.0)","(3.8, 5.6, 5.3999999999999995)","(2.9, 3.2, 2.992)"
09-01-2023 10:09:27.606152,"(3.7, 4.6, 4.35)","(9.0, 19.0, 18.227272727272727)","(10.0, 18.5, 13.833333333333334)","(16.0, 95.0, 87.35000000000001)","(14.0, 29.0, 18.875)","(11.0, 38.0, 27.0)","(3.8, 5.6, 5.5588235294117645)","(2.9, 3.2, 2.97875)"
09-01-2023 10:09:28.619080,"(3.7, 4.6, 4.35)","(9.0, 19.0, 18.227272727272727)","(10.0, 18.5, 13.833333333333334)","(16.0, 95.0, 87.35000000000001)","(14.0, 32.0, 18.875)","(11.0, 38.0, 29.200000000000003)","(3.8, 5.6, 5.449999999999999)","(2.9, 3.25, 2.97875)"
09-01-2023 10:09:29.632617,"(3.7, 4.6, 4.35)","(9.0, 19.0, 18.227272727272727)","(10.0, 18.5, 15.0)","(16.0, 95.0, 87.35000000000001)","(14.0, 32.0, 18.875)","(11.0, 38.0, 29.200000000000003)","(3.8, 5.6, 5.5249999999999995)","(2.9, 3.25, 2.992)"
09-01-2023 10:09:30.706332,"(3.7, 4.6, 4.35)","(9.0, 19.0, 18.227272727272727)","(10.0, 18.5, 15.0)","(16.0, 95.0, 87.35000000000001)","(14.0, 32.0, 18.875)","(11.0, 38.0, 29.200000000000003)","(3.8, 5.6, 5.5249999999999995)","(2.9, 3.2, 2.992)"
09-01-2023 10:09:31.815010,"(3.7, 4.6, 4.35)","(9.0, 19.0, 18.227272727272727)","(10.0, 18.5, 15.0)","(16.0, 95.0, 87.35000000000001)","(14.0, 32.0, 18.875)","(11.0, 38.0, 29.200000000000003)","(3.8, 5.6, 5.5249999999999995)","(2.9, 3.2, 2.992)"
09-01-2023 10:09:32.906096,"(3.7, 4.6, 4.369230769230769)","(9.0, 18.5, 17.772727272727273)","(10.0, 18.5, 15.0)","(16.0, 95.0, 87.35000000000001)","(14.0, 32.0, 18.875)","(11.0, 38.0, 29.200000000000003)","(3.8, 5.6, 5.5249999999999995)","(2.9, 3.2, 2.97875)"
09-01-2023 10:09:34.005438,"(3.7, 4.6, 4.385714285714285)","(9.0, 19.0, 18.227272727272727)","(10.0, 18.5, 15.0)","(16.0, 95.0, 67.67857142857143)","(14.0, 32.0, 18.875)","(11.0, 38.0, 29.200000000000003)","(3.8, 5.6, 5.35)","(2.9, 3.25, 2.97875)"
09-01-2023 10:09:35.020267,"(3.7, 4.6, 4.18)","(9.0, 19.0, 18.227272727272727)","(10.0, 18.5, 15.0)","(16.0, 95.0, 67.67857142857143)","(14.0, 32.0, 18.875)","(11.0, 38.0, 29.200000000000003)","(3.8, 5.6, 5.35)","(2.9, 3.25, 2.97875)"
09-01-2023 10:09:36.091962,"(3.7, 4.6, 4.18)","(9.0, 18.5, 17.166666666666664)","(10.0, 18.5, 15.0)","(16.0, 95.0, 67.67857142857143)","(14.0, 32.0, 18.875)","(11.0, 38.0, 29.200000000000003)","(3.8, 5.6, 5.35)","(2.9, 3.25, 2.992)"
09-01-2023 10:09:37.173662,"(3.7, 4.6, 4.18)","(9.0, 18.5, 17.166666666666664)","(10.0, 18.5, 15.0)","(16.0, 95.0, 67.67857142857143)","(14.0, 32.0, 18.875)","(11.0, 38.0, 29.200000000000003)","(3.8, 5.6, 5.35)","(2.9, 3.2, 2.992)"
09-01-2023 10:09:38.272459,"(3.7, 4.6, 4.18)","(9.0, 18.5, 17.166666666666664)","(10.0, 18.5, 15.0)","(16.0, 95.0, 67.67857142857143)","(14.0, 32.0, 18.875)","(11.0, 38.0, 29.200000000000003)","(3.8, 5.6, 5.35)","(2.9, 3.2, 2.992)"
09-01-2023 10:09:39.324594,"(3.7, 4.6, 4.18)","(9.0, 18.5, 17.166666666666664)","(10.0, 18.5, 15.0)","(16.0, 95.0, 67.67857142857143)","(14.0, 32.0, 18.875)","(11.0, 38.0, 29.200000000000003)","(3.8, 5.6, 5.35)","(2.9, 3.2, 3.105625)"
09-01-2023 10:09:40.387784,"(3.7, 4.6, 4.18)","(9.0, 18.5, 17.166666666666664)","(10.0, 18.5, 15.0)","(16.0, 95.0, 67.67857142857143)","(14.0, 32.0, 18.875)","(11.0, 38.0, 29.200000000000003)","(3.8, 5.6, 5.35)","(2.9, 3.25, 3.105625)"
09-01-2023 10:09:41.432532,"(3.7, 4.6, 4.18)","(9.0, 18.5, 17.166666666666664)","(10.0, 18.5, 15.0)","(16.0, 95.0, 67.67857142857143)","(14.0, 32.0, 18.875)","(11.0, 38.0, 29.200000000000003)","(3.8, 5.6, 4.9941176470588236)","(2.9, 3.25, 3.105625)"
09-01-2023 10:09:42.469183,"(3.7, 4.6, 4.18)","(9.0, 18.5, 17.166666666666664)","(10.0, 18.5, 15.0)","(16.0, 95.0, 67.67857142857143)","(14.0, 32.0, 18.875)","(11.0, 38.0, 24.0)","(3.8, 5.0, 4.9941176470588236)","(2.9, 3.25, 3.113846153846154)"
09-01-2023 10:09:43.533172,"(3.7, 4.6, 4.186206896551724)","(9.0, 18.0, 16.75)","(10.0, 18.5, 15.0)","(16.0, 95.0, 67.67857142857143)","(14.0, 32.0, 18.875)","(11.0, 40.0, 23.2)","(3.8, 5.0, 5.2)","(2.9, 3.2, 3.113846153846154)"
09-01-2023 10:09:44.659721,"(3.7, 4.5, 4.346153846153846)","(9.0, 18.0, 16.75)","(10.0, 18.5, 15.0)","(16.0, 95.0, 67.67857142857143)","(14.0, 32.0, 18.875)","(11.0, 40.0, 23.2)","(3.8, 6.6, 6.158620689655172)","(2.9, 3.2, 3.113846153846154)"
09-01-2023 10:09:45.768492,"(3.7, 4.5, 4.346153846153846)","(9.0, 18.0, 16.75)","(10.0, 18.5, 15.0)","(16.0, 95.0, 67.67857142857143)","(14.0, 32.0, 18.875)","(11.0, 40.0, 23.2)","(3.8, 6.6, 5.4363636363636365)","(2.9, 3.2, 3.1308333333333334)"
09-01-2023 10:09:46.794354,"(3.7, 4.5, 4.346153846153846)","(9.0, 18.0, 16.75)","(10.0, 18.5, 15.0)","(16.0, 95.0, 67.67857142857143)","(14.0, 32.0, 18.875)","(11.0, 40.0, 29.200000000000003)","(3.8, 6.6, 5.4363636363636365)","(2.9, 3.25, 2.962142857142857)"
09-01-2023 10:09:47.894537,"(3.7, 4.5, 4.346153846153846)","(9.0, 18.0, 16.75)","(10.0, 18.5, 15.0)","(16.0, 95.0, 67.67857142857143)","(14.0, 32.0, 17.0)","(11.0, 38.0, 23.333333333333336)","(3.8, 6.6, 5.3428571428571425)","(2.9, 3.25, 3.082666666666667)"
09-01-2023 10:09:48.951062,"(3.7, 4.7, 4.3307692307692305)","(9.0, 18.0, 15.5)","(10.0, 18.5, 12.666666666666666)","(16.0, 95.0, 67.67857142857143)","(14.0, 32.0, 17.0)","(11.0, 38.0, 23.333333333333336)","(3.8, 6.6, 5.3428571428571425)","(2.9, 3.2, 3.07625)"
09-01-2023 10:09:50.015775,"(3.7, 4.7, 4.203448275862069)","(9.0, 18.0, 15.5)","(10.0, 18.5, 12.666666666666666)","(16.0, 95.0, 67.67857142857143)","(14.0, 32.0, 17.0)","(11.0, 36.0, 22.666666666666668)","(3.8, 6.6, 5.3428571428571425)","(2.9, 3.2, 3.07625)"
09-01-2023 10:09:51.116401,"(3.7, 4.6, 4.238888888888889)","(9.0, 18.0, 15.5)","(10.0, 18.5, 12.666666666666666)","(16.0, 95.0, 67.67857142857143)","(14.0, 32.0, 18.875)","(11.0, 36.0, 24.57142857142857)","(3.8, 6.6, 5.3428571428571425)","(2.9, 3.2, 3.07)"
09-01-2023 10:09:52.116131,"(3.7, 4.6, 4.238888888888889)","(9.0, 18.0, 15.5)","(10.0, 18.5, 15.807692307692307)","(16.0, 95.0, 67.67857142857143)","(14.0, 32.0, 18.875)","(11.0, 36.0, 24.57142857142857)","(3.8, 6.6, 5.3428571428571425)","(2.9, 3.25, 3.07)"
09-01-2023 10:09:53.076739,"(3.7, 4.6, 4.238888888888889)","(9.0, 18.0, 15.5)","(10.0, 18.5, 17.1)","(16.0, 95.0, 67.67857142857143)","(14.0, 32.0, 18.875)","(11.0, 36.0, 24.57142857142857)","(3.8, 6.6, 5.3428571428571425)","(2.9, 3.25, 3.07)"
09-01-2023 10:09:54.069887,"(3.7, 4.6, 4.238888888888889)","(9.0, 18.0, 15.5)","(10.0, 18.5, 17.1875)","(16.0, 95.0, 67.67857142857143)","(14.0, 32.0, 18.875)","(11.0, 36.0, 24.57142857142857)","(3.8, 6.6, 5.3428571428571425)","(2.9, 3.25, 3.082666666666667)"
09-01-2023 10:09:55.103172,"(3.7, 4.6, 4.238888888888889)","(9.0, 18.0, 15.5)","(10.0, 18.5, 17.1875)","(16.0, 95.0, 67.67857142857143)","(14.0, 32.0, 18.875)","(11.0, 36.0, 24.57142857142857)","(3.8, 6.6, 6.0)","(2.9, 3.2, 3.082666666666667)"
09-01-2023 10:09:56.079392,"(3.7, 4.6, 4.238888888888889)","(9.0, 18.0, 15.5)","(10.0, 18.5, 17.1875)","(16.0, 95.0, 67.67857142857143)","(14.0, 32.0, 18.875)","(11.0, 36.0, 24.57142857142857)","(3.8, 6.6, 6.1)","(2.9, 3.2, 3.072)"
09-01-2023 10:09:57.125389,"(3.7, 4.6, 4.238888888888889)","(9.0, 18.0, 15.5)","(10.0, 18.5, 17.1875)","(16.0, 95.0, 67.67857142857143)","(14.0, 32.0, 18.875)","(11.0, 36.0, 24.57142857142857)","(3.8, 6.6, 6.1)","(2.9, 3.2, 3.0522727272727272)"
09-01-2023 10:09:58.146824,"(3.7, 4.6, 4.238888888888889)","(9.0, 18.0, 15.5)","(10.0, 18.5, 17.1875)","(16.0, 95.0, 67.67857142857143)","(15.0, 32.0, 18.875)","(11.0, 36.0, 24.57142857142857)","(3.8, 6.6, 5.778260869565218)","(2.9, 3.25, 3.082692307692308)"
09-01-2023 10:09:59.284718,"(3.7, 4.6, 4.238888888888889)","(9.0, 18.0, 15.5)","(10.0, 18.5, 17.1875)","(16.0, 95.0, 67.67857142857143)","(15.0, 32.0, 18.875)","(11.0, 36.0, 24.57142857142857)","(3.8, 6.4, 6.071428571428571)","(2.9, 3.25, 3.082692307692308)"
09-01-2023 10:10:00.433202,"(3.7, 4.5, 4.322222222222222)","(9.0, 18.0, 12.583333333333334)","(10.0, 18.5, 17.1875)","(16.0, 95.0, 67.67857142857143)","(15.0, 32.0, 18.875)","(11.0, 36.0, 24.57142857142857)","(3.8, 6.2, 6.11)","(2.9, 3.25, 3.008)"
09-01-2023 10:10:01.511767,"(3.7, 4.6, 4.35)","(9.0, 18.0, 12.583333333333334)","(10.0, 18.5, 17.1875)","(16.0, 95.0, 67.67857142857143)","(15.0, 32.0, 18.875)","(11.0, 36.0, 24.57142857142857)","(3.8, 6.2, 5.685714285714286)","(2.9, 3.2, 2.996923076923077)"
09-01-2023 10:10:02.509109,"(3.7, 4.6, 4.292307692307692)","(9.0, 18.0, 12.583333333333334)","(10.0, 18.5, 17.1875)","(16.0, 95.0, 67.67857142857143)","(15.0, 32.0, 18.875)","(11.0, 36.0, 24.57142857142857)","(3.8, 6.2, 5.733333333333333)","(2.9, 3.2, 2.968888888888889)"
09-01-2023 10:10:03.584756,"(3.7, 4.6, 4.292307692307692)","(9.0, 18.0, 12.583333333333334)","(10.0, 18.5, 17.1875)","(16.0, 95.0, 67.67857142857143)","(15.0, 32.0, 18.875)","(11.0, 36.0, 24.57142857142857)","(3.8, 6.2, 5.8)","(2.9, 3.2, 2.9563157894736842)"
09-01-2023 10:10:04.678413,"(3.7, 4.6, 4.292307692307692)","(9.0, 18.0, 12.583333333333334)","(10.0, 18.5, 17.1875)","(16.0, 95.0, 67.67857142857143)","(15.0, 32.0, 18.875)","(11.0, 36.0, 24.57142857142857)","(3.8, 6.2, 5.8)","(2.9, 3.25, 2.9563157894736842)"
09-01-2023 10:10:05.782148,"(3.7, 4.6, 4.292307692307692)","(9.0, 18.0, 12.583333333333334)","(10.0, 18.5, 17.1875)","(16.0, 95.0, 67.67857142857143)","(15.0, 32.0, 18.875)","(11.0, 36.0, 24.57142857142857)","(3.8, 6.2, 5.8)","(2.9, 3.25, 2.992)"
09-01-2023 10:10:06.863353,"(3.7, 4.6, 4.292307692307692)","(9.0, 18.0, 12.583333333333334)","(10.0, 18.5, 17.1875)","(16.0, 95.0, 67.67857142857143)","(15.0, 32.0, 18.875)","(11.0, 36.0, 24.57142857142857)","(3.8, 6.2, 5.8)","(2.9, 3.2, 2.99)"
09-01-2023 10:10:07.932694,"(3.7, 4.6, 4.292307692307692)","(9.0, 18.0, 12.583333333333334)","(10.0, 18.5, 17.1875)","(16.0, 95.0, 67.67857142857143)","(15.0, 32.0, 18.875)","(11.0, 36.0, 24.57142857142857)","(3.8, 6.2, 5.8)","(2.9, 3.2, 3.013333333333333)"
09-01-2023 10:10:08.928932,"(3.7, 4.5, 4.322222222222222)","(9.0, 18.0, 12.583333333333334)","(10.0, 18.5, 17.1875)","(16.0, 95.0, 67.67857142857143)","(15.0, 32.0, 18.875)","(11.0, 36.0, 24.57142857142857)","(3.8, 6.2, 5.8)","(2.9, 3.2, 2.9859999999999998)"
09-01-2023 10:10:09.983851,"(3.7, 4.6, 4.35)","(9.0, 18.0, 12.583333333333334)","(10.0, 18.5, 17.1875)","(16.0, 95.0, 67.67857142857143)","(15.0, 32.0, 18.875)","(11.0, 36.0, 24.57142857142857)","(3.8, 6.2, 5.8)","(2.9, 3.25, 2.9707692307692306)"
09-01-2023 10:10:11.015487,"(3.7, 4.6, 4.292307692307692)","(9.0, 18.0, 12.583333333333334)","(10.0, 18.5, 17.1875)","(16.0, 95.0, 67.67857142857143)","(15.0, 32.0, 18.875)","(11.0, 36.0, 24.57142857142857)","(3.8, 6.2, 5.8)","(2.9, 3.25, 3.0614285714285714)"
09-01-2023 10:10:12.016356,"(3.7, 4.6, 4.292307692307692)","(9.0, 18.0, 12.583333333333334)","(10.0, 18.5, 17.1875)","(16.0, 95.0, 67.67857142857143)","(15.0, 32.0, 18.875)","(11.0, 36.0, 24.57142857142857)","(3.8, 6.2, 5.72)","(2.9, 3.25, 3.044)"
09-01-2023 10:10:13.008861,"(3.7, 4.6, 4.377777777777777)","(9.0, 18.0, 12.583333333333334)","(10.0, 18.5, 17.1875)","(16.0, 95.0, 67.67857142857143)","(15.0, 32.0, 18.875)","(11.0, 36.0, 24.57142857142857)","(3.8, 6.2, 5.847058823529412)","(2.9, 3.2, 3.1133333333333333)"
09-01-2023 10:10:13.950588,"(3.7, 4.6, 4.377777777777777)","(9.0, 18.0, 12.583333333333334)","(10.0, 18.5, 17.1875)","(16.0, 95.0, 67.67857142857143)","(15.0, 32.0, 18.875)","(11.0, 36.0, 24.57142857142857)","(3.8, 6.2, 5.847058823529412)","(2.9, 3.2, 3.1133333333333333)"
09-01-2023 10:10:14.985881,"(3.7, 4.6, 4.377777777777777)","(9.0, 18.0, 12.583333333333334)","(10.0, 18.5, 17.1875)","(16.0, 95.0, 67.67857142857143)","(15.0, 32.0, 18.875)","(11.0, 36.0, 24.57142857142857)","(3.8, 6.2, 5.908333333333333)","(2.9, 3.2, 3.072857142857143)"
09-01-2023 10:10:15.989317,"(3.7, 4.6, 4.377777777777777)","(9.0, 18.0, 12.583333333333334)","(10.0, 18.5, 17.1875)","(16.0, 95.0, 67.67857142857143)","(15.0, 32.0, 18.875)","(11.0, 36.0, 24.57142857142857)","(3.8, 6.2, 5.908333333333333)","(2.9, 3.25, 3.072857142857143)"
09-01-2023 10:10:16.987537,"(3.7, 4.6, 4.377777777777777)","(9.0, 18.0, 12.583333333333334)","(10.0, 18.5, 17.1875)","(16.0, 95.0, 67.67857142857143)","(15.0, 32.0, 17.0)","(11.0, 36.0, 24.57142857142857)","(3.8, 6.2, 7.221052631578947)","(2.9, 3.25, 2.9842857142857144)"
09-01-2023 10:10:18.018071,"(3.7, 4.6, 4.377777777777777)","(9.0, 18.0, 12.583333333333334)","(10.0, 18.5, 17.1875)","(16.0, 95.0, 59.0)","(15.0, 32.0, 18.875)","(11.0, 36.0, 20.4)","(3.8, 7.6, 6.871428571428571)","(2.9, 3.25, 3.044)"
09-01-2023 10:10:19.000105,"(3.7, 4.6, 4.377777777777777)","(9.0, 18.0, 12.583333333333334)","(10.0, 18.5, 17.1875)","(16.0, 95.0, 59.0)","(15.0, 32.0, 18.875)","(11.0, 36.0, 20.4)","(3.8, 7.6, 6.871428571428571)","(2.9, 3.2, 3.06)"
09-01-2023 10:10:20.058629,"(3.7, 4.6, 4.377777777777777)","(9.0, 18.0, 12.583333333333334)","(10.0, 18.5, 17.1875)","(16.0, 95.0, 59.0)","(15.0, 32.0, 20.333333333333332)","(11.0, 36.0, 20.4)","(3.8, 7.6, 6.871428571428571)","(2.9, 3.2, 3.06)"
09-01-2023 10:10:21.135211,"(3.7, 4.6, 4.377777777777777)","(9.0, 18.0, 12.583333333333334)","(10.0, 18.5, 17.1875)","(16.0, 95.0, 59.0)","(15.0, 32.0, 20.333333333333332)","(11.0, 36.0, 20.4)","(3.8, 7.6, 6.871428571428571)","(2.9, 3.2, 3.096)"
09-01-2023 10:10:22.105499,"(3.7, 4.6, 4.377777777777777)","(9.0, 18.0, 12.583333333333334)","(10.0, 18.5, 17.1875)","(16.0, 95.0, 59.0)","(15.0, 32.0, 20.333333333333332)","(11.0, 36.0, 20.4)","(3.8, 7.6, 6.871428571428571)","(2.9, 3.2, 3.096)"
09-01-2023 10:10:23.119263,"(3.7, 4.6, 4.377777777777777)","(9.0, 18.0, 12.583333333333334)","(10.0, 16.0, 14.153846153846153)","(16.0, 95.0, 67.67857142857143)","(15.0, 32.0, 19.25)","(11.0, 36.0, 20.4)","(3.8, 7.6, 6.871428571428571)","(2.9, 3.2, 3.096)"
09-01-2023 10:10:24.187387,"(3.7, 4.5, 4.266666666666667)","(9.0, 18.0, 12.583333333333334)","(10.0, 16.0, 13.375)","(16.0, 95.0, 67.67857142857143)","(15.0, 32.0, 19.25)","(11.0, 36.0, 20.4)","(3.8, 7.6, 6.871428571428571)","(2.9, 3.2, 3.024)"
09-01-2023 10:10:25.281677,"(3.7, 4.5, 4.266666666666667)","(9.0, 18.0, 12.583333333333334)","(10.0, 16.0, 14.384615384615385)","(16.0, 95.0, 67.67857142857143)","(15.0, 32.0, 19.25)","(11.0, 36.0, 20.4)","(3.8, 7.6, 7.0)","(2.9, 3.15, 3.024)"
09-01-2023 10:10:26.265795,"(3.7, 4.5, 4.266666666666667)","(9.0, 18.0, 12.583333333333334)","(10.0, 16.0, 14.384615384615385)","(16.0, 95.0, 67.67857142857143)","(15.0, 32.0, 19.25)","(11.0, 36.0, 20.4)","(3.8, 7.6, 7.0)","(2.9, 3.15, 3.024)"
09-01-2023 10:10:27.297365,"(3.7, 4.5, 4.266666666666667)","(9.0, 18.0, 12.583333333333334)","(10.0, 16.0, 14.384615384615385)","(16.0, 95.0, 67.67857142857143)","(15.0, 32.0, 19.25)","(11.0, 36.0, 20.4)","(3.8, 7.6, 7.138461538461538)","(2.9, 3.15, 3.118333333333333)"
09-01-2023 10:10:28.270492,"(3.7, 4.5, 4.266666666666667)","(9.0, 18.0, 12.583333333333334)","(10.0, 16.0, 14.384615384615385)","(16.0, 95.0, 67.67857142857143)","(15.0, 32.0, 19.25)","(11.0, 36.0, 20.4)","(3.8, 7.6, 7.138461538461538)","(2.9, 3.15, 3.1216666666666666)"
09-01-2023 10:10:29.369981,"(3.7, 4.5, 4.266666666666667)","(9.0, 18.0, 12.583333333333334)","(10.0, 16.0, 14.384615384615385)","(16.0, 95.0, 67.67857142857143)","(15.0, 32.0, 19.25)","(11.0, 36.0, 20.4)","(3.8, 7.6, 7.138461538461538)","(2.9, 3.15, 3.1216666666666666)"
09-01-2023 10:10:30.404523,"(3.7, 4.5, 4.266666666666667)","(9.0, 18.0, 12.583333333333334)","(10.0, 16.0, 14.384615384615385)","(16.0, 95.0, 67.67857142857143)","(15.0, 32.0, 19.25)","(11.0, 36.0, 20.4)","(3.8, 7.6, 7.138461538461538)","(2.9, 3.15, 3.0407142857142855)"
09-01-2023 10:10:31.487062,"(3.7, 4.5, 4.266666666666667)","(9.0, 18.0, 12.583333333333334)","(10.0, 16.0, 14.384615384615385)","(16.0, 95.0, 67.67857142857143)","(15.0, 32.0, 19.25)","(11.0, 36.0, 20.4)","(3.8, 7.6, 7.138461538461538)","(2.9, 3.15, 3.0407142857142855)"
09-01-2023 10:10:32.540605,"(3.7, 4.5, 4.266666666666667)","(9.0, 18.0, 12.583333333333334)","(10.0, 16.0, 14.384615384615385)","(16.0, 95.0, 67.67857142857143)","(15.0, 32.0, 19.25)","(11.0, 36.0, 20.4)","(3.8, 7.6, 7.138461538461538)","(2.9, 3.15, 3.0407142857142855)"
