,Im The Bounty Hunter Nz,Colerne,Orama,Gracie Cullen,Treacherous Saint,Bettor Star
10-01-2023 18:32:25.275232,"(4.0, 99999, 99990)","(7.5, 10.5, 10.0)","(7.5, 10.5, 9.791666666666668)","(4.6, 5.0, 4.935714285714286)","(3.5, 4.6, 4.55)","(4.2, 5.9, 5.828571428571429)"
10-01-2023 18:32:26.148361,"(4.0, 99999, 99990)","(7.5, 10.5, 10.0)","(7.5, 10.5, 9.791666666666668)","(4.6, 5.0, 4.935714285714286)","(3.5, 4.6, 4.55)","(4.2, 5.9, 5.828571428571429)"
10-01-2023 18:32:27.027751,"(4.0, 99999, 99990)","(7.5, 10.5, 9.857142857142858)","(7.5, 10.5, 9.791666666666668)","(4.4, 5.0, 4.935714285714286)","(3.5, 4.6, 4.55)","(4.2, 5.9, 5.828571428571429)"
10-01-2023 18:32:27.935002,"(4.0, 99999, 99990)","(7.5, 10.5, 9.857142857142858)","(7.5, 10.5, 9.791666666666668)","(4.4, 5.0, 4.935714285714286)","(3.5, 4.6, 4.55)","(4.2, 5.9, 5.828571428571429)"
10-01-2023 18:32:28.821137,"(4.0, 99999, 99990)","(7.5, 10.5, 9.857142857142858)","(7.5, 10.5, 9.727272727272728)","(4.4, 5.0, 4.935714285714286)","(3.5, 4.6, 4.55)","(4.2, 5.9, 5.828571428571429)"
10-01-2023 18:32:29.778054,"(4.0, 99999, 99990)","(7.5, 10.5, 9.807692307692308)","(7.5, 10.5, 9.727272727272728)","(4.4, 5.0, 4.935714285714286)","(3.5, 4.6, 4.55)","(4.2, 5.9, 5.828571428571429)"
10-01-2023 18:32:30.702876,"(4.0, 99999, 99990)","(7.5, 10.5, 9.681818181818182)","(7.5, 10.5, 9.727272727272728)","(4.4, 4.9, 4.669230769230769)","(3.5, 4.6, 4.557142857142857)","(4.2, 5.9, 5.828571428571429)"
10-01-2023 18:32:31.572766,"(4.0, 99999, 99990)","(7.5, 10.5, 9.857142857142858)","(7.5, 10.5, 9.727272727272728)","(4.4, 4.9, 4.669230769230769)","(3.5, 4.6, 4.557142857142857)","(4.2, 5.9, 5.828571428571429)"
10-01-2023 18:32:32.452867,"(4.0, 99999, 99990)","(7.5, 10.5, 9.719999999999999)","(7.5, 10.5, 9.727272727272728)","(4.4, 5.0, 4.752380952380952)","(3.5, 4.6, 4.557142857142857)","(4.2, 5.9, 5.828571428571429)"
10-01-2023 18:32:33.381560,"(4.0, 99999, 99990)","(7.5, 10.5, 9.719999999999999)","(7.5, 10.5, 9.727272727272728)","(4.4, 5.0, 4.733333333333333)","(3.5, 4.6, 4.557142857142857)","(4.2, 5.9, 5.828571428571429)"
10-01-2023 18:32:34.258354,"(4.0, 99999, 99990)","(7.5, 10.0, 9.555555555555555)","(7.5, 10.5, 9.727272727272728)","(4.4, 5.0, 4.733333333333333)","(3.5, 4.6, 4.557142857142857)","(4.2, 5.8, 5.710344827586207)"
10-01-2023 18:32:35.197766,"(4.0, 99999, 99990)","(7.5, 10.0, 9.357142857142858)","(7.5, 10.5, 9.727272727272728)","(4.4, 5.0, 4.752380952380952)","(3.5, 4.6, 4.557142857142857)","(4.2, 5.8, 5.710344827586207)"
10-01-2023 18:32:36.148557,"(4.0, 99999, 99990)","(7.5, 9.6, 9.375)","(7.5, 10.5, 9.727272727272728)","(4.2, 5.0, 4.752380952380952)","(3.5, 4.6, 4.557142857142857)","(4.2, 5.8, 5.710344827586207)"
10-01-2023 18:32:37.061786,"(4.0, 99999, 99990)","(7.5, 10.0, 9.615384615384615)","(7.5, 10.5, 9.727272727272728)","(4.2, 5.0, 4.752380952380952)","(3.5, 4.6, 4.557142857142857)","(4.2, 5.8, 5.696969696969696)"
10-01-2023 18:32:38.000168,"(4.0, 99999, 99990)","(7.5, 10.0, 9.454545454545455)","(7.5, 10.5, 9.727272727272728)","(4.2, 4.9, 4.631168831168831)","(3.5, 4.6, 4.46)","(4.2, 5.8, 5.710344827586207)"
10-01-2023 18:32:38.844578,"(4.0, 99999, 99990)","(7.5, 9.8, 9.290909090909091)","(7.5, 10.5, 9.892857142857142)","(4.2, 4.9, 4.616438356164383)","(3.5, 4.6, 4.46)","(4.2, 5.8, 5.710344827586207)"
10-01-2023 18:32:39.687327,"(4.2, 99999, 99990)","(7.5, 9.8, 9.45)","(7.5, 10.5, 9.892857142857142)","(4.4, 4.9, 4.420833333333333)","(3.5, 4.6, 4.46)","(4.4, 5.8, 5.882352941176471)"
10-01-2023 18:32:40.565532,"(4.2, 99999, 99990)","(7.5, 9.8, 9.575)","(7.5, 10.5, 10.05)","(4.4, 4.9, 4.419736842105263)","(3.5, 4.6, 4.416666666666666)","(4.4, 5.9, 5.866666666666667)"
10-01-2023 18:32:41.448034,"(4.2, 99999, 99990)","(7.5, 9.8, 9.575)","(7.5, 10.0, 9.625)","(4.4, 4.8, 4.530769230769231)","(3.5, 4.6, 4.416666666666666)","(4.4, 5.9, 5.866666666666667)"
10-01-2023 18:32:42.335142,"(4.2, 99999, 99990)","(7.5, 9.8, 9.575)","(7.5, 10.0, 9.625)","(4.4, 4.8, 4.472727272727273)","(3.5, 4.6, 4.416666666666666)","(4.4, 5.9, 5.866666666666667)"
10-01-2023 18:32:43.284707,"(4.2, 99999, 99990)","(7.5, 9.8, 9.575)","(7.5, 10.0, 9.538461538461538)","(4.4, 4.8, 4.472727272727273)","(3.5, 4.6, 4.416666666666666)","(4.4, 5.9, 5.866666666666667)"
10-01-2023 18:32:44.207871,"(4.2, 99999, 99990)","(7.5, 9.8, 9.5)","(7.5, 10.0, 9.538461538461538)","(4.4, 4.8, 4.44)","(3.5, 4.6, 4.416666666666666)","(4.4, 5.9, 5.866666666666667)"
10-01-2023 18:32:45.127076,"(4.2, 99999, 99990)","(7.5, 9.8, 9.5)","(7.5, 10.0, 9.4375)","(4.4, 4.8, 4.371428571428571)","(3.5, 4.6, 4.416666666666666)","(4.4, 5.9, 5.866666666666667)"
10-01-2023 18:32:46.024800,"(4.2, 99999, 99990)","(7.5, 10.0, 9.466666666666667)","(7.5, 10.0, 9.4375)","(4.4, 4.8, 4.472727272727273)","(3.5, 4.6, 4.416666666666666)","(4.4, 5.9, 5.866666666666667)"
10-01-2023 18:32:46.874687,"(4.2, 99999, 99990)","(7.5, 10.0, 9.466666666666667)","(7.5, 10.0, 9.4375)","(4.4, 4.8, 4.472727272727273)","(3.5, 4.6, 4.416666666666666)","(4.4, 5.9, 5.866666666666667)"
10-01-2023 18:32:47.724326,"(4.2, 99999, 99990)","(7.5, 10.0, 9.466666666666667)","(7.5, 10.0, 9.4375)","(4.4, 4.8, 4.472727272727273)","(3.5, 4.6, 4.416666666666666)","(4.4, 5.9, 5.866666666666667)"
10-01-2023 18:32:48.620388,"(4.2, 99999, 99990)","(7.5, 10.0, 9.466666666666667)","(7.5, 10.0, 9.4375)","(4.2, 4.8, 4.472727272727273)","(3.5, 4.6, 4.372413793103448)","(4.4, 5.9, 5.866666666666667)"
10-01-2023 18:32:49.453170,"(4.2, 99999, 99990)","(7.5, 10.0, 9.466666666666667)","(7.5, 10.0, 9.4375)","(4.2, 4.8, 4.472727272727273)","(3.5, 4.6, 4.372413793103448)","(4.4, 5.9, 5.866666666666667)"
10-01-2023 18:32:50.325822,"(4.2, 99999, 99990)","(7.5, 10.0, 9.466666666666667)","(7.5, 10.0, 9.4375)","(4.2, 4.8, 4.472727272727273)","(3.5, 4.6, 4.372413793103448)","(4.4, 6.0, 5.8875)"
10-01-2023 18:32:51.182450,"(4.2, 99999, 99990)","(7.5, 10.0, 9.466666666666667)","(7.5, 10.0, 9.4375)","(4.2, 4.8, 4.472727272727273)","(3.5, 4.6, 4.372413793103448)","(4.4, 6.0, 5.8875)"
10-01-2023 18:32:52.067314,"(4.2, 99999, 99990)","(7.5, 10.0, 9.466666666666667)","(7.5, 10.0, 9.4375)","(4.2, 4.8, 4.371428571428571)","(3.5, 4.6, 4.372413793103448)","(4.4, 6.0, 5.94375)"
10-01-2023 18:32:52.927161,"(4.2, 99999, 99990)","(7.5, 10.0, 9.466666666666667)","(7.5, 10.0, 9.621052631578948)","(4.2, 4.7, 4.484615384615385)","(3.5, 4.6, 4.372413793103448)","(4.4, 6.0, 5.94375)"
10-01-2023 18:32:53.790659,"(4.2, 99999, 99990)","(7.5, 10.0, 9.466666666666667)","(7.5, 10.0, 9.621052631578948)","(4.2, 4.7, 4.42)","(3.5, 4.6, 4.372413793103448)","(4.4, 6.0, 5.94375)"
10-01-2023 18:32:54.644568,"(4.2, 99999, 99990)","(7.5, 10.0, 9.466666666666667)","(7.5, 10.0, 9.621052631578948)","(4.2, 4.7, 4.34)","(3.5, 4.6, 4.363636363636363)","(4.4, 6.0, 5.94375)"
10-01-2023 18:32:55.638216,"(4.4, 99999, 99990)","(7.5, 10.0, 9.418181818181818)","(7.5, 10.0, 9.621052631578948)","(4.2, 4.7, 4.2875000000000005)","(3.5, 4.4, 4.3999999999999995)","(4.4, 6.0, 5.94375)"
10-01-2023 18:32:56.551912,"(4.4, 99999, 99990)","(7.5, 10.0, 9.418181818181818)","(7.5, 10.0, 9.621052631578948)","(4.2, 4.7, 4.2875000000000005)","(3.5, 4.6, 4.389189189189189)","(4.4, 6.0, 5.94375)"
10-01-2023 18:32:57.462424,"(4.4, 99999, 99990)","(7.5, 10.0, 9.418181818181818)","(7.5, 10.0, 9.621052631578948)","(4.2, 4.7, 4.2875000000000005)","(3.5, 4.6, 4.389189189189189)","(4.4, 6.0, 5.94375)"
10-01-2023 18:32:58.336061,"(4.4, 99999, 99990)","(7.5, 10.0, 9.418181818181818)","(7.5, 10.0, 9.621052631578948)","(4.2, 4.7, 4.2875000000000005)","(3.5, 4.6, 4.389189189189189)","(4.4, 6.0, 5.94375)"
10-01-2023 18:32:59.298961,"(4.4, 99999, 99990)","(7.5, 10.0, 9.418181818181818)","(7.5, 10.0, 9.621052631578948)","(4.2, 4.7, 4.2875000000000005)","(3.5, 4.6, 4.389189189189189)","(4.4, 6.0, 5.94375)"
10-01-2023 18:33:00.228823,"(4.4, 99999, 99990)","(7.5, 10.0, 9.418181818181818)","(7.5, 10.0, 9.621052631578948)","(4.2, 4.7, 4.2875000000000005)","(3.5, 4.6, 4.389189189189189)","(4.4, 6.0, 5.94375)"
10-01-2023 18:33:01.191162,"(4.4, 99999, 99990)","(7.5, 10.0, 9.418181818181818)","(7.5, 10.0, 9.621052631578948)","(4.2, 4.7, 4.2875000000000005)","(3.5, 4.6, 4.389189189189189)","(4.4, 6.0, 5.94375)"
10-01-2023 18:33:02.104520,"(4.4, 99999, 99990)","(7.5, 10.0, 9.418181818181818)","(7.5, 10.0, 9.621052631578948)","(4.2, 4.7, 4.325)","(3.5, 4.6, 4.389189189189189)","(4.4, 6.0, 6.345945945945946)"
10-01-2023 18:33:03.016942,"(4.4, 99999, 99990)","(7.5, 10.0, 9.418181818181818)","(7.5, 10.0, 9.621052631578948)","(4.2, 4.7, 4.3886792452830194)","(3.5, 4.3, 4.24)","(4.4, 6.4, 6.376470588235295)"
10-01-2023 18:33:03.859000,"(4.4, 99999, 99990)","(7.5, 10.0, 9.418181818181818)","(7.5, 10.0, 9.621052631578948)","(4.2, 4.7, 4.375438596491228)","(3.5, 4.3, 4.24)","(4.4, 6.4, 6.376470588235295)"
10-01-2023 18:33:04.717229,"(4.4, 99999, 99990)","(7.5, 10.0, 9.466666666666667)","(7.5, 10.0, 9.621052631578948)","(4.2, 4.7, 4.385185185185185)","(3.5, 4.3, 4.24)","(4.4, 6.4, 6.376470588235295)"
10-01-2023 18:33:05.598483,"(4.4, 99999, 99990)","(7.5, 10.0, 9.466666666666667)","(7.5, 10.0, 9.621052631578948)","(4.2, 4.7, 4.385185185185185)","(3.5, 4.3, 4.24)","(4.4, 6.4, 6.376470588235295)"
10-01-2023 18:33:06.445687,"(4.4, 99999, 99990)","(7.5, 10.0, 9.636363636363637)","(7.5, 10.0, 9.621052631578948)","(4.2, 4.7, 4.375438596491228)","(3.5, 4.3, 4.24)","(4.4, 6.4, 6.376470588235295)"
10-01-2023 18:33:07.352380,"(4.4, 99999, 99990)","(7.5, 10.0, 9.636363636363637)","(7.5, 10.0, 9.621052631578948)","(4.2, 4.7, 4.375438596491228)","(3.5, 4.3, 4.24)","(4.4, 6.4, 6.376470588235295)"
10-01-2023 18:33:08.296146,"(4.4, 99999, 99990)","(7.5, 10.0, 9.636363636363637)","(7.5, 10.0, 9.621052631578948)","(4.2, 4.7, 4.33)","(3.5, 4.6, 4.2615384615384615)","(4.4, 6.4, 6.553846153846154)"
10-01-2023 18:33:09.264950,"(4.4, 99999, 99990)","(7.5, 9.8, 9.5)","(7.5, 10.0, 9.621052631578948)","(4.2, 4.6, 4.482352941176471)","(3.5, 4.5, 4.445454545454545)","(4.4, 6.6, 6.553846153846154)"
10-01-2023 18:33:10.174322,"(4.4, 99999, 99990)","(7.5, 9.8, 9.581818181818182)","(7.5, 10.0, 9.621052631578948)","(4.2, 4.6, 4.4)","(3.5, 4.5, 4.3769230769230765)","(4.4, 6.6, 6.553846153846154)"
10-01-2023 18:33:11.252857,"(4.4, 99999, 99990)","(7.5, 10.0, 9.6)","(7.5, 10.0, 9.621052631578948)","(4.2, 4.6, 4.4)","(3.5, 4.3, 4.266666666666667)","(4.4, 6.6, 6.553846153846154)"
10-01-2023 18:33:12.220669,"(4.4, 99999, 99990)","(7.5, 11.0, 10.931818181818182)","(7.5, 10.0, 9.621052631578948)","(4.2, 4.6, 4.4)","(3.5, 4.3, 4.266666666666667)","(4.4, 6.6, 6.553846153846154)"
10-01-2023 18:33:13.162960,"(4.4, 99999, 99990)","(7.5, 11.0, 10.925925925925926)","(7.5, 10.0, 9.621052631578948)","(4.0, 4.6, 4.338461538461538)","(3.5, 4.3, 4.266666666666667)","(4.4, 6.6, 6.553846153846154)"
10-01-2023 18:33:14.111349,"(4.4, 99999, 99990)","(7.5, 11.0, 10.925925925925926)","(7.5, 10.0, 9.446153846153846)","(4.0, 4.5, 4.29)","(3.5, 4.3, 4.266666666666667)","(4.4, 6.6, 6.553846153846154)"
10-01-2023 18:33:15.043842,"(4.4, 99999, 99990)","(7.5, 11.0, 10.925925925925926)","(7.5, 10.0, 9.672727272727272)","(4.0, 4.5, 4.264285714285714)","(3.5, 4.3, 4.266666666666667)","(4.4, 6.6, 6.553846153846154)"
10-01-2023 18:33:16.014793,"(4.4, 99999, 99990)","(7.5, 11.0, 10.925925925925926)","(7.5, 10.0, 9.672727272727272)","(4.0, 4.5, 4.1375)","(3.5, 4.3, 4.266666666666667)","(4.4, 6.6, 6.553846153846154)"
10-01-2023 18:33:16.938757,"(4.4, 99999, 99990)","(7.5, 11.0, 10.925925925925926)","(7.5, 10.0, 9.672727272727272)","(4.0, 4.2, 4.075)","(3.5, 4.3, 4.266666666666667)","(4.4, 6.6, 6.553846153846154)"
10-01-2023 18:33:17.926635,"(4.4, 99999, 99990)","(7.5, 11.0, 10.925925925925926)","(7.5, 10.0, 9.7)","(4.0, 4.2, 4.1125)","(3.5, 4.3, 4.266666666666667)","(4.4, 6.6, 6.553846153846154)"
10-01-2023 18:33:18.848455,"(4.4, 99999, 99990)","(7.5, 11.0, 10.925925925925926)","(7.5, 10.0, 9.7)","(4.0, 4.3, 4.1125)","(3.5, 4.3, 4.266666666666667)","(4.4, 6.6, 6.553846153846154)"
10-01-2023 18:33:19.754975,"(4.4, 99999, 99990)","(7.5, 11.0, 10.925925925925926)","(7.5, 10.0, 9.672727272727272)","(4.0, 4.3, 4.081818181818182)","(3.5, 4.3, 4.275)","(4.4, 6.6, 6.553846153846154)"
10-01-2023 18:33:20.622812,"(4.4, 99999, 99990)","(7.5, 11.0, 10.925925925925926)","(7.5, 10.0, 9.672727272727272)","(4.0, 4.3, 4.081818181818182)","(3.5, 4.3, 4.275)","(4.4, 6.6, 6.557142857142857)"
10-01-2023 18:33:21.555197,"(4.4, 99999, 99990)","(7.5, 11.0, 10.925925925925926)","(7.5, 10.0, 9.672727272727272)","(4.0, 4.3, 4.0473684210526315)","(3.5, 4.3, 4.275)","(4.4, 6.6, 6.576)"
10-01-2023 18:33:22.421467,"(4.4, 99999, 99990)","(8.0, 11.5, 11.443396226415095)","(7.5, 10.0, 9.742857142857142)","(4.0, 4.3, 4.06)","(3.5, 4.3, 4.2785714285714285)","(4.4, 6.6, 6.428571428571429)"
10-01-2023 18:33:23.350208,"(4.4, 99999, 99990)","(8.0, 11.5, 11.443396226415095)","(7.5, 10.0, 9.742857142857142)","(4.0, 4.3, 4.06)","(3.5, 4.3, 4.2785714285714285)","(4.4, 6.6, 6.428571428571429)"
10-01-2023 18:33:24.235403,"(4.4, 99999, 99990)","(8.0, 11.5, 11.443396226415095)","(7.5, 10.0, 9.742857142857142)","(4.0, 4.3, 4.017647058823529)","(3.5, 4.3, 4.2785714285714285)","(4.4, 6.6, 6.428571428571429)"
10-01-2023 18:33:25.197897,"(4.4, 99999, 99990)","(8.0, 11.5, 11.45)","(7.5, 10.0, 9.742857142857142)","(3.9, 4.3, 4.017647058823529)","(3.5, 4.3, 4.2785714285714285)","(4.4, 6.6, 6.428571428571429)"
10-01-2023 18:33:26.109610,"(4.4, 99999, 99990)","(8.0, 11.5, 11.45)","(7.5, 10.0, 9.742857142857142)","(3.9, 4.3, 4.017647058823529)","(3.5, 4.3, 4.2785714285714285)","(4.4, 6.6, 6.428571428571429)"
10-01-2023 18:33:27.036819,"(4.4, 99999, 99990)","(8.0, 11.5, 11.45)","(7.5, 10.0, 9.742857142857142)","(3.9, 4.3, 4.017647058823529)","(3.5, 4.3, 4.2785714285714285)","(4.4, 6.6, 6.428571428571429)"
10-01-2023 18:33:27.995513,"(4.4, 99999, 99990)","(8.0, 11.5, 11.45)","(7.5, 10.0, 9.742857142857142)","(3.9, 4.3, 4.017647058823529)","(3.5, 4.3, 4.2785714285714285)","(4.4, 6.6, 6.428571428571429)"
10-01-2023 18:33:28.961228,"(4.6, 99999, 99990)","(8.0, 12.5, 12.338709677419354)","(7.5, 10.0, 9.742857142857142)","(3.9, 4.3, 3.98)","(3.5, 4.3, 4.2785714285714285)","(4.6, 6.6, 6.428571428571429)"
10-01-2023 18:33:29.850924,"(4.6, 99999, 99990)","(8.0, 12.5, 12.348484848484848)","(7.5, 10.0, 9.742857142857142)","(3.9, 4.3, 3.98)","(3.5, 4.3, 4.2785714285714285)","(4.6, 6.6, 6.428571428571429)"
10-01-2023 18:33:30.791800,"(4.6, 99999, 99990)","(8.0, 12.5, 12.348484848484848)","(7.5, 10.0, 9.742857142857142)","(3.9, 4.3, 4.023076923076923)","(3.5, 4.3, 4.2785714285714285)","(4.6, 6.6, 6.428571428571429)"
10-01-2023 18:33:31.828937,"(4.6, 99999, 99990)","(8.0, 12.5, 12.348484848484848)","(7.5, 10.0, 9.742857142857142)","(3.9, 4.2, 3.975)","(3.5, 4.3, 4.2785714285714285)","(4.6, 6.6, 6.428571428571429)"
10-01-2023 18:33:32.801122,"(4.6, 99999, 99990)","(8.0, 12.5, 12.348484848484848)","(7.5, 10.0, 9.742857142857142)","(3.9, 4.2, 3.975)","(3.5, 4.3, 4.2785714285714285)","(4.6, 6.6, 6.49090909090909)"
10-01-2023 18:33:33.729213,"(4.6, 99999, 99990)","(8.0, 12.5, 11.666666666666666)","(7.5, 9.8, 9.756756756756758)","(3.9, 4.2, 3.975)","(3.5, 4.3, 4.2785714285714285)","(4.6, 6.6, 6.36)"
10-01-2023 18:33:34.841799,"(4.6, 99999, 99990)","(8.0, 12.5, 11.666666666666666)","(7.5, 9.8, 9.721951219512196)","(3.9, 4.2, 4.1466666666666665)","(3.5, 4.3, 4.2785714285714285)","(4.6, 6.6, 6.288888888888889)"
10-01-2023 18:33:36.001041,"(4.6, 99999, 99990)","(8.0, 12.5, 11.666666666666666)","(7.5, 9.8, 9.721951219512196)","(3.9, 4.2, 4.142857142857143)","(3.5, 4.3, 4.2785714285714285)","(4.6, 6.6, 5.821818181818181)"
10-01-2023 18:33:37.052155,"(4.6, 99999, 99990)","(8.0, 12.5, 11.666666666666666)","(7.5, 9.8, 9.756756756756758)","(3.9, 4.2, 4.142857142857143)","(3.5, 4.3, 4.36923076923077)","(4.6, 6.0, 5.815384615384615)"
10-01-2023 18:33:38.001107,"(4.6, 99999, 99990)","(8.0, 12.5, 11.923076923076923)","(7.5, 9.8, 9.756756756756758)","(3.9, 4.2, 4.133333333333334)","(3.5, 4.4, 4.36923076923077)","(4.6, 6.0, 5.706122448979592)"
10-01-2023 18:33:39.064409,"(4.6, 99999, 99990)","(8.0, 12.5, 12.058823529411764)","(7.5, 9.8, 9.756756756756758)","(3.9, 4.2, 4.1454545454545455)","(3.5, 4.4, 4.373333333333334)","(4.6, 6.0, 5.699999999999999)"
10-01-2023 18:33:40.049045,"(4.6, 99999, 99990)","(8.0, 12.5, 12.058823529411764)","(7.5, 9.8, 9.756756756756758)","(3.9, 4.2, 4.1454545454545455)","(3.5, 4.4, 4.373333333333334)","(4.6, 6.0, 5.699999999999999)"
10-01-2023 18:33:40.914727,"(4.8, 99999, 99990)","(8.5, 12.5, 12.058823529411764)","(7.5, 9.8, 9.756756756756758)","(3.6, 4.2, 4.1454545454545455)","(3.6, 4.4, 4.373333333333334)","(4.8, 6.0, 5.699999999999999)"
10-01-2023 18:33:41.833374,"(4.8, 99999, 99990)","(8.5, 12.5, 12.058823529411764)","(7.5, 9.8, 9.756756756756758)","(3.6, 4.2, 4.1454545454545455)","(3.6, 4.4, 4.368)","(4.8, 6.0, 5.699999999999999)"
10-01-2023 18:33:42.733681,"(4.8, 99999, 99990)","(8.5, 12.5, 12.058823529411764)","(7.5, 9.8, 9.666666666666668)","(3.6, 4.2, 4.1454545454545455)","(3.6, 4.4, 4.355555555555556)","(4.8, 6.0, 5.723076923076923)"
10-01-2023 18:33:43.695089,"(4.8, 99999, 99990)","(8.5, 13.0, 12.464285714285714)","(7.5, 10.0, 9.866666666666667)","(3.6, 4.2, 4.1414634146341465)","(3.6, 4.4, 4.355555555555556)","(4.8, 6.0, 5.723076923076923)"
10-01-2023 18:33:44.713270,"(4.8, 99999, 99990)","(8.5, 13.0, 12.642857142857142)","(7.5, 10.0, 9.833333333333334)","(3.6, 4.2, 4.138461538461539)","(3.6, 4.4, 4.355555555555556)","(4.8, 6.0, 5.723076923076923)"
10-01-2023 18:33:45.674937,"(4.8, 99999, 99990)","(8.5, 13.0, 12.642857142857142)","(7.5, 10.0, 9.833333333333334)","(3.6, 4.2, 4.138461538461539)","(3.6, 4.4, 4.338461538461538)","(4.8, 6.0, 5.6680851063829785)"
10-01-2023 18:33:46.687761,"(4.8, 99999, 99990)","(8.5, 13.0, 12.636363636363637)","(7.5, 11.0, 10.555555555555555)","(3.6, 4.2, 4.125581395348838)","(3.6, 4.4, 4.338461538461538)","(4.8, 6.0, 5.683333333333334)"
10-01-2023 18:33:47.711700,"(4.8, 99999, 99990)","(8.5, 13.5, 13.071428571428571)","(7.5, 11.0, 10.833333333333334)","(3.6, 4.2, 4.138461538461539)","(3.6, 4.4, 4.338461538461538)","(4.8, 5.9, 5.683333333333334)"
10-01-2023 18:33:48.649825,"(4.8, 99999, 99990)","(8.5, 13.5, 13.071428571428571)","(7.5, 11.0, 10.833333333333334)","(3.6, 4.2, 4.138461538461539)","(3.6, 4.4, 4.338461538461538)","(4.8, 5.9, 5.683333333333334)"
10-01-2023 18:33:49.511796,"(4.8, 99999, 99990)","(8.5, 13.5, 13.071428571428571)","(7.5, 11.0, 10.833333333333334)","(3.6, 4.2, 4.129411764705883)","(3.6, 4.4, 4.338461538461538)","(4.8, 5.9, 5.683333333333334)"
10-01-2023 18:33:50.476644,"(4.8, 99999, 99990)","(8.5, 13.5, 13.071428571428571)","(7.5, 11.0, 10.833333333333334)","(3.6, 4.2, 4.129411764705883)","(3.6, 4.4, 4.3238095238095235)","(4.8, 5.9, 5.683333333333334)"
10-01-2023 18:33:51.429429,"(4.8, 99999, 99990)","(8.5, 13.5, 13.071428571428571)","(7.5, 11.0, 10.833333333333334)","(3.6, 4.2, 4.129411764705883)","(3.6, 4.4, 4.3238095238095235)","(4.8, 5.9, 5.69375)"
10-01-2023 18:33:52.404274,"(4.8, 99999, 99990)","(8.5, 13.5, 13.0)","(7.5, 11.0, 10.82089552238806)","(3.6, 4.2, 4.11)","(3.6, 4.4, 4.3238095238095235)","(4.8, 5.9, 5.69375)"
10-01-2023 18:33:53.316682,"(4.8, 99999, 99990)","(8.5, 13.5, 13.038461538461538)","(7.5, 11.0, 10.833333333333334)","(3.6, 4.2, 4.144186046511628)","(3.6, 4.4, 4.3238095238095235)","(4.8, 5.9, 5.69375)"
10-01-2023 18:33:54.234131,"(4.8, 99999, 99990)","(8.5, 13.5, 13.038461538461538)","(7.5, 11.5, 10.323076923076924)","(3.6, 4.2, 4.144186046511628)","(3.6, 4.4, 4.315789473684211)","(4.8, 5.9, 5.69375)"
10-01-2023 18:33:55.241017,"(4.8, 99999, 99990)","(8.5, 13.5, 13.038461538461538)","(7.5, 11.0, 10.6)","(3.6, 4.2, 4.144186046511628)","(3.6, 4.4, 4.292307692307692)","(4.8, 5.9, 5.648780487804878)"
10-01-2023 18:33:56.221253,"(4.8, 99999, 99990)","(8.5, 13.5, 13.038461538461538)","(7.5, 11.0, 10.6)","(3.6, 4.2, 4.144186046511628)","(3.6, 4.4, 4.292307692307692)","(4.8, 6.0, 5.641666666666667)"
10-01-2023 18:33:57.102326,"(4.8, 99999, 99990)","(8.5, 13.5, 13.038461538461538)","(7.5, 11.0, 10.6)","(3.6, 4.2, 4.144186046511628)","(3.6, 4.4, 4.292307692307692)","(4.8, 6.0, 5.641666666666667)"
10-01-2023 18:33:58.050444,"(4.8, 99999, 99990)","(8.5, 13.5, 13.038461538461538)","(7.5, 11.0, 10.625)","(3.6, 4.2, 4.184615384615385)","(3.6, 4.4, 4.29)","(4.8, 6.0, 5.638461538461538)"
10-01-2023 18:33:59.023390,"(4.8, 99999, 99990)","(8.5, 13.5, 13.038461538461538)","(7.5, 11.0, 10.625)","(3.6, 4.2, 4.1684210526315795)","(3.6, 4.4, 4.29)","(4.8, 6.0, 5.638461538461538)"
10-01-2023 18:33:59.949523,"(4.8, 99999, 99990)","(8.5, 13.5, 13.038461538461538)","(7.5, 11.0, 10.666666666666666)","(3.6, 4.2, 4.171428571428572)","(3.6, 4.4, 4.29)","(4.8, 6.0, 5.638461538461538)"
10-01-2023 18:34:00.881452,"(4.8, 99999, 99990)","(8.5, 14.5, 14.307692307692308)","(7.5, 11.0, 10.666666666666666)","(3.6, 4.2, 4.171428571428572)","(3.6, 4.4, 4.29)","(4.8, 5.9, 5.675)"
10-01-2023 18:34:01.812615,"(4.8, 99999, 99990)","(9.0, 14.5, 13.5)","(7.5, 11.0, 10.533333333333333)","(3.6, 4.2, 4.1230769230769235)","(3.6, 4.3, 4.27906976744186)","(4.6, 5.9, 5.688235294117647)"
10-01-2023 18:34:02.802942,"(4.8, 99999, 99990)","(9.0, 14.5, 13.75)","(7.5, 10.5, 10.333333333333334)","(3.6, 4.2, 4.131147540983607)","(3.6, 4.3, 4.27906976744186)","(4.6, 5.9, 5.756)"
10-01-2023 18:34:03.749523,"(4.8, 99999, 99990)","(9.0, 14.5, 14.153846153846153)","(7.5, 10.5, 10.333333333333334)","(3.6, 4.2, 4.12)","(3.6, 4.3, 4.27906976744186)","(4.6, 5.9, 5.802702702702703)"
10-01-2023 18:34:04.628931,"(4.8, 99999, 99990)","(9.0, 14.5, 13.833333333333334)","(7.5, 10.5, 10.333333333333334)","(3.6, 4.2, 4.11219512195122)","(3.6, 4.3, 4.27906976744186)","(4.6, 5.9, 5.802702702702703)"
