,Mosht Up,True Crime,Best Side,Isorich,Miss Checkoni,Oakfield Mahogany,Ondo Pasa
07-01-2023 16:04:35.964231,"(8.5, 11.0, 10.585714285714285)","(2.15, 2.5, 2.4604819277108434)","(14.0, 19.0, 18.4)","(12.0, 18.0, 17.51)","(7.0, 8.4, 8.346031746031747)","(3.5, 3.85, 3.8047619047619046)","(41.0, 80.0, 74.3010752688172)"
07-01-2023 16:04:37.079991,"(8.5, 11.0, 10.602739726027398)","(2.15, 2.46, 2.459736842105263)","(14.0, 19.0, 18.54794520547945)","(12.0, 18.0, 17.511363636363637)","(7.0, 8.4, 8.384615384615385)","(3.5, 3.85, 3.7587301587301587)","(41.0, 80.0, 74.03846153846153)"
07-01-2023 16:04:38.150139,"(8.5, 11.0, 10.644736842105264)","(2.15, 2.5, 2.4944401544401544)","(14.0, 19.0, 18.54794520547945)","(12.0, 18.0, 17.511363636363637)","(7.0, 8.4, 8.384615384615385)","(3.5, 3.9, 3.8512608353033886)","(41.0, 80.0, 74.15094339622641)"
07-01-2023 16:04:39.132214,"(8.5, 11.0, 10.782258064516128)","(2.15, 2.48, 2.4760493827160492)","(14.0, 19.0, 18.73015873015873)","(12.0, 18.0, 17.393333333333334)","(7.0, 8.6, 8.489189189189188)","(3.5, 3.9, 3.805681818181818)","(41.0, 80.0, 74.15841584158416)"
07-01-2023 16:04:40.189491,"(8.5, 11.0, 10.875776397515528)","(2.15, 2.44, 2.4299607843137254)","(14.0, 19.5, 18.484756097560975)","(12.0, 17.5, 17.393333333333334)","(7.0, 8.6, 8.489189189189188)","(3.5, 3.9, 3.805681818181818)","(41.0, 80.0, 74.2)"
07-01-2023 16:04:41.293193,"(8.5, 11.0, 10.882978723404255)","(2.15, 2.42, 2.4057657657657656)","(14.0, 19.5, 18.58219178082192)","(12.0, 17.5, 17.541666666666668)","(7.0, 8.6, 8.62962962962963)","(3.5, 3.9, 3.747)","(41.0, 80.0, 74.3298969072165)"
07-01-2023 16:04:42.316378,"(8.5, 11.5, 11.027272727272727)","(2.2, 2.42, 2.4025471698113208)","(15.0, 19.5, 19.00735294117647)","(13.0, 18.0, 17.541666666666668)","(7.0, 8.8, 8.62962962962963)","(3.5, 3.75, 3.747)","(51.0, 80.0, 74.3298969072165)"
07-01-2023 16:04:43.324330,"(8.5, 11.5, 10.55084745762712)","(2.2, 2.42, 2.40262443438914)","(15.0, 19.5, 18.75)","(13.0, 18.0, 18.265625)","(7.0, 8.8, 8.896875)","(3.5, 3.9, 3.8531324345757336)","(51.0, 80.0, 74.66019417475728)"
07-01-2023 16:04:44.345604,"(8.5, 10.0, 9.881889763779528)","(2.2, 2.42, 2.409925558312655)","(15.0, 19.5, 19.11864406779661)","(13.0, 18.5, 18.59090909090909)","(7.0, 9.0, 8.53009708737864)","(3.5, 3.9, 3.851792279411765)","(51.0, 80.0, 74.84210526315789)"
07-01-2023 16:04:45.418361,"(8.5, 10.0, 9.96808510638298)","(2.2, 2.44, 2.4331058020477814)","(15.0, 19.5, 19.07482993197279)","(13.0, 19.0, 18.03125)","(7.0, 8.6, 8.613333333333333)","(3.5, 3.9, 3.8344827586206898)","(51.0, 80.0, 74.88888888888889)"
07-01-2023 16:04:46.486277,"(8.5, 11.0, 10.84)","(2.2, 2.48, 2.442867924528302)","(15.0, 20.0, 19.574074074074073)","(13.0, 18.5, 18.045454545454547)","(7.0, 9.0, 8.725984251968503)","(3.4, 3.85, 3.782258064516129)","(51.0, 80.0, 74.4)"
07-01-2023 16:04:47.479866,"(8.5, 11.0, 10.5)","(2.2, 2.48, 2.4518635170603673)","(15.0, 20.0, 19.574074074074073)","(13.0, 18.5, 18.045454545454547)","(7.0, 9.0, 8.725984251968503)","(3.4, 3.85, 3.782258064516129)","(51.0, 80.0, 74.4)"
07-01-2023 16:04:48.652323,"(8.5, 11.0, 10.272727272727273)","(2.2, 2.48, 2.5114606741573033)","(15.0, 20.0, 19.562992125984252)","(13.0, 18.5, 18.045454545454547)","(7.0, 9.0, 8.179617834394904)","(3.4, 3.85, 3.753065134099617)","(51.0, 80.0, 67.5657894736842)"
07-01-2023 16:04:49.647530,"(8.5, 11.0, 10.6)","(2.2, 2.56, 2.5114606741573033)","(15.0, 20.0, 19.562992125984252)","(13.0, 18.5, 18.045454545454547)","(7.0, 8.2, 7.651428571428571)","(3.4, 3.85, 3.772222222222222)","(51.0, 80.0, 69.89473684210526)"
07-01-2023 16:04:50.688737,"(8.5, 11.0, 10.886725663716813)","(2.2, 2.58, 2.5428436018957346)","(15.0, 20.0, 19.55491329479769)","(13.0, 18.5, 18.357142857142858)","(7.0, 7.8, 7.742465753424657)","(3.4, 3.85, 3.777197802197802)","(51.0, 80.0, 70.0)"
07-01-2023 16:04:51.714903,"(8.5, 10.0, 9.613861386138614)","(2.2, 2.58, 2.541777777777778)","(15.0, 20.0, 19.56741573033708)","(13.0, 18.5, 18.357142857142858)","(7.0, 7.8, 7.948571428571428)","(3.4, 3.85, 3.7976014760147603)","(51.0, 80.0, 70.49180327868852)"
07-01-2023 16:04:52.687241,"(8.5, 10.0, 9.496)","(2.2, 2.58, 2.5529083665338645)","(15.0, 20.0, 19.558823529411764)","(13.0, 20.0, 18.26923076923077)","(7.0, 8.0, 7.774257425742574)","(3.4, 3.85, 3.80830985915493)","(51.0, 80.0, 72.14285714285714)"
07-01-2023 16:04:53.772145,"(8.5, 10.0, 9.45945945945946)","(2.2, 2.56, 2.540969162995595)","(15.0, 20.0, 19.582758620689656)","(13.0, 20.0, 19.555555555555557)","(7.0, 7.8, 8.09090909090909)","(3.4, 3.85, 3.8106060606060606)","(51.0, 80.0, 73.78048780487805)"
07-01-2023 16:04:54.807236,"(8.5, 10.0, 9.64)","(2.2, 2.48, 2.4696835443037974)","(15.0, 20.0, 19.58823529411765)","(13.0, 20.0, 19.772727272727273)","(7.0, 8.2, 8.181132075471698)","(3.4, 3.85, 3.807370517928287)","(51.0, 80.0, 73.855421686747)"
07-01-2023 16:04:55.889425,"(8.5, 9.8, 9.768)","(2.2, 2.58, 2.4957894736842103)","(15.0, 20.0, 19.263636363636362)","(13.0, 20.0, 19.626126126126128)","(7.0, 8.2, 8.1)","(3.4, 3.85, 3.7415254237288136)","(51.0, 80.0, 74.50704225352112)"
07-01-2023 16:04:56.908438,"(8.5, 10.0, 9.68235294117647)","(2.2, 2.62, 2.587960199004975)","(15.0, 20.0, 19.263636363636362)","(13.0, 21.0, 19.626126126126128)","(7.0, 8.2, 8.1)","(3.4, 3.75, 3.7415254237288136)","(51.0, 80.0, 74.50704225352112)"
07-01-2023 16:04:57.986222,"(8.5, 10.0, 9.83)","(2.2, 2.54, 2.5374358974358975)","(15.0, 20.0, 19.024844720496894)","(13.0, 21.0, 19.8125)","(7.0, 8.4, 8.097297297297297)","(3.4, 3.85, 3.801002865329513)","(51.0, 80.0, 75.0)"
07-01-2023 16:04:59.030428,"(8.5, 10.0, 9.698461538461538)","(2.2, 2.48, 2.470625)","(15.0, 20.0, 19.083333333333332)","(13.0, 21.0, 19.131147540983605)","(7.0, 8.2, 8.119148936170212)","(3.4, 3.85, 3.8129268292682927)","(51.0, 80.0, 75.12820512820512)"
07-01-2023 16:05:00.088018,"(8.5, 9.8, 9.676363636363636)","(2.2, 2.54, 2.502962962962963)","(15.0, 20.0, 19.097435897435897)","(13.0, 20.0, 19.451612903225808)","(7.0, 8.2, 7.922222222222222)","(3.4, 3.85, 3.81969696969697)","(51.0, 80.0, 75.25)"
07-01-2023 16:05:01.081605,"(8.5, 9.8, 9.708)","(2.2, 2.54, 2.521626794258373)","(15.0, 20.0, 19.07894736842105)","(13.0, 20.0, 19.542857142857144)","(7.0, 8.2, 7.943859649122807)","(3.4, 3.85, 3.8032967032967036)","(51.0, 80.0, 75.42168674698794)"
07-01-2023 16:05:02.114084,"(8.5, 9.6, 9.49)","(2.2, 2.54, 2.5140000000000002)","(15.0, 20.0, 19.102564102564102)","(13.0, 20.0, 19.5609756097561)","(7.0, 8.2, 7.908333333333333)","(3.4, 3.85, 3.772439024390244)","(51.0, 80.0, 75.13157894736842)"
07-01-2023 16:05:03.279617,"(8.5, 9.8, 9.681481481481482)","(2.2, 2.54, 2.5265420560747662)","(15.0, 20.0, 18.695121951219512)","(13.0, 20.0, 19.851063829787233)","(7.0, 8.2, 8.088888888888889)","(3.4, 3.85, 3.8140522875816996)","(51.0, 80.0, 75.64102564102564)"
07-01-2023 16:05:04.247250,"(8.5, 10.5, 10.248201438848922)","(2.2, 2.54, 2.519718309859155)","(15.0, 19.0, 18.695121951219512)","(14.0, 20.0, 19.851063829787233)","(7.0, 8.2, 7.679194630872483)","(3.4, 3.85, 3.801376146788991)","(51.0, 80.0, 75.75)"
07-01-2023 16:05:05.180271,"(8.5, 10.5, 10.255244755244755)","(2.2, 2.54, 2.5366666666666666)","(15.0, 19.0, 18.673684210526314)","(14.0, 20.0, 19.833333333333332)","(7.0, 7.8, 7.657142857142857)","(3.4, 3.85, 3.8247899159663863)","(51.0, 80.0, 78.47826086956522)"
07-01-2023 16:05:06.375784,"(8.5, 10.5, 10.293193717277488)","(2.2, 2.6, 2.5968627450980395)","(15.0, 19.0, 18.724137931034484)","(14.0, 20.0, 19.91176470588235)","(7.0, 7.8, 7.657142857142857)","(3.4, 3.85, 3.8247899159663863)","(51.0, 80.0, 78.47826086956522)"
07-01-2023 16:05:07.402766,"(8.5, 10.5, 10.278061224489797)","(2.2, 2.6, 2.593793103448276)","(15.0, 19.0, 18.724137931034484)","(14.0, 20.0, 19.91176470588235)","(7.0, 7.8, 7.657142857142857)","(3.4, 3.85, 3.8247899159663863)","(51.0, 80.0, 77.5)"
07-01-2023 16:05:08.379044,"(8.5, 10.5, 10.204081632653061)","(2.2, 2.56, 2.5575)","(15.0, 19.0, 18.66315789473684)","(14.0, 20.0, 19.875)","(7.0, 7.8, 7.644444444444444)","(3.4, 3.85, 3.82183908045977)","(51.0, 80.0, 77.5)"
07-01-2023 16:05:09.365623,"(8.5, 10.5, 10.177514792899409)","(2.2, 2.6, 2.5927272727272728)","(15.0, 19.0, 18.604938271604937)","(14.0, 20.0, 19.96875)","(7.0, 7.8, 7.628571428571428)","(3.4, 3.85, 3.8191666666666664)","(51.0, 80.0, 75.86538461538461)"
07-01-2023 16:05:10.331517,"(8.5, 10.5, 10.221518987341772)","(2.2, 2.54, 2.5072494669509595)","(15.0, 19.0, 18.672619047619047)","(14.0, 21.0, 19.990291262135923)","(7.0, 8.2, 8.074418604651163)","(3.4, 3.85, 3.8101293103448275)","(51.0, 80.0, 75.86538461538461)"
07-01-2023 16:05:11.296176,"(8.5, 10.5, 10.24702380952381)","(2.2, 2.52, 2.5021428571428572)","(15.0, 19.0, 18.721052631578946)","(14.0, 21.0, 20.11304347826087)","(7.0, 8.2, 8.117948717948718)","(3.4, 3.7, 3.6989583333333336)","(51.0, 80.0, 75.94339622641509)"
07-01-2023 16:05:12.691401,"(8.5, 10.5, 10.212871287128714)","(2.2, 2.52, 2.5054364089775563)","(15.0, 19.0, 18.725806451612904)","(14.0, 21.0, 19.703389830508474)","(7.0, 8.4, 8.348406676783005)","(3.4, 3.7, 3.747959183673469)","(51.0, 80.0, 76.01851851851852)"
07-01-2023 16:05:13.994915,"(8.5, 10.5, 10.345238095238095)","(2.2, 2.52, 2.4716666666666667)","(15.0, 19.0, 18.5188679245283)","(14.0, 21.0, 19.942528735632184)","(7.0, 8.4, 8.35582191780822)","(3.4, 3.8, 3.71875)","(51.0, 80.0, 75.22222222222223)"
07-01-2023 16:05:15.139269,"(8.5, 10.5, 10.345238095238095)","(2.2, 2.48, 2.4716666666666667)","(15.0, 19.0, 18.5188679245283)","(14.0, 21.0, 19.8)","(7.0, 8.4, 8.369741697416975)","(3.4, 3.75, 3.7282608695652173)","(51.0, 80.0, 75.54347826086956)"
07-01-2023 16:05:16.361975,"(8.5, 11.0, 10.592307692307692)","(2.2, 2.5, 2.465115562403698)","(15.0, 18.5, 18.359375)","(14.0, 21.0, 19.903846153846153)","(7.5, 8.4, 8.345454545454546)","(3.4, 3.75, 3.7361842105263157)","(51.0, 80.0, 75.54347826086956)"
07-01-2023 16:05:17.307407,"(8.5, 11.0, 10.542682926829269)","(2.2, 2.46, 2.4525806451612904)","(15.0, 18.5, 18.359375)","(14.0, 21.0, 19.903846153846153)","(7.5, 8.4, 8.345454545454546)","(3.4, 3.75, 3.7361842105263157)","(51.0, 80.0, 75.54347826086956)"
07-01-2023 16:05:18.244108,"(8.5, 11.0, 10.571428571428571)","(2.2, 2.46, 2.457602739726027)","(15.0, 18.5, 18.17948717948718)","(14.0, 22.0, 21.236363636363638)","(7.5, 8.6, 8.496629213483146)","(3.4, 3.75, 3.7390625)","(51.0, 80.0, 75.56818181818181)"
07-01-2023 16:05:19.259035,"(8.5, 11.0, 10.571428571428571)","(2.2, 2.46, 2.457602739726027)","(15.0, 18.5, 18.17948717948718)","(14.0, 22.0, 21.236363636363638)","(7.5, 8.6, 8.496629213483146)","(3.4, 3.75, 3.7390625)","(51.0, 80.0, 75.56818181818181)"
07-01-2023 16:05:20.329392,"(8.5, 11.0, 10.646739130434783)","(2.2, 2.5, 2.468142981691369)","(15.0, 18.5, 17.236842105263158)","(14.0, 19.5, 19.425)","(7.5, 8.6, 8.545341614906832)","(3.4, 3.75, 3.747254901960784)","(51.0, 80.0, 76.57894736842105)"
07-01-2023 16:05:21.391647,"(8.5, 11.0, 10.646739130434783)","(2.2, 2.5, 2.4745544554455448)","(15.0, 18.5, 17.545454545454547)","(14.0, 19.5, 20.470588235294116)","(7.5, 8.6, 8.362264150943396)","(3.4, 3.75, 3.731304347826087)","(51.0, 80.0, 76.57894736842105)"
07-01-2023 16:05:22.746331,"(8.5, 11.0, 10.891625615763546)","(2.2, 2.46, 2.6005128205128205)","(15.0, 18.0, 17.541666666666668)","(14.0, 22.0, 20.392156862745097)","(7.5, 8.4, 7.998936170212766)","(3.4, 3.75, 3.733047210300429)","(51.0, 80.0, 77.3972602739726)"
07-01-2023 16:05:23.800860,"(8.5, 11.0, 10.715189873417721)","(2.2, 2.62, 2.6005128205128205)","(15.0, 18.0, 17.541666666666668)","(14.0, 22.0, 20.3265306122449)","(7.5, 8.0, 8.162962962962963)","(3.4, 3.75, 3.7193181818181817)","(51.0, 80.0, 77.1875)"
07-01-2023 16:05:24.866745,"(8.5, 11.0, 10.568807339449542)","(2.2, 2.62, 2.612258064516129)","(15.0, 18.0, 17.551020408163264)","(14.0, 22.0, 20.3265306122449)","(7.5, 8.2, 8.177499999999998)","(3.4, 3.75, 3.7141592920353985)","(51.0, 80.0, 77.56756756756756)"
07-01-2023 16:05:26.050100,"(8.5, 11.0, 10.839181286549708)","(2.2, 2.6, 2.493793103448276)","(15.0, 17.5, 17.383333333333333)","(14.0, 22.0, 20.25)","(7.0, 8.2, 8.171631205673759)","(3.3, 3.75, 3.708878504672897)","(51.0, 80.0, 77.56756756756756)"
07-01-2023 16:05:27.150575,"(8.5, 11.0, 10.6)","(2.2, 2.6, 2.5207358738501973)","(15.0, 17.5, 17.467741935483872)","(14.0, 22.0, 20.833333333333332)","(7.0, 8.2, 8.263157894736842)","(3.3, 3.75, 3.7375)","(51.0, 80.0, 77.8048780487805)"
07-01-2023 16:05:28.246816,"(8.5, 11.0, 10.809734513274336)","(2.2, 2.5, 2.4734273127753306)","(15.0, 17.5, 17.75)","(14.0, 22.0, 20.677966101694913)","(7.0, 8.4, 8.324637681159421)","(3.3, 3.75, 3.688888888888889)","(51.0, 80.0, 78.01136363636364)"
07-01-2023 16:05:29.412288,"(8.5, 11.0, 10.862275449101796)","(2.2, 2.5, 2.574411302982732)","(15.0, 18.0, 17.73170731707317)","(14.0, 22.0, 21.17948717948718)","(7.0, 8.4, 8.214285714285715)","(3.3, 3.7, 3.6486220472440944)","(51.0, 80.0, 78.01136363636364)"
07-01-2023 16:05:30.357934,"(8.5, 11.0, 10.84967320261438)","(2.2, 2.58, 2.574411302982732)","(15.0, 18.0, 17.73170731707317)","(14.0, 22.0, 21.17948717948718)","(7.0, 8.4, 8.075)","(3.3, 3.65, 3.6486220472440944)","(51.0, 80.0, 78.01136363636364)"
07-01-2023 16:05:31.435244,"(8.5, 11.0, 10.855345911949685)","(2.2, 2.6, 2.5124074074074074)","(15.0, 18.0, 17.675925925925927)","(14.0, 22.0, 21.575)","(7.0, 8.4, 8.330973451327434)","(3.3, 3.65, 3.7907335907335904)","(51.0, 80.0, 78.01136363636364)"
07-01-2023 16:05:32.684543,"(8.5, 11.0, 10.895604395604396)","(2.2, 2.6, 2.5115671641791044)","(15.0, 18.0, 17.666666666666668)","(14.0, 22.0, 21.575)","(7.0, 8.4, 8.322772277227724)","(3.3, 3.8, 3.7337545126353793)","(51.0, 80.0, 78.01136363636364)"
07-01-2023 16:05:33.855540,"(8.5, 11.0, 10.878205128205128)","(2.2, 2.6, 2.5115671641791044)","(15.0, 18.0, 17.666666666666668)","(14.0, 22.0, 21.575)","(7.0, 8.4, 8.322772277227724)","(3.3, 3.75, 3.7337545126353793)","(51.0, 80.0, 78.01136363636364)"
07-01-2023 16:05:34.924417,"(8.5, 11.0, 10.878205128205128)","(2.2, 2.6, 2.523548387096774)","(15.0, 18.0, 17.666666666666668)","(14.0, 22.0, 21.575)","(7.0, 8.4, 8.365562913907285)","(3.3, 3.75, 3.7337545126353793)","(51.0, 80.0, 78.03370786516854)"
07-01-2023 16:05:35.929793,"(8.5, 11.0, 10.915151515151516)","(2.2, 2.52, 2.5188089330024814)","(15.0, 18.0, 17.728813559322035)","(14.0, 22.0, 21.617977528089888)","(7.0, 8.4, 8.368484848484849)","(3.3, 3.75, 3.7048192771084336)","(51.0, 80.0, 78.05555555555556)"
07-01-2023 16:05:36.941065,"(8.5, 11.0, 10.915151515151516)","(2.2, 2.52, 2.5188089330024814)","(15.0, 18.0, 17.728813559322035)","(14.0, 22.0, 21.617977528089888)","(7.0, 8.4, 8.368484848484849)","(3.3, 3.75, 3.6913385826771656)","(51.0, 80.0, 78.11827956989248)"
07-01-2023 16:05:38.207622,"(8.5, 11.0, 10.974431818181818)","(2.2, 2.5, 2.4986206896551724)","(15.0, 18.0, 17.966666666666665)","(14.0, 22.0, 21.854545454545455)","(7.0, 8.2, 8.072941176470588)","(3.3, 3.75, 3.74)","(51.0, 80.0, 78.35051546391753)"
07-01-2023 16:05:39.312398,"(8.5, 11.0, 10.979885057471265)","(2.2, 2.52, 2.516546762589928)","(15.0, 18.0, 17.966666666666665)","(14.0, 22.0, 21.854545454545455)","(7.0, 8.2, 8.072941176470588)","(3.3, 3.75, 3.6581632653061225)","(51.0, 80.0, 78.37349397590361)"
07-01-2023 16:05:40.345510,"(8.5, 11.0, 10.968421052631578)","(2.2, 2.58, 2.5542857142857143)","(15.0, 18.0, 17.96969696969697)","(14.0, 22.0, 21.692307692307693)","(7.0, 8.2, 7.8999999999999995)","(3.3, 3.75, 3.7129629629629632)","(51.0, 80.0, 78.41463414634147)"
07-01-2023 16:05:41.881961,"(8.5, 11.0, 10.968421052631578)","(2.2, 2.6, 2.578048780487805)","(15.0, 17.5, 17.1075)","(14.0, 22.0, 21.57894736842105)","(7.0, 8.2, 7.807272727272727)","(3.3, 3.75, 3.7941964285714285)","(51.0, 80.0, 78.41463414634147)"
07-01-2023 16:05:42.986938,"(8.5, 11.0, 10.968421052631578)","(2.2, 2.58, 2.578048780487805)","(15.0, 17.5, 17.1075)","(14.0, 22.0, 19.208333333333332)","(7.0, 8.2, 7.111111111111112)","(3.3, 3.8, 3.6727173913043476)","(51.0, 80.0, 82.89473684210526)"
07-01-2023 16:05:44.098205,"(8.5, 11.5, 10.880952380952381)","(2.2, 2.92, 2.721183431952663)","(15.0, 17.5, 16.253968253968253)","(14.0, 24.0, 20.25)","(7.0, 8.0, 6.305882352941176)","(3.3, 3.75, 3.609375)","(51.0, 95.0, 93.33333333333334)"
07-01-2023 16:05:45.754004,"(8.5, 12.0, 13.277777777777779)","(2.2, 3.95, 2.3650955414012738)","(15.0, 32.0, 24.0)","(14.0, 30.0, 26.0)","(7.0, 8.6, 6.21)","(3.3, 3.8, 3.4543478260869565)","(51.0, 150.0, 100.0)"
07-01-2023 16:05:47.362853,"(8.5, 15.5, 13.909090909090908)","(2.2, 2.44, 2.3994999999999997)","(15.0, 27.0, 25.25)","(14.0, 30.0, 16.59722222222222)","(7.0, 7.6, 7.114285714285714)","(3.3, 3.6, 3.455769230769231)","(51.0, 55.0, 42.25)"
07-01-2023 16:05:48.644945,"(8.5, 15.5, 13.909090909090908)","(2.2, 2.44, 2.3994999999999997)","(15.0, 27.0, 17.4)","(14.0, 20.0, 15.625)","(7.0, 7.6, 6.683333333333333)","(3.3, 3.6, 2.652914798206278)","(51.0, 55.0, 43.666666666666664)"
07-01-2023 16:05:49.819924,"(8.5, 15.5, 9.822222222222221)","(2.2, 3.9, 3.283333333333333)","(15.0, 27.0, 17.4)","(14.0, 20.0, 15.625)","(7.0, 7.6, 6.571428571428572)","(3.3, 3.6, 3.075)","(51.0, 55.0, 43.666666666666664)"
07-01-2023 16:05:50.957394,"(8.5, 15.5, 12.5)","(2.2, 3.85, 3.4265)","(15.0, 27.0, 19.857142857142858)","(14.0, 20.0, 15.743243243243244)","(7.0, 7.6, 6.571428571428572)","(3.3, 3.55, 3.075)","(51.0, 55.0, 43.666666666666664)"
07-01-2023 16:05:52.047459,"(8.5, 17.0, 16.467741935483872)","(2.2, 2.52, 2.5185714285714287)","(15.0, 27.0, 23.875)","(14.0, 20.0, 18.2)","(7.0, 7.2, 7.0095238095238095)","(3.3, 3.25, 3.2002890173410408)","(51.0, 130.0, 84.0)"
07-01-2023 16:05:53.222530,"(8.5, 17.0, 16.467741935483872)","(2.2, 2.52, 2.5185714285714287)","(15.0, 27.0, 23.875)","(14.0, 20.0, 18.2)","(7.0, 7.2, 7.0095238095238095)","(3.3, 3.25, 3.2002890173410408)","(51.0, 130.0, 84.0)"
07-01-2023 16:05:54.663187,"(8.5, 17.0, 14.0)","(2.2, 2.52, 3.0733333333333333)","(15.0, 24.0, 21.214285714285715)","(14.0, 20.0, 18.785714285714285)","(7.0, 7.2, 8.406451612903226)","(3.3, 3.3, 2.594193548387097)","(51.0, 120.0, 104.0)"
07-01-2023 16:05:55.899464,"(8.5, 18.0, 13.875)","(2.2, 3.35, 3.3433928571428573)","(15.0, 24.0, 21.214285714285715)","(14.0, 19.5, 18.666666666666668)","(7.0, 8.6, 8.406451612903226)","(3.3, 2.6, 2.379459459459459)","(51.0, 110.0, 104.0)"
07-01-2023 16:05:56.946676,"(8.5, 16.0, 15.357142857142858)","(2.2, 4.5, 4.49375)","(15.0, 24.0, 21.214285714285715)","(14.0, 19.5, 18.666666666666668)","(7.0, 7.6, 7.496296296296296)","(3.3, 2.48, 2.379459459459459)","(51.0, 110.0, 104.0)"
07-01-2023 16:05:57.990820,"(8.5, 17.5, 16.794117647058826)","(2.2, 4.9, 4.880000000000001)","(15.0, 19.5, 14.833333333333334)","(14.0, 20.0, 18.0)","(7.0, 8.2, 7.949999999999999)","(3.3, 2.52, 2.510721649484536)","(51.0, 110.0, 102.5)"
07-01-2023 16:05:59.184716,"(8.5, 16.5, 15.666666666666668)","(2.2, 4.6, 4.5935483870967735)","(15.0, 17.5, 14.928571428571429)","(14.0, 36.0, 34.4)","(7.0, 7.2, 7.1931034482758625)","(3.3, 2.36, 2.5293617021276598)","(51.0, 110.0, 102.5)"
07-01-2023 16:06:00.368762,"(8.5, 16.0, 15.4375)","(2.2, 4.8, 3.5272727272727273)","(15.0, 17.5, 14.928571428571429)","(14.0, 36.0, 34.4)","(7.0, 7.2, 8.151351351351352)","(3.3, 2.54, 2.4725531914893617)","(51.0, 110.0, 68.75)"
07-01-2023 16:06:01.426721,"(8.5, 16.0, 15.357142857142858)","(2.2, 4.1, 3.528)","(15.0, 23.0, 21.0)","(14.0, 36.0, 32.8)","(7.0, 8.2, 8.014285714285714)","(3.3, 2.48, 2.43125)","(51.0, 110.0, 68.75)"
07-01-2023 16:06:02.596260,"(8.5, 14.5, 13.9)","(2.2, 5.9, 5.839024390243903)","(15.0, 12.5, 15.0)","(14.0, 24.0, 24.166666666666668)","(7.0, 8.2, 5.848979591836734)","(3.3, 2.48, 2.3576237623762375)","(51.0, 110.0, 77.0)"
07-01-2023 16:06:03.794245,"(8.5, 14.5, 13.9)","(2.2, 5.9, 5.761111111111111)","(15.0, 17.5, 14.3)","(14.0, 28.0, 24.666666666666668)","(7.0, 7.0, 6.040816326530612)","(3.3, 2.36, 2.3576237623762375)","(51.0, 110.0, 86.42857142857143)"
07-01-2023 16:06:05.117564,"(8.5, 14.5, 13.9)","(2.2, 4.0, 6.254545454545454)","(15.0, 19.5, 17.285714285714285)","(14.0, 38.0, 23.666666666666668)","(7.0, 7.0, 5.84)","(3.3, 2.36, 2.3597777777777775)","(51.0, 110.0, 91.66666666666666)"
07-01-2023 16:06:06.299769,"(8.5, 14.5, 14.26923076923077)","(2.2, 6.8, 6.6909090909090905)","(15.0, 18.5, 17.285714285714285)","(14.0, 27.0, 21.333333333333332)","(7.0, 6.8, 5.84)","(3.3, 2.36, 2.359142857142857)","(51.0, 110.0, 91.66666666666666)"
07-01-2023 16:06:07.451111,"(8.5, 17.0, 14.973684210526315)","(2.2, 5.8, 5.65)","(15.0, 19.5, 17.5)","(14.0, 30.0, 28.083333333333336)","(7.0, 6.0, 5.629787234042553)","(3.3, 2.36, 2.6712000000000002)","(51.0, 110.0, 47.0)"
07-01-2023 16:06:08.668368,"(8.5, 17.0, 15.625)","(2.2, 3.2, 3.1791666666666667)","(15.0, 25.0, 21.0)","(14.0, 30.0, 26.5)","(7.0, 7.0, 5.087719298245614)","(3.3, 2.7, 2.643809523809524)","(51.0, 110.0, 47.0)"
07-01-2023 16:06:09.798964,"(8.5, 17.0, 13.0)","(2.2, 3.8, 3.575)","(15.0, 28.0, 21.0)","(14.0, 30.0, 26.5)","(7.0, 5.1, 5.087719298245614)","(3.3, 2.72, 2.643809523809524)","(51.0, 110.0, 47.0)"
07-01-2023 16:06:10.798793,"(8.5, 19.0, 17.5)","(2.2, 3.8, 3.1142857142857143)","(15.0, 29.0, 15.5)","(14.0, 34.0, 29.166666666666664)","(7.0, 6.8, 6.68)","(3.3, 2.7, 2.683076923076923)","(51.0, 100.0, 53.5)"
07-01-2023 16:06:11.825836,"(8.5, 19.0, 17.5)","(2.2, 3.8, 3.1142857142857143)","(15.0, 29.0, 15.5)","(14.0, 34.0, 29.166666666666664)","(7.0, 6.8, 6.68)","(3.3, 2.7, 2.683076923076923)","(51.0, 100.0, 53.5)"
07-01-2023 16:06:12.936008,"(8.5, 19.0, 16.5)","(2.2, 3.8, 3.4428571428571426)","(15.0, 27.0, 16.875)","(14.0, 40.0, 39.92307692307692)","(7.0, 6.8, 5.7375)","(3.3, 2.72, 2.6972)","(51.0, 100.0, 53.0)"
07-01-2023 16:06:13.922069,"(8.5, 14.0, 13.5)","(2.2, 3.25, 3.2425619834710746)","(15.0, 14.0, 13.0)","(14.0, 48.0, 47.583333333333336)","(7.0, 5.3, 5.285)","(3.3, 3.9, 3.899625468164794)","(51.0, 95.0, 53.0)"
07-01-2023 16:06:15.074750,"(8.5, 18.5, 15.875)","(2.2, 3.65, 3.2928571428571427)","(15.0, 28.0, 22.8)","(14.0, 50.0, 48.0)","(7.0, 7.0, 5.3809523809523805)","(3.3, 3.2, 2.57)","(51.0, 55.0, 37.666666666666664)"
