,Dennis Choux,Kupido,Lescot,Better Than Banksy,Igotanidea,Sir Bitesalot,Tosen Glory,Irrewarra Gem,One Fornana Rhodes,Lady Merchant,Metsi,Mikki Magic,Eltanin,Greenhill Prince
06-01-2023 12:49:41.326564,"(3.0, 4.4, 4.3517241379310345)","(81.0, 200.0, 132.5)","(41.0, 70.0, 58.75)","(31.0, 48.0, 46.8)","(4.4, 4.7, 4.678571428571429)","(10.0, 12.0, 11.916666666666666)","(5.5, 8.0, 7.828571428571428)","(31.0, 110.0, 99.28571428571429)","(5.5, 7.8, 7.48695652173913)","(71.0, 140.0, 115.0)","(10.0, 13.0, 12.93939393939394)","(71.0, 170.0, 123.33333333333333)","(91.0, 130.0, 111.25)","(21.0, 34.0, 32.714285714285715)"
06-01-2023 12:49:42.950543,"(3.0, 4.4, 4.3517241379310345)","(81.0, 200.0, 132.5)","(41.0, 70.0, 58.75)","(31.0, 48.0, 46.8)","(4.4, 4.7, 4.678571428571429)","(10.0, 12.0, 11.916666666666666)","(5.5, 8.0, 8.057142857142857)","(31.0, 110.0, 99.28571428571429)","(5.5, 7.8, 7.48695652173913)","(71.0, 140.0, 115.0)","(10.0, 13.0, 12.93939393939394)","(71.0, 170.0, 123.33333333333333)","(91.0, 130.0, 111.25)","(21.0, 34.0, 32.714285714285715)"
06-01-2023 12:49:44.490171,"(3.0, 4.4, 4.3517241379310345)","(81.0, 200.0, 132.5)","(41.0, 70.0, 60.0)","(31.0, 48.0, 46.8)","(4.4, 4.7, 4.731428571428571)","(10.0, 12.0, 11.916666666666666)","(5.5, 8.2, 8.011764705882353)","(31.0, 110.0, 99.28571428571429)","(5.5, 7.8, 7.48695652173913)","(71.0, 140.0, 120.0)","(10.0, 13.0, 12.93939393939394)","(71.0, 170.0, 123.33333333333333)","(91.0, 130.0, 111.25)","(21.0, 34.0, 32.714285714285715)"
06-01-2023 12:49:46.074335,"(3.0, 4.4, 4.3517241379310345)","(81.0, 200.0, 132.5)","(41.0, 70.0, 60.0)","(31.0, 48.0, 46.8)","(4.4, 4.8, 4.731428571428571)","(10.0, 12.0, 11.916666666666666)","(5.5, 8.2, 8.011764705882353)","(31.0, 110.0, 99.28571428571429)","(5.5, 7.8, 7.48695652173913)","(71.0, 140.0, 120.0)","(10.0, 13.0, 12.93939393939394)","(71.0, 170.0, 123.33333333333333)","(91.0, 130.0, 111.25)","(21.0, 34.0, 32.714285714285715)"
06-01-2023 12:49:47.705476,"(3.0, 4.4, 4.3517241379310345)","(81.0, 200.0, 132.5)","(41.0, 70.0, 60.0)","(31.0, 48.0, 46.8)","(4.4, 4.8, 4.731428571428571)","(10.0, 12.0, 11.916666666666666)","(5.5, 8.2, 8.011764705882353)","(31.0, 110.0, 99.28571428571429)","(5.5, 7.8, 7.48695652173913)","(71.0, 140.0, 120.0)","(10.0, 13.0, 12.93939393939394)","(71.0, 170.0, 123.33333333333333)","(91.0, 130.0, 111.25)","(21.0, 34.0, 32.714285714285715)"
06-01-2023 12:49:49.294322,"(3.0, 4.4, 4.3517241379310345)","(81.0, 200.0, 132.5)","(41.0, 70.0, 60.0)","(31.0, 48.0, 46.8)","(4.4, 4.8, 4.731428571428571)","(10.0, 12.0, 11.916666666666666)","(5.5, 8.2, 8.011764705882353)","(31.0, 110.0, 99.28571428571429)","(5.5, 7.8, 7.48695652173913)","(71.0, 140.0, 120.0)","(10.0, 13.0, 12.93939393939394)","(71.0, 170.0, 123.33333333333333)","(91.0, 130.0, 111.25)","(21.0, 34.0, 32.714285714285715)"
06-01-2023 12:49:50.894688,"(3.0, 4.4, 4.36)","(81.0, 200.0, 132.5)","(41.0, 70.0, 60.0)","(31.0, 48.0, 46.888888888888886)","(4.4, 4.8, 4.731428571428571)","(10.0, 12.0, 12.28125)","(5.5, 8.2, 8.011764705882353)","(31.0, 110.0, 87.5)","(5.5, 7.8, 7.48695652173913)","(71.0, 140.0, 120.0)","(10.0, 13.0, 12.93939393939394)","(71.0, 170.0, 123.33333333333333)","(91.0, 130.0, 111.25)","(21.0, 34.0, 32.714285714285715)"
06-01-2023 12:49:52.586849,"(3.0, 4.4, 4.36)","(81.0, 200.0, 132.5)","(41.0, 70.0, 60.0)","(31.0, 50.0, 46.888888888888886)","(4.4, 4.8, 4.731428571428571)","(10.0, 12.5, 12.28125)","(5.5, 8.2, 8.011764705882353)","(31.0, 110.0, 87.5)","(5.5, 7.8, 7.48695652173913)","(71.0, 140.0, 120.0)","(10.0, 13.0, 12.93939393939394)","(71.0, 170.0, 123.33333333333333)","(91.0, 130.0, 111.25)","(21.0, 34.0, 32.714285714285715)"
06-01-2023 12:49:54.201228,"(3.0, 4.4, 4.36)","(81.0, 200.0, 132.5)","(41.0, 70.0, 60.0)","(31.0, 50.0, 46.888888888888886)","(4.4, 4.8, 4.731428571428571)","(10.0, 12.5, 12.28125)","(5.5, 8.2, 8.011764705882353)","(31.0, 110.0, 87.5)","(5.5, 7.8, 7.48695652173913)","(71.0, 140.0, 120.0)","(10.0, 13.0, 12.93939393939394)","(71.0, 170.0, 123.33333333333333)","(91.0, 130.0, 111.25)","(21.0, 34.0, 32.714285714285715)"
06-01-2023 12:49:55.876924,"(3.0, 4.4, 4.36)","(81.0, 200.0, 132.5)","(41.0, 70.0, 60.0)","(31.0, 50.0, 46.888888888888886)","(4.4, 4.8, 4.731428571428571)","(10.0, 12.5, 12.28125)","(5.5, 8.2, 8.011764705882353)","(31.0, 110.0, 87.5)","(5.5, 7.8, 7.48695652173913)","(71.0, 140.0, 120.0)","(10.0, 13.0, 12.93939393939394)","(71.0, 170.0, 123.33333333333333)","(91.0, 130.0, 111.25)","(21.0, 34.0, 32.714285714285715)"
06-01-2023 12:49:57.627554,"(3.0, 4.4, 4.36)","(81.0, 200.0, 132.5)","(41.0, 70.0, 60.0)","(31.0, 50.0, 46.888888888888886)","(4.6, 4.8, 4.731428571428571)","(10.0, 12.5, 12.28125)","(6.0, 8.2, 8.011764705882353)","(31.0, 110.0, 87.5)","(5.5, 7.8, 7.48695652173913)","(81.0, 140.0, 120.0)","(10.0, 13.0, 12.947368421052632)","(81.0, 170.0, 123.33333333333333)","(91.0, 130.0, 111.25)","(21.0, 34.0, 32.714285714285715)"
06-01-2023 12:49:59.388129,"(3.0, 4.4, 4.36)","(81.0, 200.0, 132.5)","(41.0, 70.0, 60.0)","(31.0, 50.0, 46.888888888888886)","(4.6, 4.8, 4.731428571428571)","(10.0, 12.5, 12.28125)","(6.0, 8.2, 8.1)","(31.0, 110.0, 87.5)","(5.5, 7.8, 7.48695652173913)","(81.0, 140.0, 120.0)","(10.0, 13.0, 12.947368421052632)","(81.0, 170.0, 123.33333333333333)","(91.0, 130.0, 111.25)","(21.0, 34.0, 32.714285714285715)"
06-01-2023 12:50:01.238528,"(3.0, 4.4, 4.36)","(81.0, 200.0, 132.5)","(41.0, 70.0, 60.0)","(31.0, 50.0, 46.888888888888886)","(4.6, 4.8, 4.839285714285714)","(10.0, 12.5, 12.28125)","(6.0, 8.2, 8.025454545454545)","(31.0, 110.0, 87.5)","(5.5, 7.8, 7.430769230769231)","(81.0, 140.0, 120.0)","(10.0, 13.0, 12.947368421052632)","(81.0, 170.0, 123.33333333333333)","(91.0, 130.0, 111.25)","(21.0, 34.0, 32.714285714285715)"
06-01-2023 12:50:03.048449,"(3.0, 4.4, 4.36)","(81.0, 200.0, 150.0)","(41.0, 70.0, 61.666666666666664)","(31.0, 50.0, 46.888888888888886)","(4.6, 5.0, 4.839285714285714)","(10.0, 12.5, 12.28125)","(6.0, 8.2, 8.025454545454545)","(31.0, 110.0, 90.0)","(5.5, 7.8, 7.430769230769231)","(81.0, 140.0, 120.0)","(10.0, 13.0, 12.947368421052632)","(81.0, 160.0, 145.0)","(91.0, 130.0, 111.25)","(21.0, 34.0, 32.714285714285715)"
06-01-2023 12:50:04.887803,"(3.0, 4.4, 4.36)","(81.0, 190.0, 132.85714285714286)","(41.0, 65.0, 57.857142857142854)","(31.0, 50.0, 46.888888888888886)","(4.6, 5.0, 4.839285714285714)","(10.0, 12.5, 12.28125)","(6.0, 8.2, 8.025454545454545)","(31.0, 100.0, 74.16666666666667)","(5.5, 7.8, 7.430769230769231)","(81.0, 140.0, 120.0)","(10.0, 13.0, 12.947368421052632)","(81.0, 160.0, 134.28571428571428)","(91.0, 130.0, 111.25)","(21.0, 34.0, 32.714285714285715)"
06-01-2023 12:50:06.712594,"(3.0, 4.4, 4.338461538461538)","(81.0, 190.0, 155.0)","(41.0, 65.0, 57.0)","(31.0, 50.0, 46.72727272727273)","(4.6, 5.0, 4.802631578947368)","(10.0, 12.5, 12.28125)","(6.0, 8.2, 7.918032786885246)","(31.0, 95.0, 76.25)","(5.5, 7.8, 7.430769230769231)","(81.0, 140.0, 115.0)","(10.0, 13.0, 12.947368421052632)","(81.0, 150.0, 122.22222222222223)","(91.0, 130.0, 111.25)","(21.0, 34.0, 31.666666666666668)"
06-01-2023 12:50:08.554690,"(3.0, 4.4, 4.338461538461538)","(81.0, 170.0, 140.0)","(41.0, 65.0, 57.0)","(31.0, 50.0, 46.72727272727273)","(4.6, 5.0, 4.85)","(10.0, 12.5, 12.28125)","(6.0, 8.0, 8.043478260869565)","(31.0, 95.0, 76.25)","(5.5, 7.8, 7.430769230769231)","(81.0, 140.0, 115.0)","(10.0, 13.0, 12.947368421052632)","(81.0, 150.0, 125.0)","(91.0, 130.0, 111.25)","(21.0, 34.0, 31.666666666666668)"
06-01-2023 12:50:10.397843,"(3.0, 4.4, 4.338461538461538)","(81.0, 170.0, 140.0)","(41.0, 65.0, 57.0)","(31.0, 50.0, 46.72727272727273)","(4.6, 5.0, 4.85)","(10.0, 12.5, 12.28125)","(6.0, 8.2, 8.043478260869565)","(31.0, 95.0, 76.25)","(5.5, 7.8, 7.430769230769231)","(81.0, 140.0, 115.0)","(10.0, 13.0, 12.947368421052632)","(81.0, 150.0, 121.42857142857143)","(91.0, 130.0, 111.25)","(21.0, 34.0, 31.666666666666668)"
06-01-2023 12:50:12.211672,"(3.0, 4.4, 4.338461538461538)","(81.0, 170.0, 140.0)","(41.0, 65.0, 57.0)","(31.0, 50.0, 46.72727272727273)","(4.6, 5.0, 4.85)","(10.0, 12.5, 12.28125)","(6.0, 8.2, 8.043478260869565)","(31.0, 95.0, 76.25)","(5.5, 7.8, 7.430769230769231)","(81.0, 140.0, 115.0)","(10.0, 13.0, 12.947368421052632)","(81.0, 150.0, 121.42857142857143)","(91.0, 130.0, 111.25)","(21.0, 34.0, 31.666666666666668)"
06-01-2023 12:50:14.035337,"(3.0, 4.4, 4.338461538461538)","(81.0, 170.0, 140.0)","(41.0, 65.0, 48.2)","(31.0, 50.0, 46.72727272727273)","(4.6, 5.0, 4.85)","(10.0, 12.5, 12.28125)","(6.0, 8.2, 8.043478260869565)","(31.0, 95.0, 76.25)","(5.5, 7.8, 7.430769230769231)","(81.0, 140.0, 115.0)","(10.0, 13.0, 12.947368421052632)","(81.0, 150.0, 121.42857142857143)","(91.0, 130.0, 111.25)","(21.0, 34.0, 31.666666666666668)"
06-01-2023 12:50:15.810486,"(3.0, 4.4, 4.338461538461538)","(81.0, 170.0, 140.0)","(41.0, 65.0, 52.4)","(31.0, 50.0, 46.72727272727273)","(4.6, 5.0, 4.85)","(10.0, 12.5, 12.28125)","(6.0, 8.2, 8.043478260869565)","(31.0, 95.0, 76.25)","(5.5, 7.8, 7.430769230769231)","(81.0, 140.0, 115.0)","(10.0, 13.0, 12.947368421052632)","(81.0, 150.0, 121.42857142857143)","(91.0, 130.0, 111.25)","(21.0, 34.0, 31.666666666666668)"
06-01-2023 12:50:17.736631,"(3.0, 4.4, 4.338461538461538)","(81.0, 170.0, 140.0)","(41.0, 65.0, 52.4)","(31.0, 50.0, 46.72727272727273)","(4.6, 5.0, 4.85)","(10.0, 12.5, 12.28125)","(6.0, 8.2, 8.043478260869565)","(31.0, 95.0, 76.25)","(5.5, 7.8, 7.430769230769231)","(81.0, 140.0, 90.0)","(10.0, 13.0, 12.947368421052632)","(81.0, 150.0, 121.42857142857143)","(91.0, 130.0, 111.25)","(21.0, 34.0, 31.666666666666668)"
06-01-2023 12:50:19.549669,"(3.0, 4.4, 4.338461538461538)","(81.0, 170.0, 145.0)","(41.0, 65.0, 58.0)","(31.0, 50.0, 46.72727272727273)","(4.6, 5.0, 4.85)","(10.0, 12.5, 12.28125)","(6.0, 8.2, 7.9350649350649345)","(31.0, 95.0, 76.25)","(5.5, 7.8, 7.430769230769231)","(81.0, 120.0, 98.38709677419355)","(10.0, 13.0, 13.34375)","(81.0, 150.0, 121.42857142857143)","(91.0, 130.0, 111.25)","(21.0, 34.0, 31.666666666666668)"
06-01-2023 12:50:21.387341,"(3.0, 4.4, 4.338461538461538)","(81.0, 170.0, 145.0)","(41.0, 65.0, 58.0)","(31.0, 50.0, 46.72727272727273)","(4.6, 5.0, 4.85)","(10.0, 12.5, 12.28125)","(6.0, 8.2, 7.898305084745763)","(31.0, 95.0, 76.25)","(5.5, 7.8, 7.430769230769231)","(81.0, 110.0, 92.85714285714286)","(10.0, 13.5, 13.727272727272727)","(81.0, 150.0, 121.42857142857143)","(91.0, 130.0, 111.25)","(21.0, 34.0, 31.666666666666668)"
06-01-2023 12:50:23.284221,"(3.0, 4.4, 4.338461538461538)","(81.0, 170.0, 145.0)","(41.0, 65.0, 58.0)","(31.0, 50.0, 46.72727272727273)","(4.6, 5.0, 4.85)","(10.0, 12.5, 12.28125)","(6.0, 8.0, 7.7709090909090905)","(31.0, 95.0, 76.25)","(5.5, 7.8, 7.430769230769231)","(81.0, 95.0, 92.5)","(10.0, 14.5, 13.765625)","(81.0, 150.0, 121.42857142857143)","(91.0, 130.0, 111.25)","(21.0, 34.0, 31.666666666666668)"
06-01-2023 12:50:25.666861,"(3.0, 4.4, 4.338461538461538)","(91.0, 170.0, 145.0)","(41.0, 65.0, 58.0)","(31.0, 50.0, 46.72727272727273)","(4.6, 5.0, 4.85)","(10.0, 12.5, 12.28125)","(6.0, 7.8, 7.7709090909090905)","(31.0, 95.0, 76.25)","(5.5, 7.8, 7.430769230769231)","(81.0, 90.0, 87.91666666666667)","(10.0, 14.0, 13.765625)","(81.0, 150.0, 121.42857142857143)","(91.0, 130.0, 111.25)","(21.0, 34.0, 31.666666666666668)"
06-01-2023 12:50:27.761800,"(3.0, 4.4, 4.338461538461538)","(91.0, 170.0, 148.57142857142858)","(41.0, 65.0, 58.0)","(31.0, 50.0, 46.72727272727273)","(4.6, 5.0, 4.85)","(10.0, 12.5, 12.28125)","(6.0, 7.8, 7.7709090909090905)","(31.0, 95.0, 76.25)","(5.5, 7.8, 7.430769230769231)","(81.0, 90.0, 86.15384615384616)","(10.0, 14.0, 13.765625)","(81.0, 150.0, 121.42857142857143)","(91.0, 130.0, 111.25)","(21.0, 34.0, 31.666666666666668)"
06-01-2023 12:50:29.850632,"(3.0, 4.4, 4.338461538461538)","(91.0, 170.0, 148.57142857142858)","(41.0, 65.0, 58.0)","(31.0, 50.0, 46.72727272727273)","(4.6, 5.0, 4.85)","(10.0, 12.5, 12.28125)","(6.0, 7.8, 7.7709090909090905)","(31.0, 95.0, 76.25)","(5.5, 7.8, 7.430769230769231)","(81.0, 90.0, 86.15384615384616)","(10.0, 14.0, 13.765625)","(81.0, 150.0, 121.42857142857143)","(91.0, 130.0, 111.25)","(21.0, 34.0, 31.666666666666668)"
06-01-2023 12:50:31.881484,"(3.0, 4.4, 4.338461538461538)","(91.0, 170.0, 148.57142857142858)","(41.0, 65.0, 58.0)","(31.0, 50.0, 46.72727272727273)","(4.6, 5.0, 4.914754098360656)","(10.0, 12.5, 12.28125)","(6.0, 7.8, 7.7709090909090905)","(31.0, 95.0, 76.25)","(5.5, 7.8, 7.444444444444445)","(81.0, 90.0, 86.15384615384616)","(10.0, 14.0, 13.765625)","(81.0, 150.0, 121.42857142857143)","(91.0, 130.0, 111.25)","(21.0, 34.0, 31.666666666666668)"
06-01-2023 12:50:33.878860,"(3.0, 4.4, 4.338461538461538)","(91.0, 170.0, 148.57142857142858)","(41.0, 65.0, 58.0)","(31.0, 50.0, 46.72727272727273)","(4.6, 5.0, 4.932203389830509)","(10.0, 12.5, 12.28125)","(6.0, 7.8, 7.7709090909090905)","(31.0, 95.0, 76.25)","(5.5, 7.8, 7.444444444444445)","(81.0, 90.0, 86.15384615384616)","(10.0, 14.0, 13.85)","(81.0, 150.0, 121.42857142857143)","(91.0, 130.0, 111.25)","(21.0, 34.0, 31.666666666666668)"
06-01-2023 12:50:35.722278,"(3.0, 4.4, 4.364705882352942)","(91.0, 170.0, 148.57142857142858)","(41.0, 65.0, 51.76470588235294)","(31.0, 50.0, 46.5)","(4.6, 5.0, 4.730666666666666)","(10.0, 12.5, 11.761363636363637)","(6.0, 7.8, 7.7709090909090905)","(31.0, 95.0, 76.25)","(5.5, 7.8, 7.444444444444445)","(81.0, 90.0, 86.66666666666667)","(10.0, 14.0, 13.85)","(81.0, 150.0, 121.42857142857143)","(91.0, 130.0, 111.25)","(21.0, 30.0, 29.692307692307693)"
06-01-2023 12:50:37.645813,"(3.0, 4.4, 4.364705882352942)","(91.0, 170.0, 148.57142857142858)","(41.0, 55.0, 51.76470588235294)","(31.0, 48.0, 46.5)","(4.6, 4.8, 4.726760563380282)","(10.0, 12.0, 11.761363636363637)","(6.0, 7.8, 7.7709090909090905)","(31.0, 95.0, 76.25)","(5.5, 7.8, 7.444444444444445)","(81.0, 90.0, 86.15384615384616)","(10.0, 14.0, 13.85)","(81.0, 150.0, 125.0)","(91.0, 130.0, 111.25)","(21.0, 30.0, 29.5)"
06-01-2023 12:50:39.531239,"(3.0, 4.4, 4.364705882352942)","(91.0, 170.0, 148.57142857142858)","(41.0, 55.0, 50.94736842105263)","(31.0, 48.0, 46.4)","(4.6, 4.8, 4.710810810810811)","(10.0, 12.0, 11.761363636363637)","(6.0, 7.8, 7.7709090909090905)","(31.0, 95.0, 76.25)","(5.5, 7.8, 7.444444444444445)","(81.0, 90.0, 86.15384615384616)","(10.0, 14.0, 13.85)","(81.0, 150.0, 121.42857142857143)","(91.0, 130.0, 117.5)","(21.0, 30.0, 29.2)"
06-01-2023 12:50:41.498141,"(3.0, 4.4, 4.372131147540983)","(91.0, 170.0, 148.57142857142858)","(41.0, 55.0, 50.94736842105263)","(31.0, 48.0, 46.4)","(4.6, 4.8, 4.710810810810811)","(10.0, 12.0, 11.761363636363637)","(6.0, 7.8, 7.7709090909090905)","(31.0, 95.0, 76.25)","(5.5, 7.8, 7.444444444444445)","(81.0, 90.0, 86.66666666666667)","(10.0, 14.0, 13.85)","(81.0, 150.0, 121.42857142857143)","(91.0, 130.0, 117.5)","(21.0, 30.0, 29.2)"
06-01-2023 12:50:43.449094,"(3.2, 4.4, 4.372131147540983)","(81.0, 170.0, 148.57142857142858)","(41.0, 55.0, 50.94736842105263)","(31.0, 48.0, 46.4)","(4.6, 4.8, 4.8812500000000005)","(10.0, 12.0, 11.761363636363637)","(6.0, 7.8, 7.883333333333333)","(31.0, 95.0, 76.25)","(5.5, 7.8, 7.444444444444445)","(71.0, 90.0, 86.66666666666667)","(10.0, 14.0, 13.85)","(71.0, 150.0, 121.42857142857143)","(81.0, 130.0, 117.5)","(21.0, 30.0, 29.5)"
06-01-2023 12:50:45.334397,"(3.2, 4.4, 4.372131147540983)","(81.0, 170.0, 160.0)","(41.0, 55.0, 50.94736842105263)","(31.0, 48.0, 46.4)","(4.6, 4.9, 4.975)","(10.0, 12.0, 11.81081081081081)","(6.0, 8.0, 7.946428571428571)","(31.0, 95.0, 76.25)","(5.5, 7.8, 7.444444444444445)","(71.0, 90.0, 86.15384615384616)","(10.0, 14.0, 13.85)","(71.0, 150.0, 137.5)","(81.0, 130.0, 111.25)","(21.0, 30.0, 29.5)"
06-01-2023 12:50:47.261042,"(3.2, 4.4, 4.372131147540983)","(81.0, 180.0, 165.0)","(41.0, 55.0, 47.3)","(31.0, 48.0, 46.4)","(4.6, 5.0, 4.975)","(10.0, 12.0, 11.72)","(6.0, 8.0, 7.842105263157895)","(31.0, 95.0, 76.25)","(5.5, 7.8, 7.444444444444445)","(71.0, 90.0, 86.15384615384616)","(10.0, 14.0, 13.75)","(71.0, 150.0, 137.5)","(81.0, 130.0, 108.57142857142857)","(21.0, 30.0, 28.571428571428573)"
06-01-2023 12:50:49.213035,"(3.2, 4.4, 4.372131147540983)","(81.0, 210.0, 160.0)","(41.0, 55.0, 47.3)","(31.0, 48.0, 46.4)","(4.6, 5.0, 5.06875)","(10.0, 12.0, 11.72)","(6.0, 8.0, 7.8)","(31.0, 95.0, 76.25)","(5.5, 7.8, 7.930434782608695)","(71.0, 90.0, 86.15384615384616)","(10.0, 14.0, 13.785714285714285)","(71.0, 150.0, 137.5)","(81.0, 130.0, 116.36363636363636)","(21.0, 30.0, 28.571428571428573)"
06-01-2023 12:50:51.095796,"(3.2, 4.4, 4.372131147540983)","(81.0, 210.0, 173.33333333333334)","(41.0, 55.0, 50.94736842105263)","(31.0, 48.0, 46.4)","(4.6, 5.1, 5.0086956521739125)","(10.0, 12.0, 11.879310344827585)","(6.0, 8.0, 7.4)","(31.0, 95.0, 76.25)","(5.5, 8.0, 7.936)","(71.0, 90.0, 85.0)","(10.0, 14.0, 13.85483870967742)","(71.0, 150.0, 137.5)","(81.0, 130.0, 115.0)","(21.0, 30.0, 29.565217391304348)"
06-01-2023 12:50:53.033862,"(3.2, 4.4, 4.372131147540983)","(81.0, 200.0, 166.66666666666666)","(41.0, 55.0, 50.94736842105263)","(31.0, 48.0, 46.4)","(4.6, 5.1, 4.8999999999999995)","(10.0, 12.0, 11.879310344827585)","(6.0, 8.0, 7.443478260869566)","(31.0, 95.0, 76.25)","(5.5, 8.0, 7.9)","(71.0, 95.0, 85.0)","(10.0, 14.0, 13.85483870967742)","(71.0, 150.0, 137.5)","(81.0, 130.0, 116.36363636363636)","(21.0, 30.0, 29.5)"
06-01-2023 12:50:54.943164,"(3.2, 4.4, 4.372131147540983)","(81.0, 190.0, 166.66666666666666)","(41.0, 55.0, 50.94736842105263)","(31.0, 48.0, 46.4)","(4.6, 5.1, 4.8979591836734695)","(10.0, 12.0, 11.931372549019608)","(6.0, 8.0, 7.725)","(31.0, 95.0, 87.5)","(5.5, 8.0, 7.9)","(71.0, 95.0, 87.72727272727272)","(10.0, 14.0, 13.85483870967742)","(71.0, 150.0, 137.5)","(81.0, 130.0, 116.36363636363636)","(21.0, 30.0, 29.5)"
06-01-2023 12:50:57.017697,"(3.2, 4.4, 4.279411764705882)","(81.0, 190.0, 166.66666666666666)","(41.0, 55.0, 48.631578947368425)","(31.0, 48.0, 46.4)","(4.6, 5.1, 4.8999999999999995)","(10.0, 12.0, 11.931372549019608)","(6.0, 7.8, 7.745454545454545)","(31.0, 95.0, 87.5)","(5.5, 8.0, 8.3)","(71.0, 95.0, 88.33333333333333)","(10.0, 14.0, 13.85483870967742)","(71.0, 150.0, 137.5)","(81.0, 130.0, 116.36363636363636)","(21.0, 30.0, 29.285714285714285)"
06-01-2023 12:50:59.042136,"(3.2, 4.3, 4.271428571428571)","(81.0, 190.0, 166.66666666666666)","(41.0, 55.0, 51.333333333333336)","(31.0, 48.0, 46.4)","(4.6, 5.1, 4.8999999999999995)","(10.0, 12.0, 11.931372549019608)","(6.0, 8.0, 7.745454545454545)","(31.0, 95.0, 87.5)","(5.5, 8.4, 8.3)","(71.0, 95.0, 88.33333333333333)","(10.0, 14.0, 13.85483870967742)","(71.0, 150.0, 137.5)","(81.0, 130.0, 116.36363636363636)","(21.0, 30.0, 29.285714285714285)"
06-01-2023 12:51:01.377481,"(3.2, 4.3, 4.271428571428571)","(81.0, 190.0, 166.66666666666666)","(41.0, 55.0, 51.333333333333336)","(31.0, 48.0, 45.333333333333336)","(4.6, 5.1, 4.8999999999999995)","(10.0, 12.0, 11.931372549019608)","(6.0, 8.0, 7.866666666666667)","(31.0, 95.0, 87.5)","(5.5, 8.4, 8.3)","(71.0, 95.0, 86.11111111111111)","(10.0, 14.0, 13.85483870967742)","(71.0, 150.0, 137.5)","(81.0, 130.0, 116.36363636363636)","(21.0, 30.0, 29.166666666666668)"
06-01-2023 12:51:03.598335,"(3.2, 4.3, 4.271428571428571)","(81.0, 190.0, 166.66666666666666)","(41.0, 55.0, 48.8)","(31.0, 46.0, 44.57142857142857)","(4.6, 5.1, 4.8999999999999995)","(10.0, 12.0, 12.436170212765958)","(6.0, 8.0, 7.866666666666667)","(31.0, 95.0, 87.5)","(5.5, 8.4, 8.3)","(71.0, 95.0, 86.11111111111111)","(10.0, 14.0, 13.85483870967742)","(71.0, 150.0, 137.5)","(81.0, 130.0, 116.36363636363636)","(21.0, 30.0, 29.333333333333332)"
06-01-2023 12:51:05.589496,"(3.2, 4.3, 4.244)","(81.0, 190.0, 166.66666666666666)","(41.0, 50.0, 48.36363636363636)","(31.0, 46.0, 37.666666666666664)","(4.6, 5.1, 4.873333333333333)","(10.0, 12.5, 12.362745098039216)","(6.0, 8.0, 7.866666666666667)","(31.0, 95.0, 87.5)","(5.5, 8.4, 8.3)","(81.0, 95.0, 88.84615384615384)","(10.0, 14.0, 13.85483870967742)","(81.0, 150.0, 137.5)","(91.0, 130.0, 116.36363636363636)","(21.0, 30.0, 29.333333333333332)"
06-01-2023 12:51:07.854235,"(3.1, 4.3, 4.244)","(91.0, 190.0, 166.66666666666666)","(41.0, 50.0, 48.36363636363636)","(31.0, 46.0, 41.0)","(4.6, 5.1, 4.873333333333333)","(10.0, 12.5, 12.362745098039216)","(6.0, 8.0, 7.628571428571429)","(31.0, 95.0, 87.5)","(5.5, 8.4, 8.3)","(81.0, 95.0, 86.11111111111111)","(10.0, 14.0, 13.85483870967742)","(81.0, 150.0, 137.5)","(91.0, 130.0, 116.36363636363636)","(21.0, 30.0, 29.333333333333332)"
06-01-2023 12:51:11.256681,"(3.1, 4.3, 4.244)","(91.0, 190.0, 166.66666666666666)","(41.0, 50.0, 48.36363636363636)","(31.0, 42.0, 37.63636363636364)","(4.6, 5.1, 4.873333333333333)","(10.0, 12.5, 12.362745098039216)","(6.0, 8.0, 7.628571428571429)","(31.0, 95.0, 87.5)","(5.5, 8.4, 8.3)","(81.0, 95.0, 88.84615384615384)","(10.0, 14.0, 13.85483870967742)","(81.0, 150.0, 137.5)","(91.0, 130.0, 119.28571428571428)","(21.0, 30.0, 29.333333333333332)"
06-01-2023 12:51:13.749365,"(3.1, 4.3, 4.238235294117647)","(91.0, 190.0, 166.66666666666666)","(41.0, 50.0, 49.53846153846154)","(31.0, 42.0, 38.285714285714285)","(4.6, 5.1, 4.873333333333333)","(10.0, 12.5, 12.209677419354838)","(6.0, 8.0, 7.729411764705882)","(31.0, 95.0, 87.5)","(5.5, 8.4, 8.3)","(81.0, 95.0, 88.84615384615384)","(10.0, 14.0, 13.85483870967742)","(81.0, 150.0, 137.5)","(91.0, 130.0, 119.28571428571428)","(21.0, 30.0, 29.5)"
06-01-2023 12:51:15.995823,"(3.1, 4.3, 4.23)","(91.0, 190.0, 166.66666666666666)","(41.0, 50.0, 49.53846153846154)","(31.0, 40.0, 36.22222222222222)","(4.6, 5.1, 4.873333333333333)","(10.0, 12.5, 12.166666666666666)","(6.0, 7.8, 7.707692307692308)","(31.0, 95.0, 87.5)","(5.5, 8.4, 8.3)","(81.0, 95.0, 88.84615384615384)","(10.0, 14.0, 13.85483870967742)","(81.0, 150.0, 137.5)","(91.0, 130.0, 119.28571428571428)","(21.0, 30.0, 29.09090909090909)"
