,My Own Voice,Flying Jarrad,Will She Stay,Islas Boy,Hanny Darrison,Glasgow Magic,Our Girl Socks,Succeed
05-01-2023 12:27:49.569366,"(5.5, 10.5, 7.0)","(31.0, 230.0, 135.0)","(41.0, 230.0, 174.0)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 34.44444444444444)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.486875)"
05-01-2023 12:27:50.606557,"(5.5, 10.5, 7.0)","(31.0, 230.0, 135.0)","(41.0, 230.0, 174.0)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 34.44444444444444)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.486875)"
05-01-2023 12:27:51.672540,"(5.5, 10.5, 7.0)","(31.0, 230.0, 135.0)","(41.0, 230.0, 174.0)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 34.44444444444444)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.486875)"
05-01-2023 12:27:52.793426,"(5.5, 10.5, 7.0)","(31.0, 230.0, 135.0)","(41.0, 230.0, 174.0)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 34.44444444444444)","(31.0, 230.0, 133.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.486875)"
05-01-2023 12:27:53.902380,"(5.5, 10.5, 7.0)","(31.0, 230.0, 135.0)","(41.0, 230.0, 174.0)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 34.44444444444444)","(31.0, 230.0, 192.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.486875)"
05-01-2023 12:27:54.961615,"(5.5, 10.5, 7.0)","(31.0, 230.0, 164.0)","(41.0, 230.0, 174.0)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 34.44444444444444)","(31.0, 230.0, 192.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.486875)"
05-01-2023 12:27:55.972221,"(5.5, 10.5, 7.0)","(31.0, 230.0, 164.0)","(41.0, 230.0, 174.0)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 34.44444444444444)","(31.0, 230.0, 192.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.486875)"
05-01-2023 12:27:57.036921,"(5.5, 10.5, 7.0)","(31.0, 230.0, 164.0)","(41.0, 230.0, 174.0)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 34.44444444444444)","(31.0, 230.0, 192.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.486875)"
05-01-2023 12:27:58.113815,"(5.5, 10.5, 7.0)","(31.0, 230.0, 164.0)","(41.0, 230.0, 174.0)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 34.44444444444444)","(31.0, 230.0, 192.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.486875)"
05-01-2023 12:27:59.168670,"(5.5, 10.5, 7.0)","(31.0, 230.0, 192.4)","(41.0, 230.0, 174.0)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 34.44444444444444)","(31.0, 230.0, 192.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.486875)"
05-01-2023 12:28:00.347573,"(5.5, 10.5, 7.0)","(31.0, 230.0, 192.4)","(41.0, 230.0, 174.0)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 34.44444444444444)","(31.0, 230.0, 192.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.486875)"
05-01-2023 12:28:01.407064,"(5.5, 10.5, 7.0)","(31.0, 230.0, 192.4)","(41.0, 230.0, 174.0)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 34.44444444444444)","(31.0, 230.0, 192.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.486875)"
05-01-2023 12:28:02.470424,"(5.5, 10.5, 7.0)","(31.0, 230.0, 192.4)","(41.0, 230.0, 174.0)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 34.44444444444444)","(31.0, 230.0, 192.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.486875)"
05-01-2023 12:28:03.502046,"(5.5, 10.5, 7.0)","(31.0, 230.0, 192.4)","(41.0, 230.0, 174.0)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 34.44444444444444)","(31.0, 230.0, 192.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.486875)"
05-01-2023 12:28:04.534181,"(5.5, 10.5, 7.0)","(31.0, 230.0, 192.4)","(41.0, 230.0, 174.0)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 34.44444444444444)","(31.0, 230.0, 192.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.486875)"
05-01-2023 12:28:05.543161,"(5.5, 10.5, 7.329411764705882)","(31.0, 230.0, 192.4)","(41.0, 230.0, 174.0)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 34.44444444444444)","(31.0, 230.0, 192.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.486875)"
05-01-2023 12:28:06.920991,"(5.5, 10.5, 7.329411764705882)","(31.0, 230.0, 192.4)","(41.0, 230.0, 174.0)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 34.44444444444444)","(31.0, 230.0, 192.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.486875)"
05-01-2023 12:28:08.054358,"(5.5, 10.5, 7.329411764705882)","(31.0, 230.0, 192.4)","(41.0, 230.0, 174.0)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 34.44444444444444)","(31.0, 230.0, 192.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.486875)"
05-01-2023 12:28:09.194665,"(5.5, 10.5, 7.329411764705882)","(31.0, 230.0, 192.4)","(41.0, 230.0, 174.0)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 34.44444444444444)","(31.0, 230.0, 192.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.486875)"
05-01-2023 12:28:10.313822,"(5.5, 10.5, 7.329411764705882)","(31.0, 230.0, 192.4)","(41.0, 230.0, 174.0)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 34.44444444444444)","(31.0, 230.0, 192.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.486875)"
05-01-2023 12:28:11.299376,"(5.5, 10.5, 7.329411764705882)","(31.0, 230.0, 192.4)","(41.0, 230.0, 174.0)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 34.44444444444444)","(31.0, 230.0, 192.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.486875)"
05-01-2023 12:28:12.301637,"(5.5, 10.5, 7.329411764705882)","(31.0, 230.0, 192.4)","(41.0, 230.0, 174.0)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 34.44444444444444)","(31.0, 230.0, 192.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.486875)"
05-01-2023 12:28:13.469221,"(5.5, 10.5, 7.329411764705882)","(31.0, 230.0, 192.4)","(41.0, 230.0, 174.0)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 34.44444444444444)","(31.0, 230.0, 192.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.486875)"
05-01-2023 12:28:14.591159,"(5.5, 10.5, 7.329411764705882)","(31.0, 230.0, 192.4)","(41.0, 230.0, 174.0)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 34.44444444444444)","(31.0, 230.0, 136.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.486875)"
05-01-2023 12:28:15.693628,"(5.5, 10.5, 7.329411764705882)","(31.0, 230.0, 192.4)","(41.0, 230.0, 174.0)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 34.44444444444444)","(31.0, 230.0, 136.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.486875)"
05-01-2023 12:28:16.754898,"(5.5, 10.5, 7.329411764705882)","(31.0, 230.0, 192.4)","(41.0, 230.0, 174.0)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 34.44444444444444)","(31.0, 230.0, 136.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.486875)"
05-01-2023 12:28:17.792956,"(5.5, 10.5, 7.329411764705882)","(31.0, 230.0, 192.4)","(41.0, 230.0, 174.0)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 34.44444444444444)","(31.0, 230.0, 136.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.486875)"
05-01-2023 12:28:18.840360,"(5.5, 10.5, 7.329411764705882)","(31.0, 230.0, 192.4)","(41.0, 230.0, 174.0)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 34.44444444444444)","(31.0, 230.0, 136.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.486875)"
05-01-2023 12:28:19.818853,"(5.5, 10.5, 7.329411764705882)","(31.0, 230.0, 192.4)","(41.0, 230.0, 174.0)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 34.44444444444444)","(31.0, 230.0, 136.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.486875)"
05-01-2023 12:28:20.803005,"(5.5, 10.5, 7.329411764705882)","(31.0, 230.0, 192.4)","(41.0, 230.0, 174.0)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 34.44444444444444)","(31.0, 230.0, 136.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.486875)"
05-01-2023 12:28:21.942688,"(5.5, 10.5, 7.329411764705882)","(31.0, 230.0, 192.4)","(41.0, 230.0, 174.0)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 34.44444444444444)","(31.0, 230.0, 136.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.486875)"
05-01-2023 12:28:22.988452,"(5.5, 10.5, 7.329411764705882)","(31.0, 230.0, 192.4)","(41.0, 230.0, 174.0)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 34.44444444444444)","(31.0, 230.0, 136.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.486875)"
05-01-2023 12:28:24.085914,"(5.5, 10.5, 7.329411764705882)","(31.0, 230.0, 192.4)","(41.0, 230.0, 174.0)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 34.44444444444444)","(31.0, 230.0, 164.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.486875)"
05-01-2023 12:28:25.197028,"(5.5, 10.5, 7.329411764705882)","(31.0, 230.0, 137.0)","(41.0, 230.0, 174.0)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 34.44444444444444)","(31.0, 230.0, 164.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.486875)"
05-01-2023 12:28:26.399164,"(5.5, 10.5, 7.329411764705882)","(31.0, 230.0, 137.0)","(41.0, 230.0, 174.0)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 34.44444444444444)","(31.0, 230.0, 164.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.486875)"
05-01-2023 12:28:27.492377,"(5.5, 10.5, 7.329411764705882)","(31.0, 230.0, 137.0)","(41.0, 230.0, 174.0)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 34.44444444444444)","(31.0, 230.0, 164.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.486875)"
05-01-2023 12:28:28.543797,"(5.5, 10.5, 7.329411764705882)","(31.0, 230.0, 137.0)","(41.0, 230.0, 174.0)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 34.44444444444444)","(31.0, 230.0, 164.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.486875)"
05-01-2023 12:28:29.650969,"(5.5, 10.5, 7.329411764705882)","(31.0, 230.0, 137.0)","(41.0, 230.0, 174.0)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 34.44444444444444)","(31.0, 230.0, 164.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.486875)"
05-01-2023 12:28:30.889807,"(5.5, 10.5, 7.329411764705882)","(31.0, 230.0, 137.0)","(41.0, 230.0, 190.8)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 34.44444444444444)","(31.0, 230.0, 192.8)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.486875)"
05-01-2023 12:28:32.151488,"(5.5, 10.5, 7.329411764705882)","(31.0, 230.0, 137.0)","(41.0, 230.0, 190.8)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 34.44444444444444)","(31.0, 230.0, 192.8)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.486875)"
05-01-2023 12:28:33.331144,"(5.5, 10.5, 7.329411764705882)","(31.0, 230.0, 137.0)","(41.0, 230.0, 190.8)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 34.44444444444444)","(31.0, 230.0, 192.8)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.486875)"
05-01-2023 12:28:34.364946,"(5.5, 10.5, 7.329411764705882)","(31.0, 230.0, 137.0)","(41.0, 230.0, 190.8)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 34.44444444444444)","(31.0, 230.0, 192.8)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.486875)"
05-01-2023 12:28:35.424011,"(5.5, 10.5, 7.329411764705882)","(31.0, 230.0, 137.0)","(41.0, 230.0, 190.8)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 34.44444444444444)","(31.0, 230.0, 192.8)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.486875)"
05-01-2023 12:28:36.500482,"(5.5, 10.5, 7.329411764705882)","(31.0, 230.0, 137.0)","(41.0, 230.0, 190.8)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 30.333333333333336)","(31.0, 230.0, 206.75)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.486875)"
05-01-2023 12:28:37.618265,"(5.5, 10.5, 7.329411764705882)","(31.0, 230.0, 137.0)","(41.0, 230.0, 190.8)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 30.333333333333336)","(31.0, 230.0, 206.75)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.486875)"
05-01-2023 12:28:38.743421,"(5.5, 10.5, 7.329411764705882)","(31.0, 230.0, 137.0)","(41.0, 230.0, 190.8)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 30.333333333333336)","(31.0, 230.0, 206.75)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.486875)"
05-01-2023 12:28:39.867843,"(5.5, 10.5, 7.329411764705882)","(31.0, 230.0, 137.0)","(41.0, 230.0, 190.8)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 30.333333333333336)","(31.0, 230.0, 206.75)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.486875)"
05-01-2023 12:28:40.920263,"(5.5, 10.5, 7.329411764705882)","(31.0, 230.0, 137.0)","(41.0, 230.0, 190.8)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 30.333333333333336)","(31.0, 230.0, 206.75)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.486875)"
05-01-2023 12:28:41.971689,"(5.5, 10.5, 7.329411764705882)","(31.0, 230.0, 137.0)","(41.0, 230.0, 190.8)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 30.333333333333336)","(31.0, 230.0, 206.75)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.486875)"
05-01-2023 12:28:43.051651,"(5.5, 10.5, 7.329411764705882)","(31.0, 230.0, 137.0)","(41.0, 230.0, 190.8)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 30.333333333333336)","(31.0, 230.0, 206.75)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.486875)"
05-01-2023 12:28:44.209083,"(5.5, 10.5, 7.329411764705882)","(31.0, 230.0, 137.0)","(41.0, 230.0, 190.8)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 30.333333333333336)","(31.0, 230.0, 206.75)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.486875)"
05-01-2023 12:28:45.360746,"(5.5, 10.5, 7.329411764705882)","(31.0, 230.0, 135.0)","(41.0, 230.0, 190.8)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 30.333333333333336)","(31.0, 230.0, 206.75)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.486875)"
05-01-2023 12:28:46.558919,"(5.5, 10.5, 7.329411764705882)","(31.0, 230.0, 135.0)","(41.0, 230.0, 190.8)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 30.333333333333336)","(31.0, 230.0, 206.75)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.486875)"
05-01-2023 12:28:47.613282,"(5.5, 10.5, 7.329411764705882)","(31.0, 230.0, 135.0)","(41.0, 230.0, 190.8)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 30.333333333333336)","(31.0, 230.0, 206.75)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.486875)"
05-01-2023 12:28:48.617799,"(5.5, 10.5, 7.329411764705882)","(31.0, 230.0, 135.0)","(41.0, 230.0, 190.8)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 30.333333333333336)","(31.0, 230.0, 206.75)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.486875)"
05-01-2023 12:28:49.641408,"(5.5, 10.5, 7.329411764705882)","(31.0, 230.0, 135.0)","(41.0, 230.0, 190.8)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 30.333333333333336)","(31.0, 230.0, 206.75)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.486875)"
05-01-2023 12:28:50.702032,"(5.5, 10.5, 7.329411764705882)","(31.0, 230.0, 135.0)","(41.0, 230.0, 190.8)","(11.0, 34.0, 16.083333333333332)","(18.0, 55.0, 30.333333333333336)","(31.0, 230.0, 206.75)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.486875)"
05-01-2023 12:28:51.798135,"(5.5, 10.5, 7.329411764705882)","(31.0, 230.0, 135.0)","(41.0, 230.0, 190.8)","(11.0, 34.0, 15.571428571428571)","(18.0, 55.0, 30.333333333333336)","(31.0, 230.0, 206.75)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.486875)"
05-01-2023 12:28:52.854564,"(5.5, 10.5, 7.0)","(31.0, 230.0, 135.0)","(41.0, 230.0, 190.8)","(11.0, 34.0, 15.571428571428571)","(18.0, 55.0, 30.333333333333336)","(31.0, 230.0, 206.75)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.486875)"
05-01-2023 12:28:54.020761,"(5.5, 10.5, 7.0)","(31.0, 230.0, 135.0)","(41.0, 230.0, 190.8)","(11.0, 34.0, 15.571428571428571)","(18.0, 55.0, 30.333333333333336)","(31.0, 230.0, 206.75)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.486875)"
05-01-2023 12:28:55.114195,"(5.5, 10.5, 7.0)","(31.0, 230.0, 135.0)","(41.0, 230.0, 190.8)","(11.0, 34.0, 15.571428571428571)","(18.0, 55.0, 30.333333333333336)","(31.0, 230.0, 206.75)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.486875)"
05-01-2023 12:28:56.194456,"(5.5, 10.5, 7.0)","(31.0, 230.0, 135.0)","(41.0, 230.0, 190.8)","(11.0, 34.0, 15.571428571428571)","(18.0, 55.0, 30.333333333333336)","(31.0, 230.0, 206.75)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.486875)"
05-01-2023 12:28:57.222976,"(5.5, 10.5, 7.0)","(31.0, 230.0, 135.0)","(41.0, 230.0, 190.8)","(11.0, 34.0, 15.571428571428571)","(18.0, 55.0, 30.333333333333336)","(31.0, 230.0, 206.75)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.486875)"
05-01-2023 12:28:58.337474,"(5.5, 10.5, 7.0)","(31.0, 230.0, 135.0)","(41.0, 230.0, 190.8)","(11.0, 34.0, 15.571428571428571)","(18.0, 55.0, 30.333333333333336)","(31.0, 230.0, 206.75)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.486875)"
05-01-2023 12:28:59.461877,"(5.5, 10.5, 7.0)","(31.0, 230.0, 135.0)","(41.0, 230.0, 190.8)","(11.0, 34.0, 15.571428571428571)","(18.0, 55.0, 30.333333333333336)","(31.0, 230.0, 206.75)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.486875)"
05-01-2023 12:29:00.620944,"(5.5, 10.5, 7.0)","(31.0, 230.0, 135.0)","(41.0, 230.0, 190.8)","(11.0, 34.0, 15.571428571428571)","(18.0, 55.0, 30.333333333333336)","(31.0, 230.0, 206.75)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.486875)"
05-01-2023 12:29:01.722975,"(5.5, 10.5, 7.0)","(31.0, 230.0, 135.0)","(41.0, 230.0, 190.8)","(11.0, 34.0, 15.571428571428571)","(18.0, 55.0, 30.333333333333336)","(31.0, 230.0, 206.75)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.486875)"
05-01-2023 12:29:02.762551,"(5.5, 10.5, 7.0)","(31.0, 230.0, 202.85714285714286)","(41.0, 230.0, 190.8)","(11.0, 34.0, 15.571428571428571)","(18.0, 55.0, 30.333333333333336)","(31.0, 230.0, 206.75)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.486875)"
05-01-2023 12:29:03.825498,"(5.5, 10.5, 7.0)","(31.0, 230.0, 202.85714285714286)","(41.0, 230.0, 190.8)","(11.0, 34.0, 15.571428571428571)","(18.0, 55.0, 30.333333333333336)","(31.0, 230.0, 138.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.486875)"
05-01-2023 12:29:04.902055,"(5.5, 10.5, 7.0)","(31.0, 230.0, 202.85714285714286)","(41.0, 230.0, 190.8)","(11.0, 34.0, 15.571428571428571)","(18.0, 55.0, 30.333333333333336)","(31.0, 230.0, 138.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.486875)"
05-01-2023 12:29:05.991525,"(5.5, 10.5, 7.0)","(31.0, 230.0, 202.85714285714286)","(41.0, 230.0, 190.8)","(11.0, 34.0, 15.571428571428571)","(18.0, 55.0, 30.333333333333336)","(31.0, 230.0, 138.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.7, 1.436875)"
05-01-2023 12:29:07.103926,"(5.5, 10.5, 7.0)","(31.0, 230.0, 202.85714285714286)","(41.0, 230.0, 190.8)","(11.0, 34.0, 15.571428571428571)","(18.0, 55.0, 30.333333333333336)","(31.0, 230.0, 138.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.69, 1.42)"
05-01-2023 12:29:08.242107,"(5.5, 10.5, 7.0)","(31.0, 230.0, 202.85714285714286)","(41.0, 230.0, 190.8)","(11.0, 34.0, 15.571428571428571)","(18.0, 55.0, 30.333333333333336)","(31.0, 230.0, 138.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.69, 1.4007142857142856)"
05-01-2023 12:29:09.306424,"(5.5, 10.5, 7.0)","(31.0, 230.0, 202.85714285714286)","(41.0, 230.0, 190.8)","(11.0, 34.0, 15.571428571428571)","(18.0, 55.0, 30.333333333333336)","(31.0, 230.0, 138.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.69, 1.4093333333333333)"
05-01-2023 12:29:10.338386,"(5.5, 10.5, 7.0)","(31.0, 230.0, 202.85714285714286)","(41.0, 230.0, 190.8)","(11.0, 34.0, 15.571428571428571)","(18.0, 55.0, 30.333333333333336)","(31.0, 230.0, 138.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.68, 1.4093333333333333)"
05-01-2023 12:29:11.440890,"(5.5, 10.5, 7.0)","(31.0, 230.0, 202.85714285714286)","(41.0, 230.0, 190.8)","(11.0, 34.0, 15.571428571428571)","(18.0, 55.0, 30.333333333333336)","(31.0, 230.0, 138.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.68, 1.4093333333333333)"
05-01-2023 12:29:12.500401,"(5.5, 10.5, 7.0)","(31.0, 230.0, 202.85714285714286)","(41.0, 230.0, 190.8)","(11.0, 34.0, 15.571428571428571)","(18.0, 55.0, 30.333333333333336)","(31.0, 230.0, 138.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.68, 1.4093333333333333)"
05-01-2023 12:29:13.643477,"(5.5, 10.5, 7.0)","(31.0, 230.0, 202.85714285714286)","(41.0, 230.0, 190.8)","(11.0, 34.0, 15.571428571428571)","(18.0, 55.0, 30.333333333333336)","(31.0, 230.0, 138.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.68, 1.4093333333333333)"
05-01-2023 12:29:14.740664,"(5.5, 10.5, 7.0)","(31.0, 230.0, 202.85714285714286)","(41.0, 230.0, 190.8)","(11.0, 34.0, 15.571428571428571)","(18.0, 55.0, 30.333333333333336)","(31.0, 230.0, 138.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.68, 1.4093333333333333)"
05-01-2023 12:29:15.883259,"(5.5, 10.5, 7.0)","(31.0, 230.0, 202.85714285714286)","(41.0, 230.0, 190.8)","(11.0, 34.0, 15.571428571428571)","(18.0, 55.0, 30.333333333333336)","(31.0, 230.0, 138.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.68, 1.4093333333333333)"
05-01-2023 12:29:16.958971,"(5.5, 10.5, 7.0)","(31.0, 230.0, 202.85714285714286)","(41.0, 230.0, 190.8)","(11.0, 34.0, 15.571428571428571)","(18.0, 55.0, 30.333333333333336)","(31.0, 230.0, 197.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.68, 1.453529411764706)"
05-01-2023 12:29:18.010493,"(5.5, 10.5, 7.0)","(31.0, 230.0, 202.85714285714286)","(41.0, 230.0, 190.8)","(11.0, 34.0, 15.571428571428571)","(18.0, 55.0, 30.333333333333336)","(31.0, 230.0, 197.0)","(6.5, 13.5, 7.366666666666666)","(1.3, 1.68, 1.6730769230769231)"
05-01-2023 12:29:19.022825,"(5.5, 10.5, 7.0)","(31.0, 230.0, 202.85714285714286)","(41.0, 230.0, 190.8)","(11.0, 34.0, 15.571428571428571)","(18.0, 55.0, 27.866666666666667)","(31.0, 230.0, 197.0)","(6.5, 13.5, 7.175)","(1.3, 1.68, 1.6684883720930233)"
05-01-2023 12:29:20.139557,"(5.5, 10.0, 8.32)","(31.0, 230.0, 202.85714285714286)","(41.0, 230.0, 203.86666666666667)","(11.0, 34.0, 19.75)","(18.0, 55.0, 27.866666666666667)","(31.0, 230.0, 197.0)","(6.5, 13.5, 8.733333333333333)","(1.3, 1.68, 1.6684883720930233)"
05-01-2023 12:29:21.238317,"(5.5, 10.0, 8.32)","(31.0, 230.0, 202.85714285714286)","(41.0, 230.0, 203.86666666666667)","(11.0, 27.0, 19.75)","(18.0, 55.0, 27.866666666666667)","(31.0, 230.0, 197.0)","(6.5, 13.0, 8.733333333333333)","(1.3, 1.68, 1.6684883720930233)"
