,Sutton Daisy,Velocity Comet,Emerley Bruce,Missile Edition,Girl On Fire,Diplomatic Man
14-12-2022 14:38:46.433261,"(2.15, 2.5, 2.46)","(2.7, 3.35, 3.33)","(3.8, 4.8, 4.5115384615384615)","(51.0, 110.0, 89.0)","(26.0, 46.0, 40.5)","(18.0, 29.0, 26.285714285714285)"
14-12-2022 14:38:47.521772,"(2.15, 2.5, 2.433333333333333)","(2.7, 3.35, 3.33)","(3.8, 4.8, 4.5115384615384615)","(51.0, 110.0, 78.5)","(26.0, 46.0, 41.111111111111114)","(18.0, 27.0, 26.545454545454547)"
14-12-2022 14:38:48.625973,"(2.15, 2.48, 2.45)","(2.7, 3.4, 3.275)","(3.8, 4.8, 4.532142857142857)","(51.0, 110.0, 92.5)","(26.0, 46.0, 42.0)","(18.0, 27.0, 26.09090909090909)"
14-12-2022 14:38:49.884003,"(2.15, 2.48, 2.461176470588235)","(2.7, 3.35, 3.2214285714285715)","(3.8, 4.8, 4.761111111111111)","(51.0, 110.0, 81.36363636363636)","(26.0, 46.0, 42.0)","(18.0, 27.0, 26.166666666666668)"
14-12-2022 14:38:51.085641,"(2.15, 2.5, 2.4714285714285715)","(2.7, 3.35, 3.2140625000000003)","(3.8, 4.8, 4.761111111111111)","(51.0, 110.0, 81.36363636363636)","(26.0, 46.0, 42.0)","(18.0, 27.0, 26.41176470588235)"
14-12-2022 14:38:52.279028,"(2.15, 2.5, 2.488148148148148)","(2.7, 3.3, 3.1999999999999997)","(3.8, 4.8, 4.564705882352941)","(51.0, 110.0, 81.36363636363636)","(26.0, 46.0, 42.0)","(18.0, 27.0, 26.41176470588235)"
14-12-2022 14:38:53.472346,"(2.15, 2.5, 2.494666666666667)","(2.7, 3.3, 3.1565217391304348)","(3.8, 4.9, 4.692682926829269)","(51.0, 110.0, 85.76923076923077)","(26.0, 46.0, 42.0)","(18.0, 27.0, 26.166666666666668)"
14-12-2022 14:38:54.907347,"(2.15, 2.5, 2.4831578947368422)","(2.7, 3.3, 3.1565217391304348)","(3.8, 4.9, 4.522222222222222)","(51.0, 110.0, 81.36363636363636)","(26.0, 46.0, 42.0)","(18.0, 27.0, 26.583333333333332)"
14-12-2022 14:38:56.489810,"(2.15, 2.5, 2.4831578947368422)","(2.7, 3.3, 3.1565217391304348)","(3.8, 4.9, 4.526666666666666)","(51.0, 110.0, 81.36363636363636)","(26.0, 46.0, 42.0)","(18.0, 26.0, 24.956521739130434)"
14-12-2022 14:38:57.764549,"(2.15, 2.5, 2.51375)","(2.7, 3.3, 3.1565217391304348)","(3.8, 4.9, 4.526666666666666)","(51.0, 110.0, 81.36363636363636)","(26.0, 46.0, 42.0)","(19.0, 26.0, 24.736842105263158)"
14-12-2022 14:38:58.987891,"(2.15, 2.52, 2.5172413793103448)","(2.8, 3.3, 3.1565217391304348)","(3.8, 4.9, 4.522222222222222)","(51.0, 110.0, 85.76923076923077)","(26.0, 46.0, 42.0)","(19.0, 26.0, 24.736842105263158)"
14-12-2022 14:39:00.243193,"(2.15, 2.52, 2.5172413793103448)","(2.8, 3.3, 3.1565217391304348)","(3.8, 4.9, 4.633333333333334)","(51.0, 110.0, 92.5)","(26.0, 46.0, 42.0)","(19.0, 26.0, 24.736842105263158)"
14-12-2022 14:39:01.469631,"(2.15, 2.52, 2.49)","(2.8, 3.15, 3.1083333333333334)","(3.8, 4.9, 4.827586206896552)","(51.0, 110.0, 90.3125)","(26.0, 46.0, 42.0)","(19.0, 26.0, 25.0625)"
14-12-2022 14:39:02.815818,"(2.15, 2.52, 2.5171428571428573)","(2.8, 3.15, 3.02125)","(3.8, 5.0, 4.85)","(51.0, 110.0, 96.53846153846155)","(26.0, 46.0, 43.6)","(19.0, 26.0, 24.666666666666668)"
14-12-2022 14:39:04.043046,"(2.15, 2.54, 2.5303030303030303)","(2.8, 3.1, 3.0631578947368423)","(3.8, 5.0, 4.83)","(51.0, 110.0, 100.27777777777777)","(26.0, 46.0, 43.45454545454545)","(19.0, 26.0, 24.363636363636363)"
14-12-2022 14:39:05.274040,"(2.15, 2.56, 2.5578082191780824)","(2.8, 3.1, 3.003846153846154)","(3.8, 4.9, 4.792307692307692)","(51.0, 110.0, 100.27777777777777)","(26.0, 46.0, 43.333333333333336)","(19.0, 26.0, 23.375)"
14-12-2022 14:39:06.416687,"(2.15, 2.62, 2.598989898989899)","(2.8, 3.1, 3.0142857142857142)","(3.8, 4.9, 4.792307692307692)","(51.0, 110.0, 100.27777777777777)","(26.0, 46.0, 43.333333333333336)","(19.0, 26.0, 23.375)"
14-12-2022 14:39:07.675757,"(2.15, 2.62, 2.608)","(2.8, 3.1, 2.995)","(3.8, 4.9, 4.788888888888889)","(51.0, 110.0, 100.27777777777777)","(26.0, 46.0, 43.333333333333336)","(19.0, 26.0, 23.23076923076923)"
14-12-2022 14:39:08.882684,"(2.15, 2.66, 2.6094736842105264)","(2.8, 3.1, 2.995)","(3.8, 4.9, 4.788888888888889)","(51.0, 110.0, 100.27777777777777)","(26.0, 46.0, 43.333333333333336)","(19.0, 26.0, 23.2)"
14-12-2022 14:39:10.062023,"(2.15, 2.66, 2.624)","(2.8, 3.05, 3.0005882352941176)","(3.8, 4.9, 4.788888888888889)","(51.0, 110.0, 100.27777777777777)","(26.0, 46.0, 43.333333333333336)","(19.0, 25.0, 23.8)"
14-12-2022 14:39:11.123173,"(2.15, 2.66, 2.648)","(2.7, 3.05, 2.9975)","(3.9, 4.9, 4.788888888888889)","(51.0, 110.0, 100.27777777777777)","(26.0, 46.0, 43.333333333333336)","(19.0, 25.0, 23.857142857142858)"
14-12-2022 14:39:12.267689,"(2.15, 2.66, 2.64875)","(2.7, 3.05, 2.9779999999999998)","(3.9, 4.9, 4.788888888888889)","(51.0, 110.0, 100.27777777777777)","(26.0, 46.0, 44.0)","(19.0, 25.0, 23.857142857142858)"
14-12-2022 14:39:13.515755,"(2.2, 2.66, 2.652)","(2.7, 3.05, 2.9742105263157894)","(3.9, 4.9, 4.791428571428572)","(51.0, 110.0, 100.27777777777777)","(26.0, 46.0, 44.25)","(19.0, 25.0, 23.857142857142858)"
14-12-2022 14:39:14.710232,"(2.2, 2.7, 2.6584000000000003)","(2.7, 3.05, 2.9742105263157894)","(3.9, 4.9, 4.791428571428572)","(51.0, 110.0, 100.27777777777777)","(26.0, 46.0, 43.666666666666664)","(19.0, 25.0, 24.05263157894737)"
14-12-2022 14:39:15.965238,"(2.2, 2.7, 2.6636363636363636)","(2.7, 3.05, 2.959565217391304)","(3.9, 4.9, 4.776190476190476)","(51.0, 110.0, 102.5)","(26.0, 46.0, 43.666666666666664)","(19.0, 25.0, 23.625)"
14-12-2022 14:39:17.136076,"(2.2, 2.7, 2.6636363636363636)","(2.7, 3.05, 2.9443478260869567)","(3.9, 4.9, 4.78421052631579)","(51.0, 110.0, 102.5)","(26.0, 46.0, 43.666666666666664)","(18.0, 25.0, 23.857142857142858)"
14-12-2022 14:39:18.215620,"(2.2, 2.7, 2.657837837837838)","(2.7, 3.0, 2.936)","(3.9, 4.9, 4.78421052631579)","(51.0, 110.0, 102.5)","(26.0, 46.0, 43.666666666666664)","(18.0, 25.0, 24.6)"
14-12-2022 14:39:19.293411,"(2.2, 2.7, 2.645)","(2.7, 2.98, 2.927741935483871)","(3.9, 4.9, 4.78421052631579)","(51.0, 110.0, 101.42857142857143)","(26.0, 46.0, 43.666666666666664)","(18.0, 25.0, 24.6)"
14-12-2022 14:39:20.499658,"(2.2, 2.7, 2.6703703703703705)","(2.7, 2.96, 2.9393939393939394)","(3.9, 4.9, 4.78421052631579)","(51.0, 110.0, 98.0)","(26.0, 46.0, 43.666666666666664)","(18.0, 25.0, 24.05263157894737)"
14-12-2022 14:39:21.702726,"(2.2, 2.7, 2.6942857142857144)","(2.7, 2.96, 2.9393939393939394)","(3.9, 4.9, 4.752173913043478)","(51.0, 110.0, 98.0)","(26.0, 46.0, 43.666666666666664)","(18.0, 25.0, 24.333333333333332)"
14-12-2022 14:39:22.847097,"(2.2, 2.72, 2.685714285714286)","(2.7, 2.96, 2.9384126984126984)","(3.9, 4.9, 4.752173913043478)","(51.0, 110.0, 98.0)","(26.0, 46.0, 42.5)","(18.0, 25.0, 24.529411764705884)"
14-12-2022 14:39:23.842396,"(2.2, 2.72, 2.7176)","(2.7, 2.96, 2.9146666666666667)","(3.9, 4.9, 4.752173913043478)","(51.0, 110.0, 98.0)","(26.0, 46.0, 42.333333333333336)","(18.0, 25.0, 24.529411764705884)"
14-12-2022 14:39:24.974629,"(2.2, 2.72, 2.717391304347826)","(2.7, 2.96, 2.9233333333333333)","(3.9, 4.9, 4.741379310344827)","(51.0, 110.0, 98.46153846153845)","(26.0, 46.0, 40.92307692307692)","(18.0, 25.0, 24.181818181818183)"
14-12-2022 14:39:26.177046,"(2.2, 2.72, 2.7175000000000002)","(2.7, 2.96, 2.9123076923076923)","(3.9, 4.9, 4.741379310344827)","(51.0, 110.0, 98.46153846153845)","(26.0, 46.0, 41.875)","(18.0, 25.0, 24.0)"
14-12-2022 14:39:27.335557,"(2.2, 2.7, 2.6983333333333337)","(2.7, 2.98, 2.908888888888889)","(3.9, 4.9, 4.748)","(51.0, 110.0, 98.46153846153845)","(26.0, 46.0, 42.333333333333336)","(18.0, 25.0, 24.4)"
14-12-2022 14:39:28.493680,"(2.2, 2.7, 2.6980000000000004)","(2.7, 2.98, 2.908888888888889)","(3.9, 4.9, 4.748)","(51.0, 110.0, 98.46153846153845)","(26.0, 46.0, 42.333333333333336)","(18.0, 25.0, 24.4)"
14-12-2022 14:39:29.547148,"(2.2, 2.7, 2.6900000000000004)","(2.7, 2.98, 2.908888888888889)","(3.9, 4.9, 4.748)","(51.0, 110.0, 98.46153846153845)","(26.0, 46.0, 43.0)","(18.0, 23.0, 22.9375)"
14-12-2022 14:39:30.659377,"(2.2, 2.68, 2.6766666666666667)","(2.7, 2.98, 2.9066666666666667)","(3.9, 5.1, 4.8352941176470585)","(51.0, 110.0, 98.46153846153845)","(26.0, 46.0, 41.875)","(18.0, 24.0, 23.875)"
14-12-2022 14:39:31.789281,"(2.2, 2.7, 2.6751219512195124)","(2.7, 2.98, 2.9057142857142857)","(3.9, 5.0, 4.822727272727273)","(51.0, 110.0, 98.46153846153845)","(26.0, 46.0, 42.333333333333336)","(18.0, 24.0, 23.875)"
14-12-2022 14:39:32.860509,"(2.2, 2.7, 2.6630232558139535)","(2.7, 2.94, 2.9)","(3.9, 5.0, 4.822727272727273)","(51.0, 110.0, 97.33333333333333)","(26.0, 46.0, 41.285714285714285)","(18.0, 24.0, 23.875)"
14-12-2022 14:39:33.969628,"(2.2, 2.7, 2.667857142857143)","(2.7, 2.94, 2.9053846153846155)","(3.9, 5.0, 4.902127659574468)","(51.0, 100.0, 93.6842105263158)","(26.0, 46.0, 42.857142857142854)","(18.0, 24.0, 23.9)"
14-12-2022 14:39:35.076799,"(2.2, 2.7, 2.667857142857143)","(2.7, 2.94, 2.8926315789473684)","(3.9, 5.0, 4.909803921568628)","(51.0, 100.0, 93.6842105263158)","(26.0, 46.0, 41.285714285714285)","(18.0, 24.0, 23.9)"
14-12-2022 14:39:36.093584,"(2.2, 2.7, 2.667857142857143)","(2.7, 2.94, 2.8926315789473684)","(3.9, 5.0, 4.909803921568628)","(51.0, 100.0, 93.6842105263158)","(26.0, 46.0, 41.875)","(18.0, 24.0, 22.736842105263158)"
14-12-2022 14:39:37.251576,"(2.2, 2.7, 2.6672093023255816)","(2.7, 2.94, 2.8909090909090907)","(3.9, 5.0, 5.023809523809524)","(51.0, 100.0, 88.0)","(26.0, 46.0, 42.333333333333336)","(18.0, 23.0, 22.933333333333334)"
14-12-2022 14:39:38.435104,"(2.2, 2.7, 2.662702702702703)","(2.7, 2.94, 2.8649999999999998)","(3.9, 5.1, 5.02)","(51.0, 100.0, 91.42857142857143)","(26.0, 46.0, 40.92307692307692)","(18.0, 23.0, 22.77777777777778)"
14-12-2022 14:39:39.470372,"(2.2, 2.7, 2.6693333333333333)","(2.7, 2.88, 2.8649999999999998)","(3.9, 5.1, 5.02)","(51.0, 100.0, 91.42857142857143)","(26.0, 46.0, 41.875)","(18.0, 23.0, 22.77777777777778)"
14-12-2022 14:39:40.579963,"(2.2, 2.7, 2.6805263157894736)","(2.7, 2.88, 2.855238095238095)","(3.9, 5.1, 5.095833333333333)","(51.0, 100.0, 91.42857142857143)","(26.0, 46.0, 42.333333333333336)","(18.0, 23.0, 22.77777777777778)"
14-12-2022 14:39:41.682278,"(2.2, 2.7, 2.676179775280899)","(2.7, 2.88, 2.8526315789473684)","(3.9, 5.1, 5.142857142857143)","(51.0, 100.0, 91.42857142857143)","(26.0, 46.0, 41.875)","(18.0, 23.0, 24.666666666666668)"
14-12-2022 14:39:42.569510,"(2.25, 2.7, 2.661)","(2.6, 2.86, 2.840392156862745)","(3.9, 5.2, 5.142857142857143)","(51.0, 100.0, 91.42857142857143)","(26.0, 46.0, 41.875)","(18.0, 25.0, 24.75)"
14-12-2022 14:39:43.736914,"(2.25, 2.7, 2.6642857142857146)","(2.6, 2.86, 2.840384615384615)","(3.9, 5.2, 5.0875)","(51.0, 100.0, 91.42857142857143)","(26.0, 46.0, 40.92307692307692)","(18.0, 25.0, 24.785714285714285)"
14-12-2022 14:39:45.005452,"(2.25, 2.7, 2.6644444444444444)","(2.6, 2.86, 2.8409615384615385)","(3.9, 5.2, 5.156521739130435)","(51.0, 100.0, 89.28571428571429)","(26.0, 46.0, 41.875)","(18.0, 25.0, 24.7)"
14-12-2022 14:39:46.370442,"(2.25, 2.64, 2.618775510204082)","(2.6, 2.86, 2.8374358974358973)","(3.9, 5.2, 5.227272727272727)","(51.0, 100.0, 92.3913043478261)","(26.0, 46.0, 41.285714285714285)","(18.0, 25.0, 24.11764705882353)"
14-12-2022 14:39:47.531976,"(2.25, 2.64, 2.606153846153846)","(2.6, 2.84, 2.8348717948717947)","(3.9, 5.3, 5.227272727272727)","(51.0, 100.0, 92.3913043478261)","(26.0, 46.0, 41.285714285714285)","(18.0, 26.0, 24.20689655172414)"
14-12-2022 14:39:48.618459,"(2.25, 2.6, 2.580408163265306)","(2.6, 2.86, 2.827272727272727)","(4.0, 5.3, 5.288)","(51.0, 100.0, 82.5)","(26.0, 46.0, 42.526315789473685)","(18.0, 26.0, 24.20689655172414)"
14-12-2022 14:39:49.834660,"(2.25, 2.6, 2.563389830508475)","(2.6, 2.86, 2.8405882352941174)","(4.0, 5.3, 5.289655172413793)","(51.0, 100.0, 90.45454545454545)","(26.0, 46.0, 42.526315789473685)","(18.0, 26.0, 24.470588235294116)"
14-12-2022 14:39:51.108138,"(2.25, 2.6, 2.5779591836734697)","(2.6, 2.86, 2.8419354838709676)","(4.0, 5.4, 4.998)","(51.0, 100.0, 92.5)","(26.0, 46.0, 43.2)","(18.0, 27.0, 26.333333333333332)"
14-12-2022 14:39:52.317262,"(2.25, 2.62, 2.6036363636363635)","(2.6, 2.86, 2.882631578947368)","(4.0, 5.0, 5.2375)","(51.0, 100.0, 96.47058823529412)","(26.0, 46.0, 43.0)","(18.0, 29.0, 27.4)"
14-12-2022 14:39:53.466794,"(2.25, 2.6, 2.581063829787234)","(2.6, 2.9, 2.8905714285714286)","(4.0, 5.3, 5.358333333333333)","(51.0, 100.0, 93.6842105263158)","(26.0, 46.0, 42.0)","(18.0, 28.0, 26.75)"
14-12-2022 14:39:54.545018,"(2.25, 2.6, 2.5811904761904763)","(2.6, 2.88, 2.8656410256410254)","(4.0, 5.4, 5.2690909090909095)","(51.0, 100.0, 93.6842105263158)","(26.0, 44.0, 43.333333333333336)","(18.0, 28.0, 25.923076923076923)"
14-12-2022 14:39:55.765210,"(2.25, 2.58, 2.5765217391304347)","(2.6, 2.9, 2.8872340425531915)","(4.0, 5.5, 5.33)","(51.0, 100.0, 93.6842105263158)","(26.0, 44.0, 42.57142857142857)","(18.0, 28.0, 24.57142857142857)"
14-12-2022 14:39:56.928049,"(2.25, 2.6, 2.585192307692308)","(2.6, 2.9, 2.8929411764705883)","(4.0, 5.4, 5.347826086956522)","(51.0, 100.0, 92.5)","(26.0, 46.0, 42.57142857142857)","(18.0, 25.0, 23.82857142857143)"
14-12-2022 14:39:58.130354,"(2.25, 2.6, 2.591489361702128)","(2.6, 2.9, 2.9)","(4.0, 5.4, 5.016666666666667)","(51.0, 100.0, 94.0)","(26.0, 46.0, 43.529411764705884)","(18.0, 26.0, 24.823529411764707)"
14-12-2022 14:39:59.283329,"(2.25, 2.62, 2.6073015873015875)","(2.6, 2.92, 2.908421052631579)","(4.0, 5.2, 5.135483870967742)","(51.0, 100.0, 95.0)","(26.0, 46.0, 42.5)","(18.0, 25.0, 24.666666666666668)"
14-12-2022 14:40:00.486843,"(2.25, 2.6, 2.5925925925925926)","(2.6, 2.94, 2.9034782608695653)","(4.0, 5.2, 5.111764705882353)","(51.0, 100.0, 95.0)","(26.0, 46.0, 42.5)","(18.0, 25.0, 24.82608695652174)"
14-12-2022 14:40:01.526857,"(2.25, 2.62, 2.6058823529411765)","(2.6, 2.94, 2.9110344827586205)","(4.0, 5.2, 5.111764705882353)","(51.0, 100.0, 96.4)","(26.0, 46.0, 42.5)","(18.0, 25.0, 24.772727272727273)"
14-12-2022 14:40:02.667636,"(2.25, 2.64, 2.6292857142857144)","(2.6, 2.94, 2.9034146341463414)","(4.0, 5.2, 5.15)","(51.0, 100.0, 96.4)","(26.0, 46.0, 43.375)","(18.0, 25.0, 24.78048780487805)"
14-12-2022 14:40:03.782715,"(2.25, 2.62, 2.592857142857143)","(2.6, 2.94, 2.9034146341463414)","(4.0, 5.6, 5.287804878048781)","(51.0, 100.0, 96.5909090909091)","(26.0, 46.0, 42.5)","(18.0, 25.0, 25.696969696969695)"
14-12-2022 14:40:04.932272,"(2.25, 2.62, 2.594666666666667)","(2.6, 2.88, 2.8345454545454545)","(4.0, 5.5, 5.325)","(51.0, 100.0, 93.0952380952381)","(26.0, 46.0, 42.0)","(18.0, 26.0, 25.941176470588236)"
14-12-2022 14:40:06.098964,"(2.25, 2.62, 2.594666666666667)","(2.6, 2.88, 2.84725)","(4.0, 5.4, 5.25)","(51.0, 95.0, 90.0)","(26.0, 46.0, 43.375)","(18.0, 26.0, 25.45945945945946)"
14-12-2022 14:40:07.317643,"(2.25, 2.68, 2.6789915966386557)","(2.6, 2.86, 2.835)","(4.0, 5.4, 5.201408450704225)","(51.0, 95.0, 90.0)","(26.0, 46.0, 43.375)","(18.0, 26.0, 25.333333333333332)"
14-12-2022 14:40:08.389883,"(2.25, 2.7, 2.695873015873016)","(2.6, 2.84, 2.835)","(4.0, 5.4, 5.201408450704225)","(51.0, 95.0, 82.5)","(26.0, 46.0, 42.18181818181818)","(18.0, 26.0, 25.636363636363637)"
14-12-2022 14:40:09.622664,"(2.25, 2.7, 2.694769230769231)","(2.6, 2.84, 2.8317647058823527)","(4.0, 5.3, 5.172727272727273)","(51.0, 95.0, 89.04761904761905)","(26.0, 46.0, 41.714285714285715)","(18.0, 26.0, 25.677419354838708)"
14-12-2022 14:40:10.837555,"(2.25, 2.68, 2.679090909090909)","(2.6, 2.88, 2.853333333333333)","(4.0, 5.3, 5.185714285714286)","(51.0, 95.0, 88.18181818181819)","(26.0, 46.0, 42.666666666666664)","(18.0, 26.0, 25.41176470588235)"
14-12-2022 14:40:12.114265,"(2.25, 2.68, 2.676535433070866)","(2.6, 2.88, 2.853207547169811)","(4.0, 5.2, 5.162068965517241)","(51.0, 95.0, 85.38461538461539)","(26.0, 46.0, 40.8235294117647)","(18.0, 26.0, 25.46153846153846)"
14-12-2022 14:40:13.065055,"(2.25, 2.68, 2.6761061946902656)","(2.6, 2.86, 2.853207547169811)","(4.0, 5.4, 5.162068965517241)","(51.0, 95.0, 85.38461538461539)","(26.0, 46.0, 41.0)","(18.0, 26.0, 25.875)"
14-12-2022 14:40:14.055266,"(2.25, 2.74, 2.7362866449511403)","(2.6, 2.82, 2.7897272727272724)","(4.0, 5.1, 5.012)","(51.0, 95.0, 88.18181818181819)","(26.0, 46.0, 44.54545454545455)","(18.0, 26.0, 24.875)"
14-12-2022 14:40:15.221960,"(2.25, 2.76, 2.754)","(2.6, 2.8, 2.7955555555555556)","(4.0, 5.0, 4.95776397515528)","(51.0, 95.0, 92.22222222222223)","(26.0, 46.0, 45.11764705882353)","(18.0, 25.0, 25.032258064516128)"
14-12-2022 14:40:16.318489,"(2.25, 2.78, 2.7376470588235295)","(2.6, 2.78, 2.7772413793103445)","(4.0, 5.0, 4.980869565217391)","(51.0, 95.0, 92.22222222222223)","(26.0, 46.0, 44.22222222222222)","(18.0, 26.0, 25.032258064516128)"
14-12-2022 14:40:17.399880,"(2.25, 2.78, 2.765)","(2.6, 2.78, 2.7728888888888887)","(4.0, 5.0, 4.9877358490566035)","(51.0, 95.0, 92.22222222222223)","(26.0, 46.0, 44.22222222222222)","(18.0, 26.0, 25.23076923076923)"
14-12-2022 14:40:18.463926,"(2.25, 2.78, 2.765)","(2.6, 2.78, 2.7728888888888887)","(4.0, 5.0, 4.988288288288288)","(51.0, 95.0, 92.22222222222223)","(26.0, 46.0, 44.22222222222222)","(18.0, 26.0, 25.23076923076923)"
14-12-2022 14:40:19.487697,"(2.25, 2.76, 2.7536842105263157)","(2.6, 2.8, 2.783943661971831)","(4.0, 5.0, 4.988288288288288)","(51.0, 95.0, 92.22222222222223)","(26.0, 46.0, 44.333333333333336)","(18.0, 26.0, 24.952380952380953)"
14-12-2022 14:40:20.427900,"(2.25, 2.78, 2.7725)","(2.6, 2.8, 2.7873684210526313)","(4.0, 5.0, 4.986021505376344)","(51.0, 95.0, 92.22222222222223)","(26.0, 46.0, 44.4)","(18.0, 25.0, 25.25)"
14-12-2022 14:40:21.437982,"(2.25, 2.76, 2.7354545454545454)","(2.6, 2.8, 2.7836363636363632)","(4.0, 5.0, 4.932478632478633)","(51.0, 95.0, 99.0909090909091)","(26.0, 46.0, 44.18181818181818)","(18.0, 26.0, 25.045454545454547)"
14-12-2022 14:40:22.540263,"(2.25, 2.76, 2.749285714285714)","(2.6, 2.8, 2.7989010989010987)","(4.0, 5.0, 4.862809917355372)","(51.0, 110.0, 99.56521739130434)","(26.0, 46.0, 44.18181818181818)","(18.0, 26.0, 24.5)"
14-12-2022 14:40:23.661248,"(2.25, 2.72, 2.702666666666667)","(2.6, 2.8, 2.7989010989010987)","(4.0, 5.0, 4.861666666666666)","(51.0, 110.0, 99.56521739130434)","(26.0, 46.0, 42.36363636363637)","(18.0, 26.0, 24.375)"
14-12-2022 14:40:24.754980,"(2.25, 2.74, 2.724)","(2.6, 2.8, 2.7989010989010987)","(4.0, 5.0, 4.861666666666666)","(51.0, 110.0, 99.56521739130434)","(26.0, 46.0, 42.36363636363637)","(18.0, 26.0, 24.375)"
14-12-2022 14:40:25.719276,"(2.25, 2.76, 2.7399999999999998)","(2.6, 2.8, 2.7989010989010987)","(4.0, 5.0, 4.849019607843137)","(51.0, 110.0, 95.0)","(26.0, 46.0, 44.285714285714285)","(18.0, 26.0, 24.444444444444443)"
14-12-2022 14:40:26.706347,"(2.25, 2.76, 2.7399999999999998)","(2.6, 2.86, 2.850833333333333)","(4.0, 4.9, 4.840909090909091)","(51.0, 110.0, 95.0)","(26.0, 46.0, 44.285714285714285)","(18.0, 26.0, 24.545454545454547)"
14-12-2022 14:40:27.777432,"(2.25, 2.76, 2.7399999999999998)","(2.6, 2.86, 2.850869565217391)","(4.0, 4.9, 4.8315789473684205)","(51.0, 110.0, 106.11111111111111)","(26.0, 46.0, 44.0)","(18.0, 25.0, 24.545454545454547)"
14-12-2022 14:40:28.813355,"(2.25, 2.76, 2.7389189189189187)","(2.6, 2.92, 2.8468)","(4.0, 5.0, 4.994827586206896)","(51.0, 110.0, 9998.5)","(26.0, 46.0, 9998.5)","(18.0, 25.0, 9998.5)"
14-12-2022 14:40:29.742418,"(2.25, 99998, 9998.5)","(2.6, 99998, 9998.5)","(4.0, 99998, 9998.5)","(51.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(18.0, 99998, 9998.5)"
14-12-2022 14:40:30.624995,"(2.25, 99998, 9998.5)","(2.6, 99998, 9998.5)","(4.0, 99998, 9998.5)","(51.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(18.0, 99998, 9998.5)"
14-12-2022 14:40:31.605383,"(2.25, 99998, 9998.5)","(2.6, 99998, 9998.5)","(4.0, 99998, 9998.5)","(51.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(18.0, 99998, 9998.5)"
14-12-2022 14:40:32.588042,"(2.25, 99998, 9998.5)","(2.6, 99998, 9998.5)","(4.0, 99998, 9998.5)","(51.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(18.0, 99998, 9998.5)"
14-12-2022 14:40:33.606203,"(2.25, 99998, 9998.5)","(2.6, 99998, 9998.5)","(4.0, 99998, 9998.5)","(51.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(18.0, 99998, 9998.5)"
14-12-2022 14:40:34.628328,"(2.25, 99998, 9998.5)","(2.6, 99998, 9998.5)","(4.0, 99998, 9998.5)","(51.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(18.0, 99998, 9998.5)"
