,What A Surprise,Awesome Isla,Dr May,Line And Length,Dr Jax,Charlottes Hand,Slingshot Layla,Rawhide Hand
07-12-2022 20:50:05.711070,"(2.1, 2.46, 2.4435294117647057)","(18.0, 26.0, 25.88888888888889)","(61.0, 130.0, 123.33333333333333)","(5.5, 7.4, 7.17)","(18.0, 20.0, 19.61904761904762)","(6.0, 7.6, 7.220000000000001)","(10.0, 11.5, 11.2)","(6.0, 7.8, 7.822857142857143)"
07-12-2022 20:50:06.935837,"(2.1, 2.46, 2.453191489361702)","(18.0, 26.0, 25.88888888888889)","(61.0, 130.0, 123.33333333333333)","(5.5, 7.4, 7.163809523809524)","(18.0, 20.0, 19.521428571428572)","(6.0, 7.4, 7.203921568627451)","(10.0, 11.5, 11.2)","(6.0, 8.0, 7.885714285714285)"
07-12-2022 20:50:08.253142,"(2.1, 2.44, 2.438529411764706)","(18.0, 26.0, 25.91304347826087)","(61.0, 130.0, 124.66666666666667)","(5.5, 7.4, 7.163809523809524)","(18.0, 21.0, 20.013698630136986)","(6.0, 7.4, 7.203921568627451)","(10.0, 11.5, 11.2)","(6.0, 8.0, 7.885714285714285)"
07-12-2022 20:50:09.498014,"(2.1, 2.42, 2.413333333333333)","(18.0, 27.0, 26.529411764705884)","(61.0, 130.0, 124.66666666666667)","(5.5, 7.4, 7.163809523809524)","(18.0, 21.0, 19.604166666666668)","(6.0, 7.4, 7.216666666666667)","(10.0, 11.5, 11.2)","(6.0, 8.0, 7.917241379310345)"
07-12-2022 20:50:10.624911,"(2.1, 2.42, 2.4048275862068964)","(18.0, 27.0, 26.529411764705884)","(61.0, 130.0, 124.66666666666667)","(5.5, 7.4, 7.347368421052632)","(18.0, 21.0, 19.244444444444444)","(6.0, 7.4, 6.967441860465116)","(10.0, 11.5, 11.173913043478262)","(6.0, 8.0, 7.771428571428571)"
07-12-2022 20:50:11.850025,"(2.1, 2.52, 2.5183673469387755)","(18.0, 27.0, 26.285714285714285)","(61.0, 130.0, 124.66666666666667)","(5.5, 7.0, 6.969230769230769)","(17.0, 20.0, 19.217391304347824)","(6.0, 7.0, 6.986666666666666)","(10.0, 11.5, 11.104651162790697)","(6.0, 7.8, 7.822222222222222)"
07-12-2022 20:50:13.203525,"(2.1, 2.54, 2.5372173913043476)","(18.0, 27.0, 26.4)","(61.0, 130.0, 123.33333333333333)","(5.5, 7.0, 6.953571428571428)","(17.0, 20.0, 19.384615384615383)","(6.0, 7.2, 7.0137931034482754)","(10.0, 11.5, 11.078947368421053)","(6.0, 8.0, 7.812987012987013)"
07-12-2022 20:50:14.514588,"(2.1, 2.54, 2.533846153846154)","(18.0, 27.0, 26.555555555555557)","(61.0, 130.0, 120.0)","(5.5, 7.0, 6.929032258064516)","(17.0, 20.0, 19.333333333333332)","(6.0, 7.2, 6.928571428571429)","(10.0, 11.5, 11.08695652173913)","(6.0, 8.0, 7.903225806451613)"
07-12-2022 20:50:15.834650,"(2.1, 2.54, 2.538723404255319)","(18.0, 27.0, 26.952380952380953)","(61.0, 130.0, 120.0)","(5.5, 7.0, 6.796428571428571)","(17.0, 20.0, 19.27777777777778)","(6.0, 7.0, 6.912871287128713)","(10.0, 11.5, 10.636363636363637)","(6.0, 8.0, 7.894117647058823)"
07-12-2022 20:50:17.130795,"(2.1, 2.58, 2.5637037037037036)","(18.0, 27.0, 26.952380952380953)","(61.0, 130.0, 120.0)","(5.5, 6.8, 6.827272727272727)","(17.0, 20.0, 19.27777777777778)","(6.0, 7.0, 6.895833333333333)","(10.0, 11.0, 10.555555555555555)","(6.0, 8.0, 7.9904761904761905)"
07-12-2022 20:50:18.330205,"(2.1, 2.58, 2.563076923076923)","(18.0, 27.0, 26.952380952380953)","(61.0, 130.0, 120.0)","(5.5, 7.0, 6.827272727272727)","(17.0, 20.0, 19.384615384615383)","(6.0, 7.0, 6.8617283950617285)","(10.0, 11.0, 10.75)","(6.0, 8.0, 8.026666666666666)"
07-12-2022 20:50:19.797856,"(2.1, 2.56, 2.5544444444444445)","(18.0, 27.0, 27.571428571428573)","(61.0, 130.0, 120.0)","(5.5, 7.0, 6.832967032967033)","(17.0, 19.5, 19.282608695652172)","(6.0, 7.0, 6.852631578947368)","(10.0, 11.0, 10.75)","(6.0, 8.2, 8.066666666666666)"
07-12-2022 20:50:21.314292,"(2.1, 2.54, 2.575)","(18.0, 29.0, 27.916666666666668)","(61.0, 130.0, 120.0)","(5.5, 7.0, 6.816867469879518)","(17.0, 19.5, 19.282608695652172)","(6.0, 7.0, 6.723529411764706)","(10.0, 11.0, 10.657142857142857)","(6.0, 8.2, 8.025)"
07-12-2022 20:50:22.741842,"(2.1, 2.6, 2.58)","(18.0, 28.0, 27.916666666666668)","(61.0, 130.0, 120.0)","(5.5, 7.0, 6.776470588235294)","(17.0, 19.5, 19.166666666666668)","(6.0, 6.8, 6.592307692307692)","(10.0, 11.0, 10.242105263157894)","(6.0, 8.2, 8.275)"
07-12-2022 20:50:24.120561,"(2.1, 2.6, 2.5957894736842104)","(18.0, 28.0, 27.952380952380953)","(61.0, 130.0, 120.0)","(5.5, 7.0, 6.765714285714285)","(17.0, 19.5, 19.178571428571427)","(6.0, 6.8, 6.6)","(10.0, 10.5, 10.177631578947368)","(6.0, 8.4, 8.17090909090909)"
07-12-2022 20:50:25.453498,"(2.1, 2.6, 2.598181818181818)","(18.0, 28.0, 27.916666666666668)","(61.0, 130.0, 120.0)","(5.5, 7.0, 6.773684210526316)","(17.0, 19.5, 19.026315789473685)","(6.0, 6.8, 6.60625)","(10.0, 10.5, 10.15)","(6.0, 8.2, 8.17090909090909)"
07-12-2022 20:50:26.812726,"(2.1, 2.62, 2.605)","(18.0, 28.0, 27.9375)","(61.0, 130.0, 120.0)","(5.5, 7.0, 6.773684210526316)","(17.0, 19.5, 18.8)","(6.0, 6.8, 6.721518987341772)","(10.0, 10.5, 10.583333333333334)","(6.0, 8.2, 7.77391304347826)"
07-12-2022 20:50:28.059202,"(2.1, 2.62, 2.603529411764706)","(18.0, 28.0, 27.9375)","(61.0, 130.0, 120.0)","(5.5, 7.0, 6.778378378378378)","(17.0, 19.0, 18.934210526315788)","(6.0, 6.8, 6.76)","(10.0, 11.0, 10.716666666666667)","(6.0, 7.8, 7.7753424657534245)"
07-12-2022 20:50:29.213766,"(2.1, 2.6, 2.5883333333333334)","(18.0, 28.0, 27.9375)","(61.0, 130.0, 120.0)","(5.5, 7.0, 6.765714285714285)","(17.0, 19.0, 18.8875)","(6.0, 6.8, 6.76)","(10.0, 11.0, 10.782608695652174)","(6.0, 7.8, 7.768421052631579)"
07-12-2022 20:50:30.505531,"(2.1, 2.6, 2.595)","(19.0, 28.0, 27.9375)","(61.0, 130.0, 120.0)","(5.5, 7.0, 6.787012987012987)","(17.0, 19.0, 18.87837837837838)","(6.0, 6.8, 6.672340425531915)","(10.0, 11.0, 10.782608695652174)","(6.0, 7.8, 7.6899999999999995)"
07-12-2022 20:50:31.638114,"(2.1, 2.6, 2.598421052631579)","(19.0, 28.0, 27.9375)","(61.0, 130.0, 122.3076923076923)","(5.5, 7.0, 6.767567567567568)","(17.0, 19.0, 19.547169811320753)","(6.0, 6.8, 6.634482758620689)","(10.0, 11.0, 11.42)","(6.0, 7.8, 7.47191011235955)"
07-12-2022 20:50:32.902601,"(2.1, 2.62, 2.591578947368421)","(19.0, 28.0, 27.916666666666668)","(61.0, 130.0, 126.0)","(5.5, 7.0, 6.779487179487179)","(17.0, 20.0, 19.627450980392158)","(6.0, 6.8, 6.72)","(10.0, 11.5, 11.744186046511627)","(6.0, 7.6, 7.311111111111111)"
07-12-2022 20:50:34.145854,"(2.1, 2.6, 2.565644171779141)","(19.0, 28.0, 27.916666666666668)","(61.0, 130.0, 126.0)","(5.5, 7.0, 6.75)","(17.0, 20.0, 19.545454545454547)","(6.0, 6.8, 6.605714285714285)","(10.0, 12.0, 11.494444444444444)","(6.0, 7.6, 7.285714285714286)"
07-12-2022 20:50:35.696299,"(2.1, 2.66, 2.643191489361702)","(19.0, 28.0, 27.866666666666667)","(61.0, 130.0, 126.0)","(5.5, 6.8, 6.75)","(17.0, 20.0, 19.516129032258064)","(6.0, 6.8, 6.660550458715596)","(10.0, 11.5, 11.709677419354838)","(6.0, 7.4, 7.15609756097561)"
07-12-2022 20:50:37.339226,"(2.1, 2.68, 2.7162162162162162)","(19.0, 28.0, 27.866666666666667)","(61.0, 130.0, 126.0)","(5.5, 6.8, 6.666666666666667)","(17.0, 20.0, 19.484848484848484)","(6.0, 6.8, 6.660550458715596)","(10.0, 11.5, 11.29)","(6.0, 7.2, 7.148387096774194)"
07-12-2022 20:50:38.926455,"(2.1, 2.72, 2.7073015873015875)","(19.0, 28.0, 27.9)","(61.0, 130.0, 125.0)","(5.5, 6.8, 6.658267716535433)","(17.0, 19.5, 19.484848484848484)","(6.0, 6.8, 6.660550458715596)","(10.0, 11.5, 11.29)","(6.0, 7.2, 7.126760563380282)"
07-12-2022 20:50:40.292546,"(2.15, 2.72, 2.317669902912621)","(19.0, 28.0, 28.333333333333332)","(61.0, 130.0, 146.42857142857144)","(5.5, 6.8, 7.060504201680672)","(17.0, 19.5, 21.21875)","(6.0, 6.8, 7.2250000000000005)","(10.0, 11.5, 12.291666666666666)","(6.0, 7.2, 7.45925925925926)"
07-12-2022 20:50:41.578812,"(2.15, 2.32, 2.317669902912621)","(19.0, 34.0, 28.8)","(61.0, 150.0, 136.59574468085106)","(5.5, 7.4, 7.166666666666667)","(17.0, 22.0, 21.70967741935484)","(6.0, 7.4, 7.364705882352942)","(10.0, 12.5, 12.114285714285714)","(6.0, 7.8, 7.477966101694916)"
07-12-2022 20:50:42.921053,"(2.15, 2.34, 2.3379381443298968)","(19.0, 32.0, 31.6)","(61.0, 140.0, 136.59574468085106)","(5.5, 7.2, 7.234615384615385)","(17.0, 22.0, 22.6)","(6.0, 7.4, 7.491666666666667)","(10.0, 12.5, 12.092592592592593)","(6.0, 7.8, 7.6114942528735625)"
07-12-2022 20:50:44.122518,"(2.15, 2.32, 2.3128571428571427)","(19.0, 32.0, 30.666666666666668)","(61.0, 140.0, 136.59574468085106)","(5.5, 7.4, 7.231372549019608)","(17.0, 23.0, 22.633333333333333)","(6.0, 7.8, 7.621052631578947)","(10.0, 12.5, 12.210526315789474)","(6.0, 7.8, 7.6114942528735625)"
07-12-2022 20:50:45.401814,"(2.15, 2.32, 2.3162589928057553)","(19.0, 32.0, 31.6)","(61.0, 140.0, 136.59574468085106)","(5.5, 7.4, 7.231372549019608)","(17.0, 23.0, 22.285714285714285)","(6.0, 7.8, 7.557894736842106)","(10.0, 12.5, 12.266666666666667)","(6.0, 7.8, 7.609302325581395)"
07-12-2022 20:50:46.581830,"(2.15, 2.32, 2.304)","(19.0, 32.0, 31.6)","(71.0, 140.0, 128.04347826086956)","(5.5, 7.4, 7.273684210526316)","(16.0, 23.0, 22.136363636363637)","(5.5, 7.8, 7.685714285714286)","(9.0, 12.5, 12.264150943396226)","(6.0, 7.8, 7.632)"
07-12-2022 20:50:47.750538,"(2.15, 2.3, 2.2831775700934576)","(19.0, 32.0, 30.5)","(71.0, 130.0, 127.8048780487805)","(5.5, 7.4, 7.273684210526316)","(16.0, 23.0, 22.17391304347826)","(5.5, 7.8, 7.714285714285714)","(9.0, 12.5, 12.215909090909092)","(6.0, 7.8, 7.668571428571428)"
07-12-2022 20:50:48.849001,"(2.1, 2.3, 2.2731147540983603)","(20.0, 32.0, 30.655172413793103)","(71.0, 130.0, 127.8048780487805)","(5.5, 7.4, 7.273684210526316)","(17.0, 23.0, 22.17391304347826)","(5.5, 7.8, 7.847619047619047)","(9.0, 12.5, 12.215909090909092)","(6.0, 7.8, 7.671052631578947)"
07-12-2022 20:50:49.924007,"(2.1, 2.28, 2.274285714285714)","(20.0, 32.0, 30.5)","(71.0, 120.0, 118.28571428571428)","(5.5, 7.4, 7.273684210526316)","(17.0, 23.0, 22.321428571428573)","(5.5, 8.0, 7.860869565217391)","(9.0, 12.5, 12.215909090909092)","(6.0, 7.8, 7.697777777777778)"
07-12-2022 20:50:51.004471,"(2.1, 2.28, 2.272)","(20.0, 32.0, 30.375)","(71.0, 120.0, 118.63636363636364)","(5.5, 7.4, 7.273684210526316)","(17.0, 23.0, 22.321428571428573)","(5.5, 8.0, 7.81)","(9.0, 12.5, 12.209302325581396)","(6.0, 7.8, 7.699999999999999)"
07-12-2022 20:50:52.115312,"(2.1, 2.28, 2.262222222222222)","(20.0, 32.0, 30.375)","(71.0, 120.0, 127.07317073170732)","(5.5, 7.4, 7.253658536585366)","(17.0, 23.0, 22.321428571428573)","(5.5, 8.0, 7.816666666666666)","(9.0, 12.5, 12.371428571428572)","(6.0, 7.8, 7.6755555555555555)"
07-12-2022 20:50:53.407603,"(2.1, 2.3, 2.295348837209302)","(20.0, 32.0, 29.9375)","(71.0, 130.0, 127.5)","(5.5, 7.4, 7.251851851851852)","(17.0, 23.0, 22.25423728813559)","(5.5, 8.0, 7.691891891891892)","(9.0, 12.5, 11.88888888888889)","(6.0, 7.8, 7.607407407407407)"
07-12-2022 20:50:54.577947,"(2.1, 2.34, 2.3249999999999997)","(20.0, 32.0, 29.40909090909091)","(71.0, 130.0, 147.5)","(5.5, 7.4, 7.7043478260869565)","(17.0, 23.0, 23.333333333333332)","(5.5, 7.8, 8.422222222222222)","(9.0, 12.0, 12.546666666666667)","(6.0, 7.8, 8.104347826086956)"
07-12-2022 20:50:56.068488,"(2.1, 2.1, 2.0821201413427564)","(20.0, 32.0, 29.40909090909091)","(71.0, 160.0, 137.14285714285714)","(5.5, 7.8, 7.864615384615385)","(17.0, 25.0, 22.756756756756758)","(5.5, 8.6, 8.344827586206897)","(9.0, 13.0, 12.301724137931034)","(6.0, 8.2, 8.342857142857143)"
07-12-2022 20:50:57.257247,"(2.1, 2.16, 2.1531081081081083)","(20.0, 32.0, 30.533333333333335)","(71.0, 140.0, 148.8)","(5.5, 8.0, 7.945833333333333)","(17.0, 23.0, 22.74418604651163)","(5.5, 8.4, 8.361290322580645)","(9.0, 12.5, 12.294117647058824)","(6.0, 8.4, 8.518518518518517)"
07-12-2022 20:50:58.454882,"(2.1, 2.14, 2.1328)","(20.0, 32.0, 30.580645161290324)","(71.0, 160.0, 148.94736842105263)","(5.5, 8.0, 8.246808510638298)","(17.0, 23.0, 22.685714285714287)","(5.5, 8.4, 8.342307692307692)","(9.0, 12.5, 12.29)","(6.0, 8.6, 8.488888888888889)"
07-12-2022 20:50:59.685912,"(2.1, 2.12, 2.105769230769231)","(20.0, 32.0, 30.12987012987013)","(71.0, 160.0, 156.89655172413794)","(5.5, 8.4, 8.293333333333333)","(17.0, 23.0, 22.64516129032258)","(5.5, 8.4, 8.539622641509434)","(9.0, 12.5, 12.261363636363637)","(6.0, 8.6, 8.445454545454545)"
07-12-2022 20:51:01.007257,"(2.1, 2.1, 2.085531914893617)","(20.0, 32.0, 30.3125)","(71.0, 160.0, 156.89655172413794)","(5.5, 8.2, 8.179591836734692)","(17.0, 23.0, 22.64516129032258)","(5.5, 8.6, 8.129577464788733)","(9.0, 12.5, 12.236842105263158)","(6.0, 8.6, 8.504761904761905)"
07-12-2022 20:51:02.282763,"(2.0, 2.1, 2.0875409836065573)","(20.0, 32.0, 30.367346938775512)","(71.0, 160.0, 156.0)","(5.5, 8.4, 8.297777777777778)","(17.0, 23.0, 22.42222222222222)","(6.0, 8.4, 8.176744186046513)","(9.0, 12.5, 12.294871794871796)","(6.5, 8.6, 8.528571428571428)"
07-12-2022 20:51:03.686190,"(2.0, 2.08, 2.0743396226415096)","(20.0, 32.0, 30.367346938775512)","(71.0, 160.0, 156.0)","(5.5, 8.4, 8.269767441860465)","(17.0, 23.0, 22.365853658536587)","(6.0, 8.4, 8.179310344827586)","(9.0, 12.5, 12.565)","(6.5, 8.6, 8.528571428571428)"
07-12-2022 20:51:04.833717,"(2.0, 2.1, 2.0743396226415096)","(20.0, 32.0, 30.367346938775512)","(71.0, 160.0, 155.16129032258064)","(5.5, 8.4, 8.23265306122449)","(17.0, 23.0, 22.289473684210527)","(6.0, 8.4, 8.141463414634146)","(9.0, 13.0, 12.555045871559633)","(6.5, 8.6, 8.493333333333334)"
07-12-2022 20:51:05.987949,"(2.0, 2.1, 2.075584415584416)","(20.0, 32.0, 30.08695652173913)","(71.0, 170.0, 163.5483870967742)","(5.5, 8.4, 8.242105263157894)","(17.0, 23.0, 22.289473684210527)","(6.0, 8.4, 8.121052631578948)","(9.0, 13.0, 12.555045871559633)","(6.5, 8.6, 8.5)"
07-12-2022 20:51:07.139810,"(2.0, 2.1, 2.078320610687023)","(20.0, 32.0, 30.07843137254902)","(71.0, 170.0, 139.28571428571428)","(5.5, 8.4, 8.26046511627907)","(17.0, 23.0, 22.289473684210527)","(6.0, 8.4, 8.191666666666666)","(9.0, 13.0, 12.557142857142857)","(6.5, 8.6, 8.457142857142857)"
07-12-2022 20:51:08.431839,"(2.0, 2.1, 2.0972549019607842)","(20.0, 32.0, 30.08695652173913)","(71.0, 140.0, 139.28571428571428)","(5.5, 8.4, 8.235555555555555)","(17.0, 23.0, 22.289473684210527)","(6.0, 8.2, 8.117241379310345)","(9.0, 13.0, 12.574074074074074)","(6.5, 8.6, 8.5375)"
07-12-2022 20:51:09.659111,"(2.0, 2.08, 2.0771428571428574)","(20.0, 32.0, 30.08695652173913)","(71.0, 140.0, 139.375)","(5.5, 8.4, 8.257142857142856)","(17.0, 23.0, 22.289473684210527)","(6.0, 8.2, 8.104)","(9.0, 13.0, 12.58433734939759)","(6.5, 8.6, 8.569230769230769)"
07-12-2022 20:51:10.823258,"(2.0, 2.1, 2.0943169398907107)","(20.0, 32.0, 30.37037037037037)","(71.0, 140.0, 139.375)","(5.5, 8.4, 8.600000000000001)","(17.0, 23.0, 22.289473684210527)","(6.0, 8.2, 8.05)","(9.0, 13.0, 12.58433734939759)","(6.5, 8.6, 8.723076923076924)"
07-12-2022 20:51:12.048518,"(1.9, 2.08, 2.0639830508474577)","(21.0, 32.0, 30.392156862745097)","(81.0, 140.0, 138.3116883116883)","(6.0, 8.8, 8.681818181818182)","(17.0, 23.0, 21.73913043478261)","(6.0, 8.2, 8.048275862068966)","(10.0, 13.0, 12.563063063063064)","(6.5, 8.8, 8.718181818181819)"
07-12-2022 20:51:13.261174,"(1.9, 2.08, 2.0601333333333334)","(21.0, 32.0, 30.240963855421686)","(81.0, 140.0, 138.53333333333333)","(6.0, 8.8, 8.715789473684211)","(17.0, 22.0, 21.571428571428573)","(6.0, 8.2, 8.041860465116278)","(10.0, 13.0, 12.52450980392157)","(6.5, 8.8, 8.606451612903227)"
07-12-2022 20:51:14.528601,"(1.9, 2.14, 2.0902857142857143)","(21.0, 32.0, 30.103896103896105)","(81.0, 140.0, 138.42857142857142)","(6.0, 8.8, 8.404395604395605)","(17.0, 22.0, 21.489795918367346)","(6.0, 8.2, 8.035294117647059)","(10.0, 13.0, 12.52450980392157)","(6.5, 8.8, 8.623529411764707)"
07-12-2022 20:51:15.794245,"(1.9, 2.12, 2.0993846153846154)","(21.0, 30.0, 29.833333333333332)","(81.0, 140.0, 138.51351351351352)","(6.0, 8.6, 8.377777777777778)","(17.0, 23.0, 21.489795918367346)","(6.0, 8.2, 8.004651162790697)","(10.0, 13.0, 12.550925925925926)","(6.5, 8.8, 8.600000000000001)"
07-12-2022 20:51:17.058292,"(1.9, 2.1, 2.08015503875969)","(21.0, 30.0, 28.125)","(81.0, 140.0, 138.51351351351352)","(6.0, 8.4, 8.265573770491802)","(17.0, 23.0, 21.842105263157894)","(6.0, 8.2, 8.027027027027026)","(10.0, 13.0, 12.552380952380952)","(6.5, 8.8, 8.533333333333333)"
07-12-2022 20:51:18.200575,"(1.9, 2.08, 2.0659574468085107)","(21.0, 32.0, 29.039473684210527)","(81.0, 140.0, 138.51351351351352)","(6.0, 8.6, 8.411428571428571)","(17.0, 22.0, 21.842105263157894)","(6.0, 8.2, 8.172727272727272)","(10.0, 13.0, 12.552380952380952)","(6.5, 8.8, 8.682051282051281)"
07-12-2022 20:51:19.296079,"(1.9, 2.08, 2.0747169811320756)","(21.0, 32.0, 29.04225352112676)","(81.0, 170.0, 152.0)","(6.0, 8.6, 8.411428571428571)","(17.0, 22.0, 21.842105263157894)","(6.0, 8.2, 8.172727272727272)","(10.0, 13.0, 12.552884615384615)","(6.5, 8.8, 8.691428571428572)"
07-12-2022 20:51:20.410976,"(1.9, 2.08, 2.0766051660516607)","(21.0, 32.0, 29.04225352112676)","(81.0, 170.0, 161.0)","(6.0, 8.6, 8.411428571428571)","(17.0, 22.0, 21.692307692307693)","(6.0, 8.2, 8.221052631578948)","(10.0, 13.0, 12.572115384615385)","(6.5, 8.8, 8.691428571428572)"
07-12-2022 20:51:21.630282,"(1.9, 2.08, 2.0733797909407667)","(21.0, 32.0, 29.2)","(81.0, 170.0, 152.85714285714286)","(6.0, 8.4, 8.274193548387096)","(17.0, 23.0, 22.10810810810811)","(6.0, 8.4, 8.141935483870967)","(10.0, 13.0, 12.572115384615385)","(6.5, 8.8, 8.651612903225807)"
07-12-2022 20:51:22.739850,"(1.9, 2.08, 2.064201680672269)","(21.0, 32.0, 29.04225352112676)","(81.0, 170.0, 152.85714285714286)","(6.0, 8.4, 8.303703703703704)","(17.0, 23.0, 21.595744680851062)","(6.0, 8.2, 8.10752688172043)","(10.0, 13.0, 12.572115384615385)","(6.5, 8.8, 8.646666666666667)"
07-12-2022 20:51:23.830795,"(1.9, 2.08, 2.0772222222222223)","(21.0, 32.0, 29.04225352112676)","(81.0, 170.0, 160.0)","(6.0, 8.4, 8.3025)","(17.0, 23.0, 21.705882352941178)","(6.0, 8.4, 8.112359550561798)","(10.0, 13.0, 12.572115384615385)","(6.5, 8.8, 8.65625)"
07-12-2022 20:51:25.032934,"(1.9, 2.08, 2.0741463414634147)","(21.0, 32.0, 29.045454545454547)","(81.0, 160.0, 155.0)","(6.0, 8.4, 8.3025)","(17.0, 23.0, 21.705882352941178)","(6.0, 8.4, 8.067532467532468)","(10.0, 13.0, 12.536458333333334)","(6.5, 8.8, 8.646666666666667)"
07-12-2022 20:51:26.105892,"(1.9, 2.1, 2.0693548387096774)","(21.0, 32.0, 30.03076923076923)","(81.0, 160.0, 155.0)","(6.0, 8.4, 8.33015873015873)","(17.0, 23.0, 21.654545454545456)","(6.0, 8.4, 8.08421052631579)","(10.0, 13.0, 12.536458333333334)","(6.5, 8.8, 8.641379310344828)"
07-12-2022 20:51:27.340099,"(1.95, 2.1, 2.0796774193548386)","(21.0, 32.0, 30.03076923076923)","(81.0, 160.0, 155.0)","(6.0, 8.4, 8.33015873015873)","(17.0, 23.0, 21.654545454545456)","(6.0, 8.2, 8.072727272727272)","(10.0, 13.0, 12.521505376344086)","(6.5, 8.8, 8.65625)"
07-12-2022 20:51:28.641273,"(1.95, 2.1, 2.0796551724137933)","(21.0, 32.0, 30.03125)","(81.0, 160.0, 154.0)","(6.0, 8.4, 8.33448275862069)","(17.0, 23.0, 22.1)","(6.0, 8.2, 8.135714285714286)","(10.0, 13.0, 12.535)","(6.5, 8.8, 8.655172413793103)"
07-12-2022 20:51:29.792132,"(1.95, 2.08, 2.0685714285714285)","(21.0, 32.0, 30.03125)","(81.0, 170.0, 154.0)","(6.0, 8.4, 8.332203389830509)","(17.0, 23.0, 22.205128205128204)","(6.0, 8.2, 8.143749999999999)","(10.0, 13.0, 12.545918367346939)","(6.5, 8.8, 8.655172413793103)"
07-12-2022 20:51:30.935173,"(1.95, 2.08, 2.0624719101123596)","(21.0, 32.0, 30.03125)","(81.0, 170.0, 154.0)","(6.0, 8.4, 8.332203389830509)","(17.0, 23.0, 21.92753623188406)","(6.0, 8.2, 8.147058823529411)","(10.0, 13.0, 12.536458333333334)","(6.5, 8.8, 8.655172413793103)"
07-12-2022 20:51:32.129208,"(1.95, 2.08, 2.0616438356164384)","(21.0, 32.0, 30.03125)","(81.0, 170.0, 154.0)","(6.0, 8.4, 8.282105263157895)","(17.0, 23.0, 21.952380952380953)","(6.0, 8.2, 8.147058823529411)","(10.0, 13.0, 12.536458333333334)","(6.5, 8.8, 8.686486486486487)"
07-12-2022 20:51:33.191999,"(1.85, 2.08, 2.062820512820513)","(21.0, 32.0, 30.03125)","(81.0, 170.0, 154.0)","(6.0, 8.4, 8.282105263157895)","(17.0, 22.0, 21.703703703703702)","(6.0, 8.2, 8.223376623376623)","(10.0, 13.0, 12.129770992366412)","(7.0, 8.8, 8.686486486486487)"
07-12-2022 20:51:34.250532,"(1.85, 2.08, 2.073638170974155)","(21.0, 32.0, 30.033898305084747)","(81.0, 150.0, 148.23529411764707)","(6.0, 8.6, 8.5625)","(17.0, 22.0, 21.724137931034484)","(6.0, 8.4, 8.13125)","(10.0, 13.0, 12.182608695652174)","(7.0, 8.8, 8.686486486486487)"
07-12-2022 20:51:35.356056,"(1.85, 2.08, 2.074715261958998)","(21.0, 32.0, 30.033898305084747)","(81.0, 150.0, 148.23529411764707)","(6.0, 8.6, 8.5625)","(17.0, 22.0, 21.724137931034484)","(6.0, 8.2, 8.13125)","(10.0, 13.0, 12.210084033613445)","(7.0, 8.8, 8.686486486486487)"
07-12-2022 20:51:36.609622,"(1.85, 2.08, 2.0736423841059604)","(21.0, 32.0, 30.033898305084747)","(81.0, 150.0, 148.23529411764707)","(6.0, 8.6, 8.64)","(17.0, 22.0, 21.714285714285715)","(6.0, 8.2, 8.13888888888889)","(10.0, 13.0, 12.203389830508474)","(7.0, 8.8, 8.714285714285715)"
07-12-2022 20:51:37.899162,"(1.85, 2.08, 2.0734246575342468)","(21.0, 32.0, 30.033898305084747)","(81.0, 150.0, 148.23529411764707)","(6.0, 8.8, 8.636)","(17.0, 22.0, 21.714285714285715)","(6.0, 8.2, 8.13888888888889)","(10.0, 13.0, 12.196581196581196)","(7.0, 8.8, 8.707692307692309)"
07-12-2022 20:51:39.229841,"(1.85, 2.08, 2.0742056074766357)","(21.0, 32.0, 30.033898305084747)","(81.0, 150.0, 148.23529411764707)","(6.0, 8.8, 8.636)","(17.0, 22.0, 21.757575757575758)","(6.0, 8.2, 8.13888888888889)","(10.0, 13.0, 12.196581196581196)","(7.0, 8.8, 8.704)"
07-12-2022 20:51:40.544495,"(1.85, 2.08, 2.0742056074766357)","(21.0, 32.0, 30.04494382022472)","(81.0, 150.0, 148.23529411764707)","(6.0, 8.8, 8.763636363636364)","(17.0, 22.0, 21.757575757575758)","(6.0, 8.2, 8.13125)","(10.0, 13.0, 12.211538461538462)","(7.0, 8.8, 8.660869565217391)"
07-12-2022 20:51:41.968796,"(1.85, 2.08, 2.0735403726708075)","(21.0, 32.0, 30.04494382022472)","(81.0, 150.0, 9998.5)","(6.0, 8.8, 9998.5)","(17.0, 22.0, 9998.5)","(6.0, 8.2, 9998.5)","(10.0, 13.0, 9998.5)","(7.0, 8.8, 9998.5)"
07-12-2022 20:51:43.102924,"(1.85, 99998, 9998.5)","(21.0, 99998, 9998.5)","(81.0, 99998, 9998.5)","(6.0, 99998, 9998.5)","(17.0, 99998, 9998.5)","(6.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(7.0, 99998, 9998.5)"
07-12-2022 20:51:44.174031,"(1.85, 99998, 9998.5)","(21.0, 99998, 9998.5)","(81.0, 99998, 9998.5)","(6.0, 99998, 9998.5)","(17.0, 99998, 9998.5)","(6.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(7.0, 99998, 9998.5)"
07-12-2022 20:51:45.346804,"(1.85, 99998, 9998.5)","(21.0, 99998, 9998.5)","(81.0, 99998, 9998.5)","(6.0, 99998, 9998.5)","(17.0, 99998, 9998.5)","(6.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(7.0, 99998, 9998.5)"
