,Mitcham Xena,Oliviero,Homebush Axel,Opawa Barb,Nouveau,Laxmans Ganguly,Homebush Benji
10-01-2023 10:29:37.926885,"(2.6, 3.55, 2.965)","(9.0, 19.5, 18.490909090909092)","(9.0, 27.0, 25.309090909090912)","(2.7, 7.2, 6.391384615384616)","(6.5, 16.0, 14.823529411764707)","(15.0, 140.0, 91.53846153846153)","(8.0, 16.0, 14.676923076923078)"
10-01-2023 10:29:38.824356,"(2.6, 3.55, 2.965)","(9.0, 19.5, 18.490909090909092)","(9.0, 27.0, 25.309090909090912)","(2.7, 7.2, 6.391384615384616)","(6.5, 16.0, 14.823529411764707)","(15.0, 140.0, 91.53846153846153)","(8.0, 16.0, 14.676923076923078)"
10-01-2023 10:29:39.782060,"(2.6, 3.55, 2.965)","(9.0, 19.5, 18.490909090909092)","(9.0, 27.0, 25.309090909090912)","(2.7, 7.2, 6.391384615384616)","(6.5, 16.0, 14.823529411764707)","(15.0, 140.0, 91.53846153846153)","(8.0, 16.0, 14.676923076923078)"
10-01-2023 10:29:40.712275,"(2.6, 3.55, 2.965)","(9.0, 19.5, 18.490909090909092)","(9.0, 27.0, 25.309090909090912)","(2.7, 7.2, 4.632)","(6.5, 16.0, 14.823529411764707)","(15.0, 140.0, 91.53846153846153)","(8.0, 16.0, 14.676923076923078)"
10-01-2023 10:29:41.665827,"(2.6, 3.55, 2.965)","(9.0, 19.5, 18.490909090909092)","(9.0, 27.0, 25.309090909090912)","(2.7, 7.2, 4.632)","(6.5, 16.0, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 16.0, 14.676923076923078)"
10-01-2023 10:29:42.612946,"(2.6, 3.55, 2.8075)","(9.0, 19.5, 18.490909090909092)","(9.0, 27.0, 25.309090909090912)","(2.7, 7.2, 4.632)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 16.0, 14.676923076923078)"
10-01-2023 10:29:43.576647,"(2.6, 3.55, 2.8075)","(9.0, 19.5, 18.490909090909092)","(9.0, 27.0, 25.309090909090912)","(2.7, 7.2, 4.632)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 16.0, 14.676923076923078)"
10-01-2023 10:29:44.501312,"(2.6, 3.55, 2.8075)","(9.0, 19.5, 18.490909090909092)","(9.0, 27.0, 25.309090909090912)","(2.7, 7.2, 4.632)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 16.0, 14.676923076923078)"
10-01-2023 10:29:45.418771,"(2.6, 3.55, 2.8075)","(9.0, 19.5, 18.490909090909092)","(9.0, 27.0, 25.309090909090912)","(2.7, 7.2, 4.632)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 16.0, 14.676923076923078)"
10-01-2023 10:29:46.312696,"(2.6, 3.55, 2.8075)","(9.0, 19.5, 18.490909090909092)","(9.0, 27.0, 25.309090909090912)","(2.7, 7.2, 4.632)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 16.0, 14.676923076923078)"
10-01-2023 10:29:47.205776,"(2.6, 3.55, 2.8075)","(9.0, 19.5, 18.490909090909092)","(9.0, 27.0, 25.309090909090912)","(2.7, 7.2, 4.632)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 16.0, 14.676923076923078)"
10-01-2023 10:29:48.081351,"(2.6, 3.55, 2.8075)","(9.0, 19.5, 18.490909090909092)","(9.0, 27.0, 25.309090909090912)","(2.7, 7.2, 4.632)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 16.0, 14.676923076923078)"
10-01-2023 10:29:48.976879,"(2.6, 3.55, 2.8075)","(9.0, 19.5, 18.490909090909092)","(9.0, 27.0, 25.309090909090912)","(2.7, 7.2, 4.632)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 16.0, 14.676923076923078)"
10-01-2023 10:29:49.900555,"(2.6, 3.55, 2.8075)","(9.0, 19.5, 18.490909090909092)","(9.0, 27.0, 25.309090909090912)","(2.7, 7.2, 4.632)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 16.0, 14.676923076923078)"
10-01-2023 10:29:50.826328,"(2.6, 3.55, 2.8075)","(9.0, 19.5, 18.490909090909092)","(9.0, 27.0, 25.309090909090912)","(2.7, 7.2, 4.632)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 16.0, 14.676923076923078)"
10-01-2023 10:29:51.750344,"(2.6, 3.55, 2.8075)","(9.0, 19.5, 18.490909090909092)","(9.0, 27.0, 25.309090909090912)","(2.7, 8.4, 4.073684210526316)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 16.0, 14.676923076923078)"
10-01-2023 10:29:52.672162,"(2.6, 3.55, 2.8075)","(9.0, 19.5, 18.490909090909092)","(9.0, 27.0, 25.309090909090912)","(2.7, 7.8, 4.872)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 16.0, 14.676923076923078)"
10-01-2023 10:29:53.623475,"(2.6, 3.55, 2.8075)","(9.0, 19.5, 18.490909090909092)","(9.0, 27.0, 25.309090909090912)","(2.7, 7.8, 4.872)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 16.0, 14.676923076923078)"
10-01-2023 10:29:54.569200,"(2.6, 3.55, 2.8075)","(9.0, 19.5, 18.490909090909092)","(9.0, 27.0, 25.309090909090912)","(2.7, 7.8, 4.872)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 16.0, 14.676923076923078)"
10-01-2023 10:29:55.516158,"(2.6, 3.55, 2.8075)","(9.0, 19.5, 18.490909090909092)","(9.0, 27.0, 25.309090909090912)","(2.7, 7.8, 4.872)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 16.0, 14.676923076923078)"
10-01-2023 10:29:56.425012,"(2.6, 3.55, 2.8075)","(9.0, 19.5, 18.490909090909092)","(9.0, 27.0, 25.309090909090912)","(2.7, 7.8, 4.872)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 16.0, 14.676923076923078)"
10-01-2023 10:29:57.360003,"(2.6, 3.55, 2.8075)","(9.0, 19.5, 18.490909090909092)","(9.0, 27.0, 25.309090909090912)","(2.7, 7.8, 4.872)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 16.0, 14.676923076923078)"
10-01-2023 10:29:58.256748,"(2.6, 3.55, 2.8075)","(9.0, 19.5, 18.490909090909092)","(9.0, 27.0, 25.309090909090912)","(2.7, 7.8, 4.872)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 16.0, 14.676923076923078)"
10-01-2023 10:29:59.139596,"(2.6, 3.55, 2.8075)","(9.0, 19.5, 18.490909090909092)","(9.0, 27.0, 25.309090909090912)","(2.7, 7.8, 4.872)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 16.0, 14.676923076923078)"
10-01-2023 10:30:00.040320,"(2.6, 3.55, 2.8075)","(9.0, 19.5, 18.490909090909092)","(9.0, 27.0, 25.309090909090912)","(2.7, 7.8, 4.872)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 16.0, 14.676923076923078)"
10-01-2023 10:30:00.936177,"(2.6, 3.55, 2.8075)","(9.0, 19.5, 18.490909090909092)","(9.0, 27.0, 25.309090909090912)","(2.7, 7.8, 4.872)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 16.0, 14.676923076923078)"
10-01-2023 10:30:01.865007,"(2.6, 3.55, 2.8075)","(9.0, 19.5, 18.490909090909092)","(9.0, 27.0, 25.309090909090912)","(2.7, 7.8, 4.872)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 16.0, 14.676923076923078)"
10-01-2023 10:30:02.788952,"(2.6, 3.55, 2.8075)","(9.0, 19.5, 18.490909090909092)","(9.0, 27.0, 25.309090909090912)","(2.7, 7.8, 4.872)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 16.0, 14.676923076923078)"
10-01-2023 10:30:03.749627,"(2.6, 3.55, 2.8075)","(9.0, 19.5, 18.490909090909092)","(9.0, 27.0, 25.309090909090912)","(2.7, 7.8, 4.872)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 16.0, 14.676923076923078)"
10-01-2023 10:30:04.667263,"(2.6, 3.55, 2.8075)","(9.0, 19.5, 18.490909090909092)","(9.0, 27.0, 25.309090909090912)","(2.7, 7.8, 4.872)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 16.0, 14.676923076923078)"
10-01-2023 10:30:05.626950,"(2.6, 3.55, 2.8075)","(9.0, 19.5, 18.490909090909092)","(9.0, 27.0, 25.309090909090912)","(2.7, 7.8, 4.872)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 16.0, 14.676923076923078)"
10-01-2023 10:30:06.533257,"(2.6, 3.55, 2.8075)","(9.0, 19.5, 18.490909090909092)","(9.0, 27.0, 25.309090909090912)","(2.7, 7.8, 4.872)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 16.0, 14.676923076923078)"
10-01-2023 10:30:07.452832,"(2.6, 3.55, 2.8075)","(9.0, 19.5, 18.490909090909092)","(9.0, 23.0, 21.672727272727272)","(2.7, 7.8, 4.872)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 16.0, 14.676923076923078)"
10-01-2023 10:30:08.358880,"(2.6, 3.55, 2.8075)","(9.0, 19.5, 18.490909090909092)","(9.0, 23.0, 21.672727272727272)","(2.7, 7.8, 4.872)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 16.0, 14.676923076923078)"
10-01-2023 10:30:09.247565,"(2.6, 3.55, 2.8075)","(9.0, 19.5, 18.490909090909092)","(9.0, 23.0, 21.672727272727272)","(2.7, 7.8, 4.872)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 16.0, 14.676923076923078)"
10-01-2023 10:30:10.130207,"(2.6, 3.55, 2.8075)","(9.0, 19.5, 18.490909090909092)","(9.0, 23.0, 21.672727272727272)","(2.7, 7.8, 4.872)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 16.0, 14.676923076923078)"
10-01-2023 10:30:11.018538,"(2.6, 3.55, 2.8075)","(9.0, 19.5, 18.490909090909092)","(9.0, 23.0, 21.672727272727272)","(2.7, 7.8, 4.872)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 16.0, 14.676923076923078)"
10-01-2023 10:30:11.903805,"(2.6, 3.55, 2.8075)","(9.0, 19.5, 18.490909090909092)","(9.0, 23.0, 21.672727272727272)","(2.7, 7.8, 4.872)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 16.0, 14.676923076923078)"
10-01-2023 10:30:12.792740,"(2.6, 3.55, 2.8075)","(9.0, 19.5, 18.490909090909092)","(9.0, 23.0, 21.672727272727272)","(2.7, 7.8, 4.872)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 16.0, 14.676923076923078)"
10-01-2023 10:30:13.717113,"(2.6, 3.55, 2.8075)","(9.0, 19.5, 18.490909090909092)","(9.0, 23.0, 21.672727272727272)","(2.7, 7.8, 4.872)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 16.0, 14.676923076923078)"
10-01-2023 10:30:14.624137,"(2.6, 3.55, 2.8075)","(9.0, 19.5, 18.490909090909092)","(9.0, 23.0, 21.672727272727272)","(2.7, 7.8, 4.872)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 16.0, 14.676923076923078)"
10-01-2023 10:30:15.566289,"(2.6, 3.55, 2.8075)","(9.0, 19.5, 18.490909090909092)","(9.0, 23.0, 21.672727272727272)","(2.7, 7.8, 4.872)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 16.0, 14.676923076923078)"
10-01-2023 10:30:16.483452,"(2.6, 3.55, 2.8075)","(9.0, 19.5, 18.490909090909092)","(9.0, 23.0, 21.672727272727272)","(2.7, 7.8, 4.872)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 16.0, 13.830769230769231)"
10-01-2023 10:30:17.436096,"(2.6, 3.4, 2.888695652173913)","(9.0, 18.5, 16.816666666666666)","(9.0, 23.0, 21.672727272727272)","(2.7, 7.8, 4.872)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 15.0, 13.830769230769231)"
10-01-2023 10:30:18.365590,"(2.6, 3.4, 2.888695652173913)","(9.0, 18.5, 16.816666666666666)","(9.0, 23.0, 21.672727272727272)","(2.7, 7.8, 4.872)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 15.0, 13.830769230769231)"
10-01-2023 10:30:19.277326,"(2.6, 3.4, 2.888695652173913)","(9.0, 18.5, 16.816666666666666)","(9.0, 23.0, 21.672727272727272)","(2.7, 7.8, 5.864516129032258)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 15.0, 13.830769230769231)"
10-01-2023 10:30:20.176353,"(2.6, 3.4, 2.888695652173913)","(9.0, 18.5, 16.816666666666666)","(9.0, 23.0, 21.672727272727272)","(2.7, 7.8, 5.864516129032258)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 15.0, 13.830769230769231)"
10-01-2023 10:30:21.091314,"(2.6, 3.4, 2.888695652173913)","(9.0, 18.5, 16.816666666666666)","(9.0, 23.0, 21.672727272727272)","(2.7, 7.8, 5.864516129032258)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 15.0, 13.830769230769231)"
10-01-2023 10:30:22.018035,"(2.6, 3.4, 2.888695652173913)","(9.0, 18.5, 16.816666666666666)","(9.0, 23.0, 21.672727272727272)","(2.7, 7.8, 5.864516129032258)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 15.0, 13.830769230769231)"
10-01-2023 10:30:22.919185,"(2.6, 3.4, 2.888695652173913)","(9.0, 18.5, 16.816666666666666)","(9.0, 23.0, 21.672727272727272)","(2.7, 7.8, 5.864516129032258)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 15.0, 13.830769230769231)"
10-01-2023 10:30:23.838220,"(2.6, 3.4, 2.888695652173913)","(9.0, 18.5, 16.816666666666666)","(9.0, 23.0, 21.672727272727272)","(2.7, 7.8, 5.808)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 15.0, 13.830769230769231)"
10-01-2023 10:30:24.723856,"(2.6, 3.4, 2.888695652173913)","(9.0, 18.5, 16.816666666666666)","(9.0, 23.0, 21.672727272727272)","(2.7, 7.8, 5.808)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 15.0, 13.830769230769231)"
10-01-2023 10:30:25.615480,"(2.6, 3.4, 2.888695652173913)","(9.0, 18.5, 16.816666666666666)","(9.0, 23.0, 21.672727272727272)","(2.7, 7.8, 5.808)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 15.0, 13.830769230769231)"
10-01-2023 10:30:26.543972,"(2.6, 3.4, 2.888695652173913)","(9.0, 18.5, 16.816666666666666)","(9.0, 23.0, 21.672727272727272)","(2.7, 7.8, 5.808)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 15.0, 13.830769230769231)"
10-01-2023 10:30:27.444836,"(2.6, 3.4, 2.888695652173913)","(9.0, 18.5, 16.816666666666666)","(9.0, 23.0, 21.672727272727272)","(2.7, 7.8, 5.808)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 15.0, 13.830769230769231)"
10-01-2023 10:30:28.373210,"(2.6, 3.4, 2.888695652173913)","(9.0, 18.5, 16.816666666666666)","(9.0, 23.0, 21.672727272727272)","(2.7, 7.8, 5.808)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 15.0, 13.830769230769231)"
10-01-2023 10:30:29.310324,"(2.6, 3.4, 2.888695652173913)","(9.0, 18.5, 16.816666666666666)","(9.0, 23.0, 21.672727272727272)","(2.7, 7.8, 5.808)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 15.0, 13.830769230769231)"
10-01-2023 10:30:30.239272,"(2.6, 3.4, 2.888695652173913)","(9.0, 18.5, 16.816666666666666)","(9.0, 23.0, 21.672727272727272)","(2.7, 7.8, 5.808)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 15.0, 13.830769230769231)"
10-01-2023 10:30:31.154078,"(2.6, 3.4, 2.888695652173913)","(9.0, 18.5, 16.816666666666666)","(9.0, 23.0, 21.672727272727272)","(2.7, 7.8, 5.808)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 15.0, 13.830769230769231)"
10-01-2023 10:30:32.097645,"(2.6, 3.4, 2.888695652173913)","(9.0, 18.5, 16.816666666666666)","(9.0, 23.0, 21.672727272727272)","(2.7, 7.8, 5.808)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 15.0, 13.830769230769231)"
10-01-2023 10:30:33.029454,"(2.6, 3.4, 2.888695652173913)","(9.0, 18.5, 16.816666666666666)","(9.0, 23.0, 21.672727272727272)","(2.7, 7.8, 5.808)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 15.0, 13.830769230769231)"
10-01-2023 10:30:33.951697,"(2.6, 3.4, 2.888695652173913)","(9.0, 18.5, 16.816666666666666)","(9.0, 23.0, 21.672727272727272)","(2.7, 7.8, 5.808)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 15.0, 13.830769230769231)"
10-01-2023 10:30:34.884634,"(2.6, 3.4, 2.888695652173913)","(9.0, 18.5, 16.816666666666666)","(9.0, 23.0, 21.672727272727272)","(2.7, 7.8, 5.808)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 15.0, 13.830769230769231)"
10-01-2023 10:30:35.808250,"(2.6, 3.4, 2.888695652173913)","(9.0, 18.5, 16.816666666666666)","(9.0, 23.0, 21.672727272727272)","(2.7, 7.8, 5.808)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 15.0, 14.676923076923078)"
10-01-2023 10:30:36.725426,"(2.6, 3.5, 2.7522727272727274)","(9.0, 19.5, 18.490909090909092)","(9.0, 23.0, 21.672727272727272)","(2.7, 7.8, 5.808)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 16.0, 14.676923076923078)"
10-01-2023 10:30:37.633574,"(2.6, 3.5, 2.7522727272727274)","(9.0, 19.5, 18.490909090909092)","(9.0, 23.0, 21.672727272727272)","(2.7, 7.8, 5.808)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 16.0, 14.676923076923078)"
10-01-2023 10:30:38.520370,"(2.6, 3.5, 2.903703703703704)","(9.0, 19.5, 18.490909090909092)","(9.0, 23.0, 21.672727272727272)","(2.7, 7.8, 5.808)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 16.0, 14.676923076923078)"
10-01-2023 10:30:39.414035,"(2.6, 3.5, 2.903703703703704)","(9.0, 19.5, 18.490909090909092)","(9.0, 23.0, 21.672727272727272)","(2.7, 7.8, 5.808)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 16.0, 14.676923076923078)"
10-01-2023 10:30:40.302286,"(2.6, 3.5, 2.903703703703704)","(9.0, 19.5, 18.490909090909092)","(9.0, 23.0, 21.672727272727272)","(2.7, 7.8, 5.808)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 16.0, 14.676923076923078)"
10-01-2023 10:30:41.213399,"(2.6, 3.5, 2.903703703703704)","(9.0, 19.5, 18.490909090909092)","(9.0, 23.0, 21.672727272727272)","(2.7, 7.8, 5.808)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 16.0, 14.676923076923078)"
10-01-2023 10:30:42.127357,"(2.6, 3.5, 2.903703703703704)","(9.0, 19.5, 18.490909090909092)","(9.0, 23.0, 21.672727272727272)","(2.7, 7.8, 5.808)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 16.0, 14.676923076923078)"
10-01-2023 10:30:43.045538,"(2.6, 3.5, 2.903703703703704)","(9.0, 19.5, 18.490909090909092)","(9.0, 23.0, 21.672727272727272)","(2.7, 7.8, 5.808)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 16.0, 14.676923076923078)"
10-01-2023 10:30:43.965951,"(2.6, 3.55, 3.1559375)","(9.0, 19.5, 18.490909090909092)","(9.0, 23.0, 21.672727272727272)","(2.7, 7.8, 5.808)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 16.0, 14.676923076923078)"
10-01-2023 10:30:44.893485,"(2.6, 3.55, 3.1559375)","(9.0, 19.5, 18.490909090909092)","(9.0, 23.0, 21.672727272727272)","(2.7, 7.8, 5.808)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 16.0, 14.676923076923078)"
10-01-2023 10:30:45.814875,"(2.6, 3.55, 3.1559375)","(9.0, 19.5, 18.490909090909092)","(9.0, 23.0, 21.672727272727272)","(2.7, 7.8, 5.808)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 16.0, 14.676923076923078)"
10-01-2023 10:30:46.737149,"(2.6, 3.55, 3.1559375)","(9.0, 19.5, 18.490909090909092)","(9.0, 23.0, 21.672727272727272)","(2.7, 7.8, 5.808)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 16.0, 14.676923076923078)"
10-01-2023 10:30:47.635979,"(2.6, 3.55, 3.1559375)","(9.0, 19.5, 18.490909090909092)","(9.0, 23.0, 21.672727272727272)","(2.7, 7.8, 5.808)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 16.0, 14.676923076923078)"
10-01-2023 10:30:48.553544,"(2.6, 3.55, 3.1559375)","(9.0, 19.5, 18.490909090909092)","(9.0, 23.0, 21.672727272727272)","(2.7, 7.8, 5.808)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 16.0, 14.676923076923078)"
10-01-2023 10:30:49.468021,"(2.6, 3.55, 3.1559375)","(9.0, 19.5, 18.490909090909092)","(9.0, 23.0, 21.672727272727272)","(2.7, 7.8, 5.808)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 16.0, 14.676923076923078)"
10-01-2023 10:30:50.397433,"(2.6, 3.55, 3.1559375)","(9.0, 19.5, 18.490909090909092)","(9.0, 23.0, 20.119999999999997)","(2.7, 7.8, 5.808)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 16.0, 14.676923076923078)"
10-01-2023 10:30:51.326465,"(2.6, 3.55, 3.1559375)","(9.0, 19.5, 18.490909090909092)","(9.0, 23.0, 20.119999999999997)","(2.7, 7.8, 5.808)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 16.0, 14.676923076923078)"
10-01-2023 10:30:52.267553,"(2.6, 3.55, 3.1559375)","(9.0, 19.5, 18.490909090909092)","(9.0, 23.0, 20.119999999999997)","(2.7, 7.8, 5.808)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 16.0, 14.676923076923078)"
10-01-2023 10:30:53.171937,"(2.6, 3.55, 3.1559375)","(9.0, 19.5, 18.490909090909092)","(9.0, 23.0, 20.119999999999997)","(2.7, 7.8, 5.808)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 16.0, 14.676923076923078)"
10-01-2023 10:30:54.066971,"(2.6, 3.55, 3.1559375)","(9.0, 19.5, 18.490909090909092)","(9.0, 23.0, 20.119999999999997)","(2.7, 7.8, 5.808)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 16.0, 14.676923076923078)"
10-01-2023 10:30:54.975676,"(2.6, 3.55, 3.1559375)","(9.0, 19.5, 18.490909090909092)","(9.0, 23.0, 20.119999999999997)","(2.7, 7.8, 5.808)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 16.0, 14.676923076923078)"
10-01-2023 10:30:55.874091,"(2.6, 3.55, 3.1559375)","(9.0, 19.5, 18.490909090909092)","(9.0, 23.0, 20.119999999999997)","(2.7, 7.8, 5.808)","(6.5, 15.5, 14.382352941176471)","(15.0, 140.0, 91.53846153846153)","(8.0, 16.0, 14.676923076923078)"
10-01-2023 10:30:56.773294,"(2.6, 3.55, 3.1559375)","(9.0, 19.5, 18.490909090909092)","(9.0, 23.0, 20.119999999999997)","(2.7, 7.8, 5.808)","(6.5, 15.5, 13.175)","(15.0, 140.0, 91.53846153846153)","(8.0, 16.0, 14.676923076923078)"
10-01-2023 10:30:57.673549,"(2.6, 3.55, 2.9806521739130436)","(9.0, 19.5, 18.490909090909092)","(9.0, 23.0, 20.119999999999997)","(2.7, 7.8, 5.808)","(6.5, 15.5, 13.175)","(15.0, 140.0, 91.53846153846153)","(8.0, 16.0, 14.676923076923078)"
10-01-2023 10:30:58.581296,"(2.6, 3.55, 2.9806521739130436)","(9.0, 19.5, 18.490909090909092)","(9.0, 23.0, 20.119999999999997)","(2.7, 7.8, 5.808)","(6.5, 15.5, 13.175)","(15.0, 140.0, 91.53846153846153)","(8.0, 16.0, 14.676923076923078)"
10-01-2023 10:30:59.503012,"(2.6, 3.55, 2.9806521739130436)","(9.0, 19.5, 18.490909090909092)","(9.0, 23.0, 20.119999999999997)","(2.7, 7.8, 5.808)","(6.5, 15.5, 13.175)","(15.0, 140.0, 91.53846153846153)","(8.0, 16.0, 14.676923076923078)"
10-01-2023 10:31:00.434403,"(2.6, 3.45, 3.1922222222222225)","(9.0, 19.5, 18.490909090909092)","(9.0, 23.0, 20.119999999999997)","(2.7, 7.8, 5.808)","(6.5, 15.5, 13.175)","(15.0, 140.0, 91.53846153846153)","(8.0, 16.0, 14.676923076923078)"
