,Break The Clouds,Zipping Vienna,Buster Banjo,Mandragora,Eskimo Fly,Whiskey Reef,Aston Zabbar,Aston Rozee
05-01-2023 17:26:38.627070,"(4.0, 4.9, 4.836363636363637)","(2.6, 3.1, 3.1045454545454545)","(3.6, 4.6, 4.536)","(21.0, 36.0, 34.6)","(11.0, 17.5, 17.083333333333332)","(9.0, 11.0, 10.554054054054054)","(11.0, 19.0, 18.833333333333332)","(31.0, 75.0, 74.47368421052632)"
05-01-2023 17:26:40.250391,"(4.0, 4.9, 4.815384615384616)","(2.6, 3.15, 3.1142857142857143)","(3.6, 4.6, 4.50625)","(21.0, 36.0, 34.6)","(11.0, 17.5, 17.083333333333332)","(9.0, 11.0, 10.554054054054054)","(12.0, 19.0, 18.833333333333332)","(31.0, 75.0, 74.47368421052632)"
05-01-2023 17:26:41.700556,"(4.0, 4.9, 4.836363636363637)","(2.6, 3.15, 3.11)","(3.6, 4.6, 4.516666666666667)","(21.0, 36.0, 34.6)","(11.0, 17.5, 17.0)","(9.0, 11.0, 10.56)","(12.0, 19.0, 18.833333333333332)","(31.0, 75.0, 74.47368421052632)"
05-01-2023 17:26:43.047662,"(4.0, 4.9, 4.836363636363637)","(2.6, 3.15, 3.11)","(3.6, 4.6, 4.516666666666667)","(21.0, 36.0, 34.6)","(11.0, 17.5, 17.0)","(9.0, 11.0, 10.56)","(12.0, 19.0, 18.833333333333332)","(31.0, 75.0, 74.47368421052632)"
05-01-2023 17:26:44.467173,"(4.0, 4.8, 4.7823529411764705)","(2.6, 3.15, 3.1035714285714286)","(3.6, 4.6, 4.514285714285714)","(21.0, 36.0, 34.476190476190474)","(11.0, 17.5, 17.166666666666668)","(9.0, 11.0, 10.56)","(12.0, 19.0, 18.75)","(31.0, 75.0, 74.58333333333333)"
05-01-2023 17:26:45.939971,"(4.0, 4.8, 4.742105263157895)","(2.6, 3.15, 3.1214285714285714)","(3.6, 4.6, 4.552173913043478)","(21.0, 36.0, 29.333333333333332)","(11.0, 17.5, 17.366666666666667)","(9.0, 11.0, 10.575342465753424)","(12.0, 19.0, 19.25)","(31.0, 80.0, 74.47368421052632)"
05-01-2023 17:26:47.329961,"(4.0, 4.8, 4.714285714285714)","(2.6, 3.15, 3.1459459459459462)","(3.6, 4.6, 4.5055555555555555)","(21.0, 34.0, 29.333333333333332)","(11.0, 17.5, 17.366666666666667)","(9.0, 11.0, 10.608695652173914)","(12.0, 20.0, 19.863636363636363)","(31.0, 75.0, 74.47368421052632)"
05-01-2023 17:26:48.758908,"(4.0, 4.8, 4.714285714285714)","(2.6, 3.2, 3.1459459459459462)","(3.6, 4.6, 4.5055555555555555)","(21.0, 32.0, 28.666666666666668)","(11.0, 17.5, 17.366666666666667)","(9.0, 11.0, 10.711864406779661)","(12.0, 20.0, 19.85)","(31.0, 75.0, 74.47368421052632)"
05-01-2023 17:26:50.278054,"(4.0, 4.8, 4.7)","(2.6, 3.2, 3.153125)","(3.6, 4.6, 4.51875)","(21.0, 30.0, 28.5)","(11.0, 17.5, 17.366666666666667)","(9.0, 11.0, 10.73015873015873)","(12.0, 20.0, 19.85)","(31.0, 75.0, 75.8)"
05-01-2023 17:26:52.080183,"(4.0, 4.7, 4.699166666666667)","(2.6, 3.2, 3.134782608695652)","(3.6, 4.6, 4.6375)","(21.0, 29.0, 27.375)","(11.0, 17.5, 17.423076923076923)","(9.0, 11.0, 10.698412698412698)","(12.0, 20.0, 19.785714285714285)","(31.0, 80.0, 76.25)"
05-01-2023 17:26:53.472158,"(4.0, 4.7, 4.7749999999999995)","(2.6, 3.2, 3.1303030303030304)","(3.6, 4.7, 4.57027027027027)","(21.0, 30.0, 27.666666666666668)","(11.0, 17.5, 17.22)","(9.0, 11.0, 10.698412698412698)","(12.0, 20.0, 19.785714285714285)","(31.0, 80.0, 75.38461538461539)"
05-01-2023 17:26:54.924555,"(4.0, 4.8, 4.735)","(2.6, 3.2, 3.1303030303030304)","(3.6, 4.7, 4.57027027027027)","(21.0, 30.0, 27.666666666666668)","(11.0, 18.0, 17.22)","(9.0, 11.0, 10.698412698412698)","(12.0, 20.0, 19.8125)","(31.0, 80.0, 71.92307692307692)"
05-01-2023 17:26:56.327583,"(4.0, 4.8, 4.735)","(2.6, 3.2, 3.117857142857143)","(3.6, 4.7, 4.566666666666666)","(21.0, 30.0, 28.444444444444443)","(11.0, 18.0, 17.071428571428573)","(9.0, 11.0, 10.794117647058824)","(12.0, 20.0, 19.5)","(31.0, 75.0, 71.92307692307692)"
05-01-2023 17:26:57.726251,"(4.0, 4.7, 4.695689655172414)","(2.6, 3.2, 3.117857142857143)","(3.6, 4.7, 4.574999999999999)","(21.0, 30.0, 28.53846153846154)","(11.0, 18.0, 17.416666666666668)","(9.0, 11.5, 10.819148936170214)","(12.0, 20.0, 19.5)","(31.0, 75.0, 73.57142857142857)"
05-01-2023 17:26:59.173988,"(4.0, 4.8, 4.779032258064516)","(2.6, 3.2, 3.0887096774193545)","(3.6, 4.6, 4.592307692307692)","(21.0, 29.0, 28.0)","(11.0, 18.0, 17.214285714285715)","(9.0, 11.5, 10.819148936170214)","(12.0, 20.0, 20.25)","(31.0, 75.0, 73.57142857142857)"
05-01-2023 17:27:00.622038,"(4.0, 4.8, 4.763636363636364)","(2.6, 3.15, 3.0568965517241375)","(3.6, 4.6, 4.592307692307692)","(21.0, 29.0, 30.333333333333332)","(11.0, 18.0, 17.214285714285715)","(9.0, 11.5, 10.6625)","(12.0, 21.0, 20.625)","(31.0, 75.0, 73.57142857142857)"
05-01-2023 17:27:01.962928,"(4.0, 4.8, 4.691666666666666)","(2.6, 3.15, 3.0568965517241375)","(3.6, 4.6, 4.466666666666667)","(21.0, 32.0, 27.5)","(11.0, 18.0, 17.272727272727273)","(9.0, 11.0, 10.640350877192983)","(12.0, 21.0, 21.444444444444443)","(31.0, 75.0, 73.57142857142857)"
05-01-2023 17:27:03.353884,"(4.0, 4.8, 4.752380952380952)","(2.6, 3.15, 3.0749999999999997)","(3.6, 4.6, 4.452941176470588)","(21.0, 32.0, 28.5)","(11.0, 18.0, 17.214285714285715)","(9.0, 11.0, 10.572916666666666)","(12.0, 22.0, 21.285714285714285)","(31.0, 75.0, 73.57142857142857)"
05-01-2023 17:27:05.231705,"(4.0, 4.8, 4.842857142857143)","(2.6, 3.15, 3.0749999999999997)","(3.6, 4.5, 4.444444444444445)","(21.0, 32.0, 28.5)","(11.0, 18.0, 17.153846153846153)","(9.0, 11.0, 10.571428571428571)","(12.0, 22.0, 21.285714285714285)","(31.0, 75.0, 73.57142857142857)"
05-01-2023 17:27:07.475559,"(4.0, 4.9, 4.842857142857143)","(2.6, 3.15, 3.058695652173913)","(3.6, 4.5, 4.681707317073171)","(21.0, 32.0, 30.18181818181818)","(11.0, 18.0, 17.38888888888889)","(9.0, 11.0, 10.5)","(13.0, 22.0, 21.09090909090909)","(31.0, 75.0, 73.57142857142857)"
05-01-2023 17:27:08.828038,"(4.0, 4.8, 4.75)","(2.6, 3.15, 3.058695652173913)","(3.6, 4.7, 4.681707317073171)","(21.0, 32.0, 30.18181818181818)","(11.0, 18.0, 17.346153846153847)","(9.0, 11.0, 10.49438202247191)","(13.0, 22.0, 21.333333333333332)","(31.0, 75.0, 73.57142857142857)"
05-01-2023 17:27:10.427108,"(4.0, 4.8, 4.723076923076923)","(2.6, 3.15, 2.9854901960784312)","(3.6, 4.7, 4.5558139534883715)","(21.0, 32.0, 30.333333333333332)","(11.0, 17.5, 17.214285714285715)","(9.0, 11.0, 10.575471698113208)","(13.0, 22.0, 21.285714285714285)","(31.0, 75.0, 69.5)"
05-01-2023 17:27:11.949053,"(4.0, 4.8, 4.696808510638298)","(2.6, 3.0, 3.054838709677419)","(3.6, 4.6, 4.6125)","(21.0, 32.0, 30.18181818181818)","(11.0, 17.5, 17.333333333333332)","(9.0, 11.0, 10.338235294117647)","(13.0, 22.0, 21.473684210526315)","(31.0, 70.0, 80.26315789473685)"
05-01-2023 17:27:13.244772,"(4.0, 4.7, 4.696808510638298)","(2.6, 3.1, 3.054838709677419)","(3.6, 4.7, 4.6125)","(21.0, 32.0, 30.18181818181818)","(11.0, 17.5, 17.125)","(9.0, 11.0, 10.512820512820513)","(13.0, 22.0, 21.5)","(31.0, 85.0, 79.28571428571429)"
05-01-2023 17:27:14.490681,"(4.0, 4.7, 4.696808510638298)","(2.6, 3.1, 3.054838709677419)","(3.6, 4.7, 4.602702702702703)","(21.0, 32.0, 30.18181818181818)","(11.0, 17.5, 17.153846153846153)","(9.0, 11.0, 10.512820512820513)","(13.0, 22.0, 21.5)","(31.0, 85.0, 79.28571428571429)"
05-01-2023 17:27:15.769676,"(4.0, 4.8, 4.705202312138728)","(2.6, 3.1, 3.054838709677419)","(3.6, 4.7, 4.602702702702703)","(21.0, 32.0, 30.18181818181818)","(11.0, 17.5, 17.153846153846153)","(9.0, 11.0, 10.350877192982455)","(13.0, 22.0, 21.375)","(31.0, 85.0, 79.28571428571429)"
05-01-2023 17:27:17.048207,"(4.0, 4.8, 4.732142857142858)","(2.6, 3.1, 3.041176470588235)","(3.6, 4.7, 4.615151515151515)","(21.0, 32.0, 30.18181818181818)","(11.0, 17.0, 16.833333333333332)","(9.0, 11.0, 10.327586206896552)","(13.0, 22.0, 21.375)","(31.0, 85.0, 79.28571428571429)"
05-01-2023 17:27:18.320576,"(4.0, 4.8, 4.70722891566265)","(2.6, 3.05, 3.0666666666666664)","(3.6, 4.7, 4.553333333333334)","(21.0, 30.0, 28.3125)","(11.0, 17.5, 17.1)","(9.0, 11.0, 10.45)","(13.0, 22.0, 22.8)","(31.0, 85.0, 79.28571428571429)"
05-01-2023 17:27:19.700733,"(4.0, 4.8, 4.70722891566265)","(2.6, 3.1, 3.0666666666666664)","(3.6, 4.7, 4.553333333333334)","(21.0, 30.0, 28.714285714285715)","(11.0, 17.5, 16.25)","(9.0, 10.5, 10.288461538461538)","(13.0, 23.0, 22.833333333333332)","(31.0, 85.0, 79.28571428571429)"
05-01-2023 17:27:21.120930,"(4.0, 4.7, 4.690217391304348)","(2.6, 3.15, 3.1105769230769234)","(3.6, 4.7, 4.641666666666667)","(21.0, 29.0, 28.714285714285715)","(11.0, 16.5, 15.772727272727273)","(9.0, 10.5, 10.462962962962964)","(13.0, 23.0, 23.043478260869566)","(31.0, 85.0, 79.28571428571429)"
05-01-2023 17:27:22.520844,"(4.0, 4.8, 4.715841584158415)","(2.6, 3.1, 3.0950980392156864)","(3.6, 4.7, 4.66764705882353)","(21.0, 29.0, 27.875)","(11.0, 16.0, 15.3)","(9.0, 10.5, 10.462962962962964)","(13.0, 24.0, 23.0)","(31.0, 85.0, 76.11111111111111)"
05-01-2023 17:27:24.087452,"(4.0, 4.7, 4.691525423728813)","(2.6, 3.1, 3.0949367088607596)","(3.6, 4.8, 4.726666666666667)","(21.0, 28.0, 27.875)","(11.0, 15.5, 15.3)","(9.0, 10.5, 10.462962962962964)","(13.0, 24.0, 23.0)","(31.0, 85.0, 76.11111111111111)"
05-01-2023 17:27:25.525506,"(4.0, 4.7, 4.691525423728813)","(2.6, 3.1, 3.0949367088607596)","(3.6, 4.8, 4.726666666666667)","(21.0, 28.0, 28.4)","(11.0, 15.5, 14.970588235294118)","(9.0, 10.5, 10.466666666666667)","(13.0, 24.0, 23.0)","(31.0, 85.0, 76.11111111111111)"
05-01-2023 17:27:27.105376,"(4.0, 4.7, 4.691338582677165)","(2.6, 3.1, 3.095)","(3.6, 4.8, 4.7444444444444445)","(21.0, 29.0, 28.4)","(11.0, 15.0, 14.954545454545455)","(9.0, 10.5, 10.471428571428572)","(13.0, 23.0, 22.166666666666668)","(31.0, 85.0, 76.11111111111111)"
05-01-2023 17:27:28.293691,"(4.0, 4.8, 4.713725490196079)","(2.6, 3.1, 3.095)","(3.6, 4.8, 4.75)","(21.0, 29.0, 28.81818181818182)","(11.0, 15.0, 14.966666666666667)","(9.0, 10.5, 10.471428571428572)","(13.0, 23.0, 22.384615384615383)","(31.0, 85.0, 76.11111111111111)"
05-01-2023 17:27:29.546456,"(4.0, 4.8, 4.713725490196079)","(2.6, 3.1, 3.0952380952380953)","(3.6, 4.8, 4.709677419354839)","(21.0, 29.0, 28.81818181818182)","(11.0, 15.0, 15.203703703703704)","(9.0, 10.5, 10.471428571428572)","(13.0, 23.0, 22.304347826086957)","(31.0, 85.0, 76.11111111111111)"
05-01-2023 17:27:30.792443,"(3.9, 4.8, 4.713725490196079)","(2.6, 3.15, 3.0926829268292684)","(3.6, 4.8, 4.688461538461539)","(21.0, 29.0, 27.875)","(11.0, 15.5, 15.203703703703704)","(9.0, 10.5, 10.950704225352112)","(14.0, 23.0, 22.12)","(41.0, 85.0, 76.11111111111111)"
05-01-2023 17:27:32.044356,"(3.9, 4.8, 4.766037735849056)","(2.6, 3.15, 3.099367088607595)","(3.6, 4.7, 4.719480519480519)","(21.0, 28.0, 27.916666666666668)","(11.0, 15.5, 14.9375)","(9.0, 11.5, 11.178899082568808)","(14.0, 23.0, 22.153846153846153)","(41.0, 85.0, 76.11111111111111)"
05-01-2023 17:27:33.298661,"(3.9, 4.8, 4.781443298969072)","(2.6, 3.1, 3.099342105263158)","(3.6, 4.8, 4.746031746031746)","(21.0, 28.0, 27.916666666666668)","(11.0, 15.0, 14.794117647058824)","(9.0, 11.5, 11.152892561983471)","(14.0, 23.0, 22.153846153846153)","(41.0, 85.0, 76.25)"
05-01-2023 17:27:34.758959,"(3.9, 4.8, 4.782978723404256)","(2.6, 3.1, 3.0992537313432837)","(3.6, 4.8, 4.766666666666667)","(21.0, 28.0, 27.916666666666668)","(11.0, 15.0, 14.794117647058824)","(9.0, 11.5, 10.872448979591837)","(14.0, 23.0, 22.153846153846153)","(41.0, 80.0, 76.5)"
05-01-2023 17:27:36.181949,"(3.9, 4.8, 4.782978723404256)","(2.6, 3.1, 3.0992537313432837)","(3.6, 4.8, 4.775)","(21.0, 28.0, 27.785714285714285)","(11.0, 15.0, 14.738095238095237)","(9.0, 11.0, 10.872448979591837)","(14.0, 23.0, 22.266666666666666)","(41.0, 80.0, 77.85714285714286)"
05-01-2023 17:27:37.539181,"(3.9, 4.8, 4.782978723404256)","(2.6, 3.1, 3.0993333333333335)","(3.6, 4.8, 4.775)","(21.0, 28.0, 27.785714285714285)","(11.0, 15.0, 14.738095238095237)","(9.0, 11.0, 10.872448979591837)","(14.0, 23.0, 22.266666666666666)","(41.0, 80.0, 77.85714285714286)"
05-01-2023 17:27:39.059406,"(3.9, 4.8, 4.784)","(2.6, 3.15, 3.093023255813953)","(3.6, 4.8, 4.775)","(21.0, 28.0, 27.785714285714285)","(11.0, 14.5, 14.333333333333334)","(9.0, 11.0, 10.872448979591837)","(14.0, 23.0, 22.333333333333332)","(41.0, 80.0, 77.6470588235294)"
05-01-2023 17:27:40.674729,"(3.9, 4.8, 4.784)","(2.6, 3.15, 3.094)","(3.6, 4.8, 4.777777777777778)","(21.0, 28.0, 27.785714285714285)","(11.0, 14.5, 14.333333333333334)","(9.0, 11.0, 10.872448979591837)","(14.0, 22.0, 21.454545454545453)","(41.0, 80.0, 77.6470588235294)"
05-01-2023 17:27:42.066063,"(3.9, 4.9, 4.8641509433962264)","(2.6, 3.15, 3.0919161676646705)","(3.6, 4.9, 4.75)","(21.0, 29.0, 27.90909090909091)","(11.0, 14.5, 14.264705882352942)","(9.0, 11.0, 10.871134020618557)","(14.0, 21.0, 20.25)","(41.0, 80.0, 77.6470588235294)"
05-01-2023 17:27:43.460573,"(3.9, 4.9, 4.8136363636363635)","(2.6, 3.15, 3.0919161676646705)","(3.6, 4.8, 4.743333333333333)","(21.0, 28.0, 27.90909090909091)","(11.0, 14.5, 14.28125)","(9.0, 11.0, 10.879807692307692)","(14.0, 21.0, 20.333333333333332)","(41.0, 80.0, 77.6470588235294)"
05-01-2023 17:27:44.657385,"(3.9, 4.9, 4.8136363636363635)","(2.6, 3.15, 3.0919161676646705)","(3.6, 4.8, 4.743333333333333)","(21.0, 28.0, 27.90909090909091)","(11.0, 14.5, 14.25)","(9.0, 11.0, 10.823170731707316)","(14.0, 21.0, 20.272727272727273)","(41.0, 80.0, 72.95454545454545)"
05-01-2023 17:27:45.838906,"(3.9, 4.9, 4.809523809523809)","(2.6, 3.15, 3.0919161676646705)","(3.6, 4.8, 4.763888888888889)","(21.0, 28.0, 27.90909090909091)","(11.0, 14.5, 14.25)","(9.0, 11.0, 10.722222222222221)","(14.0, 21.0, 20.333333333333332)","(41.0, 75.0, 72.95454545454545)"
05-01-2023 17:27:47.104685,"(3.9, 4.9, 4.809523809523809)","(2.6, 3.15, 3.077822580645161)","(3.6, 4.8, 4.763888888888889)","(21.0, 28.0, 27.90909090909091)","(11.0, 14.5, 14.379310344827585)","(9.0, 11.0, 10.693548387096774)","(14.0, 21.0, 20.333333333333332)","(41.0, 75.0, 72.3529411764706)"
05-01-2023 17:27:48.324244,"(3.9, 4.9, 4.857777777777778)","(2.6, 3.15, 3.077822580645161)","(3.6, 4.8, 4.7475)","(21.0, 28.0, 27.90909090909091)","(11.0, 14.5, 14.4375)","(9.0, 11.0, 10.662162162162161)","(14.0, 21.0, 20.4)","(41.0, 75.0, 72.1875)"
05-01-2023 17:27:49.572914,"(4.0, 4.9, 4.884883720930233)","(2.6, 3.15, 3.0835616438356164)","(3.8, 4.8, 4.738823529411764)","(21.0, 28.0, 27.90909090909091)","(12.0, 15.0, 14.5)","(8.5, 11.0, 10.622448979591837)","(15.0, 21.0, 20.4)","(41.0, 75.0, 72.1875)"
05-01-2023 17:27:50.822099,"(4.0, 5.0, 4.934375)","(2.6, 3.1, 3.08125)","(3.8, 4.8, 4.742168674698795)","(21.0, 28.0, 27.90909090909091)","(12.0, 15.0, 14.482758620689655)","(8.5, 11.0, 10.622448979591837)","(15.0, 21.0, 20.4)","(41.0, 75.0, 72.1875)"
05-01-2023 17:27:52.014289,"(4.0, 5.0, 4.934375)","(2.6, 3.1, 3.08125)","(3.8, 4.8, 4.742168674698795)","(21.0, 28.0, 27.90909090909091)","(12.0, 15.0, 14.482758620689655)","(8.5, 11.0, 10.622448979591837)","(15.0, 21.0, 20.4)","(41.0, 75.0, 72.1875)"
05-01-2023 17:27:53.145159,"(4.0, 5.0, 4.934375)","(2.6, 3.1, 3.072222222222222)","(3.8, 4.8, 4.729411764705882)","(21.0, 29.0, 27.952380952380953)","(12.0, 15.0, 14.735294117647058)","(8.5, 11.0, 10.617647058823529)","(15.0, 21.0, 20.4)","(41.0, 75.0, 66.25)"
05-01-2023 17:27:54.390511,"(4.0, 5.0, 4.934375)","(2.6, 3.1, 3.070744680851064)","(3.8, 4.8, 4.7272727272727275)","(21.0, 29.0, 28.263157894736842)","(12.0, 15.5, 14.777777777777779)","(8.5, 11.0, 10.5)","(15.0, 21.0, 20.4)","(41.0, 70.0, 81.66666666666667)"
05-01-2023 17:27:55.522032,"(4.0, 5.0, 4.936842105263158)","(2.6, 3.1, 3.070744680851064)","(3.8, 4.8, 4.7272727272727275)","(21.0, 29.0, 28.043478260869566)","(12.0, 15.0, 14.625)","(8.5, 10.5, 10.445454545454545)","(15.0, 21.0, 20.4)","(41.0, 85.0, 81.66666666666667)"
05-01-2023 17:27:56.633850,"(4.0, 5.0, 4.935714285714286)","(2.6, 3.1, 3.070744680851064)","(3.8, 4.8, 4.72258064516129)","(21.0, 29.0, 28.130434782608695)","(12.0, 15.0, 14.625)","(8.5, 10.5, 10.366666666666667)","(15.0, 21.0, 20.4)","(41.0, 85.0, 69.44444444444444)"
05-01-2023 17:27:57.733744,"(4.0, 5.0, 4.942857142857143)","(2.6, 3.1, 3.084)","(3.8, 4.8, 4.725641025641026)","(21.0, 29.0, 28.3)","(12.0, 15.0, 14.925)","(8.5, 10.5, 10.30281690140845)","(15.0, 21.0, 20.727272727272727)","(41.0, 85.0, 71.875)"
05-01-2023 17:27:58.933689,"(4.0, 5.0, 4.942424242424242)","(2.6, 3.1, 3.084)","(3.8, 4.8, 4.7275)","(21.0, 29.0, 28.3)","(12.0, 15.0, 14.875)","(8.5, 10.5, 10.238461538461538)","(15.0, 21.0, 20.727272727272727)","(41.0, 85.0, 71.875)"
05-01-2023 17:28:00.122010,"(4.0, 5.0, 4.942424242424242)","(2.6, 3.1, 3.0765625)","(3.8, 4.8, 4.7275)","(21.0, 29.0, 28.3)","(12.0, 15.0, 14.934782608695652)","(8.5, 10.5, 10.18421052631579)","(15.0, 21.0, 20.727272727272727)","(41.0, 85.0, 71.875)"
05-01-2023 17:28:01.262551,"(4.0, 5.0, 4.939259259259259)","(2.6, 3.1, 3.0683098591549296)","(3.8, 4.8, 4.7275)","(21.0, 29.0, 28.3)","(12.0, 15.5, 14.934782608695652)","(8.5, 10.5, 10.18421052631579)","(15.0, 21.0, 20.533333333333335)","(41.0, 85.0, 71.875)"
05-01-2023 17:28:02.520964,"(4.0, 5.0, 4.9419847328244275)","(2.6, 3.1, 3.061206896551724)","(3.8, 4.8, 4.759740259740259)","(21.0, 29.0, 28.2)","(12.0, 15.5, 15.166666666666666)","(8.5, 10.5, 10.21875)","(15.0, 21.0, 20.533333333333335)","(41.0, 85.0, 71.875)"
05-01-2023 17:28:03.677271,"(4.0, 5.0, 4.936423841059603)","(2.6, 3.1, 3.0625)","(3.8, 4.8, 4.759740259740259)","(21.0, 29.0, 28.2)","(12.0, 15.5, 15.3)","(8.5, 10.5, 10.26027397260274)","(15.0, 21.0, 20.833333333333332)","(41.0, 85.0, 78.0)"
05-01-2023 17:28:04.919775,"(4.0, 5.0, 4.91304347826087)","(2.6, 3.05, 3.0324999999999998)","(3.8, 4.8, 4.765432098765432)","(21.0, 28.0, 27.76923076923077)","(12.0, 16.0, 15.35)","(8.5, 10.5, 10.223076923076922)","(15.0, 22.0, 21.142857142857142)","(41.0, 85.0, 78.0)"
05-01-2023 17:28:06.159559,"(4.0, 5.1, 5.002654867256637)","(2.6, 3.05, 3.0190265486725663)","(3.8, 4.8, 4.763636363636364)","(21.0, 28.0, 27.76923076923077)","(12.0, 15.5, 15.35)","(8.5, 10.5, 10.23015873015873)","(15.0, 22.0, 21.05263157894737)","(41.0, 85.0, 78.0)"
05-01-2023 17:28:07.236160,"(4.0, 5.1, 5.061290322580645)","(2.6, 3.05, 2.992821782178218)","(3.8, 4.7, 4.66969696969697)","(21.0, 28.0, 27.76923076923077)","(12.0, 15.5, 15.346153846153847)","(8.5, 10.5, 10.23015873015873)","(15.0, 22.0, 21.05263157894737)","(41.0, 85.0, 78.0)"
05-01-2023 17:28:08.316565,"(4.0, 5.1, 5.098360655737705)","(2.6, 3.05, 3.0004166666666667)","(3.8, 4.7, 4.69)","(21.0, 28.0, 27.76923076923077)","(12.0, 15.5, 15.333333333333334)","(8.5, 10.5, 10.219696969696969)","(15.0, 22.0, 21.025641025641026)","(41.0, 85.0, 79.44444444444444)"
05-01-2023 17:28:09.455034,"(4.0, 5.2, 5.1460317460317455)","(2.6, 3.05, 2.9982608695652173)","(3.8, 4.7, 4.675806451612903)","(21.0, 28.0, 27.76923076923077)","(12.0, 15.5, 15.425925925925926)","(8.5, 10.5, 10.219696969696969)","(15.0, 22.0, 21.14814814814815)","(41.0, 85.0, 79.44444444444444)"
05-01-2023 17:28:10.589559,"(4.0, 5.3, 5.19172932330827)","(2.6, 3.05, 2.9977966101694915)","(3.8, 4.7, 4.638461538461538)","(21.0, 28.0, 27.76923076923077)","(12.0, 15.5, 15.425925925925926)","(8.5, 10.5, 10.213235294117647)","(15.0, 22.0, 21.137254901960784)","(41.0, 85.0, 79.44444444444444)"
05-01-2023 17:28:11.745807,"(4.0, 5.3, 5.277777777777778)","(2.5, 3.05, 3.0016309012875535)","(3.7, 4.6, 4.5488888888888885)","(21.0, 28.0, 27.714285714285715)","(12.0, 16.0, 15.536585365853659)","(9.0, 10.5, 10.253164556962025)","(15.0, 22.0, 21.020408163265305)","(41.0, 85.0, 77.5)"
05-01-2023 17:28:12.860729,"(4.0, 5.3, 5.238095238095238)","(2.5, 3.05, 2.992205128205128)","(3.7, 4.6, 4.598437499999999)","(21.0, 28.0, 27.714285714285715)","(12.0, 16.0, 15.4)","(9.0, 10.5, 10.253164556962025)","(15.0, 22.0, 20.933333333333334)","(41.0, 85.0, 80.58823529411765)"
05-01-2023 17:28:14.025820,"(4.0, 5.3, 5.217021276595744)","(2.5, 3.05, 2.992205128205128)","(3.7, 4.6, 4.598437499999999)","(21.0, 28.0, 27.714285714285715)","(12.0, 15.5, 15.357142857142858)","(9.0, 10.5, 10.253164556962025)","(15.0, 22.0, 20.933333333333334)","(41.0, 85.0, 80.58823529411765)"
05-01-2023 17:28:15.111932,"(4.0, 5.3, 5.247058823529412)","(2.5, 3.05, 2.992205128205128)","(3.7, 4.6, 4.595454545454545)","(21.0, 28.0, 27.714285714285715)","(12.0, 15.5, 15.346153846153847)","(9.0, 10.5, 10.253164556962025)","(15.0, 22.0, 20.933333333333334)","(41.0, 85.0, 80.58823529411765)"
05-01-2023 17:28:16.235463,"(4.0, 5.4, 5.328571428571428)","(2.5, 3.0, 2.981855670103093)","(3.7, 4.6, 4.55049504950495)","(21.0, 28.0, 27.666666666666668)","(12.0, 16.0, 15.534883720930232)","(9.0, 10.5, 10.253164556962025)","(15.0, 22.0, 21.020408163265305)","(41.0, 85.0, 79.47368421052632)"
05-01-2023 17:28:17.262063,"(4.0, 5.5, 5.413636363636363)","(2.5, 2.96, 2.9551020408163264)","(3.7, 4.6, 4.51875)","(21.0, 28.0, 27.714285714285715)","(12.0, 16.0, 15.586206896551724)","(9.0, 10.5, 10.253164556962025)","(15.0, 22.0, 21.020408163265305)","(41.0, 85.0, 79.47368421052632)"
05-01-2023 17:28:18.387421,"(4.0, 5.6, 5.514634146341463)","(2.5, 2.92, 2.907222222222222)","(3.7, 4.6, 4.524418604651163)","(21.0, 28.0, 27.666666666666668)","(12.0, 16.5, 16.09259259259259)","(9.0, 10.5, 10.273972602739725)","(15.0, 22.0, 21.575757575757574)","(41.0, 85.0, 79.47368421052632)"
05-01-2023 17:28:19.637510,"(4.0, 5.6, 5.541666666666666)","(2.5, 2.92, 2.8924590163934427)","(3.7, 4.6, 4.635238095238095)","(21.0, 28.0, 27.666666666666668)","(12.0, 16.5, 15.931818181818182)","(9.0, 10.5, 10.072727272727272)","(15.0, 21.0, 20.5625)","(41.0, 85.0, 79.47368421052632)"
05-01-2023 17:28:20.969746,"(4.0, 5.6, 5.572916666666666)","(2.5, 2.9, 2.8924590163934427)","(3.7, 4.7, 4.635238095238095)","(21.0, 28.0, 27.714285714285715)","(12.0, 16.5, 16.028301886792452)","(9.0, 10.5, 10.087719298245615)","(15.0, 21.0, 20.733333333333334)","(41.0, 85.0, 79.47368421052632)"
05-01-2023 17:28:22.303453,"(4.0, 5.6, 5.697087378640777)","(2.5, 2.88, 2.861917808219178)","(3.7, 4.7, 4.633898305084745)","(21.0, 28.0, 27.666666666666668)","(12.0, 16.5, 16.059322033898304)","(9.0, 10.5, 10.056603773584905)","(15.0, 21.0, 20.77777777777778)","(41.0, 85.0, 79.16666666666667)"
05-01-2023 17:28:23.557556,"(4.0, 5.7, 5.697087378640777)","(2.5, 2.88, 2.8438297872340423)","(3.7, 4.7, 4.594736842105263)","(21.0, 28.0, 25.454545454545453)","(12.0, 16.5, 16.13888888888889)","(9.0, 10.5, 10.056603773584905)","(15.0, 21.0, 20.863636363636363)","(41.0, 85.0, 78.0)"
