,Prince Danube,Creme De Monte,Double Tara,Rosas Routine,Last Date,Chase Me Chopper,Shonas Fury,Thriller Strike
11-01-2023 19:25:57.000114,"(8.5, 21.0, 14.666666666666666)","(3.4, 5.1, 3.6777777777777776)","(41.0, 270.0, 76.66666666666666)","(2.8, 4.3, 2.9524999999999997)","(31.0, 190.0, 112.0)","(11.0, 23.0, 16.0)","(6.5, 11.5, 9.45)","(4.0, 6.6, 5.733333333333333)"
11-01-2023 19:25:58.281011,"(8.5, 21.0, 14.666666666666666)","(3.4, 5.1, 3.6777777777777776)","(41.0, 280.0, 153.0)","(2.8, 4.3, 2.9524999999999997)","(31.0, 190.0, 142.0)","(11.0, 23.0, 16.0)","(6.5, 11.5, 9.45)","(4.0, 6.6, 5.733333333333333)"
11-01-2023 19:25:59.566990,"(8.5, 21.0, 14.666666666666666)","(3.4, 5.1, 3.6777777777777776)","(41.0, 270.0, 153.0)","(2.8, 4.3, 2.9524999999999997)","(31.0, 250.0, 142.0)","(11.0, 23.0, 16.0)","(6.5, 11.5, 9.45)","(4.0, 6.6, 5.733333333333333)"
11-01-2023 19:26:00.803319,"(8.5, 21.0, 14.666666666666666)","(3.4, 5.1, 3.6777777777777776)","(41.0, 270.0, 153.0)","(2.8, 4.3, 2.9524999999999997)","(31.0, 250.0, 142.0)","(11.0, 23.0, 16.0)","(6.5, 11.5, 9.45)","(4.0, 6.6, 5.733333333333333)"
11-01-2023 19:26:01.937876,"(8.5, 21.0, 14.666666666666666)","(3.4, 5.1, 3.6777777777777776)","(41.0, 270.0, 153.0)","(2.8, 4.3, 2.9524999999999997)","(31.0, 250.0, 142.0)","(11.0, 23.0, 16.0)","(6.5, 11.5, 9.45)","(4.0, 6.6, 5.733333333333333)"
11-01-2023 19:26:03.143745,"(8.5, 21.0, 14.666666666666666)","(3.4, 5.1, 3.6777777777777776)","(41.0, 270.0, 153.0)","(2.8, 4.3, 2.9524999999999997)","(31.0, 250.0, 112.0)","(11.0, 23.0, 16.0)","(6.5, 11.5, 9.45)","(4.0, 6.6, 5.733333333333333)"
11-01-2023 19:26:04.319840,"(8.5, 21.0, 14.666666666666666)","(3.4, 5.1, 3.6777777777777776)","(41.0, 270.0, 153.0)","(2.8, 4.3, 2.9524999999999997)","(31.0, 190.0, 112.0)","(11.0, 23.0, 16.0)","(6.5, 11.5, 9.45)","(4.0, 6.6, 5.733333333333333)"
11-01-2023 19:26:05.534368,"(8.5, 21.0, 14.666666666666666)","(3.4, 5.1, 3.6777777777777776)","(41.0, 270.0, 153.0)","(2.8, 4.3, 2.9524999999999997)","(31.0, 190.0, 112.0)","(11.0, 23.0, 16.0)","(6.5, 11.5, 9.45)","(4.0, 6.6, 5.733333333333333)"
11-01-2023 19:26:06.748124,"(8.5, 21.0, 14.666666666666666)","(3.4, 5.1, 3.6777777777777776)","(41.0, 270.0, 153.0)","(2.8, 4.3, 2.9524999999999997)","(31.0, 190.0, 112.0)","(11.0, 23.0, 16.0)","(6.5, 11.5, 9.45)","(4.0, 6.6, 5.733333333333333)"
11-01-2023 19:26:08.057595,"(8.5, 21.0, 14.666666666666666)","(3.4, 5.1, 3.6777777777777776)","(41.0, 270.0, 153.0)","(2.8, 4.3, 2.9524999999999997)","(31.0, 190.0, 112.0)","(11.0, 23.0, 16.0)","(6.5, 11.5, 9.45)","(4.0, 6.6, 5.733333333333333)"
11-01-2023 19:26:09.409855,"(8.5, 21.0, 14.666666666666666)","(3.4, 5.1, 3.6777777777777776)","(41.0, 270.0, 153.0)","(2.8, 4.3, 2.9524999999999997)","(31.0, 190.0, 112.0)","(11.0, 23.0, 16.0)","(6.5, 11.5, 9.45)","(4.0, 6.6, 5.733333333333333)"
11-01-2023 19:26:10.876800,"(8.5, 21.0, 14.666666666666666)","(3.4, 5.1, 3.6777777777777776)","(41.0, 270.0, 73.33333333333334)","(2.8, 4.3, 2.9524999999999997)","(31.0, 190.0, 112.0)","(11.0, 23.0, 16.0)","(6.5, 11.5, 9.45)","(4.0, 6.6, 5.733333333333333)"
11-01-2023 19:26:12.194286,"(8.5, 21.0, 14.666666666666666)","(3.4, 5.1, 3.6777777777777776)","(41.0, 260.0, 143.0)","(2.8, 4.3, 2.9524999999999997)","(31.0, 190.0, 112.0)","(11.0, 23.0, 16.0)","(6.5, 11.5, 9.45)","(4.0, 6.6, 5.733333333333333)"
11-01-2023 19:26:13.570336,"(8.5, 21.0, 14.666666666666666)","(3.4, 5.1, 3.6777777777777776)","(41.0, 250.0, 143.0)","(2.8, 4.3, 2.9524999999999997)","(31.0, 190.0, 112.0)","(11.0, 23.0, 16.0)","(6.5, 11.5, 9.45)","(4.0, 6.6, 5.733333333333333)"
11-01-2023 19:26:14.837621,"(8.5, 21.0, 14.666666666666666)","(3.4, 5.1, 3.6777777777777776)","(41.0, 250.0, 143.0)","(2.8, 4.3, 2.9524999999999997)","(31.0, 190.0, 112.0)","(11.0, 23.0, 16.0)","(6.5, 11.5, 9.45)","(4.0, 6.6, 5.733333333333333)"
11-01-2023 19:26:16.172915,"(8.5, 21.0, 11.666666666666668)","(3.4, 5.1, 3.6777777777777776)","(41.0, 250.0, 143.0)","(2.8, 4.3, 2.9524999999999997)","(31.0, 190.0, 112.0)","(11.0, 23.0, 16.0)","(6.5, 11.5, 9.45)","(4.0, 6.6, 5.733333333333333)"
11-01-2023 19:26:17.369933,"(8.5, 21.0, 11.666666666666668)","(3.4, 5.1, 3.6777777777777776)","(41.0, 250.0, 143.0)","(2.8, 4.3, 2.9524999999999997)","(31.0, 190.0, 112.0)","(11.0, 23.0, 16.0)","(6.5, 11.5, 9.45)","(4.0, 6.6, 5.733333333333333)"
11-01-2023 19:26:18.563771,"(8.5, 21.0, 11.666666666666668)","(3.4, 5.1, 3.6777777777777776)","(41.0, 250.0, 143.0)","(2.8, 4.3, 2.9524999999999997)","(31.0, 190.0, 112.0)","(11.0, 23.0, 16.0)","(6.5, 11.5, 9.45)","(4.0, 6.6, 5.733333333333333)"
11-01-2023 19:26:19.777780,"(8.5, 21.0, 11.666666666666668)","(3.4, 5.1, 3.6777777777777776)","(41.0, 250.0, 143.0)","(2.8, 4.3, 2.9524999999999997)","(31.0, 190.0, 112.0)","(11.0, 23.0, 16.0)","(6.5, 11.5, 9.45)","(4.0, 6.6, 5.733333333333333)"
11-01-2023 19:26:20.963316,"(8.5, 21.0, 11.666666666666668)","(3.4, 5.1, 3.6777777777777776)","(41.0, 250.0, 143.0)","(2.8, 4.3, 2.9524999999999997)","(31.0, 190.0, 112.0)","(11.0, 23.0, 16.0)","(6.5, 11.5, 9.45)","(4.0, 6.6, 5.733333333333333)"
11-01-2023 19:26:22.074701,"(8.5, 21.0, 11.666666666666668)","(3.4, 5.1, 3.6777777777777776)","(41.0, 250.0, 143.0)","(2.8, 4.3, 2.9524999999999997)","(31.0, 190.0, 112.0)","(11.0, 23.0, 16.0)","(6.5, 11.5, 9.45)","(4.0, 6.6, 5.733333333333333)"
11-01-2023 19:26:23.191577,"(8.5, 21.0, 11.666666666666668)","(3.4, 5.1, 3.6777777777777776)","(41.0, 250.0, 143.0)","(2.8, 4.3, 2.9524999999999997)","(31.0, 190.0, 112.0)","(11.0, 23.0, 16.0)","(6.5, 11.5, 9.45)","(4.0, 6.6, 5.733333333333333)"
11-01-2023 19:26:24.290570,"(8.5, 21.0, 11.666666666666668)","(3.4, 5.1, 3.6777777777777776)","(41.0, 250.0, 143.0)","(2.8, 4.3, 2.9524999999999997)","(31.0, 190.0, 112.0)","(11.0, 23.0, 16.0)","(6.5, 11.5, 9.45)","(4.0, 6.6, 5.733333333333333)"
11-01-2023 19:26:25.488174,"(8.5, 21.0, 11.666666666666668)","(3.4, 5.1, 3.6777777777777776)","(41.0, 250.0, 143.0)","(2.8, 4.3, 2.9524999999999997)","(31.0, 190.0, 112.0)","(11.0, 23.0, 16.0)","(6.5, 11.5, 9.45)","(4.0, 6.6, 5.733333333333333)"
11-01-2023 19:26:26.671381,"(8.5, 21.0, 11.666666666666668)","(3.4, 5.1, 3.6777777777777776)","(41.0, 250.0, 143.0)","(2.8, 4.3, 2.9524999999999997)","(31.0, 190.0, 71.66666666666666)","(11.0, 23.0, 16.0)","(6.5, 11.5, 9.45)","(4.0, 6.6, 5.733333333333333)"
11-01-2023 19:26:27.833240,"(8.5, 21.0, 11.666666666666668)","(3.4, 5.1, 3.6777777777777776)","(41.0, 250.0, 143.0)","(2.8, 4.3, 2.9524999999999997)","(31.0, 260.0, 142.0)","(11.0, 23.0, 16.0)","(6.5, 11.5, 9.45)","(4.0, 6.6, 5.733333333333333)"
11-01-2023 19:26:28.994762,"(8.5, 21.0, 11.666666666666668)","(3.4, 5.1, 3.6777777777777776)","(41.0, 250.0, 143.0)","(2.8, 4.3, 2.9524999999999997)","(31.0, 250.0, 142.0)","(11.0, 23.0, 16.0)","(6.5, 11.5, 9.45)","(4.0, 6.6, 5.733333333333333)"
11-01-2023 19:26:30.244458,"(8.5, 21.0, 11.666666666666668)","(3.4, 5.1, 3.6777777777777776)","(41.0, 250.0, 143.0)","(2.8, 4.3, 2.9524999999999997)","(31.0, 250.0, 142.0)","(11.0, 23.0, 16.0)","(6.5, 11.5, 9.45)","(4.0, 6.6, 5.733333333333333)"
11-01-2023 19:26:31.455459,"(8.5, 21.0, 11.666666666666668)","(3.4, 5.1, 3.6777777777777776)","(41.0, 250.0, 143.0)","(2.8, 4.3, 2.9524999999999997)","(31.0, 250.0, 142.0)","(11.0, 23.0, 16.0)","(6.5, 11.5, 9.45)","(4.0, 6.6, 5.733333333333333)"
11-01-2023 19:26:32.710192,"(8.5, 21.0, 11.666666666666668)","(3.4, 5.1, 3.6777777777777776)","(41.0, 250.0, 143.0)","(2.8, 4.3, 2.9524999999999997)","(31.0, 250.0, 142.0)","(11.0, 23.0, 16.0)","(6.5, 11.5, 9.45)","(4.0, 6.6, 6.127272727272727)"
11-01-2023 19:26:33.947370,"(8.5, 21.0, 11.666666666666668)","(3.4, 5.1, 3.6777777777777776)","(41.0, 250.0, 143.0)","(2.8, 4.3, 2.9524999999999997)","(31.0, 250.0, 142.0)","(11.0, 23.0, 16.0)","(6.5, 11.5, 9.45)","(4.0, 6.6, 6.127272727272727)"
11-01-2023 19:26:35.222853,"(8.5, 21.0, 11.666666666666668)","(3.4, 5.1, 3.6777777777777776)","(41.0, 250.0, 143.0)","(2.8, 4.3, 2.9524999999999997)","(31.0, 250.0, 142.0)","(11.0, 23.0, 16.0)","(6.5, 11.5, 9.45)","(4.0, 6.6, 6.127272727272727)"
11-01-2023 19:26:36.476841,"(8.5, 21.0, 11.666666666666668)","(3.4, 5.1, 3.6777777777777776)","(41.0, 250.0, 143.0)","(2.8, 4.3, 2.9524999999999997)","(31.0, 250.0, 142.0)","(11.0, 23.0, 16.0)","(6.5, 11.5, 9.45)","(4.0, 6.6, 6.127272727272727)"
11-01-2023 19:26:37.684947,"(8.5, 21.0, 11.666666666666668)","(3.4, 5.1, 3.6777777777777776)","(41.0, 250.0, 143.0)","(2.8, 4.3, 2.9524999999999997)","(31.0, 250.0, 142.0)","(11.0, 23.0, 16.0)","(6.5, 11.5, 9.45)","(4.0, 6.6, 6.127272727272727)"
11-01-2023 19:26:38.898695,"(8.5, 21.0, 11.666666666666668)","(3.4, 5.1, 3.6777777777777776)","(41.0, 250.0, 143.0)","(2.8, 4.3, 2.9524999999999997)","(31.0, 250.0, 142.0)","(11.0, 23.0, 16.0)","(6.5, 11.5, 9.45)","(4.0, 6.6, 6.127272727272727)"
11-01-2023 19:26:40.117852,"(8.5, 21.0, 11.666666666666668)","(3.4, 5.1, 3.6777777777777776)","(41.0, 250.0, 143.0)","(2.8, 4.3, 2.9524999999999997)","(31.0, 250.0, 142.0)","(11.0, 23.0, 16.0)","(6.5, 11.5, 9.45)","(4.0, 6.6, 6.127272727272727)"
11-01-2023 19:26:41.345605,"(8.5, 21.0, 11.666666666666668)","(3.4, 5.1, 3.6777777777777776)","(41.0, 250.0, 143.0)","(2.8, 4.3, 2.9524999999999997)","(31.0, 250.0, 142.0)","(11.0, 23.0, 16.0)","(6.5, 11.5, 9.45)","(4.0, 6.6, 6.127272727272727)"
11-01-2023 19:26:42.680231,"(8.5, 21.0, 11.666666666666668)","(3.4, 5.1, 3.6777777777777776)","(41.0, 250.0, 143.0)","(2.8, 4.3, 2.9524999999999997)","(31.0, 250.0, 142.0)","(11.0, 23.0, 16.0)","(6.5, 11.5, 9.45)","(4.0, 6.6, 6.127272727272727)"
11-01-2023 19:26:44.298934,"(8.5, 21.0, 11.666666666666668)","(3.4, 5.1, 3.6777777777777776)","(41.0, 250.0, 143.0)","(2.8, 4.3, 2.9524999999999997)","(31.0, 250.0, 142.0)","(11.0, 23.0, 16.0)","(6.5, 11.5, 9.45)","(4.0, 6.6, 6.127272727272727)"
11-01-2023 19:26:45.624512,"(8.5, 21.0, 11.666666666666668)","(3.4, 5.1, 3.6777777777777776)","(41.0, 250.0, 143.0)","(2.8, 4.3, 2.9524999999999997)","(31.0, 250.0, 142.0)","(11.0, 23.0, 16.0)","(6.5, 11.5, 9.45)","(4.0, 6.6, 6.127272727272727)"
11-01-2023 19:26:46.994904,"(8.5, 21.0, 11.666666666666668)","(3.4, 5.1, 3.6777777777777776)","(41.0, 250.0, 143.0)","(2.8, 4.3, 2.9524999999999997)","(31.0, 250.0, 142.0)","(11.0, 23.0, 16.0)","(6.5, 11.5, 9.45)","(4.0, 6.6, 6.127272727272727)"
11-01-2023 19:26:48.281699,"(8.5, 21.0, 11.666666666666668)","(3.4, 5.1, 3.6777777777777776)","(41.0, 250.0, 143.0)","(2.8, 4.3, 2.9524999999999997)","(31.0, 250.0, 142.0)","(11.0, 23.0, 16.0)","(6.5, 11.5, 9.45)","(4.0, 6.6, 6.127272727272727)"
11-01-2023 19:26:49.487945,"(8.5, 21.0, 11.666666666666668)","(3.4, 5.1, 3.6777777777777776)","(41.0, 250.0, 143.0)","(2.8, 4.3, 2.9524999999999997)","(31.0, 250.0, 142.0)","(11.0, 23.0, 16.0)","(6.5, 11.5, 9.45)","(4.0, 6.6, 6.127272727272727)"
11-01-2023 19:26:50.726071,"(8.5, 21.0, 11.666666666666668)","(3.4, 5.1, 3.6777777777777776)","(41.0, 250.0, 143.0)","(2.8, 4.3, 2.9524999999999997)","(31.0, 250.0, 142.0)","(11.0, 23.0, 16.0)","(6.5, 11.5, 9.45)","(4.0, 6.6, 6.127272727272727)"
11-01-2023 19:26:51.965566,"(8.5, 21.0, 11.666666666666668)","(3.4, 5.1, 3.6777777777777776)","(41.0, 250.0, 143.0)","(2.8, 4.3, 2.9524999999999997)","(31.0, 250.0, 142.0)","(11.0, 23.0, 16.0)","(6.5, 11.5, 9.45)","(4.0, 6.6, 6.127272727272727)"
11-01-2023 19:26:53.208275,"(8.5, 21.0, 11.666666666666668)","(3.4, 5.1, 3.6777777777777776)","(41.0, 250.0, 143.0)","(2.8, 4.3, 2.9524999999999997)","(31.0, 250.0, 142.0)","(11.0, 23.0, 16.0)","(6.5, 11.5, 9.45)","(4.0, 6.6, 6.127272727272727)"
11-01-2023 19:26:54.435216,"(8.5, 21.0, 11.666666666666668)","(3.4, 5.1, 3.6777777777777776)","(41.0, 250.0, 143.0)","(2.8, 4.3, 2.9524999999999997)","(31.0, 250.0, 142.0)","(11.0, 23.0, 16.0)","(6.5, 11.5, 9.45)","(4.0, 6.6, 6.127272727272727)"
11-01-2023 19:26:55.579094,"(8.5, 21.0, 11.666666666666668)","(3.4, 5.1, 3.6777777777777776)","(41.0, 250.0, 143.0)","(2.8, 4.3, 2.9524999999999997)","(31.0, 250.0, 142.0)","(11.0, 23.0, 16.0)","(6.5, 11.5, 9.45)","(4.0, 6.6, 6.127272727272727)"
11-01-2023 19:26:56.729052,"(8.5, 21.0, 11.666666666666668)","(3.4, 5.1, 3.6777777777777776)","(41.0, 250.0, 143.0)","(2.8, 4.3, 2.9524999999999997)","(31.0, 250.0, 142.0)","(11.0, 23.0, 16.0)","(6.5, 11.5, 9.45)","(4.0, 6.6, 6.127272727272727)"
11-01-2023 19:26:57.846792,"(8.5, 21.0, 11.666666666666668)","(3.4, 5.1, 3.6777777777777776)","(41.0, 250.0, 143.0)","(2.8, 4.3, 2.9524999999999997)","(31.0, 250.0, 142.0)","(11.0, 23.0, 16.0)","(6.5, 11.5, 9.45)","(4.0, 6.6, 6.127272727272727)"
11-01-2023 19:26:58.950503,"(8.5, 21.0, 11.666666666666668)","(3.4, 5.1, 3.6777777777777776)","(41.0, 250.0, 143.0)","(2.8, 4.3, 2.9524999999999997)","(31.0, 250.0, 142.0)","(11.0, 23.0, 16.0)","(6.5, 11.5, 9.45)","(4.0, 6.6, 6.127272727272727)"
11-01-2023 19:27:00.088353,"(8.5, 21.0, 11.666666666666668)","(3.4, 5.1, 3.6777777777777776)","(41.0, 250.0, 143.0)","(2.8, 4.3, 2.9524999999999997)","(31.0, 250.0, 142.0)","(11.0, 23.0, 16.0)","(6.5, 11.5, 9.45)","(4.0, 6.6, 6.127272727272727)"
11-01-2023 19:27:01.377890,"(8.5, 21.0, 11.666666666666668)","(3.4, 5.1, 3.6777777777777776)","(41.0, 250.0, 143.0)","(2.8, 4.3, 2.9524999999999997)","(31.0, 250.0, 142.0)","(11.0, 23.0, 16.0)","(6.5, 11.5, 9.45)","(4.0, 6.6, 6.127272727272727)"
11-01-2023 19:27:02.633134,"(8.5, 21.0, 13.200000000000001)","(3.4, 5.1, 4.845)","(41.0, 250.0, 108.66666666666667)","(2.8, 4.3, 3.48)","(31.0, 250.0, 107.33333333333333)","(11.0, 23.0, 16.0)","(6.5, 11.5, 8.766666666666667)","(4.0, 6.6, 5.949999999999999)"
11-01-2023 19:27:03.837355,"(8.5, 20.0, 13.200000000000001)","(3.4, 5.0, 4.845)","(41.0, 250.0, 108.66666666666667)","(2.8, 4.2, 3.48)","(31.0, 250.0, 107.33333333333333)","(11.0, 23.0, 17.75)","(6.5, 11.5, 8.766666666666667)","(4.0, 6.6, 5.949999999999999)"
11-01-2023 19:27:05.040478,"(8.5, 20.0, 13.200000000000001)","(3.4, 5.0, 4.25)","(41.0, 250.0, 108.66666666666667)","(2.8, 4.2, 3.48)","(31.0, 250.0, 107.33333333333333)","(11.0, 23.0, 17.75)","(6.5, 11.5, 8.766666666666667)","(4.0, 6.6, 5.949999999999999)"
11-01-2023 19:27:06.260897,"(8.5, 20.0, 13.200000000000001)","(3.4, 5.0, 4.25)","(41.0, 250.0, 108.66666666666667)","(2.8, 4.2, 3.48)","(31.0, 250.0, 107.33333333333333)","(11.0, 23.0, 17.75)","(6.5, 11.5, 8.766666666666667)","(4.0, 6.6, 5.949999999999999)"
11-01-2023 19:27:07.491149,"(8.5, 20.0, 13.200000000000001)","(3.4, 5.0, 4.25)","(41.0, 250.0, 139.0)","(2.8, 4.2, 3.48)","(31.0, 250.0, 138.0)","(11.0, 23.0, 17.75)","(6.5, 11.5, 8.766666666666667)","(4.0, 6.6, 5.949999999999999)"
11-01-2023 19:27:08.756823,"(8.5, 20.0, 13.200000000000001)","(3.4, 5.0, 4.25)","(41.0, 240.0, 139.0)","(2.8, 4.2, 3.48)","(31.0, 240.0, 138.0)","(11.0, 23.0, 17.75)","(6.5, 11.5, 8.766666666666667)","(4.0, 6.6, 5.949999999999999)"
11-01-2023 19:27:09.997777,"(8.5, 20.0, 13.200000000000001)","(3.4, 5.0, 4.25)","(41.0, 240.0, 139.0)","(2.8, 4.2, 3.48)","(31.0, 240.0, 138.0)","(11.0, 23.0, 17.75)","(6.5, 11.5, 8.766666666666667)","(4.0, 6.6, 5.949999999999999)"
11-01-2023 19:27:11.196522,"(8.5, 20.0, 13.200000000000001)","(3.4, 5.0, 4.25)","(41.0, 240.0, 140.0)","(2.8, 4.2, 3.48)","(31.0, 240.0, 138.0)","(11.0, 23.0, 17.75)","(6.5, 11.5, 10.271428571428572)","(4.0, 6.6, 5.949999999999999)"
11-01-2023 19:27:12.537569,"(8.5, 20.0, 13.200000000000001)","(3.4, 5.0, 4.25)","(41.0, 240.0, 140.0)","(2.8, 4.2, 3.48)","(31.0, 240.0, 138.0)","(11.0, 23.0, 17.75)","(6.5, 11.5, 10.271428571428572)","(4.0, 6.6, 5.949999999999999)"
11-01-2023 19:27:13.900204,"(8.5, 20.0, 13.200000000000001)","(3.4, 5.0, 4.25)","(41.0, 240.0, 140.0)","(2.8, 4.2, 3.48)","(31.0, 240.0, 138.0)","(11.0, 23.0, 17.75)","(6.5, 11.5, 8.766666666666667)","(4.0, 6.6, 5.949999999999999)"
11-01-2023 19:27:15.204835,"(8.5, 20.0, 13.200000000000001)","(3.4, 5.0, 4.25)","(41.0, 240.0, 110.0)","(2.8, 4.2, 3.48)","(31.0, 240.0, 201.55555555555554)","(11.0, 23.0, 17.75)","(6.5, 11.5, 8.766666666666667)","(4.0, 6.6, 5.949999999999999)"
11-01-2023 19:27:16.466324,"(8.5, 20.0, 13.200000000000001)","(3.4, 5.0, 4.25)","(41.0, 250.0, 125.0)","(2.8, 4.2, 3.48)","(31.0, 250.0, 139.0)","(11.0, 23.0, 17.75)","(6.5, 11.5, 8.766666666666667)","(4.0, 6.6, 5.949999999999999)"
11-01-2023 19:27:17.751347,"(8.5, 20.0, 13.200000000000001)","(3.4, 5.0, 4.25)","(41.0, 210.0, 125.0)","(2.8, 4.2, 3.48)","(31.0, 240.0, 139.0)","(11.0, 23.0, 17.75)","(6.5, 11.5, 8.766666666666667)","(4.0, 6.6, 5.949999999999999)"
11-01-2023 19:27:19.017676,"(8.5, 20.0, 13.200000000000001)","(3.4, 5.0, 4.25)","(41.0, 210.0, 125.0)","(2.8, 4.2, 3.48)","(31.0, 240.0, 139.0)","(11.0, 23.0, 17.5)","(6.5, 11.5, 10.271428571428572)","(4.0, 6.6, 5.8)"
11-01-2023 19:27:20.345726,"(8.5, 20.0, 15.84)","(3.4, 5.0, 4.25)","(41.0, 210.0, 125.0)","(2.8, 4.2, 3.48)","(31.0, 240.0, 139.0)","(11.0, 23.0, 20.25)","(6.5, 11.5, 8.766666666666667)","(4.0, 6.6, 5.8)"
11-01-2023 19:27:21.571987,"(8.5, 20.0, 13.200000000000001)","(3.4, 5.0, 4.25)","(41.0, 210.0, 125.0)","(2.8, 4.2, 3.48)","(31.0, 240.0, 139.0)","(11.0, 23.0, 18.0)","(6.5, 11.5, 10.525)","(4.0, 6.6, 5.8)"
11-01-2023 19:27:22.895407,"(8.5, 20.0, 13.333333333333334)","(3.4, 5.0, 4.25)","(41.0, 210.0, 125.0)","(2.8, 4.2, 3.48)","(31.0, 240.0, 139.0)","(11.0, 23.0, 18.0)","(6.5, 11.5, 9.033333333333333)","(4.0, 6.6, 5.8)"
11-01-2023 19:27:24.238575,"(8.5, 20.0, 13.333333333333334)","(3.4, 5.0, 4.25)","(41.0, 210.0, 125.0)","(2.8, 4.2, 3.48)","(31.0, 240.0, 139.0)","(11.0, 23.0, 18.0)","(6.5, 11.5, 9.033333333333333)","(4.0, 6.6, 5.8)"
11-01-2023 19:27:25.650755,"(8.5, 20.0, 13.333333333333334)","(3.4, 5.0, 4.25)","(41.0, 210.0, 125.0)","(2.8, 4.2, 3.48)","(31.0, 240.0, 139.0)","(11.0, 23.0, 18.0)","(6.5, 11.5, 9.033333333333333)","(4.0, 6.6, 5.733333333333333)"
11-01-2023 19:27:27.044196,"(8.5, 20.0, 13.333333333333334)","(3.4, 5.0, 4.25)","(41.0, 210.0, 125.0)","(2.8, 4.2, 3.48)","(31.0, 240.0, 139.0)","(11.0, 23.0, 21.0)","(6.5, 11.5, 9.033333333333333)","(4.0, 6.6, 4.6)"
11-01-2023 19:27:28.378112,"(8.5, 20.0, 13.333333333333334)","(3.4, 5.0, 4.25)","(41.0, 210.0, 125.0)","(2.8, 4.2, 3.48)","(31.0, 240.0, 139.0)","(11.0, 23.0, 21.0)","(6.5, 11.5, 10.1)","(4.0, 6.6, 4.6)"
11-01-2023 19:27:29.699667,"(8.5, 20.0, 13.333333333333334)","(3.4, 5.0, 4.15)","(41.0, 210.0, 125.0)","(2.8, 4.2, 3.48)","(31.0, 240.0, 139.0)","(11.0, 23.0, 21.0)","(6.5, 11.5, 9.166666666666666)","(4.0, 6.6, 4.6)"
11-01-2023 19:27:31.075596,"(8.5, 20.0, 13.333333333333334)","(3.4, 4.8, 3.933333333333333)","(41.0, 210.0, 103.33333333333334)","(2.8, 4.2, 3.48)","(31.0, 240.0, 98.66666666666666)","(11.0, 23.0, 21.0)","(6.5, 11.5, 8.67142857142857)","(4.0, 6.6, 4.6)"
11-01-2023 19:27:32.422482,"(8.5, 20.0, 13.333333333333334)","(3.4, 4.8, 3.933333333333333)","(41.0, 230.0, 130.0)","(2.8, 4.2, 3.48)","(31.0, 220.0, 98.66666666666666)","(11.0, 23.0, 21.8125)","(6.5, 11.5, 8.67142857142857)","(4.0, 6.6, 4.6)"
11-01-2023 19:27:33.730335,"(8.5, 20.0, 13.333333333333334)","(3.4, 4.8, 3.933333333333333)","(41.0, 220.0, 130.0)","(2.8, 4.2, 3.48)","(31.0, 220.0, 98.66666666666666)","(11.0, 23.0, 18.5)","(6.5, 11.5, 8.67142857142857)","(4.0, 6.6, 4.6)"
11-01-2023 19:27:35.086776,"(8.5, 20.0, 13.333333333333334)","(3.4, 4.8, 3.933333333333333)","(41.0, 220.0, 130.0)","(2.8, 4.2, 3.48)","(31.0, 220.0, 64.0)","(11.0, 23.0, 18.5)","(6.5, 11.5, 10.2625)","(4.0, 6.6, 4.6)"
11-01-2023 19:27:36.381953,"(8.5, 20.0, 13.333333333333334)","(3.4, 4.8, 3.933333333333333)","(41.0, 220.0, 130.0)","(2.8, 4.2, 3.48)","(31.0, 220.0, 64.0)","(11.0, 23.0, 18.5)","(6.5, 11.5, 9.014285714285714)","(4.0, 6.6, 4.6)"
11-01-2023 19:27:37.752839,"(8.5, 20.0, 13.333333333333334)","(3.4, 4.8, 3.933333333333333)","(41.0, 220.0, 160.0)","(2.8, 4.2, 3.48)","(31.0, 220.0, 64.0)","(11.0, 23.0, 18.5)","(6.5, 11.5, 9.014285714285714)","(4.0, 6.6, 4.6)"
11-01-2023 19:27:39.154640,"(8.5, 20.0, 13.333333333333334)","(3.4, 4.8, 4.428571428571429)","(41.0, 220.0, 131.0)","(2.8, 4.2, 3.48)","(31.0, 220.0, 64.0)","(11.0, 23.0, 18.5)","(6.5, 11.5, 9.325)","(4.0, 6.6, 5.228571428571429)"
11-01-2023 19:27:40.439054,"(8.5, 20.0, 13.333333333333334)","(3.4, 4.8, 4.428571428571429)","(41.0, 220.0, 131.0)","(2.8, 4.2, 3.48)","(31.0, 220.0, 64.0)","(11.0, 23.0, 18.5)","(6.5, 11.5, 9.325)","(4.0, 6.6, 5.066666666666666)"
11-01-2023 19:27:41.661099,"(8.5, 20.0, 13.333333333333334)","(3.4, 4.8, 4.428571428571429)","(41.0, 220.0, 131.0)","(2.8, 4.2, 3.48)","(31.0, 220.0, 64.0)","(11.0, 23.0, 18.5)","(6.5, 11.5, 9.325)","(4.0, 6.6, 5.5777777777777775)"
11-01-2023 19:27:42.878565,"(8.5, 20.0, 13.333333333333334)","(3.4, 4.8, 4.428571428571429)","(41.0, 220.0, 122.0)","(2.8, 4.2, 4.0892307692307694)","(31.0, 220.0, 70.0)","(11.0, 23.0, 18.5)","(6.5, 11.5, 9.700000000000001)","(4.0, 6.6, 4.92)"
11-01-2023 19:27:44.151282,"(8.5, 20.0, 13.333333333333334)","(3.4, 4.8, 4.2)","(41.0, 200.0, 122.0)","(2.8, 4.2, 3.49)","(31.0, 220.0, 115.0)","(11.0, 23.0, 15.25)","(6.5, 11.5, 9.325)","(4.0, 6.6, 4.92)"
