,Appealing Road,Awesome Moon,Odina,Jumpin Jack Brass,Jubaslilballerina,Ellies At Windsor,S S Frontier Angel,Grey Flamingo,Van Hook,La Maddalena
07-01-2023 11:29:16.481700,"(17.0, 28.0, 23.333333333333332)","(31.0, 100.0, 97.27272727272727)","(17.0, 28.0, 25.333333333333332)","(2.1, 2.36, 2.3276923076923075)","(21.0, 200.0, 151.5)","(21.0, 44.0, 38.333333333333336)","(41.0, 200.0, 98.75)","(11.0, 19.0, 17.333333333333332)","(3.5, 5.9, 5.75)","(5.5, 5.8, 5.725)"
07-01-2023 11:29:17.896765,"(17.0, 28.0, 24.0)","(31.0, 100.0, 97.27272727272727)","(17.0, 27.0, 24.666666666666668)","(2.1, 2.36, 2.3276923076923075)","(21.0, 190.0, 114.0)","(21.0, 44.0, 38.333333333333336)","(41.0, 200.0, 98.75)","(11.0, 19.0, 17.333333333333332)","(3.5, 5.9, 5.728571428571429)","(5.5, 5.8, 5.725)"
07-01-2023 11:29:19.318536,"(17.0, 28.0, 23.333333333333332)","(31.0, 100.0, 97.27272727272727)","(17.0, 27.0, 24.666666666666668)","(2.1, 2.36, 2.3385185185185184)","(21.0, 190.0, 114.0)","(21.0, 44.0, 38.333333333333336)","(41.0, 200.0, 98.75)","(11.0, 19.0, 17.333333333333332)","(3.5, 5.9, 5.728571428571429)","(5.5, 5.8, 5.725)"
07-01-2023 11:29:20.761399,"(17.0, 28.0, 23.333333333333332)","(31.0, 100.0, 97.27272727272727)","(17.0, 27.0, 24.2)","(2.1, 2.38, 2.3385185185185184)","(21.0, 190.0, 114.0)","(21.0, 44.0, 38.333333333333336)","(41.0, 200.0, 98.75)","(11.0, 19.0, 17.333333333333332)","(3.5, 5.9, 5.728571428571429)","(5.5, 5.8, 5.725)"
07-01-2023 11:29:22.179276,"(17.0, 28.0, 24.0)","(31.0, 100.0, 97.27272727272727)","(17.0, 27.0, 24.666666666666668)","(2.1, 2.38, 2.3385185185185184)","(21.0, 190.0, 114.0)","(21.0, 44.0, 38.333333333333336)","(41.0, 200.0, 98.75)","(11.0, 19.0, 17.333333333333332)","(3.5, 5.9, 5.728571428571429)","(5.5, 5.8, 5.725)"
07-01-2023 11:29:23.546190,"(17.0, 27.0, 25.0)","(31.0, 100.0, 98.57142857142857)","(17.0, 27.0, 23.357142857142858)","(2.1, 2.38, 2.3385185185185184)","(21.0, 190.0, 114.0)","(21.0, 44.0, 38.333333333333336)","(41.0, 200.0, 98.75)","(11.0, 19.0, 17.333333333333332)","(3.5, 5.9, 5.728571428571429)","(5.5, 5.8, 5.725)"
07-01-2023 11:29:24.924398,"(17.0, 27.0, 25.666666666666664)","(31.0, 100.0, 98.57142857142857)","(17.0, 27.0, 23.0)","(2.1, 2.38, 2.267826086956522)","(21.0, 190.0, 114.0)","(21.0, 44.0, 38.333333333333336)","(41.0, 200.0, 98.75)","(11.0, 19.0, 17.333333333333332)","(3.5, 5.9, 5.728571428571429)","(5.5, 5.8, 5.725)"
07-01-2023 11:29:26.250409,"(17.0, 27.0, 25.125)","(31.0, 100.0, 98.57142857142857)","(17.0, 27.0, 23.25)","(2.1, 2.4, 2.338)","(21.0, 190.0, 159.2)","(21.0, 44.0, 36.0)","(41.0, 200.0, 140.0)","(11.0, 19.0, 17.333333333333332)","(3.5, 5.9, 5.783333333333333)","(5.5, 5.8, 5.892857142857143)"
07-01-2023 11:29:27.553534,"(17.0, 27.0, 25.666666666666664)","(31.0, 100.0, 98.57142857142857)","(17.0, 27.0, 23.25)","(2.1, 2.38, 2.338)","(21.0, 190.0, 114.0)","(21.0, 44.0, 36.0)","(41.0, 200.0, 98.75)","(11.0, 19.0, 17.333333333333332)","(3.5, 5.9, 5.6)","(5.5, 6.0, 5.892857142857143)"
07-01-2023 11:29:28.880472,"(17.0, 27.0, 25.666666666666664)","(31.0, 100.0, 98.57142857142857)","(17.0, 27.0, 23.25)","(2.1, 2.38, 2.308)","(21.0, 190.0, 138.66666666666669)","(21.0, 44.0, 36.0)","(41.0, 200.0, 140.0)","(11.0, 19.0, 17.333333333333332)","(3.5, 5.9, 5.6)","(5.5, 6.0, 5.892857142857143)"
07-01-2023 11:29:30.481008,"(17.0, 27.0, 25.666666666666664)","(31.0, 100.0, 95.83333333333334)","(17.0, 27.0, 22.5)","(2.1, 2.38, 2.335)","(21.0, 190.0, 138.66666666666669)","(21.0, 44.0, 36.0)","(41.0, 200.0, 140.0)","(11.0, 19.0, 17.333333333333332)","(3.5, 5.9, 5.6)","(5.5, 6.0, 5.892857142857143)"
07-01-2023 11:29:32.745415,"(17.0, 27.0, 25.666666666666664)","(31.0, 100.0, 95.83333333333334)","(17.0, 27.0, 21.75)","(2.1, 2.38, 2.335)","(21.0, 200.0, 100.4)","(21.0, 44.0, 36.0)","(41.0, 200.0, 116.0)","(11.0, 19.0, 17.333333333333332)","(3.5, 5.9, 5.6)","(5.5, 6.0, 5.892857142857143)"
07-01-2023 11:29:34.403816,"(17.0, 27.0, 26.5)","(31.0, 100.0, 95.83333333333334)","(17.0, 27.0, 26.0)","(2.1, 2.38, 2.335)","(21.0, 200.0, 75.5)","(21.0, 44.0, 29.142857142857142)","(41.0, 200.0, 170.0)","(11.0, 19.0, 17.333333333333332)","(3.5, 5.9, 5.6)","(5.5, 6.0, 5.8125)"
07-01-2023 11:29:35.905908,"(17.0, 27.0, 26.5)","(31.0, 100.0, 95.83333333333334)","(17.0, 28.0, 26.0)","(2.1, 2.38, 2.335)","(21.0, 200.0, 75.5)","(21.0, 36.0, 27.428571428571427)","(41.0, 200.0, 170.0)","(11.0, 19.0, 17.333333333333332)","(3.5, 5.9, 5.6)","(5.5, 6.0, 5.8125)"
07-01-2023 11:29:37.555279,"(17.0, 26.0, 24.833333333333332)","(31.0, 100.0, 92.5)","(17.0, 28.0, 26.857142857142858)","(2.1, 2.38, 2.335)","(21.0, 200.0, 57.714285714285715)","(21.0, 36.0, 27.428571428571427)","(41.0, 200.0, 170.0)","(11.0, 19.0, 17.333333333333332)","(3.5, 5.9, 5.6)","(5.5, 6.0, 5.884615384615385)"
07-01-2023 11:29:39.089701,"(17.0, 26.0, 24.833333333333332)","(31.0, 100.0, 92.5)","(17.0, 28.0, 26.857142857142858)","(2.1, 2.38, 2.344)","(21.0, 200.0, 100.4)","(21.0, 36.0, 27.428571428571427)","(41.0, 200.0, 170.0)","(11.0, 19.0, 17.333333333333332)","(3.5, 5.9, 5.6)","(5.5, 6.0, 5.884615384615385)"
07-01-2023 11:29:40.622531,"(17.0, 27.0, 26.5)","(31.0, 100.0, 76.66666666666667)","(17.0, 28.0, 28.333333333333332)","(2.1, 2.38, 2.344)","(21.0, 200.0, 75.5)","(21.0, 36.0, 28.285714285714285)","(41.0, 200.0, 170.0)","(11.0, 19.0, 17.333333333333332)","(3.5, 5.9, 5.792307692307693)","(5.5, 6.0, 5.884615384615385)"
07-01-2023 11:29:42.108353,"(17.0, 27.0, 26.5)","(31.0, 100.0, 76.66666666666667)","(17.0, 30.0, 28.333333333333332)","(2.1, 2.38, 2.344)","(21.0, 200.0, 75.5)","(21.0, 36.0, 28.285714285714285)","(41.0, 200.0, 165.0)","(11.0, 19.0, 17.333333333333332)","(3.5, 5.9, 5.75)","(5.5, 6.0, 5.884615384615385)"
07-01-2023 11:29:43.599050,"(17.0, 27.0, 26.5)","(31.0, 100.0, 76.66666666666667)","(17.0, 30.0, 28.333333333333332)","(2.1, 2.38, 2.3066666666666666)","(21.0, 200.0, 75.5)","(21.0, 36.0, 27.75)","(41.0, 200.0, 165.0)","(11.0, 19.0, 17.333333333333332)","(3.5, 5.8, 5.76)","(5.5, 6.0, 5.8125)"
07-01-2023 11:29:45.133360,"(17.0, 27.0, 25.666666666666664)","(31.0, 100.0, 76.66666666666667)","(17.0, 30.0, 28.333333333333332)","(2.1, 2.4, 2.3008333333333333)","(21.0, 200.0, 75.5)","(21.0, 36.0, 27.75)","(41.0, 200.0, 165.0)","(11.0, 19.0, 17.333333333333332)","(3.5, 5.8, 5.633333333333333)","(5.5, 6.0, 5.8125)"
07-01-2023 11:29:46.609653,"(17.0, 27.0, 24.5)","(31.0, 100.0, 76.66666666666667)","(17.0, 30.0, 28.666666666666668)","(2.1, 2.4, 2.3008333333333333)","(21.0, 200.0, 158.8)","(21.0, 36.0, 28.5)","(41.0, 200.0, 165.0)","(11.0, 19.0, 17.333333333333332)","(3.5, 5.8, 5.633333333333333)","(5.5, 6.0, 5.8125)"
07-01-2023 11:29:48.145180,"(17.0, 27.0, 24.5)","(31.0, 100.0, 76.66666666666667)","(17.0, 30.0, 28.666666666666668)","(2.1, 2.4, 2.3008333333333333)","(21.0, 190.0, 158.8)","(21.0, 36.0, 28.5)","(41.0, 200.0, 165.0)","(11.0, 19.0, 17.333333333333332)","(3.5, 5.8, 5.633333333333333)","(5.5, 6.0, 5.8125)"
07-01-2023 11:29:49.691031,"(17.0, 27.0, 24.5)","(31.0, 100.0, 76.66666666666667)","(17.0, 30.0, 28.666666666666668)","(2.1, 2.4, 2.3008333333333333)","(21.0, 190.0, 158.8)","(21.0, 36.0, 28.5)","(41.0, 200.0, 165.0)","(11.0, 19.0, 17.333333333333332)","(3.5, 5.8, 5.633333333333333)","(5.5, 6.0, 5.8125)"
07-01-2023 11:29:51.154708,"(17.0, 27.0, 24.5)","(31.0, 100.0, 76.66666666666667)","(17.0, 30.0, 28.666666666666668)","(2.1, 2.4, 2.3008333333333333)","(21.0, 190.0, 172.66666666666666)","(21.0, 36.0, 28.5)","(41.0, 200.0, 165.0)","(11.0, 19.0, 17.333333333333332)","(3.5, 5.8, 5.633333333333333)","(5.5, 6.0, 5.775)"
07-01-2023 11:29:52.698112,"(17.0, 27.0, 24.5)","(31.0, 100.0, 76.66666666666667)","(17.0, 30.0, 28.666666666666668)","(2.1, 2.4, 2.3008333333333333)","(21.0, 190.0, 172.66666666666666)","(21.0, 36.0, 28.5)","(41.0, 200.0, 165.0)","(11.0, 19.0, 17.333333333333332)","(3.5, 5.8, 5.633333333333333)","(5.5, 6.0, 5.7)"
07-01-2023 11:29:54.213384,"(17.0, 27.0, 24.5)","(31.0, 100.0, 76.66666666666667)","(17.0, 30.0, 28.666666666666668)","(2.1, 2.4, 2.2866666666666666)","(21.0, 190.0, 138.66666666666669)","(21.0, 44.0, 39.5)","(41.0, 200.0, 126.66666666666666)","(11.0, 19.0, 17.333333333333332)","(3.5, 5.8, 5.633333333333333)","(5.5, 5.9, 5.7)"
07-01-2023 11:29:55.740848,"(17.0, 27.0, 26.0625)","(31.0, 100.0, 82.5)","(17.0, 30.0, 27.5)","(2.1, 2.4, 2.312413793103448)","(21.0, 190.0, 138.66666666666669)","(21.0, 44.0, 39.5)","(41.0, 200.0, 126.66666666666666)","(11.0, 19.0, 17.333333333333332)","(3.5, 5.8, 5.7444444444444445)","(5.5, 5.9, 5.7)"
07-01-2023 11:29:57.226680,"(17.0, 27.0, 26.0625)","(31.0, 100.0, 82.5)","(17.0, 29.0, 27.5)","(2.1, 2.34, 2.312413793103448)","(21.0, 190.0, 138.66666666666669)","(21.0, 44.0, 39.5)","(41.0, 200.0, 126.66666666666666)","(11.0, 19.0, 17.333333333333332)","(3.5, 5.8, 5.7444444444444445)","(5.5, 5.9, 5.7)"
07-01-2023 11:29:58.771019,"(17.0, 27.0, 26.0625)","(31.0, 100.0, 82.5)","(17.0, 29.0, 25.5)","(2.1, 2.4, 2.3483870967741938)","(21.0, 190.0, 138.66666666666669)","(21.0, 44.0, 39.5)","(41.0, 200.0, 126.66666666666666)","(11.0, 19.0, 17.333333333333332)","(3.5, 5.8, 5.7444444444444445)","(5.5, 5.9, 5.7)"
07-01-2023 11:30:00.312099,"(17.0, 27.0, 26.0625)","(31.0, 100.0, 82.5)","(17.0, 30.0, 25.2)","(2.1, 2.4, 2.3483870967741938)","(21.0, 190.0, 138.66666666666669)","(21.0, 44.0, 39.5)","(41.0, 200.0, 126.66666666666666)","(11.0, 19.0, 17.333333333333332)","(3.5, 5.8, 5.7444444444444445)","(5.5, 5.9, 5.7)"
07-01-2023 11:30:01.848566,"(17.0, 27.0, 26.0625)","(31.0, 100.0, 82.5)","(17.0, 30.0, 25.666666666666668)","(2.1, 2.4, 2.3555555555555556)","(21.0, 190.0, 151.33333333333331)","(21.0, 44.0, 38.333333333333336)","(41.0, 200.0, 126.66666666666666)","(11.0, 19.0, 17.571428571428573)","(3.5, 5.8, 5.754545454545454)","(5.5, 5.9, 5.7)"
07-01-2023 11:30:03.457910,"(17.0, 27.0, 25.2)","(31.0, 100.0, 82.5)","(17.0, 29.0, 24.0)","(2.1, 2.4, 2.3644444444444446)","(21.0, 210.0, 174.8)","(21.0, 44.0, 38.333333333333336)","(41.0, 200.0, 123.33333333333334)","(11.0, 19.0, 17.571428571428573)","(3.5, 5.8, 5.754545454545454)","(5.5, 5.9, 5.7)"
07-01-2023 11:30:05.072559,"(17.0, 27.0, 26.423076923076923)","(31.0, 100.0, 85.0)","(17.0, 28.0, 24.0)","(2.1, 2.4, 2.353333333333333)","(21.0, 210.0, 174.8)","(21.0, 44.0, 30.666666666666668)","(41.0, 200.0, 123.33333333333334)","(11.0, 19.0, 17.571428571428573)","(3.5, 5.8, 5.377777777777777)","(5.5, 5.9, 5.7)"
07-01-2023 11:30:06.616964,"(17.0, 27.0, 26.423076923076923)","(31.0, 100.0, 85.0)","(17.0, 28.0, 24.0)","(2.1, 2.4, 2.353333333333333)","(21.0, 210.0, 174.8)","(21.0, 38.0, 33.0)","(41.0, 200.0, 123.33333333333334)","(11.0, 19.0, 17.571428571428573)","(3.5, 6.0, 5.641176470588236)","(5.5, 5.9, 5.7)"
07-01-2023 11:30:08.206427,"(17.0, 27.0, 26.423076923076923)","(31.0, 100.0, 85.0)","(17.0, 28.0, 24.0)","(2.1, 2.4, 2.37)","(21.0, 210.0, 174.8)","(21.0, 36.0, 30.142857142857142)","(41.0, 200.0, 123.33333333333334)","(11.0, 19.0, 17.571428571428573)","(3.5, 5.7, 5.66)","(5.5, 5.9, 5.7)"
07-01-2023 11:30:09.712525,"(17.0, 27.0, 26.423076923076923)","(31.0, 100.0, 85.0)","(17.0, 28.0, 24.0)","(2.1, 2.44, 2.37)","(21.0, 210.0, 174.8)","(21.0, 38.0, 33.0)","(41.0, 200.0, 123.33333333333334)","(11.0, 19.0, 17.571428571428573)","(3.5, 5.7, 5.66)","(5.5, 5.9, 5.7)"
07-01-2023 11:30:11.505067,"(17.0, 27.0, 26.423076923076923)","(31.0, 100.0, 85.0)","(17.0, 28.0, 24.0)","(2.1, 2.44, 2.37)","(21.0, 210.0, 174.8)","(21.0, 36.0, 32.666666666666664)","(41.0, 200.0, 123.33333333333334)","(11.0, 19.0, 17.571428571428573)","(3.5, 5.7, 5.66)","(5.5, 5.9, 5.7)"
07-01-2023 11:30:13.253767,"(17.0, 27.0, 26.423076923076923)","(31.0, 100.0, 88.0)","(17.0, 28.0, 24.0)","(2.1, 2.44, 2.37)","(21.0, 210.0, 174.8)","(21.0, 36.0, 29.428571428571427)","(41.0, 200.0, 123.33333333333334)","(11.0, 19.0, 17.571428571428573)","(3.5, 5.7, 5.66)","(5.5, 5.9, 5.7)"
07-01-2023 11:30:15.039690,"(17.0, 27.0, 26.423076923076923)","(31.0, 100.0, 88.0)","(17.0, 28.0, 24.0)","(2.1, 2.44, 2.37)","(21.0, 210.0, 174.8)","(21.0, 38.0, 29.428571428571427)","(41.0, 200.0, 123.33333333333334)","(11.0, 19.0, 17.571428571428573)","(3.5, 5.7, 5.66)","(5.5, 5.9, 5.7)"
07-01-2023 11:30:17.341923,"(17.0, 27.0, 25.25)","(31.0, 100.0, 76.66666666666667)","(17.0, 28.0, 24.0)","(2.1, 2.44, 2.444642857142857)","(21.0, 210.0, 79.5)","(21.0, 38.0, 29.428571428571427)","(41.0, 200.0, 123.33333333333334)","(11.0, 19.0, 18.523809523809526)","(3.5, 5.7, 5.66)","(5.5, 5.9, 5.65)"
07-01-2023 11:30:19.511173,"(17.0, 27.0, 25.0)","(31.0, 100.0, 76.66666666666667)","(17.0, 28.0, 24.0)","(2.1, 2.46, 2.3309090909090906)","(21.0, 210.0, 79.5)","(21.0, 44.0, 35.5)","(41.0, 200.0, 123.33333333333334)","(11.0, 19.0, 17.666666666666668)","(3.5, 5.7, 5.66)","(5.5, 5.9, 5.65)"
07-01-2023 11:30:21.162684,"(17.0, 27.0, 25.0)","(31.0, 100.0, 76.66666666666667)","(17.0, 28.0, 24.0)","(2.1, 2.44, 2.326222222222222)","(21.0, 210.0, 79.5)","(21.0, 44.0, 34.5)","(41.0, 200.0, 123.33333333333334)","(11.0, 19.0, 17.666666666666668)","(3.5, 5.7, 5.66)","(5.5, 5.9, 5.65)"
07-01-2023 11:30:22.694192,"(17.0, 27.0, 25.0)","(31.0, 100.0, 76.66666666666667)","(17.0, 28.0, 24.0)","(2.1, 2.46, 2.326222222222222)","(21.0, 210.0, 63.33333333333333)","(21.0, 42.0, 34.5)","(41.0, 200.0, 123.33333333333334)","(11.0, 19.0, 17.666666666666668)","(3.5, 5.7, 5.66)","(5.5, 5.9, 5.66)"
07-01-2023 11:30:24.239113,"(17.0, 27.0, 25.0)","(31.0, 100.0, 76.66666666666667)","(17.0, 28.0, 24.0)","(2.1, 2.46, 2.34)","(21.0, 200.0, 63.33333333333333)","(21.0, 42.0, 40.333333333333336)","(41.0, 200.0, 123.33333333333334)","(11.0, 19.0, 17.666666666666668)","(3.5, 5.7, 5.66)","(5.5, 5.9, 5.66)"
07-01-2023 11:30:25.790937,"(17.0, 26.0, 25.0)","(31.0, 100.0, 76.66666666666667)","(17.0, 28.0, 24.0)","(2.1, 2.44, 2.34)","(21.0, 200.0, 63.33333333333333)","(21.0, 42.0, 38.666666666666664)","(41.0, 200.0, 123.33333333333334)","(11.0, 19.0, 17.666666666666668)","(3.5, 5.7, 5.66)","(5.5, 5.9, 5.466666666666667)"
07-01-2023 11:30:27.402877,"(17.0, 27.0, 23.0)","(31.0, 100.0, 76.66666666666667)","(17.0, 28.0, 24.0)","(2.1, 2.44, 2.34)","(21.0, 200.0, 63.33333333333333)","(21.0, 44.0, 38.666666666666664)","(41.0, 200.0, 123.33333333333334)","(11.0, 19.0, 17.666666666666668)","(3.5, 5.7, 5.66)","(5.5, 5.8, 5.466666666666667)"
07-01-2023 11:30:29.011409,"(17.0, 26.0, 25.0)","(31.0, 100.0, 76.66666666666667)","(17.0, 28.0, 24.0)","(2.1, 2.44, 2.326222222222222)","(21.0, 200.0, 87.33333333333334)","(21.0, 44.0, 38.666666666666664)","(41.0, 200.0, 123.33333333333334)","(11.0, 19.0, 17.666666666666668)","(3.5, 5.7, 5.66)","(5.5, 5.8, 5.466666666666667)"
07-01-2023 11:30:30.617548,"(17.0, 27.0, 25.0)","(31.0, 100.0, 76.66666666666667)","(17.0, 28.0, 24.0)","(2.1, 2.46, 2.326222222222222)","(21.0, 190.0, 113.0)","(21.0, 44.0, 40.8)","(41.0, 200.0, 123.33333333333334)","(11.0, 19.0, 17.666666666666668)","(3.5, 5.7, 5.651515151515151)","(5.5, 5.9, 5.5)"
07-01-2023 11:30:32.234732,"(17.0, 27.0, 25.0)","(31.0, 100.0, 76.66666666666667)","(17.0, 28.0, 24.0)","(2.1, 2.46, 2.37)","(21.0, 190.0, 127.6)","(21.0, 44.0, 42.0)","(41.0, 200.0, 123.33333333333334)","(11.0, 19.0, 17.666666666666668)","(3.5, 5.7, 5.12)","(5.5, 5.9, 5.65)"
07-01-2023 11:30:33.868208,"(17.0, 27.0, 25.0)","(31.0, 100.0, 76.66666666666667)","(17.0, 28.0, 24.0)","(2.1, 2.42, 2.37)","(21.0, 190.0, 158.8)","(21.0, 44.0, 42.0)","(41.0, 200.0, 123.33333333333334)","(11.0, 19.0, 17.666666666666668)","(3.5, 5.6, 5.363636363636363)","(5.5, 5.9, 5.65)"
07-01-2023 11:30:35.556266,"(17.0, 27.0, 25.333333333333332)","(31.0, 100.0, 82.5)","(17.0, 28.0, 24.0)","(2.1, 2.42, 2.37)","(21.0, 190.0, 128.4)","(21.0, 44.0, 42.0)","(41.0, 200.0, 123.33333333333334)","(11.0, 19.0, 17.666666666666668)","(3.5, 5.8, 5.7)","(5.5, 5.9, 5.65)"
07-01-2023 11:30:37.111877,"(17.0, 27.0, 25.75)","(31.0, 100.0, 82.5)","(17.0, 28.0, 24.0)","(2.1, 2.42, 2.37)","(21.0, 190.0, 128.4)","(21.0, 44.0, 39.333333333333336)","(41.0, 200.0, 123.33333333333334)","(11.0, 19.0, 17.666666666666668)","(3.5, 6.0, 5.64)","(5.5, 5.9, 5.65)"
07-01-2023 11:30:38.577625,"(17.0, 27.0, 25.75)","(31.0, 100.0, 82.5)","(17.0, 28.0, 24.0)","(2.1, 2.42, 2.37)","(21.0, 190.0, 128.4)","(21.0, 44.0, 39.333333333333336)","(41.0, 200.0, 123.33333333333334)","(11.0, 19.0, 17.666666666666668)","(3.5, 5.8, 5.809090909090909)","(5.5, 5.9, 5.618181818181818)"
07-01-2023 11:30:40.050210,"(17.0, 27.0, 25.75)","(31.0, 100.0, 82.5)","(17.0, 28.0, 27.65714285714286)","(2.1, 2.42, 2.37)","(21.0, 190.0, 128.4)","(21.0, 44.0, 31.0)","(41.0, 200.0, 123.33333333333334)","(11.0, 19.0, 17.666666666666668)","(3.5, 6.0, 5.9222222222222225)","(5.5, 6.0, 5.772972972972973)"
07-01-2023 11:30:41.636216,"(17.0, 27.0, 25.333333333333332)","(31.0, 100.0, 82.5)","(17.0, 28.0, 26.8)","(2.1, 2.42, 2.3971428571428572)","(21.0, 190.0, 112.0)","(21.0, 36.0, 31.0)","(41.0, 200.0, 123.33333333333334)","(11.0, 19.0, 18.2)","(3.5, 6.0, 5.730769230769231)","(5.5, 6.0, 5.814285714285715)"
07-01-2023 11:30:43.204562,"(17.0, 27.0, 26.375)","(31.0, 100.0, 82.5)","(17.0, 28.0, 27.4)","(2.1, 2.42, 2.4105882352941177)","(21.0, 190.0, 112.0)","(21.0, 36.0, 30.666666666666668)","(41.0, 200.0, 123.33333333333334)","(11.0, 18.5, 18.125)","(3.5, 6.0, 5.9222222222222225)","(5.5, 5.7, 5.550000000000001)"
07-01-2023 11:30:44.751593,"(17.0, 27.0, 26.375)","(31.0, 100.0, 82.5)","(17.0, 29.0, 27.4)","(2.1, 2.42, 2.374285714285714)","(21.0, 190.0, 112.0)","(21.0, 36.0, 30.375)","(41.0, 200.0, 123.33333333333334)","(11.0, 18.5, 18.875)","(3.5, 6.0, 5.859999999999999)","(5.5, 5.7, 5.550000000000001)"
07-01-2023 11:30:46.298368,"(17.0, 27.0, 26.375)","(31.0, 100.0, 82.5)","(17.0, 29.0, 27.4)","(2.1, 2.42, 2.374285714285714)","(21.0, 190.0, 112.0)","(21.0, 36.0, 30.375)","(41.0, 200.0, 123.33333333333334)","(11.0, 19.5, 18.875)","(3.5, 6.0, 5.6085714285714285)","(5.5, 5.7, 5.550000000000001)"
07-01-2023 11:30:47.921433,"(17.0, 27.0, 26.375)","(31.0, 100.0, 82.5)","(17.0, 29.0, 27.4)","(2.1, 2.42, 2.374285714285714)","(21.0, 190.0, 158.8)","(21.0, 36.0, 29.333333333333332)","(41.0, 200.0, 123.33333333333334)","(11.0, 19.5, 18.875)","(3.5, 6.2, 5.889473684210526)","(5.5, 5.7, 5.550000000000001)"
07-01-2023 11:30:49.474099,"(17.0, 27.0, 26.375)","(31.0, 100.0, 82.5)","(17.0, 29.0, 28.72222222222222)","(2.1, 2.42, 2.374285714285714)","(21.0, 190.0, 87.33333333333334)","(21.0, 36.0, 29.333333333333332)","(41.0, 200.0, 123.33333333333334)","(11.0, 19.5, 18.2)","(3.5, 6.0, 5.889473684210526)","(5.5, 5.7, 5.550000000000001)"
07-01-2023 11:30:51.075362,"(17.0, 27.0, 26.0)","(31.0, 100.0, 82.5)","(17.0, 29.0, 28.72222222222222)","(2.1, 2.42, 2.374285714285714)","(21.0, 190.0, 87.33333333333334)","(21.0, 36.0, 32.0)","(41.0, 200.0, 123.33333333333334)","(11.0, 19.0, 18.2)","(3.5, 6.0, 5.889473684210526)","(5.5, 5.7, 5.550000000000001)"
07-01-2023 11:30:52.737375,"(17.0, 27.0, 26.0)","(31.0, 100.0, 82.5)","(17.0, 29.0, 28.72222222222222)","(2.1, 2.42, 2.374285714285714)","(21.0, 190.0, 87.33333333333334)","(21.0, 34.0, 32.0)","(41.0, 200.0, 123.33333333333334)","(11.0, 19.0, 18.2)","(3.5, 6.0, 5.889473684210526)","(5.5, 5.7, 5.550000000000001)"
07-01-2023 11:30:54.333672,"(17.0, 27.0, 26.0)","(31.0, 100.0, 82.5)","(17.0, 29.0, 28.72222222222222)","(2.1, 2.42, 2.374285714285714)","(21.0, 190.0, 87.33333333333334)","(21.0, 34.0, 32.0)","(41.0, 200.0, 123.33333333333334)","(11.0, 19.0, 18.2)","(3.5, 6.0, 5.889473684210526)","(5.5, 5.7, 5.550000000000001)"
07-01-2023 11:30:55.879388,"(17.0, 27.0, 26.0)","(31.0, 100.0, 82.5)","(17.0, 29.0, 28.72222222222222)","(2.1, 2.42, 2.374285714285714)","(21.0, 190.0, 87.33333333333334)","(21.0, 34.0, 32.0)","(41.0, 200.0, 123.33333333333334)","(11.0, 19.0, 18.2)","(3.5, 6.0, 5.889473684210526)","(5.5, 5.7, 5.550000000000001)"
07-01-2023 11:30:57.474793,"(17.0, 27.0, 26.0)","(31.0, 100.0, 88.33333333333333)","(17.0, 29.0, 27.0)","(2.1, 2.42, 2.411578947368421)","(21.0, 190.0, 113.0)","(21.0, 34.0, 32.333333333333336)","(41.0, 200.0, 123.33333333333334)","(11.0, 18.5, 17.9)","(3.5, 6.0, 5.673333333333333)","(5.5, 5.7, 5.550000000000001)"
07-01-2023 11:30:59.043307,"(17.0, 27.0, 26.0)","(31.0, 100.0, 88.33333333333333)","(17.0, 29.0, 27.0)","(2.1, 2.42, 2.373333333333333)","(21.0, 190.0, 113.0)","(21.0, 34.0, 32.333333333333336)","(41.0, 200.0, 123.33333333333334)","(11.0, 18.5, 18.875)","(3.5, 6.0, 5.809090909090909)","(5.5, 5.7, 5.550000000000001)"
07-01-2023 11:31:00.564965,"(17.0, 27.0, 24.5)","(31.0, 100.0, 91.25)","(17.0, 29.0, 27.0)","(2.1, 2.44, 2.3828571428571426)","(21.0, 190.0, 113.0)","(21.0, 34.0, 40.25)","(41.0, 200.0, 106.66666666666666)","(11.0, 19.5, 18.5)","(3.5, 6.0, 5.736363636363636)","(5.5, 5.7, 5.541176470588235)"
07-01-2023 11:31:02.176261,"(17.0, 27.0, 32.5)","(31.0, 100.0, 80.0)","(17.0, 29.0, 28.6)","(2.1, 2.44, 2.3776470588235292)","(21.0, 190.0, 136.0)","(21.0, 44.0, 36.5)","(41.0, 200.0, 163.0)","(11.0, 19.0, 17.75)","(3.5, 5.9, 5.4750000000000005)","(5.5, 5.7, 5.492307692307692)"
07-01-2023 11:31:03.690865,"(17.0, 36.0, 30.4)","(31.0, 110.0, 77.14285714285714)","(17.0, 30.0, 30.2)","(2.1, 2.42, 2.3727272727272726)","(21.0, 170.0, 121.6)","(21.0, 44.0, 35.5)","(41.0, 190.0, 163.0)","(11.0, 18.5, 17.666666666666668)","(3.5, 5.9, 5.57741935483871)","(5.5, 5.7, 5.492307692307692)"
