,Shadow Ban,Vinnys Charm,Slingshot Vinny,Sweet Nitro,Aussie Summer,Sash Express,Banjo Reign
09-01-2023 17:36:20.719791,"(5.5, 8.0, 7.857142857142857)","(16.0, 29.0, 26.5)","(31.0, 46.0, 41.0)","(1.18, 1.36, 1.3572514619883043)","(9.0, 15.5, 14.95)","(81.0, 220.0, 203.33333333333334)","(51.0, 120.0, 99.16666666666667)"
09-01-2023 17:36:21.760220,"(5.5, 8.0, 7.88235294117647)","(16.0, 29.0, 27.88888888888889)","(31.0, 46.0, 41.0)","(1.18, 1.36, 1.35765)","(9.0, 15.0, 14.909090909090908)","(81.0, 220.0, 205.71428571428572)","(51.0, 120.0, 99.16666666666667)"
09-01-2023 17:36:22.771763,"(5.5, 8.0, 7.925925925925926)","(16.0, 29.0, 28.25)","(31.0, 44.0, 43.333333333333336)","(1.18, 1.36, 1.3552558139534885)","(9.0, 15.0, 14.857142857142858)","(81.0, 220.0, 205.71428571428572)","(51.0, 120.0, 99.16666666666667)"
09-01-2023 17:36:23.787820,"(5.5, 8.2, 7.894117647058823)","(16.0, 29.0, 28.25)","(31.0, 46.0, 42.666666666666664)","(1.18, 1.36, 1.3552558139534885)","(9.0, 15.0, 14.857142857142858)","(81.0, 220.0, 205.71428571428572)","(51.0, 120.0, 100.0)"
09-01-2023 17:36:24.772470,"(5.5, 7.8, 7.709090909090909)","(16.0, 32.0, 28.666666666666668)","(31.0, 46.0, 44.8)","(1.18, 1.36, 1.357983193277311)","(9.0, 15.5, 15.25)","(81.0, 220.0, 206.66666666666666)","(51.0, 120.0, 100.0)"
09-01-2023 17:36:25.806297,"(5.5, 7.8, 7.744303797468354)","(16.0, 32.0, 29.53846153846154)","(31.0, 46.0, 45.333333333333336)","(1.18, 1.36, 1.3514893617021277)","(9.0, 15.5, 15.125)","(81.0, 220.0, 211.11111111111111)","(51.0, 120.0, 100.0)"
09-01-2023 17:36:26.804574,"(5.5, 7.8, 7.744303797468354)","(16.0, 32.0, 29.53846153846154)","(31.0, 46.0, 45.333333333333336)","(1.18, 1.36, 1.3523566878980893)","(9.0, 15.5, 15.125)","(81.0, 220.0, 210.0)","(51.0, 120.0, 114.73684210526315)"
09-01-2023 17:36:27.847874,"(5.5, 7.8, 7.744303797468354)","(16.0, 32.0, 29.53846153846154)","(31.0, 46.0, 45.333333333333336)","(1.18, 1.36, 1.3564963503649636)","(9.0, 15.5, 14.207920792079207)","(81.0, 220.0, 210.0)","(51.0, 120.0, 114.73684210526315)"
09-01-2023 17:36:28.876860,"(5.5, 7.8, 7.743589743589744)","(16.0, 32.0, 29.09090909090909)","(31.0, 46.0, 45.333333333333336)","(1.18, 1.36, 1.3551744186046513)","(9.0, 15.0, 13.963414634146341)","(81.0, 220.0, 210.0)","(51.0, 120.0, 116.96969696969697)"
09-01-2023 17:36:29.897670,"(5.5, 7.8, 7.748837209302326)","(16.0, 32.0, 30.58823529411765)","(31.0, 46.0, 45.333333333333336)","(1.18, 1.37, 1.3575662650602411)","(9.0, 14.0, 14.722222222222221)","(81.0, 220.0, 230.0)","(51.0, 120.0, 116.96969696969697)"
09-01-2023 17:36:30.967678,"(5.5, 7.8, 7.739726027397261)","(16.0, 32.0, 30.736842105263158)","(31.0, 46.0, 44.0)","(1.18, 1.37, 1.3575662650602411)","(9.0, 15.0, 14.736842105263158)","(81.0, 250.0, 236.66666666666666)","(51.0, 120.0, 116.96969696969697)"
09-01-2023 17:36:31.984223,"(5.5, 7.8, 7.718518518518518)","(16.0, 32.0, 30.736842105263158)","(31.0, 46.0, 44.0)","(1.18, 1.37, 1.3571921182266011)","(9.0, 15.0, 15.0)","(81.0, 250.0, 227.77777777777777)","(51.0, 120.0, 116.96969696969697)"
09-01-2023 17:36:33.077192,"(6.0, 8.4, 8.156521739130435)","(17.0, 30.0, 29.53846153846154)","(31.0, 50.0, 43.333333333333336)","(1.18, 1.36, 1.3543842364532022)","(10.0, 15.5, 15.0)","(81.0, 250.0, 177.27272727272728)","(51.0, 120.0, 116.96969696969697)"
09-01-2023 17:36:34.100799,"(6.0, 8.4, 8.380952380952381)","(17.0, 29.0, 28.4)","(31.0, 50.0, 46.875)","(1.18, 1.36, 1.3536893203883495)","(10.0, 15.5, 14.928571428571429)","(81.0, 250.0, 177.0)","(51.0, 120.0, 108.59375)"
09-01-2023 17:36:35.188544,"(6.0, 8.4, 8.296296296296296)","(18.0, 29.0, 28.571428571428573)","(31.0, 46.0, 44.0)","(1.18, 1.36, 1.3536274509803923)","(10.0, 15.5, 14.928571428571429)","(81.0, 240.0, 177.0)","(51.0, 110.0, 108.59375)"
09-01-2023 17:36:36.299699,"(6.0, 8.4, 8.296296296296296)","(18.0, 29.0, 28.571428571428573)","(31.0, 46.0, 44.0)","(1.18, 1.36, 1.3536274509803923)","(10.0, 15.5, 14.794117647058824)","(81.0, 240.0, 175.0)","(51.0, 110.0, 108.59375)"
09-01-2023 17:36:37.358097,"(6.0, 8.4, 8.32)","(18.0, 29.0, 28.8125)","(31.0, 46.0, 43.714285714285715)","(1.18, 1.36, 1.3535643564356437)","(10.0, 15.5, 14.794117647058824)","(81.0, 240.0, 175.0)","(51.0, 110.0, 108.59375)"
09-01-2023 17:36:38.678029,"(6.0, 8.4, 8.307692307692308)","(18.0, 29.0, 28.8125)","(31.0, 44.0, 42.5)","(1.18, 1.36, 1.3566751918158568)","(10.0, 15.5, 14.777777777777779)","(81.0, 240.0, 203.33333333333334)","(51.0, 110.0, 108.59375)"
09-01-2023 17:36:40.064216,"(6.0, 8.4, 8.266666666666667)","(18.0, 29.0, 28.8125)","(31.0, 44.0, 43.4)","(1.18, 1.36, 1.3499642857142857)","(10.0, 15.5, 14.763157894736842)","(81.0, 230.0, 200.0)","(51.0, 110.0, 109.46428571428571)"
09-01-2023 17:36:41.232332,"(6.0, 8.4, 8.266666666666667)","(18.0, 29.0, 30.6)","(31.0, 44.0, 42.15384615384615)","(1.18, 1.35, 1.341723602484472)","(10.0, 15.5, 15.11111111111111)","(81.0, 230.0, 207.14285714285714)","(51.0, 110.0, 115.27027027027027)"
09-01-2023 17:36:42.391881,"(6.0, 8.4, 8.3)","(18.0, 32.0, 30.6)","(31.0, 44.0, 42.15384615384615)","(1.18, 1.35, 1.3393772893772895)","(10.0, 15.5, 15.333333333333334)","(81.0, 220.0, 199.23076923076923)","(51.0, 120.0, 115.27027027027027)"
09-01-2023 17:36:43.541574,"(6.0, 8.6, 8.436363636363636)","(18.0, 32.0, 30.227272727272727)","(31.0, 44.0, 42.15384615384615)","(1.18, 1.34, 1.3383636363636364)","(10.0, 15.5, 15.666666666666666)","(81.0, 220.0, 203.63636363636363)","(51.0, 120.0, 115.27027027027027)"
09-01-2023 17:36:44.590358,"(6.0, 8.6, 8.407407407407407)","(18.0, 32.0, 30.227272727272727)","(31.0, 44.0, 42.15384615384615)","(1.18, 1.34, 1.3383636363636364)","(10.0, 16.5, 15.576923076923077)","(81.0, 220.0, 203.63636363636363)","(51.0, 120.0, 115.27027027027027)"
09-01-2023 17:36:45.614022,"(6.0, 8.6, 8.407407407407407)","(18.0, 32.0, 29.692307692307693)","(31.0, 44.0, 42.0)","(1.18, 1.34, 1.3383636363636364)","(10.0, 16.5, 15.576923076923077)","(81.0, 220.0, 204.0)","(51.0, 120.0, 114.69696969696969)"
09-01-2023 17:36:46.567951,"(6.0, 8.6, 8.373913043478261)","(18.0, 32.0, 30.0)","(31.0, 44.0, 40.666666666666664)","(1.18, 1.34, 1.3383636363636364)","(10.0, 16.5, 15.545454545454545)","(81.0, 220.0, 205.45454545454547)","(51.0, 120.0, 114.69696969696969)"
09-01-2023 17:36:47.585475,"(6.0, 8.6, 8.533333333333333)","(18.0, 32.0, 30.181818181818183)","(31.0, 44.0, 40.666666666666664)","(1.18, 1.33, 1.3277808219178082)","(10.0, 16.5, 15.842105263157894)","(81.0, 220.0, 205.45454545454547)","(51.0, 120.0, 114.69696969696969)"
09-01-2023 17:36:48.596861,"(6.0, 8.6, 8.552380952380952)","(18.0, 32.0, 30.181818181818183)","(31.0, 44.0, 40.666666666666664)","(1.18, 1.33, 1.3335885167464117)","(10.0, 16.5, 15.824324324324325)","(81.0, 220.0, 204.0)","(51.0, 120.0, 114.69696969696969)"
09-01-2023 17:36:49.642490,"(6.0, 8.8, 8.661538461538463)","(18.0, 32.0, 30.181818181818183)","(31.0, 44.0, 40.666666666666664)","(1.18, 1.34, 1.3312418300653595)","(10.0, 16.5, 16.444444444444443)","(81.0, 220.0, 215.55555555555554)","(51.0, 120.0, 110.0)"
09-01-2023 17:36:50.667974,"(6.0, 8.8, 8.742857142857144)","(18.0, 34.0, 30.235294117647058)","(31.0, 55.0, 45.0)","(1.18, 1.33, 1.3144274809160306)","(10.0, 17.0, 16.65)","(81.0, 220.0, 218.57142857142858)","(51.0, 120.0, 111.66666666666667)"
09-01-2023 17:36:51.778809,"(6.0, 8.8, 8.733333333333334)","(18.0, 34.0, 30.235294117647058)","(31.0, 50.0, 48.888888888888886)","(1.18, 1.33, 1.334709677419355)","(10.0, 17.0, 15.785714285714286)","(81.0, 220.0, 235.0)","(51.0, 120.0, 108.88888888888889)"
09-01-2023 17:36:52.902032,"(6.0, 8.6, 8.476923076923077)","(18.0, 32.0, 29.454545454545453)","(31.0, 50.0, 48.888888888888886)","(1.18, 1.35, 1.334709677419355)","(10.0, 16.0, 15.785714285714286)","(81.0, 240.0, 230.0)","(51.0, 120.0, 108.88888888888889)"
09-01-2023 17:36:54.039704,"(6.0, 8.6, 8.52)","(18.0, 32.0, 29.454545454545453)","(31.0, 50.0, 48.888888888888886)","(1.18, 1.35, 1.3285567010309278)","(10.0, 16.0, 15.785714285714286)","(81.0, 240.0, 230.0)","(51.0, 120.0, 108.88888888888889)"
09-01-2023 17:36:55.131705,"(6.0, 8.6, 8.52)","(18.0, 32.0, 29.454545454545453)","(31.0, 50.0, 45.714285714285715)","(1.18, 1.34, 1.3250000000000002)","(10.0, 16.0, 16.4)","(81.0, 240.0, 230.0)","(51.0, 120.0, 115.71428571428571)"
09-01-2023 17:36:56.195081,"(6.0, 8.8, 8.571428571428571)","(18.0, 32.0, 30.666666666666668)","(31.0, 48.0, 44.0)","(1.18, 1.33, 1.3214689265536723)","(10.0, 17.0, 16.526315789473685)","(81.0, 240.0, 230.0)","(51.0, 120.0, 115.71428571428571)"
09-01-2023 17:36:57.292958,"(6.0, 8.8, 8.56)","(18.0, 32.0, 31.0)","(31.0, 48.0, 42.666666666666664)","(1.18, 1.33, 1.3215877437325907)","(10.0, 17.0, 16.653846153846153)","(81.0, 240.0, 230.0)","(51.0, 120.0, 115.71428571428571)"
09-01-2023 17:36:58.395999,"(6.0, 8.8, 8.56)","(18.0, 34.0, 30.85185185185185)","(31.0, 48.0, 44.25)","(1.18, 1.33, 1.3215877437325907)","(10.0, 17.0, 16.72222222222222)","(81.0, 240.0, 152.5)","(51.0, 120.0, 115.71428571428571)"
09-01-2023 17:36:59.557427,"(6.0, 8.8, 8.56)","(18.0, 34.0, 30.85185185185185)","(31.0, 48.0, 45.0)","(1.18, 1.33, 1.3215877437325907)","(10.0, 17.0, 16.583333333333332)","(81.0, 240.0, 161.42857142857142)","(51.0, 120.0, 115.71428571428571)"
09-01-2023 17:37:00.618556,"(6.0, 8.8, 8.56)","(18.0, 34.0, 30.666666666666668)","(31.0, 46.0, 45.0)","(1.18, 1.33, 1.3215877437325907)","(10.0, 17.0, 16.583333333333332)","(91.0, 230.0, 174.6153846153846)","(51.0, 120.0, 115.71428571428571)"
09-01-2023 17:37:01.638177,"(6.0, 8.8, 8.56)","(18.0, 34.0, 30.515151515151516)","(31.0, 46.0, 45.0)","(1.18, 1.33, 1.3215877437325907)","(10.0, 17.0, 16.653846153846153)","(91.0, 230.0, 176.66666666666666)","(51.0, 120.0, 115.71428571428571)"
09-01-2023 17:37:02.666009,"(6.0, 8.4, 8.016)","(18.0, 34.0, 30.515151515151516)","(31.0, 46.0, 45.0)","(1.18, 1.33, 1.3234633027522937)","(10.0, 17.0, 16.916666666666668)","(91.0, 230.0, 177.69230769230768)","(51.0, 120.0, 116.25)"
09-01-2023 17:37:03.680539,"(6.0, 8.2, 8.177142857142856)","(18.0, 34.0, 30.484848484848484)","(31.0, 46.0, 45.0)","(1.18, 1.33, 1.323065693430657)","(10.0, 17.0, 17.045454545454547)","(91.0, 220.0, 195.0)","(51.0, 120.0, 117.77777777777777)"
09-01-2023 17:37:04.680674,"(6.0, 8.4, 8.156962025316457)","(18.0, 34.0, 31.263157894736842)","(31.0, 55.0, 49.07692307692308)","(1.18, 1.33, 1.323065693430657)","(10.0, 17.5, 17.045454545454547)","(91.0, 210.0, 184.44444444444446)","(51.0, 120.0, 124.0)"
09-01-2023 17:37:05.744686,"(6.0, 8.4, 8.197894736842105)","(18.0, 34.0, 31.435897435897434)","(31.0, 50.0, 48.8)","(1.18, 1.33, 1.3250588235294118)","(10.0, 16.0, 15.75)","(81.0, 220.0, 183.33333333333334)","(51.0, 130.0, 115.0)"
09-01-2023 17:37:06.718348,"(6.0, 8.4, 8.228571428571428)","(18.0, 34.0, 32.0)","(31.0, 50.0, 48.5)","(1.18, 1.33, 1.324497907949791)","(10.0, 16.0, 15.681818181818182)","(81.0, 210.0, 182.5)","(51.0, 130.0, 115.3125)"
09-01-2023 17:37:07.699440,"(6.0, 8.4, 8.327272727272728)","(18.0, 34.0, 32.1)","(31.0, 50.0, 49.53846153846154)","(1.18, 1.33, 1.3236626506024096)","(10.0, 16.0, 15.681818181818182)","(81.0, 210.0, 182.5)","(51.0, 120.0, 102.85714285714286)"
09-01-2023 17:37:08.685514,"(6.0, 8.4, 8.345762711864406)","(18.0, 34.0, 32.0)","(31.0, 50.0, 47.6)","(1.18, 1.33, 1.3256326530612246)","(10.0, 16.0, 15.60344827586207)","(81.0, 210.0, 185.0)","(51.0, 120.0, 116.21212121212122)"
09-01-2023 17:37:09.735405,"(6.0, 8.6, 8.353846153846153)","(18.0, 34.0, 32.256410256410255)","(31.0, 50.0, 48.08)","(1.18, 1.34, 1.3281114551083593)","(10.0, 16.5, 15.838709677419354)","(81.0, 200.0, 182.0)","(51.0, 120.0, 116.32352941176471)"
09-01-2023 17:37:10.746018,"(6.0, 8.6, 8.309090909090909)","(18.0, 34.0, 32.256410256410255)","(31.0, 55.0, 51.480000000000004)","(1.18, 1.34, 1.3281114551083593)","(10.0, 16.0, 15.705882352941176)","(81.0, 200.0, 182.85714285714286)","(51.0, 120.0, 116.09375)"
09-01-2023 17:37:11.823622,"(6.0, 8.4, 8.351515151515152)","(18.0, 34.0, 32.256410256410255)","(31.0, 50.0, 52.666666666666664)","(1.18, 1.34, 1.3326595744680851)","(10.0, 16.0, 15.705882352941176)","(81.0, 200.0, 182.85714285714286)","(51.0, 120.0, 116.09375)"
09-01-2023 17:37:12.869503,"(6.5, 8.4, 8.296103896103896)","(19.0, 34.0, 32.256410256410255)","(31.0, 55.0, 54.0)","(1.14, 1.34, 1.3326595744680851)","(11.0, 16.0, 15.571428571428571)","(81.0, 200.0, 185.0)","(51.0, 120.0, 116.32352941176471)"
09-01-2023 17:37:13.924278,"(6.5, 8.4, 8.301234567901234)","(19.0, 34.0, 32.256410256410255)","(31.0, 55.0, 53.04347826086956)","(1.14, 1.34, 1.3371663244353182)","(11.0, 16.0, 15.277777777777779)","(81.0, 200.0, 185.0)","(51.0, 120.0, 116.21212121212122)"
09-01-2023 17:37:15.047263,"(6.5, 8.4, 8.304761904761905)","(19.0, 36.0, 33.75)","(31.0, 60.0, 53.04347826086956)","(1.14, 1.34, 1.339164677804296)","(11.0, 15.5, 14.9)","(81.0, 200.0, 185.0)","(51.0, 120.0, 116.21212121212122)"
09-01-2023 17:37:16.169964,"(6.5, 8.4, 8.301234567901234)","(19.0, 36.0, 33.27272727272727)","(31.0, 60.0, 52.25806451612903)","(1.14, 1.34, 1.339164677804296)","(11.0, 15.0, 14.75)","(81.0, 200.0, 185.0)","(51.0, 120.0, 115.96774193548387)"
09-01-2023 17:37:17.311696,"(6.5, 8.2, 8.085714285714285)","(19.0, 36.0, 33.27272727272727)","(31.0, 60.0, 52.25806451612903)","(1.14, 1.34, 1.3427232142857144)","(11.0, 15.0, 14.7)","(81.0, 200.0, 185.0)","(51.0, 120.0, 116.21212121212122)"
09-01-2023 17:37:18.405595,"(6.5, 8.2, 8.05)","(19.0, 36.0, 33.27272727272727)","(31.0, 60.0, 52.25806451612903)","(1.14, 1.35, 1.3432704402515725)","(11.0, 15.0, 14.571428571428571)","(81.0, 200.0, 187.14285714285714)","(51.0, 120.0, 116.21212121212122)"
09-01-2023 17:37:19.528601,"(6.5, 8.2, 8.05)","(19.0, 36.0, 33.55555555555556)","(31.0, 60.0, 52.25806451612903)","(1.14, 1.35, 1.3429714285714287)","(11.0, 15.0, 14.571428571428571)","(81.0, 200.0, 185.0)","(51.0, 120.0, 116.21212121212122)"
09-01-2023 17:37:20.630216,"(6.5, 8.4, 8.277272727272727)","(19.0, 36.0, 32.666666666666664)","(31.0, 60.0, 52.25806451612903)","(1.14, 1.35, 1.3475000000000001)","(11.0, 15.0, 14.727272727272727)","(81.0, 200.0, 182.0)","(51.0, 120.0, 115.96774193548387)"
09-01-2023 17:37:21.752924,"(6.5, 8.0, 7.868131868131868)","(19.0, 36.0, 32.666666666666664)","(31.0, 60.0, 51.111111111111114)","(1.14, 1.35, 1.3452314814814816)","(11.0, 15.0, 14.777777777777779)","(81.0, 200.0, 187.14285714285714)","(51.0, 120.0, 116.21212121212122)"
09-01-2023 17:37:22.875223,"(6.5, 8.0, 7.868131868131868)","(19.0, 36.0, 33.391304347826086)","(31.0, 60.0, 51.111111111111114)","(1.14, 1.35, 1.3470625)","(11.0, 15.0, 14.916666666666666)","(81.0, 200.0, 187.14285714285714)","(51.0, 120.0, 116.21212121212122)"
09-01-2023 17:37:23.958834,"(6.5, 7.6, 7.569014084507042)","(19.0, 36.0, 35.0)","(31.0, 60.0, 51.111111111111114)","(1.14, 1.35, 1.3467424242424244)","(11.0, 15.0, 14.916666666666666)","(81.0, 200.0, 187.14285714285714)","(51.0, 120.0, 115.83333333333334)"
09-01-2023 17:37:25.062359,"(6.5, 7.8, 7.551428571428572)","(19.0, 36.0, 35.0)","(31.0, 60.0, 51.111111111111114)","(1.14, 1.35, 1.3457843137254903)","(11.0, 15.0, 15.166666666666666)","(81.0, 200.0, 182.0)","(51.0, 120.0, 115.53571428571429)"
09-01-2023 17:37:26.110320,"(6.5, 7.8, 7.561643835616438)","(19.0, 36.0, 35.0)","(31.0, 60.0, 51.111111111111114)","(1.14, 1.35, 1.3454128440366973)","(11.0, 15.5, 15.25)","(81.0, 200.0, 177.5)","(51.0, 120.0, 115.53571428571429)"
09-01-2023 17:37:27.200380,"(6.5, 7.8, 7.573529411764706)","(19.0, 36.0, 35.0)","(31.0, 60.0, 51.111111111111114)","(1.14, 1.35, 1.3454128440366973)","(11.0, 15.5, 14.9)","(81.0, 200.0, 177.5)","(51.0, 120.0, 109.58333333333333)"
09-01-2023 17:37:28.244105,"(6.5, 8.0, 7.875862068965517)","(19.0, 36.0, 35.0)","(31.0, 60.0, 51.111111111111114)","(1.14, 1.35, 1.3430263157894737)","(11.0, 15.5, 14.9)","(81.0, 200.0, 177.5)","(51.0, 120.0, 111.07142857142857)"
09-01-2023 17:37:29.360287,"(6.5, 8.0, 7.866666666666666)","(19.0, 36.0, 35.0)","(31.0, 60.0, 51.111111111111114)","(1.14, 1.35, 1.3430263157894737)","(11.0, 15.5, 14.9)","(81.0, 200.0, 177.5)","(51.0, 120.0, 109.58333333333333)"
09-01-2023 17:37:30.403931,"(6.5, 8.2, 8.136507936507936)","(19.0, 36.0, 35.0)","(31.0, 60.0, 51.111111111111114)","(1.14, 1.35, 1.3454583333333334)","(11.0, 15.5, 14.81578947368421)","(71.0, 200.0, 177.5)","(51.0, 120.0, 109.58333333333333)"
09-01-2023 17:37:31.457321,"(6.5, 8.2, 8.150877192982456)","(19.0, 36.0, 35.2)","(31.0, 60.0, 51.111111111111114)","(1.14, 1.35, 1.3454583333333334)","(11.0, 15.5, 14.81578947368421)","(71.0, 200.0, 177.5)","(51.0, 120.0, 111.07142857142857)"
09-01-2023 17:37:32.514640,"(6.5, 8.2, 8.04)","(19.0, 36.0, 35.09090909090909)","(31.0, 60.0, 51.111111111111114)","(1.14, 1.35, 1.33)","(11.0, 15.5, 15.25)","(71.0, 200.0, 177.5)","(51.0, 120.0, 111.07142857142857)"
09-01-2023 17:37:33.611057,"(6.5, 8.2, 8.11111111111111)","(19.0, 36.0, 35.2)","(31.0, 60.0, 51.111111111111114)","(1.14, 1.33, 1.324136069114471)","(11.0, 15.5, 15.652173913043478)","(81.0, 200.0, 177.5)","(51.0, 120.0, 109.58333333333333)"
09-01-2023 17:37:34.712588,"(6.5, 8.2, 8.106666666666666)","(19.0, 36.0, 35.2)","(31.0, 60.0, 51.111111111111114)","(1.14, 1.33, 1.3208431703204049)","(11.0, 16.0, 15.62962962962963)","(81.0, 200.0, 162.5)","(51.0, 120.0, 109.58333333333333)"
09-01-2023 17:37:35.922178,"(6.5, 8.4, 8.280000000000001)","(19.0, 36.0, 35.2)","(31.0, 60.0, 51.2)","(1.14, 1.33, 1.3207022900763359)","(11.0, 16.0, 15.615384615384615)","(81.0, 200.0, 162.5)","(51.0, 120.0, 111.07142857142857)"
09-01-2023 17:37:37.138736,"(6.5, 8.4, 8.39)","(19.0, 36.0, 35.2)","(31.0, 60.0, 51.2)","(1.14, 1.33, 1.3207022900763359)","(11.0, 16.0, 15.636363636363637)","(81.0, 200.0, 162.5)","(51.0, 120.0, 111.07142857142857)"
09-01-2023 17:37:38.373873,"(6.5, 8.6, 8.368421052631579)","(19.0, 36.0, 34.36363636363637)","(31.0, 60.0, 52.75)","(1.14, 1.33, 1.3215767634854771)","(11.0, 16.0, 15.636363636363637)","(81.0, 200.0, 162.5)","(51.0, 120.0, 104.375)"
09-01-2023 17:37:39.639120,"(6.5, 8.6, 8.374358974358973)","(19.0, 36.0, 34.36363636363637)","(31.0, 55.0, 50.95)","(1.14, 1.33, 1.3215767634854771)","(11.0, 16.0, 15.714285714285714)","(81.0, 200.0, 162.5)","(51.0, 120.0, 105.71428571428572)"
09-01-2023 17:37:40.927218,"(6.5, 8.6, 8.395348837209301)","(19.0, 36.0, 34.36363636363637)","(31.0, 55.0, 51.8235294117647)","(1.14, 1.33, 1.3215767634854771)","(11.0, 16.0, 15.714285714285714)","(81.0, 200.0, 162.5)","(51.0, 120.0, 111.66666666666667)"
09-01-2023 17:37:42.224819,"(6.5, 8.6, 8.395348837209301)","(19.0, 36.0, 34.36363636363637)","(31.0, 55.0, 51.72727272727273)","(1.14, 1.33, 1.3163980463980465)","(11.0, 16.0, 15.714285714285714)","(81.0, 200.0, 180.0)","(51.0, 120.0, 111.66666666666667)"
09-01-2023 17:37:43.329649,"(6.5, 8.6, 8.448275862068964)","(19.0, 36.0, 34.36363636363637)","(31.0, 55.0, 51.72727272727273)","(1.14, 1.32, 1.3163980463980465)","(11.0, 16.0, 15.714285714285714)","(81.0, 200.0, 180.0)","(51.0, 120.0, 113.75)"
09-01-2023 17:37:44.369759,"(6.5, 8.6, 8.399999999999999)","(19.0, 36.0, 34.36363636363637)","(31.0, 55.0, 48.0)","(1.14, 1.33, 1.3238198757763975)","(11.0, 16.0, 15.7)","(81.0, 200.0, 188.0)","(51.0, 120.0, 115.58823529411765)"
09-01-2023 17:37:45.398061,"(6.5, 8.6, 8.43157894736842)","(19.0, 36.0, 34.36363636363637)","(31.0, 50.0, 48.94117647058823)","(1.14, 1.33, 1.3238198757763975)","(11.0, 16.0, 16.192307692307693)","(81.0, 200.0, 168.33333333333334)","(51.0, 120.0, 115.58823529411765)"
09-01-2023 17:37:46.458870,"(6.5, 8.6, 8.43157894736842)","(19.0, 36.0, 34.36363636363637)","(31.0, 50.0, 47.5)","(1.14, 1.33, 1.3129754322111011)","(11.0, 16.5, 16.36111111111111)","(81.0, 260.0, 168.33333333333334)","(51.0, 120.0, 115.58823529411765)"
09-01-2023 17:37:47.587711,"(6.5, 8.6, 8.525)","(19.0, 36.0, 34.36363636363637)","(31.0, 55.0, 51.875)","(1.14, 1.32, 1.3129754322111011)","(11.0, 16.5, 16.342105263157894)","(81.0, 260.0, 200.0)","(51.0, 120.0, 115.0)"
09-01-2023 17:37:48.621771,"(6.5, 8.6, 8.555555555555555)","(19.0, 36.0, 35.04761904761905)","(31.0, 55.0, 52.17391304347826)","(1.14, 1.32, 1.3127221172022685)","(11.0, 16.5, 16.142857142857142)","(81.0, 250.0, 200.0)","(51.0, 120.0, 114.44444444444444)"
09-01-2023 17:37:49.663597,"(6.5, 8.8, 8.663157894736843)","(19.0, 34.0, 33.391304347826086)","(31.0, 55.0, 52.5)","(1.14, 1.32, 1.3112335692618808)","(11.0, 16.5, 16.09090909090909)","(81.0, 250.0, 200.0)","(51.0, 120.0, 117.36842105263159)"
09-01-2023 17:37:50.728459,"(6.5, 8.8, 8.566666666666666)","(19.0, 34.0, 33.733333333333334)","(31.0, 55.0, 53.57142857142857)","(1.14, 1.32, 1.3110155440414508)","(11.0, 16.5, 16.071428571428573)","(81.0, 250.0, 205.0)","(51.0, 120.0, 116.875)"
09-01-2023 17:37:51.747749,"(6.5, 8.8, 8.52)","(19.0, 34.0, 33.733333333333334)","(31.0, 55.0, 53.57142857142857)","(1.14, 1.32, 1.3109205020920502)","(11.0, 16.5, 16.1)","(81.0, 250.0, 205.0)","(51.0, 120.0, 116.66666666666667)"
09-01-2023 17:37:52.845612,"(6.5, 8.8, 8.584615384615384)","(19.0, 34.0, 33.733333333333334)","(31.0, 55.0, 53.57142857142857)","(1.14, 1.32, 1.3109205020920502)","(11.0, 16.5, 16.1)","(81.0, 250.0, 205.0)","(51.0, 120.0, 126.37931034482759)"
09-01-2023 17:37:53.915004,"(6.5, 8.8, 8.576)","(19.0, 34.0, 33.714285714285715)","(31.0, 55.0, 52.77777777777778)","(1.14, 1.32, 1.3109205020920502)","(11.0, 16.5, 16.1)","(81.0, 250.0, 205.0)","(51.0, 130.0, 126.81818181818181)"
09-01-2023 17:37:54.963633,"(6.5, 8.8, 8.604081632653061)","(19.0, 34.0, 32.888888888888886)","(31.0, 55.0, 53.0)","(1.14, 1.32, 1.3109119496855346)","(11.0, 16.5, 16.303571428571427)","(81.0, 250.0, 205.0)","(51.0, 130.0, 126.81818181818181)"
09-01-2023 17:37:56.036498,"(6.5, 8.8, 8.604081632653061)","(19.0, 34.0, 32.888888888888886)","(31.0, 55.0, 52.30769230769231)","(1.14, 1.32, 1.3118693693693695)","(11.0, 16.5, 16.38679245283019)","(81.0, 250.0, 205.0)","(51.0, 130.0, 126.5)"
09-01-2023 17:37:57.112964,"(6.5, 8.8, 8.604081632653061)","(19.0, 34.0, 32.8)","(31.0, 55.0, 52.30769230769231)","(1.14, 1.32, 1.3118693693693695)","(11.0, 16.5, 16.322222222222223)","(81.0, 250.0, 205.0)","(51.0, 130.0, 126.61290322580646)"
09-01-2023 17:37:58.185889,"(6.5, 8.8, 8.577777777777778)","(19.0, 34.0, 32.421052631578945)","(31.0, 55.0, 48.875)","(1.14, 1.32, 1.3111627906976744)","(11.0, 16.5, 16.38)","(81.0, 250.0, 200.0)","(51.0, 130.0, 120.0)"
09-01-2023 17:37:59.245790,"(6.5, 8.8, 8.618181818181819)","(19.0, 34.0, 32.58064516129032)","(31.0, 55.0, 53.0)","(1.14, 1.32, 1.3110532837670386)","(11.0, 16.5, 16.38)","(81.0, 250.0, 200.0)","(51.0, 130.0, 120.0)"
