,Aston Floyd,Ensemble,Oxidation,Fabs Max Potato,Besant Bale,Fabs Wasabi,Flying Farrugia
14-12-2022 14:31:11.754508,"(9.0, 13.0, 12.615384615384615)","(20.0, 27.0, 25.097560975609756)","(6.0, 8.0, 7.907692307692308)","(5.5, 6.4, 6.208450704225353)","(8.5, 9.2, 8.909090909090908)","(1.85, 2.24, 2.221818181818182)","(20.0, 34.0, 32.8)"
14-12-2022 14:31:12.782237,"(9.0, 13.0, 12.6)","(20.0, 27.0, 25.425531914893618)","(6.0, 8.0, 7.8352941176470585)","(5.5, 6.4, 6.177777777777778)","(8.5, 9.2, 8.88)","(1.85, 2.24, 2.218571428571429)","(20.0, 34.0, 32.8)"
14-12-2022 14:31:13.792389,"(9.0, 13.0, 12.6)","(20.0, 27.0, 25.27906976744186)","(6.0, 8.0, 7.8604651162790695)","(5.5, 6.4, 6.177777777777778)","(8.5, 9.2, 9.066666666666666)","(1.85, 2.22, 2.2213333333333334)","(20.0, 34.0, 32.8)"
14-12-2022 14:31:14.766806,"(9.0, 13.0, 12.65)","(20.0, 27.0, 26.05263157894737)","(6.0, 8.0, 7.84516129032258)","(5.5, 6.4, 6.178313253012048)","(8.5, 9.2, 9.12)","(1.85, 2.24, 2.2213333333333334)","(20.0, 34.0, 32.15384615384615)"
14-12-2022 14:31:15.800376,"(9.0, 13.0, 12.702127659574469)","(20.0, 27.0, 26.363636363636363)","(6.0, 8.0, 7.8)","(5.5, 6.4, 6.216216216216217)","(8.5, 9.2, 9.12)","(1.85, 2.24, 2.211228070175439)","(20.0, 34.0, 32.333333333333336)"
14-12-2022 14:31:16.776346,"(9.0, 13.0, 12.717391304347826)","(20.0, 27.0, 26.2)","(6.0, 8.0, 7.8)","(5.5, 6.4, 6.216216216216217)","(8.5, 9.2, 9.12)","(1.85, 2.24, 2.20962962962963)","(20.0, 34.0, 31.333333333333332)"
14-12-2022 14:31:17.736644,"(9.0, 13.0, 12.69767441860465)","(20.0, 27.0, 26.7)","(6.0, 8.0, 7.837837837837838)","(5.5, 6.4, 6.172631578947368)","(8.5, 9.2, 9.035294117647059)","(1.85, 2.24, 2.2072727272727275)","(20.0, 34.0, 31.473684210526315)"
14-12-2022 14:31:18.636255,"(9.0, 13.0, 12.69767441860465)","(20.0, 27.0, 26.941176470588236)","(6.0, 8.0, 7.8742857142857146)","(5.5, 6.4, 6.172631578947368)","(8.5, 9.2, 9.035294117647059)","(1.85, 2.24, 2.2072727272727275)","(20.0, 34.0, 31.75)"
14-12-2022 14:31:19.544417,"(9.0, 13.0, 12.674418604651162)","(20.0, 28.0, 27.8)","(6.0, 8.0, 7.8742857142857146)","(5.5, 6.4, 6.172631578947368)","(8.5, 9.2, 9.05)","(1.85, 2.24, 2.2075)","(20.0, 34.0, 31.75)"
14-12-2022 14:31:20.504179,"(9.0, 13.0, 12.674418604651162)","(20.0, 29.0, 28.636363636363637)","(6.0, 8.0, 7.9)","(5.5, 6.4, 6.182222222222222)","(8.5, 9.2, 8.838095238095239)","(1.85, 2.24, 2.2588275862068965)","(20.0, 34.0, 31.4)"
14-12-2022 14:31:21.466270,"(9.0, 13.0, 12.674418604651162)","(20.0, 29.0, 28.8)","(6.0, 8.0, 7.8)","(5.5, 6.4, 6.182222222222222)","(8.5, 9.2, 8.832)","(1.85, 2.26, 2.259782608695652)","(20.0, 34.0, 31.12)"
14-12-2022 14:31:22.345110,"(9.0, 13.0, 12.58)","(20.0, 29.0, 28.5)","(6.0, 8.0, 7.7749999999999995)","(5.5, 6.4, 6.174712643678161)","(8.5, 9.2, 8.832)","(1.85, 2.26, 2.259782608695652)","(20.0, 34.0, 31.12)"
14-12-2022 14:31:23.291289,"(9.0, 13.0, 12.661016949152543)","(20.0, 32.0, 30.833333333333332)","(6.0, 8.0, 7.786666666666666)","(5.5, 6.2, 6.185365853658537)","(8.5, 9.2, 8.847058823529412)","(1.85, 2.26, 2.2586363636363633)","(20.0, 32.0, 31.2)"
14-12-2022 14:31:24.282152,"(9.0, 13.0, 12.661016949152543)","(20.0, 32.0, 31.384615384615383)","(6.0, 8.0, 7.7894736842105265)","(5.5, 6.2, 6.185365853658537)","(8.5, 9.0, 8.73913043478261)","(1.85, 2.26, 2.2586363636363633)","(20.0, 32.0, 30.923076923076923)"
14-12-2022 14:31:25.290189,"(9.0, 13.0, 12.661016949152543)","(20.0, 32.0, 31.428571428571427)","(6.0, 8.0, 7.757575757575758)","(5.5, 6.2, 6.185365853658537)","(8.5, 9.0, 8.95912408759124)","(1.85, 2.26, 2.258181818181818)","(20.0, 32.0, 30.545454545454547)"
14-12-2022 14:31:26.293220,"(9.0, 13.0, 12.65)","(20.0, 32.0, 31.73913043478261)","(6.0, 8.0, 7.733333333333333)","(5.5, 6.2, 6.185365853658537)","(8.5, 9.0, 8.967164179104477)","(1.85, 2.26, 2.258181818181818)","(20.0, 32.0, 30.5)"
14-12-2022 14:31:27.361058,"(9.0, 13.0, 12.65)","(21.0, 32.0, 31.586206896551722)","(6.0, 8.0, 7.692307692307692)","(5.5, 6.2, 6.182352941176471)","(8.0, 9.0, 8.8)","(1.85, 2.26, 2.2581065088757395)","(20.0, 32.0, 30.5)"
14-12-2022 14:31:28.427649,"(9.0, 13.0, 12.65)","(21.0, 32.0, 31.586206896551722)","(6.0, 8.0, 7.692307692307692)","(5.5, 6.2, 6.158823529411765)","(8.0, 9.0, 8.8)","(1.85, 2.26, 2.2581065088757395)","(20.0, 32.0, 30.6)"
14-12-2022 14:31:29.465514,"(9.0, 13.0, 12.661016949152543)","(21.0, 32.0, 31.636363636363637)","(6.0, 8.0, 7.655813953488372)","(5.5, 6.2, 6.158823529411765)","(8.0, 9.0, 8.470588235294118)","(1.85, 2.26, 2.2581065088757395)","(20.0, 32.0, 30.7)"
14-12-2022 14:31:30.578214,"(9.0, 13.0, 12.696428571428571)","(21.0, 32.0, 31.81132075471698)","(6.0, 8.2, 8.076)","(5.5, 6.2, 6.128571428571429)","(8.0, 8.6, 8.424390243902439)","(1.85, 2.26, 2.2581065088757395)","(20.0, 32.0, 30.375)"
14-12-2022 14:31:31.518765,"(9.0, 13.0, 12.622641509433961)","(21.0, 32.0, 31.81132075471698)","(6.0, 8.2, 8.127906976744185)","(5.5, 6.2, 6.128571428571429)","(8.0, 8.6, 8.424390243902439)","(1.85, 2.26, 2.2581065088757395)","(20.0, 32.0, 30.375)"
14-12-2022 14:31:32.478870,"(9.0, 13.0, 12.568965517241379)","(21.0, 32.0, 31.81132075471698)","(6.0, 8.0, 7.866666666666666)","(5.5, 6.2, 6.1347826086956525)","(8.0, 8.8, 8.757575757575758)","(1.85, 2.26, 2.2247058823529415)","(20.0, 32.0, 30.933333333333334)"
14-12-2022 14:31:33.473158,"(9.0, 13.0, 12.615384615384615)","(21.0, 32.0, 31.81132075471698)","(6.0, 8.0, 7.87027027027027)","(5.5, 6.2, 6.1347826086956525)","(8.0, 8.8, 8.444897959183674)","(1.85, 2.22, 2.203076923076923)","(20.0, 32.0, 31.0)"
14-12-2022 14:31:34.415239,"(9.0, 13.0, 12.701754385964913)","(21.0, 32.0, 31.81132075471698)","(6.0, 8.6, 8.5925)","(5.5, 6.2, 6.1347826086956525)","(8.0, 8.4, 8.355102040816327)","(1.85, 2.22, 2.203076923076923)","(20.0, 32.0, 31.0)"
14-12-2022 14:31:35.338311,"(9.0, 13.0, 12.701754385964913)","(21.0, 32.0, 31.81132075471698)","(6.0, 8.6, 8.785542168674699)","(5.5, 6.2, 6.141935483870968)","(8.0, 8.4, 8.3)","(1.85, 2.22, 2.211048951048951)","(20.0, 32.0, 31.0)"
14-12-2022 14:31:36.304626,"(9.0, 13.0, 12.701754385964913)","(21.0, 32.0, 31.81132075471698)","(6.0, 8.8, 8.785542168674699)","(5.5, 6.2, 6.151515151515151)","(8.0, 8.4, 8.276470588235293)","(1.85, 2.22, 2.2110810810810815)","(20.0, 32.0, 31.0)"
14-12-2022 14:31:37.238798,"(9.0, 13.0, 12.701754385964913)","(21.0, 32.0, 31.81132075471698)","(6.0, 8.8, 8.785542168674699)","(5.5, 6.2, 6.151515151515151)","(8.0, 8.4, 8.276470588235293)","(1.85, 2.22, 2.2110810810810815)","(20.0, 32.0, 31.0)"
14-12-2022 14:31:38.204297,"(9.0, 13.0, 12.701754385964913)","(21.0, 32.0, 31.81132075471698)","(6.0, 8.8, 8.755555555555556)","(5.5, 6.2, 6.151515151515151)","(8.0, 8.4, 8.285714285714285)","(1.85, 2.2, 2.1643044619422573)","(20.0, 32.0, 31.333333333333332)"
14-12-2022 14:31:39.303249,"(9.0, 13.0, 12.767123287671232)","(21.0, 32.0, 31.952380952380953)","(6.0, 9.0, 8.856)","(5.5, 6.4, 6.171428571428572)","(8.0, 8.6, 8.421052631578947)","(1.85, 2.16, 2.1595121951219514)","(20.0, 32.0, 30.761904761904763)"
14-12-2022 14:31:40.352980,"(9.0, 13.0, 12.717948717948717)","(21.0, 32.0, 31.945945945945947)","(6.0, 9.0, 8.927272727272728)","(5.5, 6.4, 6.237037037037037)","(8.0, 8.4, 8.358333333333334)","(1.85, 2.16, 2.1526315789473687)","(20.0, 32.0, 30.761904761904763)"
14-12-2022 14:31:41.395481,"(9.0, 13.0, 12.605263157894736)","(21.0, 32.0, 31.945945945945947)","(6.0, 9.0, 8.938461538461539)","(5.5, 6.4, 6.180281690140845)","(8.0, 8.4, 8.358333333333334)","(1.85, 2.16, 2.1384000000000003)","(20.0, 32.0, 31.0)"
14-12-2022 14:31:42.426576,"(9.0, 13.0, 12.608695652173912)","(21.0, 34.0, 33.629629629629626)","(6.0, 9.0, 8.982608695652173)","(5.5, 6.4, 9998.5)","(8.0, 8.4, 9998.5)","(1.85, 2.16, 9998.5)","(20.0, 32.0, 9998.5)"
14-12-2022 14:31:43.389995,"(9.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(6.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(8.0, 99998, 9998.5)","(1.85, 99998, 9998.5)","(20.0, 99998, 9998.5)"
14-12-2022 14:31:44.394975,"(9.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(6.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(8.0, 99998, 9998.5)","(1.85, 99998, 9998.5)","(20.0, 99998, 9998.5)"
14-12-2022 14:31:45.379632,"(9.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(6.0, 99998, 9998.5)","(5.0, 99998, 9998.5)","(8.0, 99998, 9998.5)","(1.9, 99998, 9998.5)","(20.0, 99998, 9998.5)"
14-12-2022 14:31:46.273249,"(9.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(6.0, 99998, 9998.5)","(5.0, 99998, 9998.5)","(8.0, 99998, 9998.5)","(1.9, 99998, 9998.5)","(20.0, 99998, 9998.5)"
14-12-2022 14:31:47.165202,"(9.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(6.0, 99998, 9998.5)","(5.0, 99998, 9998.5)","(8.0, 99998, 9998.5)","(1.9, 99998, 9998.5)","(20.0, 99998, 9998.5)"
14-12-2022 14:31:48.061170,"(9.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(6.0, 99998, 9998.5)","(5.0, 99998, 9998.5)","(8.0, 99998, 9998.5)","(1.9, 99998, 9998.5)","(20.0, 99998, 9998.5)"
14-12-2022 14:31:48.935506,"(9.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(6.0, 99998, 9998.5)","(5.0, 99998, 9998.5)","(8.0, 99998, 9998.5)","(1.9, 99998, 9998.5)","(20.0, 99998, 9998.5)"
14-12-2022 14:31:49.788193,"(9.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(6.0, 99998, 9998.5)","(5.0, 99998, 9998.5)","(8.0, 99998, 9998.5)","(1.9, 99998, 9998.5)","(20.0, 99998, 9998.5)"
14-12-2022 14:31:50.694836,"(9.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(6.0, 99998, 9998.5)","(5.0, 99998, 9998.5)","(8.0, 99998, 9998.5)","(1.9, 99998, 9998.5)","(20.0, 99998, 9998.5)"
14-12-2022 14:31:51.627827,"(9.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(6.0, 99998, 9998.5)","(5.0, 99998, 9998.5)","(8.0, 99998, 9998.5)","(1.9, 99998, 9998.5)","(20.0, 99998, 9998.5)"
14-12-2022 14:31:52.568575,"(9.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(6.0, 99998, 9998.5)","(5.0, 99998, 9998.5)","(8.0, 99998, 9998.5)","(1.9, 99998, 9998.5)","(20.0, 99998, 9998.5)"
14-12-2022 14:31:53.701296,"(9.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(6.0, 99998, 9998.5)","(5.0, 99998, 9998.5)","(8.0, 99998, 9998.5)","(1.9, 99998, 9998.5)","(20.0, 99998, 9998.5)"
14-12-2022 14:31:54.893974,"(9.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(6.0, 99998, 9998.5)","(5.0, 99998, 9998.5)","(8.0, 99998, 9998.5)","(1.9, 99998, 9998.5)","(20.0, 99998, 9998.5)"
