,Rickys Revenge,Cairo Boogie,Suleman,Chesapeake Charlie,Kid Bourbon,Champagne Jam,Citizens Fire,Dominant Factor,Thatza Alpha,Light Work
15-12-2022 14:12:30.237409,"(14.0, 21.0, 20.07894736842105)","(9.0, 13.0, 12.166666666666666)","(2.35, 2.98, 2.9363636363636365)","(20.0, 40.0, 35.0)","(2.25, 2.78, 2.633793103448276)","(26.0, 65.0, 57.25)","(26.0, 65.0, 61.375)","(26.0, 130.0, 88.0)","(26.0, 130.0, 74.80000000000001)","(16.0, 32.0, 28.0)"
15-12-2022 14:12:31.791789,"(14.0, 21.0, 20.07894736842105)","(9.0, 12.5, 12.05)","(2.35, 2.98, 2.9363636363636365)","(20.0, 40.0, 35.0)","(2.25, 2.78, 2.633793103448276)","(26.0, 65.0, 57.25)","(26.0, 65.0, 61.375)","(26.0, 130.0, 88.0)","(26.0, 130.0, 86.42105263157895)","(16.0, 32.0, 28.0)"
15-12-2022 14:12:33.420169,"(14.0, 21.0, 19.528301886792452)","(9.0, 12.5, 11.838709677419354)","(2.35, 2.98, 2.9363636363636365)","(20.0, 40.0, 35.0)","(2.25, 2.78, 2.633793103448276)","(26.0, 65.0, 57.25)","(26.0, 65.0, 61.375)","(26.0, 130.0, 88.0)","(26.0, 130.0, 86.42105263157895)","(16.0, 32.0, 28.0)"
15-12-2022 14:12:34.986751,"(14.0, 21.0, 19.89622641509434)","(9.0, 13.0, 11.838709677419354)","(2.35, 2.98, 2.9363636363636365)","(20.0, 40.0, 38.625)","(2.3, 2.78, 2.633793103448276)","(26.0, 65.0, 57.25)","(26.0, 65.0, 61.375)","(26.0, 130.0, 88.0)","(26.0, 130.0, 86.42105263157895)","(17.0, 32.0, 27.2)"
15-12-2022 14:12:36.637640,"(14.0, 21.0, 19.095238095238095)","(9.0, 13.0, 11.875)","(2.35, 2.98, 2.9363636363636365)","(20.0, 40.0, 38.625)","(2.3, 2.78, 2.7266666666666666)","(26.0, 65.0, 57.25)","(26.0, 65.0, 61.375)","(26.0, 130.0, 88.0)","(26.0, 130.0, 49.0)","(17.0, 32.0, 27.2)"
15-12-2022 14:12:38.219289,"(14.0, 21.0, 19.214285714285715)","(9.0, 13.0, 12.1)","(2.35, 2.98, 2.9363636363636365)","(20.0, 40.0, 38.625)","(2.3, 2.78, 2.795)","(26.0, 65.0, 57.25)","(26.0, 65.0, 61.375)","(26.0, 130.0, 88.0)","(26.0, 130.0, 74.875)","(17.0, 32.0, 27.2)"
15-12-2022 14:12:40.036351,"(14.0, 21.0, 19.214285714285715)","(9.0, 13.0, 11.323529411764707)","(2.35, 2.98, 2.9363636363636365)","(20.0, 40.0, 38.625)","(2.3, 2.82, 2.7967441860465114)","(26.0, 65.0, 57.25)","(26.0, 65.0, 61.375)","(26.0, 130.0, 88.0)","(26.0, 130.0, 68.28571428571428)","(17.0, 32.0, 27.2)"
15-12-2022 14:12:41.713911,"(14.0, 21.0, 19.214285714285715)","(9.0, 13.0, 12.205882352941178)","(2.35, 2.98, 2.9363636363636365)","(20.0, 40.0, 38.285714285714285)","(2.3, 2.82, 2.7967441860465114)","(26.0, 65.0, 57.25)","(26.0, 65.0, 61.375)","(26.0, 130.0, 88.0)","(26.0, 130.0, 68.28571428571428)","(17.0, 32.0, 27.2)"
15-12-2022 14:12:43.288573,"(14.0, 21.0, 19.214285714285715)","(9.0, 12.5, 12.25)","(2.35, 2.98, 2.9363636363636365)","(20.0, 40.0, 38.8)","(2.3, 2.82, 2.7967441860465114)","(26.0, 65.0, 57.25)","(26.0, 65.0, 61.375)","(26.0, 130.0, 88.0)","(26.0, 130.0, 68.28571428571428)","(17.0, 32.0, 27.2)"
15-12-2022 14:12:44.791970,"(14.0, 21.0, 19.571428571428573)","(9.0, 12.5, 11.26086956521739)","(2.35, 2.98, 2.9363636363636365)","(20.0, 40.0, 38.8)","(2.3, 2.82, 2.7967441860465114)","(26.0, 65.0, 57.25)","(26.0, 65.0, 61.375)","(26.0, 130.0, 88.0)","(26.0, 130.0, 68.28571428571428)","(17.0, 32.0, 27.2)"
15-12-2022 14:12:46.994914,"(14.0, 21.0, 19.571428571428573)","(9.0, 13.0, 11.26086956521739)","(2.35, 2.98, 2.9363636363636365)","(20.0, 40.0, 38.8)","(2.3, 2.82, 2.7967441860465114)","(26.0, 65.0, 57.25)","(26.0, 65.0, 61.375)","(26.0, 130.0, 88.0)","(26.0, 130.0, 68.28571428571428)","(17.0, 32.0, 28.0)"
15-12-2022 14:12:48.586438,"(14.0, 21.0, 19.571428571428573)","(9.0, 13.0, 11.9)","(2.35, 2.98, 2.9363636363636365)","(20.0, 40.0, 38.8)","(2.3, 2.82, 2.7967441860465114)","(26.0, 65.0, 57.25)","(26.0, 65.0, 61.375)","(26.0, 130.0, 88.0)","(26.0, 130.0, 94.0)","(17.0, 32.0, 28.0)"
15-12-2022 14:12:49.982934,"(14.0, 21.0, 19.571428571428573)","(9.0, 12.5, 11.9)","(2.35, 2.98, 2.9363636363636365)","(20.0, 40.0, 38.8)","(2.3, 2.82, 2.7967441860465114)","(26.0, 65.0, 57.25)","(26.0, 65.0, 61.375)","(26.0, 130.0, 88.0)","(26.0, 130.0, 59.5)","(17.0, 32.0, 28.0)"
15-12-2022 14:12:51.429903,"(14.0, 21.0, 19.571428571428573)","(9.0, 12.5, 11.9)","(2.35, 2.98, 2.9363636363636365)","(20.0, 40.0, 38.8)","(2.3, 2.82, 2.7967441860465114)","(26.0, 65.0, 57.25)","(26.0, 65.0, 61.375)","(26.0, 130.0, 88.0)","(26.0, 130.0, 59.5)","(17.0, 32.0, 28.0)"
15-12-2022 14:12:53.033179,"(14.0, 21.0, 19.571428571428573)","(9.0, 12.5, 11.9)","(2.35, 2.98, 2.9363636363636365)","(20.0, 40.0, 38.8)","(2.3, 2.82, 2.7967441860465114)","(26.0, 65.0, 57.25)","(26.0, 65.0, 61.375)","(26.0, 130.0, 88.0)","(26.0, 130.0, 59.5)","(17.0, 32.0, 28.0)"
15-12-2022 14:12:54.546244,"(14.0, 21.0, 19.571428571428573)","(9.0, 12.5, 10.7)","(2.35, 2.98, 2.9363636363636365)","(20.0, 40.0, 38.8)","(2.3, 2.82, 2.7967441860465114)","(26.0, 65.0, 57.25)","(26.0, 65.0, 61.375)","(26.0, 130.0, 88.0)","(26.0, 130.0, 59.5)","(17.0, 32.0, 28.0)"
15-12-2022 14:12:56.169961,"(14.0, 21.0, 19.571428571428573)","(9.0, 11.5, 12.147058823529411)","(2.35, 2.98, 2.9363636363636365)","(20.0, 40.0, 38.8)","(2.3, 2.82, 2.7967441860465114)","(26.0, 65.0, 57.25)","(26.0, 65.0, 61.375)","(26.0, 130.0, 88.0)","(26.0, 130.0, 59.5)","(17.0, 32.0, 28.0)"
15-12-2022 14:12:57.768215,"(14.0, 21.0, 19.571428571428573)","(9.0, 12.5, 12.147058823529411)","(2.35, 2.98, 2.8771428571428572)","(20.0, 40.0, 38.8)","(2.3, 2.82, 2.7967441860465114)","(26.0, 65.0, 57.25)","(26.0, 65.0, 61.375)","(26.0, 130.0, 88.0)","(26.0, 130.0, 78.25)","(17.0, 32.0, 28.0)"
15-12-2022 14:12:59.307667,"(14.0, 21.0, 19.571428571428573)","(9.0, 12.5, 12.147058823529411)","(2.35, 2.98, 2.8771428571428572)","(20.0, 40.0, 38.8)","(2.3, 2.82, 2.7967441860465114)","(26.0, 65.0, 57.25)","(26.0, 65.0, 61.375)","(26.0, 130.0, 88.0)","(26.0, 130.0, 86.42105263157895)","(17.0, 32.0, 28.0)"
15-12-2022 14:13:00.718459,"(14.0, 21.0, 19.571428571428573)","(9.0, 12.5, 12.147058823529411)","(2.35, 2.98, 2.8771428571428572)","(20.0, 40.0, 38.8)","(2.3, 2.82, 2.7967441860465114)","(26.0, 65.0, 57.25)","(26.0, 65.0, 61.375)","(26.0, 130.0, 88.0)","(26.0, 130.0, 86.42105263157895)","(17.0, 32.0, 28.0)"
15-12-2022 14:13:02.254570,"(14.0, 21.0, 19.571428571428573)","(9.0, 12.5, 12.147058823529411)","(2.35, 2.98, 2.8771428571428572)","(20.0, 40.0, 38.8)","(2.3, 2.82, 2.7967441860465114)","(26.0, 65.0, 57.25)","(26.0, 65.0, 61.375)","(26.0, 130.0, 88.0)","(26.0, 130.0, 86.42105263157895)","(17.0, 32.0, 28.0)"
15-12-2022 14:13:03.734081,"(14.0, 21.0, 19.571428571428573)","(9.0, 12.5, 12.147058823529411)","(2.35, 2.98, 2.8771428571428572)","(20.0, 40.0, 38.8)","(2.3, 2.82, 2.7967441860465114)","(26.0, 65.0, 57.25)","(26.0, 65.0, 61.375)","(26.0, 130.0, 88.0)","(26.0, 130.0, 86.42105263157895)","(17.0, 32.0, 28.0)"
15-12-2022 14:13:05.241253,"(14.0, 20.0, 19.41176470588235)","(9.0, 12.5, 12.147058823529411)","(2.35, 2.98, 2.8771428571428572)","(20.0, 40.0, 38.8)","(2.3, 2.82, 2.7967441860465114)","(26.0, 65.0, 57.25)","(26.0, 65.0, 61.375)","(26.0, 130.0, 88.0)","(26.0, 130.0, 86.42105263157895)","(17.0, 32.0, 28.0)"
15-12-2022 14:13:06.699974,"(14.0, 20.0, 19.215686274509803)","(9.0, 12.5, 12.147058823529411)","(2.35, 2.98, 2.8771428571428572)","(20.0, 40.0, 38.8)","(2.3, 2.82, 2.7967441860465114)","(26.0, 65.0, 57.25)","(26.0, 65.0, 61.375)","(26.0, 130.0, 88.0)","(26.0, 130.0, 86.42105263157895)","(17.0, 32.0, 28.0)"
15-12-2022 14:13:08.127767,"(14.0, 20.0, 19.215686274509803)","(9.0, 12.5, 12.147058823529411)","(2.35, 2.98, 2.8771428571428572)","(20.0, 40.0, 38.8)","(2.3, 2.82, 2.7967441860465114)","(26.0, 65.0, 57.25)","(26.0, 65.0, 61.375)","(26.0, 130.0, 88.0)","(26.0, 130.0, 72.14285714285714)","(17.0, 32.0, 28.0)"
15-12-2022 14:13:09.513241,"(14.0, 20.0, 19.19148936170213)","(9.0, 12.5, 12.147058823529411)","(2.35, 2.98, 2.8771428571428572)","(20.0, 40.0, 38.8)","(2.3, 2.82, 2.7967441860465114)","(26.0, 65.0, 57.25)","(26.0, 65.0, 61.375)","(26.0, 130.0, 88.0)","(26.0, 130.0, 89.5)","(17.0, 32.0, 27.2)"
15-12-2022 14:13:10.845723,"(14.0, 20.0, 19.24)","(9.0, 12.5, 12.147058823529411)","(2.35, 2.98, 2.8771428571428572)","(20.0, 40.0, 38.8)","(2.3, 2.82, 2.7967441860465114)","(26.0, 65.0, 57.25)","(26.0, 65.0, 61.375)","(26.0, 130.0, 88.0)","(26.0, 130.0, 89.5)","(17.0, 32.0, 27.2)"
15-12-2022 14:13:12.250722,"(14.0, 20.0, 19.24)","(9.0, 12.5, 12.147058823529411)","(2.35, 2.98, 2.8771428571428572)","(20.0, 40.0, 38.8)","(2.3, 2.82, 2.7967441860465114)","(26.0, 65.0, 57.25)","(26.0, 65.0, 61.375)","(26.0, 130.0, 88.0)","(26.0, 130.0, 89.5)","(17.0, 32.0, 27.2)"
15-12-2022 14:13:13.654318,"(14.0, 20.0, 19.24)","(9.0, 12.5, 12.147058823529411)","(2.35, 2.98, 2.8771428571428572)","(20.0, 40.0, 38.8)","(2.3, 2.82, 2.7967441860465114)","(26.0, 65.0, 57.25)","(26.0, 65.0, 61.375)","(26.0, 130.0, 88.0)","(26.0, 130.0, 89.5)","(17.0, 32.0, 27.2)"
15-12-2022 14:13:15.096141,"(14.0, 20.0, 19.24)","(9.0, 12.5, 12.147058823529411)","(2.35, 2.98, 2.8771428571428572)","(20.0, 40.0, 38.8)","(2.3, 2.82, 2.7967441860465114)","(26.0, 65.0, 57.25)","(26.0, 65.0, 61.375)","(26.0, 130.0, 88.0)","(26.0, 130.0, 89.5)","(17.0, 32.0, 27.2)"
15-12-2022 14:13:16.494754,"(14.0, 20.0, 19.24)","(9.0, 12.5, 12.147058823529411)","(2.35, 2.98, 2.8771428571428572)","(20.0, 40.0, 38.8)","(2.3, 2.82, 2.7967441860465114)","(26.0, 65.0, 57.25)","(26.0, 65.0, 61.375)","(26.0, 130.0, 88.0)","(26.0, 130.0, 89.5)","(17.0, 32.0, 27.2)"
15-12-2022 14:13:17.898111,"(14.0, 20.0, 19.24)","(9.0, 12.5, 12.147058823529411)","(2.35, 2.98, 2.9363636363636365)","(20.0, 40.0, 38.8)","(2.3, 2.82, 2.7967441860465114)","(26.0, 65.0, 57.25)","(26.0, 65.0, 61.375)","(26.0, 130.0, 88.0)","(26.0, 130.0, 82.35294117647058)","(17.0, 32.0, 27.2)"
15-12-2022 14:13:19.321871,"(14.0, 20.0, 19.24)","(9.0, 12.5, 12.147058823529411)","(2.35, 2.98, 2.9363636363636365)","(20.0, 40.0, 38.8)","(2.3, 2.82, 2.7967441860465114)","(26.0, 65.0, 57.25)","(26.0, 65.0, 61.375)","(26.0, 130.0, 88.0)","(26.0, 130.0, 69.57142857142857)","(17.0, 32.0, 27.2)"
15-12-2022 14:13:20.647707,"(14.0, 20.0, 19.24)","(9.0, 12.5, 12.147058823529411)","(2.35, 2.98, 2.95)","(20.0, 40.0, 38.8)","(2.3, 2.82, 2.7967441860465114)","(26.0, 65.0, 57.25)","(26.0, 65.0, 61.375)","(26.0, 130.0, 88.0)","(26.0, 130.0, 69.57142857142857)","(17.0, 32.0, 27.2)"
15-12-2022 14:13:22.010337,"(14.0, 20.0, 19.24)","(9.0, 12.5, 12.147058823529411)","(2.35, 2.96, 2.933333333333333)","(20.0, 40.0, 38.8)","(2.3, 2.82, 2.7967441860465114)","(26.0, 65.0, 57.25)","(26.0, 65.0, 61.375)","(26.0, 130.0, 88.0)","(26.0, 130.0, 69.57142857142857)","(17.0, 32.0, 27.2)"
15-12-2022 14:13:23.448114,"(14.0, 20.0, 19.24)","(9.0, 12.5, 11.833333333333334)","(2.35, 2.96, 2.91)","(20.0, 40.0, 38.8)","(2.3, 2.82, 2.76)","(26.0, 65.0, 57.25)","(26.0, 65.0, 61.375)","(26.0, 130.0, 88.0)","(26.0, 130.0, 63.53846153846154)","(17.0, 32.0, 27.2)"
15-12-2022 14:13:24.858138,"(14.0, 20.0, 19.24)","(9.0, 12.5, 11.0)","(2.35, 2.96, 2.88)","(20.0, 40.0, 38.8)","(2.3, 2.82, 2.704516129032258)","(26.0, 65.0, 57.25)","(26.0, 65.0, 61.375)","(26.0, 130.0, 88.0)","(26.0, 130.0, 58.0)","(17.0, 32.0, 27.2)"
15-12-2022 14:13:26.240897,"(14.0, 20.0, 19.24)","(9.0, 12.5, 11.38888888888889)","(2.35, 2.96, 2.857142857142857)","(20.0, 40.0, 38.8)","(2.3, 2.84, 2.7725)","(26.0, 65.0, 57.25)","(26.0, 65.0, 61.375)","(26.0, 130.0, 88.0)","(26.0, 130.0, 58.0)","(17.0, 32.0, 27.2)"
15-12-2022 14:13:27.582038,"(14.0, 20.0, 18.875)","(9.0, 12.5, 10.961538461538462)","(2.35, 2.96, 2.829090909090909)","(20.0, 40.0, 38.8)","(2.3, 2.84, 2.7287500000000002)","(26.0, 65.0, 57.25)","(26.0, 65.0, 61.375)","(26.0, 130.0, 88.0)","(26.0, 130.0, 69.57142857142857)","(17.0, 32.0, 27.2)"
15-12-2022 14:13:28.858908,"(14.0, 20.0, 19.15625)","(9.0, 12.5, 10.961538461538462)","(2.35, 2.96, 2.829090909090909)","(20.0, 40.0, 38.8)","(2.3, 2.86, 2.7287500000000002)","(26.0, 65.0, 57.25)","(26.0, 65.0, 61.375)","(26.0, 130.0, 88.0)","(26.0, 130.0, 69.57142857142857)","(17.0, 32.0, 27.2)"
15-12-2022 14:13:30.243838,"(14.0, 20.0, 19.15625)","(9.0, 12.5, 10.961538461538462)","(2.35, 2.96, 2.829090909090909)","(20.0, 40.0, 38.8)","(2.3, 2.86, 2.8367741935483872)","(26.0, 65.0, 57.25)","(26.0, 65.0, 61.375)","(26.0, 130.0, 88.0)","(26.0, 130.0, 59.5)","(17.0, 32.0, 27.2)"
15-12-2022 14:13:31.534523,"(14.0, 20.0, 19.289473684210527)","(9.0, 12.5, 10.961538461538462)","(2.35, 2.96, 2.829090909090909)","(20.0, 40.0, 38.8)","(2.3, 2.86, 2.8367741935483872)","(26.0, 65.0, 57.25)","(26.0, 65.0, 61.375)","(26.0, 130.0, 88.0)","(26.0, 130.0, 59.5)","(17.0, 32.0, 27.2)"
15-12-2022 14:13:32.894683,"(14.0, 20.0, 19.15625)","(9.0, 12.5, 10.961538461538462)","(2.35, 2.98, 2.8449999999999998)","(20.0, 40.0, 38.8)","(2.3, 2.96, 2.779322033898305)","(26.0, 65.0, 57.25)","(26.0, 65.0, 61.375)","(26.0, 130.0, 88.0)","(26.0, 130.0, 68.28571428571428)","(17.0, 32.0, 27.846153846153847)"
15-12-2022 14:13:34.224755,"(14.0, 20.0, 19.15625)","(9.0, 12.5, 10.961538461538462)","(2.35, 2.96, 2.8220588235294115)","(20.0, 40.0, 38.8)","(2.3, 2.96, 3.0)","(26.0, 65.0, 57.25)","(26.0, 65.0, 61.375)","(26.0, 130.0, 88.0)","(26.0, 130.0, 68.28571428571428)","(17.0, 32.0, 25.25)"
15-12-2022 14:13:35.521893,"(14.0, 20.0, 19.15625)","(9.0, 12.5, 10.961538461538462)","(2.35, 3.05, 2.8220588235294115)","(20.0, 40.0, 38.8)","(2.35, 3.05, 3.0)","(26.0, 65.0, 57.25)","(26.0, 65.0, 61.375)","(26.0, 130.0, 88.0)","(26.0, 130.0, 74.875)","(17.0, 32.0, 25.25)"
15-12-2022 14:13:36.810887,"(13.0, 20.0, 19.513513513513512)","(9.0, 12.5, 10.416666666666666)","(2.35, 3.0, 2.8249999999999997)","(20.0, 40.0, 38.8)","(2.35, 2.94, 2.8443478260869566)","(26.0, 65.0, 57.25)","(26.0, 65.0, 61.375)","(26.0, 130.0, 88.0)","(26.0, 130.0, 97.33333333333334)","(17.0, 32.0, 25.25)"
15-12-2022 14:13:38.136276,"(13.0, 20.0, 19.302325581395348)","(9.0, 12.5, 10.416666666666666)","(2.35, 2.98, 2.922727272727273)","(20.0, 40.0, 38.8)","(2.35, 3.0, 2.9828571428571427)","(26.0, 65.0, 57.25)","(26.0, 65.0, 61.375)","(26.0, 130.0, 114.36363636363636)","(26.0, 130.0, 87.3913043478261)","(17.0, 32.0, 25.25)"
15-12-2022 14:13:39.394348,"(13.0, 20.0, 19.302325581395348)","(9.0, 12.5, 11.041666666666666)","(2.35, 2.98, 2.9414285714285713)","(20.0, 40.0, 38.8)","(2.35, 3.0, 2.945)","(26.0, 65.0, 57.25)","(26.0, 65.0, 61.375)","(26.0, 130.0, 114.36363636363636)","(26.0, 130.0, 87.3913043478261)","(17.0, 32.0, 27.846153846153847)"
15-12-2022 14:13:40.703740,"(13.0, 20.0, 19.387755102040817)","(9.0, 12.5, 10.75)","(2.35, 2.98, 2.9414285714285713)","(20.0, 40.0, 38.8)","(2.35, 3.0, 2.948235294117647)","(26.0, 65.0, 57.25)","(26.0, 65.0, 61.375)","(26.0, 130.0, 114.36363636363636)","(26.0, 130.0, 87.3913043478261)","(17.0, 32.0, 27.846153846153847)"
15-12-2022 14:13:42.021545,"(13.0, 20.0, 19.387755102040817)","(9.0, 12.5, 10.75)","(2.35, 2.98, 2.9)","(20.0, 40.0, 38.8)","(2.35, 3.0, 2.9716129032258065)","(26.0, 65.0, 57.25)","(26.0, 65.0, 61.375)","(26.0, 130.0, 114.36363636363636)","(26.0, 130.0, 87.3913043478261)","(17.0, 32.0, 27.846153846153847)"
15-12-2022 14:13:43.316705,"(13.0, 20.0, 19.387755102040817)","(9.0, 12.5, 10.625)","(2.35, 2.98, 2.8657142857142857)","(20.0, 40.0, 38.8)","(2.35, 3.0, 2.9428571428571426)","(26.0, 65.0, 57.25)","(26.0, 65.0, 61.375)","(26.0, 130.0, 114.36363636363636)","(26.0, 130.0, 87.3913043478261)","(17.0, 32.0, 27.846153846153847)"
15-12-2022 14:13:44.660478,"(13.0, 20.0, 19.387755102040817)","(9.0, 12.5, 10.625)","(2.35, 2.98, 2.8657142857142857)","(20.0, 40.0, 38.8)","(2.35, 3.0, 2.976470588235294)","(26.0, 65.0, 57.25)","(26.0, 65.0, 61.375)","(26.0, 130.0, 114.36363636363636)","(26.0, 130.0, 87.3913043478261)","(17.0, 32.0, 27.846153846153847)"
15-12-2022 14:13:46.009182,"(13.0, 20.0, 19.387755102040817)","(8.5, 12.5, 10.625)","(2.35, 2.98, 2.8657142857142857)","(20.0, 40.0, 38.8)","(2.35, 3.0, 2.9576470588235293)","(26.0, 65.0, 57.25)","(26.0, 65.0, 61.375)","(26.0, 130.0, 114.36363636363636)","(26.0, 130.0, 87.3913043478261)","(17.0, 32.0, 27.846153846153847)"
15-12-2022 14:13:47.442783,"(13.0, 20.0, 19.658536585365855)","(8.5, 12.5, 10.625)","(2.35, 2.98, 2.8657142857142857)","(20.0, 40.0, 38.8)","(2.35, 3.0, 2.928)","(26.0, 65.0, 57.25)","(26.0, 65.0, 61.375)","(26.0, 130.0, 114.36363636363636)","(26.0, 130.0, 90.8)","(17.0, 32.0, 27.846153846153847)"
15-12-2022 14:13:48.788948,"(13.0, 20.0, 19.658536585365855)","(8.5, 12.5, 10.625)","(2.35, 2.98, 2.915)","(20.0, 40.0, 38.8)","(2.35, 3.0, 2.928)","(26.0, 65.0, 57.25)","(26.0, 65.0, 61.375)","(26.0, 130.0, 114.36363636363636)","(26.0, 130.0, 90.8)","(17.0, 32.0, 27.846153846153847)"
15-12-2022 14:13:50.132872,"(13.0, 20.0, 19.6)","(8.5, 12.5, 10.625)","(2.35, 3.05, 2.915)","(20.0, 40.0, 38.8)","(2.35, 3.0, 2.928)","(26.0, 65.0, 57.25)","(26.0, 65.0, 61.375)","(26.0, 130.0, 114.36363636363636)","(26.0, 130.0, 90.8)","(17.0, 32.0, 27.846153846153847)"
15-12-2022 14:13:51.487417,"(13.0, 20.0, 19.6)","(8.5, 12.5, 10.625)","(2.35, 3.05, 2.90546875)","(20.0, 40.0, 38.8)","(2.35, 3.0, 2.928)","(26.0, 65.0, 57.25)","(26.0, 65.0, 61.375)","(26.0, 130.0, 114.36363636363636)","(26.0, 130.0, 90.8)","(17.0, 32.0, 27.846153846153847)"
15-12-2022 14:13:53.010565,"(13.0, 20.0, 19.658536585365855)","(8.5, 12.5, 10.625)","(2.35, 3.05, 2.9038461538461537)","(20.0, 40.0, 38.8)","(2.35, 3.0, 2.9699999999999998)","(26.0, 65.0, 57.25)","(26.0, 65.0, 61.375)","(26.0, 130.0, 111.33333333333334)","(26.0, 130.0, 90.8)","(17.0, 32.0, 27.846153846153847)"
15-12-2022 14:13:54.436111,"(13.0, 20.0, 19.658536585365855)","(8.5, 12.5, 11.31578947368421)","(2.35, 3.05, 2.86)","(20.0, 40.0, 38.8)","(2.35, 3.0, 2.9699999999999998)","(26.0, 65.0, 57.25)","(26.0, 65.0, 60.5)","(26.0, 130.0, 97.19999999999999)","(26.0, 130.0, 90.8)","(17.0, 32.0, 27.846153846153847)"
15-12-2022 14:13:55.885805,"(13.0, 20.0, 19.658536585365855)","(8.5, 12.5, 10.76923076923077)","(2.35, 3.05, 2.8290697674418603)","(20.0, 40.0, 38.8)","(2.35, 3.0, 2.9699999999999998)","(26.0, 65.0, 57.25)","(26.0, 65.0, 60.5)","(26.0, 130.0, 109.0)","(26.0, 130.0, 90.8)","(17.0, 32.0, 27.846153846153847)"
15-12-2022 14:13:57.209352,"(13.0, 20.0, 19.658536585365855)","(8.5, 12.5, 10.76923076923077)","(2.35, 3.05, 2.793913043478261)","(20.0, 40.0, 38.8)","(2.35, 3.0, 2.9485714285714284)","(26.0, 65.0, 57.25)","(26.0, 65.0, 61.375)","(26.0, 130.0, 109.0)","(26.0, 130.0, 98.38709677419355)","(17.0, 32.0, 27.846153846153847)"
15-12-2022 14:13:58.581193,"(13.0, 20.0, 19.658536585365855)","(8.5, 12.5, 10.76923076923077)","(2.35, 3.05, 2.808846153846154)","(20.0, 40.0, 38.8)","(2.35, 3.0, 2.9979999999999998)","(26.0, 65.0, 57.25)","(26.0, 65.0, 61.375)","(26.0, 130.0, 109.0)","(26.0, 130.0, 73.52941176470588)","(17.0, 32.0, 27.846153846153847)"
15-12-2022 14:13:59.977728,"(13.0, 20.0, 19.658536585365855)","(8.5, 12.5, 10.76923076923077)","(2.35, 3.05, 2.808846153846154)","(20.0, 40.0, 38.8)","(2.35, 3.05, 2.9979999999999998)","(26.0, 65.0, 57.25)","(26.0, 65.0, 59.6)","(26.0, 130.0, 109.0)","(26.0, 130.0, 73.52941176470588)","(17.0, 32.0, 27.846153846153847)"
15-12-2022 14:14:01.317288,"(13.0, 20.0, 19.25)","(8.5, 12.5, 10.76923076923077)","(2.35, 3.05, 2.765)","(20.0, 40.0, 38.8)","(2.35, 3.05, 2.9979999999999998)","(26.0, 65.0, 57.25)","(26.0, 65.0, 59.6)","(26.0, 130.0, 109.0)","(26.0, 130.0, 73.52941176470588)","(17.0, 32.0, 27.846153846153847)"
15-12-2022 14:14:02.650502,"(13.0, 20.0, 19.25)","(8.5, 12.5, 10.76923076923077)","(2.35, 3.05, 2.7284615384615387)","(20.0, 40.0, 38.8)","(2.35, 3.05, 2.9979999999999998)","(26.0, 65.0, 57.25)","(26.0, 65.0, 58.8)","(26.0, 130.0, 114.36363636363636)","(26.0, 130.0, 73.52941176470588)","(17.0, 32.0, 27.846153846153847)"
15-12-2022 14:14:03.992290,"(13.0, 20.0, 19.475)","(8.5, 12.5, 10.76923076923077)","(2.35, 3.05, 2.5958536585365852)","(20.0, 40.0, 38.8)","(2.35, 3.05, 3.022)","(26.0, 65.0, 57.25)","(26.0, 65.0, 58.8)","(26.0, 130.0, 114.36363636363636)","(26.0, 130.0, 50.0)","(17.0, 32.0, 27.846153846153847)"
15-12-2022 14:14:05.335084,"(13.0, 20.0, 19.475)","(8.5, 12.5, 10.625)","(2.35, 3.05, 2.713018867924528)","(20.0, 40.0, 38.8)","(2.35, 3.05, 3.037272727272727)","(26.0, 65.0, 57.25)","(26.0, 65.0, 62.41666666666667)","(26.0, 130.0, 114.36363636363636)","(26.0, 130.0, 50.0)","(17.0, 32.0, 27.846153846153847)"
15-12-2022 14:14:06.639570,"(13.0, 20.0, 19.475)","(8.5, 12.5, 10.625)","(2.35, 3.05, 2.653111111111111)","(20.0, 40.0, 38.8)","(2.35, 3.05, 3.037272727272727)","(26.0, 65.0, 57.25)","(26.0, 65.0, 62.41666666666667)","(26.0, 130.0, 114.36363636363636)","(26.0, 130.0, 50.0)","(17.0, 32.0, 27.846153846153847)"
15-12-2022 14:14:07.863961,"(13.0, 20.0, 19.475)","(8.5, 12.5, 11.31578947368421)","(2.35, 3.05, 2.653111111111111)","(20.0, 40.0, 38.8)","(2.35, 3.05, 3.0266666666666664)","(26.0, 65.0, 57.25)","(26.0, 65.0, 61.77777777777778)","(26.0, 130.0, 114.36363636363636)","(26.0, 130.0, 66.0)","(17.0, 32.0, 27.5)"
15-12-2022 14:14:09.142293,"(13.0, 20.0, 19.25)","(8.5, 12.0, 11.653333333333332)","(2.3, 3.05, 2.9355421686746985)","(20.0, 40.0, 38.8)","(2.35, 3.05, 3.029090909090909)","(26.0, 65.0, 57.25)","(26.0, 65.0, 60.166666666666664)","(26.0, 130.0, 114.36363636363636)","(26.0, 130.0, 66.0)","(17.0, 32.0, 27.5)"
