,Drink Long Necks,Head On Bonnie,Fernando Travis,Street Cry,Rowdy Roddy,Swift Sharni,Out Of Gas
12-01-2023 18:27:49.839644,"(4.2, 7.0, 6.541666666666667)","(8.5, 17.0, 10.120000000000001)","(8.5, 19.0, 10.36)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 79.33333333333333)","(8.5, 18.5, 12.033333333333333)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:27:50.890298,"(4.2, 7.0, 6.541666666666667)","(8.5, 17.0, 10.120000000000001)","(8.5, 19.0, 10.36)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 79.33333333333333)","(8.5, 18.5, 12.033333333333333)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:27:52.065700,"(4.2, 7.0, 6.541666666666667)","(8.5, 17.0, 10.120000000000001)","(8.5, 19.0, 10.654545454545456)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 79.33333333333333)","(8.5, 18.5, 12.033333333333333)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:27:53.289912,"(4.2, 7.0, 6.541666666666667)","(8.5, 17.0, 10.120000000000001)","(8.5, 19.0, 10.654545454545456)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 79.33333333333333)","(8.5, 18.5, 12.033333333333333)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:27:54.442481,"(4.2, 7.0, 6.541666666666667)","(8.5, 17.0, 10.120000000000001)","(8.5, 19.0, 10.654545454545456)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 79.33333333333333)","(8.5, 18.5, 12.033333333333333)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:27:55.448264,"(4.2, 7.0, 6.541666666666667)","(8.5, 17.0, 10.120000000000001)","(8.5, 19.0, 10.654545454545456)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 79.33333333333333)","(8.5, 18.5, 12.033333333333333)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:27:56.678986,"(4.2, 7.0, 6.541666666666667)","(8.5, 17.0, 10.120000000000001)","(8.5, 19.0, 10.654545454545456)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 79.33333333333333)","(8.5, 18.5, 12.033333333333333)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:27:57.766050,"(4.2, 7.0, 6.541666666666667)","(8.5, 17.0, 10.120000000000001)","(8.5, 19.0, 10.654545454545456)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 79.33333333333333)","(8.5, 18.5, 12.033333333333333)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:27:58.769808,"(4.2, 7.0, 6.541666666666667)","(8.5, 17.0, 10.120000000000001)","(8.5, 19.0, 10.654545454545456)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 79.33333333333333)","(8.5, 18.5, 12.033333333333333)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:27:59.818725,"(4.2, 7.0, 6.541666666666667)","(8.5, 17.0, 10.120000000000001)","(8.5, 19.0, 10.654545454545456)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 79.33333333333333)","(8.5, 18.5, 12.033333333333333)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:28:00.979628,"(4.2, 7.0, 6.541666666666667)","(8.5, 17.0, 10.120000000000001)","(8.5, 19.0, 10.654545454545456)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 79.33333333333333)","(8.5, 18.5, 12.033333333333333)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:28:02.038424,"(4.2, 7.0, 6.541666666666667)","(8.5, 17.0, 10.120000000000001)","(8.5, 19.0, 10.654545454545456)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 79.33333333333333)","(8.5, 18.5, 12.033333333333333)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:28:03.088465,"(4.2, 7.0, 6.541666666666667)","(8.5, 17.0, 10.120000000000001)","(8.5, 19.0, 10.654545454545456)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 79.33333333333333)","(8.5, 18.5, 12.033333333333333)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:28:04.026593,"(4.2, 7.0, 6.541666666666667)","(8.5, 17.0, 10.120000000000001)","(8.5, 19.0, 10.654545454545456)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 79.33333333333333)","(8.5, 18.5, 12.033333333333333)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:28:05.051185,"(4.2, 7.0, 6.541666666666667)","(8.5, 17.0, 10.120000000000001)","(8.5, 19.0, 10.654545454545456)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 79.33333333333333)","(8.5, 18.5, 12.033333333333333)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:28:06.066038,"(4.2, 7.0, 6.541666666666667)","(8.5, 17.0, 10.120000000000001)","(8.5, 19.0, 10.654545454545456)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 79.33333333333333)","(8.5, 18.5, 12.033333333333333)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:28:07.081546,"(4.2, 7.0, 6.541666666666667)","(8.5, 17.0, 10.120000000000001)","(8.5, 19.0, 11.938461538461539)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 79.33333333333333)","(8.5, 18.5, 12.033333333333333)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:28:08.110249,"(4.2, 7.0, 6.541666666666667)","(8.5, 17.0, 10.120000000000001)","(8.5, 19.0, 11.523076923076923)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 79.33333333333333)","(8.5, 18.5, 12.033333333333333)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:28:09.172386,"(4.2, 7.0, 6.541666666666667)","(8.5, 17.0, 10.120000000000001)","(8.5, 19.0, 10.327272727272728)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 79.33333333333333)","(8.5, 18.5, 12.033333333333333)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:28:10.232988,"(4.2, 7.0, 6.541666666666667)","(8.5, 17.0, 10.120000000000001)","(8.5, 19.0, 13.705882352941178)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 79.33333333333333)","(8.5, 18.5, 12.033333333333333)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:28:11.336425,"(4.2, 7.0, 6.541666666666667)","(8.5, 17.0, 10.120000000000001)","(8.5, 19.0, 13.705882352941178)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 79.33333333333333)","(8.5, 18.5, 12.033333333333333)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:28:12.526397,"(4.2, 7.0, 6.541666666666667)","(8.5, 17.0, 10.120000000000001)","(8.5, 19.0, 13.705882352941178)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 79.33333333333333)","(8.5, 18.5, 12.033333333333333)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:28:13.525702,"(4.2, 7.0, 6.541666666666667)","(8.5, 17.0, 10.120000000000001)","(8.5, 19.0, 13.705882352941178)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 86.25)","(8.5, 18.5, 12.033333333333333)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:28:14.529903,"(4.2, 7.0, 6.541666666666667)","(8.5, 17.0, 10.120000000000001)","(8.5, 19.0, 13.705882352941178)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 86.25)","(8.5, 18.5, 12.033333333333333)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:28:15.648186,"(4.2, 7.0, 6.541666666666667)","(8.5, 17.0, 10.120000000000001)","(8.5, 19.0, 13.705882352941178)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 86.25)","(8.5, 18.5, 12.033333333333333)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:28:16.731556,"(4.2, 7.0, 6.541666666666667)","(8.5, 17.0, 10.120000000000001)","(8.5, 19.0, 13.705882352941178)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 86.25)","(8.5, 18.5, 12.033333333333333)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:28:17.807437,"(4.2, 7.0, 6.541666666666667)","(8.5, 17.0, 10.120000000000001)","(8.5, 19.0, 13.705882352941178)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 86.25)","(8.5, 18.5, 12.033333333333333)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:28:18.869452,"(4.2, 7.0, 6.541666666666667)","(8.5, 17.0, 10.120000000000001)","(8.5, 19.0, 13.705882352941178)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 86.25)","(8.5, 18.5, 12.033333333333333)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:28:19.879768,"(4.2, 7.0, 6.541666666666667)","(8.5, 17.0, 10.120000000000001)","(8.5, 19.0, 13.705882352941178)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 86.25)","(8.5, 18.5, 12.033333333333333)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:28:20.856965,"(4.2, 7.0, 6.541666666666667)","(8.5, 17.0, 12.9)","(8.5, 19.0, 13.705882352941178)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 86.25)","(8.5, 18.5, 11.866666666666667)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:28:21.834235,"(4.2, 7.0, 6.413333333333334)","(8.5, 17.0, 10.986666666666668)","(8.5, 19.0, 13.0)","(1.6, 2.14, 2.1157142857142857)","(20.0, 190.0, 86.25)","(8.5, 18.0, 10.185714285714287)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:28:22.926634,"(4.2, 7.0, 6.413333333333334)","(8.5, 17.0, 10.986666666666668)","(8.5, 19.0, 11.5)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 86.25)","(8.5, 18.5, 12.033333333333333)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:28:24.039282,"(4.2, 7.0, 6.541666666666667)","(8.5, 17.0, 11.533333333333333)","(8.5, 19.0, 10.327272727272728)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 86.25)","(8.5, 18.5, 12.033333333333333)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:28:25.020349,"(4.2, 7.0, 6.541666666666667)","(8.5, 17.0, 11.533333333333333)","(8.5, 19.0, 10.327272727272728)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 86.25)","(8.5, 18.5, 12.033333333333333)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:28:26.051569,"(4.2, 7.0, 6.541666666666667)","(8.5, 17.0, 11.533333333333333)","(8.5, 19.0, 10.327272727272728)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 86.25)","(8.5, 18.5, 12.033333333333333)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:28:27.198878,"(4.2, 7.0, 6.541666666666667)","(8.5, 17.0, 12.9)","(8.5, 19.0, 10.327272727272728)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 86.25)","(8.5, 18.5, 12.033333333333333)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:28:28.317138,"(4.2, 7.0, 6.541666666666667)","(8.5, 17.0, 12.9)","(8.5, 19.0, 10.327272727272728)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 86.25)","(8.5, 18.5, 12.033333333333333)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:28:29.420772,"(4.2, 7.0, 6.541666666666667)","(8.5, 17.0, 12.9)","(8.5, 19.0, 10.327272727272728)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 86.25)","(8.5, 18.5, 12.033333333333333)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:28:30.565520,"(4.2, 7.0, 6.541666666666667)","(8.5, 17.0, 12.9)","(8.5, 19.0, 11.350000000000001)","(1.6, 2.14, 2.1193684210526316)","(20.0, 190.0, 86.25)","(8.5, 18.5, 12.033333333333333)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:28:31.700811,"(4.2, 7.0, 6.541666666666667)","(8.5, 17.0, 12.9)","(8.5, 19.0, 11.350000000000001)","(1.6, 2.14, 2.1157142857142857)","(20.0, 190.0, 53.33333333333333)","(8.5, 18.5, 11.866666666666667)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:28:32.804419,"(4.2, 7.0, 6.413333333333334)","(8.5, 17.0, 11.533333333333333)","(8.5, 19.0, 12.200000000000001)","(1.6, 2.14, 2.1157142857142857)","(20.0, 190.0, 53.33333333333333)","(8.5, 18.0, 10.64)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:28:33.751843,"(4.2, 7.0, 6.413333333333334)","(8.5, 17.0, 11.533333333333333)","(8.5, 18.5, 16.075)","(1.6, 2.14, 2.1157142857142857)","(20.0, 190.0, 53.33333333333333)","(8.5, 18.0, 10.64)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:28:34.802926,"(4.2, 7.0, 6.413333333333334)","(8.5, 17.0, 11.533333333333333)","(8.5, 18.0, 14.933333333333334)","(1.6, 2.14, 2.1157142857142857)","(20.0, 190.0, 53.33333333333333)","(8.5, 18.0, 10.64)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:28:35.919425,"(4.2, 7.0, 6.413333333333334)","(8.5, 17.0, 11.533333333333333)","(8.5, 18.0, 16.16)","(1.6, 2.14, 2.1157142857142857)","(20.0, 190.0, 53.33333333333333)","(8.5, 18.0, 10.64)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:28:36.864687,"(4.2, 7.0, 6.413333333333334)","(8.5, 17.0, 11.533333333333333)","(8.5, 17.5, 14.466666666666667)","(1.6, 2.14, 2.1157142857142857)","(20.0, 190.0, 53.33333333333333)","(8.5, 18.0, 10.64)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:28:37.850929,"(4.2, 7.0, 6.413333333333334)","(8.5, 17.0, 11.533333333333333)","(8.5, 17.5, 14.466666666666667)","(1.6, 2.14, 2.1157142857142857)","(20.0, 190.0, 87.5)","(8.5, 18.0, 10.64)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:28:38.992875,"(4.2, 7.0, 6.413333333333334)","(8.5, 17.0, 11.533333333333333)","(8.5, 17.5, 14.466666666666667)","(1.6, 2.14, 2.1157142857142857)","(20.0, 190.0, 87.5)","(8.5, 18.0, 10.64)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:28:40.102993,"(4.2, 7.0, 6.413333333333334)","(8.5, 17.0, 11.533333333333333)","(8.5, 17.5, 14.466666666666667)","(1.6, 2.14, 2.1157142857142857)","(20.0, 190.0, 87.5)","(8.5, 18.0, 10.64)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:28:41.136207,"(4.2, 7.0, 6.413333333333334)","(8.5, 17.0, 11.533333333333333)","(8.5, 17.5, 14.466666666666667)","(1.6, 2.14, 2.1157142857142857)","(20.0, 190.0, 87.5)","(8.5, 18.0, 10.64)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:28:42.428661,"(4.2, 7.0, 6.413333333333334)","(8.5, 17.0, 11.533333333333333)","(8.5, 17.5, 14.466666666666667)","(1.6, 2.14, 2.1157142857142857)","(20.0, 190.0, 87.5)","(8.5, 18.0, 10.64)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:28:43.852268,"(4.2, 7.0, 6.413333333333334)","(8.5, 17.0, 11.533333333333333)","(8.5, 17.5, 14.466666666666667)","(1.6, 2.14, 2.1157142857142857)","(20.0, 190.0, 87.5)","(8.5, 18.0, 10.64)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:28:45.007690,"(4.2, 7.0, 6.413333333333334)","(8.5, 17.0, 11.533333333333333)","(8.5, 17.5, 14.466666666666667)","(1.6, 2.14, 2.1157142857142857)","(20.0, 190.0, 87.5)","(8.5, 18.0, 10.64)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:28:46.168656,"(4.2, 7.0, 6.413333333333334)","(8.5, 17.0, 11.533333333333333)","(8.5, 17.5, 14.466666666666667)","(1.6, 2.14, 2.1157142857142857)","(20.0, 190.0, 87.5)","(8.5, 18.0, 10.64)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:28:47.313605,"(4.2, 7.0, 6.413333333333334)","(8.5, 17.0, 11.533333333333333)","(8.5, 17.5, 14.466666666666667)","(1.6, 2.14, 2.1157142857142857)","(20.0, 190.0, 87.5)","(8.5, 18.0, 10.64)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:28:48.384992,"(4.2, 7.0, 6.413333333333334)","(8.5, 17.0, 11.533333333333333)","(8.5, 17.5, 14.466666666666667)","(1.6, 2.14, 2.1157142857142857)","(20.0, 190.0, 87.5)","(8.5, 18.0, 10.64)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:28:49.306963,"(4.2, 7.0, 6.413333333333334)","(8.5, 16.0, 12.914285714285715)","(8.5, 17.5, 14.466666666666667)","(1.6, 2.14, 2.1157142857142857)","(20.0, 190.0, 87.5)","(8.5, 18.0, 10.64)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:28:50.396696,"(4.2, 7.0, 6.413333333333334)","(8.5, 15.5, 14.16)","(8.5, 17.5, 14.466666666666667)","(1.6, 2.14, 2.1157142857142857)","(20.0, 190.0, 82.0)","(8.5, 18.0, 10.64)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:28:51.545207,"(4.2, 7.0, 6.413333333333334)","(8.5, 15.5, 14.16)","(8.5, 17.5, 14.466666666666667)","(1.6, 2.14, 2.0852631578947367)","(20.0, 190.0, 82.0)","(8.5, 18.0, 10.64)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:28:52.668924,"(4.2, 7.0, 6.413333333333334)","(8.5, 15.5, 14.16)","(8.5, 17.5, 14.466666666666667)","(1.6, 2.1, 2.0852631578947367)","(20.0, 190.0, 82.0)","(8.5, 18.0, 10.64)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:28:53.811245,"(4.2, 7.0, 6.413333333333334)","(8.5, 15.5, 14.16)","(8.5, 17.5, 14.466666666666667)","(1.6, 2.1, 2.0852631578947367)","(20.0, 190.0, 82.0)","(8.5, 18.0, 10.64)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:28:54.960483,"(4.2, 7.0, 6.413333333333334)","(8.5, 15.5, 14.16)","(8.5, 17.5, 14.466666666666667)","(1.6, 2.1, 2.0852631578947367)","(20.0, 190.0, 82.0)","(8.5, 18.0, 10.64)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:28:56.121560,"(4.2, 7.0, 6.413333333333334)","(8.5, 15.5, 14.16)","(8.5, 17.5, 14.466666666666667)","(1.6, 2.1, 2.0852631578947367)","(20.0, 190.0, 82.0)","(8.5, 18.0, 10.64)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:28:57.191137,"(4.2, 7.0, 6.413333333333334)","(8.5, 15.5, 14.16)","(8.5, 17.5, 14.466666666666667)","(1.6, 2.1, 2.0852631578947367)","(20.0, 190.0, 82.0)","(8.5, 18.0, 10.64)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:28:58.285747,"(4.2, 7.0, 6.413333333333334)","(8.5, 15.5, 14.16)","(8.5, 17.5, 14.466666666666667)","(1.6, 2.1, 2.0852631578947367)","(20.0, 190.0, 82.0)","(8.5, 18.0, 10.64)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:28:59.424779,"(4.2, 7.0, 6.413333333333334)","(8.5, 15.5, 14.16)","(8.5, 17.5, 14.466666666666667)","(1.6, 2.1, 2.0852631578947367)","(20.0, 190.0, 82.0)","(8.5, 18.0, 10.64)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:29:00.681247,"(4.2, 7.0, 6.413333333333334)","(8.5, 15.5, 14.16)","(8.5, 17.5, 14.466666666666667)","(1.6, 2.1, 2.0852631578947367)","(20.0, 190.0, 82.0)","(8.5, 18.0, 10.64)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:29:01.865272,"(4.2, 7.0, 6.413333333333334)","(8.5, 15.5, 14.16)","(8.5, 17.5, 14.466666666666667)","(1.6, 2.1, 2.0852631578947367)","(20.0, 190.0, 82.0)","(8.5, 18.0, 10.64)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:29:02.886617,"(4.2, 7.0, 6.413333333333334)","(8.5, 15.5, 14.16)","(8.5, 17.5, 14.466666666666667)","(1.6, 2.1, 2.0852631578947367)","(20.0, 190.0, 82.0)","(8.5, 18.0, 10.64)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:29:03.955890,"(4.2, 7.0, 6.413333333333334)","(8.5, 15.5, 14.16)","(8.5, 17.5, 14.466666666666667)","(1.6, 2.1, 2.0852631578947367)","(20.0, 190.0, 82.0)","(8.5, 18.0, 10.64)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:29:05.043379,"(4.2, 7.0, 6.413333333333334)","(8.5, 15.5, 14.16)","(8.5, 17.5, 14.466666666666667)","(1.6, 2.1, 2.0852631578947367)","(20.0, 190.0, 82.0)","(8.5, 18.0, 10.64)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:29:06.056541,"(4.2, 7.0, 6.413333333333334)","(8.5, 15.5, 14.16)","(8.5, 17.5, 14.466666666666667)","(1.6, 2.1, 2.0852631578947367)","(20.0, 190.0, 82.0)","(8.5, 18.0, 10.64)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:29:07.157517,"(4.2, 7.0, 6.413333333333334)","(8.5, 15.5, 14.16)","(8.5, 17.5, 14.466666666666667)","(1.6, 2.1, 2.0844444444444443)","(20.0, 190.0, 82.0)","(8.5, 18.0, 10.64)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:29:08.217945,"(4.2, 7.0, 6.413333333333334)","(8.5, 15.5, 14.16)","(8.5, 17.5, 14.466666666666667)","(1.6, 2.1, 2.0808510638297872)","(20.0, 190.0, 82.0)","(8.5, 18.0, 10.64)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:29:09.196391,"(4.2, 7.0, 6.413333333333334)","(8.5, 15.5, 14.16)","(8.5, 17.5, 14.466666666666667)","(1.6, 2.1, 2.0808510638297872)","(20.0, 190.0, 82.0)","(8.5, 18.0, 10.64)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:29:10.221491,"(4.2, 7.0, 6.413333333333334)","(8.5, 15.5, 14.16)","(8.5, 17.5, 14.466666666666667)","(1.6, 2.1, 2.0808510638297872)","(20.0, 190.0, 82.0)","(8.5, 18.0, 10.64)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:29:11.397534,"(4.2, 7.0, 6.413333333333334)","(8.5, 15.5, 14.16)","(8.5, 17.5, 14.466666666666667)","(1.6, 2.1, 2.0808510638297872)","(20.0, 190.0, 82.0)","(8.5, 18.0, 10.64)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:29:12.538503,"(4.2, 7.0, 6.413333333333334)","(8.5, 15.5, 14.16)","(8.5, 17.5, 14.466666666666667)","(1.6, 2.1, 2.0808510638297872)","(20.0, 190.0, 82.0)","(8.5, 18.0, 10.64)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:29:13.657088,"(4.2, 7.0, 6.413333333333334)","(8.5, 15.5, 14.16)","(8.5, 17.5, 14.466666666666667)","(1.6, 2.1, 2.0808510638297872)","(20.0, 190.0, 82.0)","(8.5, 18.0, 10.64)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:29:14.708410,"(4.2, 7.0, 6.413333333333334)","(8.5, 15.5, 14.16)","(8.5, 17.5, 16.17142857142857)","(1.6, 2.1, 2.0808510638297872)","(20.0, 190.0, 82.0)","(8.5, 18.0, 10.64)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:29:15.821828,"(4.2, 7.0, 6.413333333333334)","(8.5, 15.5, 14.16)","(8.5, 17.5, 13.272727272727273)","(1.6, 2.1, 2.0808510638297872)","(20.0, 190.0, 88.75)","(8.5, 18.0, 10.64)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:29:16.930895,"(4.2, 7.0, 6.413333333333334)","(8.5, 15.5, 14.16)","(8.5, 17.5, 10.86)","(1.6, 2.1, 2.0808510638297872)","(20.0, 190.0, 88.75)","(8.5, 18.0, 10.64)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:29:17.944889,"(4.2, 7.0, 6.413333333333334)","(8.5, 15.5, 14.16)","(8.5, 17.5, 10.86)","(1.6, 2.1, 2.0808510638297872)","(20.0, 190.0, 88.75)","(8.5, 18.0, 10.64)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:29:18.995949,"(4.2, 7.0, 6.413333333333334)","(8.5, 15.5, 14.16)","(8.5, 17.5, 10.86)","(1.6, 2.1, 2.0808510638297872)","(20.0, 190.0, 88.75)","(8.5, 18.0, 10.64)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:29:20.177186,"(4.2, 7.0, 6.413333333333334)","(8.5, 15.5, 14.16)","(8.5, 17.5, 10.237499999999999)","(1.6, 2.1, 2.0808510638297872)","(20.0, 190.0, 88.75)","(8.5, 18.0, 10.64)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:29:21.397908,"(4.2, 7.0, 6.413333333333334)","(8.5, 15.5, 14.16)","(8.5, 17.5, 10.237499999999999)","(1.6, 2.1, 2.0808510638297872)","(20.0, 190.0, 88.75)","(8.5, 18.0, 10.64)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:29:22.487551,"(4.2, 7.0, 6.413333333333334)","(8.5, 15.5, 14.16)","(8.5, 17.0, 11.799999999999999)","(1.6, 2.1, 2.0808510638297872)","(20.0, 190.0, 88.75)","(8.5, 18.0, 10.64)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:29:23.584344,"(4.2, 7.0, 6.413333333333334)","(8.5, 15.5, 14.16)","(8.5, 16.5, 12.6)","(1.6, 2.1, 2.0808510638297872)","(20.0, 190.0, 88.75)","(8.5, 18.0, 10.64)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:29:24.720426,"(4.2, 7.0, 6.413333333333334)","(8.5, 15.5, 14.16)","(8.5, 16.0, 12.6)","(1.6, 2.1, 2.0808510638297872)","(20.0, 190.0, 88.75)","(8.5, 18.0, 10.64)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:29:25.808117,"(4.2, 7.0, 6.413333333333334)","(8.5, 15.5, 14.16)","(8.5, 16.0, 12.6)","(1.6, 2.1, 2.0808510638297872)","(20.0, 190.0, 88.75)","(8.5, 18.0, 10.64)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:29:26.827242,"(4.2, 7.0, 6.413333333333334)","(8.5, 15.5, 14.16)","(8.5, 16.0, 12.6)","(1.6, 2.1, 2.0808510638297872)","(20.0, 190.0, 88.75)","(8.5, 18.0, 10.64)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:29:27.840450,"(4.2, 7.0, 6.413333333333334)","(8.5, 15.5, 14.16)","(8.5, 16.0, 12.6)","(1.6, 2.1, 2.0808510638297872)","(20.0, 190.0, 88.75)","(8.5, 18.0, 10.64)","(21.0, 200.0, 85.57142857142857)"
12-01-2023 18:29:28.911923,"(4.2, 7.0, 6.413333333333334)","(8.5, 15.5, 14.16)","(8.5, 16.0, 12.6)","(1.6, 2.1, 2.0808510638297872)","(20.0, 190.0, 88.75)","(8.5, 18.0, 10.64)","(21.0, 200.0, 85.57142857142857)"
