,Straight Shot,Big Time Lotus,Defer Fire,Big Time Faye,Opawa Daisy,Big Time Punga,Livin On Love
11-01-2023 14:06:51.058015,"(14.0, 30.0, 21.75)","(7.5, 10.0, 9.272727272727273)","(4.0, 7.6, 4.933333333333334)","(3.2, 5.1, 4.6125)","(6.5, 11.0, 8.96)","(4.0, 6.4, 4.927272727272728)","(8.5, 15.5, 12.2)"
11-01-2023 14:06:52.203548,"(14.0, 30.0, 21.75)","(7.5, 10.0, 9.272727272727273)","(4.0, 6.8, 4.933333333333334)","(3.2, 5.1, 4.6125)","(6.5, 11.0, 8.6)","(4.0, 6.4, 4.927272727272728)","(8.5, 15.5, 12.2)"
11-01-2023 14:06:53.268915,"(14.0, 30.0, 21.75)","(7.5, 10.0, 9.272727272727273)","(4.0, 6.8, 4.933333333333334)","(3.2, 5.1, 4.6125)","(6.5, 11.0, 8.6)","(4.0, 6.4, 4.927272727272728)","(8.5, 15.5, 12.2)"
11-01-2023 14:06:54.372950,"(14.0, 30.0, 21.75)","(7.5, 10.0, 9.272727272727273)","(4.0, 6.8, 4.933333333333334)","(3.2, 5.1, 4.6125)","(6.5, 11.0, 8.6)","(4.0, 6.4, 5.485714285714286)","(8.5, 15.5, 12.2)"
11-01-2023 14:06:55.365351,"(14.0, 30.0, 21.75)","(7.5, 10.0, 9.272727272727273)","(4.0, 6.8, 4.933333333333334)","(3.2, 5.1, 4.6125)","(6.5, 11.0, 8.6)","(4.0, 6.2, 5.485714285714286)","(8.5, 15.5, 12.2)"
11-01-2023 14:06:56.390928,"(14.0, 30.0, 21.75)","(7.5, 10.0, 9.272727272727273)","(4.0, 6.8, 4.933333333333334)","(3.2, 5.1, 4.6125)","(6.5, 11.0, 8.6)","(4.0, 6.2, 5.485714285714286)","(8.5, 15.5, 12.2)"
11-01-2023 14:06:57.487266,"(14.0, 30.0, 21.75)","(7.5, 10.0, 9.272727272727273)","(4.0, 6.8, 4.933333333333334)","(3.2, 5.1, 4.6125)","(6.5, 11.0, 10.022222222222222)","(4.0, 6.2, 5.485714285714286)","(8.5, 15.5, 12.2)"
11-01-2023 14:06:58.659095,"(14.0, 30.0, 21.75)","(7.5, 10.0, 9.272727272727273)","(4.0, 6.8, 4.763636363636364)","(3.2, 5.1, 4.6125)","(6.5, 11.0, 10.323076923076922)","(4.0, 6.2, 6.091304347826087)","(8.5, 15.5, 12.2)"
11-01-2023 14:06:59.814286,"(14.0, 30.0, 21.75)","(7.5, 10.0, 9.272727272727273)","(4.0, 6.8, 4.763636363636364)","(3.2, 5.1, 4.6125)","(6.5, 11.0, 10.323076923076922)","(4.0, 6.2, 4.566666666666666)","(8.5, 15.5, 12.2)"
11-01-2023 14:07:00.966951,"(14.0, 30.0, 21.75)","(7.5, 10.0, 9.272727272727273)","(4.0, 6.8, 4.763636363636364)","(3.2, 5.1, 4.6125)","(6.5, 11.0, 10.323076923076922)","(4.0, 6.2, 5.24)","(8.5, 15.5, 12.2)"
11-01-2023 14:07:02.059482,"(14.0, 30.0, 21.75)","(7.5, 9.8, 9.4)","(4.0, 6.8, 4.763636363636364)","(3.2, 5.1, 4.6125)","(6.5, 11.0, 9.852173913043478)","(4.0, 6.2, 5.933333333333334)","(8.5, 15.5, 11.75)"
11-01-2023 14:07:03.091984,"(14.0, 30.0, 19.0)","(7.5, 9.8, 9.2)","(4.0, 6.6, 5.654545454545454)","(3.2, 5.1, 4.6125)","(6.5, 11.0, 9.852173913043478)","(4.0, 6.2, 5.933333333333334)","(8.5, 15.5, 10.633333333333333)"
11-01-2023 14:07:04.106991,"(14.0, 30.0, 21.5)","(7.5, 9.8, 8.9)","(4.0, 6.6, 5.444444444444445)","(3.2, 5.1, 4.6125)","(6.5, 11.0, 9.852173913043478)","(4.0, 6.2, 5.880000000000001)","(8.5, 15.5, 11.85)"
11-01-2023 14:07:05.137410,"(14.0, 30.0, 21.5)","(7.5, 9.8, 8.133333333333333)","(4.0, 6.6, 5.444444444444445)","(3.2, 5.1, 4.6125)","(6.5, 11.0, 9.852173913043478)","(4.0, 6.2, 5.880000000000001)","(8.5, 15.5, 11.85)"
11-01-2023 14:07:06.147814,"(14.0, 30.0, 21.5)","(7.5, 9.6, 7.766666666666667)","(4.0, 6.6, 5.444444444444445)","(3.2, 5.1, 4.6125)","(6.5, 11.0, 9.852173913043478)","(4.0, 6.2, 5.880000000000001)","(8.5, 15.5, 11.85)"
11-01-2023 14:07:07.242718,"(14.0, 30.0, 21.5)","(7.5, 9.6, 7.84)","(4.0, 6.6, 5.444444444444445)","(3.2, 5.1, 4.6125)","(6.5, 11.0, 9.852173913043478)","(4.0, 6.2, 5.880000000000001)","(8.5, 15.5, 10.633333333333333)"
11-01-2023 14:07:08.344569,"(14.0, 30.0, 21.5)","(7.5, 9.4, 7.933333333333334)","(4.0, 6.6, 5.444444444444445)","(3.2, 5.1, 4.6125)","(6.5, 11.0, 9.852173913043478)","(4.0, 6.2, 5.880000000000001)","(8.5, 15.5, 10.633333333333333)"
11-01-2023 14:07:09.320846,"(14.0, 30.0, 21.5)","(7.5, 9.2, 7.866666666666666)","(4.0, 6.6, 5.444444444444445)","(3.2, 5.1, 4.6125)","(6.5, 11.0, 9.852173913043478)","(4.0, 6.2, 5.880000000000001)","(8.5, 15.5, 10.633333333333333)"
11-01-2023 14:07:10.394498,"(14.0, 30.0, 21.5)","(7.5, 9.2, 7.684210526315789)","(4.0, 6.6, 5.444444444444445)","(3.2, 5.1, 4.6125)","(6.5, 11.0, 9.852173913043478)","(4.0, 6.2, 5.880000000000001)","(8.5, 15.5, 10.633333333333333)"
11-01-2023 14:07:11.511395,"(14.0, 28.0, 23.0)","(7.5, 9.2, 7.6)","(4.0, 6.6, 5.444444444444445)","(3.2, 5.1, 4.6125)","(6.5, 11.0, 9.852173913043478)","(4.0, 6.2, 5.71578947368421)","(8.5, 15.5, 10.633333333333333)"
11-01-2023 14:07:12.536128,"(14.0, 28.0, 23.0)","(7.5, 9.2, 7.6)","(4.0, 6.6, 5.444444444444445)","(3.2, 5.1, 4.6125)","(6.5, 11.0, 9.852173913043478)","(4.0, 6.6, 6.585714285714285)","(8.5, 15.5, 12.085714285714285)"
11-01-2023 14:07:13.661379,"(14.0, 28.0, 23.0)","(7.5, 9.2, 7.647058823529411)","(4.0, 6.6, 5.444444444444445)","(3.2, 5.1, 4.6125)","(6.5, 11.0, 9.852173913043478)","(4.0, 6.8, 6.771428571428571)","(8.5, 15.0, 10.466666666666667)"
11-01-2023 14:07:14.726923,"(14.0, 28.0, 23.0)","(7.5, 9.2, 7.647058823529411)","(4.0, 6.6, 5.444444444444445)","(3.2, 5.1, 4.6125)","(6.5, 11.0, 9.9)","(4.0, 7.0, 6.126315789473685)","(8.5, 15.0, 10.466666666666667)"
11-01-2023 14:07:15.776623,"(14.0, 28.0, 23.0)","(7.5, 9.2, 7.647058823529411)","(4.0, 6.6, 5.444444444444445)","(3.2, 5.1, 4.6125)","(6.5, 11.0, 9.9)","(4.0, 7.2, 6.126315789473685)","(8.5, 15.0, 10.466666666666667)"
11-01-2023 14:07:16.895846,"(14.0, 28.0, 23.0)","(7.5, 9.2, 8.571428571428571)","(4.0, 6.6, 5.444444444444445)","(3.2, 5.1, 4.6125)","(6.5, 11.0, 9.9)","(4.0, 7.2, 6.126315789473685)","(8.5, 15.0, 10.466666666666667)"
11-01-2023 14:07:17.903383,"(14.0, 28.0, 23.0)","(7.5, 9.0, 8.428571428571429)","(4.0, 6.6, 5.444444444444445)","(3.2, 5.1, 4.6125)","(6.5, 11.0, 9.9)","(4.0, 7.2, 6.126315789473685)","(8.5, 15.0, 10.466666666666667)"
11-01-2023 14:07:18.945316,"(14.0, 28.0, 19.0)","(7.5, 9.0, 7.555555555555555)","(4.0, 6.6, 5.444444444444445)","(3.2, 5.1, 4.125)","(6.5, 11.0, 9.9)","(4.0, 7.2, 6.126315789473685)","(8.5, 15.0, 10.466666666666667)"
11-01-2023 14:07:20.129763,"(14.0, 28.0, 19.0)","(7.5, 9.0, 7.526315789473684)","(4.0, 6.6, 5.444444444444445)","(3.2, 5.1, 4.125)","(6.5, 11.0, 9.9)","(4.0, 7.2, 6.126315789473685)","(8.5, 15.0, 10.466666666666667)"
11-01-2023 14:07:21.217489,"(14.0, 28.0, 19.0)","(7.5, 9.0, 7.526315789473684)","(4.0, 6.6, 5.444444444444445)","(3.2, 5.1, 4.125)","(6.5, 11.0, 9.9)","(4.0, 7.2, 6.126315789473685)","(8.5, 15.0, 10.466666666666667)"
11-01-2023 14:07:22.277272,"(14.0, 28.0, 19.0)","(7.5, 9.0, 7.526315789473684)","(4.0, 6.6, 5.444444444444445)","(3.2, 5.1, 4.125)","(6.5, 11.0, 9.742857142857142)","(4.0, 7.2, 6.126315789473685)","(8.5, 15.0, 10.466666666666667)"
11-01-2023 14:07:23.444293,"(14.0, 27.0, 18.6)","(7.5, 8.8, 8.285714285714286)","(4.0, 6.6, 5.444444444444445)","(3.2, 5.1, 4.125)","(6.5, 11.0, 9.742857142857142)","(4.0, 7.2, 6.126315789473685)","(8.5, 15.0, 10.466666666666667)"
11-01-2023 14:07:24.519170,"(14.0, 27.0, 20.25)","(7.5, 8.8, 8.184615384615384)","(4.0, 6.6, 5.444444444444445)","(3.2, 5.1, 4.125)","(6.5, 11.0, 9.742857142857142)","(4.0, 7.2, 6.126315789473685)","(8.5, 15.0, 10.466666666666667)"
11-01-2023 14:07:25.578045,"(13.0, 27.0, 19.285714285714285)","(7.5, 8.8, 7.84)","(4.0, 6.6, 5.857142857142857)","(3.2, 5.1, 4.125)","(6.5, 11.0, 8.729032258064516)","(4.0, 7.2, 6.126315789473685)","(8.5, 15.0, 10.466666666666667)"
11-01-2023 14:07:26.556411,"(13.0, 27.0, 19.285714285714285)","(7.5, 8.8, 7.724137931034482)","(4.0, 6.6, 4.6)","(3.2, 5.1, 4.466666666666667)","(6.5, 11.0, 9.646875)","(4.0, 7.2, 5.324137931034483)","(8.5, 15.0, 10.466666666666667)"
11-01-2023 14:07:27.633320,"(13.0, 27.0, 19.285714285714285)","(7.5, 8.8, 7.724137931034482)","(4.0, 6.6, 5.882758620689655)","(3.2, 5.1, 4.466666666666667)","(6.5, 10.5, 7.622222222222222)","(4.0, 7.2, 6.1)","(8.5, 15.0, 10.466666666666667)"
11-01-2023 14:07:28.685882,"(13.0, 27.0, 18.0)","(7.5, 8.8, 7.724137931034482)","(4.0, 6.6, 5.061538461538461)","(3.2, 5.1, 4.466666666666667)","(6.5, 10.5, 9.66)","(4.0, 7.0, 6.444117647058824)","(8.5, 15.0, 12.975)"
11-01-2023 14:07:29.677585,"(13.0, 27.0, 18.0)","(7.5, 8.8, 7.724137931034482)","(4.0, 6.6, 4.6)","(3.2, 5.1, 4.466666666666667)","(6.5, 10.0, 10.11)","(4.0, 7.0, 6.475)","(8.5, 14.5, 13.280000000000001)"
11-01-2023 14:07:30.881520,"(13.0, 27.0, 18.0)","(7.5, 8.8, 7.53939393939394)","(4.0, 6.6, 4.68)","(3.2, 5.1, 4.625)","(6.5, 10.5, 10.11)","(4.0, 7.0, 6.55)","(8.5, 14.5, 12.533333333333333)"
11-01-2023 14:07:32.114391,"(13.0, 27.0, 18.0)","(7.5, 8.8, 7.565714285714286)","(4.0, 6.6, 4.68)","(3.2, 5.1, 4.91)","(6.5, 10.5, 9.1125)","(4.0, 7.0, 6.013636363636364)","(8.5, 14.5, 13.280000000000001)"
11-01-2023 14:07:33.251100,"(13.0, 27.0, 18.0)","(7.5, 8.8, 7.565714285714286)","(4.0, 6.6, 5.685714285714285)","(3.2, 5.1, 4.953846153846154)","(6.5, 10.5, 9.1125)","(4.0, 7.0, 5.220833333333333)","(8.5, 14.5, 13.89)"
11-01-2023 14:07:34.557124,"(13.0, 27.0, 18.0)","(7.5, 8.8, 7.565714285714286)","(4.0, 6.6, 5.685714285714285)","(3.2, 5.1, 4.953846153846154)","(6.5, 10.5, 9.1125)","(4.0, 7.0, 5.9325)","(8.5, 14.5, 13.89)"
11-01-2023 14:07:36.220382,"(13.0, 27.0, 18.0)","(7.5, 8.8, 7.565714285714286)","(4.0, 6.6, 5.685714285714285)","(3.2, 5.1, 4.953846153846154)","(6.5, 10.5, 9.1125)","(4.0, 7.0, 6.2637931034482754)","(8.5, 14.5, 13.89)"
11-01-2023 14:07:37.580028,"(13.0, 27.0, 16.03125)","(7.5, 8.8, 8.315384615384616)","(4.0, 6.6, 5.685714285714285)","(3.2, 5.1, 4.953846153846154)","(6.5, 10.5, 9.1125)","(4.0, 7.0, 4.375)","(8.5, 14.5, 13.89)"
11-01-2023 14:07:39.178947,"(13.0, 27.0, 16.4375)","(7.5, 8.8, 7.682758620689655)","(4.0, 6.6, 5.980645161290322)","(3.2, 5.1, 4.953846153846154)","(6.5, 10.5, 9.1125)","(4.0, 7.0, 5.384615384615385)","(8.5, 14.5, 13.89)"
11-01-2023 14:07:40.689162,"(13.0, 27.0, 16.4375)","(7.5, 8.8, 7.682758620689655)","(4.0, 6.6, 5.980645161290322)","(3.2, 5.1, 5.017391304347826)","(6.5, 10.5, 9.1125)","(4.0, 7.0, 5.154545454545454)","(8.5, 14.5, 13.89)"
11-01-2023 14:07:41.977054,"(13.0, 27.0, 16.4375)","(7.5, 8.8, 7.682758620689655)","(4.0, 6.6, 5.622222222222222)","(3.2, 5.1, 5.017391304347826)","(6.5, 10.5, 9.1125)","(4.0, 7.0, 5.154545454545454)","(8.5, 14.5, 13.89)"
11-01-2023 14:07:43.621985,"(13.0, 26.0, 19.142857142857142)","(7.5, 8.8, 7.8)","(4.0, 6.6, 5.993103448275862)","(3.2, 5.1, 4.175)","(6.5, 10.5, 8.782142857142857)","(4.0, 7.0, 5.984999999999999)","(8.5, 14.5, 13.89)"
11-01-2023 14:07:45.070731,"(13.0, 26.0, 19.142857142857142)","(7.5, 8.6, 8.4)","(4.0, 6.6, 6.111111111111111)","(3.2, 5.1, 4.5)","(6.5, 10.5, 8.408695652173913)","(4.0, 7.0, 5.7675)","(8.5, 14.5, 13.89)"
11-01-2023 14:07:46.233881,"(13.0, 26.0, 19.142857142857142)","(7.5, 8.6, 8.4)","(4.0, 6.6, 6.111111111111111)","(3.2, 5.1, 4.5)","(6.5, 10.5, 8.408695652173913)","(4.0, 7.0, 4.990909090909091)","(8.5, 14.5, 13.89)"
11-01-2023 14:07:47.589837,"(13.0, 26.0, 19.142857142857142)","(7.5, 8.4, 8.303448275862069)","(4.0, 6.6, 6.111111111111111)","(3.2, 5.1, 4.5)","(6.5, 10.5, 8.408695652173913)","(4.0, 7.0, 5.61875)","(8.5, 14.5, 11.771428571428572)"
11-01-2023 14:07:48.773938,"(13.0, 26.0, 19.142857142857142)","(7.5, 8.4, 8.303448275862069)","(4.0, 6.6, 6.111111111111111)","(3.2, 5.1, 4.5)","(6.5, 10.5, 8.408695652173913)","(4.0, 7.0, 5.61875)","(8.5, 14.0, 10.875)"
11-01-2023 14:07:50.094674,"(13.0, 26.0, 19.142857142857142)","(7.5, 8.4, 8.303448275862069)","(4.0, 6.6, 6.111111111111111)","(3.2, 5.1, 4.5)","(6.5, 10.5, 8.408695652173913)","(4.0, 7.0, 5.1521739130434785)","(8.5, 14.0, 11.916666666666668)"
11-01-2023 14:07:51.417737,"(13.0, 26.0, 19.142857142857142)","(7.5, 8.4, 7.699999999999999)","(4.0, 6.6, 6.111111111111111)","(3.2, 5.1, 4.5)","(6.5, 10.5, 8.408695652173913)","(4.0, 7.0, 5.712121212121212)","(8.5, 14.0, 11.916666666666668)"
11-01-2023 14:07:52.698846,"(13.0, 26.0, 19.142857142857142)","(7.5, 8.4, 7.525)","(4.0, 6.6, 6.111111111111111)","(3.2, 5.1, 4.5)","(6.5, 10.5, 8.408695652173913)","(4.0, 7.0, 5.712121212121212)","(8.5, 14.0, 11.916666666666668)"
11-01-2023 14:07:53.807155,"(13.0, 26.0, 19.142857142857142)","(7.5, 8.4, 7.458823529411765)","(4.0, 6.6, 6.111111111111111)","(3.2, 5.1, 4.5)","(6.5, 10.5, 8.408695652173913)","(4.0, 7.0, 5.712121212121212)","(8.5, 14.0, 11.916666666666668)"
11-01-2023 14:07:54.968440,"(13.0, 26.0, 19.142857142857142)","(7.5, 8.4, 7.458823529411765)","(4.0, 6.6, 6.111111111111111)","(3.2, 5.1, 4.5)","(6.5, 10.5, 8.408695652173913)","(4.0, 7.0, 5.482142857142858)","(8.5, 14.0, 11.916666666666668)"
11-01-2023 14:07:56.047657,"(13.0, 26.0, 19.142857142857142)","(7.5, 8.4, 7.458823529411765)","(4.0, 6.6, 6.111111111111111)","(3.2, 5.1, 4.5)","(6.5, 10.5, 8.408695652173913)","(4.0, 7.0, 5.482142857142858)","(8.5, 14.0, 11.916666666666668)"
11-01-2023 14:07:57.222646,"(12.0, 26.0, 16.57142857142857)","(8.0, 8.4, 7.458823529411765)","(4.0, 6.6, 6.128571428571428)","(3.2, 5.1, 4.5)","(7.0, 10.5, 8.408695652173913)","(4.0, 7.0, 5.482142857142858)","(8.5, 14.0, 11.916666666666668)"
11-01-2023 14:07:58.353798,"(12.0, 26.0, 18.13157894736842)","(8.0, 8.4, 7.458823529411765)","(4.0, 6.6, 4.714285714285714)","(3.2, 5.1, 4.5)","(7.0, 10.5, 8.408695652173913)","(4.0, 7.0, 5.482142857142858)","(8.5, 14.0, 11.916666666666668)"
11-01-2023 14:07:59.542271,"(12.0, 26.0, 16.65625)","(8.0, 8.4, 7.437037037037038)","(4.0, 6.6, 4.8)","(3.2, 5.1, 4.5)","(7.0, 10.5, 9.497916666666667)","(4.0, 7.0, 5.482142857142858)","(8.5, 14.0, 11.916666666666668)"
11-01-2023 14:08:00.599479,"(12.0, 24.0, 21.625)","(8.0, 8.4, 7.437037037037038)","(4.0, 6.6, 4.8)","(3.2, 5.1, 4.5)","(7.0, 10.5, 8.225)","(4.0, 7.0, 5.482142857142858)","(8.5, 14.0, 11.916666666666668)"
11-01-2023 14:08:01.752822,"(12.0, 24.0, 21.625)","(8.0, 8.4, 7.437037037037038)","(4.0, 6.6, 5.699999999999999)","(3.2, 5.1, 4.961538461538462)","(7.0, 10.5, 8.225)","(4.0, 7.0, 5.881578947368421)","(8.5, 14.0, 11.916666666666668)"
11-01-2023 14:08:02.949291,"(12.0, 24.0, 19.25)","(8.0, 8.4, 7.437037037037038)","(4.0, 6.6, 6.074999999999999)","(3.2, 4.9, 4.722222222222222)","(7.0, 10.5, 8.225)","(4.0, 7.0, 5.881578947368421)","(8.5, 14.0, 11.916666666666668)"
11-01-2023 14:08:04.052460,"(12.0, 24.0, 19.25)","(8.0, 8.4, 7.437037037037038)","(4.0, 6.6, 6.074999999999999)","(3.2, 4.9, 4.722222222222222)","(7.0, 10.5, 8.225)","(4.0, 7.0, 4.733333333333333)","(8.5, 14.0, 11.65625)"
11-01-2023 14:08:05.177649,"(12.0, 24.0, 19.25)","(8.0, 8.4, 7.696)","(4.0, 6.6, 5.454545454545454)","(3.2, 4.9, 4.7)","(7.0, 10.5, 8.225)","(4.0, 7.0, 4.733333333333333)","(8.5, 14.0, 9.5)"
11-01-2023 14:08:06.453375,"(12.0, 24.0, 21.625)","(8.0, 8.2, 7.824999999999999)","(4.0, 6.6, 6.0)","(3.2, 4.9, 4.7)","(7.0, 10.5, 8.225)","(4.0, 7.0, 4.733333333333333)","(8.5, 14.0, 9.5)"
11-01-2023 14:08:07.625351,"(12.0, 24.0, 21.625)","(8.0, 8.2, 7.705882352941176)","(4.0, 6.6, 6.0)","(3.2, 4.9, 4.7)","(7.0, 10.5, 8.225)","(4.0, 7.0, 5.266666666666667)","(8.5, 14.0, 9.5)"
11-01-2023 14:08:09.012891,"(12.0, 24.0, 21.625)","(8.0, 8.2, 7.705882352941176)","(4.0, 6.6, 5.85)","(3.2, 4.9, 4.7)","(7.0, 10.5, 7.640000000000001)","(4.0, 6.6, 4.8)","(8.5, 14.0, 9.5)"
11-01-2023 14:08:10.299145,"(12.0, 24.0, 21.625)","(8.0, 8.2, 7.705882352941176)","(4.0, 6.6, 4.9375)","(3.2, 4.9, 4.7)","(7.0, 10.5, 7.65625)","(4.0, 6.8, 5.430769230769231)","(8.5, 14.0, 10.368421052631579)"
11-01-2023 14:08:11.548098,"(12.0, 24.0, 21.625)","(8.0, 8.2, 7.705882352941176)","(4.0, 6.6, 4.942857142857143)","(3.2, 4.9, 4.7)","(7.0, 10.5, 8.242105263157894)","(4.0, 6.4, 6.188235294117647)","(8.5, 14.0, 11.0)"
11-01-2023 14:08:12.722597,"(12.0, 24.0, 21.625)","(8.0, 8.2, 7.705882352941176)","(4.0, 6.4, 4.942857142857143)","(3.2, 4.9, 4.7)","(7.0, 10.5, 8.242105263157894)","(4.0, 6.4, 6.188235294117647)","(8.5, 14.0, 11.0)"
11-01-2023 14:08:13.918083,"(12.0, 23.0, 18.75)","(8.0, 8.2, 7.666666666666666)","(4.0, 6.4, 4.942857142857143)","(3.2, 4.9, 4.7)","(7.0, 10.5, 8.242105263157894)","(4.0, 6.4, 6.188235294117647)","(8.5, 14.0, 11.0)"
11-01-2023 14:08:15.190251,"(12.0, 23.0, 19.73076923076923)","(8.0, 8.2, 7.666666666666666)","(4.0, 6.4, 5.76)","(3.2, 4.9, 4.7)","(7.0, 10.5, 9.066666666666666)","(4.0, 6.4, 6.266666666666666)","(8.5, 14.0, 10.526315789473683)"
11-01-2023 14:08:16.367680,"(12.0, 23.0, 19.73076923076923)","(8.0, 8.2, 7.666666666666666)","(4.0, 6.4, 6.0)","(3.2, 4.9, 4.776923076923078)","(7.0, 10.0, 9.066666666666666)","(4.0, 6.6, 6.364705882352941)","(8.5, 14.0, 12.2)"
11-01-2023 14:08:17.609531,"(12.0, 23.0, 15.941176470588236)","(8.0, 8.2, 7.648648648648648)","(4.0, 6.4, 5.114285714285715)","(3.2, 4.9, 4.125)","(7.0, 10.0, 9.614285714285714)","(4.0, 6.6, 6.364705882352941)","(8.5, 13.5, 11.333333333333332)"
11-01-2023 14:08:18.894254,"(12.0, 23.0, 19.73076923076923)","(8.0, 8.2, 7.648648648648648)","(4.0, 6.4, 5.114285714285715)","(3.2, 4.9, 4.125)","(7.0, 9.8, 9.626666666666667)","(4.0, 6.6, 6.511111111111111)","(8.5, 13.5, 11.333333333333332)"
11-01-2023 14:08:20.019496,"(12.0, 23.0, 19.73076923076923)","(8.0, 8.2, 7.648648648648648)","(4.0, 6.4, 5.114285714285715)","(3.2, 4.9, 4.457142857142857)","(7.0, 10.0, 9.548387096774194)","(4.0, 6.6, 6.5024390243902435)","(8.5, 13.5, 11.222222222222221)"
11-01-2023 14:08:21.033248,"(12.0, 23.0, 19.73076923076923)","(8.0, 8.2, 7.648648648648648)","(4.0, 6.4, 5.114285714285715)","(3.2, 4.9, 4.457142857142857)","(7.0, 10.0, 9.406060606060606)","(4.0, 6.6, 5.773684210526316)","(8.5, 13.5, 10.145454545454546)"
11-01-2023 14:08:22.175442,"(12.0, 21.0, 20.5)","(7.5, 8.2, 7.648648648648648)","(4.0, 6.4, 6.0888888888888895)","(3.2, 4.9, 3.8666666666666667)","(7.0, 10.0, 9.47027027027027)","(4.0, 6.4, 5.627272727272728)","(8.5, 13.5, 10.083333333333334)"
11-01-2023 14:08:23.340361,"(12.0, 21.0, 20.27777777777778)","(7.5, 8.2, 7.648648648648648)","(4.0, 6.4, 5.285714285714286)","(3.2, 4.9, 3.8666666666666667)","(7.0, 10.0, 9.47027027027027)","(4.0, 6.4, 5.586956521739131)","(8.5, 13.5, 10.083333333333334)"
11-01-2023 14:08:24.593571,"(12.0, 21.0, 20.27777777777778)","(7.5, 8.2, 7.648648648648648)","(4.0, 6.4, 5.285714285714286)","(3.2, 4.9, 3.8666666666666667)","(7.0, 10.0, 9.47027027027027)","(4.0, 6.4, 5.586956521739131)","(8.5, 13.5, 10.083333333333334)"
11-01-2023 14:08:25.835623,"(12.0, 21.0, 20.27777777777778)","(7.5, 8.2, 7.648648648648648)","(4.0, 6.4, 5.8)","(3.2, 4.9, 4.161904761904762)","(7.0, 10.0, 9.47027027027027)","(4.0, 6.4, 6.11764705882353)","(8.5, 13.5, 10.083333333333334)"
11-01-2023 14:08:27.036279,"(12.0, 21.0, 18.716216216216218)","(7.5, 8.2, 7.648648648648648)","(4.0, 6.4, 5.8)","(3.2, 4.9, 4.161904761904762)","(7.0, 10.0, 9.47027027027027)","(4.0, 6.4, 6.2153846153846155)","(8.5, 13.5, 10.083333333333334)"
11-01-2023 14:08:28.267476,"(12.0, 21.0, 18.716216216216218)","(7.5, 8.2, 7.648648648648648)","(4.0, 6.4, 6.183333333333334)","(3.2, 4.9, 4.4)","(7.0, 10.0, 9.47027027027027)","(4.0, 6.4, 6.2153846153846155)","(8.5, 13.5, 10.083333333333334)"
11-01-2023 14:08:29.458045,"(12.0, 21.0, 17.819148936170212)","(7.5, 8.2, 7.648648648648648)","(4.0, 6.4, 6.183333333333334)","(3.2, 4.9, 4.4)","(7.0, 10.0, 9.47027027027027)","(4.0, 6.4, 6.2153846153846155)","(8.5, 13.5, 10.083333333333334)"
11-01-2023 14:08:30.649126,"(12.0, 21.0, 17.819148936170212)","(7.5, 8.2, 7.692307692307692)","(4.0, 6.4, 6.140000000000001)","(3.2, 4.9, 4.066666666666666)","(7.0, 10.0, 7.7)","(4.0, 6.4, 6.2666666666666675)","(8.5, 13.5, 10.083333333333334)"
11-01-2023 14:08:31.847002,"(12.0, 21.0, 15.25)","(7.5, 8.0, 7.692307692307692)","(4.0, 6.4, 6.140000000000001)","(3.2, 4.9, 4.185714285714286)","(7.0, 9.8, 7.584615384615385)","(4.0, 6.4, 6.125714285714286)","(8.5, 13.5, 10.083333333333334)"
11-01-2023 14:08:33.017406,"(12.0, 21.0, 15.25)","(7.5, 8.0, 7.666666666666666)","(4.0, 6.4, 6.140000000000001)","(3.2, 4.9, 4.185714285714286)","(7.0, 9.8, 7.584615384615385)","(4.0, 6.4, 5.545454545454545)","(8.5, 13.5, 11.547619047619047)"
11-01-2023 14:08:34.240127,"(12.0, 21.0, 15.25)","(7.5, 8.0, 7.666666666666666)","(4.0, 6.4, 6.140000000000001)","(3.2, 4.9, 4.066666666666666)","(7.0, 9.8, 7.584615384615385)","(4.0, 6.0, 5.875)","(8.5, 13.5, 10.85483870967742)"
11-01-2023 14:08:35.409715,"(13.0, 21.0, 15.25)","(7.5, 8.0, 7.666666666666666)","(4.0, 6.4, 6.140000000000001)","(3.2, 4.9, 3.691666666666667)","(6.5, 9.8, 7.584615384615385)","(4.0, 6.0, 5.875)","(8.5, 13.5, 11.04)"
11-01-2023 14:08:36.633523,"(13.0, 21.0, 15.25)","(7.5, 8.0, 7.666666666666666)","(4.0, 6.4, 5.885714285714286)","(3.2, 4.9, 4.047058823529412)","(6.5, 9.8, 7.584615384615385)","(4.0, 6.0, 5.875)","(8.5, 13.5, 11.8)"
11-01-2023 14:08:37.806760,"(13.0, 21.0, 15.25)","(7.5, 8.0, 7.666666666666666)","(4.0, 6.4, 5.885714285714286)","(3.2, 4.9, 4.060526315789474)","(6.5, 9.8, 7.584615384615385)","(4.0, 6.0, 5.7368421052631575)","(8.5, 13.0, 9.909090909090908)"
11-01-2023 14:08:39.086024,"(13.0, 21.0, 15.25)","(7.5, 8.0, 7.666666666666666)","(4.0, 6.4, 5.733333333333333)","(3.2, 4.9, 3.903125)","(6.5, 9.8, 7.584615384615385)","(4.0, 6.0, 5.7368421052631575)","(8.5, 13.0, 9.909090909090908)"
