,Aston Hebe,Miss Graphite,Faux Allie,Spring Bonnie,Emerley Sharon,Isla Gracie,Edgy Reggie,Didelis
14-12-2022 12:51:13.028060,"(2.6, 2.98, 2.9789690721649484)","(21.0, 40.0, 36.22222222222222)","(51.0, 80.0, 72.85714285714286)","(7.0, 8.6, 8.088888888888889)","(7.0, 9.0, 8.881481481481481)","(7.5, 11.0, 10.846153846153847)","(10.0, 14.5, 13.890625)","(3.7, 4.5, 4.455)"
14-12-2022 12:51:14.061818,"(2.6, 3.05, 2.9853846153846155)","(21.0, 40.0, 36.22222222222222)","(51.0, 80.0, 72.85714285714286)","(7.0, 8.6, 8.15)","(7.0, 9.0, 8.871428571428572)","(7.5, 11.0, 10.95)","(10.0, 14.5, 14.25)","(3.7, 4.6, 4.455)"
14-12-2022 12:51:15.102826,"(2.6, 3.05, 3.0035714285714286)","(21.0, 40.0, 36.22222222222222)","(51.0, 80.0, 73.6842105263158)","(7.0, 8.4, 8.191304347826087)","(7.0, 9.0, 8.871428571428572)","(7.5, 11.0, 10.95)","(10.0, 14.5, 14.3)","(3.7, 4.6, 4.455)"
14-12-2022 12:51:16.121522,"(2.6, 3.05, 2.99925)","(21.0, 40.0, 36.22222222222222)","(51.0, 80.0, 73.6842105263158)","(7.0, 8.4, 8.191304347826087)","(7.0, 9.0, 8.871428571428572)","(7.5, 11.0, 10.846153846153847)","(10.0, 14.5, 14.285714285714286)","(3.7, 4.6, 4.455)"
14-12-2022 12:51:17.158518,"(2.6, 3.05, 3.004)","(21.0, 40.0, 36.22222222222222)","(51.0, 80.0, 72.85714285714286)","(7.0, 8.4, 8.191304347826087)","(7.0, 9.0, 8.871428571428572)","(7.5, 11.0, 10.846153846153847)","(10.0, 14.5, 14.285714285714286)","(3.7, 4.6, 4.484)"
14-12-2022 12:51:18.521679,"(2.6, 3.05, 3.004)","(21.0, 40.0, 36.22222222222222)","(51.0, 80.0, 73.6842105263158)","(7.0, 8.4, 7.92)","(7.0, 9.0, 8.871428571428572)","(7.5, 11.0, 10.95)","(10.0, 14.5, 14.31578947368421)","(3.7, 4.6, 4.484)"
14-12-2022 12:51:19.763675,"(2.6, 3.0, 2.9944)","(21.0, 40.0, 36.21052631578947)","(51.0, 80.0, 73.6842105263158)","(7.0, 8.0, 7.91578947368421)","(7.0, 9.0, 8.871428571428572)","(7.5, 11.0, 10.95)","(10.0, 14.5, 14.333333333333334)","(3.7, 4.6, 4.5256410256410255)"
14-12-2022 12:51:21.052524,"(2.6, 3.05, 3.0125)","(21.0, 40.0, 36.21052631578947)","(51.0, 80.0, 72.85714285714286)","(7.0, 8.0, 7.91578947368421)","(7.0, 9.0, 8.871428571428572)","(7.5, 11.0, 10.846153846153847)","(10.0, 14.5, 14.375)","(3.7, 4.6, 4.5256410256410255)"
14-12-2022 12:51:22.264899,"(2.6, 3.05, 3.018181818181818)","(21.0, 40.0, 36.21052631578947)","(51.0, 80.0, 72.85714285714286)","(7.0, 8.0, 7.859999999999999)","(7.0, 9.0, 8.871428571428572)","(7.5, 11.0, 10.846153846153847)","(10.0, 14.5, 14.375)","(3.7, 4.6, 4.5256410256410255)"
14-12-2022 12:51:23.389757,"(2.6, 3.05, 3.008)","(21.0, 40.0, 36.21052631578947)","(51.0, 80.0, 72.85714285714286)","(7.0, 8.0, 7.727272727272727)","(7.0, 9.0, 8.871428571428572)","(7.5, 11.0, 10.95)","(10.0, 14.5, 14.333333333333334)","(3.7, 4.6, 4.5256410256410255)"
14-12-2022 12:51:24.491582,"(2.6, 3.05, 3.0149999999999997)","(21.0, 40.0, 36.21052631578947)","(51.0, 80.0, 73.6842105263158)","(7.0, 8.0, 7.683333333333333)","(7.0, 9.0, 8.917948717948718)","(7.5, 11.0, 10.4)","(10.0, 14.5, 14.333333333333334)","(3.7, 4.6, 4.5552631578947365)"
14-12-2022 12:51:25.599168,"(2.6, 3.05, 3.0191176470588235)","(21.0, 40.0, 36.22222222222222)","(51.0, 80.0, 73.6842105263158)","(7.0, 8.0, 7.769230769230769)","(7.0, 9.0, 8.917948717948718)","(7.5, 10.5, 9.966666666666667)","(10.0, 14.5, 14.4)","(3.7, 4.6, 4.571875)"
14-12-2022 12:51:26.669779,"(2.6, 3.05, 3.014705882352941)","(21.0, 40.0, 36.22222222222222)","(51.0, 80.0, 76.84210526315789)","(7.0, 8.0, 7.769230769230769)","(7.0, 9.0, 8.876190476190477)","(7.5, 10.0, 9.914285714285715)","(10.0, 14.5, 14.4)","(3.7, 4.7, 4.598181818181819)"
14-12-2022 12:51:27.752912,"(2.6, 3.05, 3.0125)","(21.0, 40.0, 36.22222222222222)","(51.0, 80.0, 76.84210526315789)","(7.0, 8.0, 7.6499999999999995)","(7.0, 9.0, 8.863636363636363)","(7.5, 10.0, 9.938461538461539)","(10.0, 14.5, 14.333333333333334)","(3.7, 4.7, 4.6080000000000005)"
14-12-2022 12:51:28.763897,"(2.6, 3.05, 3.032857142857143)","(21.0, 40.0, 36.22222222222222)","(51.0, 80.0, 76.84210526315789)","(6.5, 8.0, 7.6499999999999995)","(7.0, 9.0, 8.857777777777777)","(7.0, 10.0, 9.973333333333333)","(10.0, 14.5, 14.375)","(3.8, 4.7, 4.60188679245283)"
14-12-2022 12:51:29.804049,"(2.6, 3.05, 3.0294871794871794)","(21.0, 40.0, 36.22222222222222)","(51.0, 80.0, 76.84210526315789)","(6.5, 8.0, 7.718518518518518)","(7.0, 9.0, 8.897435897435898)","(7.0, 10.0, 9.914285714285715)","(10.0, 14.5, 14.31578947368421)","(3.8, 4.7, 4.6)"
14-12-2022 12:51:30.850041,"(2.6, 3.05, 3.0366666666666666)","(21.0, 40.0, 36.22222222222222)","(51.0, 80.0, 75.71428571428572)","(6.5, 8.0, 7.696)","(7.0, 9.0, 8.897435897435898)","(7.0, 10.0, 9.776470588235295)","(10.0, 14.5, 14.31578947368421)","(3.8, 4.7, 4.594545454545455)"
14-12-2022 12:51:31.940414,"(2.6, 3.1, 3.0607142857142855)","(21.0, 40.0, 36.22222222222222)","(51.0, 80.0, 75.71428571428572)","(6.5, 8.0, 7.666666666666667)","(7.0, 9.0, 8.794871794871794)","(7.0, 9.8, 9.563636363636363)","(10.0, 14.5, 14.189655172413794)","(3.8, 4.7, 4.615555555555556)"
14-12-2022 12:51:33.035099,"(2.6, 3.15, 3.1214285714285714)","(21.0, 40.0, 36.22222222222222)","(51.0, 80.0, 75.0)","(6.5, 8.0, 7.747826086956522)","(7.0, 9.0, 8.794871794871794)","(7.0, 9.6, 9.575)","(10.0, 14.5, 14.189655172413794)","(3.8, 4.7, 4.59811320754717)"
14-12-2022 12:51:34.141219,"(2.6, 3.15, 3.12)","(21.0, 40.0, 36.22222222222222)","(51.0, 80.0, 61.81818181818182)","(6.5, 7.8, 7.64)","(7.0, 9.0, 8.8)","(7.0, 9.6, 9.363636363636363)","(10.0, 14.5, 14.189655172413794)","(3.8, 4.7, 4.604)"
14-12-2022 12:51:35.221390,"(2.6, 3.2, 3.1892857142857145)","(21.0, 40.0, 36.22222222222222)","(51.0, 80.0, 62.22222222222222)","(6.5, 7.8, 7.622222222222223)","(7.0, 9.0, 8.805405405405406)","(7.0, 9.4, 9.285714285714286)","(10.0, 14.5, 14.189655172413794)","(3.8, 4.7, 4.604)"
14-12-2022 12:51:36.244578,"(2.6, 3.25, 3.203846153846154)","(21.0, 40.0, 36.22222222222222)","(51.0, 75.0, 61.666666666666664)","(6.5, 7.8, 7.622222222222223)","(7.0, 9.0, 8.805405405405406)","(7.0, 9.4, 9.16)","(10.0, 14.5, 14.189655172413794)","(3.8, 4.7, 4.604)"
14-12-2022 12:51:37.268233,"(2.6, 3.25, 3.205263157894737)","(21.0, 40.0, 36.22222222222222)","(51.0, 75.0, 61.666666666666664)","(6.5, 7.8, 7.622222222222223)","(7.0, 9.0, 8.805405405405406)","(7.0, 9.2, 9.149999999999999)","(10.0, 14.5, 14.189655172413794)","(3.8, 4.7, 4.59811320754717)"
14-12-2022 12:51:38.479391,"(2.6, 3.3, 3.2941860465116277)","(21.0, 40.0, 36.22222222222222)","(51.0, 75.0, 61.666666666666664)","(6.5, 7.8, 7.522222222222222)","(7.0, 9.0, 8.737931034482758)","(7.0, 9.2, 9.1)","(10.0, 14.5, 14.189655172413794)","(3.8, 4.7, 4.59811320754717)"
14-12-2022 12:51:39.570501,"(2.6, 3.3, 3.2527777777777778)","(21.0, 38.0, 36.5)","(51.0, 75.0, 61.36363636363637)","(6.5, 7.8, 7.541935483870968)","(7.0, 9.0, 8.536)","(7.0, 9.2, 8.965217391304348)","(10.0, 14.5, 13.954545454545455)","(3.8, 4.7, 4.591228070175439)"
14-12-2022 12:51:40.672184,"(2.6, 3.35, 3.2676470588235293)","(21.0, 38.0, 36.5)","(51.0, 75.0, 61.666666666666664)","(6.5, 7.8, 7.546666666666667)","(7.0, 8.6, 8.536)","(7.0, 9.2, 9.09090909090909)","(10.0, 14.5, 13.954545454545455)","(3.8, 4.7, 4.591228070175439)"
14-12-2022 12:51:41.833457,"(2.6, 3.35, 3.3)","(21.0, 38.0, 36.285714285714285)","(51.0, 75.0, 61.666666666666664)","(6.5, 7.8, 7.622222222222223)","(7.0, 8.6, 8.700000000000001)","(7.0, 9.2, 9.107692307692307)","(10.0, 14.5, 13.9)","(3.8, 4.7, 4.511111111111111)"
14-12-2022 12:51:42.964926,"(2.6, 3.45, 3.4421195652173915)","(21.0, 38.0, 36.285714285714285)","(51.0, 75.0, 61.36363636363637)","(6.5, 7.8, 7.511111111111111)","(7.0, 8.8, 8.533333333333333)","(7.0, 9.2, 9.782608695652174)","(10.0, 14.5, 13.6)","(3.8, 4.7, 4.47)"
14-12-2022 12:51:44.184981,"(2.6, 3.4, 3.3649999999999998)","(21.0, 38.0, 36.5)","(51.0, 75.0, 61.36363636363637)","(6.5, 7.8, 7.55)","(7.0, 8.8, 8.447058823529412)","(7.0, 9.8, 9.797435897435898)","(10.0, 14.0, 13.375)","(3.8, 4.6, 4.433333333333334)"
14-12-2022 12:51:45.427811,"(2.6, 3.5, 3.4927083333333333)","(21.0, 38.0, 35.69230769230769)","(51.0, 75.0, 61.666666666666664)","(6.5, 7.6, 7.696774193548387)","(7.0, 8.6, 8.28)","(7.0, 9.8, 9.988679245283018)","(10.0, 13.5, 13.1)","(3.8, 4.5, 4.4079999999999995)"
14-12-2022 12:51:46.593299,"(2.6, 3.5, 3.4887640449438204)","(21.0, 36.0, 36.5)","(51.0, 75.0, 68.84615384615384)","(6.5, 7.8, 7.688235294117647)","(7.0, 8.4, 8.211764705882354)","(7.0, 10.0, 9.81951219512195)","(10.0, 14.0, 12.916666666666666)","(3.8, 4.6, 4.425531914893617)"
14-12-2022 12:51:47.678573,"(2.6, 3.5, 3.4887640449438204)","(21.0, 38.0, 36.5)","(51.0, 70.0, 68.84615384615384)","(6.5, 7.8, 7.5260273972602745)","(7.0, 8.4, 8.281481481481482)","(7.0, 10.5, 9.846666666666668)","(10.0, 13.5, 12.698630136986301)","(3.8, 4.6, 4.423529411764706)"
14-12-2022 12:51:48.790030,"(2.6, 3.5, 3.48)","(21.0, 38.0, 35.391304347826086)","(51.0, 70.0, 69.16666666666667)","(6.5, 7.8, 7.539393939393939)","(7.0, 8.4, 8.184615384615384)","(7.0, 10.5, 9.584523809523809)","(10.0, 13.5, 12.547619047619047)","(3.8, 4.6, 4.451020408163266)"
14-12-2022 12:51:49.870129,"(2.6, 3.5, 3.479591836734694)","(21.0, 38.0, 35.0)","(51.0, 70.0, 69.16666666666667)","(6.5, 7.6, 7.539393939393939)","(7.0, 8.4, 8.184615384615384)","(7.0, 9.6, 9.584523809523809)","(10.0, 13.5, 12.547619047619047)","(3.8, 4.5, 4.451020408163266)"
14-12-2022 12:51:51.017530,"(2.6, 3.5, 3.487755102040816)","(21.0, 38.0, 34.8421052631579)","(51.0, 70.0, 68.44827586206897)","(6.5, 7.8, 7.53939393939394)","(7.0, 8.4, 8.16)","(7.0, 10.5, 9.740625)","(10.0, 13.0, 12.533333333333333)","(3.8, 4.5, 4.4350000000000005)"
14-12-2022 12:51:52.098699,"(2.6, 3.5, 3.484313725490196)","(21.0, 38.0, 35.391304347826086)","(51.0, 70.0, 68.44827586206897)","(6.5, 7.8, 7.531428571428572)","(7.0, 8.4, 8.16)","(7.0, 10.5, 9.86)","(10.0, 13.0, 12.533333333333333)","(3.8, 4.5, 4.429166666666667)"
14-12-2022 12:51:53.124242,"(2.6, 3.5, 3.4763636363636365)","(21.0, 36.0, 35.4)","(51.0, 65.0, 63.96551724137931)","(6.5, 7.8, 7.531428571428572)","(7.0, 8.4, 8.16)","(7.0, 10.5, 9.893478260869564)","(10.0, 13.0, 12.461538461538462)","(3.8, 4.5, 4.431818181818182)"
14-12-2022 12:51:54.177042,"(2.6, 3.5, 3.476)","(21.0, 36.0, 35.294117647058826)","(51.0, 70.0, 68.44827586206897)","(6.5, 7.8, 7.536708860759494)","(7.0, 8.4, 8.214285714285715)","(7.0, 10.5, 9.925531914893616)","(10.0, 13.0, 12.461538461538462)","(3.8, 4.5, 4.41)"
14-12-2022 12:51:55.196171,"(2.6, 3.5, 3.476470588235294)","(21.0, 36.0, 35.25)","(51.0, 75.0, 72.33333333333333)","(6.5, 7.8, 7.502857142857143)","(7.0, 8.4, 8.214285714285715)","(7.0, 10.5, 9.925531914893616)","(10.0, 13.0, 12.461538461538462)","(3.8, 4.5, 4.41)"
14-12-2022 12:51:56.221260,"(2.6, 3.5, 3.4796296296296294)","(21.0, 36.0, 35.25)","(51.0, 75.0, 65.45454545454545)","(6.5, 7.8, 7.5125)","(7.0, 8.0, 7.8307692307692305)","(7.0, 10.5, 9.99056603773585)","(10.0, 13.0, 12.586206896551724)","(3.8, 4.5, 4.485714285714286)"
14-12-2022 12:51:57.288800,"(2.6, 3.5, 3.4796296296296294)","(21.0, 36.0, 35.25)","(51.0, 75.0, 65.45454545454545)","(6.5, 7.8, 7.5058823529411764)","(7.0, 8.0, 7.827586206896552)","(7.0, 10.5, 9.983333333333333)","(10.0, 13.0, 12.5)","(3.8, 4.5, 4.443373493975904)"
14-12-2022 12:51:58.363460,"(2.6, 3.5, 3.4955555555555557)","(21.0, 36.0, 34.93333333333333)","(51.0, 70.0, 68.0)","(6.5, 7.8, 7.5058823529411764)","(7.0, 8.0, 7.827586206896552)","(7.0, 10.5, 9.983333333333333)","(10.0, 13.0, 12.5)","(3.8, 4.6, 4.443373493975904)"
14-12-2022 12:51:59.433566,"(2.6, 3.5, 3.4921875)","(21.0, 36.0, 33.833333333333336)","(51.0, 75.0, 69.54545454545455)","(6.5, 7.8, 7.5935483870967735)","(7.0, 8.0, 7.727272727272727)","(7.0, 10.5, 10.269620253164558)","(10.0, 13.0, 12.205882352941176)","(3.8, 4.6, 4.441666666666666)"
14-12-2022 12:52:00.577667,"(2.6, 3.55, 3.5294117647058822)","(21.0, 36.0, 33.73913043478261)","(51.0, 75.0, 65.45454545454545)","(6.5, 7.6, 7.482191780821918)","(7.0, 8.0, 7.72)","(7.0, 10.5, 10.325)","(10.0, 12.5, 12.214285714285714)","(3.8, 4.5, 4.475)"
14-12-2022 12:52:01.701713,"(2.6, 3.55, 3.534782608695652)","(21.0, 36.0, 34.0)","(51.0, 70.0, 64.28571428571429)","(6.5, 7.8, 7.561111111111111)","(7.0, 8.0, 7.733333333333333)","(7.0, 10.5, 9.981481481481483)","(10.0, 12.5, 12.195652173913043)","(3.8, 4.5, 4.47)"
14-12-2022 12:52:02.880623,"(2.6, 3.55, 3.50625)","(21.0, 36.0, 33.0)","(51.0, 70.0, 63.333333333333336)","(6.5, 7.8, 7.657575757575757)","(7.0, 8.0, 7.714285714285714)","(7.0, 10.5, 9.944117647058825)","(10.0, 12.5, 12.115384615384615)","(3.8, 4.5, 4.48125)"
14-12-2022 12:52:03.975938,"(2.7, 3.55, 3.5)","(21.0, 36.0, 33.16129032258065)","(51.0, 70.0, 63.63636363636363)","(6.5, 7.8, 7.657575757575757)","(7.0, 8.0, 7.873684210526315)","(7.0, 10.5, 10.080645161290322)","(10.0, 12.5, 12.029411764705882)","(3.8, 4.5, 4.464615384615385)"
14-12-2022 12:52:05.059345,"(2.7, 3.55, 3.4765625)","(21.0, 36.0, 32.96551724137931)","(51.0, 70.0, 63.63636363636363)","(6.5, 7.8, 7.6156862745098035)","(7.0, 8.0, 7.6909090909090905)","(7.0, 10.5, 9.825000000000001)","(10.0, 12.5, 11.884615384615385)","(3.8, 4.6, 4.438144329896907)"
14-12-2022 12:52:06.104763,"(2.7, 3.6, 3.5538461538461537)","(21.0, 36.0, 33.16129032258065)","(51.0, 70.0, 64.61538461538461)","(6.5, 7.8, 7.6156862745098035)","(7.0, 8.0, 7.7846153846153845)","(7.0, 10.0, 9.965789473684211)","(10.0, 12.5, 11.7)","(3.8, 4.5, 4.4399999999999995)"
14-12-2022 12:52:07.200717,"(2.7, 3.55, 3.525)","(21.0, 36.0, 34.714285714285715)","(51.0, 70.0, 61.25)","(6.5, 7.8, 7.608333333333333)","(7.0, 8.0, 7.75)","(7.0, 10.5, 9.950000000000001)","(10.0, 12.5, 11.794117647058824)","(3.8, 4.5, 4.426086956521739)"
14-12-2022 12:52:08.268555,"(2.7, 3.55, 3.5033333333333334)","(21.0, 36.0, 34.714285714285715)","(51.0, 70.0, 66.81818181818181)","(6.5, 7.8, 7.608333333333333)","(7.0, 8.0, 7.75)","(7.0, 10.5, 9.950000000000001)","(10.0, 12.5, 11.794117647058824)","(3.8, 4.5, 4.426086956521739)"
14-12-2022 12:52:09.325680,"(2.7, 3.55, 3.475)","(21.0, 36.0, 35.0)","(51.0, 70.0, 66.81818181818181)","(6.5, 7.8, 7.611111111111111)","(7.0, 8.0, 7.75)","(7.0, 10.5, 9.892105263157895)","(10.0, 12.5, 11.794117647058824)","(3.8, 4.5, 4.426086956521739)"
14-12-2022 12:52:10.445757,"(2.7, 3.55, 3.475)","(21.0, 36.0, 35.0)","(51.0, 70.0, 66.81818181818181)","(6.5, 7.8, 7.6125)","(7.0, 8.0, 7.8)","(7.0, 10.5, 9.892105263157895)","(10.0, 12.5, 11.794117647058824)","(3.8, 4.5, 4.426086956521739)"
14-12-2022 12:52:11.659939,"(2.7, 3.55, 3.475)","(21.0, 36.0, 35.1)","(51.0, 70.0, 66.81818181818181)","(6.5, 7.8, 7.69655172413793)","(7.0, 8.0, 7.857142857142857)","(7.0, 10.5, 9.892105263157895)","(10.0, 12.5, 11.77027027027027)","(3.8, 4.5, 4.430864197530864)"
14-12-2022 12:52:12.730315,"(2.7, 3.55, 3.4749999999999996)","(21.0, 36.0, 35.25)","(51.0, 70.0, 66.81818181818181)","(6.5, 7.8, 7.556962025316455)","(7.0, 8.0, 7.9)","(7.0, 10.5, 9.945833333333335)","(10.0, 12.5, 12.2)","(3.8, 4.5, 4.463076923076923)"
14-12-2022 12:52:13.791521,"(2.7, 3.5, 3.4944444444444445)","(21.0, 36.0, 35.21739130434783)","(51.0, 70.0, 66.81818181818181)","(6.5, 7.4, 7.243037974683545)","(7.0, 8.0, 7.9)","(7.0, 10.5, 10.241379310344827)","(10.0, 12.5, 12.380952380952381)","(3.8, 4.5, 4.452)"
14-12-2022 12:52:14.936441,"(2.7, 3.4, 3.3094696969696966)","(21.0, 36.0, 32.53846153846154)","(51.0, 80.0, 56.31578947368421)","(6.5, 7.8, 7.648)","(7.0, 8.2, 8.026666666666667)","(7.0, 10.5, 10.211538461538462)","(10.0, 12.5, 12.395833333333334)","(3.8, 4.5, 4.456521739130435)"
14-12-2022 12:52:16.027819,"(2.7, 3.4, 3.3087649402390436)","(21.0, 34.0, 32.833333333333336)","(51.0, 80.0, 70.3409090909091)","(6.5, 7.8, 7.554838709677419)","(7.0, 8.2, 8.026666666666667)","(7.0, 10.5, 10.25)","(10.0, 12.5, 12.395833333333334)","(3.8, 4.5, 4.465)"
14-12-2022 12:52:17.289420,"(2.7, 3.4, 3.3198198198198194)","(21.0, 34.0, 32.93333333333333)","(51.0, 80.0, 70.3409090909091)","(6.5, 7.8, 7.554838709677419)","(7.0, 8.2, 8.026666666666667)","(7.0, 10.5, 10.25)","(10.0, 12.5, 12.243589743589743)","(3.8, 4.5, 4.465)"
14-12-2022 12:52:18.515974,"(2.7, 3.4, 3.3102803738317754)","(21.0, 34.0, 32.375)","(51.0, 80.0, 71.98113207547169)","(6.5, 7.8, 7.325)","(7.0, 8.2, 8.033333333333333)","(7.0, 10.5, 10.28)","(10.0, 12.5, 11.857142857142858)","(3.8, 4.5, 4.465)"
14-12-2022 12:52:19.714958,"(2.7, 3.4, 3.3150442477876103)","(21.0, 34.0, 32.470588235294116)","(51.0, 80.0, 71.98113207547169)","(6.5, 7.4, 7.36)","(7.0, 8.2, 8.24)","(7.0, 10.5, 10.318181818181818)","(10.0, 12.5, 11.810344827586206)","(3.8, 4.5, 4.477777777777778)"
14-12-2022 12:52:20.928546,"(2.7, 3.4, 3.3205882352941174)","(21.0, 34.0, 32.55555555555556)","(51.0, 80.0, 57.631578947368425)","(6.5, 7.4, 7.266666666666667)","(7.0, 8.4, 8.444444444444445)","(7.0, 10.5, 10.366666666666667)","(10.0, 12.5, 11.923076923076923)","(3.8, 4.5, 4.483098591549296)"
14-12-2022 12:52:22.131100,"(2.7, 3.4, 3.3123456790123456)","(21.0, 34.0, 32.54545454545455)","(41.0, 80.0, 71.66666666666667)","(6.5, 7.4, 7.066666666666666)","(6.5, 8.6, 8.565957446808511)","(7.0, 10.5, 10.75)","(10.0, 12.5, 11.912698412698413)","(3.8, 4.5, 4.441481481481482)"
14-12-2022 12:52:23.233294,"(2.7, 3.4, 3.3280701754385964)","(21.0, 34.0, 32.11764705882353)","(41.0, 75.0, 71.66666666666667)","(6.5, 7.2, 7.08235294117647)","(6.5, 8.6, 8.514285714285714)","(7.0, 11.0, 10.911764705882353)","(10.0, 12.5, 12.016666666666666)","(3.8, 4.5, 4.439716312056738)"
14-12-2022 12:52:24.372805,"(2.7, 3.4, 3.317117117117117)","(21.0, 32.0, 31.6)","(41.0, 75.0, 71.66666666666667)","(6.5, 7.2, 7.152941176470589)","(6.5, 8.8, 8.565853658536586)","(7.0, 11.0, 10.714285714285714)","(10.0, 12.5, 12.178571428571429)","(3.8, 4.5, 4.377777777777778)"
14-12-2022 12:52:25.427569,"(2.7, 3.4, 3.3252032520325203)","(21.0, 34.0, 33.578947368421055)","(41.0, 75.0, 71.66666666666667)","(6.5, 7.2, 7.15609756097561)","(6.5, 8.8, 8.536585365853659)","(7.0, 11.5, 10.71951219512195)","(10.0, 12.5, 12.133333333333333)","(3.8, 4.4, 4.355172413793103)"
14-12-2022 12:52:26.475170,"(2.7, 3.4, 3.333333333333333)","(21.0, 34.0, 33.42857142857143)","(41.0, 75.0, 71.66666666666667)","(6.5, 7.4, 7.105263157894737)","(6.5, 8.8, 8.472727272727273)","(7.0, 11.5, 10.669811320754716)","(10.0, 12.5, 12.120689655172415)","(3.8, 4.5, 4.352032520325203)"
14-12-2022 12:52:27.512091,"(2.7, 3.4, 3.3901960784313725)","(21.0, 34.0, 33.63636363636363)","(41.0, 75.0, 71.66666666666667)","(6.5, 7.4, 7.105263157894737)","(6.5, 8.8, 8.472727272727273)","(7.0, 11.5, 10.669811320754716)","(10.0, 12.5, 12.125)","(3.8, 4.5, 4.332380952380952)"
14-12-2022 12:52:28.609224,"(2.7, 3.4, 3.3729411764705883)","(21.0, 34.0, 33.714285714285715)","(41.0, 75.0, 71.66666666666667)","(6.5, 7.4, 7.138461538461539)","(6.5, 8.8, 8.472727272727273)","(7.0, 11.5, 10.669811320754716)","(10.0, 12.5, 12.125)","(3.8, 4.5, 4.331428571428572)"
14-12-2022 12:52:29.766260,"(2.7, 3.4, 3.371604938271605)","(21.0, 34.0, 33.75)","(41.0, 75.0, 71.875)","(6.5, 7.4, 7.133333333333334)","(6.5, 8.8, 8.466666666666667)","(7.0, 11.5, 10.728070175438596)","(10.0, 12.5, 12.161290322580646)","(3.8, 4.4, 4.34)"
14-12-2022 12:52:30.939387,"(2.7, 3.4, 3.3719512195121952)","(21.0, 34.0, 33.76470588235294)","(41.0, 75.0, 71.875)","(6.5, 7.2, 7.092307692307692)","(6.5, 8.6, 8.466666666666667)","(7.5, 11.5, 10.728070175438596)","(10.0, 12.5, 12.185185185185185)","(3.7, 4.4, 4.34)"
14-12-2022 12:52:32.037417,"(2.7, 3.4, 3.3729411764705883)","(21.0, 34.0, 33.733333333333334)","(41.0, 75.0, 71.875)","(6.5, 7.2, 7.072727272727273)","(6.5, 8.6, 8.564444444444444)","(7.5, 11.5, 10.664556962025316)","(10.0, 12.5, 12.185185185185185)","(3.7, 4.4, 4.35)"
14-12-2022 12:52:33.045884,"(2.7, 3.4, 3.3826666666666667)","(21.0, 34.0, 33.733333333333334)","(41.0, 75.0, 71.875)","(6.5, 7.2, 7.072727272727273)","(6.5, 8.6, 8.564444444444444)","(7.5, 11.5, 10.608108108108109)","(10.0, 12.5, 12.08)","(3.7, 4.4, 4.339024390243902)"
14-12-2022 12:52:34.134189,"(2.7, 3.4, 3.39375)","(21.0, 34.0, 33.75)","(41.0, 75.0, 71.15384615384616)","(6.5, 7.2, 7.133333333333334)","(6.5, 8.6, 8.564444444444444)","(7.5, 11.5, 10.608108108108109)","(10.0, 12.5, 12.0625)","(3.7, 4.4, 4.339024390243902)"
14-12-2022 12:52:35.167214,"(2.7, 3.45, 3.3808641975308644)","(21.0, 34.0, 33.666666666666664)","(41.0, 75.0, 71.15384615384616)","(6.5, 7.2, 7.133333333333334)","(6.5, 8.6, 8.564444444444444)","(7.5, 11.5, 10.608108108108109)","(10.0, 12.5, 12.09375)","(3.7, 4.4, 4.339024390243902)"
14-12-2022 12:52:36.183828,"(2.7, 3.45, 3.3808641975308644)","(21.0, 34.0, 33.75)","(41.0, 75.0, 71.15384615384616)","(6.5, 7.2, 7.153846153846154)","(6.5, 8.6, 8.564444444444444)","(7.5, 11.5, 10.608108108108109)","(10.0, 12.5, 12.09375)","(3.7, 4.4, 4.339024390243902)"
14-12-2022 12:52:37.266859,"(2.7, 99998, 9998.5)","(21.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(6.5, 99998, 9998.5)","(6.5, 99998, 9998.5)","(7.5, 99998, 9998.5)","(10.0, 99998, 9998.5)","(3.7, 99998, 9998.5)"
14-12-2022 12:52:38.282771,"(2.7, 99998, 9998.5)","(21.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(6.5, 99998, 9998.5)","(6.5, 99998, 9998.5)","(7.5, 99998, 9998.5)","(10.0, 99998, 9998.5)","(3.7, 99998, 9998.5)"
14-12-2022 12:52:39.681568,"(2.7, 99998, 9998.5)","(21.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(6.5, 99998, 9998.5)","(6.5, 99998, 9998.5)","(7.5, 99998, 9998.5)","(10.0, 99998, 9998.5)","(3.7, 99998, 9998.5)"
14-12-2022 12:52:40.730475,"(2.7, 99998, 9998.5)","(21.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(6.5, 99998, 9998.5)","(6.5, 99998, 9998.5)","(7.5, 99998, 9998.5)","(10.0, 99998, 9998.5)","(3.7, 99998, 9998.5)"
14-12-2022 12:52:41.855867,"(2.7, 99998, 9998.5)","(21.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(6.5, 99998, 9998.5)","(6.5, 99998, 9998.5)","(7.5, 99998, 9998.5)","(10.0, 99998, 9998.5)","(3.7, 99998, 9998.5)"
