,Sheza Rose Nz,Nor Westa,Wunderland,Point Oh Five,He Said She Said,Sport Cadet,Rolamax,Miss Serena,Thundamental,Im Boo Nz
10-01-2023 18:44:18.513579,"(5.0, 99999, 99990)","(21.0, 23.0, 22.333333333333332)","(31.0, 95.0, 92.61904761904762)","(31.0, 130.0, 122.5)","(2.4, 4.0, 3.9970394736842105)","(31.0, 110.0, 105.0)","(6.0, 6.2, 6.0804347826086955)","(5.0, 5.4, 5.353571428571429)","(21.0, 30.0, 23.4375)","(10.0, 99999, 99990)"
10-01-2023 18:44:19.711445,"(5.0, 99999, 99990)","(21.0, 23.0, 22.333333333333332)","(31.0, 95.0, 92.61904761904762)","(31.0, 130.0, 123.18181818181819)","(2.4, 4.0, 3.9970394736842105)","(31.0, 110.0, 105.71428571428572)","(6.0, 6.2, 6.0804347826086955)","(5.0, 5.4, 5.353571428571429)","(21.0, 30.0, 23.4375)","(10.0, 99999, 99990)"
10-01-2023 18:44:20.893979,"(5.0, 99999, 99990)","(21.0, 23.0, 22.333333333333332)","(31.0, 95.0, 92.61904761904762)","(31.0, 130.0, 105.0)","(2.4, 4.0, 3.9970394736842105)","(31.0, 110.0, 105.71428571428572)","(6.0, 6.2, 6.0804347826086955)","(5.0, 5.4, 5.36)","(21.0, 30.0, 23.0625)","(10.0, 99999, 99990)"
10-01-2023 18:44:22.232829,"(5.0, 99999, 99990)","(21.0, 23.0, 22.333333333333332)","(31.0, 95.0, 92.61904761904762)","(31.0, 110.0, 105.0)","(2.4, 4.0, 3.9970394736842105)","(31.0, 110.0, 105.71428571428572)","(6.0, 6.2, 6.0804347826086955)","(5.0, 5.4, 5.36)","(21.0, 29.0, 23.75)","(10.0, 99999, 99990)"
10-01-2023 18:44:23.334729,"(5.0, 99999, 99990)","(21.0, 23.0, 22.333333333333332)","(31.0, 95.0, 92.61904761904762)","(31.0, 110.0, 100.83333333333333)","(2.4, 4.0, 3.9970394736842105)","(31.0, 110.0, 105.71428571428572)","(6.0, 6.0, 5.9625)","(5.0, 5.4, 5.36)","(21.0, 28.0, 23.75)","(10.0, 99999, 99990)"
10-01-2023 18:44:24.574311,"(5.0, 99999, 99990)","(21.0, 23.0, 22.333333333333332)","(31.0, 95.0, 92.61904761904762)","(31.0, 110.0, 105.0)","(2.4, 4.0, 3.9890243902439027)","(31.0, 110.0, 105.71428571428572)","(6.0, 6.0, 5.9625)","(5.0, 5.4, 5.368181818181818)","(21.0, 27.0, 22.3125)","(10.0, 99999, 99990)"
10-01-2023 18:44:25.779264,"(5.0, 99999, 99990)","(21.0, 23.0, 22.333333333333332)","(31.0, 95.0, 92.61904761904762)","(31.0, 110.0, 105.0)","(2.4, 4.0, 3.9890243902439027)","(31.0, 110.0, 105.71428571428572)","(6.0, 6.0, 5.9625)","(5.0, 5.4, 5.368181818181818)","(21.0, 27.0, 22.3125)","(10.0, 99999, 99990)"
10-01-2023 18:44:26.979789,"(5.0, 99999, 99990)","(21.0, 23.0, 22.333333333333332)","(31.0, 95.0, 92.61904761904762)","(31.0, 110.0, 105.0)","(2.4, 4.0, 3.9890243902439027)","(31.0, 110.0, 105.71428571428572)","(6.0, 6.0, 5.8)","(5.0, 5.4, 5.368181818181818)","(21.0, 27.0, 22.3125)","(10.0, 99999, 99990)"
10-01-2023 18:44:28.075233,"(5.0, 99999, 99990)","(21.0, 23.0, 22.333333333333332)","(31.0, 95.0, 92.61904761904762)","(31.0, 110.0, 105.0)","(2.4, 4.0, 3.98953488372093)","(31.0, 110.0, 105.71428571428572)","(6.0, 6.0, 5.75)","(5.0, 5.4, 5.368181818181818)","(21.0, 27.0, 22.3125)","(10.0, 99999, 99990)"
10-01-2023 18:44:29.188668,"(5.0, 99999, 99990)","(21.0, 23.0, 22.333333333333332)","(31.0, 95.0, 92.61904761904762)","(31.0, 110.0, 105.0)","(2.4, 4.0, 3.98953488372093)","(31.0, 110.0, 105.71428571428572)","(6.0, 5.8, 5.9)","(5.0, 5.4, 5.368181818181818)","(21.0, 27.0, 22.3125)","(10.0, 99999, 99990)"
10-01-2023 18:44:30.381975,"(5.0, 99999, 99990)","(21.0, 23.0, 22.333333333333332)","(31.0, 95.0, 92.61904761904762)","(31.0, 110.0, 105.0)","(2.4, 4.0, 3.98953488372093)","(31.0, 110.0, 105.71428571428572)","(6.0, 6.0, 5.833333333333333)","(5.0, 5.4, 5.368181818181818)","(21.0, 27.0, 22.3125)","(10.0, 99999, 99990)"
10-01-2023 18:44:31.583116,"(4.8, 99999, 99990)","(18.0, 23.0, 22.428571428571427)","(41.0, 95.0, 92.61904761904762)","(31.0, 110.0, 105.0)","(2.9, 4.0, 3.9892857142857143)","(41.0, 110.0, 105.71428571428572)","(5.0, 6.0, 5.833333333333333)","(4.6, 5.4, 5.368181818181818)","(16.0, 27.0, 22.3125)","(10.0, 99999, 99990)"
10-01-2023 18:44:32.680526,"(4.8, 99999, 99990)","(18.0, 23.0, 22.428571428571427)","(41.0, 95.0, 92.61904761904762)","(31.0, 110.0, 105.0)","(2.9, 4.0, 3.9892857142857143)","(41.0, 110.0, 105.71428571428572)","(5.0, 6.0, 5.8)","(4.6, 5.4, 5.728571428571429)","(16.0, 27.0, 22.3125)","(10.0, 99999, 99990)"
10-01-2023 18:44:33.803243,"(4.8, 99999, 99990)","(18.0, 23.0, 22.666666666666668)","(41.0, 95.0, 92.61904761904762)","(31.0, 110.0, 105.0)","(2.9, 4.0, 3.9890243902439027)","(41.0, 110.0, 97.77777777777777)","(5.0, 6.0, 5.714285714285714)","(4.6, 5.9, 5.62)","(16.0, 27.0, 22.3125)","(10.0, 99999, 99990)"
10-01-2023 18:44:34.920835,"(4.8, 99999, 99990)","(18.0, 23.0, 22.46153846153846)","(41.0, 90.0, 88.0952380952381)","(31.0, 110.0, 89.375)","(2.9, 4.0, 3.980434782608696)","(41.0, 100.0, 97.27272727272727)","(5.0, 6.0, 5.714285714285714)","(4.6, 5.9, 5.62)","(16.0, 27.0, 22.3125)","(10.0, 99999, 99990)"
10-01-2023 18:44:36.131444,"(4.8, 99999, 99990)","(18.0, 23.0, 21.9)","(41.0, 90.0, 88.0952380952381)","(31.0, 110.0, 87.14285714285714)","(2.9, 4.0, 3.980434782608696)","(41.0, 100.0, 97.27272727272727)","(5.0, 6.0, 5.714285714285714)","(4.6, 5.9, 5.62)","(16.0, 27.0, 22.3125)","(10.0, 99999, 99990)"
10-01-2023 18:44:37.257378,"(4.8, 99999, 99990)","(18.0, 24.0, 21.9)","(41.0, 90.0, 88.0952380952381)","(31.0, 100.0, 87.14285714285714)","(2.9, 4.0, 3.980434782608696)","(41.0, 100.0, 92.85714285714286)","(5.0, 6.0, 5.714285714285714)","(4.6, 5.9, 5.607692307692307)","(16.0, 27.0, 23.363636363636363)","(10.0, 99999, 99990)"
10-01-2023 18:44:38.666810,"(4.8, 99999, 99990)","(18.0, 24.0, 21.9)","(41.0, 90.0, 83.57142857142857)","(31.0, 100.0, 83.57142857142857)","(2.9, 4.0, 3.980434782608696)","(41.0, 100.0, 93.52941176470588)","(5.0, 6.0, 5.5874999999999995)","(4.6, 5.8, 5.346666666666667)","(16.0, 27.0, 24.142857142857142)","(10.0, 99999, 99990)"
10-01-2023 18:44:39.863918,"(4.8, 99999, 99990)","(18.0, 24.0, 21.9)","(41.0, 85.0, 83.57142857142857)","(31.0, 95.0, 83.57142857142857)","(2.9, 4.0, 3.980434782608696)","(41.0, 95.0, 93.52941176470588)","(5.0, 5.6, 5.583333333333333)","(4.6, 5.4, 5.346666666666667)","(16.0, 27.0, 23.25)","(10.0, 99999, 99990)"
10-01-2023 18:44:41.106296,"(4.8, 99999, 99990)","(18.0, 24.0, 22.384615384615383)","(41.0, 85.0, 83.57142857142857)","(31.0, 90.0, 84.16666666666666)","(2.9, 4.0, 3.980434782608696)","(41.0, 95.0, 93.52941176470588)","(5.0, 5.6, 5.583333333333333)","(4.6, 5.4, 5.346666666666667)","(16.0, 27.0, 23.25)","(10.0, 99999, 99990)"
10-01-2023 18:44:42.340339,"(4.8, 99999, 99990)","(18.0, 24.0, 22.384615384615383)","(41.0, 100.0, 98.33333333333333)","(31.0, 85.0, 82.27272727272727)","(2.9, 4.0, 3.980434782608696)","(41.0, 95.0, 93.52941176470588)","(5.0, 5.6, 5.590909090909091)","(4.6, 5.4, 5.327272727272727)","(16.0, 27.0, 23.25)","(10.0, 99999, 99990)"
10-01-2023 18:44:43.587843,"(4.8, 99999, 99990)","(18.0, 24.0, 22.434782608695652)","(41.0, 95.0, 89.16666666666667)","(31.0, 85.0, 78.07692307692307)","(2.9, 4.0, 4.05)","(41.0, 95.0, 93.52941176470588)","(5.0, 5.6, 5.590909090909091)","(4.6, 5.4, 5.346666666666667)","(16.0, 27.0, 24.142857142857142)","(10.0, 99999, 99990)"
10-01-2023 18:44:44.929334,"(4.8, 99999, 99990)","(18.0, 24.0, 22.22222222222222)","(41.0, 95.0, 89.16666666666667)","(31.0, 80.0, 71.66666666666667)","(2.9, 4.2, 4.05)","(41.0, 95.0, 93.52941176470588)","(5.0, 5.6, 5.590909090909091)","(4.6, 5.4, 5.35)","(16.0, 27.0, 24.142857142857142)","(10.0, 99999, 99990)"
10-01-2023 18:44:46.201700,"(4.8, 99999, 99990)","(18.0, 24.0, 22.22222222222222)","(41.0, 95.0, 89.16666666666667)","(31.0, 80.0, 71.66666666666667)","(2.9, 4.2, 4.165909090909091)","(41.0, 95.0, 93.52941176470588)","(5.0, 5.6, 5.5929824561403505)","(4.6, 5.4, 5.35)","(16.0, 27.0, 24.142857142857142)","(10.0, 99999, 99990)"
10-01-2023 18:44:47.744965,"(4.8, 99999, 99990)","(18.0, 24.0, 22.22222222222222)","(41.0, 95.0, 89.16666666666667)","(31.0, 80.0, 71.66666666666667)","(2.9, 4.2, 4.165909090909091)","(41.0, 95.0, 93.52941176470588)","(5.0, 5.6, 5.650819672131147)","(4.6, 5.4, 5.333333333333334)","(16.0, 27.0, 24.142857142857142)","(10.0, 99999, 99990)"
10-01-2023 18:44:49.321961,"(4.8, 99999, 99990)","(18.0, 24.0, 21.714285714285715)","(41.0, 95.0, 89.16666666666667)","(31.0, 80.0, 71.66666666666667)","(2.9, 4.2, 4.08)","(41.0, 95.0, 93.52941176470588)","(5.0, 5.7, 5.976344086021506)","(4.6, 5.4, 5.2625)","(16.0, 27.0, 24.142857142857142)","(10.0, 99999, 99990)"
10-01-2023 18:44:50.704822,"(4.8, 99999, 99990)","(18.0, 24.0, 22.08)","(41.0, 95.0, 89.16666666666667)","(31.0, 80.0, 71.66666666666667)","(2.9, 4.1, 4.05)","(41.0, 95.0, 93.52941176470588)","(5.0, 6.2, 5.785714285714286)","(4.6, 5.3, 5.2625)","(16.0, 27.0, 20.666666666666668)","(10.0, 99999, 99990)"
10-01-2023 18:44:52.047706,"(4.8, 99999, 99990)","(18.0, 24.0, 22.08)","(41.0, 95.0, 79.44444444444444)","(31.0, 80.0, 65.71428571428571)","(2.9, 4.2, 4.28)","(41.0, 95.0, 82.5)","(5.0, 6.0, 5.8545454545454545)","(4.6, 5.3, 5.709090909090909)","(17.0, 24.0, 20.4)","(10.0, 99999, 99990)"
10-01-2023 18:44:53.316675,"(4.8, 99999, 99990)","(18.0, 24.0, 22.08)","(41.0, 95.0, 79.44444444444444)","(31.0, 80.0, 65.71428571428571)","(2.9, 4.4, 4.03)","(41.0, 90.0, 79.28571428571429)","(5.0, 5.9, 5.836842105263158)","(4.6, 5.9, 5.511111111111111)","(17.0, 24.0, 20.0)","(10.0, 99999, 99990)"
10-01-2023 18:44:54.496386,"(4.8, 99999, 99990)","(18.0, 24.0, 22.08)","(41.0, 95.0, 85.45454545454545)","(31.0, 80.0, 65.71428571428571)","(2.9, 4.1, 4.088235294117647)","(41.0, 90.0, 79.28571428571429)","(5.0, 5.9, 5.825)","(4.6, 5.9, 5.675)","(17.0, 24.0, 22.363636363636363)","(10.0, 99999, 99990)"
10-01-2023 18:44:55.705014,"(4.8, 99999, 99990)","(18.0, 24.0, 22.08)","(41.0, 95.0, 85.45454545454545)","(31.0, 80.0, 71.07142857142857)","(2.9, 4.5, 4.338095238095238)","(41.0, 90.0, 87.14285714285714)","(5.0, 5.9, 5.829411764705883)","(4.6, 5.9, 5.633333333333333)","(17.0, 23.0, 21.615384615384617)","(10.0, 99999, 99990)"
10-01-2023 18:44:56.913763,"(4.8, 99999, 99990)","(18.0, 24.0, 21.88235294117647)","(41.0, 95.0, 88.0)","(31.0, 80.0, 72.64705882352942)","(2.9, 4.5, 4.025)","(41.0, 90.0, 77.5)","(5.0, 5.9, 5.699999999999999)","(4.6, 5.8, 5.342)","(17.0, 22.0, 21.03846153846154)","(10.0, 99999, 99990)"
10-01-2023 18:44:58.212673,"(4.8, 99999, 99990)","(18.0, 24.0, 22.285714285714285)","(41.0, 90.0, 89.3103448275862)","(31.0, 80.0, 73.57142857142857)","(2.9, 4.2, 4.212903225806452)","(41.0, 85.0, 79.64285714285714)","(5.0, 5.8, 5.973333333333334)","(4.6, 6.0, 5.653684210526316)","(17.0, 22.0, 21.0)","(10.0, 99999, 99990)"
10-01-2023 18:44:59.577728,"(4.8, 99999, 99990)","(18.0, 24.0, 22.62857142857143)","(41.0, 90.0, 83.88888888888889)","(31.0, 75.0, 73.57142857142857)","(2.9, 4.3, 4.243396226415094)","(41.0, 85.0, 80.38461538461539)","(5.0, 6.0, 6.0777777777777775)","(4.6, 6.0, 5.773684210526316)","(17.0, 22.0, 21.0)","(10.0, 99999, 99990)"
10-01-2023 18:45:01.014094,"(4.8, 99999, 99990)","(18.0, 24.0, 22.62857142857143)","(41.0, 85.0, 83.88888888888889)","(31.0, 75.0, 73.57142857142857)","(2.9, 4.3, 4.184)","(41.0, 85.0, 80.38461538461539)","(5.0, 6.2, 6.047272727272727)","(4.6, 5.9, 5.752459016393443)","(17.0, 22.0, 20.217391304347824)","(10.0, 99999, 99990)"
10-01-2023 18:45:02.407990,"(4.8, 99999, 99990)","(18.0, 24.0, 22.714285714285715)","(41.0, 85.0, 83.88888888888889)","(31.0, 75.0, 73.18181818181819)","(3.0, 4.2, 4.193650793650794)","(41.0, 85.0, 88.0)","(5.0, 6.2, 6.111764705882353)","(4.6, 5.9, 5.78421052631579)","(17.0, 21.0, 20.217391304347824)","(10.0, 99999, 99990)"
10-01-2023 18:45:03.741866,"(4.8, 99999, 99990)","(18.0, 24.0, 22.714285714285715)","(41.0, 85.0, 84.42307692307692)","(31.0, 75.0, 72.0)","(3.0, 4.2, 4.1923076923076925)","(41.0, 90.0, 84.28571428571429)","(5.0, 6.2, 6.12)","(4.6, 5.9, 5.773076923076923)","(17.0, 21.0, 20.217391304347824)","(10.0, 99999, 99990)"
10-01-2023 18:45:05.066966,"(4.6, 99999, 99990)","(18.0, 24.0, 22.714285714285715)","(41.0, 90.0, 89.23076923076923)","(31.0, 75.0, 83.33333333333333)","(3.0, 4.2, 4.261797752808988)","(41.0, 90.0, 84.28571428571429)","(5.0, 6.2, 6.104761904761904)","(4.6, 5.9, 5.764150943396227)","(17.0, 21.0, 20.217391304347824)","(10.0, 99999, 99990)"
10-01-2023 18:45:06.336348,"(4.6, 99999, 99990)","(18.0, 24.0, 22.142857142857142)","(41.0, 90.0, 83.88888888888889)","(31.0, 95.0, 83.75)","(3.0, 4.3, 4.26046511627907)","(41.0, 90.0, 86.66666666666667)","(5.0, 6.2, 6.104761904761904)","(4.6, 5.9, 5.734848484848484)","(17.0, 21.0, 20.217391304347824)","(10.0, 99999, 99990)"
10-01-2023 18:45:07.597920,"(4.6, 99999, 99990)","(18.0, 23.0, 22.076923076923077)","(41.0, 85.0, 82.93103448275862)","(31.0, 90.0, 83.75)","(3.0, 4.3, 4.195)","(41.0, 90.0, 86.66666666666667)","(5.0, 6.2, 6.104761904761904)","(4.6, 6.0, 5.583333333333333)","(17.0, 21.0, 20.217391304347824)","(10.0, 99999, 99990)"
10-01-2023 18:45:08.836666,"(4.6, 99999, 99990)","(18.0, 23.0, 22.076923076923077)","(41.0, 85.0, 82.93103448275862)","(31.0, 90.0, 83.75)","(3.0, 4.2, 4.258333333333333)","(41.0, 90.0, 86.66666666666667)","(5.0, 6.2, 6.104761904761904)","(4.6, 6.0, 5.583333333333333)","(17.0, 21.0, 20.217391304347824)","(10.0, 99999, 99990)"
10-01-2023 18:45:10.106356,"(4.6, 99999, 99990)","(18.0, 23.0, 22.076923076923077)","(41.0, 85.0, 82.93103448275862)","(31.0, 90.0, 83.75)","(3.0, 4.3, 4.385000000000001)","(41.0, 90.0, 86.66666666666667)","(5.0, 6.2, 5.898591549295775)","(4.6, 6.0, 5.756603773584906)","(17.0, 21.0, 18.636363636363637)","(10.0, 99999, 99990)"
10-01-2023 18:45:11.385814,"(4.6, 99999, 99990)","(18.0, 23.0, 22.076923076923077)","(41.0, 85.0, 82.93103448275862)","(31.0, 90.0, 86.42857142857143)","(3.0, 4.4, 4.3914285714285715)","(41.0, 90.0, 86.66666666666667)","(5.0, 6.0, 6.035616438356165)","(4.6, 5.9, 5.967391304347826)","(17.0, 19.5, 18.636363636363637)","(10.0, 99999, 99990)"
10-01-2023 18:45:12.642298,"(4.6, 99999, 99990)","(18.0, 23.0, 22.076923076923077)","(41.0, 85.0, 82.93103448275862)","(31.0, 90.0, 80.625)","(3.0, 4.4, 4.560869565217391)","(41.0, 90.0, 86.0)","(5.0, 6.2, 5.675925925925926)","(4.6, 6.0, 6.071428571428571)","(17.0, 19.5, 16.576923076923077)","(10.0, 99999, 99990)"
10-01-2023 18:45:13.919779,"(4.6, 99999, 99990)","(18.0, 23.0, 21.90909090909091)","(41.0, 85.0, 78.57142857142857)","(31.0, 90.0, 87.5)","(3.0, 4.6, 4.530769230769231)","(41.0, 90.0, 86.0)","(5.0, 5.7, 5.988888888888889)","(4.6, 6.2, 6.269387755102041)","(17.0, 19.5, 16.6)","(10.0, 99999, 99990)"
10-01-2023 18:45:15.326087,"(4.6, 99999, 99990)","(18.0, 23.0, 22.04)","(41.0, 80.0, 78.57142857142857)","(31.0, 90.0, 87.5)","(3.0, 4.6, 4.528)","(41.0, 90.0, 86.0)","(5.0, 6.0, 5.988888888888889)","(4.6, 6.4, 6.5)","(17.0, 19.0, 17.5)","(10.0, 99999, 99990)"
10-01-2023 18:45:16.788492,"(4.6, 99999, 99990)","(18.0, 23.0, 21.90909090909091)","(41.0, 80.0, 78.57142857142857)","(31.0, 90.0, 87.5)","(3.0, 4.6, 4.528)","(41.0, 90.0, 86.0)","(5.0, 6.0, 5.988888888888889)","(4.6, 6.8, 6.62)","(17.0, 18.5, 17.0)","(10.0, 99999, 99990)"
10-01-2023 18:45:18.116377,"(4.6, 99999, 99990)","(18.0, 23.0, 21.90909090909091)","(41.0, 80.0, 78.57142857142857)","(31.0, 90.0, 87.5)","(3.0, 4.6, 4.584615384615384)","(41.0, 90.0, 86.0)","(5.0, 6.0, 5.993333333333333)","(4.6, 6.8, 6.300000000000001)","(17.0, 18.0, 17.0)","(10.0, 99999, 99990)"
10-01-2023 18:45:19.446290,"(4.6, 99999, 99990)","(18.0, 23.0, 21.58823529411765)","(41.0, 80.0, 78.51851851851852)","(31.0, 90.0, 86.875)","(3.0, 4.6, 4.556097560975609)","(41.0, 90.0, 85.0)","(5.0, 6.0, 6.092307692307693)","(4.6, 6.4, 5.75)","(17.0, 18.0, 17.57142857142857)","(10.0, 99999, 99990)"
10-01-2023 18:45:20.781363,"(4.6, 99999, 99990)","(18.0, 23.0, 21.58823529411765)","(41.0, 80.0, 97.6)","(31.0, 90.0, 86.875)","(3.0, 4.6, 4.556097560975609)","(41.0, 90.0, 85.0)","(5.0, 6.4, 5.65)","(4.6, 5.9, 5.558536585365854)","(17.0, 18.0, 17.166666666666668)","(10.0, 99999, 99990)"
10-01-2023 18:45:22.179711,"(4.6, 99999, 99990)","(18.0, 23.0, 21.8)","(41.0, 100.0, 97.85714285714286)","(31.0, 90.0, 86.875)","(3.0, 4.6, 4.556097560975609)","(41.0, 90.0, 85.0)","(5.0, 6.0, 5.5375)","(4.6, 5.9, 5.558536585365854)","(17.0, 18.0, 17.166666666666668)","(10.0, 99999, 99990)"
10-01-2023 18:45:23.558659,"(4.6, 99999, 99990)","(18.0, 23.0, 21.8)","(41.0, 100.0, 94.07407407407408)","(31.0, 90.0, 86.875)","(3.0, 4.6, 4.556097560975609)","(41.0, 90.0, 85.0)","(5.0, 5.6, 5.7)","(4.6, 5.9, 5.55)","(15.0, 18.0, 15.25)","(10.0, 99999, 99990)"
10-01-2023 18:45:24.925687,"(4.6, 99999, 99990)","(18.0, 23.0, 21.8)","(41.0, 95.0, 94.07407407407408)","(31.0, 90.0, 87.22222222222223)","(3.0, 4.6, 4.564705882352941)","(41.0, 90.0, 85.0)","(5.0, 5.9, 5.754545454545455)","(4.6, 5.9, 5.55)","(15.0, 16.0, 17.891304347826086)","(10.0, 99999, 99990)"
10-01-2023 18:45:26.338338,"(4.6, 99999, 99990)","(18.0, 23.0, 21.857142857142858)","(41.0, 95.0, 85.0)","(31.0, 90.0, 87.22222222222223)","(3.1, 4.6, 4.52)","(41.0, 90.0, 85.0)","(5.0, 5.9, 5.827272727272727)","(4.6, 5.9, 5.707692307692308)","(15.0, 18.0, 17.891304347826086)","(10.0, 99999, 99990)"
10-01-2023 18:45:27.749370,"(4.6, 99999, 99990)","(18.0, 23.0, 21.857142857142858)","(41.0, 90.0, 85.0)","(31.0, 90.0, 83.18181818181819)","(3.1, 4.6, 4.1048780487804875)","(41.0, 90.0, 85.0)","(5.0, 5.9, 5.75)","(4.6, 6.4, 6.1000000000000005)","(15.0, 18.0, 17.891304347826086)","(10.0, 99999, 99990)"
10-01-2023 18:45:29.041026,"(4.6, 99999, 99990)","(18.0, 23.0, 19.203703703703702)","(41.0, 90.0, 82.5)","(31.0, 90.0, 87.22222222222223)","(3.1, 4.3, 4.352173913043478)","(41.0, 95.0, 85.0)","(4.8, 5.9, 5.8802469135802475)","(4.6, 6.2, 6.012903225806451)","(14.0, 18.0, 17.886363636363637)","(10.0, 99999, 99990)"
10-01-2023 18:45:30.385136,"(4.6, 99999, 99990)","(18.0, 19.5, 21.0)","(41.0, 90.0, 82.5)","(31.0, 90.0, 83.18181818181819)","(3.1, 4.6, 4.688235294117647)","(41.0, 95.0, 91.81818181818181)","(4.8, 5.9, 5.635294117647058)","(4.6, 6.4, 6.030769230769231)","(14.0, 18.0, 17.886363636363637)","(10.0, 99999, 99990)"
10-01-2023 18:45:31.647792,"(4.6, 99999, 99990)","(18.0, 23.0, 25.0)","(41.0, 90.0, 88.0)","(31.0, 90.0, 103.33333333333334)","(3.1, 4.7, 5.487500000000001)","(41.0, 100.0, 110.0)","(4.8, 6.2, 6.0)","(4.6, 6.4, 5.992857142857143)","(14.0, 18.0, 21.142857142857142)","(10.0, 99999, 99990)"
10-01-2023 18:45:32.923528,"(4.6, 99999, 99990)","(18.0, 34.0, 22.0)","(51.0, 130.0, 88.0)","(41.0, 130.0, 83.33333333333334)","(3.1, 5.9, 5.1875)","(31.0, 140.0, 110.0)","(4.8, 8.0, 7.0)","(4.8, 7.6, 6.25)","(15.0, 28.0, 23.2)","(10.0, 99999, 99990)"
10-01-2023 18:45:34.235687,"(4.6, 99999, 99990)","(18.0, 34.0, 14.227272727272727)","(51.0, 130.0, 88.0)","(41.0, 100.0, 83.33333333333334)","(3.1, 5.9, 5.1875)","(31.0, 140.0, 110.0)","(4.8, 8.0, 7.0)","(4.8, 7.6, 6.25)","(15.0, 26.0, 24.0)","(10.0, 99999, 99990)"
10-01-2023 18:45:35.621673,"(4.6, 99999, 99990)","(18.0, 16.5, 15.25)","(51.0, 130.0, 88.0)","(41.0, 100.0, 83.33333333333334)","(3.1, 5.9, 5.1875)","(31.0, 140.0, 86.0)","(4.8, 8.0, 7.0)","(4.8, 7.6, 6.25)","(15.0, 27.0, 12.318181818181818)","(10.0, 99999, 99990)"
10-01-2023 18:45:36.897407,"(4.6, 99999, 99990)","(18.0, 32.0, 17.733333333333334)","(51.0, 130.0, 88.0)","(41.0, 100.0, 83.33333333333334)","(3.1, 5.9, 5.1875)","(31.0, 140.0, 103.33333333333334)","(4.8, 8.0, 7.0)","(4.8, 7.6, 6.25)","(15.0, 15.5, 12.55)","(10.0, 99999, 99990)"
10-01-2023 18:45:38.111036,"(4.6, 99999, 99990)","(18.0, 23.0, 11.661538461538463)","(51.0, 130.0, 88.0)","(41.0, 100.0, 75.0)","(3.1, 5.9, 4.764285714285714)","(31.0, 130.0, 105.0)","(4.8, 8.0, 7.0)","(4.8, 7.6, 6.25)","(15.0, 15.5, 12.55)","(10.0, 99999, 99990)"
10-01-2023 18:45:39.394787,"(4.6, 99999, 99990)","(18.0, 13.0, 8.850000000000001)","(51.0, 130.0, 88.0)","(41.0, 100.0, 70.0)","(3.1, 5.9, 4.177272727272728)","(31.0, 130.0, 105.0)","(4.8, 8.0, 7.0)","(4.8, 7.6, 6.25)","(15.0, 15.5, 12.55)","(10.0, 99999, 99990)"
10-01-2023 18:45:40.647500,"(4.6, 99999, 99990)","(18.0, 13.0, 24.16)","(51.0, 130.0, 88.0)","(41.0, 100.0, 59.66666666666667)","(3.1, 5.8, 4.728571428571429)","(31.0, 130.0, 105.0)","(4.8, 8.0, 7.4)","(4.8, 7.6, 6.25)","(15.0, 15.5, 12.55)","(10.0, 99999, 99990)"
10-01-2023 18:45:41.928574,"(4.6, 99999, 99990)","(18.0, 29.0, 18.323809523809523)","(51.0, 130.0, 88.0)","(41.0, 95.0, 98.75)","(3.1, 5.8, 4.966666666666667)","(31.0, 130.0, 105.0)","(4.8, 8.0, 7.4)","(4.8, 7.6, 6.25)","(15.0, 15.5, 20.0)","(10.0, 99999, 99990)"
10-01-2023 18:45:43.453420,"(4.6, 99999, 99990)","(18.0, 19.0, 18.323809523809523)","(51.0, 130.0, 88.0)","(41.0, 100.0, 99.72222222222223)","(3.1, 5.8, 4.771428571428571)","(31.0, 130.0, 105.0)","(4.8, 8.0, 7.4)","(4.8, 7.6, 4.975)","(15.0, 28.0, 16.0)","(10.0, 99999, 99990)"
