,Max Power,Incineration,Elite Alex,Nehalem,Cashing Cheques,Blackpool Ryan,Go Seek Kotoni,Tom Keeping
12-01-2023 18:50:54.685742,"(10.0, 12.5, 12.41304347826087)","(3.2, 3.85, 3.725609756097561)","(2.5, 3.15, 3.0948275862068964)","(5.5, 6.6, 6.325)","(26.0, 48.0, 47.2)","(8.5, 11.5, 11.081818181818182)","(19.0, 26.0, 25.047619047619047)","(31.0, 75.0, 68.65384615384616)"
12-01-2023 18:50:56.158866,"(10.0, 12.5, 12.41304347826087)","(3.2, 3.85, 3.725609756097561)","(2.5, 3.15, 3.0948275862068964)","(5.5, 6.6, 6.325)","(26.0, 48.0, 47.2)","(8.5, 11.5, 11.184931506849315)","(19.0, 26.0, 24.88888888888889)","(31.0, 75.0, 68.65384615384616)"
12-01-2023 18:50:57.409701,"(10.0, 12.5, 12.4375)","(3.2, 3.85, 3.7308823529411765)","(2.5, 3.15, 3.0875)","(5.5, 6.6, 6.325)","(26.0, 48.0, 47.2)","(8.5, 11.5, 11.194444444444445)","(19.0, 26.0, 24.88888888888889)","(31.0, 75.0, 68.65384615384616)"
12-01-2023 18:50:58.736351,"(10.0, 12.5, 12.441176470588236)","(3.2, 3.85, 3.7308823529411765)","(2.5, 3.15, 3.1055555555555556)","(5.5, 6.6, 6.325)","(26.0, 48.0, 47.2)","(8.5, 11.5, 11.209677419354838)","(19.0, 26.0, 24.88888888888889)","(31.0, 75.0, 68.65384615384616)"
12-01-2023 18:50:59.954505,"(10.0, 12.5, 12.441176470588236)","(3.2, 3.85, 3.709677419354839)","(2.5, 3.15, 3.1055555555555556)","(5.5, 6.6, 6.325)","(26.0, 48.0, 47.2)","(8.5, 11.5, 11.209677419354838)","(19.0, 26.0, 24.75)","(31.0, 75.0, 68.65384615384616)"
12-01-2023 18:51:01.094921,"(10.0, 13.0, 12.681818181818182)","(3.2, 3.8, 3.711764705882353)","(2.5, 3.15, 3.083823529411765)","(5.5, 6.6, 6.307142857142857)","(26.0, 48.0, 47.62162162162162)","(8.5, 11.5, 11.166666666666666)","(19.0, 26.0, 24.75)","(31.0, 75.0, 73.8)"
12-01-2023 18:51:02.235185,"(10.0, 13.0, 12.6)","(3.2, 3.8, 3.7021276595744683)","(2.5, 3.15, 3.097590361445783)","(5.5, 6.6, 6.29375)","(26.0, 50.0, 47.743589743589745)","(8.5, 11.5, 11.057142857142857)","(19.0, 26.0, 24.75)","(31.0, 75.0, 71.89655172413794)"
12-01-2023 18:51:03.472766,"(10.0, 13.0, 12.653846153846153)","(3.2, 3.8, 3.7333333333333334)","(2.5, 3.1, 3.061904761904762)","(5.5, 6.4, 6.262857142857143)","(26.0, 50.0, 47.2093023255814)","(8.5, 11.5, 10.987179487179487)","(19.0, 26.0, 24.75)","(31.0, 75.0, 72.5)"
12-01-2023 18:51:04.700881,"(10.0, 13.0, 12.625)","(3.2, 3.85, 3.8375)","(2.5, 3.1, 3.061904761904762)","(5.5, 6.4, 6.262857142857143)","(26.0, 50.0, 47.0)","(8.5, 11.0, 10.987179487179487)","(19.0, 26.0, 24.75)","(31.0, 75.0, 72.5)"
12-01-2023 18:51:06.006376,"(10.0, 13.0, 12.586206896551724)","(3.2, 3.85, 3.8375)","(2.5, 3.1, 3.0644736842105265)","(5.5, 6.4, 6.248888888888889)","(26.0, 50.0, 47.0)","(8.5, 11.0, 10.987179487179487)","(19.0, 26.0, 24.75)","(31.0, 75.0, 72.5)"
12-01-2023 18:51:07.293747,"(10.0, 13.0, 12.457142857142857)","(3.2, 3.85, 3.815151515151515)","(2.5, 3.1, 3.0644736842105265)","(5.5, 6.4, 6.248888888888889)","(26.0, 50.0, 47.14285714285714)","(8.5, 11.0, 10.988636363636363)","(19.0, 26.0, 24.666666666666668)","(31.0, 75.0, 72.5)"
12-01-2023 18:51:08.560796,"(10.0, 13.0, 12.717391304347826)","(3.2, 3.85, 3.798979591836735)","(2.5, 3.1, 3.067123287671233)","(5.5, 6.4, 6.25909090909091)","(26.0, 50.0, 47.46341463414634)","(8.5, 11.0, 10.988636363636363)","(19.0, 26.0, 25.714285714285715)","(31.0, 75.0, 72.5)"
12-01-2023 18:51:09.778267,"(10.0, 13.0, 12.675)","(3.2, 3.75, 3.705263157894737)","(2.5, 3.1, 3.0444444444444443)","(5.5, 6.4, 6.215789473684211)","(26.0, 50.0, 47.94871794871795)","(8.5, 11.0, 10.988636363636363)","(19.0, 26.0, 24.545454545454547)","(31.0, 75.0, 72.5)"
12-01-2023 18:51:10.953113,"(10.0, 13.0, 12.608695652173912)","(3.2, 3.7, 3.619047619047619)","(2.5, 3.2, 3.1773437500000004)","(5.5, 6.4, 6.2372093023255815)","(26.0, 50.0, 47.333333333333336)","(8.5, 11.0, 10.988888888888889)","(19.0, 25.0, 25.714285714285715)","(31.0, 75.0, 72.5)"
12-01-2023 18:51:12.146028,"(10.0, 13.0, 12.454545454545455)","(3.2, 3.7, 3.629545454545455)","(2.5, 3.2, 3.1773437500000004)","(5.5, 6.4, 6.2372093023255815)","(26.0, 50.0, 47.333333333333336)","(8.5, 11.0, 10.988888888888889)","(19.0, 26.0, 25.714285714285715)","(31.0, 75.0, 72.5)"
12-01-2023 18:51:13.414840,"(10.0, 13.0, 12.69047619047619)","(3.2, 3.7, 3.6040983606557377)","(2.5, 3.2, 3.18046875)","(5.5, 6.4, 6.215789473684211)","(26.0, 50.0, 47.391304347826086)","(8.5, 11.0, 10.990384615384615)","(19.0, 26.0, 25.714285714285715)","(31.0, 75.0, 72.5)"
12-01-2023 18:51:14.644752,"(10.0, 13.0, 12.63888888888889)","(3.2, 3.7, 3.6040983606557377)","(2.5, 3.2, 3.1796747967479675)","(5.5, 6.4, 6.63362831858407)","(26.0, 50.0, 49.333333333333336)","(8.5, 11.0, 11.64516129032258)","(19.0, 26.0, 26.307692307692307)","(31.0, 75.0, 72.5)"
12-01-2023 18:51:15.943732,"(10.0, 11.0, 10.574688796680498)","(3.2, 3.8, 3.7545901639344264)","(2.5, 2.9, 2.882889908256881)","(5.5, 6.8, 6.63362831858407)","(26.0, 50.0, 49.333333333333336)","(8.5, 12.0, 11.64516129032258)","(19.0, 28.0, 26.384615384615383)","(31.0, 80.0, 56.19047619047619)"
12-01-2023 18:51:17.122809,"(10.0, 11.0, 10.539370078740157)","(3.2, 3.75, 3.7357142857142858)","(2.5, 3.05, 2.9864788732394367)","(5.5, 6.8, 6.516666666666667)","(26.0, 55.0, 52.25)","(8.5, 12.0, 11.883333333333333)","(19.0, 27.0, 26.384615384615383)","(31.0, 60.0, 56.19047619047619)"
12-01-2023 18:51:18.237057,"(10.0, 11.0, 10.60135135135135)","(3.2, 3.8, 3.703030303030303)","(2.5, 3.0, 2.973333333333333)","(5.5, 6.8, 6.643478260869565)","(26.0, 55.0, 47.8)","(8.5, 12.0, 11.883333333333333)","(19.0, 27.0, 26.444444444444443)","(31.0, 60.0, 56.36363636363637)"
12-01-2023 18:51:19.389219,"(10.0, 11.0, 10.545454545454545)","(3.2, 3.8, 3.7534965034965033)","(2.5, 2.98, 2.957777777777778)","(5.5, 6.8, 6.643478260869565)","(26.0, 50.0, 49.333333333333336)","(8.5, 12.0, 11.940677966101696)","(19.0, 27.0, 26.53846153846154)","(31.0, 60.0, 56.92307692307692)"
12-01-2023 18:51:20.594878,"(10.0, 11.5, 10.972972972972974)","(3.2, 3.8, 3.7569444444444446)","(2.5, 2.94, 2.9228571428571426)","(5.5, 6.8, 6.650877192982456)","(26.0, 50.0, 49.142857142857146)","(8.5, 12.0, 11.926229508196721)","(19.0, 27.0, 26.27659574468085)","(31.0, 60.0, 56.92307692307692)"
12-01-2023 18:51:21.823741,"(10.0, 11.5, 10.921052631578947)","(3.2, 3.8, 3.7551020408163267)","(2.5, 2.94, 2.909795918367347)","(5.5, 6.8, 6.650877192982456)","(26.0, 55.0, 51.25)","(8.5, 12.0, 11.926229508196721)","(19.0, 28.0, 26.904761904761905)","(31.0, 60.0, 78.6842105263158)"
12-01-2023 18:51:22.998791,"(10.0, 11.5, 10.944444444444445)","(3.2, 3.8, 3.711618257261411)","(2.5, 2.94, 2.904255319148936)","(5.5, 6.8, 6.650877192982456)","(26.0, 55.0, 50.333333333333336)","(8.5, 12.0, 11.946153846153846)","(19.0, 27.0, 26.904761904761905)","(31.0, 80.0, 73.33333333333333)"
12-01-2023 18:51:24.208736,"(10.0, 11.5, 11.314814814814815)","(3.2, 3.8, 3.711764705882353)","(2.5, 2.92, 2.9163636363636365)","(5.5, 6.8, 6.651327433628318)","(26.0, 55.0, 50.333333333333336)","(8.5, 12.0, 11.946153846153846)","(19.0, 27.0, 26.73913043478261)","(31.0, 80.0, 75.26315789473684)"
12-01-2023 18:51:25.438803,"(10.0, 11.5, 11.342342342342342)","(3.2, 3.8, 3.70982905982906)","(2.5, 2.92, 2.9163636363636365)","(5.5, 6.8, 6.651327433628318)","(26.0, 55.0, 52.375)","(8.5, 12.0, 11.919354838709678)","(19.0, 27.0, 26.263157894736842)","(31.0, 80.0, 74.87179487179488)"
12-01-2023 18:51:26.653255,"(10.0, 11.5, 11.35909090909091)","(3.2, 3.8, 3.7064935064935067)","(2.5, 2.94, 2.9297560975609755)","(5.5, 6.8, 6.651327433628318)","(26.0, 55.0, 52.375)","(8.5, 12.0, 11.919354838709678)","(19.0, 27.0, 26.41176470588235)","(31.0, 80.0, 73.80952380952381)"
12-01-2023 18:51:27.826130,"(10.0, 11.5, 11.441489361702128)","(3.2, 3.8, 3.6667355371900827)","(2.5, 2.94, 2.917777777777778)","(5.5, 6.8, 6.651327433628318)","(26.0, 55.0, 52.083333333333336)","(8.5, 12.0, 11.919354838709678)","(19.0, 27.0, 26.41176470588235)","(31.0, 80.0, 73.80952380952381)"
12-01-2023 18:51:29.004242,"(10.0, 11.5, 11.441489361702128)","(3.2, 3.8, 3.6665983606557377)","(2.5, 2.94, 2.9266666666666667)","(5.5, 6.8, 6.651327433628318)","(26.0, 55.0, 51.785714285714285)","(8.5, 12.0, 11.948275862068966)","(19.0, 27.0, 26.41176470588235)","(31.0, 80.0, 66.07142857142857)"
12-01-2023 18:51:30.220475,"(10.0, 11.5, 11.426470588235293)","(3.2, 3.8, 3.7047210300429185)","(2.5, 2.94, 2.9285714285714284)","(5.5, 6.8, 6.651327433628318)","(26.0, 55.0, 51.785714285714285)","(8.5, 12.0, 11.923728813559322)","(19.0, 27.0, 26.846153846153847)","(31.0, 80.0, 66.15384615384616)"
12-01-2023 18:51:31.395041,"(10.0, 11.5, 11.395238095238096)","(3.2, 3.8, 3.704700854700855)","(2.5, 2.94, 2.9266666666666667)","(5.5, 6.8, 6.651327433628318)","(26.0, 55.0, 52.05882352941177)","(8.5, 12.0, 11.896825396825397)","(19.0, 27.0, 26.846153846153847)","(31.0, 80.0, 71.81818181818181)"
12-01-2023 18:51:32.584123,"(10.0, 11.5, 11.395238095238096)","(3.2, 3.8, 3.7067226890756304)","(2.5, 2.94, 2.9203448275862067)","(5.5, 6.8, 6.651327433628318)","(26.0, 55.0, 52.61904761904762)","(8.5, 12.0, 11.980392156862745)","(19.0, 27.0, 26.846153846153847)","(31.0, 80.0, 66.15384615384616)"
12-01-2023 18:51:33.738723,"(10.0, 11.5, 11.391509433962264)","(3.2, 3.8, 3.7065573770491804)","(2.5, 2.92, 2.915652173913043)","(5.5, 6.8, 6.6499999999999995)","(26.0, 55.0, 52.368421052631575)","(8.5, 12.0, 12.211538461538462)","(19.0, 27.0, 26.59090909090909)","(31.0, 80.0, 71.81818181818181)"
12-01-2023 18:51:34.830762,"(10.0, 11.5, 11.467391304347826)","(3.2, 3.8, 3.667004048582996)","(2.5, 2.9, 2.887)","(5.5, 6.8, 6.649462365591398)","(26.0, 55.0, 52.5)","(8.5, 12.5, 12.195652173913043)","(19.0, 28.0, 26.935483870967744)","(31.0, 80.0, 71.81818181818181)"
12-01-2023 18:51:35.884203,"(10.0, 11.5, 11.477777777777778)","(3.2, 3.7, 3.6827586206896554)","(2.5, 2.9, 2.879512195121951)","(5.5, 6.8, 6.678947368421053)","(26.0, 55.0, 53.5)","(8.5, 12.5, 12.195652173913043)","(19.0, 28.0, 27.0)","(31.0, 80.0, 72.17391304347827)"
12-01-2023 18:51:36.944291,"(10.0, 12.0, 11.705479452054794)","(3.2, 3.75, 3.7333333333333334)","(2.5, 2.92, 2.884444444444444)","(5.5, 6.8, 6.698901098901098)","(26.0, 55.0, 53.23529411764706)","(8.5, 12.5, 12.255813953488373)","(19.0, 28.0, 26.952380952380953)","(31.0, 80.0, 74.0)"
12-01-2023 18:51:38.065918,"(10.0, 12.0, 11.850746268656717)","(3.2, 3.75, 3.705)","(2.5, 2.9, 2.8904761904761904)","(5.5, 6.8, 6.68411214953271)","(26.0, 55.0, 52.368421052631575)","(8.5, 12.5, 12.291666666666666)","(19.0, 28.0, 26.952380952380953)","(31.0, 80.0, 74.0)"
12-01-2023 18:51:39.278248,"(10.0, 12.0, 11.892857142857142)","(3.2, 3.75, 3.6807692307692306)","(2.5, 2.92, 2.9143859649122805)","(5.5, 6.8, 6.68411214953271)","(26.0, 55.0, 52.61904761904762)","(8.5, 12.5, 12.26923076923077)","(19.0, 28.0, 26.952380952380953)","(31.0, 80.0, 72.5)"
12-01-2023 18:51:40.469071,"(10.0, 12.0, 11.842857142857143)","(3.2, 3.75, 3.6780701754385965)","(2.5, 2.94, 2.9160747663551403)","(5.5, 6.8, 6.684313725490195)","(26.0, 55.0, 52.61904761904762)","(8.5, 12.5, 12.26923076923077)","(19.0, 28.0, 26.983870967741936)","(31.0, 80.0, 72.5)"
12-01-2023 18:51:41.655948,"(10.0, 12.0, 11.838235294117647)","(3.2, 3.75, 3.6807692307692306)","(2.5, 2.94, 2.914095238095238)","(5.5, 6.8, 6.684313725490195)","(26.0, 55.0, 52.89473684210526)","(8.5, 12.5, 12.384615384615385)","(19.0, 28.0, 26.568181818181817)","(31.0, 80.0, 72.5)"
12-01-2023 18:51:42.861223,"(10.0, 12.0, 11.775)","(3.2, 3.7, 3.646511627906977)","(2.5, 3.0, 2.964)","(5.5, 6.8, 6.641379310344827)","(26.0, 55.0, 52.64705882352941)","(8.5, 12.5, 12.354166666666666)","(19.0, 28.0, 26.568181818181817)","(31.0, 80.0, 71.0)"
12-01-2023 18:51:44.075327,"(10.0, 12.0, 11.75)","(3.2, 3.65, 3.6109756097560974)","(2.5, 2.98, 2.9747826086956524)","(5.5, 6.8, 6.6952380952380945)","(26.0, 55.0, 52.64705882352941)","(8.5, 12.5, 12.354166666666666)","(19.0, 28.0, 26.568181818181817)","(31.0, 80.0, 71.0)"
12-01-2023 18:51:45.240856,"(10.0, 12.0, 11.724489795918368)","(3.2, 3.65, 3.5601123595505615)","(2.5, 3.0, 2.983098591549296)","(5.5, 6.8, 6.704615384615384)","(26.0, 55.0, 52.64705882352941)","(8.5, 12.5, 12.34375)","(19.0, 28.0, 26.864864864864863)","(31.0, 80.0, 71.0)"
12-01-2023 18:51:46.424700,"(10.0, 12.0, 11.836065573770492)","(3.2, 3.65, 3.56340206185567)","(2.5, 3.0, 2.974)","(5.5, 6.8, 6.757142857142857)","(26.0, 55.0, 52.5)","(8.5, 12.5, 12.391304347826086)","(19.0, 28.0, 26.864864864864863)","(31.0, 80.0, 74.13461538461539)"
12-01-2023 18:51:47.590452,"(10.0, 12.0, 11.81060606060606)","(3.2, 3.6, 3.591509433962264)","(2.5, 2.98, 2.9765217391304346)","(5.5, 7.0, 6.857142857142857)","(26.0, 55.0, 52.0)","(8.5, 12.5, 12.339285714285714)","(19.0, 28.0, 26.25)","(31.0, 75.0, 69.50819672131148)"
12-01-2023 18:51:48.782675,"(10.0, 12.0, 11.8)","(3.2, 3.55, 3.532380952380952)","(2.5, 3.0, 2.9963793103448277)","(5.5, 7.0, 6.919148936170212)","(26.0, 55.0, 52.142857142857146)","(8.5, 12.5, 12.339285714285714)","(19.0, 29.0, 26.25)","(31.0, 70.0, 69.50819672131148)"
12-01-2023 18:51:49.916571,"(10.0, 12.0, 11.8)","(3.2, 3.55, 3.532380952380952)","(2.5, 3.05, 2.9879245283018867)","(5.5, 7.0, 6.940625)","(26.0, 55.0, 52.6)","(8.5, 12.0, 11.778947368421052)","(19.0, 29.0, 26.25)","(31.0, 70.0, 69.48275862068965)"
12-01-2023 18:51:51.027393,"(10.0, 12.0, 11.80327868852459)","(3.2, 3.55, 3.540860215053763)","(2.5, 3.05, 2.991764705882353)","(5.5, 7.0, 6.888172043010752)","(26.0, 55.0, 52.391304347826086)","(8.5, 12.0, 11.792079207920793)","(19.0, 29.0, 26.25)","(31.0, 70.0, 69.49152542372882)"
12-01-2023 18:51:52.194859,"(10.0, 12.0, 11.80327868852459)","(3.2, 3.6, 3.569642857142857)","(2.5, 3.05, 3.0471223021582734)","(5.5, 7.0, 6.888172043010752)","(26.0, 55.0, 52.391304347826086)","(8.5, 12.0, 11.76530612244898)","(19.0, 29.0, 26.25)","(31.0, 70.0, 69.49152542372882)"
12-01-2023 18:51:53.341119,"(10.0, 11.5, 11.433333333333334)","(3.2, 3.55, 3.51412213740458)","(2.5, 3.05, 3.048820754716981)","(5.5, 7.0, 6.864)","(26.0, 55.0, 52.6)","(8.5, 12.0, 11.75)","(19.0, 29.0, 26.25)","(31.0, 75.0, 68.33333333333333)"
12-01-2023 18:51:54.509724,"(10.0, 11.5, 11.227848101265822)","(3.2, 3.55, 3.5075)","(2.5, 3.1, 3.052112676056338)","(5.5, 7.0, 6.836363636363636)","(26.0, 55.0, 52.142857142857146)","(8.5, 12.0, 11.75)","(19.0, 29.0, 26.25)","(31.0, 75.0, 68.33333333333333)"
12-01-2023 18:51:55.640014,"(10.0, 11.5, 11.255555555555556)","(3.2, 3.55, 3.51025641025641)","(2.5, 3.05, 3.0436170212765954)","(5.5, 7.0, 6.843478260869565)","(26.0, 55.0, 52.0)","(8.5, 12.0, 11.78191489361702)","(19.0, 29.0, 27.666666666666668)","(31.0, 75.0, 67.0)"
12-01-2023 18:51:56.825099,"(10.0, 11.5, 11.27710843373494)","(3.2, 3.55, 3.5153846153846153)","(2.5, 3.1, 3.0626984126984125)","(5.5, 7.0, 6.841666666666667)","(26.0, 55.0, 51.470588235294116)","(8.5, 12.0, 11.772222222222222)","(19.0, 29.0, 27.666666666666668)","(31.0, 70.0, 66.66666666666667)"
12-01-2023 18:51:58.018900,"(10.0, 11.5, 11.203389830508474)","(3.2, 3.55, 3.511046511627907)","(2.5, 3.05, 2.9791176470588234)","(5.5, 7.0, 6.861111111111111)","(26.0, 55.0, 53.44827586206897)","(8.5, 12.0, 11.830508474576272)","(19.0, 29.0, 27.666666666666668)","(31.0, 70.0, 67.5)"
12-01-2023 18:51:59.221417,"(10.0, 11.5, 11.198412698412698)","(3.2, 3.55, 3.5097938144329897)","(2.5, 2.98, 2.9791176470588234)","(5.5, 7.0, 6.886746987951807)","(26.0, 55.0, 53.51851851851852)","(8.5, 12.0, 11.84070796460177)","(19.0, 29.0, 27.625)","(31.0, 70.0, 67.5)"
12-01-2023 18:52:00.324402,"(10.0, 11.5, 11.294642857142858)","(3.2, 3.6, 3.5318181818181817)","(2.5, 3.05, 3.003061224489796)","(5.5, 7.0, 6.886746987951807)","(26.0, 55.0, 53.51851851851852)","(8.5, 12.0, 11.84070796460177)","(19.0, 29.0, 27.625)","(31.0, 70.0, 67.5)"
12-01-2023 18:52:01.434799,"(10.0, 12.0, 11.594202898550725)","(3.2, 3.7, 3.66198347107438)","(2.5, 3.05, 2.9919148936170212)","(5.5, 7.0, 6.884931506849315)","(26.0, 55.0, 52.8)","(8.5, 11.0, 10.88888888888889)","(19.0, 29.0, 27.25)","(31.0, 70.0, 67.5)"
12-01-2023 18:52:02.671467,"(10.0, 12.0, 11.154411764705882)","(3.2, 3.7, 3.680357142857143)","(2.5, 3.05, 2.993333333333333)","(5.5, 7.0, 6.87)","(26.0, 55.0, 53.51851851851852)","(8.5, 11.0, 10.275862068965518)","(19.0, 29.0, 27.27027027027027)","(31.0, 70.0, 69.24242424242425)"
12-01-2023 18:52:03.779011,"(10.0, 11.5, 11.154411764705882)","(3.2, 3.7, 3.6796296296296296)","(2.5, 3.05, 2.9967391304347823)","(5.5, 7.0, 6.88314606741573)","(26.0, 55.0, 53.51851851851852)","(8.5, 11.0, 10.342857142857143)","(19.0, 29.0, 27.27027027027027)","(31.0, 70.0, 69.375)"
12-01-2023 18:52:04.919644,"(10.0, 11.5, 11.154411764705882)","(3.1, 3.75, 3.7192307692307693)","(2.5, 3.0, 2.98)","(5.5, 7.4, 7.166666666666667)","(31.0, 55.0, 52.42857142857143)","(8.5, 11.0, 10.574074074074074)","(19.0, 29.0, 27.526315789473685)","(31.0, 70.0, 69.375)"
12-01-2023 18:52:06.033513,"(10.0, 11.5, 11.115942028985508)","(3.1, 3.7, 3.6758620689655173)","(2.5, 2.98, 2.9563636363636365)","(5.5, 7.4, 7.554285714285714)","(31.0, 55.0, 52.567567567567565)","(8.5, 11.0, 10.646153846153846)","(19.0, 29.0, 27.526315789473685)","(31.0, 70.0, 69.375)"
12-01-2023 18:52:07.112680,"(10.0, 11.5, 11.046296296296296)","(3.1, 3.65, 3.628125)","(2.5, 2.98, 2.9652631578947366)","(5.5, 7.6, 7.564705882352941)","(31.0, 55.0, 52.2093023255814)","(8.5, 11.0, 10.633802816901408)","(19.0, 29.0, 27.526315789473685)","(31.0, 70.0, 69.375)"
12-01-2023 18:52:08.191538,"(10.0, 11.0, 10.948275862068966)","(3.1, 3.65, 3.628)","(2.5, 2.98, 2.9652631578947366)","(5.5, 7.6, 7.516666666666667)","(31.0, 55.0, 52.23684210526316)","(8.5, 11.0, 10.706422018348624)","(19.0, 29.0, 27.526315789473685)","(31.0, 70.0, 69.375)"
12-01-2023 18:52:09.283914,"(10.0, 11.0, 10.929487179487179)","(3.1, 3.65, 3.637037037037037)","(2.5, 2.96, 2.9526315789473685)","(5.5, 7.6, 7.521428571428571)","(31.0, 55.0, 52.23684210526316)","(8.5, 11.0, 10.706422018348624)","(19.0, 29.0, 27.526315789473685)","(31.0, 70.0, 69.375)"
12-01-2023 18:52:10.445588,"(10.0, 11.0, 10.929487179487179)","(3.1, 3.65, 3.6407894736842104)","(2.5, 2.96, 2.9464)","(5.5, 7.6, 7.540119760479042)","(31.0, 55.0, 52.375)","(8.5, 11.0, 10.744)","(19.0, 29.0, 27.625)","(31.0, 70.0, 69.375)"
12-01-2023 18:52:11.534818,"(10.0, 11.0, 10.926666666666666)","(3.1, 3.65, 3.6407894736842104)","(2.5, 2.96, 2.9464)","(5.5, 7.6, 7.51937984496124)","(31.0, 55.0, 52.375)","(8.5, 11.0, 10.757575757575758)","(19.0, 29.0, 27.625)","(31.0, 70.0, 69.375)"
12-01-2023 18:52:12.702759,"(10.0, 11.0, 10.96376811594203)","(3.1, 3.65, 3.678)","(2.5, 2.96, 2.9341176470588235)","(5.5, 7.6, 7.541176470588235)","(31.0, 55.0, 52.43589743589744)","(8.5, 11.0, 10.18421052631579)","(19.0, 29.0, 28.0)","(31.0, 70.0, 69.53125)"
12-01-2023 18:52:13.840480,"(10.0, 11.0, 10.966216216216216)","(3.1, 3.7, 3.681818181818182)","(2.5, 2.94, 2.936551724137931)","(5.5, 7.6, 7.256862745098039)","(31.0, 55.0, 52.43589743589744)","(8.5, 10.5, 10.313953488372093)","(19.0, 29.0, 29.166666666666668)","(31.0, 70.0, 67.5)"
12-01-2023 18:52:15.006797,"(10.0, 11.5, 11.316666666666666)","(3.1, 3.7, 3.734313725490196)","(2.5, 2.94, 2.9345945945945946)","(5.5, 7.4, 7.226190476190476)","(31.0, 55.0, 52.5)","(8.5, 10.5, 10.287234042553191)","(19.0, 30.0, 29.81818181818182)","(31.0, 70.0, 67.85714285714286)"
12-01-2023 18:52:16.124499,"(10.0, 11.5, 11.324786324786325)","(3.1, 3.75, 3.734313725490196)","(2.5, 2.94, 2.9452631578947366)","(5.5, 7.4, 7.2444444444444445)","(31.0, 55.0, 52.5)","(8.5, 10.5, 10.259615384615385)","(19.0, 30.0, 29.263157894736842)","(31.0, 70.0, 67.85714285714286)"
12-01-2023 18:52:17.252704,"(10.0, 11.5, 11.336283185840708)","(3.1, 3.75, 3.736440677966102)","(2.5, 2.96, 2.9452631578947366)","(5.5, 7.4, 7.2444444444444445)","(31.0, 55.0, 52.5)","(8.5, 10.5, 10.264705882352942)","(19.0, 30.0, 28.666666666666668)","(31.0, 70.0, 67.85714285714286)"
12-01-2023 18:52:18.365683,"(10.0, 11.5, 11.336283185840708)","(3.1, 3.75, 3.734)","(2.5, 2.96, 2.9437037037037035)","(5.5, 7.4, 7.2444444444444445)","(31.0, 55.0, 52.43589743589744)","(8.5, 10.5, 10.245454545454546)","(19.0, 30.0, 28.59259259259259)","(31.0, 70.0, 67.85714285714286)"
12-01-2023 18:52:19.420970,"(10.0, 11.5, 11.347517730496454)","(3.1, 3.7, 3.69468085106383)","(2.5, 2.98, 2.973333333333333)","(5.5, 7.4, 7.233333333333333)","(31.0, 55.0, 52.43589743589744)","(8.5, 10.5, 10.22549019607843)","(20.0, 30.0, 28.666666666666668)","(31.0, 70.0, 67.85714285714286)"
12-01-2023 18:52:20.493403,"(10.0, 11.5, 11.357142857142858)","(3.1, 3.7, 3.692857142857143)","(2.5, 3.0, 2.990344827586207)","(5.5, 7.4, 7.227350427350427)","(31.0, 55.0, 52.22222222222222)","(8.5, 10.5, 10.25)","(20.0, 30.0, 28.666666666666668)","(31.0, 70.0, 67.85714285714286)"
12-01-2023 18:52:21.546538,"(10.0, 11.5, 11.355902777777779)","(3.1, 3.7, 3.69375)","(2.5, 3.0, 2.99625)","(5.5, 7.2, 7.187755102040817)","(31.0, 55.0, 51.8421052631579)","(8.5, 10.5, 10.25)","(20.0, 30.0, 28.666666666666668)","(31.0, 70.0, 67.85714285714286)"
12-01-2023 18:52:22.535022,"(10.0, 11.5, 11.355902777777779)","(3.1, 3.75, 3.7199999999999998)","(2.5, 3.0, 2.9923076923076923)","(5.5, 7.2, 7.166666666666667)","(31.0, 55.0, 51.8421052631579)","(8.5, 10.5, 10.25)","(20.0, 30.0, 28.896551724137932)","(31.0, 70.0, 67.85714285714286)"
12-01-2023 18:52:23.558939,"(10.0, 11.5, 11.354895104895105)","(3.1, 3.75, 3.7199999999999998)","(2.5, 2.98, 2.978181818181818)","(5.5, 7.2, 7.166666666666667)","(31.0, 55.0, 51.8421052631579)","(8.5, 10.5, 10.25)","(20.0, 30.0, 28.896551724137932)","(31.0, 70.0, 67.85714285714286)"
12-01-2023 18:52:24.674072,"(10.0, 11.5, 11.264248704663212)","(3.1, 3.7, 3.693589743589744)","(2.5, 3.0, 2.9870967741935486)","(5.5, 7.2, 7.134545454545455)","(31.0, 55.0, 52.0)","(8.5, 10.5, 10.25)","(20.0, 30.0, 29.058823529411764)","(31.0, 70.0, 67.85714285714286)"
12-01-2023 18:52:26.002725,"(10.0, 11.5, 11.27127659574468)","(3.1, 3.8, 3.67578125)","(2.5, 3.0, 2.993220338983051)","(5.5, 7.2, 7.134545454545455)","(31.0, 55.0, 52.2093023255814)","(8.5, 10.5, 10.22549019607843)","(20.0, 30.0, 29.0)","(31.0, 70.0, 67.85714285714286)"
12-01-2023 18:52:27.225079,"(10.0, 11.5, 11.260204081632653)","(3.1, 3.75, 3.7158227848101264)","(2.5, 3.0, 2.9885714285714284)","(5.5, 7.2, 6.906382978723404)","(31.0, 55.0, 51.8421052631579)","(8.5, 10.5, 10.827586206896552)","(20.0, 30.0, 28.18)","(31.0, 70.0, 67.85714285714286)"
