,Social Virtigo,Check Me Out,Opawa Max,Big Time Epic,Big Time Punga,Big Time Girly,Kina Magic
16-12-2022 13:30:28.876474,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 17.118181818181817)","(2.5, 4.2, 3.6500000000000004)","(13.0, 29.0, 17.666666666666668)","(17.0, 120.0, 57.3)","(21.0, 190.0, 105.0)"
16-12-2022 13:30:30.005588,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 17.118181818181817)","(2.5, 4.2, 3.6500000000000004)","(13.0, 29.0, 17.666666666666668)","(17.0, 120.0, 57.3)","(21.0, 190.0, 105.0)"
16-12-2022 13:30:30.987471,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 17.118181818181817)","(2.5, 4.2, 3.6500000000000004)","(13.0, 29.0, 17.666666666666668)","(17.0, 120.0, 57.3)","(21.0, 190.0, 105.0)"
16-12-2022 13:30:32.011091,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 17.118181818181817)","(2.5, 4.2, 3.6500000000000004)","(13.0, 29.0, 17.666666666666668)","(17.0, 120.0, 57.3)","(21.0, 190.0, 105.0)"
16-12-2022 13:30:32.948579,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 17.118181818181817)","(2.5, 4.2, 3.6500000000000004)","(13.0, 29.0, 17.666666666666668)","(17.0, 120.0, 57.3)","(21.0, 190.0, 105.0)"
16-12-2022 13:30:33.936601,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 17.118181818181817)","(2.5, 4.2, 3.6500000000000004)","(13.0, 29.0, 17.666666666666668)","(17.0, 120.0, 57.3)","(21.0, 190.0, 105.0)"
16-12-2022 13:30:34.994700,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 17.118181818181817)","(2.5, 4.2, 3.6500000000000004)","(13.0, 29.0, 17.666666666666668)","(17.0, 120.0, 57.3)","(21.0, 190.0, 105.0)"
16-12-2022 13:30:36.057949,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 17.118181818181817)","(2.5, 4.2, 3.6500000000000004)","(13.0, 29.0, 17.666666666666668)","(17.0, 120.0, 57.3)","(21.0, 190.0, 105.0)"
16-12-2022 13:30:37.120023,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 17.118181818181817)","(2.5, 4.2, 3.6500000000000004)","(13.0, 29.0, 17.666666666666668)","(17.0, 120.0, 78.19999999999999)","(21.0, 190.0, 105.0)"
16-12-2022 13:30:38.269306,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 17.118181818181817)","(2.5, 4.2, 3.6500000000000004)","(13.0, 29.0, 17.666666666666668)","(17.0, 120.0, 67.04545454545455)","(21.0, 190.0, 105.0)"
16-12-2022 13:30:39.365641,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 17.118181818181817)","(2.5, 4.2, 3.621428571428572)","(13.0, 29.0, 17.666666666666668)","(17.0, 110.0, 67.04545454545455)","(21.0, 190.0, 105.0)"
16-12-2022 13:30:40.460343,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 17.118181818181817)","(2.5, 4.2, 3.621428571428572)","(13.0, 29.0, 17.666666666666668)","(17.0, 110.0, 67.04545454545455)","(21.0, 190.0, 105.0)"
16-12-2022 13:30:41.510336,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 17.118181818181817)","(2.5, 4.2, 3.621428571428572)","(13.0, 29.0, 17.666666666666668)","(17.0, 110.0, 67.04545454545455)","(21.0, 190.0, 105.0)"
16-12-2022 13:30:42.901039,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 17.118181818181817)","(2.5, 4.2, 3.621428571428572)","(13.0, 29.0, 17.666666666666668)","(17.0, 110.0, 67.04545454545455)","(21.0, 190.0, 105.0)"
16-12-2022 13:30:44.026762,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 17.118181818181817)","(2.5, 4.2, 3.621428571428572)","(13.0, 29.0, 17.666666666666668)","(17.0, 110.0, 67.04545454545455)","(21.0, 190.0, 105.0)"
16-12-2022 13:30:45.387810,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 17.118181818181817)","(2.5, 4.2, 3.621428571428572)","(13.0, 29.0, 17.666666666666668)","(17.0, 110.0, 67.04545454545455)","(21.0, 190.0, 105.0)"
16-12-2022 13:30:47.242328,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 17.118181818181817)","(2.5, 4.2, 3.621428571428572)","(13.0, 29.0, 17.666666666666668)","(17.0, 110.0, 53.3)","(21.0, 190.0, 105.0)"
16-12-2022 13:30:48.439036,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 17.118181818181817)","(2.5, 4.2, 3.621428571428572)","(13.0, 29.0, 17.666666666666668)","(17.0, 110.0, 53.3)","(21.0, 190.0, 105.0)"
16-12-2022 13:30:49.562506,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 17.118181818181817)","(2.5, 4.2, 3.621428571428572)","(13.0, 29.0, 17.666666666666668)","(17.0, 110.0, 53.3)","(21.0, 190.0, 105.0)"
16-12-2022 13:30:50.704114,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 17.118181818181817)","(2.5, 4.2, 3.621428571428572)","(13.0, 29.0, 17.666666666666668)","(17.0, 110.0, 53.3)","(21.0, 190.0, 105.0)"
16-12-2022 13:30:51.749557,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 17.118181818181817)","(2.5, 4.2, 3.621428571428572)","(13.0, 29.0, 17.666666666666668)","(17.0, 110.0, 53.3)","(21.0, 190.0, 105.0)"
16-12-2022 13:30:52.758589,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 17.118181818181817)","(2.5, 4.2, 3.621428571428572)","(13.0, 29.0, 17.666666666666668)","(17.0, 110.0, 53.3)","(21.0, 190.0, 105.0)"
16-12-2022 13:30:53.818285,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 17.118181818181817)","(2.5, 4.2, 3.621428571428572)","(13.0, 29.0, 17.666666666666668)","(17.0, 110.0, 53.3)","(21.0, 190.0, 105.0)"
16-12-2022 13:30:54.915893,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 17.118181818181817)","(2.5, 4.2, 3.621428571428572)","(13.0, 29.0, 17.666666666666668)","(17.0, 110.0, 53.3)","(21.0, 190.0, 105.0)"
16-12-2022 13:30:56.074556,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 17.118181818181817)","(2.5, 4.2, 3.621428571428572)","(13.0, 29.0, 17.666666666666668)","(17.0, 110.0, 53.3)","(21.0, 190.0, 105.0)"
16-12-2022 13:30:57.655406,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 17.118181818181817)","(2.5, 4.2, 3.621428571428572)","(13.0, 29.0, 17.666666666666668)","(17.0, 110.0, 53.3)","(21.0, 190.0, 105.0)"
16-12-2022 13:30:58.989078,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 17.118181818181817)","(2.5, 4.2, 3.621428571428572)","(13.0, 29.0, 17.666666666666668)","(17.0, 110.0, 53.3)","(21.0, 190.0, 105.0)"
16-12-2022 13:31:00.132789,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 17.118181818181817)","(2.5, 4.2, 3.621428571428572)","(13.0, 29.0, 17.666666666666668)","(17.0, 110.0, 53.3)","(21.0, 190.0, 105.0)"
16-12-2022 13:31:01.614585,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 17.118181818181817)","(2.5, 4.2, 3.621428571428572)","(13.0, 29.0, 17.666666666666668)","(17.0, 110.0, 53.3)","(21.0, 190.0, 105.0)"
16-12-2022 13:31:03.222815,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 17.118181818181817)","(2.5, 4.2, 3.621428571428572)","(13.0, 29.0, 17.666666666666668)","(17.0, 110.0, 53.3)","(21.0, 190.0, 105.0)"
16-12-2022 13:31:04.516658,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 17.118181818181817)","(2.5, 4.2, 3.621428571428572)","(13.0, 29.0, 17.666666666666668)","(17.0, 110.0, 53.3)","(21.0, 190.0, 105.0)"
16-12-2022 13:31:05.728551,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 17.118181818181817)","(2.5, 4.2, 3.621428571428572)","(13.0, 29.0, 17.666666666666668)","(17.0, 110.0, 53.3)","(21.0, 190.0, 105.0)"
16-12-2022 13:31:06.892949,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 17.118181818181817)","(2.5, 4.2, 3.621428571428572)","(13.0, 29.0, 17.666666666666668)","(17.0, 110.0, 53.3)","(21.0, 190.0, 105.0)"
16-12-2022 13:31:08.163977,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 17.118181818181817)","(2.5, 4.2, 3.621428571428572)","(13.0, 29.0, 17.666666666666668)","(17.0, 110.0, 53.3)","(21.0, 190.0, 105.0)"
16-12-2022 13:31:09.321104,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 17.118181818181817)","(2.5, 4.2, 3.621428571428572)","(13.0, 29.0, 17.666666666666668)","(17.0, 110.0, 53.3)","(21.0, 190.0, 105.0)"
16-12-2022 13:31:10.385057,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 17.118181818181817)","(2.5, 4.2, 3.621428571428572)","(13.0, 29.0, 17.666666666666668)","(17.0, 110.0, 53.3)","(21.0, 190.0, 105.0)"
16-12-2022 13:31:11.588123,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 17.118181818181817)","(2.5, 4.2, 3.621428571428572)","(13.0, 29.0, 17.666666666666668)","(17.0, 110.0, 53.3)","(21.0, 190.0, 105.0)"
16-12-2022 13:31:12.763470,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 17.118181818181817)","(2.5, 4.2, 3.621428571428572)","(13.0, 29.0, 17.666666666666668)","(17.0, 110.0, 53.3)","(21.0, 190.0, 105.0)"
16-12-2022 13:31:13.892163,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 17.118181818181817)","(2.5, 4.2, 3.621428571428572)","(13.0, 29.0, 17.666666666666668)","(17.0, 110.0, 53.3)","(21.0, 190.0, 105.0)"
16-12-2022 13:31:15.036961,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 17.118181818181817)","(2.5, 4.2, 3.621428571428572)","(13.0, 29.0, 17.666666666666668)","(17.0, 110.0, 53.3)","(21.0, 190.0, 105.0)"
16-12-2022 13:31:16.088314,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 17.118181818181817)","(2.5, 4.2, 3.4727272727272727)","(13.0, 29.0, 25.22222222222222)","(17.0, 110.0, 53.3)","(21.0, 190.0, 105.0)"
16-12-2022 13:31:17.291023,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 17.118181818181817)","(2.5, 4.2, 3.4727272727272727)","(13.0, 29.0, 25.22222222222222)","(17.0, 110.0, 63.2)","(21.0, 190.0, 105.0)"
16-12-2022 13:31:18.484654,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 17.118181818181817)","(2.5, 4.2, 3.4727272727272727)","(13.0, 29.0, 25.22222222222222)","(17.0, 95.0, 63.2)","(21.0, 190.0, 105.0)"
16-12-2022 13:31:19.599533,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 17.118181818181817)","(2.5, 4.2, 3.4727272727272727)","(13.0, 29.0, 25.22222222222222)","(17.0, 95.0, 63.2)","(21.0, 190.0, 105.0)"
16-12-2022 13:31:20.798728,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 17.118181818181817)","(2.5, 4.2, 3.4727272727272727)","(13.0, 29.0, 26.384615384615387)","(17.0, 95.0, 63.2)","(21.0, 190.0, 105.0)"
16-12-2022 13:31:22.035225,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 13.149999999999999)","(2.5, 4.2, 3.8)","(13.0, 29.0, 18.333333333333332)","(17.0, 95.0, 63.2)","(21.0, 190.0, 105.0)"
16-12-2022 13:31:23.176905,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 13.149999999999999)","(2.5, 4.2, 3.8)","(13.0, 29.0, 18.333333333333332)","(17.0, 95.0, 63.2)","(21.0, 190.0, 105.0)"
16-12-2022 13:31:24.289017,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 13.149999999999999)","(2.5, 4.2, 3.8)","(13.0, 29.0, 18.333333333333332)","(17.0, 95.0, 63.2)","(21.0, 190.0, 105.0)"
16-12-2022 13:31:25.473808,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 13.149999999999999)","(2.5, 4.2, 3.8)","(13.0, 29.0, 18.333333333333332)","(17.0, 95.0, 63.2)","(21.0, 190.0, 105.0)"
16-12-2022 13:31:26.632292,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 13.149999999999999)","(2.5, 4.2, 3.8)","(13.0, 29.0, 18.333333333333332)","(17.0, 95.0, 63.2)","(21.0, 190.0, 105.0)"
16-12-2022 13:31:27.723293,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 13.149999999999999)","(2.5, 4.2, 3.8)","(13.0, 29.0, 18.333333333333332)","(17.0, 95.0, 63.2)","(21.0, 190.0, 105.0)"
16-12-2022 13:31:28.761319,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 13.149999999999999)","(2.5, 4.2, 3.8)","(13.0, 29.0, 18.333333333333332)","(17.0, 95.0, 63.2)","(21.0, 190.0, 105.0)"
16-12-2022 13:31:29.853072,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 13.149999999999999)","(2.5, 4.2, 3.8)","(13.0, 29.0, 18.333333333333332)","(17.0, 95.0, 63.2)","(21.0, 190.0, 105.0)"
16-12-2022 13:31:31.047871,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 13.149999999999999)","(2.5, 4.2, 3.8)","(13.0, 29.0, 18.333333333333332)","(17.0, 95.0, 63.2)","(21.0, 190.0, 105.0)"
16-12-2022 13:31:32.158674,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 13.149999999999999)","(2.5, 4.2, 3.8)","(13.0, 29.0, 26.714285714285715)","(17.0, 95.0, 59.88888888888889)","(21.0, 190.0, 105.0)"
16-12-2022 13:31:33.209889,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 13.149999999999999)","(2.5, 4.2, 3.8)","(13.0, 29.0, 26.714285714285715)","(17.0, 95.0, 59.88888888888889)","(21.0, 190.0, 105.0)"
16-12-2022 13:31:34.291579,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 13.149999999999999)","(2.5, 4.2, 3.8)","(13.0, 29.0, 26.714285714285715)","(17.0, 95.0, 59.88888888888889)","(21.0, 190.0, 105.0)"
16-12-2022 13:31:35.411706,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 13.149999999999999)","(2.5, 4.2, 3.8)","(13.0, 29.0, 26.714285714285715)","(17.0, 95.0, 59.88888888888889)","(21.0, 190.0, 105.0)"
16-12-2022 13:31:36.586669,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 13.149999999999999)","(2.5, 4.2, 3.8)","(13.0, 29.0, 26.714285714285715)","(17.0, 95.0, 59.88888888888889)","(21.0, 190.0, 105.0)"
16-12-2022 13:31:37.618427,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 13.149999999999999)","(2.5, 4.2, 3.8)","(13.0, 29.0, 25.125)","(17.0, 95.0, 59.88888888888889)","(21.0, 190.0, 105.0)"
16-12-2022 13:31:38.687978,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 13.149999999999999)","(2.5, 4.2, 3.8)","(13.0, 29.0, 25.125)","(17.0, 95.0, 59.88888888888889)","(21.0, 190.0, 105.0)"
16-12-2022 13:31:39.856053,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 13.149999999999999)","(2.5, 4.2, 3.8)","(13.0, 29.0, 25.125)","(17.0, 95.0, 59.88888888888889)","(21.0, 190.0, 105.0)"
16-12-2022 13:31:41.010682,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 13.149999999999999)","(2.5, 4.2, 3.8)","(13.0, 29.0, 25.125)","(17.0, 95.0, 59.88888888888889)","(21.0, 190.0, 105.0)"
16-12-2022 13:31:42.092462,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 13.149999999999999)","(2.5, 4.2, 3.628571428571429)","(13.0, 29.0, 25.125)","(17.0, 95.0, 59.88888888888889)","(21.0, 190.0, 105.0)"
16-12-2022 13:31:43.147332,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 17.118181818181817)","(2.5, 4.2, 3.628571428571429)","(13.0, 29.0, 25.125)","(17.0, 95.0, 59.88888888888889)","(21.0, 190.0, 105.0)"
16-12-2022 13:31:44.276925,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 17.118181818181817)","(2.5, 4.2, 3.628571428571429)","(13.0, 29.0, 25.125)","(17.0, 95.0, 59.88888888888889)","(21.0, 190.0, 105.0)"
16-12-2022 13:31:45.445203,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 17.118181818181817)","(2.5, 4.2, 3.628571428571429)","(13.0, 29.0, 24.714285714285715)","(17.0, 95.0, 63.2)","(21.0, 190.0, 105.0)"
16-12-2022 13:31:46.577060,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 17.118181818181817)","(2.5, 4.2, 3.628571428571429)","(13.0, 29.0, 24.714285714285715)","(17.0, 95.0, 63.2)","(21.0, 190.0, 105.0)"
16-12-2022 13:31:47.705818,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 17.118181818181817)","(2.5, 4.2, 3.628571428571429)","(13.0, 29.0, 24.714285714285715)","(17.0, 95.0, 63.2)","(21.0, 190.0, 105.0)"
16-12-2022 13:31:48.818139,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 17.118181818181817)","(2.5, 4.2, 3.628571428571429)","(13.0, 29.0, 24.714285714285715)","(17.0, 95.0, 63.2)","(21.0, 190.0, 105.0)"
16-12-2022 13:31:49.979384,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 17.118181818181817)","(2.5, 4.2, 3.628571428571429)","(13.0, 29.0, 24.714285714285715)","(17.0, 95.0, 63.2)","(21.0, 190.0, 105.0)"
16-12-2022 13:31:51.111807,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 17.118181818181817)","(2.5, 4.2, 3.628571428571429)","(13.0, 29.0, 24.714285714285715)","(17.0, 95.0, 63.2)","(21.0, 190.0, 105.0)"
16-12-2022 13:31:52.209777,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 17.118181818181817)","(2.5, 4.2, 3.628571428571429)","(13.0, 29.0, 24.714285714285715)","(17.0, 95.0, 63.2)","(21.0, 190.0, 105.0)"
16-12-2022 13:31:53.506070,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 17.118181818181817)","(2.5, 4.2, 3.628571428571429)","(13.0, 29.0, 24.714285714285715)","(17.0, 95.0, 63.2)","(21.0, 190.0, 105.0)"
16-12-2022 13:31:55.245669,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 17.118181818181817)","(2.5, 4.2, 3.628571428571429)","(13.0, 29.0, 24.714285714285715)","(17.0, 95.0, 63.2)","(21.0, 190.0, 105.0)"
16-12-2022 13:31:56.465872,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 17.118181818181817)","(2.5, 4.2, 3.628571428571429)","(13.0, 29.0, 24.714285714285715)","(17.0, 95.0, 63.2)","(21.0, 190.0, 105.0)"
16-12-2022 13:31:57.597361,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 17.118181818181817)","(2.5, 4.2, 3.628571428571429)","(13.0, 29.0, 24.857142857142858)","(17.0, 95.0, 59.125)","(21.0, 190.0, 105.0)"
16-12-2022 13:31:58.679349,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 15.814285714285715)","(2.5, 4.2, 3.628571428571429)","(13.0, 29.0, 24.857142857142858)","(17.0, 85.0, 59.125)","(21.0, 190.0, 105.0)"
16-12-2022 13:31:59.911074,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 15.814285714285715)","(2.5, 4.2, 3.628571428571429)","(13.0, 29.0, 24.857142857142858)","(17.0, 85.0, 59.125)","(21.0, 190.0, 105.0)"
16-12-2022 13:32:01.151629,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 15.814285714285715)","(2.5, 4.2, 3.628571428571429)","(13.0, 29.0, 24.857142857142858)","(17.0, 85.0, 59.125)","(21.0, 190.0, 105.0)"
16-12-2022 13:32:02.352546,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 15.814285714285715)","(2.5, 4.2, 3.628571428571429)","(13.0, 29.0, 24.857142857142858)","(17.0, 85.0, 59.125)","(21.0, 190.0, 105.0)"
16-12-2022 13:32:03.502259,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 15.814285714285715)","(2.5, 4.2, 3.628571428571429)","(13.0, 29.0, 24.857142857142858)","(17.0, 85.0, 59.125)","(21.0, 190.0, 105.0)"
16-12-2022 13:32:04.614661,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 15.814285714285715)","(2.5, 4.2, 3.628571428571429)","(13.0, 29.0, 24.857142857142858)","(17.0, 85.0, 59.125)","(21.0, 190.0, 105.0)"
16-12-2022 13:32:05.944703,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 15.814285714285715)","(2.5, 4.2, 3.628571428571429)","(13.0, 29.0, 24.857142857142858)","(17.0, 85.0, 59.125)","(21.0, 190.0, 105.0)"
16-12-2022 13:32:07.183761,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 15.814285714285715)","(2.5, 4.2, 3.628571428571429)","(13.0, 29.0, 24.857142857142858)","(17.0, 85.0, 59.125)","(21.0, 190.0, 105.0)"
16-12-2022 13:32:08.418714,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 15.814285714285715)","(2.5, 4.2, 3.628571428571429)","(13.0, 29.0, 24.857142857142858)","(17.0, 85.0, 60.28571428571429)","(21.0, 190.0, 105.0)"
16-12-2022 13:32:10.258097,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 15.814285714285715)","(2.5, 4.2, 3.628571428571429)","(13.0, 29.0, 24.857142857142858)","(17.0, 140.0, 60.28571428571429)","(21.0, 190.0, 105.0)"
16-12-2022 13:32:12.133279,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 15.814285714285715)","(2.5, 4.2, 3.628571428571429)","(13.0, 29.0, 24.857142857142858)","(17.0, 140.0, 60.28571428571429)","(21.0, 190.0, 105.0)"
16-12-2022 13:32:13.370227,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 15.814285714285715)","(2.5, 4.2, 3.628571428571429)","(13.0, 29.0, 25.0)","(17.0, 140.0, 60.28571428571429)","(21.0, 190.0, 105.0)"
16-12-2022 13:32:14.555072,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 15.814285714285715)","(2.5, 4.2, 3.628571428571429)","(13.0, 29.0, 25.0)","(17.0, 140.0, 65.30000000000001)","(21.0, 190.0, 105.0)"
16-12-2022 13:32:15.670920,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 16.633333333333333)","(2.5, 4.2, 3.628571428571429)","(13.0, 29.0, 25.0)","(17.0, 140.0, 65.30000000000001)","(21.0, 190.0, 105.0)"
16-12-2022 13:32:16.959755,"(3.8, 5.9, 4.645833333333334)","(3.1, 4.4, 3.6058823529411765)","(6.5, 19.5, 16.633333333333333)","(2.5, 4.2, 3.628571428571429)","(13.0, 29.0, 25.0)","(17.0, 140.0, 65.30000000000001)","(21.0, 190.0, 105.0)"
