,Wild Keyra,Miss Terri,Go Hard Son,Icy Hot,Dragon Smoke,Wheres Papi,Vecna,Summers Lost
04-01-2023 13:53:11.029915,"(26.0, 55.0, 49.18421052631579)","(31.0, 65.0, 64.77272727272727)","(2.6, 3.25, 3.207692307692308)","(1.8, 2.08, 2.065925925925926)","(101.0, 350.0, 326.66666666666663)","(81.0, 230.0, 168.75)","(5.5, 7.0, 6.8533333333333335)","(41.0, 95.0, 92.83783783783784)"
04-01-2023 13:53:12.167503,"(26.0, 55.0, 49.18421052631579)","(31.0, 80.0, 79.11111111111111)","(2.6, 3.25, 3.243333333333333)","(1.8, 2.08, 2.0553846153846154)","(101.0, 350.0, 300.0)","(81.0, 230.0, 168.75)","(5.5, 7.0, 6.888888888888888)","(41.0, 95.0, 92.83783783783784)"
04-01-2023 13:53:13.465623,"(26.0, 55.0, 49.333333333333336)","(31.0, 85.0, 75.38461538461539)","(2.6, 3.25, 3.2775)","(1.8, 2.06, 2.017297297297297)","(101.0, 350.0, 300.0)","(81.0, 230.0, 166.36363636363637)","(5.5, 7.0, 6.933333333333334)","(41.0, 95.0, 92.83783783783784)"
04-01-2023 13:53:14.829837,"(26.0, 55.0, 49.333333333333336)","(31.0, 80.0, 75.38461538461539)","(2.6, 3.3, 3.2775)","(1.8, 2.04, 2.006666666666667)","(101.0, 350.0, 285.0)","(81.0, 230.0, 166.36363636363637)","(5.5, 7.0, 6.933333333333334)","(41.0, 95.0, 92.83783783783784)"
04-01-2023 13:53:16.006760,"(26.0, 55.0, 48.55172413793103)","(31.0, 80.0, 75.9090909090909)","(2.6, 3.3, 3.267391304347826)","(1.8, 2.04, 2.0038709677419355)","(101.0, 350.0, 285.0)","(81.0, 230.0, 166.36363636363637)","(5.5, 7.0, 6.933333333333334)","(41.0, 95.0, 92.83783783783784)"
04-01-2023 13:53:17.188992,"(26.0, 55.0, 48.55172413793103)","(31.0, 80.0, 76.0)","(2.6, 3.3, 3.267391304347826)","(1.8, 2.04, 2.006060606060606)","(101.0, 350.0, 326.66666666666663)","(81.0, 230.0, 166.36363636363637)","(5.5, 7.0, 6.933333333333334)","(41.0, 95.0, 92.83783783783784)"
04-01-2023 13:53:18.244986,"(26.0, 55.0, 48.55172413793103)","(31.0, 80.0, 75.0)","(2.6, 3.3, 3.267391304347826)","(1.8, 2.04, 2.006060606060606)","(101.0, 350.0, 326.66666666666663)","(81.0, 230.0, 166.36363636363637)","(5.5, 7.0, 6.933333333333334)","(41.0, 95.0, 92.83783783783784)"
04-01-2023 13:53:19.339288,"(26.0, 55.0, 48.55172413793103)","(31.0, 80.0, 74.88636363636364)","(2.6, 3.3, 3.286111111111111)","(1.8, 2.04, 2.0011111111111113)","(101.0, 350.0, 326.66666666666663)","(81.0, 230.0, 166.36363636363637)","(5.5, 7.0, 6.933333333333334)","(41.0, 95.0, 92.83783783783784)"
04-01-2023 13:53:20.371443,"(26.0, 55.0, 48.55172413793103)","(31.0, 80.0, 74.51219512195122)","(2.6, 3.3, 3.286111111111111)","(1.8, 2.04, 2.0011111111111113)","(101.0, 350.0, 326.66666666666663)","(81.0, 230.0, 166.36363636363637)","(5.5, 7.0, 6.933333333333334)","(41.0, 95.0, 92.83783783783784)"
04-01-2023 13:53:21.467213,"(26.0, 55.0, 48.55172413793103)","(31.0, 80.0, 74.64285714285714)","(2.6, 3.35, 3.278813559322034)","(1.8, 2.04, 2.0052173913043476)","(101.0, 350.0, 326.66666666666663)","(81.0, 230.0, 166.36363636363637)","(5.5, 7.0, 7.019354838709678)","(41.0, 95.0, 92.83783783783784)"
04-01-2023 13:53:22.499823,"(26.0, 55.0, 48.55172413793103)","(31.0, 80.0, 74.76744186046511)","(2.6, 3.3, 3.27)","(1.8, 2.04, 2.007)","(101.0, 350.0, 326.66666666666663)","(81.0, 230.0, 166.36363636363637)","(5.5, 7.2, 7.011111111111111)","(41.0, 95.0, 92.83783783783784)"
04-01-2023 13:53:23.632297,"(26.0, 55.0, 48.55172413793103)","(31.0, 80.0, 74.64285714285714)","(2.6, 3.3, 3.275)","(1.8, 2.02, 2.0005714285714284)","(101.0, 350.0, 326.66666666666663)","(81.0, 230.0, 193.63636363636363)","(5.5, 7.2, 7.053333333333334)","(41.0, 95.0, 92.83783783783784)"
04-01-2023 13:53:24.839157,"(26.0, 55.0, 48.88)","(31.0, 80.0, 74.64285714285714)","(2.6, 3.3, 3.275)","(1.8, 2.02, 2.0005714285714284)","(101.0, 350.0, 326.66666666666663)","(81.0, 230.0, 166.36363636363637)","(5.5, 7.2, 7.053333333333334)","(41.0, 95.0, 92.83783783783784)"
04-01-2023 13:53:25.942001,"(26.0, 55.0, 47.80769230769231)","(31.0, 80.0, 74.76744186046511)","(2.6, 3.3, 3.277941176470588)","(1.8, 2.02, 2.0005714285714284)","(101.0, 350.0, 326.66666666666663)","(81.0, 230.0, 166.36363636363637)","(5.5, 7.2, 7.005405405405406)","(41.0, 95.0, 92.83783783783784)"
04-01-2023 13:53:27.065749,"(26.0, 55.0, 47.80769230769231)","(31.0, 80.0, 74.64285714285714)","(2.6, 3.3, 3.2903846153846152)","(1.8, 2.02, 2.0005714285714284)","(101.0, 350.0, 326.66666666666663)","(81.0, 230.0, 170.0)","(5.5, 7.2, 7.005405405405406)","(41.0, 95.0, 92.83783783783784)"
04-01-2023 13:53:28.066844,"(26.0, 55.0, 47.80769230769231)","(31.0, 80.0, 74.51219512195122)","(2.6, 3.3, 3.2903846153846152)","(1.8, 2.02, 2.003225806451613)","(101.0, 350.0, 326.66666666666663)","(81.0, 230.0, 170.0)","(5.5, 7.2, 6.99)","(41.0, 95.0, 93.78787878787878)"
04-01-2023 13:53:29.142661,"(26.0, 55.0, 47.80769230769231)","(31.0, 80.0, 74.51219512195122)","(2.6, 3.3, 3.286842105263158)","(1.8, 2.02, 2.0034146341463415)","(101.0, 370.0, 298.8888888888889)","(81.0, 230.0, 170.0)","(5.5, 7.2, 7.005405405405406)","(41.0, 95.0, 93.78787878787878)"
04-01-2023 13:53:30.234401,"(26.0, 55.0, 47.80769230769231)","(31.0, 80.0, 74.64285714285714)","(2.6, 3.3, 3.286842105263158)","(1.8, 2.02, 2.003)","(101.0, 370.0, 298.8888888888889)","(81.0, 230.0, 166.36363636363637)","(5.5, 7.2, 7.005405405405406)","(41.0, 95.0, 93.78787878787878)"
04-01-2023 13:53:31.328195,"(26.0, 55.0, 47.80769230769231)","(31.0, 80.0, 74.64285714285714)","(2.6, 3.3, 3.2804347826086957)","(1.8, 2.02, 2.0055555555555555)","(101.0, 370.0, 298.8888888888889)","(81.0, 230.0, 166.36363636363637)","(5.5, 7.2, 7.005405405405406)","(41.0, 95.0, 93.78787878787878)"
04-01-2023 13:53:32.436786,"(26.0, 55.0, 47.80769230769231)","(31.0, 80.0, 74.64285714285714)","(2.6, 3.3, 3.25)","(1.8, 2.02, 2.0122105263157897)","(101.0, 370.0, 290.0)","(81.0, 230.0, 166.36363636363637)","(5.5, 7.2, 7.03030303030303)","(41.0, 95.0, 92.71428571428571)"
04-01-2023 13:53:33.684711,"(26.0, 55.0, 47.80769230769231)","(31.0, 80.0, 74.375)","(2.6, 3.25, 3.2455882352941177)","(1.8, 2.02, 2.022222222222222)","(101.0, 360.0, 280.0)","(81.0, 230.0, 166.36363636363637)","(5.5, 7.2, 7.013333333333334)","(41.0, 95.0, 92.77777777777777)"
04-01-2023 13:53:34.856241,"(26.0, 55.0, 47.80769230769231)","(31.0, 80.0, 74.51219512195122)","(2.6, 3.3, 3.2675675675675677)","(1.8, 2.04, 2.022222222222222)","(101.0, 360.0, 285.0)","(81.0, 230.0, 166.36363636363637)","(5.5, 7.2, 6.9523809523809526)","(41.0, 95.0, 93.78787878787878)"
04-01-2023 13:53:36.040269,"(26.0, 55.0, 49.15625)","(31.0, 80.0, 74.64285714285714)","(2.6, 3.3, 3.26)","(1.8, 2.04, 2.024390243902439)","(101.0, 340.0, 285.0)","(81.0, 230.0, 166.36363636363637)","(5.5, 7.2, 6.994871794871795)","(41.0, 95.0, 93.78787878787878)"
04-01-2023 13:53:37.216911,"(26.0, 55.0, 48.32142857142857)","(31.0, 80.0, 73.75)","(2.6, 3.3, 3.2625)","(1.8, 2.04, 2.019076923076923)","(101.0, 340.0, 250.0)","(81.0, 230.0, 191.8181818181818)","(5.5, 7.2, 7.0)","(41.0, 95.0, 93.78787878787878)"
04-01-2023 13:53:38.341491,"(26.0, 55.0, 48.32142857142857)","(31.0, 80.0, 73.75)","(2.6, 3.3, 3.2714285714285714)","(1.8, 2.04, 2.017971014492754)","(101.0, 370.0, 280.0)","(81.0, 230.0, 205.0)","(5.5, 7.2, 6.965217391304348)","(41.0, 95.0, 93.82352941176471)"
04-01-2023 13:53:39.519422,"(26.0, 55.0, 47.208333333333336)","(31.0, 80.0, 73.75)","(2.6, 3.25, 3.268181818181818)","(1.8, 2.04, 2.0171428571428573)","(101.0, 330.0, 280.0)","(81.0, 230.0, 204.19354838709677)","(5.5, 7.0, 6.955555555555556)","(41.0, 95.0, 93.82352941176471)"
04-01-2023 13:53:40.685196,"(26.0, 55.0, 48.074074074074076)","(31.0, 80.0, 73.75)","(2.6, 3.3, 3.283333333333333)","(1.8, 2.04, 2.013818181818182)","(101.0, 330.0, 270.0)","(81.0, 230.0, 216.8181818181818)","(5.5, 7.0, 6.933333333333334)","(41.0, 95.0, 94.35483870967742)"
04-01-2023 13:53:41.907765,"(26.0, 55.0, 48.074074074074076)","(31.0, 80.0, 73.87755102040816)","(2.6, 3.3, 3.2588235294117647)","(1.8, 2.04, 2.003448275862069)","(101.0, 330.0, 270.0)","(81.0, 220.0, 216.95652173913044)","(5.5, 7.0, 6.933333333333334)","(41.0, 95.0, 94.3103448275862)"
04-01-2023 13:53:43.073347,"(26.0, 55.0, 48.074074074074076)","(31.0, 80.0, 74.33962264150944)","(2.6, 3.35, 3.299019607843137)","(1.8, 2.02, 1.9984375)","(101.0, 330.0, 270.0)","(81.0, 220.0, 216.95652173913044)","(5.5, 7.0, 6.9)","(41.0, 95.0, 94.3103448275862)"
04-01-2023 13:53:44.221982,"(26.0, 55.0, 48.074074074074076)","(31.0, 80.0, 74.11764705882354)","(2.6, 3.35, 3.299019607843137)","(1.8, 2.02, 2.0085714285714285)","(101.0, 330.0, 306.66666666666663)","(81.0, 220.0, 205.0)","(5.5, 7.0, 6.9222222222222225)","(41.0, 95.0, 94.46428571428571)"
04-01-2023 13:53:45.313466,"(26.0, 50.0, 45.875)","(31.0, 80.0, 74.11764705882354)","(2.6, 3.35, 3.299019607843137)","(1.8, 2.02, 2.0044444444444443)","(101.0, 330.0, 250.0)","(81.0, 230.0, 205.0)","(5.5, 7.0, 6.9222222222222225)","(41.0, 95.0, 94.46428571428571)"
04-01-2023 13:53:46.421943,"(26.0, 50.0, 45.111111111111114)","(31.0, 80.0, 73.87755102040816)","(2.6, 3.35, 3.32741935483871)","(1.8, 2.02, 2.0044444444444443)","(101.0, 370.0, 293.33333333333337)","(81.0, 230.0, 216.95652173913044)","(5.5, 7.0, 6.895652173913043)","(41.0, 95.0, 94.46428571428571)"
04-01-2023 13:53:47.581332,"(26.0, 50.0, 44.833333333333336)","(31.0, 75.0, 72.4390243902439)","(2.6, 3.35, 3.337142857142857)","(1.8, 2.02, 2.015820895522388)","(101.0, 310.0, 260.0)","(81.0, 220.0, 216.95652173913044)","(5.5, 7.0, 6.873333333333333)","(41.0, 95.0, 94.46428571428571)"
04-01-2023 13:53:48.585359,"(26.0, 50.0, 44.833333333333336)","(31.0, 75.0, 72.20930232558139)","(2.6, 3.35, 3.337142857142857)","(1.8, 2.02, 2.015820895522388)","(101.0, 310.0, 260.0)","(81.0, 220.0, 216.95652173913044)","(5.5, 7.0, 6.8578947368421055)","(41.0, 95.0, 94.58333333333333)"
04-01-2023 13:53:49.622493,"(26.0, 50.0, 44.833333333333336)","(31.0, 75.0, 71.17021276595744)","(2.6, 3.35, 3.3359375)","(1.8, 2.02, 2.017966101694915)","(101.0, 310.0, 260.0)","(81.0, 220.0, 216.95652173913044)","(5.5, 7.0, 6.792307692307692)","(41.0, 95.0, 126.66666666666667)"
04-01-2023 13:53:50.671791,"(26.0, 50.0, 44.833333333333336)","(31.0, 75.0, 71.33333333333333)","(2.6, 3.4, 3.357377049180328)","(1.8, 2.02, 2.017931034482759)","(101.0, 310.0, 260.0)","(81.0, 220.0, 216.95652173913044)","(5.5, 7.0, 6.792307692307692)","(41.0, 130.0, 110.625)"
04-01-2023 13:53:51.779122,"(26.0, 50.0, 46.13793103448276)","(31.0, 75.0, 72.6923076923077)","(2.6, 3.4, 3.357377049180328)","(1.8, 2.02, 2.017894736842105)","(101.0, 310.0, 260.0)","(81.0, 220.0, 197.82608695652175)","(5.5, 7.0, 6.792307692307692)","(41.0, 120.0, 97.08333333333333)"
04-01-2023 13:53:52.931161,"(26.0, 48.0, 45.05263157894737)","(31.0, 75.0, 72.6923076923077)","(2.6, 3.4, 3.3176470588235296)","(1.8, 2.02, 2.0278260869565217)","(101.0, 310.0, 287.77777777777777)","(81.0, 200.0, 197.91666666666669)","(5.5, 7.0, 6.785714285714286)","(41.0, 120.0, 97.08333333333333)"
04-01-2023 13:53:54.316093,"(26.0, 48.0, 44.588235294117645)","(31.0, 75.0, 69.78260869565217)","(2.6, 3.35, 3.3767441860465115)","(1.8, 2.04, 2.0166153846153847)","(101.0, 310.0, 287.77777777777777)","(81.0, 200.0, 197.91666666666669)","(5.5, 6.8, 6.726315789473684)","(41.0, 120.0, 97.08333333333333)"
04-01-2023 13:53:55.643627,"(26.0, 48.0, 44.94117647058823)","(31.0, 70.0, 69.78260869565217)","(2.7, 3.4, 3.3804878048780487)","(1.75, 2.02, 2.018)","(101.0, 310.0, 294.61538461538464)","(81.0, 200.0, 197.91666666666669)","(5.5, 7.0, 6.828571428571428)","(41.0, 120.0, 104.28571428571429)"
04-01-2023 13:53:56.935521,"(26.0, 48.0, 44.94117647058823)","(31.0, 70.0, 69.7872340425532)","(2.7, 3.4, 3.3804878048780487)","(1.75, 2.02, 2.018)","(101.0, 310.0, 297.5)","(81.0, 200.0, 171.66666666666666)","(5.5, 7.0, 6.733333333333333)","(41.0, 120.0, 112.0)"
04-01-2023 13:53:58.266301,"(26.0, 48.0, 45.25)","(31.0, 70.0, 69.78260869565217)","(2.7, 3.4, 3.3983870967741936)","(1.75, 2.02, 2.008936170212766)","(101.0, 310.0, 297.5)","(81.0, 230.0, 206.47058823529412)","(5.5, 7.0, 6.752380952380952)","(41.0, 120.0, 112.0)"
04-01-2023 13:53:59.550759,"(26.0, 46.0, 45.25)","(31.0, 70.0, 69.77777777777777)","(2.7, 3.45, 3.4086206896551725)","(1.75, 2.02, 2.008235294117647)","(101.0, 310.0, 265.0)","(81.0, 230.0, 206.47058823529412)","(5.5, 7.0, 6.714285714285714)","(41.0, 120.0, 112.3076923076923)"
04-01-2023 13:54:00.771172,"(26.0, 46.0, 44.888888888888886)","(31.0, 70.0, 69.77777777777777)","(2.7, 3.45, 3.3987179487179486)","(1.75, 2.02, 1.9710614525139665)","(101.0, 310.0, 245.0)","(81.0, 230.0, 208.1818181818182)","(5.5, 7.0, 6.7081081081081075)","(41.0, 120.0, 116.84210526315789)"
04-01-2023 13:54:01.937585,"(26.0, 46.0, 44.888888888888886)","(31.0, 70.0, 69.78260869565217)","(2.7, 3.45, 3.4316326530612247)","(1.75, 1.98, 1.9982456140350877)","(101.0, 370.0, 241.42857142857142)","(81.0, 230.0, 206.47058823529412)","(5.5, 7.0, 6.720930232558139)","(41.0, 120.0, 125.71428571428571)"
04-01-2023 13:54:03.140731,"(26.0, 46.0, 44.421052631578945)","(31.0, 70.0, 69.79591836734694)","(2.7, 3.45, 3.4421568627450982)","(1.75, 2.0, 1.9982456140350877)","(101.0, 370.0, 241.42857142857142)","(81.0, 230.0, 206.47058823529412)","(5.5, 7.0, 6.7444444444444445)","(41.0, 130.0, 120.23255813953489)"
04-01-2023 13:54:04.305390,"(26.0, 46.0, 44.421052631578945)","(31.0, 70.0, 69.76744186046511)","(2.7, 3.45, 3.401724137931035)","(1.75, 2.0, 1.9758333333333333)","(101.0, 370.0, 296.1538461538462)","(81.0, 230.0, 206.47058823529412)","(5.5, 6.8, 7.370270270270271)","(41.0, 130.0, 120.0)"
04-01-2023 13:54:05.503412,"(26.0, 46.0, 44.666666666666664)","(31.0, 70.0, 69.77272727272727)","(2.7, 3.45, 3.43)","(1.75, 1.98, 1.9708333333333332)","(101.0, 370.0, 296.1538461538462)","(81.0, 230.0, 206.47058823529412)","(5.5, 7.4, 7.585714285714285)","(41.0, 130.0, 120.0)"
04-01-2023 13:54:06.676425,"(26.0, 46.0, 44.666666666666664)","(31.0, 70.0, 69.77272727272727)","(2.7, 3.45, 3.431818181818182)","(1.75, 1.98, 1.9630434782608694)","(101.0, 370.0, 296.1538461538462)","(81.0, 230.0, 206.47058823529412)","(5.5, 7.6, 7.585)","(41.0, 130.0, 118.94736842105263)"
04-01-2023 13:54:07.779028,"(26.0, 46.0, 44.35294117647059)","(31.0, 70.0, 69.77272727272727)","(2.7, 3.45, 3.4294871794871797)","(1.75, 1.97, 1.9596774193548387)","(101.0, 370.0, 310.0)","(81.0, 230.0, 209.48717948717947)","(5.5, 7.6, 7.371830985915493)","(41.0, 130.0, 120.86956521739131)"
04-01-2023 13:54:08.846127,"(26.0, 46.0, 44.35294117647059)","(31.0, 70.0, 69.77272727272727)","(2.7, 3.45, 3.425609756097561)","(1.75, 1.96, 1.955)","(101.0, 370.0, 310.0)","(81.0, 230.0, 209.48717948717947)","(5.5, 7.4, 7.360526315789474)","(41.0, 130.0, 120.86956521739131)"
04-01-2023 13:54:09.967326,"(26.0, 46.0, 44.35294117647059)","(31.0, 70.0, 69.77272727272727)","(2.7, 3.45, 3.418888888888889)","(1.75, 1.97, 1.955)","(101.0, 370.0, 310.0)","(81.0, 230.0, 209.48717948717947)","(5.5, 7.4, 7.357142857142858)","(41.0, 130.0, 120.86956521739131)"
04-01-2023 13:54:11.134116,"(26.0, 46.0, 44.35294117647059)","(31.0, 70.0, 69.77272727272727)","(2.7, 3.45, 3.373076923076923)","(1.75, 1.97, 1.955)","(101.0, 370.0, 306.0)","(81.0, 230.0, 208.3783783783784)","(5.5, 7.4, 7.315384615384616)","(41.0, 130.0, 120.23255813953489)"
04-01-2023 13:54:12.301730,"(26.0, 46.0, 44.70967741935484)","(31.0, 70.0, 69.77272727272727)","(2.7, 3.4, 3.361904761904762)","(1.75, 1.97, 1.955)","(101.0, 370.0, 322.0)","(81.0, 230.0, 208.3783783783784)","(5.5, 7.4, 7.327272727272727)","(41.0, 130.0, 120.86956521739131)"
04-01-2023 13:54:13.516447,"(26.0, 46.0, 44.70967741935484)","(31.0, 70.0, 69.76744186046511)","(2.7, 3.35, 3.344642857142857)","(1.75, 1.97, 1.9604545454545454)","(101.0, 370.0, 322.0)","(81.0, 230.0, 212.97872340425533)","(5.5, 7.4, 7.327272727272727)","(41.0, 130.0, 120.86956521739131)"
04-01-2023 13:54:14.866401,"(26.0, 46.0, 44.70967741935484)","(31.0, 70.0, 69.77777777777777)","(2.7, 3.35, 3.3414285714285716)","(1.75, 1.97, 1.9598076923076924)","(101.0, 370.0, 322.0)","(81.0, 230.0, 212.97872340425533)","(5.5, 7.4, 7.305882352941177)","(41.0, 130.0, 120.86956521739131)"
04-01-2023 13:54:16.200964,"(26.0, 46.0, 43.714285714285715)","(31.0, 70.0, 69.77777777777777)","(2.7, 3.35, 3.3275)","(1.75, 1.98, 1.9537499999999999)","(101.0, 370.0, 322.0)","(81.0, 230.0, 212.97872340425533)","(5.5, 7.4, 7.3125)","(41.0, 130.0, 120.86956521739131)"
04-01-2023 13:54:17.625536,"(26.0, 44.0, 43.81818181818182)","(31.0, 70.0, 69.78260869565217)","(2.7, 3.35, 3.318421052631579)","(1.75, 1.98, 1.9632)","(101.0, 370.0, 328.2608695652174)","(81.0, 230.0, 217.27272727272725)","(5.5, 7.4, 7.33)","(41.0, 130.0, 122.32558139534883)"
04-01-2023 13:54:18.848784,"(26.0, 44.0, 43.81818181818182)","(31.0, 70.0, 69.78260869565217)","(2.7, 3.35, 3.2558823529411764)","(1.75, 1.98, 1.9716)","(101.0, 370.0, 322.0)","(81.0, 230.0, 219.01960784313724)","(5.5, 7.4, 7.035)","(41.0, 130.0, 120.86956521739131)"
04-01-2023 13:54:20.054789,"(26.0, 44.0, 43.58620689655172)","(31.0, 70.0, 69.28571428571429)","(2.7, 3.35, 3.3441176470588236)","(1.75, 1.99, 1.9743478260869565)","(101.0, 370.0, 306.0)","(81.0, 230.0, 219.01960784313724)","(5.5, 7.2, 7.035897435897436)","(41.0, 130.0, 120.86956521739131)"
04-01-2023 13:54:21.227948,"(26.0, 48.0, 44.888888888888886)","(31.0, 70.0, 69.28571428571429)","(2.7, 3.35, 3.323076923076923)","(1.75, 1.99, 1.9733333333333334)","(101.0, 370.0, 306.0)","(81.0, 230.0, 215.18518518518516)","(5.5, 7.2, 7.060952380952381)","(41.0, 130.0, 120.66666666666666)"
04-01-2023 13:54:22.466383,"(26.0, 48.0, 47.142857142857146)","(31.0, 75.0, 66.92307692307692)","(2.7, 3.4, 3.3478260869565215)","(1.75, 1.98, 1.9585714285714286)","(101.0, 370.0, 316.6666666666667)","(81.0, 230.0, 215.18518518518516)","(5.5, 7.2, 7.060952380952381)","(41.0, 130.0, 120.66666666666666)"
04-01-2023 13:54:23.622869,"(26.0, 48.0, 47.142857142857146)","(31.0, 75.0, 67.125)","(2.7, 3.4, 3.3564102564102565)","(1.75, 1.98, 1.9557142857142857)","(101.0, 370.0, 316.6666666666667)","(81.0, 230.0, 215.18518518518516)","(5.5, 7.2, 7.060952380952381)","(41.0, 130.0, 120.66666666666666)"
04-01-2023 13:54:24.789552,"(26.0, 48.0, 47.142857142857146)","(31.0, 75.0, 67.125)","(2.7, 3.4, 3.3407407407407406)","(1.75, 1.98, 1.953125)","(101.0, 370.0, 316.6666666666667)","(81.0, 230.0, 215.18518518518516)","(5.5, 7.2, 7.341176470588236)","(41.0, 130.0, 120.66666666666666)"
04-01-2023 13:54:25.888186,"(26.0, 55.0, 49.705882352941174)","(31.0, 75.0, 66.92307692307692)","(2.7, 3.35, 3.3407407407407406)","(1.75, 1.97, 1.953125)","(101.0, 370.0, 316.6666666666667)","(81.0, 230.0, 215.18518518518516)","(5.5, 7.4, 7.371428571428572)","(41.0, 130.0, 120.66666666666666)"
04-01-2023 13:54:27.052235,"(26.0, 55.0, 51.85)","(31.0, 75.0, 66.71052631578948)","(2.7, 3.35, 3.3407407407407406)","(1.75, 1.97, 1.9756043956043956)","(101.0, 370.0, 316.6666666666667)","(81.0, 230.0, 215.18518518518516)","(5.5, 7.4, 7.371428571428572)","(41.0, 130.0, 120.66666666666666)"
04-01-2023 13:54:28.246134,"(26.0, 55.0, 51.85)","(31.0, 75.0, 66.92307692307692)","(2.7, 3.35, 3.3407407407407406)","(1.75, 1.98, 1.9756043956043956)","(101.0, 370.0, 316.6666666666667)","(81.0, 230.0, 220.4)","(5.5, 7.4, 7.371428571428572)","(41.0, 130.0, 120.66666666666666)"
04-01-2023 13:54:29.440458,"(26.0, 55.0, 51.85)","(31.0, 75.0, 66.92307692307692)","(2.7, 3.4, 3.353846153846154)","(1.75, 1.96, 1.942)","(101.0, 370.0, 330.0)","(81.0, 230.0, 207.03703703703704)","(5.5, 7.4, 7.371428571428572)","(41.0, 130.0, 120.66666666666666)"
04-01-2023 13:54:30.625877,"(26.0, 55.0, 51.208333333333336)","(31.0, 70.0, 67.82608695652173)","(2.7, 3.4, 3.3403846153846155)","(1.75, 1.96, 1.9415384615384614)","(101.0, 360.0, 312.63157894736844)","(81.0, 220.0, 207.03703703703704)","(5.5, 7.4, 7.371428571428572)","(41.0, 130.0, 120.66666666666666)"
04-01-2023 13:54:31.699435,"(26.0, 55.0, 51.208333333333336)","(31.0, 70.0, 66.8)","(2.7, 3.35, 3.3403846153846155)","(1.75, 1.96, 1.941111111111111)","(101.0, 360.0, 312.63157894736844)","(81.0, 220.0, 207.03703703703704)","(5.5, 7.4, 7.46)","(41.0, 130.0, 120.66666666666666)"
04-01-2023 13:54:32.792068,"(26.0, 55.0, 51.208333333333336)","(31.0, 70.0, 66.8)","(2.7, 3.3, 3.2529411764705882)","(1.75, 1.97, 1.9521052631578948)","(101.0, 360.0, 312.63157894736844)","(81.0, 220.0, 207.03703703703704)","(5.5, 7.6, 7.45)","(41.0, 130.0, 120.66666666666666)"
04-01-2023 13:54:33.859585,"(26.0, 55.0, 51.208333333333336)","(31.0, 70.0, 66.52173913043478)","(2.7, 3.3, 3.2529411764705882)","(1.75, 1.97, 1.9521052631578948)","(101.0, 360.0, 330.0)","(81.0, 220.0, 210.39215686274508)","(5.5, 7.6, 7.245283018867925)","(41.0, 130.0, 120.66666666666666)"
04-01-2023 13:54:35.017851,"(26.0, 55.0, 51.75)","(31.0, 70.0, 66.47058823529412)","(2.7, 3.3, 3.267391304347826)","(1.75, 1.99, 1.9745714285714286)","(101.0, 360.0, 313.8461538461538)","(81.0, 220.0, 210.39215686274508)","(5.5, 7.4, 7.230188679245283)","(41.0, 130.0, 120.66666666666666)"
04-01-2023 13:54:36.111115,"(26.0, 55.0, 51.75)","(31.0, 70.0, 65.38461538461539)","(2.7, 3.3, 3.2464285714285714)","(1.75, 1.99, 1.973877551020408)","(101.0, 360.0, 313.8461538461538)","(81.0, 220.0, 210.39215686274508)","(5.5, 7.4, 7.36)","(41.0, 130.0, 120.66666666666666)"
04-01-2023 13:54:37.194632,"(26.0, 55.0, 51.75)","(31.0, 70.0, 65.38461538461539)","(2.7, 3.3, 3.239795918367347)","(1.75, 2.0, 1.993093525179856)","(101.0, 360.0, 313.8461538461538)","(81.0, 220.0, 210.39215686274508)","(5.5, 7.6, 7.366666666666666)","(41.0, 130.0, 120.66666666666666)"
04-01-2023 13:54:38.289500,"(26.0, 55.0, 51.75)","(31.0, 70.0, 65.38461538461539)","(2.7, 3.3, 3.239795918367347)","(1.75, 2.0, 1.9894117647058824)","(101.0, 360.0, 313.8461538461538)","(81.0, 220.0, 210.39215686274508)","(5.5, 7.6, 7.366666666666666)","(41.0, 130.0, 120.66666666666666)"
04-01-2023 13:54:39.424083,"(26.0, 55.0, 51.75)","(31.0, 70.0, 65.38461538461539)","(2.7, 3.3, 3.241584158415842)","(1.75, 2.0, 1.9907692307692308)","(101.0, 360.0, 322.5)","(81.0, 220.0, 210.39215686274508)","(5.5, 7.6, 7.329032258064516)","(41.0, 130.0, 120.66666666666666)"
04-01-2023 13:54:40.567632,"(26.0, 55.0, 51.75)","(31.0, 70.0, 65.38461538461539)","(2.7, 3.3, 3.3032786885245904)","(1.75, 2.0, 1.993125)","(101.0, 360.0, 350.0)","(81.0, 220.0, 208.86363636363637)","(5.5, 7.6, 7.366666666666666)","(41.0, 130.0, 124.64285714285714)"
04-01-2023 13:54:41.618069,"(26.0, 55.0, 50.15384615384615)","(31.0, 70.0, 67.55102040816327)","(2.7, 3.35, 3.3032786885245904)","(1.75, 2.04, 8749.3725)","(101.0, 390.0, 9998.5)","(81.0, 220.0, 9998.5)","(5.5, 7.6, 9998.5)","(41.0, 130.0, 9998.5)"
04-01-2023 13:54:42.609944,"(26.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(2.7, 99998, 9998.5)","(1.75, 99998, 9998.5)","(101.0, 99998, 9998.5)","(81.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(41.0, 99998, 9998.5)"
