,Manor Road,Norman,Springstreet Blues,Stable Talk,Lady Samurai,Sligo Queen,Aldane,Charge Extra,Marsh Lillie,Mullamaart,Spanish King,Tropic Sands,Turnaway
12-01-2023 13:49:47.642598,"(51.0, 80.0, 78.6923076923077)","(3.7, 4.3, 4.296116504854369)","(16.0, 21.0, 20.77777777777778)","(31.0, 46.0, 45.21739130434783)","(2.15, 2.68, 2.5761538461538462)","(61.0, 120.0, 110.76923076923077)","(101.0, 350.0, 343.0)","(31.0, 50.0, 47.38461538461539)","(101.0, 220.0, 206.66666666666666)","(21.0, 32.0, 31.357142857142858)","(12.0, 14.0, 13.826923076923077)","(26.0, 38.0, 37.5)","(8.0, 10.0, 9.73157894736842)"
12-01-2023 13:49:49.295361,"(51.0, 80.0, 78.6923076923077)","(3.7, 4.3, 4.296116504854369)","(16.0, 21.0, 20.77777777777778)","(31.0, 46.0, 43.07692307692308)","(2.15, 2.68, 2.5415384615384617)","(61.0, 120.0, 110.76923076923077)","(101.0, 350.0, 343.0)","(31.0, 50.0, 47.38461538461539)","(101.0, 220.0, 206.66666666666666)","(21.0, 32.0, 31.357142857142858)","(12.0, 14.0, 13.826923076923077)","(26.0, 38.0, 37.5)","(8.0, 10.0, 9.73157894736842)"
12-01-2023 13:49:50.815040,"(51.0, 80.0, 78.6923076923077)","(3.7, 4.3, 4.296116504854369)","(16.0, 21.0, 20.77777777777778)","(31.0, 44.0, 43.07692307692308)","(2.15, 2.68, 2.5415384615384617)","(61.0, 120.0, 110.76923076923077)","(101.0, 350.0, 343.0)","(31.0, 50.0, 47.38461538461539)","(101.0, 220.0, 206.66666666666666)","(21.0, 32.0, 31.357142857142858)","(12.0, 14.0, 13.826923076923077)","(26.0, 38.0, 38.51851851851852)","(8.0, 10.0, 9.73157894736842)"
12-01-2023 13:49:52.767508,"(51.0, 80.0, 78.6923076923077)","(3.7, 4.3, 4.296116504854369)","(16.0, 21.0, 20.77777777777778)","(31.0, 44.0, 43.07692307692308)","(2.2, 2.68, 2.5897744360902255)","(61.0, 120.0, 110.76923076923077)","(101.0, 350.0, 343.0)","(31.0, 50.0, 47.38461538461539)","(101.0, 220.0, 206.66666666666666)","(21.0, 32.0, 31.357142857142858)","(11.0, 14.0, 13.826923076923077)","(26.0, 40.0, 38.51851851851852)","(8.0, 10.0, 9.73157894736842)"
12-01-2023 13:49:54.274487,"(51.0, 80.0, 78.6923076923077)","(3.7, 4.3, 4.296116504854369)","(16.0, 21.0, 19.666666666666668)","(31.0, 44.0, 43.333333333333336)","(2.2, 2.68, 2.5897744360902255)","(61.0, 120.0, 110.76923076923077)","(101.0, 350.0, 343.0)","(31.0, 50.0, 47.38461538461539)","(101.0, 220.0, 206.66666666666666)","(21.0, 32.0, 30.375)","(11.0, 14.0, 13.863636363636363)","(26.0, 40.0, 37.5)","(8.0, 10.0, 9.73157894736842)"
12-01-2023 13:49:55.967146,"(51.0, 80.0, 78.6923076923077)","(3.7, 4.3, 4.296116504854369)","(16.0, 22.0, 19.666666666666668)","(31.0, 44.0, 43.333333333333336)","(2.15, 2.68, 2.5897744360902255)","(61.0, 120.0, 110.76923076923077)","(101.0, 350.0, 343.0)","(31.0, 50.0, 47.38461538461539)","(101.0, 220.0, 206.66666666666666)","(21.0, 32.0, 31.357142857142858)","(11.0, 14.0, 13.863636363636363)","(26.0, 38.0, 37.5)","(8.0, 10.0, 9.73157894736842)"
12-01-2023 13:49:57.622577,"(51.0, 80.0, 78.6923076923077)","(3.7, 4.3, 4.296116504854369)","(16.0, 22.0, 20.6)","(31.0, 44.0, 43.333333333333336)","(2.15, 2.68, 2.5897744360902255)","(61.0, 120.0, 110.76923076923077)","(101.0, 350.0, 343.0)","(31.0, 50.0, 47.38461538461539)","(101.0, 220.0, 206.66666666666666)","(21.0, 32.0, 31.357142857142858)","(11.0, 14.0, 13.859375)","(26.0, 40.0, 38.51851851851852)","(8.0, 10.0, 9.73157894736842)"
12-01-2023 13:49:59.286276,"(51.0, 80.0, 78.6923076923077)","(3.7, 4.3, 4.296116504854369)","(16.0, 21.0, 20.6)","(31.0, 44.0, 43.333333333333336)","(2.15, 2.68, 2.5897744360902255)","(61.0, 120.0, 110.76923076923077)","(101.0, 350.0, 343.0)","(31.0, 50.0, 47.38461538461539)","(101.0, 220.0, 206.66666666666666)","(21.0, 32.0, 31.357142857142858)","(11.0, 14.0, 13.859375)","(26.0, 40.0, 38.51851851851852)","(8.0, 10.0, 9.73157894736842)"
12-01-2023 13:50:00.832011,"(51.0, 80.0, 78.6923076923077)","(3.7, 4.3, 4.296116504854369)","(16.0, 21.0, 19.666666666666668)","(31.0, 44.0, 43.333333333333336)","(2.15, 2.68, 2.5897744360902255)","(61.0, 120.0, 110.76923076923077)","(101.0, 350.0, 343.0)","(31.0, 50.0, 47.38461538461539)","(101.0, 220.0, 206.66666666666666)","(21.0, 32.0, 31.357142857142858)","(11.0, 14.0, 13.859375)","(26.0, 40.0, 37.5)","(8.0, 10.0, 9.73157894736842)"
12-01-2023 13:50:02.316555,"(51.0, 80.0, 78.6923076923077)","(3.7, 4.3, 4.296116504854369)","(16.0, 22.0, 20.6)","(31.0, 44.0, 43.333333333333336)","(2.15, 2.68, 2.5564705882352943)","(61.0, 120.0, 110.76923076923077)","(101.0, 350.0, 343.0)","(31.0, 50.0, 47.38461538461539)","(101.0, 220.0, 206.66666666666666)","(21.0, 32.0, 31.357142857142858)","(11.0, 14.0, 13.859375)","(26.0, 38.0, 37.5)","(8.0, 10.0, 9.73157894736842)"
12-01-2023 13:50:03.794136,"(51.0, 80.0, 78.6923076923077)","(3.7, 4.3, 4.296116504854369)","(16.0, 21.0, 20.333333333333332)","(31.0, 44.0, 43.333333333333336)","(2.15, 2.68, 2.54875)","(61.0, 120.0, 110.76923076923077)","(101.0, 350.0, 343.0)","(31.0, 50.0, 47.38461538461539)","(101.0, 220.0, 206.66666666666666)","(21.0, 32.0, 31.357142857142858)","(11.0, 14.0, 13.82)","(26.0, 40.0, 39.04)","(8.0, 10.0, 9.73157894736842)"
12-01-2023 13:50:05.483930,"(51.0, 80.0, 78.6923076923077)","(3.7, 4.3, 4.291469194312796)","(16.0, 21.0, 20.333333333333332)","(31.0, 44.0, 43.333333333333336)","(2.15, 2.68, 2.54875)","(61.0, 120.0, 110.76923076923077)","(101.0, 350.0, 343.0)","(31.0, 50.0, 47.2)","(101.0, 220.0, 206.66666666666666)","(21.0, 32.0, 31.357142857142858)","(11.0, 14.0, 13.785714285714285)","(26.0, 40.0, 38.95652173913044)","(8.0, 10.0, 9.73157894736842)"
12-01-2023 13:50:07.430220,"(51.0, 80.0, 78.71212121212122)","(3.7, 4.3, 4.292241379310345)","(16.0, 21.0, 20.68)","(31.0, 44.0, 43.38461538461539)","(2.15, 2.68, 2.6081437125748503)","(61.0, 120.0, 110.76923076923077)","(101.0, 350.0, 343.0)","(31.0, 50.0, 47.2)","(101.0, 220.0, 206.66666666666666)","(21.0, 32.0, 31.357142857142858)","(11.0, 14.0, 13.785714285714285)","(26.0, 40.0, 38.95652173913044)","(8.0, 10.0, 9.73157894736842)"
12-01-2023 13:50:09.115278,"(51.0, 80.0, 78.71212121212122)","(3.7, 4.3, 4.296444444444444)","(16.0, 21.0, 19.818181818181817)","(31.0, 44.0, 44.19047619047619)","(2.15, 2.68, 2.6081437125748503)","(61.0, 120.0, 110.76923076923077)","(101.0, 350.0, 343.0)","(31.0, 50.0, 47.48148148148148)","(101.0, 220.0, 206.66666666666666)","(21.0, 32.0, 31.470588235294116)","(11.0, 14.0, 13.833333333333334)","(26.0, 40.0, 39.04)","(8.0, 10.0, 9.782978723404256)"
12-01-2023 13:50:10.649656,"(51.0, 80.0, 78.71212121212122)","(3.7, 4.3, 4.292173913043478)","(16.0, 22.0, 19.818181818181817)","(31.0, 48.0, 44.714285714285715)","(2.15, 2.68, 2.6081437125748503)","(61.0, 120.0, 110.76923076923077)","(101.0, 350.0, 343.0)","(31.0, 50.0, 47.48148148148148)","(101.0, 220.0, 206.66666666666666)","(21.0, 32.0, 31.470588235294116)","(11.0, 14.0, 13.833333333333334)","(26.0, 40.0, 39.04)","(8.0, 10.0, 9.782978723404256)"
12-01-2023 13:50:12.147578,"(51.0, 80.0, 78.71212121212122)","(3.7, 4.3, 4.292173913043478)","(16.0, 22.0, 19.818181818181817)","(31.0, 46.0, 43.666666666666664)","(2.15, 2.68, 2.6081437125748503)","(61.0, 120.0, 110.76923076923077)","(101.0, 350.0, 343.0)","(31.0, 50.0, 47.48148148148148)","(101.0, 220.0, 206.66666666666666)","(21.0, 32.0, 31.470588235294116)","(11.0, 14.0, 13.833333333333334)","(26.0, 40.0, 39.04)","(8.0, 10.0, 9.782978723404256)"
12-01-2023 13:50:13.777295,"(51.0, 80.0, 78.71212121212122)","(3.7, 4.3, 4.292173913043478)","(16.0, 21.0, 20.448275862068964)","(31.0, 44.0, 43.142857142857146)","(2.15, 2.68, 2.6081437125748503)","(61.0, 120.0, 110.76923076923077)","(101.0, 350.0, 343.0)","(31.0, 50.0, 47.48148148148148)","(101.0, 220.0, 206.66666666666666)","(21.0, 32.0, 31.470588235294116)","(11.0, 14.0, 13.833333333333334)","(26.0, 40.0, 39.04)","(8.0, 10.0, 9.782978723404256)"
12-01-2023 13:50:15.283883,"(51.0, 80.0, 78.71212121212122)","(3.7, 4.3, 4.292173913043478)","(16.0, 21.0, 20.68)","(31.0, 44.0, 43.142857142857146)","(2.15, 2.68, 2.543291139240506)","(61.0, 120.0, 110.76923076923077)","(101.0, 350.0, 343.0)","(31.0, 50.0, 47.48148148148148)","(101.0, 220.0, 206.66666666666666)","(21.0, 32.0, 31.470588235294116)","(11.0, 14.0, 13.833333333333334)","(26.0, 40.0, 39.04)","(8.0, 10.0, 9.778260869565218)"
12-01-2023 13:50:16.877532,"(51.0, 80.0, 78.71212121212122)","(3.7, 4.3, 4.292173913043478)","(16.0, 21.0, 19.818181818181817)","(31.0, 44.0, 43.38461538461539)","(2.15, 2.68, 2.543291139240506)","(61.0, 120.0, 110.76923076923077)","(101.0, 350.0, 343.0)","(31.0, 50.0, 47.48148148148148)","(101.0, 220.0, 206.66666666666666)","(21.0, 32.0, 31.470588235294116)","(11.0, 14.0, 13.833333333333334)","(26.0, 40.0, 39.04)","(8.0, 10.0, 9.778260869565218)"
12-01-2023 13:50:18.439333,"(51.0, 80.0, 78.71212121212122)","(3.7, 4.3, 4.292173913043478)","(16.0, 22.0, 19.818181818181817)","(31.0, 44.0, 43.38461538461539)","(2.15, 2.68, 2.543291139240506)","(61.0, 120.0, 110.76923076923077)","(101.0, 350.0, 343.0)","(31.0, 50.0, 47.48148148148148)","(101.0, 220.0, 206.66666666666666)","(21.0, 32.0, 30.428571428571427)","(11.0, 14.0, 13.833333333333334)","(26.0, 40.0, 39.04)","(8.0, 10.0, 9.778260869565218)"
12-01-2023 13:50:20.084346,"(51.0, 80.0, 78.71212121212122)","(3.7, 4.3, 4.292173913043478)","(16.0, 21.0, 20.82608695652174)","(31.0, 44.0, 43.38461538461539)","(2.15, 2.68, 2.543291139240506)","(61.0, 120.0, 110.76923076923077)","(101.0, 350.0, 343.0)","(31.0, 50.0, 47.48148148148148)","(101.0, 220.0, 206.66666666666666)","(21.0, 34.0, 31.470588235294116)","(11.0, 14.0, 13.833333333333334)","(26.0, 40.0, 39.04)","(8.0, 10.0, 9.778260869565218)"
12-01-2023 13:50:21.695360,"(51.0, 80.0, 78.73134328358209)","(3.7, 4.3, 4.292941176470588)","(16.0, 21.0, 20.857142857142858)","(31.0, 44.0, 43.44827586206897)","(2.15, 2.68, 2.6144827586206896)","(61.0, 120.0, 110.76923076923077)","(101.0, 350.0, 343.0)","(31.0, 50.0, 47.48148148148148)","(101.0, 220.0, 206.66666666666666)","(21.0, 32.0, 31.470588235294116)","(11.0, 14.0, 13.833333333333334)","(26.0, 40.0, 39.04)","(8.0, 10.0, 9.778260869565218)"
12-01-2023 13:50:23.265363,"(51.0, 80.0, 78.73134328358209)","(3.7, 4.3, 4.292941176470588)","(16.0, 21.0, 20.857142857142858)","(31.0, 44.0, 43.44827586206897)","(2.15, 2.62, 2.6142857142857143)","(61.0, 120.0, 110.76923076923077)","(101.0, 350.0, 343.0)","(31.0, 50.0, 47.733333333333334)","(101.0, 220.0, 206.66666666666666)","(21.0, 32.0, 31.55)","(11.0, 14.0, 13.875)","(26.0, 40.0, 39.172413793103445)","(8.0, 10.0, 9.821052631578947)"
12-01-2023 13:50:24.835457,"(51.0, 80.0, 78.73134328358209)","(3.7, 4.3, 4.292941176470588)","(16.0, 21.0, 20.857142857142858)","(31.0, 44.0, 43.44827586206897)","(2.15, 2.62, 2.6142857142857143)","(61.0, 120.0, 110.76923076923077)","(101.0, 350.0, 343.0)","(31.0, 50.0, 47.733333333333334)","(101.0, 220.0, 206.66666666666666)","(21.0, 32.0, 31.55)","(11.0, 14.0, 13.875)","(26.0, 40.0, 39.172413793103445)","(8.0, 10.0, 9.821052631578947)"
12-01-2023 13:50:26.425341,"(51.0, 80.0, 78.73134328358209)","(3.7, 4.3, 4.292941176470588)","(16.0, 21.0, 20.857142857142858)","(31.0, 44.0, 43.44827586206897)","(2.15, 2.62, 2.6028571428571428)","(61.0, 120.0, 110.76923076923077)","(101.0, 350.0, 343.0)","(31.0, 50.0, 47.733333333333334)","(101.0, 220.0, 206.66666666666666)","(21.0, 32.0, 31.023809523809526)","(11.0, 14.0, 13.875)","(26.0, 40.0, 39.172413793103445)","(8.0, 10.0, 9.8)"
12-01-2023 13:50:28.043328,"(51.0, 80.0, 78.73134328358209)","(3.7, 4.3, 4.292941176470588)","(16.0, 21.0, 20.857142857142858)","(31.0, 44.0, 43.44827586206897)","(2.15, 2.68, 2.6028571428571428)","(61.0, 120.0, 110.76923076923077)","(101.0, 350.0, 343.0)","(31.0, 50.0, 47.733333333333334)","(101.0, 220.0, 206.66666666666666)","(21.0, 34.0, 31.210526315789473)","(11.0, 14.0, 13.875)","(26.0, 40.0, 39.172413793103445)","(8.0, 10.0, 9.817857142857143)"
12-01-2023 13:50:29.527346,"(51.0, 80.0, 78.73134328358209)","(3.7, 4.3, 4.292941176470588)","(16.0, 21.0, 20.857142857142858)","(31.0, 44.0, 43.44827586206897)","(2.15, 2.68, 2.6028571428571428)","(61.0, 120.0, 110.76923076923077)","(101.0, 350.0, 343.0)","(31.0, 50.0, 47.733333333333334)","(101.0, 220.0, 206.66666666666666)","(21.0, 32.0, 31.318181818181817)","(11.0, 14.0, 13.875)","(26.0, 40.0, 39.172413793103445)","(8.0, 10.0, 9.817857142857143)"
12-01-2023 13:50:31.050908,"(51.0, 80.0, 78.73134328358209)","(3.7, 4.3, 4.292941176470588)","(16.0, 22.0, 19.951219512195124)","(31.0, 44.0, 43.44827586206897)","(2.15, 2.68, 2.6028571428571428)","(61.0, 120.0, 110.76923076923077)","(101.0, 350.0, 343.0)","(31.0, 50.0, 47.733333333333334)","(101.0, 220.0, 206.66666666666666)","(21.0, 32.0, 31.318181818181817)","(11.0, 14.0, 13.875)","(26.0, 40.0, 39.172413793103445)","(8.0, 10.0, 9.817857142857143)"
12-01-2023 13:50:32.624591,"(51.0, 80.0, 78.73134328358209)","(3.7, 4.3, 4.292941176470588)","(16.0, 22.0, 20.529411764705884)","(31.0, 44.0, 43.44827586206897)","(2.15, 2.68, 2.6028571428571428)","(61.0, 120.0, 110.76923076923077)","(101.0, 350.0, 343.0)","(31.0, 50.0, 47.733333333333334)","(101.0, 220.0, 206.66666666666666)","(21.0, 32.0, 30.627906976744185)","(11.0, 14.0, 13.875)","(26.0, 40.0, 39.172413793103445)","(8.0, 10.0, 9.817857142857143)"
12-01-2023 13:50:34.222267,"(51.0, 80.0, 78.73134328358209)","(3.7, 4.3, 4.292941176470588)","(16.0, 21.0, 20.37142857142857)","(31.0, 44.0, 43.44827586206897)","(2.15, 2.68, 2.6028571428571428)","(61.0, 120.0, 110.76923076923077)","(101.0, 350.0, 343.0)","(31.0, 50.0, 47.733333333333334)","(101.0, 220.0, 206.66666666666666)","(21.0, 34.0, 31.55)","(11.0, 14.0, 13.875)","(26.0, 40.0, 39.172413793103445)","(8.0, 10.0, 9.817857142857143)"
12-01-2023 13:50:35.880401,"(51.0, 80.0, 78.73134328358209)","(3.7, 4.3, 4.292941176470588)","(16.0, 21.0, 20.548387096774192)","(31.0, 44.0, 43.44827586206897)","(2.15, 2.68, 2.6028571428571428)","(61.0, 120.0, 110.76923076923077)","(101.0, 350.0, 343.0)","(31.0, 50.0, 47.733333333333334)","(101.0, 220.0, 206.66666666666666)","(21.0, 32.0, 31.55)","(11.0, 14.0, 13.875)","(26.0, 40.0, 39.172413793103445)","(8.0, 10.0, 9.817857142857143)"
12-01-2023 13:50:37.470637,"(51.0, 80.0, 78.73134328358209)","(3.7, 4.3, 4.288157894736842)","(16.0, 21.0, 20.77777777777778)","(31.0, 44.0, 43.44827586206897)","(2.15, 2.68, 2.6028571428571428)","(61.0, 120.0, 110.76923076923077)","(101.0, 350.0, 343.0)","(31.0, 50.0, 47.733333333333334)","(101.0, 220.0, 206.66666666666666)","(21.0, 32.0, 30.794871794871796)","(11.0, 14.0, 13.875)","(26.0, 40.0, 39.172413793103445)","(8.0, 10.0, 9.817857142857143)"
12-01-2023 13:50:39.084815,"(51.0, 80.0, 78.73134328358209)","(3.7, 4.3, 4.288157894736842)","(16.0, 21.0, 20.77777777777778)","(31.0, 44.0, 43.44827586206897)","(2.15, 2.68, 2.6028571428571428)","(61.0, 120.0, 110.76923076923077)","(101.0, 350.0, 343.0)","(31.0, 50.0, 47.733333333333334)","(101.0, 220.0, 206.66666666666666)","(21.0, 34.0, 31.55)","(11.0, 14.0, 13.875)","(26.0, 40.0, 39.172413793103445)","(8.0, 10.0, 9.817857142857143)"
12-01-2023 13:50:40.684719,"(51.0, 80.0, 78.73134328358209)","(3.7, 4.3, 4.288157894736842)","(16.0, 21.0, 20.77777777777778)","(31.0, 44.0, 43.44827586206897)","(2.15, 2.68, 2.6028571428571428)","(61.0, 120.0, 110.76923076923077)","(101.0, 350.0, 343.0)","(31.0, 50.0, 47.733333333333334)","(101.0, 220.0, 206.66666666666666)","(21.0, 32.0, 31.55)","(11.0, 14.0, 13.875)","(26.0, 40.0, 39.172413793103445)","(8.0, 10.0, 9.817857142857143)"
12-01-2023 13:50:42.276135,"(51.0, 80.0, 78.73134328358209)","(3.7, 4.3, 4.288157894736842)","(16.0, 21.0, 20.77777777777778)","(31.0, 44.0, 43.44827586206897)","(2.15, 2.68, 2.5875)","(61.0, 120.0, 110.76923076923077)","(101.0, 350.0, 343.0)","(31.0, 50.0, 47.733333333333334)","(101.0, 220.0, 206.66666666666666)","(21.0, 32.0, 31.55)","(11.0, 14.0, 13.954545454545455)","(26.0, 40.0, 39.172413793103445)","(8.0, 10.0, 9.817857142857143)"
12-01-2023 13:50:43.820231,"(51.0, 80.0, 78.73134328358209)","(3.7, 4.3, 4.288157894736842)","(16.0, 21.0, 20.77777777777778)","(31.0, 44.0, 43.44827586206897)","(2.15, 2.64, 2.5875)","(61.0, 120.0, 110.76923076923077)","(101.0, 350.0, 343.0)","(31.0, 50.0, 47.733333333333334)","(101.0, 220.0, 206.66666666666666)","(21.0, 32.0, 31.55)","(11.0, 14.0, 13.954545454545455)","(26.0, 40.0, 39.172413793103445)","(8.0, 10.0, 9.796)"
12-01-2023 13:50:45.423203,"(51.0, 80.0, 78.73134328358209)","(3.7, 4.3, 4.288157894736842)","(16.0, 21.0, 20.77777777777778)","(31.0, 44.0, 43.44827586206897)","(2.15, 2.64, 2.576)","(61.0, 120.0, 110.76923076923077)","(101.0, 350.0, 343.0)","(31.0, 50.0, 47.733333333333334)","(101.0, 220.0, 206.66666666666666)","(21.0, 32.0, 31.470588235294116)","(11.0, 14.0, 13.954545454545455)","(26.0, 40.0, 39.172413793103445)","(8.0, 10.0, 9.773584905660378)"
12-01-2023 13:50:47.004093,"(51.0, 80.0, 78.73134328358209)","(3.7, 4.3, 4.288157894736842)","(16.0, 21.0, 20.77777777777778)","(31.0, 44.0, 43.44827586206897)","(2.15, 2.64, 2.576)","(61.0, 120.0, 110.76923076923077)","(101.0, 350.0, 343.0)","(31.0, 50.0, 47.733333333333334)","(101.0, 220.0, 206.66666666666666)","(21.0, 32.0, 31.55)","(11.0, 14.0, 13.954545454545455)","(26.0, 40.0, 39.294117647058826)","(8.0, 10.0, 9.773584905660378)"
12-01-2023 13:50:48.606979,"(51.0, 80.0, 78.73134328358209)","(3.7, 4.3, 4.295833333333333)","(16.0, 21.0, 20.77777777777778)","(31.0, 44.0, 43.44827586206897)","(2.15, 2.64, 2.588448275862069)","(61.0, 120.0, 110.76923076923077)","(101.0, 350.0, 343.0)","(31.0, 50.0, 47.529411764705884)","(101.0, 220.0, 206.66666666666666)","(21.0, 32.0, 31.4375)","(11.0, 14.0, 13.1)","(26.0, 40.0, 39.225806451612904)","(8.0, 10.0, 9.796)"
12-01-2023 13:50:50.185541,"(51.0, 80.0, 78.73134328358209)","(3.7, 4.3, 4.295833333333333)","(16.0, 21.0, 20.77777777777778)","(31.0, 44.0, 43.44827586206897)","(2.15, 2.68, 2.5922314049586777)","(61.0, 120.0, 110.76923076923077)","(101.0, 350.0, 343.0)","(31.0, 50.0, 47.529411764705884)","(101.0, 220.0, 206.66666666666666)","(21.0, 32.0, 31.05263157894737)","(11.0, 13.5, 13.12962962962963)","(26.0, 40.0, 39.225806451612904)","(8.0, 10.0, 9.796)"
12-01-2023 13:50:52.019643,"(51.0, 80.0, 78.73134328358209)","(3.7, 4.3, 4.295833333333333)","(16.0, 21.0, 20.77777777777778)","(31.0, 44.0, 43.44827586206897)","(2.15, 2.68, 2.610655737704918)","(61.0, 120.0, 110.76923076923077)","(101.0, 350.0, 343.0)","(31.0, 50.0, 47.529411764705884)","(101.0, 220.0, 206.66666666666666)","(21.0, 32.0, 31.428571428571427)","(11.0, 13.5, 13.055555555555555)","(26.0, 40.0, 39.225806451612904)","(8.0, 10.0, 9.796)"
12-01-2023 13:50:53.682666,"(51.0, 80.0, 78.73134328358209)","(3.7, 4.3, 4.295833333333333)","(16.0, 21.0, 20.77777777777778)","(31.0, 44.0, 43.44827586206897)","(2.15, 2.68, 2.675531914893617)","(61.0, 120.0, 110.76923076923077)","(101.0, 350.0, 343.0)","(31.0, 50.0, 47.529411764705884)","(101.0, 220.0, 206.66666666666666)","(21.0, 32.0, 31.428571428571427)","(11.0, 13.5, 13.020833333333334)","(26.0, 40.0, 39.07692307692308)","(8.0, 10.0, 9.2)"
12-01-2023 13:50:55.391568,"(51.0, 80.0, 78.73134328358209)","(3.7, 4.3, 4.295833333333333)","(16.0, 21.0, 20.77777777777778)","(31.0, 44.0, 43.44827586206897)","(2.15, 2.72, 2.675531914893617)","(61.0, 120.0, 110.76923076923077)","(101.0, 350.0, 343.0)","(31.0, 50.0, 47.529411764705884)","(101.0, 220.0, 206.66666666666666)","(21.0, 32.0, 31.428571428571427)","(11.0, 13.5, 13.020833333333334)","(26.0, 40.0, 39.07692307692308)","(8.0, 9.8, 9.571428571428571)"
12-01-2023 13:50:57.070129,"(51.0, 80.0, 78.73134328358209)","(3.7, 4.3, 4.295862068965517)","(16.0, 21.0, 20.77777777777778)","(31.0, 44.0, 43.44827586206897)","(2.15, 2.72, 2.689655172413793)","(61.0, 120.0, 110.76923076923077)","(101.0, 350.0, 343.0)","(31.0, 50.0, 47.529411764705884)","(101.0, 220.0, 206.66666666666666)","(21.0, 32.0, 31.428571428571427)","(11.0, 13.5, 13.020833333333334)","(26.0, 40.0, 39.07692307692308)","(8.0, 9.8, 9.3)"
12-01-2023 13:50:58.658749,"(51.0, 80.0, 78.73134328358209)","(3.7, 4.3, 4.295862068965517)","(16.0, 21.0, 20.77777777777778)","(31.0, 44.0, 43.44827586206897)","(2.15, 2.72, 2.689655172413793)","(61.0, 120.0, 110.76923076923077)","(101.0, 350.0, 343.0)","(31.0, 50.0, 47.529411764705884)","(101.0, 220.0, 206.66666666666666)","(21.0, 32.0, 31.428571428571427)","(11.0, 13.5, 13.020833333333334)","(26.0, 40.0, 39.07692307692308)","(8.0, 9.8, 9.3)"
12-01-2023 13:51:00.302218,"(51.0, 80.0, 78.73134328358209)","(3.7, 4.3, 4.295862068965517)","(16.0, 21.0, 20.77777777777778)","(31.0, 44.0, 43.44827586206897)","(2.15, 2.72, 2.689655172413793)","(61.0, 120.0, 110.76923076923077)","(101.0, 350.0, 343.0)","(31.0, 50.0, 47.529411764705884)","(101.0, 220.0, 206.66666666666666)","(21.0, 32.0, 31.428571428571427)","(11.0, 13.5, 13.020833333333334)","(26.0, 40.0, 39.07692307692308)","(8.0, 9.8, 9.3)"
12-01-2023 13:51:01.972698,"(51.0, 80.0, 78.73134328358209)","(3.7, 4.3, 4.295862068965517)","(16.0, 21.0, 20.77777777777778)","(31.0, 44.0, 43.44827586206897)","(2.15, 2.72, 2.689655172413793)","(61.0, 120.0, 110.76923076923077)","(101.0, 350.0, 343.0)","(31.0, 50.0, 47.529411764705884)","(101.0, 220.0, 206.66666666666666)","(21.0, 32.0, 31.428571428571427)","(11.0, 13.5, 13.020833333333334)","(26.0, 40.0, 39.07692307692308)","(8.0, 9.8, 9.3)"
12-01-2023 13:51:03.690167,"(51.0, 80.0, 78.73134328358209)","(3.7, 4.3, 4.295862068965517)","(16.0, 21.0, 20.77777777777778)","(31.0, 44.0, 43.44827586206897)","(2.2, 2.72, 2.689655172413793)","(61.0, 120.0, 110.76923076923077)","(101.0, 350.0, 343.0)","(31.0, 50.0, 47.529411764705884)","(101.0, 220.0, 206.66666666666666)","(21.0, 32.0, 31.428571428571427)","(11.0, 13.5, 13.020833333333334)","(26.0, 40.0, 39.07692307692308)","(8.0, 9.8, 9.3)"
12-01-2023 13:51:05.355739,"(51.0, 80.0, 78.73134328358209)","(3.7, 4.3, 4.295862068965517)","(16.0, 21.0, 20.77777777777778)","(31.0, 44.0, 43.44827586206897)","(2.2, 2.72, 2.689655172413793)","(61.0, 120.0, 110.76923076923077)","(101.0, 350.0, 343.0)","(31.0, 50.0, 47.529411764705884)","(101.0, 220.0, 206.66666666666666)","(21.0, 32.0, 31.428571428571427)","(11.0, 13.5, 13.020833333333334)","(26.0, 40.0, 39.07692307692308)","(8.0, 9.8, 9.3)"
12-01-2023 13:51:07.269099,"(51.0, 80.0, 78.73134328358209)","(3.7, 4.3, 4.295862068965517)","(16.0, 21.0, 20.77777777777778)","(31.0, 44.0, 43.44827586206897)","(2.2, 2.72, 2.689655172413793)","(61.0, 120.0, 110.76923076923077)","(101.0, 350.0, 343.0)","(31.0, 50.0, 47.529411764705884)","(101.0, 220.0, 206.66666666666666)","(21.0, 32.0, 31.428571428571427)","(11.0, 13.5, 13.020833333333334)","(26.0, 40.0, 39.07692307692308)","(8.0, 9.8, 9.3)"
12-01-2023 13:51:09.054630,"(51.0, 80.0, 78.73134328358209)","(3.7, 4.3, 4.285074626865671)","(16.0, 21.0, 20.77777777777778)","(31.0, 44.0, 43.44827586206897)","(2.2, 2.72, 2.689655172413793)","(61.0, 120.0, 110.76923076923077)","(101.0, 350.0, 343.0)","(31.0, 50.0, 47.529411764705884)","(101.0, 220.0, 206.66666666666666)","(21.0, 32.0, 31.428571428571427)","(11.0, 13.5, 13.020833333333334)","(26.0, 40.0, 39.07692307692308)","(8.0, 9.8, 9.3)"
