,Fast Foils,Four Outlaws,Badonkidonk,Fifth Husband,Bossy Britches,West Cliff,Red Hot Chillypins,Denominator,Haleakala
04-01-2023 14:49:20.844092,"(61.0, 100.0, 92.5)","(3.3, 3.75, 3.735)","(1.85, 2.12, 2.123529411764706)","(15.0, 19.0, 18.71153846153846)","(9.0, 12.5, 12.035714285714286)","(11.0, 14.0, 13.537037037037036)","(21.0, 32.0, 31.32075471698113)","(101.0, 310.0, 286.0)","(101.0, 150.0, 144.28571428571428)"
04-01-2023 14:49:22.086645,"(61.0, 100.0, 92.5)","(3.3, 3.75, 3.7)","(1.85, 2.14, 2.1258909090909093)","(15.0, 19.0, 18.71917808219178)","(9.0, 12.5, 12.15040650406504)","(11.0, 14.0, 13.333333333333334)","(21.0, 32.0, 31.32075471698113)","(101.0, 310.0, 286.0)","(101.0, 150.0, 147.5)"
04-01-2023 14:49:23.283808,"(61.0, 100.0, 90.71428571428571)","(3.3, 3.7, 3.672625)","(1.85, 2.14, 2.129625668449198)","(15.0, 19.0, 18.75)","(9.0, 12.5, 12.119469026548673)","(11.0, 13.5, 13.3)","(21.0, 32.0, 31.48936170212766)","(101.0, 310.0, 290.0)","(101.0, 150.0, 150.0)"
04-01-2023 14:49:24.472070,"(61.0, 100.0, 90.625)","(3.3, 3.7, 3.674137931034483)","(1.85, 2.14, 2.130955710955711)","(15.0, 19.0, 18.75)","(9.0, 12.5, 12.119469026548673)","(11.0, 13.5, 13.351851851851851)","(21.0, 32.0, 31.547169811320753)","(101.0, 310.0, 290.0)","(101.0, 160.0, 150.0)"
04-01-2023 14:49:25.688984,"(61.0, 100.0, 90.625)","(3.3, 3.7, 3.674137931034483)","(1.85, 2.14, 2.1420192307692307)","(15.0, 19.0, 18.8203125)","(9.0, 12.5, 12.182432432432432)","(11.0, 13.5, 13.026717557251908)","(21.0, 32.0, 31.692307692307693)","(101.0, 310.0, 342.8571428571429)","(101.0, 160.0, 161.33333333333334)"
04-01-2023 14:49:26.925676,"(61.0, 95.0, 90.38461538461539)","(3.3, 3.7, 3.6832075471698116)","(1.85, 2.16, 2.1551162790697678)","(15.0, 19.0, 19.41949152542373)","(9.0, 12.5, 11.565217391304348)","(11.0, 13.5, 12.967105263157894)","(21.0, 32.0, 31.214285714285715)","(101.0, 400.0, 336.0)","(101.0, 180.0, 163.07692307692307)"
04-01-2023 14:49:28.122388,"(61.0, 95.0, 91.3157894736842)","(3.3, 3.75, 3.7344370860927154)","(1.85, 2.16, 2.154207650273224)","(15.0, 19.5, 19.432900432900432)","(9.0, 12.5, 11.557377049180328)","(11.0, 13.0, 12.994623655913978)","(21.0, 32.0, 31.17241379310345)","(101.0, 400.0, 376.3636363636364)","(101.0, 170.0, 163.57142857142856)"
04-01-2023 14:49:29.333444,"(61.0, 95.0, 90.0)","(3.3, 3.75, 3.7218750000000003)","(1.85, 2.16, 2.150619469026549)","(15.0, 19.5, 19.44273127753304)","(9.0, 12.0, 11.58433734939759)","(11.0, 13.0, 12.994623655913978)","(21.0, 32.0, 31.17241379310345)","(101.0, 390.0, 376.3636363636364)","(91.0, 170.0, 164.375)"
04-01-2023 14:49:30.510647,"(61.0, 95.0, 90.9375)","(3.3, 3.7, 3.69978354978355)","(1.85, 2.16, 2.154952380952381)","(15.0, 19.5, 19.44273127753304)","(9.0, 12.0, 11.58433734939759)","(11.0, 13.0, 12.946601941747574)","(21.0, 32.0, 30.94736842105263)","(101.0, 390.0, 376.3636363636364)","(91.0, 170.0, 164.375)"
04-01-2023 14:49:31.684384,"(61.0, 95.0, 90.57692307692308)","(3.3, 3.7, 3.6995495495495496)","(1.85, 2.16, 2.154952380952381)","(15.0, 19.5, 19.45475113122172)","(9.0, 12.0, 11.492248062015504)","(11.0, 13.0, 12.98936170212766)","(21.0, 32.0, 31.045454545454547)","(101.0, 390.0, 320.0)","(91.0, 170.0, 164.70588235294116)"
04-01-2023 14:49:32.951380,"(61.0, 95.0, 90.57692307692308)","(3.3, 3.7, 3.672767857142857)","(1.85, 2.18, 2.1658064516129034)","(15.0, 19.5, 19.45475113122172)","(9.0, 11.5, 11.575757575757576)","(11.0, 13.0, 12.842105263157894)","(21.0, 32.0, 30.344827586206897)","(101.0, 390.0, 320.0)","(91.0, 170.0, 155.0)"
04-01-2023 14:49:34.337716,"(61.0, 95.0, 88.14285714285714)","(3.3, 3.7, 3.6387254901960784)","(1.85, 2.18, 2.173856209150327)","(15.0, 19.5, 19.46078431372549)","(9.0, 12.0, 11.60576923076923)","(11.0, 13.0, 13.448453608247423)","(21.0, 32.0, 30.846153846153847)","(101.0, 390.0, 320.0)","(91.0, 170.0, 155.0)"
04-01-2023 14:49:35.751800,"(61.0, 95.0, 92.23684210526316)","(3.3, 3.65, 3.6365)","(1.85, 2.18, 2.166415094339623)","(15.0, 19.5, 19.46078431372549)","(9.0, 12.0, 11.580985915492958)","(11.0, 13.5, 13.442528735632184)","(21.0, 32.0, 30.58823529411765)","(101.0, 390.0, 320.0)","(91.0, 170.0, 155.0)"
04-01-2023 14:49:37.452099,"(61.0, 95.0, 92.55813953488372)","(3.3, 3.65, 3.669491525423729)","(1.85, 2.18, 2.1768604651162793)","(15.0, 19.5, 20.064327485380115)","(9.0, 12.0, 11.186383928571429)","(11.0, 13.5, 13.746153846153845)","(21.0, 32.0, 30.741935483870968)","(101.0, 390.0, 275.0)","(91.0, 170.0, 164.0)"
04-01-2023 14:49:38.991259,"(61.0, 95.0, 92.4390243902439)","(3.3, 3.7, 3.6692913385826773)","(1.85, 2.18, 2.187359050445104)","(15.0, 21.0, 20.179310344827588)","(9.0, 11.5, 10.493697478991596)","(11.0, 14.0, 13.827102803738319)","(21.0, 32.0, 30.869565217391305)","(101.0, 400.0, 275.0)","(91.0, 170.0, 162.5)"
04-01-2023 14:49:40.281419,"(61.0, 95.0, 92.4390243902439)","(3.3, 3.7, 3.6692913385826773)","(1.85, 2.2, 2.1897841726618705)","(15.0, 21.0, 19.975806451612904)","(9.0, 10.5, 10.353915662650602)","(11.0, 14.0, 13.818627450980392)","(21.0, 32.0, 30.829268292682926)","(101.0, 400.0, 275.0)","(91.0, 170.0, 162.5)"
04-01-2023 14:49:41.720043,"(61.0, 95.0, 92.27272727272727)","(3.3, 3.7, 3.6907407407407407)","(1.85, 2.2, 2.1953501400560227)","(15.0, 20.0, 20.114285714285714)","(9.0, 10.5, 10.307262569832401)","(11.0, 14.0, 13.771739130434783)","(21.0, 32.0, 30.867469879518072)","(101.0, 400.0, 331.8181818181818)","(91.0, 170.0, 168.0)"
04-01-2023 14:49:42.976784,"(61.0, 95.0, 92.3913043478261)","(3.3, 3.7, 3.6855140186915887)","(1.85, 2.2, 2.1805309734513276)","(15.0, 21.0, 20.225609756097562)","(9.0, 10.5, 10.456140350877194)","(11.0, 14.0, 14.25)","(21.0, 32.0, 30.989247311827956)","(101.0, 400.0, 331.8181818181818)","(91.0, 180.0, 168.0)"
04-01-2023 14:49:44.201098,"(61.0, 110.0, 98.33333333333333)","(3.3, 3.7, 3.6860189573459716)","(1.85, 2.2, 2.1759885386819486)","(15.0, 21.0, 20.225609756097562)","(9.0, 10.5, 10.382352941176471)","(11.0, 14.5, 14.25)","(21.0, 32.0, 30.989247311827956)","(101.0, 400.0, 331.8181818181818)","(91.0, 180.0, 168.0)"
04-01-2023 14:49:45.368846,"(61.0, 110.0, 98.33333333333333)","(3.3, 3.75, 3.6860189573459716)","(1.85, 2.18, 2.190233918128655)","(15.0, 21.0, 19.630434782608695)","(9.0, 10.5, 10.442906574394463)","(11.0, 14.5, 14.478260869565217)","(21.0, 32.0, 30.836363636363636)","(101.0, 400.0, 331.8181818181818)","(91.0, 180.0, 162.85714285714286)"
04-01-2023 14:49:46.561752,"(61.0, 110.0, 98.33333333333333)","(3.3, 3.75, 3.7050295857988167)","(1.85, 2.2, 2.1951666666666667)","(15.0, 20.0, 19.58653846153846)","(9.0, 10.5, 10.439114391143912)","(11.0, 14.5, 13.617647058823529)","(21.0, 32.0, 30.75728155339806)","(101.0, 400.0, 337.5)","(91.0, 180.0, 159.4736842105263)"
04-01-2023 14:49:47.868853,"(61.0, 100.0, 99.41176470588235)","(3.3, 3.75, 3.7109154929577466)","(1.85, 2.2, 2.193650793650794)","(15.0, 20.0, 19.773684210526316)","(9.0, 10.5, 10.490384615384615)","(11.0, 14.0, 13.4)","(21.0, 32.0, 30.4)","(101.0, 400.0, 350.0)","(91.0, 180.0, 163.04347826086956)"
04-01-2023 14:49:49.190013,"(61.0, 110.0, 99.41176470588235)","(3.3, 3.75, 3.706418918918919)","(1.85, 2.2, 2.187244094488189)","(15.0, 20.0, 19.761658031088082)","(9.0, 10.5, 10.422459893048128)","(11.0, 13.5, 13.583333333333334)","(21.0, 32.0, 30.4)","(101.0, 400.0, 350.0)","(91.0, 180.0, 166.55172413793105)"
04-01-2023 14:49:50.395547,"(61.0, 110.0, 98.75)","(3.3, 3.75, 3.706418918918919)","(1.85, 2.2, 2.1811864406779664)","(15.0, 20.0, 19.450704225352112)","(9.0, 10.5, 10.420765027322405)","(11.0, 14.0, 13.551282051282051)","(21.0, 32.0, 30.43243243243243)","(101.0, 400.0, 350.0)","(91.0, 180.0, 164.4)"
04-01-2023 14:49:51.596944,"(61.0, 110.0, 98.75)","(3.3, 3.75, 3.71301775147929)","(1.85, 2.2, 2.172867132867133)","(15.0, 19.5, 19.28735632183908)","(9.0, 10.5, 10.432203389830509)","(11.0, 14.0, 13.462686567164178)","(21.0, 32.0, 30.575757575757574)","(101.0, 400.0, 350.0)","(91.0, 180.0, 164.4)"
04-01-2023 14:49:53.032301,"(61.0, 110.0, 101.34615384615384)","(3.3, 3.75, 3.727397260273973)","(1.85, 2.2, 2.166340579710145)","(15.0, 19.5, 18.965753424657535)","(9.0, 10.5, 10.4064039408867)","(11.0, 14.0, 13.627450980392156)","(21.0, 32.0, 31.0)","(101.0, 400.0, 355.88235294117646)","(91.0, 180.0, 168.85714285714286)"
04-01-2023 14:49:54.323569,"(61.0, 110.0, 101.34615384615384)","(3.3, 3.75, 3.7335443037974683)","(1.95, 2.18, 2.1663853211009174)","(15.0, 19.0, 18.93312101910828)","(9.0, 11.0, 10.443155452436194)","(11.0, 14.0, 13.72972972972973)","(21.0, 32.0, 31.244444444444444)","(101.0, 400.0, 355.88235294117646)","(91.0, 180.0, 162.66666666666666)"
04-01-2023 14:49:55.577192,"(61.0, 110.0, 101.96428571428571)","(3.3, 3.75, 3.7335443037974683)","(1.95, 2.18, 2.167131979695432)","(15.0, 19.0, 18.888513513513512)","(9.0, 11.0, 10.52016129032258)","(11.0, 14.0, 13.485294117647058)","(21.0, 32.0, 31.37037037037037)","(101.0, 400.0, 338.0)","(91.0, 180.0, 167.61904761904762)"
04-01-2023 14:49:56.900919,"(61.0, 110.0, 102.74193548387098)","(3.3, 3.75, 3.732851985559567)","(1.9, 2.18, 2.1711378353376505)","(15.0, 19.0, 18.95175438596491)","(9.0, 11.0, 10.620521172638437)","(11.0, 13.5, 13.409090909090908)","(26.0, 32.0, 30.914285714285715)","(101.0, 360.0, 326.66666666666663)","(101.0, 180.0, 173.84615384615384)"
04-01-2023 14:49:58.087358,"(61.0, 110.0, 104.0)","(3.3, 3.75, 3.7256338028169016)","(1.9, 2.18, 2.168387878787879)","(15.0, 19.0, 18.95175438596491)","(9.0, 11.0, 10.667142857142856)","(11.0, 13.5, 13.426470588235293)","(26.0, 32.0, 30.48)","(101.0, 360.0, 335.0)","(101.0, 180.0, 173.84615384615384)"
04-01-2023 14:49:59.211412,"(61.0, 110.0, 105.0)","(3.3, 3.75, 3.7233024691358025)","(1.9, 2.18, 2.168387878787879)","(15.0, 19.0, 18.6)","(9.0, 11.0, 10.792263610315187)","(11.0, 13.5, 13.835766423357665)","(26.0, 32.0, 32.94117647058823)","(101.0, 360.0, 282.5)","(101.0, 180.0, 174.28571428571428)"
04-01-2023 14:50:00.314413,"(61.0, 110.0, 107.5)","(3.3, 3.8, 3.7617132867132868)","(1.95, 2.14, 2.120810810810811)","(15.0, 19.5, 19.036912751677853)","(9.0, 11.0, 10.838368580060424)","(11.0, 14.0, 13.85234899328859)","(26.0, 34.0, 32.56)","(101.0, 370.0, 316.15384615384613)","(101.0, 180.0, 174.54545454545453)"
04-01-2023 14:50:01.571701,"(61.0, 110.0, 103.11111111111111)","(3.3, 3.8, 3.7878531073446324)","(1.95, 2.14, 2.11226148409894)","(15.0, 19.5, 18.97747747747748)","(9.0, 11.0, 10.846704871060172)","(11.0, 14.0, 13.871345029239766)","(26.0, 34.0, 33.375)","(101.0, 370.0, 320.0)","(101.0, 180.0, 164.0)"
04-01-2023 14:50:02.861628,"(61.0, 120.0, 106.80851063829788)","(3.3, 3.8, 3.7912568306010925)","(1.95, 2.12, 2.1165818181818183)","(15.0, 19.0, 18.948979591836736)","(9.0, 11.0, 11.116379310344827)","(11.0, 14.0, 13.875)","(26.0, 34.0, 33.625)","(101.0, 370.0, 320.0)","(101.0, 180.0, 168.57142857142858)"
04-01-2023 14:50:04.084511,"(61.0, 120.0, 112.79069767441861)","(3.3, 3.8, 3.7912568306010925)","(1.95, 2.12, 2.1165818181818183)","(15.0, 19.5, 18.923076923076923)","(9.0, 11.5, 11.303149606299213)","(11.0, 14.0, 13.823308270676693)","(26.0, 34.0, 32.36363636363637)","(101.0, 370.0, 330.625)","(101.0, 180.0, 163.33333333333334)"
04-01-2023 14:50:05.345751,"(61.0, 120.0, 111.38888888888889)","(3.3, 3.8, 3.791878172588832)","(1.95, 2.12, 2.112950819672131)","(15.0, 19.0, 18.924812030075188)","(9.0, 11.5, 11.32876712328767)","(11.0, 14.0, 13.823308270676693)","(26.0, 34.0, 32.2)","(101.0, 370.0, 338.5)","(101.0, 180.0, 163.33333333333334)"
04-01-2023 14:50:06.527378,"(61.0, 120.0, 111.38888888888889)","(3.4, 3.8, 3.7927272727272725)","(1.9, 2.1, 2.0908216432865734)","(15.0, 19.0, 18.92753623188406)","(9.0, 11.5, 11.32876712328767)","(11.0, 14.0, 13.821969696969697)","(26.0, 34.0, 31.6)","(101.0, 370.0, 338.5)","(101.0, 180.0, 163.33333333333334)"
04-01-2023 14:50:07.698371,"(61.0, 120.0, 111.38888888888889)","(3.4, 3.85, 3.8033870967741934)","(1.9, 2.1, 2.087840670859539)","(15.0, 18.5, 18.364963503649633)","(9.0, 11.5, 11.318840579710145)","(11.0, 14.0, 13.83093525179856)","(26.0, 34.0, 32.285714285714285)","(101.0, 370.0, 300.0)","(101.0, 180.0, 163.33333333333334)"
04-01-2023 14:50:08.883029,"(61.0, 120.0, 110.78947368421052)","(3.4, 3.85, 3.8134453781512603)","(1.9, 2.1, 2.097874659400545)","(15.0, 19.0, 18.916666666666668)","(8.5, 11.5, 11.46951219512195)","(11.0, 14.0, 14.26271186440678)","(26.0, 34.0, 31.565217391304348)","(101.0, 370.0, 303.3333333333333)","(101.0, 180.0, 166.25)"
04-01-2023 14:50:10.116957,"(61.0, 120.0, 111.42857142857143)","(3.4, 3.85, 3.8279761904761904)","(1.9, 2.12, 2.1007582938388625)","(15.0, 19.0, 18.575757575757574)","(8.5, 12.0, 11.46103896103896)","(11.0, 14.5, 14.289473684210526)","(26.0, 34.0, 29.285714285714285)","(101.0, 370.0, 330.0)","(101.0, 180.0, 166.25)"
04-01-2023 14:50:11.580899,"(61.0, 120.0, 111.66666666666667)","(3.4, 3.85, 3.8161111111111112)","(1.9, 2.12, 2.1)","(15.0, 19.0, 18.844155844155843)","(8.5, 11.5, 11.297297297297296)","(11.0, 14.5, 14.289473684210526)","(26.0, 30.0, 29.9)","(101.0, 370.0, 330.0)","(101.0, 180.0, 166.25)"
04-01-2023 14:50:12.838127,"(61.0, 120.0, 111.66666666666667)","(3.3, 3.8, 3.7973837209302324)","(1.9, 2.1, 2.095598885793872)","(15.0, 19.0, 18.844155844155843)","(8.5, 11.5, 11.462406015037594)","(11.0, 14.5, 14.551020408163266)","(26.0, 32.0, 31.571428571428573)","(101.0, 370.0, 336.6666666666667)","(101.0, 180.0, 171.85185185185185)"
04-01-2023 14:50:14.052304,"(61.0, 120.0, 113.15789473684211)","(3.3, 3.85, 3.836842105263158)","(1.9, 2.08, 2.072125279642058)","(15.0, 19.5, 18.85185185185185)","(8.5, 11.5, 11.46551724137931)","(11.0, 15.0, 14.733333333333333)","(26.0, 32.0, 31.62962962962963)","(101.0, 370.0, 336.6666666666667)","(101.0, 180.0, 170.83333333333334)"
04-01-2023 14:50:15.176413,"(61.0, 120.0, 113.15789473684211)","(3.3, 3.85, 3.8120588235294117)","(1.9, 2.08, 2.072125279642058)","(15.0, 19.0, 18.95098039215686)","(8.5, 11.5, 10.973154362416107)","(11.0, 15.0, 14.858695652173912)","(26.0, 34.0, 30.4)","(101.0, 370.0, 333.6363636363636)","(101.0, 180.0, 168.42105263157896)"
04-01-2023 14:50:16.432691,"(61.0, 120.0, 112.77777777777777)","(3.3, 3.75, 3.7327195467422096)","(1.9, 2.14, 2.117886178861789)","(15.0, 19.0, 18.864754098360656)","(8.5, 11.0, 10.99)","(11.0, 15.0, 14.935483870967742)","(26.0, 32.0, 31.454545454545453)","(101.0, 370.0, 286.25)","(101.0, 180.0, 170.43478260869566)"
04-01-2023 14:50:17.635411,"(61.0, 120.0, 112.77777777777777)","(3.3, 3.75, 3.7312883435582824)","(1.9, 2.12, 2.117886178861789)","(15.0, 19.0, 18.42929292929293)","(8.5, 11.0, 11.007246376811594)","(11.0, 15.0, 14.75)","(26.0, 32.0, 31.875)","(101.0, 290.0, 288.3333333333333)","(101.0, 180.0, 171.2)"
04-01-2023 14:50:18.854579,"(61.0, 120.0, 113.33333333333333)","(3.3, 3.75, 3.7356725146198833)","(1.9, 2.14, 2.1185227272727274)","(15.0, 18.5, 18.32456140350877)","(8.5, 11.5, 11.068627450980392)","(11.0, 15.0, 14.833333333333334)","(21.0, 34.0, 32.11764705882353)","(101.0, 290.0, 288.3333333333333)","(101.0, 180.0, 171.2)"
04-01-2023 14:50:19.992872,"(61.0, 120.0, 113.33333333333333)","(3.3, 3.75, 3.723076923076923)","(1.9, 2.12, 2.1192156862745097)","(15.0, 18.5, 18.045454545454547)","(8.5, 11.5, 11.068627450980392)","(11.0, 15.0, 14.833333333333334)","(21.0, 34.0, 31.894736842105264)","(101.0, 290.0, 288.3333333333333)","(101.0, 180.0, 171.2)"
04-01-2023 14:50:21.159416,"(61.0, 120.0, 113.33333333333333)","(3.3, 3.75, 3.7263157894736842)","(1.9, 2.12, 2.119047619047619)","(15.0, 18.5, 18.1)","(8.5, 11.5, 11.39)","(11.0, 15.0, 14.784313725490197)","(21.0, 34.0, 32.51851851851852)","(101.0, 290.0, 288.3333333333333)","(101.0, 180.0, 171.2)"
04-01-2023 14:50:22.351885,"(61.0, 120.0, 113.33333333333333)","(3.3, 3.75, 3.7323699421965317)","(1.9, 2.12, 2.11875)","(15.0, 18.5, 18.11764705882353)","(8.5, 11.5, 11.472222222222221)","(11.0, 15.0, 14.788461538461538)","(21.0, 34.0, 32.62068965517241)","(101.0, 290.0, 288.3333333333333)","(101.0, 180.0, 171.53846153846155)"
04-01-2023 14:50:23.610723,"(61.0, 120.0, 113.5)","(3.3, 3.75, 3.7375)","(1.9, 2.12, 2.115)","(15.0, 18.5, 18.3)","(8.5, 11.5, 11.471698113207546)","(11.0, 15.0, 14.788461538461538)","(21.0, 34.0, 32.62068965517241)","(101.0, 290.0, 288.3333333333333)","(101.0, 180.0, 171.53846153846155)"
04-01-2023 14:50:24.815436,"(61.0, 120.0, 113.5)","(3.3, 3.75, 3.7375)","(1.9, 2.12, 2.115)","(15.0, 18.5, 18.2)","(8.5, 11.5, 11.477941176470589)","(11.0, 15.0, 14.813559322033898)","(26.0, 34.0, 32.75)","(101.0, 290.0, 288.3333333333333)","(101.0, 180.0, 173.125)"
04-01-2023 14:50:26.042756,"(61.0, 120.0, 114.0909090909091)","(3.3, 3.75, 3.73125)","(1.9, 2.14, 2.1191950464396285)","(15.0, 18.5, 18.34375)","(8.5, 11.5, 11.295)","(11.0, 15.0, 14.746575342465754)","(26.0, 34.0, 32.75)","(101.0, 290.0, 288.3333333333333)","(101.0, 180.0, 173.125)"
04-01-2023 14:50:27.271281,"(61.0, 120.0, 114.0909090909091)","(3.3, 3.75, 3.7236000000000002)","(1.9, 2.14, 2.133246753246753)","(15.0, 18.5, 18.386363636363637)","(8.5, 11.5, 10.921052631578947)","(11.0, 15.0, 14.583333333333334)","(26.0, 34.0, 32.888888888888886)","(101.0, 290.0, 288.3333333333333)","(101.0, 180.0, 173.125)"
04-01-2023 14:50:28.472872,"(71.0, 120.0, 114.0909090909091)","(3.4, 3.75, 3.7055555555555557)","(1.9, 2.14, 2.1248)","(15.0, 18.5, 18.375)","(9.0, 11.0, 10.91871921182266)","(11.0, 15.0, 14.625)","(21.0, 34.0, 32.888888888888886)","(101.0, 290.0, 288.3333333333333)","(101.0, 180.0, 173.125)"
04-01-2023 14:50:29.686875,"(71.0, 120.0, 114.0909090909091)","(3.4, 3.75, 3.7180084745762714)","(1.9, 2.14, 2.1339568345323743)","(15.0, 18.5, 18.227272727272727)","(9.0, 11.0, 10.954545454545455)","(11.0, 15.0, 14.790697674418604)","(21.0, 34.0, 33.02439024390244)","(101.0, 290.0, 291.3636363636364)","(101.0, 180.0, 170.83333333333334)"
04-01-2023 14:50:30.857912,"(71.0, 120.0, 114.34782608695652)","(3.4, 3.75, 3.7169322709163346)","(1.9, 2.14, 2.1375830815709973)","(15.0, 18.5, 18.3125)","(9.0, 11.0, 10.922535211267606)","(11.0, 15.0, 14.833333333333334)","(21.0, 34.0, 33.111111111111114)","(101.0, 330.0, 293.04347826086956)","(101.0, 180.0, 170.83333333333334)"
04-01-2023 14:50:32.059134,"(71.0, 120.0, 114.46808510638297)","(3.4, 3.75, 3.7169322709163346)","(1.9, 2.14, 2.1375830815709973)","(15.0, 18.5, 18.3125)","(9.0, 11.0, 10.922535211267606)","(11.0, 15.0, 14.833333333333334)","(21.0, 34.0, 33.111111111111114)","(101.0, 330.0, 293.04347826086956)","(101.0, 180.0, 170.83333333333334)"
04-01-2023 14:50:33.205671,"(71.0, 120.0, 114.46808510638297)","(3.4, 3.75, 3.7160818713450294)","(1.9, 2.14, 2.1373958333333336)","(15.0, 18.0, 17.700836820083683)","(9.0, 11.0, 10.903141361256544)","(11.0, 15.0, 14.818181818181818)","(21.0, 34.0, 33.148936170212764)","(101.0, 330.0, 293.04347826086956)","(101.0, 180.0, 170.83333333333334)"
04-01-2023 14:50:34.468075,"(71.0, 120.0, 114.46808510638297)","(3.4, 3.75, 3.710429447852761)","(1.9, 2.16, 2.1353386103781884)","(15.0, 18.0, 17.711627906976744)","(9.0, 11.0, 10.798913043478262)","(11.0, 15.0, 14.833333333333334)","(21.0, 34.0, 33.148936170212764)","(101.0, 330.0, 291.9047619047619)","(101.0, 180.0, 170.83333333333334)"
04-01-2023 14:50:35.733087,"(71.0, 120.0, 114.46808510638297)","(3.4, 3.75, 3.7293269230769233)","(1.9, 2.14, 2.1398645598194133)","(15.0, 18.0, 17.69607843137255)","(9.0, 11.0, 10.93939393939394)","(11.0, 15.0, 14.833333333333334)","(21.0, 34.0, 33.148936170212764)","(101.0, 330.0, 291.9047619047619)","(101.0, 180.0, 170.83333333333334)"
04-01-2023 14:50:36.956628,"(71.0, 120.0, 114.46808510638297)","(3.4, 3.75, 3.7292270531400966)","(1.9, 2.14, 2.1333466933867737)","(15.0, 18.0, 17.553956834532375)","(9.0, 11.0, 10.93939393939394)","(11.0, 15.0, 14.596774193548388)","(21.0, 34.0, 33.148936170212764)","(101.0, 330.0, 291.9047619047619)","(101.0, 180.0, 170.83333333333334)"
04-01-2023 14:50:38.154040,"(71.0, 120.0, 114.46808510638297)","(3.4, 3.7, 3.694678899082569)","(1.9, 2.16, 2.1350248756218906)","(15.0, 18.0, 17.54074074074074)","(8.5, 11.0, 10.969924812030076)","(11.0, 15.0, 14.782608695652174)","(21.0, 34.0, 33.319148936170215)","(101.0, 330.0, 293.6363636363636)","(101.0, 180.0, 170.83333333333334)"
04-01-2023 14:50:39.371160,"(71.0, 120.0, 114.58333333333333)","(3.4, 3.7, 3.6904761904761907)","(1.9, 2.14, 2.1296482412060302)","(15.0, 18.0, 17.642156862745097)","(8.5, 11.0, 11.098360655737705)","(11.0, 15.0, 14.857142857142858)","(21.0, 34.0, 33.407407407407405)","(101.0, 330.0, 293.6363636363636)","(101.0, 180.0, 173.52941176470588)"
04-01-2023 14:50:40.596277,"(71.0, 120.0, 114.8)","(3.4, 3.7, 3.6902255639097747)","(1.9, 2.14, 2.1235510204081636)","(15.0, 18.0, 17.678899082568808)","(8.5, 11.5, 11.202898550724637)","(11.0, 15.0, 14.558823529411764)","(21.0, 34.0, 33.58490566037736)","(101.0, 330.0, 292.3529411764706)","(101.0, 180.0, 173.88888888888889)"
04-01-2023 14:50:41.874817,"(71.0, 120.0, 115.0)","(3.4, 3.7, 3.6949579831932775)","(1.9, 2.14, 2.125318761384335)","(15.0, 18.0, 17.714953271028037)","(8.5, 11.5, 11.0)","(11.0, 15.0, 14.672413793103448)","(21.0, 34.0, 33.735849056603776)","(101.0, 330.0, 292.3529411764706)","(101.0, 180.0, 174.21052631578948)"
04-01-2023 14:50:43.117489,"(71.0, 120.0, 115.09433962264151)","(3.4, 3.7, 3.695321637426901)","(1.9, 2.14, 2.126279569892473)","(15.0, 18.0, 17.775)","(8.5, 11.5, 10.842857142857143)","(11.0, 15.0, 14.895348837209303)","(21.0, 34.0, 33.63636363636363)","(101.0, 330.0, 292.3529411764706)","(101.0, 180.0, 176.0)"
04-01-2023 14:50:44.324675,"(71.0, 120.0, 115.47169811320755)","(3.4, 3.75, 3.7205246913580248)","(1.9, 2.14, 2.1328953229398664)","(15.0, 18.0, 17.816326530612244)","(9.0, 11.0, 10.859649122807017)","(11.0, 15.0, 14.98076923076923)","(21.0, 36.0, 34.048780487804876)","(101.0, 330.0, 292.5)","(101.0, 180.0, 176.8421052631579)"
04-01-2023 14:50:45.527534,"(71.0, 120.0, 115.86206896551724)","(3.4, 3.75, 3.7235829959514173)","(1.9, 2.14, 2.1327085714285716)","(15.0, 18.0, 17.813793103448276)","(9.0, 11.0, 10.858778625954198)","(11.0, 15.0, 14.982142857142858)","(21.0, 36.0, 34.13953488372093)","(101.0, 330.0, 291.1940298507463)","(101.0, 180.0, 176.8421052631579)"
